variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.473361+.447519*ii, -.074329-.394398*ii, -1.43642e-188+1.43642e-188*ii, -.750099-.445384*ii, -.470791+.843768*ii, -.015391+.779363*ii, -1.68532-.240714*ii, 2.15464e-188-1.43642e-188*ii, -1.43642e-188+5.7457e-188*ii
-.458704-1.99474*ii, .284884+1.61053*ii, 1.64386e-193-3.4247e-194*ii, 2.22712-3.37918*ii, 2.05543-.530041*ii, -1.08116-.020403*ii, .11308+1.2471*ii, -1.28426e-194-3.4247e-194*ii, 2.73976e-194+1.64386e-193*ii
1.27319-2.70101*ii, 1.11243-.435408*ii, 8.4338e-81-3.12049e-79*ii, -1.103-2.78214*ii, -.195373+1.10112*ii, -3.05674-.34644*ii, 2.2183-.647474*ii, 4.63857e-80-8.01207e-80*ii, 5.06026e-80+4.0482e-79*ii
1.57643-16.8478*ii, 1.0947+.287896*ii, 6.95768e-189+6.95768e-189*ii, 5.87998+6.30632*ii, -4.25223+.862736*ii, -4.2512-.004729*ii, 2.70937+2.77308*ii, 3.47884e-189+4.03994e-189*ii, -8.19211e-189-1.07732e-188*ii
3.75219+1.40425*ii, 5.8314-2.0848*ii, -1.12296e-89-8.9591e-90*ii, -6.61978-1.39981*ii, -4.40277-.627364*ii, -1.81221+1.3679*ii, .899686-2.61437*ii, -1.72585e-91-6.44319e-91*ii, 7.36364e-90+3.92727e-90*ii
.890067-.540804*ii, -1.19778-1.90338*ii, -8.57241e-101+3.5718e-102*ii, 1.19807+1.21695*ii, 1.23409-.602132*ii, -1.35505+.198025*ii, .934719+.830463*ii, 4.68803e-102-8.92959e-102*ii, 5.00057e-101+7.14367e-102*ii
.047578+.854032*ii, -.755648+.099956*ii, -8.41655e-191+1.28871e-190*ii, -.908137+1.34094*ii, -1.10581-.517729*ii, -.096402-1.10528*ii, .796249+.339015*ii, 2.80552e-191-8.41655e-191*ii, 6.31241e-191-6.6631e-191*ii
-.879594+.812132*ii, -.776142+.046758*ii, 1.12221e-190*ii, .325251+1.22776*ii, -.193817+.614175*ii, .939331+.230099*ii, 1.01766+.533118*ii, 1.40276e-191-1.40276e-191*ii, -2.24441e-190+1.12221e-190*ii
-1.19877-1.88913*ii, -2.41275+.648809*ii, -1.29543e-77+1.07952e-77*ii, .815685-.27563*ii, -.518525-2.3778*ii, -1.40521+.710495*ii, -.277837+1.87584*ii, 2.80675e-77*ii, 3.02266e-77+2.80675e-77*ii
-1.44784+1.33689*ii, -1.39836+.657752*ii, -1.78085e-193-3.83567e-193*ii, 1.9827-1.47541*ii, -2.21885-.826607*ii, -.854509-.688371*ii, .613862-1.06027*ii, 3.4247e-195+6.16446e-194*ii, 1.50687e-193-3.4247e-194*ii
-1.27416-.258977*ii, .917946+1.6282*ii, 4.52784e-72+4.52784e-72*ii, 1.95494+.094007*ii, .918035+.939805*ii, -.038594+1.90148*ii, -.69655-1.12788*ii, 1.13196e-72-1.20271e-72*ii, -2.8299e-72
-1.1348+1.09831*ii, -3.13297-9.5595*ii, -1.95661e-66+5.93473e-67*ii, 1.48533-10.3851*ii, 2.90251+4.1822*ii, -5.78007+2.31568*ii, 1.48166-1.4516*ii, -6.02746e-68-3.47738e-68*ii, -1.92879e-66+8.53117e-67*ii
-.687013-.758617*ii, .515504+.724918*ii, -3.88628e-77+6.90893e-77*ii, -.0920482+.466984*ii, -1.09629-1.31165*ii, .159958-.134039*ii, .837446-1.14899*ii, 5.1817e-77*ii, -6.90893e-77
-.606998-1.53306*ii, 2.33724+.996082*ii, -1.91783e-193-1.0959e-193*ii, -1.56191+.152886*ii, 3.12694+1.58391*ii, 1.83175+.042796*ii, .847973+1.49951*ii, -1.36988e-194+1.36988e-194*ii, 6.8494e-194+1.23289e-193*ii
.243947+.441702*ii, -.157796-.300208*ii, -9.65167e-86-3.53895e-85*ii, -.693075-1.00665*ii, -.413483-.382187*ii, .176165+.713889*ii, .869373+1.87551*ii, 1.44775e-85-7.64091e-86*ii, -5.791e-85+4.02153e-85*ii
-1.3783+1.11643*ii, -2.00803+.037445*ii, -1.07022e-196+8.02665e-196*ii, -.327108+2.09134*ii, .757829+2.53826*ii, .711654+2.50059*ii, 1.38661+1.27342*ii, 5.3511e-197+5.3511e-197*ii, 9.63197e-196-1.07022e-195*ii
-.460616-1.25052*ii, -.306909-.438392*ii, 2.0108e-87+7.43983e-86*ii, .923734-.451703*ii, -1.42125-1.66065*ii, -.0597066+.22599*ii, -.821136-.041143*ii, -4.52422e-86-8.04306e-87*ii, 4.0215e-87+6.8366e-86*ii
.492819+.43995*ii, 1.58238-.090182*ii, 9.6517e-85-8.23609e-84*ii, -1.33529+1.04389*ii, -.198549+1.24466*ii, -.146971-1.26881*ii, .804555+.315416*ii, 5.791e-85-1.41558e-84*ii, -3.60329e-84+7.72134e-84*ii
-1.97674-.777492*ii, -2.89091+2.26267*ii, -1.74406e-104-2.7905e-104*ii, -1.02445-.934566*ii, 1.18899+1.03414*ii, -1.1474+1.6517*ii, 1.34201-1.15317*ii, -1.74406e-105+1.56965e-104*ii, -2.2324e-103+4.18574e-104*ii
-.949021-.118592*ii, 1.13672+.640214*ii, -5.6598e-73+5.6598e-73*ii, .627447-.284906*ii, -1.09049+.853763*ii, -.443185+.928133*ii, -1.13668-.043534*ii, -1.55644e-72+1.41495e-73*ii, -2.26392e-72+2.26392e-72*ii
-3.62427-4.80013*ii, 5.90875-.60258*ii, 2.14972e-137+3.22458e-137*ii, 1.28557-4.35721*ii, 1.75045-1.36585*ii, -7.02935+6.54762*ii, 3.6625+5.99476*ii, 2.01536e-138+2.68715e-138*ii, 6.44916e-137-1.71978e-136*ii
-.247296+1.8627*ii, .617306+.011283*ii, 1.91783e-192-3.72608e-192*ii, .458431-1.73131*ii, .0780978-.269894*ii, .447428-.402*ii, .493255-1.20012*ii, -1.64386e-193-2.19181e-192*ii, 2.41099e-192+2.19181e-192*ii
-32.3665-48.1233*ii, 49.3799-13.3316*ii, 2.8955e-85+4.47194e-84*ii, -7.90077+44.8686*ii, 79.1058+45.9067*ii, 21.1255+12.8155*ii, 71.6804+2.1014*ii, 1.01343e-84+9.39027e-85*ii, -7.51543e-83-2.39876e-82*ii
-.64965+1.80539*ii, -.556952+.742836*ii, -9.0968e-32-4.12584e-32*ii, .0490642-.369476*ii, -.497524+.868542*ii, -.720416-.489995*ii, .283067-.843944*ii, 1.99898e-32+2.21352e-32*ii, 5.63007e-32-8.08584e-32*ii
.014741+1.58151*ii, -1.7774-.837708*ii, 4.01011e-178-1.85082e-178*ii, .989632-.249035*ii, -1.39579+.313374*ii, 1.65831-.69493*ii, -.183752+.28715*ii, -5.78381e-179+5.01263e-179*ii, -1.38811e-178-1.69658e-178*ii
1.84361-.278875*ii, -.797087-.654121*ii, 2.87412e-74+1.5476e-74*ii, -.072480-1.14243*ii, 1.05461-.601559*ii, -.177414+.683843*ii, .140676+.194135*ii, -7.73801e-75+1.9345e-75*ii, -1.27815e-75-8.98162e-76*ii
-2.80843-.901944*ii, 1.03452+.232705*ii, 2.3217e-135-6.87911e-136*ii, -.591812+1.45504*ii, 1.00739+.869882*ii, 1.84384+3.72826*ii, .471167-.441034*ii, 7.73899e-136-5.15933e-136*ii, -2.14972e-136-8.59888e-137*ii
.727803-1.70573*ii, .29888+.601077*ii, 7.12338e-193+3.01374e-193*ii, .490574+1.19342*ii, -2.02413-.578644*ii, -.234894+.103824*ii, .646816-1.50526*ii, -3.56169e-193-8.76724e-193*ii, -9.1782e-193+7.12338e-193*ii
-1.02558+.394971*ii, 2.49092-1.63806*ii, -5.83122e-86-7.43983e-86*ii, -1.3085-.256076*ii, -.904531+2.1727*ii, -1.62006+.741395*ii, 1.73079+.873916*ii, 6.28364e-87-1.70915e-86*ii, 6.03229e-86+1.28689e-85*ii
.154478+1.8206*ii, 1.18965-.571569*ii, -1.06121e-73+1.41495e-73*ii, -.944444+.682089*ii, -1.31189-1.22394*ii, -1.04668-.036806*ii, -1.0554+.344949*ii, -5.30606e-74-4.42172e-74*ii, -1.23808e-73
-3.42256-1.10326*ii, -.680199+.059252*ii, -1.5262e-188-2.51374e-188*ii, .0290791+.437553*ii, -1.83425-1.21452*ii, .479562+.796651*ii, .675403-1.23059*ii, 1.34665e-189+8.97765e-190*ii, 3.23195e-188-1.97508e-188*ii
1.31262-2.75741*ii, 1.84441+.278227*ii, 1.36058e-184-5.88359e-185*ii, .023814-.485328*ii, .543802-1.19841*ii, .931304+1.24071*ii, .470392-.721315*ii, 1.85011e-185-1.28704e-185*ii, -3.67725e-185+1.13995e-184*ii
-.445153-.795102*ii, .379569+1.03942*ii, 1.51133e-77*ii, -.892973+.687731*ii, -1.37962+.040795*ii, .70917+1.14972*ii, .790346-.2469*ii, 3.23856e-78, 8.09641e-79-2.97695e-78*ii
.123362+1.27589*ii, -.64663-1.55022*ii, 2.71081e-119+6.19615e-120*ii, -.302534+.649007*ii, -1.12995-.303807*ii, -.25307-1.18843*ii, -.968278-.616846*ii, 1.08433e-119+6.19615e-120*ii, 1.85884e-119+3.40788e-119*ii
.630873-6.31516*ii, 6.80732+8.19739*ii, 1.91761e-92-4.41051e-92*ii, 6.1336-1.7175*ii, 5.02135-3.47325*ii, -7.18965-3.98787*ii, 3.0932-3.38301*ii, -4.19478e-94+1.19851e-93*ii, -5.17756e-92+2.18608e-91*ii
.734683+.796406*ii, .108963+.751802*ii, 5.47952e-194+1.10219e-193*ii, -.995744-.221309*ii, -1.13743-3.46776*ii, 1.535-3.64094*ii, -3.90502+.935059*ii, 4.96582e-194+8.56176e-195*ii, 2.19181e-193+1.23289e-193*ii
.506351-1.96111*ii, 1.98681+1.16809*ii, 7.70558e-195-1.71235e-195*ii, .223292-4.65204*ii, -.59056+.292966*ii, -1.30429+.756057*ii, -2.50487-2.25563*ii, 1.92639e-195+3.85279e-195*ii, 1.19865e-194+3.4247e-195*ii
2.64552+1.57029*ii, .655623+1.41661*ii, -5.50328e-135+2.06373e-135*ii, .168736+1.38608*ii, -1.58676+1.08604*ii, -.953761+1.83543*ii, -.288006-.633123*ii, 3.43955e-136+6.87911e-136*ii, -1.26404e-134-6.87911e-135*ii
.686783-1.03884*ii, -1.22402+.32814*ii, 3.88938e-62-2.13916e-61*ii, -.589587+.845803*ii, .0263897+.0322469*ii, -1.18887+1.14423*ii, -.457954+.378214*ii, 3.88938e-62*ii, -2.91704e-62-3.16012e-62*ii
.357554+.706379*ii, -3.15558+.577552*ii, -3.50844e-76+4.83625e-76*ii, .299184-.42155*ii, -1.35336-.852996*ii, -.735663-.172348*ii, -1.07847-1.14789*ii, 3.88628e-77+7.55665e-77*ii, -7.59983e-76-1.03634e-76*ii
3.74642+2.65209*ii, .435061-5.39769*ii, -2.19955e-149-2.93274e-149*ii, 1.69209-2.3053*ii, -3.46767-1.85983*ii, .971603-2.40914*ii, 5.09274+1.04518*ii, 1.09978e-149-3.66592e-150*ii, 8.30943e-149+1.1731e-148*ii
.325244-1.30623*ii, 2.65822-2.266*ii, 2.56853e-195+2.05482e-194*ii, 1.62398-2.20585*ii, 1.03715-.581424*ii, -3.30427-.047963*ii, .23352+.6038*ii, -6.42132e-196+1.19062e-195*ii, 4.28088e-195+1.71235e-195*ii
.949262-.948896*ii, 1.48802-2.17415*ii, -8.63617e-78+2.02071e-77*ii, -.042286-4.09174*ii, 1.42549-.2466*ii, -.333227-.504858*ii, -.694738+.715965*ii, -8.09641e-79+2.42892e-78*ii, -8.09641e-79+4.0482e-79*ii
-.591439+.962028*ii, -.338787-1.04398*ii, 2.07268e-76-7.77255e-76*ii, 1.4715-.621997*ii, .372113+.495971*ii, 1.3398-.155285*ii, .359928+.414983*ii, 1.98632e-76+1.29543e-76*ii, -3.10902e-76-1.55451e-76*ii
2.16492+2.10828*ii, .472987+1.19305*ii, -1.42759e-116+5.75002e-117*ii, .107649-.293251*ii, .328252-.0525104*ii, -.696019-.730014*ii, -1.1064+2.41098*ii, -1.58621e-117-1.2888e-117*ii, -1.98277e-117+3.96553e-116*ii
-.665678-1.92829*ii, -.442342+1.0399*ii, -1.12221e-190-1.68331e-190*ii, 2.70779-.09808*ii, .314419+1.15678*ii, .529998-1.37958*ii, -1.57148+1.08578*ii, -1.26248e-190-2.80552e-191*ii, -1.96386e-190+4.48883e-190*ii
-1.03529+.32303*ii, -.0799786-.422662*ii, 1.38179e-76+4.14536e-76*ii, -1.30205+1.11201*ii, .72175-.8352*ii, -.484248+.733329*ii, .468837-.0964541*ii, -2.9363e-76+3.45447e-77*ii, -2.76357e-76+2.76357e-76*ii
2.24583-.158726*ii, -.105779+.368115*ii, -3.83523e-93*ii, .963868-.993521*ii, -1.41382-.130855*ii, -.710742-1.58114*ii, -1.12599+.333945*ii, -3.83523e-93-1.83645e-93*ii, 1.48615e-92-2.37305e-92*ii
-1.06989+1.15823*ii, -.466275-1.52076*ii, 1.52743e-32+8.03723e-32*ii, .381144-.0542366*ii, .098893-.866124*ii, -1.53922+1.13197*ii, .29837-.472*ii, -4.35389e-33-3.36828e-33*ii, -1.08763e-32+2.29504e-32*ii
-1.38514+.814114*ii, -1.03541+.944295*ii, 4.58444e-162, .141025+.207222*ii, -.062940+1.38793*ii, -.146712-.270814*ii, -1.48311+1.35496*ii, -9.72457e-163+1.11138e-162*ii, 1.05581e-161-4.44552e-162*ii
.090831-1.2308*ii, -2.7031-.773129*ii, -5.83408e-62+5.83408e-62*ii, -.140004+.0837862*ii, 1.04877-1.66252*ii, -.758062+.224899*ii, -1.06648+1.00891*ii, -5.83408e-62+6.56334e-62*ii, 3.88938e-62+3.88938e-62*ii
.857927-6.34314*ii, 1.286+10.8617*ii, 3.02624e-93+5.2388e-94*ii, -8.85852-8.41965*ii, .91147-5.81015*ii, 2.28894-9.05427*ii, -19.1947-.63277*ii, 3.67043e-94-3.89515e-94*ii, 4.41051e-92+1.01574e-92*ii
-2.47125-3.11852*ii, 2.06776-1.2739*ii, -8.43899e-188+5.7457e-188*ii, -4.88724+1.02097*ii, 4.02072-.160243*ii, .619333+1.87001*ii, -.393668+1.88712*ii, -1.88531e-188, -1.0055e-187+5.7457e-188*ii
-.671427+.910409*ii, -1.22592+.343888*ii, 2.57407e-185-4.59656e-185*ii, .399894-1.7742*ii, .788472-1.3852*ii, 2.09875-.90467*ii, -.418095+.416183*ii, -6.66501e-186+5.05621e-186*ii, -2.39021e-185-2.25231e-185*ii
3.37621+2.50728*ii, -5.15388-1.72142*ii, -8.97765e-190+3.08607e-189*ii, -3.75399-1.52266*ii, 3.59706-3.44354*ii, -.500958+2.07511*ii, 3.42092-2.32521*ii, -3.50689e-191-3.71731e-190*ii, -2.41274e-189-8.75321e-189*ii
-3.22143-.626392*ii, .513113-1.91554*ii, 8.16602e-32+8.0161e-32*ii, -.516651-.203169*ii, .423739+.87878*ii, -.121848-.488255*ii, -.159296-.251485*ii, -6.5108e-33+1.21153e-32*ii, -2.09061e-33+7.86489e-33*ii
-.357885+2.68993*ii, -.227237-.827758*ii, -8.76724e-193-5.34254e-193*ii, .948784+.914862*ii, -.611015+2.08289*ii, .224118-2.13759*ii, -1.89756+.109204*ii, 2.3288e-193-3.4247e-193*ii, -1.0959e-192-6.30145e-193*ii
5.77958-.083702*ii, -1.41686+4.78485*ii, 1.07022e-196-1.33777e-196*ii, 2.80849-3.8454*ii, -4.62452+4.55013*ii, 1.7662+2.26947*ii, 5.74491+.148123*ii, -8.77914e-198+1.67222e-198*ii, 1.60533e-196-6.68887e-197*ii
-5.29696+1.49576*ii, -1.5307-2.11464*ii, 9.86314e-193+2.7398e-194*ii, -1.71117-2.28249*ii, -1.33577-1.50284*ii, .157601-2.00854*ii, -1.31202-3.75468*ii, -1.23289e-193+7.87681e-194*ii, 6.57543e-193+3.50689e-192*ii
1.22677+.048307*ii, -.223729+.0460216*ii, 3.36662e-190+2.24441e-190*ii, -.0544501-.389095*ii, -.663976+1.18829*ii, -1.18711+.972716*ii, -.163803+.959738*ii, -5.61103e-191-2.52496e-190*ii, 1.12221e-190-4.48883e-190*ii
1.39286+.837667*ii, -.502282+1.30626*ii, 1.95516e-148+1.56413e-148*ii, -1.15972-.312515*ii, .597214+.087958*ii, -.447665+.0197099*ii, -.163528-.428911*ii, 4.8879e-150-6.84306e-149*ii, 1.95516e-149+4.6435e-149*ii
.538502+.855779*ii, .230765+.149467*ii, -1.20646e-86-8.84736e-86*ii, .865185+.34754*ii, 1.26423+1.37269*ii, -.610631+1.17101*ii, .760703-1.46071*ii, 4.42368e-86+7.23875e-86*ii, 1.44775e-85+4.62476e-86*ii
-1.42702+1.65408*ii, .072932+.740495*ii, -2.50833e-198-1.33777e-197*ii, -1.82655+.976523*ii, -1.79819+1.75457*ii, -.091233+1.03045*ii, 1.24301+1.32642*ii, -2.84277e-197+2.00666e-197*ii, -6.68887e-198+1.33777e-197*ii
.33392+.484004*ii, .830937+.796778*ii, -5.52715e-74-6.63258e-74*ii, -.78459+.928433*ii, .672893+.11883*ii, -1.27444-.828256*ii, -.645249-.605314*ii, -1.5476e-74-2.76357e-75*ii, 8.84344e-75-4.97443e-74*ii
-.816907+.382252*ii, .619382-.565679*ii, 4.7184e-191-1.34665e-189*ii, .254375+.439513*ii, .90681+.667634*ii, .207196-1.4198*ii, .403984+.69561*ii, 2.66524e-190-3.08607e-190*ii, -6.73324e-190+8.97765e-190*ii
-1.17282-.295643*ii, -.283793-1.18109*ii, -8.41655e-190-7.85544e-190*ii, .545504+2.24877*ii, .555494+2.11405*ii, -2.40575+1.18157*ii, -3.53231+2.94504*ii, 2.27948e-190-1.4729e-190*ii, -3.48585e-189-4.48883e-190*ii
-1.32452-.480501*ii, -1.55987-.953643*ii, -1.67222e-198, -.959314-4.00002*ii, -.981376-.664305*ii, -.566204-.37456*ii, .31318-.863449*ii, 1.04514e-199-1.43706e-199*ii, -5.0139e-199+2.09027e-199*ii
.28235+.155234*ii, 1.42904+.466744*ii, 1.40884e-131+9.86189e-132*ii, 2.11366+1.3677*ii, .281074+.328702*ii, 3.01715+.257983*ii, -.622339+2.19388*ii, 2.72963e-132+8.80525e-133*ii, 8.45304e-132-1.69061e-131*ii
.0973959+.0348279*ii, 1.38376+1.19714*ii, 8.97765e-190-8.97765e-190*ii, 2.94613+.201841*ii, .277555+.719652*ii, 1.85959+.535211*ii, 1.0715-.525277*ii, -2.24441e-190-7.85544e-190*ii, 1.79553e-189+8.97765e-190*ii
1.44429-2.44968*ii, -2.01283+1.39487*ii, 7.86589e-58+4.381e-58*ii, 1.87325-.924604*ii, 1.10957+1.32911*ii, .026074+5.22589*ii, .878604-.924855*ii, -2.76924e-59-8.83668e-59*ii, -7.26848e-58+2.78791e-58*ii
.962634-.91261*ii, .768528-5.76756*ii, 2.39702e-94-1.01124e-93*ii, -3.41174+2.21409*ii, -1.28612+4.4471*ii, -.945612+.790138*ii, .885841-.284885*ii, 5.33711e-95-1.49814e-95*ii, 1.2884e-93*ii
.279051+.355536*ii, .583679-.156353*ii, 4.85007e-74+1.32652e-74*ii, 1.70544+.627311*ii, 1.68269+.402886*ii, -1.0142+.214094*ii, 1.09167-.943799*ii, 1.71342e-74+7.73801e-75*ii, -4.86389e-74+4.31118e-74*ii
-.281696-.482089*ii, -.31238-1.48329*ii, 7.01379e-192-4.20827e-191*ii, -.211123-.0456126*ii, 1.0712-.57631*ii, .493902-.843466*ii, 1.02586-1.33774*ii, 1.13896e-192+4.82198e-192*ii, 5.96172e-191+4.90965e-191*ii
-.934272-.690064*ii, .341924-.653273*ii, -8.59888e-137+1.25664e-136*ii, 1.58657+.946656*ii, -2.00988+.725576*ii, .837621-.57147*ii, -.461208+1.07909*ii, 1.28983e-136-8.59888e-137*ii, 6.44916e-137
-.663102+3.43681*ii, -6.2631-4.80472*ii, -1.41136e-90+1.8294e-90*ii, -.750318+2.18616*ii, -2.07099-1.84727*ii, .594261+.75981*ii, -1.94505-2.2942*ii, -9.5881e-93-1.01634e-91*ii, -5.09318e-90-3.68182e-91*ii
2.71322-.26831*ii, -2.53294-3.02436*ii, -4.14021e-171+2.07011e-171*ii, -1.41527-.944564*ii, 1.2796-2.0176*ii, .196262+1.89176*ii, -1.11763+1.12874*ii, 2.58763e-172-4.04317e-172*ii, -1.03505e-171+7.7629e-171*ii
1.25174+.610448*ii, -2.884-2.28596*ii, -3.09807e-120-4.25985e-120*ii, .214976+1.834*ii, -2.7994-.188888*ii, -.972055-.550653*ii, 1.66733+.004865*ii, 2.66241e-121+4.84074e-122*ii, 7.74518e-121+5.80889e-120*ii
-1.11924+1.23761*ii, -1.8182-2.65248*ii, -6.4293e-101+1.12513e-100*ii, 1.729-.882706*ii, -1.19467+1.29913*ii, -1.96795-1.15552*ii, -.231875-.665663*ii, -4.46479e-102-8.92959e-102*ii, -3.39324e-101+2.85747e-101*ii

component_2:
equations:
4*c2*r*mu-dp*r
dp*L+delP
1.04*r^3*delP-1.03*r*Rad^2*delP+3.98*r*u*L*mu
points:
-.754292-.732296*ii, 1.10899+.235134*ii, .183783-.178371*ii, -1.02069-.77351*ii, -.058341+.629851*ii, -1.1632-.243879*ii, 3.6075e-17+6.1035e-17*ii, .031489-.0468867*ii, -3.14473e-17+2.92295e-16*ii
.230816-.975218*ii, -.0943822+.471434*ii, 1.3312-1.31759*ii, -.546945-1.12349*ii, -1.34033+1.18377*ii, .185706+.0379706*ii, 2.46982e-16+3.4058e-16*ii, -.807668-.544232*ii, 1.382e-17+5.84125e-18*ii
-1.8099+.076953*ii, 1.06298+.085838*ii, -.433626+1.53952*ii, 1.24866-.598193*ii, -.445156-.616344*ii, -.14144+.387371*ii, 0, -.0722737+.367911*ii, -1.57091e-89
