variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.94985+2.35646*ii, .0962163-.282783*ii, 1.44724-.289809*ii, -1.71557-.105772*ii, -1.3625-1.02809*ii, .323451-.0634142*ii, -.332365-1.20239*ii, .151132-1.29873*ii, 1.27033+1.23737*ii, -.0575077-.481903*ii
.352028-.509174*ii, 1.15007-1.49215*ii, -.475666-.164881*ii, -.674067+.309431*ii, .69317-.004861*ii, -.540574+.214976*ii, -1.15064-.203895*ii, .463672-.13382*ii, .044617-.581422*ii, -1.35591-.199435*ii
-1.10214+.929508*ii, .710828+.415162*ii, .421887-1.13025*ii, -1.13852+.144679*ii, 1.17024-.099342*ii, -.19859+.299237*ii, .544996-.090596*ii, .262878+.345609*ii, .382118+.972256*ii, .406332-.79757*ii
-.308769+.432361*ii, .724946-.003676*ii, .181089-1.39235*ii, -1.12792+.404753*ii, .833726+.144151*ii, -.178952+.358609*ii, -.0703004-.0831654*ii, .0391161+.284314*ii, .676857+.492792*ii, -.023791-.819126*ii
-1.33399-.03093*ii, -.702211+1.14071*ii, 1.65189+.071403*ii, -1.16816-.41326*ii, .42943+.615259*ii, -.130099-.37699*ii, .85349+.707077*ii, -.164943-.126718*ii, -.621144+1.29073*ii, 1.2073+.5198*ii
-.613363+2.13695*ii, -.205232-.0025803*ii, 1.16194+1.24203*ii, -1.09849-.79264*ii, -.041097-1.34401*ii, .198752-.234127*ii, .777457-.422228*ii, .938931-.916036*ii, -.446656+1.48714*ii, .294761+.372713*ii
-1.2172+2.86882*ii, .117208-.0501761*ii, 1.0753+1.66548*ii, -1.02426-1.03759*ii, .346038-1.93626*ii, .136597-.202188*ii, 1.17869-.690912*ii, 1.42213-.939091*ii, -.692787+1.78259*ii, .303728+.288285*ii
2.28533-2.09585*ii, -.0367054+.115673*ii, .608616-2.21663*ii, -1.36425+1.0747*ii, -.823213+2.16095*ii, -.137963-.181637*ii, -1.5821+.413434*ii, -1.43937+.036156*ii, 1.40827-.701502*ii, -.299103-.431926*ii
.151361+3.15412*ii, .176604+.111947*ii, 1.51573+.749417*ii, -1.47766-.712149*ii, -.47154-1.71001*ii, .233867-.179976*ii, .767372-1.14395*ii, .900179-1.17882*ii, .308496+1.88544*ii, .397077-.211784*ii
.00102556+.00122085*ii, 3.08646+1.42656*ii, .021281+.0137565*ii, -.860448+.012336*ii, 1.18272+.899712*ii, -1.10723-1.55337*ii, .601944-1.61206*ii, .820732+.328559*ii, .278899-.200096*ii, -.263974-1.4297*ii
-3.28773+.56406*ii, -.099051+.795518*ii, -.442778+.171683*ii, -.382566-.315467*ii, 2.21034-.35433*ii, .223503+.155946*ii, 1.62858+1.01615*ii, .93838+.910406*ii, -1.05303+.885713*ii, .610341+.063694*ii
-1.64778+.358811*ii, -.306292+1.56876*ii, 1.19939-.305149*ii, -1.11009-.288197*ii, .835834+.519095*ii, -.0101859-.387136*ii, 1.2778+.535387*ii, .0196054+.253477*ii, -.354986+1.31201*ii, 1.29055+.007316*ii
-.878301-.185506*ii, -2.55407-.24083*ii, .585285-.697541*ii, -.94741+.118972*ii, -.0734984+.0551034*ii, 1.03505+.863957*ii, .025371+1.99229*ii, -.54683-.004096*ii, -.207555+.860328*ii, .591297+1.03755*ii
1.3794-1.4271*ii, .049417-1.3492*ii, .643717+.140082*ii, -.950203+.195341*ii, -.52662+.747761*ii, -.487979-.135102*ii, -1.65631+.213039*ii, -.298965-.744216*ii, -.076205-.547882*ii, -1.01287+.631189*ii
.12012-2.62306*ii, .127945+.156459*ii, -.965953-1.29685*ii, -.456927+.885257*ii, .777223+1.92917*ii, -.0077225-.217042*ii, -.763369+1.16974*ii, -.542109+.930377*ii, .204296-1.27129*ii, -.633521-.124329*ii
.462385+.111595*ii, -.398346+.636746*ii, -1.73678-.019977*ii, -.275331+.399367*ii, .0204312-.00345722*ii, 1.34614-.577953*ii, .456599+.489597*ii, .585755+.506673*ii, .494808-.744872*ii, -.716353-.253981*ii
-.220737-.560651*ii, -1.11375-.207713*ii, -.370445+1.11635*ii, -.36989-.198245*ii, -.0811784+.0279367*ii, .700294-.413971*ii, .021434+1.01118*ii, .428568-.202182*ii, -.749101-.267882*ii, -.482422+1.03522*ii
-2.51201-2.45559*ii, -.0498791+.0812064*ii, -1.58745-.441521*ii, .110881+.442641*ii, 2.35185+1.30736*ii, -.0345611+.123265*ii, .21494+1.93172*ii, .246015+1.50806*ii, -1.11949-.965158*ii, -.421857+.351947*ii
-.505852-1.20191*ii, -2.99286-1.13305*ii, -1.43139-.337881*ii, -.157561+.510046*ii, -.0117246-.00820683*ii, 1.74999+.987967*ii, -.554521+2.71522*ii, -.236514+.42638*ii, -.357184-.608935*ii, -.675913+1.38127*ii
-.824831-2.95802*ii, -1.22061-1.32443*ii, -.377659+1.01923*ii, -.0899937+.0075853*ii, .58918+1.11303*ii, -.102469-.0024551*ii, -1.1016+2.02173*ii, -.0801784+.0445998*ii, -1.62847-1.06461*ii, -.944591+1.80671*ii
-2.11329-1.80299*ii, -1.0134+.250728*ii, .177524-.540288*ii, -.551596+.142079*ii, 1.39871+1.20043*ii, -.0427914+.291024*ii, .203211+1.94259*ii, -.339913+.752575*ii, -.984342+.162399*ii, .475363+.776867*ii
-.302138-1.23444*ii, -1.9451-2.29938*ii, .476107-.610127*ii, -.859603+.305627*ii, .0558987+.0648807*ii, .216176+1.46464*ii, -1.61196+1.91943*ii, -.607332-.379351*ii, -.471817+.119967*ii, -.597649+1.3651*ii
-.539884-2.65114*ii, -.946379-1.52463*ii, -.487223+1.07066*ii, -.108244+.0166338*ii, .507126+.869245*ii, -.121332+.0031193*ii, -1.21017+1.71707*ii, .0670311-.0667222*ii, -1.47128-1.11007*ii, -1.16259+1.64743*ii
1.5913+.857606*ii, .342778-.809106*ii, .105449+.656449*ii, -.940431-.065084*ii, -.793517-.646614*ii, .248557-.398478*ii, -.664961-.706417*ii, .577229-.913748*ii, .430461-.052743*ii, -1.01352+.017072*ii
-1.69948-2.20871*ii, -.135896+.0950618*ii, -1.29368-.164764*ii, -.0278473+.362066*ii, 1.68638+1.21697*ii, .0632336-.131613*ii, .058045+1.61021*ii, .203658+1.10847*ii, -.917385-.943632*ii, -.490316+.421958*ii
-.768889-2.73778*ii, -1.46203-1.16409*ii, -.403302+.982893*ii, -.109466+.0071965*ii, .444761+1.0147*ii, .121797-.0025534*ii, -.954195+2.07696*ii, -.0938632+.0435324*ii, -1.52497-.968887*ii, -.837096+1.80382*ii
-1.22048-.523779*ii, -.776795-.881279*ii, -.235283+.685645*ii, -.415966-.173693*ii, .779243-.194432*ii, .207049+.283591*ii, -.149255+1.15767*ii, .474881-.0171258*ii, -.99698+.036755*ii, -.469778+.945328*ii
-.383955-.84812*ii, -1.87463-.403057*ii, .493529+.60124*ii, -.678718-.171894*ii, -.269579+.286486*ii, .601161+.054363*ii, -.249766+1.53059*ii, -.163569-.354573*ii, -.781177+.212607*ii, .00456+1.38786*ii
-.214918+.994634*ii, 1.68673-.794223*ii, -.166082-.329679*ii, -.916209+.101794*ii, 1.02633-.637407*ii, -.542836+.185641*ii, -.262973-.856625*ii, .836536-.085442*ii, .321588+.262054*ii, -.792024-.836419*ii
2.83453-.079039*ii, -.0870799-.043877*ii, 2.08453-1.70192*ii, -1.99747+.530535*ii, -1.68507+1.01195*ii, -.220905-.115835*ii, -1.38428-.553606*ii, -1.23761-1.01515*ii, 1.65786+.591382*ii, .164617-.429888*ii
2.06782+1.1253*ii, -.267934-.0658927*ii, 1.36477-1.2485*ii, -1.73665+.331656*ii, -1.31212-.03884*ii, .328953+.0879737*ii, -.680854-.551529*ii, -.544211-.867071*ii, 1.50563+.856633*ii, .0968558-.498722*ii
-.247695+1.22539*ii, .690317+.069619*ii, -.696289-.392935*ii, -.752886+.175617*ii, .696815-.645361*ii, .402641+.0008341*ii, .413348-.321563*ii, .78155+.218747*ii, .517484+.252298*ii, -.438855-.751487*ii
-1.00011+.824106*ii, -1.10658+2.0709*ii, .207101+1.21*ii, -.605722-.582657*ii, -.0205119-.034995*ii, 1.09673-1.21854*ii, 1.86835+.594543*ii, .646011+.043345*ii, -.579083+.791978*ii, .904425+.509759*ii
-2.3199+.507627*ii, .056786+.981321*ii, .397501+.573588*ii, -.662462-.495904*ii, 1.42859-.088618*ii, -.0471264-.360134*ii, 1.37669+.505954*ii, .743019+.337166*ii, -.959064+.980551*ii, .700424+.196331*ii
-.0000338539+.00014787*ii, -2.1871+3.46758*ii, -.00828424+.00951212*ii, -.725954-.015519*ii, -.865971+1.14435*ii, 1.97868-1.57235*ii, 2.06673+1.26745*ii, -.298067+.522958*ii, .32947+.443993*ii, 1.48305+.297094*ii
-.336621+.536233*ii, -.513046-.029015*ii, 1.34486-1.45804*ii, -1.49304+.210298*ii, .217151+.153707*ii, -.023555+.674097*ii, -.125601+.450287*ii, -.503175-.155142*ii, .541368+1.24211*ii, .659971-.181745*ii
.76787+1.28967*ii, .15347-.143995*ii, 2.22927-.377977*ii, -1.77259-.24668*ii, -.629715-.254305*ii, -.430473+.0167073*ii, -.309139-.696278*ii, -.188957-1.09295*ii, .53296+1.49072*ii, .478884-.117132*ii
-.171399-.089897*ii, .31125-.0756576*ii, .948269+1.05726*ii, -.888032-.45633*ii, .124593+.130453*ii, -.436107-.656021*ii, -.0372774-.126179*ii, .445356-.618074*ii, -.680136+.386336*ii, -.143931+.526238*ii
.22186-.421496*ii, .548699+.142313*ii, -.86457-.484416*ii, -.586037+.424412*ii, .525718+.44566*ii, .248714-.326854*ii, -.121899+.1437*ii, .308242+.399498*ii, .375236-.543007*ii, -.66121-.447344*ii
.738618-.550668*ii, -1.15262-1.13651*ii, -1.53448-1.28159*ii, -.508766+.89636*ii, -.0374627-.00662266*ii, 1.2056+.839242*ii, -.962995+1.26368*ii, -.16338+.403886*ii, .802315-.797793*ii, -1.11763+.034455*ii
-2.44252-.157444*ii, -.282771+1.44482*ii, -.170189-.342427*ii, -.556461-.065106*ii, 1.64626+.523518*ii, .292451-.222545*ii, 1.45797+1.08792*ii, .350497+.959245*ii, -.618064+.64219*ii, .850218-.040590*ii
-1.70721+.264517*ii, -.388928+.734806*ii, 1.02244-.974782*ii, -1.15781-.020215*ii, 1.06597+.356752*ii, -.0770306+.331945*ii, .732812+.778859*ii, -.157556+.347294*ii, -.154143+1.26335*ii, 1.01821-.071077*ii
-.814549-2.85192*ii, .0511279+.0789456*ii, -1.36354-1.68123*ii, -.291634+1.00678*ii, 1.50204+1.96198*ii, -.0040614+.176602*ii, -.594108+1.64253*ii, -.518872+1.40125*ii, .010519-1.27834*ii, -.556-.170792*ii
.950848+.350293*ii, 1.19452+.056719*ii, -.440143+.794472*ii, -.651148-.054722*ii, -.0468655-.105878*ii, -.002666-.994698*ii, -.089872-.857169*ii, .856279-.341568*ii, .187655-.439008*ii, -.952452-.352415*ii
1.01485-.808424*ii, .878503-1.29348*ii, -.920605-1.24838*ii, -.74481+.825655*ii, .433082+.402235*ii, -.13425+.418459*ii, -1.39113+.034077*ii, -.0026660+.206382*ii, .81263-.903274*ii, -1.39301-.599666*ii
-3.13553-.342948*ii, -.180324+.0787763*ii, -.782447+.719437*ii, -.0973369-.319937*ii, 2.19687-.17351*ii, .0751699+.130703*ii, 1.04562+1.30806*ii, .989111+.812841*ii, -1.51481+.259122*ii, .019914+.566753*ii
-.267788-.405248*ii, .347287-.484658*ii, .17454+.91436*ii, -.626553-.245745*ii, .418153+.0809367*ii, -.293476-.429161*ii, -.255804+.116979*ii, .56013-.335376*ii, -.677492-.084553*ii, -.590716+.482552*ii
-1.45324-.408635*ii, -3.7835+.594294*ii, -1.03296-.228431*ii, -.241644+.201413*ii, .00154269-.00790949*ii, 2.35858+.559327*ii, .935589+3.0256*ii, -.222881+.700457*ii, -.467157+.245633*ii, .555038+1.39098*ii
.477871+.771213*ii, -.587881-.194467*ii, .680506+.642253*ii, -.999204-.279882*ii, -.558497-.457924*ii, .412223-.273076*ii, -.0296993+.0437807*ii, .329824-.742945*ii, -.041262+.579565*ii, -.142937+.466578*ii
1.86616-.201936*ii, 1.09506-1.00524*ii, .684997-.329391*ii, -1.23644+.271016*ii, -.533306+.312373*ii, -.608019-.243664*ii, -1.39442-.844158*ii, -.041802-.793184*ii, .695035-.222628*ii, -.985913-.323892*ii
1.75038-2.24815*ii, -.252403-.631903*ii, .41465-.802298*ii, -.985067+.631917*ii, -.673221+1.65417*ii, -.223356-.256233*ii, -1.66599+.626698*ii, -.891362-.277898*ii, .420341-.89281*ii, -.753584+.374366*ii
-.166966-.685367*ii, -.340734-.365723*ii, 1.19783+.689762*ii, -.959477-.322328*ii, -.0157005+.451531*ii, -.398566-.315009*ii, -.409063+.445626*ii, -.005232-.617539*ii, -.726743+.381669*ii, -.033763+.865479*ii
-1.00033+.942117*ii, .010475-.995508*ii, .063864+.5502*ii, -.721828-.287976*ii, .773484-1.0075*ii, .0334299+.418066*ii, .026033+.20139*ii, .836742-.307785*ii, -.521386+.615305*ii, -.456857+.312607*ii
-1.45551-.159972*ii, -1.22642+.057687*ii, 1.35533-.350529*ii, -1.11494-.200036*ii, .548457+.279846*ii, .0094222+.457349*ii, .248832+1.2289*ii, -.304233-.105645*ii, -.600211+1.19785*ii, .84032+.750184*ii
.412234+.672754*ii, -.762043+.005576*ii, .266616-2.13573*ii, -1.34068+.683447*ii, -.0694133+.0628718*ii, .715006+.823126*ii, -.235046+.568429*ii, -.560199+.186622*ii, 1.30697+.708203*ii, .259361-.607984*ii
-2.21285-1.77383*ii, -.876312+.795936*ii, -.358541-.139284*ii, -.304263+.0833365*ii, 1.4861+1.22409*ii, .205198-.160391*ii, .660208+1.87551*ii, -.039722+.962401*ii, -1.08017-.103095*ii, .421425+.694324*ii
-.19316+1.19899*ii, -1.03352+.745839*ii, 1.21326-.188267*ii, -1.29055-.233654*ii, -.367918-.266703*ii, .605212-.08967*ii, .670029+.330592*ii, -.0316708-.429697*ii, .227877+1.33663*ii, .827026+.198714*ii
1.50196-1.30512*ii, -1.24558-1.28212*ii, .19432-.480244*ii, -.909519+.477756*ii, -.903786+.621119*ii, .426412+.325761*ii, -1.57475+1.00897*ii, -.634976-.514674*ii, .312338-.526753*ii, -.845208+.788393*ii
.668932-1.23993*ii, -.372688-3.12168*ii, .339562-.666523*ii, -.947688+.461896*ii, .102257-.0104622*ii, -.539872+1.37544*ii, -2.44773+.833391*ii, -.368198-.648544*ii, -.0946727-.37413*ii, -1.46197+.771068*ii
.967189+.240185*ii, 1.12191+.817727*ii, .224851-1.42768*ii, -1.24705+.534329*ii, .102225+.716423*ii, -.0945827-.444527*ii, -.066035-.652726*ii, -.145115+.173409*ii, 1.23856+.126552*ii, -.037736-1.1855*ii
-2.8026-1.85981*ii, -.465363+.415294*ii, -.44057-.22363*ii, -.243222+.0806202*ii, 2.07699+1.13152*ii, -.149395+.112234*ii, .569212+1.87345*ii, .102676+1.10729*ii, -1.30527-.085158*ii, .300035+.616731*ii
2.25723+.067663*ii, .126628+.0729563*ii, 1.8221-1.50595*ii, -1.84755+.440004*ii, -1.25131+.853859*ii, -.251055-.14637*ii, -1.06194-.554106*ii, -.958006-.824791*ii, 1.42773+.615734*ii, .177272-.490755*ii
.850139+.090492*ii, 1.77228-.635523*ii, -.070858+.509998*ii, -.800157-.002186*ii, .289748-.0342514*ii, -.656927-.645428*ii, -.640436-1.05578*ii, .75566-.447796*ii, .123809-.393021*ii, -1.14176-.44452*ii
-1.7362+1.53186*ii, 1.20149+.876235*ii, -.0035921+.38738*ii, -.747676-.395086*ii, 1.48307-.657817*ii, -.153589-.436641*ii, 1.38527-.524217*ii, 1.18992+.280744*ii, -.329101+.934103*ii, .279277-.64302*ii
-.0453452+.199449*ii, .107536+.200605*ii, .604789-1.75378*ii, -1.31304+.489042*ii, .434199+.462015*ii, -.0143176+.4353*ii, -.160052+.238296*ii, -.413618+.215725*ii, .848521+.662146*ii, .31394-.650553*ii
1.29538+.627103*ii, -.142618+.0320095*ii, 2.25438-.689414*ii, -1.80779-.043492*ii, -.983943+.306104*ii, -.327749-.105428*ii, -.575047-.454588*ii, -.592034-1.04225*ii, .734813+1.19888*ii, .49658-.0422812*ii
-2.12889+1.6829*ii, .560869+.671563*ii, -.491054-.094291*ii, -.643813-.200348*ii, 1.67252-.914376*ii, .320025+.101155*ii, 1.45787+.03806*ii, 1.12222+.581103*ii, -.201394+.971512*ii, .299005-.617689*ii
.00419856-.0100705*ii, 2.51921-1.60687*ii, -.0534516-.0110429*ii, -.834076+.105712*ii, 1.27101-.228038*ii, -1.37423+.104833*ii, -1.08479-1.10007*ii, .843297-.260841*ii, -.0595174-.279431*ii, -1.39582-.679457*ii
.754146+.276353*ii, -.816289-.430386*ii, -.816719-2.14089*ii, -.983217+.957127*ii, -.0469771+.011411*ii, 1.07347+.905617*ii, -.559425+.79204*ii, -.408208+.433246*ii, 1.42264-.052788*ii, -.424526-.622872*ii
.25286-.223304*ii, .271735+.698335*ii, .917137-.751686*ii, -1.22075+.166875*ii, .078835+.827288*ii, -.1991-.399311*ii, .00454061-.00381808*ii, -.283741-.067464*ii, .407331+.461373*ii, .345795-.300405*ii
-.0100547-.00817713*ii, .20091-3.02284*ii, .0641521+.0068822*ii, -.817789+.115254*ii, .562252-.926198*ii, -.520386+1.269*ii, -1.76168+.282317*ii, .422501-.677943*ii, -.324464-.0114734*ii, -1.49816+.523312*ii
.510779+1.05366*ii, .835008-.496404*ii, 1.17952-1.5141*ii, -1.60798+.305967*ii, .190663-.164422*ii, -.482217+.553939*ii, -.562852-.645023*ii, -.173909-.389156*ii, 1.02962+1.00147*ii, .032395-.859017*ii
.09519+1.40295*ii, 1.79482+.045543*ii, -.150133+.340608*ii, -.870818-.139908*ii, .645481-.675317*ii, -.309878-.554854*ii, .31614-1.25512*ii, 1.10556-.222196*ii, .311188+.292147*ii, -.61478-.881929*ii
-1.95713-1.56182*ii, .106569-.0022285*ii, -1.38039+.106846*ii, -.0004448+.209607*ii, 1.86086+.709671*ii, .0659607-.0880554*ii, .28999+1.3376*ii, .558267+1.03922*ii, -.986102-.737818*ii, -.544304+.312206*ii
.313901+.0367737*ii, .433709+.172616*ii, -.315081+1.33303*ii, -.490602-.287909*ii, -.00277835-.0603153*ii, .179436-1.03103*ii, .177678-.245729*ii, .854404-.341523*ii, -.417218-.322773*ii, -.692982+.273004*ii
-.780359-2.55069*ii, -.853327-.678348*ii, -.366135-.534971*ii, -.422314+.457922*ii, .846479+1.38743*ii, -.0492126+.30286*ii, -.865833+1.82973*ii, -.471077+.530046*ii, -.686439-.751026*ii, -.479498+.856905*ii
-.00120782+.000290217*ii, -2.93862-1.95973*ii, -.0276723-.0137624*ii, -.719214+.121347*ii, -.634886-.848331*ii, 1.32243+1.34082*ii, -.969617+2.01215*ii, -.22286-.565719*ii, -.288176+.334508*ii, -.545596+1.55706*ii
.905635+.300646*ii, -.055005-1.43248*ii, -.637125-.030131*ii, -.700575+.281862*ii, -.156047-.609968*ii, .420019+.35073*ii, -.949549+.090384*ii, .438085-.387083*ii, .367951-.358009*ii, -1.25905+.077449*ii
.84242+1.27361*ii, 1.97234+1.4633*ii, -.021258+.770772*ii, -.888335-.247023*ii, .0241384-.0625814*ii, -.104799-1.68162*ii, .896388-1.67466*ii, 1.06929-.255911*ii, .510417+.106681*ii, -.273898-1.04901*ii
-.380788-2.33977*ii, -1.16121-1.34107*ii, -.560698+1.03082*ii, -.13173+.0277904*ii, .305255+.725228*ii, .150574-.0233495*ii, -1.05107+1.70738*ii, .0781606-.0811955*ii, -1.29587-1.02843*ii, -1.08402+1.5932*ii
.604515+.154602*ii, -.237175+.162125*ii, .689742-1.89156*ii, -1.40905+.589465*ii, -.087109+.538847*ii, .205923+.422968*ii, -.394486+.275266*ii, -.640484+.050016*ii, 1.12755+.585172*ii, .270306-.585215*ii
-.709204+2.1781*ii, .818359-.952302*ii, .268215+.354291*ii, -.991047-.342442*ii, .761305-1.61523*ii, -.122407+.442082*ii, .20847-.70756*ii, 1.13626-.507133*ii, -.014598+1.05347*ii, -.444583-.35027*ii
.436876+.715849*ii, -.306775+1.13179*ii, -1.37425-.762023*ii, -.583645+.50636*ii, .030254-.021331*ii, 1.38795-.434512*ii, .763625+.279225*ii, .385753+.611259*ii, .999854-.239727*ii, -.226606-.736153*ii
.536378-.251617*ii, -.366725-2.44474*ii, .0790685+.298801*ii, -.7792+.083402*ii, -.068166-.617884*ii, -.105245+.798987*ii, -1.59195+.454825*ii, .254788-.770808*ii, -.269001-.177768*ii, -1.34452+.771919*ii
-.263301+.947501*ii, -1.32426+.778905*ii, .735684-1.34961*ii, -1.30566+.238928*ii, -.138863-.0053629*ii, .905804+.411111*ii, .55932+.790888*ii, -.410103+.0793847*ii, .747678+1.1962*ii, .890442-.154379*ii
-1.65861-2.09956*ii, -.838231+.943033*ii, .277355-.379754*ii, -.567048+.128292*ii, 1.09119+1.67845*ii, -.0432694-.310585*ii, .379537+1.73255*ii, -.434077+.74764*ii, -.885232-.025442*ii, .610887+.690924*ii
1.13521-.238877*ii, 1.01587-2.08136*ii, .141141-.916838*ii, -1.09974+.510556*ii, .192322-.102948*ii, -.656786+.723002*ii, -1.80813-.38122*ii, .0131889-.489504*ii, .627911-.284785*ii, -1.35902-.34901*ii
.79488+1.087*ii, -.674338+.185851*ii, 1.11222-.560005*ii, -1.40847+.02534*ii, -.732576-.229525*ii, .483135+.0350476*ii, -.0277989-.0222454*ii, -.186587-.617794*ii, .720902+.99555*ii, .336869-.0532087*ii
.019796-1.93334*ii, -1.81136-.809872*ii, .399944-.267527*ii, -.731096+.268136*ii, -.218437+1.0074*ii, .349195+.357858*ii, -1.00731+1.84367*ii, -.715585-.135011*ii, -.498226-.264527*ii, -.235709+1.2922*ii
