variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-.839908+1.44168*ii, 0, -.611163+.478475*ii, -1.45107+1.92015*ii, -.561379+.896621*ii, 2.60334+.816992*ii, 4.31463e-93-1.05469e-92*ii, .816236+1.74845*ii, -.169109-.388338*ii
-.683938-.436286*ii, 3.98656e-31-2.77702e-31*ii, 4.08038+1.12336*ii, 3.39644+.687077*ii, -.756512+.29619*ii, 1.28639-.031992*ii, 3.48812e-103-2.2324e-103*ii, 5.42643+.307275*ii, .195064-3.88182*ii
.791869-.975032*ii, 1.70885e-32+2.83154e-32*ii, -.17892+1.25678*ii, .612949+.281747*ii, .0443514-.291721*ii, -.274352-.147826*ii, 4.38362e-193+2.3014e-192*ii, -.725499+1.07392*ii, -1.19842-.261437*ii
-1.19825-1.09418*ii, 0, 1.19248+.540526*ii, -.005772-.553655*ii, .669566+1.09493*ii, -.374561+1.38407*ii, -3.59553e-94-2.39702e-94*ii, -.419859+.498928*ii, 1.29121-.577739*ii
-.905009-1.18641*ii, 0, -.081114-1.64165*ii, -.986122-2.82806*ii, 3.55921+.091246*ii, 3.14025+1.0386*ii, -4.03466e-140+6.82284e-140*ii, -.078463+3.61684*ii, -.098634-3.49967*ii
.988764-2.66543*ii, 0, 1.99236+1.35218*ii, 2.98112-1.31325*ii, .056616+2.52149*ii, -.33847-2.78451*ii, 3.22458e-136, .154583+3.11416*ii, 1.38042-.319211*ii
.611416+.618743*ii, 0, .453977-.14534*ii, 1.06539+.473404*ii, -1.37842+.155714*ii, -1.11157-.322987*ii, -5.54225e-138+6.7179e-139*ii, -.428338+.556711*ii, -.873797+1.07023*ii
.078762-2.35368*ii, 0, -.704469+2.17049*ii, -.625708-.183181*ii, 1.18954+2.04659*ii, -.596699-.118455*ii, -1.22727e-90+1.71818e-90*ii, 1.20103+1.19685*ii, 2.02343+1.4388*ii
-.099459-.962128*ii, -4.01427e-32+1.34741e-31*ii, .123313-1.10993*ii, .023854-2.07206*ii, .792147+.110289*ii, .209834-1.31561*ii, -2.06373e-135-1.37582e-135*ii, .750108+.017172*ii, -.871749-.781593*ii
-.325778+2.04921*ii, -5.24795e-32+2.25419e-32*ii, 1.46834-1.49871*ii, 1.14257+.5505*ii, .315107-.237964*ii, .275445-3.63675*ii, -1.6743e-102+1.22782e-102*ii, 1.99428+.098564*ii, .943406+1.17029*ii
.307657-.474785*ii, 0, .923321-.699988*ii, 1.23098-1.17477*ii, 1.44196-.471827*ii, -.032259+2.75386*ii, 1.13523e-90-1.71818e-90*ii, 2.65266+1.46648*ii, -.655136-.303306*ii
.0291474-.194537*ii, -9.61977e-33-9.72644e-32*ii, .917031-.478202*ii, .946178-.672739*ii, .691246-.132128*ii, -1.08171-.957024*ii, -3.02681e-134-5.50328e-135*ii, 1.27108+1.8355*ii, -4.78593-.106552*ii
3.62661+1.55694*ii, 0, -.564359-2.55174*ii, 3.06225-.994808*ii, .528057+1.00274*ii, -2.91737-3.84725*ii, 3.3486e-103+8.92959e-103*ii, -1.30344+.141787*ii, -1.75711+1.55082*ii
1.08669-.375312*ii, -1.89169e-31+2.93722e-31*ii, .0074613+.217418*ii, 1.09415-.157895*ii, 1.23664-.565389*ii, 1.43159-.282658*ii, -1.25224e-76*ii, .400839+.898155*ii, .503269+1.02877*ii
-.246306-.396383*ii, 0, .475434+.594106*ii, .229129+.197723*ii, -.895673+.986753*ii, 1.68404+.322649*ii, 3.35894e-139-2.2043e-139*ii, -1.89514-.385536*ii, .528987+.701183*ii
-1.19403-.627497*ii, 2.69061e-31-3.15443e-31*ii, .916822+.611155*ii, -.277206-.0163421*ii, .509081-.379702*ii, .137159+.267447*ii, -5.70046e-118+2.97415e-118*ii, -.635622-1.0617*ii, -2.88739-2.20643*ii
.477454+.602272*ii, 0, .120469-.208088*ii, .597922+.394185*ii, 1.17498+1.8579*ii, -3.42071-.029333*ii, -3.4247e-194+8.21929e-194*ii, -2.10648-.903611*ii, .625436-2.29167*ii
.575704+.469629*ii, -2.42694e-32+6.53948e-32*ii, -.91014-.924544*ii, -.334437-.454915*ii, .102889+.0493765*ii, .230687+1.18913*ii, 1.78592e-101-8.92959e-102*ii, -.427487+1.37819*ii, -.572291+.602351*ii
.0961553-.0066759*ii, -1.64267e-31+1.18645e-31*ii, -1.39012-.735761*ii, -1.29396-.742437*ii, -1.94831+.686507*ii, .022007+1.28993*ii, 9.92854e-151+2.06208e-150*ii, .810124-.234352*ii, 1.60675-1.31747*ii
-1.34795-.749142*ii, 0, 6.25651-5.81514*ii, 4.90856-6.56428*ii, -1.90872+9.56172*ii, -2.1389+7.03195*ii, 1.88275e-182-1.5062e-182*ii, -5.6892+.59309*ii, 7.65293-1.00938*ii
.685584+.464657*ii, 1.1671e-31+1.49643e-32*ii, .287803+1.16543*ii, .973387+1.63009*ii, -.459726+.0955666*ii, -1.11972+.160164*ii, -9.72346e-63-1.32178e-62*ii, .365308-.903849*ii, -.752687-.085411*ii
-.112092+.927762*ii, 0, .095721-.841933*ii, -.0163704+.0858296*ii, -.967952-1.22822*ii, -.073847+1.27571*ii, 1.85082e-178-6.16939e-179*ii, -.954785-.706652*ii, 1.84833+1.57292*ii
2.63088+.941214*ii, 0, .0452153+.211777*ii, 2.67609+1.15299*ii, -.355456+1.61628*ii, 2.07617-2.03379*ii, -2.14972e-137+7.52402e-137*ii, .27521+.689535*ii, -.404899-.289062*ii
2.85005+2.05654*ii, -1.42398e-31-3.91595e-31*ii, 1.65211+1.27639*ii, 4.50216+3.33293*ii, -9.83086+.68321*ii, 1.40575-1.14*ii, 3.22458e-136+4.03073e-137*ii, 6.12008-2.83127*ii, -7.97973+3.72045*ii
-.259579-.898612*ii, 0, -.529087+.087522*ii, -.788666-.81109*ii, 1.04019-.497837*ii, -1.24968+.130675*ii, -9.14796e-111+6.65306e-111*ii, .168486+.575101*ii, .0034988-.175092*ii
-1.13167-.003980*ii, 0, .21602-.169244*ii, -.915648-.173224*ii, .736113+.101448*ii, -.411043-.767503*ii, -1.49814e-95+5.24348e-95*ii, -.817248-.267989*ii, .132772+.530294*ii
-9.9409-2.9551*ii, 0, 7.96092+3.23184*ii, -1.97998+.276742*ii, -1.00445-12.7525*ii, 1.55221-4.96388*ii, -2.39318e-90+2.23977e-90*ii, -3.31499+7.22133*ii, 2.74806-6.85984*ii
-3.0651-1.37599*ii, 6.99789e-31+2.12501e-31*ii, 3.80656-.85813*ii, .741452-2.23412*ii, -1.33314-.933741*ii, 3.16108-11.6022*ii, 3.19347e-109-3.83216e-108*ii, 3.817-.132498*ii, -.995176-1.98885*ii
-.515852-1.27633*ii, 0, -.239602-.180274*ii, -.755454-1.45661*ii, .347322+.53363*ii, .12971+.310695*ii, -6.56334e-62+4.86173e-62*ii, .490626-.343897*ii, .962359-.104203*ii
4.28201-1.22123*ii, 0, -1.49314+.385475*ii, 2.78888-.835756*ii, -2.98724-1.15289*ii, 1.22518+3.12457*ii, -2.39808e-105-1.74406e-105*ii, 1.20741+5.57073*ii, -3.06841+.361951*ii
.825099+.43944*ii, 0, 2.65196+.491842*ii, 3.47706+.931282*ii, .060998+.759916*ii, -2.07597+4.39918*ii, -1.65608e-170+3.9332e-170*ii, -2.69249+1.32949*ii, 2.43204-2.5223*ii
2.57493-.127897*ii, 1.1519e-31-1.49309e-31*ii, -1.07663+.961769*ii, 1.4983+.833872*ii, 1.1317+.407313*ii, 1.02782-1.89115*ii, 1.78449e-117-2.37932e-117*ii, .209596-2.27911*ii, -1.11018+1.11932*ii
4.53519+1.5432*ii, 0, -2.4958-.933524*ii, 2.0394+.609674*ii, 1.13795+.324854*ii, -.394556-2.2363*ii, 1.61798e-59+7.54541e-60*ii, 1.48525+1.12315*ii, 7.37578-2.94598*ii
1.22068-.13377*ii, -7.57772e-32-2.05733e-31*ii, -7.43021-.433452*ii, -6.20953-.567222*ii, 2.95213+4.48096*ii, -6.72906-3.51535*ii, 8.44521e-86-2.41292e-86*ii, 2.54516+1.79634*ii, 4.03064-.162747*ii
-1.14553+.201511*ii, 0, -.282347-.718039*ii, -1.42788-.516528*ii, -.735841-.124041*ii, .654412+.157652*ii, 4.21875e-92+5.36932e-92*ii, -1.42971-.460198*ii, -.791514-1.34838*ii
-1.09354+.520304*ii, -1.017e-31+1.17714e-31*ii, .681654-.747261*ii, -.411889-.226957*ii, .898302+1.1535*ii, .220676-.725564*ii, -3.87259e-121-4.84074e-121*ii, .495117+.926814*ii, .443572-.266678*ii
.249471-1.24136*ii, 0, -1.38934-.497118*ii, -1.13987-1.73847*ii, 5.41599-.681083*ii, 2.15404-.74251*ii, 2.53794e-116-5.9483e-116*ii, -.682089-1.53602*ii, 1.9736+3.62949*ii
2.4524-1.66479*ii, 0, -.108822+3.11582*ii, 2.34358+1.45103*ii, .009125+2.35353*ii, -3.04715+4.80452*ii, 1.9363e-120-2.6382e-120*ii, -1.88832+4.07039*ii, -3.6275-.27262*ii
-.794455-.613433*ii, 0, .324268-.530574*ii, -.470187-1.14401*ii, -.16214+.679326*ii, .183653+.160004*ii, -7.41926e-168-3.17968e-168*ii, 1.1239+.207027*ii, -.27918-.812681*ii
.622403-.362787*ii, 0, -.575038+.551308*ii, .0473649+.188521*ii, .31625+.835796*ii, .170901-1.79837*ii, 2.41844e-137+1.07486e-137*ii, .21034+1.09863*ii, -.353257+1.24228*ii
.699314+.254323*ii, 0, 1.75392-.560398*ii, 2.45323-.306075*ii, -.270486+2.00014*ii, 2.25469+.61401*ii, 6.95476e-69+4.40468e-68*ii, .993858-.442639*ii, .225365-1.64839*ii
.563756-.8509*ii, -9.03471e-32+4.58137e-32*ii, -.90564+.244146*ii, -.341884-.606754*ii, 1.28614+1.40694*ii, -.598898+1.81298*ii, 2.88531e-129+5.15738e-129*ii, -1.02569+.520915*ii, -1.18999-1.68744*ii
.158103-2.81908*ii, 0, .258483+.15283*ii, .416586-2.66625*ii, -1.61044+2.31301*ii, .283737-1.92759*ii, -6.13146e-107+5.45019e-107*ii, 1.02545-.542437*ii, -1.03724-.928362*ii
1.90526-1.77952*ii, -3.4186e-30+1.2796e-32*ii, -1.70554+2.38496*ii, .199719+.605436*ii, .26861-.546831*ii, 4.99529-.564552*ii, -6.13138e-146-7.04102e-147*ii, -4.39296+.271269*ii, 2.30176+7.64248*ii
.124221+.773519*ii, 0, .498058-.0552596*ii, .622279+.71826*ii, -.827442-1.17615*ii, 1.14926-.64194*ii, 2.45564e-102-4.46479e-103*ii, 2.85463-.092482*ii, .708425-.098452*ii
.046021-.589072*ii, 0, 1.05592-.136368*ii, 1.10194-.725441*ii, -.073291-.529824*ii, -.347414+1.02667*ii, 3.48139e-33+1.24956e-32*ii, -.0362033+.465245*ii, -.504334-.935623*ii
-.734053+.402743*ii, 0, .219309-1.50691*ii, -.514744-1.10416*ii, .0166812-.0180741*ii, -.613955-.418586*ii, 7.56702e-135, -.14886+.727987*ii, .135537+.492863*ii
-.288722+.40334*ii, -3.7086e-31-2.26188e-31*ii, -1.38064-.94898*ii, -1.66936-.545641*ii, .382611-1.57738*ii, 1.96002-2.07644*ii, -3.79866e-165+1.11246e-164*ii, .799754+2.85678*ii, -.088175-3.83063*ii
-.404724-.551796*ii, 0, .0531343-.251852*ii, -.35159-.803649*ii, .693403+.610999*ii, 2.48582+.519712*ii, -1.5779e-130-5.40995e-130*ii, 1.89168+.466898*ii, .031967+1.12136*ii
.388102-.573584*ii, 0, .711751-.729736*ii, 1.09985-1.30332*ii, 1.58686-.841222*ii, -1.89094-1.43513*ii, -5.32245e-109-4.25796e-109*ii, 1.84279+.083609*ii, .999677-.830342*ii
.777153-.542218*ii, 3.16339e-31+1.15097e-31*ii, .249536+.909181*ii, 1.02669+.366963*ii, -.849675-.214246*ii, -.761348+.334934*ii, -1.09131e-114-5.58347e-115*ii, -1.12973-.479389*ii, -.323056+1.57176*ii
-1.70218+1.92475*ii, 4.05312e-32-2.04675e-31*ii, 2.20252+2.07962*ii, .500338+4.00437*ii, -3.37222-1.43772*ii, .437846+1.79197*ii, -4.64339e-101-1.42873e-101*ii, -1.69837-2.5529*ii, .371849-5.14997*ii
-1.6622+.830372*ii, -2.67177e-32-1.57467e-31*ii, 2.10766-1.61223*ii, .445463-.781859*ii, .710176-1.07392*ii, -1.23451-.78756*ii, 4.82209e-115*ii, 1.26121+.58437*ii, -1.65832+.215945*ii
-1.10591+.92023*ii, 0, .800592-1.58725*ii, -.305317-.667024*ii, 1.44472-2.06158*ii, -1.39705+.338635*ii, -4.03073e-138+4.70251e-138*ii, -.232551-.0708441*ii, 1.05295+.784098*ii
-.205613+.858435*ii, 0, .109879+.235333*ii, -.095734+1.09377*ii, .323843+.0327519*ii, -1.58716+2.12091*ii, 4.94436e-136, -.395143-.52337*ii, .374348+1.05707*ii
.54426+.968106*ii, 3.81696e-31-5.71372e-31*ii, -3.55427+.149245*ii, -3.01001+1.11735*ii, -1.078-3.13653*ii, 1.65491+1.27165*ii, -1.23863e-84+3.05636e-85*ii, -1.65413+.631366*ii, 5.02029-1.5973*ii
-.420981-.868515*ii, -1.7003e-32-8.1306e-32*ii, .329911+1.2583*ii, -.0910702+.389785*ii, 1.13592-.061428*ii, -1.29488+.620604*ii, -8.7203e-106+1.41705e-105*ii, .110182+.299895*ii, .988468+.662981*ii
1.40474+.614605*ii, 0, -.813439+2.24366*ii, .591297+2.85827*ii, -.425086-.316752*ii, -.529199-2.14194*ii, -8.68624e-107+1.02191e-106*ii, 1.72609+3.10555*ii, 1.20068-.108589*ii
.0475587-.339255*ii, 9.7555e-33+1.85683e-31*ii, 1.23253+.400272*ii, 1.28009+.061017*ii, .836603-.782569*ii, -.641593-.367653*ii, -5.5569e-163*ii, -.24066-.509765*ii, .467071-2.15162*ii
-.833484+.50549*ii, 2.6731e-31-1.74024e-31*ii, .265975-.68747*ii, -.567509-.18198*ii, .347355+.036203*ii, -1.40962-.100008*ii, -1.10066e-134-3.8523e-134*ii, .140847-.80524*ii, -2.0408+1.01344*ii
1.20402-.717254*ii, 0, -.145179-1.33746*ii, 1.05885-2.05471*ii, 1.75146+3.10072*ii, .016137+1.53904*ii, -5.35347e-117+1.03104e-116*ii, 2.06105+.355059*ii, .50192+2.85754*ii
1.51867+.699392*ii, 0, -1.14105+1.38617*ii, .377622+2.08556*ii, -.472336+1.94112*ii, 1.20505+1.09373*ii, -6.74701e-79-5.39761e-79*ii, 1.83423-.836963*ii, 1.22827+.392401*ii
.065622-.962428*ii, 0, .351673+.672991*ii, .417294-.289437*ii, .226675+1.10148*ii, -1.00222-2.61716*ii, 1.23388e-177-9.87103e-178*ii, -1.32253-4.40407*ii, -2.18889+2.00709*ii
.659928+.752512*ii, -3.90132e-32-1.06445e-31*ii, -2.56549+.219478*ii, -1.90556+.97199*ii, .923731-.849116*ii, -.52157-.808678*ii, 3.30197e-134+4.40263e-134*ii, 2.60144-1.97491*ii, -.666997+.493936*ii
.760165+1.38857*ii, -1.97107e-31-8.93863e-31*ii, 2.14439-3.23891*ii, 2.90456-1.85034*ii, .159712-.237139*ii, -.23988+3.63117*ii, 2.99627e-95-6.4223e-94*ii, 3.18272+.874346*ii, -2.44632+1.38986*ii
.270537-1.07581*ii, 0, 1.06563-.115799*ii, 1.33617-1.19161*ii, -1.67049-.793068*ii, 2.16431+2.33809*ii, 4.79404e-94*ii, .613853+1.21016*ii, -.958199-.262397*ii
-3.8439+1.18111*ii, 0, 3.841+.135532*ii, -.002902+1.31665*ii, 2.18949+.965101*ii, 5.37858+1.80322*ii, 1.15293e-75+1.79632e-75*ii, -.366958+.469432*ii, 5.32172-3.66049*ii
.784939-.766852*ii, 0, .779942-1.29576*ii, 1.56488-2.06261*ii, -.313344-2.15676*ii, -.202096+.888917*ii, 1.61229e-136-2.14972e-137*ii, .823025+3.54601*ii, -1.83214+2.78641*ii
1.10746+.438658*ii, 6.15896e-32+2.14883e-32*ii, -.594136-.190403*ii, .513325+.248255*ii, .028007-.92945*ii, .494621-1.85917*ii, -3.06818e-92-1.61957e-93*ii, -.082009-.602227*ii, .026268-.567188*ii
-1.13664-.057666*ii, 0, .729288-.554323*ii, -.40735-.611989*ii, -.587072-1.47737*ii, -.479508-1.41746*ii, 5.08278e-121, -.303862+.960505*ii, .348035-1.58329*ii
-.255737-5.14953*ii, 0, -5.09069+3.32356*ii, -5.34642-1.82596*ii, 4.32413-1.46365*ii, -1.38524-.455749*ii, -9.03273e-89+1.9636e-90*ii, 4.12888-4.62439*ii, 2.57113+3.77763*ii
-1.26613-.643563*ii, 0, 1.40864+1.57531*ii, .142512+.931744*ii, .377811-.907541*ii, -.49652-.807242*ii, 5.6598e-73-7.07475e-73*ii, .414912-.259474*ii, .077987+1.40806*ii
-.87134-.619584*ii, 0, -.232548+.609842*ii, -1.10389-.009742*ii, .95779-.964097*ii, -.310463+.260291*ii, -8.80525e-133-6.16368e-133*ii, .650454-1.13318*ii, .489732+.364497*ii
-.44592-1.56492*ii, 0, .797656+.624846*ii, .351736-.940076*ii, .828297-.940225*ii, -.79388+.15589*ii, -2.18506e-157-2.18506e-157*ii, .147576+.117239*ii, .836614-1.47615*ii
-1.40072+.741269*ii, -1.83788e-32+8.04924e-32*ii, 2.95756-.684277*ii, 1.55684+.056992*ii, -.144662-2.94543*ii, -1.98891+1.14593*ii, 8.51592e-109-6.38694e-109*ii, 2.64315-.353349*ii, .090176-.401049*ii

component_2:
equations:
Ekf
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
24.1004-3.98822*ii, 1.13965e-15+2.52586e-16*ii, -25.5245-6.17821*ii, -1.42417-10.1664*ii, -24.8694-4.29328*ii, 14.1305-4.06055*ii, 12.9839+2.07795*ii, 3.66176+9.00972*ii, 6.17784+4.82629*ii
-.677845-.337954*ii, 4.97279e-17-4.17224e-17*ii, .0240764+.209088*ii, -.653769-.128865*ii, -.0297768+.0038507*ii, -.5903-.137144*ii, -.551105-.520496*ii, .120679-.293404*ii, -.280745+.227378*ii
.267138-.0027941*ii, 1.28449e-16+1.29966e-17*ii, -.760077-.495608*ii, -.492939-.498402*ii, -.828015-.613617*ii, .00399621-.000105143*ii, -.120963-.17495*ii, .0716297+.102068*ii, -.138433+.511096*ii
.25159-.627929*ii, -1.42813e-31-1.54989e-32*ii, .438781+.0811087*ii, .69037-.54682*ii, .125573+.235657*ii, .043402+1.43423*ii, 1.25257-.095252*ii, 1.14318-.606052*ii, -.410805-.201034*ii
-.114097+1.73049*ii, -7.19826e-32+7.93731e-32*ii, -.584317+1.40586*ii, -.698414+3.13635*ii, -2.59086+.540729*ii, 2.465-2.29342*ii, -1.55378+1.03023*ii, -1.66187+1.93126*ii, -1.97825-1.9005*ii
.169832-.737118*ii, 0, -.508069+.082827*ii, -.338237-.654291*ii, -.0205825-.00295823*ii, .967825+.089378*ii, -1.42996+.5846*ii, -.106545-.182338*ii, .248813+.87074*ii
.397072+1.90191*ii, 0, 1.69346+1.29335*ii, 2.09053+3.19526*ii, 1.05107+.329647*ii, -.944297-.063813*ii, -1.04438-1.03132*ii, .895654+.2418*ii, -2.39136+.376058*ii
1.64824-.798371*ii, 0, .546252-.549357*ii, 2.1945-1.34773*ii, -.0293354+.22119*ii, -.129681-.557484*ii, -.780111-1.03909*ii, .486562+.124093*ii, .837604-.568291*ii
.0739553+.0584843*ii, 0, -1.24298+.781242*ii, -1.16902+.839727*ii, -.981184-1.01323*ii, .023686-.760783*ii, -2.18013+1.13149*ii, .031272+1.21899*ii, 1.11562-.914985*ii
4.13674+2.38127*ii, 3.83403e-30+1.30508e-30*ii, 1.04014-8.1375*ii, 5.17689-5.75623*ii, 8.47281-4.16935*ii, -7.04531-4.88251*ii, .68539+2.32269*ii, 1.7917+5.55034*ii, 3.40317+3.3213*ii
.271664-.38512*ii, 0, -.634299+.345799*ii, -.362635-.0393207*ii, .750474+1.26084*ii, -.138945+.58733*ii, .374686+.580079*ii, -1.07026-.00253*ii, -1.47165+.470313*ii
-.299839+.299279*ii, 0, .256662-.859443*ii, -.043177-.560165*ii, .892387+1.00271*ii, -1.70369+.283652*ii, -.752146-2.32047*ii, -.139121+1.93897*ii, 1.05449+.625391*ii
1.01983-1.47117*ii, 3.77899e-29-2.90914e-29*ii, -2.35088+2.52947*ii, -1.33105+1.0583*ii, 1.80254-.82003*ii, 4.3529+1.73284*ii, -.714354+2.10085*ii, -1.63302-.797405*ii, 3.23549-4.58793*ii
-.313039-.748672*ii, 0, .690201+.186217*ii, .377162-.562455*ii, .332354-.145584*ii, -.135084-.589226*ii, -.413996-.333949*ii, -2.10794-.603927*ii, -.0848448-.0333499*ii
-3.39548+1.88893*ii, 0, 2.81902-.217436*ii, -.576461+1.6715*ii, .006586+2.25537*ii, -.399048-.324166*ii, 1.91252-1.58294*ii, -.542262+1.64902*ii, -.033752+.768248*ii
.963468+2.0227*ii, 0, -.572021-.679036*ii, .391448+1.34366*ii, 1.14936+.764094*ii, -1.43866-.546692*ii, -1.21371+1.77049*ii, 3.48265-.355241*ii, -.140489-.316602*ii
.663849-1.72927*ii, 0, .210097+1.63553*ii, .873946-.093741*ii, -.502468-.896086*ii, .0898889+.0679034*ii, -1.77227-.631037*ii, -.339049-.398496*ii, -.844593+.021073*ii
-1.15073-1.89175*ii, 0, -.27743+.314504*ii, -1.42816-1.57725*ii, -.037166+2.22097*ii, -.066750-2.72523*ii, -4.47979-.051863*ii, 2.95945+.385105*ii, 1.31065-.357876*ii
-.0198409-.215268*ii, 2.56623e-32+6.80668e-32*ii, .592212+.024339*ii, .572372-.190928*ii, .0923876-.0770678*ii, -.940917-.009056*ii, .381537+1.57353*ii, -.114085+.774848*ii, .206057-.305887*ii
