variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-6.24801-1.12564*ii, 7.63671e-33+2.08195e-32*ii, -.057459-1.64912*ii, -3.59944+1.41193*ii, -2.80952+4.91429*ii, 2.26027+.572096*ii, -.740235-.74714*ii, 2.98866-5.37906*ii, 4.07344+2.61553*ii, 1.69476e-32-6.89507e-33*ii, -2.33466e-32+1.04781e-31*ii
-2.28254+1.2653*ii, 4.14444e-29-3.39736e-28*ii, -1.16027+.362754*ii, -2.05642+2.16385*ii, -.621195-.254055*ii, -1.75717-.176074*ii, -.354575+4.0138*ii, -3.68961+1.76467*ii, 1.46143+4.08933*ii, 3.7577e-29+2.0461e-28*ii, 1.44986e-27-3.27021e-28*ii
3.16593-1.35515*ii, 3.23989e-21-3.65171e-22*ii, 1.06819+.609822*ii, -1.70918+2.97185*ii, -1.40649-1.25014*ii, .292523-2.25738*ii, 1.10532+2.77889*ii, -.648971-2.52911*ii, .281951+1.73575*ii, 1.84175e-21+7.92841e-22*ii, 1.54733e-21+5.52067e-21*ii
-1.91085+4.06534*ii, 1.53293e-29+7.86268e-28*ii, -.015992-.638119*ii, -6.66735+3.63255*ii, .246613+7.38561*ii, 5.18367-9.73006*ii, 3.8002+7.23653*ii, 5.61385+10.8599*ii, 1.49544+.353921*ii, 2.50743e-28-1.11779e-29*ii, -2.55353e-28+1.18124e-27*ii
1.63652-2.10569*ii, 3.95453e-29-2.64575e-29*ii, -1.21315+.795827*ii, 4.05202+.568207*ii, 2.1193-1.86921*ii, 1.22717+.314716*ii, 1.44628-.601103*ii, 2.74574+5.3979*ii, 7.98067+.972167*ii, -1.34593e-29+3.1784e-29*ii, 3.41319e-28-1.72704e-28*ii
.36271-3.66342*ii, 1.63028e-26+2.50579e-26*ii, 1.04953+.460755*ii, -5.08504-2.47889*ii, 1.64173+.110857*ii, -1.86581-2.09049*ii, 2.15346-3.96123*ii, -1.62916+3.41069*ii, .011796+7.23606*ii, 2.78235e-27+1.69053e-26*ii, -1.81128e-25+1.18264e-25*ii
-1.69098-.37388*ii, -2.89706e-28+1.48023e-27*ii, .160298-.888236*ii, 1.19103-.805475*ii, -2.38284-2.30991*ii, 2.10518-.295573*ii, -2.40072+1.36417*ii, -.98328+.331795*ii, .17717-1.93024*ii, 6.34177e-28+2.47303e-28*ii, 2.80586e-27+8.21454e-28*ii
-2.19581-2.60435*ii, 4.74198e-24-8.54898e-24*ii, -.79897+1.10326*ii, -1.86891+1.12481*ii, 2.81852-.924545*ii, 1.70267-.686496*ii, .532101+1.85648*ii, -2.4645-3.29855*ii, 3.97086-4.6326*ii, 2.82153e-24+6.03101e-24*ii, -2.07743e-23-5.59145e-23*ii
.942474-.137736*ii, -7.15956e-30-6.18833e-30*ii, -2.55047-.706041*ii, .91614+2.56026*ii, -2.75895+2.18828*ii, .105303-.0860716*ii, .375483-1.18163*ii, 1.97849+.598229*ii, .469396+.0019972*ii, 6.94551e-30+1.0419e-29*ii, -3.34831e-30-2.91907e-30*ii
.204692-1.11265*ii, -3.06619e-30-1.02837e-29*ii, 7.27869-7.80391*ii, 5.23669+4.87686*ii, .584937+.953926*ii, .00962163+.00247272*ii, 4.51804-8.96678*ii, -5.88398-3.64622*ii, .37619-13.1245*ii, -5.12856e-29-2.54619e-29*ii, -1.36123e-28+3.63737e-29*ii
-.230647-.395055*ii, -1.32695e-22-2.57169e-22*ii, -.786662-.054242*ii, -.239694+.435865*ii, -.098038-.714023*ii, -.454642-.578437*ii, 1.36644-.435682*ii, .724081-.195577*ii, -1.66117+.902464*ii, 4.52185e-23+1.04751e-22*ii, 4.52516e-22+3.07449e-22*ii
.545028-3.31633*ii, 3.0079e-40-1.02249e-38*ii, 2.04621+5.86271*ii, 11.9199-.79364*ii, .138838-7.68772*ii, -.0645833+.0585336*ii, 9.37718+10.165*ii, -12.4314+1.1672*ii, 6.45888-6.37678*ii, 3.02804e-38-9.57941e-39*ii, -6.32589e-38-6.79591e-38*ii
-.884027-2.25786*ii, -5.8829e-24+1.36543e-22*ii, .733005-1.19577*ii, -2.3097+.408851*ii, -3.21742+3.04705*ii, 1.22673+.120313*ii, -.328631+6.18287*ii, 3.14216+3.59185*ii, .35268-.539666*ii, 7.94811e-23+5.35608e-23*ii, 7.16131e-23+5.1331e-23*ii
2.05951+1.72159*ii, -1.8127e-22+9.84837e-23*ii, -.577764-2.44327*ii, -2.19652+3.263*ii, -1.57412+2.89987*ii, -.169795-.390535*ii, 3.13473-1.78866*ii, .682539-.889638*ii, 2.30129+2.42761*ii, 1.72677e-22+1.92996e-22*ii, -6.56236e-22-2.13414e-22*ii
.130802-1.89293*ii, 2.38432e-23+4.72457e-22*ii, .538953-2.36928*ii, .006114+2.934*ii, 1.56093-.450362*ii, .118715+.298655*ii, -1.49742+1.50929*ii, .047171+1.11585*ii, 1.63458-1.21097*ii, 5.66117e-22+9.90704e-23*ii, 6.11104e-22+7.43395e-22*ii
.0231243-.165857*ii, 4.8304e-27+1.90397e-27*ii, .118471-.324642*ii, .0816353+.421751*ii, -.891789+.141336*ii, .746367+1.18706*ii, -.822384+.934266*ii, -.428673+.662203*ii, 1.11841+.354913*ii, 5.95185e-28-6.71292e-28*ii, 4.72663e-27+3.84379e-27*ii
.499507-.05104*ii, 4.12684e-31+5.34755e-31*ii, 1.39503+1.37668*ii, 1.5145-2.07107*ii, -.761937+.362743*ii, -.0115643-.130199*ii, -1.59731+.830734*ii, -.06828-1.07876*ii, .331483+.0910093*ii, -8.02407e-32+6.57066e-31*ii, 8.813e-32+2.1482e-31*ii
-.192197+.0336635*ii, -8.74403e-21+1.60025e-20*ii, .410253-.289712*ii, .0056065+.0775139*ii, -1.78147+.291878*ii, -.380645-.673425*ii, 2.64827+1.21665*ii, -.023724-.546655*ii, -1.12802+.679067*ii, 5.24426e-22+4.54917e-21*ii, -1.00331e-21-2.3989e-20*ii
-.781572+1.50888*ii, -4.95297e-24+2.92937e-24*ii, .469956+.814556*ii, .858246-1.1811*ii, .309484-1.06565*ii, 1.91943-.088885*ii, 2.55237-1.66459*ii, 1.88614+.405785*ii, .260328+1.81724*ii, -2.35691e-24-1.3289e-24*ii, -6.61277e-24-8.23812e-24*ii
.245439+.052201*ii, 1.19644e-32+3.45168e-33*ii, -.068459-.520057*ii, 2.83836-1.78276*ii, -1.85084+1.20305*ii, -.812544-.414107*ii, -1.10988-.800163*ii, 1.80168-.615317*ii, -.017607+.891619*ii, 4.87999e-34-3.22924e-33*ii, -3.28824e-33+1.06069e-32*ii
.432285-1.29829*ii, 1.68777e-31-9.67613e-31*ii, .548136-.118304*ii, -.839904-1.74745*ii, -1.94243+2.34107*ii, 2.95527-3.19425*ii, 1.86089+2.08992*ii, -2.27864-.437289*ii, -.252602+2.2053*ii, -1.09799e-32-2.75175e-31*ii, 2.09125e-30+6.16626e-31*ii
1.03391+.008593*ii, 9.99137e-26-1.72624e-25*ii, -.171101+.681401*ii, -1.43591-.163975*ii, -1.14248-2.24403*ii, -1.85445+.974234*ii, -.476151-.0459069*ii, .676543-.43813*ii, .418809+.657858*ii, 5.02655e-26+4.88087e-26*ii, 1.55407e-25-6.5676e-27*ii
-.436813-.594399*ii, -5.60883e-22+7.78643e-22*ii, .495455-1.96568*ii, -.502875+1.04541*ii, -.783669-.652755*ii, .162159+.0769799*ii, -2.23536-.409828*ii, 2.20585-2.21773*ii, 1.73075+.299396*ii, 6.26334e-22+7.44149e-22*ii, -1.20387e-21+1.17971e-21*ii
-.171255+.0126767*ii, 1.1913e-33+4.23477e-34*ii, -.528889+.026213*ii, -.333517-1.10351*ii, .138464-1.16861*ii, -.612205-.015403*ii, -1.80426-.555804*ii, -.455705-.727277*ii, 1.72144-.356584*ii, -3.20582e-34-9.63726e-35*ii, 2.20175e-33+3.04194e-34*ii
-.11039-2.2952*ii, -2.17659e-19-1.22861e-19*ii, -.614374-.250041*ii, 1.87713-.006797*ii, .270522+.891158*ii, -3.82241-3.55887*ii, -1.76628-.829865*ii, -.790917-1.24779*ii, .246274-3.64869*ii, 5.15019e-20+6.49532e-20*ii, -5.01887e-19+7.63914e-19*ii
-2.76435+1.09378*ii, -1.68712e-23-1.57839e-24*ii, .759444-.304007*ii, 2.40907+1.50443*ii, -.242847+1.58065*ii, -4.11778-1.66747*ii, -.0745217-.345601*ii, -2.88869+2.9268*ii, 1.68403+.947814*ii, -6.64628e-24+1.96513e-24*ii, -2.69155e-23-1.86488e-23*ii
4.95896+12.3715*ii, 2.36177e-25-2.30148e-25*ii, -.046242+1.63756*ii, -5.73953+.927331*ii, 4.81953-14.3382*ii, -2.10497-4.49815*ii, 11.9676-5.04606*ii, 6.77632-.515032*ii, -5.53642+4.33958*ii, 1.8298e-25+1.98699e-25*ii, -3.0883e-25+2.29911e-24*ii
.819346-.664453*ii, -8.97437e-35-4.04417e-35*ii, -.738513+1.75512*ii, -.722227-.10386*ii, -.013176-1.02915*ii, -.0269713+.289687*ii, .708784+.430878*ii, .0791113-.426492*ii, -.796284-1.13258*ii, 6.86285e-35-6.38223e-35*ii, 2.5658e-35+1.33845e-34*ii
-1.07096-.852392*ii, 4.48713e-29-1.56335e-29*ii, .189914+1.31916*ii, -.39225-1.35047*ii, -.228879+1.04094*ii, .443077+.630471*ii, 2.07741+.824974*ii, -.687487-1.17248*ii, 2.03208-1.0788*ii, 1.45724e-29+2.81117e-29*ii, 7.43166e-29-8.01757e-29*ii
.507723-.123277*ii, 9.25006e-27-2.96713e-27*ii, .0163678+.473432*ii, .71361+.762433*ii, 1.54889+1.34707*ii, -2.29506+.391779*ii, -9.08337-1.45663*ii, -.87043-2.6444*ii, 3.74602-1.27935*ii, 7.78068e-28+2.16535e-27*ii, 3.08549e-26-2.29489e-26*ii
-2.69064-7.33335*ii, 1.41381e-34-3.0961e-34*ii, 7.32684+1.46712*ii, -.858668-3.48228*ii, 2.38222+4.87928*ii, -.0950448-.102659*ii, -2.84279+2.7999*ii, -.106996-.18948*ii, 1.68496+4.1508*ii, 7.45054e-34-1.03052e-33*ii, 1.52335e-33+6.5160e-35*ii
-.225444-1.75167*ii, 1.36226e-23+1.34248e-23*ii, .39513+.460045*ii, 1.03408+.523974*ii, -1.60482-4.85789*ii, -4.61587+1.32494*ii, -2.61971-3.34223*ii, -5.77664-.926916*ii, 2.02549-.087865*ii, -3.96666e-25+5.78577e-24*ii, 2.87719e-23+2.59949e-23*ii
2.23673-2.63476*ii, 4.36663e-30-6.67917e-30*ii, -1.74309-2.76851*ii, -3.22114-1.3146*ii, 3.89199-4.60512*ii, -.312316-.0820468*ii, -3.103+2.76013*ii, .139746-1.14538*ii, 2.97284+3.17345*ii, -1.30514e-29-2.2331e-31*ii, 3.41773e-29-5.99879e-30*ii
1.17101+3.05291*ii, 2.00947e-29+2.48792e-28*ii, -.64451+.368794*ii, -1.44033-22.7403*ii, 11.5612-2.91241*ii, -3.6973+4.6362*ii, 15.4072+4.91318*ii, -7.49502-14.2794*ii, -1.17645+10.9162*ii, -5.23522e-29-7.64691e-29*ii, -2.73949e-27-7.3334e-29*ii
.777172-.058548*ii, 3.25443e-26+4.1958e-26*ii, .367962-1.49578*ii, 1.54677+1.3903*ii, .453739-2.70117*ii, -.27871+.173812*ii, -.937631+1.34459*ii, -.968211+2.34405*ii, 4.53948-2.09487*ii, 3.73676e-26-1.66201e-26*ii, 2.35631e-25+1.22291e-25*ii
-1.66955+.693727*ii, -1.94899e-31+1.9737e-31*ii, -.317746+.626212*ii, -.397253-.960496*ii, 1.02104+1.10292*ii, .863944-3.56321*ii, -2.89315+1.60218*ii, 2.15397+1.35422*ii, .243635-1.35371*ii, -3.08336e-32-9.23808e-32*ii, 2.19697e-31+3.11922e-31*ii
1.04392-6.09511*ii, -2.60247e-30+3.00135e-30*ii, 9.81117+.25864*ii, -2.74583-.505389*ii, -1.81533-.190574*ii, .0074885-.0637589*ii, 1.82853+7.07552*ii, -13.5342+.09367*ii, 2.80469-1.52276*ii, -1.31548e-29+1.43868e-29*ii, -2.72879e-30+1.23808e-29*ii
1.05335-1.93375*ii, -5.72953e-22-1.8771e-22*ii, 1.41486-.78441*ii, .10036+.565418*ii, .231651+.236162*ii, .839903-.050095*ii, .315626+1.08093*ii, -2.08637+1.7167*ii, -1.44315+.909466*ii, -4.78944e-22+9.1924e-23*ii, 9.97574e-22-2.50188e-22*ii
.369104+.404382*ii, 1.9163e-22-7.56823e-22*ii, -.089774-.819651*ii, -.269365+.12009*ii, -1.03663+.063411*ii, -.401276-.69819*ii, .322826+.0311272*ii, -.015298+1.79026*ii, .190847+.149265*ii, -3.18767e-22-4.45635e-23*ii, 1.49539e-22-1.15834e-22*ii
-1.62156-1.86704*ii, -4.53889e-27-3.76868e-27*ii, .500504+.483216*ii, -.500716-1.00847*ii, 3.27513+.039367*ii, -3.97286+3.21271*ii, 1.89882+.05492*ii, .082624+1.90161*ii, -2.96645-.313255*ii, -2.25323e-28-2.03975e-27*ii, 1.22838e-26+1.26014e-26*ii
-3.00134-1.02389*ii, 1.18762e-23-2.37653e-24*ii, -.900787-.365783*ii, -3.2516-1.71802*ii, 7.41676+2.08488*ii, -3.03157+1.43719*ii, -.231611+.268944*ii, -5.68067+1.29885*ii, -7.15882+5.86892*ii, -5.78363e-24-1.10169e-24*ii, -7.10722e-23+8.67139e-23*ii
-3.2043-2.24827*ii, -2.50307e-22+6.06728e-22*ii, .816336+.100857*ii, -3.12268-1.97679*ii, 11.2898+1.12985*ii, -5.4024-2.07042*ii, -.868603-1.24075*ii, 3.21042-1.59229*ii, -.264879-1.21774*ii, -1.32764e-22+2.35024e-22*ii, 8.05137e-22+1.44099e-22*ii
-.972671+1.24905*ii, 4.71207e-26-5.49976e-27*ii, -.346255-1.10232*ii, 1.76918-1.31121*ii, .0421619+.119717*ii, 1.13273-.350947*ii, 1.36808-1.94615*ii, .140986-.0097575*ii, 4.57989-2.20092*ii, -1.11891e-26-2.50188e-26*ii, 2.03703e-25-1.28897e-25*ii
-.800801+2.78752*ii, 1.42716e-24+3.10538e-25*ii, -.063426-1.14998*ii, -.49659+2.10681*ii, .286896+2.41643*ii, .831153-2.02232*ii, .222051+3.87831*ii, .669774-2.2457*ii, -.452651-2.44469*ii, 1.33296e-25-8.3045e-25*ii, 1.13162e-25-3.62953e-24*ii
1.49469-7.83006*ii, -2.1909e-30-1.15366e-31*ii, -1.71691-1.12876*ii, 14.1447+.62607*ii, -5.87266+7.76228*ii, -1.56234-1.06027*ii, 1.52119+4.43886*ii, 3.18422-10.5354*ii, 1.18212+2.99331*ii, 1.81568e-30+1.33553e-30*ii, -2.24459e-30-6.69444e-30*ii
-.99505-1.00817*ii, -4.36416e-25-2.95134e-25*ii, -.460855+.67955*ii, -1.00589-.093507*ii, -.116296+.911066*ii, 1.93532-.81804*ii, -.63591+.587355*ii, -2.29065+.609847*ii, .0089892+.118973*ii, 2.00841e-25-8.02764e-26*ii, 3.119e-26-5.45748e-26*ii
-.816871-1.11971*ii, 6.36802e-35-2.39654e-35*ii, -.892583+.476813*ii, -.511062-.381756*ii, .370449-1.14623*ii, .465343-1.27095*ii, -.103256-.339649*ii, .610871-.740649*ii, .371487+1.13504*ii, -2.27064e-35+2.58773e-35*ii, 5.0858e-35+6.33768e-35*ii
-.012578-.660611*ii, -2.47098e-30-2.77644e-29*ii, .879672+.629426*ii, -.0932743+.169383*ii, .00864452+.0107884*ii, -.537873-.172072*ii, -.328464-2.28097*ii, -2.50041-.590564*ii, 1.05308+.006958*ii, 7.651e-30-1.29895e-29*ii, -2.40895e-30-2.92554e-29*ii
-.571512+1.15004*ii, 1.10962e-22-9.61441e-23*ii, .645001+.377582*ii, -.26815+.174188*ii, 1.41482-.87321*ii, 1.29437+1.90003*ii, -.294102+.171179*ii, .517837+.069793*ii, .948316-1.09046*ii, 5.39365e-23-1.00578e-23*ii, 3.857e-25-2.12175e-22*ii
.910623+3.22191*ii, 8.43032e-21-2.90833e-21*ii, .696649+1.6795*ii, 1.02011+.478819*ii, .028609-1.00258*ii, .49522-.883385*ii, -1.33804+.973044*ii, 1.42686+1.94744*ii, -3.09775-1.77883*ii, 5.37877e-21+6.06633e-21*ii, -3.12884e-20-5.98682e-21*ii
-.353149+.591888*ii, -1.28873e-26-3.37131e-26*ii, .163739+.564047*ii, -1.71816+.079183*ii, 1.26424-.454341*ii, 1.78337-.900933*ii, -.56112-.13624*ii, -.515634+.82862*ii, .686076-1.25779*ii, 8.45281e-27-6.39461e-27*ii, -5.12458e-26-6.92019e-27*ii
.806705+.571417*ii, 5.4623e-21-1.6215e-21*ii, 1.00395+.039581*ii, -1.0386+.212879*ii, -1.30632+1.97743*ii, .841214+.50138*ii, .885858-1.85689*ii, .571251-2.24115*ii, 3.34832-4.01907*ii, 2.77403e-21-7.05849e-22*ii, 1.17726e-20-2.73827e-20*ii
-2.63348+1.12941*ii, 4.27407e-38+2.19385e-38*ii, 1.86999+1.58*ii, 4.30208-2.73766*ii, .676481-3.67278*ii, .112452+.464698*ii, -3.59844-3.42931*ii, 2.24708-1.11651*ii, -.24923+.842767*ii, 2.26309e-38+5.42776e-38*ii, -2.91413e-38+3.05527e-38*ii
-1.62954-1.35116*ii, 2.04149e-20+7.14405e-20*ii, -1.32763-.306202*ii, -1.92261+.075516*ii, -1.97919+.160722*ii, -1.10793-.269866*ii, .548156+1.42686*ii, .026478-.684403*ii, -.082496+.886947*ii, -2.61411e-21-5.05488e-20*ii, -6.50481e-20+1.22134e-20*ii
1.71381-1.10492*ii, -3.96169e-35+1.92838e-34*ii, 1.04571+1.49492*ii, 2.67212-3.02492*ii, 1.98106-.360764*ii, -.488419-.369866*ii, .530319+2.35247*ii, 2.65619-.746905*ii, .626606+1.00886*ii, -1.64852e-34+7.12138e-35*ii, -2.1937e-34+8.08653e-35*ii
1.79892-1.37736*ii, -1.08987e-28-5.0276e-28*ii, -1.10385+1.08729*ii, 1.13073+.427592*ii, -.718326+.078369*ii, .584995+.740585*ii, 1.00712+1.90306*ii, -.681591+.013079*ii, -1.31048-.584114*ii, 3.33475e-28+2.18234e-28*ii, -1.50844e-28+7.22516e-28*ii
4.02899-4.79215*ii, -2.20859e-24+4.91148e-25*ii, 1.17135-1.44441*ii, .429616+2.29922*ii, 2.26256-2.36165*ii, 1.11517+1.42606*ii, 6.11928-2.62921*ii, 2.56099+4.68085*ii, .379533-3.70081*ii, -9.38804e-25+1.88271e-24*ii, 9.7941e-25+8.35998e-24*ii
-6.15975-5.33183*ii, 2.56459e-29+1.76748e-29*ii, .502427-2.25649*ii, .288739+4.45629*ii, 2.55622+.404658*ii, 1.46703+.414406*ii, 3.23166+4.12173*ii, 1.74388+3.16596*ii, -.245567+7.22366*ii, 2.63841e-29-2.44947e-29*ii, -1.33974e-28+1.80917e-28*ii
.932876-1.91252*ii, 9.9919e-26+2.90174e-25*ii, -.235824-.899966*ii, .094196-.725485*ii, 1.04008+2.67492*ii, -2.02287+1.39711*ii, -2.08678+3.28657*ii, -.837112-.543043*ii, 3.0506+3.51025*ii, 1.18792e-25-7.91768e-26*ii, -7.13772e-25+1.23595e-24*ii
-.115541-1.42868*ii, 1.09612e-30-7.02492e-31*ii, .810981+.194558*ii, .069114-1.04906*ii, -.154379-.751455*ii, -1.07995-1.75511*ii, -2.31965+.101361*ii, .256032+1.92541*ii, -.238892-1.63527*ii, 5.12805e-31-1.78224e-31*ii, -1.41062e-30-1.62464e-30*ii
.472223-2.53003*ii, -1.29554e-25-2.10011e-26*ii, .995902+.300505*ii, -3.30053+1.61002*ii, 3.52419+.148099*ii, -.929658-2.18918*ii, .581195+1.24924*ii, -1.53892-3.61925*ii, -1.82866+.732709*ii, -6.13563e-26-2.99234e-26*ii, 2.52299e-25-5.65217e-26*ii
-5.36067-2.78603*ii, 3.50067e-32-2.64848e-31*ii, .647844-.243995*ii, -1.86851+2.13751*ii, -3.66801-7.53023*ii, -4.5717-11.7482*ii, -6.05611+2.89503*ii, .48776-11.9895*ii, -5.29596-4.73984*ii, -2.09713e-32-9.00607e-32*ii, -1.44073e-30+1.2367e-30*ii
1.12176-.233248*ii, -1.56663e-27+4.07297e-28*ii, .994186-1.58831*ii, .165273+1.01638*ii, -1.39823+1.90885*ii, -.0798594+.316398*ii, -1.79675-.189144*ii, -.462342-1.08021*ii, .839396+1.8833*ii, -4.55306e-28+1.44661e-27*ii, -2.08209e-27-2.60855e-27*ii
.081335-.566992*ii, -6.28021e-21-9.66266e-21*ii, .451076-.616114*ii, 2.04928-.013324*ii, -2.37211-.231443*ii, .884867+.426722*ii, 1.98894+.065465*ii, .142947-.3136*ii, -.927266+1.13279*ii, -4.39308e-21-2.44633e-22*ii, 1.67692e-20+1.84567e-21*ii
2.27504+3.92673*ii, -4.36367e-26-9.77102e-27*ii, -.052190+1.33035*ii, -1.22318+.142787*ii, .812416-1.84569*ii, -1.45309-2.10795*ii, 2.4713-.392507*ii, 2.03783+2.32432*ii, 1.99684-2.04611*ii, 7.63813e-27-2.8771e-26*ii, -1.07128e-25+6.97743e-26*ii
2.58703-1.69929*ii, 4.18229e-29+1.12805e-29*ii, -1.18549-1.82519*ii, 2.94565-2.84321*ii, -.441377-1.04322*ii, -.549828-.353118*ii, -1.95003-.838123*ii, 3.05879+2.96357*ii, -.717591-2.57393*ii, -1.44958e-29-4.48537e-29*ii, -9.766e-31-1.15744e-28*ii
.474993-1.01354*ii, -6.83122e-35-2.95248e-36*ii, .672623-.138014*ii, -.511301-.618638*ii, .197238-.794879*ii, 1.77263-1.5793*ii, -1.49928+.163746*ii, .994881+1.29543*ii, -2.71355+2.58406*ii, -2.31779e-35+3.72109e-36*ii, 1.92998e-34-1.68511e-34*ii
