variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
2.06736-1.16354*ii, .622655+1.55079*ii, .559811-1.01109*ii, -.795087-1.63375*ii, -.862484-.046468*ii, .26103+.470848*ii, -3.03045-.226584*ii, .3293+.146709*ii, .415345+1.34255*ii, -.053008-1.29571*ii
1.16832+1.54743*ii, -.153908+.437094*ii, 1.17474+.691147*ii, .787167-1.33411*ii, -.012959-.526436*ii, .58618+.007582*ii, -.629688-2.33086*ii, 1.10182+.358919*ii, -.279699+.561455*ii, 1.02018-.063139*ii
3.27883+1.70663*ii, -1.4435+.886716*ii, .752275+.438223*ii, .310788-.983255*ii, -.023499-2.02042*ii, -.303846+.0319759*ii, -1.28177-3.13066*ii, .341225-.156016*ii, .211463+.792412*ii, 1.0212-1.37054*ii
-.182798+.207319*ii, .0015512+.192269*ii, -1.23837+.13608*ii, .950375-1.33879*ii, -.652717-.222363*ii, .459564-.30517*ii, .530777-.173782*ii, .20091+1.32811*ii, .2328+1.49365*ii, .422982+.0310493*ii
.735091-.192475*ii, -.349981-.22517*ii, -.824261+.551193*ii, .10759+1.01096*ii, .268291-1.34104*ii, .341989+.0492296*ii, .375187-.161198*ii, -.379259+.37116*ii, .690574-.042745*ii, -.876404-.287285*ii
1.03835-3.3112*ii, .05723+.560422*ii, .35928-1.01098*ii, -.297085+.576844*ii, -.92235-.560962*ii, .292345-.0611337*ii, -2.48692+1.1702*ii, -1.00995+.119869*ii, .0430996+.151307*ii, -2.24162-.19747*ii
.71596+3.76303*ii, -1.65274-.843803*ii, -.575449+.453034*ii, 2.29664+1.25292*ii, 1.4149-3.08516*ii, .374257-.165888*ii, 2.39953-2.17904*ii, -.223617+.249821*ii, -.697522+.145001*ii, 1.81036+.637349*ii
-5.02174+1.10903*ii, .179639-.208477*ii, -.216559+.834497*ii, .497071+.430421*ii, 1.43603+1.50569*ii, -.138547+.197919*ii, 2.40382+.998575*ii, .996791+1.76389*ii, .0202759-.0207033*ii, .116771+3.66287*ii
3.48645-1.64734*ii, -.751171+1.05834*ii, .606097+.584815*ii, .260428-.365262*ii, -1.49123-1.66034*ii, .186703+.0560862*ii, -2.3665-1.76321*ii, -.437405+.133907*ii, .385302+.17222*ii, -1.32251-1.61241*ii
-11.3794+26.3573*ii, -47.5515-115.466*ii, -21.302+31.6737*ii, 52.0053-49.0176*ii, .0000234706-.00000488946*ii, 23.6979-108.967*ii, 84.3539-45.0745*ii, -.00391821+.0267798*ii, -25.6085+27.2022*ii, 1.17863+1.82697*ii
1.01284-.837295*ii, .081444+.66231*ii, .84011-.689251*ii, -1.04227-2.63365*ii, -.489406+.916598*ii, -.056865-.629449*ii, -2.48038-.605195*ii, .803396+.19832*ii, .357697+1.74198*ii, .029193-.727886*ii
-5.07428+1.28224*ii, .177342-.206697*ii, -.219984+.830444*ii, .568249+.381026*ii, 1.47425+1.49966*ii, -.129251+.2088*ii, 2.48859+.941371*ii, 1.0433+1.78762*ii, -.0208951+.018424*ii, .258312+3.70934*ii
-.866687-.799648*ii, -.200738+.523736*ii, -.561322-1.61769*ii, -.131782-.168094*ii, .22376-.143052*ii, -.271547-.0324561*ii, -.821832+1.41078*ii, -.496954+.610624*ii, -.030039+1.27667*ii, -.134303+.7766*ii
1.78311+.221759*ii, -.901919+.149779*ii, -.810512+.48695*ii, -.174086+.154316*ii, .082312-1.57508*ii, -.123812-.0975191*ii, -.159346-.996468*ii, -.290392+.244652*ii, .906822+.537296*ii, -.379495-1.04051*ii
2.0256+3.95298*ii, -1.36616-.70319*ii, -.562979+.475425*ii, .857279+.597685*ii, 1.69344-2.87015*ii, .24009-.100622*ii, 1.54411-2.53762*ii, .213528-.323536*ii, .171251+.472279*ii, 1.93615-.759418*ii
1.11446-3.13149*ii, .993195+.625006*ii, .936415-1.26271*ii, -1.39081+.442583*ii, -.323153+.115586*ii, .580925+.305438*ii, -3.19926+1.47086*ii, -.387519-.393971*ii, .356317+.0243498*ii, -2.09034-.526461*ii
.437934+5.2057*ii, -1.62867-1.41387*ii, -.495327+.470547*ii, 1.68472+1.74092*ii, 2.72048-3.17504*ii, .344078-.12906*ii, 3.07982-2.33698*ii, .159634-.271624*ii, -.472231-.0708326*ii, 2.4268+.705764*ii
.158575-1.5676*ii, -.025722+.967264*ii, -.739328-1.4646*ii, -1.68761-.006083*ii, .297665-.0505926*ii, -.658114+.330729*ii, -1.76689+1.61617*ii, -.509687+.213707*ii, 1.04277+1.14688*ii, -.87177-.350458*ii
.958311+4.70094*ii, -2.36236-.349357*ii, -.535826+.437742*ii, 2.04973+1.41243*ii, 1.87373-3.5627*ii, -.349873+.141088*ii, 2.43499-2.76711*ii, -.2337+.150256*ii, -.515215+.20834*ii, 2.37874+.646943*ii
2.72977+.615555*ii, -.726671-.032418*ii, .886105+.373385*ii, -.688414-.160982*ii, .548469-1.39583*ii, .13729-.243348*ii, -1.38605-1.96518*ii, .309596-.668557*ii, .543213+.170498*ii, -.173951-1.33287*ii
-1.09785-.954568*ii, .802827+.445415*ii, -.67631-.657013*ii, -2.54686-.214673*ii, 1.0748+1.17243*ii, -.378376+.358065*ii, -.96441+1.80212*ii, .465787+.269518*ii, 1.62868+.869942*ii, -.838537-.006684*ii
.251015-2.59497*ii, 1.06366+1.10268*ii, .832886-.64415*ii, -1.60194-.632304*ii, -.449146+1.05024*ii, .216404+.425665*ii, -2.84037+1.08863*ii, .328123+.217039*ii, .720512+.441026*ii, -1.58859-.202956*ii
-11.4622+26.4282*ii, -47.3897-116.196*ii, -21.4175+31.7151*ii, 52.4155-49.0977*ii, .0000232612-.00000498443*ii, 24.1962-109.436*ii, 84.8229-45.0391*ii, .00385121-.0267122*ii, -25.8672+27.2356*ii, 1.17925+1.82593*ii
.850901-.520278*ii, -1.10726-.249216*ii, 1.99021-2.60245*ii, .357686-2.32705*ii, -.0350998+.0143385*ii, -.097703-1.7345*ii, -2.91418-.610833*ii, -.061895-.521756*ii, -1.61803+2.04063*ii, .664779+.417608*ii
1.8962+1.09311*ii, .279681-.269892*ii, 2.99271+.504858*ii, .630227-1.83745*ii, .0418241-.0229229*ii, 1.31433-.639873*ii, -1.9362-2.94879*ii, 1.59127-.506769*ii, -.985452+.185821*ii, .709306-.212134*ii
1.33077+.476276*ii, .323557-.298841*ii, 3.57064+.159257*ii, 1.0102-1.21093*ii, .028941-.00389313*ii, 1.43274-.594285*ii, -2.21303-2.49313*ii, 1.31801-.561391*ii, -1.55466-.262949*ii, .277135+.564133*ii
-2.16716+3.09693*ii, -.455837-1.07949*ii, -.296366-.647404*ii, -.604831+2.38086*ii, 3.54697-1.03106*ii, -.178253+.341986*ii, 2.03045+.657352*ii, .227439-.365929*ii, .209584-.299315*ii, 1.03071+1.86356*ii
1.08467-2.19866*ii, -.419185+.852883*ii, .470605-1.03017*ii, -.318109-.771613*ii, -.880709-.258267*ii, -.187627-.304385*ii, -2.48814+.267376*ii, -.501962+.281003*ii, .026933+.975559*ii, -1.13925-.281463*ii
-4.49185+.587141*ii, .415735-.487079*ii, -.500952-.661746*ii, -.288994+1.64239*ii, 2.17161+.850119*ii, -.0824607+.361099*ii, 1.72179+2.39789*ii, .213647+.902269*ii, .0492573-.0734162*ii, -.18487+3.19522*ii
.313292+5.9616*ii, -2.21087-.925428*ii, -.477749+.462379*ii, 1.52327+1.70878*ii, 3.04687-3.36141*ii, -.326831+.118445*ii, 3.17099-2.74988*ii, .215415-.202141*ii, -.347985+.0732492*ii, 2.94764+.918094*ii
1.81486-.553261*ii, -.955232+.149374*ii, 1.6062-1.97629*ii, -.685307-2.5118*ii, -.0717302+.0370322*ii, -.332198-1.38068*ii, -3.21069-.958388*ii, .193454-.625034*ii, -.593112+2.03041*ii, .43097-.678727*ii
.494054-2.88709*ii, .984324+.511075*ii, 1.56046-1.48079*ii, -.843903+.812011*ii, -.0869777+.101845*ii, .73178+.334299*ii, -3.10705+1.48407*ii, -.373237-.441594*ii, -.29123-.295435*ii, -1.92059+.303705*ii
-.645366+.656451*ii, .0613887-.28122*ii, -1.65849+.358074*ii, .834325-1.11082*ii, -.219291-.162563*ii, .539148-.432378*ii, 1.31669+.000737*ii, .293442+1.34606*ii, .444913+1.44503*ii, .50186+.131789*ii
-.589656+.658454*ii, .0805399-.133033*ii, -.261611+.886333*ii, -2.24747-1.05776*ii, 1.28144+1.1009*ii, -.440029-.244379*ii, -.0179608-.347893*ii, 1.28134+.280105*ii, 1.77886+.776371*ii, -.2217-.253302*ii
.687259+1.5737*ii, -.490561-.0190758*ii, -.283239-.82612*ii, -.999885+.36212*ii, 1.67449-1.09686*ii, -.272528+.150311*ii, -.260331-.221577*ii, .127011-.391498*ii, .632312+.773773*ii, .759936-.342471*ii
-.013987+1.43329*ii, .0904651-.296372*ii, -.384874-.717308*ii, -2.41192+.565772*ii, 2.46097-.23056*ii, -.363519+.252808*ii, -.218712+.533893*ii, .534993-.656809*ii, 1.39975+.588748*ii, .360023-.398708*ii
-1.34124+1.3763*ii, .13299-.102294*ii, .911184-.043838*ii, -.602993+.344048*ii, 1.73813+.252426*ii, .0794601+.250365*ii, .0763473-.183175*ii, .915466+.062089*ii, .119274-.0069077*ii, .414994+1.34678*ii
1.34518-1.72196*ii, 1.15353+.387858*ii, .039543-2.09435*ii, -1.14538-.378854*ii, -.0082113-.144831*ii, .782458+.141251*ii, -2.62634+1.57033*ii, -.277937-.411709*ii, .258081+1.13687*ii, -.594854-1.05946*ii
-.679378+1.20072*ii, .109806-.132014*ii, -.252465+.863347*ii, -2.14956-1.43521*ii, 1.38056+1.20431*ii, -.41834-.273393*ii, .14478-.574862*ii, 1.51393+.330508*ii, 1.70807+1.01182*ii, .266168-.226881*ii
-.028291+1.14513*ii, -.426272+.213334*ii, -.248876-.948798*ii, .148847+.240499*ii, .983053-1.01465*ii, -.0449098+.174593*ii, -.0783734+.0159249*ii, -.0729522+.191609*ii, -.052611+.833466*ii, .778855+.447877*ii
-.495199+1.92907*ii, -.157564-.387291*ii, -.352359-.726946*ii, -1.52459+.800382*ii, 2.46988-.543941*ii, -.281822+.234051*ii, .373093+.365669*ii, .41761-.427189*ii, .868185+.506741*ii, .726056+.247102*ii
-.690152+.270524*ii, .21659-.289164*ii, -.611661+1.08844*ii, -.4901+.308591*ii, .684669+.023871*ii, .319635+.0751825*ii, .827025-.056259*ii, .545468+.678916*ii, 1.02622+.025524*ii, -.626943+.323525*ii
-4.04504-3.15685*ii, .0521673-.345801*ii, -.929467-.530893*ii, .167381+1.33729*ii, -.015133+1.08707*ii, -.138626-.406445*ii, .605456+3.24754*ii, -.92884+1.53728*ii, .0319977+.00877585*ii, -2.56436+2.88618*ii
2.28362-.541956*ii, -.57237+1.13755*ii, 1.01267+.760441*ii, -1.10501-.582545*ii, -.232179-.61406*ii, -.379069+.30913*ii, -2.15062-1.73137*ii, .447284-.0572324*ii, .968917+.147037*ii, -.796028-1.09726*ii
-.955417+.947644*ii, -.0711882+.176641*ii, -.172437+.969152*ii, -1.2585-1.76817*ii, .704548+1.20731*ii, -.398294-.304167*ii, .20056-.784316*ii, 1.41079+.821823*ii, 1.25189+1.12832*ii, .327623+.229071*ii
-1.25931+1.09533*ii, .117339-.112278*ii, -.229068+.868308*ii, -1.77446-1.31736*ii, 1.2867+1.3169*ii, -.386599-.251767*ii, .382107-.383616*ii, 1.46004+.565746*ii, 1.46918+.929724*ii, .223924+.286282*ii
-3.20385-1.57947*ii, -.105764+.156783*ii, .101585+.989285*ii, .687473-.100406*ii, -.409645+1.29225*ii, -.0498304-.282096*ii, .642551+.74942*ii, .293654+1.79167*ii, -.013345-.0262759*ii, -1.52736+2.59665*ii
-3.22135+.315124*ii, -2.16594-59.09*ii, -21.1938+25.7148*ii, 17.3819-5.14479*ii, .0000316711-.0000171851*ii, 25.4362-41.916*ii, 46.8361-6.74356*ii, -.00140127-.0401796*ii, -.235128-.143278*ii, -15.3481-8.25448*ii
-1.2784-2.18611*ii, -.0197491+.231923*ii, -1.05067+.172146*ii, 1.3235+1.01608*ii, -.976241-.517211*ii, .468818+.0780521*ii, .416619+1.35927*ii, -.927943+1.50761*ii, -.0673023+.0146642*ii, -1.75909+1.29788*ii
-1.05979+1.47542*ii, .223847-.214911*ii, -.461229+.930307*ii, -.492631-.175301*ii, 1.1695+.224914*ii, .209484+.153124*ii, 1.11141-.401087*ii, 1.00465+.675388*ii, .903822+.365637*ii, .364706+.563116*ii
.838823-.975319*ii, -.164629+1.05313*ii, 1.75156+.800456*ii, -.764859+.375751*ii, .0524565-.179163*ii, -.122259+.602075*ii, -1.9759-1.08262*ii, .484433+.0464287*ii, .443914-.712102*ii, -1.31327+.267833*ii
1.82799+.248406*ii, -.375922-.281031*ii, -.155891-.893688*ii, -.639588+.576734*ii, .884416-1.55152*ii, .249603-.149478*ii, -.960355-.157139*ii, -.386346-.615062*ii, .402382+.535362*ii, -.14105-.985507*ii
-3.27314+.145999*ii, .0123437-.261133*ii, -6.26387+.640733*ii, .0436945+.00380758*ii, -.00509329-.001608*ii, -.454931+.0266325*ii, 4.51916+3.06348*ii, -.766073+2.99232*ii, 2.54396+2.30563*ii, -.14003+.296773*ii
.087539+.0557726*ii, .346056+.65301*ii, -.67549-.819344*ii, -2.2458-.897605*ii, .978496+.531487*ii, -.501014+.273278*ii, -1.14819+.780168*ii, .541148+.103458*ii, 1.49596+1.41123*ii, .116117-.703364*ii
-6.39283+21.3117*ii, -44.3028-95.4658*ii, -19.6394+29.799*ii, 38.3892-43.0034*ii, .0000288721-.00000517507*ii, 15.0762-92.4193*ii, 69.7923-40.9692*ii, -.00497095+.0291186*ii, -16.6089+23.8785*ii, -1.12618-1.96183*ii
1.30397+2.13336*ii, -.410185+.188493*ii, .889274+.159507*ii, -.903369-.085011*ii, 1.55774-.917821*ii, -.0661781+.289951*ii, -.632503-1.69035*ii, .885454-.523181*ii, .53965+.26864*ii, .928287-.444209*ii
.729412-2.24696*ii, -.108625+.674477*ii, .344335-1.11473*ii, -.0541813+.106986*ii, -.657025-.52268*ii, .135235-.0347345*ii, -2.10701+.785274*ii, -.715617+.251575*ii, -.125216+.531615*ii, -1.32917+.047633*ii
-4.16177-.7772*ii, .145112-.193998*ii, -.056923+.933645*ii, .566687+.074896*ii, .295968+1.6021*ii, .0308563-.242438*ii, 1.3974+1.07958*ii, .584278+1.80329*ii, -.00084138-.0318356*ii, -1.07626+3.09837*ii
2.77242+.895444*ii, .288861-.240258*ii, 2.4607+.911227*ii, -.303126-1.98674*ii, .0358226-.0645208*ii, 1.12417-.62358*ii, -2.09675-3.08388*ii, 1.64275-.675559*ii, -.0939545+.290402*ii, .367222-1.26728*ii
2.87314+1.97347*ii, -.892098+.267597*ii, .796869+.379993*ii, .312974-.577668*ii, .452909-1.8841*ii, .246244-.0227625*ii, -.845363-2.74132*ii, .502756-.377095*ii, .085546+.517184*ii, 1.04717-1.18999*ii
-2.9524+.409261*ii, -2.74121-58.1831*ii, -21.2057+25.6829*ii, 16.709-5.44052*ii, .0000316739-.0000172955*ii, 24.5086-41.5611*ii, 46.2692-7.05567*ii, .00116008+.0405736*ii, .238226+.132714*ii, -15.1878-8.45006*ii
-2.53493+1.61038*ii, .0503656-.243812*ii, -5.79685+3.78705*ii, .0164027-.042015*ii, .00066074-.00396153*ii, -.19453+.469486*ii, 5.73404+.496181*ii, .53237+3.28735*ii, 3.50768+1.0746*ii, -.229062-.208573*ii
.453406+.584426*ii, -.402107-.276236*ii, .840149+.20321*ii, -.479411+1.97201*ii, 1.56308-1.34881*ii, .176947+.387008*ii, -.260524-.467295*ii, -.036668-.516849*ii, .253407-.936707*ii, -.687953+.487548*ii
1.86434-1.58071*ii, -.724987-.016824*ii, 2.17849-1.44691*ii, -1.07869-1.46072*ii, -.0139346+.0732302*ii, -.144484-1.20926*ii, -3.55696-.752114*ii, .07351-.905676*ii, -.421725+.9847*ii, -.81049-.548175*ii
.4827+1.58361*ii, -1.1662+.011155*ii, .746244+.334269*ii, 1.84285+1.6186*ii, .73791-2.32447*ii, .314154+.311706*ii, .598615-1.56132*ii, -.317806+.214068*ii, -.887777-.62778*ii, .378684+1.17195*ii
-1.42595-.791601*ii, -.0132781-.313059*ii, -1.20834+.550497*ii, 1.09812+.999732*ii, -.16195-.546008*ii, .558247-.032537*ii, 1.31048+.884365*ii, -.461433+1.30775*ii, .167587+.010731*ii, -1.08598+1.20806*ii
-1.1673+.057221*ii, .0469301-.301996*ii, -1.59979+.563492*ii, .856008-.178233*ii, -.143946-.232261*ii, .495587-.2341*ii, 1.48435+.450737*ii, .009523+1.40835*ii, .455869+.815582*ii, -.221633+.643012*ii
.0855558+.208857*ii, -.0311996+.477424*ii, 1.75644+1.04728*ii, .674204-.116196*ii, -.0065738-.155774*ii, .52575+.255474*ii, -.772619-1.60219*ii, .847502+.458027*ii, -.362861-.512587*ii, -.346769+.978331*ii
1.23551-.82768*ii, .142826+.553467*ii, .653335+1.103*ii, -.30247-.829888*ii, -.632495-.021181*ii, .415174+.031567*ii, -1.26033-1.22681*ii, .643853+.477884*ii, .66192+.150292*ii, -.931786-.56807*ii
-.87744-3.79531*ii, -.157534+.650771*ii, .827066-.819157*ii, -.792141+.553366*ii, -.589031+.606258*ii, -.349778-.184469*ii, -2.36449+1.68523*ii, -.751112+.45753*ii, .0919472-.0553135*ii, -2.7409+1.14547*ii
1.54685+.627388*ii, -.413602-.149258*ii, .82144+.218433*ii, -1.0801+1.65905*ii, 1.544-1.52651*ii, .0970142+.401746*ii, -.813352-.845766*ii, .047769-.85002*ii, .665124-.758936*ii, -.648432-.44243*ii
2.77771+.39857*ii, .303464-.248841*ii, 2.29746+1.32522*ii, -.610892-1.52427*ii, .0000855-.0714641*ii, 1.05619-.513833*ii, -2.01942-2.92201*ii, 1.52801-.647735*ii, .276214-.0847694*ii, -.267905-1.35982*ii
-1.44507+1.47252*ii, -.72857-.358897*ii, -.251771-.770588*ii, .378347+2.2405*ii, 2.03186-1.46108*ii, -.158976+.391236*ii, 1.13885+.657717*ii, -.478643+.094959*ii, -.253148-.254746*ii, .294472+1.76393*ii
1.60082+3.49203*ii, -1.27916-.184185*ii, .717944+.264072*ii, 1.29767+.732039*ii, 1.46295-2.59454*ii, .264621+.18466*ii, .691737-2.65785*ii, .308402-.318241*ii, -.573119+.009703*ii, 1.77994+.142641*ii
-1.8352-1.31799*ii, .702456+.28141*ii, .96791-.331386*ii, -.852421+.483718*ii, .683635+1.04071*ii, .194137+.291245*ii, -1.0298+1.23154*ii, .422362+.39551*ii, .156421-.214636*ii, -1.23237+1.58453*ii
.837889-1.46557*ii, -.757552-.232229*ii, 2.65045-2.40939*ii, .155343-1.33052*ii, -.0173866+.0232267*ii, .15118-1.42467*ii, -3.42402-.271781*ii, -.206129-.781611*ii, -1.67519+1.11082*ii, -.319036+.675055*ii
.148542-.14946*ii, -.921109+.598686*ii, .169743-2.00357*ii, .05724-1.73805*ii, -.0411413-.158765*ii, -.579331-.709968*ii, -1.65609+.114866*ii, -.208985+.347281*ii, -.494326+2.14012*ii, .779865+.314861*ii
-.777652+.104334*ii, -.489008-.234055*ii, -.273941-.812594*ii, -.644621+2.2848*ii, 1.75067-1.18575*ii, -.256964+.377433*ii, .163792+1.14525*ii, -.661174-.181536*ii, .345098-.355537*ii, -.726162+1.00999*ii
2.64443+2.62584*ii, -1.73624+.47403*ii, .634606+.364353*ii, 2.61343+.509753*ii, .024609-3.40263*ii, .336444+.238925*ii, .208754-3.21224*ii, -.304547+.161046*ii, -1.08083+.120913*ii, 1.52521-.118533*ii
.149473-.40791*ii, .244479+2.1534*ii, 2.43711-2.24743*ii, .163174-.752807*ii, -.0225519+.0288196*ii, -.147473+.994634*ii, -3.47909+.018202*ii, .29562+.0327792*ii, -1.25284+.791355*ii, .764225+1.21831*ii
2.7122-.287344*ii, -.514051+1.15554*ii, .124001-.895891*ii, .357148-.688703*ii, -.7227-1.65098*ii, .109398+.252628*ii, -2.04584-.964818*ii, -.402913+.0809337*ii, -.019591+1.11681*ii, .252036-1.24006*ii
-1.73698+.472998*ii, .499072+.146318*ii, -.581362-.687992*ii, -1.75379-.230228*ii, 1.57055+.928622*ii, -.332965+.246012*ii, -.029639+1.32388*ii, .666828+.374224*ii, 1.08041+.968867*ii, .157386+.6943*ii
-1.11744+.437164*ii, .305944-.592132*ii, -.39599-.680109*ii, -2.6395+1.75318*ii, 2.73528+.030059*ii, -.330137+.354105*ii, .039311+1.61927*ii, .192718-.631136*ii, 1.44913-.143729*ii, -.706996+.383957*ii
1.55606+1.52617*ii, -.950022-.446527*ii, -.620457+.607365*ii, -1.05085+.472596*ii, 1.39361-1.48574*ii, -.268568-.177785*ii, .362039-1.2493*ii, .175728-.331804*ii, 1.26425+.339847*ii, .093998-1.06073*ii
2.37476-.255363*ii, -.995481+.894584*ii, .17709-.936548*ii, .451049-1.42909*ii, -.818757-1.30407*ii, -.17381-.363843*ii, -1.95021-1.21125*ii, -.331302+.208098*ii, -.173333+1.56995*ii, .390117-1.02281*ii
.484884-.156955*ii, .228519-.32588*ii, .966191-.195545*ii, -2.14007-.931791*ii, 1.14949+.784839*ii, .002932-.520459*ii, -1.60222-.280981*ii, .958395-.554804*ii, .933469+.619452*ii, -.494741-.50761*ii
-1.01411-.244028*ii, .0379878-.4655*ii, .933178-.152975*ii, -1.44989+.087907*ii, 1.39313+.738523*ii, -.0754514-.386563*ii, -.741191+.321005*ii, .638036-.187469*ii, .49125+.0820098*ii, -.7794+.847774*ii
-1.69757+2.69913*ii, -.0710234+.222908*ii, -4.18757+5.8815*ii, .0875207-.13111*ii, .00339942-.000997378*ii, -.126095+.982581*ii, 5.63473-1.97055*ii, 1.65592+3.2068*ii, 3.69174-.124875*ii, -.172493-.244571*ii
