variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.554559-1.34452*ii, 1.94521+1.50132*ii, -.790609-.432712*ii, -1.82492-.018122*ii, -.124583+1.81695*ii, -1.11959+.311025*ii, .107076-.478511*ii, .470876+.4227*ii, .472203+.178326*ii, .800631+.656521*ii
.677541+1.08187*ii, -2.98943-.125096*ii, .077755-.8545*ii, .057325-.818086*ii, -.567538-2.03299*ii, .239372-.395356*ii, 1.08794+1.16459*ii, -.123627-.161516*ii, -.64151+.498523*ii, -1.9271-.147549*ii
-.318763+1.26036*ii, -.272547+.733219*ii, 1.08519+.708531*ii, -1.0611+.400603*ii, -.100279-.604242*ii, .404521-.821688*ii, -.219131-.199814*ii, -.935245-.431674*ii, -.757969+.713778*ii, -.211829-.451017*ii
-1.67017-1.04942*ii, 3.24762+.008334*ii, -.162919+.792019*ii, -1.84651+.973107*ii, 1.44187+2.06911*ii, -.671161+.426401*ii, -.990525-.562445*ii, .37504-.200488*ii, .328884-.21836*ii, 1.75088-.207163*ii
1.78648+.089261*ii, .569038+.310625*ii, 3.13193+2.05268*ii, -.069642+.762219*ii, -.0042883-.0250275*ii, .398115-3.01359*ii, -2.08832+.228063*ii, -1.33592-1.00983*ii, .174968+1.08783*ii, .165959+.597119*ii
-.279654+1.60065*ii, -2.09771-.489785*ii, -.001762-.908058*ii, -.30666-.27091*ii, .010368-1.78069*ii, .22424+.178089*ii, .895414+.907488*ii, -.180567+.047101*ii, -.856553+.397815*ii, -1.51535-.914542*ii
-1.15671+1.60113*ii, .917017+1.23546*ii, -1.35031-.521073*ii, -1.96268+.591443*ii, -.197564+.392871*ii, .123533+1.13594*ii, .657025-1.00919*ii, .22045+.686616*ii, -.688067+.664163*ii, -.418723-.776358*ii
.763222+1.32443*ii, -2.06713-.679203*ii, .028957-.930693*ii, .155119-.281763*ii, -.153881-1.64436*ii, .226985-.218851*ii, .576534+1.11415*ii, .107325+.1597*ii, -.442643+.592064*ii, -1.9021-.482009*ii
.141021-1.07331*ii, .374522+.124883*ii, -.268452+1.18225*ii, -.832118-.090224*ii, .464581+.586586*ii, .11711-.490507*ii, -.324841+.053904*ii, .563571-.940291*ii, .2867-.0233174*ii, .252069+.908995*ii
-.361402-1.21669*ii, 3.61477+1.34958*ii, -.037146+.795002*ii, -1.9534+.91827*ii, .369268+2.61902*ii, -.760282-.288118*ii, -1.17596-1.0582*ii, .246307+.168238*ii, .676658+.417954*ii, 1.48779+.615568*ii
-1.60719-.677946*ii, -.487913-.6879*ii, 1.0236+.14522*ii, -.801542-.282966*ii, 1.10037-.495089*ii, -.607524-.232452*ii, .094905+1.02269*ii, -.497919-.850243*ii, -.40548-.495847*ii, .73452-.495647*ii
1.85215-1.16176*ii, 2.69373-.139387*ii, .793349-.410127*ii, -.250916+.815*ii, .260147+1.85362*ii, -1.11092-1.14739*ii, -1.72485+.430469*ii, .487548+.850458*ii, 1.35339+.837268*ii, .050296+.644491*ii
-.579562-2.66159*ii, -.326405-1.74113*ii, -.54421-.802844*ii, -.06481-.923783*ii, 1.42726+.313659*ii, -1.33273+.384379*ii, .304432+1.90293*ii, 1.23114-.50948*ii, .792939-1.03609*ii, .333404+.528506*ii
1.60266+.030149*ii, -2.73075-.537209*ii, .091657-.925097*ii, .566742-.99165*ii, -.484534-1.58733*ii, -.090757-.768437*ii, .707365+1.61001*ii, .348591-.147858*ii, .0363941+.414838*ii, -1.96388+.505351*ii
-1.63721+1.20008*ii, .789515-2.1758*ii, .858661+.070024*ii, -.511622+1.11474*ii, 2.02341-.50399*ii, .0138701+.373879*ii, -.807664+.806464*ii, -.188533-.189513*ii, -.540816-.1021*ii, .191761-1.87453*ii
-2.2591+2.00008*ii, -.966145+2.33227*ii, -1.0458+.290029*ii, -2.53847-.132502*ii, -.718019-.756651*ii, .687653+.960147*ii, 1.67321-1.32437*ii, -.66935-.3356*ii, -1.6906+.437812*ii, -.199317-.711699*ii
-2.13232-.406478*ii, 2.13327+.147517*ii, -.238808+.875295*ii, -1.9364+.717244*ii, 1.27949+1.24503*ii, -.289007+.590312*ii, -.414658-.575293*ii, .106037-.487738*ii, -.222683-.271549*ii, 1.45849-.471132*ii
-.874805-1.27454*ii, 2.19202-2.28476*ii, .804501-.118342*ii, -.297564+.819753*ii, 2.24553+1.0521*ii, -1.07432+.011293*ii, -1.41381+1.22625*ii, .513423-.074713*ii, .700501-.46735*ii, 1.02292-.696204*ii
-1.35761-.632584*ii, 3.09575+.064974*ii, .818187-.285166*ii, -1.573+1.00605*ii, 1.09692+1.73152*ii, -1.27093+.047139*ii, -1.0709-.082044*ii, -.275751+.51041*ii, .296705+.134823*ii, 1.47995-.699998*ii
-.90828-1.23202*ii, 2.80147+2.68065*ii, .043574+.827419*ii, -2.54944+.362084*ii, -.368445+2.31486*ii, -.815487-.371644*ii, -.408429-1.40958*ii, -.339251-.0633544*ii, .212817+.420764*ii, 1.70617+.853866*ii
.519049-.859418*ii, 1.01871+1.52075*ii, .117772+1.04343*ii, -1.31579+.052846*ii, -.38099+1.08677*ii, -.10836-.919372*ii, -.435044-.573944*ii, .0345034-.48137*ii, .292479+.524719*ii, .394882+1.12933*ii
3.03683-2.05187*ii, .172299-1.23966*ii, 4.12699-1.84887*ii, 1.51838-.245084*ii, .00436029+.0137422*ii, -2.4235-3.20218*ii, -1.93505+2.99878*ii, -1.07152+.834844*ii, 1.53014+.799216*ii, -.367857+.508542*ii
.852019-.480308*ii, 2.66122+2.53694*ii, .107292+.828808*ii, -1.8665+.680093*ii, -.860452+2.11603*ii, -.333485-.961021*ii, -.899514-1.40833*ii, -.111457+.307851*ii, .496842+1.11762*ii, .601594+1.10298*ii
1.44121+.667698*ii, 1.11002-.451096*ii, 1.65787-.521476*ii, -.00196+.904948*ii, .155038+.201192*ii, -.510011-1.31449*ii, -1.3885+.688582*ii, -.436949+.73299*ii, .392892+1.10129*ii, -.65638-.423377*ii
.967206-.324755*ii, -1.19252+.426212*ii, .96842+.778108*ii, -.280513-.430347*ii, -.308611-.623228*ii, .168922-1.44352*ii, -.155993+.577332*ii, -.345321-.86688*ii, -.0566352+.449413*ii, -.522714+.78828*ii
-.29898+.264875*ii, -.0495019-.259626*ii, -1.03159-2.30117*ii, -.695146-.185184*ii, .079263-.0250847*ii, -1.0756+1.02495*ii, .834901+.843592*ii, .692595+1.2268*ii, .0657575+.264042*ii, -.988195-.642722*ii
.911577-.171378*ii, -1.74096+1.62737*ii, .340786-.892537*ii, -.670295-1.01542*ii, -1.35861-.701435*ii, -.56134-.88979*ii, .947393+.555373*ii, -.429047+.118174*ii, -.176713+.690693*ii, -1.01652+.762702*ii
-1.84681-2.35285*ii, -1.00777-2.1185*ii, -.396608-.794312*ii, -.257604-1.07482*ii, 1.87398-.343932*ii, -1.27012+.800591*ii, .750616+2.112*ii, .892008-.870933*ii, .233698-1.44906*ii, .623248-.107817*ii
-3.59611-.929864*ii, 6.32633+2.20167*ii, -.065552+.68004*ii, -3.88571+1.81841*ii, 1.1888+4.00873*ii, -1.47651+1.05279*ii, -1.2045-2.28084*ii, -.460287+.609397*ii, .0713561+.0230265*ii, 3.62325-.765793*ii
1.73238-3.25571*ii, -.256164-.878923*ii, 4.47263-3.01103*ii, 1.14015-1.07291*ii, -.00174635+.00832537*ii, -3.68337-2.86137*ii, -1.11432+3.64193*ii, -1.52269+.987037*ii, 1.45367+.183289*ii, .461369+.382167*ii
-1.15645+.521743*ii, .0300593-.475696*ii, 1.09242+.188249*ii, -.855173+.350789*ii, .853345-.479503*ii, -.193471-.304417*ii, -.269537+.524258*ii, -.651885-.40778*ii, -.5558+.088630*ii, .285011-.886715*ii
-3.10377+1.07747*ii, -.542472+2.03915*ii, -1.50764+.611448*ii, -2.82039-.276946*ii, -.124815-.283359*ii, .500688+1.41642*ii, 1.76216-1.32028*ii, -.29537-.736182*ii, -1.55751-.14603*ii, .531591-.549669*ii
-4.13638-.337396*ii, 6.99739+1.38128*ii, -.096026+.660977*ii, -3.88273+2.40009*ii, 1.87683+4.06218*ii, -1.35018+1.49065*ii, -1.55503-2.29669*ii, -.364408+.779051*ii, -.0398641-.0427409*ii, 3.73036-1.51146*ii
-1.79579-.008189*ii, 1.19671-2.64811*ii, .812796+.000793*ii, -.388762+.902137*ii, 2.48309-.007266*ii, -.492448+.431365*ii, -.957365+1.21131*ii, .154259-.337881*ii, -.097911-.547819*ii, .721244-1.55538*ii
-.26491+1.17648*ii, .026626+.868276*ii, -1.65813-.108678*ii, -1.39885+.206141*ii, -.285015+.0566925*ii, .499+.82191*ii, .716758-.684044*ii, .695346+.227119*ii, -.446127+.581904*ii, -.946834-.104567*ii
-1.09891-2.00648*ii, -.74392+1.42601*ii, -1.25694-.42991*ii, -1.59273-1.37804*ii, -.312702+.475077*ii, -.96113+.507621*ii, 1.49153+.252597*ii, .556956-.530892*ii, .03277-.524242*ii, .468226+1.12641*ii
-2.10838+1.01421*ii, 1.61859+1.91973*ii, -.99584-.50188*ii, -2.62261+.538631*ii, -.16297+.94754*ii, -.40376+1.18575*ii, .704498-1.27971*ii, -.226689+.645587*ii, -.762135+.449074*ii, .570836-.806568*ii
.704116-.184871*ii, -.114937-.384249*ii, -.642912+1.25902*ii, -.436611+.120622*ii, .466331+.0725863*ii, .728943-.383243*ii, -.345416+.0696711*ii, .868847-.883737*ii, .172543+.216269*ii, -.581321+.71317*ii
.161474-1.44247*ii, -.184141+.735649*ii, -1.17055-.496881*ii, -.96289-.789011*ii, -.232349+.605333*ii, -.696177+.205123*ii, .729665+.351132*ii, .902869-.083392*ii, .421203-.0486031*ii, -.228894+1.04505*ii
1.21991-.17228*ii, .519795-.395533*ii, 1.83015-1.80474*ii, .126979+.213743*ii, -.0543451+.0566734*ii, -1.50289-1.18196*ii, -.794586+1.45282*ii, -.554796+1.13584*ii, .552266+.825298*ii, -.590066-.391252*ii
.364046-1.50225*ii, -.984358+3.66508*ii, -.852621-.081196*ii, -1.93087-1.51349*ii, -2.0367+.596339*ii, -.647493-.578481*ii, 1.53478-.663513*ii, -.0964615-.317804*ii, -.0286704+.460133*ii, -.028888+2.03189*ii
.337584+1.0389*ii, -1.66506+1.99273*ii, -.940909+.167721*ii, -1.30108-.595329*ii, -1.31836-.771042*ii, .643512-.13136*ii, 1.24518-.573965*ii, -.0256053-.275397*ii, -.737356+.787013*ii, -1.25464+.587664*ii
-1.31244-.656842*ii, .16834-.238616*ii, -.477876+.986072*ii, -1.20376-.067941*ii, .989648+.218165*ii, .10474+.276948*ii, .132575+.0834731*ii, .411186-1.04286*ii, -.232347-.42179*ii, .5863+.121565*ii
-1.52562-3.05883*ii, .27763+5.45652*ii, -.747866-.178804*ii, -3.43667-1.93186*ii, -2.23534+1.89829*ii, -1.79196-.23289*ii, 2.02445-1.33818*ii, -.698081-.38088*ii, -.087448-.0568164*ii, 1.91471+2.34925*ii
-.018839-3.00268*ii, -1.51088-.438104*ii, -.434337-2.82155*ii, -.047843-1.92273*ii, .0253499-.0513966*ii, -2.45456+.277516*ii, 1.40865+2.4328*ii, .817423+.490196*ii, .852614-.729119*ii, -.296242+.823988*ii
-.826713+1.91673*ii, 1.07457-2.06397*ii, .903153+.080675*ii, -.338876+1.5086*ii, 1.72496-.472324*ii, .315415+.134301*ii, -1.15655+.553362*ii, -.172022+.159728*ii, -.473335+.400479*ii, -.333199-1.92172*ii
-.749222+1.00709*ii, -.901406+.264367*ii, .044519-1.16137*ii, -.91696-.166887*ii, -.09741-.843722*ii, -.401398+.304594*ii, .793834+.52521*ii, -.334318+.394472*ii, -.660227+.379189*ii, -.734191-.820184*ii
-.692273+2.15926*ii, -.67949+2.57382*ii, -.980103+.11991*ii, -2.10876+.056998*ii, -1.29364-.494653*ii, .755049+.394834*ii, 1.22356-1.38782*ii, -.468464+.137159*ii, -1.2383+1.034*ii, -.883683-.252408*ii
-.509134+.746691*ii, -.139782+.434747*ii, -2.22738-.716358*ii, -1.29287-.062679*ii, -.0619395+.0836624*ii, .16509+1.35283*ii, 1.07659-.312955*ii, 1.14278+.405446*ii, -.292054+.272323*ii, -1.02478-.138186*ii
-1.70755+1.58357*ii, 2.24916-3.65084*ii, .755683-.000365*ii, -.196097+2.05167*ii, 3.08972+.004473*ii, .047516+.809133*ii, -1.71543+.936626*ii, .317901+.211291*ii, -.223424-.132258*ii, .261968-2.61322*ii
-.591354+1.77565*ii, 2.05493-1.35826*ii, -.385935+.856229*ii, -.880594+1.75922*ii, 1.53739+.476234*ii, .818629+.537164*ii, -1.21326-.461719*ii, .575065+.067377*ii, -.244445+.515213*ii, -.243929-1.27585*ii
.509621+1.59315*ii, -.087282+1.67629*ii, .683137+.913026*ii, -1.24636+.481743*ii, -.842775-.31364*ii, .725241-1.02592*ii, -.214509-.826541*ii, -.819184-.222743*ii, -.673545+1.20591*ii, -.619706+.036116*ii
.386265+.238123*ii, -.165642+.275687*ii, -.829136+1.67082*ii, -.873872+.169203*ii, .201811+.0385778*ii, 1.07326-.300935*ii, -.138286-.479256*ii, .677497-1.05241*ii, -.149881+.327232*ii, -.499511+.719082*ii
-.83697+.493123*ii, -.151432+.454739*ii, 1.30121+.477966*ii, -1.07999+.182595*ii, .246417-.435695*ii, -.101774-.736151*ii, -.178084+.175564*ii, -.970785-.522452*ii, -.626661+.329475*ii, .309536-.466331*ii
-1.05678-.795524*ii, -.266341+.614361*ii, 1.58269+.309348*ii, -1.10455-.360776*ii, .266097-.173985*ii, -.748373-.93978*ii, -.018601+.577959*ii, -1.04224-.742247*ii, -.357413-.0625983*ii, .894904+.004141*ii
-1.61116+.387322*ii, -.0627753-.28847*ii, -2.13714-5.04594*ii, -1.10847-.582346*ii, .00755759-.00292177*ii, -2.41097+2.73202*ii, 2.13829+1.35179*ii, .996346+2.72275*ii, -.0604832-.0201539*ii, -1.20827-1.65758*ii
-.752873-.141438*ii, .295064+.262086*ii, 1.16929-2.64159*ii, -.831652-.193413*ii, -.0524883-.0174309*ii, -2.03048-.012947*ii, .362958+1.24134*ii, -.784036+1.34731*ii, -.0427653+.352801*ii, -.002248-1.00189*ii
-.550815-.757402*ii, .126889+.118629*ii, -.435287+1.17131*ii, -1.07082-.118569*ii, .598595+.329642*ii, .221439-.126753*ii, -.00967128-.0336418*ii, .457975-1.0413*ii, -.0441803-.173806*ii, .34739+.572507*ii
-1.2622-.151584*ii, -.0496648-.29715*ii, -.946142-4.76537*ii, -.8406-.6458*ii, .00644929-.00967422*ii, -2.68465+1.83973*ii, 1.63639+1.69655*ii, .44738+2.46677*ii, .109046+.0059704*ii, -.825901-1.43521*ii
.338851+.432227*ii, -.382549-.246482*ii, .052719-1.50632*ii, -.354856-.0740047*ii, -.0407923-.387248*ii, -.713231+.019333*ii, .282648+.914374*ii, .139148+.758225*ii, .009877+.508902*ii, -1.00898-.448409*ii
.925228+.117904*ii, -1.03219+3.4795*ii, -.845258-.015380*ii, -1.72389-.891031*ii, -2.20347+.120388*ii, .060694-.605789*ii, 1.26455-.985452*ii, -.189667+.027375*ii, -.330445+1.05661*ii, -.878327+1.4652*ii
.586017+1.71633*ii, .939379-2.35602*ii, .945876+.091769*ii, .318223+1.4954*ii, 1.48864-.444474*ii, .430676-.402454*ii, -1.54462+.833856*ii, .18779+.270546*ii, .003702+.686235*ii, -.960262-1.3944*ii
.695711-1.78309*ii, 2.89459-1.18917*ii, .791221-.265467*ii, -.255443+.801974*ii, 1.29452+1.89359*ii, -1.33638-.67152*ii, -1.7686+.862213*ii, .66281+.434026*ii, 1.33584+.132613*ii, .759032+.262229*ii
-.234567+1.43817*ii, -2.11443-1.58316*ii, -.094811-.8673*ii, .145888-.16419*ii, .644215-1.90151*ii, .292944+.326137*ii, .647441+1.36356*ii, .211552-.0892944*ii, -.676737+.144676*ii, -1.619-1.07672*ii
.408736-2.57667*ii, -.104388-.57637*ii, 3.5188-4.09793*ii, .451225-1.05911*ii, -.00717883+.00447813*ii, -3.99663-1.57211*ii, -.249065+3.35549*ii, -1.42665+1.6649*ii, 1.00893+.055224*ii, .463054-.436387*ii
-2.05684-.917605*ii, .29334+.279322*ii, 1.80074-4.95762*ii, -1.05207-.755851*ii, -.00786-.00455866*ii, -3.85338+.551447*ii, 1.0824+2.22843*ii, -1.38026+2.36041*ii, -.0457027-.0632706*ii, .611533-1.79784*ii
-2.17283+.783414*ii, 2.26307+.936811*ii, -.203948+.973957*ii, -2.34413+1.08342*ii, .785439+1.10193*ii, .114815+.60047*ii, -.354525-1.25789*ii, -.312473-.21837*ii, -.654059+.227012*ii, 1.20169-.820915*ii
.508854-2.45824*ii, -.744066-1.85636*ii, 1.01781+.046521*ii, .550685-.757143*ii, 1.24879-.172196*ii, -.964769-1.0428*ii, -.523226+2.15304*ii, .506606-.981606*ii, .824527-.646114*ii, .187741+.770561*ii
1.08035-.831855*ii, -.788496-.628131*ii, .066871-1.68854*ii, .197043-.616437*ii, -.0327324-.274354*ii, -1.11749-.336446*ii, .261798+1.59197*ii, .544041+.586448*ii, .576143+.248474*ii, -1.07412+.289285*ii
.311306-.313728*ii, -.172443-.161842*ii, -1.48009-1.07768*ii, -.599209-.319039*ii, .0677745+.206414*ii, -.449357+.687541*ii, .636616+.534467*ii, 1.17486+.458383*ii, .304001+.167145*ii, -.974791+.262189*ii
-2.38684+.412633*ii, -.421013+.828021*ii, -2.81648-2.0134*ii, -2.0488-.625244*ii, .00922155+.0307781*ii, -.724932+2.54118*ii, 2.26919-.146429*ii, 1.00074+.79622*ii, -.700086-.302803*ii, -.459065-.738344*ii
-.098924-1.00214*ii, -.190719-.120428*ii, -.50493+1.18871*ii, -.761449-.278683*ii, .578002+.221373*ii, .26427-.276768*ii, -.0274665+.20599*ii, .670508-1.13496*ii, .129023-.200993*ii, .105992+.834711*ii
-.378158+3.16382*ii, 1.15713+1.26624*ii, -.592339+2.82101*ii, -1.92914+1.70433*ii, .0323868+.045279*ii, 2.38971-.120922*ii, -.714807-2.30018*ii, -.207883-.838444*ii, -1.19682+1.24947*ii, -.474362-.531724*ii
-1.33889+.618815*ii, .4607-2.08865*ii, -.41144-.814715*ii, -.450792+.593652*ii, 1.72898-.292967*ii, -.326833+1.05171*ii, -.10625+.997681*ii, .646986+.225507*ii, -.206529-.259926*ii, -.288872-1.43867*ii
-2.68045-.854797*ii, -1.59285+1.43692*ii, .124208-1.2251*ii, -1.8749-1.38291*ii, -.213164-.681552*ii, -1.3401+.578683*ii, 1.9455+.644401*ii, -.860879-.343502*ii, -.944389-.575523*ii, .766334-.309216*ii
-.371998+1.87354*ii, -.039863-3.31847*ii, .799203+.141993*ii, .488619+1.26176*ii, 2.15412-1.25491*ii, .640155+.088854*ii, -1.11407+1.32703*ii, .250741-.216961*ii, -.398465+.148517*ii, -.964685-1.90635*ii
-1.62462+.153957*ii, -.020837-.909526*ii, -.544986+.82731*ii, -1.05001+.214633*ii, 1.34996-.241048*ii, .36941+.624877*ii, .140146+.20973*ii, .428962-.935184*ii, -.505181-.418109*ii, .273293-.537864*ii
.642173-1.03387*ii, .408129+.260615*ii, 3.68989-.31232*ii, -.17074+.0190953*ii, .0254192+.00658063*ii, -1.5192-2.49737*ii, -1.31111+1.37747*ii, -1.79742-.059229*ii, .30588+.582786*ii, .754569+.017117*ii
-.983583-2.04759*ii, -.82183-1.24702*ii, .997657+.086524*ii, -.239338-.800267*ii, 1.28328-.340738*ii, -.984065-.534072*ii, .020691+1.72822*ii, -.017915-1.1282*ii, .182039-.857899*ii, .771614+.232867*ii
-1.63247-.533827*ii, -.1821+.305862*ii, -.583269+1.0818*ii, -1.50597-.260036*ii, .715494+.062644*ii, .196857+.347516*ii, .495732-.151353*ii, .216464-1.1767*ii, -.490198-.429085*ii, .649311+.17332*ii
1.77335-1.45628*ii, -.323843-2.26855*ii, 1.05131+.059433*ii, 1.06128-.105093*ii, 1.12564-.192548*ii, -.485643-1.33444*ii, -1.18504+2.02407*ii, .731992-.508857*ii, 1.02599-.012427*ii, -.670673+.607344*ii
-.324734-1.95837*ii, -.583022+.634093*ii, 2.17667+.422537*ii, -.688768-.824062*ii, .102628-.0665381*ii, -1.12594-1.70683*ii, -.225436+1.08725*ii, -1.09779-1.03444*ii, .090407-.179294*ii, 1.06316+.75555*ii
-.164964+1.24928*ii, .745982-.505517*ii, 1.24083+.14155*ii, -.6131+.9521*ii, .645146-.228761*ii, .031696-.603384*ii, -.893606+.269638*ii, -.59237+.111033*ii, -.342644+.67989*ii, -.215512-.991508*ii
-.756121-3.45764*ii, -.500004+5.63946*ii, -.740449-.138898*ii, -3.09727-2.37636*ii, -2.64815+1.64662*ii, -1.74644-.650608*ii, 2.19371-1.08868*ii, -.595563-.566618*ii, .0843549-.002535*ii, 1.53479+2.94524*ii
.469105-.985777*ii, .612151+3.40113*ii, -.829588-.185973*ii, -2.05046-.651226*ii, -1.71197+1.33303*ii, -.697307-.401231*ii, .788506-1.04239*ii, .0238997+.285104*ii, .189608+.776531*ii, .108161+1.5597*ii
1.08068-.004112*ii, -.950702+2.43486*ii, -.936451-.011583*ii, -1.26607-.737084*ii, -1.62212+.060217*ii, .119531-.485845*ii, .966369-.566462*ii, .210235-.0307609*ii, -.113799+.869887*ii, -1.02219+1.31584*ii
1.86322+1.41764*ii, 2.50824+.445422*ii, .019442+1.02282*ii, -.747028+1.6861*ii, -.07097+1.24335*ii, .766352-.859779*ii, -1.72916-1.04485*ii, .422212+.528211*ii, .431144+1.53998*ii, -.789319+.140257*ii
1.67895-.136814*ii, 1.94624+.289849*ii, -.022639+1.00055*ii, -.596349+.914848*ii, .090203+1.32706*ii, .258264-.953659*ii, -1.39693-.453668*ii, .650235+.034724*ii, .745383+.935702*ii, -.330114+.807309*ii
