variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.161554+.326119*ii, 1.04633-.433103*ii, -.086897-1.97932*ii, -.486706-1.06275*ii, -.896368+.255167*ii, 1.56869+1.26126*ii, -1.40276e-191-1.40276e-191*ii, -.672319-2.30561*ii, 2.10414e-191-3.50689e-192*ii
.520903+1.25195*ii, -.940833+.419019*ii, .361295-.883908*ii, .349609-.151096*ii, 1.33617+.680633*ii, -.704836+.231668*ii, -1.54303e-190-1.12221e-190*ii, -.641898-1.06718*ii, -2.80552e-191-1.7035e-191*ii
2.37258+1.17861*ii, -.067274+3.29372*ii, -.420042-.145261*ii, .826955+1.81853*ii, .810803+1.93472*ii, 4.97835+1.27147*ii, -4.48883e-189+3.59106e-189*ii, -3.63504-4.72221*ii, -2.58107e-189-8.41655e-190*ii
.825767+.546469*ii, .436971+.753857*ii, 1.3582+.465376*ii, -.39046+.330973*ii, -.05284+.600144*ii, .38282+.781968*ii, 2.10414e-191+7.01379e-192*ii, -1.40727-1.07424*ii, -3.50689e-191-1.22741e-191*ii
-.482273+1.26229*ii, .561801+.476961*ii, 1.89712+1.08357*ii, -2.23629-.412775*ii, .343757+2.2732*ii, -1.06465+1.10517*ii, 2.80552e-190, .857954-.49314*ii, -3.36662e-190-5.61103e-191*ii
1.80439+3.32324*ii, .584868-2.08226*ii, -.688413-1.75588*ii, 3.74383+.100121*ii, .72927-1.03035*ii, -2.10205+.727463*ii, -1.33944e-101+8.03663e-102*ii, -1.32536+.020549*ii, -1.51803e-101-1.69662e-101*ii
-.402446+.0169253*ii, 1.32786+.53054*ii, -.905415+1.62575*ii, .556255+.945466*ii, .980392+.55126*ii, 1.13685+1.03538*ii, 4.709e-195-6.8494e-194*ii, -.19531+.461789*ii, -8.90423e-194-5.47952e-194*ii
.073803-.922031*ii, -.167027+.0312589*ii, .165801-1.44528*ii, 1.01224-.834771*ii, .495477-1.70448*ii, -.114544-.860193*ii, 1.26444e-104-1.39525e-104*ii, -.299697+.154634*ii, -6.97624e-105+1.09004e-104*ii
.624964+.786854*ii, .634646-2.29688*ii, 1.14021+1.93942*ii, -1.77051-1.45203*ii, -.78298+1.52087*ii, 1.37467-.185142*ii, -1.88376e-111+2.4949e-111*ii, 1.41122+.456909*ii, 4.9898e-111-4.15816e-112*ii
-3.03101+3.27789*ii, -4.89649-1.40599*ii, 1.44101+2.18154*ii, 3.9645+4.66655*ii, .530705-3.54765*ii, 3.37923+4.36116*ii, -2.9418e-184-6.64846e-183*ii, 4.57662+6.71128*ii, -1.25026e-182+5.53058e-183*ii
.154498+.236122*ii, .18921+.248468*ii, 1.22491-1.11006*ii, -.52218+.101158*ii, .1555-.98914*ii, -.207418+.999341*ii, -7.3974e-193+1.5781e-191*ii, -1.35302-.247816*ii, -1.22741e-191-1.40276e-191*ii
.006002+.813027*ii, -.252043-1.24383*ii, 1.46145+1.26972*ii, .066845+2.43389*ii, .921082-.08214*ii, .210165+1.07965*ii, -1.75345e-192+5.6987e-192*ii, -.793391-5.40523*ii, 8.76724e-192-3.06853e-192*ii
-1.39474-1.32022*ii, -.066497+.516948*ii, .49699+1.57549*ii, -1.87942-.212308*ii, 1.87622-.112101*ii, -.550162-1.42778*ii, -8.56176e-195+4.2809e-196*ii, -.691514+.405966*ii, 5.99323e-195+1.19865e-194*ii
-3.38869+.283842*ii, .610639-3.55963*ii, .10785+3.06765*ii, -.482079+.831174*ii, .080963-.930295*ii, .505334+2.64908*ii, 6.31241e-191-1.12221e-190*ii, .686582-.523642*ii, -3.22634e-190-9.46862e-191*ii
.223934+.851868*ii, .223875-.0582851*ii, -.968776+.033669*ii, -.665909+.406494*ii, .044352-.315373*ii, -.113988-.409963*ii, 2.51346e-88-1.3824e-87*ii, -.119865-.721096*ii, 2.51346e-88-1.31956e-87*ii
.513879+.255184*ii, .979237-.661348*ii, -.367138+.934698*ii, -1.21643-.661348*ii, .45495-.867566*ii, .274753+.21585*ii, 7.67133e-193+1.0959e-193*ii, .092451+.729108*ii, -2.19181e-193-8.50248e-193*ii
.0466026+.314564*ii, 1.31428-.188008*ii, .726985-.486657*ii, -.0358072-.0390076*ii, .854913-1.88593*ii, -.758025-.191506*ii, 1.72371e-187-4.84793e-188*ii, -.300442-.161577*ii, -9.33676e-188+1.22096e-187*ii
-6.26802+4.97952*ii, -4.10079+.858584*ii, .139079+.824826*ii, -1.10698-2.60949*ii, -1.04968+3.20072*ii, -4.92247-.338152*ii, -1.43642e-188-1.48131e-188*ii, -1.42747-.3147*ii, 7.18212e-189+1.79553e-188*ii
-.846979+1.58575*ii, -.426674-1.01915*ii, .469645+.342793*ii, 1.082-1.15066*ii, .934577+2.2351*ii, -.104803-2.32448*ii, 1.03634e-76+7.77255e-77*ii, -.530302+.447484*ii, 4.31808e-78
-.646686+1.50389*ii, -.011821+1.39157*ii, .777265+.450239*ii, -.0912072-.307161*ii, -.053599+.464857*ii, -.673669+.567049*ii, 1.34233e-92-1.21843e-92*ii, .670361-.179159*ii, -1.8003e-92+4.93404e-93*ii
.385346-.309111*ii, .647024-.753911*ii, .526408+.558451*ii, -1.14443+.368028*ii, -.285505-.577506*ii, -2.11535+.463158*ii, 2.2324e-103-2.2324e-102*ii, .886601-.642005*ii, -8.37149e-103-2.7905e-103*ii
.221131-.0046323*ii, -.144585-.553186*ii, .475401-2.26545*ii, -3.05482+.253652*ii, 1.03109+1.64918*ii, .375443+1.85846*ii, -1.30139e-193+1.30139e-193*ii, -1.16469+.091919*ii, -2.73976e-193-5.47952e-193*ii
-.2282+.264198*ii, -.658798+1.64982*ii, 1.34224+2.74201*ii, -.0622914+.387781*ii, 2.15677-1.50689*ii, -.522843+.358353*ii, 2.07268e-76-8.63617e-77*ii, .221023-1.16819*ii, -1.89996e-76-7.59983e-76*ii
-1.14672+.39265*ii, -1.08743-1.43309*ii, -.25543+.191073*ii, -.007752+.839825*ii, .384425-.137722*ii, -.143909+.834861*ii, -2.80552e-191-5.61103e-191*ii, .666025-1.19862*ii, -5.61103e-191+5.2603e-192*ii
1.92429-.750675*ii, -.495299-.888766*ii, -1.28905-.694192*ii, .373411-3.58786*ii, -1.77665+1.69716*ii, -.753671-.645592*ii, -1.47728e-126+4.98581e-126*ii, 2.35074-.555555*ii, -4.43183e-126+4.80115e-126*ii
-.725326+1.00565*ii, 1.21298+.616401*ii, .739734-.125453*ii, -1.14566+.593937*ii, -1.51124-.376271*ii, -.940332-.751781*ii, 8.41655e-191-1.40276e-191*ii, .412523-.602987*ii, -4.20827e-191+5.61103e-191*ii
-.096824-1.40386*ii, 2.3874-.931606*ii, .188241-.822864*ii, .480268+.638752*ii, 1.21853+1.13748*ii, -.637724-.413064*ii, 1.0959e-193+8.76724e-193*ii, -2.34111-1.35799*ii, -8.76724e-193-7.67133e-193*ii
1.89039-1.08607*ii, -.485362+.624752*ii, .849873-.652631*ii, -1.66925-.164125*ii, -2.27412+1.93051*ii, .143466-.509733*ii, 1.28426e-194-2.22606e-194*ii, .060862+1.08689*ii, 3.63875e-195+1.54112e-194*ii
4.89127-2.74193*ii, .693669-1.27242*ii, .79145+1.57683*ii, -7.54439-1.72387*ii, -2.23464+.459769*ii, -4.00508-3.48246*ii, 8.2361e-84-9.88331e-83*ii, 1.98806+1.91538*ii, -1.72958e-82+2.32618e-83*ii
-.242412-.632263*ii, .036578+.909409*ii, .0818015+.279721*ii, -1.51941+.929181*ii, -.391166-.874683*ii, 1.20212-.758318*ii, -1.40276e-191+7.89051e-191*ii, .426486+.270269*ii, 4.20827e-191-1.05207e-191*ii
-1.31975-.228607*ii, -1.51481-.701176*ii, .825318+.235607*ii, 2.99675-1.50657*ii, -1.08764-1.09577*ii, -.105086+.296431*ii, 1.1162e-103-1.1162e-103*ii, 2.56809+.217615*ii, 2.16263e-103-9.76674e-104*ii
.0593381-.486022*ii, .681331+.503384*ii, -.61015-1.3751*ii, .065346-1.17267*ii, .710798+.105361*ii, -.887968+.377704*ii, 1.71818e-90+4.90909e-91*ii, .13783+.333716*ii, 3.6774e-91+1.30029e-90*ii
.920076-3.5376*ii, -.320784-1.51597*ii, 3.02221+2.90376*ii, -5.89711-1.09283*ii, 7.87979-3.3509*ii, -2.36056+4.49657*ii, -7.21326e-129+1.08199e-128*ii, -8.2693+6.34209*ii, 2.05578e-128+2.88531e-129*ii
-.205803+.202424*ii, 1.67389+.724794*ii, -.242197-1.45455*ii, -.666448+.507376*ii, -.653239+1.30459*ii, .57198+1.40513*ii, 2.55273e-89-3.14182e-89*ii, -2.34362+.802699*ii, 3.14182e-89+2.74909e-89*ii
.58487-.268455*ii, 1.83749+.093072*ii, 1.13245+1.29819*ii, 1.22221+.34781*ii, -.562863+.156979*ii, -.214599+1.01245*ii, -2.63017e-191-1.05207e-191*ii, .972698-.29154*ii, 1.92879e-191+4.55896e-191*ii
-.583788+.962667*ii, -.057489-.578476*ii, -.484444+.80589*ii, -1.26127-.061809*ii, 1.87397-.87572*ii, 1.09817+1.57976*ii, 5.14756e-85, -.27952+.567891*ii, 1.60861e-85-2.73464e-85*ii
4.05934-5.09569*ii, 3.63451+5.43023*ii, -3.16312+4.32714*ii, -4.97395+3.33805*ii, -.011053+4.14492*ii, 6.38153-3.11746*ii, 7.03132e-190-2.24441e-190*ii, 1.5519+.371932*ii, 1.00999e-189-2.80552e-189*ii
-.093781+2.01152*ii, -1.73273+.202369*ii, .161328-3.15452*ii, -.181305+.983607*ii, .754834+2.973*ii, -1.22985-1.30848*ii, 1.00538e-87-5.02691e-88*ii, .873958-1.03209*ii, -1.00538e-87+3.26749e-87*ii
-1.08089-.421268*ii, -.611807+.388737*ii, .952663-.340483*ii, .926989-.404968*ii, -.447576+.183066*ii, -.534128-.363001*ii, -7.42804e-184-7.06031e-184*ii, -.399862+.458562*ii, 9.26666e-184+4.70687e-184*ii
.553763+1.07348*ii, -1.08862+.939641*ii, -.535693-.850237*ii, .156041-.025678*ii, 1.496-.418158*ii, -.259172+.448513*ii, 6.37952e-32-9.08421e-32*ii, -.375203-.41609*ii, 3.18678e-32-3.65874e-32*ii
-.768543+.433672*ii, -.002037-1.00741*ii, -1.11155+.253266*ii, .71805+.32021*ii, .5871-.230644*ii, 1.25487-.328586*ii, 2.47846e-119+6.19615e-120*ii, .063754-1.65034*ii, 4.3373e-119-2.47846e-119*ii
-.401594+2.29648*ii, .141972+.163748*ii, .217238-.980098*ii, .248519-.172367*ii, -1.5489+1.3699*ii, 1.51189-2.21479*ii, 5.88359e-185+1.32381e-184*ii, -.764684-1.13973*ii, -1.39735e-184+2.9418e-185*ii
-.854952-1.89855*ii, 1.47756+2.00749*ii, -.390245-1.03278*ii, .961413+.707183*ii, .0304388-.277813*ii, 1.02957-.706802*ii, -5.26034e-192+1.19122e-191*ii, .188551-1.15796*ii, -8.76724e-192+5.26034e-192*ii
-.3151+.243925*ii, -.0174132+.173279*ii, -.431807+.631813*ii, -.618579-1.42216*ii, 1.06969+.744562*ii, 1.54397+.26267*ii, -9.97959e-111+1.78801e-110*ii, .241801+.210677*ii, -1.66327e-111+1.33061e-110*ii
-1.53527+1.59044*ii, .378172+.520982*ii, 1.56946-.006226*ii, -.810534-1.4635*ii, -2.83417-.358641*ii, 1.89278+2.175*ii, -1.83524e-55-2.11563e-55*ii, 2.86085-.512528*ii, 2.24307e-55+2.70188e-55*ii
-.528065-1.31601*ii, -.185612+.547241*ii, -.969866-.086713*ii, .035329-.776615*ii, -1.11162+.179526*ii, -.172642+.172519*ii, 1.60535e-32-2.21875e-32*ii, .119134-1.03495*ii, 2.3863e-32+4.1307e-33*ii
-1.75769-1.50188*ii, -2.85606+.039464*ii, 2.10018+.493818*ii, -2.42157+.945123*ii, -1.49642-.886967*ii, 2.59792-.343366*ii, 1.41495e-73-2.12242e-72*ii, 1.67199+.110409*ii, -1.73331e-72+3.39588e-72*ii
-.344101+.173766*ii, -.052647+2.05892*ii, -.428175+1.98859*ii, -.080914+2.10878*ii, -2.83098+.772619*ii, 1.28144+1.13887*ii, -5.13705e-195-1.71235e-195*ii, .627369+1.93012*ii, -1.19865e-194+1.19865e-194*ii
.663632+.970372*ii, -.074479-.927005*ii, -.063881-.616856*ii, 1.06384+1.48563*ii, .611421+.316478*ii, -1.36948+.531892*ii, 8.55285e-49-1.02634e-48*ii, .0153976-.0676253*ii, 2.56585e-49-5.13171e-49*ii
.505545-.114305*ii, -.694985-.990551*ii, -.0294286-.421417*ii, -.133671+.308209*ii, .715354+.146142*ii, .687613-.0852*ii, 3.61452e-32+8.17101e-32*ii, -1.09029-.50334*ii, 5.53324e-33-4.32795e-33*ii
-.0231581+.473669*ii, .186068-.749594*ii, .752274+.57211*ii, .423679-1.34058*ii, -.804366-1.22724*ii, .307566+.194234*ii, -5.39761e-78+7.15183e-78*ii, -.140267+.778855*ii, -2.15904e-78+5.39761e-79*ii
-.52738-2.28477*ii, -.437901-2.61912*ii, 1.44694+.795872*ii, 4.67642-.245759*ii, 2.38537+2.38146*ii, -1.52363-2.99652*ii, 1.2115e-186+3.44742e-187*ii, -.010925+3.50855*ii, -1.37897e-186-2.06845e-186*ii
-.438036-1.00038*ii, -1.39407-.482382*ii, -.209997+.525387*ii, -.947605+1.09765*ii, .590957+.358076*ii, -.508326-1.64022*ii, -9.19311e-187-3.67725e-186*ii, .40518+.617625*ii, -3.61979e-186-4.59656e-187*ii
-.383956+.0686672*ii, -.136271+.566219*ii, .734281+.859942*ii, .375447-.466848*ii, -.777889-.398404*ii, .0999-.974106*ii, -2.64302e-186, -.468288+.62666*ii, 3.21759e-186+1.72371e-186*ii
2.9003+2.13674*ii, 3.04099-3.35223*ii, -2.1717-1.93832*ii, .549902-2.18241*ii, -.014279+1.03364*ii, -3.13497-1.04241*ii, -4.59656e-187+3.7347e-187*ii, -.758983+2.66092*ii, -1.35024e-186+4.59656e-187*ii
3.1834-1.09272*ii, -1.62404+2.11985*ii, 4.32232+.466794*ii, .361338-1.80593*ii, .149111+2.98479*ii, 6.23216+5.4689*ii, -6.46391e-188+1.79553e-188*ii, -1.63894-.618234*ii, 2.15464e-187-8.61855e-188*ii
1.01354-.189361*ii, 1.29891-.814412*ii, -.520021+1.68842*ii, -.644689+.470078*ii, 1.47381-1.71028*ii, -1.11082-.075558*ii, -2.84249e-114*ii, .183525+.250297*ii, -2.84249e-114-1.62428e-114*ii
-1.39614+.02937*ii, -1.17213+.212209*ii, .249297+.454031*ii, -1.03477-.593669*ii, -1.21867+1.4596*ii, -.350591-.553149*ii, -3.09807e-120-3.71769e-119*ii, -.620036-1.06482*ii, -1.97502e-119+1.23923e-119*ii
1.58327-1.03039*ii, 1.00225-.925174*ii, -.529481+.136494*ii, -1.53589+.488944*ii, -.143717+.628736*ii, -.0277307-.313043*ii, 1.75345e-192-3.50689e-192*ii, .004597-1.00114*ii, 1.75345e-192-1.75345e-192*ii
.749538+.760316*ii, .695927-.079383*ii, -.414502-1.01601*ii, -1.52237+.716843*ii, -1.08903+.303732*ii, .266361-.233223*ii, -2.94579e-189-5.16215e-189*ii, -1.9737-1.09204*ii, 3.8155e-189-5.38659e-189*ii
-.822429-.773625*ii, .031726-2.02837*ii, 2.34298+.282936*ii, .760721-2.07474*ii, .799181-.662923*ii, .816546+1.21203*ii, -2.74941e-189*ii, -.647418+2.31298*ii, 5.49881e-189*ii
-.001653+2.07068*ii, -.411975-.337958*ii, .221021+.0862817*ii, -1.92092+2.37169*ii, -1.21535+.371213*ii, -1.07522-1.52089*ii, -1.13196e-71+1.00461e-71*ii, .44621+2.29064*ii, 1.24516e-71+2.8299e-72*ii
1.77447-2.99671*ii, -2.33605-.630906*ii, -3.44348-2.03867*ii, -1.3235-.009091*ii, .429116+2.71855*ii, .672287+1.8924*ii, 9.91384e-119+5.678e-119*ii, 3.70739-.349692*ii, 9.91384e-119+1.91212e-118*ii
1.49223+1.22435*ii, -.33566-1.62647*ii, -3.32143+.442808*ii, .278968+.570979*ii, 1.21584+.094947*ii, -1.88511-1.42481*ii, 0, 1.2515+.181229*ii, -2.24441e-190
1.50497+.099741*ii, 1.16566-.102462*ii, -3.7813+1.88056*ii, 1.38096-.842925*ii, -3.28881-2.49285*ii, -3.1904+3.4198*ii, 3.37389e-180-1.01819e-179*ii, -.089999-4.14305*ii, -7.71174e-180-4.03662e-179*ii
.72672-.117496*ii, -1.51029+1.38061*ii, -.0288438+.403556*ii, 1.20035+.054619*ii, .349304+.414116*ii, 1.26243-.088620*ii, 1.55451e-76-4.10218e-77*ii, -.22789+.801317*ii, 3.23856e-77-2.15904e-77*ii
-2.08527+.646343*ii, -.207691-.480938*ii, .914052+.290874*ii, -.495878-.23393*ii, -1.18321+.125925*ii, -.176267+1.74673*ii, 6.07716e-64+4.7098e-63*ii, -.401881-1.16943*ii, 3.6463e-63-7.2926e-63*ii
.741312+1.65048*ii, 1.05918+.750334*ii, .988855+1.88029*ii, 1.2388-1.60409*ii, -.760025+1.1219*ii, .466479+.468464*ii, 1.22254e-84-6.43445e-85*ii, 2.26484+.5333*ii, -9.00823e-85-1.54427e-84*ii
.764164-.470816*ii, -5.48286-.866369*ii, -2.23371+.273804*ii, -.406008-2.68931*ii, -1.18742+2.34283*ii, -6.23252-.935435*ii, 1.28582e-122-1.21018e-122*ii, -.886202+3.94049*ii, 8.32002e-123-1.73964e-122*ii
1.71124-.407843*ii, -.547847+1.64903*ii, -.680458+.103333*ii, .033085+.775323*ii, -.599184-1.50489*ii, .376565+.200735*ii, 8.55285e-50+1.28293e-49*ii, .157492-1.13732*ii, 0
.851872-.051116*ii, -.074996+.904991*ii, -.217759-.958526*ii, -.87514-1.01121*ii, -.000439+1.22532*ii, .394579+1.37716*ii, 1.10707e-107, .218573+.514151*ii, -3.40637e-108+6.81274e-108*ii
.997477-.534599*ii, .977929+.443241*ii, -1.66553+.879796*ii, 1.02467-.274584*ii, .285428+1.65839*ii, .657455-.350007*ii, 7.12168e-66+7.12168e-66*ii, .410419-.223155*ii, 1.99031e-65+4.74778e-66*ii
-2.19094+.722049*ii, -2.86512-.053000*ii, -5.28916-.975789*ii, 1.26061+1.68029*ii, -5.01939-1.43391*ii, 2.30453-4.03114*ii, 2.3288e-193-2.3288e-193*ii, 3.06752-3.93991*ii, 9.86314e-193-8.76724e-193*ii
.615501-1.06855*ii, -1.66955-1.10693*ii, 1.85397-2.83593*ii, -1.56633+.746509*ii, 1.66842-.270429*ii, .54499-.025423*ii, -1.42873e-101-5.53635e-101*ii, 2.12239+1.87185*ii, 1.57161e-100+6.78649e-101*ii
.922895+2.76563*ii, .329941-3.471*ii, 3.19123+2.7662*ii, -1.97301-1.81679*ii, 2.99998+1.75016*ii, -1.09665+1.72278*ii, 4.90965e-191-7.01379e-192*ii, 5.07072-3.02422*ii, -1.12221e-190-8.41655e-191*ii
-.257416+.567852*ii, .196134+.789941*ii, .441398-.783062*ii, .601504-1.35438*ii, 1.20255+1.33845*ii, -.717619-.184696*ii, -4.10218e-77+4.85784e-78*ii, 1.05415+.937899*ii, 1.72723e-77-2.59085e-77*ii

component_2:
equations:
dp*L+delP
1.04*r^3*delP-1.03*r*Rad^2*delP+3.98*r*u*L*mu
points:
.24093+.267291*ii, .517909+1.26979*ii, .156344+.260411*ii, 3.44711e-17-2.64936e-17*ii, -.517528+.748446*ii, -.481145+.315382*ii, .251682-.696148*ii, .926028+.550283*ii, -.220634+.0432977*ii
-1.01302+.076296*ii, 1.25728-3.85733*ii, 1.03468+1.34838*ii, -1.75066e-16-5.76016e-16*ii, 1.72834-2.01933*ii, .436717+1.47626*ii, -.830905+.422408*ii, -.138436-1.66444*ii, 1.42929+.683314*ii
1.88731-2.11771*ii, -.952062-1.31985*ii, -.522223-2.14674*ii, -6.59746e-37+2.32748e-36*ii, -.54348-.930728*ii, -.8254-.941815*ii, -.0153913+.155279*ii, .749848-1.17896*ii, -.341382+.0480494*ii
.125929-.253709*ii, -.770138+.803365*ii, -.351319-.662165*ii, 0, .795078+.123914*ii, -.71645+.034377*ii, -1.43629+1.00819*ii, .169828+.543012*ii, -1.17218-.596869*ii
.543498+.686466*ii, 1.71116-1.03553*ii, -.707848-.866025*ii, -5.47498e-231-2.57646e-231*ii, -.765583+2.84208*ii, -.408764+.895159*ii, -1.65582+.053276*ii, -2.88121-2.36613*ii, -1.21821-1.39627*ii
-1.41447-1.33921*ii, -2.59472+.380757*ii, -.541386+.222017*ii, 9.28899e-87+5.4e-88*ii, .038760+1.36063*ii, 3.31361+2.05492*ii, 1.5739+1.00395*ii, -4.54384+1.08342*ii, 1.07498+.194091*ii
.472773-4.12378*ii, 1.02299+14.7838*ii, -1.81262+1.5833*ii, 0, -12.1679+5.37558*ii, -2.5077+5.97129*ii, -.118613-.76759*ii, -2.38345+8.31986*ii, -1.43033-1.20355*ii
.779908-.266778*ii, -.643721-.032248*ii, 1.93497-.231227*ii, 0, -.208761+.696437*ii, -.096430-.585619*ii, .280182-.763723*ii, -.830109-.02812*ii, -.36555+1.54257*ii
-.803164-1.75823*ii, -.439032+.943773*ii, -.854497-.079430*ii, 5.47158e-210+1.06966e-209*ii, -.93175-.102089*ii, .324544-.293403*ii, .332874+1.14613*ii, -.889724-1.33333*ii, .193403+1.0058*ii
-2.30101-.357917*ii, .529102-.827754*ii, 1.93179+2.14002*ii, 9.97887e-214-9.2827e-215*ii, -1.19764-1.9875*ii, .36919+2.31875*ii, 1.78442+.024175*ii, -.294639-1.8659*ii, -3.3954-3.8654*ii
-.258421+1.32524*ii, 1.25632-1.14893*ii, -.044314-1.66995*ii, 1.38179e-76+2.34904e-75*ii, .523735+1.48526*ii, .309314-1.52502*ii, -.411498-.260925*ii, .679717-.118795*ii, .417496-.698742*ii
