variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.264743-1.78294*ii, .13787+1.13779*ii, -.691816+.576552*ii, 1.72877+1.68696*ii, .876174+1.38693*ii, 2.22122-.075202*ii, -.832645-.716897*ii, 1.89428+.610841*ii, -.820754+.957892*ii, .424454+.0335439*ii, -1.20304-.801782*ii

component_2:
equations:
ad-sintheta*g
-ad+omega^2*d
-T*j+Tj
1.01*g*Tj^2-4.04*L*j^2*Pii^2
points:
.0915616-.143112*ii, .377373+.192003*ii, -.108056+.436238*ii, -.491163+.0919528*ii, -.559064-.109236*ii, -.070186+.838221*ii, -.109576+.277396*ii, .539528-.039369*ii, -2.40636e-17-1.56724e-17*ii, -.308355+.388732*ii, 1.02063e-17-9.48022e-18*ii
-6.91379+5.18437*ii, 4.4423-3.18078*ii, .12204-1.46127*ii, -2.76088-4.0608*ii, .740737+.588957*ii, 2.77094-2.91108*ii, -2.30908+8.83488*ii, 4.33084+2.35868*ii, -6.80233e-20-3.0779e-20*ii, -.61938-2.57955*ii, -7.44885e-20-1.97605e-19*ii
-.621021+2.10074*ii, -.13735-1.46954*ii, -1.44183+.828277*ii, -2.26387-1.10951*ii, .585576+.461311*ii, -.769487+.188716*ii, 1.0895+2.72919*ii, 1.70844+.052147*ii, 2.918e-16-1.96607e-16*ii, -2.03358-.471608*ii, 9.83035e-17+1.459e-16*ii
-4.5752-.928102*ii, 2.21073+.84598*ii, .283413+1.28577*ii, -.682939-2.49238*ii, .717972+.726926*ii, 2.16958+1.59536*ii, -3.79299+2.54762*ii, 1.06523+2.48337*ii, 1.32915e-16+1.9287e-16*ii, -.501826-.28572*ii, 3.52726e-17-2.4094e-16*ii
.499646-.303469*ii, .913268-.431447*ii, -.404488-1.02877*ii, .550782+.026858*ii, -1.63921+.264391*ii, -.468528-.0966342*ii, -.326183+.132521*ii, .254887-.316672*ii, -1.0927e-18-8.38968e-17*ii, .573326-.533223*ii, 5.93834e-17+4.95732e-17*ii
.263017-.0032491*ii, .97025+.332022*ii, .687593-.237104*ii, -.069088+.665644*ii, -1.15041-.61784*ii, .395304+.30162*ii, -.17627+.0974921*ii, .596681-.26471*ii, 0, .567054+.597525*ii, -3.92187e-17-1.6727e-17*ii
-.287774+.613645*ii, .864207+1.66728*ii, -.05348-.526247*ii, -1.04379-1.51469*ii, -.203401-5.76759*ii, 1.44869-1.94144*ii, -.104506-.0535806*ii, .370973+2.83234*ii, -7.97638e-21+4.3510e-22*ii, 1.26595+3.39552*ii, -7.61868e-21-1.29229e-20*ii
-.387933-.805902*ii, -.514924+.431029*ii, .242546-.52031*ii, 1.06884-.620113*ii, -.697125-1.23515*ii, 2.62982+.670809*ii, .629279+.041091*ii, .409788+.826813*ii, 5.08645e-26-3.3813e-26*ii, .260713-1.54157*ii, -1.1617e-26+3.93352e-26*ii
-3.53882-4.00001*ii, .819135-1.07383*ii, -1.11284+.633487*ii, -3.56864-3.553*ii, .524577+.980904*ii, .995809-3.10114*ii, -4.67127+1.10957*ii, -.981365-1.22023*ii, 2.26691e-19+5.414e-22*ii, .922306-.400591*ii, 1.86272e-19-2.42984e-19*ii
-.514658+1.19154*ii, -7.69693+.020007*ii, -.159502+1.93618*ii, 2.77565-.677296*ii, .621051-.233698*ii, .0828582-.333762*ii, -1.35831+1.40746*ii, -1.05688-2.94132*ii, -1.56491e-32+1.68497e-32*ii, 7.00206-1.48313*ii, 1.20113e-31-1.30004e-31*ii
8.79305+4.69774*ii, -7.42056+1.80529*ii, -1.49036+2.19764*ii, 4.40996-2.92069*ii, -.540656+1.09989*ii, -1.08037+.912137*ii, .27493-8.12965*ii, -1.12504-.885527*ii, 1.00265e-29+4.36655e-29*ii, 1.51034-2.83088*ii, -1.53231e-28-3.05922e-28*ii
5.74321+7.68222*ii, 13.7008-1.41621*ii, .686018-.767892*ii, 2.93545-2.36699*ii, 1.88197-2.61056*ii, -7.8078+4.569*ii, -.892777+2.8436*ii, 1.96067-6.23039*ii, 5.15995e-35-1.96157e-34*ii, 3.37125+13.162*ii, 4.29155e-34-2.76059e-33*ii
.180646+.397483*ii, .180219+.712324*ii, .361597-.333378*ii, 1.95456-1.77035*ii, 1.2804+.14893*ii, -1.57726+.877569*ii, .174829+.290101*ii, .311446+.361799*ii, -3.84236e-29-4.63636e-29*ii, -.98932+.369401*ii, 2.61012e-29-3.57257e-29*ii
-.844571+.355535*ii, -1.88678+.476095*ii, .004785-.918733*ii, -.554412-1.78772*ii, 1.13264-1.18067*ii, .996124-.431602*ii, -.514173-.222077*ii, -.081365-.721744*ii, -1.24111e-31+1.85328e-30*ii, 1.80486+1.192*ii, -6.48166e-31-3.55582e-30*ii
-.365467-.818847*ii, -1.71334-.893663*ii, .740668+.273859*ii, -.548891-.016687*ii, 1.92417-.166845*ii, -1.29935-.615994*ii, -.151892-.438729*ii, .737534+.37165*ii, 3.8356e-20+9.04169e-20*ii, .547655+1.87518*ii, 1.50851e-20-1.89193e-19*ii
.984413-.512663*ii, .472858+.822135*ii, -.072112-.686874*ii, -1.55059-1.84684*ii, .448934-2.81585*ii, -2.24199+.622727*ii, .231906+.312625*ii, -.361163-5.16963*ii, -2.61403e-18+2.548e-21*ii, .151308+2.20102*ii, -1.23816e-18-2.14788e-18*ii
1.03921-.85255*ii, .569998-.337429*ii, 1.44353-.121358*ii, .860481-.019168*ii, .931077+.27048*ii, .55609-.317881*ii, .783972-1.14341*ii, -1.29614+1.31743*ii, 5.8981e-21-1.20291e-19*ii, -.285561-1.53621*ii, -3.72277e-20-7.05556e-20*ii
-.042893+1.34152*ii, -2.48682-.748753*ii, .009837-1.01474*ii, -.631239-1.55463*ii, -.0151711-.302145*ii, .01639-1.30328*ii, -4.42171-.363982*ii, .476982+.0016901*ii, -8.40648e-30-2.90526e-30*ii, -1.01174-1.40836*ii, 1.87301e-29+1.35192e-29*ii
-.10998+.108014*ii, 1.49938+.981905*ii, 1.0875+.23933*ii, 1.37154-.401527*ii, .0438661-.0271116*ii, -.0439318+.1163*ii, -2.91539+.660496*ii, -.851935+.56755*ii, 1.22915e-25+1.42425e-24*ii, -.092481+1.54222*ii, -1.21419e-24+2.25619e-24*ii
-.71052-1.51095*ii, .455799-.279235*ii, .23359-1.50277*ii, -.497294+.58233*ii, 1.02502+.386499*ii, .491003+.5292*ii, -1.09352-1.06174*ii, -.739071-.734622*ii, -3.34991e-29-2.57539e-29*ii, -.39339-.0107486*ii, -2.24602e-29-2.38445e-30*ii
.455958+.412676*ii, -.656858-1.48369*ii, -.428961+.632516*ii, -1.10887+1.1359*ii, -.495606+.628107*ii, -.945195+.463893*ii, .051909-.766883*ii, -.430771-.686782*ii, 2.46099e-21-7.75889e-21*ii, .0230951+.214397*ii, -1.31283e-20+1.44513e-21*ii
.276059-2.09999*ii, .646974+1.11394*ii, -2.0419+1.19192*ii, -.731357-.337333*ii, .982932+1.08838*ii, .351399-.141718*ii, -.936541-1.09945*ii, .97787-.822201*ii, -5.8415e-31-1.59533e-32*ii, -.450936-1.56445*ii, -3.60159e-31-6.61027e-31*ii
27.5813+4.20492*ii, 17.0984+24.1093*ii, 3.27925+.846659*ii, .52535-25.5926*ii, -3.66387-.172672*ii, 2.28151-.843295*ii, -7.5652-.791139*ii, -1.37398-2.24818*ii, 2.05916e-36+2.83314e-36*ii, 39.1336-9.4403*ii, -3.30966e-35+9.80872e-35*ii
-.596991+1.64434*ii, .701816-2.10461*ii, -.691403-.618678*ii, -.718302+1.74551*ii, .069938+1.10448*ii, 1.82174+.9007*ii, 1.44875+.632255*ii, -1.36434-1.13517*ii, 1.65608e-30+5.29664e-30*ii, -1.2334-.987454*ii, 1.23096e-29+2.3185e-31*ii
.048074-.255934*ii, -1.52851-2.5294*ii, .394362-.818385*ii, .209072-.362417*ii, -2.72715-.051744*ii, .206259+.238798*ii, -.0158416+.0941471*ii, -.877418+2.20784*ii, 5.85792e-31+9.64952e-31*ii, .804777-1.60107*ii, 1.54536e-30-2.95664e-30*ii
-.453357-6.69777*ii, 1.57819+.230618*ii, -.068172-1.06302*ii, -2.66965-5.22687*ii, -.575622+3.00903*ii, -.357732+5.90556*ii, -2.1195+.556122*ii, -4.42671-2.36641*ii, 2.75204e-20-8.02925e-19*ii, -5.72316-12.1864*ii, 2.28602e-19-1.26082e-18*ii
.990683+.519832*ii, .304518-2.34952*ii, -1.92553-1.62348*ii, .638257-1.58111*ii, .441188-1.00179*ii, .107163-.140082*ii, -.069842+1.01967*ii, -2.65615-.770893*ii, -2.46088e-25+4.48355e-26*ii, .149292+.134199*ii, 3.04037e-26+5.91841e-25*ii
-.447622+1.8855*ii, -.41243+1.23612*ii, .686872+1.58386*ii, .748964-.74925*ii, -1.05176+.765826*ii, .564484-.3227*ii, 1.1312-.969048*ii, .314124+1.33283*ii, -9.84933e-23+2.16415e-23*ii, .267007+.935264*ii, 1.38701e-23-1.30675e-22*ii
.00814735-.0424574*ii, -.530207-1.48052*ii, .262793-.014379*ii, .822675-.914438*ii, .00753837-.0442805*ii, .183796-.596459*ii, .962262+.020177*ii, 1.43999+.37025*ii, 5.342e-27+5.00526e-27*ii, .98555-1.07433*ii, 4.578e-27-1.05627e-26*ii
-1.94932+1.65841*ii, -2.20131-1.26862*ii, .86186-.217127*ii, .349972-1.77299*ii, .989119-.646621*ii, -3.16779+.679669*ii, -2.14861+.272037*ii, -1.04383-.183198*ii, -2.95409e-24+1.68043e-23*ii, -1.21236-2.2111*ii, 2.7821e-23-3.32438e-23*ii
-.688918-.726291*ii, -.267822-1.02625*ii, .7495+1.56054*ii, .067189-1.86075*ii, .397748+.545592*ii, -.0454525+.330907*ii, -1.47031+.190815*ii, -.900015-1.21312*ii, -2.23957e-26+8.79633e-26*ii, -1.17286+.362814*ii, 9.62709e-26-5.748e-28*ii
.822804-.412451*ii, 1.62224-.468901*ii, -.702872-1.81733*ii, -.879359-.591901*ii, .379612+.305189*ii, -.233414-.0654586*ii, .785979-1.7184*ii, .598398-.733354*ii, -1.89332e-20-4.336e-21*ii, -.048425+2.5647*ii, -3.27473e-20+1.84378e-21*ii
1.36845+.18918*ii, 3.22605+.241558*ii, .476022+1.33709*ii, 1.14786-.129201*ii, -1.885-.064253*ii, -.467152-.50208*ii, -.728541-.075528*ii, -4.7652+.25188*ii, -9.50164e-23+8.29063e-22*ii, .101377+4.32303*ii, -5.06795e-22+2.65165e-21*ii
.557648-.310812*ii, 1.25044+.331668*ii, -.645889-.250771*ii, -1.28329-.437359*ii, .751849-.06343*ii, .420395-1.26168*ii, .77109-.348343*ii, 1.74374-1.20165*ii, 5.41584e-21-7.96926e-21*ii, .675742-.856075*ii, 9.41536e-21-8.16885e-21*ii
7.35056+3.66945*ii, -1.09092-2.95379*ii, -.214508+1.65814*ii, 1.85448+2.29786*ii, -.98121-1.15242*ii, -2.87697-.600305*ii, -4.99429+2.12605*ii, .777465+1.17428*ii, 8.07424e-21-9.90367e-21*ii, .817259+.580995*ii, -3.80617e-20-1.30455e-20*ii
-.477607-1.27062*ii, -.815453+.933418*ii, .40337-1.33325*ii, .727456-1.29825*ii, 2.16766+.427001*ii, .567899+.408579*ii, -.323257-.522491*ii, .815754-1.47426*ii, -1.9421e-20-7.29709e-20*ii, -2.48306+.27132*ii, 8.39492e-20+4.13764e-20*ii
-.402073+.0042648*ii, .66059+.686471*ii, -.115831-.562186*ii, .65672+.199913*ii, -.0345953+.33709*ii, 1.12609+.470511*ii, .133658+1.17906*ii, -.536514+.458893*ii, 4.66819e-28+2.21349e-28*ii, 1.34148+.411093*ii, 1.56427e-28+4.66679e-28*ii
1.37838+1.53555*ii, -2.36019+.819091*ii, .453609-.979592*ii, -1.29231+1.19261*ii, -.628307+1.58167*ii, -1.76996+.049636*ii, .53952-1.08579*ii, -.417021+.754895*ii, 3.1922e-22-1.53555e-23*ii, 2.09441+1.58602*ii, -7.40844e-22+2.97712e-22*ii
-.996856+1.24232*ii, -3.10341+4.76319*ii, -1.50061-6.14255*ii, 2.18778+.960308*ii, -2.18128+2.69271*ii, .0364501-.0160759*ii, .459638-.0021331*ii, 2.12733+1.39898*ii, 7.01894e-32-4.4233e-32*ii, .880723-3.99375*ii, -7.1367e-33+4.71598e-31*ii
-.621826+.785221*ii, .352002-1.41969*ii, -.606467-.154941*ii, .16056-2.04399*ii, .047897-.550826*ii, -.431304+2.51975*ii, -1.51226-.997399*ii, 1.11576-4.43129*ii, -6.44597e-35+3.7437e-34*ii, -5.05089-.764527*ii, 5.088e-34+2.23292e-34*ii
.67861-.128046*ii, 3.41394+.761252*ii, -.138759-.702194*ii, .718281-2.0122*ii, .329196-2.67004*ii, -1.32006-.272669*ii, .0781052+.244528*ii, -1.32603-1.27557*ii, -3.39825e-27+5.84938e-27*ii, .869521-1.39802*ii, -1.60543e-26+1.73825e-26*ii
.490666+.385962*ii, 1.00508-1.05896*ii, .791086+.097833*ii, .023511-.746393*ii, -.457909+.224248*ii, .896946+.401017*ii, -.531332-1.10308*ii, -.379845-.347167*ii, -8.97577e-29-1.07486e-28*ii, -.433614-.0504662*ii, -2.04037e-28-1.29828e-29*ii
.756867+.422144*ii, -.696704-.656785*ii, -.059175+.549769*ii, .0969188+.354404*ii, .130985+.555819*ii, -2.71258-.822277*ii, 1.02356-1.1205*ii, -.393887-.188088*ii, 2.91176e-19-3.75617e-19*ii, -1.99727-3.04734*ii, -4.49563e-19+7.04537e-20*ii
.600454+1.37897*ii, -.325923-1.49778*ii, -.939941+.736556*ii, -.431313+.874079*ii, 1.44987+1.39589*ii, -.838281+.640085*ii, .69013+.28666*ii, -1.88119-1.25142*ii, 2.23669e-19+6.04358e-19*ii, .738191+1.15219*ii, 8.32294e-19-5.3198e-19*ii
2.52665-2.13782*ii, 6.19686-4.06216*ii, .424254+.395493*ii, -.490929-5.21028*ii, -.37693+.318689*ii, -5.81286-7.9376*ii, -6.70528+.002440*ii, 3.72299-11.5401*ii, -1.5258e-33-2.25358e-33*ii, -7.50496+4.33169*ii, -1.86096e-32-7.7671e-33*ii
.195477+.125338*ii, -1.10815+1.77049*ii, .177212+.249762*ii, 1.22793-.496428*ii, -2.03093+1.17897*ii, .573003-2.40875*ii, -.0451941-.0879504*ii, -3.21516+.537074*ii, -3.4253e-26-6.07271e-27*ii, -1.6256+1.45851*ii, 4.87091e-26-5.39153e-26*ii
.241345+1.05441*ii, .053076-1.24848*ii, -.110424+.682377*ii, 1.76413+.168333*ii, -2.58392-.886679*ii, -1.17526-1.93475*ii, -.20884-.336403*ii, -.438655+.266594*ii, -2.6375e-26+9.31466e-27*ii, -.936244-.731836*ii, 1.02293e-26+3.34232e-26*ii
-5.41477+1.91534*ii, 5.75484+4.18795*ii, -4.97117-1.30605*ii, -11.5618-3.059*ii, -.789398+.09003*ii, -.142859+.163882*ii, 7.04446-1.62291*ii, 2.87488+3.90114*ii, -1.39942e-20-1.09168e-21*ii, -9.47834+1.67306*ii, -7.59625e-20-6.48894e-20*ii
.650166-.320296*ii, 1.62494-.592154*ii, .078168-.65841*ii, .598673+1.04583*ii, -1.85343+3.31859*ii, -1.26724+1.05462*ii, -.156972-.108248*ii, .607849-.922048*ii, 7.57518e-31+8.06584e-32*ii, 1.97121-.346446*ii, 1.27869e-30-3.17502e-31*ii
15.555+11.7098*ii, 24.5279+4.95156*ii, -.586917+1.31091*ii, -5.63647+.299147*ii, -.261183-4.37518*ii, -9.25601+1.84373*ii, -2.87839+3.38346*ii, 6.55645-7.39399*ii, -5.76231e-28+8.52162e-28*ii, 21.6658+.32914*ii, -1.83533e-26+1.80485e-26*ii
-1.65946-1.70038*ii, 7.26056-6.29377*ii, .704353+.302915*ii, -5.85666+4.26127*ii, .10178-1.19062*ii, -4.04116+.059507*ii, 1.2995-1.50487*ii, 3.48936+2.13549*ii, 2.40521e-24+7.10465e-24*ii, -5.14586+2.26652*ii, 6.21782e-23+3.64459e-23*ii
-.710504-.516498*ii, -.18221+.517881*ii, -.31088-.872756*ii, -.351805-1.64974*ii, -.80804+1.32262*ii, .260939+.989533*ii, -.04538+.564919*ii, -1.10558+1.41913*ii, -4.55515e-19+1.02411e-20*ii, -.530633-.956359*ii, 7.76959e-20-2.37769e-19*ii
-1.27729-1.08569*ii, -1.02849-.077383*ii, .625752-.358889*ii, -.837576+1.9915*ii, -.385877-.884297*ii, .561381-3.17221*ii, 1.56083-.76332*ii, 1.61111-2.9404*ii, 1.36461e-19-5.14109e-19*ii, -.223726+.453756*ii, -1.80131e-19+5.18195e-19*ii
3.84547-24.9653*ii, .309199-3.95714*ii, 2.50157-.321673*ii, 6.90933+19.9735*ii, 9.94758-9.48204*ii, 1.57772-3.64393*ii, 1.45595-1.12188*ii, -6.30772-2.12322*ii, -4.2015e-27+1.94043e-26*ii, -1.03462+.115286*ii, 7.54866e-26+2.26257e-26*ii
2.05173-.600134*ii, 1.76884+.964018*ii, .407814+.356673*ii, .986631-.072721*ii, -.542992-.247204*ii, -1.09531-7.19994*ii, -2.71307+2.34039*ii, 1.32889-1.02617*ii, -2.15825e-24+1.37743e-24*ii, 2.07709-1.35808*ii, -5.14547e-24+3.55853e-25*ii
1.52809+.518456*ii, -2.34406+3.63171*ii, .73254+.683385*ii, -1.08998+.082554*ii, 4.40059-.249909*ii, .620925-1.48308*ii, .339462+.137093*ii, -.0622042+.0779807*ii, 6.50353e-25+1.12749e-24*ii, 1.81783-.923468*ii, -5.61917e-24-2.81003e-25*ii
-2.48103-.475754*ii, -2.84848-.438896*ii, -.430453-1.65997*ii, -1.71823+1.65532*ii, -3.53047+.312177*ii, .658735+.551372*ii, .685472+.195368*ii, .423519-.520169*ii, -6.86354e-33+5.57526e-32*ii, 1.86431+3.35553*ii, 4.40202e-32-1.55798e-31*ii
-.624905+.293338*ii, -1.01811+1.24059*ii, -.578062-.012639*ii, 1.35273-1.35534*ii, -.223451+.0402358*ii, -1.82907+.958288*ii, 2.93774-.783777*ii, -2.28741+.313996*ii, -7.91209e-20+2.85228e-19*ii, 1.38861+1.34169*ii, -2.73297e-19-3.88551e-19*ii
-6.74452+2.36353*ii, .562125-.023058*ii, .506874-.506895*ii, -6.30213-.732749*ii, .33663-.316126*ii, -4.59898-13.1253*ii, -14.1501-6.26705*ii, 4.19971+8.88365*ii, -1.57284e-18+7.60198e-18*ii, 4.81318+1.84384*ii, -7.08851e-19+4.30953e-18*ii
-.0317634-.471598*ii, .108916+.362081*ii, -.197355-.393136*ii, 1.61628-1.15358*ii, -.745928+.225247*ii, -1.85632+1.58766*ii, -.135936+.591182*ii, -1.42039+.841065*ii, -1.08448e-18+6.39607e-19*ii, 2.6092+1.38768*ii, -3.49707e-19-3.23005e-19*ii
.0294387+.201679*ii, .644866-2.43893*ii, -1.76263+1.35718*ii, -2.76832-2.22142*ii, -.58621+.051275*ii, -.0378789+.0161678*ii, -.0199735-.345785*ii, -1.30103-.75429*ii, 9.92312e-25+1.60916e-24*ii, -.664937-.094837*ii, 4.56455e-24-1.38249e-24*ii
.449188+.979716*ii, -1.55538-.053371*ii, -.68202-.141945*ii, -.588494+.383203*ii, 1.59566+1.1689*ii, 1.65416+1.48188*ii, .475901+.265367*ii, .749992+.307617*ii, 6.31552e-19+4.79179e-19*ii, .659485-2.6331*ii, -9.56728e-19-7.79011e-19*ii
-.775221+2.75387*ii, -.096436-.0466724*ii, .336702-1.31374*ii, .22182-.256997*ii, -.968733-.876352*ii, -.350644-1.51541*ii, -.97418-1.96147*ii, -.21524+1.60097*ii, -2.34425e-18+1.8676e-18*ii, -2.47514+.884812*ii, 3.13236e-19-7.06925e-20*ii
-.240785+.486348*ii, -1.06631+1.16089*ii, -.507926-.14059*ii, -.593178+.795531*ii, -.768015+.423668*ii, .156828+1.94754*ii, .508196-.352911*ii, -.651358-.917809*ii, -2.9738e-22-8.29241e-22*ii, .810805+.068857*ii, 1.27976e-21+5.39003e-22*ii
.516239-2.08357*ii, .538427-.156371*ii, -.450906+1.08467*ii, .41317+2.17835*ii, -1.30792-.729246*ii, .806592+1.33025*ii, .376475+1.38313*ii, 2.45397+.020484*ii, -3.56084e-18+2.5984e-20*ii, .007731-.534553*ii, -1.91319e-18+5.70803e-19*ii
.928035-5.11997*ii, -1.00092-3.18723*ii, -2.60301-3.85612*ii, .949487-1.29775*ii, .949073-.505718*ii, -.235411+.0486867*ii, 3.00049-3.79588*ii, -.93963+2.01943*ii, 2.89058e-25+1.93813e-25*ii, -1.28749-2.98431*ii, 3.28404e-25-1.11529e-24*ii
.7927+1.90078*ii, -1.78946+.893702*ii, .042877-2.18331*ii, 4.26258-1.77148*ii, 1.46275+1.58088*ii, -.181752-.391764*ii, .897735+.329225*ii, -.243474+.232855*ii, -1.21894e-20-3.57547e-21*ii, -.24225-1.60441*ii, 2.50079e-20-4.49551e-21*ii
-2.7616-.448503*ii, .024333-6.64493*ii, 1.29354+.252358*ii, -3.12587-6.21565*ii, -1.74253-.182709*ii, -1.57039+.358334*ii, 1.59428+.090222*ii, 4.59504+2.52721*ii, -3.68513e-24+3.54521e-23*ii, -.971971-1.01705*ii, 2.35487e-22+2.53501e-23*ii
-1.52538-1.89506*ii, -.95722-1.4544*ii, -4.64957+.240774*ii, .383808-.828645*ii, 1.11146-.286586*ii, -.0609636-.0942256*ii, -.874626-1.93053*ii, 1.13922+1.32377*ii, -1.9686e-31-7.42318e-32*ii, -1.65639-.027058*ii, 8.04749e-32+3.5737e-31*ii
.646808+.855849*ii, -1.7086-2.00734*ii, .245589+.709282*ii, .145374-.738741*ii, .117193+.614822*ii, .037111-1.90376*ii, 1.53672-.759105*ii, -1.02898+.023070*ii, 4.55706e-35+1.13989e-35*ii, 2.03084-.155547*ii, -5.49804e-35-1.10952e-34*ii
-1.40231-.667249*ii, -1.06328-.641109*ii, -.225024+5.64057*ii, 3.04094+1.12414*ii, .049846-1.52173*ii, .0455339+.0173667*ii, .407858-.934887*ii, -.119272-1.72178*ii, -1.31704e-21-8.29888e-22*ii, -1.48082-1.45634*ii, 8.6833e-22+1.72677e-21*ii
1.3976+.544432*ii, -.143091+1.7335*ii, -.91901+.411305*ii, -.070004+1.8517*ii, .208737+.611673*ii, .518024+1.38591*ii, 1.49563-1.7745*ii, -.574028+1.34913*ii, 1.90429e-21-1.26536e-21*ii, -1.19768-.680611*ii, 1.92102e-21+3.48215e-21*ii
-.610519-1.41692*ii, -1.1737-1.4925*ii, -3.44361-2.87104*ii, 1.08716+3.05362*ii, 1.10514+.449801*ii, -.0748023+.0171981*ii, -.921603-.907024*ii, .135267+.0488904*ii, -2.85902e-26+1.38527e-25*ii, -1.11044+1.14625*ii, 2.40308e-25-1.19918e-25*ii
.334466+.111416*ii, 1.44904-1.25417*ii, 2.88062-1.20611*ii, 4.25575-3.94881*ii, 3.75044-2.55058*ii, .0159246+.0324509*ii, .0471639+.0617822*ii, 1.10518-.604967*ii, -9.76648e-20-3.43646e-19*ii, .995804-3.9586*ii, -5.72511e-19-3.75467e-19*ii
1.6736-1.58514*ii, -4.80328-.404364*ii, -.923962-.14256*ii, -2.21956-2.27126*ii, -4.11148-7.00822*ii, 1.27913-2.3064*ii, .0640427+.276377*ii, 6.59412+1.21008*ii, 1.63001e-21+7.39635e-22*ii, 2.80988+2.8032*ii, -7.53032e-21-4.21179e-21*ii
.877846-.743375*ii, .594494-.445682*ii, -1.13024+.887478*ii, .300513-1.23032*ii, .353934+.652448*ii, .450534+.327575*ii, -.316384-1.51709*ii, .948751-.814376*ii, 1.86796e-19+5.17599e-19*ii, .05152+.787372*ii, 3.41734e-19+2.24458e-19*ii
3.0917-3.23969*ii, 2.33589-.393207*ii, -2.95419-1.92287*ii, 4.46041+3.98159*ii, -1.09744+.711918*ii, -.137691-.333091*ii, -3.33061+.791447*ii, -.144872+.699375*ii, -2.43681e-20+2.00668e-20*ii, -5.05876-1.90644*ii, -4.90307e-20+5.64554e-20*ii
.131232+1.19461*ii, -.622057+.323*ii, -2.27389-.48264*ii, -.995797+.437291*ii, .646288+.808415*ii, .111996+.192154*ii, .980707+.621695*ii, -.516236+1.35117*ii, -4.14307e-18-2.29283e-18*ii, -1.66102+1.48576*ii, 3.31781e-18+8.8059e-20*ii
-.642142+.22833*ii, .235488-2.78218*ii, .10281-.396797*ii, .85764+.176931*ii, -.432962-1.2708*ii, 2.6811-3.04388*ii, -.006735-.507599*ii, .327844-.121852*ii, 1.62054e-21+1.78753e-22*ii, 3.2872+.60163*ii, 8.78942e-22-4.46655e-21*ii
.958033-2.06548*ii, 2.48215-2.08671*ii, 1.32331-3.62965*ii, 2.65247+.286724*ii, 1.31732+.360981*ii, .0399416+.147226*ii, .276814-1.6438*ii, .368488-1.40962*ii, 1.2028e-25+1.0387e-26*ii, -.848455-.030781*ii, 3.20228e-25-2.25209e-25*ii
4.03403-.580492*ii, -.675582+2.28817*ii, .874081+2.98826*ii, -.486819+.628604*ii, 1.15374+.517086*ii, -.382823-.173821*ii, 2.72385-1.72392*ii, -.253228+1.22152*ii, 6.41158e-32-6.3649e-32*ii, .272398-2.67577*ii, 1.02324e-31+1.89708e-31*ii
-1.77418+2.99783*ii, 1.94102+.867755*ii, .171656+.82008*ii, 1.16857+2.85677*ii, 3.23849-1.26606*ii, 4.02787-2.89832*ii, -.789126+.617185*ii, 2.50356+2.20136*ii, 1.913e-19-4.89793e-19*ii, .156678-.932894*ii, 7.96337e-19-7.84695e-19*ii
1.48914+1.51318*ii, 1.27102-2.58521*ii, .716881-.478133*ii, -.290605+2.29239*ii, 3.70039-1.02352*ii, -1.11085+2.63457*ii, .268759+.483264*ii, .276955+2.23416*ii, 9.2622e-33+9.8294e-32*ii, 1.14874+.20826*ii, 2.65883e-31+1.00989e-31*ii
-4.79973-.449163*ii, -1.89788-1.49079*ii, 1.1001-.545269*ii, -1.15595-3.60195*ii, 1.11645+1.56744*ii, -1.69088-2.71409*ii, -1.63709+1.89609*ii, .602638-1.93708*ii, -1.92029e-22+5.95708e-22*ii, -1.49828+1.92225*ii, 1.25252e-21-8.44308e-22*ii
2.78902-2.70936*ii, -1.13082+3.73219*ii, .351887+1.85338*ii, 1.24169-.443987*ii, -.541122+.642616*ii, -1.00818+.421095*ii, -4.6053-.46215*ii, .614572+4.86521*ii, -7.69629e-30+1.05793e-29*ii, -3.6094+4.83624*ii, -3.07809e-29-4.06873e-29*ii
1.02967-.667053*ii, 2.67787-.458943*ii, -.461562-.604963*ii, .959467+6.03397*ii, -1.41703+1.85824*ii, -1.58084-1.41084*ii, -.494158-.177281*ii, 1.7918+1.21906*ii, 1.83384e-34+3.07061e-34*ii, 2.70184-1.49589*ii, 6.32002e-34+7.38109e-34*ii
.273553-.864339*ii, -.396311+1.58027*ii, -.568805+.241705*ii, -.579155-2.69253*ii, -.26434-.425055*ii, 2.12612-1.05511*ii, 1.17774+1.376*ii, .864511-.303175*ii, -1.21507e-29+8.7086e-31*ii, -.593652-1.11393*ii, 3.43927e-30-1.95465e-29*ii
-4.16693+5.47054*ii, -5.02887-.887844*ii, -7.19758+2.72*ii, -1.06273+3.12216*ii, 1.74009-3.61065*ii, -.113903+.0227595*ii, -1.68089-.343989*ii, .711228-1.16588*ii, 4.22686e-29-8.11739e-29*ii, -.7572+3.76756*ii, -2.84633e-28+3.70685e-28*ii
.535883+.128698*ii, -.122709-.0093197*ii, -.538384-.561396*ii, .432377+.584882*ii, 1.75625-1.44083*ii, .175479-.893846*ii, .146445+.193423*ii, -.513147-.267198*ii, -3.11874e-18-2.65794e-18*ii, .497399+.251468*ii, 3.57925e-19+3.55218e-19*ii
