variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
2.84772-1.43299*ii, .19408+.388593*ii, -2.18946-.542448*ii, .497373-6.44261*ii, -.970581+.095656*ii, 1.42519+1.4778*ii, -3.04992+1.17584*ii, -.424232+.486534*ii, 2.59254+1.86523*ii, -.107069-.478044*ii, -.221657+1.36945*ii
.957562+.695249*ii, .940813+.093075*ii, -1.8298+2.58895*ii, -.138889+2.54708*ii, .184211-.913792*ii, .007637+1.4318*ii, -.52813+1.15437*ii, -.0911642-.0882863*ii, -.814605+.397673*ii, -.981231+1.1327*ii, -.803404+.298316*ii
1.56854-.845466*ii, .767264-.825987*ii, -.288989-.678099*ii, -.586363+.154976*ii, .804537+.442446*ii, -.444605-.369377*ii, 1.05319-1.63006*ii, -3.52336+.682858*ii, .491277+.414508*ii, -.390916-.14079*ii, .719317-.087751*ii
1.18533+.026026*ii, -1.34325-1.44659*ii, .266386+.58057*ii, .348209-.121301*ii, -.802047+1.34968*ii, .459233+2.9585*ii, -.371437-.657502*ii, -.630899+1.74936*ii, 1.69948-.317473*ii, .241012-.582602*ii, -2.74209-2.03201*ii
.030900-.667159*ii, .531887-1.48697*ii, -1.3366+1.13943*ii, .006388-1.85754*ii, -.170953-2.06051*ii, -2.99298+.462963*ii, .320333+.0415733*ii, .003142+.105167*ii, -1.08031-.082939*ii, .491689+1.29677*ii, -.697931+1.56227*ii
2.28803+1.67512*ii, -.553763-1.20096*ii, .543703-.745929*ii, 7.77558+.360843*ii, .066247+2.62946*ii, 2.88772+.539138*ii, .658565-.853561*ii, .720561+1.04747*ii, .212681+2.48988*ii, -.598455-.119948*ii, 2.87246-1.63422*ii
6.4246-13.9011*ii, -1.58588-1.61974*ii, -.54348-4.89211*ii, 7.94718+10.4016*ii, -.74738-8.56124*ii, 16.9327+3.01131*ii, 1.54643+.885429*ii, -.0545101-.0499008*ii, -2.8634+3.04533*ii, -3.53103+4.31931*ii, 9.47367-.19158*ii
-1.0429-40.044*ii, .025266+7.98737*ii, 5.78534+9.65911*ii, -14.9966-34.8682*ii, 14.0508-20.1245*ii, 5.4817+7.6318*ii, 1.31339-.968824*ii, -.0116831-.0055537*ii, -5.23935-.421592*ii, -38.5024+23.2269*ii, 3.23503-41.8593*ii
-.732551+4.1605*ii, .234798-.267605*ii, .809435+4.004*ii, 2.09007+.674022*ii, -1.2881-.125337*ii, -.810859-1.37846*ii, .252035-3.25448*ii, -.0901029+.174678*ii, .998456-5.63234*ii, .630772+.361761*ii, -1.27281-1.58965*ii
1.98629+1.21596*ii, -3.18648-2.96553*ii, .296428-.585143*ii, -2.20609-1.0533*ii, 1.42322-2.39281*ii, .934084-1.81588*ii, -.01066+.83645*ii, -1.56019-1.17558*ii, -.588561+.268125*ii, -1.33991+.492741*ii, 2.67057+.891021*ii
3.41739-.532424*ii, 3.18052-.230799*ii, .064445-.892291*ii, .338816-3.37124*ii, .145901+1.12829*ii, -.230984+.572916*ii, -.078905-3.03902*ii, .64629+3.76151*ii, .338018-.210775*ii, -.000486-1.42641*ii, 1.02643-.74839*ii
-.243374+.0609355*ii, -.402781+.455244*ii, 2.45931+.350817*ii, -.704481-2.07432*ii, -.122518+.137967*ii, 1.1276+2.26438*ii, 1.12275+.766968*ii, .210427+.0687813*ii, 2.1098+1.62113*ii, -.575136+.489142*ii, -1.5878+.307518*ii
38.2877+5.74504*ii, 4.31701+31.7188*ii, -1.96644+4.75214*ii, -44.217+.95930*ii, -.22473-.539883*ii, -3.42121+3.58676*ii, -34.2304+56.6698*ii, -.601037-2.44218*ii, -2.18845-1.68594*ii, -79.6108-20.929*ii, 44.0284-76.6933*ii
-3.70359-2.45724*ii, 2.05152+.875622*ii, .494296+.138127*ii, .799873+.591329*ii, 1.88897+2.93465*ii, -.502326-.413777*ii, -1.16639+.51124*ii, -2.79377+3.97417*ii, 1.21229-.614197*ii, .446555+.358093*ii, 3.02484-.198529*ii
2.60213-11.2388*ii, -.770498-4.22001*ii, -.225007+.197933*ii, 10.0358-1.77474*ii, -14.8417+13.6499*ii, -1.49421+4.60656*ii, -.472285+.322887*ii, -4.25686-4.78036*ii, -5.58052+2.43614*ii, .504324+.398513*ii, 14.5803+21.6728*ii
-16.0358+19.9331*ii, .2853-12.3347*ii, .01315-.274592*ii, -21.7345+20.729*ii, 15.3608-9.06434*ii, 15.9544-4.40287*ii, -1.34229+.505582*ii, 17.1223-8.39658*ii, -2.5623-3.30982*ii, -1.69162-.120271*ii, -41.5565+30.6608*ii
.653407+.288715*ii, .304716+1.93835*ii, 1.04773+1.538*ii, 1.04497-1.42668*ii, .211757+.282726*ii, .488008-.2832*ii, 1.7631-.990566*ii, -.454696-.37083*ii, .832366-.185809*ii, -1.33096+1.24976*ii, .613799+1.5568*ii
-3.96466-2.64749*ii, .328079-2.18145*ii, -.246819-.278426*ii, 9.13441-5.09562*ii, -3.57526-2.57533*ii, -5.06031-.218867*ii, 1.08128-.038364*ii, -1.21753-7.75775*ii, 1.82437+2.69891*ii, -.344175+.223539*ii, 6.48608-3.09432*ii
15.1968+49.3785*ii, -13.209+4.03515*ii, -1.0131-.633755*ii, 10.2737-8.32463*ii, 1.22873+1.89828*ii, -7.93668-8.07913*ii, 21.9835+6.22399*ii, 10.7049-11.9934*ii, -.702506+2.46422*ii, 7.96968+2.14162*ii, -.66411-35.3846*ii
-2.20711-9.06845*ii, .820386+.206397*ii, .466063+.411386*ii, 6.32959-2.99379*ii, -1.74755-5.36754*ii, -5.4426-2.13771*ii, 1.64862+.125558*ii, .856062-4.21275*ii, -5.10907+.538616*ii, .148721+.216845*ii, -4.30258-.612625*ii
-1.48876-.974328*ii, .524414-.819888*ii, 1.2426+.87288*ii, -.107141-.827485*ii, -.385545+.391567*ii, -.990724+.902555*ii, .637376+3.17448*ii, 1.39541+.207899*ii, .119498-1.97849*ii, .683652-.280523*ii, -1.55948-1.13552*ii
-2.03903-.087317*ii, -.019848+.331825*ii, .736102+.253936*ii, -1.07377+2.81981*ii, -.852407-.288343*ii, 1.4781+.330071*ii, 2.17757-.634167*ii, 2.19306-3.05232*ii, 2.73133-.160815*ii, -.0494362+.119609*ii, -.000849+.909514*ii
.918837-1.68813*ii, 1.18927+.895519*ii, -.689479-.876959*ii, -.921464+1.21929*ii, -.370124-.894186*ii, -.466911+.858091*ii, 1.24863+1.54441*ii, .973845-1.27397*ii, .868132-1.46706*ii, -.017321-.83019*ii, 2.34623-.967302*ii
-1.77199+.175638*ii, 1.05386-.426966*ii, -.239185+1.01295*ii, -.23004-1.68164*ii, 1.1865-1.48937*ii, -2.06558+.582933*ii, -.651969-.670366*ii, .818995+.285614*ii, .480161+1.67106*ii, .090213+.584816*ii, 1.21951+1.55606*ii
5.21194-.229376*ii, -.138749+1.71885*ii, -4.14611-2.60112*ii, -3.10541+.188921*ii, 3.27805+1.8398*ii, -4.05926+.333406*ii, 1.17922-.731813*ii, -.00611348-.0578883*ii, 1.84498+2.37342*ii, 2.52309-3.38281*ii, -4.33553+2.84194*ii
1.00336-1.49122*ii, .242499+.173306*ii, 1.51878-1.69897*ii, -2.83038-3.03074*ii, .718986+2.08944*ii, -.645086-.362136*ii, -.490387-.648949*ii, .135368-.0802695*ii, 2.62437-4.14009*ii, .331372-.0743916*ii, 1.35391-.549146*ii
.169834-6.21723*ii, 2.82702-2.09715*ii, .665013-.2038*ii, .82665+8.3086*ii, 1.89928-2.8512*ii, 3.44142-7.24842*ii, 1.53785-.964845*ii, 3.76841+.129777*ii, 1.37646-.392327*ii, .726302-.985389*ii, 3.06852-3.99577*ii
-27.1378+5.42029*ii, 1.72267-1.52226*ii, 3.10311-2.61145*ii, -9.41462-22.88*ii, -.418443-1.08115*ii, 1.94322-7.3613*ii, 4.08894-23.5183*ii, 1.45817+.000714*ii, 9.09947-6.78876*ii, .68516-4.6112*ii, 5.34109-25.5465*ii
.751053-.508714*ii, -1.70843+4.07775*ii, .0610089-.139137*ii, 1.22176-2.23553*ii, 2.62707+4.37631*ii, -1.56072-.977004*ii, -.0097193-.177452*ii, 5.96866+4.92227*ii, -.316851-.773919*ii, .231569+.243243*ii, 3.69717+.030147*ii
-.566309-1.38226*ii, 1.55422-2.67548*ii, 2.29983-1.98206*ii, -.131016-2.82976*ii, -4.03589+4.25902*ii, .308986+2.35565*ii, -.104611+.232098*ii, -.0267059-.00754366*ii, .247702-.144848*ii, -.864257-4.61685*ii, -.002555-.887846*ii
-3.0791+.66584*ii, -.3429+1.66186*ii, -1.13305-.500348*ii, .741634-2.32099*ii, -.937083-.605613*ii, -.328729-.854785*ii, 1.99385-1.99912*ii, -.087997-1.84712*ii, -1.7256-.228235*ii, .610015-.8557*ii, .971002-2.78944*ii
-9.49005+7.52636*ii, -.56811+5.12872*ii, 1.76444-1.70535*ii, -3.78016-6.06512*ii, .997213-.793093*ii, 1.17149-2.77295*ii, -9.50624-.01301*ii, -.051843-1.58543*ii, -1.12416+1.75356*ii, 3.87194+5.00908*ii, -8.35486-6.76174*ii
-1.4053-1.60249*ii, .781265-.267934*ii, .125543+.569155*ii, -2.51269+3.22303*ii, 2.30881+1.53646*ii, .885466-1.79877*ii, -.741973-.200312*ii, 1.74175+1.46078*ii, -2.15549+1.58851*ii, .125289+.205512*ii, -1.25839+1.81858*ii
5.6646+15.7224*ii, .249732-2.43955*ii, 1.2496-.122885*ii, -8.28138+4.58259*ii, -.293055+1.19841*ii, -3.47185+17.5173*ii, 11.2884-7.48718*ii, 7.98591-3.27884*ii, -1.76386-5.41767*ii, .006140-1.53958*ii, -13.6572+2.95006*ii
-26.5242+7.21873*ii, .93789-.70388*ii, .005663-.759954*ii, 18.1071+4.38057*ii, -2.4018+.984584*ii, -14.7299+13.2679*ii, 10.5094+1.30265*ii, -18.315-1.9935*ii, 20.6832+1.69594*ii, -.264802-.35837*ii, 20.5923-12.9679*ii
-2.0129-3.39324*ii, -.479381-.355391*ii, .876673-.589171*ii, -.291234+.301156*ii, 1.77617-.642706*ii, 2.43487-1.10609*ii, -.39082-2.05185*ii, 1.57804-1.02392*ii, 3.38868-3.53892*ii, -.314823-.014562*ii, -2.88217+.492187*ii
1.64362-1.30603*ii, 2.82854+2.19048*ii, -1.0076+.848211*ii, -1.16519+1.49944*ii, -.60408+.175409*ii, 1.87913-2.32098*ii, -3.08827+1.26526*ii, -1.02714-1.63764*ii, .152775-.815028*ii, -2.35401+.09604*ii, 2.21744-1.97069*ii
67.4667-39.5761*ii, 3.46586+4.39536*ii, 11.8726+34.1778*ii, 86.1722-44.7496*ii, -.454461+.225232*ii, 108.034+7.3445*ii, -153.829+10.8452*ii, .0978051+.0666663*ii, -23.0413-.48821*ii, -54.5375+85.3198*ii, -77.7121-102.967*ii
-.102966+.31952*ii, .256553-.905197*ii, -.229357-.241771*ii, -2.13441+1.11899*ii, -1.27371-.134506*ii, -.136677+1.11809*ii, .0537492-.256534*ii, -2.34336-.363393*ii, -.714726-.216278*ii, -.138846+.0727932*ii, -.379139+.591481*ii
-.191142-.0526528*ii, 1.709-1.15548*ii, .51199-.488201*ii, .432428+.0104953*ii, -1.26823+.174873*ii, -1.59044+1.21226*ii, .142285+.0611361*ii, -.109021+.291174*ii, .0078912+.359177*ii, .155441-.712965*ii, .42851+.604715*ii
-.033277+.899085*ii, -1.25005-.452819*ii, -.350664+1.01226*ii, .044275+2.92177*ii, -.467514+.381711*ii, .674123-.922062*ii, .984833-1.11903*ii, -.071404+1.30318*ii, -.889384-.605678*ii, .448358-.553291*ii, .83751+1.15986*ii
-2.11225+.811125*ii, -.307984-.0259716*ii, .695737+.307923*ii, -1.02806-1.3495*ii, -1.62736+.550324*ii, .217088+1.52035*ii, 1.31602-.053393*ii, 1.46739-1.75313*ii, 1.29178+1.79913*ii, -.103139-.0564523*ii, -.351121-.587652*ii
1.14476+.364999*ii, -2.63142-.059617*ii, 1.2376-.651229*ii, -1.09292-.930733*ii, .475125+.308466*ii, .815672+.535088*ii, 2.04582-.559993*ii, .832344+.703354*ii, .091227-.608119*ii, -1.64773+.819937*ii, -.276311+1.59478*ii
-.483072-.78922*ii, 1.55273-1.7489*ii, .047603+1.62329*ii, .030034+1.01293*ii, .137504+.312461*ii, -2.68219+1.32144*ii, -2.686+.363999*ii, 1.02969-.078474*ii, .77595+.56918*ii, 1.45644+1.21864*ii, 2.20028-.47327*ii
-1.45847+8.31277*ii, -2.98428-.218843*ii, .360385+.31618*ii, 4.60335-3.04648*ii, -2.40445+4.84903*ii, -1.3683+5.49786*ii, 1.4957-.440886*ii, -1.06018-6.7337*ii, 1.37681-3.89266*ii, -.503148-.511219*ii, -4.96068+11.3155*ii
-4.07447-1.30921*ii, -4.42427+4.90886*ii, -1.72364+.7374*ii, 1.35251+.239422*ii, -1.27316+.39296*ii, -3.20913-1.30948*ii, 2.63213+1.84072*ii, .13905+.907634*ii, -.0967681-.0557773*ii, 2.00303-5.86178*ii, .701931-.228247*ii
-.703039+.537374*ii, -.787802-.048863*ii, .360868-1.30757*ii, -1.82259-.428491*ii, .04019-.546214*ii, .472014+2.00923*ii, -1.07271-1.20818*ii, .841269+.265927*ii, .183794-.517559*ii, -.174092+.506239*ii, -.170082+.398754*ii
.0869875-.237689*ii, -1.81336-1.00934*ii, .520626-1.48234*ii, -.672921-1.8361*ii, -.0017888+.119757*ii, -1.81862-1.57309*ii, -1.99516-.696566*ii, .811091-.28657*ii, .066065-.555514*ii, -1.22013+1.08127*ii, -.6805+.940668*ii
1.29648-1.33345*ii, 12.0867+14.6435*ii, -1.94339+1.12661*ii, 17.0161+2.57166*ii, .0463434+.0878493*ii, -2.8451+3.89966*ii, -5.78392-17.8092*ii, 2.50507-2.76168*ii, -.504338+.534387*ii, -19.9934-7.42051*ii, -13.9211-.92628*ii
.111369+.738549*ii, .081003+1.62572*ii, .183244+.648301*ii, -1.44538-1.04911*ii, .011159-.701617*ii, -1.92636+.668158*ii, -1.04985+.175428*ii, 2.18357+.885759*ii, -.425076+.85176*ii, -.519556+.175209*ii, -1.41916-.62206*ii
2.26291+1.29052*ii, .895213+1.50621*ii, 4.72736-10.6332*ii, -3.49792+4.11847*ii, 3.42715+.250352*ii, .587876+2.46127*ii, .684145+.326581*ii, -.00519996+.00214546*ii, -2.26826+.048094*ii, 10.1239-1.1993*ii, -2.10301-3.37341*ii
-4.66272+10.3183*ii, -.323699+.54559*ii, 3.72154+5.30979*ii, -7.45114+1.61891*ii, -4.93927+2.92008*ii, 3.72908-4.20362*ii, 1.61469-1.13444*ii, -.0386501-.0270238*ii, -8.04452-4.79297*ii, -2.05082+.155831*ii, 5.219-2.83753*ii
-5.34488+.107901*ii, 7.35689-1.32773*ii, -.912506-.576548*ii, -4.74189+8.22313*ii, 1.00678-1.40684*ii, -1.00228+2.67496*ii, -1.84873-2.4762*ii, -2.61324+.522976*ii, .081939+.71661*ii, -3.73935-1.51502*ii, 1.55428+5.16323*ii
-.113261-.116877*ii, -.923502+.622259*ii, 1.85279-.488123*ii, -3.17284+.527076*ii, .104752-.218061*ii, .074887-.488689*ii, .232762-.631214*ii, .140559-.118949*ii, 1.3645-.751894*ii, -.70366+.801851*ii, -.792242+1.54345*ii
-1.23981-1.08863*ii, .164874+1.00926*ii, 1.48598-.123033*ii, -.060605+1.81232*ii, .569234-.274261*ii, -1.70806+.44035*ii, -1.01986-2.40382*ii, -.275966-1.1474*ii, 1.10979+1.54225*ii, .184585+.739723*ii, -1.37355+1.37434*ii
-5.61429+9.08474*ii, -.285777-1.69165*ii, .949624-.486648*ii, 1.18112+10.2195*ii, 1.16148-.192218*ii, .11354+1.13024*ii, -5.96479+6.83454*ii, -7.9699-.750512*ii, 1.40233-.992231*ii, -.547308-.733677*ii, -2.07925-2.08868*ii
.267112+.185379*ii, -.937105-2.13092*ii, 1.71713-.584857*ii, -2.03653+.837845*ii, -1.47012-.95766*ii, -.776551+2.12648*ii, -.185234-.0054336*ii, -.0437893-.0358387*ii, -.204215+.732546*ii, -1.42771-1.5555*ii, 1.75237-.251308*ii
-14.0329+16.6635*ii, -19.9548-7.4835*ii, -1.47753-.29006*ii, -1.75816-19.1843*ii, -.97732-.72765*ii, -7.43798+9.43296*ii, 1.0706-17.8473*ii, -2.55102-7.50188*ii, -.862991-.356235*ii, 13.6565+8.42258*ii, 14.5549+13.5668*ii
5.16852-5.15797*ii, -1.51421-1.44015*ii, 2.40885+.977956*ii, 2.43036-12.8012*ii, -1.28859+.852798*ii, -3.43538-3.79188*ii, -4.63152+.937625*ii, -.396505+.579891*ii, -.820756+3.15025*ii, -1.11955-2.47496*ii, 5.77962-3.58812*ii
-4.48202-1.22446*ii, 3.04076+1.96388*ii, -.559832-.581717*ii, 1.13507-2.96041*ii, -5.56362-6.4644*ii, .262294+3.36528*ii, .451617-.304653*ii, -.495973-.677673*ii, -.284568-.961792*ii, -.279946-1.43415*ii, 1.02354-3.48344*ii
.257845+.0442039*ii, .352936-.36167*ii, -.42767+.0780288*ii, -1.04586+.940304*ii, -.459618-.0084613*ii, -1.37897+1.50467*ii, -.562578-.085819*ii, -2.63716-1.48312*ii, .927459-1.89797*ii, -.0613597+.0911073*ii, -.359104-1.00529*ii
3.08185+2.74697*ii, .860807-.44901*ii, .500041-.639656*ii, -1.76828-2.2234*ii, .306031-1.81936*ii, -1.33245+1.87248*ii, -1.19122+1.89429*ii, -2.3637-2.45898*ii, 1.42027-1.80183*ii, .0716134-.387572*ii, .413541-2.18874*ii
2.33727-.518855*ii, .289301+.892234*ii, .873364-.603969*ii, .475559-.186604*ii, -.080993-1.83363*ii, 1.12741-1.89522*ii, .226221+1.28466*ii, -.999955+.592693*ii, .671337-.031309*ii, .395773+.302258*ii, .222153+.589932*ii
.276784-2.01515*ii, 1.18479-.608367*ii, 1.83381+2.68542*ii, -.649278+1.72869*ii, -.630939-.075738*ii, .114114+3.17542*ii, -.054503+3.20044*ii, .285138-.10586*ii, .392303+.86929*ii, 1.9032+1.03301*ii, .993644+.791262*ii
-.135795+.933185*ii, 3.93717+4.63168*ii, .291422+.271733*ii, 2.07042-1.61895*ii, 2.3451-3.16681*ii, -4.46758-1.54632*ii, -.210822+.113238*ii, .621718+1.38102*ii, -.0354353-.0407692*ii, -.0556+1.20982*ii, .049315-.324641*ii
.881536-.723689*ii, .619946-.234619*ii, 1.14031+.862292*ii, 1.90836+1.72019*ii, -1.66132-.176402*ii, -.0520946+.215316*ii, -.478969+.486469*ii, .165968+.29171*ii, .698012+1.60484*ii, .45462+.133518*ii, .809255+.831144*ii
1.22222-.991655*ii, .0744599-.0304751*ii, -.862868+.872753*ii, .305255+1.84021*ii, -.359139+.30872*ii, .334755+.796666*ii, -3.32201-.094442*ii, .088236-2.21519*ii, -5.52365+.878243*ii, -.0188259+.0456405*ii, -.384526+.233728*ii
.867031-4.76926*ii, .909783-.396657*ii, .237402-.46113*ii, -3.28265-1.06312*ii, 4.41812-.586148*ii, .050863+2.64734*ii, .333586-1.03522*ii, 2.42339+3.26068*ii, -1.49299+2.17321*ii, .0165367-.256847*ii, -.49628+2.56936*ii
2.52052-.594865*ii, .401765+.781792*ii, .462835-.896151*ii, 2.51795-2.50009*ii, 1.37266-.779504*ii, .664688-.099496*ii, 1.57456+.46079*ii, -1.27134+1.00469*ii, -3.27603-1.19995*ii, .443277+.0008992*ii, -.378083-3.04327*ii
-4.70516-7.19815*ii, 1.02279-1.16584*ii, -1.42601-1.16045*ii, -6.75857+2.7085*ii, 3.56778+.789946*ii, 2.60762+.285202*ii, -1.68299-1.64491*ii, -.580429+.39049*ii, 3.52257-.103859*ii, -1.4057+.237801*ii, 3.48176-4.21297*ii
-17.6645-3.43894*ii, -1.91473+6.28435*ii, .373291+.768646*ii, .563203+1.3049*ii, 8.16172-2.54291*ii, -6.64912+7.31052*ii, -1.85314-.998723*ii, .496636+2.854*ii, -2.08751+2.49241*ii, -2.7726+.43707*ii, -11.6662-17.891*ii
-3.24734+.346859*ii, 1.51316+.642747*ii, -.845768-.258909*ii, -1.0399+.116431*ii, 1.13043-.868077*ii, .596544-.866816*ii, -1.95527-1.19464*ii, -2.93971+.134347*ii, 2.91206-.525374*ii, -.556684-.467692*ii, 4.74409+1.07675*ii
-4.39379-3.55198*ii, -2.78978-6.25351*ii, -.277692+.489003*ii, -2.17918-4.99858*ii, .397858-2.74332*ii, 8.81588-2.28948*ii, 1.04061-1.75255*ii, 3.08828+5.69225*ii, .633304-.090234*ii, 1.91634+.186166*ii, -2.33106-3.70864*ii
3.32849-1.53362*ii, 1.0554+.741912*ii, .270111+.561735*ii, .752869-2.74858*ii, -.309037+2.58982*ii, 1.16881+.903187*ii, -.735068-1.19751*ii, -1.23208+3.41878*ii, -4.77295-3.91002*ii, -.0658421+.396626*ii, -2.13646-7.66773*ii
.60636+2.49941*ii, .343157-1.0882*ii, .170951+.858814*ii, .752885-1.25781*ii, 2.05185-.598164*ii, -.550961-.26308*ii, -.054926+1.20211*ii, .669701-1.4276*ii, .135358-2.48382*ii, .496613+.0543397*ii, -2.65645-.999638*ii
-5.27542-4.13427*ii, -.95029-.442236*ii, 1.75896-.726038*ii, .684972+.152764*ii, -.201289+.603732*ii, -5.36642+3.77565*ii, -3.54092+9.91858*ii, -2.63778+1.25789*ii, -.705167+4.00499*ii, -.996302-.043965*ii, 2.44127-3.49406*ii
-.221999+.964702*ii, -1.5755-.478805*ii, -.409538+.868505*ii, 1.85218-1.15104*ii, .971062-1.16091*ii, -.376116-1.10766*ii, -.583019+.296448*ii, .154954-.695721*ii, .661836-.368089*ii, .530535-.586119*ii, -1.21896+.263033*ii
