variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-5.43894+22.1422*ii, 5.28763e-30+1.78525e-29*ii, 23.4796-33.4016*ii, 18.0406-11.2595*ii, 4.75969-14.4349*ii, 1.5452-10.6953*ii, -1.80824e-192+1.36988e-193*ii, -.45016-18.7563*ii, -24.5715-2.29455*ii
-.368348+.298942*ii, -2.89192e-31-1.04386e-31*ii, -.317205-1.93649*ii, -.685554-1.63755*ii, -1.00092+.793813*ii, -.922874+1.60141*ii, -5.6598e-73+4.3156e-72*ii, -.593222-.771823*ii, -1.41824-.927712*ii
-.927358+.657094*ii, 0, -.530635+.551436*ii, -1.45799+1.20853*ii, 2.28426+.528813*ii, .148408+1.06487*ii, 1.3329e-118, .251221-.721983*ii, 1.1497-.996279*ii
-.207689-.643724*ii, 0, 1.17117+.451722*ii, .963484-.192002*ii, 1.4066-.52466*ii, -.119497+.712609*ii, 4.82584e-86+4.82584e-86*ii, -.129671+1.14455*ii, .469949+.0361052*ii
1.45733+.102076*ii, -7.97548e-32-1.70222e-31*ii, -.551637-1.18994*ii, .905692-1.08786*ii, -1.28791-1.43592*ii, -2.5926-2.4387*ii, -2.67555e-197+2.67555e-197*ii, -.336563-.810079*ii, -.08775+2.54222*ii
.0657084+.164405*ii, 0, .679746+1.71513*ii, .745455+1.87953*ii, -4.45635+6.99551*ii, 1.06734+2.41239*ii, 7.5240e-137+1.80577e-135*ii, -.289031+1.89592*ii, 1.39856-9.12427*ii
.674707-1.42802*ii, 4.27771e-31-3.2084e-31*ii, -.649553+1.70698*ii, .0251544+.278959*ii, .839197+1.27211*ii, 1.2549+2.92338*ii, -1.73869e-68-5.79563e-69*ii, -3.46413+.911482*ii, -.070666-.552117*ii
-.705502+.361086*ii, 0, .174234+.524766*ii, -.531268+.885852*ii, .828294+.76209*ii, .362018+.197738*ii, -8.08992e-60-6.84532e-60*ii, -.750111+.773924*ii, -1.41345+.032562*ii
-.621894-.402279*ii, -1.32954e-31-1.55689e-31*ii, .749951+.987627*ii, .128058+.585349*ii, 3.17104+1.71502*ii, 1.01277+6.46356*ii, 8.92959e-103-8.09244e-103*ii, 1.35896-1.44245*ii, -1.45003-3.32432*ii
-.973795-.885525*ii, 0, -7.37599-.735189*ii, -8.34979-1.62071*ii, 3.49837+5.28379*ii, 3.51822-7.87091*ii, 3.08983e-204+4.18622e-204*ii, -2.30677+6.75698*ii, 3.21736+7.98914*ii
.161218-.484093*ii, 0, -.265282-.558747*ii, -.104064-1.04284*ii, .155535-.724361*ii, -.917914-1.00368*ii, -1.44891e-69+2.7167e-69*ii, 1.01093-.234578*ii, -.879583+.694322*ii
.240099+.544081*ii, 0, -.345571+.0176904*ii, -.105473+.561772*ii, -.461269+2.91614*ii, -2.36292+.660991*ii, -1.46426e-213-1.18818e-212*ii, .702812+.144976*ii, .500957+1.92705*ii
1.59136-.832545*ii, 0, -.955513-.113872*ii, .635842-.946417*ii, .479273-.136843*ii, -1.24545+.147177*ii, -2.07268e-76-6.56349e-76*ii, -.111064+.968981*ii, .472372+.285612*ii
-.030022-1.45777*ii, 0, .100295+1.23725*ii, .070273-.220518*ii, .0316649-.316462*ii, -1.85424-1.59624*ii, 2.17833e-121+2.32356e-120*ii, -.429683+1.39738*ii, -1.9982+1.75594*ii
-1.64146+.784552*ii, 0, 1.40136-.805009*ii, -.240103-.0204571*ii, -.564835-.720473*ii, .971167-3.4132*ii, -3.02546e-122-1.45222e-121*ii, -1.36974-.525823*ii, .498819+.42737*ii
-.303665+.756509*ii, 0, 1.27899-2.09377*ii, .975326-1.33726*ii, .141345-.169892*ii, -1.05787-.651928*ii, 6.90893e-77-9.06798e-77*ii, 1.76528-.236657*ii, 3.03891-1.08313*ii
1.0621-1.04292*ii, 0, -.08195+1.75232*ii, .980148+.709406*ii, 2.4352-.561341*ii, -2.1473-.017861*ii, -5.79563e-69+5.21607e-69*ii, -.696202+.113106*ii, .610286-.766205*ii
-.882606-.633898*ii, 0, .867645+.434191*ii, -.0149612-.199707*ii, -.846013-.085367*ii, -1.44154-2.13768*ii, -4.16304e-120+1.54904e-120*ii, 1.10347+.710043*ii, -.067994+.672304*ii
2.0344-3.16534*ii, 0, -.2378+.893107*ii, 1.7966-2.27223*ii, 1.01936+4.00986*ii, 1.43284-.620454*ii, -6.92403e-199-1.33255e-198*ii, -1.67458+2.07659*ii, 3.24935-2.43691*ii
.613639-1.48963*ii, 0, 1.56113+1.40784*ii, 2.17477-.081791*ii, -.769446+1.36746*ii, -.447199+1.04678*ii, 1.00538e-86+9.04844e-87*ii, -3.61617+.077907*ii, 2.87261-.304072*ii
-.735321-.198584*ii, 0, .900669+.835618*ii, .165348+.637035*ii, -1.7668-.111174*ii, -.767014-.922895*ii, 9.72346e-63-2.09662e-62*ii, .31879-1.66233*ii, -1.93334-1.38485*ii
-.366664+.132108*ii, -9.52216e-32+1.11609e-31*ii, .251829+.417578*ii, -.114835+.549686*ii, .476153-1.42094*ii, 2.2499+.152939*ii, -6.21032e-171-3.10516e-171*ii, .186857-.881609*ii, -.919604+.821024*ii
1.68095+1.68381*ii, 0, -.388042-1.12379*ii, 1.29291+.560024*ii, .806751-.073157*ii, .717908+.974048*ii, -2.05605e-161-2.5006e-161*ii, .388186+.814819*ii, -.295956-.870237*ii
-.921334+.196643*ii, 0, .301049+.209817*ii, -.620286+.40646*ii, .855245+.229821*ii, .354654+.539807*ii, -6.35428e-183-3.7655e-183*ii, -.134848-.898917*ii, 1.14284-1.10437*ii
5.38564-8.52295*ii, -8.64674e-30+9.16928e-30*ii, -4.27416+18.0397*ii, 1.11149+9.51673*ii, -41.3424-9.84826*ii, -27.5382-6.43272*ii, 0, 5.69613-15.5719*ii, -10.9593-4.9711*ii
.571554+3.69013*ii, 0, .488346-1.85323*ii, 1.0599+1.8369*ii, -1.89208-1.2187*ii, -1.40638+2.26562*ii, 2.43087e-63-1.10382e-62*ii, 1.3184+.87261*ii, 1.57136-.376565*ii
-.53133+.056505*ii, 0, .921647+1.44687*ii, .390317+1.50337*ii, .956388+1.22542*ii, -.539445+2.32816*ii, 8.09641e-79, -.869799-.069095*ii, 1.73031-.408493*ii
-3.47165+.097045*ii, -2.42846e-30+1.92363e-31*ii, -5.15817-1.98278*ii, -8.62981-1.88573*ii, 6.41576-2.72221*ii, -1.64646-.589448*ii, -2.61609e-105+2.35448e-104*ii, .245423-1.93346*ii, -.842484-2.01426*ii
.12669+.352028*ii, 6.76088e-33-2.51933e-32*ii, .0949679-.479142*ii, .221658-.127114*ii, .483526-1.60872*ii, -.325225+1.09325*ii, 1.08533e-165-3.39166e-166*ii, 1.10399+1.98105*ii, -1.02383-1.84707*ii
3.77599-.912506*ii, -1.23576e-32+8.63215e-32*ii, -.063938+.880783*ii, 3.71205-.031724*ii, -2.50443+1.16402*ii, -1.28945-.189912*ii, 8.4375e-92-4.9858e-92*ii, -1.757+2.38393*ii, 2.03082-2.73152*ii
-5.07913+.64352*ii, 0, 3.5605-.977119*ii, -1.51863-.333599*ii, 2.46686-.001287*ii, -5.27763+.621968*ii, -2.80036e-60+3.50045e-61*ii, -2.70038-5.7588*ii, 1.45827+3.3495*ii
-1.47612-.96864*ii, 0, 2.55558+.993462*ii, 1.07946+.024822*ii, -.723544+2.07537*ii, -.093246+.794113*ii, -1.017e-190+2.80552e-191*ii, -2.32503-1.8946*ii, -1.66036-2.10817*ii
-.835956-.721148*ii, 1.0337e-31+1.35559e-31*ii, 1.5075-1.21787*ii, .671545-1.93902*ii, .668873+.017748*ii, .0883081-.285538*ii, -2.80157e-61-3.88938e-61*ii, 1.65764-.396209*ii, 1.32511+.895049*ii
-.167534+.882728*ii, 7.96459e-32-9.37554e-32*ii, .067866-1.35277*ii, -.0996678-.470038*ii, -.827429-.545699*ii, -.578603+.49613*ii, -1.56693e-106-5.45019e-107*ii, -.07357+.679976*ii, -.427433-.760557*ii
-1.8935+1.32212*ii, 1.65489e-31+9.22299e-31*ii, 2.31998-.669078*ii, .426481+.653038*ii, -.716626+.183099*ii, 3.58927-2.10416*ii, 4.63391e-211+5.64387e-212*ii, 3.45781-4.48129*ii, 2.08915+.044162*ii
.704291+.101009*ii, -1.23273e-31+5.46048e-32*ii, -1.24975+.269335*ii, -.545461+.370344*ii, .289987+.731402*ii, -.0331216+.442367*ii, 1.18818e-212+7.42614e-212*ii, -1.01009-1.74832*ii, -.314249-1.91154*ii
.23622-.410339*ii, 0, .176726+.944951*ii, .412946+.534612*ii, -2.09859+.425815*ii, .256674+.720899*ii, -2.59227e-130+3.1558e-130*ii, 1.1632-.243375*ii, -1.69488-.264918*ii
.160916-1.11087*ii, 3.45862e-32-1.33519e-31*ii, .105245+1.35586*ii, .26616+.244992*ii, .246355-.298139*ii, .482396+.500869*ii, 1.94469e-62-1.70161e-62*ii, .794141-1.06143*ii, .892954-.178895*ii
.263667+1.0212*ii, 0, -.48198-.39138*ii, -.218313+.629818*ii, 1.91604-.786252*ii, -1.41076-.916811*ii, 3.82119e-209+1.52087e-210*ii, -.505204+.376798*ii, .186336+1.31887*ii
-.289285-.291656*ii, -2.05505e-31-3.35148e-31*ii, -.573488-.100636*ii, -.862773-.392292*ii, -.911175+1.02695*ii, 3.19247-.092549*ii, 9.40623e-199+3.34444e-198*ii, 1.20146+2.27433*ii, 2.65563+1.6901*ii
-1.08353+.795917*ii, -9.27218e-32+3.78066e-32*ii, 1.76431-.656768*ii, .680781+.139149*ii, -.954978-2.6324*ii, 2.4681+.775681*ii, 3.31629e-75+1.9345e-74*ii, .5539-1.73936*ii, 2.13364+2.07239*ii
-1.44252-1.0867*ii, 0, 4.67989-.900752*ii, 3.23737-1.98745*ii, 1.03267-.498215*ii, 2.80097+1.54866*ii, -3.89516e-128-1.03871e-127*ii, 3.54526-.217406*ii, -2.53592-1.9588*ii
-.248742+1.28054*ii, -3.29587e-31+4.33128e-31*ii, -.616924+.496696*ii, -.865666+1.77724*ii, -1.10941-.344488*ii, -1.13258+1.71294*ii, 5.02691e-88-2.43491e-88*ii, -.436895+.794615*ii, 1.2451+.835375*ii
2.80499+.767913*ii, 0, -.107257-3.08058*ii, 2.69774-2.31267*ii, -4.92656-.269563*ii, 2.47117-.376937*ii, -3.08223e-194-4.62335e-194*ii, -2.92368+.788549*ii, 4.3178-1.20584*ii
1.52165+2.82623*ii, 2.94653e-31+3.09582e-31*ii, 2.75687-1.08236*ii, 4.27852+1.74387*ii, -1.8456+.231452*ii, 3.65252+5.90733*ii, 0, -.749171-.40187*ii, -3.81253-.464286*ii
-.773408-.816561*ii, 7.69145e-32+5.12929e-31*ii, -.234857+1.78613*ii, -1.00826+.96957*ii, -.864412+1.86106*ii, .594162-.320071*ii, 1.83219e-111+6.23725e-112*ii, -3.88047+1.21595*ii, -.244023+.0355654*ii
-.274074-.158003*ii, 0, -.320891+.163021*ii, -.594964+.005018*ii, 1.16698-.911064*ii, .535597-1.11668*ii, 0, .718859-.911871*ii, -.167793+.80467*ii
.606693-.754672*ii, -6.83104e-32-4.79708e-32*ii, -.440723+.448334*ii, .16597-.306338*ii, -4.90569-3.43413*ii, -.412182-1.82806*ii, -7.7046e-134-2.86171e-133*ii, -.16976+1.3239*ii, 2.03404-1.86928*ii
-1.07722-.155372*ii, 0, .953539+.825179*ii, -.123682+.669807*ii, -.952748+.366299*ii, -.268023+.459401*ii, 9.72346e-62-7.77877e-62*ii, -.317979+.359509*ii, -.176189+.0672874*ii
-.538677+.37092*ii, 0, -1.18169-.060323*ii, -1.72037+.310597*ii, -4.34201+.34126*ii, .553541+2.38317*ii, -2.10414e-191+1.05207e-191*ii, .003836-1.98161*ii, .306033+.976088*ii
.386747-.584904*ii, 0, .254363-.526395*ii, .64111-1.1113*ii, .410177+.211562*ii, -.383069+1.21048*ii, 1.36988e-194-1.02741e-194*ii, .415625+1.72958*ii, .585281-1.22068*ii
2.19222+.070400*ii, 7.12865e-32-7.8171e-32*ii, -1.23841-.241241*ii, .953812-.17084*ii, 1.10392+.680325*ii, -.404294+.174738*ii, 1.09476e-46-2.60007e-47*ii, .819706-.309897*ii, -.098675-1.15928*ii
.315123+.221987*ii, 3.96377e-32-7.34374e-32*ii, -.682099-.682066*ii, -.366977-.46008*ii, -.792686-.339002*ii, 1.21064-.498155*ii, -1.91023e-86+6.03229e-87*ii, -.502068+.619433*ii, -.565681-1.23777*ii
-1.64052-.522996*ii, -5.60996e-31-1.3364e-30*ii, .402863+.851016*ii, -1.23765+.328019*ii, -.415128+1.53424*ii, .723513+.673891*ii, 7.63413e-113+2.274e-113*ii, .317778+1.89579*ii, -2.13951+2.9407*ii
.775537+.352305*ii, 0, .858672+.601594*ii, 1.63421+.953899*ii, -.742821+.513602*ii, -.626326-1.50698*ii, -3.67002e-31-2.38412e-31*ii, -1.40402-.836555*ii, .928562-.379974*ii
1.40504+.02613*ii, 1.72692e-31+9.98007e-32*ii, -1.05044+.358116*ii, .354597+.384245*ii, 3.34515-.303747*ii, .204946-.41591*ii, 6.15805e-47+4.10537e-47*ii, -.775643+.950567*ii, 1.95595+.257471*ii
-.624269-1.17584*ii, 0, .540833+.96465*ii, -.0834355-.211188*ii, -1.85398+.696712*ii, -.764764+.633712*ii, 9.97959e-111-1.49694e-110*ii, 2.02781+.973965*ii, 3.03305+1.89627*ii
.505718+.43525*ii, 0, -.355034-.705851*ii, .150684-.270601*ii, .596893+1.60299*ii, -.511618+.594512*ii, -3.45447e-77+1.72723e-76*ii, .531904+.206702*ii, .14617-1.72842*ii
1.03942-.891197*ii, 0, -3.21764+.761362*ii, -2.17821-.129834*ii, -4.39899-4.51833*ii, -3.6768-1.336*ii, 5.08327e-204+1.99344e-205*ii, 5.15047+4.5885*ii, -3.06627+1.45082*ii
-.335096+2.1843*ii, 1.25337e-31+1.28533e-31*ii, .465891-2.79551*ii, .130795-.611203*ii, .439906+2.26076*ii, 4.00136-5.35088*ii, -5.37669e-149+1.07534e-148*ii, -3.14386+.634086*ii, 2.55363+3.12856*ii
-1.45407+3.06267*ii, 0, 2.476+.482919*ii, 1.02194+3.54559*ii, -2.5817+1.37433*ii, -2.29755+1.32139*ii, -2.65303e-73-1.65372e-72*ii, 1.66213-1.68401*ii, -3.55152-5.73014*ii
-.603351-.029759*ii, 5.53371e-31+8.18263e-31*ii, 1.41947-1.23964*ii, .816123-1.2694*ii, .939612-.025609*ii, -.824287+1.37121*ii, -3.78107e-106-2.18008e-106*ii, -1.81773-3.09545*ii, -.339527+1.06767*ii
1.22714+.393426*ii, 0, -.16174-.320492*ii, 1.0654+.072934*ii, -.035947-1.1057*ii, -.50654-.655932*ii, 4.90909e-91+6.13637e-91*ii, -.457884+.762861*ii, -.445793-.0477176*ii
-.265481+1.68122*ii, 0, .062972-1.84385*ii, -.202509-.162635*ii, -1.20903-1.38694*ii, -.685927-1.07994*ii, 3.51126e-97-2.21181e-97*ii, 1.16487+.226315*ii, .287617+1.67*ii
-1.9071+.999491*ii, 0, .0999666+.137666*ii, -1.80713+1.13716*ii, -.863814+.087073*ii, -.859819-2.64392*ii, -1.40754e-85+4.66497e-85*ii, .633992+1.28587*ii, 3.81363+.292313*ii
-.646105-.316489*ii, 0, .342315-1.643*ii, -.303789-1.95949*ii, -1.52544+.4486*ii, -2.78706-.002415*ii, -1.73869e-69-1.15913e-69*ii, -1.4994-1.46593*ii, .605914-1.39512*ii
-3.53422-.51252*ii, -7.02193e-31-2.03099e-31*ii, 2.86815-.976192*ii, -.666064-1.48871*ii, .029353-1.32536*ii, 2.14344-1.66751*ii, -4.36015e-106-1.52605e-105*ii, .336133+.580663*ii, 2.42605-1.3213*ii
-.868912+.903678*ii, 2.09645e-31+8.86865e-32*ii, 1.39515+.961013*ii, .52624+1.86469*ii, 2.93931+1.8551*ii, 5.58329+2.86927*ii, -4.71189e-74+2.43195e-74*ii, .901215+3.61219*ii, 2.61389-2.394*ii
.891695+.897678*ii, -1.34623e-32+4.02631e-33*ii, .863323-.603945*ii, 1.75502+.293733*ii, -1.12792-.463062*ii, -.230925-1.76944*ii, -2.67555e-197-8.36109e-198*ii, -.103057-.0804872*ii, -.0477643-.38186*ii
.686402-.693623*ii, 0, -1.77756+2.15907*ii, -1.09115+1.46545*ii, -.611057+2.24612*ii, -.93711-.194066*ii, -7.78687e-208-5.84015e-208*ii, .991648-2.64369*ii, 1.54085-1.41615*ii
1.18888-.748813*ii, 1.15055e-31-3.2997e-31*ii, -.996472+.02245*ii, .192413-.726363*ii, .19118-1.24663*ii, .395938-2.34169*ii, 1.2513e-146-3.75391e-147*ii, -1.60859+1.06232*ii, -3.23833-.051168*ii
.832546+.660678*ii, 0, -.607059-.596695*ii, .225488+.0639834*ii, -1.62903+.696716*ii, -.85255+.528148*ii, -5.94091e-212-5.34682e-212*ii, 1.62154+1.38859*ii, .922582-.472618*ii
-.144273+.242898*ii, 0, .0455585+.0853331*ii, -.0987144+.328231*ii, 1.94172-.744988*ii, .167414-.0664107*ii, -2.4334e-208-1.94672e-208*ii, 1.64714+.314857*ii, 1.93743-.662264*ii
-.279844-1.29071*ii, -1.32341e-31-3.06157e-32*ii, .190967-.134203*ii, -.088877-1.42491*ii, .325264-.17301*ii, -.0137329+.376447*ii, -1.06351e-31-7.12266e-32*ii, -.150271-.0249127*ii, .886499+1.14334*ii
.461468+.132521*ii, 0, -1.00419+.016195*ii, -.54272+.148716*ii, .177221+3.06006*ii, 1.72446+2.22089*ii, -4.90909e-91+9.58807e-92*ii, .418654+.897074*ii, .226371+2.4114*ii

component_2:
equations:
Ekf
Eki-Ekf+Ugi-Ugf
-1.1*m*ve^2*r+2.2*G*M*m
points:
-2.87319+1.93569*ii, -8.41392e-30-2.20605e-30*ii, 1.53829-1.12194*ii, -1.3349+.813758*ii, 1.00674-2.59016*ii, .377571-3.08466*ii, 4.83499+1.03103*ii, 2.215+.378623*ii, -3.38007-.524364*ii
-.241423-.273205*ii, 2.3582e-29+3.60283e-29*ii, .161883+.371169*ii, -.07954+.0979639*ii, -.0127388+.00934524*ii, .533539-.870658*ii, .514917+.30052*ii, .280619-.260806*ii, -.217164+.0342228*ii
1.12723-.964455*ii, 3.9337e-31-3.23921e-31*ii, -.588375+.879473*ii, .538855-.084982*ii, -.720769+1.03473*ii, .375498+.107123*ii, -1.28743-.457443*ii, -.49456-.735888*ii, 1.09999+.599477*ii
-.829423+.228578*ii, -1.56696e-30-2.4343e-31*ii, .842998+.265109*ii, .0135746+.493686*ii, .408942+.374557*ii, -.07328+.880382*ii, -1.0109+.962582*ii, -1.34594+1.38582*ii, -.172526-.197895*ii
-.0523913+.26401*ii, 0, .159924-.0975684*ii, .107533+.166441*ii, 1.25015+1.51465*ii, -.56224+.323138*ii, -.62044-.629508*ii, -1.41273-.507014*ii, -1.06962+.36637*ii
.588474-.207652*ii, 0, -1.13547+.299263*ii, -.546998+.091611*ii, -.339925+.466842*ii, -.207493-.823294*ii, .563261-.065822*ii, -.899997+.381015*ii, .387825+.950573*ii
1.04653-.533262*ii, -1.90252e-31-2.17503e-31*ii, .23192+.572951*ii, 1.27845+.039689*ii, -.769046-1.648*ii, -.377197-.0701069*ii, -.694221-.960287*ii, .951261-.75675*ii, -.837852+.435808*ii
-.395087-.620168*ii, 0, -.260844+.118258*ii, -.655931-.501909*ii, -.589572+1.11753*ii, -.0047636+.00205925*ii, -1.30949-.651361*ii, -.164003+.21631*ii, .167137+.0611582*ii
-1.28881-.065741*ii, -4.05788e-32+3.28884e-31*ii, -1.42553+1.08156*ii, -2.71434+1.01582*ii, -.546419-1.41908*ii, 3.19968+.597069*ii, .568244-1.61107*ii, -1.86494-.914864*ii, -2.03954-1.0504*ii
.535231+.506617*ii, -2.90106e-31-1.94266e-31*ii, -.576276-1.66849*ii, -.041044-1.16187*ii, .435638+1.21722*ii, -.0946798+.0581312*ii, 1.43253+.239364*ii, 2.01987+.005755*ii, -.0551555-.0437665*ii
-1.53981+.754994*ii, 0, 1.72125+1.70345*ii, .181445+2.45844*ii, -.814326-1.81712*ii, -.942716-1.59093*ii, .720929-5.51856*ii, -2.34729+.508998*ii, -1.10203+.64445*ii
-.362447-.738247*ii, 0, -.942214+.701462*ii, -1.30466-.036784*ii, -.544928+.291774*ii, -1.22059-.711496*ii, -.03511+.51306*ii, -.660213+1.07155*ii, -.531096+.966242*ii
4.45834+14.6105*ii, 0, 7.23791-20.7401*ii, 11.6963-6.12964*ii, 22.0287-2.02062*ii, -4.88585+28.2294*ii, -1.71505+22.4995*ii, -32.7723-7.76911*ii, .420278+1.0353*ii
.393878+.885829*ii, 0, -1.28046-.8812*ii, -.886578+.004629*ii, 1.56304+1.93176*ii, .289133+.501782*ii, -.710269+3.05573*ii, .50487-1.10146*ii, -.925768-1.7281*ii
.527157-.114703*ii, 0, .216759+.441009*ii, .743916+.326306*ii, -.0326739-.0996043*ii, 1.61717+.409977*ii, .62797-.185364*ii, -.541908-.322179*ii, -.800137-.366314*ii
-.119416+.092779*ii, 0, -.305033-.373621*ii, -.424449-.280842*ii, .138742-.128088*ii, .925046+1.91093*ii, .483421-1.45504*ii, -.122626-1.02363*ii, -.617053-.433965*ii
4.85551-.129457*ii, 0, -2.32567+3.80524*ii, 2.52983+3.67578*ii, -4.73314-4.05183*ii, -6.78674+10.3433*ii, -3.97976-.687192*ii, -5.60658+2.07529*ii, 3.9261+1.78596*ii
-1.61688+.109818*ii, 0, .413709+.0093536*ii, -1.20317+.119172*ii, 1.15554-.410833*ii, .0153384+.0147927*ii, -2.11167-.566416*ii, -.276661+.063416*ii, .415194+.498525*ii
