variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-1.67526+.950941*ii, -1.34374-.843549*ii, .819319+.398733*ii, 2.4013-.310407*ii, .370894-1.72295*ii, -.0475335-.335351*ii, -.295399-2.20897*ii, -.0512753+.321106*ii, .0816627-.40286*ii, 1.32903+1.92151*ii
.253739-.0992261*ii, -.0573707-.249137*ii, .776069-.471432*ii, -2.74965+1.2633*ii, -.11899+1.77688*ii, -.728282-.110199*ii, .78643+1.27855*ii, 1.11183-1.22746*ii, -1.30098-.687305*ii, -.206293+.450742*ii
.547724+.026584*ii, -.738075-.142277*ii, -1.20408-1.31984*ii, 2.29639-1.51643*ii, .186441+.141117*ii, 1.35438-.363472*ii, -1.52069-2.38536*ii, -.236777+.736144*ii, .166707+.679473*ii, 1.03784-.665053*ii
-.468803-.271918*ii, .103125+.350715*ii, -.431184+1.60957*ii, -1.552-1.27978*ii, .203739+.203808*ii, -.383967-.973189*ii, -1.30948+1.21861*ii, 1.2594-.112071*ii, 1.01105-.9366*ii, -.520601+.322627*ii
.163381-.888214*ii, -1.25783-2.32995*ii, -.514193-.662419*ii, .72709+2.3157*ii, 2.07423+.900168*ii, .223897+.382434*ii, .904802-1.9082*ii, -.0130764-.189221*ii, -1.89709+.242684*ii, -.791811+1.15366*ii
-.854037-1.27577*ii, -.769184-1.95296*ii, -.411962+.70356*ii, .995989+2.04835*ii, 2.4599-.045169*ii, .262881-.126053*ii, .925405-1.35847*ii, -.0234242-.209784*ii, -.696716-.067739*ii, -1.07519+1.75628*ii
-.063204+1.80684*ii, -.579765+.783515*ii, .517277-.878002*ii, .464815-1.26664*ii, -1.25951+.033282*ii, -.302422-.0253732*ii, -1.01963-.873494*ii, .394508-.114665*ii, .193218-.253462*ii, 2.07961-.014865*ii
-1.64993-.49991*ii, .0019791+.315759*ii, 1.22645+.051505*ii, -.021731+2.05793*ii, .715145-.090524*ii, -.0172939-.430412*ii, 1.7626+.230328*ii, .10386-1.45548*ii, -.0638157+.0984471*ii, .559187+1.86912*ii
-.287492+1.6636*ii, 2.37292-3.41097*ii, 2.88914+1.51454*ii, -1.08657+1.04141*ii, .00468601-.0381251*ii, -1.23311+.528026*ii, 2.38906-.078665*ii, -.0751605-.104334*ii, -.570362-4.99976*ii, -.381385+1.01108*ii
1.06529-.806651*ii, .0008883+.292467*ii, -.727432-.455527*ii, -2.29401+.168699*ii, .226502+2.09661*ii, .0851635-.274295*ii, -.494625+1.1511*ii, 1.10672-.724199*ii, -.572932+.018896*ii, -.591581-.609559*ii
.230572+1.10984*ii, 2.55066+.071908*ii, .505437+1.12869*ii, -.475708-1.66654*ii, -.671829+.213509*ii, -.0354213-.322262*ii, -.26494+.596042*ii, .0621628+.0900015*ii, 1.95347-2.71952*ii, .486768-.916933*ii
.0402814-.0501724*ii, 2.44098+.762184*ii, .679678+.931949*ii, .072356-2.41305*ii, -.82481-.272951*ii, 1.22909-.967204*ii, -.561959+.815633*ii, .0951999+.0950087*ii, 2.17238-2.14426*ii, .560344-.933168*ii
-1.03999+1.39926*ii, -1.44563-.558522*ii, .820669+.413739*ii, 2.69548-.290823*ii, .290425-1.69279*ii, -.0103457+.370845*ii, -.563031-2.31099*ii, -.100721+.328833*ii, .142447-.362987*ii, 1.68082+1.67198*ii
.107135+1.13272*ii, 2.90486+.240667*ii, .454867+1.17703*ii, -.50235-1.42611*ii, -.593284+.297256*ii, -.111025-.329857*ii, .004424+.72471*ii, -.0772183-.0649985*ii, 2.23567-2.72093*ii, .502314-.958237*ii
.639124+1.21475*ii, 2.64899+.258336*ii, .431049+1.44697*ii, -.225446-1.09149*ii, -.295751+.250231*ii, -.0181765+.364124*ii, -.129502+.657513*ii, -.0751592-.0751621*ii, 2.14259-2.65566*ii, .498519-.924434*ii
-.401461-.348883*ii, .240865+.0392776*ii, -.4836+.926122*ii, .272024+.523647*ii, 1.15969+.148196*ii, .109032-.115288*ii, -.030632-.0980543*ii, .206503-.404168*ii, .847687-.255403*ii, -.140606+.608332*ii
.40623-.964302*ii, -.0522323-.296873*ii, -.610481-.567715*ii, -.926216+2.33627*ii, 1.44086+1.7944*ii, .0500215+.284077*ii, 1.04101+.128349*ii, .273964-1.14176*ii, -.778137+.529492*ii, -.565236+.365282*ii
-.442481-.127236*ii, 1.57695+1.95181*ii, -1.4619+1.2987*ii, .529119-2.31297*ii, .101899-.146339*ii, .687613-1.13876*ii, -1.69213+.565346*ii, .159794+.0911411*ii, 3.28631-.259655*ii, .48374-.917855*ii
-.0339006+.162386*ii, -1.1617-2.92107*ii, -.539676-.632796*ii, .209457+2.72905*ii, 1.97887+1.20681*ii, -.937741+.581151*ii, 1.18992-2.13487*ii, -.0261309-.169868*ii, -2.07306-.278312*ii, -.736271+1.25831*ii
1.04873-.475329*ii, .039136+.249824*ii, .685455-.472734*ii, -3.66881+.50845*ii, -.550048+2.24312*ii, -.368195-.140435*ii, .129631+2.15547*ii, 1.58647-1.23137*ii, -1.34803-.753366*ii, -.432709-.210567*ii
-.144604+.0103871*ii, .0844045+.271026*ii, .196128+1.01245*ii, -3.28868-1.29368*ii, -.660146+1.02082*ii, -.917273-1.10103*ii, -1.10847+2.06537*ii, 1.81173-.438*ii, .091856-1.36057*ii, -.53335+.099623*ii
.579559+1.9019*ii, -.908113-.165261*ii, -1.30522-.909638*ii, 1.94667-.855953*ii, .0835802+.3204*ii, -.315627+.595485*ii, -1.53176-2.56505*ii, -.213507+.610914*ii, .347299+.331339*ii, 1.57978-.473038*ii
-.695288+.831647*ii, -.736103-.248128*ii, -1.63187-1.1525*ii, 1.69199-1.56202*ii, .0452317+.16098*ii, -.005823-1.12214*ii, -1.48174-2.45045*ii, -.140961+.739531*ii, .581379+.640644*ii, 1.09061-.283559*ii
-.0263455-.0337011*ii, -.105342-.253513*ii, .568362-.656376*ii, -2.7928-2.56264*ii, -1.71479+1.09955*ii, -.149548-1.89467*ii, -1.33708+1.07587*ii, 1.64662+.090723*ii, -.78099-1.38463*ii, .0295685-.493303*ii
.666723+.541177*ii, 1.26561-.278159*ii, -.907569-.53451*ii, .196331-.847777*ii, .029622+1.1407*ii, .245522-.28002*ii, -.441772-.782839*ii, -.1714+.185894*ii, .815038-.884768*ii, .370669-1.17728*ii
.395058+1.48001*ii, 2.1+.660518*ii, -.620096+2.01348*ii, -.014999-1.38088*ii, .111357+.0890474*ii, -.523642+.342524*ii, -1.02066+.488122*ii, .0840923+.144256*ii, 2.78503-2.03972*ii, .428763-.847361*ii
.0038838+.0400246*ii, .0384184+.249294*ii, -.71816-.365805*ii, -4.0775+.045677*ii, -.399377+2.51533*ii, -1.55301-1.12259*ii, -.402068+1.86046*ii, 1.63465-.949164*ii, -.581381-.357381*ii, -.656152-.3036*ii
.639764-.901849*ii, .120695+.316138*ii, .809179+1.59883*ii, -1.67147-1.57658*ii, -.22857+.0381142*ii, .782267-.396263*ii, -1.28154+1.80927*ii, 1.51104-.170796*ii, .276213-1.54792*ii, -.531604+.147493*ii
-.515914-.852426*ii, .0030936+.277439*ii, -.316976+.884375*ii, -1.13902+1.69617*ii, 1.38061+.824453*ii, -.323461-.110519*ii, .599798+.927405*ii, .638457-1.14274*ii, .244816+.130758*ii, -.605741+1.02315*ii
.101563+1.15312*ii, .33478-.3044*ii, .645426-2.15356*ii, 3.28947+.603232*ii, -.0899528-.0753434*ii, 1.12713+.607966*ii, .98666-2.98626*ii, -1.34598-.151465*ii, -.0911957+.0760174*ii, 2.32107-.049946*ii
-1.46391+.341407*ii, -.882749-.433357*ii, .985077+.39289*ii, 1.1936+.478807*ii, .468285-1.01497*ii, -.0445412-.312894*ii, .330173-1.0679*ii, .171233-.329735*ii, -.0696867-.327246*ii, .891036+1.83374*ii
.008212-.0633628*ii, -.838559-.246597*ii, .823487+.406883*ii, 3.08101-1.1981*ii, .331786-1.68826*ii, 1.79947+.282938*ii, -.966048-1.86914*ii, -.147921+.554102*ii, .35588-.439528*ii, 1.23005+.820191*ii
-.559265-.047642*ii, .391531-.359592*ii, .600909-2.15966*ii, 2.64194+.128208*ii, -.0860631-.0812539*ii, 1.5657-.590931*ii, .998791-2.4213*ii, -1.03978-.160471*ii, -.174354+.20885*ii, 1.6587+.109863*ii
-.899334-.253874*ii, -1.29872-2.41459*ii, -.450743+.712278*ii, 1.24227+1.69955*ii, 2.20981-.270512*ii, -.423072+.106246*ii, .468408-2.04241*ii, .0325229+.179541*ii, -.901476-.328775*ii, -.715277+1.8786*ii
-.594329+1.32996*ii, -.619771-.415403*ii, -.876164+.774433*ii, 1.60015-1.19178*ii, .471335-.687866*ii, -.487147-.144355*ii, -1.47899-1.76492*ii, .107692+.694567*ii, 1.07324-.475918*ii, .830175+.457776*ii
-.0295718+.0898665*ii, -.638196-.080084*ii, .121185-1.05999*ii, 3.12362-2.10954*ii, -.367691-1.03452*ii, 1.92725-.564893*ii, -1.2962-2.48973*ii, -.367518+.821734*ii, .322836+.0829587*ii, 1.64864-.104576*ii
.919439+.818462*ii, 1.10601+.284013*ii, -.850141-.482375*ii, -.295702-.353298*ii, -.032079+1.42736*ii, -.0955318+.191242*ii, -.400754-.287127*ii, .0126335-.212121*ii, .785974-.616944*ii, .562596-1.14004*ii
.231266+1.52801*ii, .374966+.471408*ii, -1.23989+1.78472*ii, -.061389-1.90288*ii, .125856-.0322348*ii, -.885009+.079984*ii, -2.16288-.056179*ii, .653583+.533872*ii, 2.03922-1.17392*ii, .392474-.456065*ii
.779432+.476769*ii, .845543+.337957*ii, -.821458+1.20922*ii, .956373-1.52782*ii, .416576-.0928702*ii, .588586+.285839*ii, -1.4813-.393613*ii, .116418+.455208*ii, 1.77307-1.0492*ii, .349061-.709371*ii
1.09471+.118132*ii, -.167971-.278366*ii, .508141+1.02467*ii, -1.43088-2.6955*ii, -.875164+.168032*ii, .432099-.372566*ii, -2.11756+.882497*ii, 1.51484+.545245*ii, -.02913-1.93023*ii, -.127311-.471134*ii
.0613796-.0761447*ii, -1.12971-2.17829*ii, -.382705+.721323*ii, 1.00272+2.58915*ii, 2.43481+.262527*ii, -.435786+1.15497*ii, .77075-1.70551*ii, -.0182267-.191809*ii, -1.09231-.308578*ii, -.694597+1.60462*ii
.113-.0873308*ii, .2469-.357343*ii, -.499398-.766393*ii, 2.72982+2.11872*ii, 1.71923+.28053*ii, .932829+.93774*ii, 1.20375-2.19135*ii, -1.14254-.526686*ii, .27956+.650636*ii, .81499+.450768*ii
.47133+1.34543*ii, 2.60478+.753108*ii, -.245196+1.94922*ii, -.056622-1.0706*ii, .0644738+.1636*ii, -.301474+.444238*ii, -.5072+.73308*ii, -.08327-.0868735*ii, 2.84857-2.25735*ii, .470473-.913068*ii
.239655+.577637*ii, .16584+.359196*ii, .584072+.91039*ii, -.962221-2.4931*ii, -1.04325-.147513*ii, .132566-.631589*ii, -1.70995+.742082*ii, 1.16178+.269345*ii, .681538-1.62916*ii, .515237-.226624*ii
1.13591+.377743*ii, -.052489-.261779*ii, .687783-.573619*ii, -2.45022-.55133*ii, -.913596+1.61573*ii, -.291937-.0472029*ii, -.486283+.978725*ii, 1.26787-.472818*ii, -1.1488-1.22948*ii, .129454-.45567*ii
-.881172+.084574*ii, .55487-2.72886*ii, 1.52282+.188921*ii, -.0689179+.383231*ii, .344006-.133542*ii, -.114951-.71382*ii, 1.29806-1.01134*ii, .0806901+.137232*ii, -1.04257-2.46901*ii, -.358313+1.15802*ii
.569738-1.01868*ii, .278261-3.77299*ii, 3.14711-.957829*ii, .215536+.717966*ii, .0236803+.0290176*ii, 1.62647-.065503*ii, 2.03942-1.25168*ii, .0483002+.132793*ii, -3.07672-2.99145*ii, -.472097+1.01188*ii
.0504281+.00544278*ii, 1.5887+.693921*ii, -.963987-.475374*ii, -.153951-1.21751*ii, -.209518+1.05316*ii, .485309-1.02819*ii, -.473947-.0347724*ii, -.0503574-.12786*ii, 1.47807-.458003*ii, .438878-1.17975*ii
1.06844+1.06307*ii, 1.33494-1.03339*ii, .747345-.646775*ii, -.699273-.633506*ii, -.744499+1.16317*ii, .0081308+.176609*ii, .209977-.344925*ii, .128686+.0190245*ii, -.314171-2.1632*ii, .526645-.902694*ii
.696208+1.27613*ii, 2.34041-.048502*ii, .491789+1.31919*ii, -.283587-1.31878*ii, -.419245+.229189*ii, -.0586598+.299402*ii, -.323316+.471384*ii, .0499589+.0998095*ii, 1.79299-2.74016*ii, .46905-.889359*ii
.0146971-.0705034*ii, 2.85537+.874925*ii, .708515+.994425*ii, .133279-2.0998*ii, -.702618-.206901*ii, 1.25615-.873694*ii, -.214216+.922427*ii, -.0928034-.0637851*ii, 2.42351-2.21223*ii, .562325-.985334*ii
.76185+1.00953*ii, 1.52595-.905947*ii, .721274-.664848*ii, -.773549-.852915*ii, -.869778+1.113*ii, -.0088709-.175658*ii, .230063-.250935*ii, .112788+.0137589*ii, -.088128-2.17254*ii, .550321-.922705*ii
.0532957-.00578819*ii, -.0104931+.261751*ii, -.2847+.804732*ii, -.684122+3.16481*ii, 1.82679+1.12172*ii, -.820806+1.22593*ii, 1.23932+.511912*ii, .237026-1.50912*ii, .0897178+.270649*ii, -.204158+1.12143*ii
-.768719+.068791*ii, -.0148295+.317275*ii, 1.16441-.026232*ii, .527423+2.42266*ii, .841971+.056981*ii, .0176+.598354*ii, 1.69799-.175534*ii, -.139392-1.41473*ii, -.125389+.065504*ii, .887461+1.54518*ii
-.178769-.0206668*ii, .185132-.031833*ii, -.443935+.955862*ii, .053516+.656498*ii, 1.09879+.299869*ii, -.167192+.170064*ii, -.0537942-.0553089*ii, .275725-.430242*ii, .714427-.393662*ii, -.094676+.562775*ii
-.108683+.0405725*ii, .0065772+.269547*ii, -.62147-.572185*ii, -.768677+2.99711*ii, 1.35886+1.7451*ii, -.811351+.609013*ii, 1.40085+.011558*ii, .043262-1.51642*ii, -.298634+.811208*ii, .124499+.652389*ii
-.141253+.0744513*ii, .036441+.229304*ii, .796329-.738558*ii, -1.12735-.190602*ii, -.648337+.814095*ii, .076701-.610711*ii, .131167+.40886*ii, .691305-.688018*ii, -.48866-.518833*ii, .648651+.19989*ii
-8.43948e-8+1.69184e-8*ii, -.000185403+.000149381*ii, -.776933-.554081*ii, -1.05993+.584661*ii, .435401+1.47128*ii, -.457546-.396936*ii, -2.90373e-7+2.2323e-9*ii, .48838-.610942*ii, -.148408+.138964*ii, .00151219-.0406678*ii
.428115+1.33016*ii, -.390654+.945522*ii, .525503-.874439*ii, .590771-1.56364*ii, -1.25398+.065996*ii, .345578+.0598627*ii, -1.19987-.687334*ii, .39379-.0521628*ii, .251308-.269198*ii, 1.95019-.35411*ii
-.922811-.584663*ii, -.861474-2.09657*ii, -.41154+.718054*ii, .87124+2.21798*ii, 2.35188+.022367*ii, -.354254+.098169*ii, .949387-1.53464*ii, -.0242191-.203376*ii, -.742826-.227881*ii, -.868151+1.83627*ii
-1.18045+.095613*ii, .31196-.442388*ii, -.567739-.883285*ii, 1.98464+1.28171*ii, 1.14+.164148*ii, .241163-.444146*ii, 1.07266-2.03157*ii, -.885863-.389355*ii, .501738+.489075*ii, .795286+.678312*ii
-1.10308+.454117*ii, .489361-.648487*ii, -.537759+.806852*ii, 1.44616+.965775*ii, 1.43544-.280302*ii, -.361495-.0713974*ii, .55438-1.33164*ii, -.482291-.168541*ii, 1.11995-.484941*ii, .247426+.938181*ii
.905987-.305975*ii, .040819+.292904*ii, -.058187+.976107*ii, -2.63305+.12573*ii, .253373+1.40337*ii, -.443193+.18567*ii, -.631224+1.82754*ii, 1.44079-.751273*ii, -.162792-.876352*ii, -.684818-.015479*ii
-.0527673+.0130356*ii, .097481+.694393*ii, .508806-.876358*ii, .203075-2.35291*ii, -1.28128+.009330*ii, 1.12202-1.19849*ii, -1.16812-.249792*ii, .522598+.130553*ii, .337417-.472649*ii, 1.21366-.484369*ii
.092537+.785159*ii, -.674852-.211734*ii, -.773903+.703433*ii, 2.52045-1.23991*ii, .698361-.933281*ii, .554831+.341977*ii, -1.61402-2.00117*ii, -.11089+.775555*ii, 1.06268-.229581*ii, .92734+.2451*ii
.899743-1.13274*ii, .0394668+.31977*ii, -.173082+.999847*ii, -1.94631+.04556*ii, .627696+1.11111*ii, .386512+.0080861*ii, -.636228+1.639*ii, 1.26316-.653543*ii, -.046411-.56754*ii, -.894342+.018429*ii
.533227-.296701*ii, -.00165548+.0111256*ii, -.739834-.565077*ii, -.822589+.744869*ii, .622183+1.53098*ii, .00086762-.0101121*ii, .0000426691+.000605774*ii, .429084-.623808*ii, -.286263+.196223*ii, -.0855517-.196253*ii
.230622-.172673*ii, .0663755+.257651*ii, .961511-.727114*ii, -.511038+.390865*ii, -.276377+.709166*ii, .552234-.052799*ii, .457393+.227537*ii, .431128-.8222*ii, -.560028-.36963*ii, .698795+.269139*ii
.783923+.300263*ii, .891083+1.34864*ii, -.934176+1.33337*ii, .788545-1.61529*ii, .298388-.0802145*ii, .750251+.288085*ii, -1.69975+.210542*ii, .2425+.139575*ii, 2.27146-.555764*ii, .569186-.808447*ii
.336252+.691221*ii, .059015+.793718*ii, -1.04611-.390234*ii, -.272819-1.57601*ii, -.458969+.840809*ii, -.063123-.547771*ii, -1.54585-.27251*ii, .536926+.087455*ii, .855799-.024579*ii, .792117-.829007*ii
-.729313+.806276*ii, .230312-.447807*ii, -.607568-.794293*ii, 1.73136+1.94064*ii, 1.23408+.504594*ii, -.369755+.346314*ii, 1.19299-2.00868*ii, -.87838-.573397*ii, .35801+.407894*ii, .94691+.644617*ii
-.876314-.101876*ii, .477601-.47149*ii, -.543868+.748285*ii, 2.10193+.79809*ii, 1.60165-.521372*ii, .423172-.0290444*ii, .447801-1.48716*ii, -.635476-.089423*ii, 1.21622-.228729*ii, .255898+.837525*ii
-.489647+.123554*ii, 2.36677+1.80244*ii, -1.1845+1.5307*ii, .442737-1.87872*ii, .169024-.0724494*ii, .491189-.947833*ii, -1.05578+.734914*ii, -.107544-.0761119*ii, 3.59232-.827939*ii, .453761-.967138*ii
-.160053+.0011848*ii, -.544974-.150503*ii, -.764968+.612276*ii, 2.90519-1.97892*ii, .62181-1.27373*ii, 1.35538-.345302*ii, -1.81531-2.04014*ii, -.15332+.99841*ii, 1.25036-.139656*ii, .782793+.150823*ii
.005792-.511884*ii, -.549277-2.57461*ii, 1.05413+.058043*ii, .918022+.978367*ii, 1.11775-.186145*ii, .649334+.200209*ii, .850462-1.55875*ii, .0559348+.165745*ii, -1.56299-1.40016*ii, -.412733+1.26642*ii
-.318454+1.57313*ii, -.883173-.056657*ii, .227218-1.06139*ii, 2.6891-1.42715*ii, -.616499-.840808*ii, .496617-.0400353*ii, -1.05797-2.62641*ii, -.332107+.566989*ii, .250157-.0340324*ii, 2.21549+.221482*ii
-.741955+2.37075*ii, -1.09724-.096704*ii, .261619-1.02616*ii, 2.40556-1.13612*ii, -.764364-.822316*ii, -.393529+.0276067*ii, -.951779-2.72502*ii, -.269229+.460051*ii, .226787-.07817*ii, 2.49236+.531017*ii
-.0324927-.0696186*ii, .157166-.0179522*ii, -.430213+.942857*ii, .083858+.750235*ii, 1.14897+.338604*ii, -.0872113+.302242*ii, -.0395669-.0441259*ii, .270538-.457904*ii, .652223-.358961*ii, -.106054+.537817*ii
1.38363+.775097*ii, -.136161-.300943*ii, .291532+1.09619*ii, -1.80726-1.81654*ii, -.6424+.649631*ii, -.326157+.304966*ii, -1.83174+.937771*ii, 1.47432+.280949*ii, -.099989-1.92438*ii, -.0912879-.483823*ii
.250477+.41844*ii, -.533165-3.26491*ii, 1.04582-.112046*ii, .350521+1.6068*ii, 1.08763+.360659*ii, -.335354+.686701*ii, 1.18612-1.79999*ii, .05002+.144992*ii, -2.06287-1.8678*ii, -.428189+1.22386*ii
.10734-.0990173*ii, -1.54196-2.46607*ii, -.417339+.708941*ii, 1.45095+2.07273*ii, 2.39407-.060742*ii, -.212474+1.07661*ii, .327937-2.15089*ii, .0263568+.173273*ii, -1.26419-.3181*ii, -.663399+1.64777*ii
.0535078+.0602912*ii, -.156793-.324896*ii, -.954081-.31457*ii, -1.66469-2.51502*ii, -.759117+1.07388*ii, -.238453-1.67292*ii, -1.90435+.143483*ii, 1.21306+.530155*ii, .040285-.772162*ii, -.201653-.786863*ii
-.130966-.396138*ii, -.266367-.276148*ii, -1.35288+1.1452*ii, -.073774-3.06966*ii, .122391-.205784*ii, .447551-1.47479*ii, -2.62692-.274399*ii, .999288+1.06969*ii, 1.13933-.808298*ii, -.472545-.406358*ii
1.13514+.20388*ii, -.182818-.445633*ii, -.916133-.448234*ii, -.794437-1.59581*ii, -.256725+1.23027*ii, .192996-.374365*ii, -1.60727-.358829*ii, .808392+.440715*ii, -.233628-.648127*ii, -.021544-.994121*ii
1.40829+.003361*ii, -.261054-.33409*ii, -.686691+1.41515*ii, -.051458-2.03201*ii, .334678+.0732534*ii, .624657+.304368*ii, -2.30112-.012987*ii, .972138+.764045*ii, .589423-1.25036*ii, -.345313-.560827*ii
1.33884-.573827*ii, -.0170585+.273477*ii, -.699403-.464344*ii, -2.14108+.722358*ii, .420039+2.21401*ii, -.0318057+.246371*ii, -.264684+1.03459*ii, .977747-.86182*ii, -.669215+.066449*ii, -.491779-.578245*ii
-.851651+.170474*ii, .393867-3.14122*ii, 1.51709-.233189*ii, -.256865+.662752*ii, .330793+.16288*ii, -.311831-.736299*ii, 1.51746-1.262*ii, .0696736+.136617*ii, -1.54593-2.45133*ii, -.418825+1.17023*ii
-.283493+.411311*ii, -.108446-.304394*ii, .786826+1.08479*ii, -1.18131-1.48757*ii, -.527314-.16994*ii, -.299456-.654068*ii, -1.01406+.651396*ii, 1.17223+.0666*ii, .173695-1.67357*ii, .115171+.508267*ii
