variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
.424017-.525166*ii, .14524-.366457*ii, -.278777+.158709*ii, 0, -.163778-1.36996*ii, -1.2501-1.38222*ii, -1.09004e-106-1.09004e-106*ii, -1.47636+.78678*ii, .694546+.342645*ii
.694478+.302949*ii, -.677228+.166019*ii, -1.37171-.13693*ii, 1.76549e-32-1.42173e-31*ii, -.470561-1.46985*ii, -.136812+.250801*ii, 1.19851e-94+6.5918e-94*ii, -1.16467-.433377*ii, -.754229+.695923*ii
-.424551+.112918*ii, .569237-.152172*ii, .993789-.26509*ii, 7.79214e-32-1.14617e-31*ii, 1.07766-.13382*ii, .561639+.134195*ii, 2.87675e-193-4.93157e-193*ii, -.52349-1.4656*ii, .532867+.569287*ii
-1.22828-.151866*ii, .335714+.639115*ii, 1.564+.790981*ii, 1.67476e-32-6.72354e-32*ii, -.674551-1.48046*ii, -1.45617+.602169*ii, 1.00538e-87+5.02691e-88*ii, .322992-.576196*ii, -.584454-1.13284*ii
.189669-2.78591*ii, 1.31526-.494194*ii, 1.12559+2.29172*ii, 0, 1.97345+.639351*ii, .365264+2.94428*ii, 1.91761e-93-1.19851e-93*ii, -.079937-.785913*ii, -.056581+1.32997*ii
.281597+.910954*ii, .625306+1.34815*ii, .343709+.437194*ii, 0, 2.05513-1.78874*ii, -1.31767-.440311*ii, -2.50833e-198-3.34444e-198*ii, .464468-1.29196*ii, -.404918+.212171*ii
-.807445-1.70315*ii, -.0092724+.093002*ii, .798173+1.79615*ii, 0, .715668-1.48067*ii, -.363445+1.37508*ii, 4.12364e-89-2.74909e-89*ii, 1.41797-1.01994*ii, .692232-.287781*ii
.92474+1.19254*ii, -.19822+.688737*ii, -1.12296-.5038*ii, -1.57906e-31+4.53408e-32*ii, 1.14979-.444811*ii, 2.00405-.024874*ii, -2.24441e-190+1.12221e-190*ii, .670354+.747257*ii, .876576+.852805*ii
.459543-1.22613*ii, -.245266-.484788*ii, -.704809+.741345*ii, -3.50508e-32-7.80193e-32*ii, -2.91788-.763389*ii, 1.97343-.004652*ii, 2.01076e-86+9.04844e-86*ii, 1.03709+2.53148*ii, .653201+1.72263*ii
-.0711366+.0120434*ii, .296214-.461322*ii, .367351-.473366*ii, 0, -1.54713+.194175*ii, -1.39976-.063457*ii, 3.4247e-195+3.4247e-195*ii, .20681-.240971*ii, -.4354+.740685*ii
-.07894-.302919*ii, .10711-.677511*ii, .18605-.374592*ii, -6.72441e-32-7.91359e-32*ii, -.448965+.0966031*ii, 1.35779+.764201*ii, -4.75864e-116-1.20552e-115*ii, -.139749-.983118*ii, .12682+.719729*ii
1.44552+.002389*ii, -.361023-1.07365*ii, -1.80654-1.07604*ii, -1.36929e-32+7.8728e-33*ii, -.17742-.0027885*ii, -.583866+1.20937*ii, 1.01518e-115-1.31973e-114*ii, -1.99805-.637678*ii, -.789946+.902728*ii
1.29062+1.4024*ii, -.209114+.0819976*ii, -1.49973-1.3204*ii, -6.24054e-32-1.80926e-32*ii, -.367145+.196839*ii, 1.30641-.295688*ii, -1.5468e-197+2.67555e-197*ii, .803679-.948446*ii, -.234623+.72427*ii
-1.0997+.306822*ii, -1.61227+.682913*ii, -.512574+.376091*ii, -2.62685e-32+7.28694e-32*ii, -2.31987+2.48197*ii, -2.92651+1.35547*ii, 1.20906e-76-8.63617e-77*ii, .014345+.950523*ii, .374992+.341565*ii
.992054+2.53047*ii, 1.57713+1.77298*ii, .585073-.757493*ii, -4.39691e-32+2.32099e-31*ii, .0521167-.108948*ii, 1.45456-1.51957*ii, 2.91774e-189-1.88531e-188*ii, 2.83796-1.96524*ii, -.206369-.817583*ii
1.02402-.252674*ii, -.660349-1.10891*ii, -1.68437-.85624*ii, 0, -.547882-.438814*ii, 1.10306-.8635*ii, -1.36988e-193, .365862-1.07164*ii, .344706+2.38613*ii
-.966175+.473954*ii, -1.79522+.057025*ii, -.829042-.416929*ii, -1.79029e-31-5.71735e-32*ii, -1.21155+2.30013*ii, .206215+.144442*ii, 2.87285e-188-2.87285e-188*ii, .758642+2.27029*ii, 1.49792-.568429*ii
1.89676-.950035*ii, 1.82835-6.89742*ii, -.068406-5.94738*ii, 6.78276e-31+1.67338e-30*ii, -2.19701+5.86259*ii, -7.70397+4.44576*ii, 2.56853e-194+2.911e-194*ii, -2.07811+3.27672*ii, -.524553-1.15472*ii
-.324957-1.02734*ii, -.328922+.581976*ii, -.003965+1.60931*ii, 0, 1.12787-.328239*ii, .432059+1.22808*ii, 3.13541e-199-5.22568e-200*ii, -.361277-1.01005*ii, -1.88506-.701102*ii
.027474+1.49008*ii, -.395064+.912978*ii, -.422538-.577102*ii, -1.07773e-32+1.02998e-31*ii, .166515+.456419*ii, .464543+1.6316*ii, -6.27082e-199-2.09027e-199*ii, -.082301-1.66743*ii, -.937464+.584737*ii
3.21394+.286515*ii, 2.47076-.729106*ii, -.743177-1.01562*ii, -3.99971e-31-5.22188e-32*ii, 2.03056+1.72999*ii, -3.28971+2.96283*ii, 4.49081e-76-5.87259e-76*ii, 1.2971+1.14732*ii, .653052-2.01249*ii
.570783+.303736*ii, .324799+.309243*ii, -.245984+.0055071*ii, 0, .0865196-.467836*ii, -.027991+.611076*ii, -2.36052e-32-2.4417e-34*ii, .285408-.330723*ii, -1.03158-.671753*ii
-3.51338+4.67405*ii, 6.86275-.918789*ii, 10.3761-5.59284*ii, -3.69074e-30-1.14993e-30*ii, -8.80345+1.12134*ii, 11.5371-9.44962*ii, 2.82525e-58-1.54331e-58*ii, 10.5736-.10113*ii, 1.12423-.584089*ii
-.119324-.244605*ii, .876991+1.3157*ii, .996315+1.5603*ii, 0, 2.02151+1.45907*ii, .617662-2.04242*ii, 2.56853e-195+1.97991e-195*ii, .554045-.175408*ii, -.256324-1.02876*ii
1.04373+.567834*ii, .199159-.474641*ii, -.844575-1.04247*ii, 0, -.759578+.807967*ii, -.526753-.239191*ii, 8.97765e-190+1.79553e-189*ii, -1.99956+.147139*ii, 1.97393+.088333*ii
.337764-.759688*ii, .282757-3.96317*ii, -.055007-3.20348*ii, 0, .004109+1.2617*ii, -.845101-1.57444*ii, 2.61406e-134-2.75164e-133*ii, 1.15852+2.12964*ii, -2.3597+1.04117*ii
.215981-1.1873*ii, 1.12087+.16837*ii, .904893+1.35567*ii, 0, -1.04185-.727928*ii, -.56283-.083726*ii, 6.84228e-49+3.88085e-48*ii, -.231362+1.0812*ii, -1.39987+1.12318*ii
2.80004-2.02249*ii, 4.10222+1.03747*ii, 1.30218+3.05996*ii, 0, -3.06016+2.86363*ii, -4.29506-1.46737*ii, -2.87285e-188-5.17113e-187*ii, -.254018-.708925*ii, -1.5433-1.98039*ii
1.12519-1.1509*ii, -1.01227-2.13629*ii, -2.13746-.98539*ii, 0, 1.05455-4.06623*ii, -1.2192+.412646*ii, 1.08433e-119-9.68148e-120*ii, -2.65944-1.05014*ii, 2.12082+4.01727*ii
.899142-.121555*ii, .566606+.285695*ii, -.332536+.40725*ii, 0, -1.63822-.432113*ii, .466043+1.45339*ii, 3.4247e-195, .993092+.862743*ii, .019036-1.15464*ii
.391211-.807466*ii, .163748+1.60312*ii, -.227463+2.41059*ii, 0, -1.16561-.365876*ii, 1.3785+.102519*ii, 5.23218e-105-5.23218e-105*ii, 1.59712-2.54657*ii, -.812429+.027438*ii
-.160188-.281605*ii, .798355-1.27161*ii, .958542-.990009*ii, 0, 1.36282+.585397*ii, -.767274-1.0072*ii, -1.00333e-197-2.50833e-197*ii, 1.75791+.13566*ii, 1.17045-.855032*ii
.59489+.027013*ii, .20136-1.41059*ii, -.39353-1.43761*ii, 0, -.928661-.614148*ii, -1.46286+1.19048*ii, -2.99661e-195*ii, .31901+2.12918*ii, .196473+.485835*ii
-.20704+.740277*ii, .181438+.958051*ii, .388478+.217774*ii, 0, -.455969+1.53428*ii, -2.64438+.835174*ii, -3.88938e-62-3.88938e-61*ii, -.122002-.523499*ii, 2.74632-.689661*ii
2.41481+.538063*ii, 1.20775-.353703*ii, -1.20705-.891766*ii, 0, 1.27548+.983229*ii, 1.60621-3.46971*ii, 1.44132e-83+1.54427e-83*ii, -2.35481-.475971*ii, 3.89138+.349858*ii
-1.11013+.767947*ii, -1.41925+2.96623*ii, -.309111+2.19829*ii, 4.9427e-32+1.01333e-31*ii, .056107+.536068*ii, -2.62563-1.31568*ii, 5.75284e-92-2.58878e-92*ii, .894896-.444719*ii, -1.07322-.27855*ii
1.57765+.226957*ii, 1.17369-.542729*ii, -.403969-.769685*ii, 0, 1.1365+1.9542*ii, 1.45898+.18635*ii, 8.80525e-134+8.80525e-134*ii, -1.24233+.897737*ii, 1.45061+.010989*ii
-.101357-.394266*ii, 1.67567-1.15959*ii, 1.77702-.765322*ii, -1.67743e-31+9.15346e-32*ii, -.056531-.556594*ii, -.539753+.424876*ii, 1.76869e-74+1.35256e-74*ii, 1.8642+.389745*ii, 1.28163+3.46705*ii
1.01361+.509943*ii, .697191+2.20777*ii, -.316417+1.69783*ii, 0, .048068+2.25844*ii, 1.58545-.616181*ii, -7.01379e-191-7.01379e-191*ii, -1.76993+1.18892*ii, -.388598+.521531*ii
2.28112-.680118*ii, -.075045-2.79385*ii, -2.35617-2.11373*ii, 0, 2.412+5.21244*ii, -.555691-2.86749*ii, 3.24864e-86+2.01076e-86*ii, 2.2272+4.4234*ii, .636429+.000008*ii
.301067-.425152*ii, -.14459+.848645*ii, -.445657+1.2738*ii, 1.15071e-32-1.85221e-31*ii, -3.74598-1.14174*ii, -.849799-.342448*ii, -8.56176e-196-8.56176e-196*ii, -2.53068-1.12106*ii, -1.27441+.379907*ii
-3.38404-2.91052*ii, .372592+.326521*ii, 3.75663+3.23704*ii, 0, .857533-4.74421*ii, 3.17851-18.9263*ii, 1.70915e-86+4.37341e-86*ii, -12.1877+3.97165*ii, -3.3868-13.3043*ii
-.088523-.586799*ii, .266454+1.20563*ii, .354977+1.79243*ii, -1.14479e-32+2.91107e-31*ii, .859551+.769758*ii, -1.71377+1.10669*ii, -4.18054e-199+8.36109e-199*ii, -.371114-.250989*ii, 1.17146-.954807*ii
-.826861+3.80926*ii, .550966-.65144*ii, 1.37783-4.4607*ii, -2.56243e-31+1.56547e-31*ii, 1.1007+2.9315*ii, -3.75597-2.70948*ii, 4.79458e-194-1.02741e-193*ii, 1.31772-4.08477*ii, -.174175-1.05069*ii
-1.33691-.483059*ii, -.456784-.393396*ii, .880122+.089663*ii, 2.16721e-31-4.5935e-33*ii, 2.21651-.352052*ii, -1.91162+.530382*ii, 8.32888e-192-1.0959e-192*ii, 1.6095-1.12211*ii, -.534014-1.09624*ii
-.064534-.957815*ii, .982372+.888637*ii, 1.04691+1.84645*ii, -2.34794e-31-1.74696e-31*ii, 3.25643+.377708*ii, 1.07862-1.9143*ii, -4.48883e-189+1.57109e-189*ii, -.873559+2.36041*ii, .085338-1.65617*ii
.0024444+.175384*ii, -1.23316-.506058*ii, -1.2356-.681441*ii, -6.2975e-32+3.40081e-33*ii, .470445+1.64166*ii, -.967116-5.00132*ii, 2.67555e-196-3.47821e-196*ii, -2.9986-2.79633*ii, .525381+2.70961*ii
3.38078-.560325*ii, 2.85761-1.1444*ii, -.523172-.584079*ii, -8.31417e-32-1.26893e-31*ii, .058899-1.92109*ii, -3.74691+3.09474*ii, 6.8494e-195-1.71235e-194*ii, -1.8813+.496684*ii, -1.21887+1.92822*ii
-1.01811+.082967*ii, .132037+.28666*ii, 1.15015+.203693*ii, 0, 1.09445-1.03206*ii, 1.8594+.490302*ii, 0, .127476+.554148*ii, -.052451-1.02932*ii
-.15242+1.51433*ii, .562062-.129238*ii, .714482-1.64357*ii, -1.68748e-31+1.18778e-31*ii, .0194081-.18562*ii, 1.56878-1.86927*ii, 3.01374e-193, -.909288-.93574*ii, -2.17949-1.25375*ii
-1.55212-.477255*ii, -.564644-.284659*ii, .987475+.192596*ii, 1.63669e-31-5.58782e-32*ii, -2.08201+1.55097*ii, -1.88476+1.39812*ii, -1.33777e-197-3.51166e-197*ii, 2.96949+.724037*ii, 1.45622-.19858*ii
.91107+.614488*ii, 1.09343-.879831*ii, .182364-1.49432*ii, -3.24529e-31-3.87483e-32*ii, 1.76832+.148459*ii, 3.29312+4.108*ii, 2.78827e-119-3.09807e-120*ii, 2.8238-1.33446*ii, -1.38286+3.91396*ii
-.734735+2.31238*ii, -.210724-1.99366*ii, .524011-4.30605*ii, 0, -8.28388-12.0524*ii, 2.22928-2.64322*ii, 2.91774e-189-3.34418e-188*ii, 12.6146+18.5909*ii, -13.7494+5.797*ii
.824818+.070699*ii, 1.30872+.345379*ii, .483903+.27468*ii, 2.76114e-31-7.94449e-32*ii, -1.36914-1.08752*ii, -2.05951-.411813*ii, -2.1431e-101-1.78592e-101*ii, .246036+1.13711*ii, -2.1709-.086136*ii
.721828+.488264*ii, .359522-.0354593*ii, -.362307-.523723*ii, 0, .469082-.311468*ii, -.648881+.1649*ii, 6.47713e-78-5.39761e-79*ii, -.34864-.573111*ii, -.72669-.317761*ii
-.456893-.0762891*ii, .792594-.367445*ii, 1.24949-.291156*ii, 0, -.255551-1.38696*ii, -.196858-.0432384*ii, -8.43333e-194-1.36988e-194*ii, .977667+.103303*ii, -.3731+.285678*ii
-1.64319+1.12508*ii, -.617079+.877404*ii, 1.02611-.247674*ii, -8.53093e-32-1.56713e-32*ii, -.539664-.433645*ii, -.120018+.920671*ii, 8.72267e-32-5.15118e-32*ii, -1.7343+.953805*ii, .355315-.111734*ii
.248907-.688233*ii, -.154293-.474388*ii, -.4032+.213845*ii, 0, .0198999+.118402*ii, -1.01353+.094429*ii, -2.64841e-188+8.97765e-189*ii, .690874+.241406*ii, -1.44022-2.23229*ii
-.016507-1.43352*ii, -1.53356-.585093*ii, -1.51706+.848426*ii, 0, .772511-.844402*ii, -.404918+2.37761*ii, 2.89312e-76-1.38179e-76*ii, 1.33136-.819385*ii, 1.34049+2.24868*ii
1.30414+.217559*ii, .976058-1.52485*ii, -.328081-1.74241*ii, 1.06087e-31+1.53394e-31*ii, -.929826+1.10741*ii, .639878-.995425*ii, -7.73801e-75*ii, -.447539-.832293*ii, -1.52048+.508266*ii
2.13424-.757373*ii, -.053355-.805394*ii, -2.1876-.048021*ii, 5.47899e-31-1.32614e-30*ii, 1.94722+.260861*ii, 2.7203-.166108*ii, -6.57543e-192-5.26034e-192*ii, 3.30311-1.72883*ii, -.124428+3.18068*ii
1.28005+1.20254*ii, 1.17852+.839285*ii, -.10153-.363259*ii, 6.83375e-32-4.63266e-32*ii, -.186987+1.40094*ii, 1.3468+.20368*ii, -2.50833e-198-8.36109e-198*ii, .401274+1.94229*ii, -.204819+1.46975*ii
.205501+2.29467*ii, .426911+.393338*ii, .22141-1.90134*ii, -6.52769e-32-2.67783e-32*ii, 1.58569+.554675*ii, .563451-1.2368*ii, 1.60533e-196-4.28088e-196*ii, -.289666+2.38992*ii, -.647591-3.15064*ii
.237234+1.13645*ii, -.518406+.511092*ii, -.755639-.625355*ii, 0, -.463843+.338265*ii, -.920932-1.11208*ii, 6.07716e-63-8.50803e-63*ii, .362387+.691466*ii, -.126323+.747845*ii
1.35601+1.99739*ii, .111915+2.3272*ii, -1.24409+.329802*ii, 0, 1.42943-1.97135*ii, 2.52821-1.86344*ii, 4.55896e-191-2.03838e-191*ii, 1.41177-.583845*ii, .034276-.800113*ii
1.87748-1.29519*ii, -.940427-.196311*ii, -2.8179+1.09888*ii, -8.20825e-32+2.03742e-31*ii, 2.1123+3.15515*ii, 2.72589-2.31404*ii, -1.02741e-193+1.06166e-193*ii, 4.0412+1.26398*ii, .983583+.454579*ii
-1.05319+.48253*ii, .0539895+.447847*ii, 1.10718-.034683*ii, 1.24884e-32+3.78111e-31*ii, 1.82644-1.06962*ii, -2.34557-1.56041*ii, 8.97765e-190-2.8055e-191*ii, 1.91595+2.41323*ii, -2.18104+.156098*ii
-.990986-.599724*ii, -.615559-1.27788*ii, .375427-.678159*ii, -1.19366e-31+1.26276e-31*ii, .234844+2.04813*ii, -.21659-1.40119*ii, -3.23856e-78, -.104945+.476321*ii, -.781849-2.25879*ii
.269682-.113978*ii, .365072+1.10725*ii, .09539+1.22123*ii, 0, .575639-2.11635*ii, -.746054+1.24777*ii, 4.34777e-196*ii, -.869877-.924995*ii, .930463+.889418*ii
.22956+.38047*ii, -.473076+.275601*ii, -.702636-.104869*ii, 0, -.877182+1.44204*ii, -.527971-1.135*ii, 5.69987e-76+2.76357e-76*ii, -1.68035-.404119*ii, .457229+.515311*ii
-.728595-.38472*ii, -.482241-.247787*ii, .246354+.136933*ii, 0, -1.52123+2.15196*ii, .811661+.078354*ii, 1.1396e-193-3.28771e-193*ii, -.610374-.39184*ii, .96483-.788259*ii
-.984476+1.44627*ii, -2.10063+2.05049*ii, -1.11615+.604227*ii, -3.96647e-31+1.70051e-30*ii, 6.0726+3.30284*ii, 3.24741-6.43228*ii, 1.40276e-191, 4.32838+2.17744*ii, -.552707+3.62014*ii
-1.05131+1.77426*ii, -.570315+1.02118*ii, .48099-.753079*ii, 0, -.861335+1.72037*ii, .408682-1.63643*ii, -4.52061e-193-2.19181e-193*ii, -.056551+1.22401*ii, -1.29367+.490466*ii
.439747+.161332*ii, -.795375+.07609*ii, -1.23512-.085242*ii, 0, -1.28589+.999725*ii, -.882504-.298272*ii, 2.60277e-193*ii, 1.1174-.009522*ii, -.508728+.163753*ii
-1.48244+1.47037*ii, -.219336+1.64633*ii, 1.2631+.175957*ii, -3.76631e-31-1.0683e-31*ii, 1.15778-1.00989*ii, .908975+3.39004*ii, 2.76961e-198+1.04514e-198*ii, -1.11714-1.53563*ii, -1.5011+.357757*ii

component_2:
equations:
Ugf
Eki-Ekf+Ugi-Ugf
1.9902*G*M*m-1.0021*m*ve^2*r
points:
.734756+.371175*ii, 1.00667-1.44474*ii, .271918-1.81591*ii, -1.77178e-16+6.65551e-17*ii, 1.27595-.109221*ii, -.849387-.964361*ii, .583944-.257272*ii, -1.46167-.148841*ii, -1.28255-.804725*ii
-1.10874-.307792*ii, -1.00579+.381787*ii, .102951+.689579*ii, 3.22418e-16+8.478e-19*ii, .113009-.168351*ii, -.216846+.950058*ii, .068334+1.39753*ii, .835443-.179374*ii, .175291+.508072*ii
-.641001+.364751*ii, .1184+.238499*ii, .7594-.126253*ii, 5.22887e-17-1.21145e-16*ii, .496294+.12975*ii, .0244603+.144688*ii, .639965+.955243*ii, .043148-.717855*ii, -.0091981-.288918*ii
.133388-.0780188*ii, 1.00683+.349839*ii, .873447+.427858*ii, 0, .051267-1.87358*ii, .0446121-.28847*ii, .549331+1.11747*ii, .345694-.59717*ii, 1.47382-1.7424*ii
-.818138-.642541*ii, .024113-1.03811*ii, .842251-.395567*ii, 0, -.198045-.67403*ii, -.875443-.119469*ii, .67173-1.27579*ii, -.650536-.413099*ii, 1.98974+.591837*ii
-.130854-.188089*ii, -2.77705+.273343*ii, -2.6462+.461431*ii, 0, -3.87543+8.37648*ii, -.125205-.515581*ii, 5.50545-2.68382*ii, 1.22182-1.05184*ii, -.1715+3.73772*ii
-.535378+.893943*ii, .946305-.043386*ii, 1.48168-.937329*ii, 0, -.187153-1.15971*ii, .245837-1.73181*ii, -1.08849+.522715*ii, 2.17678+1.30937*ii, -.285701+.5642*ii
.766217-.201757*ii, -1.16526-1.32775*ii, -1.93148-1.12599*ii, 2.34723e-30-5.00752e-31*ii, -1.10786-.478935*ii, -1.00455+.777402*ii, -.817965-2.90631*ii, 1.50621+.556357*ii, .679024-.966237*ii
-.097974+.928733*ii, .491331+.934029*ii, .589305+.005297*ii, -6.10505e-32-4.49174e-31*ii, -1.21923+.629557*ii, -.245849-.0989822*ii, -.686223-.637555*ii, -1.0849-.383562*ii, .390235-.381098*ii
.546962+.235704*ii, -.435003-.264004*ii, -.981965-.499708*ii, 0, .838221+.4761*ii, .039235-.878068*ii, .423037+1.01798*ii, -.604168+.560983*ii, 2.18772+1.15879*ii
.012933-.878777*ii, .833191-1.1261*ii, .820257-.247321*ii, 2.11681e-30+1.16157e-30*ii, 6.26405-1.12605*ii, -.306237+.240835*ii, 4.01642-3.79246*ii, -.553842-1.03097*ii, 3.55942+.507611*ii
-1.95905+2.13577*ii, -.570686-.864541*ii, 1.38836-3.00031*ii, -1.71448e-28+7.92146e-29*ii, .721168-.928599*ii, 2.31086-1.18736*ii, 2.39986-2.82674*ii, 3.33602+2.93823*ii, -.292131-.0943224*ii
-.981924-1.87434*ii, -1.22803-1.67024*ii, -.246109+.204096*ii, -4.19436e-31+7.26592e-32*ii, -.09349-.934503*ii, .117386+1.66836*ii, 2.75057-3.40947*ii, 1.96096+.749044*ii, .440234-.554427*ii
-.936345+.014662*ii, -1.79079-.199561*ii, -.854448-.214224*ii, 1.49789e-28+5.98739e-28*ii, -1.27027-.722856*ii, .075910-.775895*ii, 1.17527-1.54745*ii, 3.20351+.491548*ii, -.0657963+.205138*ii
-.0647911-.157456*ii, -.403017-1.18871*ii, -.338226-1.03126*ii, 0, 1.54505-2.07362*ii, -.0708168+.0083474*ii, -1.00472-.022609*ii, -.150089+.692496*ii, .070028-.726031*ii
.656927+.695123*ii, -.938982+1.6016*ii, -1.59591+.906481*ii, 1.43332e-28-3.91032e-28*ii, .987577-3.80166*ii, -4.46833-1.69698*ii, -1.95159-6.63264*ii, 1.48016-2.04248*ii, -3.48598-4.71053*ii
-16.7139-2.23678*ii, -2.27301+2.89812*ii, 14.4409+5.1349*ii, 0, -18.7255-12.4613*ii, 6.43323-2.50726*ii, -1.1433-4.31804*ii, -4.76288+.575902*ii, -12.0301-5.90363*ii
