variable ordering: d, dt, dt0, L, c, F0, F, v

component_1:
equations:
-2*d+dt0*c
-4*d^2-dt^2*v^2+4*L^2
1.00003*c^2*F0^2-1.0003*c^2*F^2-1.00008*F0^2*v^2
points:
37.7775-18.9286*ii, -.079329-5.13215*ii, -1.423-2.41087*ii, -3.37545+15.8106*ii, -2.07297+30.1158*ii, 8.51869+9.60702*ii, 10.4118+9.60557*ii, 15.6057-6.2382*ii
.447934+.050228*ii, .560211+1.24504*ii, .379548-.838272*ii, .602418-.329328*ii, .302112+.93192*ii, -2.24539+1.10298*ii, -.168548+.390191*ii, .288133+.934189*ii
-4.78743+2.39545*ii, -.874965+4.00832*ii, 9.7173+10.6365*ii, -10.5729+9.792*ii, -.202751+.714958*ii, .277554-.323248*ii, 3.20092-2.07004*ii, 5.57969+3.55293*ii
-3.14616+2.69627*ii, -2.34443-2.73263*ii, 6.57497-.370847*ii, 3.82728-7.17304*ii, -1.00009+.763755*ii, -.941024+.153225*ii, -3.24799+.008167*ii, 1.89258+3.6473*ii
1.49411+.239759*ii, -.023428+1.39981*ii, -.475808-1.80823*ii, 2.21096+1.2943*ii, -.654701+1.48029*ii, -4.11025+4.4386*ii, -5.11419-9.42429*ii, 1.99697-2.53919*ii
-.549007-1.83063*ii, -6.99078-4.27561*ii, 3.3991+.216048*ii, 5.93117-6.21184*ii, -.389918-1.05234*ii, 2.72387-1.79884*ii, .865897-5.89104*ii, -.492616+2.06552*ii
.181031-.0911121*ii, -.35763+.297926*ii, -.273263+.547146*ii, -.0755107+.26343*ii, -.531068-.396495*ii, .591429-.241839*ii, -1.31705+.430385*ii, .85495-.949521*ii
-3.16361-16.9376*ii, -6.38717-9.67864*ii, 2.0012+2.91755*ii, -4.69516+1.66907*ii, -8.90751-3.94115*ii, -4.12975-1.43001*ii, 4.3355+1.48804*ii, 1.16468-2.86008*ii
-.736626-.226328*ii, -1.46309+2.19799*ii, .598372-.526486*ii, -2.68306-.339894*ii, -1.01259-1.64742*ii, .890192-2.65028*ii, .571844+.948784*ii, .90251+1.75013*ii
-9.0645-55.3132*ii, -2.56325+9.23676*ii, 13.1407-.90619*ii, -.15355-20.9055*ii, -.79527-8.47344*ii, -3.01155-17.2388*ii, 12.092-13.9599*ii, -4.81492-9.77771*ii
1.73685-7.49911*ii, -.948956-.93275*ii, 2.11275-5.49292*ii, 6.12649-7.54301*ii, 2.59047-.363981*ii, .343878-.151362*ii, -1.88881+.083748*ii, -3.14016+12.5887*ii
1.71954+.94054*ii, 1.38736-.579571*ii, -2.03065-2.68368*ii, 2.08188+.558887*ii, -1.06235+.477639*ii, .906957+1.46706*ii, -2.71598-.633027*ii, -1.91989-.34518*ii
-.116564+.174433*ii, -.0016689-.322696*ii, -.252431-1.67962*ii, -.12724+.178744*ii, -.182718-.166259*ii, .338105-.31366*ii, .334088+.594319*ii, -.270548-.341472*ii
7.11693+5.39516*ii, 3.33823-12.0902*ii, -.49562+12.9773*ii, 7.31317+10.0768*ii, .788441-1.12694*ii, -18.7219-10.9575*ii, 17.7643-6.04729*ii, 1.24874-.980466*ii
-11.0894+1.29647*ii, -2.78751-2.70772*ii, 2.3411+1.14394*ii, 23.5188+4.26885*ii, -7.21077+4.63101*ii, 20.9444-6.83799*ii, -3.49235-18.3599*ii, -9.72751+5.53799*ii
.0214638-.455386*ii, .117512+1.70992*ii, -.216211+.159142*ii, -2.36482+2.10539*ii, -2.13981+2.63741*ii, -2.50052+.707527*ii, 3.74506-.546966*ii, 2.23215+2.94569*ii
6.01082-18.9857*ii, 6.00075-.397383*ii, 6.51829+4.59996*ii, 1.90194+13.4864*ii, -1.51311-4.75755*ii, -15.777-6.53429*ii, 11.9654+17.0688*ii, 4.8383+3.38722*ii
-6.58125-1.43984*ii, -4.00378-3.13407*ii, 2.24212-3.33159*ii, 2.31859-3.56376*ii, -1.2351-3.11961*ii, 9.04274-2.14352*ii, -3.69305+1.40486*ii, -1.04224-2.86691*ii
5.16317-2.9695*ii, -.362645-2.55587*ii, -2.45087+.476273*ii, -1.01786+.541976*ii, -4.51378+1.54607*ii, 1.79902+2.34257*ii, .31503+1.06108*ii, -4.20069+1.68881*ii
.165328-.0209828*ii, 2.13869+.2106*ii, -.394576+.0984854*ii, 1.02381-.91935*ii, -.813848-.096778*ii, .055044+.515495*ii, -.299338+.833419*ii, .855659-.948378*ii
.169705-.058934*ii, -1.0473+1.44762*ii, .636191-1.07829*ii, -.343901+.133756*ii, .218843+.185649*ii, 1.6494+.347791*ii, .200082+1.37709*ii, .305423+.192417*ii
-.665012+1.30202*ii, -1.35944+1.42079*ii, 1.27724+.24612*ii, 1.9084-.636648*ii, -.625241+2.15929*ii, -1.22869-.238078*ii, 1.5157+.653232*ii, -1.61509-1.4463*ii
-.436867-.242561*ii, -.265435+.449052*ii, -.71751-.580787*ii, .115348-.126247*ii, 1.06634-.187029*ii, -.550563-.40826*ii, -.838441+.700964*ii, 2.01468-.006358*ii
1.85438-.708193*ii, 2.46701-.189419*ii, 3.14448-2.12103*ii, 2.04604-.860309*ii, 1.01945+.237208*ii, -.972816-.524379*ii, .794482+.811698*ii, -.73822+.356579*ii
-1.84121-1.22001*ii, 3.20536-2.51067*ii, -1.51707+1.5176*ii, -4.04963-.788866*ii, .409055+2.01757*ii, -.536641-.482547*ii, -.325056-.677074*ii, -1.36688-1.22912*ii
-.035834-.503097*ii, -.406374-.402239*ii, -1.04728+.363549*ii, .137082+.400347*ii, -.236575+.878642*ii, 1.20998-.251159*ii, -1.39128+1.23398*ii, 1.12671-.594944*ii
-1.41673+.037588*ii, -1.46763+.321497*ii, .359077+2.04516*ii, -1.45711+.080611*ii, -.200316+1.35027*ii, -.401657-.32954*ii, .44229+.329092*ii, -.535969+.116148*ii
-1.5591+.199383*ii, -1.76786+.294622*ii, -.991539-2.49593*ii, 1.25536+.916007*ii, .290667-1.13384*ii, -1.28956-.234675*ii, 1.25536+1.83289*ii, -.725394-1.91172*ii
5.12052+1.44021*ii, -1.3124+5.4482*ii, -.419302-1.78917*ii, -1.07045+5.18945*ii, -2.79769+5.06825*ii, -1.2774+.173351*ii, 1.33817-.292266*ii, 2.67613+.006834*ii
.581413+4.79358*ii, 5.19903-1.47242*ii, -1.75357+.019302*ii, 2.95316-1.28661*ii, -.602867-5.47386*ii, .435876-1.87856*ii, .509762-1.99357*ii, -2.10516-.14186*ii
2.33189+.505072*ii, -1.73458+2.14332*ii, .563886+1.89194*ii, -1.9545-2.58691*ii, 1.16513-2.11782*ii, -1.31357-2.72207*ii, -.316007+.0036012*ii, 1.17804-2.1203*ii
-.681689+.104795*ii, -.560635+.493863*ii, .07408-.550232*ii, .554338+.415579*ii, -.701792-2.38334*ii, .016602+.832468*ii, .335592+.678624*ii, -.395862+2.17623*ii
1.24698+3.81981*ii, -2.67822+2.02288*ii, -1.54511-2.46218*ii, -1.78324+2.90286*ii, -2.68217-.670267*ii, -5.04808+3.40564*ii, 3.78579+.316582*ii, 2.75024+.1327*ii
-11.2965-.67650*ii, 4.13264-5.84351*ii, -1.73608-4.43659*ii, 16.0454+3.39609*ii, 1.99258-4.31273*ii, -9.81074-6.86019*ii, -7.99443-9.3865*ii, .955044+3.30163*ii
.311053+.546324*ii, -.870605-3.33046*ii, -1.89705+.782685*ii, .297801-.879726*ii, -.077163-.607808*ii, -.81496-1.03886*ii, -.347028-1.37893*ii, -.408533-.408978*ii
-.292333-.620157*ii, .385689+.671931*ii, -.931537+.216029*ii, .42284+.888749*ii, .302586+1.40164*ii, .396984-.262972*ii, -.693386+.299169*ii, -1.81794-.134101*ii
-3.19207+1.45171*ii, 2.36853-.706711*ii, -1.80272-2.56193*ii, -2.17348-1.63185*ii, .414788-2.20006*ii, 2.17435-2.19956*ii, -4.30349-.207977*ii, 1.05999+3.20797*ii
.394268-.0665909*ii, .088069-1.08425*ii, -.149581+.901102*ii, -.033660-.845773*ii, -.285202-.827737*ii, -.557649-.088907*ii, -1.17777-.374184*ii, 1.69918-.246321*ii
.153953+.553061*ii, -.775292+1.50745*ii, .662854-.883376*ii, -.288988-1.12572*ii, -.633769+.824113*ii, -1.35124-.931362*ii, 1.12342-.45625*ii, .896675-.786122*ii
6.07058-1.59991*ii, .619151+7.88274*ii, -.730014+1.84309*ii, -5.32241+1.07124*ii, -3.756-5.0997*ii, .657883+3.96692*ii, -.644005-3.99772*ii, .779555-.279568*ii
-1.52409+.500249*ii, -1.35093+1.59646*ii, .455517+.898778*ii, -2.00874+.26887*ii, -.481905+3.14724*ii, -1.18129-.342836*ii, -1.14597-.444756*ii, -.737808-1.10971*ii
-16.4461-10.3893*ii, 14.9182+4.07102*ii, -7.37273-6.01019*ii, 5.02718+10.9963*ii, 4.06047-.491747*ii, -4.59192-3.05242*ii, -5.07514-3.79785*ii, .237299-2.39597*ii
-4.77467-.491206*ii, 3.22836+.905387*ii, 3.88774+4.24073*ii, -.949305-1.15143*ii, -1.24754+1.10812*ii, .639633+.748626*ii, .585447+1.76968*ii, .623479+2.79936*ii
.0673-66.7423*ii, 2.20646+1.65634*ii, 20.1138-8.04964*ii, 12.2072-14.9543*ii, 2.29506-5.71797*ii, 8.00611+2.2407*ii, -45.6054+45.686*ii, -37.2293+30.3839*ii
.325748+.103452*ii, -.398941+2.88847*ii, -1.40702-1.5298*ii, 4.49849-2.54746*ii, -.285461+.163319*ii, -.228227-.177371*ii, -2.70524-1.57337*ii, 2.15951+2.8132*ii
.345523+.635726*ii, -.85928-1.8*ii, 1.13941-.054783*ii, -1.31829+1.17997*ii, .551566+1.1424*ii, -.44752-.88083*ii, -1.15241+.152459*ii, -.475059-1.84387*ii
1.07643-58.6571*ii, -27.3225-16.8125*ii, -20.0691+22.4144*ii, 11.9372+7.40702*ii, -2.95273+2.54773*ii, -23.7433+49.4314*ii, 4.02077+34.2447*ii, 3.23954-1.80678*ii
-.819552-1.49049*ii, .884937-3.82335*ii, .919216-.665775*ii, -1.88754+.430795*ii, .371039-2.97423*ii, -.558614+2.73968*ii, .803902-2.65465*ii, -.698046-1.08279*ii
6.59221-3.13807*ii, 2.6031+17.4274*ii, 9.30669+6.99992*ii, 11.2661+12.7531*ii, .580849-1.11125*ii, -4.87067-8.69174*ii, 15.2676+3.57935*ii, -1.79162+1.05746*ii
-.666226+.561086*ii, .258354-2.74626*ii, .37121+.533703*ii, 2.16084+2.04002*ii, .246754+2.66824*ii, -.398816-.398609*ii, .549083+.280673*ii, 1.39618-1.75571*ii
-.531762-.439837*ii, -.869148+.124484*ii, 1.06222+.892383*ii, -.525246-.356744*ii, -.994826+.007619*ii, -.496259+1.09519*ii, .65038-.740994*ii, .708234-.266066*ii
-1.91485+4.13956*ii, -4.4668+2.83423*ii, 3.02026+.918532*ii, -1.74921+4.08326*ii, -.397572+2.8621*ii, -1.60136+.096452*ii, -1.58436+.082621*ii, -.0822457-.467277*ii
-.392916+.203882*ii, -2.04598+2.78599*ii, -1.52793+.55995*ii, -1.65488-.022716*ii, .539637-.069109*ii, -.752452-.839023*ii, 1.90769+1.01215*ii, -.521636-.781248*ii
-20.0192-36.4075*ii, -.149974+4.54384*ii, 13.1359+1.26096*ii, 29.7996-12.7404*ii, -3.54743-5.20268*ii, -13.2957+2.24759*ii, -2.83634-47.6057*ii, -11.056-20.3139*ii
-.901098+.173418*ii, .803333+.142311*ii, -.770334+.631034*ii, .89932-.182594*ii, 1.62074+.877421*ii, .129613-.365512*ii, .130659-.371205*ii, .129975-.293587*ii
.26702+1.02129*ii, -2.55672+.512003*ii, -1.93505-3.2486*ii, .338122+1.74587*ii, -.53637-.155102*ii, -.156168+1.23322*ii, .180148+2.71737*ii, .045245-1.10056*ii
-.0779714+.251034*ii, .767954+.163106*ii, -.135363+.828901*ii, .0332749+.156466*ii, .619895+.086900*ii, .873599-1.05173*ii, .005276+.718728*ii, -.599247-.171325*ii
1.92314+.084745*ii, 2.19443-1.19097*ii, .777529+2.02872*ii, -1.30162-.334627*ii, .70641-1.62517*ii, .789167+1.48604*ii, .554011+1.12716*ii, -.428369+1.10193*ii
.55986-.196741*ii, -1.27814-.170154*ii, .573735+.189719*ii, -.602477+.001641*ii, 1.55484-1.19997*ii, -.0456664+.319415*ii, -.0301164+.33653*ii, -.674106-.334824*ii
.402718-.0596586*ii, .264444-.343415*ii, .539386+1.41032*ii, .399487-.0463403*ii, .116743-.526454*ii, -2.12386-.798185*ii, -.883699-.491378*ii, .0881964-.477848*ii
12.8745+6.53749*ii, 3.99428-3.42019*ii, -4.74845-1.06358*ii, -17.2582-.35964*ii, -5.75086-1.46542*ii, 2.3934-16.4309*ii, 3.40621+6.35407*ii, 5.47945+1.96172*ii
.0306592+.0571517*ii, -2.91224+.792515*ii, -.318248-.0558967*ii, -.994629-.109499*ii, -.248104-.315588*ii, .093807-1.67083*ii, 2.05103-1.59361*ii, .617858+.242057*ii
-1.03338+.819897*ii, -2.90588-.830294*ii, .719309+.742526*ii, 1.07879-.776752*ii, -.25174+2.53955*ii, 1.05954+1.72515*ii, 1.06986+1.72909*ii, -.262891+.0593523*ii

