variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.699656-.745449*ii, .057487+.551342*ii, .809157-.503918*ii, 1.28705-.861375*ii, -.21073+.386287*ii, 1.07589+.329173*ii, 1.31378+.655075*ii, .459118+.56303*ii, .672104-.768163*ii, -.122432-.374492*ii, .462158+.3264*ii
.020221-.919111*ii, -.818398+.368058*ii, .512842-.850385*ii, .758259-.287464*ii, -.177886-.200037*ii, .814764+.453016*ii, 1.2159+.429272*ii, .741456+.878536*ii, -.0825884-.269457*ii, -.367135+.301681*ii, .166766+.190126*ii
-.781785-1.3121*ii, -.344147+.0866251*ii, -1.77718-.547775*ii, -.295626+.0092541*ii, -.076908-1.33412*ii, -.400413-.186299*ii, .815408-1.33557*ii, 1.33342+.671924*ii, -.524401+.051948*ii, .0994705-.151994*ii, .175971-.063304*ii
-.103793-.386539*ii, -.743856-.271836*ii, -.919643-.368562*ii, -.354232+.2247*ii, -.421017-.997555*ii, -.348431-.211775*ii, .359776-.437155*ii, .430979+.871227*ii, -.316822+.230345*ii, -.241239+.182039*ii, .298286-.0852194*ii
-.737519-.08394*ii, -.739076-.038036*ii, -1.19905+.066958*ii, -.959318+.352914*ii, -.570864-1.39458*ii, -.501721-.114776*ii, -.011604-.923015*ii, .421887+.274847*ii, -.391629+.542839*ii, -.258373+.429251*ii, .310091-.386304*ii
-.246786+.163113*ii, -.18366-.167159*ii, -.914167+.288116*ii, -.220373+.674458*ii, -.854707-1.02431*ii, -.32188-.0085610*ii, -.266035-.536652*ii, .129424+.434955*ii, .0297097+.309879*ii, .0866611-.113316*ii, .0463425-.0618786*ii
6.09625-.92784*ii, .449612-.173037*ii, 4.21795-1.13031*ii, -.0279546-.0678789*ii, .258093+2.39759*ii, .301191+.117726*ii, 1.9572+3.53013*ii, -3.04523+3.18306*ii, 2.27505-2.88903*ii, -.124166+.19429*ii, .522983-1.69261*ii
.78186+1.06429*ii, -.030958-1.01586*ii, -.344584-.989389*ii, -.511264+.491493*ii, -.621163-.721125*ii, .044137-1.20234*ii, -.139862+.0919365*ii, -1.21981+1.17907*ii, -.150139+.15149*ii, -.0100468+.159297*ii, .158541+.14783*ii
-.212211-.315817*ii, -.47305+.579554*ii, .092371+.562464*ii, 1.02973+.903871*ii, -1.07094-.432465*ii, .307968+1.12989*ii, .0612617+.272751*ii, .712929+.471478*ii, .441793+.164746*ii, .187374-.103205*ii, -.304469+.178109*ii
-1.25984+1.13927*ii, .079519-2.30123*ii, -1.18092+1.5837*ii, .780475-.545306*ii, -1.26372-1.03234*ii, -.187677-.392687*ii, -1.67479-.539841*ii, .0746361-.450991*ii, -.569991+.330669*ii, -1.41498-1.76073*ii, .71562+1.33798*ii
.00323376+.00534299*ii, .492503+.0392097*ii, -.576073+.458423*ii, .0368426+.113916*ii, -.707161-.639881*ii, -.00826626+.0080274*ii, -.031669-.513158*ii, .0425483+.0863252*ii, .438772-.203879*ii, .15647-.549105*ii, .22409-.083207*ii
-6.48742-7.42896*ii, -2.10311-8.87298*ii, 1.45118+6.09401*ii, -.0274342+.00048882*ii, -1.70736+.4763*ii, .0622501+.243498*ii, 1.16619-4.81243*ii, -2.11026-8.91332*ii, .065083+.848511*ii, .007977-3.35231*ii, 7.39194-2.36199*ii
-6.86581-1.52346*ii, -1.81005+6.4071*ii, 5.73364-.649429*ii, -5.07755-2.99819*ii, .48933+6.46695*ii, -.190745-.0907154*ii, .121043-.178036*ii, .0356766-.00320034*ii, .077751-1.0388*ii, 1.35487+8.04791*ii, 6.51494+2.37843*ii
1.02711-1.60672*ii, -.538195+.442757*ii, 1.35811-1.72257*ii, -.022013-2.18333*ii, 1.00904+1.67404*ii, .274893+.285484*ii, -1.80216+1.57211*ii, -.132013+.124574*ii, 1.47812+.958928*ii, .992293-.784318*ii, -1.22009+.138359*ii
.605931-.875747*ii, -1.33207+.418494*ii, -.335867+.0957972*ii, -2.78878+.593479*ii, 1.05692+3.66869*ii, 8.00714-3.47858*ii, -3.27269-.399224*ii, -3.00075+.60876*ii, 4.26646+.561534*ii, .716975-.103696*ii, -5.91822+1.03748*ii
-1.72208+1.71624*ii, .598433+.783506*ii, -.750677+1.25826*ii, 1.14407+1.04176*ii, 2.58004-.423395*ii, -.322477-1.08566*ii, -1.29364+.236077*ii, -.626496-.378475*ii, -.051254+.0621672*ii, -.561019-.349046*ii, -.0793805-.002955*ii
-1.5014-1.79662*ii, -2.01438+.465938*ii, .237122+.916177*ii, -.340253-.39394*ii, -3.33986-1.09758*ii, .49271+2.56744*ii, -4.65272+.906789*ii, -4.35141-2.50767*ii, 3.50147+.665861*ii, .837359-.554554*ii, -7.36355+.290167*ii
1.14951-.019636*ii, -.365785+.193515*ii, -.405702+.933805*ii, 1.12467-1.48007*ii, .253098+.412161*ii, -.742925+.823504*ii, .069932+.92255*ii, -.594529-.050184*ii, 2.59367-.654386*ii, -.0559403+.251511*ii, -.822093+.74128*ii
4.04604+5.39055*ii, -11.7599+12.858*ii, -.260696-.617514*ii, -.12123-8.19676*ii, -1.88315+5.88782*ii, 2.317-14.8217*ii, -1.21419+8.49207*ii, 1.80367+.309349*ii, -.941929+.046898*ii, 18.831-1.10283*ii, 10.474-12.6629*ii
-.528714-.021275*ii, .646174+1.03513*ii, .150899+1.08058*ii, -.776619+.044185*ii, -3.7176-2.25286*ii, .422254+.138862*ii, .0325228+.0664119*ii, -.531814-.20906*ii, 1.92617+1.88418*ii, .215633-.0409391*ii, -.705744+3.21135*ii
-.432352+.328414*ii, 1.29377+.95876*ii, -.31931-.35837*ii, 2.27534-.490084*ii, -2.60501+2.69211*ii, 1.63166+1.70042*ii, .572792-1.45943*ii, .531483+.8618*ii, -.074845+.613094*ii, -.893382+.453505*ii, -.684642+.721445*ii
-1.09937+.06084*ii, .586101-.5253*ii, .876517-1.44068*ii, -.497835-.269989*ii, .380281+1.19388*ii, .158707-.353149*ii, -.164837-1.16248*ii, .050935+.681747*ii, -.589801-1.00561*ii, -.35674-.372427*ii, -.873928-.279566*ii
-7.64753-.98366*ii, -2.78645+.725276*ii, -1.40506-.541666*ii, 3.94262+1.2579*ii, -.30237-.263122*ii, -2.79099+1.94233*ii, -5.73065+1.00732*ii, -.499842+.652125*ii, .674192-.141244*ii, -3.80496-.446367*ii, -1.77616+.882545*ii
-1.64058-.467239*ii, 1.89527-.686118*ii, .332525-.797259*ii, .85031+.582441*ii, -.889299-.679004*ii, 1.99194-1.12165*ii, -2.91093+.272271*ii, .979484-1.99003*ii, .000303+.530394*ii, -.187467+1.14179*ii, .364486+1.00503*ii
-22.6849-65.2939*ii, .168326-.330876*ii, 52.3776-5.03636*ii, -43.4028-.11544*ii, 7.62879+10.2849*ii, -.00354945-.0247114*ii, -37.0631-14.576*ii, .0000832931+.000569128*ii, -21.7794+45.0344*ii, 48.7687-2.67444*ii, 11.2348+14.7867*ii
-2.54743-12.6641*ii, .052001-1.23747*ii, .603311+.460149*ii, -22.9239-20.0148*ii, 3.02652-29.3284*ii, -22.384-1.54978*ii, -11.0367+13.8339*ii, .587569-.445401*ii, 9.5625-26.1489*ii, -3.0237+.249684*ii, -31.8611-13.1931*ii
-1.5437+3.84116*ii, -1.46224-1.73563*ii, -2.92977+3.72037*ii, 1.42321-4.57203*ii, -.833155-.676091*ii, -.150378-.107081*ii, -.0111944+.00908561*ii, .0120179-.0366318*ii, .490441-1.12071*ii, .635272-.279222*ii, -2.66229+.787527*ii
2.78191-.898924*ii, -.154322-.0058852*ii, -.611173+.556053*ii, 1.68277+.89159*ii, -3.08833+.71794*ii, 1.69479+3.9325*ii, 2.34047+.937772*ii, 1.75316+1.40803*ii, -.087827-3.23547*ii, -.0812751+.0089488*ii, -.0054877+.499819*ii
-2.67617+2.90108*ii, .260322-.0770917*ii, -.226299+1.05784*ii, -1.74312-.914089*ii, .594063+.095306*ii, 1.07246-3.1977*ii, 4.40188+2.15101*ii, .271952+1.69186*ii, -.815569+.893062*ii, .165368-.159187*ii, -.143463+.295358*ii
19.0262+2.61444*ii, .369057-1.42222*ii, 7.81111-9.89702*ii, 8.87355-2.03353*ii, 8.63384-13.3401*ii, -.0438079+.112591*ii, 4.98652+2.56391*ii, -.00745324+.0109803*ii, -4.09433+4.71727*ii, 8.42937+12.5293*ii, 5.19796+7.56398*ii
.959662+2.79175*ii, .308284+.370147*ii, .971502-1.09552*ii, -.439144+1.80711*ii, -.810629+1.89982*ii, -1.34632+.288712*ii, .574649+.857622*ii, .321804+.666808*ii, -1.94813+.86763*ii, .196924+.205201*ii, -.921728-.45362*ii
2.49512-.941787*ii, .774443-.519154*ii, -.216385+1.96911*ii, -.306376+.184875*ii, 3.56066-1.39027*ii, -.568539+.372342*ii, 2.06359-4.11925*ii, 1.89795-.070037*ii, -.80834+.981382*ii, .312868-.655206*ii, -.116524+1.17968*ii
1.54949-.005477*ii, -10.0449-1.87445*ii, -.033381-.513304*ii, -.367092+.241276*ii, 5.86324+8.79427*ii, -5.80944-.737925*ii, 3.35786-1.21897*ii, 10.1288+8.66747*ii, -.146678+.664482*ii, 2.49023-.890795*ii, 2.71889-6.39968*ii
-.280844-2.66331*ii, .955556+3.73825*ii, -.177462+.918799*ii, -3.00969-4.21492*ii, 3.44972+4.19826*ii, 1.43026+2.70321*ii, -.843887+.720108*ii, -.585245-.078564*ii, 1.04288+.767302*ii, -1.64247-2.07236*ii, -1.87184+4.63174*ii
-.056677+.0394428*ii, -.577321-.575033*ii, -.086868+.905601*ii, -.120668-.266035*ii, .508523-1.08462*ii, .0581707-.0598045*ii, -.179923+.622348*ii, .104186+.265915*ii, .100934+.720621*ii, .272391+.549844*ii, .356109-.474071*ii
.195206+.198453*ii, 1.93541-.110599*ii, .333295-.115772*ii, -.736441-.360998*ii, -1.10531+6.55951*ii, .242174+2.22294*ii, -.541405-3.10987*ii, -1.45812-2.30373*ii, .877636-.36105*ii, 1.03292+.144379*ii, 1.65865-.795845*ii
-1.65228-2.06546*ii, .777254+.23137*ii, 1.63484-.211574*ii, .651661+.418858*ii, .454844-.0833974*ii, -.394501-.889807*ii, -.255964-.0463732*ii, -1.04946-.690901*ii, .835163+.023373*ii, .183786+.0161833*ii, .643726+.211399*ii
-.155823-.848373*ii, 1.09591-2.10401*ii, .175347-1.11217*ii, .179946-.833493*ii, .68583-.508603*ii, .322866+.598953*ii, -1.10479-.607529*ii, -.606698+.518348*ii, .32973-.428182*ii, 1.31855-.696027*ii, -.539548-1.163*ii
-.0576913-.309568*ii, -1.53188-.576764*ii, -.463201+.378613*ii, .46379-1.23102*ii, .984659+1.35917*ii, .815586-.33006*ii, .172371-1.01037*ii, .453374+.491718*ii, .065992+.987383*ii, -.738696+.69342*ii, .468395-1.55062*ii
.56707-10.7725*ii, 3.87751+.426581*ii, -.13075-13.9842*ii, .0068054+.00850205*ii, -4.24553-11.8716*ii, -.00392885+.0550173*ii, -13.1965+14.5879*ii, 3.71862+3.43865*ii, -1.94824-3.06022*ii, 2.42086+2.98575*ii, -6.24888-12.6971*ii
.0886089+.496795*ii, -.233866+1.02306*ii, -.079213+.551957*ii, -1.00606-.208805*ii, 1.91228+.94195*ii, -.722824-1.45313*ii, -.449456+.281088*ii, .976202+1.24178*ii, -2.76455-1.43416*ii, .265745-.1476*ii, 2.11377-2.4929*ii
.385868+3.60597*ii, -.241285+.603567*ii, -.276832-1.52508*ii, -.500839+.737986*ii, .592293-.550233*ii, .37715-1.46162*ii, -.421236-.620377*ii, -1.59347+.570365*ii, -2.25656+2.85173*ii, .186491-.109639*ii, -1.17674-2.05006*ii
1.19022+1.32834*ii, .398379+.597514*ii, .654909+.698207*ii, -.204017+.532309*ii, 1.36035+1.50906*ii, 1.36352-1.38881*ii, -1.50263-2.43161*ii, -3.13088-1.36155*ii, -.521348+2.0064*ii, .0922206+.315345*ii, -1.40654+.487795*ii
-2.08086-3.56648*ii, -.546761+1.10476*ii, -1.45332-1.81169*ii, 5.35649+.425348*ii, 1.95036-1.34509*ii, -.561739+.519971*ii, -.079213-2.93419*ii, -.0965535+.10474*ii, -2.16218+.503008*ii, 2.79008+.206007*ii, .626495-2.66371*ii
.00096853+.0353723*ii, .866185+.761133*ii, -.224072-.0405326*ii, -.750799-.530141*ii, 1.14488-1.20695*ii, .256481+.632417*ii, -.135006-2.51787*ii, -.624843-.401122*ii, -.367276+.920492*ii, .390726+.987989*ii, -1.01875+.517771*ii
6.65524+20.5272*ii, -5.6319-15.1023*ii, -1.13423+.318332*ii, -18.4226+40.8919*ii, -11.1575+65.4822*ii, -3.60103+15.1262*ii, -3.68579-26.1982*ii, .340476-.0653291*ii, -.414313-5.00593*ii, -63.2898-30.8348*ii, -73.2676+34.45*ii
.730748-.504768*ii, -.314135-.37629*ii, -.461768-.684032*ii, -.496089+3.44414*ii, .94628-.400243*ii, -1.08845-.717952*ii, .211186-.5877*ii, -.159624+.339023*ii, -.546404+1.71586*ii, .232977-.214078*ii, .817306-.333405*ii
.40076+2.32745*ii, 2.45451+.790451*ii, -2.17873+1.91532*ii, .0514436-.255556*ii, -.583801-.427121*ii, -.26819+.0826727*ii, -.444632+2.48058*ii, -.513928-.945982*ii, 1.08633+1.00151*ii, 1.19236-1.57151*ii, 1.87476+3.31689*ii
-.00810517-.00487585*ii, -.416468-.446728*ii, .270918+.224501*ii, -1.64766-1.01322*ii, -1.81902+2.79201*ii, -.0508619+.0570156*ii, .915147-2.09234*ii, .00695831-.038883*ii, -1.24834+1.34239*ii, 1.3731+1.87243*ii, 1.11958-.001395*ii
1.32685+2.2539*ii, -2.59071-2.50498*ii, 3.88495-4.79645*ii, .00728585+.0151546*ii, -2.02158-3.03766*ii, -.0651028+.0217798*ii, .236473+1.82642*ii, -.510229+4.05061*ii, -.240046-.0646685*ii, .969573+.724222*ii, .459894+.768847*ii
-1.6649-1.38026*ii, 1.33258-1.01599*ii, -3.63388-1.08106*ii, .0268572-.0126924*ii, 4.06829+1.55508*ii, -.149483-.0170967*ii, .956683+.407222*ii, -4.30378-2.67051*ii, -1.62835+3.30111*ii, -.25255-.283417*ii, 1.18399+6.05338*ii
1.63531-.026861*ii, 3.67404+4.8613*ii, 1.05922+.154151*ii, 1.9284+.198603*ii, .751682-.700483*ii, 1.36144-.429301*ii, -.0671548-.0086609*ii, .675897-.292229*ii, -.253071-.215318*ii, .858322-.341841*ii, .116938-2.02134*ii
-123.757+58.7519*ii, -11.0554-34.9388*ii, 1.20817-.026384*ii, 20.0295-26.2934*ii, 177.531+79.3835*ii, -86.4192+36.493*ii, 19.0462+18.024*ii, -2.46261-1.41078*ii, 1.66816-2.50108*ii, 54.7181-10.3906*ii, -105.827-30.6331*ii
.76132-.085201*ii, -.226923-.847292*ii, .549248-.57293*ii, -1.02013+.7617*ii, 1.19017+.777634*ii, .084146+1.21322*ii, 1.78109-.562923*ii, .517179-.803119*ii, .188841+.982434*ii, .051822-.611104*ii, .789557-.38294*ii
-.159869-2.89686*ii, 2.59752-2.2804*ii, .437295-1.08221*ii, -.142812-.370809*ii, .642649-.638327*ii, 1.56156+1.44787*ii, 1.68587+1.17342*ii, -4.81267+2.3577*ii, .442474-.687336*ii, -.200686-1.05095*ii, -.418066-2.79439*ii
3.17851-2.57319*ii, -3.47637+.357567*ii, -.396067-.592148*ii, -2.32217+4.77933*ii, -6.89823-3.58561*ii, -7.07737-3.85266*ii, -.973111+2.15247*ii, -.070065+1.51487*ii, 1.07563-3.27764*ii, -2.17263-.188821*ii, -2.56732+11.7789*ii
1.17416-1.48067*ii, -.0012959-.428918*ii, 2.22657-.814328*ii, 1.25712-2.02253*ii, -1.38486-4.55187*ii, .329562-.0664978*ii, -.634957+2.19023*ii, .0967719+.102796*ii, 1.06443-.783964*ii, .42503-.749835*ii, -.337636-.455536*ii
.030081+.856998*ii, -.87123-1.0276*ii, -2.67113-.343717*ii, .0953541-.0496678*ii, .012033+3.05599*ii, .0339252+.113257*ii, -1.09791+.984596*ii, -.206789+1.08004*ii, -1.34749-.52994*ii, -.287853-.725023*ii, .629405+1.84638*ii
.182696-2.59375*ii, -.943934+.363904*ii, -1.03711-2.16869*ii, -.513514+.02336*ii, -.958009+.610783*ii, -.369229+.257145*ii, -.314091-4.52329*ii, .740272-.467081*ii, -.443764-.927516*ii, -.709673+.906497*ii, .75641+.714026*ii
16.9018-4.30395*ii, 1.38691-.879174*ii, .690637+.445182*ii, 4.3757-1.86383*ii, -8.91008+3.66856*ii, 4.53118-25.432*ii, -16.3883+.24110*ii, 2.97198-4.54618*ii, 2.91006-7.40659*ii, -.10891-1.4221*ii, -2.47569-12.8307*ii
-.698603-.643988*ii, .565053-1.03157*ii, -.114533+.565783*ii, -.599551-.54603*ii, -.991774-2.36862*ii, 2.68304+.965043*ii, -.825654+2.69922*ii, -3.24746+1.34796*ii, -.182048+.545781*ii, -.032054+.525945*ii, .460142+.49619*ii
-.306011-.0122692*ii, 1.84021+.415407*ii, .393578-1.20969*ii, .190384-.267524*ii, -1.421+.393513*ii, .157358-.105139*ii, -.969278-3.56368*ii, .538752+.204797*ii, -.078167-.530628*ii, 1.52538-1.83694*ii, .076583-1.00894*ii
-3.35481-3.30797*ii, 2.72875-.025663*ii, .204082+1.01482*ii, -2.62066+4.9824*ii, .83679-11.8643*ii, 1.69411+4.05754*ii, 1.21884+6.28769*ii, .497809-.601857*ii, .234103-1.34858*ii, 1.70185+3.51707*ii, .6042-3.68594*ii
-4.87789-.383933*ii, .624404-.630896*ii, -.426029+1.95543*ii, 1.7199-5.55752*ii, .153516+3.74564*ii, 1.14738-.41946*ii, 8.79177+2.88924*ii, .127187+.167095*ii, 3.87684-2.23902*ii, 1.35764-2.61487*ii, 1.00813-3.84394*ii
-1.15485-.316956*ii, -.974128-.021217*ii, -.653252+1.65687*ii, -.383646+.164757*ii, -.805921-.102014*ii, .33431-.175428*ii, .289148+.282945*ii, -.901512+.070111*ii, 1.55631-.106947*ii, .141112-.293726*ii, -1.51831+.07116*ii
2.58414+.821076*ii, .049853-1.12766*ii, .797878-.000339*ii, -2.00146-.764861*ii, -.792961+2.51856*ii, 4.05813+1.29321*ii, -2.51316+1.93778*ii, -1.98467+.112311*ii, 2.08466+2.10723*ii, .180548+.689863*ii, 2.48017-2.24574*ii
-16.388+4.54134*ii, -6.62704+1.94582*ii, -5.24055+13.2152*ii, -.00498917+.00421322*ii, 2.32732-1.87788*ii, .0436501-.0719357*ii, 5.81291-2.52856*ii, -12.2144+4.10364*ii, .49406+1.78257*ii, -.781881-2.29254*ii, -6.74271-10.8518*ii
2.86501+.669256*ii, -.551874-1.07372*ii, -1.16656+.778338*ii, 1.68508-.49291*ii, 1.49358+.511077*ii, .245072+1.47579*ii, 1.24521-.66434*ii, -.102017+.845954*ii, -.198561+.950762*ii, .776844+.004326*ii, 1.13043-.311502*ii
-1.04542-1.78292*ii, -.414815+.0799339*ii, 1.24179-.858407*ii, -2.66108+1.43523*ii, .125761+1.64396*ii, .569821-.705574*ii, 1.30471+4.8452*ii, -.276658+.115933*ii, -1.16339-4.48975*ii, -.53098+.681451*ii, .841476+1.76942*ii
4.32248+2.13974*ii, 1.06769-.899574*ii, -5.88566+.331294*ii, 7.09697-.338055*ii, -.691424-2.76003*ii, .11669+.0751438*ii, -.0115355-.0329348*ii, .0159018+.0113456*ii, 1.42309-3.00915*ii, .35736+.861869*ii, -1.18753-4.49301*ii
2.90464+3.56313*ii, .101247-1.06104*ii, .520532-1.2152*ii, -.327344+.742445*ii, 1.04864-1.70041*ii, -2.62252-.203518*ii, 1.4345+1.49301*ii, 1.0744+3.05857*ii, 2.2173+2.02884*ii, .0504227+.422911*ii, 2.37718-2.14723*ii
-3.60021+.523985*ii, -.25557+.152359*ii, -.281958-.57932*ii, 2.32254-2.96314*ii, -2.74208+.756218*ii, 6.34429+6.04664*ii, 2.35348-3.00836*ii, -.224501+2.31704*ii, .353539+.71164*ii, .0478749+.184451*ii, -.198778-.128009*ii
-1.33766+.574333*ii, .427875+.251403*ii, 1.07477+.125363*ii, -.097387-1.55686*ii, .154377-1.51383*ii, -.998897+.740293*ii, -1.43721+1.69256*ii, -.433671-.668736*ii, 1.97516+1.89099*ii, .381475-.161249*ii, .369722+1.30567*ii
2.67625-2.89294*ii, 2.10763-1.31042*ii, -1.58055+1.16082*ii, -1.18663-1.95103*ii, -.671665-.990137*ii, .926028+.438954*ii, .111761+4.35082*ii, -.37496+.246582*ii, .532923+.575015*ii, 1.87691-3.37797*ii, 1.87672+.513568*ii
9.73546+2.01868*ii, 2.7531-.947883*ii, 1.42924-.580116*ii, -.171483+.179993*ii, .49026+2.48145*ii, 2.34293+3.46024*ii, 4.40293+6.64175*ii, 3.57656-16.4243*ii, -4.85873+1.78426*ii, .669577+.745955*ii, -11.6853+9.51777*ii
1.52491+2.4767*ii, -1.41232-2.33573*ii, 2.43142+2.74678*ii, -1.13962+.286593*ii, .020821+2.54904*ii, .168939-.134818*ii, -.377537-.147062*ii, -.167405+.0762016*ii, -.744128-.383373*ii, .291742+2.00444*ii, .155492+2.27953*ii
-3.61607-.304331*ii, 2.36904-.979546*ii, -.285809-1.26899*ii, -.774318+.168611*ii, 6.22542-1.40656*ii, 1.85368+1.0787*ii, -4.52214-1.61406*ii, -1.99596-1.82773*ii, -1.35702-1.8319*ii, 1.41736-.951822*ii, -5.00925-3.01057*ii
.256855-.104915*ii, .359474-.39003*ii, 1.3367-1.46017*ii, -1.94254-.766122*ii, .838843+.461399*ii, .0208921+.0676475*ii, -3.59623-1.09253*ii, -.021193-.0264659*ii, 2.14238+.290171*ii, -1.20027+2.52117*ii, .883306-.731284*ii
