variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-2.18643-.29007*ii, 0, .102432+1.67765*ii, 5.51718e-32+7.43267e-32*ii, -1.10828+.403196*ii, 2.07343-.359716*ii, 1.49831e-195-2.78257e-195*ii, -2.55977+1.337*ii, -2.05005+.142745*ii
-1.04893-.623993*ii, 0, .272437-1.46153*ii, 0, -.539474+2.06425*ii, .0203475+.246458*ii, -1.13196e-72-4.66933e-72*ii, -.698597-3.8602*ii, -3.58262+.970628*ii
.501986-1.32259*ii, -1.75603e-31-2.15166e-31*ii, -.67548-1.50114*ii, 0, -.740405-.75985*ii, .56581+.601612*ii, 3.06818e-92+1.6875e-91*ii, 2.01281-.058027*ii, 1.04235+.784485*ii
-.357597-2.90104*ii, 0, -.479462+1.98118*ii, 0, -.306802+1.62255*ii, -1.50326-1.65415*ii, 4.91471e-192-2.19181e-193*ii, -1.18658-2.51581*ii, -1.51651-2.07106*ii
-2.11516-2.17613*ii, 0, 2.85511-2.74928*ii, -4.27611e-31-5.2227e-31*ii, -1.13714+.984826*ii, .56294+2.4808*ii, -1.97508e-188+2.8504e-188*ii, -2.23924+.307*ii, -1.82302-1.07338*ii
2.09596-1.29558*ii, 0, .195188+.494878*ii, -2.54428e-31-4.81768e-31*ii, .382074+1.37664*ii, -.673893-1.28551*ii, -3.31629e-75-2.21086e-75*ii, 2.45809-.473705*ii, 2.32279+.382092*ii
.565215+1.08956*ii, 0, 4.27354+.733939*ii, 0, 1.49285+2.24918*ii, .738719-1.60779*ii, 2.04382e-107-1.95866e-107*ii, .731691-2.98674*ii, .405664+.291884*ii
3.19133-3.34878*ii, 1.99295e-31-3.84965e-31*ii, 3.09555+2.40101*ii, 0, -.626861+3.76028*ii, -1.55968+1.79684*ii, -6.27082e-199-1.25416e-198*ii, 2.3984-1.92913*ii, 4.22574+2.19028*ii
-.925275+.537859*ii, 2.69836e-31+2.44567e-31*ii, -.494958-.89075*ii, 0, .666337-.796554*ii, .255943-.214368*ii, 3.68155e-194-6.8494e-195*ii, 2.15914-.66177*ii, .961532+.718408*ii
-.841176+1.53991*ii, 0, -.513623-.192027*ii, 0, 2.34937+1.53695*ii, -1.22176-.980733*ii, 0, .333905-.61312*ii, -.481578-.0685834*ii
.595548+.685604*ii, 0, 1.24622-2.17921*ii, 0, .504306-1.4428*ii, -2.51848+.7727*ii, 1.24692e-72*ii, .853075-1.79644*ii, 1.49955+.793611*ii
2.90185+1.9284*ii, 0, -.024904-2.03588*ii, 0, -2.16583+2.92815*ii, -1.93883+3.27426*ii, 8.16513e-202, 1.85668+2.63768*ii, 2.39276+.579843*ii
-3.79963-2.28346*ii, 0, 1.65803-6.98773*ii, 1.34303e-31+5.90413e-31*ii, -7.46823-2.34195*ii, -.425344-.490008*ii, 7.90033e-188+2.01099e-187*ii, 2.42691-3.03708*ii, -.537808+1.08922*ii
-1.77593-.277275*ii, 0, -.12871+1.99913*ii, 0, .088862+.53835*ii, 1.19632-.756529*ii, 3.91926e-200-1.63303e-200*ii, 2.12156+.428809*ii, -1.38767-.083849*ii
2.92458+1.57616*ii, -1.74883e-31+2.0018e-31*ii, 1.54069+2.28078*ii, 0, -2.37899-1.70531*ii, -2.85208-.604426*ii, -4.08385e-61+1.89607e-61*ii, -.972753-.32368*ii, -.909298+.158856*ii
.336777-.63571*ii, 4.96717e-31+3.09694e-31*ii, -3.15382+1.07103*ii, 0, -2.10469-1.46518*ii, .479069-1.6024*ii, -2.78257e-195-7.27749e-195*ii, .308162+1.22857*ii, -.709542-1.19567*ii
-.743816-.807724*ii, 0, .036869+.853108*ii, 0, -.437283-1.77204*ii, .809506+.344452*ii, 2.61284e-200+3.65798e-199*ii, -.43849+.290445*ii, .535913+.042730*ii
-.659161+1.18268*ii, 0, .627931-.831888*ii, 0, -.545596-.278103*ii, -.547785-2.44466*ii, 4.66838e-188-7.18212e-189*ii, .173708-2.26356*ii, .455731+.0481613*ii
-6.41205-5.96561*ii, 0, .970698-3.18042*ii, 0, 2.55422-2.3251*ii, 2.06959+2.48182*ii, -9.50846e-71-1.01876e-71*ii, 3.95737-.202969*ii, -.286259+1.07303*ii
-.290664-.632405*ii, 0, 1.50962-.629438*ii, 0, .725233-.233872*ii, -.427763+.0407787*ii, -3.34444e-197+1.33777e-197*ii, .536572+1.61614*ii, -.774901-.736862*ii
1.19902+2.34743*ii, 0, -1.99796+2.43119*ii, 3.25266e-31+4.90719e-31*ii, -1.18878+.649112*ii, -3.61812-.451131*ii, -1.71235e-195+2.95381e-194*ii, 2.48465-1.76674*ii, -.886715-3.28049*ii
.575721+.772751*ii, 0, .812781+2.26647*ii, -1.85725e-31+1.25958e-31*ii, .708169-1.15076*ii, 1.53657-4.42043*ii, 2.911e-194+1.36988e-194*ii, -1.97519+1.63301*ii, -2.14166+1.40206*ii
-.282489-.272845*ii, 0, .93696+.75773*ii, 0, -1.9117-2.06139*ii, .948085+2.1234*ii, 7.96418e-74, -.497654-.3038*ii, 1.24129-.671859*ii
-1.12225+1.13233*ii, 0, -1.19309+.199314*ii, 0, -1.95665-.137498*ii, .453322-1.34072*ii, 4.18054e-198*ii, .568194+.840996*ii, -.573987-.526702*ii
-.509148-4.72444*ii, 0, -3.30501-.975355*ii, 0, 5.66506+10.8918*ii, -.881913-3.53208*ii, 3.36803e-86+1.20646e-86*ii, -2.98864-1.62606*ii, -2.55778-5.2437*ii
1.99097-2.02063*ii, 0, 5.20261-2.11366*ii, 1.45725e-31-3.15703e-31*ii, -.352258+.40821*ii, 3.55347-2.43138*ii, -1.11669e-114-1.62428e-114*ii, 1.83583+.677177*ii, -1.43333+.997507*ii
2.55943-1.38969*ii, 0, 2.081+.184591*ii, 0, .61712+2.23567*ii, .923333+.865449*ii, 4.28088e-196-6.68887e-196*ii, -2.16544-.319066*ii, -1.14078-1.54414*ii
1.38732-3.11386*ii, 0, 4.37592+2.14454*ii, 0, -11.4209+1.44475*ii, -3.2106+5.82022*ii, 7.89051e-192-3.18908e-191*ii, -.70634+11.5489*ii, -4.12927+4.86371*ii
.971848-.248155*ii, 0, -1.31718+.4274*ii, 0, 2.16214+.807672*ii, -.117028+.203208*ii, -1.02633e-31-4.80253e-32*ii, .777934-.002667*ii, -.693961+1.60831*ii
-6.42493-.614769*ii, 0, -2.28715-3.20027*ii, 0, 1.9215+3.97002*ii, -8.36847+5.13892*ii, -8.16513e-202+3.77637e-201*ii, 1.87302+7.2384*ii, -2.46608+1.99386*ii
-.281729+.82943*ii, 0, -.039362+.800897*ii, 1.5182e-31-1.52643e-31*ii, -1.67008-.820918*ii, -.714846-.349737*ii, -2.73976e-194+1.02741e-194*ii, -.645961-.148664*ii, 1.33523+.63551*ii
-.228253-.64868*ii, 0, -1.21862-.030772*ii, 0, .388795+1.06346*ii, .35009+.394657*ii, 7.4444e-46-2.01437e-45*ii, -.441299-.704019*ii, 1.29491+.147621*ii
1.45859-.223785*ii, 0, .545924-.615639*ii, 0, -2.33735+1.97371*ii, 1.81804+1.15831*ii, 9.63197e-196-1.01671e-195*ii, 1.46253+.360114*ii, .797598+.876377*ii
1.07026+.034449*ii, -5.19031e-31+1.59178e-31*ii, -.581701-3.41552*ii, 0, 1.20758+.439276*ii, -3.25789+.303487*ii, 1.40199e-194+3.76717e-194*ii, -2.30535-2.50195*ii, -.0139814-.0265356*ii
-1.86136-.271846*ii, 0, -.942286-2.18736*ii, -2.82962e-31+2.15392e-31*ii, -.933336-5.0333*ii, 1.73171-1.14148*ii, -4.05513e-197-9.36442e-197*ii, .583363-.079071*ii, -.361357+.983049*ii
.75743+1.16678*ii, 0, .477493+2.59856*ii, 0, 1.20483+2.5091*ii, 1.81581+3.73892*ii, -3.34444e-198+6.27082e-199*ii, -1.50777-1.08143*ii, 1.08818-3.1158*ii
.573367-.241523*ii, 0, -.13255-1.9784*ii, 0, -1.51283-.36087*ii, -1.61719+1.17922*ii, 3.94526e-192-2.63017e-192*ii, -.266182+.432456*ii, .858931+.38086*ii
4.22441+1.46601*ii, 0, .467613+3.01013*ii, 0, 4.68228-2.78791*ii, -3.29691+.705167*ii, -2.71735e-198-2.49526e-198*ii, .173413-2.09919*ii, 1.4124+4.72707*ii
-.210658-.0717974*ii, 0, .58435+2.03114*ii, 0, -.395601+.573638*ii, -2.00888+2.19546*ii, 2.43491e-88+1.88509e-88*ii, -1.17664+.171292*ii, -.183997+1.5663*ii
1.09927-.770209*ii, 0, -.653797+2.03004*ii, 0, .170384+.299563*ii, 1.29119+1.02227*ii, -1.75516e-194-3.21066e-195*ii, .980491+1.15214*ii, -.224247-.484013*ii
-.511462-.249609*ii, 0, 1.77856-1.14809*ii, 0, -.162081-.428605*ii, -.896824-1.7204*ii, -1.46319e-198+2.09027e-199*ii, -.484169-.424047*ii, -1.53694-1.43491*ii
.582093+.136164*ii, 0, .286768-.0576359*ii, 1.61234e-32+4.58631e-32*ii, .753217+1.67506*ii, .109313-.750683*ii, 1.55451e-76+6.90893e-77*ii, .395375-.705701*ii, -.243585+.176059*ii
-.393806-1.48287*ii, 0, .632967-.808871*ii, 0, -.615681-1.02324*ii, -.206514-.0243602*ii, -7.19371e-32+1.07813e-32*ii, -.142007-.314175*ii, -1.06078+.17004*ii
-1.1715+.105091*ii, 0, .504941-.46743*ii, 0, .151772-1.54091*ii, -.328598-.11926*ii, 5.3511e-197-2.00666e-197*ii, .21548-.266668*ii, .440387-.275976*ii
.581101+2.00023*ii, 0, -.495102-.187923*ii, 2.19227e-31-7.61892e-32*ii, .576855-.115001*ii, -1.397+2.03258*ii, 4.18054e-199+2.50833e-198*ii, 2.6873+.437403*ii, .804253-1.1696*ii
6.27411+3.15642*ii, 0, .870147-1.84818*ii, 0, -1.18723-.426297*ii, -.003147+3.25091*ii, -7.01379e-192+5.26034e-192*ii, .552921+2.67644*ii, 1.37746-3.14917*ii
3.49603+1.12227*ii, 0, -2.02447-.600575*ii, 0, -2.81486+1.32646*ii, 1.5507+1.43155*ii, 2.14044e-196-5.3511e-197*ii, .554987+.022746*ii, .527003+1.83186*ii
.526003-.330482*ii, 0, -3.15601-2.56601*ii, 2.4935e-31+7.95791e-31*ii, -4.51219+1.07765*ii, -.400973-.478927*ii, 1.204e-196+3.00999e-197*ii, 1.07423-3.6414*ii, 2.58908-2.78231*ii
-1.89016+7.43576*ii, 0, .115205+1.17751*ii, 0, -.424989+2.12819*ii, 2.0058-3.33689*ii, 2.22855e-72+8.4897e-73*ii, 1.25727-3.14418*ii, -2.23971+1.91132*ii
-.399531-1.23691*ii, 0, -1.40715-.564766*ii, 0, -1.33648+1.26848*ii, .10868-1.05694*ii, 1.38179e-76-5.52715e-76*ii, .039939+.705968*ii, .157359-.234114*ii
-.184495-1.8497*ii, 0, .504857-.531677*ii, 3.7888e-33+6.5014e-33*ii, .693936+.790118*ii, -.469064-.559851*ii, -2.15904e-78-4.31808e-78*ii, .577179+1.17035*ii, -.407069-.570498*ii
-.541989+2.03476*ii, 0, 1.38646+1.23739*ii, 0, .472703-1.3267*ii, -4.12052+.28321*ii, -1.03954e-112-2.59885e-113*ii, -1.7014-1.14669*ii, -2.45516+.024040*ii
1.5894-.838713*ii, 0, -1.89525+.081064*ii, -8.1901e-32+5.90579e-32*ii, -.187425+.81995*ii, 1.31445+2.68458*ii, -6.68887e-198-1.505e-197*ii, 2.55665-1.05914*ii, .404927+.087731*ii
-10.487+2.00628*ii, 0, -5.44182+.492992*ii, -2.10157e-30-2.37521e-30*ii, -.99388+15.0696*ii, 3.68159-2.25731*ii, -7.42566e-70+1.02329e-69*ii, -7.86886+10.695*ii, 13.7628+3.51808*ii
-1.53815-2.39184*ii, 0, -1.47722+.992587*ii, 0, .970285+.337514*ii, -.514389-.279643*ii, -9.07639e-123+6.05092e-123*ii, -2.04153+.106221*ii, 1.27468-.590885*ii
-.899015+.157777*ii, 0, .245968+1.28689*ii, 0, 2.01199+1.43038*ii, .316217+1.15151*ii, -2.24441e-190-4.48883e-190*ii, -.747522+.238275*ii, -1.58897+.101091*ii
-.420765-.620488*ii, 0, -.096426-1.10588*ii, 0, -.848436-.706775*ii, .038779+1.36497*ii, 4.27853e-32-2.48172e-33*ii, -1.37458-.062322*ii, .843935-1.58009*ii
.639934+.869072*ii, 0, .108903+.404393*ii, 0, .656258+.865452*ii, .924499-.127318*ii, -4.31808e-78-3.77832e-78*ii, .13335+1.12234*ii, .124984+1.19049*ii
1.41776+.262116*ii, -1.17212e-32+1.36163e-31*ii, .524866-1.42456*ii, 0, -.485264+1.28607*ii, -.997069-.363909*ii, 6.71788e-139-3.78353e-138*ii, -.476607-.737677*ii, 2.35038+.31212*ii
-.204546-1.12661*ii, 0, .954835-.028309*ii, 0, -1.22312-1.01061*ii, -1.73385-.533302*ii, 1.27124e-74-1.38179e-75*ii, -.973522-.62657*ii, .863299-.583026*ii
.917316-.157172*ii, 0, -.68074+.58421*ii, 0, 1.55976-1.62203*ii, -2.43582-.425367*ii, 5.61103e-191*ii, .209367-.235121*ii, -.352342-1.33922*ii
.506763-.555305*ii, 0, -1.7368+.838937*ii, 2.32791e-31-4.7349e-32*ii, -.397057-1.7691*ii, 2.00108-.515857*ii, 3.40637e-108+2.72509e-107*ii, .528145+1.00062*ii, .976069+.916794*ii
-1.58483-2.76512*ii, 1.03039e-30-7.18283e-31*ii, -5.29655+.800717*ii, -1.3599e-30+7.243e-32*ii, -9.32911+1.92879*ii, 3.57913-4.17571*ii, 0, 4.39891-2.50621*ii, 4.36656-.002651*ii
-.590243-.68945*ii, 0, .608542-.01028*ii, 0, -.708683-1.02347*ii, -2.50403-.112041*ii, -3.28771e-193+4.93157e-193*ii, -.692689+1.12854*ii, .324145-.631932*ii
-1.38222-3.29268*ii, -1.03553e-30+5.89665e-31*ii, 1.33898+.834099*ii, 0, 2.0021-.677559*ii, .0511769-.22586*ii, -1.54112e-194-4.24877e-194*ii, -2.13511+2.21852*ii, -1.40953-3.587*ii
-1.38349+.11699*ii, 0, .534916+1.88277*ii, 0, .580378-1.52369*ii, -.132156+3.75853*ii, -9.63197e-196+1.28426e-195*ii, -1.12084+1.1662*ii, -1.77376-2.98022*ii
.643367-1.58897*ii, 2.11359e-31+1.94025e-32*ii, 3.37753+1.60312*ii, 0, -5.56051-7.85681*ii, -1.01476+1.88113*ii, 7.27749e-195+2.56853e-195*ii, -.067294-2.08557*ii, .196331+3.12107*ii
-1.69416+.281895*ii, -3.52392e-32+1.10164e-31*ii, -.735622-.055207*ii, 6.9326e-32+9.7318e-32*ii, 1.68945+.349528*ii, .176382-2.12229*ii, 3.27011e-105+8.7203e-106*ii, .394949+.136778*ii, -.841915-.629174*ii
-.742709-1.2175*ii, 0, .570294-4.08193*ii, -7.10297e-32-4.75734e-32*ii, -1.78387+.626294*ii, 2.06316-1.17213*ii, -5.07183e-131-6.1989e-131*ii, -.620854-.811234*ii, -3.47265+1.65606*ii
-.167471+.488488*ii, 0, -.541504-.350191*ii, 0, -.42762-.309377*ii, .523541-.254428*ii, -3.59887e-32+3.80395e-32*ii, .202177+.630163*ii, .769389+.974046*ii
.149589-.287996*ii, 0, .877578-.038801*ii, 0, -.396483-.226829*ii, 1.21135-.451735*ii, 1.26405e-61+9.7235e-63*ii, .170122+.332414*ii, -1.78722+.047521*ii
5.38738+1.09801*ii, 0, -2.05204-3.50547*ii, 0, -2.75033+.872626*ii, -3.43652-2.91428*ii, -1.505e-197+1.505e-197*ii, -2.53277+.80552*ii, -1.25022-4.31601*ii
-1.40273+.691545*ii, 0, 1.37784+.720378*ii, 0, .070873-.753132*ii, .696909-1.98141*ii, 1.20906e-76+2.9363e-76*ii, -1.02318-1.12436*ii, -1.64913+.384787*ii

component_2:
equations:
Ekf
Ugf
1.9902*G*M*m-1.0021*m*ve^2*r
points:
1.22731+.283048*ii, -9.4014e-18+2.40672e-16*ii, 2.39604-.142143*ii, 1.61695e-17+8.20164e-16*ii, 1.13561-2.09586*ii, -.0366414+.00587099*ii, -.588411-.467065*ii, -.320687-.148932*ii, .712653+1.21108*ii
-1.00406-.422915*ii, -9.0183e-17+8.1620e-18*ii, .65102-.146175*ii, -1.07105e-16+1.1666e-16*ii, .142522+.128266*ii, .042347-.684241*ii, -.38921+.811004*ii, -.327492+.382034*ii, .601368+.837494*ii
-70.9353+34.9602*ii, -1.06942e-15-9.056e-18*ii, -41.1981+40.6386*ii, 0, 28.4856+76.6126*ii, -14.2352-19.0477*ii, 34.3192+26.7258*ii, 11.9489+13.2464*ii, -10.8137-5.49459*ii
1.85904-2.1986*ii, 0, 1.61334+.870012*ii, 0, 2.52571-1.13898*ii, -.493217+2.40605*ii, -.908053-2.58966*ii, 1.61229-.104721*ii, .474275+5.15544*ii
-2.78707+.594962*ii, 0, 7.45422+3.38578*ii, 0, -1.64929-9.27662*ii, 10.0278-10.7697*ii, -4.67565+11.7887*ii, -7.30653+11.3592*ii, 1.27135-.813831*ii
-28.5171-17.6095*ii, 0, 18.1128+20.459*ii, 0, 3.90317+16.5856*ii, -31.6427+25.2982*ii, -67.7514+25.416*ii, -2.03504+6.33066*ii, 30.9742+1.33839*ii
.605944+.490371*ii, 0, .108075+.0017255*ii, 0, .942846-1.19643*ii, .733173-.06662*ii, 1.20248-.270897*ii, -.009892+.947796*ii, -1.30825+2.10572*ii
-3.67644-2.96606*ii, 0, 2.27256-1.5144*ii, 0, 1.11238+.643987*ii, -1.66587-.166401*ii, 3.36819+2.51334*ii, -.838718-.087550*ii, -5.49647-2.43037*ii
2.31244+.937261*ii, 0, -.941166-.978254*ii, 0, -1.82521+2.2207*ii, 1.59426-.338799*ii, 2.01808-3.06441*ii, 1.24969+1.14918*ii, 2.7311+1.72108*ii
1.48633-.021718*ii, 0, -2.9309+1.05242*ii, -6.28384e-31+2.32414e-32*ii, .125653-.26206*ii, -.612688+1.28087*ii, -.92122-1.37694*ii, .944739-.596679*ii, -.284977+.591296*ii
-.555601+.165102*ii, 0, .732731-3.91152*ii, 0, -1.63192+1.94295*ii, -3.0514+3.46811*ii, -1.35246+5.76163*ii, .153656+2.92405*ii, .123802+2.71229*ii
.351803-3.38209*ii, 0, .17854+4.50951*ii, 0, -1.54736+.285998*ii, .246885-2.24402*ii, -.395521-1.68061*ii, 1.2849+2.62149*ii, .615433-.553568*ii
-.245307+.719756*ii, 0, .364701+1.39749*ii, 0, -.597316+.61147*ii, -.0169121-.172395*ii, -.448039-.200706*ii, -.693794-.176535*ii, .564761+.101358*ii
-873.875+1174.19*ii, 0, 14.1263-296.868*ii, 4.09161e-29+1.76684e-30*ii, 1306.41+1561.46*ii, 1507.67-672.644*ii, 176.626+382.158*ii, 79.9565-10.9415*ii, 766.186+680.789*ii
.310971+.269391*ii, -7.54355e-32-2.11407e-32*ii, -.401262+.803002*ii, 3.45823e-31+2.33401e-31*ii, .209515-.102733*ii, 1.61444-.05807*ii, -.430194+.446568*ii, -.356144-.483547*ii, -1.47896-1.45665*ii
-.760974+.271175*ii, -5.70882e-29+1.23212e-29*ii, 1.71808-1.28504*ii, 2.3645e-29+5.20307e-29*ii, -1.68928+5.08169*ii, -1.53537-3.85645*ii, -5.16888-1.46945*ii, -3.37034+1.54548*ii, 2.23278+2.30785*ii
.920679-2.63527*ii, 0, -.326059+1.73263*ii, 0, -.31631-2.16619*ii, -2.03239-.123913*ii, 1.66958-.922948*ii, -.812612-1.42328*ii, 2.68749-1.90783*ii
-.598469+.254376*ii, 0, -.0341269-.435267*ii, 0, -.506083+.315096*ii, .461099+.130091*ii, .475448-.0677782*ii, 1.00483+.26487*ii, -.366976+.375866*ii
21.0779-24.1784*ii, 0, -13.1458-8.98125*ii, 0, -4.23328+17.2629*ii, -6.80488-2.3018*ii, .00103-26.8032*ii, -1.56423-2.46867*ii, -29.4566-3.71411*ii
1.72657-.30151*ii, 8.77123e-31+5.43141e-31*ii, 1.96168-1.38325*ii, 2.58561e-31+7.10445e-31*ii, -2.07499+1.91023*ii, -2.77254+1.25765*ii, 3.91919-.745422*ii, -1.75637+.53193*ii, 4.23055-2.78249*ii
-10.5457+10.7132*ii, 0, -.32502+22.6513*ii, 0, -8.16457-13.4986*ii, 11.2012-.07866*ii, -4.92811+24.4203*ii, 5.08073+.917431*ii, -10.3809-8.09847*ii
.0148383+.111194*ii, 0, -.519714-.227193*ii, 0, -.930059-2.03875*ii, 1.32873-.973145*ii, -1.25385-.069282*ii, -1.70033-.672417*ii, -2.12825+.526479*ii
-1.74892-1.27875*ii, 0, 1.21358-1.41616*ii, 0, -1.15603+.524139*ii, 3.24854-.134662*ii, .531619-.136645*ii, 1.24948+2.13083*ii, 1.1135+.751349*ii
.70841+1.18608*ii, 0, 1.80581-.588276*ii, 0, .258956-.97537*ii, -.0638631+.216721*ii, -2.589-.814761*ii, -.302677+.505541*ii, -1.12343+.66259*ii
-1.28369-2.03984*ii, 0, -1.25416+2.0119*ii, 0, -.0280346+.0311289*ii, -1.97204-1.26167*ii, -.31542+2.35936*ii, -.567572+.295199*ii, .36682+.303192*ii
.635037-.530399*ii, -9.43658e-32+7.86397e-31*ii, .283698-1.41723*ii, 0, 2.65488+.278609*ii, 1.5102-.368537*ii, -1.81053-1.50443*ii, 1.33168+1.13649*ii, .061957-2.68818*ii
.368967-1.20025*ii, 0, 1.40941-.821701*ii, 0, -.676741+.016141*ii, -.228106+.671403*ii, 1.00521+1.2754*ii, -.543251+.475342*ii, 1.80299+.310465*ii
5.54978-1.91145*ii, 0, 1.22951+.884923*ii, 0, .723355-2.25375*ii, 2.02211-3.35859*ii, 9.92108-.11764*ii, 1.0818+.295606*ii, -13.914-4.59592*ii
