variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
2.04544+.494756*ii, -1.22464e-32+1.11659e-32*ii, -1.59935+1.1127*ii, .44609+1.60745*ii, -2.33824-.396045*ii, -4.19445-1.67554*ii, 7.74518e-121-1.9363e-121*ii, 2.0163-2.29061*ii, 2.51563-.035802*ii
2.74634-1.24519*ii, 0, -1.87868+1.32458*ii, .867666+.079397*ii, -.788433-2.59328*ii, 3.41825+.377972*ii, -1.31509e-192+1.78085e-192*ii, -1.9647+.713827*ii, -5.0199-2.13774*ii
.288408-1.48468*ii, 0, -.576059+1.12323*ii, -.287651-.361447*ii, 3.06515-1.00848*ii, 3.24661-.003074*ii, 9.45457e-125+3.54546e-124*ii, -.237196-.555628*ii, -1.32575-1.31711*ii
6.72441-2.53785*ii, 0, -2.50952-.453326*ii, 4.21489-2.99118*ii, -8.22072-.27801*ii, 1.59289+3.17087*ii, 4.41818e-90-4.54091e-90*ii, -3.04963+.451352*ii, -3.9395-5.84066*ii
-.027439-1.00126*ii, 0, .123758+.774651*ii, .0963197-.22661*ii, .164051+2.07119*ii, .245036+.868965*ii, 0, .170796-.0706289*ii, .953274+.776756*ii
.142915-.619096*ii, 0, -.41079-.91262*ii, -.267875-1.53172*ii, .216052+1.06711*ii, -.373933-1.31626*ii, 4.31808e-78-3.45447e-77*ii, 1.97063-.18295*ii, -.431176+.634793*ii
.715548-1.52823*ii, 4.92047e-32-1.82905e-31*ii, -1.57239-1.31312*ii, -.856844-2.84135*ii, 1.06245+1.01889*ii, -.522575-3.758*ii, 2.81507e-86+2.01076e-86*ii, -.211656-.445781*ii, -.003186+.739789*ii
1.23925-.858195*ii, 2.05689e-32-1.34348e-31*ii, -.168996+.248378*ii, 1.07026-.609817*ii, -1.71765+1.65471*ii, .0826+1.18807*ii, 2.19181e-193+2.73976e-194*ii, .756209+3.22069*ii, -.910695-1.77751*ii
.381354+4.34062*ii, 0, -1.77375-.841068*ii, -1.3924+3.49955*ii, .504942-3.59274*ii, -6.93988-3.89257*ii, -1.14312e-200-3.26605e-201*ii, 6.47295-3.16045*ii, -.796316-4.06716*ii
-.107477-.122149*ii, 0, .272164+.757907*ii, .164687+.635759*ii, .996717-.839099*ii, -1.82474-.414617*ii, 7.01379e-192*ii, -.154376-.211849*ii, .868792-.764121*ii
-3.53362-3.56815*ii, 1.5125e-30+1.59449e-30*ii, -3.97465+.910731*ii, -7.50827-2.65742*ii, 2.91008-5.2779*ii, -3.81999+.011569*ii, -5.0625e-91-1.45739e-91*ii, 3.18165+.877515*ii, -1.37141+1.13549*ii
-.719908-2.09052*ii, -5.90896e-32-1.17484e-31*ii, 1.28154-.057665*ii, .56163-2.14818*ii, -.0915241+.288975*ii, 1.7432+1.95544*ii, 1.36988e-194+1.36988e-194*ii, -.0722039+.142372*ii, -1.13967+1.97693*ii
-5.48341+.832446*ii, 0, 4.40495-3.6994*ii, -1.07846-2.86696*ii, -4.92701-5.56573*ii, 6.69896+.437138*ii, 7.31512e-99+4.29763e-98*ii, .778085+1.76439*ii, -3.52345-2.35038*ii
-.016544+1.01502*ii, 0, .497497-1.37974*ii, .480953-.36472*ii, .943955+.610325*ii, -.362832-.537995*ii, 5.22568e-200, 2.73618-.116122*ii, 2.06371-.622861*ii
1.36743+1.1005*ii, 0, -1.4751+.061259*ii, -.107669+1.16176*ii, .94914+.226991*ii, -1.05994+.249541*ii, -3.34444e-198+5.25268e-198*ii, 1.56445-1.80675*ii, 1.06587+.784484*ii
.0811784+.292792*ii, 0, 1.31208-.538705*ii, 1.39326-.245913*ii, -1.41534+.238694*ii, .0486223-.426736*ii, 9.72346e-63-4.61864e-62*ii, .72426-.417374*ii, -.239154-.643503*ii
-.072500-.541462*ii, 0, -.340774-1.61242*ii, -.413274-2.15389*ii, -1.2158-.766044*ii, .290409-.0253851*ii, -5.25487e-46+1.35751e-45*ii, 1.10534-1.14836*ii, -.131846-.659773*ii
-1.14415-1.85431*ii, 0, -1.00454+1.90914*ii, -2.1487+.054836*ii, -.328653+.933519*ii, 3.05388-1.52359*ii, 6.77076e-75-3.31629e-75*ii, .040415-3.25477*ii, .742938+1.34266*ii
-.0872125+.0498712*ii, 0, -.232273-.964547*ii, -.319485-.914676*ii, .942288+.332518*ii, -.418577+1.41947*ii, 5.03841e-139+1.67947e-139*ii, -1.20008+.722123*ii, -.669499+.777017*ii
.988701+.880608*ii, 0, -2.13853+1.82798*ii, -1.14983+2.70859*ii, -.725534-.429406*ii, .4866-.0438168*ii, 1.36988e-194-9.58917e-194*ii, 1.57866+2.64652*ii, -2.75506+1.49998*ii
-.040736-.510596*ii, 0, -1.20343+.788124*ii, -1.24417+.277528*ii, .018814-.54359*ii, -.053273-1.14604*ii, 7.01379e-191-5.61103e-191*ii, -.163967-.339417*ii, .021231+.858977*ii
-1.10976-.318327*ii, -4.67326e-32-7.59364e-32*ii, .429836+.474652*ii, -.679924+.156325*ii, 1.05078-.705475*ii, -.272373+1.39773*ii, -1.79776e-93-1.43821e-93*ii, -.335435-.93263*ii, .345514+.75955*ii
.656891+.783038*ii, 0, -.419934+.0326554*ii, .236957+.815693*ii, .730936+.066024*ii, -.0031116-.19573*ii, -3.95674e-32-1.35928e-31*ii, .0535052+.471328*ii, -.615081+1.63413*ii
1.51419-.202877*ii, 5.94417e-32+5.0719e-32*ii, .926385-.930993*ii, 2.44057-1.13387*ii, -.0020546+.102882*ii, .369595-1.71544*ii, -2.73691e-47-1.1495e-46*ii, -.723765+.617694*ii, -1.1576+3.3036*ii
2.18689-2.11837*ii, 0, -1.58342+1.57263*ii, .603471-.545745*ii, .205714-.791083*ii, -.849901-1.11244*ii, 0, -.726462+.101192*ii, .447928-2.43009*ii
-1.33372+.081884*ii, 0, 3.3719-.185508*ii, 2.03817-.103625*ii, -2.25497+1.54788*ii, 2.23751-4.29232*ii, -1.40276e-191-2.45483e-191*ii, -3.23761+.204346*ii, -2.71516+1.74354*ii
.751307-.195743*ii, 0, .233397-2.25268*ii, .984704-2.44842*ii, -1.75724+3.82474*ii, 3.32337-1.49351*ii, 1.59596e-74+8.84344e-75*ii, 1.29282-2.43118*ii, -3.66312+.596745*ii
.191768-.981906*ii, 0, .498556+.792198*ii, .690324-.189708*ii, .883614-1.65983*ii, .001385+1.09897*ii, 0, -1.96583-.110293*ii, -.72192-.94098*ii
-.863249+.992784*ii, 1.89074e-31+1.62003e-31*ii, 3.74689-4.61525*ii, 2.88364-3.62246*ii, -1.01262+1.23098*ii, -1.70729-.074245*ii, -5.1977e-113-2.59885e-113*ii, .005291-.628138*ii, -2.07356+.006782*ii
-3.11838+2.81965*ii, -1.1823e-32-1.5167e-30*ii, -2.5211+4.2636*ii, -5.63947+7.08325*ii, 8.41671-9.42783*ii, 7.64905-.040586*ii, 0, -6.08215+1.14936*ii, -10.5729+1.49781*ii
-.090896+.734296*ii, -8.67233e-32-2.065e-31*ii, .684244-1.81923*ii, .593347-1.08493*ii, -.220775+.547471*ii, 1.34401-.211178*ii, -9.01658e-130+1.44265e-129*ii, -2.25364-.333407*ii, -1.15983+.240248*ii
-.797524-1.71932*ii, -1.58689e-31+5.22385e-32*ii, 3.01986+.918173*ii, 2.22233-.801147*ii, .785736+.291402*ii, -.690959+.635569*ii, -5.87269e-137*ii, .378438+.221159*ii, 1.25993+.361742*ii
-1.23596+.87837*ii, 1.8894e-31+8.95241e-32*ii, .107614+.648243*ii, -1.12835+1.52661*ii, .602462+1.30798*ii, .885741+.597571*ii, -5.54791e-119+3.71769e-119*ii, -1.87003+1.42435*ii, 3.7867-1.80977*ii
.507086-2.03055*ii, 8.66508e-32+4.06682e-32*ii, -.962058+.7139*ii, -.454972-1.31665*ii, -1.69971-.443141*ii, -.688937-1.98201*ii, 9.45457e-125+2.36364e-125*ii, 4.05385+2.11065*ii, 2.53904-2.22849*ii
.866547+2.79403*ii, 7.16536e-31-1.7687e-33*ii, -2.11883+.337395*ii, -1.25228+3.13142*ii, -1.98015-1.18277*ii, 6.08429-1.87658*ii, 7.07789e-85+3.2172e-86*ii, 3.15209-2.07777*ii, .890409-1.06489*ii
-.437437-1.65951*ii, 5.30616e-31-1.10632e-31*ii, 1.39378+.487182*ii, .956338-1.17233*ii, .307746-1.18557*ii, -4.21888-.080921*ii, 8.56176e-196-8.82931e-196*ii, 3.33141-2.24942*ii, 2.13186-2.09623*ii
-.399962+.067841*ii, 0, 1.17079-.630702*ii, .770829-.562861*ii, 1.1894+2.21243*ii, -.336573-.794659*ii, -6.8494e-195+1.28426e-194*ii, -1.82251+.488131*ii, -1.0359-.190478*ii
.009992-2.74143*ii, 5.69336e-31+5.64016e-32*ii, -.38891+.95676*ii, -.378918-1.78467*ii, 1.58266+.010688*ii, -.664857-.423112*ii, 3.76717e-194+1.71235e-193*ii, .179418-2.02008*ii, 2.06787-.526344*ii
-1.88256+.786845*ii, 0, -.780872-2.02162*ii, -2.66343-1.23478*ii, -3.35547+2.13556*ii, .641656+.689939*ii, -4.71273e-88+1.88509e-88*ii, -3.99551+2.11321*ii, 2.05411-2.78617*ii
-.943481-1.35825*ii, 0, .719731-.187335*ii, -.223751-1.54558*ii, -.0053804+.470149*ii, .400552+1.39871*ii, 4.49081e-76+3.79991e-76*ii, .179012+.516993*ii, -.809293+1.08915*ii
.477955+.284368*ii, 0, .04627+.582347*ii, .524224+.866715*ii, -1.47134-.627302*ii, .601913+.891006*ii, -2.67555e-197-4.01332e-197*ii, 1.35953+.959011*ii, .207387+2.06127*ii
2.05317-.328075*ii, 0, -1.56248-.431626*ii, .490692-.759701*ii, -1.89165+2.29501*ii, .244942-.268963*ii, 1.82899e-199-2.71082e-199*ii, .058103+1.55392*ii, -1.09637+.213512*ii
1.44851-1.14975*ii, 0, -.53941+.680749*ii, .909104-.469002*ii, 1.11859-.587552*ii, 1.24252-.412273*ii, 2.3214e-74+2.21086e-74*ii, -1.26428-.049299*ii, -.298538+.733539*ii
.258681-1.88011*ii, 0, 2.15901+1.96888*ii, 2.41769+.088767*ii, .355682+1.27768*ii, -1.00596-1.43259*ii, -4.06426e-32-2.68502e-31*ii, 2.33655+3.47506*ii, -.257591-.104997*ii
-.470763+1.03905*ii, 0, .742082-1.0918*ii, .27132-.0527484*ii, -.812459-.166032*ii, .252359-1.0169*ii, 1.48589e-133, -.262921-1.09218*ii, 2.09856-.032585*ii
-1.20664-.585735*ii, -1.71763e-31+1.21244e-31*ii, -1.18696+1.01937*ii, -2.3936+.433633*ii, -2.71662+2.951*ii, -.101804-2.63368*ii, -8.7203e-106-2.18008e-106*ii, .049562-1.02035*ii, -2.06341+.928107*ii
-.591576+.221274*ii, 0, -1.44229-.562816*ii, -2.03387-.341543*ii, .88428-2.45963*ii, -.971708-.338346*ii, 4.79404e-94-1.19851e-94*ii, .321918+1.154*ii, -1.58525+.420865*ii
-1.38454-1.40747*ii, 1.86469e-31+8.598e-32*ii, -.340775-.317584*ii, -1.72532-1.72506*ii, -.595024-.595348*ii, 3.58708-1.54754*ii, -7.01379e-192-5.26034e-192*ii, 2.19112-.50581*ii, 1.40226-.284025*ii
.048343+1.88212*ii, -1.49275e-31-2.1748e-32*ii, -1.46093-.841346*ii, -1.41259+1.04077*ii, 2.60237-.093423*ii, -2.96585+1.85814*ii, 9.1539e-32-2.87837e-31*ii, -2.09202-1.72861*ii, .96728+2.3803*ii
-.355953+.0978624*ii, 0, -.48193+1.54636*ii, -.837883+1.64422*ii, -.983445+.752177*ii, -.856246-.37567*ii, 2.15904e-77-4.31808e-78*ii, -.420737-.975996*ii, .671345-.655508*ii
-4.68982-1.5578*ii, 0, 2.1304+2.94332*ii, -2.55942+1.38553*ii, .19250+8.39723*ii, -3.87884-1.34317*ii, 4.03314e-105+1.30805e-105*ii, .994572+.603862*ii, -5.71736+1.86952*ii
-.624187-.147537*ii, 0, .87526+.136097*ii, .251073-.0114397*ii, -.211187-.32022*ii, .026992+.676987*ii, 2.09027e-199-1.67222e-198*ii, -1.85691-.727417*ii, .754415+.469275*ii
-2.41024+.971157*ii, -2.85908e-31+3.82856e-31*ii, .518864+.99004*ii, -1.89138+1.9612*ii, .852394+1.28575*ii, .756111+1.4666*ii, 3.09022e-137+1.34358e-138*ii, 1.04775-4.04623*ii, .29809-.823827*ii
.199617+.174871*ii, -9.43038e-32-2.73171e-32*ii, .180244-.502057*ii, .379861-.327186*ii, 1.14281-1.03952*ii, -1.76553+1.20051*ii, 5.89091e-90, -1.0966-.363266*ii, .141312-.294658*ii
.50623+1.47628*ii, 1.59039e-32+5.90991e-32*ii, .222831-1.19864*ii, .729061+.277641*ii, -1.23479-.834736*ii, -2.75634+.527473*ii, -8.36109e-199+1.67222e-198*ii, -.440817-.946308*ii, -1.41391-.033177*ii
-.443724-1.23192*ii, -8.44081e-32-3.4239e-32*ii, .655021+.605377*ii, .211296-.626545*ii, .317731-.518105*ii, .0330295+.24714*ii, 3.45447e-76-1.38179e-75*ii, .469375+.897138*ii, 1.10828-.467265*ii
1.55551+1.58345*ii, 0, -3.17409+.359019*ii, -1.61858+1.94247*ii, .800976+1.44683*ii, 1.81985-1.49346*ii, 2.17388e-197+6.01998e-197*ii, -.918968+2.20248*ii, .647129+2.10916*ii
-1.40276-1.00145*ii, 0, 4.04284+1.54398*ii, 2.64008+.54253*ii, -.451973+1.55608*ii, .503347-.627484*ii, -3.83567e-193+2.73976e-193*ii, 4.59043-.598841*ii, .367826-.238004*ii
.720418-.725505*ii, 0, -.366356+.202708*ii, .354063-.522797*ii, .0527541-.351474*ii, .005050+1.18569*ii, 4.27076e-32-2.15426e-32*ii, -.870625-.38498*ii, 1.44467-.030876*ii
1.33275+.977115*ii, 0, -.56765+.429146*ii, .765102+1.40626*ii, -.301848-.415783*ii, -.508247-.624917*ii, 4.91127e-102-3.57184e-102*ii, .672556+.128812*ii, -.007370-1.25626*ii
6.43795-9.05331*ii, 0, -6.25822+7.28529*ii, .17973-1.76802*ii, -13.4376+7.05233*ii, 2.12273+6.78932*ii, 1.33836e-83-4.24674e-84*ii, 4.63799-2.66241*ii, -6.26588+4.92777*ii
-.433718-1.14537*ii, 0, 1.15894+.234405*ii, .725226-.91097*ii, -1.79674-1.22873*ii, 1.50784-1.37338*ii, 1.76105e-133+8.80525e-133*ii, -.135694+.68825*ii, .330901-1.11796*ii
.164809+2.98282*ii, 4.80595e-31-4.82248e-31*ii, 1.94345-2.02462*ii, 2.10826+.958195*ii, -.213501-2.35791*ii, 1.55149-1.22281*ii, -2.44808e-66-1.48368e-67*ii, 6.48521+.462274*ii, .854387-2.08388*ii
-.314109-.118049*ii, -4.61696e-32+1.27523e-31*ii, .242972+.151319*ii, -.0711379+.0332697*ii, .376151+.830292*ii, .203861+.13046*ii, 5.48816e-32-8.12688e-32*ii, .257045+.353695*ii, .972772+.910064*ii
-2.07133-.586419*ii, 0, 1.71678+2.5219*ii, -.35455+1.93548*ii, -4.55864+2.68391*ii, -2.62348+3.51926*ii, -5.28315e-133+1.25475e-132*ii, .722129+.047111*ii, -.642241+2.85663*ii
-1.63965+.284175*ii, -6.467e-32+4.56779e-32*ii, 2.34542-1.6237*ii, .705776-1.33953*ii, -.746133-1.33655*ii, 2.26668-1.53626*ii, 2.69015e-90+1.27636e-89*ii, -2.11857+.198912*ii, -.530392+1.78186*ii
-.809915+.700963*ii, 0, -.547336-.662979*ii, -1.35725+.037985*ii, -.724149+.752107*ii, .226342+.21678*ii, -8.21073e-48-2.3948e-48*ii, .890348-.297871*ii, .02271+.700493*ii
.788514+.3533*ii, -9.11707e-31+9.29694e-31*ii, -1.32852+.702249*ii, -.540005+1.05555*ii, -1.54259+1.41546*ii, -.667873-1.56398*ii, 1.29694e-85-8.84736e-86*ii, -2.6371+2.21142*ii, -1.79883-.309515*ii
1.33633+.256672*ii, 0, -.40779+.372997*ii, .928541+.629669*ii, .962375-1.16506*ii, .152966-.155551*ii, -5.47952e-194-1.64386e-193*ii, -2.35059+1.02635*ii, .305647-.638221*ii
-.644551+.000028*ii, -1.74307e-32-6.81066e-32*ii, .371606-.829795*ii, -.272945-.829767*ii, -1.61852+1.34871*ii, -.792464-1.14676*ii, 1.92639e-195-8.02665e-196*ii, -.503978+.415853*ii, 1.44917+.558313*ii
.648935+.474827*ii, 0, -1.19383+1.22009*ii, -.544894+1.69492*ii, .542807+1.58863*ii, -.216913-.0889571*ii, -1.72723e-77+4.31808e-78*ii, -.101528+1.11186*ii, -.486501-.839726*ii
-2.08954+2.85249*ii, 0, 1.68508-.195634*ii, -.404453+2.65685*ii, -2.27038-3.72805*ii, .428456-.590048*ii, -2.3411e-197-1.88125e-198*ii, -1.22841-.016364*ii, 2.51473-.220124*ii
-.990942+.472633*ii, -2.844e-31-1.37842e-31*ii, -.264827-.845428*ii, -1.25577-.372795*ii, -.733466-.969636*ii, -1.9435+.386962*ii, 3.23856e-78+1.07952e-78*ii, .335889+1.29906*ii, 2.12037+1.89198*ii
-3.06201-3.15263*ii, 0, 8.71211+2.94971*ii, 5.6501-.202925*ii, -8.11633+8.83401*ii, .88876+16.094*ii, 5.65377e-185+1.8257e-185*ii, -5.59405-4.49791*ii, -3.9482+.455286*ii
1.05368-.289346*ii, 0, -1.05774+.901532*ii, -.004061+.612186*ii, -3.24091+.495817*ii, -.494547-1.14284*ii, -6.13637e-91-3.68182e-91*ii, .850891+3.59805*ii, -2.65342+1.23133*ii

component_2:
equations:
Ekf
Eki-Ekf+Ugi-Ugf
2.02*G*M*m-.98*m*ve^2*r
points:
-29.9704-117.365*ii, 1.18198e-14-7.20897e-15*ii, 13.51+59.2783*ii, -16.4603-58.0865*ii, 34.6143-70.3214*ii, 65.3342-2.6805*ii, 48.3381+20.782*ii, -5.34176-16.4857*ii, -30.3916+17.7129*ii
1.062+.817248*ii, -1.6893e-16-8.6077e-18*ii, -.190932+.0307521*ii, .871072+.848*ii, .13943+.673203*ii, -.0294067+.00685315*ii, -.699044+.385536*ii, .284402+.204203*ii, -.347027+.037559*ii
.19792+.148381*ii, 1.39863e-17-2.88148e-18*ii, .229092+.376188*ii, .427012+.524569*ii, -.00301606-.0180661*ii, .419415-.368408*ii, -.240188+.262926*ii, .153555+.116521*ii, -.463737+.326619*ii
-14.9042+14.5508*ii, 0, 18.6361-23.7914*ii, 3.73188-9.24062*ii, 20.4582+22.7027*ii, -10.9695+10.4633*ii, 2.87317-22.6073*ii, 19.7486+.14184*ii, -2.44379-.14976*ii
1.40929-1.89007*ii, 0, -.384007+.848805*ii, 1.02528-1.04127*ii, 2.21274+.832917*ii, -.664563+.531983*ii, .891575-.819018*ii, -1.20548+.291884*ii, -2.6622-.429855*ii
-.735846+.226472*ii, 0, .752277+.482672*ii, .016432+.709143*ii, -.0526177-.170415*ii, -1.42831+.179519*ii, -.820511-.39256*ii, .585403+.313992*ii, 1.18362+.19302*ii
.336112+.643359*ii, -6.78882e-32+2.89069e-32*ii, -.498536+.339534*ii, -.162425+.982894*ii, -.040623-.164585*ii, .37609-.766881*ii, .272616-.594082*ii, .12673-.752978*ii, .508251-.061037*ii
-.845453+.879837*ii, -8.84912e-32+2.00939e-31*ii, 1.61714+.940663*ii, .771691+1.8205*ii, -1.8621-.394573*ii, 1.44146-2.44569*ii, -2.17914+.049437*ii, -1.41168+1.23403*ii, -2.60167-1.8079*ii
-.454148-.250967*ii, 0, -.178358+.748083*ii, -.632507+.497116*ii, -.325814+.0357534*ii, .715192+.048467*ii, -1.99258+1.3576*ii, 1.57108-.865183*ii, -.0857117-.12377*ii
.075119+3.43624*ii, 0, 1.07839+1.30776*ii, 1.15351+4.74401*ii, -2.67365+.727845*ii, .406077-.454559*ii, 4.34116+1.46237*ii, -.94791-3.07744*ii, .293038-.163861*ii
1.01453+9.35052*ii, 3.63091e-29-2.89633e-29*ii, -9.9771-9.53199*ii, -8.96258-.18148*ii, 13.0422+12.1005*ii, -10.1701-.0055*ii, -9.49419+3.89461*ii, -5.41447-3.14389*ii, -9.07871+2.84453*ii
.289617+.865577*ii, 0, .20728-.802452*ii, .496897+.0631246*ii, -.122316-1.2291*ii, .183297-.48306*ii, -1.20242+.392404*ii, 1.76968-.786947*ii, -.158966-.312577*ii
-.600513-.328424*ii, 0, -.807473+2.7225*ii, -1.40799+2.39408*ii, 3.39223-3.65133*ii, -3.33547+3.59572*ii, 2.43932+4.3889*ii, -3.24198-.594285*ii, 1.9624+4.20226*ii
.100873+1.30428*ii, -9.67497e-31-8.79769e-31*ii, -.358834+1.02834*ii, -.257961+2.33263*ii, .096362+1.36743*ii, .577534+.137881*ii, -2.46879-1.01496*ii, .2535-2.10305*ii, -.0283593-.372824*ii
-.640353+.033389*ii, 0, .843656-.628151*ii, .203303-.594762*ii, 1.41687+.303952*ii, -.2814-.279678*ii, -1.0177+.656156*ii, .53368-1.01203*ii, .90506+.020905*ii
-.239575+1.70041*ii, 0, .648413-1.7164*ii, .408838-.0159964*ii, 2.04633-.614569*ii, .8565+1.01711*ii, -.516233-2.25663*ii, -2.12883+.414924*ii, .709742+1.02276*ii
-.520923+.591297*ii, 1.60819e-29-3.7473e-29*ii, -.478066-.843433*ii, -.998989-.252136*ii, -.0312349+.0286391*ii, -1.19844-1.16812*ii, -1.0337-.572878*ii, -.387855+.253062*ii, .255389+.631937*ii
-.053518-1.66781*ii, 0, .445738+1.32153*ii, .39222-.346279*ii, .303996-.811427*ii, -.253903-.0026288*ii, 1.56397-.96732*ii, -.522851+.835333*ii, -.318212-.341777*ii
.996055-1.00366*ii, 2.16912e-31-3.6509e-33*ii, -.139958+2.79217*ii, .856097+1.78852*ii, .689977-2.99263*ii, .218538-1.08229*ii, -1.98558-.929081*ii, 2.90006-2.6995*ii, .154449-.417612*ii
