variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.345689-1.50918*ii, .055796-.056367*ii, -1.95786-1.80864*ii, -1.94636-1.57649*ii, .348774-.056071*ii, .650118+.030704*ii, -.715417-.301422*ii, 3.2024-2.10238*ii, -.294909+.863171*ii, .0784209-.341784*ii
.133251-.237557*ii, .013553+.0448256*ii, -1.61461-1.0247*ii, -.741736-.192264*ii, -.431874+.209768*ii, .0255474-.363647*ii, .0384038+.0738486*ii, 1.58089-1.41922*ii, .0742792+.143105*ii, .059251-.638154*ii
1.21616+1.64469*ii, -.32903+.180082*ii, 1.65719-1.73469*ii, -.978686+1.29092*ii, -.051177-.150835*ii, -.6395+.515851*ii, .744237+1.87533*ii, .595503+1.16219*ii, .0563411+.0471127*ii, 2.2202-1.51437*ii
.994378+.747338*ii, .988397+.327036*ii, -.917368-.490147*ii, 1.64772+2.51957*ii, -1.8368+.465145*ii, -.459022-.180406*ii, 2.15525+.941969*ii, -.504717+.057541*ii, -.126946-.343739*ii, -.869622-1.80604*ii
.113671-1.36096*ii, -.0702069+.0845626*ii, -1.43334-1.24622*ii, -2.23563-1.79029*ii, .654897+.032574*ii, .604529-.027268*ii, -1.15559-.154157*ii, 2.7441-1.9865*ii, -.492564+.805711*ii, .404648+.0292239*ii
.272755-.568158*ii, .540337-.048920*ii, .698462-1.30069*ii, -.20662+.855786*ii, -.174525+.0036807*ii, .732455-.086391*ii, .923451+.946944*ii, .645215+.343544*ii, -.312029+.967386*ii, .479217-.724708*ii
1.04275+1.51646*ii, .32795+.677139*ii, 1.1358-.911832*ii, -.952531+2.90131*ii, -.711912-.460956*ii, -.526213+.341657*ii, 1.12142+2.6436*ii, -.668166+.395966*ii, -.163355+.0295496*ii, 1.53087-2.01642*ii
.493358+.620492*ii, .227459-.0104283*ii, .0051+1.19304*ii, -1.77314+3.05068*ii, -.855861-.044807*ii, -.175657+.720182*ii, .472743+2.52992*ii, -1.79607-1.63618*ii, .0329943+.185646*ii, .982167-.862054*ii
-.467944-.746135*ii, 1.68499-1.43753*ii, .391576+.357023*ii, .058995+.0795404*ii, -.501007+.699795*ii, .100564-.156409*ii, .712079+.569861*ii, -.0747837-.12851*ii, -.308534+1.90347*ii, -.439294+1.19641*ii
1.20321-.313933*ii, .769745-.005958*ii, -.99189-.277252*ii, 2.16316+2.8306*ii, -1.86995+.738534*ii, .456571+.255941*ii, 2.63491+.593366*ii, -.731058-.087030*ii, -.0653007-.223043*ii, -1.30438-1.72705*ii
.916963-.068171*ii, -.487157-.859495*ii, -.798732-.413962*ii, 2.86071+1.525*ii, -1.5329+1.48684*ii, .47926+.197493*ii, 2.4881-.632076*ii, -.213268+.516982*ii, .747767-.689175*ii, -.728714-.918103*ii
.876647-.53646*ii, .0310355-.0576799*ii, -2.28547-.720171*ii, -1.54506-.209728*ii, -.416002+.228814*ii, -.0773131+.460716*ii, -.222383+.241775*ii, 1.85859-2.37712*ii, -.106683+.130861*ii, -.070383-.737348*ii
-.205397+.0976791*ii, 3.38242-.01466*ii, .952804+.856799*ii, -1.39745-.553177*ii, -.0631761+.0953333*ii, -1.21503-.395971*ii, -.547959+1.82174*ii, -.0834062-.113207*ii, -2.07266+2.29471*ii, -.502535+1.13773*ii
.064378+.627479*ii, -.0144087+.22851*ii, -.937025-.956324*ii, -1.18822+.642462*ii, -.499889-.113354*ii, -.384517-.406899*ii, .061238+.925436*ii, .922563-1.1192*ii, .21084+.0586899*ii, .765916-.944937*ii
-.990009+.443344*ii, .17851-.0254611*ii, -.710681+1.15901*ii, -1.53433+2.28432*ii, -.886255-.093418*ii, -.019124-.601079*ii, .02492+1.78473*ii, -1.54767-2.03289*ii, .427843+.280866*ii, .660302-.249515*ii
.930681-.585762*ii, -.00528856+.0475471*ii, -2.47393-1.05514*ii, -1.3601-.033213*ii, -.534694+.1364*ii, .0246176+.381267*ii, -.0137599+.186106*ii, 2.03329-2.35829*ii, -.0255643+.0552483*ii, -.169313-1.04053*ii
-.130902+.147644*ii, 3.56844-.135616*ii, 1.09507+.631271*ii, -1.33449-.601063*ii, -.0802177+.0602607*ii, -1.3057-.364553*ii, -.424034+1.86097*ii, .0791782+.107373*ii, -2.08462+2.4729*ii, -.505189+1.1429*ii
.710697-.400862*ii, .0344619-.162077*ii, -1.39346-.455984*ii, -1.2847+1.00523*ii, -.59402+.112223*ii, .209186+.499301*ii, .337184+.872583*ii, .768078-1.86051*ii, .0846442+.265419*ii, .23499-.886527*ii
-.076517+.549872*ii, 1.71783-1.3689*ii, 1.14118-.282595*ii, -1.89283+1.08503*ii, -.378779-.221769*ii, -.754559+.322332*ii, .415338+2.23592*ii, -.0480542-.231818*ii, -.039775+2.18076*ii, 1.07981+.508171*ii
.191536+.729267*ii, -.298929-.0679331*ii, -.384449+.89499*ii, 2.27349+1.35555*ii, -1.29287+1.45888*ii, -.137705-.450573*ii, 1.47736-.134371*ii, -1.32089+.363876*ii, .201672-1.03197*ii, -.447067-.4609*ii
-.744045+.590082*ii, .0882703-.0722647*ii, -3.20218-.67607*ii, -3.14016-2.44627*ii, .0495235-.0431694*ii, -1.43111-.948607*ii, -2.19017-.184534*ii, 2.98204-3.34527*ii, .179991+.2678*ii, .522998+.475884*ii
.990239-.455617*ii, -.392805+.114633*ii, -.992548-.446759*ii, 1.44633-.28693*ii, -.541536+1.26836*ii, .380712+.107105*ii, .902903-.805825*ii, .924089-.074436*ii, -.307608-.67923*ii, -.577405-.665352*ii
.324621+.164485*ii, .358464+.223114*ii, -.137073+.840398*ii, 2.00229-.036818*ii, -.710045+1.52268*ii, -.143218-.449882*ii, .8385-.426746*ii, -.556379+.563916*ii, -.725886-.554233*ii, -.80767+.038540*ii
-.0081477+.309355*ii, .175+.119435*ii, -.013031-1.25101*ii, -.463047-.140446*ii, -.127778+.14615*ii, -.11563-.551249*ii, .188955+.492476*ii, 1.18206+.003951*ii, -.120754+.380897*ii, .694853-.516768*ii
.670432-.409781*ii, 3.96267-.519498*ii, .366982-.71921*ii, -.458719+2.37922*ii, -1.39604-.596198*ii, -.528475+.18842*ii, 1.81845+2.62162*ii, -.1261-.08861*ii, -1.26215+2.80339*ii, -1.18419-.66037*ii
.928365+.536955*ii, -.866063+1.34884*ii, -.0259287+.239713*ii, -.00103733+.00291637*ii, .083973+.84427*ii, -.0399833+.0284741*ii, -.223833+.299373*ii, .0671274-.113107*ii, -.860495-1.30761*ii, .655873-1.00897*ii
.523009+.546372*ii, -1.6773-1.00715*ii, -.603345-.670204*ii, 1.72968+1.75897*ii, -1.22554+1.17069*ii, .474614+.178228*ii, 1.98777-.30042*ii, -.204009+.144342*ii, 1.59644-1.02967*ii, .637779-1.02455*ii
.0251323+.0159348*ii, -.213763-.236893*ii, .301385-.120698*ii, 3.01645+1.60209*ii, -1.22079+1.2789*ii, .724118-.65051*ii, 2.22862-.307013*ii, -1.00108+1.27489*ii, .329668-.513418*ii, -.522135-.683336*ii
.0166668-.195618*ii, -.416133-1.18528*ii, .718635-.464666*ii, -.798558+.678992*ii, -.0668375+.446035*ii, .525222+.395716*ii, .564285+.795012*ii, .197133-.186015*ii, .611028+.835978*ii, 1.29576+.191552*ii
-.76369-.239448*ii, 1.1984-.238861*ii, 1.40925-.461775*ii, -1.19241+.116674*ii, .255556-.128627*ii, .225335-.63157*ii, -.071183+1.3743*ii, .176626+.279988*ii, -.607651+1.70588*ii, .849727+.48194*ii
-.705402+1.13836*ii, -.774283-3.48256*ii, -.317126-.866389*ii, 1.12658+1.54101*ii, -1.62913+1.05827*ii, -.407324-.0606657*ii, 2.24346-.041667*ii, -.0301102+.141623*ii, 2.96495+.759984*ii, 1.09418+.671676*ii
1.03333+.379022*ii, -.307418-.0792619*ii, -.113392+1.07616*ii, 1.86707+1.39945*ii, -1.05423+1.546*ii, .0129035+.428164*ii, 1.44561+.117854*ii, -1.27894+.274821*ii, -.183163-.96893*ii, -.361743-.569603*ii
.118995-.35263*ii, -.0106896+.0305514*ii, -2.16129-.409108*ii, -.764782+.076179*ii, -.652568+.342399*ii, .0270006-.273438*ii, -.00720848+.0482998*ii, 1.17574-2.03974*ii, .107599-.0459599*ii, -.252341-.57232*ii
-1.16059+.705642*ii, -.0820512+.0591847*ii, -4.63908-1.25589*ii, -3.17356-3.77183*ii, .0176668-.020427*ii, -1.82864-1.64419*ii, -2.76635-1.13592*ii, 4.30843-4.02253*ii, .403276-.0431875*ii, .152175+.574115*ii
.876457-.85488*ii, 1.44985-.754598*ii, -.983114-.119458*ii, 2.02588+1.82667*ii, -1.68519+.923634*ii, .405501+.252591*ii, 2.38412+.237816*ii, -.281833-.164978*ii, -.209424+.65816*ii, -1.69104-.697923*ii
.822214-.21792*ii, .461816-.296416*ii, -.926422-.254113*ii, .9549+2.83492*ii, -1.60266+.419041*ii, .446248+.316539*ii, 2.09981+.987068*ii, -.673487-.68017*ii, .311159+.0573171*ii, -.575669-1.45652*ii
.659458+.584032*ii, .167034+.50657*ii, -.904267-.615947*ii, .195972+1.04292*ii, -.878762+.348716*ii, -.337538-.222317*ii, .77724+.646384*ii, .401285-.511347*ii, -.158307-.420006*ii, .027184-1.2961*ii
-.0161051+.00676387*ii, 2.49221+2.71828*ii, .084095+.51462*ii, -.195175-.725397*ii, .0700212+.0592098*ii, -.617952-1.45593*ii, -.864801+1.03857*ii, .103726+.0325205*ii, -3.0502+.28688*ii, -1.16838-.580718*ii
-1.3991-.489593*ii, -.126767+.019322*ii, -1.74575+1.47374*ii, -2.43025+.519702*ii, -.261756+.075781*ii, .300249-.738572*ii, -1.22615+.894976*ii, -.540954-3.26885*ii, .18123+.345378*ii, .395861+.55519*ii
.81674+.90377*ii, -.043148-.76215*ii, -.763388-.641645*ii, 2.48032+1.35836*ii, -1.64392+1.24424*ii, -.456203-.104403*ii, 2.24199-.252238*ii, -.000363+.678517*ii, .718983-.619132*ii, -.471844-.956642*ii
.924633-1.03038*ii, 1.18285-.809949*ii, -1.02879-.160415*ii, 2.47946+.585733*ii, -1.35804+1.3723*ii, .40759+.188887*ii, 2.08226-.600731*ii, .317306+.1572*ii, -.375708+.451844*ii, -1.83968-.256181*ii
.339257-1.46172*ii, -.0606707+.0572087*ii, -1.99502-1.67161*ii, -1.88363-1.52309*ii, .338266-.0086997*ii, .661788+.002729*ii, -.747493-.326886*ii, 3.06442-2.13556*ii, -.306702+.694391*ii, .0780816-.386338*ii
.0256228-.0444348*ii, -.464743-.221215*ii, .244612-.366312*ii, 1.0943+2.28102*ii, -.963806+.524962*ii, .880126-.242317*ii, 1.72123+.685492*ii, -.88249+.229814*ii, .597772-.15447*ii, .370859-1.02051*ii
-.415018+.572894*ii, -1.18902-1.28613*ii, .478924+.0869607*ii, .0455198-.00206588*ii, -.150637+1.08505*ii, .0662451-.0960165*ii, .340126-.032487*ii, -.0740106+.0881238*ii, 1.03756-.041619*ii, 1.40238+.647156*ii
-.436803-.692807*ii, 1.85076-1.39018*ii, .561488+.163418*ii, .122893-.0600504*ii, -.453201+.659068*ii, .0248335-.214355*ii, .733635+.584214*ii, .0803044+.119855*ii, -.422948+2.00693*ii, -.444369+1.18261*ii
.0092082+.0658301*ii, .104568+.0442411*ii, .135069+1.09834*ii, .502135-.294296*ii, -.190807+1.22827*ii, -.0719685-.249394*ii, .0135473+.0276111*ii, -.526065-.083323*ii, -.639104-.183363*ii, -.0296753+.490533*ii
.332344+.428578*ii, -.32567-.304579*ii, -.320282+.76906*ii, 2.83982-.415397*ii, -.847058+2.0393*ii, -.224293-.445104*ii, 1.12376-1.18418*ii, -.396642+.904999*ii, -.136621-1.01036*ii, -.740846+.263919*ii
.785663-.461752*ii, 3.77059-.310501*ii, .404232-.764277*ii, -.318085+1.86939*ii, -1.1849-.445016*ii, -.495457+.174491*ii, 1.62237+2.31734*ii, .129707+.0817111*ii, -1.45162+2.5828*ii, -1.18678-.630426*ii
-.0308274+.0174261*ii, 2.55891+2.76791*ii, .13946+.687259*ii, -.276497-.556181*ii, .0491195+.0305469*ii, -.620641-1.43285*ii, -.880809+1.18501*ii, -.106818-.0307601*ii, -3.10715+.303558*ii, -1.17032-.581295*ii
-.0655517+.228273*ii, -.244988+1.44964*ii, .583416-.752109*ii, -1.19201+.833783*ii, .234866-.311648*ii, .454208-.645979*ii, -.253918+1.35098*ii, .179436-.208392*ii, -.672017-.141962*ii, 1.20494-1.25509*ii
-.36601+.0265706*ii, .187392-.560798*ii, .556499+.998052*ii, .12141-.854087*ii, .080164+1.22937*ii, -.129626-.284206*ii, -.229695-.020497*ii, -.269313+.0768555*ii, -.433767+.374785*ii, .319661+1.16469*ii
1.03636+.495952*ii, -.731083+1.4827*ii, .316001+.365961*ii, .0245688-.0202448*ii, .199187+.86996*ii, -.0134131+.107553*ii, -.253033+.414352*ii, -.0822381+.119841*ii, -1.12165-1.25526*ii, .659246-.976832*ii
1.17945+.213028*ii, .0046067-.138002*ii, 1.32973-.498906*ii, 1.40709-1.69552*ii, .374903+1.56697*ii, -.234857+.313314*ii, .440304-.626969*ii, 1.07216+1.90494*ii, -1.00373-.108922*ii, .322376+.299143*ii
.868353-.195854*ii, -.0857767+.262021*ii, -1.18404-.391644*ii, -.547043+1.77347*ii, -.861553+.157758*ii, .337057+.396158*ii, .838725+.996065*ii, .169587-1.41714*ii, .0318517-.186381*ii, .105529-1.43211*ii
.0515099-.424023*ii, .0253608-.0159787*ii, -2.1041+.335692*ii, -.543958+.195176*ii, -.716668+.605023*ii, .0546311-.207519*ii, -.0296815+.0211299*ii, .549436-2.12606*ii, -.0109631-.14765*ii, -.458576-.275721*ii
-.206249+.116195*ii, -.151631+.698448*ii, .428983+.607737*ii, -.650232-1.79575*ii, .73033+.939016*ii, -.185108-.556236*ii, -1.23299-.091084*ii, .528101-.094413*ii, -1.13078-.174904*ii, .644247+.684329*ii
-.495824+.153595*ii, .245773+.224918*ii, 1.22099+.191485*ii, -.159271+2.02636*ii, -.412257+.092289*ii, .595108-.515503*ii, .799778+1.58067*ii, -1.35287+.260082*ii, -.12228+.47102*ii, .843024-.507444*ii
-.847712-.938308*ii, 1.91858-3.45465*ii, .11145-.893342*ii, 1.02908+1.63377*ii, -1.59163+.512085*ii, .444035-.0842322*ii, 2.61955+.566312*ii, .0556971+.131555*ii, 1.44937+2.9586*ii, -.602855+1.15449*ii
.390433+.0041468*ii, -.103356+.540591*ii, -.29099+.791396*ii, 1.05957-2.07947*ii, .213292+1.69764*ii, -.312564-.399874*ii, -.517665-1.07113*ii, .636787+.248007*ii, -1.20178-.741958*ii, -.421191+.611311*ii
-.0858122-.485309*ii, .119433-1.22686*ii, .520447+1.10356*ii, .126309-1.01173*ii, .122626+1.47747*ii, .133419+.268239*ii, -.0537398-.244024*ii, -.116973-.0766324*ii, -.272439+.67727*ii, .219775+1.52959*ii
.437397-.0063256*ii, -.137548-.0261648*ii, .364886+1.36903*ii, .573195-.226081*ii, -.100793+1.45149*ii, .0201019+.217236*ii, .0827409+.0275978*ii, -.727103+.019642*ii, -.721867-.36102*ii, .0680786+.490609*ii
-.83515+.67353*ii, -.601721-.128183*ii, .821458+.981149*ii, -1.78071-.749057*ii, .626685+.605528*ii, -.305988-.426889*ii, -1.31274+.766343*ii, -.315486-.614835*ii, -.141445+.163173*ii, 1.72857+1.02035*ii
-.575864+1.25575*ii, .104469-.0465058*ii, -4.04936+1.62811*ii, -5.2701-2.11828*ii, .02847+.0198598*ii, -2.43597-.189627*ii, -3.5527+.797741*ii, 1.74653-5.48279*ii, -.0527627-.0677773*ii, .845695+1.08055*ii
.175925-.660355*ii, .284513-.0104458*ii, -.073452+1.12603*ii, -.387691-.559073*ii, .113715+1.03638*ii, .265675+.14663*ii, -.377406+.174041*ii, -.13929-.76831*ii, -.908999+.267485*ii, -.081105+.646798*ii
-.574498-.148769*ii, .980872-2.42951*ii, -.623612+.390796*ii, 1.45217+.15754*ii, -1.28991+1.38698*ii, -.300341-.276867*ii, 1.47801-.423583*ii, -.081553-.14136*ii, .880503+1.23809*ii, -.750022+1.3698*ii
-.448284+1.08924*ii, -.113011+.0545782*ii, -3.23146+1.22024*ii, -4.52357-1.57389*ii, .0524967+.0299181*ii, -1.90402-.169805*ii, -2.91525+.839409*ii, 1.45876-4.55809*ii, -.0147989-.117793*ii, .993037+.713342*ii
1.0222+.036465*ii, -.139921-.0703419*ii, -.35383-1.4124*ii, -.474077-.126566*ii, -.144158+.36832*ii, -.0245294+.367519*ii, .434896+.337439*ii, 1.6186-.221313*ii, -.139829+.13755*ii, .618719-.863911*ii
.32834+4.98301*ii, .0030028+.122373*ii, 6.60391+.38693*ii, -.395357+3.55734*ii, -.0023654+.0180515*ii, -2.17374+.084965*ii, 1.17181+4.38763*ii, -3.77225+4.67014*ii, .00230034-.00786395*ii, 4.54175-.707594*ii
.399005+.734911*ii, -.204647+.013553*ii, -.015347+1.47801*ii, -2.6798+2.65114*ii, -.488301-.0879418*ii, -.268312+.864005*ii, -.221153+2.62534*ii, -1.71019-2.12678*ii, .0834641+.0695191*ii, 1.51732-.606587*ii
-.499194+.727277*ii, -.921585+.743521*ii, .978275-.91601*ii, -2.0883+1.2741*ii, .332822-.563583*ii, .38776-.541961*ii, -.377123+1.79493*ii, -.0011783-.394394*ii, .254343+.0404347*ii, 2.33016-1.03573*ii
.081651+.642663*ii, -2.84478-1.97956*ii, -.448235+.547875*ii, 1.74679-.513223*ii, -.473756+2.33011*ii, .229528+.345771*ii, .851047-1.66811*ii, -.0546912+.124692*ii, 1.94613-1.44411*ii, 1.15483+.829973*ii
.910899-.087397*ii, .0485138-.0884312*ii, -1.13132-1.44817*ii, -1.32876-2.10959*ii, .36493+.486466*ii, -.545898+.239248*ii, -.744144-.318656*ii, 2.93907-.907473*ii, -.514766+.310231*ii, .470379-.126807*ii
.377625-.20711*ii, -.0179526-.0282195*ii, -1.34028+.730541*ii, -.126021-.0245169*ii, -.532068+.972461*ii, -.0847648+.0699768*ii, .0119109-.0145203*ii, .175732-1.40197*ii, -.307759-.301777*ii, -.329105-.0377837*ii
-.269243+.241201*ii, -.219026+1.09443*ii, .75427-.702147*ii, -1.56758+.59212*ii, .374835-.332881*ii, .380126-.609928*ii, -.454687+1.40691*ii, .254472-.276369*ii, -.531662+.160042*ii, 1.44579-.867515*ii
-.19105-.204383*ii, .836435-.237744*ii, .177629+.953887*ii, -.127078-1.01828*ii, .042316+1.04705*ii, -.268897-.29733*ii, -.385637+.112201*ii, .0339159-.249019*ii, -.931396+.612235*ii, -.159346+1.03823*ii
.50749-2.04016*ii, .0853432-.0260548*ii, -3.48374+2.80111*ii, -5.18083+.81181*ii, -.0209594-.0560827*ii, .598518+1.66188*ii, -2.17405+1.70109*ii, -.228969-6.41666*ii, -.6602+.603039*ii, -.0826928+.366459*ii
-.966457-.441657*ii, 1.60201-.25003*ii, 1.39549-.199181*ii, -1.9072+.627348*ii, .216651-.470528*ii, .306513-.586408*ii, -.205724+1.95812*ii, -.163103-.249908*ii, -.692953+2.14652*ii, .858587+.528598*ii
-.008653+.518914*ii, -2.56823-1.83082*ii, -.436938+.49638*ii, 1.20301-.521671*ii, -.354549+2.06546*ii, .235054+.308891*ii, .604499-1.37681*ii, .0488494-.124853*ii, 1.75321-1.16628*ii, 1.19861+.825585*ii
.374587+.778944*ii, -.190789+.0247684*ii, -.402717+1.75514*ii, -2.99434+1.65395*ii, -.257288+.114943*ii, -.610706+.836944*ii, -.8508+2.25072*ii, -1.27301-2.47176*ii, -.132912-.012549*ii, 1.4187-.159013*ii
.503765-.245902*ii, -.0361702+.149057*ii, -.183086+1.44483*ii, .550153-.272763*ii, -.198322+1.44153*ii, .0759749+.200917*ii, .0144679-.101523*ii, -.586738-.417213*ii, -.848238-.444464*ii, -.292968+.375077*ii
.474451-1.09541*ii, 3.3765+2.37391*ii, 1.08151+.365541*ii, -1.24496+.189325*ii, .342635-.495698*ii, .130729-.523828*ii, -.546768+2.17763*ii, -.119756-.0364703*ii, -3.53348+1.62891*ii, -1.06149-.611114*ii
1.14228-.630887*ii, 2.06223+1.23365*ii, .284327+.687259*ii, .0725824+.130907*ii, -.196991+.559416*ii, -.123301+.197055*ii, .184136+1.05599*ii, -.146673-.0236666*ii, -2.39683+.596163*ii, -1.08429-.447531*ii
.939584-.043794*ii, .214912+1.69323*ii, -.590219+1.20436*ii, 1.17271-.893717*ii, -.112068+1.44897*ii, -.193677-.287997*ii, -.286347-.445589*ii, -.119151-.0861578*ii, -1.88454-1.27418*ii, -.93844-.424737*ii
.030196-1.84678*ii, -.0784606+.0401441*ii, -2.87186-1.04521*ii, -1.94917-1.53269*ii, .150921+.115277*ii, .81326-.137505*ii, -.962094-.595257*ii, 2.83662-3.04519*ii, -.244481+.57723*ii, -.41908-.152321*ii
1.0766-.020493*ii, .055844+1.95635*ii, -.569121+1.13153*ii, 1.27704-1.36095*ii, .077681+1.56158*ii, -.224059-.316011*ii, -.487864-.692442*ii, .141757+.0787445*ii, -2.09138-1.51425*ii, -.928747-.457592*ii
-.0026784+.190425*ii, -.115947+.160691*ii, .697592+.863825*ii, .469754-.545353*ii, .101446+1.21092*ii, -.0141037-.291117*ii, -.105591+.0320718*ii, -.414022+.403467*ii, -.697753-.220711*ii, .362591+.501448*ii
.287322-.281309*ii, -.0660675-.0886717*ii, -.293735+1.27796*ii, .223277-.256417*ii, -.196134+1.29566*ii, .102451+.144953*ii, -.04801-.0391734*ii, -.430762-.645785*ii, -.597012-.230294*ii, -.137163+.474947*ii
-.103816-.0253178*ii, -.12324-.310761*ii, .383283+.38826*ii, 1.95578-1.50798*ii, -.070163+1.77289*ii, .026305-.636837*ii, .372829-1.16847*ii, .286404+1.10588*ii, -.487615-.283884*ii, -.299229+.865089*ii
