variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-.670361-.35718*ii, 0, -.15097+.883758*ii, 1.05038-.70131*ii, 4.69342e-33+5.40789e-32*ii, -.577895+.066187*ii, .152275-.0615954*ii, .379014+.270028*ii, 5.65638e-33-3.69226e-33*ii
1.87341-.444528*ii, 0, .341932+.139822*ii, -.73599+2.03176*ii, 4.45765e-99-1.31444e-99*ii, .300679+1.43353*ii, 2.85026-1.20553*ii, 1.60449+.51902*ii, -4.57195e-99-2.28597e-99*ii
1.11235-1.58441*ii, 0, .629466-.615422*ii, -.529814-.84849*ii, -4.34305e-32-2.94417e-33*ii, .410694-1.1551*ii, -.097122+.0891766*ii, -.298726-1.41494*ii, -2.21016e-33+1.36708e-32*ii
1.58715+1.17268*ii, -3.84485e-33-1.08822e-33*ii, -.144856-.880669*ii, 1.01046-.213757*ii, 1.67222e-198-4.18054e-199*ii, -1.44826+.621135*ii, -1.31023+.266347*ii, 1.0652-.031245*ii, 6.27082e-199+1.04514e-199*ii
.117244-1.48579*ii, 0, 2.55935-3.31086*ii, -1.81959+1.93918*ii, -3.14182e-88+3.98263e-88*ii, 2.55247-.675102*ii, 5.54257+.098831*ii, -.594908+3.41456*ii, -4.39855e-88-9.42546e-88*ii
-.263228+2.02281*ii, 0, -1.87722-.927928*ii, -1.30361-.630154*ii, -1.45088e-75+2.34904e-75*ii, -.181689-.391522*ii, 2.53622+.833785*ii, -1.16096+1.33589*ii, -5.1817e-77+6.90893e-77*ii
-1.96871-.759915*ii, 0, 1.34648+5.96689*ii, .042668-3.17143*ii, 3.45447e-75+3.03993e-75*ii, 2.39572-3.19669*ii, -.705117-.324097*ii, .672913+.985053*ii, 9.49979e-77-4.31808e-77*ii
1.04606-.725984*ii, 0, -.718347+.542294*ii, 1.54291+1.55144*ii, -1.97508e-63+3.03858e-64*ii, -.06782-1.0781*ii, .649633+.235287*ii, -1.31623-1.24227*ii, -4.55787e-64
.913045+.383059*ii, 0, -.20187-.475806*ii, .604358-1.02975*ii, -3.10362e-78, .632205+.242688*ii, .794915-.796424*ii, -.599655-.259855*ii, -2.15904e-78+4.31808e-78*ii
-.736128-1.47727*ii, 0, -.137591-1.48607*ii, -2.88588+.348415*ii, 2.42471e-80-1.58133e-80*ii, -.506486+.382873*ii, 1.48837+.807266*ii, -1.2285-.560572*ii, 1.23871e-80+1.8976e-80*ii
3.07621-.424275*ii, 0, -1.2902-.626613*ii, .497149+1.17461*ii, -3.40788e-119*ii, .225511+.488717*ii, .748144+1.63966*ii, -.167825+1.2423*ii, 1.85884e-119-4.64711e-120*ii
.016044-.964109*ii, 0, .39147-2.29482*ii, 3.93833+1.19963*ii, 1.25224e-76+8.63617e-77*ii, -.808271+1.00893*ii, -2.29381+.678023*ii, .0688223-.153187*ii, -7.55665e-78-1.45735e-77*ii
-.574916+.815999*ii, 0, .69074-.606456*ii, .310038+1.14979*ii, 0, 1.56426-.445605*ii, -1.23149-1.23182*ii, .999781-.030672*ii, -3.40637e-107+2.72509e-107*ii
-2.14525-.126559*ii, 0, 1.26508+1.00365*ii, -1.84834+.407813*ii, -1.64386e-193+8.21929e-194*ii, .079430-.686196*ii, -1.54711-.087301*ii, -2.10076+1.59161*ii, -2.05482e-194+5.13705e-195*ii
-.520752+.349651*ii, 0, -.949697-1.15689*ii, 1.13618-.159338*ii, -2.01076e-87-2.01076e-87*ii, -.631287-.93884*ii, .392268+.825281*ii, -1.12938+.321449*ii, 1.50807e-87
1.77136-1.81692*ii, 1.51494e-31+1.06786e-31*ii, -.15396+.113707*ii, -.910274-.255761*ii, -3.89828e-113-1.16948e-112*ii, .598192+.142528*ii, .177866-1.36015*ii, -.884319-.292776*ii, -2.07908e-112-3.60591e-112*ii
-.37639+.831406*ii, 0, .728402+.692088*ii, -1.17758+1.11265*ii, 2.56853e-195-4.28088e-196*ii, -.295016+2.06324*ii, -1.57099-.945613*ii, -.437938+.586034*ii, -4.70897e-195+3.08223e-194*ii
1.60551-.164891*ii, 0, -.305269-.86853*ii, -.938239+1.71028*ii, -1.72591e-61+9.33452e-61*ii, .596326-.012462*ii, 1.08682-1.99406*ii, .072123+6.44371*ii, -6.56334e-62+8.02186e-62*ii
3.2743+2.21487*ii, 0, 3.50585-.530558*ii, 1.38124-4.94183*ii, -1.43885e-104-3.05211e-105*ii, 1.8521-2.87059*ii, 2.11825-.049512*ii, -.64675+1.10665*ii, -1.74406e-105+1.09004e-105*ii
-1.61327-2.24636*ii, 0, -1.10497+.796576*ii, .408646+4.89334*ii, -9.63197e-196+4.28088e-196*ii, -1.84385-.266279*ii, .517673+1.55146*ii, .321732+2.24652*ii, -2.35448e-195+1.49831e-195*ii
-.523623-.032869*ii, 0, .579358+.897027*ii, -.380439+1.03511*ii, -1.21597e-74, -1.62258-.618207*ii, .900575+.174501*ii, .585742-1.31404*ii, -1.90687e-74+4.42172e-75*ii
.618029-.105385*ii, 0, -1.03373+1.08026*ii, -1.89535-.05996*ii, -1.09476e-47-9.57919e-48*ii, 1.22741+.739557*ii, .475286+.484409*ii, 1.46613-.339532*ii, -8.21073e-48*ii
8.60511+.01136*ii, 0, 6.00222+2.71011*ii, -1.46598+.54208*ii, 1.57001e-83+2.34214e-83*ii, 2.98331+6.41832*ii, -7.78679-1.4895*ii, -2.07433-2.69907*ii, -6.58887e-83+4.94166e-82*ii
1.13667-.30593*ii, 0, -1.12222-1.22065*ii, -.301406-.542009*ii, 1.88916e-78+4.0482e-79*ii, 1.04922-1.74314*ii, -.322955-.162375*ii, -.385101+.287531*ii, -5.39761e-79*ii
.836869-.509473*ii, -2.82071e-31-1.5912e-31*ii, -.159111-1.49465*ii, 2.12955+1.23078*ii, -1.18228e-202+3.8274e-202*ii, .758489-.905447*ii, -2.67572-1.34674*ii, -1.88767+3.13081*ii, -7.65481e-202-6.12384e-202*ii
-1.01659-.468024*ii, 0, 4.64343+1.54605*ii, -2.18751+.751928*ii, -1.78085e-193-6.8494e-194*ii, -.772267-2.4359*ii, 3.2279-4.49539*ii, -1.51376-1.87482*ii, 5.47952e-194-1.02741e-193*ii
.980589+.068897*ii, 0, -.795098+1.45389*ii, .424122+.0884985*ii, -1.02734e-31-1.9788e-32*ii, .208058+.0450171*ii, -.236751+.34941*ii, -.488583-.455539*ii, -1.95225e-33+7.57326e-34*ii
-.780954+.884192*ii, 0, -1.28135-.979133*ii, -1.50532-.918946*ii, 1.22629e-106+6.81274e-107*ii, -.855813-.091365*ii, -.270482+2.78941*ii, -.28085-.777666*ii, 2.04382e-107-3.91945e-107*ii
-1.6371+.938662*ii, 1.27354e-31-9.75484e-32*ii, 1.80565-.83995*ii, -.125348+.338481*ii, -1.53727e-80*ii, -.449928+.960875*ii, .695786-.147118*ii, -.940905-3.08009*ii, -3.03088e-81-2.17433e-81*ii
-.685029+1.97957*ii, 0, -1.72111-.711129*ii, .747062+1.56334*ii, -2.93599e-31-2.72865e-31*ii, -.407293-.760153*ii, .0571692-.00173652*ii, -.569077-1.07999*ii, 5.77528e-33+2.11692e-33*ii
-.818299+.621596*ii, 0, -.581674+.583754*ii, .675025+.702455*ii, -1.38179e-76-1.03634e-76*ii, .451952-.643325*ii, -.672662+1.49482*ii, 1.13441-.86611*ii, 4.31808e-78-4.31808e-78*ii
-.498054-.650919*ii, 0, -2.87374+1.81217*ii, -9.70888-1.74496*ii, 1.70318e-108-2.44833e-108*ii, -3.09027-5.8541*ii, 4.89276-3.04052*ii, -2.22491-.146638*ii, -1.93737e-107+5.10955e-108*ii
-.0683795+.0086349*ii, 0, 1.40674-.619164*ii, .423682-.171351*ii, -1.41495e-73+5.30606e-74*ii, .556594+.025104*ii, -1.07891+1.35759*ii, .9163+1.17985*ii, 3.53737e-74+9.28561e-74*ii
-1.06656+.142084*ii, 0, -.0003299-.233759*ii, -.691424-.070845*ii, 1.05207e-191, -.431464+.271008*ii, .548783-.580801*ii, -.334262+.944661*ii, 1.75345e-192-7.01379e-192*ii
2.28439-.167163*ii, 0, 1.04805+.876363*ii, .737563+1.06247*ii, -1.75345e-191-2.58634e-191*ii, .827578+1.652*ii, 1.43855+.413741*ii, -.407733+1.24779*ii, -3.5069e-192+6.20282e-191*ii
.219731+.844873*ii, 4.1156e-33+2.77492e-31*ii, -1.94964-.767248*ii, -1.30654+.353737*ii, 1.88125e-198-4.18054e-199*ii, -1.08031+.371869*ii, 1.21719-.796724*ii, -.866755+1.33935*ii, -1.1724e-201+5.22568e-200*ii
-.0140506-.195816*ii, 0, -.703262-.700893*ii, 1.69314+.177885*ii, -6.68887e-198+6.68887e-198*ii, 2.64701-.724167*ii, -1.03287-.925737*ii, -.434344-.190608*ii, 5.3511e-197+3.2776e-198*ii
3.61933+3.93641*ii, 0, -.094024+1.32477*ii, -.0552242+.311028*ii, 3.50325e-46-3.83168e-47*ii, -1.50765+.479153*ii, .456609+.375691*ii, .171587+3.29124*ii, 8.75812e-47-1.08108e-46*ii
-2.79008-.157648*ii, -1.61634e-31-4.99898e-32*ii, -4.26431-1.98083*ii, -1.65246-.956272*ii, -2.06373e-134+1.37582e-135*ii, .544505+.649619*ii, -.067664+2.33478*ii, -.911241+1.44819*ii, 6.87911e-136-5.14539e-135*ii
.330315+1.387*ii, 0, 2.23204-.16009*ii, .78947+1.34605*ii, -2.67555e-197-6.68887e-197*ii, -.077985+1.87395*ii, 1.08118-1.43589*ii, .175386+.27245*ii, 2.67555e-197+3.34444e-198*ii
.0666273+.0365323*ii, 0, -.646623+1.1951*ii, -.837146-.192231*ii, -9.6571e-109+6.81274e-108*ii, -2.20122+1.65438*ii, -2.58479-.38008*ii, 1.69029+.959624*ii, 2.98057e-108+8.51592e-108*ii
.746528-.523387*ii, 0, -.703397+1.53567*ii, .856467+.242624*ii, 2.3411e-197+4.01332e-197*ii, -1.46766+.168044*ii, .82111+1.83246*ii, -2.43614-.869916*ii, -2.67555e-197-8.02665e-197*ii
2.25209-.38352*ii, 0, -.160119-1.57019*ii, 1.68264+.240762*ii, -1.57091e-88-8.64e-89*ii, 1.77723-.293409*ii, -.546272-.803796*ii, .049640-.751699*ii, -7.06909e-89
-2.4034+2.06482*ii, 0, -.936245+.260453*ii, -.819332-2.38944*ii, -4.48883e-190-7.01379e-189*ii, .820664-1.86089*ii, 2.24278+.088957*ii, -1.61142+.488777*ii, -7.01379e-189-2.24441e-189*ii
2.94438+.137688*ii, 0, -.338642+.0616057*ii, .388715+2.79452*ii, 7.77877e-62-1.75022e-61*ii, -.945361-.791968*ii, .662139-.379786*ii, .087993-.814119*ii, 5.44514e-61-2.04193e-61*ii
-.960087+.571707*ii, 0, .149048-1.13049*ii, -.621144+.156678*ii, -3.92772e-190-2.24441e-190*ii, -.230707+.228211*ii, -1.20686-.07554*ii, .342014-.0649927*ii, -5.61103e-191*ii
-1.22575-.302984*ii, 0, -.446248+1.27571*ii, -.601686-.304455*ii, 1.03634e-76+2.76357e-76*ii, -1.79032+1.26848*ii, -.0707074-.381729*ii, .320729+1.52995*ii, 4.10218e-77+1.72723e-77*ii
-.83571+1.21481*ii, 6.95256e-32+6.00537e-32*ii, -.492077+.220633*ii, .058639-.522832*ii, -1.60861e-86+2.01076e-87*ii, -1.24491-.488239*ii, 1.60923-.611676*ii, .112113-.470921*ii, 3.61938e-86-3.21722e-86*ii
1.50152+1.45362*ii, 0, 1.63346-.439644*ii, .896416+3.38006*ii, -2.17628e-130+1.35249e-130*ii, .513739-.350211*ii, .847332+.752516*ii, .957279+.577191*ii, 4.50829e-131-4.26342e-131*ii
.200762+.473548*ii, 0, 1.47381-2.37926*ii, 1.59855-.641148*ii, -6.77704e-121+7.74518e-121*ii, -.940092+1.60809*ii, -2.67748+.90994*ii, -.214625+.191916*ii, 9.68148e-122-1.21018e-121*ii
-1.7542+.550128*ii, 0, -.417903+.557946*ii, -.715614+1.09813*ii, 5.22568e-200+8.49173e-200*ii, .619366+1.18942*ii, -1.51905+1.13087*ii, -.812643+.052478*ii, 1.5677e-199+1.04514e-199*ii
-1.85311+2.26339*ii, 0, -.249511-.434804*ii, .521422-.573577*ii, -3.16012e-62*ii, -.44713+.389821*ii, -.222295+1.50683*ii, .380858-1.67576*ii, 2.27894e-64+3.03858e-63*ii
1.3562+2.13217*ii, 0, 1.2836-3.52961*ii, 1.20005-.361793*ii, 2.83637e-124+3.78183e-124*ii, -.787919+2.55511*ii, -1.95274-.006705*ii, .350906+2.25424*ii, 4.72729e-125-3.07274e-124*ii
.826055-2.03634*ii, 0, .747508-.13273*ii, -.973869+.946213*ii, 2.57249e-104-1.09004e-104*ii, 1.48265+.848161*ii, -.783948-.023987*ii, .747905-.125499*ii, 1.39525e-104-5.23218e-105*ii
1.14943-.637545*ii, 0, -3.62055+.604044*ii, 1.676-1.38131*ii, 4.10964e-194-4.10964e-194*ii, 4.73386-1.547*ii, .229586+1.9439*ii, -2.19547-.696837*ii, -8.56176e-194-9.58917e-194*ii
-1.54537-2.25861*ii, 0, -1.15951-.896591*ii, -3.5421+2.0934*ii, 6.68887e-197+3.00999e-197*ii, -.366046+2.3275*ii, 1.04199-2.89075*ii, -.291254-.209891*ii, -5.3511e-197-1.47155e-196*ii
-.688996-2.60708*ii, 0, -.390776+.634848*ii, 1.64347-.272595*ii, -1.07022e-196+1.73911e-195*ii, .888752-.864618*ii, .223248-3.79087*ii, 1.32976-2.96636*ii, 2.30097e-195+1.07022e-195*ii
-.96787+.26422*ii, 0, .165682+2.08184*ii, -2.13019-.22335*ii, 9.42546e-89+2.25818e-88*ii, -.0596719+.225741*ii, 2.79363+1.1856*ii, -3.17072+1.26422*ii, -2.94546e-90-8.83637e-90*ii
-1.66205+1.07902*ii, 0, -.270053-2.10475*ii, 4.12954-1.43647*ii, -1.45222e-121+2.66241e-121*ii, -2.30195+.219744*ii, 3.41105+3.36287*ii, -.192309-1.40331*ii, 9.68148e-122-1.19299e-121*ii
-2.87283+.19535*ii, -1.00783e-31-9.57645e-31*ii, -1.43947-1.23009*ii, -.720335+3.78234*ii, -1.72723e-76-7.77255e-77*ii, -2.94153-2.75834*ii, 2.06283-.198624*ii, -.096209-1.94656*ii, 1.1227e-76-2.41813e-76*ii
.650437+1.0478*ii, 0, 1.5941-3.69785*ii, .323559-.278644*ii, -4.0275e-118-4.46123e-118*ii, .124646-.0688943*ii, .878401+1.79361*ii, -.084319+.799393*ii, 9.68148e-122+4.84074e-122*ii
-1.15274+.736725*ii, 0, 1.79713-.770025*ii, .419428-.0146863*ii, 2.65303e-74+4.86389e-74*ii, -.229131+2.65428*ii, 1.55357-.120206*ii, -.255966+2.68522*ii, 8.84344e-74+5.30606e-74*ii
.954976+.83159*ii, 0, -.35877-.279949*ii, 1.9769-.092412*ii, -1.70318e-107+1.70318e-108*ii, .684658-.640766*ii, .433451-.386021*ii, 1.15913+.320766*ii, -2.55478e-108+1.83092e-107*ii
-1.763+1.29306*ii, 0, -.160923+.0736513*ii, -.182541-.569172*ii, 3.61938e-86+1.44775e-85*ii, .734052+.602869*ii, 2.5419-1.49807*ii, .748017-.876946*ii, -1.93033e-85+3.4183e-86*ii
1.23611+1.78233*ii, 0, -.629057+.044671*ii, -1.00413+.212729*ii, 7.71906e-33-2.85695e-32*ii, -.202968+1.39666*ii, .0299043+.0190489*ii, .861681+.164745*ii, 3.99411e-33-9.44359e-33*ii
.56738-.278657*ii, 0, 1.85826-.52971*ii, -2.31279+2.09593*ii, 2.26211e-87-1.50807e-87*ii, .115233+.559845*ii, 2.58257-1.08896*ii, -.121464-.0524274*ii, -1.25673e-87+1.25673e-88*ii
2.73341+2.43994*ii, 3.95305e-32+3.0582e-31*ii, .096409-1.38313*ii, -1.52762-.733232*ii, -1.75022e-61+1.16682e-61*ii, -.174319+1.30478*ii, 1.86384+.301643*ii, .696012-.176379*ii, -6.32025e-62+1.45852e-61*ii
-1.35546-1.4147*ii, 0, -1.08779-2.89157*ii, -1.7288+2.24429*ii, -8.98882e-95+8.38956e-94*ii, .442085-1.81957*ii, -.930773+1.11339*ii, -.830292-.864107*ii, 1.79776e-94-1.79776e-94*ii
1.27306-2.23411*ii, 0, .23882-.572887*ii, -.581924-2.98069*ii, 7.85455e-90-2.74909e-89*ii, 1.61763-1.69067*ii, -4.99106+2.81714*ii, -2.51869-.506224*ii, -2.16e-89-1.96364e-88*ii
-.680846+1.08332*ii, 0, -1.36332-1.62079*ii, -.0427055+.276592*ii, -4.68221e-197-1.07022e-196*ii, 2.13173+1.71807*ii, .307922-1.1351*ii, 1.98884-.070512*ii, -2.03802e-197+1.33777e-197*ii
.708951-1.08332*ii, 0, .0456494-.451787*ii, .724305+.762738*ii, 2.92161e-32+5.03764e-32*ii, .0372702+.0425125*ii, -.424288-.14733*ii, -.213616+1.73623*ii, 1.60381e-33+7.01182e-34*ii
1.27373-3.03356*ii, 0, -1.60424-1.37503*ii, -3.56872-.469039*ii, 1.94469e-62+1.94469e-62*ii, -.136094+1.04963*ii, 1.40067-1.54864*ii, -.136595+1.2106*ii, -3.0386e-64+1.94469e-62*ii
4.42264+1.46733*ii, 0, .828134-.848751*ii, -.77+2.14145*ii, 1.33777e-196+2.54177e-196*ii, 1.37877+1.50016*ii, -.360455-2.63888*ii, 1.74146-.282864*ii, 1.07022e-196-3.74577e-196*ii
4.25044-1.27735*ii, 1.18901e-31-9.54133e-32*ii, 1.50753+1.76085*ii, -1.06201-.50841*ii, 1.59673e-108+1.06449e-109*ii, 2.98427+2.17367*ii, .913069+1.17198*ii, .210828+3.62581*ii, -7.45143e-109-1.29735e-108*ii
-1.09425-2.15964*ii, 0, 1.6959-1.73431*ii, -4.03159+.546749*ii, -1.99159e-159-1.70708e-159*ii, 6.19352-.564427*ii, -.734802-1.8249*ii, -2.53614+.039369*ii, -7.62292e-160+8.53539e-160*ii
-2.48541+.219443*ii, 0, -2.03428-2.54798*ii, 5.37437-.133191*ii, -1.68331e-190+3.22634e-189*ii, .0807755+.255448*ii, 8.77625-6.90598*ii, -3.5879+1.62616*ii, 1.61317e-190+1.19234e-190*ii

component_2:
equations:
Ekf
Ugi*r+G*M*m
2.02*G*M*m-.98*m*ve^2*r
points:
-.187011-.593777*ii, -1.41579e-17+4.96581e-17*ii, .383039+.187472*ii, .604506-.655503*ii, -.729216-.30601*ii, -.257995-.173368*ii, 7.7403e-17+1.61674e-16*ii, .0845308+.212455*ii, 3.71759e-16+1.65056e-16*ii
.690881-.074661*ii, 0, .630412+.98572*ii, .645395+.545576*ii, -.00009259+.0112758*ii, .74856+.327573*ii, -5.5701e-32+1.60721e-31*ii, -1.8076+.542192*ii, 3.25239e-34-5.58994e-34*ii
-.837246+.210607*ii, 0, .336852-1.09056*ii, -.706431-.369233*ii, 1.55891+.546003*ii, -1.01828+1.74464*ii, -5.63029e-94, .678398-.339786*ii, 1.91761e-93-2.87642e-93*ii
-.604643+.772996*ii, 0, -.908107-1.30923*ii, 1.99452-2.53657*ii, -2.57341+.827755*ii, -1.09526+2.56516*ii, -4.79037e-78+1.07952e-78*ii, 2.45754+1.15935*ii, -6.47713e-78+3.23856e-78*ii
.606663+1.70709*ii, 0, -.194967+1.53103*ii, .160873+.310275*ii, -.751967+.609228*ii, -.385667-.52241*ii, -2.7905e-104-2.61609e-104*ii, .0673432+.350391*ii, -1.74406e-105+2.1921e-105*ii
-2.09613+.940945*ii, 0, 3.06036+3.14294*ii, -.673039-3.9205*ii, 2.74316+1.32573*ii, 2.37166-4.63217*ii, -6.34485e-117-3.96553e-117*ii, 3.86125+6.31964*ii, 1.22684e-117+4.95692e-118*ii
-1.02804-.644347*ii, 0, .321636-.912607*ii, .326758+1.29821*ii, -1.7241+.025802*ii, .738121-.775247*ii, -9.54668e-153-3.81867e-152*ii, 3.71492+.687129*ii, -9.54668e-152-7.63734e-152*ii
-.446274+1.78358*ii, 0, 1.611-.851872*ii, -.738332-.345529*ii, 1.06694+.943025*ii, .062141+1.45265*ii, -1.61229e-137+1.61229e-137*ii, -.101863-.826329*ii, 1.34358e-137
4.9594-2.67575*ii, 0, -21.6348+8.0164*ii, 18.7464-10.4864*ii, -32.555+8.4751*ii, 3.84817-4.24671*ii, -9.94994e-132+5.63536e-132*ii, -23.1874-.21604*ii, 1.40884e-132+2.48748e-132*ii
.01475+.559463*ii, 0, -2.0251+1.15138*ii, -1.08373+.257749*ii, 1.16782+.171166*ii, -1.61614+.011191*ii, -1.61229e-137-4.03073e-138*ii, 1.81263-.440781*ii, 5.87814e-139+3.35894e-139*ii
.948488-1.75613*ii, -3.47875e-32-7.536e-32*ii, -1.06028+1.5354*ii, 1.06898+2.82403*ii, -.994777-1.2679*ii, -.857595-.690455*ii, 1.29839e-127*ii, .428958-.110909*ii, 8.65592e-129-5.77061e-129*ii
1.12289-.771003*ii, 0, .490678+.126062*ii, .456932-.245839*ii, -.034882-.753401*ii, -.705686+.419806*ii, -6.90893e-77-5.1817e-77*ii, -1.03805-.424805*ii, 1.94314e-77+3.02266e-77*ii
.200018-.807345*ii, 0, .698197-1.02531*ii, -.340002+.436883*ii, -.33565-.480808*ii, -.41495+.165379*ii, -9.0649e-33+9.86951e-32*ii, 1.76077+.923335*ii, 3.2675e-32+2.68822e-32*ii
3.30485-.885654*ii, -1.84417e-31+1.6058e-31*ii, .323522+.27904*ii, 1.48792+2.3427*ii, 1.46667+.32308*ii, -.211392+4.51276*ii, -5.23218e-105-6.92174e-105*ii, -3.73634+1.01637*ii, 2.7905e-104-8.7203e-104*ii
2.24172+1.86751*ii, 0, 1.00027+1.58258*ii, .198976-1.29555*ii, -.545772+.427809*ii, -2.28295+1.3469*ii, 6.01321e-155+2.79688e-155*ii, -.320813+.931875*ii, 4.66146e-156-1.63151e-155*ii
