variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.63154e-40+3.41608e-41*ii, 2.08241e-17-5.49039e-17*ii, 2.23011-.993973*ii, -.269365-.54155*ii, .78186+.582518*ii, -2.08843-.143616*ii, -7.28531e-41-3.20826e-41*ii, .694542+1.2847*ii, -.819986+.504128*ii, 3.39519e-9+1.26015e-9*ii
2.29942e-39-8.40713e-40*ii, -4.91642e-17-1.19031e-16*ii, -.112894-.537424*ii, 4.01073-.013517*ii, -.965192-1.666*ii, .019909+.808855*ii, 9.21099e-39-3.40295e-39*ii, -3.25118+.670584*ii, -.166968+.765378*ii, -4.84843e-9+7.34718e-10*ii
-1.7245e-41+2.80486e-42*ii, 3.20515e-17-5.02902e-17*ii, -.184127+.604749*ii, 2.23867+.286917*ii, -.661062+.673212*ii, 1.04738-2.85166*ii, -3.84787e-41-2.20996e-41*ii, 1.42277+2.92784*ii, 2.0245+2.35522*ii, 4.95404e-10-7.19284e-10*ii
2.72712e-46-3.67156e-45*ii, 1.43373e-19-8.84312e-19*ii, .0952784-.424922*ii, -.269871+.929565*ii, -.424061-1.90876*ii, .641072-1.82067*ii, 3.10035e-45-1.45666e-46*ii, 1.6584+1.07896*ii, -1.02311-1.54541*ii, -5.45651e-11+6.94848e-11*ii
3.35262e-42+2.15741e-42*ii, 1.43477e-18-1.71452e-19*ii, -1.10348+.865482*ii, .650138-.179914*ii, -.041291-1.94255*ii, .930891+.428809*ii, 1.35769e-42+1.05159e-42*ii, .861393-1.54839*ii, -.186672-.117269*ii, 9.03461e-10+1.00221e-9*ii
-1.6212e-43+1.66422e-43*ii, 2.33031e-18-1.89277e-19*ii, .739884-.350699*ii, 1.31023+.598062*ii, .224472-1.39797*ii, -1.01182+1.63646*ii, -2.40285e-43+2.31316e-43*ii, -1.14278-2.0185*ii, .893239+.357614*ii, -4.68891e-10-6.60218e-11*ii
-2.81281e-42+2.57851e-41*ii, 4.26953e-18-8.34483e-19*ii, -.040041+1.409*ii, -1.71795+.203013*ii, .613896+1.11184*ii, -.436653-.327718*ii, -4.0245e-43-4.48684e-41*ii, .441098+.868993*ii, -.25538+.0920675*ii, -1.99466e-9+3.75669e-10*ii
-1.06296e-40+6.9916e-41*ii, -6.21721e-17+9.4273e-17*ii, .773805-.015613*ii, -1.9001+.949034*ii, -1.33389+.430839*ii, -.548637+1.04277*ii, 1.35621e-40-2.33726e-40*ii, .785492+.340135*ii, -.964119+1.44613*ii, 7.7571e-10+1.13951e-8*ii
-8.34492e-35+1.91844e-34*ii, 7.3005e-16+2.60374e-14*ii, .972061-.200545*ii, .137661-.384631*ii, 1.72707-2.04924*ii, .625151+.533001*ii, 6.26204e-35+5.85652e-35*ii, .739381-.681227*ii, .16251+1.46872*ii, -2.67471e-8-1.20733e-7*ii
-1.84706e-41-5.91235e-42*ii, 6.32543e-17-6.73423e-17*ii, -.121849+.556347*ii, .240506-.41158*ii, -1.29497-.140581*ii, -1.29981-.017971*ii, -2.25731e-41-5.8671e-42*ii, -.191787+1.73991*ii, .929917-2.36897*ii, 7.8336e-10-2.7706e-10*ii
1.05139e-41+6.33894e-42*ii, -7.46692e-19+7.43979e-20*ii, 1.93571+3.95855*ii, -.967128+.866042*ii, 1.39273-.702449*ii, .293288+.672244*ii, -1.56581e-41+2.97491e-42*ii, -.773536-1.73353*ii, 1.57965-2.41747*ii, -6.9048e-10+2.87988e-11*ii
-7.45922e-41-1.18853e-40*ii, 1.90337e-17-4.6023e-17*ii, -.581596-.787836*ii, .035404-1.32581*ii, -.543308+.698185*ii, 1.18878+.909482*ii, -3.05387e-40-8.60903e-41*ii, .105585-2.73223*ii, -2.987-.257032*ii, 6.0819e-10-1.56559e-9*ii
-3.27661e-32+1.05729e-32*ii, -4.82792e-14-1.76834e-13*ii, 1.34394+.442268*ii, -1.02489-1.7915*ii, -4.09119+4.51919*ii, -2.31393-.826239*ii, 5.25635e-32+4.79563e-32*ii, .358233+1.90609*ii, -.997628+2.95248*ii, -3.07502e-7+2.78738e-8*ii
-8.64444e-31+1.52316e-30*ii, 8.17585e-13+7.71835e-13*ii, 1.0808+.584654*ii, -1.10614-.499468*ii, .365794+.370389*ii, -1.35357+.529745*ii, 1.71703e-30-1.25302e-30*ii, .635576-.01582*ii, -.781437+.963796*ii, -3.74465e-7+2.40331e-7*ii
4.13541e-31+1.76992e-31*ii, -2.73507e-13-2.50962e-14*ii, -.91514+3.21162*ii, 5.17342-.036519*ii, -.76626-3.34916*ii, -.140412+1.76406*ii, 2.14589e-30+9.00552e-31*ii, -1.94373-.526671*ii, .862166-2.7357*ii, -6.40451e-8-1.02993e-7*ii
-6.23125e-40-2.85432e-40*ii, 1.70587e-16-4.13367e-17*ii, -1.22743+1.31639*ii, .890462+1.08705*ii, 1.80929-.799732*ii, 1.48565-1.25845*ii, -2.30968e-40-6.50713e-40*ii, -.084562-.968709*ii, -.372439+.411592*ii, 3.93528e-9+3.48663e-9*ii
-2.52812e-41-7.01844e-41*ii, -1.44088e-17-4.6672e-17*ii, 1.17933-4.92166*ii, 3.22472+.699192*ii, -3.681+.878138*ii, -4.97689-3.02593*ii, -1.88061e-39-2.70525e-39*ii, 2.07362-1.77054*ii, .247095-3.13206*ii, -2.11934e-9+2.30296e-9*ii
9.69082e-33+6.54975e-33*ii, 2.42559e-14-1.07399e-13*ii, -.481592+.957516*ii, -.410909+.0006589*ii, -.917507+.299589*ii, 1.67471+.277832*ii, -3.97685e-33-2.70125e-33*ii, -.963345-1.47596*ii, .855697+.651033*ii, 2.85551e-7+3.38359e-7*ii
2.55926e-22-2.9874e-23*ii, -9.30447e-13+2.03438e-13*ii, -1.31194+.989458*ii, .057266+.123418*ii, 1.13985-.38569*ii, .401771+.372211*ii, -2.34913e-23-5.50485e-24*ii, .68492+.759062*ii, -.385217-.151103*ii, -.00000147242+.00000214173*ii
-3.5655e-38+6.13133e-38*ii, -2.3127e-16-2.20281e-16*ii, .83425+1.69777*ii, -.616352-1.5141*ii, .111485-.0077162*ii, -.623256+.112518*ii, 1.1481e-37+1.61946e-38*ii, -1.17841+.739701*ii, -1.37482-.45938*ii, -4.7629e-9+1.15196e-8*ii
2.07369e-34-3.54953e-35*ii, 7.61193e-15-1.21318e-14*ii, -1.54296+.66159*ii, -1.06877-2.94989*ii, .54306-.4167*ii, .459008+3.56155*ii, -3.19621e-34-5.6552e-34*ii, 1.45719+2.76966*ii, -.582887-.019885*ii, -4.97853e-8-1.388e-7*ii
4.22441e-40-5.98145e-40*ii, -3.7423e-19-4.61329e-17*ii, 2.1755-.849554*ii, -.713845+.616328*ii, .98346+1.42458*ii, -.531539+.098099*ii, 6.7096e-41+6.87345e-40*ii, 1.88234+.548808*ii, -.113639-2.42594*ii, -1.00934e-9-5.63591e-10*ii
-2.00126e-40-1.41295e-39*ii, 8.07365e-17-4.35598e-17*ii, 1.592+1.6005*ii, -1.61185-.729054*ii, .804861+.136937*ii, -2.43459+.20602*ii, -2.99109e-39-1.04184e-39*ii, 2.47896+2.09537*ii, -1.89357+.034078*ii, -1.71664e-9+2.07169e-10*ii
-1.37617e-30+2.47165e-30*ii, 2.91932e-12-4.80501e-13*ii, .417549+.379927*ii, 2.33319+2.94744*ii, -.030443+.611878*ii, 1.061+2.54298*ii, -1.04966e-29+1.71112e-30*ii, 1.87645+1.86593*ii, .981401+.147675*ii, 3.75784e-7-2.55927e-7*ii
5.37482e-38-1.65225e-37*ii, -1.56116e-16-1.26883e-15*ii, 3.50592-1.24481*ii, -5.04293+4.50749*ii, .223583-1.81776*ii, 1.14433+1.29109*ii, 4.73704e-37+1.07549e-36*ii, .38922+.180208*ii, 2.17821-.897292*ii, 1.83689e-8+2.51832e-8*ii
-6.96865e-39-8.8167e-40*ii, 8.15597e-17-5.38778e-17*ii, .489926+1.55554*ii, 1.73592+.495411*ii, .038503-.861097*ii, .965017+.11012*ii, -1.16602e-38-4.98285e-39*ii, 1.26159-1.03747*ii, -.527205+.510139*ii, -1.57749e-8+6.7469e-10*ii
4.19999e-28+4.89895e-27*ii, -5.61475e-12-1.6262e-11*ii, -13.1646+.13391*ii, 16.0737+6.62236*ii, -6.42558-6.39406*ii, 15.6458-7.67833*ii, -2.56848e-26+8.15237e-26*ii, -2.08461+.529029*ii, -2.99636+13.3667*ii, 1.18196e-7+9.92021e-7*ii
3.9889e-30+1.59007e-30*ii, -3.40901e-13-1.13014e-12*ii, 5.76214+1.13672*ii, 14.4405+3.39785*ii, -1.37183+8.2708*ii, 2.5162-6.81017*ii, 5.22239e-29+3.64823e-29*ii, 9.11548-2.64104*ii, -6.77937+5.85139*ii, 2.05326e-7+3.7843e-8*ii
6.48754e-40-1.60154e-39*ii, 5.23992e-16-2.44461e-16*ii, 1.36726+.206607*ii, -2.56774-1.02849*ii, 2.49317-4.49344*ii, .676972+1.87799*ii, -3.30938e-39+3.4334e-39*ii, .732749-.097212*ii, 1.91438-1.80358*ii, 1.55545e-9+3.66282e-9*ii
-1.23018e-40+7.57114e-41*ii, 6.3712e-18+6.95599e-17*ii, -.86336+.589722*ii, -.01081+.623458*ii, .524596-2.1724*ii, -.401403+.418245*ii, -4.58731e-41-7.75147e-41*ii, .537262-.341047*ii, -1.62988+.344536*ii, -3.11381e-9-1.6219e-9*ii
-1.67863e-41-2.16716e-41*ii, 1.0849e-17-1.57962e-17*ii, 3.90959-.071493*ii, -.290886+.985662*ii, -2.2103+.094438*ii, 2.5374-.453417*ii, 9.4228e-42-1.23797e-40*ii, -1.24765-.921087*ii, .085232+1.17141*ii, 1.88698e-10+3.73895e-9*ii
-1.23327e-36+1.23295e-36*ii, 3.14655e-15+4.94204e-15*ii, -.893766+.025681*ii, .882548+.130125*ii, .784561-2.19718*ii, .959742-1.8369*ii, -1.2204e-36+9.90117e-37*ii, -1.4936+.014647*ii, -.998199-.161715*ii, -2.48912e-8-2.40487e-8*ii
-8.07787e-33+8.26298e-33*ii, -5.21518e-14+8.42234e-14*ii, -2.66043-.109937*ii, -3.40838-1.09974*ii, .369645+.116506*ii, -2.39801+.661724*ii, 3.67484e-32-1.93852e-32*ii, .933018-1.14954*ii, .23433-.357844*ii, 2.36716e-7-1.09879e-7*ii
1.58031e-38-6.42667e-39*ii, -1.08862e-16-8.19293e-17*ii, -1.0383-1.63577*ii, -.298617-1.50509*ii, .439406-.87912*ii, .446188-.502112*ii, -1.43918e-38-2.1866e-38*ii, 1.34875+1.92056*ii, .399536-2.02973*ii, 1.0351e-9-4.54511e-9*ii
7.66594e-38-2.02902e-38*ii, -1.3127e-17-1.24609e-15*ii, 2.03254+1.45214*ii, -1.96628-.058476*ii, .370839+.701063*ii, -.584739-1.98347*ii, -1.28975e-37-5.0466e-39*ii, 1.07368+1.48828*ii, -.102255+.945454*ii, -1.30297e-8-2.82371e-8*ii
3.36693e-42+1.08623e-41*ii, -2.4961e-17-6.64017e-18*ii, -.376445-.30378*ii, .290164-3.01536*ii, .551873+2.3349*ii, .112538-.941895*ii, 3.37308e-41-7.00065e-42*ii, .136793-1.52001*ii, 1.93483-.651299*ii, 5.49986e-10+8.59622e-10*ii
2.30798e-34-2.33133e-34*ii, 2.60679e-15-2.43413e-15*ii, -1.46386+2.53908*ii, -1.75885+1.77341*ii, 1.1862+3.57185*ii, -.35178+1.02381*ii, 7.502e-36+8.19345e-34*ii, -3.36854+2.98678*ii, -.98226+.178964*ii, 6.30382e-8-3.60321e-8*ii
-1.46113e-22+1.45057e-22*ii, -7.69152e-13+5.40405e-13*ii, -.622696+.04084*ii, -.141792-.0681576*ii, .108707+.0337279*ii, -.282305+.0874573*ii, 1.31688e-23-1.50667e-23*ii, .269341+1.00277*ii, -1.17172-.405139*ii, -1.40235e-7-9.67136e-7*ii
1.08916e-40-1.98484e-40*ii, 1.19814e-17+5.65843e-17*ii, .425515-.460129*ii, -.172221-1.8311*ii, -1.22562-.512492*ii, -.430746+1.48184*ii, -4.04809e-40-1.07366e-40*ii, 2.26196+.305076*ii, 1.48458-1.57068*ii, 8.91943e-10-1.16931e-9*ii
1.90599e-29-4.19238e-29*ii, 3.29194e-13+4.16276e-13*ii, 11.6808+.60426*ii, 4.6292-4.24219*ii, -5.98742-14.852*ii, .066782+5.6559*ii, -8.90869e-29-2.76288e-28*ii, 10.39-1.3005*ii, -4.47565+2.05114*ii, 2.7429e-7-3.89546e-7*ii
4.67879e-40-9.4189e-40*ii, 4.2422e-17-9.25577e-18*ii, -1.78439+1.79489*ii, -1.02364+.184774*ii, -1.01118+1.02845*ii, .549433-1.01589*ii, 2.06963e-39-2.16204e-40*ii, -1.07781+1.29971*ii, -1.80321+.890093*ii, 5.51095e-9+2.14858e-9*ii
9.0649e-37-1.9429e-37*ii, 1.59896e-15+1.551e-15*ii, -.737868+.488474*ii, 2.06747+.586976*ii, -1.26259-1.47793*ii, 1.55003-.486627*ii, 1.97166e-36+4.2189e-37*ii, .417378+2.06561*ii, -1.03876+1.63812*ii, 2.70075e-8-1.21291e-8*ii
7.91586e-26-2.25362e-26*ii, 1.4279e-11+5.10808e-11*ii, 5.62547+1.10492*ii, 1.27979-2.26998*ii, 4.74555+2.03529*ii, -.21165-8.75578*ii, 5.01493e-26-2.08531e-25*ii, 6.26507+1.64678*ii, -3.62706-.203173*ii, -3.19269e-7+8.55824e-7*ii
1.20394e-31-7.15452e-32*ii, -1.66235e-13+1.45638e-13*ii, -2.4712+2.80715*ii, 1.18312-.679124*ii, -2.54318-.608974*ii, 3.27682-.359805*ii, 9.3785e-32-1.66325e-31*ii, .288396-1.86765*ii, .687557+1.05073*ii, -3.84195e-8+1.65796e-7*ii
7.08734e-38+7.59562e-38*ii, 4.41071e-16-7.3956e-16*ii, -.691174-1.39397*ii, -1.09087+.459026*ii, -.744955+.864639*ii, .091739-.57777*ii, -1.1218e-37-5.0326e-38*ii, -.775514+.110171*ii, .847495+1.50203*ii, 1.50022e-8+1.60791e-8*ii
-7.6164e-41-4.54841e-39*ii, 6.78475e-17+4.75252e-16*ii, .239615+.402286*ii, -7.48946-2.87168*ii, 7.23446+7.35698*ii, -.723731+1.93508*ii, -1.24911e-38+3.42838e-38*ii, -4.52515-5.22294*ii, 3.29471-1.54182*ii, -7.9148e-9-5.41598e-9*ii
7.34431e-40-4.60089e-40*ii, 3.6054e-17-3.48379e-17*ii, .982581-.620841*ii, .312964+.859599*ii, .159603-.192548*ii, .751911-.031786*ii, 6.25343e-40+4.87325e-40*ii, .946472+.660219*ii, .321734+.0339261*ii, 5.87895e-9-6.76018e-9*ii
-2.33399e-34-5.94395e-34*ii, 8.16575e-15-3.42734e-14*ii, .169407+.66028*ii, -.98938+1.75265*ii, .487455+.153362*ii, -1.02843+.615133*ii, 1.27269e-33+1.79015e-34*ii, .513344+.593775*ii, -.210979-1.51892*ii, 2.04975e-7+1.3525e-7*ii
-7.74661e-39+1.9274e-38*ii, -4.8529e-18+2.33107e-16*ii, 5.76707+6.9935*ii, -1.7578+8.2905*ii, 25.9543+.42392*ii, .55547-10.5733*ii, -1.39448e-37-1.95924e-38*ii, 4.55372+5.85084*ii, 4.40938+3.36624*ii, 2.92876e-9+1.37847e-9*ii
-4.47893e-42-3.7783e-42*ii, -3.52763e-18+2.14328e-18*ii, -.318017+.0640478*ii, -.532238+.156529*ii, .178905-1.96462*ii, .439663-.38758*ii, 2.97527e-42+1.30987e-42*ii, -.599132+.946689*ii, 1.21377+.301405*ii, -2.12347e-9+2.48992e-10*ii
-2.58683e-39-1.19991e-39*ii, 2.9449e-17+5.19995e-18*ii, -1.60662+3.1641*ii, 1.36558-.881416*ii, 1.63134+.140141*ii, -.244926-1.49087*ii, -2.93191e-39+1.80539e-39*ii, 1.19559-4.42844*ii, -1.41402-2.69521*ii, -2.39662e-10-1.70795e-9*ii
1.32621e-41+5.6474e-42*ii, 1.38112e-17+4.28814e-18*ii, -.692305+.662849*ii, .593023+.176842*ii, -1.05498-.28125*ii, 1.26941-1.19822*ii, 5.90076e-42-5.4848e-43*ii, -.457685-.85591*ii, 1.12527-.65653*ii, 1.78445e-9+2.33404e-9*ii
9.38836e-40+4.1255e-41*ii, -1.38592e-17+1.90715e-17*ii, .65984-3.79286*ii, -.681572+2.40646*ii, 2.41231+.773965*ii, 1.67348-2.90884*ii, 2.02588e-39+1.06742e-39*ii, -.09676-4.48917*ii, -1.22721+2.06188*ii, -1.85974e-9-4.99552e-10*ii
8.34991e-40+4.05525e-39*ii, -1.43822e-17-5.62033e-18*ii, 3.4261+.210412*ii, -3.08284-.787326*ii, 7.28346-.797231*ii, 1.39418-.462232*ii, 6.1866e-40-1.31591e-38*ii, -1.76188-5.21674*ii, -3.60551+2.37384*ii, -1.65527e-9+4.75968e-10*ii
2.99266e-40-3.05848e-40*ii, -4.31363e-17+2.68188e-17*ii, .852415+.003882*ii, -1.18978+.756487*ii, 1.21383+.177166*ii, -.528939-.075594*ii, -1.2469e-40+5.90281e-40*ii, .127023+.531027*ii, -1.9029+.527891*ii, 4.4592e-10+5.57479e-9*ii
-1.79916e-43+5.85122e-44*ii, -1.16889e-18+2.4849e-19*ii, .763501+.052386*ii, .365792-1.26069*ii, .349723+1.03739*ii, -.197208+1.03517*ii, 7.9539e-45+2.48221e-43*ii, .566735-.57655*ii, .0075711+.105917*ii, 2.16569e-9-5.96005e-10*ii
-5.04989e-30-1.24028e-31*ii, -5.54884e-13+6.356e-14*ii, 1.73536+.305923*ii, -.375813+.216352*ii, .678084+2.02006*ii, .678506+.672794*ii, 1.92518e-30-1.04649e-30*ii, -1.68122-.938295*ii, -2.94818+.332593*ii, -7.16862e-7+4.607e-10*ii
-5.09807e-39+2.32907e-38*ii, 4.80285e-16-5.32392e-17*ii, 1.77948-.415065*ii, 1.55781+1.60669*ii, -1.12686-1.15091*ii, .763898-1.1425*ii, -4.53629e-38+2.80915e-38*ii, -.830723+.234371*ii, -.601432-1.22501*ii, 2.21747e-9-1.46585e-8*ii
-7.07753e-41+1.95387e-40*ii, -1.12643e-17+1.69745e-16*ii, 1.93915+.081856*ii, -3.45849+.078826*ii, -2.46941-3.13414*ii, .847737+2.84878*ii, -8.93648e-40+2.8886e-39*ii, -1.62169+1.87189*ii, 2.21426+1.17196*ii, 3.71606e-9+3.14117e-9*ii
-4.09688e-36+8.91212e-37*ii, -1.55216e-15+2.14291e-15*ii, .79045+2.13857*ii, -1.61229-.522736*ii, -.722092+.603676*ii, -.203053+.422972*ii, 7.07123e-36+7.0469e-37*ii, .082332+.506664*ii, 1.57677-1.97608*ii, 3.5711e-8-6.26046e-9*ii
-2.1438e-41-2.05853e-40*ii, 8.59946e-17-4.66234e-17*ii, 1.01825-.356785*ii, .831516+3.09147*ii, 3.23026-.899512*ii, -.322798-2.46296*ii, -3.56427e-40+8.43579e-40*ii, .276942+1.74014*ii, -.272473+.12136*ii, -1.79781e-8-5.57721e-9*ii
-4.30303e-36-1.1242e-35*ii, -6.81353e-16-3.49977e-15*ii, 7.33023+.83972*ii, -5.16756+3.81103*ii, .770982+2.48303*ii, 4.50772-15.4864*ii, 6.15134e-35+5.01246e-35*ii, 7.288+.695004*ii, 9.0008+3.38726*ii, -1.85347e-8+7.22347e-9*ii
-7.5833e-43-2.39076e-41*ii, 2.30825e-18+7.94773e-18*ii, .727051-1.19055*ii, .121138+1.48576*ii, 2.41813+.572438*ii, 1.74708-1.72478*ii, 5.61013e-41+3.53302e-41*ii, -1.48495+1.1126*ii, -.809536-.681493*ii, -7.82488e-9+6.2949e-10*ii
7.29546e-38-6.04601e-38*ii, -6.7265e-16-1.89679e-15*ii, -3.01531-1.13668*ii, 1.2655-1.07582*ii, -.937115+.444519*ii, 1.64236-1.40733*ii, 2.67822e-38-1.54719e-37*ii, .0402073+.358776*ii, .021215-3.81543*ii, 2.27023e-8-1.31348e-8*ii
-5.32801e-42+6.63186e-42*ii, 1.92306e-18+2.66199e-18*ii, 1.00143-.490547*ii, 1.78976+2.97604*ii, .500366-1.39062*ii, .852981+.221307*ii, -2.92726e-41-3.98693e-42*ii, 1.99861+.148084*ii, -.231561+.687363*ii, -1.1815e-9-6.82442e-10*ii
2.11981e-33-1.26976e-33*ii, 1.17413e-13+3.27749e-14*ii, -.843171+.722234*ii, 1.07861+1.78784*ii, -1.92061-2.0166*ii, .4763+.795565*ii, 4.55656e-33+2.4203e-33*ii, .591493-.16853*ii, .484617-.211792*ii, -5.117e-8-1.01144e-7*ii
1.8401e-39-4.98473e-40*ii, -1.736e-16-3.40052e-17*ii, .795042+1.74161*ii, .758284+1.57665*ii, -.361801+1.30868*ii, -.520162-.99738*ii, 2.18124e-39+2.52321e-39*ii, .235731+.130186*ii, 1.07551-.001725*ii, 1.28065e-9-2.14194e-8*ii
-1.1582e-41+2.59695e-42*ii, -6.5166e-19+1.70921e-17*ii, -2.33443+.10567*ii, -.43796+1.1086*ii, -.557063-.229922*ii, .834232+.786568*ii, 2.19345e-42-1.39771e-41*ii, .307272+.298171*ii, .23295+1.81202*ii, 3.49757e-9-1.34867e-9*ii
-8.85661e-37+8.64759e-37*ii, -1.86425e-15+5.46108e-16*ii, -2.71866-1.76941*ii, -2.84623-.279718*ii, -2.43389+1.85862*ii, 2.50544+1.54623*ii, 3.05074e-36-1.47663e-36*ii, 2.83936+.572266*ii, -2.77898+2.42754*ii, -9.16476e-9-1.15512e-8*ii
1.0915e-40+1.48061e-41*ii, 2.82565e-17-2.17503e-17*ii, -4.41063+1.18682*ii, 2.54532+4.40187*ii, -.318968+2.63483*ii, .030718+4.02208*ii, 4.391e-40-5.66104e-41*ii, -2.97141-.612661*ii, -2.02451-3.32192*ii, 8.85501e-10-2.38235e-9*ii
