variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
0, -.672133-.141559*ii, 2.15904e-78-2.15904e-78*ii, .672133+.141559*ii, 1.41902+1.24956*ii, .800856+.405805*ii, 0, .728091-.192281*ii, 1.78562+.176486*ii
-7.77877e-62+8.26494e-62*ii, .936979-1.47392*ii, 2.33363e-61-3.50045e-61*ii, -.936979+1.47392*ii, 3.73296+1.85152*ii, -1.0299+1.96013*ii, -1.45852e-62-4.86173e-63*ii, -1.00021+3.30778*ii, -1.05703-.980368*ii
-1.02963e-184-1.76508e-184*ii, 1.25305-.293582*ii, -1.24361e-75, -1.25305+.293582*ii, .399597-.243374*ii, -.347902-1.48686*ii, 4.70687e-184-1.76508e-184*ii, .455745-.374159*ii, 1.10289-.427941*ii
4.5186e-182, .467076+3.3888*ii, 1.39525e-104+7.25445e-105*ii, -.467076-3.3888*ii, .644037+1.06707*ii, .738321-.459144*ii, 1.5062e-182+2.35344e-182*ii, 2.46987-.979418*ii, -.658975+2.91768*ii
-1.43642e-188, .954168+.340304*ii, 9.72346e-63+3.6463e-62*ii, -.954168-.340304*ii, .923756-2.03478*ii, -.494894-.682933*ii, -2.87285e-188-1.43642e-188*ii, .788702-.864621*ii, .726572-.156303*ii
1.6088e-186, 1.77865-1.33*ii, -2.18336e-186+1.6088e-186*ii, -1.77865+1.33*ii, -1.28633+.332843*ii, .588822+3.88227*ii, -2.58556e-187-1.14914e-187*ii, -1.02588+1.77982*ii, -1.04878-.668377*ii
0, 1.56315-.909346*ii, 7.20799e-32-1.87238e-31*ii, -1.56315+.909346*ii, -1.01434-.818855*ii, 1.5255-2.53889*ii, -1.63506e-106+1.09004e-106*ii, 1.15663+1.09263*ii, .239594-.37102*ii
0, -1.42282+.007664*ii, 5.93618e-64+4.55787e-64*ii, 1.42282-.007664*ii, .441558-4.56412*ii, 2.24463-3.78847*ii, 9.53875e-190+1.12221e-190*ii, .459839+1.46902*ii, -3.53995-3.93414*ii
0, .432474-1.47773*ii, 0, -.432474+1.47773*ii, .288259+1.51968*ii, -.39888+.618318*ii, -3.59106e-188+4.66838e-188*ii, -.170867-1.3509*ii, -.314151-3.99338*ii
2.66849e-47-2.73691e-48*ii, -2.27915-1.29948*ii, -2.80533e-47+2.73691e-48*ii, 2.27915+1.29948*ii, .237399+1.65679*ii, -1.43449-4.34964*ii, 8.38179e-48+4.78959e-48*ii, -1.50285+1.14921*ii, 3.03063+1.57642*ii
2.81722e-95+5.12925e-95*ii, -6.43682-2.97233*ii, 3.48489e-59-4.97841e-60*ii, 6.43682+2.97233*ii, -5.35906+9.78933*ii, -4.63067-2.15333*ii, 1.75563e-96+3.10161e-96*ii, -12.1101+.91526*ii, -5.10829-6.21397*ii
-3.84081e-181-4.59391e-181*ii, -2.818-87.332*ii, -4.29944e-137+1.44434e-137*ii, 2.818+87.332*ii, -37.098+64.87*ii, 116.42-58.6357*ii, 1.28704e-184+1.36058e-184*ii, 16.3703-138.108*ii, -35.3507+22.6899*ii
-7.01379e-191+3.5069e-192*ii, 1.61125+1.22083*ii, -3.83523e-93-5.75284e-93*ii, -1.61125-1.22083*ii, -1.44809-1.19079*ii, .228519+5.80382*ii, -3.22634e-190+1.19234e-190*ii, -.70825-.588893*ii, 1.60345-2.01359*ii
2.58878e-183, -1.03011+1.80821*ii, -7.62614e-108+1.02191e-107*ii, 1.03011-1.80821*ii, 3.33902-.255322*ii, -1.3441-1.19073*ii, 2.35344e-183+7.06031e-184*ii, -.762906+1.34032*ii, -.172629-2.28469*ii
-2.52496e-190+1.12221e-190*ii, -.268078+.140215*ii, 2.1449e-31+1.12732e-31*ii, .268078-.140215*ii, -1.68573+1.29476*ii, -.56175-.444252*ii, 1.12221e-190+1.68331e-190*ii, .453672-.325746*ii, .03697-.566858*ii
-7.10773e-190-7.54714e-190*ii, -.439905-.476816*ii, 1.68675e-80+5.71851e-81*ii, .439905+.476816*ii, -2.66244-.950406*ii, .940648+2.77423*ii, 3.36662e-190+6.73324e-190*ii, .368736+.97346*ii, 2.12271-1.89105*ii
2.51515e-186, -.54183+.766299*ii, -1.4709e-185+2.20635e-185*ii, .54183-.766299*ii, .449575+.71568*ii, -1.98955+1.48082*ii, 3.21759e-186, 1.36821-1.93476*ii, 2.36813-.844541*ii
-3.20067e-182-1.41206e-181*ii, -5.24673+4.54499*ii, -3.7655e-183-2.68292e-182*ii, 5.24673-4.54499*ii, 1.18907+1.88177*ii, -3.33771-3.19932*ii, 2.58878e-183+2.72999e-182*ii, -1.25323-5.71516*ii, 2.56155-3.74483*ii
-1.05069e-187*ii, -1.57661+.054237*ii, -9.41375e-184+6.73991e-183*ii, 1.57661-.054237*ii, .220907+.375832*ii, -.364042-.307686*ii, 1.14914e-187+1.86735e-187*ii, 1.17574+2.16361*ii, -1.93917-2.43008*ii
8.47129e-121-7.26111e-121*ii, -2.86123+.045453*ii, 8.51592e-108-5.10955e-108*ii, 2.86123-.045453*ii, .305712+.567156*ii, -1.58728+1.73102*ii, 1.52483e-120-1.16178e-120*ii, -3.18821-.666691*ii, .772821+2.76445*ii
-4.01662e-182*ii, -.0334946-.479458*ii, 3.02266e-77+1.72723e-77*ii, .0334946+.479458*ii, -1.57076-.366517*ii, 1.28518+.423786*ii, -1.80744e-181*ii, 1.4087-1.50466*ii, -.884184-1.63542*ii
2.43087e-63+1.45852e-62*ii, -.279286-.430873*ii, -1.94469e-62-7.77877e-62*ii, .279286+.430873*ii, -1.59416+1.99688*ii, -.872348-.030342*ii, 3.6463e-62+1.16682e-61*ii, .276564+.384897*ii, .821547-.772408*ii
-2.94135e-188-4.66838e-188*ii, .121656+.103817*ii, 1.40534e-63, -.121656-.103817*ii, -1.81462-.559284*ii, -.026016+2.00047*ii, 4.30927e-188-1.72371e-187*ii, -.328686-.558013*ii, 1.29772-1.15058*ii
3.50844e-78+1.5214e-80*ii, -1.40675+1.01752*ii, 3.45447e-77-1.98632e-76*ii, 1.40675-1.01752*ii, -1.39632-2.54865*ii, 1.38469-1.74105*ii, -6.74701e-79-3.91326e-78*ii, -.380744-2.59072*ii, -1.62719+1.09425*ii
-2.87642e-92+3.83523e-93*ii, .698557+2.17096*ii, 5.83408e-62+6.80642e-62*ii, -.698557-2.17096*ii, -.067709+.785559*ii, -1.77738-1.0923*ii, 6.13637e-92+1.45739e-91*ii, -.148064-.20084*ii, -.753793+.095588*ii
2.2593e-182+1.88275e-182*ii, .455473+.795228*ii, 1.33616e-31-9.03293e-32*ii, -.455473-.795228*ii, .173489-1.52321*ii, -.496305+.0592947*ii, 2.2593e-182-9.0372e-182*ii, .620896+.274917*ii, -.121105-.540089*ii
0, .664648+1.99293*ii, -3.59106e-189-3.59106e-188*ii, -.664648-1.99293*ii, 1.07627-2.6011*ii, -1.96688-1.10975*ii, 7.18212e-189-1.43642e-188*ii, .148363-.686606*ii, -2.81309-3.29293*ii
-1.38847e-60+1.55575e-61*ii, .738029+.762546*ii, 1.09051e-31+3.35372e-32*ii, -.738029-.762546*ii, .613877-.057470*ii, .961639+1.35898*ii, 2.5281e-61-2.91704e-61*ii, 1.1779-2.3027*ii, -.30632-.360469*ii
3.28167e-62-2.18778e-62*ii, -.790174-.747327*ii, -3.16012e-62+1.94469e-62*ii, .790174+.747327*ii, .581826+.831169*ii, .419087+.324105*ii, 2.91704e-62+1.33698e-61*ii, .473312-.796019*ii, -1.07348-1.29419*ii
3.0952e-74-2.43195e-74*ii, 1.5523+.989194*ii, -4.42172e-74+1.32652e-74*ii, -1.5523-.989194*ii, -3.19274+1.77952*ii, -5.58729-4.30896*ii, 1.5476e-74-6.35622e-75*ii, 2.52324-1.62829*ii, 3.17454+6.33673*ii
-5.52466e-184-1.91862e-183*ii, -1.62579+.944036*ii, 6.13637e-92-6.13637e-92*ii, 1.62579-.944036*ii, -1.39281+.066212*ii, .713685-.239236*ii, 2.9418e-184+1.76508e-183*ii, .05294+1.05213*ii, .940293-1.28603*ii
1.25768e-189+1.20053e-188*ii, .217927-.720101*ii, -1.3494e-79*ii, -.217927+.720101*ii, .172678+.457778*ii, .445576-1.49892*ii, 7.18212e-189-1.25687e-188*ii, -.224593+.347104*ii, -1.08509+1.30107*ii
1.61799e-184-2.35344e-184*ii, -1.96796-.007534*ii, 3.40637e-108+6.81274e-108*ii, 1.96796+.007534*ii, .033514-1.10383*ii, .591459-.386246*ii, -1.61799e-184+1.17672e-184*ii, -1.72373-.664356*ii, 1.63086+.652864*ii
2.27801e-107-1.19223e-107*ii, -1.09161-1.12219*ii, 1.15057e-92-3.25994e-92*ii, 1.09161+1.12219*ii, -1.37282+.842878*ii, .354605-.254752*ii, -1.02191e-107-1.10707e-107*ii, -1.97366-1.32309*ii, -1.23693+1.90112*ii
2.59085e-77+4.10218e-77*ii, -1.5294-1.55153*ii, 6.84228e-49-8.98049e-49*ii, 1.5294+1.55153*ii, -.332365-.373743*ii, 1.89766+.070109*ii, -4.31808e-78-2.15904e-77*ii, -.34831-1.0347*ii, .724719+.196312*ii
3.30438e-33-2.94667e-33*ii, .216638+.129957*ii, 1.51013e-31+4.99526e-32*ii, -.216638-.129957*ii, .0972583+.353003*ii, -.281142-1.15303*ii, -2.3815e-33-2.66648e-34*ii, .78359+1.75529*ii, .121197+.512232*ii
2.38048e-190, .122819+1.44164*ii, -2.51687e-93+2.87642e-93*ii, -.122819-1.44164*ii, 1.15967+1.58024*ii, -.872503-.606705*ii, -3.92772e-190+1.12221e-190*ii, -.721248-2.3282*ii, -1.15594+.055432*ii
6.94738e-89, -.029529+1.3831*ii, -1.9345e-75+2.76357e-75*ii, .029529-1.3831*ii, 1.25667+5.0468*ii, -.879401+1.38657*ii, 1.50807e-87-1.3824e-87*ii, -1.63006+.379755*ii, 1.77808+.516098*ii
3.90707e-186-2.75793e-186*ii, 1.13406-.590167*ii, -3.44742e-186+3.21759e-186*ii, -1.13406+.590167*ii, 2.15723-.374845*ii, 1.64257-.861063*ii, -2.98776e-186*ii, -1.3888-.869767*ii, -2.77971-3.8866*ii
0, -.845244+.235912*ii, -3.3735e-80+2.44579e-79*ii, .845244-.235912*ii, -2.43394+1.72522*ii, .984879-.210412*ii, -1.31509e-192+5.80829e-192*ii, .154517-.34513*ii, 1.33978-1.54167*ii
-6.26579e-180-1.20496e-179*ii, -.736873-1.98088*ii, 5.54282e-180+1.10856e-179*ii, .736873+1.98088*ii, -4.55227+.624176*ii, 2.85734+5.12588*ii, 2.8919e-180-2.22918e-180*ii, 3.45469-2.23921*ii, 3.2419-4.52275*ii
-2.13219e-189+8.52877e-189*ii, -1.79713-1.55441*ii, 6.13637e-92*ii, 1.79713+1.55441*ii, -2.49976-.715877*ii, -1.44159+.765594*ii, 2.6933e-189-6.73324e-189*ii, 1.03865-1.65302*ii, -1.51925-1.71673*ii
0, -1.70893-.005261*ii, 3.3735e-80-3.3735e-80*ii, 1.70893+.005261*ii, 2.00592+1.14237*ii, .637337-.055222*ii, 7.18212e-189-1.07732e-188*ii, -.273633-1.72818*ii, -1.59208+.764984*ii
7.18212e-189+8.97765e-189*ii, .75654+.135817*ii, 1.07952e-78, -.75654-.135817*ii, -.763538-.160857*ii, .309036-1.41897*ii, 1.0055e-187+8.61855e-188*ii, -.07499+.730588*ii, -1.1093+.483842*ii
4.59656e-187-3.87114e-188*ii, 1.33185+.078423*ii, 1.79776e-94+2.2472e-94*ii, -1.33185-.078423*ii, -.484536-4.21137*ii, 1.42089+1.85391*ii, -5.7457e-187+1.03423e-186*ii, -.755884+.823393*ii, 1.10059-3.19099*ii
3.45447e-76+2.76357e-76*ii, -.752594-.450331*ii, 1.38179e-76+3.06241e-77*ii, .752594+.450331*ii, -1.26754-.205562*ii, .20096-.422939*ii, 2.07268e-76-6.90893e-77*ii, -2.80838+.388103*ii, 1.52605+.782444*ii
-2.48921e-59-6.96978e-59*ii, -1.72027-1.95594*ii, 3.48489e-59+6.75197e-59*ii, 1.72027+1.95594*ii, -.039539-3.72938*ii, -.683747-2.69938*ii, -1.99136e-59-2.24029e-59*ii, 2.34344-.708973*ii, -2.4932+1.02854*ii
2.56881e-179, .598588-4.74406*ii, 1.53409e-92+1.07386e-91*ii, -.598588+4.74406*ii, -4.93779+8.38639*ii, .759787-3.25961*ii, 1.20496e-180-4.17217e-180*ii, 4.27867+6.25375*ii, -12.1222-.41641*ii
3.58472e-32+7.54649e-32*ii, -1.69212-.933413*ii, 2.34056e-32-1.11616e-31*ii, 1.69212+.933413*ii, 1.25311-.243402*ii, -.710404-.897524*ii, 4.75521e-32-5.30573e-32*ii, -.848323-1.27498*ii, .302159+.861404*ii
-4.49081e-76-1.0025e-75*ii, -.188217+4.00716*ii, 1.70161e-62*ii, .188217-4.00716*ii, 2.16062-6.1079*ii, -3.21096+.924886*ii, 5.1817e-77-1.8136e-76*ii, -5.79044+1.45952*ii, -3.4676+1.13056*ii
2.14773e-91+1.53409e-91*ii, .163229+.0564195*ii, -4.0482e-79+8.09641e-79*ii, -.163229-.0564195*ii, 3.13716-1.4012*ii, .810375+.972706*ii, 9.9716e-92+3.83523e-92*ii, -2.41563-1.00265*ii, 2.02663+.301704*ii
2.15904e-78-4.0482e-78*ii, .372728-2.17367*ii, 4.59024e-62+5.83408e-62*ii, -.372728+2.17367*ii, -2.22268+1.02434*ii, -.481453+1.61931*ii, 1.21446e-78+2.15904e-78*ii, 1.47479-.043120*ii, .595039+1.23198*ii
-9.94887e-75-2.87412e-74*ii, .674067-1.14176*ii, 1.10543e-74+3.53737e-74*ii, -.674067+1.14176*ii, 1.31771-1.68803*ii, .565256+.717899*ii, 2.21086e-74+1.32652e-74*ii, .590714-1.37773*ii, -.852533+1.94689*ii
-8.91146e-190, -.552343-1.07398*ii, -5.39761e-79-6.74701e-79*ii, .552343+1.07398*ii, .982063+.367346*ii, -1.14747-2.24722*ii, 1.57109e-189+1.0661e-189*ii, 2.88355+1.67664*ii, -1.84002+.020069*ii
-5.19622e-33-1.67619e-32*ii, -.97959+.191359*ii, -3.62037e-32+9.38711e-33*ii, .97959-.191359*ii, 1.1218-.263726*ii, .775748-.485804*ii, -1.2915e-32+9.1578e-34*ii, -1.29002-1.02305*ii, -.309944-.428175*ii
-1.72737e-32-7.09141e-33*ii, -.037732-.634011*ii, -2.93798e-31+9.82423e-32*ii, .037732+.634011*ii, -.31085+.287751*ii, .961843+.848623*ii, 1.3157e-32-1.61952e-32*ii, .797916-1.07382*ii, -.033037-.67382*ii
3.40414e-134, 1.04552-2.75439*ii, -2.21086e-75+2.21086e-75*ii, -1.04552+2.75439*ii, -2.69196+1.72239*ii, -.800883-2.85426*ii, -8.80525e-134-5.39322e-133*ii, 4.11437-.765286*ii, -.97647-2.77182*ii
0, -.247382-.725646*ii, -2.85747e-101+7.14367e-102*ii, .247382+.725646*ii, -.558457+1.83391*ii, -.635932+2.29473*ii, -1.24745e-110-5.09375e-111*ii, -.721113+.992288*ii, 1.50841+.523059*ii
0, .447123-.0785766*ii, 2.6988e-79+1.3494e-79*ii, -.447123+.0785766*ii, .734789-.364105*ii, .710039+1.16119*ii, -8.76724e-193, -1.44781+1.07286*ii, 2.29691-.569878*ii
1.49794e-106, -2.11423+1.82486*ii, -2.59085e-77-2.41813e-76*ii, 2.11423-1.82486*ii, 3.05579-2.33529*ii, -2.83835+1.09349*ii, 5.17768e-106+1.63506e-105*ii, .43134-3.02161*ii, -1.40965+3.12603*ii
0, 1.31144-.748394*ii, 1.47273e-90, -1.31144+.748394*ii, -1.3694-.325422*ii, -.671082-1.30223*ii, -4.00046e-100+4.11475e-99*ii, .387106+.92055*ii, -1.98756-1.26387*ii
5.61103e-190-1.57109e-189*ii, -.303251-.28109*ii, 8.63617e-77, .303251+.28109*ii, .691991+1.82268*ii, -1.22216-.981003*ii, 1.27932e-188-3.59106e-189*ii, .399398+.439779*ii, 1.64369+.385351*ii
-1.72371e-187-2.0927e-187*ii, .30461-.229554*ii, 8.63617e-78+4.58796e-78*ii, -.30461+.229554*ii, 2.26477-1.70597*ii, -3.27173-.443974*ii, 1.72371e-187-1.43642e-187*ii, 1.31107+2.08746*ii, -1.05047-.47265*ii
-2.29929e-73-2.12242e-73*ii, .176946+1.46399*ii, 1.39284e-73+3.18364e-73*ii, -.176946-1.46399*ii, 2.4513+2.25551*ii, -.068909-3.39563*ii, -1.2823e-73-4.42172e-74*ii, -3.15889-.311059*ii, -.588651-4.00069*ii
6.15036e-32+8.83314e-32*ii, -.981001-.878982*ii, -4.5831e-32+1.4426e-32*ii, .981001+.878982*ii, 3.12049+.354994*ii, -.701015-.823674*ii, -5.36867e-33+1.73066e-32*ii, -3.09681+1.5132*ii, -.0745523-.189237*ii
2.6988e-79, -5.91848-6.11945*ii, 1.61928e-77-2.33177e-76*ii, 5.91848+6.11945*ii, 6.80209+5.88045*ii, 1.44784-7.00299*ii, -1.30386e-87+5.65528e-88*ii, 7.64995-11.6664*ii, 12.0315+11.0081*ii
-6.43518e-186+5.97552e-186*ii, -.922367+1.82583*ii, -4.14536e-76-1.9345e-75*ii, .922367-1.82583*ii, -.747122-3.6365*ii, .214774-2.47467*ii, -6.89484e-187-3.7347e-186*ii, -1.06176-3.16359*ii, 2.63195+.376365*ii
1.01876e-71-6.79176e-72*ii, 2.10302+.436255*ii, -2.26392e-71+1.47155e-71*ii, -2.10302-.436255*ii, 2.25726+2.46966*ii, -1.28395-2.82991*ii, 1.58474e-71-1.13196e-72*ii, -.095955-1.77617*ii, 7.302-1.01874*ii
-1.79553e-189-6.73324e-190*ii, -.346598+.138727*ii, -4.79404e-94+9.58807e-94*ii, .346598-.138727*ii, -.695035-.843148*ii, 1.80901+1.41374*ii, 3.16843e-189, -1.45826+.44654*ii, -.661988+1.08801*ii
-2.6988e-79+4.0482e-79*ii, .285781+.175545*ii, 5.39761e-79-5.39761e-79*ii, -.285781-.175545*ii, .394318-1.23862*ii, -1.67034-.238767*ii, -3.71085e-79*ii, .740148+1.04933*ii, -1.39917-1.61965*ii
3.63055e-122, 1.02409-.057702*ii, -4.25188e-31+3.93172e-31*ii, -1.02409+.057702*ii, 2.99663+.668095*ii, -1.9315-.180932*ii, -3.63055e-122-1.08917e-121*ii, -1.43247+.568114*ii, -.0453677+.0408595*ii
-2.59085e-77-3.99423e-77*ii, -.850528-.712051*ii, 1.29543e-77+2.6988e-77*ii, .850528+.712051*ii, -.524507-.007900*ii, -.193611-1.71166*ii, -1.72723e-77+5.28965e-77*ii, 1.15385+1.44236*ii, -.12926+1.79284*ii
5.04962e-186, .373597+.364687*ii, -6.68488e-63-4.86173e-63*ii, -.373597-.364687*ii, .811902+.106621*ii, .257037-.15058*ii, -1.10317e-185-8.2738e-186*ii, -.496529-1.11111*ii, .71193-1.27592*ii
4.59656e-187-1.80311e-186*ii, -2.34516+1.05998*ii, 1.03634e-76-6.90893e-77*ii, 2.34516-1.05998*ii, -1.66619+.268158*ii, -2.9078+1.19336*ii, -3.21759e-186+3.90707e-186*ii, .885764+.38157*ii, -1.66628+1.06767*ii
1.5136e-188, .173684+1.74164*ii, 2.04382e-107-2.04382e-107*ii, -.173684-1.74164*ii, 1.48148+1.01581*ii, -.631953-2.00792*ii, -6.89484e-187-8.35265e-188*ii, .132375-.132473*ii, 1.5164-3.37922*ii
-2.24441e-190-1.40276e-190*ii, .136336-.158882*ii, 8.64129e-65+1.13947e-64*ii, -.136336+.158882*ii, -1.07877-1.56173*ii, -1.05802-.205358*ii, -5.61103e-191-3.5069e-192*ii, 2.48003+1.54651*ii, .564283+1.05069*ii
3.44742e-186-9.19311e-187*ii, -2.49347-1.22212*ii, -1.53409e-91-9.9716e-92*ii, 2.49347+1.22212*ii, 4.47513-1.69826*ii, -3.22093+1.64544*ii, 1.09168e-186-3.7347e-187*ii, -5.13808-1.21397*ii, -4.36011-.264045*ii
4.48883e-190+1.12221e-189*ii, 1.77114+.521073*ii, 1.82315e-62-1.45852e-62*ii, -1.77114-.521073*ii, .696312+1.56008*ii, -.698039+.803882*ii, 1.57109e-189-1.79553e-189*ii, .247281+1.30254*ii, -1.2828-.807773*ii

component_2:
equations:
-.5*m*ve^2+Eki
G*M*m+Ugi*r
Eki-Ekf+Ugi-Ugf
-1.1*m*ve^2*r+2.2*G*M*m
points:
-8.70902e-28+1.26218e-27*ii, -.778596+.362584*ii, -.414348+.0188048*ii, .364249-.343779*ii, .340873+.676426*ii, .209398-.428107*ii, -2.66319e-27+9.86076e-28*ii, .957987-.413198*ii, 7.79e-30-2.81032e-30*ii
-2.57672e-31+1.85587e-31*ii, -.703581-.595278*ii, -.166634+.725713*ii, .536947+1.32099*ii, .677679-.499613*ii, -.11336-.0208649*ii, -7.07797e-32+1.174e-31*ii, 2.10863+.431907*ii, 3.58678e-32-4.05216e-33*ii
6.09938e-104*ii, .119248+.239312*ii, 1.23517+.729924*ii, 1.11592+.490612*ii, -1.10465-.680886*ii, .470368-.588343*ii, -1.39525e-104-3.61893e-104*ii, .184913-1.51378*ii, -4.36015e-106+7.77289e-107*ii
1.31408e-90, .114131+.444993*ii, .149822+.501894*ii, .035691+.0569002*ii, -.716877+.128599*ii, 1.4264-.706439*ii, 4.90909e-90+9.81819e-91*ii, .419374-.388699*ii, -8.63617e-77*ii
1.03434e-205-2.58837e-205*ii, .186617-.0723826*ii, -.165487+.199502*ii, -.352104+.271884*ii, -.793007-.709465*ii, -.321154+1.03383*ii, 4.9836e-206+7.4754e-206*ii, 1.33128-.643042*ii, 1.99344e-205-3.7377e-206*ii
2.2912e-151, 1.90356+2.52875*ii, 1.58044+1.96602*ii, -.323116-.56273*ii, .452982-.508224*ii, -.740517-.812917*ii, 1.90934e-152, .195484+.788797*ii, 5.72801e-152+7.51845e-152*ii
