variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-.72335-.253608*ii, -.244615+.932268*ii, .643929+1.6252*ii, -.690032-.372982*ii, -.354862+.133038*ii, .11563+.222589*ii, 1.55229+1.29662*ii, .411188-.608715*ii, -5.53629e-19-3.05654e-18*ii, -.426677+3.13698*ii, 2.98494e-18+2.31546e-19*ii
3.03369+.742608*ii, 1.14773-1.80591*ii, .639223-1.6663*ii, -.528526-.153383*ii, -.030914+1.11629*ii, -.86401+.463681*ii, .589534-2.73398*ii, .0268374-.322819*ii, 3.23247e-35-3.32941e-35*ii, -.801076-2.40151*ii, -2.30259e-35-9.65881e-35*ii
-1.99436-.323877*ii, 2.1019+1.25278*ii, -.274775+1.27469*ii, -4.378+.92726*ii, 1.27706+.084798*ii, 1.14722-.309653*ii, -1.57159-.149257*ii, .390963+1.6467*ii, -1.8576e-28+1.9712e-29*ii, .95619-3.64411*ii, -4.15145e-28-1.91284e-28*ii
-.618187+.269488*ii, 1.62676-.489105*ii, -.700747+.109854*ii, .778786+.488713*ii, .574863+1.28155*ii, -1.33369+.133938*ii, -.0050739+.480098*ii, .704373-.079380*ii, -6.92814e-25+1.21866e-24*ii, .667716+.056396*ii, -5.30991e-25+2.32133e-24*ii
-1.74851-3.62233*ii, .827785-3.99138*ii, .01823-1.2453*ii, 2.01543-6.01055*ii, .725936+.176953*ii, 1.19514+2.30132*ii, -3.42165-4.15582*ii, -6.54636+1.38998*ii, -2.92094e-22+1.54949e-21*ii, 9.17904+5.40901*ii, 5.94281e-21+2.4485e-21*ii
-.284172-2.46165*ii, 2.25291-4.26813*ii, -.528962+.570518*ii, 4.41515+1.2124*ii, .549729-.268499*ii, 4.09071-.161153*ii, 1.34849-3.8193*ii, -1.89237-.065682*ii, -2.07087e-31+2.20073e-31*ii, .024801-1.15911*ii, 4.72752e-31+1.37968e-30*ii
1.81014-1.63568*ii, -.823339-.750476*ii, 2.20447-.878314*ii, 1.05283-1.35166*ii, .063992+.712771*ii, .433128+.0101726*ii, -2.05028-2.72365*ii, -1.91869+.523522*ii, 4.09101e-36+8.39647e-37*ii, .514053-.754888*ii, -2.73815e-36-3.76152e-36*ii
-.312412-1.56425*ii, 1.47954+.044714*ii, -2.6166-.694726*ii, .036967+1.23711*ii, -1.1289+.492986*ii, -.142881-.164173*ii, -.275771+1.26521*ii, -1.35037-.003679*ii, 4.9887e-30-3.60754e-30*ii, .816252-2.80804*ii, 7.54231e-30-5.11445e-30*ii
6.40118-1.50468*ii, 1.01152-3.93302*ii, -.509635+1.11582*ii, 3.21154-2.52942*ii, 1.7671-3.96403*ii, -2.02967+3.86985*ii, .917178+1.20595*ii, 1.94075+2.19647*ii, -6.18654e-21+1.58549e-21*ii, .080176+1.6869*ii, -2.201e-23+2.59355e-20*ii
1.25039+.912886*ii, 1.12048+2.17385*ii, -.161898+1.33006*ii, 2.36389-1.09103*ii, -.049203-.741872*ii, -.798141-.326567*ii, -1.33642+1.59682*ii, -.512128+2.2513*ii, -6.69311e-21-4.41295e-21*ii, -3.14712-.661062*ii, 2.0936e-21-1.94944e-20*ii
.124516+.687449*ii, 1.01294-.043151*ii, 1.36057-1.76421*ii, .224629-.0892554*ii, .178614-.268625*ii, -.140328-.0109311*ii, -1.56085+1.50137*ii, -.644276+1.62735*ii, -4.42591e-25-1.05205e-24*ii, -2.60851-.350122*ii, -4.93715e-25-1.04657e-24*ii
-.527598-.654385*ii, 1.34801+1.23191*ii, .172733-1.00052*ii, -1.1272+.947276*ii, -.737594+.160449*ii, .695012+.426439*ii, .498707+.995673*ii, .881955+.673017*ii, -3.88662e-29+3.39187e-29*ii, .69706+.812208*ii, -9.41769e-29-2.1569e-30*ii
-2.49852-3.10339*ii, 2.37106+2.59785*ii, -.016249+5.15006*ii, -1.37332-2.77294*ii, 2.29333-1.28113*ii, .094937+.116409*ii, -.254189-1.49522*ii, .831839-5.14287*ii, -7.90107e-23-4.35328e-23*ii, 1.66574-1.3677*ii, -7.42478e-23-3.08477e-22*ii
3.99229-4.00604*ii, -4.28309-2.53187*ii, -.881818-.519267*ii, 1.70305-1.75219*ii, .836295+.836635*ii, -1.49609-5.18919*ii, -.009190-4.78103*ii, 3.12483-.100979*ii, -2.05046e-24-2.25984e-24*ii, -1.55052-2.33494*ii, 3.06069e-24+1.48706e-23*ii
.235424-.398075*ii, .65567+.748001*ii, .136897+.515602*ii, .282144-.0119955*ii, .165516+.413279*ii, -1.41216+.804206*ii, -.633467-.823347*ii, .544617+.566185*ii, 6.38374e-35-2.92882e-34*ii, -.052526+1.12891*ii, 2.60932e-34-1.44284e-34*ii
1.09357+1.09155*ii, -.717956-.372494*ii, 1.46324-.990395*ii, -.182793+.592156*ii, 2.06926-.079958*ii, -.194425+.455132*ii, .507342+.547113*ii, .363416-.298709*ii, -1.30656e-18-1.21803e-18*ii, .730817-2.70753*ii, 4.84348e-19+1.36118e-18*ii
.442052+.996371*ii, .369895-.354113*ii, -.687856+.613893*ii, .188544-.108827*ii, 1.45619-1.16723*ii, -1.10574+.649483*ii, -.149094+.564721*ii, .0432518+.242756*ii, -3.39147e-29+1.38091e-28*ii, -.664719+.755685*ii, 3.63548e-29+6.30887e-29*ii
-2.87757+8.7244*ii, -5.85159+5.37725*ii, -.977841+.198377*ii, 1.07507+1.58007*ii, 1.06623-.488216*ii, -6.07719+6.9443*ii, -5.32836+5.74269*ii, .954036-1.19801*ii, -6.03531e-24-4.01898e-25*ii, 10.8566-3.97756*ii, 3.74773e-23-3.01016e-23*ii
-.500793-.644438*ii, -1.53973-.355157*ii, .928107+.58029*ii, .003555+1.27643*ii, .987259+1.02929*ii, -.666596+.140247*ii, -.569155-.059372*ii, -.459937-.0966771*ii, 7.46546e-23-2.13121e-22*ii, 1.00517-1.0271*ii, -1.9064e-22+3.01635e-22*ii
-.439693+.499279*ii, -.327183+.418778*ii, -.852101+.556313*ii, -.280969-1.41596*ii, -.574386-1.55774*ii, -.612209-.194766*ii, -.190531-.352519*ii, .073279-.596876*ii, -6.15718e-20-1.22165e-20*ii, -.163061-.0356635*ii, 2.52612e-20-2.17879e-20*ii
3.47043+1.0587*ii, -.318363+2.12073*ii, -.470673+.97321*ii, -1.2833+.160269*ii, 1.01571-.694711*ii, -2.55388+1.76539*ii, 1.84209+2.30226*ii, 1.16222+2.57466*ii, 6.18764e-27+5.84721e-27*ii, -2.35969-3.68254*ii, -1.43703e-26+1.12608e-26*ii
-.150432-1.25387*ii, -1.20934+3.23813*ii, .510652+.465702*ii, .496775-.415753*ii, .59179-.735285*ii, -2.64295+.072412*ii, .934969-.957094*ii, 1.58407-.111795*ii, 9.97963e-27+2.35795e-26*ii, -.500581-.467787*ii, -8.84224e-26+3.7996e-27*ii
6.71727-4.3913*ii, 9.23033+4.7543*ii, -4.08545-9.72511*ii, -2.4509+3.75683*ii, 2.73705+7.40839*ii, -.0704428-.0154877*ii, -.226803-.990503*ii, 13.826-1.79022*ii, 5.29143e-39-3.95645e-39*ii, -.512761-4.86862*ii, 6.76517e-38-1.13623e-38*ii
-.169914+.100875*ii, -3.14981+1.61471*ii, -.834443+1.03673*ii, -1.66096-3.19176*ii, .041279+.0430546*ii, -.0351362-.105892*ii, -.750702+3.22673*ii, -1.03156-.076701*ii, 4.17569e-23-5.88965e-23*ii, 1.72965-1.33432*ii, -3.64253e-23+2.52938e-22*ii
-1.00833+2.42569*ii, .821442-1.51133*ii, -.883648-3.08844*ii, .365527-2.69113*ii, 1.11219+.410355*ii, .207258-.147808*ii, -.089699+2.21409*ii, .614254+1.6971*ii, -6.56512e-22+5.90519e-22*ii, 1.27059+1.24027*ii, 3.53182e-22+1.47728e-21*ii
-2.31701+1.36807*ii, 1.32002-.774731*ii, -.241564+.996679*ii, .932837-.106341*ii, .42518-1.58948*ii, 1.36304-2.16511*ii, -1.16713-1.14552*ii, -.784861+2.55046*ii, 1.06397e-26+2.26446e-26*ii, -.451485+3.21149*ii, 3.15881e-26+2.16485e-26*ii
.60824+2.90718*ii, .700964-.702782*ii, -3.89102+1.8086*ii, .300907+3.39619*ii, -1.24494+5.04735*ii, -.0994145+.127051*ii, .514932-.247516*ii, .282362-3.12143*ii, -2.334e-30-2.09159e-30*ii, -2.1761-1.95582*ii, -3.10599e-30+1.74166e-31*ii
-.0249291+.011767*ii, 1.20741+.483007*ii, -.135041+.101076*ii, -.739856-1.02043*ii, -1.23973-1.2216*ii, -.643763-.724077*ii, .00545705-.0148689*ii, .813043-.58499*ii, -1.4483e-20-7.08886e-21*ii, -.12524+.588331*ii, -1.4063e-20-1.55546e-20*ii
-2.43479-.682476*ii, -.311647-3.28105*ii, 1.96921+.594191*ii, -1.1812-2.22002*ii, -1.53088+2.63448*ii, -.568662+.183927*ii, .207818+.803439*ii, -.119917+.754034*ii, -8.78176e-22-2.243e-23*ii, 1.97555-1.29855*ii, 2.00088e-22+2.88833e-21*ii
-2.12774+1.96256*ii, .0825156-.366379*ii, -.487556-.960158*ii, -1.84567-1.15352*ii, -.800563+1.9873*ii, 2.44905+.482895*ii, 1.22075+.5789*ii, -1.31956-.547157*ii, 7.91486e-19+2.80996e-18*ii, -.951796-.324944*ii, 1.09482e-18-5.8119e-20*ii
.471481-.0479536*ii, -.736342-2.04738*ii, -.417727-.04274*ii, .601308-1.02352*ii, -.467339+.226553*ii, 2.56348-.807837*ii, -.857168-.31292*ii, -.699798+.246108*ii, -7.20106e-23+1.60219e-23*ii, -.789472+.425415*ii, 8.58273e-23+1.35635e-22*ii
.742164+.872903*ii, .37329+.84588*ii, -1.32937-.67491*ii, -.057859+.593824*ii, -1.05089-.589904*ii, .514088-.037798*ii, -.891561-.330166*ii, -1.19075-1.55147*ii, -4.09434e-20+1.96594e-19*ii, -.007812+1.52284*ii, -1.81579e-19+3.87534e-20*ii
1.2384+1.37367*ii, -2.0975+.772191*ii, 1.73241-1.49053*ii, -3.67115-10.6868*ii, -.0849853+.303022*ii, -.22467+.273708*ii, 3.14004-4.96749*ii, -4.17032+.111901*ii, 1.09545e-31+1.76946e-31*ii, -3.51484+4.11319*ii, -3.66407e-31-2.86555e-31*ii
-.393056+.383101*ii, -1.60353-.36587*ii, -.505188-.204746*ii, 1.83641+.446712*ii, -.948956-.357929*ii, -.051924+1.84647*ii, .229305-.490197*ii, -.509301+.463802*ii, 3.1235e-31+1.8677e-31*ii, -.500544-.199374*ii, -4.32529e-31-4.13771e-31*ii
-11.0305+1.58219*ii, -5.28953+5.34486*ii, -1.96414+1.26175*ii, -2.60631+3.04353*ii, -.521236-1.33066*ii, -1.10553-1.72008*ii, 1.78429-7.59057*ii, 5.85819+3.40916*ii, -5.59252e-28+8.47555e-28*ii, .789724-5.98261*ii, -1.57188e-27-7.4723e-27*ii
-.325538-2.93346*ii, -.312063-.608023*ii, -2.12899-.832589*ii, .320867-.543343*ii, 2.81204+1.23627*ii, -.426576-.370157*ii, -.481349-.831561*ii, 1.52761+.312926*ii, 2.34778e-19-1.61168e-18*ii, -.565391+.11743*ii, -1.0532e-18+3.60193e-19*ii
-.209206+.166359*ii, -.271758-1.85204*ii, -.0412969-.355865*ii, -.183164+.431635*ii, .499357+.424821*ii, 1.88354-.888448*ii, -.0786252+.400036*ii, -1.27505-1.5896*ii, -2.91297e-20+2.64016e-20*ii, .892796+.240566*ii, 5.6813e-20+4.67745e-20*ii
1.00721+1.54895*ii, 1.95584+.341162*ii, -.488161+1.36164*ii, -1.76786-4.00327*ii, -.79101-.266499*ii, -.842076-.265816*ii, -1.73601-1.37331*ii, 2.22974-.901966*ii, -1.62725e-24+1.10973e-24*ii, .668864+.973098*ii, -3.56125e-24+1.61531e-24*ii
-1.54386+1.03563*ii, -.293203-1.38793*ii, -1.36148+1.5174*ii, -.317161+3.07567*ii, 3.65757-.169424*ii, -.207605-.396208*ii, -.434285+.263032*ii, 1.12503-.034488*ii, 8.53225e-27+1.31972e-26*ii, -1.40358+.902315*ii, 1.58151e-26-1.57116e-26*ii
-.165166-.947265*ii, -.677441-1.06524*ii, -.172245-.786354*ii, 1.65084+3.37634*ii, .98819+.108815*ii, -.379527+1.43448*ii, -.269428-.928917*ii, -.349719-1.69821*ii, -4.37495e-29-7.00389e-29*ii, -1.12106+.0071*ii, -4.49704e-29+9.40508e-29*ii
4.34128-.091352*ii, 3.55187-.056418*ii, .832184-.890517*ii, 3.035+1.97998*ii, 1.48512-.160715*ii, -.13633+2.9198*ii, 2.89592+.251876*ii, -2.31745-2.62934*ii, 3.10233e-29+1.54535e-30*ii, 5.48101+.313702*ii, 1.10278e-28+3.7386e-30*ii
-.638417+.726022*ii, -.361715-.769464*ii, .531797+.097362*ii, -1.79388-.222204*ii, .434333+1.64523*ii, -1.16251+3.09666*ii, .31677+.471666*ii, 1.34974-.160808*ii, -1.69809e-21-2.79938e-21*ii, -.302787+2.7147*ii, -1.53979e-21+2.3192e-21*ii
-.206929-.698448*ii, -.69138-1.17623*ii, .226701-.390601*ii, .197808-1.01593*ii, -.223722-.58535*ii, 3.47664+.81776*ii, 1.15902+.089466*ii, .223846+.0383621*ii, 5.80228e-20-1.58782e-20*ii, -.512268-.807525*ii, -5.87923e-20-5.72703e-20*ii
-.0588362-.235163*ii, -1.99549+1.5222*ii, .258781-.814547*ii, -.197243+.235647*ii, .0667481-.373302*ii, .251585+.216423*ii, .58313-.261876*ii, .358741+.527246*ii, -1.12468e-35-2.04258e-36*ii, 1.3734-.233316*ii, 2.55522e-35-1.3044e-35*ii
-5.40918+4.22284*ii, 2.84701-6.54805*ii, .155255+.777038*ii, 7.53098-5.87032*ii, .406164+1.42415*ii, 10.5378-2.89866*ii, 1.74037+4.29454*ii, 5.02693-17.92*ii, -3.29396e-20-3.08417e-21*ii, -2.64476-8.00067*ii, -1.13975e-19+2.0691e-19*ii
.26071-.563744*ii, 2.75923+.72033*ii, -.0496833+.355274*ii, -5.65616-1.72879*ii, -.0001872+.18307*ii, -.746451+4.7684*ii, -3.08084-1.42095*ii, 1.3458-.933921*ii, -5.17356e-31+1.49398e-31*ii, 2.75026+1.40873*ii, -1.53512e-30+3.9558e-32*ii
-.168585-.111993*ii, 1.64707-1.97723*ii, .240113-.242942*ii, .731598+.935447*ii, .617286-1.29821*ii, .97673-1.43356*ii, .0199992-.139369*ii, 1.09707-1.2561*ii, -7.4499e-35-1.69111e-35*ii, -.093948+1.83112*ii, -1.56142e-34+1.19448e-34*ii
1.53691-.20715*ii, -.951211+.170587*ii, .868186+.356454*ii, -.11925-.420623*ii, -.832012+1.03463*ii, 1.07622-1.39346*ii, -.847025-.804325*ii, -.656675+.503756*ii, 5.16514e-19-1.08294e-18*ii, 1.39383+1.45471*ii, -3.06578e-19+1.11821e-18*ii
-.546845-.108724*ii, -.586113-1.08956*ii, -.831173-.571696*ii, -.023219-1.43363*ii, -.150716-1.3955*ii, -.291967+.463579*ii, .118846-.379027*ii, 2.41245+.743399*ii, 1.1997e-26+3.02933e-26*ii, .818955-2.35138*ii, 2.59746e-26-3.08267e-26*ii
-.221836+.337271*ii, 1.29096-.230093*ii, .54548+.255256*ii, -.422824+.430453*ii, .275145-.0388908*ii, .322058+1.06538*ii, -.960327+1.09005*ii, -.278121-.235388*ii, -1.98145e-19-2.02347e-19*ii, -1.094-.866885*ii, -3.02355e-19-2.1563e-19*ii
-3.90348-3.78278*ii, .950167-2.45247*ii, 1.27154+.595945*ii, .117909-2.48363*ii, 1.22909+1.16287*ii, -2.74074+.293994*ii, -3.21231-.038472*ii, -2.4794-.744229*ii, 3.22633e-26+7.30494e-27*ii, 1.55093+.552539*ii, 4.85707e-26-7.21839e-26*ii
.670677-.736726*ii, -.560432-.664391*ii, .463264+.630198*ii, .275442+1.02253*ii, -.466036+.458389*ii, -1.47652-.687036*ii, -1.52177+.084037*ii, 1.06344-.295322*ii, 2.2733e-20+8.68688e-19*ii, 1.12934-2.18794*ii, 5.64409e-19-5.01944e-19*ii
-1.03904-.89278*ii, 1.64592+.248762*ii, 1.98619+.849522*ii, .439265+.521756*ii, .535084-.395694*ii, -.29213+.0288686*ii, -.457687-2.00694*ii, -.757809+.077141*ii, 1.05884e-27+7.1914e-28*ii, .474911-.421495*ii, 1.56387e-27+1.44704e-27*ii
-.561556-4.45832*ii, -.536902-1.8889*ii, -1.8438+.719376*ii, -2.79095-3.20337*ii, 3.0724+5.99636*ii, .66532-.934521*ii, -.626906-.227563*ii, 4.17315-.093959*ii, -4.6149e-30-2.15985e-30*ii, -4.20567-2.41169*ii, -1.602e-30+9.87673e-30*ii
.281778+1.65928*ii, -.702256-.224269*ii, -.537767-2.3911*ii, -.562776+.404593*ii, -1.41631+.961263*ii, .0758798-.26973*ii, .408167-.894521*ii, .763543+1.71484*ii, 8.30051e-20+2.04097e-19*ii, -.655238-.912446*ii, -1.25181e-20-1.61944e-19*ii
.23769+.100405*ii, -1.36474-.39123*ii, -.054882-1.16223*ii, -.780581+.154046*ii, .0490623+.212405*ii, -.167803-.0903802*ii, .694153-.958705*ii, 1.13468-1.60583*ii, 4.03504e-19-1.86393e-19*ii, -1.3865-.317244*ii, -6.23601e-19+9.65155e-20*ii
-1.99676+.044814*ii, -.124178-2.46549*ii, 2.35328-.711715*ii, .236131+2.8119*ii, -1.54486+.044412*ii, -.279087-.1769*ii, 1.29229+.008142*ii, -.309075+.814877*ii, -1.13607e-24+9.40784e-25*ii, 2.46411+.765897*ii, 2.46056e-24+2.68413e-24*ii
1.7066-.749727*ii, -2.74194-1.62128*ii, -1.05282-.242918*ii, 2.8401-.094892*ii, -.022295+.656238*ii, 1.03267-1.21775*ii, -1.2294-2.5588*ii, .47376+.921763*ii, 4.45715e-34-1.37008e-34*ii, .44773+.392737*ii, -1.44425e-33-3.46962e-34*ii
-.385142-1.15036*ii, -.978304+.70258*ii, -.728895-.169403*ii, 1.5264-.13097*ii, -.842692+1.39047*ii, -1.52322-1.54042*ii, -.482304+.569287*ii, -.217675+1.17777*ii, 4.39728e-24-7.603e-27*ii, 1.57435-1.88439*ii, -4.29653e-24+3.09688e-24*ii
-1.13563-.68718*ii, -.282382+.59224*ii, 1.60815+.212985*ii, -.77932-1.02999*ii, .764458-.036975*ii, -.484654-.139793*ii, -1.4387-.968498*ii, .422111-.578499*ii, -4.64686e-19+1.11493e-18*ii, 2.52612+.86126*ii, -5.29086e-19-5.90041e-19*ii
-.148318-.795721*ii, -1.34897-2.16429*ii, 1.43031-.274794*ii, .637603-1.17*ii, -.735331+.215677*ii, .0740621-.374313*ii, -.106527+1.05088*ii, -.314468+1.88833*ii, -1.64485e-25-4.89893e-25*ii, 1.04772-.560261*ii, -8.38386e-25+1.01684e-24*ii
.284764-.482392*ii, .458152+.141943*ii, .804729+.385569*ii, .936465-.182868*ii, -.122651-.68089*ii, -.248062-.658326*ii, .613239+.528688*ii, .884058-.223921*ii, 6.27236e-19-5.28354e-19*ii, 1.88637+.711355*ii, 3.62366e-19-1.53034e-19*ii
-1.0702+1.40158*ii, -.545194+.588489*ii, 1.91831-.092484*ii, 1.19844+.039818*ii, -1.69694-.361002*ii, -.325355+.350316*ii, .435255-.918543*ii, .201183+.0130321*ii, 3.19459e-19+5.87714e-19*ii, -2.60734-.718862*ii, -5.20031e-19-1.3242e-19*ii
-7.44763+1.84136*ii, 1.0634+.375538*ii, .423969-1.09015*ii, 4.54833-4.01069*ii, -.575877-2.36247*ii, 3.10387-4.67002*ii, -.010359-3.155*ii, -5.20406+.16836*ii, -1.28845e-17+1.35557e-17*ii, -2.25786+.819389*ii, -1.8792e-17+9.57652e-18*ii
-2.71678+.304033*ii, 3.69326-.773937*ii, .153449+.769992*ii, 2.93116+1.82816*ii, 5.99694+.216162*ii, 4.25963+1.23397*ii, -.450615+.0669406*ii, 3.77953+2.14603*ii, 1.18069e-23+5.02623e-23*ii, -1.07777+.476254*ii, 8.25056e-23+1.76494e-22*ii
3.39255-.679802*ii, -.082953+1.17339*ii, -3.94803+6.48174*ii, -.098781+3.35927*ii, .379998+.349087*ii, -.0165351+.0577489*ii, 3.95048-5.41808*ii, -3.57361+7.08922*ii, -7.40964e-19-8.98077e-19*ii, 1.52008-1.89025*ii, 1.11526e-18-7.94944e-19*ii
-1.0209+.190015*ii, .731361+.684491*ii, -.870009+.001909*ii, -.096016+1.31076*ii, 1.24349-.493718*ii, -1.34985+.245117*ii, -.761603-.149581*ii, -.0024873+.322361*ii, 5.36021e-22-8.86395e-22*ii, -.51835-.983141*ii, 9.98754e-22-2.81373e-22*ii
-2.5399-.472706*ii, 1.01838+2.73865*ii, .074284-.857424*ii, 1.65853-1.78349*ii, 1.81697-.794375*ii, 3.48775+.038949*ii, -1.07807-.731489*ii, 2.46614-2.57764*ii, 2.50645e-20+1.51326e-20*ii, -1.63037-.155601*ii, -1.59177e-20+8.40536e-20*ii
-.043358+.325455*ii, -1.46497+1.46085*ii, .0457625+.337384*ii, .732971+.929897*ii, 1.80597+.66066*ii, 1.10837-2.60645*ii, .0369691+.166687*ii, -.281249+1.9438*ii, -3.24289e-20-9.31468e-20*ii, 1.13938-.276136*ii, 1.83581e-19+8.90834e-20*ii
-.0279298+.085649*ii, .65038+.270172*ii, -.381285+.0273609*ii, .0445757-.0570218*ii, -.0506579+.0379917*ii, -.272866+.552831*ii, 1.16441-.817463*ii, .866077+.416643*ii, 4.524e-19-1.22382e-18*ii, .525155+.591079*ii, 6.24874e-19-6.73723e-19*ii
-.833446-1.19548*ii, -1.00529-.635026*ii, -1.19844-.238714*ii, .877175-.336257*ii, 1.24133-1.03774*ii, -.822306-.525623*ii, .078699-.897272*ii, .954469-1.16039*ii, -9.1362e-19+1.13967e-18*ii, -2.61082+1.042*ii, 1.64217e-18-5.65528e-19*ii
