variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-.75691-.140199*ii, 0, .847659+.32036*ii, .0907487+.180161*ii, .761958+.09382*ii, 1.22847+.417872*ii, 4.5599e-75+8.29072e-76*ii, -1.16136-1.98281*ii, -.253926-1.04157*ii
-.615959+.12668*ii, 1.33181e-31+1.40274e-31*ii, -1.00806-.400284*ii, -1.62402-.273604*ii, 1.04315+1.63533*ii, -.175602-1.63229*ii, -6.28364e-89+1.57091e-89*ii, -1.28507+1.48752*ii, -.229174+.192208*ii
-2.34146+.574602*ii, 0, -.402628-1.63069*ii, -2.74408-1.05609*ii, .42348+1.2071*ii, -1.95208-1.69674*ii, -8.09244e-103+1.33944e-102*ii, -1.10574-.102659*ii, -1.56894+2.45324*ii
-.948399+5.73257*ii, 0, 1.73889-2.38056*ii, .790488+3.35201*ii, -2.06554-1.0842*ii, 2.14994-2.12375*ii, 1.62649e-119-5.26673e-119*ii, 1.20288-1.24162*ii, .692227+.128077*ii
.569903+.842678*ii, 0, -.406292-1.49708*ii, .163611-.654406*ii, -1.16173+.171312*ii, -.159572-.145661*ii, -3.50804e-31+4.47973e-31*ii, .753911-.98778*ii, -.224347+.187927*ii
-.941779-.441625*ii, 2.33926e-31-3.56186e-32*ii, .500832+2.05862*ii, -.440947+1.617*ii, 1.46286+2.7304*ii, -1.141+.135251*ii, -8.7971e-88+6.28364e-88*ii, -2.46433-.541568*ii, .734293-1.1081*ii
-.970125-1.51972*ii, -7.06414e-31+4.33105e-31*ii, -.048192+1.07515*ii, -1.01832-.44457*ii, 1.51301+1.48845*ii, .887483+.407224*ii, -4.57641e-102-1.6743e-102*ii, -1.82653-.682505*ii, -.151121-1.54755*ii
-.642706+1.26476*ii, 0, -.280721-.538146*ii, -.923427+.726611*ii, -.671776-.077725*ii, .961024+.052981*ii, 1.22939e-31-4.37209e-31*ii, -.215516+.324588*ii, -2.41785-.774017*ii
-.983945-2.06715*ii, 0, -.267058+.906366*ii, -1.251-1.16079*ii, -1.79016-1.16579*ii, -5.36813+2.14375*ii, 1.25673e-86+1.25673e-86*ii, .427219-.575552*ii, .370904-1.0075*ii
.125202+.415143*ii, 0, -.334421+.174209*ii, -.209219+.589352*ii, -.0653654-.226159*ii, .412125-.0330561*ii, 8.6029e-71-1.81114e-71*ii, 1.5657+.722219*ii, .054679+2.01719*ii
.351442-1.63502*ii, 0, 1.85461-2.90618*ii, 2.20605-4.5412*ii, -1.06063+4.68601*ii, -1.24028+.665023*ii, -2.33704e-103+2.34576e-103*ii, 5.63377-4.48308*ii, 3.53864+2.1367*ii
1.30533-4.03279*ii, 0, .361559+3.28523*ii, 1.66689-.747566*ii, -.372037-.984191*ii, -.42201+2.27536*ii, 1.20014e-99+1.42873e-99*ii, -1.4724-.712752*ii, .0148843+.47936*ii
.922112+.499082*ii, 4.87616e-32+8.7516e-34*ii, -.575008+.257593*ii, .347104+.756675*ii, -.435707+2.76484*ii, -.58875+.161354*ii, 2.91704e-62+3.88938e-62*ii, -1.39241+.016017*ii, 1.64163-.342482*ii
1.02565+.24748*ii, 0, -.804117-1.27374*ii, .221531-1.02626*ii, -.77818+.569021*ii, -.38712-.0753115*ii, -1.43286e-119+1.0456e-119*ii, .639229+.165683*ii, -.240031-.199282*ii
3.73346+.676514*ii, -1.4937e-30-6.61398e-30*ii, -.950703-1.55429*ii, 2.78276-.877775*ii, .297906+3.40257*ii, .163949-2.24286*ii, -7.22619e-88+2.13644e-87*ii, .329606+3.22874*ii, 4.0205+.648742*ii
.712812-.528181*ii, 0, -.352952+.671026*ii, .35986+.142844*ii, .120557-.193089*ii, -.926756-.234841*ii, 5.95896e-76+1.38179e-76*ii, .752726+.742031*ii, -.571842+.921557*ii
-.906989+.005441*ii, -7.07321e-31+9.1741e-32*ii, -.369007+.953363*ii, -1.276+.958803*ii, 1.69345+.185579*ii, 1.18805+.618098*ii, 1.04906e-134+1.37582e-135*ii, .927639+.573033*ii, -.394483-.132758*ii
-.710318+.335279*ii, 1.01671e-32-5.25411e-31*ii, .173857-.375872*ii, -.53646-.040593*ii, .489643+.180766*ii, -.073856-.790527*ii, -3.06534e-46+1.26993e-45*ii, -.2236-1.22748*ii, -1.20797+1.02243*ii
-.681266+2.03396*ii, 0, .885803+.28448*ii, .204536+2.31844*ii, .662035-1.62797*ii, -1.37881+.296769*ii, 1.50687e-102-1.39525e-103*ii, .243499-.5865*ii, -.676515+.282815*ii
-2.33236+2.33041*ii, 0, 1.81127+2.51477*ii, -.521089+4.84518*ii, -1.19057+8.7514*ii, 1.53782+6.44816*ii, -1.70318e-108+3.747e-107*ii, -1.36371-.502422*ii, -3.94241-2.43828*ii
.532331-.647546*ii, 7.84929e-31+2.76609e-30*ii, -1.60721+.447448*ii, -1.07488-.200098*ii, .335829+2.12858*ii, -2.79525-.29089*ii, -4.4648e-103-2.36634e-101*ii, -1.27322-.079737*ii, .130565-.079227*ii
.414426-.0568043*ii, 0, -.48869-.379709*ii, -.0742637-.436513*ii, -1.06397-.226692*ii, -1.55235+1.05927*ii, -6.62743e-104+3.83693e-104*ii, .872263+1.04738*ii, -.909882-.091706*ii
2.00064+2.3147*ii, 0, .465098-.552445*ii, 2.46573+1.76226*ii, 1.19601-.755938*ii, -2.70338+2.63619*ii, -3.92414e-105-2.18008e-105*ii, -1.46984-.298706*ii, -1.33489-1.73661*ii
-1.00215-.238518*ii, 0, -2.30846+3.08066*ii, -3.31062+2.84215*ii, -1.97239+4.03306*ii, -2.41495-1.03361*ii, -7.23901e-55-1.36878e-54*ii, 3.32835+5.19753*ii, 2.99451+2.4215*ii
-1.05765-.546891*ii, 0, -.472067+.351596*ii, -1.52972-.195296*ii, -.013296+.626154*ii, .6788+.760225*ii, 8.59888e-137+3.65452e-136*ii, -.0572392-.34469*ii, -.390597-1.28616*ii
1.0075+4.16912*ii, 1.55637e-30-4.73123e-30*ii, -3.2514+3.08459*ii, -2.2439+7.25371*ii, 1.38223+5.40097*ii, 3.7993+.966903*ii, 8.92277e-87+1.33056e-86*ii, .174044-4.94733*ii, -3.2412-.392568*ii
.521716-.025694*ii, 0, -1.85347-.186007*ii, -1.33176-.211701*ii, .876792-.306754*ii, 1.28847-1.86888*ii, -2.20234e-68-6.95476e-69*ii, .438303+1.2082*ii, -.352446-1.10572*ii
-.128222+.0704653*ii, 5.52817e-31+1.28899e-31*ii, .366711-.187559*ii, .238489-.117094*ii, -1.57174-.262132*ii, -.693116+.71904*ii, -5.57653e-119-1.611e-118*ii, .908845-1.88593*ii, 1.28733+.038088*ii
.955823+.329179*ii, 8.86419e-32-1.00424e-31*ii, -.308958+.79805*ii, .646865+1.12723*ii, -.104256-1.15731*ii, -.516678-.008434*ii, -4.69822e-53+1.85971e-53*ii, -.038229+.873697*ii, .127488+.424804*ii
.672316-1.58872*ii, 0, .486724+.502718*ii, 1.15904-1.08601*ii, .49713-6.07295*ii, 3.30701+1.39397*ii, -2.61609e-105+1.58055e-104*ii, -.017480-.544045*ii, -2.47973-2.52999*ii
.203265-1.9616*ii, 0, -.103717+1.56373*ii, .0995477-.397872*ii, -1.55451-.089013*ii, 1.4763-2.015*ii, 2.3164e-84+6.43445e-85*ii, .634917+1.02888*ii, .776873-.624757*ii
.123692+.108559*ii, 3.78976e-31+2.56896e-31*ii, -.47632+.523919*ii, -.352629+.632478*ii, .581802-.183322*ii, 2.5367+1.40272*ii, -1.31956e-87+4.24146e-88*ii, 1.68202+2.36986*ii, -.419605-.418271*ii
-.40006-.524824*ii, 0, .974877-.727715*ii, .574818-1.25254*ii, -1.66803+1.03545*ii, .650581+.059047*ii, 1.11669e-114-5.07588e-115*ii, 1.24283-.286674*ii, .984349+.3384*ii
.299883-1.81247*ii, 0, -1.12163+1.09894*ii, -.821748-.713527*ii, -.000854+2.47667*ii, -1.11879-.871244*ii, 5.71494e-99-4.57195e-100*ii, .653013+.140402*ii, .015401-1.35677*ii
.713764+.7085*ii, 5.7542e-32+8.57084e-31*ii, -.811206+.280491*ii, -.097442+.988991*ii, .83696+.680044*ii, -.344299-.866923*ii, 2.05247e-119-1.11337e-120*ii, .975584-.195904*ii, .660103+1.68129*ii
-.351547-.847362*ii, 0, -.33141-1.02549*ii, -.682957-1.87285*ii, -3.24305+1.79005*ii, .129015+1.19953*ii, -9.94114e-104+1.56965e-104*ii, -2.13857-.090673*ii, 2.91054+1.46252*ii
.241792-.539259*ii, 1.58529e-30-7.1186e-32*ii, 1.02283+1.58767*ii, 1.26462+1.04841*ii, 2.53309+.830583*ii, 1.56755-2.26511*ii, -7.76107e-104-1.56965e-104*ii, -2.84245-2.54508*ii, -2.70091+.176551*ii
.509922-.802794*ii, 0, -.595181+.851096*ii, -.0852587+.0483023*ii, .605013-1.80581*ii, .20283-2.44138*ii, -6.61626e-78*ii, .639924+.8798*ii, 1.36016+.023773*ii
-.423736+.0216595*ii, -4.20103e-32-4.33577e-31*ii, .897726-.818131*ii, .473989-.796471*ii, -.282412+1.24971*ii, -1.63812-1.21254*ii, 7.77877e-60+2.64478e-60*ii, -.184782-.656279*ii, .197127+1.00085*ii
-2.01549+.315234*ii, -2.80228e-31+4.23964e-31*ii, 2.20264-.874125*ii, .187147-.558891*ii, .474305-1.09067*ii, -.000064+.704664*ii, -6.57731e-74-1.017e-73*ii, -.35213+1.87569*ii, -2.17876+1.55745*ii
.0945593-.188285*ii, 0, -.248422+.0301304*ii, -.153863-.158154*ii, -1.02205-.447816*ii, .258044+.394281*ii, -1.8669e-60-5.2215e-60*ii, -.84306-.78741*ii, 1.12428+.454247*ii
-.914458+.229389*ii, 0, 1.21727-.658657*ii, .302813-.429268*ii, .290998+.724551*ii, .799217+.481907*ii, 2.90175e-75+4.09354e-75*ii, -.218332+.0809098*ii, 1.42043-.193236*ii
.766901-3.78057*ii, 0, 12.5646-12.4406*ii, 13.3315-16.2211*ii, -13.616-4.92034*ii, -3.87553-10.8725*ii, 1.09923e-56+5.49617e-57*ii, -1.33043+9.3746*ii, -11.344-19.0959*ii
-3.10722-.515908*ii, 7.59331e-31-3.971e-31*ii, 1.20926+1.83702*ii, -1.89796+1.32111*ii, -.646061-1.67558*ii, .660348+2.88471*ii, 1.39986e-91-6.51989e-92*ii, .653634-.321975*ii, .160561-2.9523*ii
-1.13073+.214671*ii, 0, 1.98483-1.36541*ii, .854099-1.15074*ii, .393857-.273911*ii, -.766081+1.23136*ii, 8.75812e-47+2.73691e-47*ii, -.246096+1.60649*ii, .619702-.498038*ii
-1.0152-.845982*ii, 0, 1.04386+.469933*ii, .0286608-.376048*ii, -1.0345-1.11618*ii, .719412+.967478*ii, 2.51145e-103+1.39525e-104*ii, .601264-.113077*ii, -1.39628+1.47704*ii
.273506+1.01448*ii, 0, .035650-1.07021*ii, .309156-.0557392*ii, -.575487-.397204*ii, .948645+.199406*ii, 5.83408e-61-1.08903e-60*ii, -.602377+.519796*ii, 1.21028+.280875*ii
.697276+.687448*ii, 0, -1.03969+.395815*ii, -.342419+1.08326*ii, -2.08804+.262658*ii, -.898039-.12008*ii, -1.6875e-91+3.68182e-91*ii, -.682687-1.88319*ii, 1.59945+1.06068*ii
-.577124+.258438*ii, 0, -.379253-1.11082*ii, -.956377-.852384*ii, -.573734-.212163*ii, -.792268+1.40523*ii, 1.05663e-132-3.5221e-132*ii, .676333-.77079*ii, .322507+.300293*ii
-.105867-2.24766*ii, 5.03019e-31-2.32607e-31*ii, -.26537+.238527*ii, -.371237-2.00913*ii, 1.10005+.347959*ii, -.237392-.362221*ii, -5.25487e-46+1.85015e-45*ii, .46387-.319472*ii, -.845172-.064545*ii
3.65886+3.18162*ii, 9.57741e-31-9.80727e-31*ii, -7.47944-3.40553*ii, -3.82058-.223917*ii, .804094-1.11906*ii, -5.49741+1.06787*ii, 1.18871e-132-3.83029e-132*ii, 11.4168+3.0738*ii, 3.04636+1.96395*ii
-1.43487-1.95077*ii, 1.90307e-30+1.45225e-30*ii, -.781458+5.58227*ii, -2.21633+3.6315*ii, 1.64219-2.88185*ii, -.857362+.011572*ii, -2.09287e-104-1.41269e-103*ii, 4.37041-2.62575*ii, -3.29676+3.37434*ii
.575655-.122664*ii, -8.91025e-31-1.34287e-30*ii, -.507116+.047630*ii, .0685395-.0750334*ii, -1.64122+.384178*ii, .4331+1.36707*ii, 1.32271e-86+5.63014e-86*ii, 1.3213-.258362*ii, -.850408-.672872*ii
.931684+.503572*ii, 1.78467e-31+5.56829e-31*ii, .028652-.690589*ii, .960337-.187017*ii, .066889+1.44896*ii, .721921+.230796*ii, 1.94469e-61-1.36128e-61*ii, .121268+.252627*ii, .497485-.0412035*ii
-2.0968-.83578*ii, 0, 1.34478+.545662*ii, -.75202-.290119*ii, -.366963-.5233*ii, .444819+.688361*ii, 3.94026e-32-3.74467e-31*ii, .0330623-.46002*ii, 1.00939+.841644*ii
-.320988-.870484*ii, 0, -.79009-1.82886*ii, -1.11108-2.69935*ii, 1.74192-1.3441*ii, -1.9775+.728191*ii, -3.76834e-112+3.24857e-113*ii, -1.11243-2.17753*ii, .103107-.114463*ii
3.25931+.808413*ii, 0, -1.05438-.525787*ii, 2.20494+.282625*ii, .659871-4.27265*ii, -2.52171-3.05561*ii, -7.32505e-104+4.81797e-104*ii, 3.25018+3.67041*ii, 4.51498-.519168*ii
-1.0943+.308807*ii, 1.30695e-30+1.07488e-31*ii, .468902-.97403*ii, -.625399-.665223*ii, 1.06796-.369454*ii, .732569+.722191*ii, -5.58099e-104-2.93002e-103*ii, .212706+2.17199*ii, -.279586+.652059*ii
.063478-1.86093*ii, 0, .495746+1.83966*ii, .559224-.021275*ii, -.302261-.339975*ii, .861509+.60782*ii, 2.17806e-60-4.27832e-61*ii, .48436+1.13447*ii, -1.10327-1.60294*ii
-1.36527+.686725*ii, 0, -.24737+.423171*ii, -1.61264+1.1099*ii, 2.06933-1.25041*ii, -.371368+.0142404*ii, -8.02268e-104+2.09287e-104*ii, 1.48798-1.55113*ii, 1.57585+1.52377*ii
.029150-.877189*ii, 0, 1.92008+2.5561*ii, 1.94923+1.67891*ii, .765692-.239701*ii, 5.63678-11.4814*ii, 2.10545e-70-4.02978e-70*ii, -4.32756+1.90062*ii, -2.10871-1.594*ii
-3.74408-1.86364*ii, 0, 5.7767+2.72009*ii, 2.03262+.856453*ii, .245476+.13037*ii, 3.15922+1.41133*ii, -1.25472e-84+3.53895e-85*ii, -3.04049+.74733*ii, -1.76265+1.63442*ii
2.23261+4.73866*ii, 0, -3.2466-4.27197*ii, -1.01399+.466692*ii, 1.00539+.920914*ii, -1.38237-3.01263*ii, -1.26173e-55+1.96906e-55*ii, 1.59678-9.71617*ii, -3.77147+1.77542*ii
-.076636-3.41919*ii, 0, 4.6603+.526672*ii, 4.58367-2.89252*ii, 9.93057+6.37132*ii, 6.38891+6.53899*ii, -9.06798e-76+1.76178e-75*ii, 9.34381-3.78642*ii, 4.94917-4.38205*ii
2.73505+.703799*ii, -5.62003e-32-5.20948e-31*ii, -.706631-.094282*ii, 2.02842+.609517*ii, -.482372+.0025387*ii, .166313+.0795545*ii, -3.09807e-119+1.08433e-118*ii, -2.37566+.307952*ii, .129051-2.30043*ii
.878645+.136099*ii, 3.48266e-30+4.67078e-30*ii, -.150141+1.07109*ii, .728504+1.20719*ii, 1.70584-3.34087*ii, 3.52096-2.11719*ii, 3.63462e-44-9.98425e-45*ii, .258183+1.87559*ii, -1.65704-1.5332*ii
.623209+1.04264*ii, 0, -.045895-1.93946*ii, .577315-.896824*ii, -1.03347+.469299*ii, .779198-1.10964*ii, 1.72723e-77+1.20906e-76*ii, -1.01552+.030777*ii, .207836+.190175*ii
-.846566-.466754*ii, 0, .393391-.454935*ii, -.453175-.92169*ii, -.901967-1.16201*ii, .0599784+.139377*ii, 8.90111e-32+2.74947e-32*ii, .563243-.902097*ii, .532562+.010287*ii
.167543+1.41481*ii, -5.16884e-32+5.75023e-32*ii, -.276174-1.83223*ii, -.108631-.417423*ii, .064506-1.83051*ii, 1.57153-.547786*ii, -3.83523e-92-3.83523e-92*ii, .897742+.636408*ii, -.194451+.456227*ii
.350587-1.48766*ii, 0, -.54545+1.72428*ii, -.194863+.236615*ii, -2.22938+.492528*ii, -2.14428+1.79307*ii, 1.18237e-59+5.56182e-60*ii, .271571-1.7683*ii, 1.98313+1.98917*ii
-2.78136+2.30062*ii, 0, .917725+.4814*ii, -1.86363+2.78203*ii, .37667-.651471*ii, 2.60846+3.34692*ii, -2.47846e-118-1.611e-118*ii, -7.10743+1.15303*ii, 1.57585+2.39198*ii
2.14058+.146769*ii, 0, -1.17686+.497235*ii, .963722+.644005*ii, -1.76227+.289521*ii, .478487+1.91687*ii, 7.43538e-118-2.18104e-117*ii, -2.67837-3.1435*ii, -.162514+4.08898*ii
-.659016-.573487*ii, 0, .345813+.223622*ii, -.313204-.349866*ii, -.384976+.28017*ii, -.124207+.0766356*ii, 1.81114e-71-7.92372e-71*ii, 1.08368+.584459*ii, -1.22518-.711484*ii
-4.43486+2.4381*ii, 0, 2.8023-5.12796*ii, -1.63256-2.68986*ii, 4.77355-1.97735*ii, -1.0052+.663572*ii, 2.05509e-56+5.5758e-58*ii, .421516-2.41379*ii, -.66686-2.07164*ii
1.55244-.653462*ii, 0, -3.17056-.297212*ii, -1.61812-.950674*ii, 3.30893+.90568*ii, 1.93607-.909965*ii, 1.18182e-125+1.18182e-124*ii, -1.03166-.850154*ii, 4.18834-.771943*ii
.586465+.806145*ii, 0, -.693606+.048506*ii, -.10714+.854651*ii, 1.63961+.088981*ii, .337197+.786814*ii, 1.39525e-104+2.04927e-104*ii, -.735183+.42548*ii, -.974819+1.77603*ii

component_2:
equations:
Ekf
Eki-Ekf+Ugi-Ugf
1.9902*G*M*m-1.0021*m*ve^2*r
points:
5.64902-3.31101*ii, 2.70709e-16+7.65329e-16*ii, -4.27644+8.49205*ii, 1.37258+5.18104*ii, 3.9743+1.28296*ii, -1.94683-1.321*ii, 1.75027-5.07868*ii, .889482-1.39345*ii, 6.95582-1.61271*ii
.685757+.560489*ii, 4.5325e-17+2.05953e-16*ii, -1.27158+.647248*ii, -.585823+1.20774*ii, .260544+.0234944*ii, -.0799785-.202012*ii, .863328-.031912*ii, -.141093+.300765*ii, .93944+.404389*ii
-.164586+.605398*ii, -3.05399e-17-2.51523e-17*ii, -.330658+.0099775*ii, -.495244+.615376*ii, -.053772-.403859*ii, .0403872+.0666981*ii, .374033+.459098*ii, -.386625+.408833*ii, .115944+.16206*ii
.437808-.480892*ii, 0, -.713228-.194409*ii, -.27542-.675301*ii, -1.20152+.684967*ii, -.459427-2.70351*ii, .149686-.447775*ii, 1.55666+1.2788*ii, 1.63662-.875247*ii
-1.08343-.915754*ii, 0, .291455+1.19631*ii, -.791972+.280552*ii, .80674+.250919*ii, .03794+.875581*ii, 1.15064+1.02969*ii, .415317+2.39977*ii, .140188-.204484*ii
50.3236-53.5381*ii, 0, -30.5821-24.8308*ii, 19.7414-78.369*ii, -55.618+11.0389*ii, -20.442-27.5128*ii, 25.4813+26.7169*ii, 8.26578-13.1452*ii, -14.8256+6.03875*ii
.731115+.120041*ii, 0, .547893-.399705*ii, 1.27901-.279664*ii, .879837-1.51288*ii, .356236-.511671*ii, -.907747-2.22805*ii, .017347+1.23709*ii, .561482+1.29962*ii
.494776+.504714*ii, 0, -2.36495+.265579*ii, -1.87018+.770293*ii, -.199006+.427955*ii, .251559-.0784098*ii, -1.3996-.621189*ii, .439661-.186765*ii, -.871858+.641425*ii
-.264005+.382796*ii, 0, .399868-.566913*ii, .135863-.184117*ii, -.256973-.232776*ii, -.471703+.0507873*ii, .484897-.737787*ii, -.0132747-.406087*ii, -1.52107-1.266*ii
2.53648-1.60015*ii, 0, -5.43866+1.1095*ii, -2.90218-.490653*ii, 1.33736-1.0842*ii, -4.16723-.101038*ii, -5.76767-5.30168*ii, -.952837+1.51352*ii, -.928557-4.35809*ii
.475214-.0946018*ii, 0, -.750911+1.03455*ii, -.275696+.939952*ii, -1.97631+2.88755*ii, -1.21343+2.38384*ii, -.743499-1.71787*ii, -.860726+2.28646*ii, 2.92451+1.07072*ii
.741115-.610296*ii, 0, .283103-.174266*ii, 1.02422-.784562*ii, -.922128+.057164*ii, 2.3591+.312079*ii, 1.76554-3.05755*ii, -.277471-2.31237*ii, .767014+.244392*ii
.848876+2.39069*ii, 0, 2.44067-.603523*ii, 3.28955+1.78717*ii, -.852936+1.73205*ii, .383938-2.45513*ii, .539869+.014601*ii, -.569399+1.26978*ii, -4.79025+1.1235*ii
-.0806668-.279179*ii, 0, .88907+.696074*ii, .808403+.416896*ii, 3.68716+1.61482*ii, .159429-.189389*ii, .224342-.558926*ii, 1.53434+.210698*ii, .614171-.550983*ii
2.18359-.976305*ii, 0, .18492+1.35293*ii, 2.36851+.37662*ii, -2.17075-.864874*ii, -1.19049+.900573*ii, -1.06637-.922776*ii, .244355-1.69551*ii, -2.0067+1.24347*ii
1.19129-.482624*ii, 0, -1.56149-.661227*ii, -.37021-1.14385*ii, .0079492+.063994*ii, -.017705-2.5228*ii, 4.06851-2.4291*ii, -.490766+.273223*ii, .648244+.792813*ii
.166605+.190466*ii, 0, .331569+.112353*ii, .498174+.302819*ii, -.922822-.900079*ii, -1.19932-.225833*ii, -.101295-.549006*ii, 1.53204-.285116*ii, .310523+1.24856*ii
-2.67175-1.54078*ii, 0, 4.15806+.745001*ii, 1.48631-.795781*ii, .984713-.695889*ii, 5.14341+1.60223*ii, .25613-3.89275*ii, 1.80873-3.67249*ii, -.258389+.725139*ii
.274621+.0226884*ii, 0, .373738+.235082*ii, .648359+.25777*ii, 1.5802+.044921*ii, -.226936-1.87731*ii, -.493444-2.14838*ii, -.70978+1.31189*ii, 2.35818+1.24888*ii
