variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-1.649+.397561*ii, .125578+.378121*ii, -.597883+.026894*ii, -.326977-.930579*ii, -.113452-.0574717*ii, -.0605965+.154497*ii, .899903+.616826*ii, -.527469+.737141*ii, .483584-.159973*ii, .743278-.744151*ii
-.000238078-.002022*ii, .0147645-.0653504*ii, -.235837+.873171*ii, -.64932-.261924*ii, -.878453-.327359*ii, -.11042-.116155*ii, -.000443076+.00029936*ii, -.103605+.0592229*ii, -.27968-.0559235*ii, .412585-.402459*ii
-.404898+.999843*ii, -.357683-.337745*ii, 1.36198-2.42677*ii, -1.44271-.360321*ii, 1.88878+.633127*ii, -.254047+.908535*ii, .096052+1.03254*ii, -.715601+.012679*ii, .298242+.697741*ii, -.937461+.194979*ii
1.27957+.715247*ii, -.291508+.558382*ii, -2.48338+.899532*ii, -1.04974+.378155*ii, -.787204-2.18116*ii, .480121-.622652*ii, .882415-.634126*ii, .407542+.401636*ii, -.361608-.776049*ii, .914638+.451554*ii
.110942-.0520701*ii, 4.25478-3.91152*ii, -1.23893+.972823*ii, .165984-1.26549*ii, -1.25165-2.66971*ii, .178555+2.70533*ii, -2.19986-2.09374*ii, -.094008+.0450712*ii, .874722-.153752*ii, -.852051-2.91154*ii
-1.80066-.394964*ii, .137256+.382468*ii, -.323627+1.1558*ii, .091808-.954212*ii, -1.16562+.299127*ii, -.225899-.149489*ii, .524786+.5844*ii, -.521747+.544458*ii, .227664-.0985421*ii, 1.11007-1.04127*ii
-.23843+.180827*ii, .333464+.14216*ii, 2.42785-.933026*ii, -1.01599-.242186*ii, .891733+1.41544*ii, -1.10721+.56136*ii, -.37482+.429718*ii, -.531363-.486206*ii, -.331422+1.06947*ii, -.45334-.502349*ii
2.98648+1.96104*ii, .361195-.185471*ii, -.672638+.583262*ii, -2.25591+.63334*ii, .084338-1.74024*ii, -.0434284-.207668*ii, .045197-1.69657*ii, 1.06056-.325398*ii, -1.16952-.465141*ii, -.614948+.279397*ii
2.0837+.314124*ii, -.41488-.0707869*ii, -.089523-.511973*ii, -1.51469+.847672*ii, .238112-1.00237*ii, -.0794469-.0071258*ii, -.324201-.259365*ii, .088710-.521851*ii, -.679898+.30787*ii, -.261425+.853899*ii
.514574+.147984*ii, .275776+.172781*ii, -.698012-2.70094*ii, -.845389+.480563*ii, 1.79396-1.28115*ii, -.105397+1.00206*ii, .317939+.490206*ii, -.810557+.050309*ii, .614317+.691829*ii, .100156+.698142*ii
.55102+.108262*ii, -.159158-.344468*ii, -2.69832-.904783*ii, -.627518+.246257*ii, .064284-2.50018*ii, .85283+.407722*ii, .469115+.220198*ii, -.398137+.521284*ii, .600575-.36265*ii, .58336+.65161*ii
2.37686-.899465*ii, .489514-.037347*ii, -.764191+2.18771*ii, -.637731+.916141*ii, -2.03056-1.50164*ii, -.33107-.526657*ii, -.846562-1.27676*ii, .469505-.734439*ii, -1.16323+.049540*ii, .772111-.012967*ii
.377983-.266715*ii, .0308505-.00934084*ii, -.790838+.417597*ii, -.557962+.079614*ii, -.682224-.913838*ii, .00747542-.00505242*ii, .000265377-.000291063*ii, -.211307+.0258566*ii, -.135366+.0218013*ii, .575302-.038696*ii
-.476202+.14759*ii, .0810061-.213434*ii, -1.50109+.669333*ii, .576732+1.2526*ii, -.513417+.059047*ii, -.756451+.001784*ii, -.760605-.449354*ii, 1.41698-.136355*ii, .185352+.0389319*ii, -.848608-.992214*ii
-.516265+.217923*ii, .130448-.6243*ii, .66797-.818618*ii, -.967127+.446823*ii, -.61282+1.89347*ii, -.369245-.167423*ii, .419877-.547815*ii, .277707+.354581*ii, -2.65818-1.3064*ii, -.338339+.43595*ii
1.61093+.711593*ii, 2.10444+.13424*ii, -.51808+.609172*ii, 1.15494-1.46736*ii, .131894+1.49719*ii, .124363-.0879694*ii, .325234+.424221*ii, .110664+.0460923*ii, .724222+.067125*ii, -.029075-2.02468*ii
.0110279+.0209552*ii, -.0348958-.466957*ii, -.65819+.57104*ii, -.0579628-.0341134*ii, -.385788+.199314*ii, .7869-1.57608*ii, .773366+.239351*ii, .148005-.647666*ii, -.714936+.754323*ii, .729964-.323005*ii
.0352638-.00415281*ii, .630426-.11091*ii, .65587-.224881*ii, -.68479+.941783*ii, .751303-2.5043*ii, .39855-1.71212*ii, -1.03027-1.60744*ii, -.466138+.582895*ii, -.890751-1.14558*ii, -.676617+.407444*ii
-.549863-.485982*ii, -.0859043-.0969128*ii, -.401928-2.783*ii, -2.02351+.988645*ii, 3.04516-1.29367*ii, .525409+.782308*ii, -.679287+.118124*ii, 1.77924+1.32243*ii, -1.38699-2.4749*ii, -.0271909-.252619*ii
.601665-1.16088*ii, .57784-.567637*ii, 2.31418+.342884*ii, 3.09163+.315098*ii, .018046-.782865*ii, -1.26762-1.2754*ii, 6.34559+1.22099*ii, -.698413-.830432*ii, 2.8604-1.79409*ii, -.062871-.579061*ii
-.145709-.572964*ii, .095431+.128619*ii, 5.37147-3.09227*ii, 3.91248-.977802*ii, 1.75709-.023426*ii, 4.1638-4.70105*ii, -3.96491-3.17105*ii, 2.72715+4.028*ii, -.623572-5.21858*ii, .200632-.0533093*ii
-5.60273+.605639*ii, .365106+.217175*ii, -.826566+2.29603*ii, .341431-.495546*ii, -.516023-2.75208*ii, .592378-.305017*ii, -.625665-3.45817*ii, .242024-1.50645*ii, .0275538+.149029*ii, -.82217-1.81332*ii
.268769-.205365*ii, -.618697-.339682*ii, -.548592+.430248*ii, -.59655-.154925*ii, 1.50782-.499321*ii, .146693+.316976*ii, -.697462+.133541*ii, .231958+.341476*ii, .127214+.0727592*ii, -2.6097+.022753*ii
-.786383+.835306*ii, -.165514-1.68922*ii, .042582-1.12005*ii, -.214228+.049605*ii, -.301611-.860945*ii, -.0486083-.24731*ii, -.139264+.464831*ii, .121551-.0732221*ii, -1.06165+.871465*ii, 1.16606-.622814*ii
-.22172+.706242*ii, -.0341609+.121949*ii, 9.57285+2.43585*ii, -8.8157+4.90341*ii, 14.8464-28.1593*ii, 11.5484-12.3155*ii, 17.488-4.62225*ii, 4.54655+10.6843*ii, -.000345498-.000123589*ii, -16.1622-15.0625*ii
1.67784-1.65982*ii, .0325357+.207104*ii, -.820363-1.32022*ii, .082016-3.82352*ii, -.659666+1.21957*ii, .0546287+.342369*ii, .982117+.015259*ii, -.266206+1.61271*ii, -.524821-.074591*ii, .601241+.444755*ii
-3.40027-2.99219*ii, .040205-1.20488*ii, 3.82231-2.01006*ii, -.042001+.83782*ii, 2.2996+.87865*ii, -.261325-1.15334*ii, .911252+2.6909*ii, -.268462+.402013*ii, 3.0802+1.96563*ii, .59344+.338266*ii
-.0273632-.00331067*ii, -3.13113-1.51993*ii, .085373+.787925*ii, -2.48314+1.16541*ii, .560335+2.05969*ii, -.424151-3.0319*ii, -3.43448-.200386*ii, -.0755997-.168032*ii, -1.26311+2.98977*ii, .893218-.847777*ii
.410755-.205543*ii, .334874+.186811*ii, .690268-.076779*ii, .678608-2.22368*ii, -1.0131-2.77023*ii, .167713+.649659*ii, -2.62933+2.43819*ii, -1.31893-1.08434*ii, -.104859-.180954*ii, 1.55262-.426985*ii
1.7451+.235224*ii, .123661-.0761334*ii, -1.7877-.49547*ii, -1.38431+.99481*ii, -.721088+.416673*ii, -.29367+.401349*ii, -.693364-.799913*ii, 2.03469-1.36418*ii, -.0164585-.0774822*ii, .927856-1.31597*ii
-.0364732+.08696*ii, 1.32621-.451346*ii, -.594814-.431732*ii, -.646822-2.36671*ii, .177584-1.73734*ii, -.052945-1.23469*ii, -1.80659-1.30762*ii, -.220495+.295347*ii, .64101-2.5797*ii, -.4136+.757799*ii
-.993211+.246975*ii, -.159578-.0371994*ii, -1.11311-.059863*ii, -.30704+.913675*ii, 1.07806-.272065*ii, -.379059-.305252*ii, -.875221-1.3774*ii, -.727699+2.59552*ii, .0337226+.0337327*ii, -2.11935+.605446*ii
1.12098-1.31471*ii, .895831+1.16362*ii, -1.35588-.742949*ii, -.590218+.866862*ii, .216288-.181241*ii, -.357949+.323402*ii, -1.3803+.272878*ii, .236843+.147996*ii, .760815+1.39502*ii, -.089541-1.13972*ii
.344674-.715237*ii, -.516978+.27215*ii, .086998-.919843*ii, -.0042479+.22124*ii, -1.36245-1.68494*ii, -.418729-.253737*ii, -1.81969+.408319*ii, .295411-.75226*ii, -.114252-.134105*ii, -1.35305-1.69089*ii
.190719+.258688*ii, -.245903+.246906*ii, -1.03475+.175752*ii, -.252418-.210623*ii, .569437-.792942*ii, -.368177-1.00897*ii, -2.36681-1.52443*ii, 1.46318-.79414*ii, .155977+.0910899*ii, -1.3069+1.01011*ii
.039398+.0219481*ii, -.270557+.1129*ii, -.805167+.037138*ii, .0018321-.31201*ii, -.670651+1.41592*ii, -1.58448-.817594*ii, .032511+1.84572*ii, -.622352-1.47659*ii, .193094-.288473*ii, 1.04635+.315443*ii
-.0267559-.0149325*ii, -4.76025-3.02557*ii, -1.93195+.377596*ii, .148321+1.4774*ii, 2.9413-.217312*ii, -5.10114-5.40315*ii, 2.9762-2.11683*ii, -.0750649+.0899388*ii, 2.33321+2.56937*ii, -1.5025+.202053*ii
1.61133+.4053*ii, .103328+.120634*ii, 2.6864-1.53615*ii, -3.74666-1.63554*ii, -.573079+3.17532*ii, -1.56585-.175421*ii, .224534+3.59612*ii, -4.10773+.446598*ii, -1.06439-.19916*ii, -.42957-.151361*ii
-.107423-1.03116*ii, .294827+.103258*ii, -.147591-2.59821*ii, 1.50836+.166726*ii, -1.65039+.70848*ii, .930045-.432898*ii, 1.02266+.877607*ii, 1.28466+.022771*ii, -1.64895-.336395*ii, .511179+.034721*ii
-.00038697+.000141269*ii, -.255628+.198771*ii, -.126787-.177146*ii, .769475+.784523*ii, -.004197+1.14896*ii, -.228269+.735641*ii, -.00329991-.0429539*ii, -.21869+.035924*ii, .463428-1.44599*ii, -.524665-.162219*ii
-.757659-1.69314*ii, -.0876331+.0179584*ii, 2.11929-4.19829*ii, -2.87766+.894244*ii, -2.7934+1.62683*ii, .655031+.797414*ii, -.298159+.685044*ii, 1.23303+3.10501*ii, -.283285-.0498135*ii, .12401+.651496*ii
1.00917-2.25242*ii, -.0612018-.12218*ii, -5.07006+.488421*ii, -1.16877+6.82631*ii, -.544648-.042204*ii, -.121547-1.21915*ii, -.481157+1.09339*ii, -2.74754+.313862*ii, .0008063-.00518624*ii, -1.84709-5.78004*ii
.074458+1.37448*ii, -.781297+.490063*ii, -1.46551+2.33879*ii, -4.15045-2.48038*ii, -1.7383+.900235*ii, 1.48374-.126459*ii, -3.26573-.754716*ii, -.428239+.536368*ii, .122538+.0106527*ii, -3.0875+1.03505*ii
.812407-2.54907*ii, .137116-.087687*ii, -2.13527-3.12784*ii, .878884-3.08765*ii, -3.17481-2.47029*ii, .265271-.837732*ii, 1.02775+.62879*ii, -1.55032-1.7418*ii, .074439+2.96247*ii, .242756+.136898*ii
.238925+1.80072*ii, .102149+.073259*ii, -2.43236+3.60999*ii, 1.54338+4.12131*ii, -2.49308+3.60108*ii, .050777-1.43359*ii, 1.56437+.525132*ii, -3.16568+1.56934*ii, .162207-3.25359*ii, -.205093+.111836*ii
-.135183-.152298*ii, -.168548+.192235*ii, .888678-1.1897*ii, .821022+.459983*ii, 1.81664+.050706*ii, -1.20108-.115557*ii, 1.09073-.274363*ii, 1.07091+.954036*ii, .524297-2.3637*ii, -.374349-.095898*ii
.659828-.980221*ii, -.32124+2.71421*ii, 1.1023+1.7462*ii, -.35209+2.1263*ii, -.985767-1.51963*ii, .556914+1.33189*ii, 3.86245-2.9013*ii, .11841+.251567*ii, -3.56958+.527554*ii, -.628936-.821972*ii
.244421-.179173*ii, .495253-.0234069*ii, -2.87236-2.68914*ii, .227983+.930369*ii, -.715771+1.45665*ii, -4.37106+.570672*ii, -2.34013-2.15592*ii, -.506602+1.1361*ii, -1.20528+1.17543*ii, .603345+.229044*ii
.458528-1.61902*ii, .0377369+.178584*ii, -.395245+.536465*ii, -.41331+.711153*ii, -.140748-1.48471*ii, -.0556128+.0540428*ii, .108499-.156745*ii, -.224119-.796113*ii, -.00101403+.0393438*ii, .298975+2.5435*ii
-1.12669-.537535*ii, -.153974+3.28818*ii, -6.24192+3.17265*ii, 4.30333+.505904*ii, -5.11627+4.18854*ii, 4.4602+2.04811*ii, 3.20933-4.00289*ii, -.112867-.209438*ii, -4.37767+1.7774*ii, -.53495-.836139*ii
1.17203+.764189*ii, .740622-.369447*ii, -.417094+2.75558*ii, .021845-1.23741*ii, -2.2059-.88503*ii, 1.02267-1.38274*ii, .088336+4.45609*ii, .287949+.833606*ii, -2.7415+.458686*ii, -.64178+.095991*ii
2.50736-.831796*ii, -.0426983+.469195*ii, -.938374+.493997*ii, -1.99467+.610414*ii, -.757239+.380686*ii, .183178-.0197627*ii, .605213+.280417*ii, .075434-.594601*ii, -1.25462-1.99337*ii, .503811+.170462*ii
.000406559+.00537084*ii, .0160517+.0492183*ii, -1.02471+.309924*ii, .527603+1.06289*ii, -1.22034-.136371*ii, 2.169-1.39139*ii, .153564+.211111*ii, -2.41488+2.41096*ii, -.709499-1.64578*ii, -.201904-.0092710*ii
-.48837-.906506*ii, .373504-.12338*ii, -2.17023-.41977*ii, -1.57158+.127077*ii, -.62155+.565993*ii, -.367208-1.56415*ii, 4.42725+1.0522*ii, 1.69987+.791385*ii, .646511+3.21484*ii, -.30826-.27316*ii
-3.19409-.847195*ii, 4.315+.194641*ii, 1.69621+3.47675*ii, -1.19409-1.42527*ii, -4.98261+1.19563*ii, .241408+1.36202*ii, -2.42092-2.57497*ii, -.0534395+.140678*ii, -.202756+5.29433*ii, .756672+.761835*ii
-.0918221-.198861*ii, 3.42895-8.22244*ii, 6.2975-2.40953*ii, -12.7086-9.26824*ii, .866063+2.43905*ii, 10.9222+11.5845*ii, 9.57148+3.57136*ii, .026651+.121152*ii, -2.41842-10.4703*ii, .331392-1.03083*ii
-.702292+.142589*ii, -.182799+.179185*ii, .210001+2.00287*ii, 1.31623+.87828*ii, -1.24281+.748561*ii, 1.36357+.077577*ii, 2.73656+.336327*ii, -1.50277-1.66497*ii, -2.46559-1.83739*ii, .223112+.260669*ii
-.0966871-.281581*ii, -.212642-.142756*ii, .33718+1.03361*ii, 1.40829+2.27354*ii, -.467206+.187827*ii, -.461382+.526046*ii, 1.01681+.173617*ii, 1.19884-.665357*ii, -1.18711+2.06193*ii, .285227-.266234*ii
-3.30353-.112987*ii, -1.27719-.934156*ii, -.436168+.0684521*ii, .293836-2.0433*ii, 1.28492-.913236*ii, -.0837768+.032018*ii, -1.05764+.428058*ii, -.171251-.158583*ii, -1.92555-1.3381*ii, -.011815+.976838*ii
.0635551+.166206*ii, .194094-.34986*ii, .183265-.191719*ii, 1.04837+1.73546*ii, 1.25733+1.23764*ii, .107129-.274153*ii, 1.67029+.755719*ii, -.339138-1.11987*ii, -.282714-.439951*ii, .533746-.89279*ii
1.09659+.418735*ii, -9.37727-.45295*ii, -.424146-.779032*ii, .943313+3.29851*ii, 2.3699+.784771*ii, .086627-.503358*ii, -.428409+3.22733*ii, .0461481+.0478133*ii, -1.34056+1.39502*ii, -1.08438+2.38465*ii
-.0495297-.11335*ii, .0522262+.389261*ii, -1.61781-.692267*ii, -.367012-1.05803*ii, 1.06321+1.33811*ii, -1.36679+1.545*ii, -.321294+1.38513*ii, -.901426+.53797*ii, -.05913-.844937*ii, .809382-.025708*ii
17.9516-16.8043*ii, 1.17453-4.75582*ii, -3.1081+15.7575*ii, -5.00251-.700572*ii, -7.99452+5.04835*ii, -2.80037+1.22507*ii, 2.87267+6.87365*ii, .0652146-.181271*ii, 14.8582-.98152*ii, .402598+.550604*ii
.693644+.010874*ii, .869314-1.15359*ii, .012418-1.49503*ii, 2.55125-1.45775*ii, -.646809-1.0387*ii, -.404295+.0677876*ii, -.412286+.142686*ii, -.10874+.114771*ii, .013801+.755893*ii, -1.55401-.535796*ii
-2.07349-.781087*ii, .29554+.0343774*ii, 1.00637-1.36568*ii, .616229-3.13182*ii, .988571+1.86294*ii, .529252-.531926*ii, -2.87384-2.21155*ii, -.465946+2.16329*ii, -1.19284+4.75776*ii, .220105+.193232*ii
-1.28849-.068873*ii, .115449-.0232961*ii, .236993+3.30473*ii, -.596846+.736211*ii, -.449132-.50491*ii, -.527598+1.0676*ii, -.614327-1.25177*ii, 2.37912-2.5213*ii, .716579+.230149*ii, .118637+.455225*ii
-.20816+.225264*ii, -.0826389+.0254518*ii, -1.85377-.004225*ii, .147296-1.04031*ii, .562509-.434627*ii, .360613+.800092*ii, -.060551-.571824*ii, -2.60164+1.5573*ii, -.135629+1.31575*ii, .167812-.253554*ii
-.36383-1.70902*ii, .229812-.232521*ii, 1.84088-.597303*ii, -3.36286+3.16026*ii, 3.44947-1.08484*ii, -.523695-.412106*ii, 1.70483+.310884*ii, .885511+1.07433*ii, -.00064471+.0547401*ii, 2.69461+1.0884*ii
-6.41293+4.14619*ii, -2.82709-5.14522*ii, 2.71322+1.94551*ii, 7.06188+3.04223*ii, -.550141-3.127*ii, -.895086+.135445*ii, 2.44545+4.00968*ii, .108354-.0674505*ii, 1.17735-.175649*ii, -2.16732-1.50909*ii
-.339792-.200421*ii, -.0560469-.00674894*ii, 4.42971-.385629*ii, -5.48869-5.1393*ii, -.073264-3.73937*ii, 1.62428+2.839*ii, 1.68767-.58329*ii, -7.8514+2.31069*ii, -.000692892+.000724731*ii, 3.99214-7.98032*ii
.0697659+.0142602*ii, -.722424-1.40569*ii, -1.71759+.855964*ii, -2.59651-.88996*ii, -.46248+.446605*ii, -2.26692+.069718*ii, .403242+.727706*ii, .168673-.106614*ii, .099339-.741377*ii, -.517382-1.64937*ii
-.260524+3.29733*ii, -.76781+6.49891*ii, -5.43453+9.45979*ii, 8.62168+.87574*ii, -2.14525+3.20868*ii, -2.9673-3.54841*ii, 3.51435-3.51964*ii, .0575919+.102798*ii, -1.05865+1.39337*ii, -.604682-2.21879*ii
-2.11571+1.79011*ii, -.0129792-.170328*ii, .645366-2.33181*ii, -.369661-2.56452*ii, 2.66053+.545961*ii, -.59186-.163579*ii, 1.13926-.965331*ii, -.672628-2.38015*ii, 1.98718-.568556*ii, .216055+.264951*ii
.482153+.607503*ii, -5.73507-7.39269*ii, -7.1958-10.8794*ii, 6.54884-3.64663*ii, .021683-4.95039*ii, 3.37877+8.34949*ii, .828746+2.98054*ii, -.0627917+.0167849*ii, .0450426+.0484167*ii, 14.1313+.63291*ii
-.457254-.819421*ii, .605576-.507605*ii, -.052101+2.13592*ii, .409275-.722662*ii, -.266868+1.21585*ii, -.542063+.404267*ii, .758094-.20864*ii, -.328045-.207193*ii, 1.24273-1.2928*ii, -.042422+.788267*ii
.253174-.0539385*ii, .116723-.0606276*ii, .325594-1.14564*ii, 1.74129-1.01446*ii, -.685545-1.87405*ii, -.402842+.134428*ii, -.0446556+.271659*ii, -.307561-1.34455*ii, -.178143-.117019*ii, .80597-.472369*ii
-.13667+.374873*ii, .466524-.0308601*ii, .748597-1.4582*ii, -.577803+.926857*ii, -.399007+.267944*ii, -1.17403+.403081*ii, -1.82268-.58462*ii, .224519-.998194*ii, .283845-.445627*ii, .505437-.997994*ii

component_2:
equations:
S*r^2-ap^2*sintheta^2*qc^2
ap^2-.5*x0^2*w^4
74.9962*P-313.672*qc^2*x0^2*w^4
points:
.109059+.453584*ii, .28943+.147124*ii, 1.41276-2.81823*ii, -1.17247+.145076*ii, 2.22059+.360726*ii, -.736617+1.09817*ii, -.011229+.686501*ii, -.836687-.28033*ii, .273815+1.16002*ii, -.563038+.261196*ii
-3.04379+.150213*ii, -.113239-.52081*ii, 2.42039+1.3096*ii, -.313076-1.98144*ii, -1.04429+2.63931*ii, -.5873+.123056*ii, -.140853+1.20379*ii, -.622226+.350555*ii, .011918+.204303*ii, -.149375-1.91332*ii
2.50592-1.6558*ii, 4.94615+2.08543*ii, -4.50292+.632707*ii, 1.23516+1.70489*ii, -.405051-5.0945*ii, -1.46633+.879586*ii, .655134-3.49184*ii, .0559696-.107739*ii, .319757+.485259*ii, 3.45856-1.04933*ii
4.2298-1.83515*ii, -.051073+1.03704*ii, -5.60639-1.12098*ii, -.192568+2.92326*ii, -.349751-5.74197*ii, .894341-.182234*ii, .350606-.918267*ii, -.200388-.262375*ii, .117038-.0161762*ii, 2.24977+2.71413*ii
.441063-.828108*ii, .252979+.131172*ii, -2.02592-.014885*ii, -.0990782+.377066*ii, -.644125-1.91861*ii, .237555+.178332*ii, .165621+.0321619*ii, -.462368+.185987*ii, .294521+.0170928*ii, 1.14305+.243855*ii
-1.48382+2.29764*ii, -.0660598+.414976*ii, -.220449+.0841944*ii, -1.35754-1.36013*ii, .529406+.275407*ii, .012195-.05948*ii, 1.50054+.206445*ii, .090517+1.00862*ii, .14904-.692621*ii, -.024764-.915514*ii
-2.24999+.170276*ii, -.267074-.508544*ii, 2.3907+.478095*ii, -.590995-1.48512*ii, -.441214+2.28121*ii, -.560462+.26621*ii, -.259189+1.19471*ii, -.652921+.128956*ii, -.0311956+.424538*ii, -.379726-1.3282*ii
-.127096+.833668*ii, -.56663+.091479*ii, 2.77831-.435187*ii, -1.58255-.399493*ii, .645792+1.90484*ii, -.855788+.045187*ii, -.228647+.613896*ii, -.210785-.439645*ii, -.72503+.719654*ii, -.848687-.272613*ii
.532047+1.95941*ii, .334887-.414195*ii, .396746+.68614*ii, -1.76293-.624318*ii, .0011694-.145307*ii, -.164173+.0396247*ii, .235035-.734456*ii, .550825+.14673*ii, -.621775-.424163*ii, -.678072-.735533*ii
.506937-.162417*ii, -.0295415+.00216618*ii, -.690068+.271805*ii, -.672701+.135382*ii, -.532674-.884675*ii, -.00556418+.00127002*ii, .000263671-.0000022212*ii, -.189093-.0130651*ii, -.176915+.0522715*ii, .473798+.0509127*ii
