variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-.047317+.544593*ii, -1.34555+.935765*ii, -1.26964-.396922*ii, .16233+.0367627*ii, -.478609-.019132*ii, -.26575-.0271736*ii, .053293-1.14*ii, -1.59329+.193433*ii, -9.00518e-26-3.55025e-26*ii, -1.51485+.085099*ii, 1.54392e-25-3.64968e-26*ii
-8.62406+1.40716*ii, -5.54319+1.17052*ii, -.455037-1.46816*ii, 11.1503-4.68026*ii, .728918+4.49306*ii, -5.63519-2.5268*ii, .001749+1.9197*ii, -.34881-.373022*ii, -6.68534e-36+2.71892e-36*ii, 3.04073-9.61817*ii, 3.38756e-35-2.28968e-35*ii
-1.38824+.780696*ii, -.179105+.547962*ii, -.051165+.980161*ii, -.352912-.189193*ii, 1.12365-.346019*ii, .31754-.420128*ii, -1.32389+.287106*ii, -.203183+1.29939*ii, -3.6054e-19-7.10207e-18*ii, -.16211-.813462*ii, 3.95624e-18+1.07445e-18*ii
-.567762+.91288*ii, .236667-1.04814*ii, -2.18488+.710969*ii, -.121649-.379202*ii, .616935-.465472*ii, 1.01796+.004495*ii, -1.29789+.500459*ii, -.791582+2.43055*ii, -1.64936e-18+1.10926e-18*ii, -1.56981+.624919*ii, 7.7231e-19+1.99129e-18*ii
-.405993-.734413*ii, -1.62868+.064911*ii, -1.3133-.156569*ii, -.63288+.533112*ii, -.600035+1.04597*ii, -.765661-.554608*ii, -.360749+.595096*ii, .275874+1.10871*ii, -3.91152e-22-7.99063e-22*ii, -.548426+.302796*ii, 6.88929e-22+1.27603e-21*ii
3.48561+1.90028*ii, .97571-1.42797*ii, .992605-.349895*ii, -3.78419+.710634*ii, .36032-1.09832*ii, 2.23549-5.46931*ii, -.622078+3.37767*ii, -.83279+1.28891*ii, 5.75777e-28-4.26874e-28*ii, 3.387-1.71811*ii, -4.7774e-29-1.2387e-27*ii
-.339738+.130829*ii, -.918095+.39232*ii, .488603-1.5664*ii, .288622-.25772*ii, .0153236+.0921245*ii, -.105711+1.61195*ii, .784996+3.81838*ii, -2.97846+2.92541*ii, -3.34101e-27-9.90832e-27*ii, -1.27227-1.29271*ii, 6.9546e-27+7.78603e-27*ii
-1.32017-.460155*ii, 1.0744+1.247*ii, 3.88697+.567926*ii, -.012366-.839253*ii, .328188+2.9329*ii, .092738-1.22149*ii, -.204699+.427217*ii, 1.4535+.131917*ii, -5.83105e-33-5.02938e-32*ii, .368447+1.34193*ii, 5.64515e-32-6.1307e-32*ii
-2.82859-1.47829*ii, 3.63841+.954595*ii, -1.313-.017403*ii, -1.5784-3.88076*ii, -.702493+.181258*ii, 2.31803-.29692*ii, 3.2661+2.94707*ii, -.142808+.539231*ii, -2.04853e-20-8.6796e-22*ii, 2.81544-2.79542*ii, -7.37052e-20-2.27131e-20*ii
-.253324-.897496*ii, 2.45772+.237901*ii, .863572+1.66009*ii, -.624563-.345495*ii, -.543558+1.13819*ii, .491032-1.39757*ii, -.55554+.487874*ii, .345815+2.04638*ii, -5.5229e-27+4.62515e-26*ii, -.166795-2.338*ii, -2.45771e-26+1.1236e-25*ii
2.64513+2.2603*ii, .829501+2.62688*ii, .111327+3.42161*ii, -3.0859-3.4978*ii, .239095-.512572*ii, -2.30148+1.70342*ii, -1.64469+5.92768*ii, .052575-.611595*ii, -1.8455e-27-7.7866e-29*ii, -3.75524+1.31008*ii, -1.3263e-27-4.9125e-27*ii
-.206356-.233749*ii, -.132552+.795906*ii, .130118-.331616*ii, 1.14711+.310841*ii, .281432+.920377*ii, -1.12207-.340752*ii, -.294951+.134018*ii, -.986242-.029803*ii, -8.45053e-20+1.45643e-19*ii, .623842-1.27853*ii, -1.04717e-19-8.65635e-20*ii
-.284084-3.24215*ii, -.924041-2.25704*ii, -3.27969-1.55221*ii, .467322-.335349*ii, -.203883-.625888*ii, -.855725-3.21268*ii, 4.81681+1.11518*ii, 2.04767-5.40525*ii, 5.98425e-24-2.35028e-24*ii, 1.50621+4.81399*ii, -1.08344e-23-1.1335e-23*ii
2.81107-.314793*ii, -2.18672-2.58645*ii, -.469334+3.29672*ii, .72703-.110344*ii, -.436684-2.75218*ii, -2.38763+.966138*ii, -.046513+1.01402*ii, -3.40729+.811745*ii, -3.87042e-26+1.55169e-26*ii, -1.16223-3.30112*ii, 1.24769e-25+6.61752e-26*ii
1.83154+.532815*ii, 4.33281+1.69435*ii, 1.73566-.85777*ii, -.626028+.56147*ii, .0629453+.195495*ii, 2.23034-2.48449*ii, 5.20265-7.6936*ii, -3.94709+.428604*ii, -3.49408e-24-1.41079e-23*ii, 1.29339+1.00269*ii, 8.7644e-24-6.70469e-23*ii
1.16033+.499101*ii, -4.31724+.187932*ii, -1.63222+.959361*ii, -.140152-1.35575*ii, 3.0407+1.12422*ii, 5.17152-2.65597*ii, .389099+.0202816*ii, 1.54816+3.97454*ii, -5.34497e-29+6.35883e-29*ii, .139654-.976548*ii, 2.18805e-28-2.84571e-28*ii
-1.10024+1.26628*ii, -.424293+.0861581*ii, 1.1115-.125081*ii, 1.39034-1.06002*ii, -1.10077+.674826*ii, -.388258-1.51944*ii, 1.23906-.390751*ii, .350322-.825765*ii, 4.59032e-18-8.69348e-19*ii, 1.81954-1.38164*ii, -1.87274e-18+7.64352e-19*ii
1.9299+4.01976*ii, -.56199+.344976*ii, -6.27625-1.29157*ii, .063481-.59625*ii, -3.07744+2.57357*ii, .438693-2.68369*ii, .273768-1.07726*ii, 4.52795+.253675*ii, 4.91287e-18+2.2464e-18*ii, -.860331+2.7148*ii, -3.53594e-18+4.32368e-19*ii
2.04898+2.83325*ii, -2.49112-4.28684*ii, .39475+2.18159*ii, 3.04501-1.38846*ii, -.252007+2.27431*ii, .851368+3.89651*ii, 1.13204-1.02636*ii, -.251586+1.16492*ii, 1.20738e-20-3.87358e-20*ii, 1.77979-1.27966*ii, -1.96132e-19+4.47374e-20*ii
-1.12883+3.01171*ii, -5.0711+2.98531*ii, 1.02266-.234977*ii, 1.81234-.932058*ii, .830127+1.87475*ii, -1.70267-.310192*ii, 1.12021+1.09814*ii, -.673366-.517456*ii, -7.85582e-32+1.62924e-31*ii, -1.77939+1.47091*ii, -8.8003e-32-1.06073e-30*ii
-.481297+.512128*ii, .080352+1.23611*ii, .617447-.842035*ii, .009486-.649464*ii, .186667+1.25917*ii, -1.48898-.272465*ii, .342526+.433011*ii, .385957-2.29827*ii, 2.24147e-20-9.81783e-21*ii, -.315613+.597162*ii, 1.3937e-20+2.69183e-20*ii
1.08908+1.9283*ii, .409755+1.5261*ii, 1.64093+.456591*ii, 3.06503+1.63057*ii, -.203534-.47261*ii, -.853456+2.81147*ii, -4.27892+.461642*ii, .163313+.830393*ii, 1.46743e-19+7.90858e-20*ii, -9.28273-2.24171*ii, -6.05635e-20+2.5635e-19*ii
4.55584-6.89215*ii, .983108+.485741*ii, -4.17421+2.85417*ii, -3.05417+.327154*ii, -2.75453-1.17789*ii, .932327-1.69107*ii, -.493713+2.71323*ii, -.360439+.515085*ii, 2.34012e-34+9.3028e-36*ii, 4.86169+.011985*ii, 2.2554e-34+1.22815e-34*ii
-1.96775-.040784*ii, 2.52573-.837255*ii, -.329777+.264735*ii, -.901815+.192523*ii, .821077-.548332*ii, -.873675-.062173*ii, -1.63444-1.14119*ii, .912492+.263745*ii, -1.43087e-21-1.68109e-22*ii, .0050282+.235056*ii, -3.75474e-21+7.73408e-22*ii
-.325913-.812409*ii, 2.69747-1.90691*ii, 7.55257-2.23808*ii, 3.71393+.314022*ii, .478342-5.95074*ii, 5.14976+1.88475*ii, .131272-.0653206*ii, 1.41937+.387469*ii, 2.47674e-35-1.66518e-35*ii, -.086224+5.32275*ii, 3.50558e-35-9.2147e-35*ii
1.09178-.315477*ii, -.933285+.883133*ii, -.433019+1.28606*ii, .0433398+.234604*ii, 2.33325-1.06558*ii, -.431924+.332858*ii, .438263+.064942*ii, 1.0431+2.03377*ii, -4.57725e-22+6.53891e-22*ii, .592655-1.04933*ii, -1.50285e-22-1.0145e-21*ii
-4.15877+2.3831*ii, 6.27793+7.87603*ii, .75982-2.92516*ii, 3.28055+2.32588*ii, 1.99455-.278488*ii, 4.60207+7.63305*ii, -2.20883+.886402*ii, 2.03138+.886533*ii, -2.16946e-36-1.14368e-35*ii, 3.9456+3.30975*ii, 7.64567e-35-8.8886e-35*ii
-1.31409-1.37323*ii, -1.09167-1.62359*ii, 2.91415+2.07072*ii, -1.83565-.090225*ii, .921828-.684483*ii, .43836-2.09568*ii, -.205884-1.64255*ii, -.182249+1.15062*ii, 1.18724e-30+1.15972e-30*ii, .862624+.010411*ii, 5.86828e-31-3.19362e-30*ii
-2.53479+1.21159*ii, -.255745+1.83267*ii, 2.44675+1.7893*ii, 1.34273+.448857*ii, -.125099-1.48138*ii, -1.46864-.169906*ii, -.668612-1.76756*ii, -1.02187+.215061*ii, 4.68219e-29-1.23704e-28*ii, -.37652+3.89788*ii, 2.14735e-28+1.17446e-28*ii
-.29583-12.2636*ii, 1.26704+21.7884*ii, .76623+8.92155*ii, -.744415-.814855*ii, -.218234-.35232*ii, 10.645+18.524*ii, 25.5321+14.9754*ii, -18.8965-4.19937*ii, 4.13018e-28-2.64499e-29*ii, -8.26901+15.8811*ii, 1.09961e-27+8.96546e-27*ii
.874041-.655634*ii, -.015406-.932895*ii, -.0008444+.466306*ii, -.364269-.768967*ii, 1.85591-.119805*ii, 1.85397-.086259*ii, .491706-.321527*ii, -.84118+2.01252*ii, 1.49665e-18-1.07714e-18*ii, .834112-2.08557*ii, -1.02792e-18-1.37962e-18*ii
1.9248-.56408*ii, -.212217-.220087*ii, -1.73244+1.21985*ii, -.366184+.671675*ii, .249497-1.31968*ii, .417857-.940676*ii, .678917+1.33018*ii, -1.34106+.109009*ii, -6.94435e-19+5.47299e-19*ii, 1.34916+.429606*ii, 2.67824e-19+3.66897e-20*ii
-.553496-.184729*ii, 1.81034-.487397*ii, -.880077-2.55053*ii, -2.99094+2.38608*ii, .0730011-.198921*ii, .238088+.42842*ii, -.081502-2.75258*ii, .0211856-.126338*ii, -7.37126e-29+5.0382e-29*ii, -.052179-.930748*ii, -1.08889e-28+1.27136e-28*ii
-.777236+.21106*ii, .566953+1.8662*ii, -1.05927+.596791*ii, -.114421-.0051521*ii, .352475+.361737*ii, -.180895-.277066*ii, -.774654+1.3938*ii, 1.68658+2.34552*ii, 2.25487e-27-8.15911e-28*ii, 2.3107+.270014*ii, 2.80106e-27+3.74545e-27*ii
-1.8847+.451797*ii, -.226304+1.38678*ii, -.251633-1.14122*ii, -.104637-1.18559*ii, -.706076-.779937*ii, 2.03095+.584754*ii, .883927-1.61626*ii, -.639423+1.65659*ii, -2.9562e-21+2.53119e-22*ii, .142934-1.05536*ii, 3.17979e-22-4.15686e-21*ii
.204331-.159493*ii, .927293+1.75304*ii, -1.63641+.676987*ii, -.181436-4.11481*ii, 1.76137-.502987*ii, -2.22159-1.85056*ii, .131169-.0530934*ii, .472618-.519062*ii, 1.19919e-21+5.72081e-21*ii, -.423059+.119154*ii, -8.91683e-21+7.40709e-21*ii
-4.99934+3.18367*ii, 3.06513-4.60303*ii, .634011-.250143*ii, .741678+.775397*ii, 2.5316-3.8666*ii, -2.10593-7.55122*ii, -1.16886-.527664*ii, -6.44224-3.44615*ii, -2.21384e-25-1.65654e-25*ii, -3.32518-.007673*ii, -1.44108e-24+5.11287e-25*ii
.218875-.613596*ii, 1.3247+.462133*ii, -1.09255-.148336*ii, .245439-1.07772*ii, 1.26729+.974043*ii, .5473-.237057*ii, -.12537-.387821*ii, .319066+.435166*ii, -1.29286e-25-4.39277e-26*ii, .883059-.742163*ii, -1.50965e-25-1.17938e-25*ii
-.444994+.472877*ii, -1.08506+1.13659*ii, .841199-.856178*ii, 1.83535+1.82044*ii, -.261947+.422954*ii, 2.00521+.796466*ii, 1.27904+.259965*ii, .767704-.327508*ii, 1.84837e-26-5.13006e-27*ii, -.671888+.765972*ii, -1.4225e-26+2.65747e-26*ii
1.37715+.395911*ii, -.374933+.129773*ii, 1.1194-1.60021*ii, 1.17881-1.71509*ii, .156684+.5002*ii, .943225+1.63937*ii, 1.50614-2.2814*ii, -.392457+.819701*ii, -2.12247e-18+1.2624e-18*ii, -.585918-1.53703*ii, 6.31958e-19-7.48754e-19*ii
-1.89431-2.67344*ii, 1.16364-.943948*ii, 2.2395+.271441*ii, -.554871-.410241*ii, -.562363+.501262*ii, 1.432-.241129*ii, -.48423+4.32233*ii, -1.4609+1.51468*ii, 2.04859e-25+6.61723e-26*ii, -.077819+1.29745*ii, 3.00846e-25-1.16376e-25*ii
5.39702-4.99895*ii, -5.38287-7.66663*ii, 3.55295-1.66754*ii, .589105-1.57205*ii, 8.26547+.64967*ii, 2.60974+4.92886*ii, .601704-.652093*ii, -2.20375+2.4859*ii, -1.7628e-41-6.50608e-41*ii, 6.8527+1.83824*ii, -4.03908e-40+4.85361e-40*ii
1.49836-.111707*ii, 1.29142+.063882*ii, 2.57903+2.8477*ii, -.318229+.612246*ii, -.245715+.173445*ii, -.522651+.69517*ii, -4.28421-2.56952*ii, 1.24327+.207445*ii, 3.77054e-30-4.40262e-30*ii, .336547-.201803*ii, 5.1506e-30-5.44476e-30*ii
.44464+.454522*ii, -.317532+.957711*ii, .420708+.290128*ii, .992899-.253457*ii, .179463-.474344*ii, -1.82825+.036825*ii, -.527989+1.13714*ii, -1.73757-.406461*ii, -9.61259e-24+7.68069e-24*ii, -1.51369+.864561*ii, -4.30358e-24-1.16449e-23*ii
-.94442+2.12852*ii, -3.41969-3.07951*ii, 1.92148-2.50015*ii, -4.47153+.071788*ii, 3.13569+1.8656*ii, -1.34227-1.25976*ii, .075833+.633688*ii, .295582+.286475*ii, -3.47074e-38+7.83348e-38*ii, -.434276-4.91666*ii, 3.59921e-37-1.60999e-37*ii
-2.10257+4.44649*ii, 1.22051+1.47024*ii, 7.55739-5.1307*ii, -1.31542+1.06541*ii, .132675+.606982*ii, 2.73809+8.95508*ii, 6.2689+4.83424*ii, 2.07268-5.12904*ii, -8.0231e-29-1.10858e-27*ii, .671445-.578411*ii, 1.53196e-27-1.47099e-27*ii
.776141-.032726*ii, -.70105-3.37779*ii, 2.11513+.865762*ii, -2.40383-1.23592*ii, -2.09347+1.9373*ii, 1.58939-5.62684*ii, -.207508-.176396*ii, .428926+2.12025*ii, -3.34517e-43-1.0439e-42*ii, -1.50205+.582904*ii, -3.29154e-42+1.86175e-42*ii
.402709+.810196*ii, -.0502661+.418021*ii, .890829-.149277*ii, .157571+1.55*ii, -.991576+.382446*ii, .283421-.583008*ii, -.079205-.847628*ii, -.353888-.218828*ii, -2.48102e-20-1.29098e-20*ii, -.827483-1.21917*ii, 6.64367e-21-9.72226e-21*ii
-1.08099+2.7529*ii, -1.07041-.526136*ii, .203476-2.50508*ii, -.0240711-.424062*ii, .851686+1.33372*ii, -.456828-.276946*ii, 1.09854+1.51201*ii, .711934-1.03686*ii, 9.7688e-21+3.39589e-20*ii, -.078342-1.44799*ii, 7.41041e-21-4.14896e-20*ii
-1.80868+1.56032*ii, -1.9019+.510689*ii, -2.0169-4.08404*ii, .967935-.110405*ii, 1.76101-2.75741*ii, -2.17925+1.98972*ii, -.699481-.209215*ii, -2.45399+1.77573*ii, -6.39994e-23-3.00043e-22*ii, -7.09637+1.824*ii, 2.74949e-22+5.37967e-22*ii
-6.45719-5.36682*ii, -10.3488+12.6231*ii, -10.485+11.3369*ii, .861791+1.49747*ii, -.341739-1.61467*ii, 1.23885-1.2581*ii, 3.99139-3.15431*ii, -.273471-.98468*ii, -5.10623e-30+3.79238e-30*ii, -1.09078-7.28982*ii, 4.9717e-30-1.03703e-28*ii
.868581+.072635*ii, .30396+.353903*ii, -.496071+.298722*ii, 1.12595-.024179*ii, 1.45778-.969747*ii, -1.48545+.843754*ii, .390067+.309306*ii, -1.33476+.720705*ii, 1.57575e-24-7.22626e-24*ii, .21386-.224151*ii, 3.03636e-24-1.63883e-24*ii
-.836118-.498209*ii, 4.04399+2.07089*ii, 2.13816-.977001*ii, -1.15929-3.68257*ii, -.245781+.0597925*ii, -3.56196+3.58811*ii, 2.74622+2.69513*ii, -.609457-1.15911*ii, -1.63717e-30-1.19654e-31*ii, .647445+6.83994*ii, -6.3729e-30-3.87426e-30*ii
-5.91056-.782045*ii, .670805+2.23161*ii, -5.36146-.256606*ii, .560158-.887571*ii, .371433+1.42729*ii, 2.36223-5.24721*ii, -1.52248+3.7449*ii, 5.42912-.764935*ii, 2.61363e-20+1.63215e-20*ii, 3.04289+2.95278*ii, -1.88908e-20+6.92747e-20*ii
3.75765-2.02353*ii, -.97641-1.4794*ii, 2.66338+.561074*ii, 4.7753-.776754*ii, .684228+1.54289*ii, .795837-3.06917*ii, -.193417-2.52124*ii, .264211-.59974*ii, -4.81262e-19+2.68898e-19*ii, .389808-.790113*ii, 8.67716e-19+4.49422e-19*ii
-1.7223+1.10142*ii, -1.3639-4.21861*ii, -2.07067-4.5907*ii, -.884749+.557333*ii, -5.27908+3.7058*ii, -2.28863-2.22857*ii, .316665+.013654*ii, .715939+2.96987*ii, 4.25122e-38+3.53114e-38*ii, 3.95247+1.30129*ii, 9.09826e-38-2.27504e-37*ii
-.10375+1.96068*ii, 1.39743-1.62912*ii, -.442099-3.08503*ii, .490315-1.0306*ii, .400087-.455034*ii, -1.74017-1.83123*ii, -2.54324+2.00813*ii, .793861-2.06618*ii, -2.55418e-36+1.11277e-35*ii, -2.94422+2.45919*ii, 1.4559e-35+1.97113e-35*ii
-.684649-.328513*ii, -4.12106+2.51587*ii, 1.94536+.585906*ii, .049768+1.97124*ii, .374872-.022585*ii, .597298-.270498*ii, -1.76714-.982798*ii, -.12949-.306276*ii, -2.44766e-42-5.45219e-43*ii, .48605-.983055*ii, 1.14586e-41-3.91112e-42*ii
.608758+1.14784*ii, 2.26373+2.45815*ii, -.589692+4.43619*ii, -2.68882+4.10684*ii, 1.34513+5.20256*ii, 4.08795-4.40421*ii, .235162-.0562096*ii, -1.20681-.205281*ii, -6.60467e-45-1.80215e-45*ii, -2.24392+7.09943*ii, -1.05212e-44-2.03149e-44*ii
1.54322+.201417*ii, 1.14978+2.85435*ii, -2.43463-.877215*ii, -1.57549+1.66895*ii, -1.68074-1.75338*ii, -1.1072-1.76226*ii, -.499542+.401295*ii, -.22719+.877876*ii, -6.67619e-25-1.6327e-26*ii, 1.26149-2.17479*ii, -7.2101e-25-1.92439e-24*ii
-.616413-1.05865*ii, -1.9888+1.59701*ii, -2.12168+4.14872*ii, .565849+1.70871*ii, .86133-1.88816*ii, 2.31434-1.35117*ii, .340828-.48194*ii, -.308406-1.45657*ii, 1.5658e-23+1.40237e-23*ii, -2.02339-2.95344*ii, -5.35366e-23-2.8846e-24*ii
.418057-1.30234*ii, .555985-.924987*ii, -.734559+.471398*ii, 1.22086+.882002*ii, -.417665+.753959*ii, 1.25777-.284995*ii, -1.55676+.307905*ii, .566116-.642426*ii, -4.82936e-19+3.53259e-19*ii, -.099313+.631248*ii, 5.82555e-20+6.43116e-19*ii
-1.74204-4.48656*ii, 2.11981+3.26716*ii, -4.83892+.663933*ii, 2.50784+.93521*ii, -.707755+.061136*ii, 4.79823-5.05736*ii, 1.89961+6.50323*ii, 1.01949-2.3968*ii, -1.33262e-26-3.25144e-27*ii, -1.89137+2.19112*ii, -1.76262e-26-5.04315e-26*ii
-.787901-1.05707*ii, -2.10384+2.47757*ii, .298602+1.54663*ii, .849419+.426949*ii, .084359+.719559*ii, -2.28733+.646489*ii, -1.57577+.910238*ii, -1.84431+1.68811*ii, -2.5565e-27-1.32061e-28*ii, -1.19424+1.05006*ii, 5.70566e-27-6.05607e-27*ii
.441144+.623938*ii, .57515+3.46871*ii, .426125-1.83678*ii, 1.7383+1.76771*ii, -.378272+.336653*ii, 3.37858+1.94742*ii, .168384-1.49958*ii, 1.51557-.420914*ii, -7.00236e-32-9.12233e-32*ii, -2.61447+.338759*ii, 2.76153e-31-2.95359e-31*ii
-.795212+.387468*ii, -.878326-1.21757*ii, -1.43903+.727924*ii, .147175-1.66947*ii, .437766+.499651*ii, 2.39248+.213876*ii, -.350151+1.28475*ii, -.001761+1.43323*ii, -2.47716e-22-8.46296e-22*ii, -.100023-1.95369*ii, -8.12852e-22+1.04494e-21*ii
.372741-1.07916*ii, -2.62791-1.7623*ii, -1.28447+.541314*ii, -2.12672-.441643*ii, 1.03299-.065857*ii, -4.23801+.080382*ii, .425711-1.01756*ii, 1.90284-.432946*ii, 6.31913e-32+1.19237e-31*ii, 1.81527+.310164*ii, 4.40699e-32-4.24705e-31*ii
-.298983-.193786*ii, .626289+1.06983*ii, -.660148+.694917*ii, -1.06598-.845042*ii, -.0478408-.0663514*ii, .64536+.093456*ii, 4.05926-1.57923*ii, -.414457+.240885*ii, 4.5355e-37+9.25515e-36*ii, -1.02897-1.11163*ii, -9.61742e-36+6.28162e-36*ii
-2.45682-.760619*ii, -1.99248-.861276*ii, -2.52779+3.42701*ii, -.459634-.211517*ii, -.637535+1.21933*ii, -.094962+2.04839*ii, .337445+1.83845*ii, -1.52194-3.7562*ii, 4.29428e-27+3.88945e-26*ii, 4.01906-2.25544*ii, 2.49427e-26-8.11952e-26*ii
7.95088+.264288*ii, -3.07273-.326922*ii, -3.0608+3.28857*ii, 4.96139-1.83271*ii, .980377-.338841*ii, 2.6053-.184993*ii, 7.16139+2.74472*ii, .474184+.137875*ii, -1.08831e-25-1.06132e-25*ii, 2.11709+3.57249*ii, 2.99711e-25+3.61694e-25*ii
