variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
-2.21329-.144509*ii, 3.65783e-20-7.61296e-21*ii, .86107-1.54903*ii, .998019-.084848*ii, -1.25285-1.02249*ii, 1.55939+.369296*ii, .683726+.865214*ii, 1.52004+.499257*ii, -1.65075-.830528*ii, 9.85193e-21-3.16081e-20*ii, -6.67043e-20-1.78123e-20*ii
-3.49531-2.5412*ii, -4.49012e-26-3.64588e-26*ii, 3.80657-4.45358*ii, .922401+.98456*ii, -2.09094+4.23616*ii, 2.87209+.940466*ii, 1.71081+1.95341*ii, 1.96418-1.07696*ii, -1.78148+1.97293*ii, -1.66646e-25+3.05941e-26*ii, 1.51922e-25-2.36364e-26*ii
-1.12014+2.00818*ii, -3.46164e-23+2.47873e-23*ii, 3.55694-.573935*ii, -.487429+.675516*ii, 4.71426-1.2211*ii, 1.52799+3.01604*ii, .527655-.449864*ii, 1.86277-3.60607*ii, -1.31394-1.39659*ii, -5.44511e-23+5.40172e-23*ii, 8.01015e-23+1.57759e-23*ii
.507695+.252812*ii, -6.16549e-25-1.41902e-24*ii, 1.04847+2.09813*ii, .735538-.424298*ii, 1.88529-1.11141*ii, 1.07667+.70284*ii, -1.6404+.628443*ii, .684721+1.35053*ii, 1.99783+.677762*ii, 1.16542e-24-1.3907e-24*ii, -2.70004e-25-3.25282e-24*ii
-2.48182-4.33649*ii, 1.91272e-23-2.59532e-23*ii, -1.75842+3.54876*ii, .358806+.782112*ii, -6.44528+7.20653*ii, -10.4612+.5768*ii, .145243-3.08058*ii, -4.46006+11.3294*ii, -3.79961+1.87606*ii, 2.9234e-23+5.67574e-23*ii, -2.39861e-23+1.34496e-22*ii
-2.07333-.778911*ii, -1.52435e-26+1.70519e-27*ii, 1.55868-1.14313*ii, -.873387+4.34179*ii, -1.78896-.290071*ii, -1.38424-.614761*ii, -4.28565-2.20722*ii, -.0744464+.333793*ii, -3.08942-.388667*ii, -1.09052e-26+1.00416e-26*ii, 4.77563e-26+6.5661e-28*ii
.217617-.574769*ii, -9.91614e-25-4.23777e-25*ii, -.922141-1.05717*ii, .252637-.531182*ii, .266736-.15398*ii, -.0434236-.424948*ii, -1.57817-.41071*ii, .620714-.376968*ii, -.988789+.724346*ii, 2.33201e-25+7.19545e-25*ii, 1.28746e-24-2.99245e-25*ii
.699404-.881751*ii, 3.99444e-25-2.75237e-24*ii, -1.04697+1.30117*ii, -.866714+3.28179*ii, -1.1796+1.30491*ii, .159533+.106797*ii, 1.02761-2.46442*ii, .0184193-.0534761*ii, -2.82709-.715475*ii, 1.58155e-24+1.7007e-24*ii, -3.09852e-24+7.4954e-24*ii
.355084+1.71124*ii, 2.32798e-22+4.31906e-22*ii, 1.3676+1.50729*ii, -2.61174-1.45036*ii, .757845-2.73501*ii, 3.95212+1.59834*ii, .873343+.640862*ii, -1.4163+.174517*ii, -1.75825-3.00983*ii, -1.66317e-22+4.70783e-22*ii, 8.90649e-22-1.46008e-21*ii
-6.41731-1.8256*ii, -3.24888e-24+1.10419e-24*ii, -4.58708+4.69107*ii, 1.5067+1.31402*ii, -.813401-6.13359*ii, 4.45374+10.6016*ii, 2.2693-.257936*ii, 5.16444+2.53232*ii, .808332-.51251*ii, 4.86152e-24-1.01529e-23*ii, -2.06027e-24+2.55764e-24*ii
1.24204+.69046*ii, -1.04889e-21-2.76977e-21*ii, -1.16002+1.69934*ii, .429855-.320888*ii, 1.4512+2.63481*ii, -1.78955-1.09294*ii, .325538-.751588*ii, -1.45455-3.6284*ii, 1.67891+2.31636*ii, 2.96176e-21+7.1528e-22*ii, 4.65481e-21-7.0798e-21*ii
.65246-1.16349*ii, 5.86287e-21-6.11174e-22*ii, .141041+.203492*ii, -.17811+.26829*ii, -1.75284-.620585*ii, .408246-.269088*ii, -.038677-.805021*ii, -1.39732-.594014*ii, -1.25649+.804736*ii, 4.75638e-22+5.53423e-22*ii, -6.87479e-21+5.486e-21*ii
3.35705+.722062*ii, 3.49464e-35-3.04616e-35*ii, 3.15218+2.32595*ii, .124633+1.66841*ii, 8.6564-5.14384*ii, 1.53249-4.39467*ii, -4.7766+3.14581*ii, -2.5512-1.10912*ii, -.538951-1.95125*ii, 9.05047e-35-7.36832e-36*ii, -7.82726e-35-5.17719e-35*ii
2.87558-4.85676*ii, -5.12707e-22+4.36577e-22*ii, -.61084-.504434*ii, -4.76608+7.94797*ii, -2.86992-1.03311*ii, .973306+1.87597*ii, -10.3815-1.51991*ii, .119592-.194174*ii, .4636-2.71429*ii, 2.66703e-22-4.026e-24*ii, 9.47307e-22+1.59403e-21*ii
-3.97345+10.2517*ii, 1.35104e-24-3.23303e-24*ii, 4.30356+5.43692*ii, 6.10749-3.71166*ii, 11.2279+3.23441*ii, 24.183-2.4277*ii, 6.2147-4.4423*ii, 3.06803+1.46701*ii, -.02052+6.24505*ii, 1.1696e-23-3.28402e-24*ii, 2.01627e-23+8.50366e-24*ii
8.65477+13.684*ii, 2.27573e-41-9.13048e-42*ii, 5.26589-31.7341*ii, -.25033+15.7519*ii, -1.5212-7.31989*ii, 9.26741+5.81088*ii, 12.9396-14.9792*ii, .359458-.594047*ii, -3.08499+13.2134*ii, -8.49553e-41-3.85132e-40*ii, 5.04388e-41+3.2887e-40*ii
4.57474+8.62257*ii, 2.9967e-34-1.07712e-34*ii, -4.69131-2.29098*ii, 2.13896+.857299*ii, 3.41805-1.04159*ii, 5.78045+4.19953*ii, -6.76327+4.02383*ii, 3.00641+.758376*ii, -6.40639+.143851*ii, -8.26307e-34-9.0612e-35*ii, -1.90431e-33+7.33156e-34*ii
-1.63438-5.30747*ii, -1.02168e-41+5.29095e-42*ii, 6.36863+3.98104*ii, 2.83606+3.42926*ii, -8.22525+2.08261*ii, -5.14092-8.79979*ii, 6.83487+8.94214*ii, -2.26009-.370004*ii, -5.74307-6.58551*ii, -4.30651e-41-3.4886e-42*ii, 9.35191e-41+3.68963e-41*ii
2.51688-3.21304*ii, -1.03679e-21-1.95487e-21*ii, -3.62924+2.21938*ii, 1.33436+.197921*ii, -3.35241-5.3481*ii, -4.50312+2.50028*ii, .418109+5.43597*ii, -3.03015+2.32322*ii, 5.61472+10.6893*ii, 4.05067e-21+2.39682e-21*ii, 1.50749e-20-2.20586e-20*ii
.815438+.204939*ii, 3.55383e-21+7.08738e-22*ii, -.603081+1.61203*ii, -.57468-.527246*ii, 1.1713+1.4843*ii, -.016785-.653532*ii, -1.31183+2.75037*ii, .58236+.602918*ii, .054473+1.56138*ii, -1.64288e-21+2.65073e-21*ii, -9.13023e-22+5.5875e-21*ii
-2.21738+1.25288*ii, 1.68538e-18+5.8895e-18*ii, -1.00328+.037804*ii, .140448+.0608301*ii, -.803571-.917494*ii, -.0457151-.095683*ii, -.388817-.405197*ii, -.522542-.454951*ii, .143188+.0131986*ii, -9.56779e-19-2.92255e-18*ii, 1.63593e-19+8.65548e-19*ii
.211556-2.57999*ii, 1.85559e-20+7.83148e-21*ii, -2.41888+1.02094*ii, .40573-.0561705*ii, -.169058-2.55559*ii, -.283458+.360949*ii, -.797523+1.68003*ii, -.806344+.777996*ii, .722499-1.26649*ii, -2.644e-20+5.3e-25*ii, 2.33251e-20-1.78425e-20*ii
-.214545-3.75649*ii, -2.07243e-29+9.0580e-31*ii, -.996824+.460857*ii, 2.73201+.0484*ii, 2.50293+3.45444*ii, .189489+.524983*ii, 1.89698+.695652*ii, .0727405+.190871*ii, -4.84149-1.00982*ii, 1.01205e-29-5.22692e-30*ii, 1.01251e-28+1.65423e-29*ii
-4.33067+1.16619*ii, 3.46419e-37-1.35395e-36*ii, 1.91305+.252192*ii, -.393504-3.65235*ii, 1.34736-.103016*ii, 3.913+1.16347*ii, .507356-.286939*ii, -.429004+1.02514*ii, -1.10364+1.94503*ii, 5.02086e-37-1.2514e-36*ii, 2.25114e-36+2.16807e-36*ii
2.36192+1.70028*ii, -4.57327e-25-4.68265e-25*ii, .337538+.526953*ii, .999022-.387512*ii, .684579-.218371*ii, -.876894+2.19112*ii, -1.30079+.441753*ii, -1.50244+1.61048*ii, .51888-1.05968*ii, 4.61944e-26-1.99524e-25*ii, -7.33508e-25+2.41646e-25*ii
-.615542-.955566*ii, -3.24311e-22+1.756e-22*ii, -1.46235+2.71424*ii, -1.08539-1.98891*ii, -2.1303-.186718*ii, -.243873-.183965*ii, -1.47741-.101014*ii, .122829-.0555858*ii, .066964+.800673*ii, -1.1818e-24-5.68524e-22*ii, -1.62316e-22-2.47908e-22*ii
-1.36575+1.48179*ii, -5.89651e-18+2.61815e-18*ii, -.780897-.013456*ii, .215122+.7539*ii, .864756-1.3034*ii, -.342752+1.36729*ii, 1.15512-.062965*ii, 1.55711+.898953*ii, .602366-.376165*ii, 2.3199e-18-9.82582e-19*ii, -2.567e-18+3.79515e-18*ii
1.20572-4.11213*ii, -3.40899e-21-2.1788e-22*ii, 1.29263+3.43643*ii, .115017-4.35947*ii, .133409+2.55064*ii, 5.55569-.140155*ii, -3.70327+1.47004*ii, .065727+1.27266*ii, .330389-.795768*ii, -1.82891e-21-5.99821e-21*ii, -1.29968e-21+2.64078e-21*ii
-.395393+1.49532*ii, -4.38673e-22-4.20314e-22*ii, .586938-1.08393*ii, -.370379-.947446*ii, -.377691-1.33508*ii, .460646+.407612*ii, -2.22553+.276045*ii, -.538061+.275857*ii, 1.66912+.179149*ii, -3.56534e-22+1.14397e-22*ii, -6.56898e-22-7.80141e-22*ii
-.490358+2.33809*ii, 6.47199e-29+5.3749e-30*ii, -.244268-1.17522*ii, .889842-.901469*ii, 1.58372+2.26263*ii, .448151+.072204*ii, -3.76504+2.90864*ii, .207978+.291838*ii, 3.83497+1.53731*ii, -4.74618e-30-3.86865e-29*ii, 2.39936e-28+1.20107e-28*ii
.455788-1.593*ii, -5.20161e-30-9.5661e-32*ii, -1.82855+1.78448*ii, -1.1385+2.35163*ii, -1.19318-.281709*ii, .59371+.663122*ii, .0410291+.27849*ii, .129422-.315125*ii, -.91166+1.55028*ii, 4.84104e-30-4.55363e-30*ii, 4.8904e-30-7.97674e-30*ii
-.022639+1.64664*ii, 8.68242e-23+1.24687e-22*ii, 4.38156+1.60535*ii, -.275623-.419563*ii, 3.56264+.320971*ii, -.873979-1.71773*ii, -5.15245-1.57219*ii, 3.81579+.42363*ii, -4.70025+1.11473*ii, 9.01297e-23+3.42854e-22*ii, -5.47088e-22-4.89277e-22*ii
-4.58825-4.27466*ii, -2.41347e-23+5.92371e-23*ii, -1.3718+3.97247*ii, -5.25062-3.75528*ii, 1.42272+2.94662*ii, 1.60753+1.54343*ii, .868352-1.24352*ii, -.34164-.0496082*ii, .838093-.735443*ii, -1.01105e-22-8.85679e-23*ii, 2.33384e-23+6.73959e-23*ii
-1.35192-.869176*ii, 6.6846e-39-1.9627e-37*ii, 1.41205-.350026*ii, -.24361-.108953*ii, .526836+.113626*ii, .189914-.383324*ii, .564359+.763676*ii, -.063202+1.60178*ii, .034749+1.51503*ii, -2.96303e-38-1.39741e-37*ii, 2.97587e-37+3.3071e-39*ii
.869801-1.52548*ii, 3.65777e-26+1.63612e-26*ii, -.179767-.393063*ii, .525064+.76714*ii, -.058256-1.44871*ii, -.845623+.965177*ii, 1.25871-.26522*ii, .343+1.33707*ii, .475609+1.08574*ii, -7.225e-29-8.65926e-27*ii, -3.6721e-28+4.74952e-26*ii
-1.25702-.716386*ii, 1.39851e-27+2.00433e-28*ii, -2.18618+.533702*ii, 1.15824+1.64757*ii, -1.20251-1.78271*ii, -.720646+.672581*ii, .571188-.097813*ii, .0674164+.484794*ii, -1.28214+1.08129*ii, -1.58219e-27+1.54103e-28*ii, -2.00982e-27+1.25522e-27*ii
-2.60761-2.0755*ii, 1.36768e-30+1.76976e-31*ii, 1.4738-2.02634*ii, -3.06135-2.55383*ii, .252858+1.95264*ii, -5.90672+2.07306*ii, 1.21606+.237308*ii, .804605-1.34838*ii, 3.79093+1.30273*ii, 1.18715e-30-1.25527e-30*ii, 4.95422e-30+2.45262e-30*ii
-.047664+.626346*ii, 2.72463e-22+7.29728e-22*ii, 3.30473-.075214*ii, -1.27697-1.77489*ii, -1.13043+1.46059*ii, .282123-2.52971*ii, .964503-1.29262*ii, .863793+.780424*ii, 1.6878-.294246*ii, 4.77652e-22+1.19553e-21*ii, 6.74584e-22+1.15147e-21*ii
-5.48974-.96044*ii, 1.844e-23-2.03907e-24*ii, -7.69677-4.17615*ii, 3.10093-8.22835*ii, -1.57838+4.07015*ii, 5.93126-2.96969*ii, -2.52335-.253998*ii, .553895+.512092*ii, -.41534+1.33736*ii, -7.52222e-23-3.06571e-23*ii, -4.93193e-24+2.55079e-23*ii
1.74113+1.01157*ii, -8.78856e-32+1.24153e-31*ii, 3.26759-.151678*ii, -.899481-1.24247*ii, -.805248-1.05498*ii, -1.24427+2.49734*ii, -1.14382+1.2275*ii, -.843115-1.61182*ii, .703037-1.81788*ii, -1.34172e-31+2.09505e-31*ii, 1.63908e-31+2.4705e-31*ii
-1.60809+.453664*ii, -4.42831e-31-9.19967e-32*ii, .343513+1.76938*ii, .952928+.426669*ii, -.585839-.255293*ii, -1.04882-1.82822*ii, -.837097-.000751*ii, -1.63239-1.18764*ii, -2.33762-5.16238*ii, 5.3295e-33-4.07569e-31*ii, 5.60249e-31+2.50111e-30*ii
-7.34888+.59347*ii, 2.02885e-21-4.5083e-21*ii, -.705936+.616006*ii, 1.5861-3.03847*ii, -11.3286+4.66842*ii, 1.50801-1.0414*ii, -3.98268+4.00023*ii, .472941+.24943*ii, -5.47059+1.7646*ii, 6.72451e-22+2.21618e-21*ii, -3.14367e-21+2.82432e-20*ii
1.3787+1.09262*ii, -1.00296e-30+1.46413e-30*ii, -.131748+.928664*ii, -2.36347-.79251*ii, -.202495-.490437*ii, -.139032-1.75877*ii, 1.47095-.429861*ii, .277184+.651202*ii, -.625573-.42497*ii, -6.13775e-31-5.62153e-31*ii, 1.24964e-30-4.89696e-31*ii
-.075752-.939023*ii, -1.09231e-35+3.44133e-36*ii, .325299-1.01998*ii, .199511-.554236*ii, -1.61151+.45929*ii, -.633594+.157655*ii, 2.35037+1.18985*ii, -.616132-.921391*ii, .549532+1.17374*ii, -2.16e-38+6.1304e-36*ii, -1.00418e-35-1.09298e-35*ii
1.0862-1.37138*ii, -6.11022e-28-1.63005e-28*ii, -.0941758-.402583*ii, .135098-.477322*ii, .449012-.734101*ii, -.168859+.747177*ii, .546003-1.20544*ii, -1.54196+.082661*ii, -1.33898-.044405*ii, -4.0398e-30+1.30669e-28*ii, 8.10909e-28+2.45393e-28*ii
.326595+4.81593*ii, 2.79858e-22+1.49268e-21*ii, 2.12003+1.7665*ii, -.875455-.150913*ii, 3.37259-3.05341*ii, -.0061046-.0630182*ii, 1.46075+1.3851*ii, .0188224+.0687387*ii, -1.046-.519643*ii, -1.02176e-21+1.82945e-21*ii, 4.8293e-22-1.70677e-21*ii
-3.88759+1.25974*ii, 1.39554e-30-2.71668e-29*ii, 12.5065+7.35623*ii, -1.14301-.112257*ii, -13.1816-10.2186*ii, 15.2309+5.76944*ii, 1.71901-6.03342*ii, -13.6889-3.70317*ii, 7.99101-6.36205*ii, 1.0865e-28-1.64748e-28*ii, -1.61685e-28-2.25969e-28*ii
-1.83992+.985595*ii, -1.17157e-22+3.11769e-22*ii, -.227453+2.39879*ii, .766236-1.59775*ii, -1.99511+1.07327*ii, .0274681-.424154*ii, -1.03851-1.00162*ii, .222534-.0895295*ii, -.294598-1.12816*ii, -3.6061e-22-1.75974e-22*ii, 3.86239e-22+4.03254e-23*ii
-.32857+1.21923*ii, -5.51624e-25+5.54666e-25*ii, -1.09418+1.0649*ii, -.602238-.359073*ii, 1.34168-1.08236*ii, .396226-1.17467*ii, 1.46145-.877853*ii, .372579+1.72836*ii, 1.92174+4.15262*ii, 6.4558e-27-5.97164e-25*ii, -3.36339e-24-1.22476e-24*ii
-1.50856-1.57893*ii, 2.25864e-22+3.94947e-21*ii, -.563181-2.46052*ii, -4.10713-1.23149*ii, -1.62863+.807482*ii, .490845+.0603765*ii, -2.47155-.394018*ii, -.113696+.0193905*ii, -1.37418-3.0638*ii, 4.79526e-21-1.39e-21*ii, 1.179e-20-6.11928e-21*ii
1.3347-2.2328*ii, 4.36205e-27+3.49068e-27*ii, -4.30238+1.73628*ii, -.457266-2.6926*ii, .919632+.758729*ii, 2.38598+.148932*ii, 1.8575+.503646*ii, -.200028+.852156*ii, -3.45475-.064434*ii, -1.2414e-26-3.72224e-27*ii, -1.48449e-26-1.23405e-26*ii
2.01011+.537445*ii, 1.7863e-24-1.9353e-24*ii, -.155586+2.23461*ii, 3.43997+3.5287*ii, 1.53653-4.79734*ii, .018945-6.34404*ii, 3.8637-.125589*ii, -.919124-.901381*ii, 3.56042-4.50811*ii, 2.02336e-24+2.1464e-24*ii, -2.36455e-24-1.49433e-23*ii
-.64346-.492569*ii, 4.89338e-21+1.99429e-20*ii, 1.16143-.171432*ii, -.377086-.0037115*ii, .582523+.580822*ii, -.336914-.118451*ii, -.253873-.215404*ii, .896471+.305298*ii, -.115731+.332778*ii, 4.55108e-21+1.11617e-20*ii, -7.20288e-21-6.7962e-22*ii
-1.12546+.393664*ii, -8.334e-32-7.10742e-30*ii, -1.88155+.15049*ii, -1.97212-2.06393*ii, .512659-.694661*ii, -2.88616-.132846*ii, 1.20569+1.05311*ii, .732115-.698835*ii, .214311+.0276154*ii, 6.1321e-31+6.6802e-30*ii, 1.78412e-31-1.5255e-30*ii
1.50069+2.85244*ii, -5.70951e-31+2.55799e-31*ii, -1.99851-1.09324*ii, 1.3915+3.04586*ii, .534232+.922454*ii, -.791143+2.15591*ii, 1.04424+3.45684*ii, .487421+.482423*ii, .38479-2.73461*ii, 7.1035e-31+5.6483e-32*ii, 4.79816e-31+1.65976e-30*ii
1.01408+1.87787*ii, 4.1426e-29-2.76042e-27*ii, .6244-2.35577*ii, 1.3245+1.96527*ii, 1.10962-1.05394*ii, 1.32046-1.43803*ii, .484551+2.58335*ii, -.191786-.801151*ii, 1.67937+.884734*ii, -3.23853e-27-9.10599e-28*ii, 2.51181e-27-4.59913e-27*ii
.315816-.654526*ii, -2.11956e-21+3.81094e-21*ii, -.704828-.176949*ii, -1.48456+.93131*ii, 1.5891-.231616*ii, .256446-2.45686*ii, 1.05896-.628956*ii, -.868964+1.10981*ii, .482509+1.13816*ii, 1.08413e-21-1.1555e-21*ii, -5.36017e-21-5.73579e-22*ii
-1.44313+3.23674*ii, -1.5995e-42+1.07928e-40*ii, -.96641-3.79465*ii, -.465602-.778902*ii, 2.70442+2.36141*ii, .205723+.250161*ii, -.672509+1.65411*ii, -.352939+.0531436*ii, -2.54262-2.12134*ii, 2.05548e-40-4.91167e-41*ii, 2.3302e-40-2.71027e-40*ii
2.05311+1.2927*ii, 3.84592e-27-4.12352e-27*ii, -3.05623+.193269*ii, -.469483-1.03219*ii, 1.61383-.760265*ii, -.855487+.048787*ii, 1.48307+1.09534*ii, .273193-.704548*ii, 2.34015-1.99659*ii, -5.47853e-27+6.67287e-27*ii, 7.6705e-28-1.73284e-26*ii
-.815903-1.79541*ii, -2.90227e-27-2.08728e-26*ii, -1.93415+.278713*ii, .977699-.77091*ii, 1.02596-2.38407*ii, .013794-2.47034*ii, -1.88477+1.20265*ii, 1.2372-1.55117*ii, .904633+.607188*ii, 5.71548e-27+1.97811e-26*ii, 1.00482e-26-2.06444e-26*ii
.63646-.031313*ii, 2.21251e-23+1.49157e-23*ii, -.100164+.338303*ii, .852018-.199274*ii, -2.30782-.881039*ii, -.607462-.726682*ii, 2.32427+1.48968*ii, -.486857-.966764*ii, -1.43083-.040555*ii, -3.63107e-24+2.99548e-24*ii, -3.10525e-23-2.22391e-23*ii
2.34694-.953144*ii, -8.98634e-26+1.79201e-26*ii, .885531+1.91668*ii, -.155228-1.97318*ii, 1.74504+2.68822*ii, 1.60008+.607252*ii, -.518668-.4821*ii, -.369262+.781864*ii, -3.04447+2.45707*ii, -5.69619e-26-7.81851e-26*ii, 2.29555e-25-2.75357e-25*ii
4.01203+1.07991*ii, -4.41635e-25+1.02714e-24*ii, -3.36041-2.92069*ii, -.091396+5.35684*ii, 3.90268-1.26963*ii, -4.98417-2.53171*ii, 4.59451+6.65339*ii, -.456605+.93822*ii, -1.19062+2.86152*ii, 2.24202e-24-1.08087e-24*ii, -2.41336e-24-2.48668e-24*ii
1.67463-.441157*ii, 1.93748e-26+1.26563e-27*ii, .638948+1.37937*ii, -.349302-.161935*ii, .383303-1.38604*ii, -.431079+.249245*ii, 1.58481+.772345*ii, .743516-1.05825*ii, -1.1073+1.08476*ii, 5.31687e-27+1.37668e-26*ii, -2.28267e-26+1.96155e-26*ii
-.336314+.850651*ii, -5.05563e-26+1.02382e-25*ii, .401542-1.0986*ii, .217911-1.13055*ii, 1.25161-1.28235*ii, -.620874+.049567*ii, -.033943-1.17004*ii, -.144335-.52136*ii, 1.17749+.146739*ii, 4.60882e-26+4.8326e-26*ii, -7.45531e-26+1.13135e-25*ii
.407587+1.72871*ii, -3.84429e-39-9.11396e-40*ii, 2.99198-.59074*ii, .220011+.184238*ii, .440743+1.89062*ii, -.341334-.414242*ii, -1.37746+1.03213*ii, -1.83873-.343069*ii, -.549556-.771077*ii, -6.02022e-39-2.2795e-40*ii, 1.4099e-39+3.4651e-39*ii
1.92399+.975126*ii, 1.95378e-20-4.43768e-20*ii, -1.67053+.432354*ii, -.405941-.786198*ii, -1.9168-.399475*ii, .835618+.401267*ii, .369617-.485031*ii, -.836238+.631081*ii, -.484308-.319989*ii, -6.72596e-21+4.129e-20*ii, -2.36624e-20+1.52402e-20*ii
