variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj

component_1:
equations:
ad-sintheta*g
T*omega-2*Pii
-T*j+Tj
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
-14.5449+4.26031*ii, 3.67628-16.5014*ii, 1.73687-1.57259*ii, -5.60999+.281068*ii, -1.60023-1.80151*ii, -1.19481-10.625*ii, 2.68683-5.6871*ii, 2.50118-2.92849*ii, 1.93445e-25-1.02358e-25*ii, -9.78235-17.221*ii, -9.77894e-25-3.56841e-24*ii
.06651+11.2042*ii, 15.4702-3.37063*ii, .451726-.713553*ii, -9.29365-1.21712*ii, -.091558-1.12442*ii, 3.65552-14.7231*ii, -9.90362-.74727*ii, 5.20017+9.06299*ii, 1.18681e-34-9.63827e-34*ii, 2.29158-6.2807*ii, -1.41269e-33-1.53106e-32*ii
1.71692-2.17332*ii, 4.24125+2.38301*ii, -2.32655+3.62132*ii, -9.00968-7.36684*ii, .205458+.296357*ii, -.876083+2.29649*ii, -2.24026-7.34656*ii, -17.3223+6.74005*ii, -1.13766e-33+2.73951e-33*ii, -9.24854+4.90736*ii, -1.13534e-32+8.90787e-33*ii
-2.09484+1.44647*ii, .700344-3.04742*ii, 1.02523-1.26542*ii, .589458+.451884*ii, .784455+2.74254*ii, -.457483-1.12042*ii, .285576+.845517*ii, -1.55254+1.45382*ii, 8.13177e-24+2.03076e-23*ii, -1.56913-2.00526*ii, 6.75807e-23-1.05586e-23*ii
-2.0885+3.97859*ii, -2.19942+.711183*ii, -.126488+.457255*ii, -.248214+.648131*ii, 1.17451+.149622*ii, -.047614+1.14449*ii, -1.32515+3.55624*ii, -1.07542+.727899*ii, -3.79963e-26-1.23034e-26*ii, -.023495-.547827*ii, 9.23201e-26+3.81e-29*ii
-.18965+.144851*ii, -.916827-.670764*ii, .493176-.0925426*ii, -.613106+.341441*ii, 1.19412+.180136*ii, -.88034+1.14978*ii, -.137394+.14203*ii, .116771-1.08912*ii, -1.66093e-19-2.27535e-19*ii, -.257115-.122979*ii, -3.437e-22+3.2002e-19*ii
-11.0761-13.5004*ii, -1.44536-2.05926*ii, -7.01602-4.32959*ii, 2.39944+9.27285*ii, -1.18372+1.98409*ii, -1.21829-.811856*ii, -2.56191+7.11091*ii, -.977089+5.26647*ii, 2.38783e-27+2.05586e-27*ii, .61247+10.3528*ii, 7.8227e-28-7.88864e-27*ii
2.49864-.168311*ii, -.177602-.608826*ii, -1.14633-1.47596*ii, 3.83739+2.39411*ii, 2.83063-1.24374*ii, -.895978-1.29*ii, .761773+.275253*ii, 2.15011+.975936*ii, -1.15406e-19+1.47346e-19*ii, -.347507+.480025*ii, 1.10204e-19+4.40931e-20*ii
-17.5616+1.05768*ii, -.161523+.430305*ii, 7.67722+13.006*ii, 5.67491+8.50738*ii, 4.05569+.051386*ii, -10.7997-13.9514*ii, -4.32612+.315602*ii, -4.4994+1.14372*ii, 4.3876e-20-4.28348e-18*ii, -3.41829+.601395*ii, 1.83611e-18+7.10758e-19*ii
1.82762+1.84047*ii, -2.37306-.733384*ii, -.330347+.640008*ii, 1.20603-.78332*ii, 1.13393-.635124*ii, 1.23002-.484881*ii, .534857+1.92267*ii, .933881+1.08435*ii, -1.90112e-25-8.79479e-26*ii, .626652-.638253*ii, 3.86647e-25+3.4813e-25*ii
-1.20069+.838887*ii, -1.82537+2.53805*ii, .675634-.947726*ii, -.634204-.255396*ii, -2.5609+2.37822*ii, 4.96752+4.91694*ii, .415086+.057901*ii, .804092+3.21402*ii, 2.33485e-32+2.88379e-32*ii, .586044+1.72237*ii, -1.15812e-31+6.6198e-33*ii
-1.23644+3.18916*ii, -1.07427-3.33444*ii, 3.99814+.539033*ii, .443591-.0066279*ii, -5.02869-3.19814*ii, .849592+2.3235*ii, -.112112-.562893*ii, 4.61875+.514493*ii, -1.22225e-23-7.35931e-24*ii, -1.24885-6.95531*ii, -1.1409e-23+4.8661e-23*ii
7.80497-3.65693*ii, .329643+2.56988*ii, 2.42975+.564397*ii, -4.64664+3.56855*ii, -1.13326+2.53619*ii, 10.2999-2.59717*ii, -2.34817-2.0282*ii, 4.45942-4.3886*ii, 5.92132e-40-4.37495e-39*ii, -.324743+3.21511*ii, 1.14383e-38+7.954e-41*ii
-2.63429-3.38873*ii, -.0181657+.153719*ii, 5.02155+1.15406*ii, 1.78045-1.19884*ii, .919774+.311289*ii, -.949332-2.62491*ii, -3.68849-2.43598*ii, -.31365-3.42387*ii, 3.15255e-18+7.86828e-19*ii, -.13431+.375471*ii, -1.78219e-19+4.70313e-19*ii
-.526493-.056035*ii, .441049-1.5978*ii, -1.11394+.769889*ii, -1.34067-1.50001*ii, .237585-.163928*ii, -.057898-.879054*ii, -1.39105-1.19565*ii, -1.43857+.7198*ii, 2.55273e-22-6.50149e-23*ii, .369414+1.05971*ii, 8.7072e-24-4.36551e-22*ii
-.443734-1.24765*ii, 1.36717+2.13722*ii, -1.2793+.091881*ii, .054361+.987723*ii, -.37058-1.44908*ii, -.119759-.556663*ii, .881646-.080750*ii, 1.54813-.706743*ii, -2.85685e-23-9.1738e-24*ii, -.972694-1.30426*ii, -1.94517e-23-7.35994e-23*ii
.121429+.837517*ii, -.485112+.127592*ii, -2.10221+1.09253*ii, -.023487+.631416*ii, -.94488-.847135*ii, -.980122-.094991*ii, -.511803-.427516*ii, -1.25033-1.056*ii, -1.72161e-20+3.89489e-20*ii, .440203-.399112*ii, 3.38214e-21-2.10912e-20*ii
.101655-.381321*ii, 1.23277+1.26802*ii, .038174-.787514*ii, .731808-1.35564*ii, -.978593+1.23494*ii, .463904+1.02663*ii, -.229743+.0997374*ii, -.463673+.374464*ii, -3.34176e-30-4.48379e-30*ii, .52282-.46121*ii, 1.56589e-30-9.7649e-30*ii
-4.37328+2.52532*ii, -.266299-3.15142*ii, 7.3527-10.5131*ii, -6.3109+3.27441*ii, .994875+.398256*ii, -4.24596+.755461*ii, -2.91291+3.70439*ii, -2.61929-.524624*ii, 3.158e-33-1.04124e-32*ii, -17.5446-10.1859*ii, -3.36548e-32-7.17937e-33*ii
-3.55539+4.23011*ii, -.304682+.847974*ii, -3.22266+3.0824*ii, -6.17225+.240832*ii, .463263+1.20273*ii, -1.53197+1.8529*ii, 2.07119+3.75387*ii, 6.25028+3.00063*ii, -7.9431e-22-2.2226e-20*ii, -.815952-1.83594*ii, 1.90891e-20+6.0983e-21*ii
-5.67412+.782437*ii, 1.3603-3.94834*ii, 2.72935+3.15687*ii, -4.93145+8.43328*ii, -5.01532+1.62403*ii, -1.2801-3.35977*ii, 1.06971+.190378*ii, -9.50587+.05140*ii, -1.43973e-34+1.77548e-34*ii, 8.08855-3.24106*ii, 5.05174e-34+8.09972e-34*ii
-7.04657+.981108*ii, -.265809+.219199*ii, 4.59675+.205143*ii, 1.53388+1.36752*ii, -3.70843-2.91525*ii, .981782+.520801*ii, 1.04586-1.08673*ii, 2.54884+.535723*ii, 8.96462e-19-2.00427e-18*ii, -.633412+.476537*ii, 2.01046e-19+7.29255e-19*ii
1.43299+.638797*ii, -.948649+3.75883*ii, -.111728+2.60831*ii, -.912315-.373896*ii, -.206122-.0697357*ii, 5.64348-3.24326*ii, -7.17893-.67033*ii, -2.36547-4.45691*ii, 6.05845e-32+1.10959e-31*ii, -4.8491-1.44717*ii, -4.74548e-31+1.22466e-31*ii
17.1592+14.6772*ii, -.062724-5.98151*ii, -3.60351-3.67239*ii, 16.9454+9.84299*ii, -.777341+5.00178*ii, -5.69306-3.96499*ii, 2.3446-3.79499*ii, -16.8326+25.7981*ii, 4.82606e-32-1.58993e-32*ii, -10.8702+10.8924*ii, -9.81289e-32-2.87674e-31*ii
19.344+6.90151*ii, 1.09548-24.204*ii, 2.57073-.082066*ii, .29728-13.4843*ii, -15.2016+11.533*ii, 9.29778-3.53751*ii, -.589031-.900876*ii, -17.2646-.04079*ii, -1.11918e-32+6.34824e-31*ii, .41493-31.156*ii, 1.5353e-29+9.6632e-31*ii
-2.07797+1.94764*ii, -.130425-.810074*ii, .747412-1.78229*ii, -1.21925+3.35098*ii, -1.6421-2.53252*ii, 2.01447-1.00095*ii, -.166871-.928712*ii, -.073482+1.13244*ii, -2.49163e-18+1.203e-18*ii, -.770634-.186502*ii, 1.29949e-18+1.86151e-18*ii
-2.82618-.21827*ii, .284057+.420048*ii, 2.16645-.673355*ii, 1.12364+.436092*ii, -1.08119+.821018*ii, .380225+.318517*ii, 1.5607+1.38702*ii, .90968-.859277*ii, 2.54074e-19+5.38722e-19*ii, .449118+.359371*ii, -1.54118e-19+2.59751e-19*ii
-1.47283-1.20389*ii, -2.28792-.1404*ii, .821694+.795011*ii, -3.05605-1.72071*ii, .557483+1.98741*ii, .936836+1.13778*ii, -.754288+.529498*ii, -1.69524+1.62038*ii, 1.0752e-33-4.06305e-33*ii, -.884176-.967144*ii, -3.03043e-33+9.14497e-33*ii
-3.5273-16.033*ii, 5.48467-.45552*ii, 3.98703+4.52778*ii, 3.29669-2.13362*ii, 3.79341-1.09213*ii, 7.30644+4.11655*ii, .26501-4.15023*ii, -17.8657+13.8927*ii, 3.5514e-33+9.47722e-33*ii, 11.965+11.5086*ii, 2.37953e-32+5.03617e-32*ii
-.198531-.444271*ii, 1.01207-.014109*ii, .90363+.490295*ii, 2.11262-.214981*ii, .350684-.133371*ii, .934055+.330858*ii, -.073659-1.29488*ii, .314316-1.03475*ii, 5.6463e-18+3.24008e-18*ii, .460729+.241733*ii, 5.76018e-18+3.19953e-18*ii
-.088496+.996378*ii, -1.02276-1.02415*ii, .628119-.134198*ii, -1.1371+1.49252*ii, -.740111+.124822*ii, 2.89171-1.08345*ii, .337035-1.28941*ii, .803987-.823947*ii, -1.63296e-30-1.13898e-29*ii, -.389928-.253017*ii, -9.99477e-30+1.33215e-29*ii
-.432007+3.05593*ii, 1.72766-1.8968*ii, -3.10754-5.32364*ii, 7.24156-2.36189*ii, 1.50574+1.30043*ii, -.768255+2.11566*ii, .839623+1.30438*ii, 2.12317+1.86562*ii, -1.0156e-36+2.01198e-37*ii, -7.73334-1.65153*ii, -1.37299e-36+2.274e-36*ii
-1.42433-3.58727*ii, -1.49003-1.59506*ii, 2.29083-3.48423*ii, 2.64097+2.57473*ii, -.669835+.20498*ii, 3.0575+.429044*ii, .445791+5.49186*ii, -1.21938+.229958*ii, 5.72815e-37+1.0454e-37*ii, -4.48548+.768795*ii, -6.86764e-37-1.06944e-36*ii
-1.70724-.058807*ii, -.0317946+.307747*ii, -.939926-.833474*ii, -1.14283-2.64388*ii, -1.05497-1.09438*ii, .18347+.107526*ii, .807329-.781748*ii, -.0687338+.101793*ii, -1.27325e-18-2.68515e-19*ii, .143192-.13138*ii, 1.23117e-19-3.83301e-19*ii
-2.44088+.384588*ii, .301225-3.14902*ii, -.513537+3.25874*ii, 1.62892-3.71195*ii, -3.45075-1.8186*ii, 5.07391+.46628*ii, .507621-.378975*ii, .468985+1.43119*ii, 9.74264e-34+4.3572e-34*ii, 5.05358+1.29938*ii, 1.66557e-33-2.93673e-33*ii

component_3:
equations:
ad-sintheta*g
T*omega-2*Pii
-T*j+Tj
.999968*g*Tj^2-4.00008*L*j^2*Pii^2
points:
-.90652+12.6371*ii, -2.25541+.534518*ii, .845392-1.1032*ii, -2.52374-2.06718*ii, -2.27078+.982212*ii, -10.3796+3.7023*ii, 2.36405-4.54252*ii, 1.95225+1.79312*ii, -.527427-1.49707*ii, -.658511+1.47002*ii, 1.98977+3.09458*ii
-.071371+.634648*ii, -.094429+1.08192*ii, -1.21275+1.43288*ii, .576402+.274512*ii, .393332+1.24383*ii, -.838557+.333856*ii, .447358+.198847*ii, -.0766288+.115871*ii, -.985417+.519411*ii, -.71787-.723699*ii, -.468907-1.11519*ii
.0980108-.0266222*ii, .801604+.044811*ii, -.358113-.0513839*ii, -.743626+.350169*ii, .423735+1.20761*ii, .0262485+.00368014*ii, .0057279-.0791513*ii, -.128038-.592614*ii, .510014+.005645*ii, -.142381-.0286184*ii, .408576+.0273792*ii
-.000154682+.00716517*ii, -.449854-.381404*ii, -.14408+.0207691*ii, .253806-.229393*ii, .490476+.562461*ii, -.0647325-.415229*ii, .00710012+.00646643*ii, .235222+.387345*ii, -.62632-.11084*ii, .0363683+.0228049*ii, .239477+.288743*ii
-7.03681+3.0916*ii, .683651+.667837*ii, -1.34872-1.37212*ii, -2.41241-2.64698*ii, -1.69238+.738185*ii, -5.39129-4.12378*ii, 4.16275-.011062*ii, -.022332-1.12426*ii, 2.03028+.609145*ii, -.002849-.919387*ii, .981191+1.77234*ii
21.934-14.2835*ii, 16.0446-11.991*ii, .333815+.596326*ii, 7.12517-4.61829*ii, 10.082+4.47479*ii, 27.8059+11.4285*ii, 1.2922-1.99027*ii, -5.07894-.130612*ii, -.346253+.140447*ii, 6.25323+2.78251*ii, -3.87138+6.40533*ii
-7.29935+7.75692*ii, .180234+1.91572*ii, -1.22124+2.17924*ii, -.385018-2.63954*ii, -1.56302+1.07945*ii, -9.08021-1.90982*ii, 5.48251-1.17645*ii, -.297798+.847698*ii, .363724+.819129*ii, -2.19746-.973395*ii, -1.50367+.844429*ii
.53726+12.5606*ii, .419204-1.36234*ii, -.836093+1.18748*ii, 3.12899-7.45852*ii, -.661265+1.23818*ii, -7.43809+5.24405*ii, 7.71285-4.55306*ii, .799477+4.1703*ii, -3.83137+.007348*ii, .633625+.818417*ii, -1.59612+5.2227*ii
-.873921-.448425*ii, -.568158+.668094*ii, -.487007-1.57187*ii, .567903+.5017*ii, -.209321+.546738*ii, -.520865-.932444*ii, -.181599+1.66795*ii, .40354-.470113*ii, -.528458-.424612*ii, .663425+.283851*ii, .583928-.111813*ii
.702359+1.64035*ii, .651342-.328671*ii, -.624922+.814507*ii, 2.45419-.061859*ii, .89052+1.12484*ii, -.528601+1.3889*ii, 1.20031+.325863*ii, -.59349+1.01992*ii, -1.57544-.650125*ii, -.0696666+.367958*ii, -1.23983+.094347*ii
-.835932-.250477*ii, -.717672+1.81127*ii, .724387+1.42639*ii, .531114+1.13684*ii, .299834+.535283*ii, -.971698-.604364*ii, -1.02202+.989188*ii, .547633+.094418*ii, -.380218+.729395*ii, -1.55172+.144187*ii, -1.04826-1.21214*ii
-1.57678-.387818*ii, 1.13156+.193241*ii, 1.29139-.246009*ii, -.335171-7.39923*ii, -.367148-.187933*ii, .499362-1.88582*ii, 3.83146-.90492*ii, 2.25413+.328139*ii, .020797+3.95801*ii, .75441-.014412*ii, -.741317+4.48273*ii
2.94055-2.20818*ii, .967815-.233564*ii, .885641-.640391*ii, -5.26667-2.37396*ii, .244606+1.14453*ii, 2.89691+.328901*ii, -1.31996-2.85133*ii, 1.92057-1.79728*ii, 2.25259+2.5572*ii, .353782-.413317*ii, 2.77736+1.94877*ii
4.0567+6.28043*ii, -.639296+.634732*ii, -4.85008-1.49052*ii, -.213757+.167571*ii, -.81926+2.94673*ii, -3.27791+5.60448*ii, 1.62311-1.82794*ii, .0122897-.0941491*ii, -2.93163-1.70133*ii, 2.02336-1.06281*ii, 2.95407-.773141*ii
1.18116+.684404*ii, -.894953-.141094*ii, .676952+.327932*ii, 1.99056-1.01295*ii, -1.04015+.662595*ii, 4.25778-.904054*ii, -.50962-.982622*ii, -1.921-.369715*ii, .349254-5.31617*ii, -.279785-.194499*ii, -1.06265+4.70845*ii
-.499508-2.0232*ii, 1.01968+.153855*ii, .144718-.577247*ii, -1.76186+1.29375*ii, .183925+2.37149*ii, -.544546-.415979*ii, -.864272+.1436*ii, 1.96035-1.50869*ii, 1.15085+3.00318*ii, .118189-.283172*ii, .711448+3.23936*ii
-.623569+3.6189*ii, 1.79194-.190547*ii, .748351-1.51155*ii, -1.59236+.091001*ii, 1.04863-.945713*ii, .378919-2.34405*ii, -2.0443+1.60741*ii, -.013662-.91399*ii, -2.01094-.470397*ii, .526491-1.42561*ii, -3.69313-.459746*ii
24.7539+22.6188*ii, -1.96084+2.90901*ii, -1.21962-.225765*ii, -26.1854-8.59667*ii, -.742427-.009997*ii, 6.93779-7.13546*ii, -33.7459-30.0117*ii, -27.4631-10.3629*ii, -2.42926+.758979*ii, 1.52412-1.5526*ii, 2.55551-8.55498*ii
-.641329+.772114*ii, .703152+2.11199*ii, -1.28864-1.70606*ii, -1.73054+.692816*ii, .072460-1.02195*ii, .708602+.72401*ii, -.796024-.571113*ii, -.0725503+.201654*ii, -.64842-1.20245*ii, 1.34854-1.96061*ii, 2.08363-2.21496*ii
-4.5488+.787888*ii, .621456+1.07585*ii, 3.02261+7.5988*ii, .696686-1.58103*ii, 2.14995+.019137*ii, -2.7602-2.87877*ii, -2.11234+.385271*ii, .0269109+.017507*ii, 2.14687+.907935*ii, -3.14839+3.98711*ii, .35738+2.87396*ii
.226137-.723383*ii, .0894632-.197415*ii, -1.00806-.33088*ii, 1.62647+.133389*ii, -.546697-.014906*ii, -2.23904-1.95021*ii, -.377284+1.33347*ii, .432037+1.15275*ii, -.422171+1.28963*ii, -.0777524+.0847022*ii, .216824+.198717*ii
.0135926+.216217*ii, .128123+.0903141*ii, .11231+.24392*ii, .887859+4.0334*ii, -1.18459+1.6655*ii, -.906771-.377679*ii, .0823548-.0667364*ii, -1.44562-.266022*ii, -1.6025+1.70984*ii, -.0038199+.0206975*ii, -.35974+.0743419*ii
2.31634-9.83158*ii, 1.49852+1.73832*ii, .397516+3.49177*ii, -11.5945-.43348*ii, -.67617+.405406*ii, 10.51-3.64533*ii, -8.9324+9.18458*ii, .871846-.562036*ii, -4.99292+3.27501*ii, -2.73707+2.96174*ii, -13.175-3.77164*ii
.848744-.074428*ii, .722209-1.45834*ii, -.302668-.363371*ii, .2596-1.35701*ii, 1.2601+.655346*ii, -.705914+.25131*ii, .50598-.322214*ii, -1.82589-1.96458*ii, -1.11517-.760306*ii, -.374255+.0894819*ii, -1.91417+1.0772*ii
1.56581+1.1034*ii, 5.15981+7.27452*ii, -1.99675-.836406*ii, -1.6849+5.37114*ii, .279805-.0022145*ii, -2.27314-1.49069*ii, 5.56451+3.98751*ii, 1.43918-.249386*ii, -.283097+.491938*ii, -2.1092-9.42055*ii, -5.03935+.478915*ii
.613797-.061692*ii, .0584595-.0667326*ii, -.000781+.696076*ii, .220206-.940066*ii, -1.56488-.328201*ii, -1.97661+.843303*ii, -.367786+.116558*ii, .758487-.242251*ii, -1.97428+.713163*ii, .0232027+.0203722*ii, -.0678242+.17344*ii
1.89075-.970516*ii, -1.08627-.46273*ii, .631161-.937751*ii, 4.17845-1.71983*ii, .647397+.906421*ii, .654618+1.22044*ii, .277556-1.88771*ii, 1.28685+.757372*ii, .238904+1.35967*ii, -.559768+.363298*ii, .369646-1.58752*ii
-3.45378+11.1021*ii, 3.81355+8.9601*ii, -1.00815+.799143*ii, 1.98322-7.55497*ii, -1.10021+1.22705*ii, 1.87524+7.02439*ii, 6.41455-2.93681*ii, 2.61217+3.36836*ii, -.224526+.376833*ii, -5.50252-2.99279*ii, -4.2327-.574707*ii
-2.80193+3.16921*ii, .429474+3.77601*ii, .409493+.981187*ii, -2.00142+3.72662*ii, -2.16908+.081029*ii, -3.01184+4.18053*ii, 1.34446-1.41086*ii, -1.72364+.032328*ii, -.194658+1.37318*ii, -1.76455+.983823*ii, -5.26875-.145285*ii
-1.01073+8.54633*ii, 2.72987+1.86053*ii, -.235373+.422402*ii, -1.74454+4.50419*ii, -5.76961-1.94909*ii, 1.93378+.5347*ii, -.291907-1.38266*ii, 5.68516+2.04942*ii, -.713923-1.44369*ii, -.714214+.357592*ii, .737117-5.26937*ii
4.90814-.919839*ii, .0771065-.307146*ii, -2.11185+.928094*ii, 5.36514+.686065*ii, -.527562+1.18974*ii, -1.67728-1.7571*ii, -2.17483-3.16102*ii, .161208-.702764*ii, -.634547-2.1784*ii, .0611116+.360104*ii, -.718015+.02693*ii
-3.44112-6.72171*ii, -3.63215-3.00505*ii, -1.34064-.747876*ii, 3.12042-3.82356*ii, -4.1022+1.69536*ii, 4.41261-1.31785*ii, .138076+1.69563*ii, .642981+.328106*ii, -.449252+.491202*ii, 1.311+3.37254*ii, 3.10784-.434091*ii
3.529+.983921*ii, 1.1157-2.00955*ii, .256854-1.85286*ii, 3.94721+2.66758*ii, .547755-.05464*ii, -4.33646+1.52195*ii, 6.20176+2.41492*ii, -1.89321-.181989*ii, .048002+2.21204*ii, -1.71842-1.2917*ii, 4.49876+2.37151*ii
-.22985+.550278*ii, -2.68747-.525176*ii, -3.08531-.399788*ii, -.818715+1.02674*ii, 2.30216-3.51755*ii, -4.43966+2.1821*ii, -.139465+.0259333*ii, -.0132496+.00626304*ii, -.856297-.541527*ii, 4.04086+1.34737*ii, 2.01687+1.90504*ii
-4.89809-4.47212*ii, 4.71397-2.59812*ii, -.439616-7.67441*ii, 1.48324+8.86196*ii, -7.90514+10.156*ii, -27.1474-5.41943*ii, -.040443+.513765*ii, .00167273-.00855916*ii, -1.09056-.074567*ii, -11.0057-17.5174*ii, -5.3346+2.4819*ii
1.71769+1.87864*ii, -1.75179-4.02228*ii, .475936+.0073668*ii, .650187-.810486*ii, .55114-2.97621*ii, 4.86272-2.02919*ii, -.50696+.671018*ii, -2.1447+3.02932*ii, .378509-.209722*ii, -.402056-.963626*ii, -1.50663-1.15508*ii
2.03202-2.22135*ii, -.846397-.42796*ii, .395925+.845859*ii, -4.46267-1.659*ii, -.656629+1.38587*ii, -.811472+2.24559*ii, -1.87634-.577221*ii, .869747+2.07571*ii, 3.08146+3.87496*ii, .013442-.442686*ii, -.949813-4.5985*ii
.552504+1.28522*ii, -1.03498-.048643*ii, -1.8767+1.97086*ii, -1.16778-.468817*ii, .138325-.531078*ii, -.794087+2.00051*ii, -2.01252+1.56453*ii, -.197688-.281724*ii, .219703+.300164*ii, 1.01911-.974256*ii, -.212787-.321351*ii
1.0703+1.84556*ii, -.552737+.970529*ii, -.171299-.35405*ii, 1.89544-2.93677*ii, -2.01707-1.65399*ii, -.0372448-.147016*ii, -.765908-.286933*ii, 1.61832+5.03306*ii, -1.66119-1.1904*ii, .21915+.014723*ii, 2.07352-.954257*ii
.03943-13.331*ii, 1.06429-4.40811*ii, .472152+.555294*ii, -13.2117+4.11084*ii, 1.10725-1.69604*ii, -5.45335+2.23022*ii, 5.52181-3.58164*ii, -8.32453-9.17374*ii, 3.92517-1.46735*ii, 1.47515-.745152*ii, -2.29072-18.8643*ii
.982948-.035467*ii, -3.48058-.446651*ii, -.610949+.139071*ii, -.468457-.356575*ii, 1.36244-.658937*ii, .183133+.892157*ii, .594899+.261689*ii, 1.07742+1.25668*ii, .0939289+.212816*ii, 1.09429-.105584*ii, -.231872-.782677*ii
.212858-.562209*ii, 1.1081-1.53328*ii, -.433421-.409748*ii, -2.01579+2.33587*ii, .51135-.485594*ii, 2.15369-1.05774*ii, .767877-.370261*ii, -.918005-2.21337*ii, .900237+.78483*ii, -.554265+.105257*ii, 2.20091-.510646*ii
-1.6836-1.87296*ii, .291077-3.20608*ii, -3.5308+1.95557*ii, -4.97563+3.47539*ii, 1.66067-1.24164*ii, -9.21548+4.53483*ii, -.109398-1.20963*ii, .0593769-.0450812*ii, 1.68493+1.93507*ii, 2.62099+5.94464*ii, 6.69444-4.83876*ii
-11.4832-24.636*ii, -28.9234-4.36127*ii, -.66311-.556245*ii, -10.2917-9.79552*ii, 2.46398+.598393*ii, 12.2825-9.63804*ii, -6.69382-8.37284*ii, -12.5601+6.8548*ii, -.473053-.318428*ii, 8.37673+9.49024*ii, 12.2935+11.2731*ii
-3.10142-.051942*ii, 3.00577-.334732*ii, .397531+1.07066*ii, -1.72774+2.01967*ii, -2.18273+2.36656*ii, -.206643+.710201*ii, .641264+.719068*ii, -.012723-.738519*ii, -.257161-1.23188*ii, .776634+1.54254*ii, -1.18531-3.61665*ii
-1.28584+2.04596*ii, .853468-.656787*ii, 3.64618-.708698*ii, 3.32647-1.38968*ii, -.389433-.0774169*ii, 2.10854+4.72241*ii, 2.17161-5.6854*ii, .30028-.3231*ii, -2.17641-3.21273*ii, 1.32322-1.49981*ii, -3.96758-1.31253*ii
-.41887+.809603*ii, 1.64755-3.12056*ii, .016247+1.16761*ii, 1.7313-.858408*ii, 2.72918+.057832*ii, -2.66711-.747236*ii, -.147126+.299765*ii, .113967-.216739*ii, .535598-.235254*ii, 1.83518+.936492*ii, .148296-2.05896*ii
6.34126+8.766*ii, 1.90166+1.49009*ii, -.054725-.793851*ii, 1.30509-6.70891*ii, -2.38138-5.66029*ii, .210702+2.1577*ii, -1.71624+.398257*ii, 2.77096-.251076*ii, -3.20101+.600145*ii, .539422-.795591*ii, -6.98151-3.62852*ii
-1.01522+.20087*ii, -.642719+.181017*ii, 2.55939+.456062*ii, 1.92239-3.24025*ii, 2.03719+.825507*ii, 2.64798+.58349*ii, -.393737+.258152*ii, -.0414765+.0559659*ii, .968695+1.68389*ii, -.863763+.085087*ii, -.927412-.906917*ii
1.74011-4.95167*ii, -1.47025+1.58511*ii, .344369+.131206*ii, -.544251+2.31955*ii, -.985877-4.26061*ii, 9.05513-.79019*ii, 1.01343+.642919*ii, 8.72018-1.4316*ii, 1.89365-.690814*ii, -.357142+.176479*ii, -1.68911+4.01732*ii
2.78448+.525941*ii, -.260765+.408317*ii, -.354403-.26829*ii, -.741734-5.80061*ii, -1.83403+3.43596*ii, .756998+2.05482*ii, -.217523-.694286*ii, -3.68063+.105959*ii, .987686-.830582*ii, .100982-.0373741*ii, .081587+.619876*ii
1.12872-.970303*ii, -.539013+.228132*ii, .497701+.429261*ii, -.272629-1.72644*ii, -1.47367-.257703*ii, -1.77245-1.47628*ii, -.631476+.768852*ii, 1.54579+1.7073*ii, 1.7656-.312377*ii, -.183098-.0589179*ii, -.880418+.571165*ii
12.9424-1.73405*ii, -9.98163+10.8969*ii, 1.87306+1.24355*ii, 13.8768+1.78151*ii, 8.51636-7.33637*ii, 7.51534+8.02849*ii, .973037+.634603*ii, .190409-.128672*ii, -.950244-1.49031*ii, -16.1235+3.99897*ii, 25.7247+4.52095*ii
-.973735-.045389*ii, -1.71745-.339469*ii, .161464-.566147*ii, -5.029-1.65362*ii, 1.58973-.73732*ii, .210891+1.76865*ii, -.493184-.257291*ii, 1.60037-.119923*ii, -.093148+.639653*ii, -.234748+.458759*ii, .37712-1.06695*ii
-.0705745-.364249*ii, 1.15892-1.64505*ii, -.065381-.827003*ii, -.852928-.680062*ii, -.730356-.414177*ii, -.07745+.964053*ii, .287119+.335906*ii, -.335302-.54755*ii, -.398443-.440185*ii, -.718118-.425437*ii, -1.18589+.145322*ii
1.18627-.303836*ii, -1.51696-1.54868*ii, -1.65266-.656642*ii, -1.21889-2.03818*ii, -3.2894+2.42691*ii, -.299949+.590731*ii, -.277648-.112479*ii, -.0882595+.0343835*ii, .862955+1.17459*ii, .745049+1.77777*ii, .509993-3.11825*ii
.004533-1.44915*ii, -2.43175-3.10002*ii, .893364+.770484*ii, -.374364-1.72461*ii, -3.7251+.884969*ii, -.477131+.873546*ii, -.0886341+.367965*ii, .252154+.10183*ii, .0131694-.0718161*ii, .108041-2.32153*ii, -.254656+.133813*ii
.647492-1.68005*ii, .013219-1.17029*ii, .191879-2.22845*ii, 1.50065-.821024*ii, .434348-.956588*ii, 1.17759-.261917*ii, 1.7109-.099973*ii, -.33352+.0781447*ii, .24445-1.21629*ii, -1.30269-.127005*ii, -1.42017-.302154*ii
3.38424-.811569*ii, -2.14678-1.40449*ii, -.101266-.590303*ii, -1.52682-7.1647*ii, 2.75689-.415123*ii, 1.05295-2.95386*ii, 1.24369-.107109*ii, -3.36819-.873976*ii, .976672-.233153*ii, -.305839+.704739*ii, -2.42416-.871195*ii
