variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-.273997-.582436*ii, 0, -2.9174+1.90778*ii, 3.95992+1.03191*ii, 8.76724e-192-4.38362e-192*ii, -2.93577-2.11412*ii, 1.98586+2.43841*ii, .130936-3.21385*ii, -1.53427e-192-2.21291e-193*ii
6.7598-3.48625*ii, 0, -1.40917+.297571*ii, 8.68778+13.8525*ii, 1.48708e-117+1.33837e-117*ii, 4.72086-3.90724*ii, 5.27056-11.0573*ii, -4.85591-6.19456*ii, -3.00513e-117*ii
-3.09493-1.12036*ii, 0, .40554+1.25805*ii, 1.66294+.271074*ii, 3.02546e-123-3.02546e-123*ii, .120415+3.25185*ii, -1.83773-.667956*ii, -.166605+1.50268*ii, -6.05092e-122-8.47129e-122*ii
-2.83986+.754466*ii, 0, -.794357-.481049*ii, 2.54974-.525917*ii, 7.89051e-192-9.01624e-192*ii, -2.61352+.276772*ii, .378714-2.17384*ii, -.397043-1.13398*ii, 7.71517e-191-2.10414e-191*ii
.251864-.181442*ii, 0, .25224+.448442*ii, .20805-.0523569*ii, -3.48812e-104+4.18574e-104*ii, .840988-.074731*ii, -1.08943-.018104*ii, .508733+.544217*ii, 5.58099e-104+1.95335e-103*ii
.929301+1.0636*ii, 0, -1.07878-1.76224*ii, .356199-.07846*ii, 6.8494e-195-1.71235e-195*ii, .725835+.714863*ii, -.506907+.321487*ii, -1.59497+.579832*ii, -9.9555e-197+1.07022e-195*ii
.331343+.105727*ii, 0, .605951-.013525*ii, -.234681+.857637*ii, 2.43087e-63-1.67122e-63*ii, -1.13734-.679027*ii, -.724585+.66689*ii, -.576447-1.0481*ii, 3.03858e-64-2.43087e-63*ii
-.907098-.924622*ii, 0, -1.21647+1.69219*ii, -1.38785+1.28843*ii, 6.90893e-76+6.21804e-76*ii, .017632+1.88286*ii, -.775396+.727699*ii, -.340935-.817481*ii, 3.79991e-76-1.38179e-76*ii
-.911069-2.48578*ii, 0, 2.09204-1.36079*ii, 3.45456+.681141*ii, 3.53618e-32-2.93721e-32*ii, -.555425+.288901*ii, .360336+.412635*ii, 4.40231+1.68711*ii, 7.24497e-33-7.26131e-33*ii
-.631833-.333175*ii, 0, 1.30306-2.18085*ii, -1.04437-.804243*ii, -1.1154e-31-2.17546e-31*ii, -.149422-.0778553*ii, 1.21888+.516596*ii, -1.62678+.039163*ii, 1.17859e-32+4.88813e-33*ii
4.07995-3.49782*ii, 0, 9.0126+2.40127*ii, 6.94636-3.24602*ii, 1.36988e-194-3.35621e-193*ii, -3.05577-2.64871*ii, 2.04242+5.76775*ii, 1.15664+5.91233*ii, 2.81896e-193+5.47952e-194*ii
.337908+.226756*ii, 0, .241379-2.22591*ii, -.740771+1.35779*ii, 3.50689e-191-4.20827e-191*ii, -.492832-.736283*ii, .484389-.725849*ii, -.074243-1.86785*ii, 9.2056e-192+6.13707e-192*ii
-.000081-.544483*ii, 0, -.962298+1.46763*ii, -1.82124+1.24054*ii, 4.20827e-191*ii, .483516+1.70721*ii, -.739959+1.19886*ii, .442291+.242011*ii, -2.80552e-191-1.40276e-191*ii
1.12135-.059707*ii, 0, -.153319+1.39138*ii, -1.68158+.32707*ii, 8.7031e-193-1.05207e-191*ii, .298905+1.84269*ii, .043180+.621184*ii, -.438779-1.26382*ii, 2.1756e-192-1.75345e-192*ii
-1.14958+1.64435*ii, 0, -.772161+.526041*ii, -1.59057-1.76883*ii, 6.02748e-193-2.19181e-193*ii, -2.3035-2.44239*ii, 1.02974-2.73291*ii, -1.67284-2.51035*ii, -9.58917e-194-2.19181e-193*ii
-.239609-.821752*ii, 0, 1.20436+.038289*ii, .872921+.228249*ii, -3.72435e-77-8.63617e-78*ii, -.173784-.513126*ii, -1.01639+.565824*ii, -.525508+.125607*ii, 6.47713e-78-5.39761e-79*ii
-.701032-1.12966*ii, 0, .0807769-.488855*ii, 1.92044+.722239*ii, 8.76724e-192+1.22741e-191*ii, -.407015+2.08762*ii, -1.04437+.477708*ii, .840137-.733798*ii, -5.34801e-191-5.26034e-191*ii
3.45425+.446947*ii, 0, .707519-.487954*ii, -.261404-.1023*ii, -9.1439e-100+6.85792e-99*ii, .632034-.116759*ii, -1.65928-1.61288*ii, -.032292+1.28862*ii, 9.1439e-100
5.11381+3.54625*ii, 0, .627181+7.74465*ii, -3.55307+.7126*ii, -1.6088e-186+1.49388e-186*ii, 4.40073-2.06524*ii, 2.76077-2.1175*ii, 6.26827-1.64217*ii, -3.04522e-186-9.19311e-187*ii
-.560368+1.44366*ii, 0, -.803411-.245446*ii, .363069-1.43312*ii, 4.59656e-187+7.75669e-187*ii, .252739+2.92174*ii, -.453016+.345037*ii, .841856+.990329*ii, 8.04398e-187+1.83862e-186*ii
.181271-.244567*ii, 0, -.696172-1.23228*ii, -.652298+.809783*ii, -3.59768e-61+3.50045e-61*ii, .004381+1.44809*ii, -1.19449-.36399*ii, 2.53601+2.56057*ii, -2.43087e-63+6.80642e-62*ii
-1.03035-.200838*ii, 0, -.000943+1.2175*ii, -.550207-.296606*ii, 6.84228e-49-2.05268e-48*ii, -.905281+.384611*ii, .0201631+.380367*ii, .398673+.79681*ii, 2.3948e-48-1.71057e-49*ii
1.74445+.618765*ii, 0, -2.21449+1.47773*ii, -.493761-.256008*ii, 1.27654e-193+5.47952e-194*ii, -.931175+.573961*ii, -2.64027+.139984*ii, -.75731+2.00441*ii, 2.73976e-194-2.73976e-194*ii
.801208+1.1167*ii, 0, .522619-1.13306*ii, -.592815+.045112*ii, -5.19071e-32+7.79228e-32*ii, .0979123+.339465*ii, 1.01571+.16625*ii, -.027006-1.00811*ii, 1.03023e-32-1.00926e-32*ii
-.441142+1.56382*ii, 0, .013871+1.90716*ii, -2.01434+1.08192*ii, 7.89051e-192-3.50689e-192*ii, .212934+1.34307*ii, 2.06138-2.72156*ii, -1.79578-3.945*ii, 2.63017e-192+1.05207e-191*ii
-.002397-2.26265*ii, 0, -.690325+2.65671*ii, 1.03815-2.12467*ii, 1.56211e-187-3.50128e-188*ii, -1.84634+2.29257*ii, .34244+.377287*ii, .951974-5.65851*ii, -2.02558e-188-2.96262e-188*ii
-.0242963-.469253*ii, 0, .258899-.794908*ii, 4.7069-1.468*ii, -2.70364e-188+7.18212e-189*ii, -1.08169-3.18394*ii, -1.59067+2.95365*ii, -1.26056+2.25463*ii, 1.14914e-187+1.0055e-187*ii
.122232+.338285*ii, 0, 1.30154-.386787*ii, .073539-.91916*ii, -3.62286e-32+5.13154e-32*ii, -.0399006-.304583*ii, .388222-.286918*ii, .066932+.637175*ii, 1.27811e-32-5.2867e-34*ii
.165898-2.25378*ii, 0, -2.41208-3.76519*ii, -.300556-1.85925*ii, 1.50807e-87+3.26749e-87*ii, .837288-2.36572*ii, 1.0473-.673194*ii, 2.27661+1.47861*ii, 1.19389e-87-2.32495e-87*ii
-2.85438+1.03997*ii, 0, -.834657+1.40631*ii, -.448565-1.77811*ii, -3.27011e-106-1.52605e-105*ii, -2.19297-.4782*ii, .892509-1.27273*ii, -4.96609+1.81719*ii, 2.18008e-106+1.41705e-105*ii
-.833253-.619774*ii, 0, 1.02795+1.58893*ii, -.502412-1.22453*ii, -1.79632e-75, -.0692496-.425582*ii, -.714867+1.07784*ii, -.818977+.367856*ii, 1.38179e-76+6.90893e-77*ii
-16.8823+4.40296*ii, 0, -7.13407+6.06629*ii, 19.0921-14.3456*ii, 3.3486e-103-2.2324e-103*ii, 13.8922-3.78057*ii, 14.8602-21.2645*ii, -.05500+16.3513*ii, 6.20606e-101+1.18764e-100*ii
.307996+1.49911*ii, 0, -1.01668+.050794*ii, -.153068-.983264*ii, 1.53427e-192+3.50689e-192*ii, -.934078+.156491*ii, -.635655-1.42205*ii, .356387-2.01409*ii, -3.06853e-192+4.27403e-192*ii
-1.02542+3.27628*ii, 0, -.157536-.889025*ii, 1.13942+2.22154*ii, 2.30114e-92+3.06818e-92*ii, -.069631-2.14283*ii, 2.05476+3.31599*ii, -.673966+1.75864*ii, -2.45455e-91+4.29546e-91*ii
-1.24632-.58313*ii, 0, .697277+2.48586*ii, -.068976+.763232*ii, -9.0004e-32-2.99567e-31*ii, -.292293+.293925*ii, -.158483+.460917*ii, .690936+.990215*ii, -2.4682e-32-2.10588e-32*ii
5.24888+1.66643*ii, 0, -1.34254+1.71283*ii, .498931+6.38281*ii, -7.02331e-197-1.07022e-196*ii, -2.11632-3.99156*ii, -4.2634-2.87105*ii, -1.07887-.650281*ii, 1.52506e-195+5.3511e-196*ii
.247361-.052618*ii, 0, 1.21259+2.81782*ii, -5.17457-.123654*ii, 6.65212e-119-1.23923e-119*ii, -3.96399+.106701*ii, -3.43377-2.57925*ii, -4.09245+.010968*ii, -2.08455e-118-2.47846e-119*ii
-1.41141-1.19384*ii, 0, -1.45568-.060090*ii, -.0402168-.496363*ii, 1.0959e-193-2.19181e-193*ii, 1.24612+.258679*ii, -.782384-.296882*ii, .750037+.179813*ii, 9.58917e-194*ii
.163966+5.75666*ii, 0, 2.29035+.861432*ii, 4.16952-1.66709*ii, 3.25347e-194-4.28088e-195*ii, -1.6868+1.7274*ii, -3.30325+1.17742*ii, -4.60047-1.49654*ii, -1.3472e-195+8.21929e-194*ii
-1.14466+.366279*ii, 0, -.13493-.483501*ii, .965398-.322991*ii, -1.07707e-31-2.22656e-31*ii, .421649-.0026296*ii, -.046178+.865855*ii, .456527-.180028*ii, 2.93039e-32-1.03373e-31*ii
-1.22249-.686339*ii, 0, 2.66179+1.24762*ii, -1.25351+.419343*ii, 4.36909e-89-1.96364e-90*ii, 1.70047+.734247*ii, 8.00154-3.24931*ii, 1.8314-.743501*ii, -1.25673e-88+4.32e-89*ii
-.0147901+.20627*ii, 0, .041328-.578218*ii, -.618583-.386274*ii, -3.99773e-31+3.56749e-31*ii, -.133303-.795991*ii, .05568-.0738752*ii, -.897312-.661386*ii, -3.04471e-32-8.23863e-32*ii
-.820737-.763213*ii, 0, 1.37811-.721599*ii, -.257763-1.04049*ii, 1.72723e-77-3.7565e-77*ii, 1.03008-.669425*ii, -.655945+.714542*ii, -.599146-.974223*ii, 1.18747e-77-9.71569e-78*ii
-.298453+.196174*ii, 0, -1.2396-.273202*ii, -1.48892-1.69006*ii, -1.49029e-108-8.51592e-109*ii, -.699234+1.36641*ii, -1.00502+1.25385*ii, 1.3088+1.14906*ii, 8.51592e-109+6.91918e-109*ii
-.67729-.048944*ii, -1.01e-31-1.07311e-31*ii, -.320507-.140999*ii, -.218829-1.23425*ii, -4.24485e-73+4.95232e-73*ii, .002338-1.70892*ii, .265545-.375387*ii, 1.39719+1.15577*ii, 9.19717e-73-6.01354e-73*ii
.829106-.357352*ii, 0, -.732115-.22835*ii, -.980065+1.83245*ii, -4.29546e-91+2.45455e-91*ii, .475409-.317862*ii, -1.1359-.760882*ii, -.372837+.46307*ii, -9.81819e-91-7.36364e-91*ii
-1.3681+.522324*ii, 3.11672e-31+1.25022e-31*ii, 1.82906-2.04914*ii, .521833+.258739*ii, 1.05016e-73-1.41495e-73*ii, -.922069-2.46644*ii, 4.22513+1.28245*ii, -2.00704+3.79427*ii, 5.30606e-74+1.76869e-73*ii
.215084-.522125*ii, 0, -.945581-.015156*ii, .89137-1.36279*ii, 8.07989e-189-3.59106e-189*ii, -1.13795+.332552*ii, .471293-1.83059*ii, -1.57476+2.18811*ii, -1.57109e-189+1.79553e-189*ii
1.66171-.305777*ii, 0, -.209932+.151903*ii, -1.61844-1.65887*ii, 1.0959e-193+1.71235e-194*ii, -1.10134-1.33136*ii, -2.81133-.359814*ii, -.479085-1.62181*ii, 8.56176e-195+2.911e-194*ii
.302262-1.52441*ii, 0, 3.9528+3.73941*ii, -7.85785+3.65252*ii, 8.21929e-193+2.3014e-192*ii, -5.51893-7.67362*ii, 5.69564-4.37503*ii, -9.17169+3.04994*ii, 1.75345e-192-3.28771e-192*ii
.064933-.0059238*ii, 4.81533e-32+5.20065e-32*ii, -2.05832-1.73402*ii, -.868712+.112311*ii, -1.75345e-191*ii, 2.0548-1.35162*ii, .0043389+.41107*ii, 1.42-1.06545*ii, -8.76724e-193+1.75345e-192*ii
-.323572+.428733*ii, 0, -.624444-3.51454*ii, -2.96655+.001067*ii, 5.96172e-191-6.7946e-192*ii, -2.34335+.293913*ii, -1.83916-5.28153*ii, 1.03391-3.56699*ii, 4.90965e-191-9.86314e-191*ii
-1.31646+2.68178*ii, -2.31326e-31-2.53148e-31*ii, -.992052+.124433*ii, 2.55043-1.52596*ii, -2.31991e-31+1.83532e-31*ii, -.046313+1.06032*ii, -.138255+.058504*ii, .139821-3.0889*ii, 6.81056e-33+5.514e-32*ii
-.615047-.022194*ii, 5.65967e-32-2.04807e-31*ii, -.318629-1.27*ii, .127505+1.40282*ii, -3.83168e-47-2.73691e-47*ii, .561745+.780667*ii, -.428836-.114798*ii, -.159716-2.50528*ii, 1.36846e-47*ii
-6.2296+.012773*ii, 4.05712e-32-1.55324e-31*ii, .850598+.754477*ii, -.615819-2.70545*ii, -4.57003e-61+1.05013e-60*ii, -.934372-2.0958*ii, -.401988-.260133*ii, 2.0539+.834083*ii, 9.33452e-61-6.61195e-61*ii
1.19476-1.05361*ii, 0, .449276-.244197*ii, -.390786-.843039*ii, 1.19851e-93, -.536669-1.91802*ii, -2.24484-.81868*ii, -1.12145+1.70675*ii, 3.60638e-93-4.79404e-93*ii
.397515+1.20481*ii, 0, .74369-2.49548*ii, 2.07971-.104341*ii, 2.79174e-115+1.26897e-115*ii, .174218+.542859*ii, -.148254+2.12984*ii, -2.53759-1.33063*ii, 0
1.93953+2.3491*ii, 0, 2.40557-.475881*ii, -1.40991-2.24841*ii, -6.86913e-196-8.56176e-196*ii, -1.33183-.285863*ii, .851245+1.59825*ii, -1.26761-.380519*ii, -5.61865e-196+3.21066e-196*ii
-1.29315+25.2813*ii, 0, 16.0167+26.4056*ii, -4.75498+53.5391*ii, -9.4311e-56+2.48522e-55*ii, -3.86833-11.1866*ii, -20.1812+11.1471*ii, 10.5414+12.7767*ii, -1.40192e-56-2.97908e-55*ii
.04833+1.22357*ii, 0, .153078-2.16594*ii, -.265095+1.7759*ii, 8.63617e-77-1.38179e-76*ii, 1.78252+.022591*ii, -.773546-.002487*ii, -1.17667+.069646*ii, 1.72723e-77+8.63617e-78*ii
1.97633-3.20208*ii, 0, -4.69517+1.54902*ii, 2.44893+3.01728*ii, -9.08756e-67-5.93473e-67*ii, 4.14917-1.73047*ii, 1.92206-4.35966*ii, 1.07207+.670417*ii, -3.85757e-66+3.18992e-66*ii
-1.11444+1.05037*ii, 0, -1.95193-.055824*ii, -.302305-.383114*ii, -3.60419e-31-9.746e-32*ii, -.188026+.247968*ii, .778653-.043142*ii, 1.47453+.545935*ii, 2.26546e-32-2.75853e-32*ii
-1.59405+.224563*ii, 0, -.544407+.241977*ii, 1.82244-2.33824*ii, -6.83968e-184-9.70793e-184*ii, -.475056+2.02478*ii, -1.33549+.691312*ii, -.27873+1.32035*ii, -6.35428e-183+1.58857e-183*ii
1.71565-3.35563*ii, 0, -7.26313-.556642*ii, 2.30889-.982762*ii, 4.48883e-190+4.69924e-190*ii, 9.28033+1.53889*ii, 1.79264+5.76997*ii, .008711-7.60008*ii, -1.0696e-190-6.35625e-191*ii
2.35453+3.19466*ii, 0, 2.44282-1.84413*ii, 2.53846+.596316*ii, 3.4247e-193-2.3288e-193*ii, -1.71503-1.90871*ii, -.126493-.263043*ii, -1.28088-.850143*ii, -8.56176e-196-2.35448e-195*ii
.863982+5.82116*ii, 0, 7.43357-3.2369*ii, -1.19807+1.1657*ii, -1.31509e-192+1.35344e-191*ii, 1.78266-2.61083*ii, -1.47532+7.97665*ii, -3.83657+2.27659*ii, 2.0603e-191+9.64396e-192*ii
1.44763+.646226*ii, -1.79645e-31+1.84795e-31*ii, -1.33147-2.41541*ii, .967699-3.04145*ii, -1.32652e-73-2.29929e-73*ii, 1.05742-.142397*ii, 2.47293+1.49352*ii, -2.62897-1.40807*ii, -1.14965e-73+3.0952e-74*ii
1.58407+1.73381*ii, 0, .926156-1.33078*ii, 1.39366-1.3383*ii, 9.81034e-106, -2.52003-1.07148*ii, 1.57716-1.13101*ii, .278225-4.03662*ii, -2.18008e-106+2.18008e-106*ii
1.25001-2.46343*ii, 0, -1.66592-.765333*ii, .250302-.494089*ii, 8.41655e-191-1.49043e-191*ii, -.136035-1.31913*ii, -.384427+1.00518*ii, -1.04758+1.59412*ii, 1.40276e-190-9.11793e-191*ii
1.4257-1.10065*ii, 0, -.308111-6.37832*ii, 3.61603+5.74853*ii, -1.42125e-114+2.03035e-115*ii, 2.85969+7.08525*ii, 4.91436-8.68225*ii, -1.56114+2.08753*ii, 4.66981e-114-1.62428e-114*ii
-.032179-1.95036*ii, 0, -2.49113-2.15061*ii, -.826086+6.03492*ii, -2.46579e-193*ii, 1.61385+2.27225*ii, -3.04121+.308337*ii, 1.18588+1.64379*ii, 5.47952e-194+1.0959e-193*ii
.493346+1.09137*ii, 0, .42006-1.15343*ii, -.934701-.021601*ii, 9.41793e-195-2.35448e-195*ii, -.549065+.72864*ii, 2.30059+1.16874*ii, 2.60344-1.52462*ii, -8.56176e-195+1.03811e-194*ii
3.48645-6.31479*ii, 0, .145885-5.37267*ii, 2.23625+2.54798*ii, 8.76724e-193-3.26032e-192*ii, 3.80213+7.2448*ii, -3.63868+2.13543*ii, .779382+6.03301*ii, 9.2056e-192*ii
-.967006-.956737*ii, 0, .804288+.362644*ii, -1.2687+.748266*ii, -6.84228e-49+1.02634e-48*ii, .800275+.772602*ii, -.111571-.398776*ii, .371115+.0846773*ii, -1.00496e-48+3.42114e-49*ii
.135171+.877714*ii, 0, -.378981+1.37099*ii, 1.01025+1.71033*ii, 4.85784e-78-5.39761e-79*ii, -.24425-.897527*ii, -.527691+.432329*ii, -.284998-.454868*ii, 4.31808e-78*ii

component_2:
equations:
Ekf
Ugi*r+G*M*m
1.9902*G*M*m-1.0021*m*ve^2*r
points:
-.438661-.762984*ii, 7.90907e-17-5.56621e-17*ii, 9.6561e-18+1.32339e-16*ii, .709949-.233567*ii, -.099751-.6939*ii, .375239+.627342*ii, 9.4397e-17+1.41826e-16*ii, -.0227448-.244981*ii, -.358337-.0352004*ii
-.879238+.907732*ii, 0, -9.72346e-63+1.51929e-62*ii, -.441261-1.51477*ii, .84532-.641982*ii, -1.93972+.670835*ii, -4.86173e-63+4.86173e-63*ii, .011932+1.57057*ii, 1.00054-.281994*ii
.52702+.407544*ii, 0, 2.55241e-62-2.91704e-62*ii, -2.67886+.014501*ii, -2.27978+.659351*ii, .167812-1.18137*ii, 4.83625e-76-5.52715e-76*ii, .319245-.303269*ii, -1.3112-.627019*ii
.381577-.478707*ii, 0, -5.98636e-32+1.937e-31*ii, -1.36252+.393708*ii, -.848296-.335661*ii, .049278-.61292*ii, -4.55787e-63-1.21543e-62*ii, .496263+.80739*ii, -.491741-.0285345*ii
.71352-.6951*ii, 0, -1.18182e-124+1.83182e-124*ii, -.431201-1.6423*ii, -.456669+.614416*ii, 1.53823-1.62716*ii, -1.86459e-154, .460197+.209164*ii, -.87343-.689933*ii
2.28629-.468785*ii, 0, -1.06449e-109+1.06449e-109*ii, -.758518-.440812*ii, .682849-.692992*ii, -.34351+1.1901*ii, -5.03841e-139-5.03841e-139*ii, .370414-.372804*ii, .738436-.882099*ii
-1.31499+1.66525*ii, 0, -4.40861e-139, .446617+1.05378*ii, 3.10115+.755923*ii, 2.00085+1.71778*ii, 0, -.415765+.348633*ii, 1.10758-.760266*ii
-.044315-1.13311*ii, 0, -5.62389e-77*ii, 2.63079+.463229*ii, -1.13714-.283518*ii, -1.1805-.936539*ii, 8.92959e-103+1.78592e-102*ii, 1.82132-1.0242*ii, -.783554+.802365*ii
.989526-.719688*ii, 0, 3.31629e-75*ii, .236797+4.02953*ii, 2.05933+1.28916*ii, .631564+1.08562*ii, 2.45313e-85-3.21722e-86*ii, -.774019-2.53044*ii, 1.79007-1.27454*ii
1.16648+.418366*ii, 0, -7.30002e-32-1.93353e-31*ii, -.890578-.521892*ii, .107111+.756123*ii, .201787-.0350339*ii, 1.27615e-32-1.76473e-32*ii, .0232803-.135626*ii, .351155+.110414*ii
.294874+.884927*ii, 0, 1.3312e-120-1.54904e-120*ii, .28949-1.42345*ii, -1.93084+.7596*ii, -.645826+1.30701*ii, 4.28088e-196-8.56176e-196*ii, -1.42321+.975773*ii, -.122194-.81264*ii
-2.01004-.193933*ii, -6.73277e-33+4.67247e-32*ii, -1.38179e-76, .336323+3.35075*ii, .428297+.311634*ii, -1.1461+.155418*ii, 3.47306e-164+2.06213e-164*ii, -2.04321+.391353*ii, -2.77443+2.18037*ii
1.37172+.365723*ii, 0, -1.29543e-77-8.63617e-78*ii, -.0273038+.117054*ii, -.016978+1.79449*ii, -1.23147+.383464*ii, -3.23856e-78*ii, .247439-.720174*ii, -.541305+1.17272*ii
1.19603+.779162*ii, 0, 6.07716e-63-5.46945e-63*ii, .445255+1.29578*ii, .0355187+.281775*ii, -1.31687-1.61836*ii, 4.37556e-62-2.49164e-62*ii, .213216-.320951*ii, -1.05793+.274166*ii
1.26581-.530306*ii, 0, 1.21543e-63-1.21543e-63*ii, -.738422+.092906*ii, -.106827+1.41285*ii, .0278051-.228526*ii, 3.88628e-77-1.51133e-76*ii, -.019792-.942699*ii, -.478679+1.345*ii
.68252-.78237*ii, 0, -3.69492e-61+1.36128e-61*ii, -1.26408-2.07666*ii, 1.67312+.543761*ii, -.951269+.913988*ii, -1.94469e-62-1.16682e-61*ii, -1.36555-2.91054*ii, .587635+1.07767*ii
