variable ordering: d, dt, dt0, L, c, F0, F, v

component_1:
equations:
dt0*c-2*d
dt*c-2*L
.99*c^2*F0^2-.98*c^2*F^2-1.01*F0^2*v^2
points:
-1.43722+1.73295*ii, -.062792-.862177*ii, -.833682+1.54567*ii, .138209-1.09957*ii, 2.51401+.503699*ii, .989519-.848512*ii, .862993-1.05126*ii, -.832656-1.29777*ii
.122319+.0731921*ii, -.811072+.148491*ii, -.782091+.156524*ii, .12519+.0777354*ii, -.264736-.240153*ii, .28474-.0306471*ii, 1.00358+.215892*ii, 1.0785-.575202*ii
-1.54467+.90033*ii, 1.21804-.147843*ii, -.84925+.990213*ii, 1.64351+.356098*ii, 2.58949+.899014*ii, -.969778-1.82623*ii, 1.58526+2.40256*ii, .368698-2.62655*ii
.264393+1.62546*ii, 1.47514-.126275*ii, 3.40483+.30783*ii, .235688+.673113*ii, .239669+.933127*ii, .081513-1.55583*ii, -1.42627-1.87652*ii, -.562605+1.33955*ii
.24333-12.5156*ii, 7.45679+9.9156*ii, 7.32502+4.53375*ii, 6.87428-16.6661*ii, -1.48119-2.50045*ii, 33.2582+3.36867*ii, -8.83044-6.28153*ii, 1.54219+2.34427*ii
.787142-1.93535*ii, .207937-1.69518*ii, -1.017-2.37395*ii, 1.09343-.844611*ii, 1.13761+1.1505*ii, .382527+3.20474*ii, 3.92537-4.45479*ii, -2.97854-.607313*ii
.279378+.476783*ii, .810164+.099205*ii, -.143758-.391112*ii, -1.08074+.060539*ii, -2.61051+.469108*ii, -.426617-1.72026*ii, -1.34746-.402746*ii, -3.11825-.065011*ii
7.81909+5.01447*ii, .188431-1.49664*ii, -3.63339+.695388*ii, -2.93034+2.3999*ii, -3.64233-3.45731*ii, .777187-2.83489*ii, -4.24328+6.4388*ii, 11.0103-5.28365*ii
.329743+1.38229*ii, -2.32202-8.93763*ii, -4.01712-3.81867*ii, -.750089+2.24568*ii, -.429897-.279538*ii, -.445322+1.20753*ii, -8.00167-6.57754*ii, -2.52163-3.22028*ii
1.73043-.58549*ii, -1.68883+.412394*ii, -2.17342-.456781*ii, 1.02368-.998432*ii, -1.41655+.836486*ii, .863011-1.1361*ii, -2.73898+1.63907*ii, .237654+3.36461*ii
-.304852-.620761*ii, .166152+.607954*ii, .882437+2.09456*ii, -.0611517-.181759*ii, -.607538+.035134*ii, .27779+.0244333*ii, .914448-.334071*ii, -1.02949-1.75978*ii
-.0177713+.105604*ii, -.117698-.0899053*ii, .229221+.115573*ii, .0213038-.0579957*ii, .246783+.79699*ii, -.682702+.543967*ii, -.581592+1.45366*ii, -.778849+1.1445*ii
-.101386-.432786*ii, .685944+1.18997*ii, -.175622+1.22192*ii, -.386105-.309061*ii, -.670663+.262336*ii, -1.57439+1.45585*ii, 1.59282+2.69269*ii, -1.21208+.281886*ii
.365876-.0993909*ii, -1.36788+.98443*ii, -.29697-.539775*ii, -.390547-.96079*ii, -.289847+1.19619*ii, .662003+.418211*ii, 1.75591+.30312*ii, -2.50742+.597862*ii
-.103431+.10126*ii, -1.04287+1.45257*ii, -.530438+.157322*ii, -.0635212+.46348*ii, .462534-.244614*ii, .0068950+.186855*ii, .793368-.388884*ii, 1.55823-1.91995*ii
-.489667+.578782*ii, 6.07519+2.43564*ii, -.796676-3.38158*ii, -.361586-1.38178*ii, -.259672-.350785*ii, 4.4696-3.71234*ii, 3.3533+5.14657*ii, -.340691-.524013*ii
.141612+2.44694*ii, -.481253-.599812*ii, .86642-.612401*ii, 1.76401-.210355*ii, -2.44433+3.92069*ii, -.018739+.721638*ii, .022236+.634011*ii, -1.57098+1.71491*ii
-6.67316-.832953*ii, .471826-3.17195*ii, 6.37958-3.23369*ii, -2.03531+2.22464*ii, -1.5591-1.05141*ii, 2.91673-5.1956*ii, 4.92763-3.82572*ii, -1.67836+.06853*ii
-16.4168+7.59624*ii, 29.26-7.47029*ii, -11.4505-.61433*ii, 35.2772-32.014*ii, 2.78823-1.47639*ii, 1.21564-1.83847*ii, 8.9338-18.041*ii, 16.2334+23.0831*ii
-.242794+.17949*ii, .742842+.875776*ii, .526369-.365922*ii, -.361731-.402124*ii, -.941585+.02742*ii, .668598+.49439*ii, .441157+1.24327*ii, -.98725+1.0173*ii
-2.82582-.113924*ii, 2.15585+3.59311*ii, -.924037-4.45404*ii, 2.49217-.758823*ii, .301424-1.20635*ii, -1.08741-4.14468*ii, -3.58254-3.50195*ii, 1.06219-.873165*ii
1.68212+.958668*ii, .271231+.297927*ii, 3.16623+2.36365*ii, .149847+.128539*ii, .972587-.120497*ii, 2.93291-.790997*ii, 1.67686+.892493*ii, .945498-.304889*ii
-1.79898+7.20563*ii, -.421681+5.60263*ii, -4.42317-3.55242*ii, 6.89189-2.56951*ii, -1.09621-2.37773*ii, -7.26698+6.22365*ii, 1.81941+2.59093*ii, 1.11849+2.48691*ii
1.5115-1.57814*ii, -6.05277-9.90426*ii, -1.66804-5.21779*ii, 2.31951-4.00745*ii, .38078+.701092*ii, -.0736004-.358889*ii, -4.6523+.168966*ii, 3.27012+9.467*ii
1.66298+3.51113*ii, 1.25285-.252609*ii, 1.58871+2.43303*ii, 1.7054-.107286*ii, 2.64926+.362896*ii, .080320-3.39017*ii, -5.69765-3.1128*ii, -4.76511-2.70822*ii
.11824-.400706*ii, 1.62304+.65785*ii, -.938446-.863816*ii, .041262+.572152*ii, .289115+.587854*ii, .941763-3.04945*ii, .043041-.999684*ii, -.259408-.56412*ii
-9.88469+4.6714*ii, -8.45321-8.79164*ii, -5.10636-1.05428*ii, -25.247-4.07272*ii, 3.35092-2.52149*ii, -8.40696-16.818*ii, .353128-1.58527*ii, 3.30607-2.50654*ii
.168739+2.77086*ii, -2.45803-.321241*ii, -2.60843-.485654*ii, .297474+2.5765*ii, -.507354-2.03008*ii, 1.40665+1.12831*ii, -.017389-3.25426*ii, 2.77226+2.76139*ii
-.314554+.0686785*ii, -.008802+.64663*ii, .958496-.154812*ii, -.0088369-.214265*ii, -.662219+.036346*ii, -.0847425+.285353*ii, .5185+.294904*ii, 1.44038+.186079*ii
.434698-.172563*ii, .153327-.55007*ii, -.751076-.376476*ii, .17173+.26751*ii, -.741022+.830946*ii, 1.24106-1.22977*ii, -1.60671-.059821*ii, -.48976+1.18142*ii
-.107014+3.71553*ii, 3.37854-.408222*ii, 2.162-.468911*ii, -.696591+5.67536*ii, -.806528+3.2622*ii, -1.56541-2.74196*ii, -1.19576+4.11195*ii, -1.33156-4.64081*ii
-3.74355-1.46321*ii, 1.65893+5.3428*ii, -.225646-5.89214*ii, 3.79049+.417954*ii, .544527-1.24984*ii, -.612085+.88667*ii, 3.34664-7.12209*ii, 9.43489+2.33724*ii
.62715+.531966*ii, -1.86447+.713763*ii, .541071-.122847*ii, -2.50534-1.5746*ii, 1.77998+2.37048*ii, -.419871+1.0736*ii, .520703-1.05299*ii, -1.22875-.13052*ii
-.148053+1.28709*ii, -4.25752-2.09947*ii, 1.29859+2.0678*ii, -1.06687-2.28165*ii, .828291+.663373*ii, -3.03122-.397712*ii, -2.52413+.574193*ii, -.408665-.743745*ii
.0592106-.219987*ii, 4.22793+1.74652*ii, 2.03891+.597006*ii, .177301-.457366*ii, -.0047007-.214413*ii, 1.235-.378298*ii, 1.0931-.402053*ii, .0184431-.0975945*ii
-52.0608-35.9262*ii, -34.5287-2.0317*ii, -27.0152+34.2792*ii, -.23198-50.1277*ii, .183647+2.89273*ii, 31.5856-1.16649*ii, -47.8531+5.87394*ii, -3.23325+.698059*ii
1.75755+6.36834*ii, -.488708+.205558*ii, .945624-1.34683*ii, .611118-2.03877*ii, -5.10686+6.19548*ii, -1.73655+2.73171*ii, -1.73986+2.64933*ii, .81657-1.74096*ii
-1.11239+2.52776*ii, -.197434+5.90278*ii, 2.40823-.790598*ii, -4.64123-4.45748*ii, -1.45607+1.62126*ii, .479402+1.001*ii, .073537+3.67892*ii, 2.53378+6.42605*ii
.338723+.248819*ii, .524473-2.20011*ii, 1.28644-1.15244*ii, .550176+.015018*ii, .099896+.476322*ii, .112582+.0888397*ii, -.695028+.076648*ii, 1.25151-1.97454*ii
2.13964+.646896*ii, .742013-.159465*ii, -.421833+2.24928*ii, -.076571-.737347*ii, .210982-1.94208*ii, 2.97987+.219499*ii, 1.48482-.8161*ii, -.493181+1.78614*ii
.00272661+.0218808*ii, -1.95117-.023219*ii, .574652+.088071*ii, -.0193231-.0714428*ii, .0206752+.0729846*ii, .0007404+.363496*ii, 1.32488+.437815*ii, -.0075701+.294612*ii
-9.15331-1.42375*ii, .395267-1.83359*ii, -2.85621-3.14317*ii, -1.84029-3.65389*ii, 3.39503-2.73918*ii, 1.43733-5.42128*ii, 1.85212-5.30838*ii, .272209-1.66505*ii
1.00773-1.44587*ii, -2.23045+3.95346*ii, 2.70849+3.78716*ii, 1.69273+.294743*ii, -.253369-.713383*ii, -.123052-.171568*ii, -.088241-1.32717*ii, 4.55301+1.04719*ii
-.0235532-.0495224*ii, -1.86093-.024223*ii, .562862-1.17795*ii, -.0500086+.0600867*ii, .0528963-.0652656*ii, -.744178+.784546*ii, 1.17989-.129754*ii, .0192388-.0973718*ii
10.6105-2.39058*ii, -2.14411-8.52194*ii, -11.2746-1.46082*ii, 4.72566+6.95308*ii, -1.79708+.656911*ii, 23.2511-7.93836*ii, -14.6221+1.47975*ii, 1.41776-.707622*ii
-.391226-.765562*ii, .796283-.270388*ii, 1.32466+.063704*ii, -.408787-.360682*ii, -.644778-1.12486*ii, 1.05319-1.38943*ii, .227944-1.90989*ii, .107126-1.35922*ii
-.420808+1.89518*ii, -.309256+1.68948*ii, -1.06269-.463035*ii, 2.87627-.032723*ii, -.64054-3.28768*ii, -3.05837+.174783*ii, .815363+.175846*ii, .677315+3.13909*ii
.34352-.0752779*ii, 1.67266-.568995*ii, .476116-.207541*ii, 1.18579-.158104*ii, 1.32843+.262852*ii, .892263-1.00374*ii, .0063574-.349938*ii, 1.30047+.30293*ii
-1.05325+.589657*ii, 1.39986-1.83843*ii, -.842475+.432888*ii, 1.69914-2.40508*ii, 2.54714-.091027*ii, -1.909+5.60364*ii, -1.71237+.543697*ii, 2.55388-.199715*ii
.491175-.641359*ii, 4.38845+.579833*ii, -1.13557-4.00435*ii, .419068+.749999*ii, .232097+.31114*ii, .23648+.224139*ii, 3.34146-.59163*ii, -.033526-3.98764*ii
6.22041-.457637*ii, .079569-1.27205*ii, -3.07683+.535046*ii, -.408571+2.51247*ii, -3.97492-.393746*ii, -.762939+1.23722*ii, .65105-1.41817*ii, 1.03502+1.88656*ii
-.659088-.191066*ii, -1.43941-.830855*ii, .609338+.032366*ii, 1.36426+1.27757*ii, -2.19042-.51078*ii, -.244171+1.11485*ii, -.370159+1.11963*ii, -.841829+.619281*ii
.348221-1.76162*ii, 2.49406-5.51458*ii, 1.49821-2.73444*ii, .412633-3.46116*ii, 1.0983-.347074*ii, -.573204-.954887*ii, 2.54722-.66826*ii, 2.87904-.184804*ii
-1.86429-1.76966*ii, 2.5713+3.85339*ii, -2.21827-3.1266*ii, 2.19067+2.20208*ii, 1.31577-.259019*ii, 3.75031+1.54049*ii, -.449986-1.72459*ii, -1.31893+.380375*ii
5.13374-.194477*ii, .339265-.54841*ii, -1.86514-.959583*ii, -.064704+1.57815*ii, -4.26796+2.40433*ii, -.217468-.829217*ii, .215085+.851699*ii, .287666+.97071*ii
-.825758+1.10676*ii, 1.47397-.964524*ii, .938203-.451864*ii, -1.14111+2.03812*ii, -2.35121+1.22692*ii, -3.04077+.602794*ii, -4.26097+.877776*ii, 1.21847+2.25029*ii
3.99423-1.50738*ii, .687301-.038324*ii, -.472328-2.63042*ii, .260208+1.06841*ii, .582021+3.14147*ii, 1.50574-1.3585*ii, -1.35473+3.58812*ii, -3.88842+3.94928*ii
-.107253+.0806277*ii, -.0109399-.460198*ii, .764457+.070871*ii, .0554742+.0582689*ii, -.258819+.234936*ii, .0693881-.496189*ii, .331416-1.07375*ii, -.356325-.597706*ii
.422506+.215778*ii, -.876894-.276047*ii, 1.08815-.155929*ii, -.240525-.315538*ii, .705248+.497659*ii, .823722+.051109*ii, .903183+.16827*ii, -.45564+.223357*ii
-.518924+.088539*ii, .320922+.630205*ii, 1.2567-.003537*ii, -.176247-.238113*ii, -.826239+.138581*ii, .611614+.112984*ii, .851852+.14987*ii, .14515+.779883*ii
-.259845+1.88314*ii, -.762533+.079776*ii, .284099-1.16062*ii, 1.19368-.250911*ii, -3.16503+.326974*ii, 1.17253+.562847*ii, -1.10481-.497782*ii, -1.20982-.048212*ii
.343753-.243588*ii, -1.34754+.994233*ii, 1.59852-.503199*ii, -.245856+.341753*ii, .4786-.154108*ii, 1.88651-.685891*ii, .312086+.948789*ii, .52967-.167001*ii
16.6766-1.07263*ii, -.815756-5.73995*ii, -6.61186+1.75032*ii, -.75583+14.145*ii, -4.79434-.944725*ii, -9.92898+7.26593*ii, 5.34011+3.19604*ii, 5.24191+.621374*ii
3.52549+1.74975*ii, -1.57453+1.36492*ii, 1.03585+4.9811*ii, .078127+1.61013*ii, .955601-1.21683*ii, -.719648+1.17255*ii, 2.0761-1.69936*ii, 1.2058+2.38494*ii
3.92413-2.19329*ii, 5.85186-2.2781*ii, 5.82623+7.00439*ii, -.5763-3.04446*ii, .180715-.970159*ii, -2.6801-8.63016*ii, .273024-1.44607*ii, -.167091+.955425*ii
4.4202+2.85072*ii, -.052886+1.40296*ii, -1.5924+2.64715*ii, 2.38473+.164618*ii, .10637-3.40358*ii, 1.44001-2.67382*ii, 1.67448-3.48856*ii, -2.6405+.239942*ii
-.784295+.646657*ii, 1.01823-1.89301*ii, -1.3666-1.96922*ii, -.835762-.363909*ii, -.070175-.845252*ii, -1.48356+2.17364*ii, -.340627+.998107*ii, -.027876-.78162*ii
1.98877+1.95321*ii, -13.3382-9.14326*ii, -4.14924+2.08629*ii, -2.61137+9.34821*ii, -.387311-1.13622*ii, 5.03836+2.86065*ii, -9.51352-13.7597*ii, 3.24279+.563535*ii
1.61893-6.60582*ii, -3.28499-13.0691*ii, 1.97058-.900451*ii, -38.5795-17.3537*ii, 3.89368-4.92525*ii, 4.98894-2.38878*ii, -1.56876-22.0096*ii, -21.5623+13.1347*ii
-.844467+.499332*ii, .915727-.176867*ii, -.617275+1.0547*ii, .711532+.233028*ii, 1.40338+.78*ii, 1.68829+.907224*ii, -1.12879+.882505*ii, 1.51327+1.15393*ii
-1.75445-.049928*ii, -2.41569+.321355*ii, -.54781+.909056*ii, -2.42651-3.21762*ii, 1.62581+2.8802*ii, .589703+6.43147*ii, -2.68121+2.06489*ii, 2.04035+2.84433*ii
-4.98061+.97214*ii, -4.16584+1.73099*ii, -.433188+2.3502*ii, -6.66053-6.88471*ii, 1.55566+3.95172*ii, 1.67838-3.09484*ii, 1.49029-3.4446*ii, -1.22175+1.57917*ii
-1.29727-.666911*ii, -4.31291+1.57521*ii, 1.58425+.586006*ii, 3.86094-.902427*ii, -1.71454-.207726*ii, -3.74006+.255394*ii, 3.84599-.998088*ii, -.632554-.885904*ii
.240318-.380805*ii, -.057041-1.39367*ii, -.423226+.789747*ii, -.021096+.700671*ii, -1.00259-.071308*ii, -.89726-.362739*ii, .464248+.870472*ii, -1.05672+.415321*ii
-.575476-.774466*ii, -.010245-.643194*ii, .362064-.906493*ii, -.54674-.324637*ii, 1.03627-1.68357*ii, -.228852+.955204*ii, .35854+2.49368*ii, -4.69281-.541032*ii
.614041-.155803*ii, .247047-.900393*ii, -.421547-.947234*ii, .51663+.241965*ii, -.207014+1.20437*ii, -.255233+.109731*ii, .406834+.0382276*ii, .996123+1.28633*ii
-4.66806-13.5311*ii, 5.23083+1.3521*ii, -5.6344+2.35466*ii, -3.94269+12.0345*ii, -.298164+4.67843*ii, 4.76912-3.43759*ii, 19.3467-7.75726*ii, -14.9498-5.07182*ii
-2.18983-2.58299*ii, -8.54589-.4693*ii, 5.48177-.262252*ii, 2.9843+4.35705*ii, -.752145-.978378*ii, 1.0673-10.5953*ii, -2.50725-.029608*ii, -.769082-.990966*ii
.0119548+.0442597*ii, -1.94087+.665086*ii, -.6202+1.07139*ii, -.0331933+.0683465*ii, .052208-.0525383*ii, 1.4362-1.34457*ii, -1.85731-.451891*ii, -.045017+.0817228*ii
.297197+.973277*ii, .072741-.909785*ii, .568223+2.30684*ii, .0097467-.390817*ii, .855387-.046966*ii, .217417+.0843851*ii, .384069-.573871*ii, 2.60027+.373198*ii
7.89219+6.59081*ii, -6.13268-.839525*ii, 1.85994+6.2895*ii, -8.73186+4.23348*ii, 2.60974-1.73789*ii, .338872+.419679*ii, .668601-1.89801*ii, -5.22231+10.4918*ii
19.3268+.93729*ii, 6.55187-.520992*ii, .379875-4.19018*ii, 3.65764+30.0047*ii, .38576+9.18981*ii, 7.94317+16.686*ii, -12.8531+1.23496*ii, .74799-10.769*ii
2.52528-1.63851*ii, 1.98498-2.01163*ii, -1.01241-3.59998*ii, 2.02064+1.04508*ii, .477944+1.53735*ii, .689354-.030005*ii, -.953933-.488715*ii, -2.0815-.955086*ii
2.1858-.391438*ii, 1.27048-.264784*ii, 3.13932+.942941*ii, .686669-.549025*ii, 1.20859-.612394*ii, -2.61377-.416868*ii, 1.0644+1.74722*ii, 1.12898-.978386*ii
-4.69884-5.97687*ii, -.542431-1.45725*ii, 3.67967+3.05027*ii, .354796+2.44783*ii, -3.10988-.670648*ii, -3.16362-4.91849*ii, 5.52428+2.5775*ii, -2.43758-2.2496*ii
.696277-.105524*ii, 3.86467+.620654*ii, -1.13269+.10402*ii, -2.41118-.242912*ii, -1.23611+.072807*ii, -1.18067+1.03514*ii, -.321432+.459012*ii, 1.15621-.030178*ii
13.5359+4.37944*ii, 2.15471+1.21595*ii, -2.25553-3.51142*ii, -8.30793+1.45295*ii, -5.27157+4.32351*ii, 2.72764-14.8071*ii, -2.9675+16.3597*ii, 1.98624+2.34473*ii
.773056-.000522*ii, 1.49851+.041461*ii, -1.40431-.537131*ii, -.727074+.25583*ii, -.960214+.368012*ii, -.0799274-.104152*ii, .0932904+.331093*ii, .177017-2.51024*ii
-3.5935+3.84959*ii, -1.87154+3.52392*ii, -2.69125+.477956*ii, 1.19295+7.59425*ii, 3.08138-2.31357*ii, 3.84279+5.10492*ii, 2.03007-7.42799*ii, -2.68283+4.59631*ii
.670644-.016487*ii, -.482344-1.00794*ii, -.186365-1.89438*ii, .366742-.143451*ii, -.051748+.702945*ii, .562391-.011669*ii, .886189-.073861*ii, -.85053+.026237*ii

