variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.28284+1.3927*ii, -.0690711-.0936115*ii, -1.02962-.021624*ii, .0651693+.0369638*ii, .141923+1.34422*ii, -.173173+1.64682*ii, .0321222+.13818*ii, 1.08066-.292024*ii, .561293-.001023*ii, -.244454+.48307*ii
2.09882+.981568*ii, .184386-.0464538*ii, -1.41204+3.46865*ii, -.639822+.440178*ii, .234877+2.32476*ii, .94416-.761112*ii, -1.77494+.295827*ii, -.398777+2.40635*ii, 1.19151+.870554*ii, -.386425+.181401*ii
.585465+.25399*ii, -1.96194-3.65848*ii, -1.32912-.58285*ii, 13.6869+3.2415*ii, -6.9679-4.74906*ii, -3.40216+.140844*ii, 7.18989+5.37411*ii, .18128-.171478*ii, .0428287+.0909023*ii, -.198481-7.64102*ii
-.002777-.512776*ii, -.133317-.161723*ii, 2.5732+4.85978*ii, 5.64996+1.91629*ii, 1.06151+.70182*ii, -2.6295-.90444*ii, .96694-2.90249*ii, -.186869+2.87937*ii, -.0306802+.00042599*ii, -2.80185-1.34527*ii
7.66997+.403954*ii, 2.67561+15.2076*ii, -5.15369-6.94614*ii, 2.17371+1.29878*ii, .052565-4.7048*ii, 7.18166+6.65721*ii, 16.1476+10.8397*ii, .0446999-.0880518*ii, -6.74594-13.4835*ii, .17374-1.19088*ii
-1.03507+2.08806*ii, .054836+.592033*ii, -3.28319+1.8256*ii, .440434-.724824*ii, 3.22679+5.44088*ii, .385182-1.66628*ii, 1.0576+1.66989*ii, -.458579+.676858*ii, -1.09088-1.39902*ii, .193533-.66069*ii
.581425-1.57976*ii, .427046+.0165981*ii, -.774828-.963103*ii, 1.06977-.909067*ii, .302342-.697803*ii, .206036-2.77975*ii, -.814124-2.21853*ii, .671867-1.0466*ii, -.694408-.098414*ii, .047295+.927103*ii
-.132545-.0771185*ii, .893163-2.42518*ii, .851811-.652404*ii, .143516+1.33517*ii, -1.55578-.733679*ii, -.629398-.697109*ii, .0839437-.188038*ii, .0486054+.0363752*ii, -1.38885-.424569*ii, -1.08979-1.15282*ii
.498564-.609668*ii, .122507+.962328*ii, .192348-.693788*ii, -.637582-1.46362*ii, .449593+.512129*ii, -.758832+.703681*ii, -1.2102-.340994*ii, -.385806-.104264*ii, -1.46757-.450158*ii, -.512756+.794234*ii
-25.0158+16.3013*ii, -71.1151-149.915*ii, -98.0021-49.6773*ii, 5.68921-8.3986*ii, 9.161-67.7044*ii, -85.6048-58.8635*ii, -5.4124+302.84*ii, .0342667-.0118725*ii, -.00120803-.00381652*ii, -241.549+16.4975*ii
-.180476-.405271*ii, -.160602+.0994948*ii, -.836689+1.44277*ii, -.800096+.859074*ii, .0418854+.399967*ii, .134778-.57912*ii, .492556+.169214*ii, .992863+.870983*ii, 1.37832+1.15713*ii, .225914+.312129*ii
.0600889+.185424*ii, .10991-.115683*ii, -.288012+.474771*ii, 2.13178+.368057*ii, 2.25928+.104991*ii, .384792-1.20785*ii, .05985+.4174*ii, -.064170-1.40556*ii, .22634-.711655*ii, .535743+.123149*ii
.895572+.256029*ii, .366531-.0189435*ii, -1.22407-5.56033*ii, 3.10301+2.57867*ii, -2.55771-.986389*ii, -.958369+3.25435*ii, 2.11875+3.10385*ii, 1.56868+.935099*ii, 1.02681-.419597*ii, .674409+.114482*ii
-5.47026-3.35681*ii, 1.39491-1.7179*ii, -.410186+.54238*ii, -.105437+.301058*ii, 2.59558+3.2714*ii, -.330744-.549884*ii, 1.58736-1.29293*ii, .190937+.116284*ii, 3.23414+1.58553*ii, -.729284+.580517*ii
2.82355+.660532*ii, .138185-.114253*ii, -1.41992-1.3435*ii, -2.00325+1.4117*ii, .306734-1.10905*ii, 5.47957-4.26603*ii, -6.58875+2.66281*ii, -2.4593+4.51413*ii, -.0209572+.0120527*ii, .273276+3.22705*ii
-.672048+1.58242*ii, -.276418-.035495*ii, -.110968-1.31387*ii, -1.16189+.879337*ii, -2.45541-.572489*ii, -1.21221-.874022*ii, -.610634-2.42956*ii, 1.00042-1.6897*ii, .310989+.905596*ii, -.338697-.544884*ii
.194254+.384101*ii, -1.54039+6.19941*ii, 5.80328-2.74361*ii, 2.82826-5.53298*ii, -4.69669+1.01008*ii, .166649+.667034*ii, 2.67462+.01153*ii, .0211606+.0859534*ii, -6.70475-2.94515*ii, -.715713+.849337*ii
1.26897-.331051*ii, 1.41744+.322774*ii, -.597715+1.12862*ii, .570416-.292326*ii, 1.36592+.900926*ii, -.495734-.090943*ii, .627064-.559788*ii, .181402-.121009*ii, .108943-1.27408*ii, -.832355-.956522*ii
3.11337-1.27436*ii, .0613578-.227562*ii, .439369+2.29934*ii, -1.15549+.936681*ii, -3.57995+5.01067*ii, 3.3607-.561949*ii, -2.40379+4.38874*ii, -2.29048+2.34999*ii, 6.39874+2.50743*ii, -.146919+.164057*ii
-.931639-.45957*ii, .0191958+.147425*ii, -.71762-.888477*ii, .340239+.533143*ii, -.90027+1.35403*ii, -.290968-1.04247*ii, -.071963-.65306*ii, 1.2299+1.4286*ii, 2.52684+.393821*ii, -.22941-.172004*ii
-1.83762+1.80964*ii, -.155164+.316662*ii, -1.68941-.190819*ii, .545254+.258405*ii, -2.28732-.761096*ii, .335374+.415582*ii, -1.46959+.511865*ii, -.993205+.713861*ii, 1.79508+.380254*ii, .320444+.411217*ii
-2.44465+2.88705*ii, -.650982+1.13106*ii, .527378+1.21075*ii, -.204361+.0979838*ii, -.475121-.204138*ii, -.811309-1.7153*ii, .216707-.829536*ii, -.226814-.093476*ii, 2.25839-1.52366*ii, -.18565-.801861*ii
-.902972-1.69284*ii, .637209+2.70119*ii, .557135+.075144*ii, -.818667-.203532*ii, -2.3151-.385026*ii, -4.35423+2.74473*ii, .394685+1.56966*ii, -.123548+.0992776*ii, 1.01656-2.00139*ii, -.454426-1.24176*ii
-.622843+.393551*ii, -1.52502+.268399*ii, 2.07101-1.17898*ii, -1.24297-1.14124*ii, .631008-.511533*ii, -.838982-2.27532*ii, 1.22331+.221642*ii, .240353+.0649262*ii, .289265+.992042*ii, .971485+1.08415*ii
5.42649+12.4306*ii, -.490664+.151664*ii, .94340-11.3617*ii, -1.29847+.110864*ii, 11.4392-10.6591*ii, 2.46927+.29037*ii, -8.42422-15.5391*ii, 2.10161-1.89598*ii, 9.16529-3.17808*ii, -.0046507+.273586*ii
3.16148-1.43094*ii, -.155889+.520067*ii, -3.26325-2.89434*ii, -1.08898-1.27228*ii, 4.34834-.271235*ii, -1.4388-5.0026*ii, -5.26333-2.46401*ii, 1.53121-.110907*ii, .00756977-.0223323*ii, .101512+5.70538*ii
1.66617-.008849*ii, -.510872-.250494*ii, 3.0371+2.28427*ii, 1.24386-.114221*ii, -1.92877-2.19716*ii, .133895-1.88024*ii, 2.07147-.201319*ii, .767518-.423612*ii, .460889+.550712*ii, -.219668-1.03549*ii
-.890579-1.30446*ii, -.487716-1.73167*ii, -.335701+1.40089*ii, 1.33567-1.06052*ii, -.841354-1.35571*ii, .684789-.54515*ii, -2.57293-.797844*ii, .287388+.130024*ii, 2.20973-.237296*ii, -.690606+.817226*ii
1.72369-2.33548*ii, .972078-.079764*ii, -1.51326-1.1993*ii, -.398108+.815868*ii, .791898+.575707*ii, .318322-.814301*ii, 1.21923+2.33607*ii, -.466076-.337513*ii, -.387203-1.23845*ii, -.644146-.805048*ii
1.1864-2.62795*ii, -.786133+2.34921*ii, 2.41875+.315555*ii, -.0506583-.361059*ii, -1.51815+1.46577*ii, -.719428+.690464*ii, -1.00895-.295233*ii, .140776-.0257026*ii, -2.49381-2.62947*ii, -.506288+.842849*ii
.312295+.509827*ii, .0866861-.0971293*ii, -.354757+.994604*ii, -.776105+.319878*ii, -.017050-.79524*ii, .1569-1.37708*ii, -.405456-.295783*ii, 1.7229-.756041*ii, .883469-.623385*ii, .409973-.0468719*ii
-.824997-.921021*ii, .176494-.0748939*ii, -.229529+4.82016*ii, -1.42368-2.53699*ii, 1.24248-4.94712*ii, .987311-.830961*ii, -1.16208+3.40425*ii, .745089+3.33813*ii, .0255972+.0150429*ii, -2.69934+1.35867*ii
-.169184-.0707207*ii, .236153+.0999319*ii, -.14205-.999689*ii, 1.51223-1.16136*ii, .060213+1.23257*ii, .844701+.868884*ii, -.337978+.0895375*ii, -.402916-.687981*ii, -.593796-1.63554*ii, .18244+.418487*ii
-.363972+.35138*ii, .178939-.374183*ii, .0261003-.303102*ii, 2.19651+.482729*ii, -1.23239-.036742*ii, -1.20965+.307305*ii, -.96909+.596109*ii, .667429-.587508*ii, 1.18526-.949533*ii, .605858-.138445*ii
.805374+1.41653*ii, 1.24072+1.6055*ii, .596879-1.70075*ii, 1.10843-.069304*ii, -.471416-.378258*ii, -2.05207-1.91095*ii, .990875+1.51432*ii, .209574-.0928813*ii, -.234764+.57667*ii, -1.8606+1.07093*ii
.422108+.271749*ii, .0582426+.197419*ii, .020469+.973322*ii, 3.79738+.993165*ii, 1.4469-1.78643*ii, .572698-.380717*ii, 1.33301+1.45116*ii, -1.52047+1.80229*ii, .148583+.29516*ii, -.934781-.084113*ii
-.536259+.309595*ii, .602426+.411118*ii, 1.94359-1.70419*ii, -1.45902-1.9756*ii, 2.4129-.247617*ii, 2.92927+.514863*ii, 1.39405+.60773*ii, .539979-.22404*ii, -1.37555+.650192*ii, .409252-.714447*ii
.302341-1.79624*ii, .0894086+.452169*ii, .89328-1.80607*ii, .817928-.276576*ii, -.537575-1.99762*ii, -.162768-.526791*ii, -.249504-1.55282*ii, .584065+.737458*ii, .0172687-.0979524*ii, -.47055-2.51639*ii
-.23983-.95747*ii, .450561+.219514*ii, .082081+.981063*ii, -.949338+.247856*ii, .586969-1.44446*ii, .516865+.005297*ii, .464995+.849519*ii, .676636+.05536*ii, 1.13144+.763155*ii, -.718896+.050424*ii
.194248-.574939*ii, -7.41727+5.18641*ii, -.238676+3.48412*ii, 2.34789+2.60875*ii, .102183-3.57775*ii, -.550341-2.1978*ii, 1.95595-.843147*ii, -.0512052-.0220555*ii, -5.21806-2.00623*ii, 1.33605-.71029*ii
-.26197-1.39571*ii, -.584368-.200126*ii, 1.0203+.160323*ii, .956553-.207061*ii, -2.47125+1.81717*ii, -.490662+2.07694*ii, -.539584-1.28082*ii, -.167157+.638384*ii, .199265-.959822*ii, -.707963+.624415*ii
2.277+1.98969*ii, .102671-.633856*ii, 1.59658-1.64814*ii, 3.21701-.477623*ii, 1.28885+3.46406*ii, 7.77929-1.28474*ii, 8.27546+5.31329*ii, -.21019+1.67546*ii, 3.13262+6.51601*ii, .106208-.338115*ii
1.46854+.801261*ii, .444782+.674316*ii, .973918+.835179*ii, -.411775-1.24547*ii, -2.22176-1.0663*ii, -.003377+1.41556*ii, .393238-2.15895*ii, .071003+.630073*ii, 2.23864+.473869*ii, .653636+.268337*ii
-.693793-.45004*ii, .0284513-.16386*ii, -1.84072+4.68492*ii, -7.30085-3.17079*ii, 2.13123+.170039*ii, 1.67758+4.49155*ii, 3.63829+5.48554*ii, -1.6812+5.06194*ii, .00106503+.00354373*ii, 1.83258-7.7591*ii
-.768689-.954327*ii, -.148678-.23115*ii, -1.9156-1.05605*ii, .756114+.059193*ii, 1.01114-.585383*ii, 2.19326-1.61236*ii, -.524727-.767081*ii, .596063+1.05621*ii, .18515+1.42723*ii, -.114064-.507009*ii
-2.13937+.180615*ii, -.0487172+.164569*ii, -.761266-.127929*ii, .266814+.0655643*ii, -.808973+.093956*ii, -.384773+1.2586*ii, -.582657-.092076*ii, -1.51345+.321701*ii, .198171-.713112*ii, .004797-.572639*ii
-1.11444-1.10912*ii, -1.00786+.629091*ii, -.0544817+.0929961*ii, .29542+1.32405*ii, 3.13261+1.12407*ii, 2.18758-.659922*ii, 1.1393-1.80323*ii, .424398+.0230915*ii, -.396477+.0174819*ii, 1.99003-.522949*ii
-.529131-.0801*ii, -.17688+.0073540*ii, .0153695+.102481*ii, -1.23468-.218177*ii, -.852172-.955766*ii, .356759-.573906*ii, .63583+.214342*ii, 1.5666+.324297*ii, -.25818-.556508*ii, .531188-.354881*ii
.716672+.280234*ii, -.171438+.206137*ii, -.278782-.243013*ii, -.707916-.176828*ii, -.0219593-.207942*ii, -.762394-1.01473*ii, -.45779-.32511*ii, .895589-.362909*ii, -.824106-.968067*ii, .351608-.417867*ii
1.15536-1.30541*ii, -.0348057+.323489*ii, .219463+3.85705*ii, -.672115-1.19867*ii, 1.29264+.393552*ii, .358065-1.9724*ii, -2.34128-.507502*ii, -1.64483+.000744*ii, 1.26215-.310264*ii, -.341479-.487246*ii
-1.76721+.55106*ii, -.00560658+.0219112*ii, -1.80635+2.83351*ii, -.131483+.0765383*ii, -3.23704-4.10949*ii, -3.91584+6.42238*ii, .190181-.207714*ii, 5.00743+6.38293*ii, 2.70946-4.00696*ii, .0139204+.0801177*ii
-1.72111-.941809*ii, .0756439+.043417*ii, 5.42473-3.6271*ii, .906423-1.24739*ii, -1.42593+3.75382*ii, .41182+.220337*ii, -2.73486+1.29323*ii, 4.65896+5.08288*ii, 1.04893+3.3987*ii, .173266-.0682408*ii
-1.36606-2.21616*ii, -4.00896+2.99138*ii, -.465548-1.3021*ii, .675736-1.20757*ii, -1.01704+1.27355*ii, -1.76803-.212196*ii, -3.59925+.152069*ii, .0762228-.106783*ii, 3.01361+.189701*ii, .527645+1.43676*ii
-.904851-.201626*ii, 1.42043+1.35329*ii, .313728+.734352*ii, 1.35799+2.15758*ii, -2.15813+.172332*ii, 1.04518+.219913*ii, -.793758-2.22609*ii, .0396981+.268007*ii, -.984099-1.12544*ii, -.062034-1.36089*ii
3.79309+2.34082*ii, .23337-.448818*ii, 2.1265+1.91277*ii, .452041-.0758868*ii, -1.77727+.075233*ii, -1.12876+1.47701*ii, 1.89227+.770299*ii, -.275797-.937211*ii, 2.2691-1.14462*ii, .504936-.16289*ii
.0234997-.141948*ii, 2.64108+1.54563*ii, 1.54462+2.54991*ii, 2.26377+.196893*ii, .220833+1.79849*ii, .358123+2.73763*ii, .0811466-.316711*ii, -.0240425+.0599645*ii, 1.16436+.615147*ii, -1.81239-.039377*ii
.798974-.226967*ii, -.103954+.318142*ii, -1.117-.471901*ii, -1.82907+2.29486*ii, -.969526+1.95929*ii, -2.22248+1.76442*ii, -.940523+2.24867*ii, -.998566+1.26651*ii, 1.72708-1.5537*ii, -.116561-.436077*ii
.212555+3.18194*ii, -.111127-.539466*ii, .388487-.870847*ii, -.274656+.0163923*ii, -2.21639+1.45802*ii, -3.60595-1.32158*ii, -.110539-.870455*ii, .353703+.469741*ii, .837874+.504852*ii, .35789-.817434*ii
.335406-1.08338*ii, .550415+.921704*ii, 1.21985+.749522*ii, .421348+.530171*ii, .77326+1.07338*ii, -.933172-.013974*ii, .7157-.278659*ii, .0974968-.264879*ii, -.229925+1.68185*ii, .892493-.312801*ii
-6.59454+1.62186*ii, -.730822+.036387*ii, -1.16958-.422861*ii, -.338261-.416604*ii, 3.91426-.183881*ii, -.374991-.695947*ii, 2.90635+2.1987*ii, -.839826-.329198*ii, -.209563-1.98132*ii, .523578-.495233*ii
3.95167-3.6538*ii, -.418377-.211559*ii, .599184+1.71939*ii, .535919-.164017*ii, -4.86855+.944663*ii, 2.05359-2.44996*ii, 1.51849-2.60628*ii, .703012-1.07068*ii, -4.3686+.271569*ii, .375601+.101983*ii
.298472+.352142*ii, -.620447-.064246*ii, -.090284-1.0721*ii, 1.07805-1.08257*ii, .926612+.218209*ii, .402957+.273387*ii, .702985+.05651*ii, -.464573+.0293409*ii, .47237-.620194*ii, -.52071+.927571*ii
-1.14633+1.62412*ii, -.0668491-.201337*ii, -.168178-.0285196*ii, .526792+.058276*ii, 1.01114-.322813*ii, .003285+.410887*ii, -.698523+.788773*ii, -1.66415+.171055*ii, -.18683+.0240991*ii, .973912+.80258*ii
-2.13284-1.75341*ii, -.159677+.414722*ii, .485523-.960292*ii, -.342183+.0889536*ii, -.414911-.382297*ii, .133148-1.60641*ii, .885792+.410263*ii, .115372+.759998*ii, -1.58516-.808362*ii, .397816-.441523*ii
2.2298-1.7192*ii, .648203+.502913*ii, 5.17737+.672405*ii, .756829+.219044*ii, -2.28038-2.17466*ii, -1.05151+.859413*ii, 2.06416-.81272*ii, -.415499+.470493*ii, 1.161+.913367*ii, -.886241+.002986*ii
33.1708-31.3045*ii, .0261408-.0434958*ii, 69.828+32.2753*ii, -.271065+.675043*ii, -34.8863+88.872*ii, 12.6617-14.0971*ii, 12.1404+30.8773*ii, -2.23334+39.1815*ii, -23.6292+83.3977*ii, -.00380222+.0285217*ii
1.07905+2.77829*ii, .191144+.85663*ii, .300507-1.08746*ii, .123813+.28991*ii, -.495044+.856359*ii, 3.10948-1.08926*ii, -.671854+.656816*ii, -.376501+.0636612*ii, -.835369-1.81066*ii, -.083758+.784509*ii
.535802-2.11337*ii, .915985+1.95932*ii, 1.3733-.161976*ii, -.608352+.357994*ii, -1.13404+.616454*ii, 1.62718-.014568*ii, .430618+1.47749*ii, .17499-.0933112*ii, 1.91856-1.33478*ii, -.737095-.874878*ii
-.444437+.244405*ii, -.0824139-.227125*ii, 1.03389+5.04127*ii, 11.5938-3.91228*ii, -1.06287+2.69606*ii, 5.42783-5.20148*ii, -4.19651+4.57233*ii, 3.5572-.235234*ii, -.0131744-.00456004*ii, 4.46912+2.12994*ii
-.075676-4.08696*ii, -.190167+.0659827*ii, -2.68349+2.6524*ii, -.68134-.423572*ii, -.943109+.82846*ii, .48896-.0483743*ii, -1.67956+2.81666*ii, -.564777-3.05891*ii, 4.14514+3.39198*ii, -.112521-.201214*ii
-.003826+.603911*ii, .0476754+.061798*ii, 7.82238-.085096*ii, -.330697-.626235*ii, -1.26522+4.03086*ii, 1.61088+1.05773*ii, .379455-.197316*ii, -1.17427+2.64839*ii, -3.96189+2.51489*ii, .103374-.113295*ii
-1.73284+1.40545*ii, .781224-1.39887*ii, -.281635-.385781*ii, -.318918-.223033*ii, -.367514+1.03709*ii, .156977+1.21588*ii, .866096-.061744*ii, -.104229-.171961*ii, .536742-.740567*ii, 1.57125-.092684*ii
-1.96547+.638412*ii, .202344+.287565*ii, 4.42906-2.92075*ii, -.391373+.905438*ii, 1.33831+.203232*ii, 1.25086+2.07839*ii, .19119-2.02947*ii, .175403+1.39292*ii, -3.9369+1.85149*ii, -.21744+.258882*ii
-.179606-.325216*ii, -.0427848+.141145*ii, -.376341-.905012*ii, .070096-1.3432*ii, 1.18053+.66369*ii, .83227-.732858*ii, -.449419+.21845*ii, 1.43768-.8242*ii, .272286+.413587*ii, -.587676-.275428*ii
-.082512-1.17189*ii, .0911846-.0343516*ii, 7.32981-.413164*ii, -2.46475+1.71387*ii, 5.03616+.201354*ii, -4.5033-1.17714*ii, 2.21184+2.74701*ii, 4.61037+4.81143*ii, .0243085+.0178153*ii, -1.88026+1.01834*ii
-.038439-.83765*ii, .138197+.0049349*ii, 1.42197-4.18957*ii, .833065-3.90508*ii, 3.52808+4.81159*ii, -.383408-1.30006*ii, -3.30311-.547708*ii, .21251-4.57013*ii, -.236093-.294936*ii, .299951+.653973*ii

component_2:
equations:
-S*dA+P
ap^2-.5*x0^2*w^4
74.9962*P-313.672*qc^2*x0^2*w^4
points:
.0000822998+.000112854*ii, .031001+.00186004*ii, .916191+.080851*ii, .361017+.741365*ii, .0217192+.290997*ii, -.331052+.297765*ii, -.0000539545+.000101757*ii, -.0676163-.0985053*ii, .078606-.902557*ii, -.153579+.157774*ii
-3.60262-2.54187*ii, -1.27565+.004310*ii, .646193-2.32262*ii, -.479544+.0872132*ii, -.747784-.98337*ii, -2.26053-.265014*ii, 1.9493+.90474*ii, .387698+.0869625*ii, -3.67215-1.48973*ii, .130333+.662011*ii
.85259+.113789*ii, 1.1332-2.0531*ii, -.563226+.907696*ii, .195621+.152545*ii, 1.65234+1.08141*ii, -.092704-.208165*ii, .149426+.152318*ii, -.0072629-.0677172*ii, .988297-.14949*ii, -.805674-1.63366*ii
.41575-.157115*ii, .252591+.18546*ii, -1.50389+.036661*ii, .874905-.147773*ii, -.272574+.586134*ii, -.286464-.727884*ii, .340524-.198898*ii, .431977-.541743*ii, .169535+.634629*ii, -.272529-.774839*ii
.0034068+.190591*ii, .705434+1.56158*ii, .797589-1.80075*ii, 1.22362+.771824*ii, -1.20018+.781948*ii, .22782+.244453*ii, -.142934+.23584*ii, .105546-.0093826*ii, -1.04481-.698271*ii, 1.33508+.381989*ii
-1.61914-3.35791*ii, -.102-1.03559*ii, 2.62303-1.08536*ii, -.487197-.0119698*ii, .542703-.385953*ii, -1.72-.488464*ii, .748649+1.65535*ii, -.278533+.350698*ii, -1.88151-3.57134*ii, -.11602+.592543*ii
.416248-.418598*ii, -.248948-.238784*ii, -.630482+.744516*ii, .498184+.0481395*ii, .110703+.158503*ii, -.512617-.55652*ii, .227519-.188501*ii, .242017-.488121*ii, .586482-.070627*ii, -.821343-.388886*ii
-.0708167+.313914*ii, 1.55992+1.65307*ii, .767086-1.66783*ii, 1.10844+.631418*ii, -1.19485+1.45206*ii, .139807+.384698*ii, -.276707+.303239*ii, -.0918587-.0325824*ii, -.894897-.645536*ii, 1.69911+.161447*ii
-.696469+.463749*ii, .0741101+.414557*ii, .747648+1.76546*ii, -.382999+.676129*ii, -.241587+.591872*ii, -1.17094+.789907*ii, -.046807-.648518*ii, -.397759-.529218*ii, .982558-.396449*ii, -.581987+.47265*ii
.406026-.0280085*ii, -.353209-.0569674*ii, -.915829-1.73417*ii, 1.35332+.444946*ii, -.199467-.0599945*ii, .415132-.580055*ii, .561946+.142755*ii, .735397-.026133*ii, -1.07856+.244126*ii, .128578-.664084*ii
