variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
.0708746-.409555*ii, .192458+.0223038*ii, .67878+.234559*ii, -2.28408e-137-1.74665e-137*ii, -1.06949+.589135*ii, -.25079+.205123*ii, -1.55141-1.2934*ii, .883565-.693472*ii, .822067-1.30471*ii
-1.3513+.878317*ii, .0380494+.417855*ii, -1.37965+.656389*ii, -2.85841e-32-2.78142e-31*ii, -.871329-.376086*ii, -.092453+.861875*ii, 1.73886+.485023*ii, -.728505+.472598*ii, -.62119-.332316*ii
-.82005-3.18463*ii, 3.23128-.251213*ii, 1.10582+4.41922*ii, 7.04749e-67-2.01688e-67*ii, -.661312-5.61055*ii, -.182922+.709411*ii, -8.03093-8.15281*ii, -5.46469-1.61976*ii, .596372+1.501*ii
.688325-1.07287*ii, -.120059+.384304*ii, -.472653+1.43681*ii, -1.29543e-77+3.45447e-77*ii, .332985+.151287*ii, -.180792+.37104*ii, -.763665+.141736*ii, .0008447+.0761183*ii, .442774-.328591*ii
.273555+.651851*ii, -.301879+.275798*ii, 1.16672-.600644*ii, -2.37495e-77+2.59085e-77*ii, -.61083-1.30171*ii, -.333019+.0453287*ii, -.216209-.115078*ii, -.507711-.486782*ii, 1.28688-.041839*ii
1.8715-7.30957*ii, 3.38114+3.24298*ii, 7.03165-7.22579*ii, -1.70318e-108-5.96114e-108*ii, 5.28066-3.61147*ii, 3.825+7.20882*ii, 3.73416-1.5346*ii, .543287-.162798*ii, -1.11827+3.72832*ii
-.304823-.198726*ii, .568558+.635289*ii, .878411+.812352*ii, 8.36109e-199-4.18054e-199*ii, .699772-.211231*ii, -1.51689+.24237*ii, .795981+.273713*ii, .989304+.119607*ii, -.396569+.282177*ii
.631217+.831448*ii, -1.65414+.403599*ii, -.188728-2.45636*ii, 1.18939e-108-8.51592e-109*ii, -.878432+.035453*ii, .748624+.362112*ii, .353783+1.99951*ii, -.256217-1.41685*ii, .555394+.015822*ii
-.467161+.899392*ii, -.073906-.722977*ii, .171042+1.18109*ii, 1.0959e-193-5.47952e-194*ii, -.535498-.438925*ii, .838024+.703478*ii, .257537+.0576217*ii, -.676713+1.06147*ii, -.138225+.56744*ii
1.02256-.153014*ii, -1.59988-.869999*ii, -.429091+.679024*ii, -3.34444e-198+5.5589e-200*ii, .303567+.195713*ii, -.0822257-.308664*ii, 1.23027+.483851*ii, .271234+.643169*ii, -.304344+.754112*ii
.862951+.981152*ii, 2.18815-.351474*ii, -.117565+1.00755*ii, -1.37582e-135+2.75164e-135*ii, .718308-.117857*ii, -.225829-.24981*ii, .47253-.0450143*ii, -.284448-1.4342*ii, .700042-.335156*ii
-13.4257+6.33079*ii, -8.70848-6.74141*ii, -4.26839-5.69763*ii, 1.48708e-117-2.97415e-117*ii, 4.73852+4.14193*ii, -6.70382-.057806*ii, -9.65792-7.62881*ii, -15.7774-2.18619*ii, 6.6717+.194896*ii
-1.19775+.219792*ii, -1.42231+5.01051*ii, 2.76535+2.82943*ii, 1.27263e-134+5.50328e-135*ii, .070509-.62093*ii, .056995-3.05465*ii, -2.01673-.402538*ii, -.046525-2.39581*ii, -.574708-3.01026*ii
2.86363+1.06334*ii, -.461392-1.32941*ii, -1.04577+1.53421*ii, -1.69426e-120+3.87259e-121*ii, .433338+.862181*ii, .443105-.39365*ii, -1.00799+1.58622*ii, -.186766+.0469232*ii, .830691-1.43822*ii
2.58013+1.30594*ii, -2.14748-.044826*ii, -.809997+.568709*ii, 1.27187e-167-1.27187e-167*ii, .53082+.743149*ii, 2.12673+.23949*ii, -.570912+1.05533*ii, 1.99299-.399102*ii, -.308972-2.33885*ii
-.0560376-.257043*ii, -.0894888-.424604*ii, .113426-1.14491*ii, 2.67555e-197+8.02665e-197*ii, -.796832-1.35278*ii, .824217-.160037*ii, -.130401-.488691*ii, -.553277-.268065*ii, .431654-.320224*ii
1.47727+.784615*ii, .209883+.967099*ii, -.680256+.533485*ii, 2.43087e-63+6.07716e-63*ii, .880792+.431278*ii, .295864+.496769*ii, .260992+1.49237*ii, .310387-.0747344*ii, -.431884-.571924*ii
.175538-.354013*ii, -.178244+.540477*ii, .114174-.980119*ii, -3.84316e-137+3.22458e-137*ii, .030438-.84836*ii, -1.07545-.114695*ii, .498741+.267697*ii, -.034761-.522722*ii, -.335024-.493681*ii
.956321+2.18418*ii, .109703-.560136*ii, -1.49535+.525835*ii, -8.51592e-108+1.02191e-107*ii, -.943845-1.61915*ii, -1.69496-.364792*ii, 1.47717-1.21085*ii, 1.21596-1.66981*ii, -2.78147+.949848*ii
.610197+.368778*ii, .420526-.0700576*ii, .0935131-.215685*ii, -1.01518e-115+9.20004e-116*ii, .017541-1.18675*ii, -.796519+.369047*ii, -1.05311+.814421*ii, -.82054-.851897*ii, .049807-1.85154*ii
.474423+.630317*ii, .633644-.329272*ii, -.0151528-.354768*ii, -2.14044e-196+1.33777e-197*ii, -.061841+.651367*ii, -.465756+.161349*ii, .199047+.261243*ii, -.006889-1.97731*ii, .216922+.49463*ii
-2.18071-.565323*ii, -.159796+1.03259*ii, -1.20214+.075306*ii, 1.4709e-185-6.9927e-185*ii, .666995-2.15555*ii, -.113361-1.07243*ii, .11994+.29618*ii, -.171139-.490809*ii, -.95409+2.34788*ii
-.0884005+.472895*ii, -.405594-.116905*ii, -.210063+1.19807*ii, 4.29944e-137-5.3743e-138*ii, 1.18433+1.08242*ii, .124496-.0668095*ii, -.054765-.566393*ii, .592212-.055162*ii, .847969-2.45756*ii
-1.30122+.351136*ii, 1.34328+.1158*ii, 1.4279+.912097*ii, -8.39566e-122-1.21018e-122*ii, -1.21608-1.11759*ii, -.316245-.412043*ii, 2.28134+1.3357*ii, -.689297+.471756*ii, -.389449+.488818*ii
.56743+1.20259*ii, -.998262+.274021*ii, .655171-.265613*ii, 8.63617e-78-4.31808e-78*ii, .358766-.505184*ii, -.449704-.715397*ii, .445636+.633788*ii, .194416-.596409*ii, -.168226+.216616*ii
-1.48489+1.28016*ii, -.334857-.915723*ii, .845755-1.17129*ii, 1.68694e-180-6.62728e-181*ii, 1.28119+.617577*ii, -.918629+.657023*ii, .544425-.813724*ii, .261035-.387029*ii, .331399-.624901*ii
1.36176+1.55654*ii, 1.87707+2.44664*ii, 3.75598+.076021*ii, 1.48245e-104+4.53456e-104*ii, 2.49596+.07839*ii, 1.69141+.329374*ii, -3.94908-7.33876*ii, 2.38294+.914929*ii, .735907-2.44315*ii
-.253866+.136499*ii, 1.85543+.590704*ii, 1.34466-.836062*ii, 1.72723e-77, -.129449-1.90875*ii, .4549+.942606*ii, -.0492434+.290287*ii, -.193179-1.69354*ii, 1.70084-1.74512*ii
1.73602+.148943*ii, -.631288-.041544*ii, -2.36792-.25454*ii, -6.01998e-197+2.14044e-196*ii, -.677602+1.39446*ii, -2.66956-.920446*ii, -1.54578+1.02425*ii, -1.398-.196198*ii, .659283+2.00086*ii
-.801722+.618306*ii, 1.871+.931232*ii, -.133017+.420695*ii, 3.00999e-197+3.67888e-197*ii, .982885+.679443*ii, .715592-.713802*ii, .016947-1.14214*ii, -.757887-.395587*ii, -.080811-1.62701*ii
-.630885+.549934*ii, -1.40527-1.50352*ii, .542652+.421575*ii, -7.52651e-48+1.64215e-47*ii, 1.83511+.684972*ii, -.322075-.210783*ii, .570198-.274763*ii, .69759+.336522*ii, 2.46146+.380896*ii
-1.00251-.389612*ii, -.10796+.14148*ii, .676722+1.02381*ii, -2.89815e-170+3.31217e-170*ii, -.712638+.015665*ii, -.12053+.0948587*ii, .74086+.562128*ii, -1.42794-.454662*ii, -1.18308+1.68872*ii
.919907-2.3031*ii, -.230672+1.38612*ii, 1.79559+.439788*ii, -7.8908e-200-5.22568e-200*ii, -1.23186-.828029*ii, -1.12623-.397967*ii, -.0341158-.0180748*ii, .067148+.659263*ii, .673746+.85372*ii
-1.68933-.682951*ii, .0107516-.163295*ii, -1.32251+.141089*ii, -1.57428e-31-1.63203e-32*ii, -.18626-.683465*ii, -.180151+.0254098*ii, .532948+.861708*ii, .0699-1.47237*ii, .334522-1.15816*ii
-.341259+.455042*ii, .69697-1.40715*ii, 1.89672+2.59929*ii, 0, .110141-1.47528*ii, .10411-.519908*ii, -.246479+1.60439*ii, .160833+.404777*ii, .51861+1.41515*ii
.585301-.248753*ii, .168067+.870662*ii, .620016-.238515*ii, 4.75984e-32-6.13063e-32*ii, .274482-.00208*ii, .787496-.24324*ii, .758871+.76336*ii, -.69718+.092042*ii, 1.48619+.946937*ii
-.076015-.605324*ii, -1.38046+.325111*ii, .147283-.142682*ii, 2.61609e-105, -.028938+.645025*ii, -.062479+.829636*ii, .14531+.341797*ii, -.568797-.570948*ii, -1.71927+.621238*ii
.397785+.428973*ii, .717678+.523027*ii, -1.20163-.60491*ii, -4.1369e-186+5.05621e-186*ii, .301661-1.13445*ii, 1.19783-.221893*ii, .89966-.651126*ii, .533872-.150993*ii, .716827+.420209*ii
-.0469707-.263525*ii, .0606646-.292311*ii, -.588903+1.00052*ii, 6.10987e-151+3.05494e-151*ii, .781715+1.50387*ii, .058638+1.35922*ii, .427181+.424131*ii, .287747-.300135*ii, -.640715+.419428*ii
.922962+.202946*ii, -.591035+1.53637*ii, -.528106+.129018*ii, -6.54023e-106-1.09004e-105*ii, .539937-.25526*ii, 1.6688+1.11175*ii, -1.0928-.131801*ii, 1.21869+.784246*ii, -.791899+1.87314*ii
.362574+.38053*ii, 1.06834-.647217*ii, -.656321+.370147*ii, -3.40637e-108+1.02191e-107*ii, .485082+.760033*ii, -.266386-.0065175*ii, -.0424577-.406745*ii, -.031729+.914658*ii, .23683-.513275*ii
.28034+.348248*ii, .712499-.114371*ii, .30662-.936058*ii, 1.65099e-134, .711469-.233377*ii, .268354-.0902547*ii, -1.09628+1.29979*ii, -.119182-1.06707*ii, -1.26416-.750106*ii
-.7789+.826652*ii, -.132344-.249633*ii, -.479689-.800993*ii, -8.55285e-49-1.1974e-48*ii, .128638-.630471*ii, .600872-.463911*ii, -1.4007-.301744*ii, .651707-.647516*ii, .074261-.666458*ii
-.41036-.461531*ii, 1.87348-.270552*ii, .106258+.47964*ii, -6.05092e-122-3.63055e-122*ii, -.989562-1.28176*ii, 1.40773+2.53965*ii, -1.65127+.367937*ii, 1.35738-.068745*ii, .07575+.515905*ii
-.189031+.135101*ii, .659799-.305783*ii, .527407+.206195*ii, -6.82017e-137-3.00961e-136*ii, .549212+.635046*ii, 1.93072-.618811*ii, -.954676-1.01361*ii, .470351-.809728*ii, -.661931-.20677*ii
-.655084+.205952*ii, .00568-.618681*ii, -.343177+.208765*ii, -4.86228e-163+2.9521e-163*ii, 1.15949-1.76574*ii, .192873-.191831*ii, 1.17748+.242252*ii, -.552574+.827693*ii, 1.18414-.992781*ii
.69114+.228485*ii, .326059+.254426*ii, -1.09466-.502153*ii, 4.22864e-32+1.2812e-32*ii, -.236131-.45351*ii, .407012+.777683*ii, -.214873-.686635*ii, -.863617+.710785*ii, -.826191-.210025*ii
1.06024-1.25783*ii, .534187-.447001*ii, -.824117-2.07462*ii, -4.25401e-63+2.65876e-63*ii, -.867854+.942687*ii, -.517864+.170376*ii, .709554-.488083*ii, -1.12425-.62914*ii, 1.24119-.930702*ii
-.758749+.645871*ii, -.354428+.772418*ii, -.53249-.385776*ii, -1.22727e-91-7.36364e-91*ii, -.4297+2.80333*ii, 1.47007-.224602*ii, -.729623-.940535*ii, -.743596+.707028*ii, 1.14924-1.20431*ii
1.64967-.215717*ii, .610831-.601755*ii, .158167-.0620029*ii, -1.54904e-120-1.20423e-120*ii, -.490396-.362789*ii, -.532428-.394278*ii, -.193101-.533596*ii, .371776+.956509*ii, -.845098+.3208*ii
.377529+.574866*ii, .614496+.320291*ii, .064769-.282921*ii, 9.41375e-184*ii, .007534-.91723*ii, .465651-.217624*ii, .068687-.760434*ii, -1.65593+.523653*ii, .849962+.168876*ii
.459807+1.29889*ii, -.972381+.000817*ii, .221661+.450447*ii, 1.30642e-200+2.61284e-200*ii, .0398372+.331081*ii, -.091168-.716406*ii, .438428+.568922*ii, -.256801+1.34087*ii, -.887352-.187824*ii
-.589541-.119293*ii, -.234987-1.85473*ii, .906809-1.0269*ii, 2.19181e-193+6.30145e-193*ii, 1.06834+2.80336*ii, .887028+.46845*ii, 1.5543+2.81092*ii, 1.77625-.502021*ii, -1.01976+.540025*ii
1.17888-.042211*ii, .610154-.2805*ii, .015393+1.35948*ii, -6.28669e-91+4.90909e-91*ii, .354438+.576448*ii, -.443154+.290483*ii, -.738989-1.88978*ii, .768086-.652754*ii, -.099997-.75057*ii
-1.40413-.401742*ii, -.724911+.333392*ii, .19987+.097366*ii, -4.7864e-65+9.11575e-64*ii, -.786289+.033074*ii, 1.00292-.059743*ii, -.298961-.185547*ii, .603348+.577599*ii, -.928089-.407593*ii
-.374982+.132026*ii, .15607+.0272106*ii, -.73112+.280068*ii, 4.85038e-32+5.8924e-32*ii, -.60929+.285775*ii, -.661669+1.2468*ii, -.298176-.348629*ii, .213225-.848601*ii, -.293312-.0918864*ii
-.079467+1.31754*ii, -1.00623+.831954*ii, .25892-.114877*ii, -1.67947e-139+9.65695e-139*ii, .828768-.411403*ii, .522968-.758998*ii, .678663-.044541*ii, .148234+.107156*ii, -.493455+.297321*ii
-2.29887+1.11511*ii, -.526609-1.60548*ii, 3.15858-.738383*ii, 4.95692e-117-3.56898e-117*ii, 1.75824-2.19829*ii, -.460013+.529114*ii, 1.62337+.857188*ii, 1.01318+.061476*ii, .474881+.0986929*ii
-2.87533-2.97307*ii, .250679+.879809*ii, -.78005-.892917*ii, -6.03229e-87+1.00538e-86*ii, .899601+1.52721*ii, -.163877-.225693*ii, -.16197-2.04082*ii, .900675+.878517*ii, -2.15136+1.41352*ii
.178508+.420094*ii, -.126013+.34813*ii, -.614453-.18707*ii, 3.50689e-192-7.45215e-192*ii, -.975215+.88639*ii, -.152008-.135101*ii, -.115636-.928228*ii, -.832737+.248726*ii, .378985-.0112515*ii
-.152966+.0737545*ii, .63754-.064348*ii, .035458+1.04875*ii, 1.5053e-47+2.73691e-47*ii, .685073+.09938*ii, .844696-1.46288*ii, -.261826-.740247*ii, .099516+.0099034*ii, -.766843-.430738*ii
-.676556+1.72979*ii, 1.07044-.243703*ii, -.429356-.892084*ii, 2.51346e-87-2.73338e-87*ii, 1.30599-.328339*ii, -.547042-.868901*ii, -.177258-1.28986*ii, -.613075+1.04264*ii, .230033-.523703*ii
.678865+1.37868*ii, -.563346-.491402*ii, -.83748-.413711*ii, -2.18008e-106+4.36015e-106*ii, .0291873+.393951*ii, .740789+1.20551*ii, .265663-.701506*ii, -.398481+.272841*ii, -.373411+.281042*ii
.0239278-.256397*ii, -.60801+.106649*ii, .942159+.798775*ii, 2.71333e-166-2.71333e-166*ii, 1.10193+2.07654*ii, 1.00414+1.89534*ii, -.705385-.453856*ii, -.041495+1.14707*ii, .839923+1.72283*ii
1.83904-1.01999*ii, .375826+1.49552*ii, .234224+1.49918*ii, -1.94469e-62+4.86173e-63*ii, -.186687+.347249*ii, -1.28999+.669594*ii, -.0557845-.453999*ii, .105252-.385995*ii, 1.6278-.056559*ii
2.38939+5.48426*ii, -5.797-3.59441*ii, -1.15387+1.67115*ii, 9.1703e-118+4.39926e-118*ii, -2.7152+3.25929*ii, 1.54753+3.71292*ii, -.953173-.500716*ii, -3.26224+8.51379*ii, -.601339+2.78545*ii
-.75629-.814936*ii, -.187366-.605722*ii, 1.12065-.557379*ii, 1.0007e-33+1.0876e-31*ii, 1.1547-.338129*ii, 1.3872+.062322*ii, .539209+.859339*ii, -.087624-.0568566*ii, .414004-.0998522*ii
-1.91309-.27174*ii, .540729+.242737*ii, .841742+.685292*ii, 6.54023e-106-3.51242e-106*ii, -.582706-.309881*ii, 1.09152+.04889*ii, -.419926+.747812*ii, -.554273-.170515*ii, -.195487-1.73529*ii
1.38512-.156121*ii, .704186-.105781*ii, .146277-.131613*ii, -3.6463e-63+1.45852e-62*ii, -.339409-.189528*ii, .637249-.319298*ii, .0478179+.436307*ii, .120541-.411032*ii, -.84675-1.00043*ii
-.049963-.767325*ii, -.228143+.771193*ii, -.276038+.081727*ii, 2.14044e-196-2.56853e-195*ii, -.654805-.376623*ii, .736953-.487665*ii, -.384559+.215305*ii, .0801667-.270967*ii, .720762-.202381*ii
.336796+.776823*ii, -.521294+.455293*ii, 1.39149+.001008*ii, -3.78183e-123-3.40365e-123*ii, -.281589-.116984*ii, -.37959-.556379*ii, -.509686-.649726*ii, -1.23641+1.48634*ii, 1.05352-.195847*ii
-.764324-.747274*ii, 1.24305+.381012*ii, -1.80283-.027605*ii, 1.40722e-32-1.94048e-31*ii, -.625853-.701757*ii, 1.21136-.424027*ii, 1.75483+.180043*ii, .101442-1.46848*ii, -.0906828+.14604*ii
1.29767-.419826*ii, -.151114+.41463*ii, .351697+.122894*ii, 3.20331e-32+3.69816e-33*ii, .0751335+.108576*ii, .472459-.404862*ii, .931742+1.41142*ii, -.19805-.19178*ii, .543824+.519019*ii
-3.45611+4.93828*ii, 3.01301-2.80817*ii, 2.4753+7.70002*ii, -7.63026e-106+3.27011e-106*ii, -3.87525+3.53278*ii, -8.62911+4.23039*ii, -1.60124-6.30747*ii, 2.03037-4.4806*ii, 3.60256+2.08351*ii
1.01171-.152857*ii, -.491584-.312764*ii, -.434946+.787262*ii, 9.49557e-65*ii, -.60511-.812516*ii, .257101-.0102869*ii, -.0021693+.323204*ii, -1.0906+.319789*ii, .49264-.484866*ii

component_2:
equations:
4*c2*r*mu-dp*r
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
-1.14056+.089132*ii, -1.15165-.112277*ii, -.882479+.217176*ii, .464438+.852504*ii, .258545+.839863*ii, .406546-.0341264*ii, -.253575+.679859*ii, .185212-.0652011*ii, -.589054-.169201*ii
1.02363-1.13866*ii, .449404+.157728*ii, -.74052-.716317*ii, -.777141+.384134*ii, .234411-.765686*ii, .311747+.002053*ii, .500013-.505031*ii, -.491285-.226055*ii, .468267-.0548613*ii
-.393173-.466759*ii, .649085+.164354*ii, -.734449-.490295*ii, .231854+.55001*ii, -.369344-.314866*ii, .203806-.142428*ii, .245437-.246119*ii, -.310769-.110151*ii, -.221666+.329641*ii
-.202699+.365735*ii, -1.15119-.682144*ii, -.935458+.056862*ii, -.0127533+.256629*ii, .505612+1.10603*ii, .347251+.147273*ii, -.212016+.558828*ii, .144941-.0982337*ii, .0955633-.0531735*ii
.208774+.459778*ii, .589243-.049158*ii, -.602104-.50541*ii, .231392-.173896*ii, .000133+.119941*ii, .114855-.0386514*ii, .413553-.0844624*ii, -.235926-.234114*ii, .138874+.752242*ii
1.47658+3.28779*ii, .787911-3.00228*ii, -.932963-.693985*ii, .142688-2.62854*ii, -.142997+2.62861*ii, -.389197+.557407*ii, -.104281-.0106881*ii, .0349901-.0868704*ii, 1.93076+2.05012*ii
-.489978-.330636*ii, -.270526-.080949*ii, -.878788-1.31313*ii, .317276+.382486*ii, -.045971-1.04999*ii, .228028+.292822*ii, .446249-.0328858*ii, 1.07864+.890733*ii, -.158036-.857109*ii
-1.18021+.098803*ii, .0299841-.22553*ii, -.999378+.709181*ii, -.14211+.21463*ii, -.693392-.241412*ii, .102261+.0129622*ii, -.134517+1.09152*ii, -.917197-.985869*ii, .346858-.958971*ii
-.412341+.443068*ii, -.136875-.160742*ii, -1.70233+.028848*ii, -1.41278+2.2633*ii, .025605+1.40867*ii, 1.64598+.011232*ii, -.006096-.196832*ii, 1.28087-1.55691*ii, -.296095+.266035*ii
-.168123-.320414*ii, -.0957696+.0740891*ii, .313056-.737808*ii, -.897198+.579844*ii, .0015447-.347251*ii, -.395522-1.94318*ii, .102688-.0195491*ii, -1.44337+.809384*ii, .177159-1.13455*ii
.746466-.039012*ii, .579494-3.97647*ii, .088298-3.88181*ii, -2.00204+.269192*ii, 1.64717-.628714*ii, 2.06165-2.552*ii, -1.3371-.511719*ii, .239766-.0293899*ii, .865883-2.22987*ii
-.879604+.194169*ii, .00878721-.0563087*ii, .8027-.525627*ii, 2.45732+.24764*ii, -.633778-1.21478*ii, -1.99316+.380793*ii, -.307553+.129309*ii, 2.82113+3.12359*ii, -1.54453-.470108*ii
.352357+2.61712*ii, -.400938-.27641*ii, 1.26977+.877963*ii, -1.94569+.766693*ii, .558827+.280168*ii, .301083-1.18025*ii, -1.40438+.859879*ii, -.792499-.001088*ii, -.737782+1.22992*ii
-.117238+.393615*ii, .224256-.586447*ii, .37038-.516178*ii, .661554+.563012*ii, .10238-.593904*ii, -1.79871-1.19738*ii, -.26245-.556298*ii, .244648+.0643386*ii, -.856403-1.06738*ii
.718245-3.20954*ii, 1.34777+.028513*ii, -.188654-.105352*ii, -.270683-.470223*ii, .479945+.604583*ii, -.313544-.890506*ii, 1.8859-.978485*ii, -.0353913-.0187932*ii, .942664-.282081*ii
-2.09655-5.41354*ii, 8.72567+9.42962*ii, 9.89292+15.3192*ii, -9.93118+.6957*ii, 4.4574-4.10155*ii, -3.12158-3.0121*ii, -8.77509+7.71331*ii, .349544+.0611668*ii, -.735557+.011443*ii
.432016+1.6187*ii, -.909895-.057061*ii, -.903685+2.07577*ii, 1.72788+1.69372*ii, -1.59786-.527387*ii, 1.30603+.75173*ii, 1.08604-.862232*ii, .211695-.583609*ii, 1.06293-.304903*ii
-.439845+.37031*ii, .0390677-.137993*ii, .556694-.047816*ii, -.2708+1.3716*ii, -.215699+.0638167*ii, -.121147-1.15527*ii, -.33854+.793434*ii, .344547+.91101*ii, .823239+1.78735*ii
.695296+.420999*ii, .0856371-.0390092*ii, .461778-.117493*ii, 1.19282-.160391*ii, .563965+.365476*ii, -.138514+.130446*ii, .763459-1.3951*ii, 1.24581+.22449*ii, .510517-.925175*ii
