variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
1.11552+1.74818*ii, 1.14932-.598334*ii, .033796-2.34651*ii, 3.56023e-32-4.12915e-32*ii, .967734-.528821*ii, -.314651+1.83383*ii, 1.8797e-189, .67677-.575921*ii, -2.21652-.84849*ii
1.8639+1.72654*ii, -.010202+.548652*ii, -1.8741-1.17789*ii, 0, .050686+1.71659*ii, .768629+1.51811*ii, -1.53409e-91-1.53409e-91*ii, .0531925+.113946*ii, .969173+1.3422*ii
.679315+.52973*ii, 1.96707+1.53554*ii, 1.28775+1.00582*ii, 1.91413e-31+7.13076e-32*ii, -.693127+.07516*ii, 1.22719+2.85025*ii, 2.56853e-194-6.8494e-195*ii, -.237099-3.01094*ii, 1.33102+.479747*ii
-1.41243-1.44629*ii, 2.07325-.238899*ii, 3.48567+1.20739*ii, -9.39313e-31-9.04918e-31*ii, .753715-.413419*ii, -2.49753+1.83794*ii, 1.82359e-189-5.61103e-190*ii, -2.70042+.752309*ii, .453024-3.26146*ii
-2.2027+.638037*ii, -6.10458+1.75224*ii, -3.90188+1.1142*ii, 0, -4.26948-.652778*ii, 6.53659+.48149*ii, -5.09382e-72-1.41495e-72*ii, -4.84926-.13672*ii, -9.4196-9.93965*ii
.303509-.0752704*ii, -.134653+.0591818*ii, -.438161+.134452*ii, 0, .82946+1.46619*ii, .367887+.866424*ii, 7.67133e-193+6.80402e-193*ii, -.30435+1.12222*ii, -.941678-.087617*ii
.585102+.342191*ii, -.21799+.580919*ii, -.803091+.238729*ii, 0, .926284-.998396*ii, -.487381-.302805*ii, -4.28088e-196+4.54843e-196*ii, .58472-.630297*ii, -1.02877-.720224*ii
-1.32298+1.26724*ii, .26513+2.07674*ii, 1.58811+.809501*ii, 3.80027e-31+3.78513e-31*ii, .343161-1.41119*ii, -1.40457+1.32152*ii, -3.28771e-193-2.20893e-193*ii, -1.29554-1.55153*ii, 1.67854-2.3934*ii
-.859691+.43012*ii, -.981888-.196929*ii, -.122197-.62705*ii, 0, -1.04822+.677374*ii, 1.003-.112414*ii, 7.35776e-197-3.47821e-196*ii, .692583+1.57556*ii, .336176-1.22487*ii
-5.40251-16.6666*ii, .63337-10.3677*ii, 6.03588+6.29885*ii, -8.5711e-30+1.73267e-29*ii, -.13303+11.1706*ii, -2.00959-17.5564*ii, -5.14984e-96+1.2699e-95*ii, 2.37656+6.87325*ii, -1.53622+18.0231*ii
-.380577+.724406*ii, .0962411+.482617*ii, .476818-.241789*ii, 0, 1.23155-.187612*ii, 1.2606-1.86649*ii, -6.8494e-195-7.49154e-195*ii, 1.73912+.61647*ii, 1.27395+1.15653*ii
-1.14321-5.63337*ii, -.307475-1.95957*ii, .835735+3.6738*ii, 0, .0136187-.437121*ii, 1.3243-3.92451*ii, -3.36051e-73-2.87412e-74*ii, .134297+1.47041*ii, 5.64912-3.63086*ii
.611407-.656254*ii, -1.43543-.790885*ii, -2.04684-.134631*ii, 0, -.859816+1.54709*ii, -.763964-.583493*ii, -5.39761e-79-1.01205e-78*ii, 1.37857-.369152*ii, -.749861-.120897*ii
-.873427-.243204*ii, -1.05686-.145078*ii, -.183429+.0981256*ii, 0, -1.07693-.889955*ii, 1.41294+1.97837*ii, 1.03634e-75-9.67251e-76*ii, -2.52487-.289983*ii, -.647596-.064283*ii
-.529449+2.24377*ii, -3.47707+.237483*ii, -2.94762-2.00629*ii, 0, -.795436-.032338*ii, 3.13814-4.20806*ii, -8.7758e-195, -.162781+1.54601*ii, -3.78768+2.07661*ii
-.926326+.491476*ii, -1.35588-.409939*ii, -.429558-.901415*ii, 2.13412e-31-1.95825e-31*ii, -.792203-1.48276*ii, .591089-.080424*ii, 2.01099e-187+7.03848e-187*ii, .07904-.729311*ii, -3.37104+1.1696*ii
5.06298-13.1282*ii, -9.42569-7.57432*ii, -14.4887+5.55385*ii, 2.72739e-29-9.31363e-29*ii, -7.69556-6.24563*ii, 7.10691+27.1356*ii, -3.93939e-186+9.76768e-186*ii, -5.03441-19.0728*ii, -14.2841-15.2147*ii
-3.00359+.026817*ii, -.635832-1.00666*ii, 2.36776-1.03347*ii, 2.18541e-31+6.86006e-31*ii, -1.86721-.248764*ii, -1.53154-.846475*ii, 2.24746e-195-4.28088e-196*ii, .122453+3.91071*ii, -3.04809+1.93655*ii
-1.12847+.289535*ii, -.27136+.134968*ii, .857112-.154566*ii, 0, 2.3908-.351542*ii, -.212769+1.47121*ii, -8.02665e-197+6.68887e-196*ii, .135729+1.0605*ii, -1.30913-.499494*ii
1.54566+1.27711*ii, .237975+1.67023*ii, -1.30769+.393116*ii, 0, 1.91057-.966647*ii, -.956261-1.2751*ii, 2.94546e-89+1.17818e-89*ii, .001421+.538611*ii, .532032+1.16024*ii
1.71005+.67023*ii, 1.27329+.751001*ii, -.436764+.0807714*ii, 0, -.489647+.167116*ii, -.606845-.546445*ii, 8.93633e-195-1.02741e-194*ii, -.603095-.733969*ii, -1.44484+1.0289*ii
-1.56501-.356353*ii, -2.70174-2.30748*ii, -1.13673-1.95113*ii, 2.84796e-31-4.89366e-31*ii, 4.94152-4.66006*ii, -7.96028+3.77051*ii, -5.22568e-198+7.52498e-198*ii, -2.43658+2.20758*ii, 3.86627+3.12447*ii
1.01296-.364335*ii, .641363+.146892*ii, -.371597+.511227*ii, -1.28873e-31+2.81407e-31*ii, .412687-.190183*ii, -.71625+1.09429*ii, -8.76724e-193-2.41099e-192*ii, .362293-1.06219*ii, .160105+.973216*ii
-2.18131+.573508*ii, -1.96857-.21714*ii, .212742-.790648*ii, 0, -.611285-.614935*ii, -1.5099-1.25825*ii, 1.69688e-46+2.95586e-46*ii, -.471872+1.68793*ii, -.823714-.514671*ii
1.31476-.281837*ii, .607989+.165277*ii, -.706772+.447113*ii, 6.1885e-34+2.38023e-32*ii, .2942-.080155*ii, -1.15543+.001496*ii, -1.64386e-193-2.53428e-193*ii, -.626407-.7852*ii, -1.49904-.263795*ii
-.075069-.768633*ii, .066451-.564139*ii, .14152+.204494*ii, 0, .154977-.11004*ii, 1.50857-.092159*ii, -2.87675e-193-2.19181e-193*ii, -.426946+.364957*ii, .408479-.0173126*ii
-.420994+1.33111*ii, 3.30271-.837823*ii, 3.7237-2.16894*ii, -8.06079e-31+6.44152e-31*ii, 1.96652+2.03759*ii, -1.75461+1.66693*ii, 1.05207e-191+7.89051e-192*ii, .710847+1.81103*ii, -.292165-.865463*ii
.653954+1.06824*ii, .255249+.0348441*ii, -.398706-1.03339*ii, 0, .248321+.556147*ii, -.303945+.45963*ii, -3.64717e-190+1.68331e-190*ii, -1.07084-.132325*ii, 1.0682+.632803*ii
-1.02802+1.5492*ii, -1.56762+.118314*ii, -.539594-1.43089*ii, 2.00684e-32-7.55856e-32*ii, 1.96751+2.72209*ii, -1.10486+2.37006*ii, 9.1972e-198+1.00333e-197*ii, -1.27105-1.0437*ii, .522148-.109834*ii
-2.62604+4.8079*ii, -5.08535+6.71657*ii, -2.45931+1.90867*ii, 0, -3.99936+3.89709*ii, 7.38813-3.29528*ii, 2.99661e-194+2.82538e-194*ii, -4.90402-15.1506*ii, 3.85762+5.86986*ii
.511976-.993952*ii, 1.33702-.458162*ii, .82504+.535789*ii, 0, -.512205+.28174*ii, -1.03499+.224608*ii, 3.26708e-60-3.11151e-61*ii, -.240222+.86084*ii, -.215861+.615767*ii
.129975-.0271779*ii, -.510432+.241712*ii, -.640406+.26889*ii, 0, .233923-1.36446*ii, -.743552+2.49031*ii, 4.10964e-193-4.93157e-193*ii, 1.64905-3.81593*ii, -3.71403+.912923*ii
.24495-.548589*ii, -.127131-.108435*ii, -.372081+.440154*ii, 7.19221e-32-1.02958e-31*ii, .553253+.806901*ii, -.506559-.093741*ii, -6.22578e-72+1.35835e-71*ii, -1.23069+.58537*ii, -1.14637-1.3222*ii
-.532461+.830682*ii, -1.07327-.393645*ii, -.540806-1.22433*ii, -9.22371e-32-3.03679e-32*ii, .458729+.71272*ii, -.215506-.154921*ii, 9.07011e-195-7.27749e-195*ii, -1.03597-.132708*ii, -1.17489+.570552*ii
-1.33074-1.70804*ii, -1.77112-1.6775*ii, -.440376+.0305434*ii, -1.67325e-31-9.55289e-32*ii, -.625051-.168747*ii, 1.78718-.774709*ii, -7.49154e-196-7.49154e-196*ii, -1.63296+1.9548*ii, 3.51269-.659975*ii
.007073+.79996*ii, .174929-.33802*ii, .167856-1.13798*ii, 0, .193593-.448369*ii, 1.59706-.142959*ii, -2.21086e-75+6.07986e-75*ii, .960277-.588891*ii, .328889+1.07398*ii
.199469+.567977*ii, 1.26116+.661709*ii, 1.06169+.093732*ii, 1.34023e-31-2.11816e-31*ii, -1.61958+.411614*ii, .584504-1.06037*ii, 2.38291e-197+2.00666e-197*ii, 2.29543-1.72794*ii, -2.12716-.537383*ii
-.924393+.492196*ii, -.501065+.351288*ii, .423328-.140908*ii, 0, .494534+.429686*ii, .084023+.628249*ii, -4.31808e-78-1.29543e-77*ii, -.322204+1.00381*ii, 1.84006+.527054*ii
.767865+.269272*ii, -.462917-1.13564*ii, -1.23078-1.40491*ii, -1.47697e-31+2.49936e-32*ii, -.785747+1.77716*ii, .925146+.396728*ii, -1.16682e-61+1.36128e-61*ii, -.439972-.107459*ii, .876572+.292077*ii
-1.9138+2.71197*ii, -1.75755+1.00429*ii, .156252-1.70767*ii, 1.86236e-30-9.451e-32*ii, -2.64477+.129751*ii, .853819+.750182*ii, -1.94633e-190-1.71838e-190*ii, -2.1095-1.25184*ii, 2.00969+.575149*ii
-.0661002-.209069*ii, -.412732-.0263392*ii, -.346632+.18273*ii, 0, .457225+.367295*ii, -.390891+1.35914*ii, 3.40637e-107+1.19223e-107*ii, .666198+1.06527*ii, -1.26671+.149677*ii
.045046-1.77721*ii, .21838-1.14504*ii, .173334+.632173*ii, 1.77942e-31+1.56808e-32*ii, 2.0823-.297057*ii, 1.04841-.289225*ii, 6.68887e-198+2.42472e-197*ii, -.955939-.007233*ii, -.010947+.984791*ii
-3.08859-.336231*ii, -4.45087-.789373*ii, -1.36228-.453142*ii, -7.45762e-31+1.70385e-31*ii, .887323-.701861*ii, 1.92974-2.64522*ii, 3.76717e-194+1.82254e-194*ii, .63516-3.54032*ii, -3.53998-2.26282*ii
.809432-1.30623*ii, -1.07448-1.14519*ii, -1.88391+.161042*ii, -1.75287e-31-2.20001e-31*ii, -2.34031-.67869*ii, .068095+1.60192*ii, 6.7934e-199-1.17055e-197*ii, -2.39959-1.24589*ii, 1.87872-.499008*ii
.620346+.639807*ii, .386147+.39812*ii, -.234199-.241687*ii, 7.18017e-32-3.90006e-32*ii, 1.43727-.826059*ii, 1.21464-.618686*ii, 3.4247e-195+5.99323e-195*ii, -1.06785-.151141*ii, -.813202-.666261*ii
-.0514575-.0422329*ii, -.291667-.454176*ii, -.240209-.411944*ii, 5.47262e-32+4.24502e-32*ii, -.229932+1.11813*ii, -.672793-.535084*ii, -2.80552e-191*ii, -1.08636-.612085*ii, 1.21513+.695041*ii
-.327117-.13958*ii, 1.19248-.343527*ii, 1.5196-.203947*ii, 1.94937e-31+3.88885e-32*ii, -1.06942+.018989*ii, 1.16799+.212388*ii, 9.66051e-196+1.07022e-195*ii, -.855124-1.62139*ii, -1.3225+.57049*ii
.442546-.283293*ii, -.345976-.485807*ii, -.788522-.202515*ii, -2.17478e-31+3.48801e-32*ii, 1.18837-.521894*ii, 2.60558+1.10166*ii, -8.7758e-195-1.00601e-194*ii, -.925995+1.15019*ii, .974113+3.62322*ii
-.269224-1.43099*ii, -.421359-1.01365*ii, -.152135+.417338*ii, 0, .108526+.38995*ii, 1.19522-.203178*ii, -1.28426e-195-8.56176e-195*ii, -1.03281+.596862*ii, -1.55554+1.11685*ii
-1.86158-1.71473*ii, -1.2101+1.28604*ii, .651483+3.00078*ii, 0, -.648386-.280843*ii, 7.16165-2.33558*ii, 4.76938e-190+4.41869e-190*ii, -1.8479-6.96858*ii, 2.59982+2.22892*ii
.792505+3.38617*ii, -.017268+1.09437*ii, -.809772-2.2918*ii, 0, 1.89262-1.64138*ii, .702816-.741257*ii, -1.8669e-60-4.66726e-60*ii, .008439+.673771*ii, -.197879+.199839*ii
-.474763-.0420548*ii, -.237758+.587404*ii, .237005+.629459*ii, 9.42438e-33+1.70212e-32*ii, -.075534+.722174*ii, .262884+.463281*ii, -6.68887e-198+1.33777e-197*ii, .982669+1.04452*ii, -.535235-.906976*ii
.196752-.408729*ii, -1.00119+.852372*ii, -1.19794+1.2611*ii, 2.50922e-31+2.07877e-31*ii, -3.07613+.397282*ii, -.659001-.002739*ii, 9.05568e-72+9.62166e-72*ii, 1.62673-1.62599*ii, .998907-.833446*ii
.239836+1.53772*ii, -.292857+1.06466*ii, -.532693-.473063*ii, 1.13995e-31+1.32332e-31*ii, -.07546+1.05358*ii, 1.55201+.214745*ii, 1.50687e-193-2.19181e-193*ii, -.16223-1.43128*ii, -1.62506-.327004*ii
-2.59638-1.85945*ii, -.624561-1.82342*ii, 1.97182+.036033*ii, 1.63298e-31+2.10327e-31*ii, 4.77751-.438054*ii, -2.50082-.066124*ii, -4.28088e-195+5.88621e-195*ii, -3.93865-1.4322*ii, -2.90026+1.61682*ii
1.55399+.504475*ii, 2.22443+.027325*ii, .670448-.47715*ii, 0, -1.23442+.644755*ii, .482159+1.46775*ii, 3.34444e-198-1.67222e-198*ii, -.722154-1.37996*ii, .180757+.0668772*ii
-.619929+1.05117*ii, .804648+.593119*ii, 1.42458-.458055*ii, 2.92979e-32+2.27118e-31*ii, -2.01037+.670379*ii, 2.4595-1.84127*ii, -1.22727e-90+9.20455e-91*ii, -.992136-1.53814*ii, 1.11637-1.47059*ii
3.12957-.054695*ii, 1.37102-2.12789*ii, -1.75855-2.0732*ii, 0, -.978718-.138496*ii, -.493532-1.27455*ii, -2.19181e-193-9.79465e-193*ii, .474286-1.04816*ii, .906863-1.87614*ii
.932891-.512837*ii, -.0907592-.305818*ii, -1.02365+.207018*ii, 6.64019e-32-2.16556e-31*ii, .705325-1.65723*ii, -.849723-1.21331*ii, 7.60772e-97-1.17042e-97*ii, .619999-.077505*ii, 1.98849-1.01117*ii
.385496+.33899*ii, .152329+.330214*ii, -.233168-.008776*ii, 0, 1.59946+.026854*ii, -.069494-1.25013*ii, -4.28088e-195-9.41793e-195*ii, -.130909-.195239*ii, -.130647+.761421*ii
-1.27362-1.78553*ii, -.499697-2.26075*ii, .77392-.475214*ii, 0, 1.03816+.557316*ii, .852442+.288054*ii, 1.45222e-121+7.26111e-122*ii, -.578943+.182812*ii, -.447382-.30589*ii
.657771-.679339*ii, 1.39405-.004326*ii, .736281+.675013*ii, 0, .724015-1.65748*ii, 2.25718+2.18827*ii, 1.54303e-190+2.80552e-191*ii, 1.26129-2.9064*ii, .546627-1.41268*ii
.609441-.379342*ii, -1.48684+.48319*ii, -2.09628+.862533*ii, 2.10077e-31-6.47083e-32*ii, -2.95223+3.2169*ii, 1.94264-1.48884*ii, -4.62335e-194+2.46579e-193*ii, .842061-.584349*ii, -1.33269+.026506*ii
.507842-.476537*ii, 1.35153-.31736*ii, .843691+.159177*ii, 0, .239838+.426252*ii, .577128-.289938*ii, -5.59637e-89+1.41382e-88*ii, -1.49241-1.63712*ii, -2.20116-.114988*ii
-.488751-.779639*ii, -1.0363+.07836*ii, -.547551+.857999*ii, 0, -.444895+.158422*ii, .817165-.655768*ii, -1.60533e-196-2.00666e-197*ii, .99347-.216196*ii, .652009-1.50279*ii
-.9822-1.88357*ii, .390939-.517639*ii, 1.37314+1.36593*ii, 0, -1.27512+.518193*ii, -.956796+1.1915*ii, -3.60572e-198+5.85276e-198*ii, .071045-.984515*ii, .385113-.514824*ii
-1.67457+.008072*ii, -.820254-.563883*ii, .854314-.571954*ii, 0, -1.44368+1.17321*ii, .37582+1.03931*ii, 1.72723e-77+5.1817e-77*ii, 1.11668-.793795*ii, 1.48816+.124933*ii
.602077+2.13398*ii, -2.5341+4.80435*ii, -3.13617+2.67037*ii, 5.55004e-32+2.13424e-32*ii, .410865+3.14301*ii, -4.23005-.400926*ii, 8.61855e-188-9.33676e-188*ii, .625978+2.25169*ii, 2.81204-3.15214*ii
.170645+.0745875*ii, -.361931-.382269*ii, -.532576-.456857*ii, 3.21638e-32+3.60684e-32*ii, -.051125-.737621*ii, 1.37421-.22727*ii, 2.14044e-196-1.07022e-196*ii, -.453683-1.43462*ii, -.469213-.277391*ii
-.937701-.772164*ii, .058304+.586559*ii, .996005+1.35872*ii, 0, .406294+.906068*ii, .324298+.202331*ii, -5.6015e-32+3.55091e-32*ii, .464451+.199276*ii, 1.51129+.998039*ii
-.466935+5.16002*ii, 5.29137+4.01589*ii, 5.7583-1.14413*ii, 0, -1.74093-.405175*ii, 1.08465+6.22389*ii, 1.54112e-194+2.99661e-195*ii, 4.0257+3.89668*ii, -3.53689+.482302*ii
-.599086-.733828*ii, .606311-.350697*ii, 1.2054+.383132*ii, 6.82778e-32+8.56256e-32*ii, .118255-.0603218*ii, 1.81203+.262169*ii, 1.03634e-76-1.46815e-76*ii, .796678-.37681*ii, 1.47414+1.11202*ii
-.023337+.660304*ii, 2.59945+1.507*ii, 2.62279+.846691*ii, 4.348e-31-1.35061e-32*ii, 2.50645+3.51529*ii, -1.47217+.794978*ii, -2.4615e-195-1.71235e-195*ii, .378403+.4429*ii, -1.02045+.98459*ii
1.42508-.551181*ii, -1.36903+.039440*ii, -2.79411+.590621*ii, -8.79277e-32-4.95681e-31*ii, 3.15377+.515296*ii, -.283817+1.40706*ii, -1.37455e-89+7.85455e-90*ii, .838274-1.86528*ii, .805158+.102377*ii
.957528-.044101*ii, .611761-.167623*ii, -.345767-.123522*ii, 1.35681e-31+7.94471e-32*ii, .327601-.492192*ii, .203537-.390747*ii, -4.20827e-191+1.15728e-190*ii, -.613151+.852522*ii, -.409979-2.25742*ii

component_2:
equations:
Ugf
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
-7.91086+3.54274*ii, -10.3102+.62691*ii, -2.39931-2.91582*ii, -8.13024e-17+5.78919e-16*ii, 5.81464+6.4576*ii, 2.40118+4.65007*ii, -.619204+6.125*ii, -2.36011+2.89841*ii, -5.49367-3.48342*ii
-1.28072-.397111*ii, .174964+.399911*ii, 1.45568+.797022*ii, 2.06835e-16+2.30139e-16*ii, .135971+.126941*ii, 1.76783+.148522*ii, -.953316-.467797*ii, -.758231-.639909*ii, .565073-.359854*ii
1.05185-2.07184*ii, 4.05693-.021640*ii, 3.00508+2.0502*ii, -9.77486e-17-1.1657e-16*ii, -2.17411-2.03859*ii, 1.38807-1.50087*ii, -1.28936-2.90252*ii, -.277885-2.00392*ii, 2.91295+.603842*ii
1.03752+.317138*ii, 2.79996+2.51867*ii, 1.76244+2.20153*ii, -1.99751e-27-1.24129e-26*ii, 2.541-1.7073*ii, -.0555749+.366267*ii, 1.4761-1.64864*ii, -5.65231+.542103*ii, .0173767+.0681087*ii
.335697+.176305*ii, -.436316-.568471*ii, -.772013-.744776*ii, -2.41325e-31-2.75932e-31*ii, .618756-1.37902*ii, .526492-.372569*ii, .406063+.0208518*ii, .881651+.003558*ii, -.503181-2.45523*ii
-17.8632-18.514*ii, -53.6541+10.868*ii, -35.7909+29.382*ii, 1.61693e-27-6.2102e-28*ii, -25.3237+152.223*ii, 187.444+39.4001*ii, -78.1808-141.973*ii, -16.3645+23.2297*ii, -55.2208-47.9843*ii
-23.8337+16.8764*ii, -27.4486+.85242*ii, -3.61489-16.024*ii, 1.50154e-27+1.33385e-26*ii, 25.9226+31.8634*ii, 4.61963-21.092*ii, 20.733-12.3419*ii, -8.24998+5.85756*ii, 12.4595+12.0211*ii
-2.02931-1.37708*ii, -.0026997-.332216*ii, 2.02661+1.04486*ii, 8.39094e-31+1.31542e-30*ii, .16356+.678368*ii, 1.98233-.101602*ii, 2.27752-.151232*ii, 1.39013+.920219*ii, .989524+.112807*ii
2.5053-2.47458*ii, 1.23196-4.89367*ii, -1.27335-2.4191*ii, 4.78228e-31+4.25459e-31*ii, -1.5083+2.19292*ii, 4.49751+8.05747*ii, 1.92005-5.20096*ii, -7.15226+.935956*ii, -.884922-.326675*ii
-.574637-.922513*ii, -1.18177+.037290*ii, -.607131+.959804*ii, 0, -1.32833-.291384*ii, -1.56629+.777482*ii, -.089745-.512452*ii, 1.00599-1.36216*ii, -.089034+1.65486*ii
-1.86747-.628453*ii, -1.01016-1.96908*ii, .85731-1.34062*ii, -5.55171e-32-8.73313e-32*ii, .0124796-.0580483*ii, -.534402-.197159*ii, .079537-1.13255*ii, -.250488+.224424*ii, -.536588-.262886*ii
-.025566+1.05858*ii, -1.00054-.928595*ii, -.974976-1.98718*ii, 0, .0265164-.170022*ii, -2.91164+1.378*ii, 1.31536+2.74909*ii, -.644274+.028845*ii, .523485+2.61134*ii
.210697+.406942*ii, .857204+1.46182*ii, .646507+1.05488*ii, 2.72006e-31+9.10071e-31*ii, .384494-1.02584*ii, -.066386-.662783*ii, -1.02839+.13255*ii, -.858708+.393965*ii, -.7132-1.46988*ii
2.90031-4.42011*ii, 2.60413+1.43112*ii, -.296173+5.85123*ii, 0, 8.85642-8.80913*ii, .107854-5.37133*ii, 1.90738-2.58061*ii, -1.43042-3.18673*ii, -.89131+10.9552*ii
1.37363+.662352*ii, .576173+.957676*ii, -.797458+.295324*ii, 0, -1.94522-.300259*ii, -.0413901-.0490888*ii, .611145-2.67315*ii, .516691+.040228*ii, .607751+.717514*ii
.240288-1.46338*ii, -.807629-.695962*ii, -1.04792+.767414*ii, 1.1593e-31+3.87706e-31*ii, .08247-.977626*ii, .885715-2.0783*ii, -.508254+2.60595*ii, .270793+1.51839*ii, 1.24281+1.3865*ii
