variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-2.50748-1.00569*ii, .48774-2.03937*ii, -2.99001-3.89203*ii, 2.71333e-166+4.7992e-165*ii, .741654+.859278*ii, -.519631-.551096*ii, 1.05039-1.66793*ii, 2.52772-4.48858*ii, -.599493-.086441*ii
.803824-1.09181*ii, .0099364-.0968349*ii, 1.93006-1.27872*ii, -9.38141e-140+7.08526e-140*ii, -.981729+3.60058*ii, 2.92218+.399732*ii, -4.72396+.447123*ii, -3.53658+1.33653*ii, -3.76926-1.25499*ii
-.562305+3.13166*ii, -5.0772-8.02666*ii, -4.29592-4.91842*ii, -1.34956e-179-2.8919e-180*ii, .539452+.209751*ii, -1.14795+2.56858*ii, 3.15418+3.3892*ii, -1.07131+3.08468*ii, 7.08876-2.83081*ii
.284348+3.75327*ii, .644713+1.33756*ii, -2.48647+1.05887*ii, -2.11546e-277+5.39443e-277*ii, .295639-1.56448*ii, -3.51573+1.65342*ii, 1.09552-5.26052*ii, 3.83277+8.57012*ii, -1.92662-.855632*ii
-.963263+1.22634*ii, -3.04739-1.16077*ii, 1.28428-1.09423*ii, 3.30687e-164-1.84515e-163*ii, .409894+.55695*ii, -1.19924-.033418*ii, -.581818+1.25394*ii, .531839-1.09923*ii, -.231575+.0152169*ii
.288995+.212861*ii, 1.56022-.344783*ii, 1.45716-.114922*ii, 4.86945e-31+3.22348e-31*ii, -.195922+.431559*ii, -.0493246-.211123*ii, -.439761-.0296045*ii, -.409823+.827437*ii, -.190628+.765985*ii
-.456552+.531199*ii, .588278-.378697*ii, -.290643-.118599*ii, -2.35595e-32+3.90763e-32*ii, .990158-.144015*ii, -.352061+.51204*ii, .297405-1.54804*ii, .089516+.37215*ii, -1.29018+.511557*ii
.613021-.592613*ii, .0415053+.125958*ii, .630461-.834679*ii, -5.48292e-301-2.2165e-301*ii, -2.14785-1.34754*ii, 1.3061-.035030*ii, -.803819+1.63194*ii, 2.45011-.670111*ii, -.938503-.048018*ii
-.707897+1.48854*ii, -1.43476-.121408*ii, .377549+.657163*ii, 5.9619e-168-3.07369e-167*ii, .609106+.879617*ii, -.881938-4.17889*ii, 1.67348-1.87984*ii, .338412+.971457*ii, .895478+1.22907*ii
.95655-1.36437*ii, 1.79087-1.5849*ii, 1.00422-2.19134*ii, 4.68655e-243+3.51491e-242*ii, -.097804-.828973*ii, -.112612-1.93061*ii, .4691+.36475*ii, .915957+1.06081*ii, -2.14867-.067981*ii
-.368054-.879116*ii, 1.1865+.58569*ii, .214932-.997237*ii, 4.79903e-239-2.87942e-239*ii, -.794916-.29729*ii, .41246-1.60334*ii, .87374+1.62182*ii, -1.95012+.179452*ii, .900607+.615618*ii
2.84051-1.85917*ii, .8973-.630364*ii, 1.35761-.147082*ii, 2.46776e-177+6.66295e-177*ii, .02891-1.75926*ii, 1.88052+1.15113*ii, -1.24689+1.96739*ii, -1.45812-1.49132*ii, .640271-1.24263*ii
-5.2216-2.01*ii, -1.9607-.614117*ii, 6.19029-2.05947*ii, 0, .052734-1.64936*ii, -1.36005+2.06848*ii, -4.25105-5.81894*ii, -1.29558+2.02079*ii, -.733966-2.36213*ii
-2.23949-2.06988*ii, -.0631515-.0545082*ii, -.912949+7.9108*ii, 8.37244e-204-5.9803e-205*ii, -.102749+6.04524*ii, .695732-.83917*ii, -.3336+1.15152*ii, 9.87184+6.60452*ii, 2.68083+3.4197*ii
-.343622-.281345*ii, .031036+.554873*ii, 1.14749+.679022*ii, 1.24111e-191+2.58907e-192*ii, .818266-.359954*ii, .576704-.976094*ii, -1.26915-.431539*ii, -.776664-1.60172*ii, .0613873+.20439*ii
-.0592682+.0375131*ii, .964381-.318422*ii, .821604-.563793*ii, 7.48447e-133+8.8053e-134*ii, -.260828+.0321619*ii, -.835495+.084036*ii, -.601237+.285879*ii, .453686-.0989986*ii, .965778+1.08585*ii
-1.03812+.560562*ii, -.918354+.244204*ii, .635303+.020885*ii, -2.64762e-183+9.41375e-184*ii, -.130742-1.10655*ii, .06941+.0873323*ii, .202815+1.28339*ii, -.61155-.138495*ii, 2.51038-1.1798*ii
.0446066+.124628*ii, -.322552+.194358*ii, 1.58078-.300684*ii, -1.92766e-28+2.89469e-28*ii, .375604+.458722*ii, -.51132+.429054*ii, -.110004+.0624217*ii, .0225171+.49606*ii, -1.5417-.092980*ii
.426162-.623052*ii, -.268311+.253937*ii, .136157-.066363*ii, 0, -1.42135+.151959*ii, -.4846-1.29696*ii, 1.712+.877674*ii, -.562452-1.2809*ii, .241248+.556207*ii
-.439102-.344279*ii, 1.01455+.179379*ii, -1.65155+.273793*ii, 7.818e-31+7.67825e-29*ii, .713945+.178481*ii, -.10488+.0219221*ii, -.669713+.26626*ii, -1.20053+.518037*ii, .201298+.169434*ii
1.57316+.991096*ii, .0253256-.0345509*ii, -3.92019-3.27597*ii, 0, 4.49181-4.81942*ii, -2.97895-2.29674*ii, -.349462-2.05881*ii, -.579654+.717132*ii, 3.89992+.719083*ii
.609192+.278378*ii, .646047+1.01946*ii, -.644112+1.03511*ii, -1.85895e-231+7.50419e-232*ii, .212065+.714126*ii, -.294199-.596515*ii, .852712-.392583*ii, -.468665+.83004*ii, -.340856-.908165*ii
4.12241-.502735*ii, -4.20882+1.69782*ii, -2.47273-6.57416*ii, -5.86757e-225+5.02331e-225*ii, -.948394-.124993*ii, -4.33048+.766857*ii, -1.88025+.912285*ii, 1.08855-.561938*ii, .783489+.181613*ii
1.21281-.563595*ii, -1.45094-.463738*ii, 1.85636-3.09615*ii, 2.91341e-157-5.46265e-157*ii, .872851-.340738*ii, -.144155-1.10381*ii, 1.54913-.099556*ii, -1.03874+2.65338*ii, .5298-.587575*ii
-.204827+.57159*ii, -.320384+1.1995*ii, -.870318-.133543*ii, -1.66745e-251-5.56498e-251*ii, -.029044+.698718*ii, .361867-.28374*ii, .335412-.798734*ii, -.437124+1.62603*ii, .531475-.349622*ii
-4.82943+2.60501*ii, 1.81119+.498849*ii, 3.89971+3.05554*ii, 8.31286e-230-6.79843e-230*ii, -1.58604+.636645*ii, 1.85923+.19945*ii, -1.34497-1.65491*ii, -7.52312+3.59596*ii, 2.46556+3.30693*ii
.458806+.15145*ii, 2.0418-.953994*ii, .163641+.0790775*ii, 0, .170866-.430337*ii, -.223195-.132259*ii, .737595+1.49024*ii, -1.19351+1.41435*ii, -.817313-1.19472*ii
-.347911-.023715*ii, .044444-.617779*ii, -.0467081-.448461*ii, 1.97008e-205-1.37049e-205*ii, .53157+.529575*ii, .760703+.837541*ii, -.824115-.293162*ii, .857047-.297476*ii, -2.31125+.946655*ii
2.30518-.41842*ii, .503721+.02302*ii, -.180389+2.20916*ii, 1.1322e-255-1.5984e-255*ii, -.242226-2.14186*ii, -1.38648-1.44383*ii, .261369+2.06225*ii, .718789-2.43897*ii, -1.54362-.199009*ii
-.836322+3.75234*ii, -1.53871+2.74558*ii, -3.01831+1.56664*ii, 5.27905e-162+1.94491e-162*ii, .160526+1.09348*ii, -4.62675-.231168*ii, .611524-.986568*ii, -1.13555+3.66704*ii, -1.95259-1.7765*ii
-6.16761-6.74572*ii, 5.84006+4.06204*ii, .492683-5.87099*ii, -9.42084e-113+6.00985e-113*ii, -1.12651-.12579*ii, -8.4836+6.65305*ii, 7.92659+1.38971*ii, 3.77919-.907595*ii, 1.65192-8.56272*ii
.941212-.885179*ii, -1.89481-.464181*ii, 1.1488+.117395*ii, 8.13999e-166-9.49665e-166*ii, -.715177+.388372*ii, .850137+.042220*ii, -2.12767-1.11984*ii, 1.05705+1.04157*ii, -.246873-.339946*ii
-1.08998-1.57812*ii, -3.89045-.209753*ii, 1.91023+.039129*ii, 3.23992e-198-2.09027e-199*ii, -.30912+.629856*ii, -.96675-1.46448*ii, -.345736-.710423*ii, -.685227+1.97221*ii, .282585+.47497*ii
.0266133+.193558*ii, -.723694+.284165*ii, -.0549928-.414225*ii, -2.51927e-31-1.31067e-31*ii, -.309974-.39397*ii, .334574+.480067*ii, .0718961-.0846017*ii, .170713+.978482*ii, .7759+.667742*ii
1.06064+.902182*ii, 1.46242+.009789*ii, 1.19775+.088519*ii, 6.61027e-32-1.86358e-31*ii, .33374-.916921*ii, -.0134356-.0454518*ii, 1.57576+.063412*ii, -1.12028-1.41422*ii, -.525661-.029316*ii
-.824906-1.03672*ii, -.280634+1.68432*ii, -.431946-1.496*ii, 1.86304e-192-7.12338e-193*ii, -.804791+.35805*ii, .355034-1.32151*ii, -1.71013-.291027*ii, -.041827+.580826*ii, -2.48915+.511133*ii
1.49605+.731264*ii, -.913454+1.54693*ii, .665468+.827095*ii, -9.3104e-89+5.77279e-89*ii, -.707053-.653451*ii, 2.38272+.680808*ii, -.138067+.543025*ii, -1.27145+.398416*ii, 1.3585-2.43064*ii
.0174176-.0454167*ii, -1.08519+.580149*ii, -.405017-.620158*ii, -1.25735e-32+2.6331e-32*ii, -.186297+.0694471*ii, .104513+.137761*ii, .182965+.53771*ii, .312218-.18093*ii, 2.01799+.359493*ii
.145625+.168966*ii, .624833-.324854*ii, -1.35202-.57952*ii, 5.32799e-256+7.99199e-256*ii, -.349248+.441326*ii, -.501772-.659065*ii, -1.16334-.815662*ii, -1.81686-.255423*ii, -.002681-.668668*ii
.396037+2.55984*ii, -3.59362+.710452*ii, .0832768+.123336*ii, -8.89103e-162-2.88959e-161*ii, .582086+.606872*ii, -.130249+1.29069*ii, 3.09713-1.76716*ii, .301835-.363991*ii, .056200+1.36036*ii
-1.33758+.257746*ii, 1.01432-1.58047*ii, .27501+.372944*ii, 4.82584e-84+3.86067e-84*ii, -.782804-.335522*ii, -.752981-.825255*ii, -3.99946-.514424*ii, -1.23084-1.61943*ii, -.367236+.224162*ii
-2.66049-1.34236*ii, 1.17196+.417843*ii, 1.58422+.76128*ii, 1.31915e-228-1.52526e-228*ii, 1.54458+.096508*ii, 1.58152-.928583*ii, -1.73291+1.75478*ii, 1.01992+1.58102*ii, 1.51221-2.99215*ii
2.02032-2.57575*ii, .87386-1.16488*ii, -1.10538-.293469*ii, 4.84074e-122-2.48088e-121*ii, -.016134+1.49924*ii, .726422-.2637*ii, .614285+.914669*ii, -.629942+1.49871*ii, .788971+.698771*ii
.778336+1.28552*ii, 2.23138-2.75911*ii, -.818659+1.01904*ii, 1.31526e-54+8.56446e-55*ii, .532566-.373996*ii, .088981+.801674*ii, 1.19012-.138281*ii, 2.21282-1.33115*ii, 1.23093-.229464*ii
-1.61807-1.52578*ii, .354999+.931324*ii, .544038-.988506*ii, -5.01665e-198-3.76249e-198*ii, -1.45604+.333686*ii, .179473-2.01642*ii, -.962887+1.65642*ii, 1.59597-3.15295*ii, -.523461+2.28124*ii
.3683-1.79218*ii, -.808399+1.61761*ii, .977474-1.17739*ii, -5.03438e-154+3.72917e-155*ii, -.997325+.130775*ii, -.936605+.137586*ii, 1.70263+.048382*ii, 1.816+.291082*ii, -.805462-.737193*ii
-1.35195-3.29614*ii, -.994794+.388205*ii, -.436072+7.24083*ii, 0, -1.28042+1.3026*ii, .103801+2.64817*ii, 1.07404+.194103*ii, 3.34429+2.71293*ii, -1.02246-7.64184*ii
.158335+.0577204*ii, .649289+.037760*ii, -.395175-.360084*ii, 1.48131e-63-6.83681e-64*ii, .073926-.503641*ii, -1.74955+.085967*ii, .267675-.0571186*ii, -.256204+1.0038*ii, .985651+.431742*ii
9.70782+16.4839*ii, -45.512-37.692*ii, -13.3716-11.6348*ii, -2.94549e-261+4.7636e-263*ii, -.560433-.098185*ii, 1.1616-29.7954*ii, 12.8643-3.63098*ii, 3.56341+3.17933*ii, 12.2595-8.09314*ii
-.083101+1.10288*ii, .236766+.356626*ii, -1.28174+1.70795*ii, -7.07475e-74*ii, .52185-1.52033*ii, .623036-.790765*ii, .402834-.334496*ii, .0468841+.269435*ii, -1.42041-.145421*ii
1.17728+1.04098*ii, 1.6069+1.09174*ii, .14721-.294943*ii, -2.65117e-312+8.15377e-312*ii, .057189-.897587*ii, -.938497-2.05*ii, .877845+1.58677*ii, .084623+1.6685*ii, -.153349-1.12118*ii
-.193709+.130082*ii, -.211257-.151266*ii, .546805+.779412*ii, 7.07475e-74+2.12242e-73*ii, -.540061-.778692*ii, -1.29098-.299606*ii, .11611-2.37251*ii, .700413-2.15792*ii, -.0700451+.175843*ii
-.700504+1.32819*ii, -1.96482+.137907*ii, -.093456+1.65051*ii, 4.27414e-260+1.04915e-260*ii, -.424486-.763005*ii, .291993-1.86333*ii, -.007162-1.0892*ii, .270802-1.44519*ii, 1.03571+.390064*ii
-3.46544+.376978*ii, 1.20311-.583838*ii, -1.25118+.625784*ii, -2.09272e-207+3.6501e-207*ii, -1.59078-.275886*ii, .46146-2.25547*ii, -3.50081-1.49882*ii, 3.49261-3.05381*ii, -.246631+4.56048*ii
-3.99798+6.32142*ii, -.079634+3.41646*ii, 1.63547+1.68782*ii, -3.10258e-208+1.82505e-208*ii, .39506-1.4257*ii, 3.96932+2.33864*ii, -1.54227+2.60664*ii, -.226267+3.51644*ii, -.052200-.852066*ii
.682031+.58715*ii, -.531437-.262092*ii, .879054+.403095*ii, 0, -1.22257-.15524*ii, -1.60322-.738016*ii, .353973+.443112*ii, .391154-.435738*ii, 2.12336-1.18999*ii
-1.953+.465803*ii, .288765+.44097*ii, 1.89047-1.03287*ii, -6.54007e-200+8.9995e-200*ii, -1.5968+1.12218*ii, -2.03809+.950581*ii, .121709-.829233*ii, 1.85902-1.03277*ii, -1.06745-.841885*ii
-2.62766+.96377*ii, .053524-1.30385*ii, -1.50287-1.81034*ii, 9.39454e-294-3.52295e-294*ii, 1.21764+.813714*ii, -1.82931+.195721*ii, 1.84322+1.55169*ii, 2.70343+.166105*ii, 2.76986-.93273*ii
-1.19922+.185803*ii, -.905601-.947903*ii, -.939625+.803917*ii, 1.61161e-97-2.27712e-97*ii, -.445111-.852968*ii, .434555-.397106*ii, -.340047-1.50666*ii, 2.22999+.401429*ii, 1.14134-.260497*ii
-.8158+.652212*ii, 1.56905+.972443*ii, .63181+.381613*ii, 2.42945e-215-1.28725e-215*ii, -.614545+.43376*ii, -1.25787+.047344*ii, .378174-.0019059*ii, -.331359+.577402*ii, -2.00838+.181048*ii
-.388887-.202922*ii, -.143236+.271779*ii, 1.3389-1.48308*ii, -2.80552e-191+9.81931e-191*ii, -.843198+.846662*ii, .14461+.400881*ii, -.784451-1.44858*ii, .456964+.539405*ii, -1.72954-.454115*ii
1.78154-.863222*ii, 1.00396+.521106*ii, -3.01606-.594393*ii, -2.64862e-130+3.43757e-129*ii, -.593216-1.18247*ii, -1.58296-1.22275*ii, .688355-1.19147*ii, -2.37065-2.87593*ii, 1.32382+.508087*ii
1.58771-1.03735*ii, -1.22258-1.74519*ii, .733803-.406889*ii, 6.52605e-155+7.69141e-155*ii, -.677809+.656229*ii, .690514+1.63814*ii, 1.08019-.405864*ii, .763056-1.22682*ii, -1.12344+1.70327*ii
-.086867-.942919*ii, .370728-1.357*ii, .826025-.300157*ii, 9.06934e-152-5.72801e-152*ii, .146301+.807296*ii, -.130249+.596611*ii, .194551-.283881*ii, -.126222+.0800418*ii, 1.42887-.398524*ii
-.0333664-.0466354*ii, -.454908+.478408*ii, -.787669-.063644*ii, -1.98277e-118-1.85884e-118*ii, -.227185+.187745*ii, 1.64582-1.63702*ii, -.963485-.354312*ii, -.45078+1.17579*ii, -1.01603-.227995*ii
-.95436+1.02576*ii, .599074-1.67638*ii, 1.24383-1.11758*ii, 3.67349e-216+1.30258e-216*ii, -.868915-.178915*ii, 1.25668+.32572*ii, -.379883-.834407*ii, -.0275769+.0421026*ii, .051559+.860093*ii
1.34842-.911345*ii, 3.80892-.937679*ii, -1.083-4.63264*ii, -1.47796e-266*ii, .113087+.634123*ii, -3.04711-.98716*ii, .781645-2.30217*ii, -2.88446-1.32519*ii, -2.68816-1.93355*ii
2.09753-2.02843*ii, -1.96493-1.25002*ii, -.724029+2.23454*ii, 1.61029e-232+8.05144e-232*ii, .879021-.693012*ii, .674907+2.80459*ii, 1.86524+1.13576*ii, -.564692-1.95899*ii, .967462+.073222*ii
.032912+.718619*ii, 1.46995-.265371*ii, -2.20201-.694656*ii, 4.85181e-173-1.13209e-172*ii, .522201-.457063*ii, -.326444+.462109*ii, .107194+.384713*ii, -1.30271-.719135*ii, .327649-1.5171*ii
-7.21774+6.07037*ii, .35359+2.09984*ii, -1.5399+1.69448*ii, 1.25874e-220+5.64356e-220*ii, -1.04419+1.8272*ii, 3.25932+5.77884*ii, 5.35469-3.74905*ii, 1.33303+.501342*ii, 2.32782-1.79766*ii
.143784-.938542*ii, .669869-.889372*ii, -.116415-.604899*ii, 4.14713e-123+1.14046e-123*ii, -.225568-.895482*ii, .0042126+.236339*ii, -1.49952-.37739*ii, 1.24656-.113703*ii, .468743-.789331*ii
.993756-.266859*ii, .249333-.877099*ii, -2.55356-.613387*ii, 3.46231e-276+3.67562e-277*ii, .523895-.924104*ii, -.202437-.240166*ii, .12342-1.15852*ii, -.963796+.097488*ii, .036044+.294991*ii
.000489+.650719*ii, -.962904-1.25033*ii, -.42109-1.09266*ii, 4.00046e-100+2.85747e-100*ii, .607951+.206711*ii, -.169404-1.56754*ii, -1.01636+.92605*ii, -.533655+.501987*ii, -.79592-1.2701*ii
.108057-.669609*ii, -1.00749+.347554*ii, .514403-.65118*ii, -1.13748e-178-2.23641e-178*ii, -.684532+.409685*ii, .399058-.519931*ii, 1.45189-.245846*ii, -.728238+.636861*ii, -.10048+1.26746*ii
.788095-1.31487*ii, -.878568-.187631*ii, .221075+1.57756*ii, 5.61801e-96-1.4045e-96*ii, -1.06268+.759656*ii, 1.159-1.28757*ii, -.935706+.368443*ii, -.209999-.759825*ii, -1.63258-1.42949*ii

component_2:
equations:
c0+c2*Rad^2
.999931*r^3*delP-1.00122*r*Rad^2*delP+3.99978*r*u*L*mu
points:
-.0565964-.0298838*ii, .152524+.337571*ii, -.43246+.590464*ii, .200755+.145631*ii, -.393195+.134814*ii, .413986+.27121*ii, -.00003256-.0310424*ii, -.0876264+.327371*ii, -.0225237+.100475*ii
-1.06936-1.23711*ii, .668655-1.28967*ii, -.126826+1.07176*ii, 1.04964+1.10357*ii, .595167+.878305*ii, -.062742+.306069*ii, .140945+.370052*ii, -.336151-.831416*ii, -.323537+.10462*ii
-1.86859+1.08677*ii, -1.59264+.521507*ii, .209437+.392573*ii, 1.18649-1.13085*ii, -.119223-1.12945*ii, .637391+1.08842*ii, .246955+.0568159*ii, -1.4405+.473278*ii, -.289475+.518446*ii
-.005595-.758768*ii, .678735-.825626*ii, -.44154+.776224*ii, .462848+.969533*ii, .287113+.792155*ii, .0744248+.0069797*ii, .13064+.0312776*ii, .0453942-.174729*ii, .0149022+.00295874*ii
1.0403+.283017*ii, -.944246-1.00813*ii, -.739101+.124932*ii, .548517+.398931*ii, .849975-.240958*ii, -.0328-.180334*ii, .359931-.850673*ii, -.050629+.970609*ii, .634736-.183026*ii
.443584-.536055*ii, .801555-.594216*ii, -.564501+.6558*ii, .158903+.927436*ii, .100623+.828978*ii, .168052-.134974*ii, .133321-.0752227*ii, .21508+.0933307*ii, .152208-.0149506*ii
-.39444-.883551*ii, .341751+1.05477*ii, -.493175+1.00179*ii, .195569+.175557*ii, -.932855+.049743*ii, .331772+.565118*ii, -.469969+.23327*ii, .231276-.158601*ii, -.434182-.0716389*ii
-.163003-.455211*ii, -1.07479-.221604*ii, -.51927+.618524*ii, .911864+.116671*ii, .325085-.578722*ii, -.0468404+.450151*ii, -.0852465-.381551*ii, -.179043+.271546*ii, -.0087806-.191332*ii
1.43869-1.2268*ii, -.185409+1.49014*ii, -1.23876+.818387*ii, -.306455+.315797*ii, -1.04598-.406261*ii, .0241614+.182777*ii, -.828165-.494975*ii, 1.22036+.516398*ii, -.021870-.671884*ii
-5.16285+.160114*ii, -2.04022+.561384*ii, 1.05385-1.07015*ii, -1.66809+1.6624*ii, .185106-1.55138*ii, 1.68663-1.82587*ii, -.481293-.40449*ii, 1.84925+2.14816*ii, -.902934+3.08166*ii
.758467+.779999*ii, -.0770164-.100579*ii, 1.92108-2.25499*ii, -3.26623+.059665*ii, -2.9255+.172672*ii, -.017222+1.76299*ii, .0696829-.0202797*ii, -1.1077+1.12382*ii, .355966+.0796233*ii
1.8148+.113849*ii, 4.37322-1.68992*ii, -.253238-1.0837*ii, -1.3596+3.12863*ii, -.133293+.608341*ii, -2.05364+.916621*ii, 1.03462-2.13616*ii, .611199+.836798*ii, -.270361+1.94305*ii
.769998+.899971*ii, .560485+.077384*ii, 1.72379+1.36008*ii, 1.07936+.055426*ii, .513657-1.35259*ii, -.419772+.0339836*ii, -.60378+.252704*ii, 1.28852+.357398*ii, -.357719+.308814*ii
.556484+.137872*ii, -.641506+.303756*ii, 1.08896+.016695*ii, -.132194+.76831*ii, -.846519-.301872*ii, -1.67292-.516608*ii, -.319501-.097262*ii, -.689629+.149643*ii, -1.16796+.184004*ii
-.399502+.714539*ii, .031117-.522842*ii, 1.52018-.129173*ii, .388244-.516243*ii, -1.21863-.279146*ii, -.075009+.982112*ii, .54391+.090795*ii, -.375538+.414456*ii, -.608115-.229316*ii
-.781445-.869971*ii, -1.75765+1.05439*ii, 1.20934-.421308*ii, .21067-.195943*ii, .480595-.582724*ii, -.189897-.0690286*ii, -.585866+.105713*ii, -.43891-1.32223*ii, 1.35801+.115791*ii
-1.39401+.782155*ii, 2.1273+.726408*ii, 1.37222+.051896*ii, -.462852-1.46433*ii, .769907-.343989*ii, .691554-.770043*ii, -.141024-1.63311*ii, -.0694141-.219026*ii, -.430309+.27406*ii
