variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.575331-1.79156*ii, -.059992-.537366*ii, .228002+.993958*ii, -.670759+.962679*ii, 1.34515+.149754*ii, -.185384+.139619*ii, .41382+.707415*ii, -.341047+.465864*ii, .348975+.534107*ii, -1.06499-.253615*ii
-.827728-.624374*ii, .212875+.453738*ii, 1.75615+.59661*ii, .142229+1.48852*ii, .189814-.461272*ii, .215217-.492446*ii, .501918+.532892*ii, .440836-.390139*ii, 1.23983+.040616*ii, -.394897+.644543*ii
.707677-.106277*ii, .991942-.201142*ii, .722918+1.48839*ii, -.211444+.981809*ii, .412259+.208782*ii, .316093-.60688*ii, -.148507+1.01838*ii, -.169614-.301154*ii, .86239+.364534*ii, -.365386-1.18122*ii
.487384+.180758*ii, .453726+.550186*ii, .216427+1.83733*ii, -.482636+1.08292*ii, .346661+.206383*ii, .628715-.549344*ii, -.589864+.666865*ii, .440172+.120075*ii, .705072+.5719*ii, .105067-1.04874*ii
-1.40256-.573395*ii, .394213-.252271*ii, .806891-.350276*ii, .371994+1.00154*ii, .249415-.632607*ii, .121632+.186615*ii, .816034+.042435*ii, -.551482-.373452*ii, .871342-.1008*ii, .195539+.846372*ii
.364546+.188781*ii, .149804+.95153*ii, -.848807-1.3716*ii, -.0527786+.358185*ii, .389841+1.10862*ii, -.605673+.088807*ii, -.135415-.478441*ii, -.175215-.181728*ii, -.461566-.471189*ii, 1.36884+.437669*ii
-.000497007+.00074265*ii, -.030149+.0200058*ii, -.236851+.305928*ii, -.26553+.636503*ii, .307663+.268296*ii, .203047-.0579656*ii, -.00214703-.000633191*ii, -.300442+.336231*ii, .29696+.0704902*ii, .37561-.163009*ii
-.030952-.512812*ii, .152219+.469613*ii, 1.94357+.128154*ii, .133904+1.30888*ii, .118331+.158473*ii, -.206854-.807282*ii, .505634+.608112*ii, .424354-.453665*ii, 1.04193-.313345*ii, -.560351+.572428*ii
-.330074+.241596*ii, .219227-.126499*ii, -1.45367-.397507*ii, -.168682+.216692*ii, .41824+.302139*ii, .155935+.547968*ii, -.0731643-.486135*ii, -.901611+.315628*ii, -.211114+.0583877*ii, 1.26809-.161613*ii
-.6758+.367345*ii, .322395-.291481*ii, 1.66626-.755539*ii, .606414+.825093*ii, -.516258-.035748*ii, -.055813-.64883*ii, .806031+.148253*ii, -.486842-.528104*ii, 1.07592-.758498*ii, .041323+.682064*ii
1.74221-1.61004*ii, .584758+.669963*ii, -.457404+1.52374*ii, -.996894+1.06155*ii, 1.76643+.92503*ii, -.380015-.0436177*ii, -.522403+1.02815*ii, .410622+.0693244*ii, -.130538+.865622*ii, -.50361-1.08765*ii
-.29847-.64646*ii, .338743-.238705*ii, 1.05923-1.12732*ii, .362484+.768102*ii, .288489+.232041*ii, -.582639-.163707*ii, .902154+.161876*ii, -.607969-.514826*ii, .541679-.587756*ii, -.090728+.851456*ii
.0345102-.00535246*ii, .221976-6.06655*ii, -.948587+.85247*ii, -4.01892+4.241*ii, -.986456-3.32394*ii, 2.59268+.432079*ii, -.086959+1.24439*ii, .0447856-.0449373*ii, -2.19998-2.38665*ii, -.61928+1.50379*ii
-.715271+2.40621*ii, 1.46109-.583412*ii, -.779418-.356111*ii, .235873+2.08591*ii, -1.18747-.508446*ii, -.199317-.206747*ii, -2.04373+1.20187*ii, .0384247-.335305*ii, -.10049+.56307*ii, -1.72406-.957909*ii
-.311658-.217157*ii, -.951122+.827251*ii, -1.78948-.124574*ii, -.383845+1.48764*ii, 1.81337+.422145*ii, -.985793-.574803*ii, -.058744-1.29139*ii, .309712-.0286585*ii, -.149057+.0927025*ii, .253833+3.1767*ii
.200129-.2109*ii, .194962-.0570107*ii, .1763+1.45944*ii, -1.30957+2.39373*ii, -1.0792+1.42651*ii, 1.74771-1.55842*ii, 2.73619+5.56763*ii, -2.81755-3.15283*ii, -.151707+1.03067*ii, -.442072-.283405*ii
-.442921-.404052*ii, .395364+.036393*ii, -1.22041-.915348*ii, .903889+.64224*ii, -.025315-.604345*ii, -.642034+.319057*ii, -.112145+1.10788*ii, .674308+.620728*ii, .139032-.515114*ii, .660467-.78496*ii
.319237+.26051*ii, -.188555-.0766793*ii, .444981-1.28724*ii, -.304423+.0864252*ii, 2.64708-.334285*ii, -.624206-.420435*ii, -.379135-.987751*ii, -.373319+1.7021*ii, -1.80495-1.5424*ii, .0556269+.343733*ii
-.134578-.0183699*ii, .0211203-.24783*ii, .119764+1.38427*ii, .195023-1.46389*ii, -.069583+1.99725*ii, 1.20689-.692064*ii, .851049-.766283*ii, .647379+1.33495*ii, .423942-1.15895*ii, .070709+.529188*ii
1.10134-.884753*ii, .221997-.174382*ii, -1.66251+.158531*ii, -1.80572-.798763*ii, .486164+2.10439*ii, -.747455-.074608*ii, 2.30472-.681901*ii, -1.64155-.944285*ii, .513624+.845219*ii, .475338+.421551*ii
.158036-.151964*ii, -.152109-.0291477*ii, -1.43269-.076808*ii, 1.61972-1.48729*ii, -.840354-.626095*ii, .70433+.245022*ii, .487838-.1006*ii, 1.50533-.450868*ii, -.202468-1.02745*ii, .255753+.379137*ii
3.29894-1.56758*ii, .633707+.080424*ii, -.28786+.797409*ii, 1.4318-.748763*ii, .439974-.296604*ii, -.0229829+.0440173*ii, .103783-.0182501*ii, -.171267+.03709*ii, -.585145-1.10869*ii, -.753169+.3916*ii
.118843+.0415661*ii, .204386-.155623*ii, 2.17244-1.79005*ii, .623622+2.45685*ii, -1.06086-.74786*ii, -.688274+1.60322*ii, .33205-.234917*ii, .806267+.287845*ii, .474213+1.49903*ii, -.393116-.276637*ii
-.189552+.055191*ii, -1.00163-.974389*ii, -.57125+1.60976*ii, .36437-1.99394*ii, -.498563-2.64238*ii, -1.9737-.102859*ii, 1.44814-1.6862*ii, .132553-.343198*ii, -.152459+2.44977*ii, .815358-.374599*ii
.571174+.640565*ii, .0530174+.108689*ii, -.226937+2.09742*ii, .988339-.471771*ii, .112213+.903242*ii, -.300063+.459078*ii, -.103626+.476636*ii, -1.94154+.443403*ii, .357114+.494944*ii, .045255-.527412*ii
.120801-.0099988*ii, -.178112+.106666*ii, 1.87804-2.15531*ii, -1.7235+1.26084*ii, -3.66993-3.35359*ii, 5.10588-1.80448*ii, 2.13941+2.96696*ii, 1.68252+2.69457*ii, -.0208185+.0128281*ii, .021916-3.465*ii
-1.19024+.401019*ii, .769157+.821752*ii, 2.35539-.806369*ii, 1.03952+.243923*ii, -1.19262+.043534*ii, -.899957-.49938*ii, -.399052-1.76052*ii, .059273+.407339*ii, 1.76965-.204487*ii, -.425355+.844165*ii
1.33806+.17735*ii, .359323-1.18548*ii, 1.11402-.829515*ii, -.529858+.610372*ii, .742578+.172768*ii, .410891+.0224463*ii, .049577+.995126*ii, -.124903+.248216*ii, -.778661-1.23838*ii, -.454011+.99571*ii
-2.11577+1.18105*ii, .159373+.0194547*ii, -.758311+.68111*ii, 1.66987+.241115*ii, 2.22647+.882008*ii, -.096946+.160253*ii, -.312714+.612852*ii, -1.10763-1.39533*ii, -2.96169-1.06457*ii, -.266924+.0299666*ii
-.0460541-.0195235*ii, 3.48165+1.74728*ii, -.85274-.808868*ii, 4.51873+1.8499*ii, -1.48826+1.29657*ii, 2.96982+2.143*ii, -4.04802-.54198*ii, -.0694316-.164873*ii, .334371+1.8166*ii, .769514+1.54608*ii
-1.55253+.493949*ii, .139417+.138095*ii, .32588-.930483*ii, -.630226-1.08785*ii, -.835622+.588938*ii, .0653046-.217552*ii, -.67025+.282226*ii, 1.2445+.834867*ii, -.328897-.245436*ii, .820336+.05733*ii
-3.10845-.702132*ii, .25173-.062812*ii, 2.32051-.34271*ii, 4.01476-.909146*ii, -2.93484-2.07314*ii, -.0907613+.366314*ii, .374125+.584156*ii, .813659+.750602*ii, 1.52412+1.71531*ii, -.207113-.342064*ii
2.03441-1.29679*ii, .436322-1.24433*ii, 1.83321-2.65388*ii, -.924546+.962056*ii, 2.787+.750075*ii, -.942669+.42754*ii, 1.81992+1.02638*ii, .0303968+.376789*ii, .659851-1.06768*ii, -.131578-1.21179*ii
.370029-.112076*ii, -.210061-.0292048*ii, 1.05647+.240321*ii, -.027291-.682298*ii, -.741215+.028110*ii, -.147677-.66638*ii, -.494374+1.19189*ii, -1.2275-1.38008*ii, -1.39533+.898676*ii, .147829-.398573*ii
-.152345-.315533*ii, .26325-.493194*ii, -1.75469-.899545*ii, -.095223-.86251*ii, 1.35379+1.22078*ii, .47392-1.82901*ii, 2.10258+1.70246*ii, -.151594-1.00317*ii, 1.21951+1.12477*ii, -.546187-.422186*ii
-.0000135351+.0000497734*ii, -.03623+.703994*ii, .038159+.0227464*ii, -.908319-.987987*ii, -.149049-.702484*ii, -1.38049+1.62199*ii, .563605-.822571*ii, .249662+.419859*ii, 1.08475+.18913*ii, -.630836+.712333*ii
1.05905-2.14901*ii, -.0488586+.431047*ii, -.134118-2.08844*ii, 1.19548-.422532*ii, -.633429+1.15541*ii, -.42606-.110906*ii, -.792814+.408067*ii, .70497-.257765*ii, .0932728-.0227884*ii, -2.07309+1.44631*ii
-1.10408+1.24901*ii, 1.06625-.620659*ii, .21722+.239186*ii, .866269+.77793*ii, .672156+.168073*ii, .0611465-.0828567*ii, .459331-1.34791*ii, .332067-.0313175*ii, -1.76191-1.14886*ii, -.775271+.477978*ii
-1.94884+1.18352*ii, .092096-3.25164*ii, .0989865+.349446*ii, -1.8155-.207991*ii, .80807-.857717*ii, -.0215553-.0531456*ii, -.345113+.330866*ii, -.0672096+.0292495*ii, -2.77033-1.37538*ii, -.657246+1.02732*ii
-2.09372+1.76688*ii, -.649906-2.83368*ii, -.259939+.201258*ii, -2.97-.687486*ii, -4.048-1.62637*ii, .0211666+.121751*ii, 3.13542+.876138*ii, -.0757303+.200167*ii, 1.63097-1.65151*ii, .640757+1.16652*ii
.131558-.0894902*ii, .007897-.127471*ii, 1.43086-.335982*ii, -.669334+.930062*ii, -3.10295-.784212*ii, -.80953+.195874*ii, .351969-.246451*ii, -.635561-1.65181*ii, -.120875-1.61739*ii, -.0227525+.332932*ii
.560278-.952685*ii, 2.11606+.561976*ii, -.677834-.935545*ii, .215333-.0582252*ii, 1.41528+.292519*ii, -.46757+.207096*ii, -1.48312+1.05672*ii, .114538+.179043*ii, 1.24083+.837566*ii, .239174+1.41812*ii
-.728463-.965857*ii, -.892921+.057376*ii, -1.15337-.477736*ii, -.350489+.0372876*ii, .420367+1.30244*ii, -.272645+.31992*ii, .023074+1.15313*ii, .276394+.308083*ii, -.375089-.215716*ii, .493986+1.63719*ii
.273817+.385703*ii, -.357115-.385096*ii, .102554+1.2932*ii, .725999+2.613*ii, -.425567+.720831*ii, .345973+.676922*ii, 1.34709+.22673*ii, -.566858+.517286*ii, -.066014+.624558*ii, -.990066+.449892*ii
.159656-.113537*ii, .319174-.131949*ii, -1.81065+2.36843*ii, -1.26762+2.32593*ii, -2.72793+.404783*ii, -4.37827-2.73996*ii, -3.42658+3.56522*ii, -.023535-2.22014*ii, -.0510204+.153116*ii, -1.58231-.722945*ii
.390502-.629712*ii, -1.11937+1.27159*ii, 1.20584+.671301*ii, .341499-1.39071*ii, .891463+.796424*ii, .461945+.195486*ii, .274337-.776065*ii, -.179666-.0427264*ii, -3.08539+.164032*ii, -.341232-.811766*ii
.107938+.903896*ii, 3.27311+1.61912*ii, -.458614+3.4069*ii, -.226518-.190977*ii, 2.22436-.763468*ii, -1.22316+1.98564*ii, -2.31725+2.65414*ii, .137282+.11213*ii, 1.10116-1.67938*ii, 1.0633-1.20041*ii
-.55972-.77845*ii, .273976+.0867832*ii, 6.13834-1.34926*ii, .576088-1.40227*ii, 4.53484+3.56452*ii, .103127-4.97179*ii, .750166+4.99187*ii, -2.47876-1.05989*ii, .613599+.779472*ii, -.188287-.611764*ii
.504077-3.77399*ii, .854477-4.66899*ii, 2.8958-2.68454*ii, 2.91886-.086565*ii, -2.10551-2.35528*ii, .19583+.418564*ii, -.299772+.320059*ii, .0399745-.026769*ii, -1.67479+.161321*ii, 1.59385-1.20383*ii
.44449-.534394*ii, -2.32732-1.29446*ii, 2.73554-1.68726*ii, 1.792-.292938*ii, -2.28377-.864501*ii, 1.55287-.770401*ii, 1.30848-1.08589*ii, .110937-.127292*ii, -.0054224-.161929*ii, -2.37411-4.19629*ii
-.15078+1.02283*ii, 1.09+1.04427*ii, .487982-.419876*ii, -.816927-.908564*ii, -3.03104-2.33567*ii, .108698-.253851*ii, 1.108+1.15404*ii, .270311-.102086*ii, .859215+1.16502*ii, .103919+1.20992*ii
.410149-.613343*ii, -.0667774-.126503*ii, -1.0407+.876886*ii, 3.15159+2.12952*ii, .833914-.121907*ii, .248316-.56727*ii, -.412175-1.21682*ii, 1.22039+2.44471*ii, .441527+.806473*ii, .469056+.0035674*ii
-1.85597-1.36618*ii, 1.199-1.3128*ii, -3.29561-2.2827*ii, -.713776+1.97658*ii, 3.00376+1.56082*ii, -.31572-1.65924*ii, 1.99242-2.80433*ii, -.337412-.12475*ii, .376371+.315262*ii, 1.56555+1.63412*ii
2.09012-1.41218*ii, -.304494-.159884*ii, -.490724-.591078*ii, 1.81424-.631395*ii, -1.82356+.718202*ii, -.180342-.078091*ii, .052855-1.38715*ii, .372657-1.12103*ii, .471742-.190877*ii, .886988+.41109*ii
.601299-.583551*ii, -.306878+.197847*ii, 1.50278+.065192*ii, -.250142+.324542*ii, -.482941+5.38518*ii, 1.00878-.50998*ii, -.877989-3.88119*ii, -1.78594+.599758*ii, -.03757+.00742669*ii, .688947+3.60674*ii
.037796+.0378298*ii, .736314-.498172*ii, -.732993+.355382*ii, .274637-1.07398*ii, .797898-.748146*ii, -.918535+.749917*ii, .904713+.299188*ii, -.275881-.259349*ii, .309571-.757703*ii, .359204-1.18617*ii
1.07513-1.09141*ii, -.124514-.138649*ii, -.605438-2.22975*ii, 1.08807+.243813*ii, -.415547-1.69879*ii, .24938-.787719*ii, 1.54741+.565829*ii, -1.8709+1.46337*ii, 1.53112+.473834*ii, -.390866-.107952*ii
-1.13972+.492872*ii, 2.98354+2.75922*ii, 2.58605+.176065*ii, .298317+.400689*ii, -1.06085+.404104*ii, -.488905-.974026*ii, .17746-1.8375*ii, .0100384-.114854*ii, 1.7517-.984036*ii, .995171-1.36751*ii
.321278+2.30561*ii, 5.65527+1.8938*ii, 2.6278+2.86098*ii, -4.59689-1.60174*ii, -.113152+6.57818*ii, -.491862+1.54885*ii, -3.16657-1.30761*ii, .01359+.106155*ii, -.631324+4.9537*ii, .824446+1.00461*ii
.0815883-.029026*ii, -.116965-.0041365*ii, -.595749-.511297*ii, 2.85116+.165422*ii, -.32439-.219948*ii, .678589+.560497*ii, .850145-.339124*ii, 2.74767-.62925*ii, -.00673881+.0276747*ii, -1.5226+1.86888*ii
-.131188-.165032*ii, -.287587-1.06695*ii, 1.95244+1.07168*ii, 2.24063+.307013*ii, -.014961+1.96363*ii, -1.35897-.620132*ii, -.582771-.544408*ii, -.223699-.166197*ii, -.15712+.116039*ii, 2.33614-1.59473*ii
2.72986+.551024*ii, -2.34831-1.70521*ii, -.878582-3.69599*ii, 2.0987-4.2561*ii, -8.66615+.86986*ii, 1.58057+.526289*ii, -1.16648-4.34973*ii, -.0066403+.252069*ii, .356253-2.18734*ii, -.713737-1.15868*ii
-.0332213+.022334*ii, -.0686333-.0538799*ii, -1.37295-.136603*ii, -.885284+1.77621*ii, 1.38117+.939948*ii, -1.56889-2.39303*ii, -.537127-1.34466*ii, -.333427-4.74383*ii, 1.30428+1.68689*ii, -.23873+.029642*ii
-.0772933+.151472*ii, -.417816+.787739*ii, .255334+1.61194*ii, 1.37056-.100034*ii, -.594394+2.1294*ii, -1.2795-.141431*ii, .751634-.476053*ii, .253924+.261886*ii, .201495+1.22688*ii, -.321791+.954307*ii
3.04967+.643172*ii, .616696-.066193*ii, 1.6486-1.23037*ii, -1.32905+3.62555*ii, .554821-.61767*ii, .500496+.6189*ii, -3.89083-.509062*ii, -.188469+1.08509*ii, 1.06748-.629054*ii, -.177689+.822405*ii
-2.54678-.753265*ii, -.310545+.263921*ii, .1983+.0591117*ii, -.634381+1.11754*ii, 1.61495+.365714*ii, -.00697468-.0405001*ii, .710329-.521094*ii, .73516+.300436*ii, -.0206565+.319154*ii, -.523847+1.236*ii
1.85109+.172841*ii, -.073747+.654212*ii, .463262-.0955355*ii, .355919+1.42641*ii, -1.36482+.466632*ii, -.119827-.0468582*ii, .369834+1.09608*ii, -.275231+.491544*ii, -.738644-.196566*ii, .835919+.72065*ii
.106787+.652001*ii, -.900784+3.18041*ii, .308127+4.56164*ii, -2.69053-2.747*ii, -.477706-1.115*ii, 1.3739+2.8811*ii, 2.15023+1.64619*ii, .0087003-.171452*ii, -.695784-2.40023*ii, 1.31478+.376755*ii
11.3381-3.24281*ii, -.0349818-.0239973*ii, -3.49621+3.05366*ii, 1.11139+3.06522*ii, -16.299-5.21708*ii, .099564-.619856*ii, -.17201-1.80574*ii, 1.49139-10.8459*ii, -10.5665+1.452*ii, -.0270446+.0699529*ii
2.12618+2.27384*ii, .017364+.170036*ii, .063311+1.60535*ii, -1.26895+2.87465*ii, 1.32506+1.86579*ii, -.622604+.518083*ii, -5.87011+3.13307*ii, 5.15087-.743566*ii, .719128+3.21926*ii, -.0159631+.270229*ii
.283221+.759639*ii, .314455+.739069*ii, -.164798-.582066*ii, .192987-.791062*ii, .603727-.639781*ii, .157922+.197617*ii, 1.08985+.483188*ii, .268904-.383983*ii, .98708-.145025*ii, -.651843+.84476*ii
-2.56397+.239129*ii, .111814+.16971*ii, 3.81645+1.24313*ii, -1.7075-.141629*ii, .398733-1.56497*ii, 1.04384-1.24034*ii, 2.7548+2.21128*ii, 2.53869-1.93004*ii, -.488088+.215302*ii, -.560535-.473889*ii
-1.27322-.979552*ii, .0704539+.122589*ii, 2.9892+2.39498*ii, -.475953+.479245*ii, -1.54207-5.52348*ii, .89066-2.0954*ii, 4.7453+.517593*ii, -2.90202+4.46888*ii, .00446118-.000989631*ii, -3.91714+5.33051*ii
-.42537-.776293*ii, -.280231+2.33191*ii, -.240674-.591802*ii, 1.12676-.427994*ii, 1.7862-1.20047*ii, .0731156-.285568*ii, 1.10614-1.13497*ii, -.0916361-.160518*ii, .565259-.206609*ii, 2.00233-1.2287*ii
-1.25707+.214991*ii, .751331+1.32408*ii, -2.16469-.62732*ii, 2.11347+.516639*ii, -1.69466-.067045*ii, -.542853+.525821*ii, .778448+.921113*ii, -.202437+.14455*ii, .103555-.188003*ii, -2.76443+1.54558*ii
-2.02239+.211529*ii, .0940666+.127618*ii, -.675164-.933012*ii, .608665-1.84544*ii, -3.55383+.861883*ii, -.307366+.219578*ii, 1.83184-.169035*ii, -1.63932+2.45271*ii, -.680768+.160822*ii, -.472382-.312059*ii

component_2:
equations:
S*r^2-ap^2*sintheta^2*qc^2
ap^2-.5*x0^2*w^4
75.89*P-319.1*qc^2*x0^2*w^4
points:
-.468857+.588087*ii, .253424-.140536*ii, -.167747-.574319*ii, .193759+.421466*ii, -.146935+.212218*ii, .135658-.0415193*ii, .214473-.283651*ii, -.708915-.031663*ii, .341008-.353366*ii, .903479+.135099*ii
.549805-.442889*ii, .12868-.224727*ii, -.986861+.916502*ii, -.648218+.531124*ii, .8723+.401196*ii, .217163+.227635*ii, -.246756+.209927*ii, -.487289+.580532*ii, -.008369+.513589*ii, .210433-.817739*ii
-.994394-.191776*ii, .500308-.512114*ii, 2.26085+.767269*ii, .418444+1.33792*ii, -.253213-.767385*ii, .483164-.702467*ii, .801168+.733248*ii, -.196929-.461711*ii, 1.68841-.112971*ii, -.722529+.276197*ii
-.00132437+.00140062*ii, .034854-.0248138*ii, -.312895+.283454*ii, -.254972+.607334*ii, .331326+.26587*ii, .197743-.0158611*ii, -.00314306-.0017117*ii, -.367927+.311641*ii, .270845+.081979*ii, .415097-.203751*ii
-.439703+.234213*ii, -.597028-.525615*ii, 1.81321-.31184*ii, .245013+.819162*ii, -.580516+.017229*ii, .099437-.821815*ii, .844559+.077936*ii, -.311482+.24976*ii, 1.12707-.723374*ii, -.551902+.73169*ii
.280973-.119198*ii, .00941349-.0102821*ii, -.415991+.0858382*ii, -.306947+.531886*ii, .446544+.489249*ii, .000401311-.00547243*ii, -.000423388-.000064926*ii, -.402788+.316005*ii, .105598+.0170404*ii, .377839-.203837*ii
1.87059+.575879*ii, .526093+1.19226*ii, -1.41748+.473706*ii, -.697323+.372376*ii, .646691+1.64541*ii, -.207181-.338454*ii, -1.14651+.179031*ii, .268909+.0945507*ii, -.572756+.182768*ii, 1.17027-1.30227*ii
.381176-.618109*ii, 1.0334+.738484*ii, -1.68313+.781269*ii, -.556324+.710863*ii, 1.35515+.425985*ii, .060923+.627077*ii, -.663049+.236592*ii, -.16211-.160035*ii, -.340686+.830646*ii, 1.10889-.878118*ii
-.501597-.145695*ii, .260911-.141129*ii, -.502028-1.21584*ii, .175338+.367668*ii, .349542+.300535*ii, -.309016+.381003*ii, .462166-.399539*ii, -.899812-.126265*ii, -.0136233-.368674*ii, .905757+.562763*ii
-.233283+.14056*ii, -.714157+.431419*ii, 1.51258-.644137*ii, .128863+.923932*ii, -.379823+.395625*ii, -.178324-.788864*ii, .54517-.100175*ii, .276729+.134552*ii, .768487-.742445*ii, -.117833+1.04421*ii
.256864-.0319703*ii, -.312389+.061178*ii, .248496+1.69869*ii, -.609644+.966435*ii, .277551+.0671386*ii, .680499-.444237*ii, -.26763+.40779*ii, .22475+.722424*ii, .713427+.47141*ii, -.274949-.671461*ii
-.717933-.344853*ii, .088896+.629593*ii, .643876-.971204*ii, .258494+.925649*ii, .212087+.14478*ii, -.322544-.0647872*ii, .505666-.171299*ii, -.0091308-.396167*ii, .431553-.419217*ii, .553757+1.08992*ii
