variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-1.48143-2.52001*ii, -1.11698-4.94462*ii, 1.74522-.044111*ii, 2.22815+.95997*ii, -1.12264-1.76767*ii, .0918502+.311836*ii, -4.48171-.518941*ii, .138872+.0399041*ii, .074199-1.97673*ii, -.246491-1.88769*ii
.682842+1.13602*ii, .840725+5.03466*ii, -1.32506+.275815*ii, -.372017+.16788*ii, 1.28752+.653995*ii, .171646-.0615563*ii, 4.34597+1.26778*ii, .0434907-.137004*ii, .21053+2.08753*ii, .060226+1.85389*ii
-1.25983-1.71076*ii, -1.29885-5.25113*ii, 1.27188+.323096*ii, 1.91226+.888966*ii, -1.07081-1.56792*ii, -.140457-.339179*ii, -4.34474-.539664*ii, .127259+.0399619*ii, -.479754-2.4025*ii, -.040093-1.76662*ii
-4.22885-6.66995*ii, .125994+.192842*ii, .0185273+.00548053*ii, 2.86732+.768947*ii, -.04156-3.40928*ii, 1.90684+1.88145*ii, -2.46178+2.17025*ii, 2.64805+.585098*ii, 4.07051+1.01964*ii, .101615-.259436*ii
1.60129-1.23616*ii, 1.75614+5.74857*ii, -.00450458-.0290989*ii, .174947+.896731*ii, 1.75463+.035851*ii, .049926+1.67713*ii, 4.04704+.342808*ii, -.0384195+.109048*ii, 1.31805+3.75649*ii, -.029928+1.46096*ii
-1.08592-2.21277*ii, -.468917-4.89971*ii, 1.8681-.077101*ii, 2.08268+1.03985*ii, -1.01729-1.63497*ii, .0809193+.310498*ii, -4.0937-1.13828*ii, -.140577-.0330658*ii, .150715-2.00013*ii, -.158734-1.85612*ii
-1.41904+.824094*ii, .0577736-.245144*ii, 1.01901+.906467*ii, .866983+.335183*ii, -.861757-.553735*ii, -.145849-.290993*ii, .680312+.435632*ii, .065596-1.22885*ii, -.042786-1.04257*ii, .079348-.578842*ii
1.23767+1.46981*ii, .109086-.399559*ii, .828575+1.44561*ii, .166394+.89536*ii, .0364267-.0228367*ii, -1.28216-.61674*ii, .89619-.812067*ii, -.54283-.737328*ii, -1.37905-.418774*ii, .444364-.457119*ii
-6.03466-1.94164*ii, -.0412589-.267459*ii, -.0106352+.0253021*ii, 2.19218-.458968*ii, -1.64939-2.08895*ii, 2.2084+.07076*ii, -.656132+2.78971*ii, 1.87537-1.06592*ii, 2.86686-1.75487*ii, -.186971-.280894*ii
.299828-.812078*ii, .00158732-.0338148*ii, .038044+.967914*ii, .706685+.899716*ii, .439107-.790716*ii, -.445142-.0989227*ii, -.000959316-.000311524*ii, .321557+.0355436*ii, -.104134+.275163*ii, .398398-.0632475*ii
1.03215+.798902*ii, .922593+4.36239*ii, -1.38337+.170842*ii, -.319316+.316689*ii, 1.43459+.565565*ii, .158678-.0902134*ii, 3.75127+.83104*ii, -.0473153+.14402*ii, .163586+1.98332*ii, .112179+1.77654*ii
-1.52113+.854458*ii, .391179-.795252*ii, -1.62587-.745173*ii, .554235-.235703*ii, -.0106903-.00913402*ii, 1.40269-1.35867*ii, .089943+.470144*ii, -.0623525+.261879*ii, .286519-1.64898*ii, -.122942+.856587*ii
-4.86914+1.89336*ii, -.0598338+.296234*ii, -.0315167-.00670265*ii, 1.1089-.928779*ii, -1.90131-.419512*ii, 1.6214-1.021*ii, 1.38412+2.37577*ii, .599361-1.79458*ii, 1.03702-2.54168*ii, -.392839+.0370533*ii
.0341583-.0576197*ii, .0324555+.0016587*ii, .190277-1.21679*ii, .839696+.29703*ii, .111436+.210769*ii, .656224+.228899*ii, .005058-.0023591*ii, -.764152+.210885*ii, -.0572577-.0600655*ii, -.69135+.275438*ii
-1.06632+1.95783*ii, -.175566+.217027*ii, 1.08655+.011537*ii, .641357+.002808*ii, -.966915+.309684*ii, .0460265-.300753*ii, 1.24461+.527741*ii, -.662825-1.27422*ii, -.585994-1.06558*ii, -.472968-.317697*ii
2.56538+1.1206*ii, -4.92277-2.4366*ii, .564382+2.67889*ii, .215243+1.21382*ii, .00404017-.00344304*ii, -3.42795-1.32546*ii, -2.25772+1.26891*ii, .0662864+.0762471*ii, -4.80481-.238061*ii, .258743-1.2441*ii
2.51399+1.11451*ii, -4.23776-2.07388*ii, .792461+2.53155*ii, .226568+1.22777*ii, .00555053-.00326506*ii, -3.23145-1.09354*ii, -1.79049+.927583*ii, -.0663946-.0797751*ii, -4.3634-.13026*ii, .260908-1.20847*ii
-2.33016-.209503*ii, .840902+2.70752*ii, -.822049-1.56043*ii, .907527-.439567*ii, .00647265+.0199969*ii, 2.05+.35913*ii, 1.99383+1.67045*ii, .11869-.156186*ii, 1.76748+.344101*ii, -.765514+1.28087*ii
1.78102+1.48021*ii, .223639-.119086*ii, .570858-.738252*ii, .215786+.553989*ii, .322647+.888081*ii, -.29578-.14099*ii, .725738-1.04984*ii, -1.53753-.009735*ii, -1.29182-.076658*ii, -.50653+.142527*ii
1.38585+.53053*ii, -.169546+.264044*ii, 1.64815+.535554*ii, .565677+.950632*ii, .0013761+.0720625*ii, -1.08629+.479814*ii, .675551-.596045*ii, -.837571-.621669*ii, -1.07304+.486762*ii, -.173757-.588584*ii
-.530528+.907226*ii, -.165049+.17558*ii, 1.55592-.15721*ii, .885582+.325694*ii, -.747852+.081646*ii, -.0990808+.34336*ii, .720368+.210456*ii, -.712581-1.01441*ii, -.396719-.424815*ii, -.558768-.52353*ii
-1.48528-.713665*ii, -.278121+.874646*ii, -.558849-1.831*ii, 1.1268-.177746*ii, .00961366+.0337738*ii, 1.60818+.34033*ii, .090701+1.32851*ii, -.186022+.391629*ii, .811791+.071322*ii, -.985067+.788923*ii
-.953716-1.41439*ii, -.71928-5.20312*ii, 1.3794+.26066*ii, 1.78836+.939118*ii, -.996771-1.438*ii, -.118612-.341882*ii, -3.9873-1.07062*ii, -.128614-.0353913*ii, -.396361-2.44537*ii, .02019-1.73152*ii
.772863+.702873*ii, .203505-.0895942*ii, .393089-1.21585*ii, .579002+.359217*ii, .165422+.595063*ii, .358616+.0941982*ii, .331598-.535814*ii, -1.22568+.115047*ii, -.560076-.136704*ii, -.699391+.237264*ii
-.250291-.468205*ii, .0131481-.0215436*ii, 1.17417-.26495*ii, 1.07671+.594794*ii, -.252102-.350865*ii, .067714+.609964*ii, .00149212-.000864489*ii, -.411146-.390992*ii, .090995+.0640912*ii, -.413362-.38707*ii
-1.07495-.686487*ii, 3.19325+2.14682*ii, 1.00715-.413993*ii, 1.55075-.315461*ii, .898172-.396355*ii, -.463473-.144614*ii, 2.13232-2.45114*ii, .0846356-.137586*ii, -1.96672-2.3345*ii, 1.32221-.185524*ii
1.40868-.98817*ii, .0742385+.325199*ii, -1.81001-.403387*ii, -1.36005+.649344*ii, 1.24898-.619289*ii, -.30309+.0310856*ii, .970505-.711777*ii, -.104146-1.12934*ii, .153501-1.33576*ii, -.583844+.099877*ii
.624751-2.48491*ii, -.358946+3.75926*ii, 1.95746+.557726*ii, 3.80756+1.24721*ii, -1.82035+.208514*ii, -.0316162+.412405*ii, .009588-1.34303*ii, .0813628+.0676693*ii, -.567527-2.71739*ii, 1.37133+.208017*ii
1.35637+1.54282*ii, .110454+.0789871*ii, 2.47512+1.46274*ii, -.889221-1.14409*ii, .00954124+.00013787*ii, -.521894+2.85274*ii, -.512434+.209872*ii, 1.37541+1.29589*ii, -1.27271+1.75793*ii, .210952+.209723*ii
-.595227-.527399*ii, -.527542+.035226*ii, .991757-1.324*ii, .504435+.837341*ii, .0199448+.00773258*ii, 1.47125+1.49474*ii, -1.76409+.839349*ii, -.141071-.900625*ii, -.231865-1.75883*ii, .444046+.473603*ii
.585218+.691433*ii, -2.12516+1.51488*ii, -.96612-.624215*ii, 1.64745+3.96411*ii, .027329-3.72955*ii, -.35269+.186953*ii, -3.7399-.700825*ii, -.168376+.195139*ii, .0106266-.161784*ii, 4.31072+2.04502*ii
-.439146-.586418*ii, 2.44051-.711112*ii, -3.30155-.529029*ii, -.17178+.967045*ii, -3.87102-4.60988*ii, -.0825699-.0308635*ii, -3.70654+4.50223*ii, .0513781+.32354*ii, -1.78747+4.82654*ii, -.746519-.375732*ii
-3.46072+1.67107*ii, .0290735+.080211*ii, .164645+4.25424*ii, -1.93548+.375237*ii, -.00018742+.00845906*ii, -2.94082+.257931*ii, .499573-.687375*ii, .458692+3.69745*ii, 2.08512-.914664*ii, .16803-.157345*ii
-1.36978+.725544*ii, -.161833-.026459*ii, -.00174354+.02979*ii, 1.34255-3.98332*ii, -1.89256-1.3807*ii, -3.04329+.559534*ii, 2.78653-.991578*ii, -3.4179+1.18218*ii, -1.55117-4.23216*ii, .114414+.195853*ii
-3.60564+1.76676*ii, .231909+.0898945*ii, -1.38+.594927*ii, -.758845+1.03657*ii, -.0950591-.0233425*ii, .44432+1.09236*ii, -.520269-.670442*ii, .109235-1.27252*ii, -1.70295-.303556*ii, -.448832-.043537*ii
.692409-3.19597*ii, 5.19513-5.25547*ii, -1.2917+3.67994*ii, -7.79176-8.15834*ii, 2.65762+.243521*ii, -.233095-.343889*ii, -3.00911-1.60514*ii, .0741517-.0439072*ii, -.739016-1.65681*ii, 1.35441-1.98147*ii
.864286-1.93618*ii, -.501651-2.12811*ii, -.633769-2.26798*ii, -2.00979+.76478*ii, .0704183-.0161326*ii, 1.06815-.933726*ii, .041678-1.0944*ii, -.0841316-.142001*ii, 3.70509-1.5624*ii, -.566006-.669787*ii
.105078-.560548*ii, 2.94927+.441128*ii, .893377+.316758*ii, -.631285-2.67473*ii, .3145-.404227*ii, .77446-.549225*ii, -5.41091+2.93668*ii, -.110964-.264594*ii, 2.12782+1.37679*ii, .272579+1.26084*ii
.518868+2.65931*ii, .330089+.0360046*ii, .921256+.048775*ii, 1.05983+.805019*ii, 2.59719-.977723*ii, .255414+.132444*ii, -2.41643-1.09765*ii, .17655-1.68264*ii, -.080781-.519608*ii, .750019-.574868*ii
.543411-.303092*ii, -.258123+.194793*ii, .245363-1.70738*ii, -2.15959-1.05996*ii, -.0439315-.0149923*ii, -1.55845-1.53474*ii, -1.15288+1.20106*ii, .331789-1.33531*ii, .194714-.378827*ii, 1.01012+.230952*ii
-.243991+.283043*ii, 2.56052+1.73497*ii, -2.91433-1.1749*ii, -.707053+2.19546*ii, -.277233+2.27919*ii, -.021705-.224581*ii, -1.0663-.432247*ii, -.0468963-.110012*ii, .4037+.423221*ii, -.291345-2.71913*ii
-21.8695+26.7959*ii, 30.7466+27.2054*ii, .000100901-.0000430133*ii, 12.0917+18.1262*ii, -7.5036+11.5903*ii, -44.4509+17.751*ii, -8.55944-5.45691*ii, .0114129+.0242055*ii, 1.09662-.756311*ii, 4.06886-5.1989*ii
.858788+.295405*ii, -.130291+.0970056*ii, -.857587+.203926*ii, -2.97846-.325894*ii, -.902679+1.64986*ii, -.34818+.408127*ii, -1.31029-.652492*ii, 1.96478-1.65421*ii, .567316+.16183*ii, .559444-.276434*ii
-12.0076-7.00628*ii, 31.9827-21.5705*ii, 3.11539+4.07436*ii, 20.6013+12.4214*ii, 2.77268-1.78935*ii, -.473415-.0469465*ii, 6.05502+6.01423*ii, -.014451-.0217509*ii, -.00468672+.0308529*ii, 38.2904+16.7944*ii
.704154+.526881*ii, -.064656-.557021*ii, -2.92578+1.15905*ii, .579234+1.89539*ii, 2.03293-.100863*ii, .16683-.146414*ii, -2.20074-4.64588*ii, -1.08436-.876457*ii, -.848615+.366141*ii, .743257-.552826*ii
-.801266+.379201*ii, -.350647-.214913*ii, -.107177-.390193*ii, -1.18551+.613131*ii, -.13623-.520704*ii, .987573+.023041*ii, .618894-1.34109*ii, -.44482+.916805*ii, .855089+.9937*ii, -.658073+.102953*ii
.046803+1.95548*ii, .403222+.493363*ii, -.0033386+.147161*ii, -1.12649+3.45923*ii, .494337-.407894*ii, 2.18527+1.16843*ii, -1.61187-1.83514*ii, -.375919-.757679*ii, -.54575+1.00562*ii, -.494634-.73682*ii
-.123208-.274614*ii, .522521-.435658*ii, .00679132+.00598434*ii, -.184725-.629636*ii, -.698869+2.43628*ii, 1.2805+1.70725*ii, -2.09644-3.05171*ii, .901576-.372044*ii, .647997-.162654*ii, -.267185-1.16991*ii
1.37549-2.45365*ii, 1.10216-.077844*ii, .0737614+.0623688*ii, 2.62984+1.56896*ii, -.405391-.621379*ii, 1.42593+2.18423*ii, 1.22579+1.7686*ii, -.389615-.240419*ii, -.871674-2.4065*ii, -.623479+.470925*ii
-.460003+.245807*ii, -.18762+.826571*ii, .0287615+.0409693*ii, 1.25642+.484648*ii, -.730569-.523543*ii, 1.24381+1.79419*ii, -.922832-2.37727*ii, -.604048-.239203*ii, -.177815+.166093*ii, -.65196-2.12163*ii
1.0421-.888195*ii, .0504539+.251374*ii, .090238-.918096*ii, -.201708-.501322*ii, -.0607545+.0858494*ii, -.221302+.915368*ii, .738992+.196422*ii, .378859-1.11342*ii, -.19442+.155592*ii, -.627608-1.03063*ii
2.34028+1.42469*ii, .214055-.0483487*ii, -1.33339-2.26093*ii, -1.78182-2.41908*ii, -1.07345-3.45112*ii, .142186+.173822*ii, -2.71398-1.34323*ii, 1.19416-2.45995*ii, -.161394+1.98848*ii, -.317802-.233586*ii
.652104+.657399*ii, .0907693+.110464*ii, .0445778+.163578*ii, .934759+1.69559*ii, 1.00668-.310646*ii, 1.31319+.040419*ii, -.025363-1.04892*ii, -.270344-2.45572*ii, -.939108+.861838*ii, -.273825-.289222*ii
-.17042-.302278*ii, .711977-.350498*ii, 1.85566-.137954*ii, .644366+2.31963*ii, -.968005+1.4391*ii, .318187-.132447*ii, 1.21355+.201741*ii, .413428+.247723*ii, -.748327-.415332*ii, -1.01462+.530895*ii
-1.37273-.940735*ii, .683808-.133699*ii, 1.37419-.69596*ii, .076470-1.55573*ii, -.0491107-.00592288*ii, -.998455-1.50272*ii, -.0701842+.491302*ii, -.173655-.302336*ii, -.634811-.8804*ii, -.80238+.51383*ii
1.20194-1.35481*ii, -.43875+1.47087*ii, .123326+.295033*ii, .11016-1.54793*ii, .485606+1.37979*ii, .271426+.674259*ii, .025425-1.22314*ii, -.217367-.120418*ii, -3.22004+.576007*ii, .427138+.693643*ii
-.698433+.902595*ii, 1.08812+.911066*ii, .0847012+.027621*ii, -1.48853+.546098*ii, .944586-.027725*ii, .542693+1.64449*ii, 2.03053-.782827*ii, -.228096+.276511*ii, .638222+1.45217*ii, .256245+1.09527*ii
-2.52207-.9147*ii, 2.01979+.29802*ii, -.0057498+.0256266*ii, 2.66696-1.99525*ii, 3.99299+.051764*ii, .765616-2.11442*ii, -.115532-.125505*ii, .0183972-.0672897*ii, .972628-.871374*ii, .631359-1.34626*ii
-.584218-.735008*ii, .0800461+.136263*ii, .515622-.741466*ii, .092804-.943531*ii, .113933-.982042*ii, .36608+.187271*ii, .18805-1.05373*ii, -.372953-2.22649*ii, .113513+.0571706*ii, -.374809+1.272*ii
-.672208+.739589*ii, -.0433515+.0763266*ii, .307636+.0215385*ii, -.525969+.305923*ii, .924227-.330862*ii, .071355+.56121*ii, -.843104+.424269*ii, 2.79345-2.60054*ii, -.737572-2.55692*ii, -.199042-.0838457*ii
-.287704-4.8936*ii, .284393+.344565*ii, -6.05334+1.4816*ii, 2.10929+1.65107*ii, -.0652704+.03454*ii, -.739144-.616845*ii, -3.56664-4.12594*ii, .786936+1.62167*ii, .206185+.251217*ii, -.001921-1.39432*ii
.218377+.509664*ii, -.253019+.354337*ii, .0499222-.329259*ii, .821878-.337918*ii, .772711+.019766*ii, .649829+.356973*ii, .756919-.139551*ii, -.453579-.526362*ii, -.760576+.276677*ii, .258516+.833052*ii
1.24341-1.7688*ii, -.233664+1.36391*ii, -.092392-1.38598*ii, -.318314-.0162149*ii, .289732-1.13067*ii, -.176535+.0117917*ii, 1.51864-2.1441*ii, -.243471-.322315*ii, -.946871+1.27767*ii, -.257272-1.07907*ii
.890515+.59856*ii, -.45868+1.16593*ii, .227181-.126635*ii, .546492+1.63006*ii, .594726+.58105*ii, -.992196-.530544*ii, .107672-1.27915*ii, -.280439-.136361*ii, -.023157-.73883*ii, 1.51642+.312244*ii
-.218489-2.32415*ii, 1.48577+.977213*ii, .012760+1.14216*ii, -.918512+1.40727*ii, .779327+.3979*ii, -.51654-.030348*ii, -1.43006+.036606*ii, .129915+.192125*ii, .571065+2.02244*ii, .382202+1.02501*ii
.672092+.882025*ii, -.112366-.217088*ii, .797375+4.60701*ii, -1.21081-4.2594*ii, .00263808+.00147909*ii, 2.14266+6.72855*ii, -6.16437-1.76509*ii, 2.91338+2.06703*ii, -1.28885-.332841*ii, -.207901+.465273*ii
-1.70089-4.01773*ii, 1.43364+.749664*ii, 1.18374-1.19565*ii, -.413825+1.09735*ii, -.0406331+.0437681*ii, 1.33573+.27268*ii, .013206+1.31458*ii, .233582+.0718891*ii, -1.11492-3.05893*ii, .781641-.302933*ii
-1.07552-2.05189*ii, -1.5484-1.07571*ii, 1.62457-4.94879*ii, 7.53566-.841167*ii, -.0173329+.0334245*ii, 2.23059-1.0868*ii, -6.00031-.227934*ii, -.248678-.372866*ii, -1.02115-.020058*ii, .467852-1.54652*ii
.675951-.27838*ii, 1.3925+.134712*ii, .00101162-.0282576*ii, .757485+.02342*ii, -1.20284-1.66027*ii, -.441577+1.37357*ii, .417243+.479969*ii, -.185889-.063912*ii, -1.37259+.115659*ii, -1.19359-.108019*ii
-.108968+.998965*ii, .181206+.260287*ii, -1.94914+1.72749*ii, -1.4156+1.04878*ii, 2.85652-.1186*ii, .193697+.0125149*ii, -1.15639+2.11964*ii, -1.68509-.122337*ii, -.360897-1.77622*ii, -.48715+.100705*ii
.573539+1.16729*ii, .866573-1.1681*ii, 2.75575+2.15406*ii, .798033-6.49713*ii, .489629-4.23272*ii, .250344-.0852469*ii, -1.57952-1.43319*ii, -.333724+.0923045*ii, 1.30606+6.04419*ii, -.525305-.238089*ii
-.101839+.511885*ii, -3.70092-1.51973*ii, 1.94118-2.4773*ii, 1.12622-1.6478*ii, -.589648+1.36106*ii, .136032-.222655*ii, 1.56492+.890876*ii, -.114673+.0150946*ii, 2.22372+2.22687*ii, 1.31459-.264063*ii
-4.70914-3.97186*ii, -2.06526-9.08043*ii, .672561+5.61205*ii, 9.25928+5.07588*ii, 1.78703-11.2252*ii, -.157463-.0371061*ii, 4.02717-1.27396*ii, -.0053568+.0759158*ii, -4.49632-1.8934*ii, .750376-1.46162*ii
1.16561-1.13148*ii, .140444-.126356*ii, -.052234-.0133778*ii, -.283826-1.19816*ii, .775585+.057672*ii, -1.89069-1.04922*ii, -.732569+.116956*ii, -.955803+1.24824*ii, -.035255-.349436*ii, .3945-.777874*ii
-2.19714+1.09812*ii, .189749+.151286*ii, .224316-.665177*ii, -.758232+1.37342*ii, .654128-.002244*ii, .067253-.734512*ii, -.929513-.623808*ii, -.554239-1.39755*ii, -.139024-1.2494*ii, -.482575+.200311*ii
-.577833+1.1073*ii, 1.85023+1.46366*ii, .564858-.870032*ii, -.962149-1.14182*ii, .085009+.0480466*ii, .958068-1.19559*ii, -.827666-.917514*ii, -.0403329-.157397*ii, .687573-.466455*ii, -1.18491+1.61602*ii
.88893-2.56954*ii, -4.40341-2.05708*ii, -7.62242-2.24427*ii, 6.04987+1.12557*ii, 1.84744+8.44263*ii, .0795601+.0891025*ii, -1.21069+3.22109*ii, -.113683-.066324*ii, 5.72258-6.92571*ii, .691722+.535335*ii

component_2:
equations:
-6.28*sintheta*dtheta*r^2+dA
ap^2-.5*x0^2*w^4
75.89*P-319.1*qc^2*x0^2*w^4
points:
-1.36836-2.4614*ii, 6.52752-1.99327*ii, -.00963637+.0226134*ii, 1.26608+1.18884*ii, .576501-2.22938*ii, 2.20774+.108334*ii, .21392-4.24018*ii, .0931069-.046574*ii, 4.44327-1.57566*ii, 1.43051+.031772*ii
.107889+1.26333*ii, -6.42148+.93242*ii, -.0365056-.00987789*ii, .624331-.202396*ii, -.533021+1.03113*ii, -1.49191-.393646*ii, -.925711+4.59572*ii, .0593384+.0985845*ii, -3.96718+.743048*ii, -1.50753-.030877*ii
-.172734-.466841*ii, -.0262819+.0162951*ii, 1.18577-.312784*ii, 1.06903+.59874*ii, -.229357-.310845*ii, .053417+.639532*ii, .00260092+.00068169*ii, -.448461-.365009*ii, .0482556+.119541*ii, -.445578-.3751*ii
-.094029+2.18664*ii, .007148-.651654*ii, -.86468+1.4413*ii, -.0586143+.307561*ii, -.00812341-.00150062*ii, -.50061-1.8276*ii, 1.0012+.031717*ii, .002577-.529583*ii, -1.17896-1.47994*ii, .657538+.233946*ii
1.16915+1.63126*ii, -.096671+.403745*ii, .899191+1.80028*ii, .075563+.874117*ii, .0258224-.00813234*ii, -1.50915-.535624*ii, 1.48935-.36135*ii, -.356477-.96451*ii, -1.44938-.057269*ii, .491632-.403814*ii
-1.6+1.68396*ii, .419664+.810029*ii, -1.64049+.463495*ii, .148536-.244463*ii, -.0010528-.00868929*ii, .792777-1.55699*ii, 1.74132+1.08194*ii, .371276-.393782*ii, .120253-1.18626*ii, .296972+.996922*ii
-.528977-.62895*ii, .121938-.275673*ii, .069341-1.75387*ii, 1.11129+.179309*ii, .0318223+.056561*ii, 1.19212+.390389*ii, -.481233+.111682*ii, -.693559+.40681*ii, .442927-.204981*ii, -.874528+.329626*ii
-.897336-2.305*ii, 6.65206-2.20099*ii, -.0133938+.0254173*ii, 1.15485+1.2825*ii, .707564-2.11672*ii, 2.06998+.031202*ii, .178582-4.61199*ii, -.0953657+.0456574*ii, 4.23597-1.58758*ii, 1.47974+.028894*ii
-1.96152+.100283*ii, -.838766+.191109*ii, -1.69034-1.14158*ii, .818146-.414002*ii, -.0237928+.0011836*ii, 1.51592-.84074*ii, -.09953+1.85672*ii, .27849+.470333*ii, .26383-.833155*ii, -.586306+1.02389*ii
