variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pii, Tj
.719456+.519473*ii, -1.48193-.264162*ii, .010078-.819949*ii, .987929+1.07397*ii, -1.40565-.099792*ii, -1.08862-.746015*ii, -.53537-.331553*ii, -1.44497-1.41593*ii, -8.93416e-29-5.53139e-28*ii, -.66833+1.53155*ii, -1.3721e-29+8.43311e-28*ii
-4.37135-.33761*ii, 3.87829-1.51851*ii, -.211682+.7589*ii, 2.20579+6.48584*ii, 1.57555-2.21109*ii, 6.30697-3.17963*ii, -.833068-1.38339*ii, -2.64974+3.42981*ii, 6.50883e-49-7.71408e-49*ii, 2.59411-3.43318*ii, 1.35292e-48-3.98011e-48*ii
-2.59879-.073529*ii, 1.61397+1.02051*ii, .678211+.460513*ii, .215216-.509272*ii, .286631-1.93872*ii, -1.52813+3.55394*ii, -.156827-1.31728*ii, 1.79607-5.39758*ii, -1.93781e-36+7.69987e-36*ii, -1.15137-2.10641*ii, -1.09854e-35+1.04498e-35*ii
-.797248-.152453*ii, .063501-2.91074*ii, .116131-1.36586*ii, 2.51082+1.28441*ii, -4.40107-1.91485*ii, .431888+.0083378*ii, .164988-.0371439*ii, -.931638+.787686*ii, 6.68578e-32-1.56405e-31*ii, 1.66862+3.0678*ii, -4.51008e-31-2.04538e-31*ii
.618068-1.77565*ii, .101678+.791549*ii, .917069+.70789*ii, .414863-.447497*ii, -.884616+1.4265*ii, -1.16325-.780568*ii, -1.09309+.244582*ii, -1.91734+3.7381*ii, 5.9875e-26+1.45512e-25*ii, -.664771+.1056*ii, -1.09092e-25+6.21894e-26*ii
2.48044+2.1555*ii, .177246-2.65458*ii, -.82212-.643583*ii, 1.70578+.140286*ii, -.192144-2.21007*ii, 2.4658-1.73424*ii, -1.06483+1.02976*ii, -3.90351+.328605*ii, -1.12204e-27-4.00063e-28*ii, .988587-2.28512*ii, -1.26088e-27+2.90763e-27*ii
1.22831-.9188*ii, .198148+.0094699*ii, -.800501+.071416*ii, 2.38735+1.30362*ii, -1.51836-1.99026*ii, 2.12348-1.06341*ii, -.005803+.612734*ii, -.789156-4.34315*ii, -4.64479e-19-9.46578e-20*ii, .140053-1.19203*ii, -9.11394e-20-2.31549e-20*ii
-6.54437+19.7346*ii, 4.57131-10.4433*ii, -.936949+.28399*ii, -8.77214-18.0877*ii, .924758+.428339*ii, -17.1093+13.3333*ii, 2.31177+20.2695*ii, -7.37606+5.85921*ii, 1.0509e-44+2.09011e-44*ii, 17.7275+2.19215*ii, 2.66317e-43-1.42029e-44*ii
.022614+.960326*ii, -1.7417-2.28145*ii, -2.70644-1.89608*ii, 2.84426+1.0436*ii, -.47393+1.44054*ii, .0833614+.0280905*ii, .596873-.212065*ii, -2.73755+3.45279*ii, 1.93603e-22+2.44943e-23*ii, .819719+.450336*ii, -2.81316e-22-4.84358e-22*ii
.38847+.129721*ii, .53836+.016526*ii, .127659-.608031*ii, -1.37745-1.28413*ii, .575431+.976318*ii, -1.05658+.097065*ii, .272664-.237188*ii, -1.04468+.145523*ii, 1.30997e-19-2.377e-18*ii, -.250146-.277386*ii, 1.09806e-19-1.27751e-18*ii
35.1522-24.0824*ii, -4.8309+11.6352*ii, -.114674-1.25734*ii, 11.8012+23.5391*ii, -15.4075-11.1882*ii, -24.4212+10.8691*ii, -.750672+2.10814*ii, -5.80749+7.47947*ii, -1.05893e-31-5.70041e-32*ii, 18.2189+25.1194*ii, 1.17481e-30-9.56705e-31*ii
-1.21875+.0367*ii, .833533+3.01029*ii, 2.21737+1.68291*ii, -1.63195+1.92869*ii, 3.42856-2.15192*ii, -.0377483+.152756*ii, -.25983-.152377*ii, 1.65927-.903439*ii, 1.6469e-30+8.94197e-29*ii, -2.25944+5.60263*ii, -2.67807e-28+7.9492e-29*ii
-7.40159-5.10184*ii, .39225+11.407*ii, .935716+1.34914*ii, -4.87381-2.97665*ii, -4.1184+3.95334*ii, -.810457+3.23475*ii, .316457+1.54257*ii, 4.30751+3.01136*ii, -1.90715e-26-7.35222e-27*ii, 3.66134+.775746*ii, 7.63857e-26-2.20432e-25*ii
.775712-.611286*ii, 1.70171-.901154*ii, -1.02427-.376569*ii, -1.59235+2.865*ii, .658368-.948418*ii, .163763-.812951*ii, .818082+.250009*ii, -.083488+1.8166*ii, -1.80663e-32-1.42255e-32*ii, -1.20846+.352319*ii, -4.3563e-32-7.92711e-33*ii
-.258298+.269293*ii, .233083+.595667*ii, -.159306+.503414*ii, .247201+.244387*ii, -1.2085-2.14462*ii, .202125-1.32303*ii, -.0437926-.145118*ii, -2.41525-1.45995*ii, 1.03203e-18+1.50474e-19*ii, 1.88411-.454472*ii, 1.50917e-19+6.4982e-19*ii
.684287-.495522*ii, -.297908-.095872*ii, .119319-.588977*ii, -.663464-.548652*ii, -.963765-.20856*ii, -1.21141+2.00142*ii, -.571966+.637927*ii, -.83308+.172808*ii, -1.36849e-18-1.97219e-19*ii, -.18854-2.04867*ii, 3.88776e-19+1.89953e-19*ii
-.605721-.036381*ii, .233907+.137434*ii, -1.77298-1.05819*ii, -.761325+.517995*ii, -1.31177-1.27953*ii, -.0749541+.121002*ii, .250486-.216596*ii, 1.2942-.800655*ii, -1.77212e-18+1.47125e-18*ii, 1.54219-.974497*ii, -6.1671e-19+1.00584e-19*ii
-4.16591+.96824*ii, -3.0675-5.49221*ii, .568659+.445873*ii, .84954-8.17257*ii, -.264645+.0888358*ii, -.10251+8.18999*ii, 15.2511+1.46084*ii, 3.28085-.282554*ii, 1.3227e-29+1.19419e-29*ii, -8.41119+4.32979*ii, 2.50139e-29-1.09277e-28*ii
1.30859+1.23137*ii, -.473832+2.8376*ii, 1.08139-2.68195*ii, -.490586+3.08228*ii, 1.89403+2.65534*ii, -.214861+.0024779*ii, .540336-.107396*ii, -1.30087-.654006*ii, -1.71591e-33+1.51271e-32*ii, -.383785-1.71078*ii, -4.21115e-32-1.20368e-32*ii
2.87116-2.98386*ii, -3.22949+1.96145*ii, -1.16875+.900705*ii, 1.95378-3.46336*ii, -1.12331-.204483*ii, 1.66122+.926023*ii, -2.00596+3.02146*ii, -.33212+1.35192*ii, 1.79295e-21-3.06966e-21*ii, 1.32863-1.88547*ii, 2.3069e-22+1.34302e-20*ii
5.09117-9.7706*ii, .433922-5.29416*ii, -.948066-.363091*ii, .571269+.481678*ii, 2.66262+1.90457*ii, -2.65644-10.3544*ii, -.47149-3.33228*ii, 2.98428-.757862*ii, 3.84563e-28+2.92166e-28*ii, -3.6754-7.64003*ii, 1.71364e-27-1.90916e-27*ii
2.28702+2.44282*ii, 1.32667-1.50255*ii, -.372719+1.3338*ii, -5.22702+2.43335*ii, -1.59283+4.21681*ii, -1.67997-.471001*ii, .327684-.666137*ii, 2.50837-1.55934*ii, 6.98666e-28-6.61222e-28*ii, -1.67674-.699274*ii, -6.6621e-29-1.92701e-27*ii
1.6397+.308291*ii, 1.98525-.112432*ii, -3.30236-7.06736*ii, 1.09335+2.66007*ii, .472001+.325689*ii, -.0134014-.0239188*ii, 2.65873-1.18142*ii, -2.04168-2.25832*ii, 1.73314e-36+1.38888e-36*ii, 8.90425+1.37971*ii, 3.59687e-36+2.56241e-36*ii
-.977187+.529739*ii, 1.61725+.749962*ii, .083382-.735968*ii, .432424+2.15008*ii, 1.90893-.199055*ii, 1.52006-1.33964*ii, -.535022+.221716*ii, -.463754-1.35933*ii, -3.20951e-28-1.98621e-27*ii, -2.3028-.934555*ii, 9.70528e-28-3.4529e-27*ii
.054092-.902513*ii, 1.73134-2.04321*ii, -.386155+.547375*ii, -2.18837-2.17731*ii, .589903+1.00121*ii, 1.85431+.78812*ii, -.645505-.434351*ii, -.802258-.316168*ii, 5.61947e-20+3.10768e-20*ii, -.0247853+.0643092*ii, 1.60789e-19-6.10129e-20*ii
-3.00547+8.1036*ii, -2.44449-1.4936*ii, .459555-1.12837*ii, -1.00678+4.06848*ii, -3.06512+3.21798*ii, -2.36551-5.32035*ii, 1.78677-.767931*ii, 1.50507-1.9256*ii, 3.92529e-29+7.30526e-30*ii, 2.54161+1.19093*ii, -8.50423e-29-7.64859e-29*ii
-.288117+.785329*ii, 1.48977-.710122*ii, 1.0954+.002027*ii, -2.51126-2.39707*ii, -.0112571+.404263*ii, -.237694+.655381*ii, 1.96094+.658091*ii, .367979+.0812364*ii, -4.2825e-21-8.77692e-22*ii, 1.0026-.167312*ii, -7.00322e-21+1.73353e-21*ii
-.333475+.532867*ii, -1.06277+.227302*ii, -.299492-.655416*ii, -.28813+1.13713*ii, .58574-.078451*ii, 1.19618-.186143*ii, -.678987+.818792*ii, .520158-.872081*ii, -6.7062e-20-1.86729e-20*ii, -.674436-.007127*ii, 7.5516e-20+4.6017e-21*ii
.112961-.234762*ii, .846983-.973989*ii, .457028-.251522*ii, -.941256-1.15465*ii, -1.18869+.705817*ii, .950883-.110905*ii, -.15696+.104297*ii, -1.9896+.587311*ii, 4.12562e-29+2.94041e-30*ii, .384684-1.13639*ii, 3.78072e-29-3.76926e-29*ii
-.99918+.247511*ii, -1.28411-.770643*ii, -.410483-.703591*ii, -2.47797-.947055*ii, -.065810+.763065*ii, 1.06579+1.1273*ii, .434066+1.27199*ii, .563852-1.25369*ii, -3.79596e-24+2.45599e-24*ii, -1.85853-.193195*ii, 6.7671e-24-2.2843e-25*ii
2.38789-3.91057*ii, -.999944+.618169*ii, .94566+9.6744*ii, -4.98639+1.57844*ii, 3.95165+1.75672*ii, -.0328079+.0357096*ii, .137226-1.05061*ii, 3.82731-5.06878*ii, 7.17979e-30+1.1034e-29*ii, .311219+1.371*ii, -1.40002e-29-6.59502e-30*ii
.913732-.657786*ii, 2.7472-.081994*ii, -.591547-.343763*ii, 1.2876+1.43841*ii, -.506368-.014243*ii, -.254483-2.39169*ii, -1.76655+1.34872*ii, -1.05787-.401821*ii, 2.71947e-24-1.97893e-24*ii, .2544+.677663*ii, 7.30867e-24-5.65951e-24*ii
.752635+1.37759*ii, -4.48406-3.57719*ii, .346971+.195782*ii, -2.03892+2.20938*ii, .520639+.204097*ii, 9.881+.42827*ii, 2.15212+1.8023*ii, 5.28192-1.3396*ii, 4.71329e-26-5.91376e-26*ii, -3.13259-2.69922*ii, -4.22893e-25+9.65732e-26*ii
.881935+1.98936*ii, -4.33029-1.80689*ii, -.727982+.13608*ii, -1.06501+1.81804*ii, 2.11674-1.46377*ii, .189179+3.96301*ii, -.1578+.830701*ii, 1.72961+1.70839*ii, 3.82175e-25+4.1713e-25*ii, .911594-.89671*ii, -9.01221e-25-2.49685e-24*ii
-.294437+.284619*ii, .595255-.688876*ii, .774092+.575485*ii, .611214+.204613*ii, 1.186+1.08108*ii, .201772+.391175*ii, -.0161166+.254674*ii, .000628+1.08499*ii, -2.68221e-21+2.5301e-20*ii, 1.78899+.415817*ii, 1.58327e-20+1.69083e-20*ii
.319288-7.3087*ii, 1.37858+.000618*ii, -4.31689+7.29893*ii, -3.67196+.455305*ii, .476731+1.87617*ii, .0869296+.0528492*ii, -3.61866-1.08967*ii, -.981565-1.73842*ii, 4.7656e-20+1.62198e-20*ii, 4.52737+11.234*ii, 6.56877e-20+2.23898e-20*ii
.0006527-.160009*ii, -.767763+.996712*ii, 1.11656+1.53048*ii, 1.58994+1.04705*ii, -1.71914-.622364*ii, -.0425094+.0134366*ii, .0294549+.0824115*ii, -.039437+.522065*ii, -1.30274e-22+2.86943e-22*ii, 1.22575+1.62961*ii, -1.8598e-22-3.5015e-22*ii
.807583-1.14339*ii, -.684634-.576187*ii, .369125+.352733*ii, -1.67709-1.21375*ii, -.0879574-.213688*ii, -4.24113-3.29398*ii, 3.24529+5.11507*ii, .166934-.391778*ii, 1.13919e-20-6.96105e-21*ii, 1.01377-.878607*ii, -1.18102e-20-1.7981e-21*ii
-.064874+.661308*ii, .750217-.736422*ii, -1.28659-1.53062*ii, -.034361+1.72891*ii, -.736767-.821299*ii, .165731-.0124579*ii, -.406893-.444003*ii, -.42791+.173901*ii, 5.77912e-19+8.03446e-19*ii, .229566+.149635*ii, 1.02523e-18+1.77172e-19*ii
-1.14187-2.58201*ii, .791931+5.24755*ii, -2.99186-.041106*ii, -3.19605-1.81092*ii, -.276909+1.68688*ii, -.135417-.284786*ii, -1.38228+.903816*ii, -3.47014-1.56527*ii, 3.05639e-21-3.13236e-21*ii, 2.13785+.543821*ii, 1.88577e-20+1.35579e-20*ii
-.214863+.389906*ii, -.009083-1.30692*ii, .101618+.253682*ii, .144105-.649234*ii, -.391464-.543647*ii, 5.68587-1.79089*ii, -.284896-.60037*ii, -.140659+.769265*ii, -3.8596e-19+6.90136e-20*ii, -.513192-2.27028*ii, 9.3701e-20+5.03793e-19*ii
.273925+.991916*ii, -1.6592-2.03576*ii, -.626447-.433205*ii, .790534+1.36788*ii, -.515843+.859724*ii, 1.76651+.161769*ii, .707777-.743294*ii, 1.36091+2.5268*ii, 4.03861e-26-1.67268e-25*ii, -.680344+.356912*ii, -4.07527e-25+1.95314e-25*ii
-3.66076+.560794*ii, .457662+.0535791*ii, -1.10521-1.00702*ii, -.396096-.315189*ii, -.668578+.672961*ii, .097847+1.65371*ii, 3.13921+2.32101*ii, .077292-1.78724*ii, 2.9669e-19+1.84428e-18*ii, -1.41959+2.25024*ii, 3.69685e-20+8.59954e-19*ii
3.51664+3.8061*ii, -4.13492+4.33441*ii, -1.27889-.287146*ii, 3.12014-.376544*ii, -.471799-.90554*ii, 2.79752+1.12769*ii, -4.89712+1.332*ii, 5.28582-3.47875*ii, -2.41824e-28-1.82987e-28*ii, .802425-2.71139*ii, 1.79307e-27-2.91526e-28*ii
1.43459-1.93356*ii, -.633301+3.59824*ii, -.266031+.935994*ii, -2.12797+.553533*ii, -.703137-.924801*ii, -.214568+2.5337*ii, .577514+1.99033*ii, -1.6041+1.4935*ii, 1.15391e-27+3.42033e-27*ii, 2.64873-2.68506*ii, -1.3038e-26+1.98596e-27*ii
2.31868-.071079*ii, 6.18235+1.91752*ii, .19189-.666344*ii, -3.35292+1.58792*ii, -.280792+4.19618*ii, -4.00501+2.68984*ii, -.053675-.548978*ii, .587569+1.14986*ii, -1.73085e-26+5.3496e-28*ii, 2.12146+8.60704*ii, -1.08033e-25-2.98821e-26*ii
-2.20541+1.47348*ii, 1.31006+.798562*ii, -.897912+.108778*ii, .000532-1.2351*ii, -1.33542+.564667*ii, -3.04794+1.10531*ii, 1.79678-.343634*ii, -.067448-2.13731*ii, -1.65777e-27-5.93672e-27*ii, -2.17485+2.66052*ii, 2.56905e-27-9.10131e-27*ii
4.24783+2.9467*ii, -5.04298+4.86005*ii, -.612822+.839606*ii, -4.06575+8.50423*ii, .995223+4.27693*ii, -3.79587+2.91288*ii, .872826-.790093*ii, .548533+.754389*ii, -1.34835e-21-2.72461e-22*ii, -5.09631-1.10436*ii, 8.12389e-21-5.17904e-21*ii
-3.23773-1.58615*ii, 1.73635-2.06542*ii, -.280872+1.39452*ii, -1.21867-1.38984*ii, -1.42364-3.96693*ii, 1.77869+.10333*ii, .613711-.595934*ii, .408835-.017956*ii, -7.84363e-26-2.61997e-25*ii, .452472-.694543*ii, -6.77327e-25-2.92915e-25*ii
2.91192-.256587*ii, 3.87208-1.68467*ii, .440515-.951904*ii, -2.65067+3.82934*ii, -.988884+.385791*ii, -1.5353+2.16858*ii, -2.64354-.771846*ii, 1.48197+2.03198*ii, -2.85659e-24+7.1942e-24*ii, 2.7869-.535817*ii, 1.0589e-24+3.26689e-23*ii
-3.55022+18.9257*ii, -13.6976+15.1925*ii, 1.06597+.52928*ii, -2.04705+21.8457*ii, -.534209+1.52201*ii, 9.12938+10.0731*ii, 11.7997-1.80899*ii, -13.827+29.5159*ii, 4.1305e-27+1.04378e-25*ii, 6.83415-8.89819*ii, -1.64235e-24-1.36697e-24*ii
-.574488+.422473*ii, -.102816+1.50665*ii, -.315309+.534929*ii, 1.95576-2.25525*ii, -.176422-.317468*ii, -.237056-1.83424*ii, -.248421-1.94765*ii, -1.1423+.043043*ii, 6.39889e-25+9.49321e-25*ii, -2.80115-.379392*ii, -1.49609e-24+8.66484e-25*ii
-.373323+.614087*ii, 1.00637-.633463*ii, .001258-.550656*ii, -.0505472+.0889188*ii, .145378+.250743*ii, 1.22191-2.03079*ii, 1.18687+2.177*ii, .463635+1.09599*ii, -2.19148e-24+7.1925e-26*ii, 1.28321+.414808*ii, -2.15987e-24+1.4606e-24*ii
-2.33608+.346042*ii, 3.73325+4.15195*ii, 3.31362-2.06013*ii, -6.08273-2.0602*ii, 1.47625+3.72663*ii, -.0882753-.127552*ii, -.134378+.57363*ii, 2.92424-.307321*ii, -5.30202e-26+7.71306e-26*ii, -.607827-1.10328*ii, -5.1818e-25+6.78107e-26*ii
.225933-.387147*ii, -1.12993-1.08055*ii, .508724+.450747*ii, -.617499+.563075*ii, -.024471-.4226*ii, -.773042-.586414*ii, .882193+.585711*ii, .807591-.325136*ii, -3.07248e-20+1.20179e-19*ii, .253282-1.11182*ii, 1.64577e-19-1.02595e-19*ii
.731834-.353776*ii, -.626491+1.39236*ii, .253106+.50777*ii, .278897+.133083*ii, -.0464144-.364802*ii, -2.2462-1.15388*ii, .703152+2.09558*ii, -.048074+1.81369*ii, 6.40608e-33-2.01762e-33*ii, 1.60741+.674504*ii, -1.20411e-33+1.01836e-32*ii
-.626938+.343256*ii, 1.17386+.500831*ii, -.615562+.313845*ii, -.003609+.805264*ii, -.30819+.281226*ii, -1.35322-.640485*ii, 1.66456+.405143*ii, -.781039-1.06926*ii, 8.1416e-20+1.73942e-18*ii, -.625958-.56643*ii, -7.75582e-19+2.0826e-18*ii
9.75743-1.49402*ii, -2.24106-3.78908*ii, -2.18669-11.7058*ii, -2.38578+9.15682*ii, -1.25296+.280024*ii, -.0679711-.0150153*ii, -7.67084-.521962*ii, 6.40645+3.0095*ii, -2.24535e-25-1.22135e-24*ii, 10.745-10.9146*ii, -4.12461e-24+3.58791e-24*ii
.00810379-.00567368*ii, 1.84338+.015266*ii, -.0599507+.054336*ii, 2.00832+2.60206*ii, -.327017+2.16405*ii, .983841+1.14697*ii, -.0031165-.00327379*ii, -1.10692-1.55375*ii, 8.0262e-22+3.41093e-22*ii, 2.41246+.519646*ii, 1.47432e-21+6.41015e-22*ii
-.54453-1.56425*ii, .392349+.0265157*ii, .85586-.478116*ii, -.359429-1.39991*ii, -.728492-.58395*ii, 1.08888-1.3358*ii, 1.50296+.942486*ii, 1.50704+2.33433*ii, -7.85561e-19+1.0127e-18*ii, -.339032+1.02419*ii, -3.35067e-19+3.76504e-19*ii
-2.5589-1.81296*ii, .031489-2.3633*ii, -.636069-.597967*ii, 4.07312+.581131*ii, .455255+.48724*ii, -2.58136+3.20433*ii, -4.60644+.947781*ii, -1.59247+.183941*ii, 1.0073e-28+8.66992e-29*ii, -5.68053+1.10016*ii, 2.08068e-28-2.35325e-28*ii
2.34127-.203687*ii, .526834-.979357*ii, .712832+2.17315*ii, -.47061+1.8929*ii, 2.31681-1.04226*ii, -.383704-.233743*ii, .873357+.304979*ii, 1.94798-.742396*ii, -3.93173e-26+3.9995e-26*ii, -.259035-.596501*ii, 1.84557e-26+5.95764e-26*ii
-.01523+2.5467*ii, -2.2031-1.44798*ii, .59402-.418778*ii, -2.33925+.792186*ii, -.702987+.910519*ii, -4.55055+1.59273*ii, 1.76047-1.34249*ii, 2.81477-.067747*ii, 6.05991e-21-1.38462e-21*ii, 1.0037+.995651*ii, -1.53555e-20-5.72415e-21*ii
-8.55058+.45357*ii, -1.99807+4.85606*ii, -1.06821-.894256*ii, -4.98303-2.56225*ii, 1.54676+2.88092*ii, -.544916+4.37818*ii, -1.11474+2.3695*ii, .720243+4.04809*ii, -5.35815e-37+2.88092e-36*ii, -1.91139-4.75952*ii, -1.29193e-35-8.35822e-36*ii
-.072387+1.82082*ii, .269671+2.02647*ii, -.962968+.057068*ii, -.937765+.402164*ii, 1.82316-.162623*ii, -.308349+1.9338*ii, -.127771+.987318*ii, .243755+1.23774*ii, 1.73381e-27-1.1314e-27*ii, -2.06113-.262598*ii, 2.76031e-27+3.20842e-27*ii
.0349188+.0717727*ii, .614098-.439241*ii, .298008+.382298*ii, 1.11818+.179841*ii, .0243915-.0452869*ii, .25996-.218673*ii, -.906569+1.25934*ii, .634895+.01738*ii, 4.72301e-20+6.4451e-22*ii, -.294868+1.23544*ii, 2.9287e-20-2.03496e-20*ii
.457837+1.19395*ii, .734034-.724666*ii, .589523-.921687*ii, .457272+.669021*ii, 1.60963+1.5015*ii, -1.06587-.071038*ii, .522075+.254752*ii, .322757+.249093*ii, 4.9296e-20-1.3431e-19*ii, -.106662-.350922*ii, -6.11449e-20-1.34311e-19*ii
6.482-1.15763*ii, -5.03364+7.01977*ii, 2.12887-.013714*ii, 2.19717+1.51396*ii, .563292+.462872*ii, 1.43336-.236972*ii, 5.86104-6.87128*ii, 4.91597+1.92648*ii, 1.28952e-27+1.33057e-27*ii, 3.52531+1.23585*ii, -1.58313e-26+2.35448e-27*ii
.018966-.621565*ii, -1.69962+1.49158*ii, -.769977+.157814*ii, .075672+1.40542*ii, -1.38029+1.00422*ii, .424035-.91294*ii, -.223212+.287918*ii, -.142599+.470441*ii, 2.42657e-24+2.1390e-26*ii, -.844335+.293839*ii, -4.15615e-24+3.58306e-24*ii
.059255+2.94237*ii, -4.10687+3.54716*ii, -1.15869+.641107*ii, .431441-.192348*ii, -2.91747-1.52193*ii, -1.40363+.919982*ii, -.429536-.784464*ii, 3.75709-.342018*ii, -4.31038e-22-5.24559e-22*ii, -1.93136-1.78543*ii, 3.63091e-21+6.2533e-22*ii
