variable ordering: ad, T, omega, theta, sintheta, d, g, L, j, Pi, Tj
7.25209e-217-1.67705e-216*ii, 2.11715+.540558*ii, 2.25466-1.34874*ii, -.613144+1.4507*ii, -.613144+1.4507*ii, 2.71953e-217-1.13314e-218*ii, .300836+.245749*ii, -.293833-1.23611*ii, 1.00476+2.51325*ii, 2.75126-.818349*ii, -1.66145-3.41127*ii
1.61115e-31+6.22725e-32*ii, -.233601+.507796*ii, .627451-.796179*ii, .58279+1.36317*ii, .58279+1.36317*ii, -9.55712e-32+1.38279e-31*ii, .291066-.148244*ii, -.48862+1.1422*ii, .117136+1.26756*ii, .128862+.252303*ii, 1.05928+.393894*ii
4.77956e-107+1.46367e-108*ii, .823199-1.01117*ii, -.888007-2.78583*ii, -.044979+.884125*ii, -.044979+.884125*ii, -6.66637e-108-7.11878e-108*ii, -1.61073+1.50633*ii, .159129-.693098*ii, -1.20642-3.01186*ii, -1.77397-.697686*ii, -.749722-2.21733*ii
2.76989e-127-6.92473e-128*ii, -1.0087+1.92777*ii, -2.25061+2.05869*ii, 2.39247-2.59072*ii, 2.39247-2.59072*ii, -2.88531e-129+8.07886e-128*ii, -.797876+2.42313*ii, -1.87573+2.05343*ii, 1.85819+2.24092*ii, -.849245-3.20763*ii, -.062966-1.40194*ii
-9.11795e-316+6.63124e-316*ii, 4.57812+5.71236*ii, 1.83081-1.4419*ii, -12.3645+5.24386*ii, -12.3645+5.24386*ii, -1.03613e-316+1.04261e-316*ii, 9.00299+8.02256*ii, -8.87447+2.76659*ii, 11.9098-9.54201*ii, 8.30918+1.92852*ii, 5.5239-8.99586*ii
1.7092e-64-2.46885e-64*ii, 5.49419+1.20819*ii, -.347689-.21855*ii, -1.22461+.998023*ii, -1.22461+.998023*ii, -8.7834e-64-7.21663e-64*ii, 3.66326+.864913*ii, -7.6276-9.45229*ii, -4.42933+6.02102*ii, -.823111-.810415*ii, -4.5765-1.1771*ii
-3.56084e-65+1.01187e-64*ii, 1.53124+4.2508*ii, 1.48857+1.17566*ii, -1.10937-1.057*ii, -1.10937-1.057*ii, 2.64837e-65+2.07716e-65*ii, -1.11567-.060665*ii, -.268096+1.09904*ii, .317525+1.63694*ii, -1.35906+4.06391*ii, .763536-2.33065*ii
-2.86425e-155+1.16537e-155*ii, .438767+2.29935*ii, -3.01923+4.55612*ii, -.651828-4.38035*ii, -.651828-4.38035*ii, 1.91193e-157-1.12895e-156*ii, 1.78408+2.08716*ii, -.266356-5.07828*ii, -3.46667-.073152*ii, -5.90043-2.4716*ii, -5.74513+3.55391*ii
-4.69435e-268+1.57488e-267*ii, .198862-2.60683*ii, .41534-.885951*ii, 1.89786+1.61326*ii, 1.89786+1.61326*ii, -9.69156e-268-6.36009e-268*ii, 7.58401+.728897*ii, 1.51732+.090443*ii, 1.88961+1.45411*ii, -1.11346-.62945*ii, .60775+.747798*ii
3.18359e-112+4.84036e-112*ii, -13.5551-5.48734*ii, -.078253+1.5046*ii, -2.98641+4.71127*ii, -2.98641+4.71127*ii, 8.44627e-113-2.22527e-112*ii, 4.21361+21.954*ii, 4.86219-8.85791*ii, 5.94273+2.79674*ii, 4.6585-9.98283*ii, -6.94472+1.02326*ii
-3.23539e-234-3.99464e-234*ii, .80666-4.23881*ii, -3.41768+.824439*ii, 4.12461-3.97176*ii, 4.12461-3.97176*ii, -3.35471e-235-6.79389e-235*ii, 9.68469+2.69769*ii, 15.8486-5.37954*ii, -10.9868+5.69629*ii, .368863+7.57597*ii, 11.8073-5.31425*ii
-2.12242e-73-1.41495e-73*ii, -4.05506-1.05557*ii, .373616-.257417*ii, -.700372+.42865*ii, -.700372+.42865*ii, 5.6598e-73-3.39588e-72*ii, .641301+1.11276*ii, .438469-2.04709*ii, -1.19113+1.58098*ii, -.893379+.324733*ii, -1.11316+.204803*ii
-9.72984e-32+7.00464e-31*ii, -.942046-.041496*ii, 2.23695+.903549*ii, -.209553-1.43247*ii, -.209553-1.43247*ii, 7.15576e-32+9.81965e-32*ii, .787863-.002467*ii, 1.08572+.209567*ii, -.0462414+.218265*ii, -1.03491-.472005*ii, -1.59869+.264318*ii
9.95682e-59-9.95682e-59*ii, 1.70992-1.21517*ii, -.303577+.430448*ii, -.82814-2.04966*ii, -.82814-2.04966*ii, -6.77064e-58-5.17755e-58*ii, -1.3267+.010972*ii, .151609+.289166*ii, -.598305+.409784*ii, .001988+.552465*ii, -.023615+1.41101*ii
-2.17659e-136-1.47793e-136*ii, 2.29019+2.91288*ii, 1.59815+1.65535*ii, 1.44043-1.01909*ii, 1.44043-1.01909*ii, -2.68715e-137+3.72842e-137*ii, -.428807-1.54285*ii, .869704+4.54063*ii, 2.61547+2.70699*ii, -.580886+4.22314*ii, .0012265+.46521*ii
1.91171e-56+4.71555e-56*ii, 2.94833-2.67927*ii, -.452946+3.20188*ii, -1.19448+2.10499*ii, -1.19448+2.10499*ii, -4.61997e-57-4.14204e-57*ii, -4.4323+5.86507*ii, 1.00217+3.9199*ii, -2.04901+3.49154*ii, 3.62163+5.32689*ii, .477744+5.91197*ii
4.57641e-102+2.2324e-102*ii, 2.43846-1.27621*ii, .781668+.208735*ii, 1.41415-.017754*ii, 1.41415-.017754*ii, 5.69261e-102+3.12536e-102*ii, -.502381-.833037*ii, -1.91725-1.41935*ii, -3.00521+4.51985*ii, 1.08623-.24429*ii, -.623715-1.58047*ii
1.02311e-156+2.58224e-156*ii, .444407+.064831*ii, -.341509-1.5097*ii, -.146557-.330456*ii, -.146557-.330456*ii, -8.6777e-158-1.36965e-156*ii, .567067-1.45839*ii, 3.03398-2.04796*ii, .554865+1.64543*ii, -.0269468-.346532*ii, 1.36012-1.04079*ii
6.90719e-145+5.00521e-145*ii, -5.36363+5.8691*ii, .396824-1.64818*ii, 3.25921+4.06924*ii, 3.25921+4.06924*ii, -3.00312e-145+2.5026e-147*ii, 8.47335+1.97631*ii, -1.44567-1.61191*ii, -2.2276+4.62582*ii, 3.77247+5.58462*ii, -5.62734-3.09387*ii
1.96677e-222+7.34839e-223*ii, 1.05179+2.49909*ii, 5.81456+1.2257*ii, -.472941-7.37563*ii, -.472941-7.37563*ii, 1.10428e-223+1.3508e-225*ii, 4.07263-3.90784*ii, 3.9784-.41762*ii, 3.76701+6.60176*ii, 1.52627+7.91015*ii, 8.69242+4.62609*ii
-4.1369e-186-6.06746e-185*ii, -1.74409+.166565*ii, -.706869-1.49756*ii, .847485+.849031*ii, .847485+.849031*ii, -2.25231e-185+2.72346e-185*ii, -.811925-.902251*ii, .888625+.626313*ii, -.662104+1.73087*ii, .741141+1.24707*ii, -.498952+.545657*ii
0, 3.4359+3.53891*ii, -3.18915-3.18419*ii, 4.15601-3.58839*ii, 4.15601-3.58839*ii, 0, -2.59821+1.70856*ii, 3.77537+3.53527*ii, -3.49971-1.38269*ii, .15549-11.1134*ii, -4.4064+4.29296*ii
-8.82012e-50+8.71989e-50*ii, 2.0245+1.06429*ii, -1.08389-.743314*ii, 1.49964+1.10808*ii, 1.49964+1.10808*ii, 1.80412e-50+5.27871e-50*ii, -2.39216+1.03613*ii, 1.18799+.852562*ii, -1.23573-.321202*ii, -.70162-1.32921*ii, 3.55214+.277672*ii
7.38638e-127-2.95455e-126*ii, 2.47259-8.3564*ii, .155643+.370466*ii, -.337208-.640947*ii, -.337208-.640947*ii, -1.77273e-125+1.03409e-125*ii, -3.45226+1.03134*ii, -.474429+5.37485*ii, -2.5837-4.10337*ii, 1.7403-.192304*ii, -1.72274+2.29478*ii
7.75037e-207-5.06147e-207*ii, -.336434-.640307*ii, -1.18099-.943424*ii, .326943-.517161*ii, .326943-.517161*ii, -1.75205e-207-4.05769e-207*ii, -.070668+1.14937*ii, 1.1813+.408396*ii, -1.76763-.463971*ii, -.103377+.536799*ii, 1.20949+1.27778*ii
2.61075e-215-1.27637e-214*ii, .32197-1.23012*ii, -.742967-.997025*ii, -1.03636-.39013*ii, -1.03636-.39013*ii, -4.93142e-215-3.481e-215*ii, -.0663579+.372377*ii, 3.2573-1.90298*ii, -2.20784-.990733*ii, -.732836+.296462*ii, .394483+1.00382*ii
5.13067e-290+4.81e-291*ii, -3.68071-4.78942*ii, -.466327+2.57808*ii, 1.58681-4.81931*ii, 1.58681-4.81931*ii, -6.11271e-291+4.60959e-291*ii, -3.42909-5.35893*ii, 3.75915+1.12859*ii, -.729115+3.08473*ii, 7.03197-3.62787*ii, 4.52324+9.13637*ii
-1.23336e-139*ii, .082033-1.07551*ii, 2.8666+1.2056*ii, -.817083-.415335*ii, -.817083-.415335*ii, -1.0046e-141-1.3047e-139*ii, .606096-.360501*ii, 1.42654+3.24852*ii, -.801598+3.04749*ii, .765892-1.49207*ii, -.20462-1.54212*ii
1.03966e-212+8.54006e-213*ii, 1.74461+2.18207*ii, 2.13645-.200885*ii, 1.61252-1.30547*ii, 1.61252-1.30547*ii, 2.97046e-213+2.7848e-213*ii, -1.50203-.768789*ii, -.170132-.706992*ii, -1.38834+.494756*ii, 2.08281+2.15571*ii, -.454384-1.86253*ii
3.06853e-192-2.46579e-193*ii, .493544+1.54739*ii, 4.17874-1.40873*ii, -.157304-.477452*ii, -.157304-.477452*ii, 7.53434e-194+2.73976e-194*ii, -1.91432+1.42405*ii, -1.1522-.593261*ii, 1.65095+1.42096*ii, 2.12112+2.88543*ii, -4.36902-.082504*ii
1.80332e-130, .401528-.650309*ii, -.063511+.67107*ii, .67485+.451039*ii, .67485+.451039*ii, -7.21326e-130-7.60774e-130*ii, 2.2229-.940949*ii, -.947112+2.81492*ii, -.201081+.0752504*ii, .205451+.155378*ii, -.082842-2.15738*ii
6.17214e-189+1.07732e-188*ii, 3.34772+.144753*ii, .893242+1.60249*ii, -.864161-.006153*ii, -.864161-.006153*ii, 2.01997e-189-3.02996e-189*ii, -.765379-1.5489*ii, -1.59738+.214378*ii, .469966+1.82645*ii, 1.37918+2.747*ii, -.869973+2.52536*ii
4.4541e-239-5.09897e-240*ii, .101984+2.69455*ii, .481479+5.49763*ii, -1.20429-1.60833*ii, -1.20429-1.60833*ii, -2.11949e-240-1.31223e-241*ii, 1.08828-6.60269*ii, 1.54555+7.07517*ii, -1.43623+4.58052*ii, -7.38227+.929019*ii, 1.05777-2.27507*ii
1.23133e-78+1.3494e-79*ii, -.639012+.374847*ii, 1.018-.292049*ii, -.369454-.320505*ii, -.369454-.320505*ii, 1.04579e-78+8.09641e-79*ii, 1.84584+1.17521*ii, -2.6305-.569308*ii, .471681+1.10744*ii, -.270521+.284109*ii, .457847+.921867*ii
-2.85747e-100+2.1431e-100*ii, -.158165+.944681*ii, -.50039-.371301*ii, .777461-.429502*ii, .777461-.429502*ii, -5.71494e-101+3.21465e-100*ii, -1.79856-.255813*ii, 2.16664+.149843*ii, -.385009-.393458*ii, .214953-.206991*ii, -.788833+.470765*ii
7.06343e-171+6.14563e-171*ii, -.682276-.53834*ii, -2.77862-13.1739*ii, -6.77521-3.64407*ii, -6.77521-3.64407*ii, -3.15241e-173-6.67124e-173*ii, 1.88274-5.36314*ii, -8.969+6.73529*ii, 11.0209+1.45142*ii, -2.59813+5.24205*ii, 9.25996+3.41659*ii
6.11272e-84+2.57378e-85*ii, 1.18149+2.90795*ii, -1.71317-.583314*ii, 1.09761+1.03095*ii, 1.09761+1.03095*ii, 1.86599e-84-1.19842e-84*ii, 2.43784+.390662*ii, -2.7563+.095578*ii, 3.59423+5.50999*ii, -.163929-2.8355*ii, -3.75424+3.7205*ii
-3.0562e-92-3.95508e-93*ii, -.666857-1.06698*ii, 1.61027+3.99966*ii, -.579202+.051325*ii, -.579202+.051325*ii, 1.63859e-93+1.97005e-93*ii, -4.35055+3.11336*ii, .151785+1.26378*ii, .7668+1.9075*ii, 1.59686-2.19266*ii, .903895+2.13944*ii
7.8206e-149-2.81543e-147*ii, -3.95607-.093451*ii, 3.04709+3.95573*ii, 1.25988-1.42257*ii, 1.25988-1.42257*ii, -2.15068e-148-1.71076e-149*ii, -7.84136-.458029*ii, -6.82297+2.80948*ii, 12.0301-.13962*ii, -5.84241-7.96695*ii, 10.5711+4.31262*ii
-1.41093e-289+1.36604e-288*ii, .138259+1.06915*ii, -2.72036-3.93856*ii, -3.32786+1.65662*ii, -3.32786+1.65662*ii, 7.69601e-290-3.44717e-290*ii, -1.03246-.47981*ii, -.887686+.327287*ii, -2.49146-1.12972*ii, 1.9174-1.72651*ii, -1.15976+.351483*ii
2.58279e-63+2.43087e-63*ii, -1.69215-1.02922*ii, .526704+2.59659*ii, -.803561+.311923*ii, -.803561+.311923*ii, -4.17805e-64-3.03858e-64*ii, .889975+2.52276*ii, -1.95798-2.13984*ii, -.54351+1.61073*ii, .890595-2.46796*ii, 2.32579+1.89937*ii
8.00704e-215*ii, 6.50081-2.81242*ii, .506941+.263698*ii, -.45365+.507693*ii, -.45365+.507693*ii, -2.21121e-214-4.88836e-215*ii, -1.24655-2.04948*ii, -1.12589+1.84176*ii, 2.19041+1.96108*ii, 2.01858+.144259*ii, .602198+2.30126*ii
8.23703e-184+7.06031e-184*ii, -1.32357+1.03208*ii, -.318703+.499141*ii, -.5519-.690458*ii, -.5519-.690458*ii, 1.76508e-184+1.17672e-183*ii, -1.91129+2.515*ii, -.694807+.694864*ii, 2.13901+1.08661*ii, -.0466638-.494787*ii, 2.20355-1.19978*ii
2.44758e-214+7.39713e-215*ii, -3.57581+3.26395*ii, -9.22969-1.1817*ii, -6.43803-10.0828*ii, -6.43803-10.0828*ii, 5.2266e-216+8.61186e-217*ii, 5.8084-3.90615*ii, -6.41362-.405581*ii, 6.08302+14.5518*ii, 18.4303-12.9499*ii, -.832368-5.17546*ii
1.5069e-116-1.90346e-116*ii, -2.45019-.972806*ii, .869013-1.47886*ii, .327357+.0053645*ii, .327357+.0053645*ii, -1.11035e-116+2.67674e-116*ii, .348404+1.10851*ii, 1.31151+1.07493*ii, -1.5257-.88632*ii, -1.78395+1.38906*ii, -1.44172+.0071*ii
2.60156e-257+2.8435e-256*ii, -1.29164+4.87034*ii, 1.04937-4.65255*ii, 3.23613-.384573*ii, 3.23613-.384573*ii, -1.03412e-257-1.9967e-257*ii, -1.5207-5.56001*ii, .708452+3.04346*ii, -5.72817-3.3735*ii, 10.652+5.56008*ii, .60964-8.65782*ii
-7.79051e-142+2.87019e-142*ii, .074168+1.73135*ii, -.917807+.635559*ii, .541027+.414614*ii, .541027+.414614*ii, -4.1003e-143-1.5171e-141*ii, 1.74253+1.73205*ii, -.043110-1.90167*ii, -1.66521+.41248*ii, -.584222-.770952*ii, 1.08677+2.03843*ii
-2.41292e-85+2.41292e-85*ii, 1.07401+.759514*ii, -1.39766-1.31837*ii, -.75861+.030022*ii, -.75861+.030022*ii, 2.61399e-86+8.84736e-86*ii, 1.38659+1.03546*ii, -1.80085-1.12863*ii, 1.17646+.2137*ii, -.249889-1.23874*ii, -1.3025-2.29817*ii
-1.1057e-236-1.22855e-236*ii, .84295+.190877*ii, .228336+.331142*ii, .817999-.181588*ii, .817999-.181588*ii, -5.03706e-236+2.57996e-236*ii, -.060885+1.51156*ii, .481743+.77121*ii, 1.54407-.147807*ii, .0646342+.16136*ii, 1.81392+1.24934*ii
-5.31752e-64-1.12997e-63*ii, -.396194+.555967*ii, .897912+1.05763*ii, 1.26816+2.25457*ii, 1.26816+2.25457*ii, -7.64393e-64+5.50743e-64*ii, -.101551+.775205*ii, -.478461+1.10539*ii, .839468-2.04551*ii, -.471878+.0400909*ii, -1.03824+.567347*ii
-6.95476e-69+2.02847e-69*ii, .305878-1.16192*ii, .774254-1.13531*ii, .164825+.44965*ii, .164825+.44965*ii, -8.69345e-70-5.36096e-69*ii, .699368+.717868*ii, -.0871011-.291397*ii, .76601+.539544*ii, -.541156-.623444*ii, -.788076+1.24332*ii
3.22444e-32-3.72087e-31*ii, .548894+.109857*ii, .338429+1.8627*ii, .883949+1.37685*ii, .883949+1.37685*ii, -4.49392e-32+9.40143e-32*ii, -1.92408-.180555*ii, -.466248-.398317*ii, -.538851-.57351*ii, -.009435+.529802*ii, 1.22214-.051135*ii
1.22477e-201+1.93922e-201*ii, 1.70955-.47857*ii, -2.22184-.29687*ii, -1.58267+.369297*ii, -1.58267+.369297*ii, 7.04083e-202+2.5516e-202*ii, .385938+1.37744*ii, -1.32732-1.60684*ii, 2.99929+.586749*ii, -1.97021+.277896*ii, .92599-.173163*ii
-9.88131e-324, -.33076+1.513*ii, .570381+1.23953*ii, -.323148+.32216*ii, -.323148+.32216*ii, 4.94066e-324-9.88131e-324*ii, -.281705+.343182*ii, 3.9356+.034976*ii, -.417787-1.60663*ii, -1.03203+.226501*ii, 1.27365-.190974*ii
2.83378e-66+8.19409e-66*ii, -.37173-1.14057*ii, .025778-3.23966*ii, 1.00194+.097214*ii, 1.00194+.097214*ii, -1.95748e-67-9.89002e-67*ii, .812882+1.26799*ii, -1.50605-1.40493*ii, -3.42046-2.25631*ii, -1.85232+.587438*ii, -.883418+1.59556*ii
-8.24808e-172*ii, -3.4763-3.11189*ii, 2.05595-2.18233*ii, .85907+.188429*ii, .85907+.188429*ii, 1.49597e-172-1.41511e-172*ii, 3.37505-5.56936*ii, -2.9297-.378276*ii, 1.51424+.110189*ii, -6.96912+.59426*ii, -.938934-1.21602*ii
6.54297e-226-5.03914e-226*ii, 1.41317-.585796*ii, -.566304-3.26483*ii, .439679+3.38908*ii, .439679+3.38908*ii, -8.57446e-227+4.2872e-228*ii, -2.02761+2.31023*ii, 1.5752-1.78142*ii, 2.23481-.363141*ii, -1.3564-2.141*ii, 1.44068+1.4907*ii
3.24556e-68-7.41841e-68*ii, 1.0064+.11622*ii, .136488+1.15332*ii, .334828+.123703*ii, .334828+.123703*ii, -4.63651e-68, -1.04595-3.59335*ii, .236527-.788079*ii, 3.61547+.131679*ii, .001661+.588278*ii, 2.14052+2.23257*ii
7.82861e-31+4.43534e-31*ii, -.0641603+.436455*ii, -1.77267-.695769*ii, .226801+.749817*ii, .226801+.749817*ii, 2.41434e-31-5.71881e-32*ii, -.090046-.508617*ii, .592068+1.03842*ii, -.172952-.83241*ii, .208704-.364525*ii, -1.34861-1.50853*ii
1.46819e-54, -.113424+.639305*ii, -2.61088-.782548*ii, .438812+.334171*ii, .438812+.334171*ii, 3.46657e-55-2.24307e-55*ii, -1.97528+1.35011*ii, -.844067+1.41371*ii, .104385+.283162*ii, .398212-.790196*ii, 2.64145-1.74924*ii
1.04592e-154-1.716e-154*ii, -1.11839-3.95303*ii, -.369231-1.1958*ii, -5.61513+3.61731*ii, -5.61513+3.61731*ii, -1.08962e-154+5.36068e-155*ii, -4.82645-.28753*ii, -6.1798-3.1409*ii, -.672206+3.80766*ii, -2.15704+1.39847*ii, -1.8954+4.01899*ii
0, -2.03167+1.83998*ii, 5.2974-20.8244*ii, -7.70818-5.17038*ii, -7.70818-5.17038*ii, 0, -4.98456-5.75764*ii, 5.37517+6.64863*ii, 14.9421+11.1293*ii, 13.777+26.0278*ii, 5.52484+3.70993*ii
4.64134e-214+4.82699e-213*ii, .300767+.772224*ii, -.816023-.602393*ii, .11535-1.50089*ii, .11535-1.50089*ii, -3.34176e-213+6.78796e-213*ii, -.048524+1.15793*ii, .650172-.776297*ii, .990107+.288517*ii, .109875-.405666*ii, -.992687-.123323*ii
7.77877e-61-1.9058e-60*ii, .398074+1.92533*ii, -1.00572+.610593*ii, -1.51863+.459072*ii, -1.51863+.459072*ii, 1.49741e-60+1.16682e-61*ii, -.010510+1.18326*ii, -.208815+.417558*ii, -.200011+.711902*ii, -.787974-.846646*ii, .371672-.597837*ii
1.72585e-92-7.67046e-93*ii, -.344907-1.10699*ii, 1.77985+1.30606*ii, -.550803+2.62144*ii, -.550803+2.62144*ii, 3.83523e-93-6.1124e-93*ii, -1.56286-.867602*ii, 1.68983-2.52359*ii, 1.39188+.00956*ii, .415959-1.21038*ii, .909074-.649508*ii
1.80332e-129+1.26232e-129*ii, 6.67275-1.17555*ii, -.319471-.636232*ii, .534307-.499778*ii, .534307-.499778*ii, -2.705e-130-7.21326e-129*ii, .209922+.681327*ii, -.900319-1.49344*ii, 5.47338+1.46051*ii, -1.43984-1.93493*ii, -5.5192-1.13822*ii
2.18953e-46-1.53267e-46*ii, -.038368+2.51817*ii, -.321592-.415549*ii, -.96157+1.34088*ii, -.96157+1.34088*ii, -1.31372e-46-4.84433e-46*ii, -1.08951+.807047*ii, 1.05691-.802044*ii, .174685-.715035*ii, .529382-.39694*ii, 1.74372+.034569*ii
-1.25859e-153+3.26302e-154*ii, .094028-3.5092*ii, 3.55541+.046968*ii, 1.28219+1.7495*ii, 1.28219+1.7495*ii, -9.90561e-155+1.98112e-155*ii, -1.66728+1.25447*ii, 6.8949-4.34244*ii, 5.37298-.010788*ii, .249564-6.23611*ii, .276784+.22255*ii
-7.21511e-100+8.57241e-101*ii, -1.22769+.662893*ii, 5.76471-4.01425*ii, 2.7516-1.75881*ii, 2.7516-1.75881*ii, -1.22782e-101-2.22542e-101*ii, -8.79256+2.28956*ii, .756998-4.35925*ii, -3.89947+3.88566*ii, -2.20812+4.37481*ii, -7.11302-3.55662*ii
4.82198e-192+1.99455e-191*ii, -1.36689+.657735*ii, -.273397-1.24917*ii, -.412269+.336046*ii, -.412269+.336046*ii, 3.06853e-192-1.50139e-191*ii, -1.66213+1.50272*ii, .360871+1.51408*ii, -1.12188+.654811*ii, .597665+.763831*ii, 1.25744+2.11058*ii
4.8729e-114+5.59362e-113*ii, 1.15401-1.3491*ii, -.090210+.66076*ii, .443629+2.30763*ii, .443629+2.30763*ii, -1.7055e-113-1.09233e-112*ii, -.449949+1.11256*ii, .369633+1.78651*ii, .614059-.20709*ii, .393664+.442113*ii, 1.2329-.118579*ii
