variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.172847-.600785*ii, -.00100848+.000878037*ii, -.611553+.930006*ii, -.00000899689+4.2947e-7*ii, .952253-.16764*ii, -.85661-.710211*ii, -.00000129707+.00000547943*ii, .028864-.611275*ii, -.231791+.146803*ii, .0062947+.0827805*ii
-.256086+1.20212*ii, 1.12641-.034893*ii, -.403535+1.14027*ii, -.13773-.430342*ii, .642167+.394053*ii, -.768491+.032671*ii, .552593-.055363*ii, .227991-.0043232*ii, -.175832+1.72586*ii, -.631399+.721134*ii
-.49838-1.42679*ii, .302043+.0488557*ii, -.622436+.839466*ii, -.10036-.147338*ii, 1.10008-.393171*ii, -1.02074-.745503*ii, -.160202+.216622*ii, -.343406-.473601*ii, -.680869+.257761*ii, .199038-.744807*ii
2.09887-.311975*ii, -.37622+1.01366*ii, 1.2448-1.53247*ii, -.357639-1.10127*ii, -.15401+.0793515*ii, 1.18199-.487642*ii, -1.09421-2.19985*ii, -.490028-.0989379*ii, -.321145-.24304*ii, 1.56384+1.16235*ii
.166431+.692648*ii, .268669+.0390436*ii, -.813929-.988941*ii, .322677+1.35952*ii, .558378+.301489*ii, .162124-.752258*ii, -.887962+.449768*ii, .468549+1.17741*ii, .0655301-.244177*ii, -.818555+.921217*ii
.0924165-.31209*ii, .262178+.0508345*ii, 1.01229+.182094*ii, 1.01508+.342244*ii, 1.05483-.623633*ii, -.128885+.403055*ii, .200621-.285168*ii, -.597447+.473692*ii, -.514945-.377269*ii, .168152+.750579*ii
.372824+.473689*ii, .131049+.23701*ii, .202096+1.4194*ii, -2.70811-2.00685*ii, -.186254+.412312*ii, -.740563-.511671*ii, -.059026-2.03101*ii, -.527404-1.73665*ii, .623714+2.42364*ii, -.0493957-.388077*ii
.422466-2.52501*ii, 1.34577-2.09916*ii, -.434938+.638*ii, -.192726+.0099003*ii, 2.82372-.64408*ii, -.383489-.651699*ii, -.0564217+.490817*ii, .0261649-.0936174*ii, .628407+.437505*ii, 1.48828-1.54608*ii
.574506+.593674*ii, -.0943729+.477256*ii, .84075-.772296*ii, -3.43885-.332391*ii, -.54813+.708945*ii, .337078-.610569*ii, -1.77831-2.23252*ii, -1.15912-.300743*ii, 1.39923+1.40866*ii, -.519773-.276327*ii
.008664+.85237*ii, -.576251-1.98632*ii, 1.03042+.329921*ii, -1.88299-.198459*ii, .629697-.843645*ii, .348778+.0171661*ii, .152846-1.60673*ii, -.0932044-.190212*ii, 2.12378+1.06712*ii, -1.01676-.443622*ii
.508923+.139061*ii, -.280454+.0538208*ii, -1.4646-.218504*ii, -1.44719-2.00452*ii, -.370755+.176493*ii, .031813-1.73895*ii, -.457759-1.22139*ii, .985177-.965068*ii, -.21589+1.60379*ii, .291764-.40551*ii
.972863+.62795*ii, 1.04362-.368098*ii, 1.25076-.066782*ii, -.670061-1.15518*ii, .669855+.10812*ii, .533314+.402935*ii, .073521-1.5446*ii, -.353414+.158898*ii, .392272+1.52328*ii, .735337+.673961*ii
-1.2191+.394054*ii, .916442-.523192*ii, -.672217+.964602*ii, -.269134-.32388*ii, .793838-.20702*ii, -.87145-.228497*ii, .455729+.28879*ii, .167028+.172376*ii, -.29946+1.5673*ii, -.8784-.404587*ii
1.10722-.21504*ii, .969379-.248683*ii, 1.04879+.041580*ii, .321312-.825392*ii, 1.14491-.136746*ii, .337217+.299799*ii, .178272-.982988*ii, -.310926+.148118*ii, -.151377+.684612*ii, 1.21046+.743859*ii
.587457+.97097*ii, -.446087+.488795*ii, .886289-.983025*ii, -1.93746+.204766*ii, -.464547+.338913*ii, .525712-.376715*ii, -1.337-1.76093*ii, -.744867+.213423*ii, .953396+.511508*ii, -.733732+.571501*ii
.525987+.121153*ii, -.272885-.189311*ii, -.663543+.872613*ii, 1.14825-.001036*ii, .940048-.375024*ii, -.565296-.54924*ii, .60409+.138569*ii, .719764-.387407*ii, -.41165-.220204*ii, -.0578+1.00137*ii
1.70409-.41334*ii, .002666+.538701*ii, 1.27017+.074452*ii, .144414-.887664*ii, .637357-.113115*ii, .272641+.0391742*ii, -.120814-1.57235*ii, -.587068-.549113*ii, -.242028-.0405544*ii, 1.34772+1.13497*ii
.863374+.019329*ii, -.724653+.181195*ii, .253894-1.1388*ii, -.228109-2.35108*ii, -.513403-.664138*ii, 1.02561-.904392*ii, -.151501-2.03427*ii, .552411-.359988*ii, -.751581+.68699*ii, .987444+.249775*ii
-.38292-1.56986*ii, .218449+1.37627*ii, -1.89639-1.00685*ii, .040086-.800315*ii, -.014324+.133941*ii, -.378773-1.92821*ii, -1.27173+.243527*ii, .281033+.0176752*ii, -2.0429+.188452*ii, .669992-.715325*ii
.342332+.389181*ii, -.187218-.0879216*ii, -1.32909+1.06103*ii, .116527-2.18882*ii, .117991-.244044*ii, -.534874-1.10906*ii, .891738-.703952*ii, 1.27183-1.24111*ii, -.827941+1.45242*ii, .307229+.283855*ii
.38565+.543574*ii, 1.33011-1.80435*ii, 1.15748+.072643*ii, -2.32237-1.90102*ii, .839686-.159776*ii, .687841+.238205*ii, .137723-1.99551*ii, -.21387-.0399382*ii, 1.49371+2.88179*ii, .5222-.839026*ii
.783018+.417058*ii, .995439-1.11629*ii, 1.04462+.170882*ii, .145893-1.82734*ii, .993843-.525568*ii, .638988+.412378*ii, .876342-1.36999*ii, .277024+.0985252*ii, .083344+1.61837*ii, 1.05676+.434191*ii
-.0318178+.147101*ii, -.0751047-.0422202*ii, -2.85608+.179751*ii, .196822-1.98731*ii, -.0558836-.0106641*ii, -.425875-2.09954*ii, .286074+.0921847*ii, 2.05645-.76528*ii, -1.26903+1.42683*ii, .158443-.196737*ii
.07387+1.20085*ii, -.893111+1.73351*ii, -1.07527-.250099*ii, -.214878+.792647*ii, -.767071+.627421*ii, -.588236-1.12973*ii, -.967722-.199483*ii, .16362-.0642335*ii, -.605021-.303774*ii, -1.43457+1.4197*ii
.935567-1.52416*ii, .191007+.08064*ii, -.505973+.854808*ii, -.0192844-.171163*ii, 1.35965-.044289*ii, -.773373-.877321*ii, -.278921-.130742*ii, -.165554-.908146*ii, -.258783-.133099*ii, 1.00307-.037913*ii
2.33209+.361678*ii, -.236599+.732489*ii, 1.88641-.855763*ii, -.410015-.979736*ii, .0433481+.143611*ii, 1.06271+.133343*ii, -.601844-2.43313*ii, -.665819-.244347*ii, .237497+.0189573*ii, 1.32572+1.67676*ii
-.158028+2.8515*ii, -2.12071+2.03233*ii, .440775-.733663*ii, -.592477+.267311*ii, -2.12372+.110952*ii, .142351-.424767*ii, -.668609-1.73169*ii, -.156585+.0326408*ii, -.299953-.252746*ii, -2.42032+2.17541*ii
.481589+.857904*ii, -1.8411-.704951*ii, .363715-1.13043*ii, -2.45165+.029373*ii, -.640114-.473541*ii, .819001-1.10743*ii, -1.20588-2.08913*ii, .0427374-.268282*ii, 1.81813+.132348*ii, -1.22345-.180535*ii
1.22477-.090699*ii, .19606+.143753*ii, -.457583+.997858*ii, .113784-.280549*ii, .968353+.279435*ii, -.620404-.601247*ii, .113914-.353927*ii, .262545-.824084*ii, -.0157863+.306098*ii, .502954+.932076*ii
.644713+1.70238*ii, .23175-1.36236*ii, 1.22176+.229304*ii, -.658022-.616233*ii, .589343-.36668*ii, .609954+.525751*ii, .62483-1.5175*ii, .219898+.232013*ii, 1.33462+1.35976*ii, -.46074+.901924*ii
1.00453+1.16933*ii, -.484952-.665114*ii, 1.28614+.503127*ii, -.753516-1.11419*ii, .221143-.455328*ii, .3855+.2386*ii, .545919-2.00034*ii, -.013378-.603096*ii, .940553+.941216*ii, -.072434+.932528*ii
.486696+.872996*ii, -.0165607+.282483*ii, 2.01697+1.67125*ii, -1.98428-1.68789*ii, -.0358931-.0649269*ii, -.514187+.738133*ii, .507777-2.55376*ii, -1.33436-1.4444*ii, .725982+1.88152*ii, -.0943413+.435349*ii
1.1373+1.30534*ii, -.39196-.53932*ii, .783633-1.67027*ii, -1.12932-.325662*ii, -.205459-.053507*ii, 1.41946-.424835*ii, -.859277-1.84452*ii, .27018+.686562*ii, 1.11155+.554134*ii, -.20705+.846329*ii
1.01666+1.05632*ii, -.120246+.539657*ii, -1.04701-.55385*ii, -.691355+.220476*ii, -.088959+.797401*ii, .065170-1.18632*ii, -.935767-.50614*ii, .643046+.018442*ii, .275497+.435038*ii, -.470633+1.13884*ii
.271216+.464521*ii, .153506+.24381*ii, -.204072+1.32677*ii, -1.87438-.627529*ii, .243646+.494443*ii, -.947778-.536338*ii, -.216861-1.04088*ii, -.395469-1.16908*ii, .614035+1.5207*ii, -.496468+.0443389*ii
.11272+.316074*ii, 2.37306+.792001*ii, -.287783+.997843*ii, .413674-1.49478*ii, .888315+.792473*ii, -.746879+.183668*ii, .51909-.037739*ii, -.0931222+.0348825*ii, -1.45199+2.268*ii, .904278+.704324*ii
.545757+.48576*ii, .671688-.122911*ii, -.77366-.679655*ii, -1.69538+1.48568*ii, .68091+1.01341*ii, -.081914-.961643*ii, -1.64695-.012727*ii, -.11912+.637057*ii, 1.25834+.548064*ii, -.802352+.244577*ii
.480188+.794053*ii, -1.09291-1.07031*ii, .320155-1.4875*ii, -2.35735+.261172*ii, -.224822-.304501*ii, 1.04601-.984682*ii, -1.33936-1.74645*ii, .104142+.3178*ii, 1.93166+.386364*ii, -1.00455-.298427*ii
.387723+1.01524*ii, .339471-.300391*ii, 1.77129-.057745*ii, -1.73255-.273742*ii, .238394+.0233816*ii, .370674+.552553*ii, -.393836-1.86509*ii, -1.03604+.172572*ii, 1.18792+1.25921*ii, -.437101+.423386*ii
.636168+.520992*ii, -.775317-.647159*ii, .513538-1.10915*ii, -3.1305-1.77176*ii, -.703755-.194737*ii, 1.01678-1.04675*ii, -1.06846-2.7581*ii, -.055669-.584594*ii, 1.37418+1.6813*ii, -.076942-.807352*ii
1.29857-.441737*ii, -.0625867-.394102*ii, -.814136-2.42164*ii, -.665061-1.1346*ii, .0660885-.0450036*ii, 1.50446-1.70053*ii, -1.36482-1.17958*ii, 1.01077+.570507*ii, -.0461139+.411411*ii, 1.15699-.156628*ii
.475201+.555369*ii, .105914+.267755*ii, .860696+1.57143*ii, -2.00929-2.76901*ii, -.231288+.0156434*ii, -.531169-.041507*ii, .583002-2.43173*ii, -.543479-1.81415*ii, .14245+2.4841*ii, .3994-.0643306*ii
.532358+.299318*ii, 1.11972-.634215*ii, -.762768-.634701*ii, -3.11178+.62775*ii, .667647+1.19013*ii, .032517-1.12609*ii, -1.84448-.597225*ii, -.232261+.292012*ii, 1.84528+1.7128*ii, -.502105-.6861*ii
.331001+.581951*ii, 1.34907-2.40867*ii, 1.0327+.127263*ii, -2.02993-1.96542*ii, 1.10442-.42563*ii, .803084+.253857*ii, .471868-1.83187*ii, .158174+.0670422*ii, 1.64766+2.92219*ii, .528515-.940476*ii
.599597+.398635*ii, .2642+.753629*ii, -.866356-.452276*ii, -3.17524+.607464*ii, -.181506+1.41681*ii, -.38071-1.40752*ii, -2.14602-.901527*ii, -.56639-.336466*ii, 1.22162+1.17723*ii, -.793791-.188676*ii
1.01813+.896622*ii, .515721-.15571*ii, 1.91466-1.30692*ii, -1.59457-.898421*ii, -.0239862+.104306*ii, 1.28131+.344224*ii, -.81793-2.34443*ii, -.796825+.618438*ii, .878246+1.27979*ii, .413486+.565568*ii
.030061-2.25188*ii, 1.52781-2.06432*ii, -.441081+.647277*ii, -.255274+.0042732*ii, 2.70544-.615475*ii, -.44113-.528018*ii, .001949+.574975*ii, -.0148693+.100724*ii, .538277+.726899*ii, 1.1923-1.61055*ii
-1.36907-.230204*ii, .756821+.273079*ii, -.718308+1.04246*ii, -.166885-.254577*ii, .638436-.155711*ii, -1.21777-.372908*ii, .169873+.386951*ii, -.271134-.0641361*ii, -.918805+1.16065*ii, -.711646-.512071*ii
-.1947+.820192*ii, -.341812-2.40999*ii, .954124+.268082*ii, -1.56366-.016496*ii, .932706-1.00306*ii, .418908+.111562*ii, .317974-1.27929*ii, .0812003+.140936*ii, 2.16017+1.06769*ii, -1.05715-.557682*ii
.463705+.978717*ii, .316721-.207269*ii, 2.00498-.826864*ii, -2.12737-.0101*ii, .0505769+.120521*ii, .781229+.482121*ii, -.97659-2.08678*ii, -1.25995+.569895*ii, 1.38925+1.11097*ii, -.444221+.321861*ii
.167927+.365978*ii, 2.18483+.49496*ii, -.337437+1.00897*ii, .439045-1.60796*ii, .912239+.627534*ii, -.649431+.119427*ii, .662207-.10934*ii, .120303-.0378218*ii, -1.29549+2.25034*ii, .888865+.655761*ii
.493883+.652034*ii, .296388-.400652*ii, 1.34084-.789751*ii, -3.10701-.267271*ii, -.0092263+.353713*ii, .639668-.125013*ii, -1.36023-2.15788*ii, -1.09539+.146262*ii, 1.757+1.54855*ii, -.404125-.370969*ii
.788004+.334502*ii, .162452+.779347*ii, .70403-.919208*ii, -2.176-2.33283*ii, -.794484+.326595*ii, .711875-.650056*ii, -.934363-2.56615*ii, -.490279-.521564*ii, -.123913+1.90853*ii, .760249-.103393*ii
-.67403-1.88127*ii, .372912+1.89563*ii, -1.69428-.820378*ii, .073302-.704538*ii, -.0432303+.195149*ii, -.681914-1.76372*ii, -1.37483+.336979*ii, -.211779-.0157127*ii, -2.4448+.115989*ii, .690282-.799882*ii
.743698+.352875*ii, -.699781-.202014*ii, .398382-1.04995*ii, -1.93648-2.78232*ii, -.83386-.437138*ii, 1.07897-1.01073*ii, -.458351-2.75254*ii, .323826-.721537*ii, .178953+1.68404*ii, .647198-.435161*ii
-.310328+.03608*ii, .0092905+.180891*ii, -.680868+1.12033*ii, -.28512+.0002411*ii, .590397-.039901*ii, -1.04719-.599962*ii, .0884721-.010362*ii, -.003966-.568194*ii, -.228879+.567205*ii, -.631911+.139601*ii
2.4995-.144362*ii, .1368+.631593*ii, 1.19622-.218691*ii, -.156652-.707782*ii, .635021+.382782*ii, .523819-.111061*ii, -.493728-1.74649*ii, -.468505-.545234*ii, .178463-.0378379*ii, 1.58613+1.57921*ii
.246106+1.12892*ii, -.558715+2.16661*ii, -.973495-.316047*ii, -.349036+1.07341*ii, -.731664+1.00551*ii, -.679071-1.05138*ii, -1.29769-.129859*ii, -.172407+.0353991*ii, -.668264-.320794*ii, -1.31165+1.59634*ii
.582134-.056917*ii, .301512-.690898*ii, .915962+.207304*ii, 1.81263-.624957*ii, 1.26405-.996769*ii, .331063+.438537*ii, 1.01962-.466978*ii, .283927+.392512*ii, -.627913-.090675*ii, .785899+1.03089*ii
1.91737-.897236*ii, -.167367-.327793*ii, -.711284-3.66173*ii, -.604589-1.01688*ii, .0139831-.0215501*ii, 2.26712-2.02125*ii, -2.0716-1.40727*ii, 1.06401+1.03264*ii, -.0520968-.153664*ii, 1.78635-.129928*ii
2.19078-.413596*ii, -1.10926+.374082*ii, .344234-1.71144*ii, -.327309-.953486*ii, -.140571-.207485*ii, 1.28727-1.21637*ii, -1.11142-1.9535*ii, .332367-.290787*ii, .039093-.652919*ii, 1.31942+.888917*ii
-.229264+.505222*ii, -.0966369-.0752992*ii, -3.98946-.089866*ii, 1.35813-1.59112*ii, -.020935+.00141666*ii, -.446366-2.52034*ii, .492501+1.05094*ii, 3.01855-.289596*ii, -1.82598+1.05459*ii, -.160152+.23773*ii
-.246839+3.59497*ii, -2.59198+2.04753*ii, .403717-.696451*ii, -.528708+.152671*ii, -2.55587+.01337*ii, .219476-.415136*ii, -.418343-1.93837*ii, .143367-.0325262*ii, -.225341-.213669*ii, -2.93194+2.53901*ii
2.41049-.449722*ii, .387874+.112372*ii, 1.70325-3.89828*ii, -.602616-1.16661*ii, -.0163555-.00569396*ii, 2.86734-.527961*ii, -1.97725-2.54109*ii, -.263426+1.50944*ii, .0944151-.0295468*ii, 2.30049+.693121*ii
1.65451+.07775*ii, -.171909-.496926*ii, .133734-2.51624*ii, -.832166-1.02405*ii, -.0132193-.0822829*ii, 1.84984-1.16322*ii, -1.29721-1.759*ii, .674962+.695996*ii, .45806+.366554*ii, 1.08156+.31268*ii
.294663+.276273*ii, .277912+.490099*ii, -.356781+.98683*ii, -.245581+1.64585*ii, .995606+.583389*ii, -1.12211-.307257*ii, -.527069+.417125*ii, -.493585-.0903799*ii, .407109-.200176*ii, -.909129+.964274*ii
.581579+.306118*ii, -.46641+.0154232*ii, -1.2025-.368742*ii, -2.59612-1.00958*ii, -.420398+.521823*ii, -.011535-1.76028*ii, -1.2008-1.38187*ii, .444538-.895549*ii, .802251+1.43036*ii, -.329599-.542021*ii
.586469+.268625*ii, .557608+.491339*ii, -.916191-.429783*ii, -3.37419-.835565*ii, -.324431+1.24493*ii, -.149515-1.48939*ii, -1.7544-1.39643*ii, -.261691-.643631*ii, .890422+2.10146*ii, -.150644-.66168*ii
.641596+.463928*ii, .051307+.540462*ii, .732397-.802085*ii, -3.55921-1.65095*ii, -.828826+.629093*ii, .51227-.771467*ii, -1.51765-2.71046*ii, -.907997-.654873*ii, .920957+2.11433*ii, .090827-.569793*ii
2.01975+.271937*ii, -.291778+.274056*ii, -1.00199-.739954*ii, -.518723-.368227*ii, .228434+.651009*ii, .431707-1.48509*ii, -.947555-.884786*ii, .886948-.418784*ii, .325935+.113683*ii, .663724+1.0952*ii
1.91168+1.20821*ii, -1.21487+.297189*ii, .693358-1.13953*ii, -.786629-.655313*ii, -.560448+.03876*ii, 1.10843-.682755*ii, -.712033-2.20316*ii, .320399-.270845*ii, .725935-.060427*ii, .122092+1.55345*ii
.967562+.201188*ii, -.514292-.379617*ii, 1.00339+.417623*ii, .621805-1.88123*ii, .392546-.961562*ii, .397697+.0552903*ii, .980115-1.6951*ii, .302044-.691812*ii, -.385662+.478791*ii, .875344+.839149*ii
.600386-1.93747*ii, -1.18793-.127975*ii, -.160721-1.00556*ii, .266985-.47331*ii, .577983-1.12257*ii, .421946-1.3377*ii, -.75673-.801445*ii, .0894669-.289501*ii, -.586494-1.17115*ii, .996978-.544138*ii
1.25125+.223481*ii, -.205557-.120336*ii, -.556549+1.03188*ii, .207931-.418942*ii, .824279+.071803*ii, -.512109-.685546*ii, .353799-.477732*ii, .606578-.937048*ii, .137389+.254172*ii, .290929+1.03982*ii
.212504+.102366*ii, 1.05736-1.95761*ii, -.393268+.80639*ii, -2.17875+1.13998*ii, 1.80593+.384062*ii, -.51979-.449227*ii, -.579687+.019221*ii, -.102911+.0578085*ii, 2.37468+1.35504*ii, -.767352-.749675*ii
.308077+.067908*ii, -.389413-.670489*ii, -.558472+.832367*ii, .359877+1.44423*ii, 1.297-.265721*ii, -.719844-.531696*ii, .012795+.469372*ii, .293477-.0821235*ii, .689962-.646479*ii, -.842734+.670474*ii
-.533629+.130316*ii, .0943886+.110164*ii, -3.04676-.46961*ii, .531477-1.14718*ii, -.0408057+.0201558*ii, -.324104-2.13037*ii, -.134115+.681428*ii, 1.98055+.040008*ii, -1.49345+1.01413*ii, -.251335-.224673*ii
1.80954-1.84032*ii, .457281-.775735*ii, -.451738-.824737*ii, -.112183-.375649*ii, 1.59985-.108131*ii, .550911-1.23472*ii, -.894316-.4733*ii, .369202-.109881*ii, .236714-.233759*ii, 1.94012-.25269*ii
1.6688+.002831*ii, .151593-.389345*ii, -.796026-.943263*ii, -.492878-.455312*ii, .611096+.35973*ii, .658192-1.27804*ii, -.821227-.76122*ii, .873356+.002142*ii, .447121+.392742*ii, .81634+.571377*ii
2.44551-1.97268*ii, 1.1611+.453187*ii, -.586413-.703938*ii, -.263573-.384538*ii, 1.51062+.85076*ii, .220633-1.28018*ii, -1.40314-.420449*ii, -.0752141-.326286*ii, -.270421-.0374272*ii, 2.52355+.297372*ii
-.128083+.0768681*ii, .0595046+.0636014*ii, -2.8692-.209396*ii, .385335-1.7735*ii, -.0546688+.012142*ii, -.279041-2.10477*ii, .086971+.256775*ii, 2.02178-.402589*ii, -1.44324+1.27227*ii, .176246-.181544*ii
-1.15255-.141715*ii, .182264-.0423863*ii, 1.04389+.318842*ii, -.0097948+.329865*ii, .645914-.796323*ii, -.426624+.442442*ii, .0580359-.378799*ii, -1.01139+.527687*ii, -.331932+.25749*ii, -.775311-.169826*ii
-3.36775+3.16195*ii, -3.54815+.262528*ii, .523052+.541607*ii, -.364106+.0596942*ii, -2.32112-2.09028*ii, -.571067+.010816*ii, 1.03747-1.35232*ii, .117306-.0474447*ii, -.221122-.0215361*ii, -4.74156+.40626*ii
.78541-2.84943*ii, .97088-.840784*ii, -.378306-.78521*ii, -.0872153-.318671*ii, 1.96347-.447067*ii, .240777-1.10091*ii, -.976532-.001773*ii, -.173875+.200411*ii, -.286461-.12551*ii, 2.03752-1.28689*ii
-.100653-.263822*ii, .929721+2.39801*ii, -1.14457-.398925*ii, .879036-1.49711*ii, -.400682+.632495*ii, -.509239-.962421*ii, -.483448-.0812198*ii, .0844033+.0410931*ii, -2.85573+.901517*ii, .803854+.753928*ii
-.152691+.0909584*ii, -.101672-.142632*ii, -.663733+1.04915*ii, -.428176+.151651*ii, .691695-.084402*ii, -.919648-.642575*ii, .0515846-.0621019*ii, .100396-.550287*ii, .144541+.494371*ii, -.683799+.115562*ii
-.587606+1.20785*ii, -.206796-.0831643*ii, .246595-1.48269*ii, -.11886+.636142*ii, -.186326-.345636*ii, .702417-.270436*ii, -.698525-.517366*ii, .091700+1.4395*ii, .0536855+.152581*ii, -1.27177+.575667*ii
-.88775-.788089*ii, .263115+.0028637*ii, -.20391-1.13798*ii, .391833-.257226*ii, .437631-.743652*ii, .271303-.634412*ii, -.550567-.080446*ii, -.060239+.975696*ii, -1.09242+.131517*ii, .037977-.580308*ii
