variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-9.10187e-200-1.3589e-201*ii, .02943+.582392*ii, -1.94176e-32-2.68928e-32*ii, -.02943-.582392*ii, .667443-.935032*ii, -.890201+.12555*ii, 2.61284e-200*ii, 1.41133+.721954*ii, -.665237+.163322*ii
2.00666e-197, .042072-.653993*ii, -1.18182e-125+2.36364e-125*ii, -.042072+.653993*ii, .392297+1.2638*ii, 1.53378+1.46431*ii, 1.33777e-197+2.00666e-197*ii, .776333-1.04549*ii, -1.3257+2.02255*ii
-6.28364e-89+7.21637e-89*ii, -.978749+.412747*ii, 1.88509e-88-1.68873e-88*ii, .978749-.412747*ii, 1.05325+1.71031*ii, -.376006+1.39653*ii, -3.14182e-89-5.30182e-89*ii, -.507866+1.26433*ii, -.880571+.789351*ii
5.01365e-130*ii, -2.3251-.013828*ii, 1.39115e-31-1.0636e-31*ii, 2.3251+.013828*ii, 2.59377+.76297*ii, -.848521+.358027*ii, 3.0431e-130-2.70497e-130*ii, -2.44359-2.28229*ii, -.792514-.372038*ii
0, .309333-.165117*ii, -3.50629e-93+4.79404e-93*ii, -.309333+.165117*ii, -2.27974-1.70396*ii, -.685834+1.69378*ii, 1.02064e-202-4.08256e-202*ii, .629671-.968622*ii, .176919-1.68466*ii
7.65481e-203+6.379e-204*ii, .0229908-.0346571*ii, 1.91761e-92-1.72585e-92*ii, -.0229908+.0346571*ii, .181231-.102942*ii, 1.68125-.643926*ii, -1.02064e-202-2.5516e-203*ii, -1.61336+.811845*ii, 1.92023-1.69028*ii
0, -2.66227+.35919*ii, 5.39329e-94+2.39702e-94*ii, 2.66227-.35919*ii, -3.83092+1.51846*ii, 2.61639+.814018*ii, 0, -5.69688+2.73353*ii, -1.68586+2.68202*ii
-7.26848e-58-1.71444e-58*ii, -1.32883-.717478*ii, 2.63856e-58-3.50978e-58*ii, 1.32883+.717478*ii, -.642116+.616368*ii, .153562+.151577*ii, -1.56322e-57+9.95682e-58*ii, 1.45959+.006103*ii, -.80412+.304879*ii
-4.02153e-87+3.21722e-86*ii, -1.27919-.926739*ii, -3.21722e-86-3.51884e-86*ii, 1.27919+.926739*ii, 2.2343-1.10026*ii, -.71404-2.3553*ii, 2.81507e-86+3.36803e-86*ii, .562515+.813895*ii, -2.39971-2.02654*ii
1.04787e-32-1.0304e-32*ii, -1.43058-.42652*ii, -2.86287e-33+1.42037e-32*ii, 1.43058+.42652*ii, -.503627+.189574*ii, -1.19495-.751882*ii, 9.20937e-33+4.33955e-33*ii, -1.39399+.971531*ii, -.228852+.482263*ii
5.24348e-95-2.62174e-94*ii, .312738-1.0679*ii, 1.3494e-79+8.09641e-79*ii, -.312738+1.0679*ii, -.206074-1.20449*ii, -.308667+.400934*ii, 8.98882e-95+1.49814e-95*ii, -2.36706+.324143*ii, .91812+2.39047*ii
-2.19181e-193+4.38362e-193*ii, 1.9719+.718272*ii, -2.65303e-74-6.07561e-74*ii, -1.9719-.718272*ii, 2.53646+6.16398*ii, 2.7127+1.03484*ii, -1.97263e-192-8.76724e-193*ii, .145319+.083105*ii, -.931173+2.49618*ii
0, .206328-.0670963*ii, 4.37556e-62-1.45852e-62*ii, -.206328+.0670963*ii, 1.78963-.364038*ii, -.368895+1.89477*ii, -5.99323e-195+1.01671e-195*ii, 1.46721+.402243*ii, -1.1327+.471673*ii
6.04532e-77+4.10218e-77*ii, -.362122-1.78793*ii, -1.38179e-76-6.90893e-77*ii, .362122+1.78793*ii, 2.00693+1.22798*ii, 1.14057+.208537*ii, 1.38179e-76+4.14536e-76*ii, .236499-.257288*ii, 1.6424+1.22714*ii
1.6743e-103-3.41836e-103*ii, .132231+2.84406*ii, -2.76357e-76+2.76357e-76*ii, -.132231-2.84406*ii, -.298378+1.19405*ii, 2.01053+2.40344*ii, 3.62765e-103-2.26728e-103*ii, -3.56465-.892506*ii, 1.0239-3.70838*ii
4.13247e-62+9.72346e-63*ii, -1.37512-1.69246*ii, 4.5063e-63+1.36128e-61*ii, 1.37512+1.69246*ii, -1.16907-1.86014*ii, .363938-.586776*ii, -2.06624e-62-2.43087e-62*ii, .995007+2.30774*ii, .666249+1.20563*ii
9.11575e-62+7.2926e-62*ii, .362183-.532533*ii, -6.56334e-62-6.80642e-62*ii, -.362183+.532533*ii, -.227441+1.46913*ii, -1.17346+.963803*ii, -7.65723e-62-6.80642e-62*ii, .274736-2.34501*ii, 1.06303+2.21388*ii
-6.27082e-199+1.04514e-198*ii, -1.05227+.168163*ii, -6.47895e-126*ii, 1.05227-.168163*ii, -2.36379-.052071*ii, 1.40496+.4486*ii, 8.36109e-199+1.25416e-198*ii, 1.41656-.111973*ii, -2.35171+1.47745*ii
5.47952e-136-7.30628e-136*ii, -.107878+3.19412*ii, 2.30114e-92, .107878-3.19412*ii, 1.32122-3.52561*ii, -2.32867-5.06809*ii, 2.14972e-136-2.57966e-136*ii, -1.89864+.521571*ii, 1.43181+5.25631*ii
1.24516e-71+1.35835e-71*ii, 1.83861-3.44971*ii, -2.29222e-71-4.52784e-72*ii, -1.83861+3.44971*ii, 1.40193-.525825*ii, 2.55544+.831282*ii, 2.26392e-72+4.24485e-73*ii, 2.20757+1.62759*ii, -.440218-2.41305*ii
6.68887e-197-3.3444e-198*ii, -.513951+.184068*ii, -6.90893e-77*ii, .513951-.184068*ii, .1051+1.62882*ii, .791084+2.55059*ii, 1.33777e-197+6.68887e-198*ii, -2.57116-2.82162*ii, -2.24629-.753659*ii
9.49979e-77+1.85678e-76*ii, -.044655-.641323*ii, -2.76357e-76-2.41813e-76*ii, .044655+.641323*ii, 1.17233-1.09516*ii, -1.95317+.353605*ii, -8.29072e-76+1.17452e-75*ii, -.544945-.215997*ii, -3.80314+.254377*ii
1.02064e-200-1.04105e-200*ii, -1.10437+1.64279*ii, -2.09739e-94+8.98882e-95*ii, 1.10437-1.64279*ii, -.699186+5.97699*ii, 3.33447+.091958*ii, 8.36925e-201+3.26605e-201*ii, 2.07156-3.33682*ii, -2.39857+5.89747*ii
-8.62927e-93+3.83523e-93*ii, -.615395-1.59353*ii, -2.12701e-63, .615395+1.59353*ii, 1.89902+.960057*ii, -2.96917+2.60337*ii, -6.80428e-93*ii, .625219-1.90501*ii, -.424919-1.04294*ii
-6.01354e-73*ii, -1.09465-.849995*ii, 2.79109e-32+1.69478e-31*ii, 1.09465+.849995*ii, .81033-.40942*ii, .945478-1.08148*ii, 1.57413e-72-2.8299e-73*ii, .90199+.090930*ii, -.362536+.0576009*ii
5.73206e-199*ii, .064846+3.04416*ii, -8.63617e-78+2.42892e-78*ii, -.064846-3.04416*ii, -2.75877-.96622*ii, -.292003-.0833789*ii, -3.13541e-199-1.14965e-198*ii, -1.18238+3.14974*ii, -.662087+7.58145*ii
-1.04714e-76-1.1227e-76*ii, 1.78481+1.67722*ii, 3.6463e-63, -1.78481-1.67722*ii, .027723-1.43185*ii, 2.33636+.937573*ii, 2.08348e-76*ii, 1.20752+.779724*ii, -1.66295-.690586*ii
-1.9502e-166+2.035e-166*ii, 1.05761-1.27572*ii, -9.67251e-76+2.76357e-76*ii, -1.05761+1.27572*ii, 2.75906+1.50204*ii, -.334501-.884194*ii, 2.20458e-166+8.47915e-167*ii, -1.63543-1.73876*ii, -3.10399+1.17713*ii
2.96736e-67-3.70921e-68*ii, -.222159+.410574*ii, 1.48368e-67+3.15283e-67*ii, .222159-.410574*ii, 2.32782-.797213*ii, 1.67405-.812174*ii, -2.96736e-67+2.22552e-67*ii, -.0163614+.478139*ii, -.668322+1.36525*ii
0, 6.23278+14.0649*ii, 3.53737e-73-3.53737e-73*ii, -6.23278-14.0649*ii, 23.2193+.08913*ii, 6.28023-5.59983*ii, 2.6048e-163*ii, .760881+1.72525*ii, -9.91708-2.13335*ii
4.01111e-32-2.20471e-33*ii, .0576304-.273035*ii, -2.75489e-32-1.93956e-33*ii, -.0576304+.273035*ii, -.735946+.523421*ii, .323554+1.70553*ii, -6.38235e-33+1.92313e-32*ii, -1.1206+1.646*ii, .977264-.606656*ii
-2.67888e-102+4.46479e-102*ii, .668682-.374445*ii, -8.37149e-103+1.78592e-102*ii, -.668682+.374445*ii, 1.94493+5.60483*ii, -.393432-1.54122*ii, 6.69719e-103-1.6743e-102*ii, -1.16621-2.07036*ii, 1.5607+.299584*ii
-3.6463e-63+1.09389e-62*ii, .128114+.206188*ii, 2.13722e-31+2.39596e-31*ii, -.128114-.206188*ii, 1.00528-.867498*ii, .469789+1.87038*ii, 1.09389e-62+1.82315e-63*ii, -1.23828+.507739*ii, .964136-.062177*ii
1.5677e-198*ii, .670684-.756428*ii, -1.72723e-77*ii, -.670684+.756428*ii, .692474+1.59283*ii, .131415-.524448*ii, 5.64374e-198*ii, 1.68319-.271345*ii, 1.5842+1.15133*ii
-1.55575e-61-2.91704e-62*ii, -.597607-.9301*ii, 1.55575e-61+9.7235e-63*ii, .597607+.9301*ii, -.44287-1.91315*ii, -1.60499-1.93889*ii, 5.10482e-62-4.86173e-62*ii, .914816-1.98583*ii, .549828-2.00305*ii
8.05398e-92+1.84091e-91*ii, .793277+.025302*ii, -9.20455e-92-6.13637e-92*ii, -.793277-.025302*ii, -.277248+1.47045*ii, -.373606+.138413*ii, -2.45455e-91-9.20455e-91*ii, -.54141+.689791*ii, -2.26918+.846021*ii
-4.92644e-47+2.73691e-47*ii, .583905-.125678*ii, 1.79646e-31-7.85062e-32*ii, -.583905+.125678*ii, -.949653+.267103*ii, -1.03483+1.56663*ii, 2.46322e-47+2.32637e-47*ii, -1.97035-.739738*ii, -.871574-.09336*ii
1.5677e-199+7.83852e-200*ii, .553558+1.5064*ii, -8.51592e-109*ii, -.553558-1.5064*ii, -1.54725-.696657*ii, .201264-1.68276*ii, 4.18054e-199+4.18054e-199*ii, .247635+.263126*ii, 1.77475+1.35657*ii
-1.35835e-71-3.11289e-71*ii, 1.18943+1.97273*ii, -3.06534e-46-9.85288e-47*ii, -1.18943-1.97273*ii, 3.96937-3.9867*ii, 5.3127-.522513*ii, 3.39588e-72+1.69794e-72*ii, .939591+4.50956*ii, .289001+1.08502*ii
-3.84521e-195, 2.28379+2.67045*ii, 2.95133e-76-2.21086e-75*ii, -2.28379-2.67045*ii, 1.38631-.044497*ii, 2.6105-2.67342*ii, -7.70558e-195+4.28088e-195*ii, -1.36429+1.12181*ii, -2.56247-.160047*ii
-1.76727e-89-7.85455e-90*ii, 2.36491-.889456*ii, 4.71273e-89+3.14182e-89*ii, -2.36491+.889456*ii, -4.27388+.52594*ii, 1.02877+1.34487*ii, 1.96364e-89+5.89091e-90*ii, -.915141+.830238*ii, -1.14997+.417043*ii
-1.98158e-78-3.91326e-78*ii, .222194-.224798*ii, -4.31808e-78-2.42892e-77*ii, -.222194+.224798*ii, -.558149-.956277*ii, -.224601-1.26071*ii, -6.74701e-79+1.61928e-78*ii, 1.55195-.996802*ii, 1.2297-.04768*ii
-1.72723e-76+3.45447e-77*ii, -.489166+.544548*ii, 1.72723e-77+6.04532e-77*ii, .489166-.544548*ii, .90324+.993714*ii, .543374+.911474*ii, 6.90893e-77-6.90893e-77*ii, -1.31521+2.44927*ii, -1.31002-2.21092*ii
-4.475e-154, -2.66638+2.41282*ii, -1.13931e-31-3.63261e-32*ii, 2.66638-2.41282*ii, 1.764-2.44742*ii, .395923-.352956*ii, 8.95001e-154-4.475e-154*ii, -.360329+1.12301*ii, .381906-.332907*ii
-2.41292e-86-1.20646e-86*ii, .315193-1.24497*ii, -2.21086e-75+1.10543e-74*ii, -.315193+1.24497*ii, 5.40408+1.68766*ii, .649758-.814835*ii, 1.75942e-86+1.40754e-86*ii, .078824-1.65757*ii, -.5472+.824234*ii
-1.137e-113+8.12141e-114*ii, -11.8163+4.46518*ii, 2.72509e-106-1.63506e-106*ii, 11.8163-4.46518*ii, -9.99535+7.00929*ii, -15.2841+18.6825*ii, 4.06071e-115-4.88554e-115*ii, 3.40561+16.3848*ii, 6.70062+4.12151*ii
-2.50833e-197-4.68221e-197*ii, -2.40285+.847268*ii, -4.84074e-122+7.26111e-122*ii, 2.40285-.847268*ii, .285083-.342877*ii, .0284449-.12099*ii, 1.17055e-197-4.68221e-197*ii, -1.6132+1.00518*ii, -.439372-.836639*ii
0, .279028-.88832*ii, -6.47713e-78+5.39761e-78*ii, -.279028+.88832*ii, 2.54265+.626777*ii, -.992084-.820401*ii, -7.7629e-171+1.29382e-170*ii, -3.26499+1.03923*ii, 1.24726-1.85478*ii
4.71059e-119-5.21668e-118*ii, -2.41549-.334539*ii, -1.53409e-92+1.15057e-92*ii, 2.41549+.334539*ii, 1.71363-2.0125*ii, 1.2163-.786801*ii, 5.9483e-118+2.97415e-118*ii, 1.17694-2.5003*ii, 1.71773-2.20032*ii
7.90665e-82+6.5889e-83*ii, 1.17654-.204981*ii, -8.84344e-75-2.87412e-74*ii, -1.17654+.204981*ii, -1.02979-.041973*ii, -.599702-.885265*ii, -3.95332e-82+6.58887e-83*ii, .207556+3.6545*ii, 1.97022-.444175*ii
0, -.601997+1.0001*ii, -1.77899e-47-1.64215e-47*ii, .601997-1.0001*ii, .49116+3.72534*ii, -.828126-3.13113*ii, -5.47952e-194+7.12338e-193*ii, -1.0627-.526076*ii, .332653+.284173*ii
4.49081e-76+1.38179e-76*ii, -.016594+1.4439*ii, 1.16682e-61-3.88938e-62*ii, .016594-1.4439*ii, -.911603+1.14747*ii, 1.45584+1.36921*ii, -2.76357e-76-5.6412e-76*ii, -.25343+.901645*ii, -.737276+1.01509*ii
-4.16164e-60-9.4901e-60*ii, 3.66734+2.85626*ii, 3.32931e-59+2.17806e-59*ii, -3.66734-2.85626*ii, .234745+3.20401*ii, .744517-5.02817*ii, 1.1357e-59+1.01902e-59*ii, -1.87873-.162206*ii, -1.89867+3.48701*ii
-3.3486e-102+1.1162e-102*ii, .261907+1.55348*ii, -1.72723e-77-6.90893e-77*ii, -.261907-1.55348*ii, 2.62996-.693672*ii, -.747312-.25986*ii, -2.7905e-102-1.78592e-102*ii, .842644+.150709*ii, -.817916-1.33797*ii
9.58807e-94-1.31836e-93*ii, .630568+1.04003*ii, -1.43821e-93-5.99255e-94*ii, -.630568-1.04003*ii, 1.56811-.060516*ii, -.518276-.879568*ii, 7.67046e-93-1.24645e-92*ii, .111171+.383912*ii, -.750176-2.17138*ii
-2.74244e-196-3.07688e-196*ii, -.46491-1.18234*ii, -3.83523e-93-1.53409e-92*ii, .46491+1.18234*ii, -.399724-1.13892*ii, .116734-.315685*ii, 7.62277e-197+6.01998e-197*ii, .607934-5.07797*ii, -3.88539+.959708*ii
1.51133e-77+2.15904e-78*ii, .38676-1.09699*ii, 3.45447e-77-1.03634e-76*ii, -.38676+1.09699*ii, -1.38767-.487505*ii, -2.13065-.151733*ii, -1.29543e-77+2.59085e-77*ii, -.934577+2.06201*ii, -1.81627-.468247*ii
0, -1.69489+.812049*ii, 2.8299e-72-2.40541e-72*ii, 1.69489-.812049*ii, -4.69328+8.97084*ii, -.082433+1.2365*ii, -6.9247e-128-1.24501e-126*ii, -.592957-2.59636*ii, .517417+5.90321*ii
3.34444e-198+3.34444e-198*ii, -.848105+.794754*ii, -1.47273e-90-2.94546e-90*ii, .848105-.794754*ii, 5.08754-1.55376*ii, -2.16299+6.72206*ii, 4.00062e-198-2.50833e-198*ii, -.661039+.979093*ii, -2.54557+.807051*ii
-6.8494e-194*ii, -.087984+2.29153*ii, 1.61265e-124*ii, .087984-2.29153*ii, -1.98376+.183451*ii, -1.56946+.394525*ii, -1.19865e-194-6.8494e-195*ii, 4.53945+1.57248*ii, -.066110-3.52348*ii
-4.7229e-79-1.48434e-78*ii, -.629014+.367318*ii, -5.39761e-79+1.3494e-78*ii, .629014-.367318*ii, .458822-.237439*ii, .739533+.619082*ii, -7.01689e-78-2.15904e-78*ii, .382405-.0223836*ii, 1.17348+.327245*ii
1.11363e-101, -.148265-.0262088*ii, -1.88609e-92-3.06818e-92*ii, .148265+.0262088*ii, -.839946-.217663*ii, .761905+1.57051*ii, 1.21442e-100-2.85747e-101*ii, .158658-.177688*ii, -.905675-1.02685*ii
-6.32025e-62-1.26405e-61*ii, .0792213-.373834*ii, 1.70161e-61+6.80642e-62*ii, -.0792213+.373834*ii, -1.48391-.330944*ii, 1.76373+.661637*ii, -1.26405e-61+3.88938e-62*ii, -.029939+1.4425*ii, -.745202+1.35294*ii
1.2835e-60*ii, 4.45256+1.92144*ii, 5.69278e-46+7.11597e-46*ii, -4.45256-1.92144*ii, 3.6534+.341527*ii, 6.46173+4.35695*ii, -2.27996e-61+6.80642e-62*ii, -3.60291+3.96466*ii, .128799+.609482*ii
-1.21543e-63-9.11575e-64*ii, -.250512-.268619*ii, -2.05268e-48+3.07902e-48*ii, .250512+.268619*ii, .525592-.081872*ii, -.760814+.137279*ii, -2.12701e-63+1.67122e-63*ii, -.295039-1.07241*ii, -.771091-.338498*ii
-1.04353e-194*ii, 2.03797+.985872*ii, -1.96364e-90*ii, -2.03797-.985872*ii, 2.38628+.355561*ii, 1.75263-.664118*ii, -3.4247e-195-8.56176e-195*ii, 1.42127+.75055*ii, 1.55115-1.01482*ii
-2.23565e-191+4.20827e-190*ii, 15.1266-46.6687*ii, -6.77704e-120+3.43693e-120*ii, -15.1266+46.6687*ii, -18.3989-17.5427*ii, -21.3925-1.00454*ii, -8.596e-193-3.72608e-192*ii, -4.50661+24.7565*ii, -5.06523+58.7353*ii
-1.29543e-77+6.47713e-77*ii, -.513745-.831354*ii, -4.86173e-63-6.68488e-63*ii, .513745+.831354*ii, -.563367-.900895*ii, -.235314-1.43633*ii, -9.28388e-77-1.03634e-76*ii, -.146848-1.37761*ii, -.003274-1.32801*ii
2.48466e-199*ii, -.0247647+.136767*ii, -2.61933e-31+1.87558e-31*ii, .0247647-.136767*ii, .120274-1.86422*ii, 2.01962-1.29938*ii, 3.91926e-200+5.22568e-200*ii, 1.43309+1.93287*ii, -.132674+.325126*ii
2.95678e-55+3.8744e-55*ii, .343318+.119461*ii, -8.04511e-57+2.32591e-56*ii, -.343318-.119461*ii, -.376091-.0362523*ii, .0920257+.0816529*ii, 5.91356e-55-8.15663e-56*ii, -1.85457-1.13826*ii, -2.40136+.697815*ii
7.14449e-202-7.01691e-202*ii, -.164686-.331884*ii, -2.6988e-79-5.39761e-79*ii, .164686+.331884*ii, -1.12493+.445984*ii, -1.48581-.020145*ii, 1.22477e-201+5.61352e-202*ii, 1.60741+.049209*ii, -.177537+1.34761*ii
0, -1.97769-2.23776*ii, -2.99627e-94-5.99255e-95*ii, 1.97769+2.23776*ii, -.142098-4.24504*ii, 1.35923+2.40189*ii, -2.04382e-107-3.40637e-107*ii, -1.96027-.26428*ii, -1.75689-.614369*ii
-6.2055e-199-2.09027e-199*ii, -.541309-.457573*ii, 8.51592e-109+8.51592e-109*ii, .541309+.457573*ii, -.65914+.332854*ii, 2.18021-.863748*ii, 3.65798e-199+2.61284e-200*ii, -.958258+2.10103*ii, .281518-1.55591*ii
-1.14688e-74-5.5272e-76*ii, -.285964+2.03095*ii, 5.25079e-75+4.97443e-75*ii, .285964-2.03095*ii, 2.05417+3.99137*ii, 1.36657-2.2992*ii, -6.9089e-77-2.86721e-75*ii, -1.89855+3.13233*ii, 1.44135+1.49641*ii
-6.5321e-201-6.5321e-201*ii, .497843-2.31264*ii, -2.8223e-109-3.19347e-109*ii, -.497843+2.31264*ii, .333926-1.85656*ii, 1.7261+2.48474*ii, 5.71559e-201+8.16513e-201*ii, -.59364-1.40711*ii, -.36484+1.31325*ii
-3.49749e-87*ii, .905849-1.67712*ii, 7.77877e-62+9.72346e-62*ii, -.905849+1.67712*ii, 1.01769+.219275*ii, 4.89341+.969235*ii, 3.77018e-88+4.71273e-88*ii, -.604762+5.55191*ii, 2.36408-.534947*ii
-5.91173e-46+2.96613e-46*ii, -1.19966+1.22888*ii, 5.91173e-46-3.026e-46*ii, 1.19966-1.22888*ii, -.467416+2.55363*ii, -.0813852-.272915*ii, 1.8611e-45+5.47382e-46*ii, -.292309-.926531*ii, -2.45857-1.15549*ii

component_2:
equations:
Eki-.5*m*ve^2
Ugi*r+G*M*m
Eki-Ekf+Ugi-Ugf
1.9902*G*M*m-1.0021*m*ve^2*r
points:
1.41202e-63-3.94852e-62*ii, -.596297-.123521*ii, -.079242-.956729*ii, .517055-.833208*ii, -.420031+.541922*ii, 1.1499-.768036*ii, -5.26127e-17-2.75186e-17*ii, .335762-.871215*ii, 2.10451e-16+1.10074e-16*ii
3.23856e-78+2.56386e-78*ii, 1.46562+.281863*ii, 2.08333+.81545*ii, .617705+.533587*ii, .070015-2.74969*ii, -.331911+2.1452*ii, 1.07952e-78*ii, .012723+.881164*ii, -5.39761e-78+7.49279e-78*ii
-3.25905e-90*ii, -1.63249+.95102*ii, -1.76061+2.58226*ii, -.128124+1.63124*ii, -.739357+3.53772*ii, 1.83462-.604507*ii, -1.47273e-90+4.05e-90*ii, -1.57157+2.11015*ii, -7.36364e-91-2.45455e-91*ii
2.25749e-197-2.3411e-197*ii, -2.68215+1.2841*ii, 1.25899-.252208*ii, 3.94114-1.53631*ii, -.764519-1.53963*ii, 8.46069+1.77348*ii, 5.01665e-198+1.17055e-197*ii, -1.47492-1.81726*ii, -6.68887e-198-1.33777e-197*ii
-5.33831e-191-5.01575e-191*ii, -10.3202+6.4236*ii, -7.239+17.2466*ii, 3.08116+10.823*ii, 9.44703+4.72435*ii, .64856-8.68993*ii, 1.47947e-192-2.2603e-192*ii, 4.38265-12.9003*ii, -7.01379e-192-3.0247e-191*ii
