variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
.393727+1.45378*ii, .893629-1.31771*ii, .373921+3.74579*ii, 0, -.430437-.329929*ii, -4.42368e-86+1.40754e-86*ii, -.300642+1.26147*ii, .622875+.764459*ii, 4.71273e-88-3.14182e-89*ii
3.62167-1.62668*ii, .384435-1.57931*ii, -2.18963+1.28969*ii, -4.89977e-31+9.3682e-32*ii, -.471982+5.52616*ii, -2.19181e-191-1.37399e-191*ii, -4.6127-2.71589*ii, 1.73825+.054758*ii, 7.71517e-191*ii
-1.13535+.900917*ii, .134733-2.10775*ii, -1.13604-1.19566*ii, 0, .261269+.690985*ii, -1.00333e-197-1.07022e-196*ii, .552715-.698738*ii, .432621-1.12791*ii, 1.67222e-198-2.43222e-199*ii
-.934923+.077099*ii, -2.00607+2.2014*ii, -.645464+1.79883*ii, 1.90074e-32-5.26426e-32*ii, .008633+2.61688*ii, 4.70897e-195+4.28088e-195*ii, -.460057+.847113*ii, -3.74708-1.46406*ii, 7.70558e-195-2.56853e-195*ii
-.986694+2.41658*ii, -.31137+.757941*ii, 1.04373-2.02496*ii, 5.89341e-31+4.33949e-31*ii, -2.26248+1.41868*ii, -5.13705e-195+3.08223e-194*ii, -2.84453-2.79244*ii, -.226858-.8526*ii, 5.13705e-195+7.49154e-195*ii
-1.26002+.765266*ii, .178155-1.13526*ii, -1.29951+.354265*ii, 0, .421455-.0792852*ii, 2.51589e-32-3.4733e-34*ii, -.635117+.571942*ii, -.420532-.76538*ii, 2.59818e-32+1.46764e-32*ii
.15885+1.05303*ii, -2.20817-2.63741*ii, .013923-1.52968*ii, -6.51397e-32-6.48083e-32*ii, 2.64606+.853153*ii, -1.33777e-197+6.68887e-198*ii, -1.93248-.458725*ii, -1.60304+1.01731*ii, -3.34444e-197-2.67555e-197*ii
1.66959-.027380*ii, .86685-1.28784*ii, .071039-1.10569*ii, 0, .734583-1.13523*ii, 1.87288e-196+1.07022e-196*ii, -.506344+.115886*ii, -.599107+.277534*ii, 6.68887e-198
-.934159-.168649*ii, -2.23115-.27629*ii, -.45715+.0004983*ii, 0, .416365-.905213*ii, -5.47952e-194*ii, -.473664+.771017*ii, .0053784+.128224*ii, -3.4247e-195+1.02741e-194*ii
-1.7831-.190166*ii, -2.75583+.900865*ii, -1.27055+1.35861*ii, -1.57613e-33-3.77061e-33*ii, .39944+1.75786*ii, -8.09641e-79+1.61928e-78*ii, -1.08011+1.38792*ii, .98901+2.16259*ii, 1.48434e-78+1.48434e-78*ii
5.0777-1.0051*ii, 1.53763-.999494*ii, -2.42771-3.59523*ii, 0, .54135-3.03659*ii, 4.38362e-193-1.31509e-192*ii, -.825921+3.07029*ii, -1.00138+1.43511*ii, -4.38362e-193-2.19181e-192*ii
4.93731-.12989*ii, -.96226+.824411*ii, .353127+.510559*ii, 8.05121e-32-4.65536e-32*ii, 1.89991+.544948*ii, 6.14547e-124-3.78183e-124*ii, -1.24156+1.86574*ii, .194932-1.40015*ii, -4.39638e-123-1.13455e-123*ii
-2.12549+1.58839*ii, -3.66824-1.79958*ii, 1.48255-1.28251*ii, -3.4879e-31+1.77655e-31*ii, 1.62937+4.17012*ii, 7.51692e-74-8.56708e-74*ii, -2.83338-1.56349*ii, -.864312+6.08598*ii, 7.51692e-74+9.72778e-74*ii
1.08958-2.01054*ii, -.334756+1.27724*ii, 1.30283-1.55929*ii, 2.99554e-32+8.99888e-32*ii, 2.20918-.021593*ii, 3.34444e-197+2.00666e-197*ii, .179169-1.54827*ii, .987558-.745018*ii, 3.34444e-198+1.25416e-198*ii
-.229932-.561045*ii, -.51509+1.37994*ii, -2.46969-1.25972*ii, 0, -1.13642-2.80034*ii, -1.74267e-120-3.87259e-121*ii, -.187967-.459668*ii, -.303639-.453739*ii, 5.32198e-122+6.05092e-122*ii
-.082753-1.53006*ii, .410468-1.02831*ii, .188854+.264853*ii, 0, -2.08595-1.18529*ii, 1.21465e-31-2.4988e-31*ii, .0275656-.0440908*ii, -.422756-.743669*ii, -3.41383e-32-9.20319e-32*ii
.237011+3.26055*ii, -1.05686+1.11381*ii, 1.07174+.127375*ii, 0, 1.78225-1.43565*ii, 2.39729e-194-8.5618e-196*ii, -.69677-1.08607*ii, -.177404+1.83283*ii, 1.66954e-194+1.36988e-194*ii
1.16897-1.3023*ii, 2.47928+.266233*ii, 1.09736-1.24891*ii, 9.84694e-32+2.19856e-32*ii, 1.84657-2.34522*ii, 2.18008e-106-2.61609e-105*ii, -1.49291+.932424*ii, -.209815+.0432831*ii, -2.18008e-106+1.09004e-106*ii
6.94678-8.24308*ii, -1.69082-28.6214*ii, -13.0086+18.0523*ii, 0, -9.12112-15.4095*ii, 1.0055e-187+1.27842e-186*ii, -4.21461+17.3188*ii, -36.2291-25.3155*ii, 2.47065e-186+9.76768e-187*ii
.828328-2.69036*ii, .465959-1.86711*ii, -2.62944-.079435*ii, 1.68465e-31+1.03723e-31*ii, -1.05725+1.77053*ii, 1.02741e-194-4.45211e-194*ii, -.366258-1.40333*ii, -.761744+3.60482*ii, 5.13705e-195-4.45211e-194*ii
1.40977-2.89592*ii, .704621-2.79269*ii, -3.19179+.743443*ii, 5.82385e-32-5.32132e-31*ii, -1.07488+2.89143*ii, 1.4729e-190-7.01379e-191*ii, .696745-1.50199*ii, 1.94153+4.75475*ii, 1.26248e-190+3.22207e-191*ii
-.10811+.283185*ii, -1.14396+.210704*ii, .334578-2.08833*ii, 0, -.606867-.440839*ii, -5.3511e-197-1.00333e-197*ii, -.79112+.96156*ii, .730279+.947939*ii, 2.09027e-199+3.34444e-198*ii
-2.9539-1.71549*ii, .087486-.701812*ii, -.696796-.027892*ii, -2.77334e-32+3.85186e-32*ii, 5.33977-1.83937*ii, 6.30145e-193-7.92819e-193*ii, .0384156+.39349*ii, -1.59172+1.24576*ii, 2.52058e-192-1.0959e-193*ii
.796355+.567544*ii, .337428-.359478*ii, .192522-.263384*ii, 0, .322236+.29487*ii, -1.19251e-32-6.93349e-32*ii, -.970215-.10451*ii, -.210355+.480424*ii, 5.07093e-32+1.28482e-33*ii
.251771+.492718*ii, -.634298-.117887*ii, -.443599-.886376*ii, -1.76433e-31+3.64923e-32*ii, -.39502-.865303*ii, 3.99182e-32-1.07751e-31*ii, -.447821+.0271405*ii, -.285893+.609801*ii, 5.5208e-32-3.74865e-32*ii
.338197-2.04318*ii, .174068-.330505*ii, -3.13882-.603591*ii, 0, -1.40901-2.14898*ii, -2.41099e-192+1.97263e-192*ii, -.026604-.747326*ii, .107561+1.37406*ii, 5.47952e-194+3.01374e-193*ii
1.01073+.893314*ii, 1.27247+1.25077*ii, .0643128+.324329*ii, -2.82664e-32-1.14654e-32*ii, -.722024-1.38374*ii, -1.0959e-193-2.73976e-193*ii, -.425661-.0109246*ii, -.166859-.118027*ii, 2.19181e-193
1.9119+1.18004*ii, -2.31001-2.54426*ii, 2.35401-2.27525*ii, -2.98279e-31-3.00788e-31*ii, -1.75122+1.92567*ii, -3.36662e-189-2.6933e-189*ii, -3.37453-2.41432*ii, -1.62828+2.12919*ii, 3.59106e-189+1.07732e-188*ii
.696752-.793138*ii, -1.1045-.28988*ii, -2.36441-3.46928*ii, 0, 1.55168-4.59528*ii, -1.35892e-191-1.05207e-191*ii, 1.82855-1.36246*ii, -1.64795-.634823*ii, 3.15621e-191+3.24388e-191*ii
-.062924-.778121*ii, 1.43116+1.96615*ii, 1.08349-2.60424*ii, 0, 1.07313+3.33396*ii, -3.89515e-94+8.38956e-94*ii, .283901-2.20496*ii, -.612145-.304333*ii, 2.9926e-94+2.39702e-94*ii
-.035471-.932333*ii, -1.02807-.477753*ii, .250525+.446299*ii, 0, .598135+1.39404*ii, 5.3511e-197-1.87288e-196*ii, 1.56853+1.49035*ii, -1.21174-.699499*ii, -3.21066e-196+2.14044e-196*ii
1.01251+.060859*ii, -2.40916-1.24766*ii, -.227227+1.13065*ii, 0, 1.03659-1.73615*ii, 1.42468e-192+2.73976e-193*ii, .455841+1.74275*ii, 1.48886+1.23988*ii, 1.75345e-192+2.19181e-192*ii
.718214-1.05932*ii, -2.85405-1.47188*ii, .924413+2.50645*ii, 3.09436e-32+1.00627e-32*ii, -.97196+.517966*ii, 3.4247e-195-2.56853e-195*ii, -.563013-2.39549*ii, -1.85956+4.95451*ii, 3.67888e-196+2.35448e-195*ii
.145384-.832253*ii, -.655191+.081287*ii, -.642163+.76211*ii, 0, .878614-.277474*ii, -3.94526e-192-1.53427e-192*ii, -1.06313-1.03865*ii, -.500092-1.41301*ii, 8.76724e-193+3.89046e-192*ii
1.82168-1.10945*ii, .607133-.631531*ii, 2.32464+.873078*ii, 0, -1.04403+1.26485*ii, -4.10218e-77+1.72723e-77*ii, 1.62484-.480655*ii, .91464+1.0027*ii, -1.72723e-77+3.67037e-77*ii
-.244746-.88689*ii, .522288+.642277*ii, .0676978+.310482*ii, 5.981e-34+1.02423e-31*ii, .776565-.930416*ii, -1.28426e-195, 1.18602-.006545*ii, .630048+.586379*ii, -1.28426e-195-8.56176e-196*ii
5.36478+2.61304*ii, -18.2514+15.8837*ii, -7.49291-3.40772*ii, 0, -6.0079-2.33342*ii, 2.19181e-192+3.06853e-192*ii, -11.5158-.17052*ii, .8354+13.663*ii, 5.26034e-192+4.84253e-192*ii
.736606-.720798*ii, -1.593+.5271*ii, .969049-1.09111*ii, 0, .84194+2.29924*ii, 7.36364e-91+6.75e-91*ii, -1.49365-1.00688*ii, 1.57302+1.92579*ii, -1.47273e-90-9.81819e-91*ii
-6.01945-3.12963*ii, 5.8616-3.16639*ii, -3.13296-5.92572*ii, 5.19957e-31+1.97669e-30*ii, 3.44888+.032586*ii, 6.63552e-86+4.0215e-87*ii, -7.11882-3.96329*ii, -5.09334+5.57022*ii, 3.21722e-86+3.09658e-85*ii
1.53616-.654065*ii, -1.17221+1.04632*ii, .997259-.839736*ii, 0, .000789-.545263*ii, -1.27824e-197+1.33777e-197*ii, .16169+1.25809*ii, .053701+.598447*ii, -5.84642e-199+4.18054e-199*ii
-1.74883+1.40597*ii, -2.06183-2.00662*ii, -.581644+2.94916*ii, -2.04975e-31-4.46428e-31*ii, .721764+2.15544*ii, -1.15584e-194-4.45211e-194*ii, 3.0861-1.3936*ii, 1.77879-1.15336*ii, 9.41793e-194+4.79458e-194*ii
.570934+.009985*ii, -.596084+.3055*ii, .787762-.417668*ii, 0, 1.05467-.418632*ii, -9.71569e-78-3.23856e-78*ii, .826756+1.79882*ii, -1.70344-.687047*ii, 8.63617e-78+2.15904e-77*ii
2.1022+.233325*ii, 1.28358+1.70324*ii, -.644564-1.07038*ii, 0, -2.14943-1.99754*ii, 6.40077e-192+6.13707e-192*ii, -.696493+6.33571*ii, .67604-9.10554*ii, -3.94526e-192-1.40276e-191*ii
1.94888-1.85912*ii, -4.06293+2.3712*ii, 1.90128-2.43732*ii, 1.37522e-32-1.92134e-31*ii, -1.63989+.474178*ii, 2.10414e-191+7.01379e-192*ii, -.017996+1.57267*ii, -.125618+2.56903*ii, -1.40276e-191*ii
-1.09566-2.96554*ii, -.798087+.447293*ii, 1.52112-2.03048*ii, 0, -.065924+2.44328*ii, 2.85747e-101+3.21465e-101*ii, .466352+1.59575*ii, 1.12785-2.29801*ii, 1.07155e-101+1.78592e-102*ii
.262922-1.5616*ii, -1.9357+.251475*ii, .79198+2.3914*ii, 6.86709e-32-9.42035e-33*ii, -2.17131-.052351*ii, 5.7457e-187-3.44742e-187*ii, -1.72603+2.45742*ii, -1.00326+1.2307*ii, 9.19311e-187-8.04398e-187*ii
-.557025-.647607*ii, 2.83497-4.47422*ii, 3.139+1.74846*ii, 0, 1.00571-.92055*ii, -6.68887e-196-1.4448e-195*ii, 2.6766-.185237*ii, -2.45781+1.27384*ii, 2.36786e-195-1.07022e-195*ii
.350216+.612384*ii, 1.09561-1.39043*ii, -1.40195-1.77492*ii, 0, -1.07489-.690416*ii, -1.28426e-195-1.07022e-195*ii, -2.03602-.263994*ii, 1.82428+2.42609*ii, -2.87621e-196+5.3511e-196*ii
-.521967+.238094*ii, -.0910085+.166391*ii, .423464-.76555*ii, 0, .183006+.902059*ii, 2.52811e-186-1.37897e-186*ii, -.219452+1.46574*ii, 1.29745+1.43*ii, 6.89484e-187+2.29828e-187*ii
.625496-.297661*ii, -.70518-1.19087*ii, -1.11894-1.55851*ii, 2.09552e-31-2.459e-34*ii, .018766-.509027*ii, 4.28088e-196-4.28088e-196*ii, .507599+1.19538*ii, .619709-1.54246*ii, 1.07022e-196+5.3511e-197*ii
-1.11973+3.07901*ii, .489759+.108368*ii, .941423+.717435*ii, 4.67485e-32+5.032e-33*ii, .756102-.322715*ii, 7.49154e-196-5.3511e-197*ii, .738282-1.76956*ii, .22361+.712578*ii, -9.36442e-197+1.87288e-196*ii
.738156-.318473*ii, -.085902-.998946*ii, -1.83871-.411366*ii, 2.0978e-32+7.6165e-32*ii, -1.43972-.424959*ii, 1.28769e-192-6.57543e-193*ii, -1.86366+.832127*ii, -.035902+1.85235*ii, 1.53427e-192+1.75345e-192*ii
.427976-1.64633*ii, .066922-2.00952*ii, -.619808-.386405*ii, 0, -.751867-.846051*ii, 3.4247e-195-1.02741e-194*ii, 1.08432-.126586*ii, .822359+.736392*ii, -1.0959e-193-2.73976e-194*ii
-1.20347+.376185*ii, -1.40711+.302253*ii, 1.29373-.274852*ii, -1.49729e-32-1.75941e-32*ii, .314078-.0996705*ii, 1.36846e-48-3.42114e-49*ii, 2.62996-1.08385*ii, .823748+1.45041*ii, 1.49675e-48+1.71057e-48*ii
2.14811-.621077*ii, -2.07805-2.06915*ii, -1.73243-.954523*ii, -1.85887e-31-1.82056e-32*ii, -1.24558+1.5082*ii, 1.33777e-196-4.61532e-196*ii, -1.66739-2.09964*ii, 2.54094-.359262*ii, -8.2942e-196-2.14044e-196*ii
-.0320761+.221724*ii, -.10488-.0606523*ii, -.045154+.731045*ii, 0, -1.53745+1.18444*ii, -2.59085e-77*ii, -.436579-1.82768*ii, .978866-.758921*ii, -6.47713e-78-2.05109e-77*ii
-5.89863+.667789*ii, 13.3644-5.74603*ii, -5.23172-1.0182*ii, 0, -15.2654+1.02893*ii, 7.35774e-72+1.11427e-72*ii, .921987+4.70103*ii, 4.53773+3.69538*ii, 3.16949e-71-1.09835e-71*ii
.302618+1.28349*ii, 1.08834-1.24712*ii, .3578-.458863*ii, 0, .84174-1.37118*ii, -3.19347e-108*ii, .51625+.777013*ii, .76492-.754695*ii, 2.12898e-109*ii
1.01248+.743496*ii, -1.49494-1.27763*ii, 1.54333+.677307*ii, -8.68282e-33+5.60034e-32*ii, -.63216+2.77435*ii, -1.57091e-89-1.96364e-89*ii, -1.06981-.022155*ii, -1.1556+.945914*ii, 7.85455e-90-4.71273e-89*ii
-.989194+.305247*ii, 1.78642-.885309*ii, -.728686-1.4086*ii, 2.67817e-32-2.35634e-33*ii, -2.01818-.321615*ii, -1.23289e-193-1.0531e-193*ii, .904999+1.99915*ii, -3.35079+1.33135*ii, -1.20153e-193+5.47952e-194*ii
2.3864-2.01132*ii, 3.15652+4.36064*ii, .650817+3.41514*ii, 0, 4.81906+3.8456*ii, 1.91761e-93+1.19851e-93*ii, -4.13461-2.48299*ii, -2.40591+2.03504*ii, -7.67046e-93-1.05469e-92*ii
.765059+.547297*ii, 1.89326-.736873*ii, .231688+1.6556*ii, 0, -1.04348+1.34474*ii, 9.72346e-63-2.91704e-62*ii, .193703+.526019*ii, -.664027+1.07611*ii, -2.43087e-63-1.82315e-63*ii
.412479+.237256*ii, .221314+.0039603*ii, .619692+.690707*ii, 0, -.79536+.290628*ii, -5.47952e-194-5.47952e-194*ii, -1.40068-.755986*ii, .436495+.778045*ii, 2.73976e-194-2.73976e-194*ii
-.889016+.350201*ii, -2.18096-.598629*ii, -1.08698-1.27104*ii, 0, -1.26873+1.2751*ii, -4.7229e-79*ii, .606705-.344937*ii, -.402051-.532404*ii, -2.6988e-79-4.0482e-79*ii
-1.97352-.935705*ii, .439182+.632*ii, -.417374+.535276*ii, 0, .684938-1.75505*ii, -6.97624e-105+5.23218e-105*ii, -.664586-2.52652*ii, 1.33823-.131004*ii, 3.48812e-104+2.44168e-104*ii
-1.49489+.749755*ii, 1.48327-.356071*ii, .173609-.616003*ii, 0, .252799-.865744*ii, -6.74161e-95-2.09739e-94*ii, 1.54928+1.7203*ii, 1.25741-.2944*ii, -3.44571e-94+1.07866e-93*ii
-.729988+2.05832*ii, -.581668-.952939*ii, -4.04223-.728934*ii, -1.39201e-30+4.7508e-31*ii, 3.77263+1.60216*ii, -7.01379e-190+6.31241e-191*ii, -.554625-1.47679*ii, -.43171+5.99142*ii, 9.81931e-191+3.22634e-190*ii
-.201402+.673811*ii, -1.0699-1.02173*ii, -1.29512+.610218*ii, 0, .428008-.0737925*ii, 2.73976e-194+1.36988e-193*ii, -.716162+.899609*ii, .43318+1.32596*ii, -1.02741e-194+4.28088e-195*ii
3.88598-4.33426*ii, .148032-1.84766*ii, 3.63846-2.02427*ii, 0, -2.65733-4.1121*ii, -5.47952e-193-1.0959e-193*ii, -1.56913-1.65536*ii, 1.00078+.211486*ii, -4.10964e-194-7.19187e-194*ii
1.55346+.060810*ii, 2.56194-1.58907*ii, -.619333+.638171*ii, -2.08387e-32+3.57608e-32*ii, -.077015-.986249*ii, -1.51997e-75+6.21804e-76*ii, 1.10058-.856784*ii, .0501058-.280964*ii, 6.90893e-77+3.45447e-76*ii
.361669+2.20405*ii, -1.38062-.428317*ii, 2.06664+1.97111*ii, -5.62462e-32+6.2608e-32*ii, -.492814-1.25137*ii, 3.76717e-194-3.76717e-194*ii, 1.17225-1.35463*ii, -.685217+.376865*ii, -5.13705e-195-2.65414e-194*ii
.080037-.994072*ii, 4.13294+.425336*ii, -1.2837-1.32498*ii, 0, -3.09696-.218657*ii, 3.66216e-196+3.74577e-196*ii, .413849+1.81215*ii, -1.60449-.043743*ii, -5.88621e-196-1.60533e-195*ii
-2.00164+1.4579*ii, 1.33975+.465219*ii, 1.14706+.475445*ii, -1.39192e-31+3.77809e-32*ii, .400451-.337202*ii, 5.26034e-191-2.23565e-191*ii, .608952-1.68042*ii, -1.36364-.708624*ii, 2.45483e-191-2.63017e-192*ii
.177311-1.49776*ii, 1.03779-1.98298*ii, -1.96559+2.92395*ii, 1.05212e-31+4.18485e-32*ii, -1.1075+1.84139*ii, 4.20827e-191+1.18358e-191*ii, 2.56757-.189515*ii, 3.22989-2.49423*ii, -2.80552e-191-1.92879e-191*ii
-1.54578+.630841*ii, -.90453-.170001*ii, -.87263+4.12171*ii, 1.80448e-31+2.45797e-31*ii, -5.71311+.602174*ii, -3.94526e-192+1.79728e-191*ii, .73078+2.97607*ii, .485153+2.58463*ii, 5.87405e-191*ii
-4.87835-6.10058*ii, .17444+1.42689*ii, -2.41765-2.03222*ii, 0, -.073364-7.61534*ii, -7.89051e-192-2.07126e-191*ii, .950777+4.13517*ii, 1.95509-1.84031*ii, -1.5781e-190-2.10414e-191*ii
-1.31323-1.09992*ii, -.254172+1.79839*ii, 1.74584-.816444*ii, 0, 2.33539-1.01458*ii, -3.21066e-195-1.09162e-194*ii, -2.13653+2.03567*ii, -1.78039-.696965*ii, -2.78257e-194-8.56176e-195*ii

component_2:
equations:
Ugi*r+G*M*m
Ugf
1.9902*G*M*m-1.0021*m*ve^2*r
points:
-1.01542-.179661*ii, -2.14103+.376741*ii, 1.81236e-16-8.107e-19*ii, 1.17689e-17-1.52899e-17*ii, .194761+.584969*ii, -.342677+1.41454*ii, -2.49304e-17-6.92732e-17*ii, -1.59161+.999899*ii, .374525+.785841*ii
-3.07582+4.06049*ii, 1.07532+2.91049*ii, -1.84934e-192-8.76724e-193*ii, 1.16081e-31-8.53565e-32*ii, -.0376633+.0507011*ii, -.618565+2.40009*ii, -3.83567e-192-8.76724e-193*ii, 5.05999+1.60646*ii, -.052609-3.64827*ii
-3.19474-4.74176*ii, 4.86717-4.80785*ii, 1.7403e-31-3.74893e-31*ii, -4.29797e-31-2.46392e-31*ii, 2.20048-1.57268*ii, -1.38339+.370696*ii, 6.13637e-92+1.84091e-91*ii, 1.85818-1.47386*ii, .022634+.56495*ii
2.15536+.241845*ii, .057369+1.0935*ii, 6.19615e-119+6.50595e-119*ii, 0, .390745-.152342*ii, 3.43708+1.8982*ii, 4.0275e-119+5.57653e-119*ii, -1.78231+1.07377*ii, -1.26108-.719732*ii
-1.0226-.155269*ii, .854488-2.74947*ii, 1.27458e-201+8.32938e-201*ii, 0, -.176072-1.43651*ii, -.523077+.731966*ii, -6.5321e-201+6.5321e-201*ii, -1.97776+2.83324*ii, 1.09424-2.02593*ii
-1.06923+.420482*ii, -.431548+.459501*ii, 4.18054e-198*ii, 0, -.049709-2.85986*ii, .243772+.52414*ii, 5.59773e-199+2.09027e-199*ii, .285011-.492131*ii, 1.72055+.712965*ii
1.04489-1.33328*ii, .300574+1.34326*ii, -1.67791e-93, 0, 1.43877-2.97054*ii, .335371+1.18683*ii, 1.04514e-199-1.63303e-199*ii, -.312871+1.38302*ii, .196302+1.98471*ii
.454305-.782965*ii, -.114959-1.73172*ii, 3.20247e-33-7.1597e-32*ii, 0, .234441-.139795*ii, -1.18622-.666614*ii, 7.38451e-195+6.8494e-195*ii, 1.29126+.300736*ii, .761549-.156423*ii
-1.99485+.469636*ii, 1.46185+2.54769*ii, 0, 7.56724e-32+1.86862e-31*ii, .727374-1.71691*ii, 2.12843-.282306*ii, -1.36988e-194+6.8494e-195*ii, .439656+3.0592*ii, -1.01894+.648571*ii
6.04098+1.44066*ii, -2.36113-4.90108*ii, -2.29828e-186+3.67725e-186*ii, 0, 2.19892-1.95698*ii, -.368168-.89342*ii, -2.01099e-187-5.7457e-188*ii, -.431808+6.1809*ii, -.17716+1.8237*ii
