variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
.710401+1.76158*ii, -.813336-1.08967*ii, -.003029+1.93898*ii, 0, 5.01665e-198-4.18054e-198*ii, -.501466+1.0855*ii, .485069-.721674*ii, .979198+.221781*ii, 2.09027e-199-2.2993e-198*ii
.400703-1.03819*ii, .497159-1.94948*ii, .135173-.254864*ii, 0, -1.04514e-198+1.25416e-198*ii, -.419386+.488321*ii, .57073-.280214*ii, .406193-.327467*ii, 1.35868e-198-2.09027e-198*ii
-4.75093+1.73208*ii, 4.38164-1.97592*ii, -3.02089-2.77535*ii, 0, -1.33777e-197+7.0902e-196*ii, 2.95345-1.22847*ii, -1.58819+.988035*ii, 5.05616+.626695*ii, -9.76575e-196+3.21066e-196*ii
1.79758-.320319*ii, -2.76398+3.16234*ii, .077287-1.24853*ii, -4.13194e-31+1.14339e-32*ii, -4.35611e-60*ii, .722+2.66683*ii, .351364+.951228*ii, -2.40732-1.27092*ii, -8.55665e-61+3.11151e-61*ii
.264527-.109103*ii, -.229987+1.14902*ii, -.451514+1.7396*ii, -2.02637e-32+1.88597e-31*ii, 1.17832e-189-1.68331e-190*ii, -.898776+1.21155*ii, -.258571+.850838*ii, 1.3907+.388782*ii, 5.61103e-191-3.92772e-190*ii
-.778061+.968213*ii, .159761-1.23065*ii, -.899991+.69558*ii, 0, 1.03684e-31-9.1473e-32*ii, -.108505+.402257*ii, -.27192-.607968*ii, 1.31447-.293201*ii, 9.72077e-33+1.88161e-32*ii
-.602423+.996343*ii, 1.2619+.656835*ii, -.0845863-.375304*ii, 0, -9.41793e-104+6.62743e-104*ii, .478431-.564437*ii, 1.126-.905367*ii, -.737511-.720811*ii, 1.60454e-103-1.60454e-103*ii
1.12507+4.139*ii, 6.89268-3.5484*ii, -.626309-6.4216*ii, 5.42421e-31+2.19045e-30*ii, -1.61317e-190+7.53982e-191*ii, 2.35376-.70812*ii, -2.31599-1.45637*ii, -2.20674-.196075*ii, -4.42745e-191-1.05207e-190*ii
-.148772+1.41911*ii, .584637+.264772*ii, .309551+1.6227*ii, 2.34634e-32-1.71977e-31*ii, -6.82533e-32-5.00982e-32*ii, -.590959-.186513*ii, .164692+.532522*ii, .617815+.437294*ii, 6.32917e-32-2.45459e-33*ii
1.19732-2.51372*ii, -2.78137+.711879*ii, 3.54123+7.63417*ii, 0, -5.3511e-196-1.15049e-195*ii, 3.10916+1.75694*ii, 4.18821+2.60754*ii, 2.55084+.868572*ii, 1.47155e-196+4.11366e-196*ii
2.05691-4.30205*ii, 1.55986+1.15066*ii, -.789856+1.29863*ii, -1.02333e-31-2.72082e-31*ii, 9.64396e-192+8.98642e-192*ii, 1.19736-1.55829*ii, 1.59052-.48518*ii, .594787+1.04516*ii, 7.01379e-192-2.19181e-191*ii
.080623-1.37292*ii, -1.44809-.885261*ii, 2.18215+.258611*ii, 0, 1.16368e-31-3.78275e-32*ii, -.137491-.376671*ii, -.47401+1.41017*ii, .967138+.543602*ii, -3.13176e-32+1.0352e-31*ii
.418166+.516535*ii, -.575247-.02363*ii, 1.12916-.394691*ii, -2.57459e-32+3.13452e-31*ii, -5.92523e-63+2.43087e-63*ii, .269718-.733371*ii, .297251+1.08987*ii, -.426965-.185792*ii, -1.82315e-63
.486527+.0732302*ii, .0119522-.328137*ii, .91183-.963353*ii, 0, -3.88938e-62-1.94469e-62*ii, .859316+.616005*ii, .530607+.565825*ii, -.886466+.102461*ii, -4.25401e-63+4.86173e-63*ii
.581711+1.39396*ii, -2.0093+.335084*ii, -.0350555-.309203*ii, -1.86086e-31+1.07906e-31*ii, -1.64215e-47+6.43174e-47*ii, -.0121684-.266908*ii, -.278954-1.9796*ii, -.813546-2.35113*ii, 5.13171e-49+2.22374e-48*ii
2.23151-1.49414*ii, -2.37469-.337058*ii, -1.0978+.469797*ii, 0, 8.84344e-75+2.7636e-76*ii, .147283-.853446*ii, -1.51049-.171137*ii, -2.2666+1.26317*ii, -9.32706e-76-1.3127e-75*ii
-.722519-.640859*ii, 1.25139-.330092*ii, -1.18672+1.27756*ii, 0, -6.84893e-32-6.60385e-32*ii, .0319528-.25334*ii, .299325-1.01419*ii, -.845694+.972512*ii, -1.31405e-32+8.70611e-33*ii
-1.89783-.160413*ii, .524987+.904636*ii, .150779-1.8109*ii, 0, -1.81099e-61+1.26405e-61*ii, -.115997-.944771*ii, -.85619+.025709*ii, -1.01386+.741508*ii, 3.6463e-63
-.101585+.227745*ii, .522528-1.74134*ii, -.410056-.5571*ii, 0, 1.94469e-61+2.91704e-62*ii, -.361472-.792373*ii, -.077336-.73134*ii, -.252229+.135375*ii, 5.83408e-62-2.91704e-62*ii
4.66517-2.93008*ii, -.560021-.243782*ii, -2.22888-1.55757*ii, 0, 6.22302e-61+2.33363e-61*ii, -.440797+1.33726*ii, -.193299-.296589*ii, -.906811+.045752*ii, 9.72346e-63-1.39775e-62*ii
.213829-1.10336*ii, -.965276+.163755*ii, -1.60731+5.23598*ii, 3.1385e-31+1.41682e-30*ii, -2.80036e-60+3.50045e-61*ii, .477432+1.10819*ii, 1.04612-1.06689*ii, -1.86417+.858592*ii, 3.06289e-61-2.62533e-61*ii
.836519-1.86944*ii, .707883-.588897*ii, -.0876301+.0020791*ii, -8.80611e-32+1.54956e-31*ii, -1.0257e-31-1.2123e-31*ii, .410145+.0271662*ii, .162168+1.17148*ii, 1.90817+.219673*ii, -8.71949e-33-2.75333e-33*ii
-.496507-1.07361*ii, -.643086-1.87561*ii, .064786-1.56436*ii, 0, -5.88621e-196-5.13705e-195*ii, -2.58136-.043158*ii, .143577+1.55693*ii, .351207-.35134*ii, -1.54112e-194
-.5859-1.74446*ii, -.678233-1.58419*ii, .491678-1.16911*ii, 0, 3.1839e-195+4.28088e-195*ii, .327902+1.84657*ii, -1.70964-.369398*ii, .894335-.5645*ii, -7.17047e-195-2.72906e-195*ii
.855404+.720508*ii, 1.1743+1.23878*ii, 2.32537+2.20145*ii, 0, -2.33363e-61-1.06958e-61*ii, -.626535+.294601*ii, 1.33772-1.39336*ii, -1.52803+.606159*ii, 7.2926e-63+1.18505e-62*ii
-.381913+.722093*ii, -1.01713+1.04609*ii, .759513+.611619*ii, 0, 2.05745e-68-8.11389e-69*ii, -.234392+1.69932*ii, .746874+1.02847*ii, -1.09112-2.92684*ii, 4.05694e-69+4.34673e-70*ii
.225592-2.07503*ii, .095655-.60929*ii, 1.69445-1.36482*ii, 1.22563e-31+1.46497e-31*ii, 8.56176e-196+2.78257e-195*ii, .996788+.342962*ii, .913594-.18024*ii, .678964-1.24428*ii, 4.01332e-197+1.07022e-196*ii
-2.34526+.500385*ii, 1.00585+1.04607*ii, .372496-.0619268*ii, 0, -1.34724e-75-1.38179e-75*ii, -.153412-.7095*ii, 1.3023-.101471*ii, 1.79306+.503314*ii, 1.1227e-76-1.46815e-76*ii
-.33817-.0047711*ii, .717304+.591914*ii, -.255254+.230536*ii, 1.6194e-31+3.9329e-31*ii, -4.93157e-193+1.0959e-193*ii, .610738-1.45956*ii, -.08421-.613661*ii, -.25172-1.42382*ii, 1.0959e-193+4.38362e-193*ii
-.213782-1.85719*ii, -.560372+1.1136*ii, -.460092-.555521*ii, 6.74488e-32+5.4423e-34*ii, 1.40276e-191-5.95709e-191*ii, -.358124-.851725*ii, -.062904+.89872*ii, .107115-1.01513*ii, -1.40276e-191-2.10414e-191*ii
1.47146-.803754*ii, 1.25918-1.69061*ii, .753954+.07501*ii, 0, 4.28088e-196+1.39129e-195*ii, 1.46916-.250627*ii, .140309+1.05183*ii, -.619172-.30114*ii, 9.63197e-196-7.49154e-196*ii
-.26288+1.69792*ii, -1.39201+.883549*ii, -.069718+2.31761*ii, 0, -2.22606e-194+1.28426e-194*ii, .741225+1.13593*ii, -1.93072-2.40114*ii, .512025+.663347*ii, 1.36988e-194-5.47952e-194*ii
-1.02706-.954337*ii, 1.62483+.379245*ii, -.539468+.808506*ii, 0, -5.3511e-197+1.17055e-197*ii, .862158+1.27123*ii, -.907676-.60817*ii, -1.54964+1.6998*ii, 1.25416e-198-8.36109e-199*ii
.316105-1.33614*ii, -.223805-1.09862*ii, -.680501-.11336*ii, 0, -1.93211e-31+1.50914e-31*ii, -.685967+.391323*ii, .414231-.198713*ii, 1.01952+.965818*ii, -3.51802e-32+1.37947e-33*ii
-55.3459+21.5052*ii, -1.30513-29.7914*ii, 19.8759+5.99385*ii, 1.03693e-28+9.14716e-29*ii, 3.83567e-193-1.28084e-192*ii, -5.0366+133.481*ii, 18.9956+61.0002*ii, 104.798+16.4697*ii, -3.8795e-191-2.53702e-191*ii
.043269-.956667*ii, .516013-.852349*ii, -.934858-.667846*ii, 0, -1.09476e-47+5.47382e-48*ii, -.527297-1.1901*ii, -.238512+.37028*ii, -.993485+.497414*ii, 2.73691e-48-6.15805e-48*ii
-.054769-1.2048*ii, .941636-.501303*ii, -.371922-.700152*ii, 0, -1.23157e-69-1.90169e-69*ii, .175896+1.47494*ii, .014541+1.47459*ii, -.196006-2.91618*ii, 1.44891e-69-4.34673e-70*ii
.606649-.322706*ii, .402843+3.1365*ii, 1.09112-2.11705*ii, -4.72125e-31+1.92964e-30*ii, 8.96114e-59+5.67539e-58*ii, -.191415-.370306*ii, -1.44922+1.31016*ii, -.403538-1.82705*ii, 6.47194e-59+3.17374e-59*ii
1.08242-.712338*ii, -1.39304-.451019*ii, .490915+.257345*ii, 0, -1.00538e-87-8.56146e-87*ii, -1.30944-.135557*ii, .391769-1.13116*ii, 1.07204+.343997*ii, -4.02153e-87-4.02153e-87*ii
-.471118+1.04732*ii, 1.46912-1.00838*ii, -.119627-.795399*ii, 0, 1.00496e-31+1.51038e-31*ii, -.209925+.267897*ii, .539831+.437691*ii, .395377+.856514*ii, -3.86037e-32+6.38035e-32*ii
.684137-1.04799*ii, 1.99305-.04894*ii, 3.65348-4.27323*ii, 0, 5.17267e-191+7.01379e-192*ii, .83961+1.47245*ii, 2.48026+1.1831*ii, .626328-5.03158*ii, 5.26034e-192-2.27948e-191*ii
.144048+.82721*ii, 1.90469+3.49792*ii, -1.03092+1.07424*ii, 0, 5.14756e-85+1.28689e-85*ii, -1.19173-1.20948*ii, 1.67249-.685293*ii, 1.12681-.286419*ii, -1.10994e-84*ii
-.21011+2.43827*ii, -1.21507-.852779*ii, -.537133-.581995*ii, 3.47164e-31-4.87321e-31*ii, 1.84582e-88+9.42546e-89*ii, .008085-1.10634*ii, -.039573-.840275*ii, 1.60882-.625754*ii, -2.74909e-89-1.96364e-89*ii
3.74942-2.71692*ii, -.350785+2.16033*ii, 1.34473+.227986*ii, 0, -2.51346e-88-7.54037e-88*ii, 3.57759-1.04957*ii, -.485449+2.45123*ii, -1.51275-5.35136*ii, 1.25673e-87+1.00538e-87*ii
-.215217-.960394*ii, 1.53585-1.1748*ii, -.736834-.299445*ii, 0, -2.39702e-94-1.97754e-93*ii, -.845774-.696134*ii, 1.27857+.319536*ii, -.251211+.216966*ii, 2.39702e-94*ii
1.34043+.032615*ii, -.767208-.579342*ii, -.584179+.064256*ii, 0, 1.85141e-32+4.44827e-32*ii, .451107+.102726*ii, -.383748-.761917*ii, -.484302+1.56301*ii, 1.06969e-32+2.26205e-32*ii
-.148422-1.33792*ii, 2.39549-.786153*ii, .359497+.771218*ii, 0, 3.01374e-193-6.16446e-194*ii, -.693193-.199657*ii, .863349+.325951*ii, -.641788-1.10929*ii, 1.91783e-193-5.47952e-194*ii
-.277104-4.03464*ii, -.255317-.308883*ii, -.523531-.565433*ii, -1.26318e-31+3.239e-31*ii, -5.52715e-76-1.03634e-75*ii, 2.27053+.780138*ii, .849264+.037031*ii, -1.0984+2.2968*ii, 4.3181e-78-9.49979e-77*ii
-.522142+.83893*ii, -.684501+.75826*ii, -.141542+1.99337*ii, -1.17494e-30-3.2492e-31*ii, -4.76248e-195+4.3665e-194*ii, -1.67465-.850952*ii, -2.66476-2.03672*ii, .816495-1.08505*ii, -8.04805e-194-9.7604e-194*ii
.416968-1.8664*ii, -.140828-.411985*ii, -2.21478+1.97009*ii, 0, -8.75812e-46-2.73691e-46*ii, -1.29823-.371052*ii, -.483011+.0948868*ii, -1.18259-.348558*ii, -1.75333e-48-4.0626e-49*ii
-8.42261+2.15695*ii, 1.31468+.176667*ii, -6.59234+1.24841*ii, 1.47237e-30-7.07029e-31*ii, -7.82429e-83+3.1709e-82*ii, -2.77437-7.9641*ii, -2.23425+3.08475*ii, 3.82989+6.64354*ii, -9.22442e-82+6.7536e-82*ii
.058598-1.57734*ii, -.61229+.525229*ii, .150977-.831372*ii, 0, 7.01379e-192*ii, 1.6573+.353157*ii, .123478+.0984881*ii, -.516831+.62859*ii, 2.19181e-193+1.0959e-193*ii
.89654-1.27788*ii, .240747-.282217*ii, .10525+.453371*ii, 4.93038e-32+3.69779e-32*ii, -2.33363e-61+2.13916e-61*ii, -1.63821-.550341*ii, -.547649-.017852*ii, -.158433-.0857174*ii, 1.94469e-61+5.44514e-61*ii
-2.28455-1.87455*ii, -3.21284-3.98536*ii, -.833735-7.47847*ii, -3.07711e-30+4.15825e-30*ii, -1.33563e-193+4.8802e-194*ii, 3.96154+3.47301*ii, 3.65386-1.02599*ii, -11.2495+7.79332*ii, 3.16785e-193+1.68024e-193*ii
-1.0188+.893978*ii, -3.73534+1.03271*ii, -.658988-1.4149*ii, 0, 1.05207e-190+1.26248e-190*ii, -.97345+.703463*ii, 1.76613-3.43827*ii, -.829288+2.52119*ii, 1.40276e-190+2.52496e-190*ii
-3.76731+.485093*ii, -2.10336-1.58447*ii, -3.63593-2.35447*ii, 0, 1.36988e-193+9.58917e-194*ii, -.322681+.927509*ii, -.270193+1.44515*ii, 1.35758+3.54515*ii, -4.10964e-194-4.23807e-194*ii
-.068556+1.09383*ii, -2.224+.056051*ii, -.672194+1.31899*ii, -2.89751e-32+2.86944e-32*ii, -3.09003e-32+2.49748e-32*ii, .816108+.769819*ii, -.250426+.129735*ii, .918223+.271272*ii, -5.16427e-33-2.30084e-33*ii
2.26429+1.09256*ii, -.087130+.908034*ii, -.37064+.71264*ii, 0, -4.10964e-194+7.70558e-194*ii, -1.0614-1.30202*ii, .079633-.739113*ii, -1.66823+.278469*ii, 2.56853e-194+6.8494e-195*ii
-1.04813-1.22406*ii, -4.95221-3.12134*ii, -3.83578+3.24104*ii, 0, 7.79576e-184+4.04497e-184*ii, -4.28214-2.47873*ii, 5.67657+4.29855*ii, -2.04103+2.21387*ii, 3.41248e-183-3.14772e-183*ii
-1.21647-.3244*ii, 1.06362+1.74412*ii, -2.04447+.165123*ii, 0, 1.12221e-190-7.0138e-192*ii, 1.83234+.709953*ii, -3.1984+.578382*ii, -.303511+1.66467*ii, -2.17427e-190-9.81931e-191*ii
1.79136+1.26717*ii, .527483+1.46017*ii, -.348824+.270892*ii, 0, 1.94469e-62-1.21543e-61*ii, .903691-1.38515*ii, 1.48065+.083758*ii, -2.26411+.341929*ii, -1.76238e-62
.604657-.376062*ii, -3.61201+.790749*ii, -2.25045+2.71909*ii, 2.46519e-32+1.2326e-32*ii, 4.27832e-61+5.44514e-61*ii, .174151+1.40708*ii, 3.92938+3.37482*ii, -.7786-1.3138*ii, -8.55665e-61-4.57003e-61*ii
-.20698-.304873*ii, -.735966+.157321*ii, -.830612-.295205*ii, 0, -2.00666e-197+2.67555e-197*ii, -1.13849+.469299*ii, -1.24763-1.26904*ii, -.562294+1.74949*ii, -6.68887e-197+1.67222e-197*ii
.995974+.916325*ii, -.158665+1.42619*ii, -.591142+.385987*ii, 0, -1.68331e-190+4.38362e-191*ii, -1.40276-.108885*ii, -1.16514-.355182*ii, 1.04437-.122068*ii, -1.26248e-190-2.80552e-191*ii
-3.16484+.13045*ii, -2.91247-2.24722*ii, -1.79396-1.62389*ii, 0, 7.35449e-186-1.83862e-186*ii, -.328223+1.69125*ii, -.787119-1.09748*ii, .094961+.996547*ii, 2.20635e-185-1.83862e-185*ii
1.46365+1.70231*ii, -2.29704-1.1511*ii, -.604819+1.79138*ii, 2.66852e-31-4.55645e-31*ii, 1.82359e-190-5.75131e-190*ii, .916641+1.11471*ii, -.088317-.568215*ii, .450097+.21508*ii, 1.75345e-192+1.44306e-191*ii
2.29692-1.62763*ii, .174551-.602004*ii, 1.08935+.096982*ii, 0, -7.01379e-191+1.72715e-190*ii, .218244-.810599*ii, .93977+1.89508*ii, -.966517-.095016*ii, 1.13974e-191-7.01379e-192*ii
-2.0402-.339913*ii, .237294-.713566*ii, .228389+.805164*ii, 6.43447e-31-2.01267e-31*ii, -1.2446e-60+1.08903e-60*ii, -1.52275+.068807*ii, 1.54706+3.47938*ii, 1.69018+1.34331*ii, 2.91704e-62+2.43087e-62*ii
15.266+26.1263*ii, -20.2316-16.9376*ii, 20.0861+4.99193*ii, 1.18284e-30-1.29397e-31*ii, 2.14438e-68+2.89782e-69*ii, -3.68732+.552726*ii, -17.6985-2.30333*ii, 1.39494-2.86476*ii, 7.2445e-71+1.28591e-69*ii
-.715687-.39801*ii, -1.49491-1.36666*ii, -1.2471-.931987*ii, 0, 1.46319e-198+1.46319e-198*ii, .032678-1.34349*ii, -1.07175+1.09888*ii, -2.08078-.441253*ii, 6.27082e-199-2.09027e-199*ii
-.786302+.929067*ii, .807357+1.69464*ii, -.193917-1.22544*ii, -3.11126e-32-2.87955e-31*ii, 8.5618e-196-7.70558e-195*ii, -.866215-1.11557*ii, -.066192+.816787*ii, -.0428215-.284215*ii, 4.28088e-196+1.49831e-195*ii
.982681+.892524*ii, -2.40662-2.46562*ii, 1.36118+.160412*ii, 0, 1.05565e-86+7.54037e-87*ii, -1.91839-1.64547*ii, 1.1097-.030766*ii, -.427464-.12352*ii, 6.912e-88-6.59782e-88*ii
-2.04549-3.01263*ii, 3.13714-4.26628*ii, -1.7789+3.60136*ii, 0, -3.3486e-103+1.25572e-103*ii, -4.22169+.255199*ii, 5.60012+4.4194*ii, -4.35167+.478437*ii, -3.3486e-103+1.73011e-102*ii
3.09202+1.12055*ii, 1.92723+2.51649*ii, -.373929-2.38183*ii, 0, 6.56349e-76+1.17452e-75*ii, -1.20699+3.38124*ii, -.20397+.769161*ii, -.722556-2.0591*ii, 1.29543e-76+1.68405e-76*ii
-.816102+.806236*ii, 1.3199-.411088*ii, .256938-1.66706*ii, 0, -4.66726e-61+6.22302e-61*ii, -1.03178-.517583*ii, -.560773+.710133*ii, -.675748+.301879*ii, 5.83408e-62+8.75112e-62*ii
.983512+1.66861*ii, -.757731-2.13174*ii, -.97128+1.23658*ii, 0, -5.184e-88-3.61309e-88*ii, .720612-2.47619*ii, -.076033+1.88785*ii, 1.56421+.389846*ii, 1.728e-87-1.3824e-87*ii

component_2:
equations:
Ugi*r+G*M*m
Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
-4.89692-8.9085*ii, 2.081-2.58898*ii, -3.84537+5.17538*ii, 3.42138e-16+2.53967e-15*ii, 6.73769-8.63879*ii, 3.43152-1.46832*ii, -6.9742e-16+4.40825e-16*ii, -4.72532+.812866*ii, -8.42168e-16+3.02657e-16*ii
-.712168+1.41531*ii, 1.53195-1.15518*ii, .468343+1.48033*ii, 0, 2.59983-1.98444*ii, -2.44978-.731381*ii, 2.45483e-191+7.18913e-191*ii, -.802521+2.16009*ii, -1.35892e-191+1.5781e-191*ii
.851946+.123809*ii, -.439388+.685727*ii, .041843+1.66443*ii, -1.89186e-32+5.0624e-33*ii, 1.49027+.925708*ii, .443667-.0550741*ii, 5.26034e-192+2.10414e-191*ii, -1.69308-.954204*ii, -3.50689e-192+1.31509e-192*ii
.244573-.250249*ii, -1.53703-2.07064*ii, .974048-1.51909*ii, -3.24729e-31-2.41688e-31*ii, 1.52967+2.55849*ii, -2.12803+1.86813*ii, -1.88275e-183-5.08197e-183*ii, -.816096-1.05567*ii, -2.35344e-183-9.41375e-183*ii
15.2194+.82101*ii, 13.7066-15.6574*ii, -6.10607-33.3964*ii, 6.2105e-31-6.56233e-30*ii, 1.5964+8.36691*ii, -4.28289-8.11779*ii, -1.39046e-185-1.51686e-185*ii, -16.7582+.09254*ii, -4.88384e-187-9.4804e-187*ii
1.7328-.377315*ii, 1.72973+1.0808*ii, 1.03833-.835439*ii, 5.17327e-33-5.21854e-33*ii, -.618684-.083877*ii, -.376165+1.17455*ii, -6.63258e-74-2.21086e-74*ii, .584142-2.40406*ii, -3.97264e-76+8.29072e-76*ii
-.492746+.395688*ii, -1.33592-.6923*ii, 1.41859+.95209*ii, 0, -2.06681+.823795*ii, .061796+.763697*ii, 1.07732e-188+8.07989e-189*ii, .246676-.923392*ii, 1.12221e-189+1.57109e-189*ii
.089904-3.13287*ii, .497113-1.38046*ii, 2.41603+.721644*ii, 1.909e-31-4.01643e-31*ii, -1.42467+.498054*ii, -1.74283+1.24548*ii, 5.38659e-189-1.68331e-188*ii, -.019325-1.73907*ii, 6.17214e-190+1.08308e-189*ii
1.11725+1.50909*ii, 4.03667+3.2801*ii, 2.68218-.142245*ii, 3.87829e-32-7.84577e-32*ii, .553216-.206313*ii, -.404602+1.50935*ii, 1.53409e-91-3.06818e-92*ii, -1.24648+2.44122*ii, -6.90341e-92-3.8352e-93*ii
1.2446+1.06422*ii, .157131-.8622*ii, -.222856+1.57604*ii, 0, -1.43223+1.1183*ii, -.0922745-.298509*ii, 3.28429e-47+1.31372e-46*ii, 1.10037+4.46443*ii, 1.98426e-47-2.73691e-48*ii
-.62467-.054654*ii, 1.41692+.419472*ii, .26958-1.96332*ii, 0, -.059813+1.71769*ii, 1.87384-1.22662*ii, 7.18212e-188-6.60755e-187*ii, -1.49409+2.82613*ii, 2.15464e-188+2.15464e-188*ii
