variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
8.18219e-42+4.34219e-41*ii, -.68985-11.0327*ii, -1.61743-5.83254*ii, 6.97843+7.47021*ii, -4.33795+3.82983*ii, -2.73468-4.08027*ii, 6.78978e-39+4.18507e-38*ii, 2.77789e-15+5.46617e-15*ii, 4.25491+6.89711*ii, 5.42591+6.09645*ii
8.77679e-24-2.19202e-23*ii, -.407698+.434634*ii, .950798+.582632*ii, -.317347-.97358*ii, 2.99561-.862001*ii, .379903-.808347*ii, -2.41263e-23-1.58861e-24*ii, -1.67189e-8-2.4499e-10*ii, -.248485-.684766*ii, -.315739-.0754732*ii
7.43427e-43-2.17691e-43*ii, .498679-1.03629*ii, -.072539-1.70478*ii, -.112931+.598279*ii, .223845-1.55082*ii, .45462+1.718*ii, 7.32744e-44+4.50458e-43*ii, 7.92599e-16+3.07462e-15*ii, .499988+.317824*ii, -.808385-.667335*ii
1.14321e-44+2.44017e-44*ii, .319075+2.83578*ii, -4.47992-.663669*ii, -.028718-6.18035*ii, 5.35386-3.65608*ii, -3.47315+5.31497*ii, -5.12911e-43-4.07667e-44*ii, 6.18908e-16-2.18098e-17*ii, 1.06385-.090455*ii, 3.96748-3.37673*ii
-5.8805e-49-1.49321e-48*ii, -1.10628-.840107*ii, -.953723-.049777*ii, .334427+.450942*ii, -.6283-2.94252*ii, .896455+.620836*ii, -9.82703e-48+1.09141e-48*ii, 7.61139e-18-2.93736e-18*ii, .178218+.803571*ii, 1.0654+1.05193*ii
-2.36138e-38+2.64454e-38*ii, 2.24268+.600587*ii, -.392334-1.46548*ii, .964879+1.3173*ii, -.674515-.592042*ii, .19723-.80443*ii, -5.7621e-38-5.58992e-39*ii, -8.61146e-14+1.11925e-13*ii, .412752-.773467*ii, .951608-.313776*ii
-2.38174e-46-1.96483e-47*ii, -1.71206-.372508*ii, -.756448-1.74236*ii, .712937+.114399*ii, -1.65065+.385427*ii, .924376+.497846*ii, 6.82121e-48-4.6035e-47*ii, 4.01887e-17+4.42797e-18*ii, -1.23383-.427298*ii, .440371+.373966*ii
-3.5483e-39-5.64759e-40*ii, .67203+1.91088*ii, .440461+.521191*ii, -.591605-1.28703*ii, 1.12124+1.20483*ii, .693534+1.38626*ii, 1.14597e-39+4.92256e-39*ii, -2.83952e-14+9.50546e-14*ii, .126124-1.08512*ii, 1.81863+.449097*ii
3.99213e-33-7.18086e-33*ii, -.857826-1.41183*ii, .224528+.256931*ii, .208045+.695477*ii, .510399+1.20913*ii, -1.85128-.881662*ii, 5.79607e-33+1.29179e-33*ii, 1.29904e-11-2.51948e-11*ii, .805076-.917942*ii, 1.32803-.67962*ii
5.24713e-46+2.62892e-46*ii, .632948-1.1948*ii, -.67999+.087852*ii, -.815047+.053344*ii, -2.11446+.558457*ii, .134551+1.13013*ii, -1.94791e-45+2.87108e-45*ii, 2.99131e-16-8.01011e-17*ii, -1.2327-.034982*ii, -.040767+1.67341*ii
1.08272e-46+1.19006e-46*ii, 1.88449-2.7726*ii, 1.94461-3.62438*ii, -.662982-3.64646*ii, -2.54038-1.8318*ii, -2.29881-.741372*ii, -1.31068e-46-7.27085e-47*ii, 6.16909e-18+3.79441e-18*ii, -1.74705-.429188*ii, -1.02077+.661436*ii
-1.33789e-44+1.03143e-44*ii, 1.41497+2.99265*ii, 1.29196-1.64816*ii, .276256+.359389*ii, -2.40177+.030550*ii, -.233103+1.10072*ii, 3.28548e-44-2.15199e-44*ii, -7.91471e-17+8.9431e-17*ii, -.442041+2.18138*ii, 1.2553+.937757*ii
6.35184e-36-2.79928e-36*ii, 2.2651+6.01594*ii, -12.4068-1.35254*ii, -3.72267-6.13556*ii, -.274747+7.18168*ii, 1.21975-2.95867*ii, -3.90902e-35-3.09266e-35*ii, 4.24758e-14+1.34141e-13*ii, 3.43388+3.11766*ii, -6.14036+6.37881*ii
-9.9205e-44-5.21038e-42*ii, .125511+.719331*ii, .775937+2.17751*ii, -1.01671+2.02093*ii, 1.04295-1.83832*ii, -1.21093+1.03881*ii, 1.06307e-41+5.09695e-42*ii, -4.06542e-16-5.73084e-15*ii, 1.13983+.854719*ii, -.119366+.840369*ii
1.71759e-41-5.48042e-42*ii, 1.29623-1.89273*ii, .63644+.198748*ii, -.404515-1.77266*ii, -.26724-1.39431*ii, -1.47918-.40314*ii, -1.70311e-41-2.83026e-41*ii, -6.5371e-16+9.81649e-15*ii, -.423839-.952182*ii, .666961-.191254*ii
8.38772e-50-3.19067e-50*ii, .552723+.756626*ii, -.713687+.846475*ii, .929172-.845393*ii, .638623+.519049*ii, 1.02302+1.27603*ii, 1.42058e-46-1.17991e-46*ii, 1.37978e-18+1.41632e-18*ii, 1.66364+.602193*ii, 2.34122-1.7582*ii
-2.01068e-34+6.87329e-35*ii, 3.40744-2.43939*ii, -1.4978-.427573*ii, -1.25225+.848549*ii, -1.79633-.026164*ii, -3.25305+.945516*ii, 1.92326e-34-2.56383e-34*ii, 1.49021e-13-1.96245e-12*ii, -3.01666-1.25014*ii, -1.14126-.979815*ii
4.85218e-45+1.06474e-45*ii, -1.05955-1.63872*ii, -1.30173+.573775*ii, .240145-1.87187*ii, 1.36495-.55315*ii, .542459+.319113*ii, 3.15828e-45-8.82695e-45*ii, -6.45835e-16+7.07285e-17*ii, .264541-.938438*ii, -.822645-.248956*ii
-1.36643e-23+6.70739e-23*ii, .899987-1.0474*ii, .0806076+.0784454*ii, -2.80897-.723035*ii, .14522-1.01421*ii, 1.24754-3.99966*ii, 8.68795e-23-1.78529e-22*ii, -1.07231e-7-4.61777e-8*ii, 1.41204-.371098*ii, .422112+.167363*ii
4.61853e-36+7.73818e-36*ii, .834616+2.58642*ii, -1.95494-.431024*ii, -.079666-1.00698*ii, -1.06331+.597168*ii, -.089626-.71218*ii, 7.42425e-36-5.26724e-36*ii, -2.10881e-13+2.50439e-13*ii, .005138+1.67793*ii, -2.14447+1.15852*ii
-6.05514e-46+1.08398e-45*ii, -2.92095+1.90206*ii, 2.51673+2.94846*ii, -1.37226-3.2605*ii, -.701427-2.49233*ii, 4.70074+.487586*ii, 2.85437e-44+3.65684e-44*ii, -5.07798e-17+1.72914e-17*ii, -2.1574+2.15426*ii, -2.00936-.451473*ii
-3.53972e-45+5.46517e-46*ii, -1.15582+6.4449*ii, -.29529+4.04518*ii, -1.53091-12.8131*ii, -2.33198+1.68879*ii, 4.9112-1.64963*ii, 5.3971e-42+2.52775e-41*ii, -3.11721e-17-3.31135e-18*ii, 13.5949-7.65257*ii, 3.68797+.501376*ii
3.26108e-43+6.80007e-44*ii, -.096089+1.55018*ii, -1.0028-1.96583*ii, 3.48196-.333509*ii, -.201155-.236885*ii, 1.05527-.474124*ii, 1.15817e-42+1.28016e-43*ii, -2.07742e-14-4.13801e-14*ii, -.122648-.215041*ii, .0775132+.144673*ii
4.33329e-26+2.07313e-25*ii, 1.30619+.261151*ii, -1.43752+.841442*ii, .546937-.743779*ii, .208794-.190615*ii, -.961432-.111338*ii, 1.77896e-25+8.11571e-26*ii, -5.20337e-9+1.76136e-9*ii, .876076-.143441*ii, .360585+.031041*ii
9.46894e-46+1.01147e-45*ii, .528962-1.25136*ii, .529934+.639326*ii, -2.77273+2.19821*ii, 1.46937-.745333*ii, -.933062+5.51188*ii, 1.16907e-42-9.99323e-43*ii, 9.30073e-16+9.32696e-16*ii, 1.46241+.166872*ii, -3.24132+1.06804*ii
9.1626e-32+5.36131e-30*ii, .007492-1.51083*ii, .507119+.107794*ii, -1.50577-.358656*ii, .927655-.619753*ii, .892524+1.05073*ii, 1.78648e-30-8.10976e-30*ii, 7.36358e-11+5.5469e-11*ii, 1.26144+.671173*ii, -1.60813-1.46695*ii
2.33838e-39-2.60383e-39*ii, -5.67952-1.46294*ii, -.658785+2.84635*ii, -3.15422+8.93134*ii, 1.03834-2.5825*ii, 2.62318-2.49379*ii, 9.24641e-39+2.41434e-39*ii, 2.28604e-14+1.6477e-14*ii, -3.30682-1.7389*ii, 4.63042+.551785*ii
1.31449e-46-3.77536e-46*ii, 3.57931-.599367*ii, -1.4816+.900639*ii, .970649-.823733*ii, -2.76865-.620393*ii, -.91368+1.99443*ii, -5.68024e-45+1.23496e-44*ii, -8.09749e-17+2.13488e-17*ii, 2.34548+1.87696*ii, .378051-2.10055*ii
1.28446e-43+1.34674e-43*ii, -.913777+.31939*ii, -.382641-.111849*ii, -.996914+1.55069*ii, -1.34748+.468447*ii, .408023+1.00635*ii, -3.36887e-43+6.49217e-44*ii, 2.24487e-15-4.99312e-15*ii, .110806+.470794*ii, -.015748-1.11586*ii
9.62037e-38+1.4254e-37*ii, -8.77219+1.62292*ii, -6.44362+3.87483*ii, -6.17976+4.32565*ii, -.333447+1.363*ii, 3.35465+4.144*ii, -9.44804e-36+1.0851e-37*ii, 3.61246e-14-5.16735e-14*ii, -9.53897+.5394*ii, 3.87395-5.45632*ii
-3.94763e-41+1.38821e-40*ii, -1.11208-.587191*ii, -.258948+1.65902*ii, -.194918-1.03644*ii, -.535935-1.35504*ii, 1.35623-1.15158*ii, 1.51658e-40+1.39795e-41*ii, -6.7999e-15-1.60721e-14*ii, -.429361-.603952*ii, -.582424-.573506*ii
-5.94404e-41+2.87622e-41*ii, .0764244-.218024*ii, .770335-.336053*ii, .244644+.785835*ii, 3.0617-1.0693*ii, .954229+2.13332*ii, -4.19365e-40-4.95813e-40*ii, -8.28478e-14-2.66874e-14*ii, 1.25354-.854442*ii, 1.47787-1.64565*ii
7.77454e-30+4.21073e-29*ii, -.847277-1.83308*ii, 2.66015-.839476*ii, .297624-1.3524*ii, .336341+1.71184*ii, .822768-1.03057*ii, 5.9262e-29+2.0183e-30*ii, 8.99491e-11+1.39631e-10*ii, .423622+.037522*ii, -.379154+.792083*ii
-3.89341e-36-1.59403e-36*ii, -.472475+.286101*ii, .041272+.858594*ii, -1.61316-.124724*ii, -.81409+.416085*ii, 1.09465+1.30102*ii, 6.0777e-36+3.05559e-36*ii, -2.02968e-12-6.56172e-13*ii, -.72706-1.06494*ii, .440005+.511339*ii
6.9007e-48+3.07759e-47*ii, .0556903+.355212*ii, -.319077+.905899*ii, -1.30343+.625528*ii, -.519823+.100118*ii, -.456018+.997204*ii, -2.82457e-47-3.57976e-47*ii, 2.62291e-16-4.14145e-17*ii, -.0938812-.0353082*ii, 1.11447+.668046*ii
-6.921e-34-6.64842e-33*ii, 2.56597-2.43053*ii, 6.92866+2.32483*ii, -3.30407+1.50019*ii, -3.205+4.40289*ii, -1.79352-3.52099*ii, 1.22602e-32+2.09285e-32*ii, 2.338e-12+1.40201e-12*ii, -1.68026-1.8594*ii, -.756301+1.36531*ii
-2.52789e-48-2.57764e-48*ii, -.707711+.050804*ii, .407443-.0242074*ii, .681266+.228826*ii, -1.23608-2.59394*ii, .093194-1.27266*ii, -5.20878e-46+1.14742e-45*ii, 2.83597e-17+3.44143e-17*ii, -1.57989-.436574*ii, .052611+1.18354*ii
-2.40367e-46+3.58909e-47*ii, .688273+.120803*ii, -1.59862+1.06837*ii, .557368-1.31117*ii, -1.56538-1.65184*ii, .213575+.160296*ii, -8.69137e-47+3.35165e-46*ii, -5.26999e-17-3.86142e-17*ii, .808476+.038948*ii, -.640997-1.15954*ii
-5.75851e-26+9.42961e-26*ii, -.817232+1.17029*ii, 2.15536-1.3186*ii, -2.31872+1.49634*ii, .779181-.662666*ii, .282594+.537206*ii, -7.5751e-27-3.04813e-25*ii, 8.1795e-11+2.11805e-9*ii, 1.28185+.455871*ii, .294508-.818477*ii
-3.07005e-44-1.19932e-43*ii, -10.94-9.10599*ii, -7.21516-5.42181*ii, 13.0718-18.1826*ii, -3.03194-6.81098*ii, -1.22717-7.38896*ii, 7.55354e-41+1.11403e-40*ii, 6.54095e-17-9.96154e-17*ii, 19.484-13.2423*ii, 1.67404-5.43323*ii
-7.6768e-29-3.32227e-29*ii, -.292419-.905528*ii, -.778045+3.35594*ii, -.123723-.640231*ii, -1.11212+.965315*ii, -1.95484-.735878*ii, -1.17723e-29+5.32596e-29*ii, 1.20251e-10+2.7841e-12*ii, .119561+.539022*ii, .905672-1.15777*ii
1.26083e-30+3.25835e-30*ii, .401976-.258715*ii, -.60669-1.93397*ii, .238302-1.33907*ii, .379622-.710582*ii, -.346997+.827713*ii, 4.6636e-30-9.11862e-31*ii, -4.99545e-11+3.34863e-11*ii, -.021351+1.1074*ii, .23183-1.35861*ii
8.77078e-49+1.32817e-49*ii, 1.69212+.165427*ii, -1.1069-.288768*ii, -.445017+.0426274*ii, -.868822+.308578*ii, -.575451+.93932*ii, 9.12328e-49-3.68497e-48*ii, 2.06105e-18-2.07506e-18*ii, .0775372-.479256*ii, -.942893-1.72412*ii
8.29003e-44-4.76585e-44*ii, -.413737-.0580339*ii, .541969-.711494*ii, .022677+.630483*ii, -.403291+.408953*ii, -.355962-1.71224*ii, 3.10346e-44+5.11319e-44*ii, 1.24217e-15-3.13251e-15*ii, .0682124+.0677766*ii, .635593+.811852*ii
-7.71635e-40-4.9326e-41*ii, 2.48975+.281523*ii, -1.46376-1.20448*ii, 1.48144-.920903*ii, .970095-2.08832*ii, -.468553-.19808*ii, -1.18856e-39+6.37527e-40*ii, -1.18065e-14-1.24019e-14*ii, -.983534-1.28494*ii, -.933894+.770432*ii
-5.15909e-38-4.60294e-38*ii, 1.7742-.779892*ii, 4.1602+1.72273*ii, -1.17014+1.97041*ii, -.075643+3.57265*ii, 3.96455-2.72176*ii, 1.31605e-36+1.55369e-36*ii, -1.10399e-13+1.39279e-13*ii, -5.83162+4.34543*ii, -1.87424-3.08334*ii
-1.71868e-27+8.78177e-28*ii, -.657834-1.04908*ii, 1.24681-1.49004*ii, .087396+.52272*ii, -1.83581-.989418*ii, .698614+.54466*ii, -6.09293e-28-8.21639e-28*ii, 9.03958e-11-2.02418e-10*ii, 1.12534-2.11842*ii, -1.04177-1.79509*ii
-1.62277e-35-5.53401e-35*ii, .146594+.938045*ii, 1.059+.261027*ii, .038864+.588571*ii, .622512-.543072*ii, .088098-1.27402*ii, 3.19441e-35-1.17068e-35*ii, -3.6438e-12-1.4102e-12*ii, -.930896-.127916*ii, .221422-.0599487*ii
-5.3503e-41+8.78179e-40*ii, 1.07906+.099655*ii, -.176883-1.43863*ii, -.100039+.612302*ii, -.048336-1.06968*ii, -.044177+.825577*ii, -5.31716e-40-1.24977e-40*ii, 9.6136e-15-2.94709e-14*ii, .857739+.090797*ii, .51695+.551937*ii
7.51539e-21+3.637e-22*ii, -1.48919+.524914*ii, 1.01185+.126567*ii, -.23894-.469037*ii, -.689032+.402974*ii, -2.88742-.935279*ii, -1.62514e-21-3.6119e-21*ii, 6.56153e-8+1.40002e-7*ii, -.142825+.645498*ii, .347659-.662248*ii
1.36423e-37+1.14528e-37*ii, -1.65705-2.59628*ii, -.342693+1.82148*ii, 1.73168+1.30002*ii, .448556-.568134*ii, -4.4776+6.55914*ii, 1.05716e-37+3.82291e-37*ii, 5.01967e-14-3.31493e-13*ii, -1.13213+.381384*ii, -2.72222+1.3556*ii
-2.66718e-21-3.78184e-21*ii, .358366-.518677*ii, 2.03662-.714162*ii, -1.54238+.990302*ii, 1.23251-2.46603*ii, 1.34841+1.49407*ii, 7.85897e-21+3.19172e-21*ii, 7.95237e-8-7.46886e-8*ii, 1.96257+1.03493*ii, .62068+1.21053*ii
9.31622e-20+1.87357e-19*ii, .0565929-.0728467*ii, .600107+3.97652*ii, 2.94523-3.81943*ii, 3.02205+3.03157*ii, .150841-2.14764*ii, 9.89982e-19+1.95979e-19*ii, 3.18461e-7+4.64181e-7*ii, -.726277+.738024*ii, -2.0456-.863959*ii
7.15297e-40-5.04728e-39*ii, -.923062-1.24898*ii, .257137+.569306*ii, -1.07633+.026940*ii, -.499426+1.35713*ii, .272697-1.61566*ii, -6.4187e-40+5.43165e-39*ii, 6.46154e-14+6.99733e-14*ii, 1.8314+.131602*ii, .227204-.665835*ii
-3.1533e-27+2.18092e-27*ii, 1.82452+.758022*ii, -.324401-.543835*ii, .263844-.383203*ii, -1.14862-1.0998*ii, -2.0969-.869854*ii, 3.757e-30+1.78378e-27*ii, 1.13371e-9+3.818e-12*ii, 1.16283+.590242*ii, 1.02247+.297731*ii
1.74228e-45-4.66938e-46*ii, 1.76496+1.20325*ii, .227243+.653249*ii, -1.62264+.548565*ii, 1.04737+.390044*ii, -2.42517-.926084*ii, -7.74458e-46+4.06417e-45*ii, -3.56848e-16-5.42688e-17*ii, -2.05638+2.05263*ii, -.693081-.656438*ii
-9.83539e-32+1.86904e-31*ii, -1.87211+.503782*ii, .45726+.206863*ii, .020334+.855*ii, .50967-.937988*ii, -1.00293+.370128*ii, -1.61804e-31-8.02922e-32*ii, 7.64157e-12-2.26059e-11*ii, -.835885+.170087*ii, -.882935-.229076*ii
1.18634e-28+6.36732e-29*ii, -.806078+.416168*ii, .319433-.68681*ii, 1.37204-.614815*ii, .239391-.658701*ii, -.644368-.88894*ii, 2.01918e-28+1.44244e-29*ii, 6.86056e-11+3.53502e-10*ii, -.040226-.741124*ii, -1.93162+.212604*ii
-8.65709e-41-8.22234e-42*ii, -.135103-2.07765*ii, 4.77499-2.5326*ii, .0251452+.41247*ii, -.37044-1.19869*ii, -1.95854+1.36745*ii, 2.29181e-41-9.6682e-42*ii, 6.01894e-15+1.1895e-14*ii, .196266-.703994*ii, 1.62018+2.44846*ii
1.46708e-38-2.67714e-38*ii, 1.70465-.070798*ii, 2.0847+.991816*ii, -.0147327-.299288*ii, 4.07382+.983942*ii, .49895+1.61088*ii, -1.89741e-38-3.72587e-38*ii, -4.84581e-14-7.12313e-14*ii, -2.69102-1.99957*ii, 3.1692+.216426*ii
-4.78305e-34-1.37044e-34*ii, .506873-.154278*ii, .77753+.121644*ii, -1.2721+1.4604*ii, -1.57512-.393279*ii, -.777913-.004288*ii, 8.0859e-34-5.24183e-34*ii, -6.38333e-13+3.9593e-12*ii, -1.52655+1.06104*ii, .271249+.264423*ii
7.26032e-33-3.52105e-33*ii, -1.10921-.712469*ii, -.171286+.649528*ii, -.743706-.801595*ii, 1.12509-.365883*ii, .793935-.206444*ii, -8.22199e-33-3.20121e-33*ii, -6.09287e-12-3.81846e-12*ii, 1.0455-.8031*ii, .461975-.261823*ii
-3.82109e-40-8.94672e-41*ii, -5.69241+1.9451*ii, 2.41145-2.65513*ii, -1.56398-1.73733*ii, -1.47162+1.0801*ii, -2.47376-.88467*ii, 2.55277e-40+4.67775e-40*ii, -3.04272e-15-8.94433e-15*ii, -.706718-1.00183*ii, 2.80135+2.68628*ii
1.83801e-43-2.74576e-43*ii, -2.59884+2.21141*ii, .43463+1.31348*ii, -.26513-.527808*ii, 4.13683+.193807*ii, -1.3127-1.30188*ii, -2.0527e-43-7.4211e-45*ii, -1.60742e-15+9.40694e-16*ii, -.135067-.184406*ii, -2.75218-1.69163*ii
7.56464e-50+7.55129e-50*ii, .0062357+.392675*ii, 1.14338-1.16733*ii, .675727-.042394*ii, -.312736-.0817893*ii, .248335-1.13428*ii, 1.0854e-47+6.04095e-48*ii, 1.31739e-18+1.03722e-18*ii, .79042+.205119*ii, -1.4304+1.22478*ii
2.81643e-43+1.46291e-43*ii, 4.90579+1.24673*ii, .123863+2.94148*ii, .37556+1.8875*ii, 1.27227-1.36297*ii, 2.07202-.045458*ii, -7.90871e-41+1.58127e-40*ii, 4.66602e-16-6.43832e-16*ii, 2.01982+.600165*ii, -5.22619-5.96705*ii
3.58795e-43-3.37515e-44*ii, -.337536-.268397*ii, -1.65056-.446734*ii, 1.58733-1.81422*ii, .271217+1.44156*ii, -1.09816-1.47058*ii, 6.33244e-43-7.36847e-43*ii, 3.60336e-15-1.56897e-15*ii, 1.11465+.556315*ii, -.239939-.93753*ii
2.26686e-41+9.20993e-42*ii, -.0310796-.334387*ii, -.154785-.66923*ii, 1.81022-2.05817*ii, -.237784-.167604*ii, -.943991-.208137*ii, 5.99906e-41-2.99839e-41*ii, 1.85142e-14-1.87587e-14*ii, -.870285-.544042*ii, .727623-.586105*ii
5.9424e-42-9.51725e-41*ii, -1.02393-2.88801*ii, -3.6968+1.95157*ii, 3.65602-2.27124*ii, -1.89328+4.06182*ii, -5.07446-.663642*ii, -1.20407e-39-6.11625e-39*ii, -8.65611e-15+8.0356e-16*ii, -3.59658+.733055*ii, 1.81868-3.86813*ii
-2.329e-34+1.88915e-34*ii, .303256+.0323793*ii, .70198+.085683*ii, -.711433-.080534*ii, -.711016-.276177*ii, -.0443314+.40586*ii, 1.80907e-34-1.15644e-34*ii, 3.25713e-12-9.50261e-13*ii, .259522-.287771*ii, 1.83389+.353026*ii
9.8351e-29-2.71798e-29*ii, 1.96917+.460931*ii, 4.20206-2.71328*ii, 3.75667-4.18277*ii, -.913918-1.80713*ii, -3.00562-3.09052*ii, 2.56034e-28-5.13135e-28*ii, 1.69815e-10-1.4154e-10*ii, 3.94727-2.55638*ii, 3.09496+1.50965*ii
5.69567e-29+3.39919e-29*ii, .878023-1.21606*ii, .059738+.879025*ii, -.0859981-.465444*ii, .363297+1.14431*ii, .761097+.534042*ii, 1.09231e-29-2.94333e-29*ii, -4.77239e-11-1.05045e-10*ii, -.202001-2.28365*ii, .600004-.421438*ii
-3.31369e-32-2.99654e-31*ii, -.88767-.2905*ii, .389421+1.74948*ii, -.880687-1.87809*ii, -.948797-1.42368*ii, -.785811+.572383*ii, -5.33593e-31+3.26135e-31*ii, -1.69874e-11-1.1740e-13*ii, -.496867+.648814*ii, -.889994+1.21*ii
