variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
5.6598e-71+4.52784e-71*ii, -10.6976-7.85129*ii, 4.94683+.883617*ii, 0, 8.26628+1.77461*ii, 4.65425+.481714*ii, -1.35835e-71+7.13135e-71*ii, .787761-.3455*ii, 3.76517-2.65131*ii
1.28635e-46, .169005-2.59799*ii, 1.3451+2.93149*ii, -2.52023e-31-3.1465e-31*ii, 1.55503+1.57333*ii, 2.04809+1.19216*ii, 2.18953e-47-2.83403e-47*ii, -2.43539-.955739*ii, 1.06086+.426238*ii
-8.62257e-122-2.72292e-122*ii, -8.06269-3.24517*ii, -4.43918-7.28299*ii, 0, -2.46425+1.50709*ii, 6.89386+6.67382*ii, -2.04219e-122-3.78183e-122*ii, -5.25616+2.00194*ii, -1.40976+2.40007*ii
2.21086e-75-1.38179e-76*ii, -.0099819-.461433*ii, .888188+.166655*ii, 0, .199601-.618109*ii, -1.7396+1.06934*ii, 2.07268e-76-1.38179e-75*ii, -.010966-1.00729*ii, .121899+1.02512*ii
-1.78815e-135-8.96963e-136*ii, 1.19018+.119436*ii, .69859-.336604*ii, 1.759e-33+1.33199e-30*ii, 1.23872+2.97256*ii, -3.40812-.719032*ii, -1.89175e-135-4.29944e-136*ii, -1.6173-1.47725*ii, 1.04288-2.04184*ii
0, -1.06048+.849655*ii, .876179-1.62925*ii, 0, -2.94592+3.43685*ii, -1.69891-.419323*ii, 4.60002e-116+3.96553e-117*ii, 2.67377+2.15822*ii, .243846-1.75296*ii
-7.46762e-60+2.80036e-59*ii, -2.9441-.307639*ii, -.662155+.24206*ii, 0, 1.63941+1.57723*ii, 1.62003-1.09346*ii, -1.37295e-59-1.05791e-59*ii, -.843144+2.54447*ii, 1.86868+1.33234*ii
-1.1495e-46+7.11597e-47*ii, -1.83184-.639939*ii, -1.77983-.75718*ii, 0, -.691998-1.25137*ii, -.732961+1.19945*ii, 2.51796e-46+1.20424e-46*ii, -1.07206-.757347*ii, -.36783-2.29768*ii
-2.35156e-199-2.28624e-199*ii, -1.03952-2.95354*ii, 1.00369+.425079*ii, 0, .039577-2.17666*ii, -.67915+4.0482*ii, 9.63485e-200-2.41688e-199*ii, -2.24703+.300879*ii, -.567381+1.21135*ii
-6.23224e-31-5.2078e-32*ii, -2.38262-2.55446*ii, 4.2502-3.66948*ii, -1.30349e-30+8.59737e-31*ii, 2.60227+3.11243*ii, -2.85768-1.49949*ii, 4.20827e-191+8.7672e-193*ii, -1.9032-3.655*ii, -6.65302-.804793*ii
5.01863e-198*ii, -1.18124-.056482*ii, -1.23206+4.02386*ii, 0, -2.01636-1.36783*ii, -.747487+.576816*ii, -1.33777e-197-2.50833e-198*ii, .49851+.0579213*ii, .267641-3.87233*ii
2.20058e-190+6.6631e-191*ii, 20.4044-16.9747*ii, -3.95839+27.7883*ii, 2.27933e-29-5.79962e-30*ii, 5.97101-12.9831*ii, 5.47943+10.8355*ii, -3.42813e-192-1.0959e-193*ii, -3.53823+19.4274*ii, -16.068-33.0524*ii
0, .988188-2.11047*ii, -.620052-2.94128*ii, 0, 1.51442-3.55368*ii, -2.32406+4.66334*ii, -2.63336e-119-1.70394e-119*ii, -5.509-3.87393*ii, -.200909+3.11743*ii
-1.2626e-193*ii, -.559579+1.48976*ii, .488538-.401098*ii, 0, .427168-.420538*ii, -1.16895-.514582*ii, -8.21929e-194+4.10964e-194*ii, .335037+2.16786*ii, -.206448+1.47729*ii
-7.24454e-71-1.08668e-70*ii, -.113715+.462359*ii, -2.41411-.828171*ii, 2.27963e-32+1.20669e-32*ii, -2.20078-.972532*ii, 1.20789+.10161*ii, 6.79176e-71-2.26392e-72*ii, 1.00023-2.76773*ii, .353691-2.60588*ii
0, -.310558-.888299*ii, -.46016-1.66158*ii, 0, -1.72485-.384266*ii, .128076-.620011*ii, 1.58621e-116+4.4414e-116*ii, .357728-.710901*ii, 1.04312-1.10001*ii
-2.11326e-132+2.64158e-132*ii, .288844+3.83504*ii, 4.59464+1.09275*ii, 0, -1.47721+2.73246*ii, -.122021-1.03335*ii, 3.87431e-132+4.57873e-132*ii, 1.5983+.379811*ii, -2.24466-.947602*ii
-2.14044e-196+2.14044e-196*ii, .633394-.289423*ii, -.157425+1.09543*ii, -1.82132e-31-1.43542e-31*ii, .7868-.728713*ii, -.469812-2.78771*ii, 2.14044e-196+2.95983e-196*ii, -1.81813+.213583*ii, .223233+1.33878*ii
-1.3494e-78+1.61928e-78*ii, .24491-.0456282*ii, -.278127+.593343*ii, 0, 1.84566-.481885*ii, -.588112+.840621*ii, -2.15904e-78+7.01689e-78*ii, -.61627+.159468*ii, .632305-.2493*ii
-1.09639e-79-5.06026e-80*ii, .993974+.054167*ii, -.288529-.516608*ii, 0, -.386801+.351124*ii, 1.12486-.147233*ii, 2.10844e-80-1.01205e-79*ii, 1.4146-1.18886*ii, 1.53212-.096611*ii
2.73464e-85+2.57378e-85*ii, -1.66726-.892935*ii, .341098+.1821*ii, 0, .352768+1.98936*ii, .444474-.579763*ii, -3.86067e-85*ii, -.747047-.927345*ii, -.565925-.799551*ii
-7.90445e-90, 1.04932+.581125*ii, -2.70508-.534454*ii, 0, .670458+1.90455*ii, -.535817-.345257*ii, -3.92727e-90+3.92727e-90*ii, .877354-.131614*ii, -.808174+.589258*ii
2.33363e-61-2.62533e-61*ii, -1.85994+.805417*ii, 1.31641+1.64496*ii, 0, -1.76434-1.44674*ii, -.635826+1.09712*ii, 3.11151e-61+3.69492e-61*ii, -1.71482+1.76267*ii, 1.71247-.284225*ii
-1.04644e-104-2.61609e-104*ii, 2.72573+2.07606*ii, .919038-1.93449*ii, 0, 1.52065-.870326*ii, -.955296+.805623*ii, -1.74406e-105+1.65686e-104*ii, -1.11715-3.32586*ii, -2.55305+.080427*ii
8.6686e-32-2.36176e-32*ii, 1.51714+1.65636*ii, -.707719+1.44047*ii, 0, .0009095-.25161*ii, .362026-.246411*ii, -4.22291e-31-1.59307e-31*ii, .194506+.600246*ii, 1.00317-.460819*ii
-2.43886e-198*ii, -1.0883+1.12343*ii, -.219564+1.00041*ii, -1.44512e-31+1.66953e-32*ii, -.772162+.289891*ii, .721687-1.98515*ii, -4.28088e-196-2.67555e-197*ii, -.150837-.713509*ii, .249115-.665096*ii
-2.48722e-75+3.03993e-75*ii, 1.38532-.879965*ii, 1.02257-2.04822*ii, 0, -.436008+1.31544*ii, 1.37929+2.13495*ii, -4.14536e-76-2.07268e-75*ii, -1.12684+1.19938*ii, .274075-.802799*ii
-9.64488e-33-1.11796e-32*ii, .765317+.431386*ii, -3.03233-.344819*ii, 0, .407533-.484791*ii, 1.3204-1.28609*ii, -3.27363e-33+3.86321e-32*ii, -.338399-.804458*ii, -.755496+.553004*ii
-1.31567e-78+1.21446e-78*ii, -2.75393+.497835*ii, 2.12806-.237748*ii, 0, 1.26801+.000620*ii, -2.14374+.873274*ii, 3.23856e-78+1.07952e-78*ii, -.223204-.780051*ii, -.266796+.699223*ii
5.74825e-199-1.82899e-199*ii, -.808885-.036512*ii, 1.35773+2.31001*ii, -6.76184e-31+3.3503e-33*ii, -.29291-.996997*ii, -1.84712-.28182*ii, 1.41093e-198+2.19479e-198*ii, .917957-1.49343*ii, 4.28066+.721057*ii
6.8522e-137+6.87911e-136*ii, 3.18814+.165194*ii, .731519+1.51983*ii, 0, 1.37431-1.25187*ii, -1.03665-1.51121*ii, 1.37582e-135-1.71978e-136*ii, -1.51896+.166142*ii, 1.66207+1.33759*ii
-2.80933e-196+3.21066e-196*ii, 1.56142+.274222*ii, -1.38362-.278746*ii, 0, .70762-.459895*ii, .346+.802718*ii, -1.49831e-195+2.14044e-196*ii, -.489478+.0847281*ii, .694326-.107751*ii
9.35523e-151*ii, -2.54414-1.07349*ii, .836652-.823233*ii, 0, 2.30469+1.00459*ii, 1.17604+.790131*ii, -3.05494e-150-5.34614e-151*ii, .467609-1.3747*ii, -.390598+3.29279*ii
0, -.125001-.464212*ii, -.988765-.072665*ii, 1.76763e-31-5.14067e-31*ii, -.785727+.377551*ii, 1.66512+3.35899*ii, 3.65756e-99-5.48634e-99*ii, 2.60181+.832277*ii, -.916131-2.60416*ii
0, .819288+2.5445*ii, 2.56602-3.08908*ii, -1.59723e-31-7.18656e-32*ii, 1.10871+2.77122*ii, 4.19982-3.11416*ii, 8.76054e-177-7.40327e-177*ii, -3.40625-.975234*ii, -3.83187+2.04281*ii
1.22727e-91+1.47273e-90*ii, -.01809+1.60595*ii, -.824039-.489871*ii, 9.95219e-32-7.97717e-32*ii, -.385358-1.09396*ii, .399036-.597519*ii, 7.97728e-91+2.45455e-91*ii, -1.00987-.93336*ii, -.140109-1.27413*ii
-4.31719e-151, .192819-.0895466*ii, -.0198584+.389486*ii, 0, -.645736+.972502*ii, -2.28778+1.19758*ii, 3.05494e-151-2.04081e-151*ii, -1.02177-.47957*ii, -.151295+.716129*ii
3.87899e-34-5.98806e-33*ii, .182955-.435935*ii, -.796823-1.70368*ii, 0, .486459-.277553*ii, .423587+.611858*ii, -2.23963e-32-2.62772e-32*ii, -.546355-.221561*ii, -.069940-.912429*ii
7.21023e-91+1.44972e-90*ii, -.256015-2.58148*ii, -12.2374+4.06418*ii, -1.97403e-30+4.60507e-30*ii, -1.32278-4.01014*ii, 3.13289-8.59077*ii, -2.9723e-91+1.07386e-91*ii, 4.13182-5.07801*ii, -5.11688+5.74159*ii
1.48588e-99-2.12881e-99*ii, -2.30745-1.12994*ii, 3.07799+1.20042*ii, -8.27958e-31-2.24805e-31*ii, 1.49574-1.74966*ii, -1.63233-5.14504*ii, 2.28597e-100-7.14367e-100*ii, -4.30372+2.60856*ii, -1.12357+1.41953*ii
-2.94983e-122+1.81528e-122*ii, .365584+.805944*ii, .624984-.030831*ii, 0, -1.56794-.599703*ii, .0617632-.24183*ii, -4.53819e-123-3.02546e-123*ii, 3.00954-.611095*ii, .383192+.724576*ii
0, .260827-.0458326*ii, .256479-1.69162*ii, 0, 2.00893-.696893*ii, 1.02587-.655281*ii, 8.39735e-139-5.87814e-139*ii, 2.25802+1.27762*ii, -.461345+.740772*ii
0, -1.51643-.429801*ii, .192926-.67959*ii, 0, .761955-.041105*ii, .189489-.495229*ii, 2.6933e-188-8.9777e-190*ii, .722261+.818898*ii, .844795+1.02841*ii
7.6323e-195, -1.10648+.676776*ii, -2.65621-.004467*ii, 7.23739e-32-7.15189e-32*ii, 2.5139+.879492*ii, -1.0908+.040624*ii, -1.71235e-195-3.08223e-194*ii, -.551702-.799542*ii, 2.31707+.81938*ii
2.2609e-202-5.84093e-203*ii, -1.81635+.015085*ii, -1.40549+.19781*ii, 0, -1.64232+.2287*ii, 2.65491-1.8795*ii, -3.06192e-202-1.2059e-202*ii, -.549646+.857936*ii, .729431-1.55937*ii
1.32038e-194+8.56176e-195*ii, -1.42053-.6828*ii, -3.87568-.553094*ii, -4.00731e-31+2.45943e-31*ii, 1.12296+3.09396*ii, 1.30503-.361791*ii, -8.5618e-196-1.9692e-194*ii, 2.0287+2.55825*ii, 4.50199-.995126*ii
1.15875e-168*ii, 2.11215-1.48032*ii, 1.31745+.678488*ii, 7.96045e-32-2.35088e-31*ii, .494629+1.95934*ii, -.772077-2.10156*ii, -6.70714e-169-6.62434e-169*ii, -.408266-1.03428*ii, 2.05234+.626234*ii
1.13196e-72-1.13196e-72*ii, -1.90933-2.10106*ii, 1.26891+2.24523*ii, 0, -.566117+1.41159*ii, -.248439+.542583*ii, -2.12242e-72+2.12242e-73*ii, -.688071-1.79447*ii, 2.59119-1.94178*ii
3.88437e-101+6.6079e-101*ii, -14.1321+2.3914*ii, -14.1531-7.58233*ii, 0, -3.3197+6.56052*ii, -22.0961+6.87087*ii, -1.18422e-102-8.09244e-103*ii, .58277-12.0218*ii, .075876-1.5443*ii
2.54691e-72-1.13196e-72*ii, -1.3599+.294932*ii, 1.11601-1.46724*ii, 2.011e-34-1.36828e-31*ii, .499762+2.13132*ii, .40817-1.28568*ii, -2.26392e-72+6.79176e-72*ii, -.050669+1.09715*ii, .724634+.501674*ii
-2.55478e-108+1.06449e-107*ii, 2.84937-4.37698*ii, .34195-1.75042*ii, 0, 2.5769+1.82307*ii, -3.20285+1.49749*ii, 8.51592e-109+6.38694e-109*ii, 4.5506-3.00775*ii, -4.11903-3.35893*ii
0, .039587+1.27336*ii, -.545931-.081823*ii, 0, 1.24292+.089507*ii, -.97969+1.86676*ii, -2.2207e-116+4.75864e-116*ii, .678984-1.87015*ii, -1.16527+1.00521*ii
9.16787e-106*ii, .299812+.509126*ii, -1.35173+.309747*ii, 4.72246e-32+1.98756e-31*ii, .301185-1.52678*ii, -.92576+1.62837*ii, 4.79617e-105-1.85306e-105*ii, 1.53492+1.62847*ii, .483373+1.09283*ii
-1.60167e-144-3.52367e-144*ii, -2.52498-2.11741*ii, .820821+.784704*ii, 0, -3.04849+.319734*ii, 2.66686+2.11135*ii, 2.4025e-145-1.16121e-144*ii, -2.88024+.952353*ii, .829219-2.00546*ii
-2.6988e-78+1.3494e-78*ii, -.896886-.007352*ii, .80481+.180632*ii, 0, -.352697+1.30523*ii, -.373977+.0935163*ii, -9.71569e-78-9.17593e-78*ii, .964439+.613708*ii, 1.1623-.738701*ii
-6.07716e-63+1.82315e-63*ii, -1.01277+.345461*ii, .671421+.141802*ii, 0, -.360503+.2068*ii, -.667982-.546914*ii, 4.55787e-63+2.43087e-63*ii, -1.23551-1.19204*ii, .100811+1.45334*ii
3.23593e-132+1.14468e-132*ii, -.724456+.935822*ii, -2.40678+.583609*ii, 3.66477e-32-5.92133e-31*ii, 1.6417+.639217*ii, -2.46441+2.45424*ii, -1.93716e-132-1.58495e-132*ii, 1.0627+.792472*ii, .773632+.464989*ii
0, .512455+1.22205*ii, -.356323+.83394*ii, 0, -1.23112-.209385*ii, -.381112-.622082*ii, -1.00253e-178-9.25409e-179*ii, 1.28117+1.48198*ii, -2.07498+1.50567*ii
-2.19927e-88+1.88509e-88*ii, 2.61633-.383526*ii, -3.01034+3.40721*ii, 4.4591e-31-7.04024e-31*ii, -.389974+2.06785*ii, 1.09719-.212993*ii, -2.49382e-88*ii, .6217-2.76959*ii, 2.92041+5.47858*ii
-6.85748e-32-2.86083e-32*ii, -.931334+1.20567*ii, -.036259-1.3362*ii, 9.77577e-33+1.3556e-33*ii, 1.1173+.057144*ii, -.65355+.371929*ii, 2.21733e-31-8.97976e-32*ii, .299658-.728972*ii, .426783-2.92926*ii
-3.11529e-114, -6.73874+1.25602*ii, 1.89742-4.80102*ii, 4.26269e-31+8.3437e-33*ii, 3.76445-9.66762*ii, .49299+2.29213*ii, 1.52277e-114+2.13187e-114*ii, -.81443-1.59153*ii, -8.08856+1.34855*ii
-1.94469e-62+1.55575e-61*ii, .458557+.691022*ii, -1.60966-.108526*ii, 0, 1.00231-.168632*ii, -.319219+.0573832*ii, -7.77877e-62+2.4309e-63*ii, 1.46268-.909108*ii, -.631986+.388561*ii
2.77401e-193+2.73976e-194*ii, 1.53066+1.27687*ii, .455993-.0210773*ii, 0, 3.91968+4.55053*ii, -2.97071+2.44328*ii, 2.19181e-193-1.91783e-193*ii, .805054+.009904*ii, .155276+5.06841*ii
0, -2.02948+.784928*ii, 2.15458-2.74154*ii, 0, 2.11917-.34388*ii, -.076173+.246671*ii, 7.70646e-119, -2.14243+3.94295*ii, -1.49829+.521076*ii
2.73691e-48+6.84228e-49*ii, .700117-.153888*ii, 1.06036+.085352*ii, -3.9206e-33-1.00539e-31*ii, .531508-1.19205*ii, .778133+.15244*ii, 3.33561e-48-5.47382e-48*ii, -1.0041-.504924*ii, -1.40535-1.53006*ii
0, -2.19498-.628983*ii, .954388-2.25498*ii, -9.06831e-32-8.19546e-32*ii, 1.41459-4.82977*ii, -.174291+1.19535*ii, 5.01263e-179+5.1512e-180*ii, 1.70658-.070854*ii, -.36724-.098419*ii
1.61928e-78-8.09641e-79*ii, .147712+.337928*ii, 1.44448+.130207*ii, 0, -.821482+.715557*ii, .67195+.378713*ii, -1.72723e-77-3.02266e-77*ii, .473932-.260939*ii, -.438078+.450125*ii
-2.43087e-63+9.72346e-63*ii, 2.32344+1.20149*ii, -.992011-1.09454*ii, 0, .966451+.236826*ii, .547343-1.50378*ii, 4.86173e-63-1.70161e-62*ii, -.660518-.263953*ii, .0192466-.0178327*ii
1.38716e-31+1.86444e-31*ii, 2.1405-.641703*ii, 1.64593-2.39475*ii, 0, -.116341+1.14394*ii, -.755241-1.48801*ii, 7.70386e-32+3.65148e-32*ii, -2.26556-.564664*ii, .731958-.360771*ii
-1.70708e-158+1.08115e-158*ii, -.49147-2.66533*ii, -3.5736-2.44831*ii, 0, 6.18606-6.2352*ii, -.54228-1.81111*ii, 1.0527e-158-1.70708e-158*ii, -1.16843+.270845*ii, 4.47619-.310666*ii
2.34958e-195, -2.97291-3.92794*ii, 2.88219+.403688*ii, 0, 5.11641-2.37757*ii, .954257+1.54401*ii, 1.17724e-195+8.02665e-196*ii, 3.3794-3.88022*ii, -1.50782-1.94955*ii
9.72346e-63+1.76238e-62*ii, 1.72278-1.284*ii, -.358366+.98152*ii, 0, .300958+.875566*ii, -.327903-.958278*ii, 9.72346e-63+3.6463e-62*ii, -.7659+.246429*ii, -.649-1.90439*ii
7.07475e-73+1.3442e-72*ii, -7.34123-1.39539*ii, 6.26005-.276707*ii, 0, -.62571+1.34741*ii, 2.2719-9.23401*ii, -1.45917e-73+7.07475e-74*ii, -5.5234+4.95223*ii, -5.87196+1.82982*ii
-8.09097e-91+1.27899e-90*ii, 5.64214-8.67487*ii, 3.49219+3.11553*ii, 0, -8.98883-4.24752*ii, -5.15305+6.0034*ii, -6.62728e-90-7.36364e-91*ii, .69865+1.11797*ii, 2.92416+3.32882*ii
7.84827e-105+1.74406e-105*ii, -1.42955+2.74794*ii, -.022018+3.76293*ii, 0, .684639+.249244*ii, 1.04448-2.80717*ii, -3.27011e-105+1.39525e-104*ii, 2.10315-1.39092*ii, -5.58948+1.21093*ii

component_2:
equations:
-.5*m*ve^2+Eki
Ugf
-1.1*m*ve^2*r+2.2*G*M*m
points:
-2.42178-.040617*ii, -1.27035-1.58468*ii, 1.26866+.912713*ii, -4.235e-31+6.26179e-31*ii, 2.48118-1.28384*ii, .303738+.750116*ii, -2.21957+1.08042*ii, 1.36238+.326026*ii, 2.23882+.544993*ii
-.584814+1.42625*ii, 1.59976-1.94272*ii, 1.36058+.889032*ii, 2.5881e-32+1.0938e-30*ii, -.363923-.312455*ii, -1.83137-.990001*ii, -.700662+.572935*ii, 1.7891-.453236*ii, -.076273+.58132*ii
1.67445-3.96412*ii, -4.52106-4.39758*ii, 1.77622-.263253*ii, -2.31784e-29+1.52099e-29*ii, 2.85342+4.07967*ii, .194692+5.78889*ii, -.464669-.302651*ii, -3.0218-2.52761*ii, 1.67073+3.31925*ii
-1.11511+.014643*ii, 2.01319+.848173*ii, .761195+.225744*ii, -5.27447e-31+1.30608e-30*ii, -.0295941+.361889*ii, .42069-2.62602*ii, .719877-.785685*ii, -.574+1.32801*ii, -.774081+.502193*ii
-.413931+.128456*ii, -.366889-.122548*ii, 1.41917+.197371*ii, -3.99429e-30+6.08882e-30*ii, -.0542947-.00202554*ii, .74619-.227079*ii, .554489+.82109*ii, -.557738-.750868*ii, .0507342+.0825312*ii
-.888709-1.71635*ii, -.303264+.0984804*ii, .879782-.044653*ii, 8.59775e-30+3.09084e-29*ii, 1.47981+1.31659*ii, 1.31635-.308724*ii, .356419-.8576*ii, -1.84945+.861283*ii, .258689+1.26055*ii
-.0810085-.0661381*ii, .038342-1.31019*ii, 1.38575+.338198*ii, -1.33862e-31-4.4707e-32*ii, .147141+.693607*ii, -.334278+.128408*ii, .114603+.323806*ii, -.210375-.75144*ii, .024888+.833573*ii
17.1325-5.24678*ii, -18.7767+7.76214*ii, -34.7795-23.6479*ii, 0, -39.0025-41.1156*ii, -42.8222+38.6054*ii, -.0983382-.0007726*ii, 2.90017+18.8678*ii, -16.6327-6.70399*ii
2.62985+.369659*ii, -2.92718+5.4339*ii, -1.43863-1.81089*ii, 0, -.711312-.412062*ii, -.372004-1.69541*ii, 2.64951-1.00385*ii, -1.3263-.339943*ii, .29161+1.49408*ii
-2.03341+1.99263*ii, .668638+.927694*ii, 2.50329-2.20424*ii, 0, -1.25302-2.93043*ii, -.556358+6.46777*ii, -1.03812+.49304*ii, 2.19529-.367663*ii, 8.35103+.11378*ii
.774291-.148112*ii, -1.12929+.171884*ii, -.704949-.673707*ii, 3.31433e-31-1.02277e-30*ii, 1.32519-1.41357*ii, -.0592347+.468244*ii, 1.53285-.161916*ii, -1.01049+.042346*ii, 1.02148+1.46758*ii
1.08193-.171994*ii, 1.80143+3.46746*ii, -1.08213-1.43811*ii, -5.38605e-28+7.04109e-28*ii, .675033+3.24281*ii, 1.06167+.717252*ii, -.217-.951887*ii, 1.0235+1.09392*ii, 3.58721+1.19846*ii
-1.90369+2.24402*ii, 2.5371+1.50713*ii, -2.71958-2.65099*ii, 0, -1.23366-.19727*ii, 4.24697-1.11569*ii, 1.09502+3.55182*ii, -1.10354-.604717*ii, -3.13728+6.17797*ii
-1.59536-.223473*ii, .134261-.224376*ii, 3.11075-1.02989*ii, 0, 1.45049+.059487*ii, .698163+.890849*ii, -1.07187-.540871*ii, -1.61615+.267579*ii, .356714+1.17146*ii
-.120502-2.30439*ii, -9.08649+5.06182*ii, 8.96667-10.4825*ii, 0, -1.92503+13.5287*ii, -9.13304+6.07989*ii, -.249951-.143853*ii, -3.51416-1.91142*ii, -18.5831-2.4008*ii
