variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.42674-1.14715*ii, 2.91099+1.45119*ii, 1.27631-.040862*ii, -3.25763e-29+2.8321e-30*ii, -2.11517-.135229*ii, -1.17276e-10+7.6299e-12*ii, -4.3229e-29+4.14107e-29*ii, 2.2049e-11-2.91972e-11*ii, -.551486-1.2743*ii, 1.84957-.594993*ii
-2.26415-1.55221*ii, .084561-1.75106*ii, .127136+4.06598*ii, -2.50563e-32-4.83949e-33*ii, 1.07098+3.11344*ii, -8.4977e-13+2.09156e-11*ii, 4.92193e-32+4.98501e-32*ii, 5.5187e-13+9.56221e-12*ii, -.0001502-.225099*ii, .481814+1.68121*ii
.811091+.992755*ii, .130577-.0598588*ii, -.071545-1.14217*ii, -4.01539e-41+3.82033e-40*ii, -.742485-1.70528*ii, 1.98176e-14-6.24841e-15*ii, -4.11833e-40+2.7e-40*ii, -4.8205e-15+5.84617e-15*ii, 3.49123-1.8012*ii, .18927-1.54156*ii
1.1985+.668202*ii, .26858+1.58566*ii, .656204+.628608*ii, 4.85393e-23+5.90414e-23*ii, .194131+.128908*ii, 1.49841e-7-7.19975e-8*ii, 1.87229e-23+1.03195e-22*ii, 1.12424e-7+8.6926e-8*ii, .330687-.515274*ii, .0347171-.167833*ii
-.004231-.783951*ii, -.206267-1.14075*ii, 1.56168+.128211*ii, -1.00713e-35+2.08739e-35*ii, .694623-.708556*ii, 7.0937e-14+1.16388e-12*ii, 1.64061e-35+7.80491e-36*ii, -3.94642e-13+4.13011e-13*ii, -.616513-.993752*ii, -.833369+1.06754*ii
.181651+.331861*ii, -1.09814-.008578*ii, .620032-1.1645*ii, -2.47254e-18-2.93098e-18*ii, 2.86639-.933792*ii, -1.06959e-7-1.73112e-7*ii, 5.23546e-19-1.35296e-18*ii, 2.88802e-8+3.13826e-8*ii, -.522496+1.10764*ii, 2.12819+.097085*ii
-.704632-1.37987*ii, -.399091+2.46567*ii, 1.51145-1.54268*ii, -5.25812e-36+5.54564e-35*ii, 1.3313-1.37808*ii, 7.47144e-13-1.92189e-13*ii, 8.02277e-35-3.18208e-35*ii, 2.37532e-13+1.8915e-13*ii, -2.1431+1.76987*ii, -1.78165+1.11364*ii
.478961+1.27579*ii, -3.1211+.150506*ii, 1.17973+2.06873*ii, -9.7521e-47+1.6237e-45*ii, -2.94681-1.39878*ii, -2.0338e-16+1.23839e-16*ii, -2.1182e-45+6.53272e-46*ii, -2.0273e-18-1.41355e-16*ii, 1.335-.788111*ii, .487397-.356911*ii
-1.95152-.45254*ii, -.511591+.85718*ii, .538719+.250818*ii, -3.65085e-21+4.53018e-21*ii, -1.06662-1.42252*ii, -3.76223e-8-3.53048e-8*ii, 9.17478e-21-7.18858e-21*ii, 1.63872e-8-2.73259e-8*ii, -1.36356+1.26071*ii, -.225262-.560086*ii
-6.20518+.15652*ii, .705515+3.44374*ii, -1.248-1.08616*ii, -2.24867e-39-4.55846e-40*ii, -.700873-3.28856*ii, 2.61946e-14-1.56246e-14*ii, 1.40247e-38+2.47665e-39*ii, -2.39709e-15-8.49041e-16*ii, -6.17203+1.51518*ii, 3.33221+2.99553*ii
2.04944+1.47073*ii, -1.58622+1.62605*ii, 1.82087+.793888*ii, 1.29907e-25-1.17361e-25*ii, -.318417+.653866*ii, -2.38943e-10+6.92285e-10*ii, 4.38843e-25-4.9467e-26*ii, -6.37485e-10+6.1822e-10*ii, -1.21497+.236071*ii, .79822+1.34765*ii
-.841874+.862349*ii, -.839595+1.41877*ii, -.678688-1.62048*ii, 5.63417e-33+8.58958e-34*ii, .397171+1.34109*ii, -6.40756e-12-3.60649e-12*ii, -5.48398e-33+4.13548e-33*ii, -5.83094e-13+3.99903e-13*ii, -.87654-.601978*ii, .906867+.761517*ii
-1.25117+.099963*ii, 2.19297-.819188*ii, 1.99744-2.06669*ii, -1.49858e-33+8.64599e-34*ii, 1.03622+1.15543*ii, 1.80939e-12+4.3372e-14*ii, 1.78856e-33-1.23156e-33*ii, -2.74669e-13+1.24989e-13*ii, -1.20767+1.51981*ii, 2.37914-.571589*ii
-1.25799-1.06399*ii, -2.07129-1.62441*ii, .978269+1.06195*ii, -1.12267e-33+7.92819e-34*ii, -1.509-1.0571*ii, -5.95085e-12+6.20945e-13*ii, 2.25586e-33+1.97141e-34*ii, 1.18938e-12-2.67437e-12*ii, .731784-.56844*ii, .62486+.615076*ii
.798837-3.30692*ii, 3.82038+1.12966*ii, 1.99531+4.12852*ii, -9.59801e-27-5.28357e-27*ii, -3.05058-6.12217*ii, -1.5763e-10+1.75745e-10*ii, -2.51396e-26+2.75191e-26*ii, 1.3096e-12+6.22989e-11*ii, -4.5647+1.44697*ii, 2.05298-1.74428*ii
.239611-.175669*ii, .085956-.624097*ii, -.942391+.236769*ii, 5.89348e-26+1.91107e-26*ii, -.027335-2.63488*ii, -2.98296e-11-4.13224e-10*ii, -5.85646e-28-6.83452e-28*ii, -5.00664e-10+4.14395e-11*ii, .323905-.676404*ii, .454025-.22546*ii
.951965-2.3066*ii, .931946-.863548*ii, -2.07178-.003932*ii, -4.94993e-32+5.79808e-32*ii, -1.10811-.027028*ii, -1.05496e-11-5.69565e-12*ii, 8.6617e-32+1.69371e-31*ii, -3.66914e-12-2.00566e-12*ii, .624344+.581085*ii, 1.13886+2.14708*ii
2.46848+.810273*ii, 1.45915+1.8706*ii, 1.40825-.962918*ii, 2.05319e-43+1.22126e-43*ii, -1.45161+1.64843*ii, -2.63683e-16+7.52497e-16*ii, 4.0787e-43+4.67828e-43*ii, -5.91246e-17-1.73679e-16*ii, .937678+2.74228*ii, 2.58205+.864437*ii
-.604668+1.51997*ii, -2.40133-4.65137*ii, .330687-1.5337*ii, -5.5001e-27-6.96029e-26*ii, -2.48181-1.42413*ii, 1.1388e-9+1.67971e-10*ii, 1.0912e-25+3.37267e-26*ii, -4.66879e-11-9.09831e-11*ii, -4.05948+3.8361*ii, -.652459-1.63245*ii
1.43811-.101488*ii, .398045+.130837*ii, .813631+1.21483*ii, -1.84676e-27+4.52405e-28*ii, -.388698-.463399*ii, 7.93675e-11-2.69328e-10*ii, -2.60992e-27+8.3803e-28*ii, 9.2312e-12+5.83889e-11*ii, -1.2378-1.8907*ii, .794399+1.63279*ii
1.02209-8.27013*ii, .545611-1.61236*ii, 1.75514-1.78212*ii, -1.20545e-21-1.29253e-21*ii, -1.22963-5.91632*ii, 1.36695e-8-1.92275e-8*ii, -1.19215e-20+8.64812e-21*ii, -4.61651e-9-1.68879e-9*ii, 4.55707-2.74293*ii, 4.14904-.526829*ii
3.28895-.3245*ii, 1.67521+.476234*ii, 2.29652-.595059*ii, 3.06669e-31-1.60094e-31*ii, .426956+5.84205*ii, -2.70923e-11-4.4109e-11*ii, 9.56668e-31-6.26053e-31*ii, -1.31093e-11-1.05445e-11*ii, -.401407-.541437*ii, -2.49878-1.08652*ii
-.25562+.607053*ii, .002427-1.09818*ii, -3.09338+.925896*ii, 1.54733e-38+1.09887e-37*ii, -.239399-.263863*ii, 1.7028e-13-1.10036e-13*ii, -7.01804e-38-1.89685e-38*ii, 1.61645e-13+5.34228e-14*ii, -.0627015-.192944*ii, -1.35208-.643805*ii
.636491+1.14262*ii, -.426882-.0595673*ii, -1.91333-2.61304*ii, 1.89055e-42-4.97346e-43*ii, -.579054-.872714*ii, 1.58965e-15-1.88669e-15*ii, 1.77159e-42+1.84361e-42*ii, -2.61702e-16+6.49098e-16*ii, .052374-.784514*ii, -1.75262-3.90466*ii
2.80976-.708416*ii, -1.29792+.75376*ii, 4.97048-1.52591*ii, -4.00021e-22+2.06866e-22*ii, .114909+1.48218*ii, 2.02966e-8+9.8523e-10*ii, -9.77419e-22+8.64627e-22*ii, -7.19753e-9-4.21832e-9*ii, .435284+1.62481*ii, -1.06629-.933127*ii
.627669+.27689*ii, .094683+1.00833*ii, -1.62218-.81531*ii, -3.09388e-22+4.60569e-22*ii, -.073138+1.30666*ii, 7.24989e-9-1.37913e-8*ii, -3.21721e-22+2.03419e-22*ii, -1.02917e-8+1.3131e-8*ii, 1.26898+1.61319*ii, -.123798-.579355*ii
.321099-.993443*ii, .80847-1.63887*ii, .241599+.881662*ii, 4.02113e-35-1.14661e-35*ii, -.454781-.412168*ii, -1.38524e-13+1.58713e-12*ii, 1.5209e-36-4.36294e-35*ii, 1.60824e-13-1.12587e-12*ii, .643617-.35813*ii, .778745-1.17278*ii
-.293912-.100467*ii, -.865353+.594091*ii, -.954481+1.73342*ii, 1.10336e-22+5.09814e-22*ii, -.607966+.795277*ii, -1.04285e-8-1.28946e-8*ii, 1.87905e-23-1.60926e-22*ii, 3.20872e-9+5.8561e-11*ii, .154687-.918278*ii, -.248591+2.22365*ii
-4.16202-.116795*ii, .245278-5.40239*ii, .822216-1.16656*ii, 3.04543e-42-1.65956e-41*ii, -.226975+2.2571*ii, 8.86689e-15-1.64152e-14*ii, -1.46134e-41+6.87153e-41*ii, 1.0521e-15-6.77694e-16*ii, -.522425+.043467*ii, -2.96908+1.52762*ii
-.411918-.251171*ii, .237135-.216168*ii, -1.39917+.620971*ii, 2.3427e-28-8.38028e-29*ii, -1.35635-.122977*ii, -9.01524e-11-1.77135e-11*ii, -1.17549e-28-2.43221e-29*ii, 8.30883e-11-1.66905e-11*ii, -.878455-.560695*ii, -.580552-.863862*ii
5.67792+2.76641*ii, -5.4206-6.04215*ii, -3.10644+4.55767*ii, -5.98741e-35-4.36435e-35*ii, 4.04601-10.0444*ii, -6.63438e-13-1.20668e-13*ii, -2.19225e-34-4.13441e-34*ii, -9.75379e-14-4.08654e-13*ii, -.24426+.778948*ii, 1.06155+3.5885*ii
-.683246+.165951*ii, .095658-1.7181*ii, -2.72577-1.71283*ii, 1.05964e-28+1.12017e-28*ii, -.537914-.916818*ii, -2.43037e-11+1.1983e-10*ii, -9.0989e-29-5.89481e-29*ii, -5.03534e-12+7.42461e-12*ii, .359154+2.74738*ii, .525894+2.75219*ii
-.94832+1.59821*ii, 1.95484-.270727*ii, -.805246+.672468*ii, -4.45728e-20-3.91004e-19*ii, .912044-2.73245*ii, 3.7066e-9-1.00789e-7*ii, 6.67177e-19+2.99559e-19*ii, -6.94757e-8-3.76088e-8*ii, .016646+.82515*ii, 2.50924+.897122*ii
2.73404+.649097*ii, -2.17178+.816777*ii, -.161807-.126177*ii, -5.61253e-19+3.75991e-20*ii, 1.24979+1.14922*ii, -3.0324e-7+6.7264e-8*ii, -1.55889e-18-2.61509e-19*ii, -2.24597e-7-1.2934e-7*ii, 1.23942-.54356*ii, -.532218-1.58686*ii
-3.55932+5.63698*ii, 7.28511+5.71227*ii, -2.9198+5.86441*ii, 1.0243e-25-1.3109e-27*ii, -5.73898-5.89427*ii, 1.29287e-9-1.16379e-10*ii, -3.57192e-25+5.82063e-25*ii, 1.58096e-11-3.95989e-11*ii, 1.7933-6.99767*ii, -1.37899-5.46897*ii
.880622+.534882*ii, .568817+.62362*ii, -.727717-.082176*ii, 1.62648e-24-5.08458e-25*ii, -.793426+.77885*ii, -4.07897e-9+5.65714e-10*ii, 9.45082e-25+1.90107e-24*ii, 3.41515e-9-5.14849e-9*ii, .329742-1.26373*ii, .376366-.0907572*ii
1.47249+.007395*ii, .308333+.146221*ii, 1.09556-1.80088*ii, -6.33381e-42-2.88427e-42*ii, -.490894+.215313*ii, 3.99683e-15-1.82847e-15*ii, -9.30514e-42-4.29389e-42*ii, -2.60211e-15-4.93424e-15*ii, .674128+.353606*ii, 2.18436+.442975*ii
-1.08023-.684813*ii, 1.68717+2.74633*ii, 1.45447+1.87208*ii, -1.35871e-34-1.78382e-34*ii, .64209+.561245*ii, 3.24931e-12+3.78852e-12*ii, 2.46143e-35+2.8574e-34*ii, -6.28469e-13-5.80097e-13*ii, -.517146-.620528*ii, -1.16411-.49712*ii
-.215671+.317952*ii, -.343163+1.30846*ii, .0319579-.488782*ii, -2.45756e-34-1.57519e-33*ii, -1.23347-2.23257*ii, -2.83812e-12-1.04487e-12*ii, 5.53611e-34+2.61709e-34*ii, 8.8837e-13+6.03344e-13*ii, .648342+2.39521*ii, -.786409-1.39085*ii
-.0792461-.37854*ii, .741798-.795309*ii, .012035+1.90283*ii, 4.70446e-42+7.59442e-41*ii, -.0417185-.298501*ii, -2.45063e-14-5.05569e-14*ii, 2.87482e-41-8.15157e-42*ii, -1.93753e-14+3.95778e-15*ii, .957152-.652951*ii, .136318-.603565*ii
.357881-.656602*ii, -1.02582+.706414*ii, .452114-.495103*ii, 8.37831e-26+4.81883e-26*ii, -.65465-.790922*ii, -2.77025e-10-5.62075e-10*ii, 1.04536e-26+3.69703e-27*ii, -1.17506e-10+1.75114e-10*ii, -.412621+.443047*ii, .649836+.460654*ii
.775108+1.80875*ii, .161157-.315716*ii, -1.20272-.490847*ii, 3.07473e-42-4.66301e-41*ii, 1.72675+.298033*ii, 4.7889e-15+7.20476e-16*ii, 8.67252e-41-3.05819e-41*ii, -2.66251e-14+2.13295e-15*ii, .403196+.452814*ii, -.302067+.683797*ii
-2.06157-2.73421*ii, 2.80529+1.38297*ii, -1.49022-1.09762*ii, -1.4246e-40+4.6551e-41*ii, -1.82652+3.79842*ii, -2.66644e-14+1.33328e-14*ii, 4.20971e-40+2.93547e-40*ii, -1.01845e-14-5.22925e-15*ii, -1.18113-.729893*ii, .161302+1.35159*ii
.65483-3.07859*ii, 1.5137-1.25961*ii, .03169-1.68683*ii, -1.2985e-29-4.17093e-30*ii, -2.16196-.188559*ii, 3.29709e-11+8.3153e-12*ii, -2.13436e-29+3.72442e-29*ii, 4.35561e-12-1.76607e-11*ii, -2.02228+2.02051*ii, 2.36657-.830352*ii
-.165919-.42355*ii, -2.27486-.843363*ii, -.649097+1.05517*ii, -1.49861e-24-4.19229e-25*ii, -.484507-1.95464*ii, -3.40264e-9-4.65233e-9*ii, -6.90842e-26-1.60674e-25*ii, 2.39713e-10+3.72538e-10*ii, -.935615+.507728*ii, .041304+.856797*ii
-1.28857-.861041*ii, .352145-1.48456*ii, 2.02104+1.6714*ii, -5.83718e-31-2.33158e-31*ii, .167891-.428863*ii, 4.68261e-11+2.32017e-11*ii, 5.514e-31+8.03045e-31*ii, -1.58406e-11-3.0076e-12*ii, 2.37593-.312175*ii, -.516378-.441439*ii
-.46887+1.09182*ii, .414765-.242883*ii, .855958+.68793*ii, 5.60887e-34+4.12041e-34*ii, -2.36532-.10525*ii, -6.73573e-13+1.91504e-12*ii, -7.12856e-34+4.19191e-34*ii, 6.06152e-13+1.75363e-13*ii, -.201285-1.43593*ii, -.596898-1.64558*ii
.275501+.21302*ii, -.701402-1.33989*ii, -.295187+.246508*ii, -2.65603e-21-4.53885e-21*ii, 1.04791+.320575*ii, -3.83617e-8+3.62131e-8*ii, 2.34384e-22-1.81692e-21*ii, 2.27962e-9+3.94897e-9*ii, -.758004-.069372*ii, 1.88451+1.42588*ii
1.05956-.307177*ii, 1.70951-.912213*ii, -2.23967-.183956*ii, -1.19029e-30+1.66891e-30*ii, .672148+2.19897*ii, 2.46641e-11+5.97598e-12*ii, -7.48532e-31+2.13394e-30*ii, -4.29211e-12-1.64661e-12*ii, -1.68109-.355275*ii, 2.28645+.818234*ii
.083888+3.05223*ii, -1.02095-.744454*ii, -1.37653+.418092*ii, -1.07131e-25+3.7234e-26*ii, -1.3933+4.59609*ii, 6.06542e-10+2.96929e-10*ii, -1.22634e-25-3.23867e-25*ii, -4.53671e-10+2.28413e-11*ii, 1.39958+1.55842*ii, -3.13708-3.72944*ii
.71662-.659767*ii, .488477-2.6114*ii, -.140579+1.00657*ii, 6.03382e-28-3.11319e-28*ii, .518803-.29487*ii, -2.57877e-10+1.50278e-10*ii, 2.26997e-28-6.21189e-28*ii, 8.78924e-11+2.01152e-11*ii, .348577-1.31181*ii, -2.57522+1.0175*ii
14.0007-4.98889*ii, 4.38829-1.05953*ii, -10.4403+5.58331*ii, -3.18417e-29+1.51133e-29*ii, -17.0248+12.9501*ii, -1.80802e-11-9.26392e-12*ii, -3.70409e-28+3.70452e-28*ii, 5.63783e-14+1.70366e-13*ii, 9.73053-2.28415*ii, 21.6426-16.0332*ii
-4.70381+1.46615*ii, .675691-.228187*ii, 1.54911+.274482*ii, 1.33686e-19+1.45988e-19*ii, 1.49707-3.21389*ii, -2.90067e-8-4.79378e-8*ii, -8.42876e-19-4.90695e-19*ii, -9.48166e-8+5.64322e-8*ii, 2.25275+1.52917*ii, -.178519+2.36528*ii
.000409+1.05024*ii, -1.07203-.05501*ii, -.1123-2.27743*ii, -1.03284e-25+4.54125e-26*ii, 3.02241+.75873*ii, 2.96836e-10-9.10875e-11*ii, 6.40526e-27-5.24471e-27*ii, -1.0948e-10+1.42736e-11*ii, 3.68989+.070481*ii, -.697257+.524194*ii
.582189-3.47578*ii, -2.87799-3.85967*ii, -.992223+3.15773*ii, 1.0109e-30+1.23908e-30*ii, 4.08381+5.58044*ii, -2.72832e-12+6.91437e-12*ii, 4.89529e-30-2.79227e-30*ii, 5.28591e-13-2.48206e-12*ii, -5.7904-3.74784*ii, -1.81081+2.78725*ii
1.33411+1.3015*ii, 1.22821-.082705*ii, -.184236-.409989*ii, 3.20328e-45-9.85861e-45*ii, -.412736+.80733*ii, 5.67532e-17-1.4806e-16*ii, 1.71045e-44-8.98341e-45*ii, -1.37107e-17-1.94477e-16*ii, -1.07453+.157636*ii, -.301578+1.75601*ii
-1.85166+4.37895*ii, -4.00938-.082768*ii, 5.97002+3.42141*ii, 1.74411e-27+5.65714e-27*ii, .057830+3.53112*ii, 5.74592e-10-1.9536e-12*ii, -2.80019e-26-2.83773e-27*ii, 3.3208e-13-1.07261e-11*ii, -4.30149+6.83528*ii, -2.10198-7.19937*ii
1.05195+1.42493*ii, 4.30256+.669002*ii, 1.961-1.6959*ii, -7.5065e-20+7.9461e-20*ii, -.176976+5.13439*ii, 7.97596e-8+4.85167e-8*ii, -1.92191e-19-2.33734e-20*ii, 7.04011e-10-3.64399e-10*ii, .803857-2.60715*ii, -1.87606-4.52072*ii
-3.66026-.544953*ii, -.430344+.322936*ii, 7.4874+.850058*ii, 3.73508e-25+6.64248e-25*ii, -.57246+2.38369*ii, -5.80278e-10-1.39522e-9*ii, -1.00515e-24-2.63486e-24*ii, -1.12356e-10+2.05115e-11*ii, 4.54932-3.94642*ii, 2.29097-.595221*ii
-.482827-1.70712*ii, -1.92173+.946201*ii, -.20853+.341246*ii, 1.34641e-40+2.2127e-40*ii, 2.56289-.21453*ii, 2.55554e-14+3.08561e-15*ii, 3.12727e-40-3.36683e-40*ii, 1.41463e-14-5.95776e-15*ii, -2.13895-2.15228*ii, 1.87715-1.75056*ii
-.79367+2.39563*ii, -.771374+1.35725*ii, -.308478+.935467*ii, 9.79536e-37-2.34394e-36*ii, -1.09529-1.12293*ii, 1.04252e-13-1.26164e-13*ii, 4.8378e-36+4.20692e-36*ii, 2.4615e-13+7.0125e-14*ii, .935827-.85459*ii, 1.19686+.159275*ii
.582233-1.80636*ii, .207854+.563102*ii, .004678-.918078*ii, -1.99624e-33-1.46679e-33*ii, 3.72014-.907075*ii, 1.27702e-12+4.82521e-13*ii, -3.81183e-33+2.7519e-33*ii, 3.48386e-12+3.75088e-13*ii, .530786+1.44173*ii, -.077192+.762333*ii
-.975816+.983137*ii, -2.98134-4.56015*ii, 1.62398+.149456*ii, -7.75905e-23-1.81886e-22*ii, 2.78508+2.33106*ii, -6.26593e-8-3.6744e-8*ii, 2.48927e-22+1.03568e-22*ii, 2.21517e-9-3.17455e-9*ii, -2.02387+2.37243*ii, .818636+.128181*ii
-.524369-.470817*ii, 1.87166+.117393*ii, -.977814+.736444*ii, 2.88765e-35+5.57084e-35*ii, .0472611+.068215*ii, -1.19113e-12-7.63153e-13*ii, 1.10838e-35-4.28013e-35*ii, 3.66357e-13+2.03295e-14*ii, -1.16549+.46236*ii, -.214296+1.00816*ii
-4.01173-4.30406*ii, -6.28849-.923099*ii, -7.51608+4.80956*ii, 7.76424e-37+1.10939e-37*ii, -2.34691+4.39586*ii, 5.4263e-14-7.03647e-15*ii, -2.63731e-36-3.78683e-36*ii, -1.36304e-14-4.71723e-14*ii, -.86986-8.44129*ii, 1.71757-.867242*ii
-1.72949-.755132*ii, -1.38569-.159553*ii, .499914-.491648*ii, -2.27055e-41+7.51006e-42*ii, -1.66617-.877292*ii, -8.58036e-15-1.44831e-14*ii, 4.49401e-41+4.15705e-42*ii, 2.22482e-14+9.52674e-15*ii, -.48986-.338756*ii, .350139-.42888*ii
1.85421+1.97231*ii, 2.72849-1.61014*ii, 5.46938+1.12523*ii, 3.63238e-37+5.13815e-37*ii, 1.15783+4.14294*ii, 6.77397e-14-1.43817e-13*ii, -3.39886e-37+1.66914e-36*ii, 4.12259e-14+1.23599e-14*ii, -2.50628-1.62727*ii, -1.97728-.7104*ii
1.93425-.030589*ii, .46071+.330619*ii, 1.38573+.006592*ii, 6.90654e-29-8.17374e-29*ii, -.699031+1.27688*ii, 3.19472e-11+6.97138e-11*ii, 1.31089e-28-1.60213e-28*ii, -1.08673e-10+5.99632e-11*ii, .252889-.950278*ii, -1.2841-.626561*ii
.190982-.326645*ii, -7.47398+1.00519*ii, -.335931-.197474*ii, -7.86413e-39+4.00517e-39*ii, 4.98813+4.81388*ii, -4.69188e-14+1.1399e-14*ii, 8.11573e-40+3.22541e-39*ii, 2.83513e-15-1.4264e-17*ii, -5.40737+3.99421*ii, -.148967+3.16096*ii
1.33661-1.10056*ii, 2.04389+.755034*ii, -.9031-1.16241*ii, -2.02365e-26+5.51269e-27*ii, -.259689-.386558*ii, -1.20925e-10+5.18827e-10*ii, -2.09813e-26+2.96397e-26*ii, -2.2213e-10-7.14303e-11*ii, -.560905+.130063*ii, .691622+2.73249*ii
