variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
-.500728+.410568*ii, -1.21986+1.3375*ii, -1.24731-.065901*ii, -5.54541e-20+7.05687e-20*ii, -1.88952+.43272*ii, -.500728+.410568*ii, 3.12058-1.55017*ii, -.349013+.882764*ii, 1.06203-.603686*ii
.516575-.908131*ii, .520495-.921119*ii, .312714-.349912*ii, 4.84844e-18+7.69412e-19*ii, .942576-1.03225*ii, .516575-.908131*ii, -.087009+.802759*ii, 1.35307-.953068*ii, -.003738+1.70751*ii
-.805752+.024219*ii, .819753-.338435*ii, -.0522515+.116224*ii, 1.90098e-19+4.1349e-20*ii, -1.42698-1.17497*ii, -.805752+.024219*ii, .0869726-.462614*ii, .317296-.516048*ii, .86276-1.75277*ii
-.0732418-.261834*ii, .593233+1.17003*ii, 1.0164-.434141*ii, 1.27606e-19+1.18627e-18*ii, -.375886+.690209*ii, -.0732418-.261834*ii, 1.3834-.082019*ii, -.05537+.658077*ii, -1.60168-.26869*ii
.947707+.862009*ii, .354153+.312571*ii, -.153266-.0891699*ii, -3.56025e-18-4.50188e-18*ii, .482409-1.07572*ii, .947707+.862009*ii, -.510085-1.11928*ii, -.725574-.156328*ii, -.33286-.122646*ii
-.351028+.288018*ii, -1.92714-1.2693*ii, 1.07741-.725127*ii, 1.66125e-19+4.85236e-19*ii, -1.98696-.30828*ii, -.351028+.288018*ii, -.433435-.415857*ii, -1.17975+.272034*ii, -.320788-.429363*ii
.368128-.206745*ii, .122893-.302474*ii, .410856-.0164634*ii, -3.83807e-19+5.77971e-19*ii, .51298-.562289*ii, .368128-.206745*ii, -.80267-.616717*ii, .473941+1.2648*ii, -.195767+.215608*ii
-.219131-2.01992*ii, 1.06895+1.05171*ii, -1.14542+2.41964*ii, -3.02173e-19+6.90124e-19*ii, -.447023+.312808*ii, -.219131-2.01992*ii, -.180175+.581224*ii, .923257-1.85698*ii, -1.02282-.460988*ii
.713675+.117362*ii, .228021+.578899*ii, 1.49015+.517157*ii, -1.50186e-20-7.79763e-20*ii, -.0024961+.256362*ii, .713675+.117362*ii, 1.42522-2.47626*ii, 1.09573-1.31739*ii, .377972+1.9388*ii
.18388-.837987*ii, -.249523+.358729*ii, .714947-.477727*ii, 2.05067e-19+3.23068e-20*ii, .981409-.011827*ii, .18388-.837987*ii, -.596824+1.85083*ii, .018046-.734991*ii, .213949-.0661103*ii
-1.74814+.381963*ii, -3.80016-.401162*ii, 1.16896+.616644*ii, -5.81777e-19+1.50089e-19*ii, -.758914+.929072*ii, -1.74814+.381963*ii, 1.65894-1.59042*ii, -3.16806-1.54013*ii, .442043-.615741*ii
-.130004-.378471*ii, -2.43627+.716024*ii, .944483+.490863*ii, 3.16853e-20-2.13547e-19*ii, 1.22924+.352869*ii, -.130004-.378471*ii, -.29674+.780657*ii, -.246374-2.40027*ii, -.0557107+.335655*ii
.0580048-.288474*ii, -.340505-.581293*ii, 1.29935-.802249*ii, -2.50384e-19-3.39116e-19*ii, .710553-.542972*ii, .0580048-.288474*ii, -.0854007-.449444*ii, .512122-1.0897*ii, -1.74162-.562456*ii
-.357753-.117664*ii, -.025855+.998727*ii, -.556693-.521851*ii, -3.56784e-20+4.62045e-19*ii, -.158941-1.45258*ii, -.357753-.117664*ii, -.329537-.661311*ii, -.286289-.422165*ii, .542559+.853884*ii
.428243+.710703*ii, .879403-.489831*ii, -.556721+.247806*ii, -1.16836e-18-2.3468e-18*ii, .784695-.82593*ii, .428243+.710703*ii, -.403592+1.03873*ii, -.519953-.529145*ii, .984761-.318114*ii
.128457-.666207*ii, -.448452+1.25988*ii, .652707+.151171*ii, -1.05417e-18+9.08759e-19*ii, -.517214+1.27354*ii, .128457-.666207*ii, 1.13829-.44682*ii, -.641831-.092657*ii, .98722+2.10178*ii
1.42897+.497403*ii, 1.41903-.76028*ii, -.84557+2.69696*ii, -6.21959e-19-3.90484e-19*ii, 1.91999-.502728*ii, 1.42897+.497403*ii, -.162593+1.82322*ii, 1.762+.568924*ii, .533423-.704353*ii
-1.23351+1.51033*ii, -2.87272+3.36847*ii, .720882+3.25405*ii, -1.73064e-20-8.6303e-20*ii, 1.67291+.861743*ii, -1.23351+1.51033*ii, -.662258+4.97512*ii, -1.43604-3.52493*ii, .488775-.18859*ii
-.029245+.330309*ii, -.597265+1.99307*ii, -.171687+.0545293*ii, -1.08954e-19-1.11853e-20*ii, 2.61111+.356175*ii, -.029245+.330309*ii, -.917505-.0608*ii, -.347962-.548791*ii, 1.47259+.496413*ii
-1.1535+.238222*ii, -1.29433+.886034*ii, 1.35683+.12063*ii, -1.89176e-19+1.27918e-18*ii, .181778+.0133022*ii, -1.1535+.238222*ii, .0273794-.314929*ii, .847696-1.06164*ii, .16333+1.06517*ii
.671054+.016158*ii, 1.37537+.827245*ii, -2.83719-.293689*ii, -1.41922e-20-1.65344e-20*ii, 1.11997+2.83178*ii, .671054+.016158*ii, 1.64404+1.19246*ii, -.175057-.325086*ii, -3.49511+1.94838*ii
-.229315+.200265*ii, -.190712-.238666*ii, -.900314-.015817*ii, 1.52579e-17+1.89972e-18*ii, -.469162+.311351*ii, -.229315+.200265*ii, -.452284+.314681*ii, .521262-.781461*ii, -.638548-1.33248*ii
-.422001-.566323*ii, -1.40847+.929094*ii, .339913+.0945812*ii, 3.0211e-18-1.7313e-18*ii, -.747925-.512252*ii, -.422001-.566323*ii, .475097+1.48015*ii, .718435+.013188*ii, .610295+1.16197*ii
.0965986+.180521*ii, -.206241-.463239*ii, 1.16148-.16623*ii, -9.14642e-19-1.05552e-19*ii, .010174-1.15053*ii, .0965986+.180521*ii, -.611407-.435631*ii, .264039-.573402*ii, 1.09944-1.28185*ii
.163404+.354117*ii, .085929-1.09233*ii, .431246-.0425365*ii, -2.28176e-18+1.65151e-18*ii, 1.52424-1.47795*ii, .163404+.354117*ii, 1.32046-1.68827*ii, -.749833+.754103*ii, -.503981+.185877*ii
.182729-.0896192*ii, .49289+.193966*ii, 1.8278+.096001*ii, 2.22615e-19+2.82522e-19*ii, -.981257-.229309*ii, .182729-.0896192*ii, -.601585-.936715*ii, 1.14241-1.67298*ii, .783404+.043723*ii
-.77401-.484587*ii, .263005-.615411*ii, -.569404-1.53283*ii, -8.67558e-20-2.1252e-19*ii, .271936-.124025*ii, -.77401-.484587*ii, .513742-.455561*ii, -1.82164-1.19902*ii, -1.22528-.813239*ii
-.184126-.488419*ii, .460763+.378314*ii, .171238-.736481*ii, -1.74488e-18-6.11011e-19*ii, .034338-.638113*ii, -.184126-.488419*ii, -.274095-1.10244*ii, -1.64011+1.03121*ii, .096428-.792262*ii
.625305-.81465*ii, .071205+1.25764*ii, .535124-1.77648*ii, -6.96606e-19+2.33499e-19*ii, .257108-1.04422*ii, .625305-.81465*ii, -.499085-.241191*ii, 1.17922+.058931*ii, .0692646+.330209*ii
.824317+.077962*ii, .538319-1.05408*ii, .129333-2.00906*ii, 3.99223e-19-3.68834e-19*ii, .580423-1.20936*ii, .824317+.077962*ii, -.222799+.529291*ii, -.604688-1.20483*ii, -.075013+1.14644*ii
-.647396-.523542*ii, .863822-1.43309*ii, -2.86473-.620873*ii, -4.36333e-20-1.77557e-20*ii, 1.04023-2.62112*ii, -.647396-.523542*ii, -.610617+.806496*ii, -1.27153-.219341*ii, 1.96314+.979354*ii
3.98462+3.20898*ii, -4.72655+4.33635*ii, -2.8802-4.63257*ii, 1.1456e-20-3.04031e-20*ii, -2.51715-4.34069*ii, 3.98462+3.20898*ii, -1.05892-4.23849*ii, -.65028-8.15324*ii, -1.64975-1.35678*ii
.498204-.139995*ii, .975563-.046405*ii, -2.27598+.092532*ii, 4.19208e-19+5.03834e-19*ii, -.616121-.095806*ii, .498204-.139995*ii, 1.43173+.454347*ii, -.799195-.636138*ii, -1.45624-.180703*ii
2.73792+2.84558*ii, 1.52977-1.09911*ii, .117617+3.99411*ii, -1.20992e-19-3.42422e-20*ii, -1.88254+2.00179*ii, 2.73792+2.84558*ii, 1.74669+.939391*ii, 5.95437-1.70227*ii, -1.00018+.305077*ii
-.334375+.0718332*ii, -1.17052+.965934*ii, -.515554-1.04949*ii, 2.54468e-19-8.78178e-20*ii, .957358+1.11867*ii, -.334375+.0718332*ii, -.236278+.904356*ii, -.549574+1.38723*ii, -.31794-1.11372*ii
-.633586-.144111*ii, 1.86233-3.0791*ii, -2.81207-1.47862*ii, -1.41109e-20+1.21041e-20*ii, 2.03892+2.58673*ii, -.633586-.144111*ii, 1.79327+1.26882*ii, .028720+5.53241*ii, 2.68779+2.86368*ii
-2.29951-1.73591*ii, -2.89776-1.81582*ii, -2.00137+5.77477*ii, -8.91585e-20-5.9308e-20*ii, -2.40058+3.01269*ii, -2.29951-1.73591*ii, -2.5155-1.97825*ii, 2.58984-.028673*ii, 1.54572+2.21576*ii
-.219033+.211654*ii, -.409768+.498949*ii, -.666762-.269103*ii, 4.175e-18+2.00228e-18*ii, .641459+.863108*ii, -.219033+.211654*ii, -.248869-.517137*ii, .697069+.656181*ii, 1.05017-.302214*ii
-.647135+.66033*ii, .069388+.888451*ii, .412874+1.68767*ii, 3.43853e-19-2.48629e-19*ii, -.489854-.762274*ii, -.647135+.66033*ii, .781124-.806276*ii, 1.49133-.726297*ii, -1.3318-.201549*ii
1.17639-.701754*ii, -.844678-1.67401*ii, -.915171-.224513*ii, -8.06142e-19-1.69361e-18*ii, -.172763+1.2896*ii, 1.17639-.701754*ii, -.661588-.633859*ii, -.457911-.290269*ii, .319252+.770765*ii
.429344+.960266*ii, -1.63405+.13996*ii, 1.42417+.29188*ii, 1.87907e-19-1.82139e-20*ii, .739387-.430084*ii, .429344+.960266*ii, 1.60334+1.39118*ii, -.225407+2.07157*ii, -.319208-.919466*ii
.047296-.99557*ii, .416393+1.24396*ii, 3.25479-.004679*ii, 7.56791e-20+6.38671e-19*ii, -1.67161-1.28137*ii, .047296-.99557*ii, 1.48805+1.6095*ii, -1.71569-.760822*ii, -.666833+1.88252*ii
.176518+.305394*ii, -1.93929-2.82741*ii, 1.93926-5.95763*ii, -2.71488e-20+2.0138e-20*ii, 1.74894-2.68493*ii, .176518+.305394*ii, 1.40801-2.93093*ii, 4.21228+3.78672*ii, -3.95422-1.20376*ii
-.176713+.458521*ii, -.385742+.217748*ii, .654671+.885235*ii, 5.4359e-18-1.06168e-17*ii, .684968-.765693*ii, -.176713+.458521*ii, -.726125-.212989*ii, .19372+.770469*ii, -.924975-.880466*ii
.614245+.190856*ii, .629848-.019236*ii, 1.97661-.292675*ii, 9.85741e-19+5.66731e-19*ii, .583415+.312242*ii, .614245+.190856*ii, .93838+1.154*ii, -.400773-1.32586*ii, -.0656976+.173178*ii
-.0796123+.018001*ii, .0048782-.2889*ii, .317938-2.29965*ii, -5.12557e-21-5.77939e-21*ii, 4.34553-2.29403*ii, -.0796123+.018001*ii, 2.7096+.257491*ii, -1.41033+1.05337*ii, -1.0777+2.91246*ii
-.005797+.6697*ii, -1.06042-.829265*ii, .579451+.644897*ii, -5.91058e-20-1.34175e-20*ii, -.2451-2.56243*ii, -.005797+.6697*ii, .134498+.912411*ii, .848228+.343422*ii, -1.60395+1.79044*ii
.899687-1.08675*ii, 2.52602+2.70771*ii, 3.05205-.525105*ii, -1.68028e-21+4.65408e-20*ii, 3.31103+1.94828*ii, .899687-1.08675*ii, -2.00697+6.68308*ii, 2.92881+2.74185*ii, -1.07511+5.47437*ii
.0503746+.275331*ii, -.905025+.102987*ii, .191699+1.23629*ii, 6.883e-19-8.29348e-19*ii, .083265-.941332*ii, .0503746+.275331*ii, .922979-.862751*ii, 1.52125+.0662*ii, .149756+.300143*ii
-.530793-.287936*ii, -1.65147-.102648*ii, .546433+.421746*ii, 1.28564e-19+4.54942e-20*ii, -.22076+1.3172*ii, -.530793-.287936*ii, -.262031-1.26314*ii, 1.00426+1.05569*ii, -.0562718-.0457636*ii
-.082296+.698104*ii, 2.42895+.441827*ii, .623726-.989749*ii, 3.37243e-19+1.31994e-18*ii, .216503-.796065*ii, -.082296+.698104*ii, .528078-.418454*ii, .478631-.482118*ii, .178696+1.20522*ii
1.71395+.113211*ii, 1.35425+2.91035*ii, 3.94535-1.03961*ii, -2.73542e-19+4.62598e-19*ii, -1.07434+1.36516*ii, 1.71395+.113211*ii, -4.01703-.930104*ii, -.593997+.077732*ii, 1.30852+.961179*ii
-.448948+.745727*ii, .341585-.812778*ii, .69394-.413698*ii, -3.0814e-19+2.8149e-19*ii, -1.28003-1.21831*ii, -.448948+.745727*ii, .946644+1.20567*ii, -.806852-.21686*ii, -1.31677-1.13511*ii
.797625-1.70077*ii, -2.14674+.087697*ii, -4.62604-6.58176*ii, 3.96155e-22-6.03937e-21*ii, -9.37928-5.48686*ii, .797625-1.70077*ii, 10.6735+.55804*ii, -3.19691+2.80784*ii, -1.91725+1.60832*ii
.456954+.159854*ii, 1.62289-.698366*ii, .518793-1.03246*ii, -5.12683e-19+1.18181e-19*ii, 1.59222-1.25165*ii, .456954+.159854*ii, -1.69689-3.79148*ii, -.842685-.102612*ii, -1.08374+1.50135*ii
-.190725-.838077*ii, -.940577-.532198*ii, 3.19926-.940717*ii, -9.30174e-20+6.36722e-20*ii, -.473094-1.78603*ii, -.190725-.838077*ii, -1.2006-.349431*ii, 1.52877+3.55092*ii, 1.68171+.745198*ii
-.925834+1.40684*ii, .109115-.103312*ii, 1.79151-.244338*ii, 2.37453e-18+4.06559e-19*ii, .985935-1.66656*ii, -.925834+1.40684*ii, -.162206+.779281*ii, .822004-1.40311*ii, -.049065-.576538*ii
3.60341-3.94611*ii, -2.93923+2.24345*ii, 3.00994+2.34231*ii, -9.4541e-21-9.92353e-20*ii, -.643539-1.14549*ii, 3.60341-3.94611*ii, -3.07956-6.16896*ii, .678798+1.24246*ii, -5.89322+1.60535*ii
-.146866+2.32762*ii, 1.63067-.543192*ii, 1.68955+.064966*ii, -2.72439e-19+2.52173e-19*ii, -1.01327-.442271*ii, -.146866+2.32762*ii, -1.25968-1.47536*ii, -.830439+1.18112*ii, -3.08022+.76401*ii
.770985+.332463*ii, -.586498+.214745*ii, 1.42601-1.56706*ii, 5.496e-20+3.28851e-18*ii, .614631+.158939*ii, .770985+.332463*ii, -.071497-.761162*ii, -.423957+1.14684*ii, -.253526-.452895*ii
-.915761-.518555*ii, .801255+.20488*ii, .254312+.583057*ii, -1.69534e-18+1.31492e-18*ii, -.15272-.575118*ii, -.915761-.518555*ii, -.405+.290552*ii, -.364546-.454821*ii, -1.05149-.06025*ii
-6.44825+5.559*ii, -1.74773-1.14317*ii, -13.8548-.51488*ii, -2.07995e-20+1.75014e-21*ii, -6.21309+1.21918*ii, -6.44825+5.559*ii, 10.7583+6.31297*ii, -4.02671+5.28891*ii, -8.70177+3.76761*ii
.062779-1.51223*ii, -.287353+.0458349*ii, .898357-.23887*ii, -6.11043e-18+4.87132e-18*ii, .855097+.163276*ii, .062779-1.51223*ii, -.242955-.0272353*ii, -.497192+.0250207*ii, -.007391-.937767*ii
.0225982-.225894*ii, -.0170765+.303336*ii, .953775-.327817*ii, 1.51066e-19+4.68748e-19*ii, -.869853+.511723*ii, .0225982-.225894*ii, 1.06629+.058877*ii, .479566+.45165*ii, 1.17747+1.67129*ii
1.55918-.71102*ii, 1.69945-2.50954*ii, -2.36358-.203215*ii, -2.69076e-19-1.7897e-21*ii, -.692294+2.19363*ii, 1.55918-.71102*ii, -.12203+.215142*ii, -1.23227+.447848*ii, 2.70572+2.47609*ii
.331737+.0233931*ii, 1.43751+.38073*ii, -.619772-1.53301*ii, 4.02805e-19-8.09203e-19*ii, .28009-.695669*ii, .331737+.0233931*ii, -1.20592-.572786*ii, -.802466+.263785*ii, .017879-1.56623*ii
-.261292-.420358*ii, 1.85846-.020854*ii, -.252585-.583003*ii, 1.95074e-19-1.92977e-19*ii, -.247453+.843936*ii, -.261292-.420358*ii, .13804-.669739*ii, .070989-2.11172*ii, -.057749+.853993*ii
-.78042-.586451*ii, -.000151-.843786*ii, 1.36389+.777363*ii, 4.89549e-18-3.06342e-18*ii, .755931-1.46263*ii, -.78042-.586451*ii, -.255158+.0053272*ii, -1.38581-.50198*ii, -.250834-1.34807*ii
.294031-.582311*ii, .009452+1.05957*ii, .323834+.609427*ii, -3.25944e-18+2.94274e-18*ii, -.485552+.30069*ii, .294031-.582311*ii, -1.26918-.000364*ii, .522146+.240989*ii, -1.41751+.57558*ii
-1.22088-.222833*ii, -1.0373-.503133*ii, -.148976+.663089*ii, -1.02413e-19-6.82413e-20*ii, 2.27202-.106822*ii, -1.22088-.222833*ii, 1.27224-2.93451*ii, -1.92989+.934846*ii, 1.18278+.368307*ii
2.3726+1.27985*ii, -.115979+1.06932*ii, .55752+.506542*ii, -2.92823e-19-1.9026e-19*ii, .474504+.468809*ii, 2.3726+1.27985*ii, -2.14647-.002688*ii, 1.22383+1.36818*ii, -.611266-.569957*ii
.510243+.216258*ii, .518696-.549985*ii, -1.41057-.150341*ii, 4.24954e-19+1.07799e-18*ii, -1.14664-.502569*ii, .510243+.216258*ii, 1.49401+.157578*ii, -.324783+1.2297*ii, .708958+1.10397*ii
.083528-.920677*ii, -2.07837-.351808*ii, -1.33423+1.12225*ii, -3.82293e-18+8.18969e-19*ii, 2.0516+.979679*ii, .083528-.920677*ii, .0009592+.443321*ii, .400181-.628647*ii, 1.28492+.429741*ii
-1.42942+2.9355*ii, 2.13239+3.52122*ii, .245675-.564605*ii, 3.19584e-20-6.92114e-20*ii, -3.63481+2.01701*ii, -1.42942+2.9355*ii, -1.16042+4.49591*ii, -.881463-4.43074*ii, -3.28545-3.36834*ii
-.016964-.762142*ii, -.630099+.573587*ii, 1.96977-1.42357*ii, 3.38048e-19+7.21321e-20*ii, 1.84856-.167903*ii, -.016964-.762142*ii, 2.53011+2.33535*ii, -1.04458-2.45729*ii, -2.6911+.838098*ii
.914602-1.20391*ii, -.795269-.563297*ii, .17046+1.2639*ii, -4.93586e-19+8.95266e-19*ii, -.699567+.363681*ii, .914602-1.20391*ii, .794966+2.60555*ii, -.652017-.741464*ii, 1.49162-.389485*ii
.49855-.206381*ii, .940135+1.86807*ii, -1.04716+.517932*ii, -8.41198e-19-2.73657e-18*ii, -.768085-.544589*ii, .49855-.206381*ii, -1.22286+.40518*ii, .261521+.0784611*ii, -1.2988+.618921*ii
-.350573+.116957*ii, 1.16376-.124264*ii, -.252788+.503754*ii, -4.85138e-19-3.32953e-19*ii, -.956629-.771629*ii, -.350573+.116957*ii, .44714+.232215*ii, -1.54639+.836*ii, .565541+.613115*ii
-.713213+.233009*ii, 1.36207+.956525*ii, -.903476+.307669*ii, -9.35471e-20-3.9981e-19*ii, .8108+.060946*ii, -.713213+.233009*ii, -.732966-.779987*ii, -.49549-1.40258*ii, -.697622+1.4663*ii
1.37197+.369095*ii, 1.32461+.844339*ii, -.393072-.190786*ii, -5.57288e-20-1.07463e-20*ii, -1.625-4.0404*ii, 1.37197+.369095*ii, .254842-1.29532*ii, 1.64752+3.52335*ii, 1.03612+.858382*ii
-.620177-1.25151*ii, -.637837-.565872*ii, .40343+.40381*ii, -4.62094e-19+9.51605e-19*ii, -.948342-.511784*ii, -.620177-1.25151*ii, -.938084-.850912*ii, 1.3385-.939201*ii, .441515+.35579*ii

