variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
8.33435e-32-2.80245e-32*ii, -4.9421+2.74365*ii, 1.5901+4.93171*ii, -.599378+3.57363*ii, -.458864-.718682*ii, -.244772+2.34741*ii, -9.18558e-34-4.31843e-33*ii, -4.71136-4.19936*ii, 1.57305e-33-2.33232e-33*ii
1.0069e-167-2.64973e-168*ii, -.209248-.430367*ii, 5.41049-1.61224*ii, 2.51703-4.09485*ii, 1.73553-1.71532*ii, .223771-1.73654*ii, 1.13939e-167+2.11979e-168*ii, .896548-.409052*ii, 3.9746e-169-7.28677e-169*ii
8.51592e-109-3.7654e-109*ii, .233909+.539763*ii, .061175+.733686*ii, -.730672+1.04604*ii, -.270446+.549374*ii, 1.08485+.17383*ii, 0, -.186576+1.55045*ii, 8.51592e-109-2.55478e-108*ii
2.73691e-48+8.89496e-48*ii, .072419+1.10242*ii, -.337494-1.32995*ii, -.978842+.245046*ii, -.055025-1.49289*ii, -.69097+.949781*ii, -9.23707e-48, -1.73589+1.36946*ii, -1.71057e-49+1.88163e-48*ii
2.30114e-92-3.93111e-92*ii, -3.19941+.176359*ii, -3.66425+1.79555*ii, 3.51332-.992294*ii, .7263-3.76866*ii, -.964789-4.25689*ii, 1.91761e-92+4.60228e-92*ii, -.049678+1.34626*ii, 1.91761e-92-3.35583e-92*ii
-5.84941e-107*ii, 2.32406-.297079*ii, -.134051+1.39963*ii, -.194014+.503101*ii, -2.40615+1.38953*ii, -1.58727+2.57312*ii, -6.81274e-107, -1.34805-.219878*ii, -2.72509e-107+3.40637e-107*ii
3.88938e-62+2.04193e-61*ii, -1.38867-.451249*ii, 1.7184+.695645*ii, 2.65323-1.64166*ii, -.232851+1.37027*ii, -1.19798-.434185*ii, 6.80642e-62+7.53568e-62*ii, .107739+.945681*ii, 2.24855e-62-2.43087e-63*ii
1.33777e-197+8.69553e-197*ii, -2.6846-1.38551*ii, -1.57626-1.06899*ii, -2.53133-5.46684*ii, -1.44379-5.97354*ii, .96622+11.3032*ii, -1.08694e-197-7.52498e-198*ii, -.933571-6.21145*ii, -2.35344e-183+2.35344e-184*ii
0, .74959+1.95182*ii, .872494-2.27625*ii, -.490837-.0414904*ii, -1.92535-3.43258*ii, 3.25447-.311227*ii, -1.89091e-124+4.72729e-124*ii, 2.29696+.273566*ii, -2.64728e-123-4.01819e-124*ii
-3.84343e-32+1.33255e-33*ii, 1.74841+.450484*ii, -1.01783-.036210*ii, -3.71129+1.55821*ii, -1.87533+.658752*ii, -.813453-.160338*ii, 7.8727e-34-7.18661e-33*ii, -2.13478+2.46608*ii, -2.36047e-32+3.63421e-33*ii
9.19311e-187+2.75793e-186*ii, .62906-3.1751*ii, .918171+.132324*ii, -2.27558+1.21996*ii, .667626+1.73957*ii, .039268+.818836*ii, 3.67725e-186-1.10317e-185*ii, .0067299-.189662*ii, 1.5062e-181
2.12242e-72-1.7687e-74*ii, 3.6151-.659588*ii, 5.60801-1.6025*ii, 1.69668-1.51677*ii, -4.04226-1.56842*ii, -.193444-1.2595*ii, 2.91833e-73, -.082204-2.29212*ii, -1.82315e-63-6.07716e-64*ii
3.88949e-32-3.02288e-32*ii, .141982+1.92575*ii, 1.18696+1.06871*ii, -1.441-.98133*ii, .280094+.0720443*ii, .464491-.219604*ii, 7.25782e-32+4.45905e-32*ii, .884072-.612386*ii, -9.61094e-33+7.527e-34*ii
-3.40321e-62, -.323976-.276611*ii, 2.21854-.952629*ii, .806245+1.18193*ii, -.266467-2.92269*ii, .978151+1.24955*ii, -1.45852e-62-8.50803e-63*ii, 1.54143+.40158*ii, -1.94469e-62+7.2926e-63*ii
-3.52841e-91-3.68182e-91*ii, .041823+1.50317*ii, 1.712+2.03458*ii, -1.05427+1.88367*ii, 2.03234+.440901*ii, .948944+1.12305*ii, 4.60228e-92+4.60228e-92*ii, -.148059+2.65298*ii, -1.51929e-64+4.55787e-64*ii
-2.35126e-137-3.02304e-138*ii, .791408+.991276*ii, 1.26849-3.52891*ii, -3.04666+1.40917*ii, -2.07642-2.37652*ii, -4.4291+1.46526*ii, -5.87814e-138-4.36662e-138*ii, 2.52727-.64943*ii, -8.81721e-139+9.86688e-139*ii
-7.7788e-62-7.09813e-61*ii, -.977216+2.66412*ii, 1.93806-4.49721*ii, -4.27148-3.7635*ii, .026998-1.937*ii, .966416-.473113*ii, 1.94469e-62-1.78669e-61*ii, -1.4449+1.66877*ii, -4.86173e-63*ii
9.68608e-155+1.02552e-154*ii, 1.49865-.114375*ii, .605981-2.14408*ii, -.724945+.417616*ii, 2.36825+.112719*ii, -.781091-.576999*ii, 1.11875e-154+1.39844e-154*ii, -1.3589+.428812*ii, -2.685e-153*ii
-9.20455e-92-8.4375e-92*ii, -2.62566+1.26844*ii, 1.50844+1.57656*ii, -3.39529-.347036*ii, 1.94764-.582223*ii, -.847637-3.37574*ii, -9.20455e-92+3.06818e-92*ii, -.358073+.925837*ii, 7.67046e-92-7.6705e-93*ii
0, .095077-.827098*ii, .404165+1.88901*ii, -.099903+1.28361*ii, -1.1448+.478198*ii, .231629+1.49841*ii, -4.258e-109+8.09012e-108*ii, -.332864+1.5165*ii, -1.86286e-109+1.59673e-109*ii
4.11773e-74+9.06452e-74*ii, -2.37181+2.43922*ii, 3.18714+3.53488*ii, 1.25207-.083082*ii, 1.54291-3.1635*ii, -2.97761-.537032*ii, -4.42172e-74-8.40126e-74*ii, .146774+1.03708*ii, -9.94887e-75+1.1607e-74*ii
3.40321e-62-1.64083e-62*ii, -1.9919-.645253*ii, .954747+1.0012*ii, -1.1295+1.26557*ii, -1.07244+7.43928*ii, 2.41786+1.68422*ii, -9.11575e-63-2.43087e-63*ii, -.276469+2.5479*ii, -1.55575e-61+7.04951e-62*ii
-6.68488e-63+2.37009e-62*ii, .466124-.945215*ii, .10185+.204156*ii, .114627+.32735*ii, 1.40066-.941*ii, -.289657+.927966*ii, -1.21543e-62-1.45852e-62*ii, .172259-1.00408*ii, 1.75022e-61+3.98662e-61*ii
-5.47382e-48-8.21073e-48*ii, -1.67974+3.40722*ii, -.166141+2.24763*ii, -.769277+.479877*ii, -.893464-2.01772*ii, .351597-.543266*ii, 3.76325e-48+1.64215e-47*ii, 2.0502+.165271*ii, 5.98699e-49-3.42114e-49*ii
-3.59854e-170*ii, .061238-.125221*ii, -.077022-1.29758*ii, 1.03268+.494921*ii, .774792+.336489*ii, -1.73947-.541587*ii, 8.28042e-171+1.65608e-170*ii, -.506492+1.40872*ii, 4.14021e-170+3.10516e-171*ii
2.33612e-74, -.351792-.182359*ii, -.531108-.062989*ii, .258595-.690037*ii, -1.0263-.720164*ii, .900518-1.34456*ii, -3.53737e-74+5.30606e-74*ii, -.273982-.0202958*ii, -4.42172e-74-4.42172e-74*ii
-3.01615e-87+5.02691e-88*ii, -.594846+.258849*ii, 3.70298-.253768*ii, -1.37662+.780397*ii, 2.13489+.839534*ii, .639061-1.9355*ii, -3.01615e-87-2.74909e-87*ii, 2.20087-1.59179*ii, -6.912e-88+1.63375e-87*ii
-4.04497e-185-1.17672e-184*ii, -1.54456+.952403*ii, 4.3552+3.01954*ii, 1.41646+1.28304*ii, -4.2603-.520388*ii, -1.46614+.559107*ii, 2.39021e-185+1.93055e-185*ii, -3.20408+1.56467*ii, -6.89484e-187-1.26405e-186*ii
5.22568e-199+2.09027e-199*ii, .310349+.0149293*ii, .57934+.038299*ii, -1.03253-.553551*ii, -.673068+.886832*ii, .094865-.524144*ii, -3.39669e-199+3.13541e-199*ii, .571384-1.10208*ii, 3.26605e-200
-2.63063e-31-5.359e-31*ii, 7.59894+1.13274*ii, 4.35268+.328404*ii, -.989095+.637794*ii, -.213078-2.57145*ii, .296657-2.50759*ii, -7.46272e-33-5.23026e-32*ii, 4.69517-.7447*ii, -7.12438e-33-7.0432e-32*ii
0, -3.80182-3.86652*ii, -2.55991+4.7421*ii, 1.49566+.987067*ii, 1.24596-2.31735*ii, 3.73629-.392679*ii, 1.84001e-115+3.17243e-116*ii, .213512+.58353*ii, 2.37932e-117-2.13147e-117*ii
1.92239e-32+9.82187e-33*ii, .67991+.657899*ii, -.290251-.800975*ii, -1.50642+2.0822*ii, -.530554-.073882*ii, -1.23865-1.58611*ii, -1.02744e-32+5.1104e-34*ii, -.528695+1.97927*ii, -2.12718e-32+6.54335e-32*ii
1.06916e-109, 1.14679-.76416*ii, -1.88521-1.74066*ii, -2.41913+2.19988*ii, 1.1357+.461912*ii, 2.41997-.231561*ii, -8.51592e-109+1.27739e-108*ii, 1.22354+.478232*ii, 1.27739e-108+4.25796e-109*ii
2.89337e-31+1.21343e-31*ii, .817602-1.31206*ii, 1.15418+.145943*ii, 1.97624+.206375*ii, -.525428-.137557*ii, 1.05537-.130316*ii, -4.73684e-32+6.5121e-32*ii, 1.73242-2.18889*ii, 1.64227e-32+1.1122e-32*ii
-1.92184e-105+7.41482e-106*ii, 2.52483-.124089*ii, .539362+3.34673*ii, -.072482+1.14993*ii, -.777471-.792839*ii, -2.04888-1.54143*ii, -4.36015e-106+1.19904e-105*ii, 2.22768+1.7781*ii, 6.38694e-108+1.70318e-107*ii
0, -.674251+1.17376*ii, 1.48407+.853655*ii, 1.09493-.917012*ii, 1.56375-.114386*ii, -.337143+1.35227*ii, -3.18801e-124-2.2691e-123*ii, .939018-1.03031*ii, -2.57164e-122+1.51273e-122*ii
-9.11575e-64+3.03858e-64*ii, -.602274+.85697*ii, 1.38933-.468142*ii, .094205+.230179*ii, -1.17331+.040207*ii, .03475-.688581*ii, -1.21543e-63*ii, -.314839-1.094*ii, 9.11575e-64-6.83681e-64*ii
-1.55575e-60, -.224172-.821408*ii, -.421213+1.3471*ii, -1.80655-.135835*ii, -.915684+.106514*ii, -1.63029-.732007*ii, -1.55575e-61*ii, 1.06579+.038095*ii, -3.11151e-61-3.6463e-62*ii
-8.15552e-32+5.69304e-32*ii, -.23668-.938871*ii, 2.13411-3.30148*ii, -2.66754-3.65463*ii, -2.63066+.368009*ii, 1.29831+.364654*ii, 7.45695e-33+1.14993e-32*ii, 2.73944+2.64753*ii, -6.23601e-33-2.35412e-33*ii
-1.6773e-61-3.11151e-61*ii, -1.21368+.368692*ii, .545388-.234583*ii, 1.87468+.388634*ii, -1.2339-1.14676*ii, .697885+1.38222*ii, -4.37556e-62+2.06955e-62*ii, .397978-2.23885*ii, -1.40018e-60+2.21695e-60*ii
0, -.285853+.698546*ii, 1.47862-2.42101*ii, -6.80584-1.95609*ii, 1.6518+6.2798*ii, 5.83606+.788434*ii, -6.43445e-86+1.93033e-85*ii, -1.23494-.016513*ii, -5.30842e-85-2.57378e-85*ii
3.05249e-166+2.71333e-166*ii, 1.10745+.004786*ii, 2.1201-.560888*ii, -3.40299-1.86839*ii, 3.27088-4.87885*ii, 2.80432+.678415*ii, -1.0175e-166+3.60364e-167*ii, 1.28976-4.33175*ii, 4.66146e-156+1.39844e-155*ii
-3.74191e-91*ii, -.803042-1.30119*ii, .346086-1.17513*ii, .091287+1.47*ii, .545085+.35961*ii, .262145+1.40201*ii, 7.36364e-91+4.29546e-91*ii, -.643018+.481673*ii, -1.01634e-91
-7.8546e-90-8.64e-89*ii, -3.6368+4.13416*ii, 3.32912-.193836*ii, 3.38873-1.9367*ii, -1.57769-1.03944*ii, -.646713-1.27083*ii, 2.35636e-89+1.38608e-89*ii, .30956-1.32109*ii, 1.96364e-90+4.90909e-91*ii
2.76357e-76, 1.94365-.447743*ii, .590405+.989506*ii, .0039864-.147137*ii, -.737849-2.0207*ii, -.013684+1.71561*ii, 5.52715e-76, -.617354+.1289*ii, -2.76357e-76+4.83625e-76*ii
8.13999e-166-1.44146e-166*ii, -7.43588+2.45049*ii, .412388-.280149*ii, -.845292-1.74275*ii, 4.77687+3.04236*ii, 3.62307-.648275*ii, 9.38006e-167+1.05989e-166*ii, -3.70381+5.5755*ii, 2.95074e-165+4.74832e-165*ii
-6.62434e-170-9.93651e-170*ii, -1.8662-.005697*ii, .114197-1.83792*ii, -2.23593-.866369*ii, 2.21625-.963585*ii, 1.18559+.456814*ii, -3.31217e-170+4.14021e-170*ii, -.70475-1.29027*ii, -1.65608e-170+8.28042e-171*ii
-1.38179e-75+3.4545e-77*ii, -1.27719+.198192*ii, -.683794-.91778*ii, 1.85627+4.24503*ii, 1.06464+1.16647*ii, .326861+1.52809*ii, 2.48722e-75-2.07268e-75*ii, .705562-1.22331*ii, -8.63617e-77+2.07268e-76*ii
-1.42873e-101+1.71448e-100*ii, -5.31979-7.11221*ii, 2.87136+.37005*ii, -7.97978+1.73336*ii, -2.21428+8.60728*ii, -1.96705+4.25356*ii, -2.85747e-101+1.07155e-101*ii, -4.40446+2.714*ii, -5.35775e-102+1.0269e-101*ii
-2.73691e-47+2.18953e-47*ii, .0531554+.145998*ii, -2.13311-1.85427*ii, .0407847-.405678*ii, -1.25579+.178345*ii, 2.04241+.224027*ii, 1.64215e-47+5.1317e-49*ii, -2.01776-.678753*ii, 9.85288e-47-2.05268e-47*ii
1.66723e-33+1.00466e-32*ii, 1.77981-3.66179*ii, .587689-.506896*ii, 1.7917+1.71561*ii, -.415884-.545883*ii, -.754711+1.62601*ii, -4.48044e-33-3.46913e-33*ii, -.692197+1.76503*ii, 1.00452e-31+9.57432e-32*ii
-1.23808e-73-4.48804e-73*ii, .803285-1.98156*ii, -.411884-2.09023*ii, -.989731-1.03393*ii, 2.38147+2.04381*ii, .291949-.107915*ii, -6.36727e-73+3.53737e-73*ii, -.73828-.858294*ii, -2.07268e-75+2.6254e-75*ii
1.64215e-47+9.25846e-48*ii, 1.67632-.085192*ii, -.253352+.406033*ii, .0859396+.128262*ii, .767826-2.86497*ii, .0878206-.145329*ii, 6.8423e-49+2.32637e-47*ii, -1.35992+.44893*ii, -4.10537e-48-5.81594e-48*ii
3.88938e-62+5.83408e-62*ii, -.756373-1.63797*ii, -.180564-1.55484*ii, 1.08306+.712189*ii, -.942472+.392755*ii, 1.00663+.622718*ii, -2.33363e-61, .127599-.716258*ii, -3.28167e-62-7.2926e-63*ii
0, 1.97197+.072185*ii, .459227+.647766*ii, -2.24334-2.32101*ii, .25469-.997178*ii, .176339+2.06962*ii, -1.57091e-89+1.17818e-89*ii, .728572+.578116*ii, 3.45447e-76-1.38179e-76*ii
-8.11558e-33-4.6044e-32*ii, .814075+1.33187*ii, -.504241+.985578*ii, .373453+.367871*ii, -.414669+1.96201*ii, .986123-.042025*ii, 8.12868e-33-8.8993e-34*ii, -2.31166+2.46806*ii, 1.01363e-32-3.00407e-33*ii
7.90567e-32-6.85326e-32*ii, 2.37995-.057537*ii, -1.20511+4.27834*ii, 5.1665-1.47907*ii, .10989-1.45551*ii, -3.21108-3.99305*ii, 1.7768e-33-3.18327e-33*ii, -7.46215-1.30972*ii, -1.88891e-33+1.2097e-33*ii
-4.25456e-124-1.89091e-124*ii, .20631+.701978*ii, -.333284+.839575*ii, -1.47631+.498011*ii, -.804052-1.07562*ii, .869098+1.02555*ii, 1.89091e-124-3.3091e-124*ii, -.751842+.639317*ii, 2.83637e-124
0, .473023-2.18095*ii, -.559775+.947786*ii, 1.44712+3.19549*ii, -4.61875-3.72993*ii, -.285872+2.44609*ii, -9.83275e-123+2.2691e-123*ii, 3.34609+.086903*ii, -7.26111e-121+3.87259e-121*ii
2.2207e-116+8.48624e-116*ii, -2.90522+7.14482*ii, 7.60173+13.1817*ii, 6.84261-.356537*ii, -4.82175-7.90418*ii, 6.32112+1.3101*ii, 4.56036e-117+7.93107e-117*ii, -1.04644+2.22763*ii, 4.6595e-117-1.33837e-117*ii
-1.76869e-74-1.60287e-74*ii, -1.51849-1.3118*ii, 2.38638-.381459*ii, -1.09407-1.46832*ii, 3.29374+1.77781*ii, 1.02313+.254408*ii, 7.46165e-75+1.76869e-74*ii, 2.82083+1.71238*ii, 8.29072e-76*ii
0, 2.43322+1.79245*ii, 3.08592-6.01517*ii, -.483442+.42254*ii, -2.90505-.222387*ii, -3.1176-1.47815*ii, -9.42546e-89-1.02109e-88*ii, -4.68407-1.7689*ii, -8.34546e-90+1.12909e-89*ii
1.90934e-152-2.46448e-153*ii, .426922-1.08241*ii, .688024-.843342*ii, -1.87192+.836267*ii, 1.25632-.235096*ii, -.112761+1.788*ii, 0, 1.0028+.74654*ii, 7.16001e-153-9.54668e-153*ii
3.88145e-171-1.03505e-171*ii, -2.61355-2.9056*ii, .088574-1.05511*ii, -2.67903+1.88583*ii, -1.635-.188169*ii, -2.50864-2.09529*ii, 1.29382e-171+5.17526e-172*ii, 1.05739-1.14753*ii, 6.35936e-168+2.11979e-168*ii
4.9091e-91-1.17818e-89*ii, .128445-1.1731*ii, -.961063-.659881*ii, .526484+1.75734*ii, 2.13654-1.10343*ii, -.331841+.0061763*ii, -9.42546e-89+7.46182e-89*ii, .0055781-.367568*ii, -2.51591e-90*ii
2.57012e-74+2.3214e-74*ii, .172791-4.51136*ii, -1.40212+1.76919*ii, -1.26339-1.10744*ii, -.446662-4.24114*ii, 1.47735-4.01117*ii, -2.94666e-74-1.76869e-74*ii, -.924503+1.80836*ii, 6.97802e-75-5.87259e-75*ii
-1.1607e-74+6.63258e-75*ii, -.156387+.463865*ii, -3.10072+3.89385*ii, 6.5883-2.9273*ii, .3384+3.01296*ii, 1.25394+2.20693*ii, 1.10543e-75+6.90893e-76*ii, 2.50657+2.05969*ii, 2.9363e-76-2.07268e-76*ii
-4.05535e-79-4.32859e-79*ii, .190554-.6394*ii, .381383-.499866*ii, -.99527-1.21954*ii, 1.03378+.020590*ii, -.504685-.369484*ii, -6.07231e-79+2.6988e-79*ii, .643069-.265996*ii, -5.39761e-79-9.44581e-79*ii
-1.2333e-32-1.69191e-32*ii, .27618-1.23351*ii, .332784+.0229569*ii, .414463+.485191*ii, -.609888-.541447*ii, -.279689-1.52013*ii, 6.81683e-33+4.78211e-33*ii, -.367416+2.21218*ii, 1.80121e-32-1.03304e-32*ii
-2.87376e-47+1.09476e-47*ii, 2.07802-5.83949*ii, -2.42367+.513466*ii, -3.86957+3.94203*ii, -4.09312+1.25118*ii, -1.77714-1.33599*ii, -6.84228e-49+2.05268e-48*ii, -2.59842-4.01444*ii, 1.36846e-47-1.09476e-47*ii
-3.54586e-32-1.59228e-32*ii, .510646+.555961*ii, -1.13898-1.1052*ii, -.569729+.605788*ii, 1.0993-.536442*ii, -.126659+.961048*ii, -1.18605e-32+4.93738e-33*ii, 2.25772+.976627*ii, -3.8598e-33-7.64672e-34*ii
2.12281e-110, .197444+.884105*ii, 1.26869-.367171*ii, .159573+.612331*ii, .0084519-.424117*ii, .673411+2.36592*ii, 1.26408e-109+6.65306e-110*ii, -.383139-.0461525*ii, 5.32245e-110+8.61889e-110*ii
-9.94887e-75-5.52715e-75*ii, .267314-.584301*ii, -.220349+.421212*ii, .650456-1.04256*ii, -.624004-.594274*ii, -.415199-1.96552*ii, -6.07986e-75+2.43195e-74*ii, .531187+.472823*ii, 1.32652e-74+1.10543e-74*ii
2.29935e-121-6.17194e-121*ii, -1.6626+.157014*ii, 2.48568-.77934*ii, -2.46868+1.30383*ii, -.422131-.548751*ii, -.242508+.628549*ii, 7.6635e-122+1.74267e-120*ii, -.605397-1.00588*ii, 1.58837e-122+2.57164e-122*ii
-2.07011e-171, .591914+1.36532*ii, 2.9446+.929643*ii, 1.71912-.151714*ii, -1.54124+.119225*ii, .29605-.892429*ii, 3.88145e-172+1.29382e-171*ii, 2.13511+.703807*ii, 9.58812e-174+3.23454e-173*ii
-2.62417e-140+2.09934e-140*ii, 2.24568+.946793*ii, .423105+1.07379*ii, -2.10131-1.11043*ii, .364432-2.29278*ii, .509101-1.70481*ii, -2.62417e-140-2.09934e-140*ii, -.13865-1.18131*ii, -3.35894e-138-1.34358e-138*ii
1.8282e-34-2.55824e-32*ii, 1.08278+1.64906*ii, .689697-.92122*ii, -.43257-.302012*ii, -.594581+1.34415*ii, -.009699-.733367*ii, -1.49526e-32-3.37438e-33*ii, 1.42293+1.14596*ii, 2.66738e-33+1.77549e-32*ii
1.05835e-105+8.7203e-106*ii, -.828023+.23584*ii, -.194259-1.47422*ii, -1.55888+.436508*ii, 1.68452+.077408*ii, -.922061-1.38291*ii, -1.41705e-105-5.45019e-106*ii, -.265371+.378772*ii, 1.19904e-105+7.63026e-106*ii

component_2:
equations:
Eki-.5*m*ve^2
Ugi*r+G*M*m
2.00002*G*M*m-1.00082*m*ve^2*r
points:
9.21708e-17-5.04184e-17*ii, .645234+1.70631*ii, -2.26094e-17+2.43426e-17*ii, -.26303+.474674*ii, .903005+.331856*ii, .502362-.849155*ii, 2.51502e-17-6.75096e-18*ii, -.887698+1.00902*ii, -.356151+.448738*ii
2.18008e-106, 1.37474+3.62753*ii, 1.09004e-106-2.18008e-106*ii, .984195+.715004*ii, -.15595+1.17764*ii, -.842933-.460026*ii, 1.09004e-106-1.22629e-106*ii, -3.30915+.988894*ii, -1.95762-.351628*ii
0, -.995897+3.49417*ii, 2.5548e-34-4.63996e-32*ii, .751221+.006859*ii, .932695-2.88783*ii, -.944742-.93039*ii, 4.4127e-185+2.64762e-184*ii, -1.08135+.41864*ii, -.207283-.317152*ii
8.63617e-78-3.23856e-78*ii, -.0740112+.387435*ii, -3.20151e-31-1.31855e-31*ii, -.252686-.90831*ii, -1.37716-.646204*ii, -.199445-.569131*ii, -8.20436e-77+3.02266e-77*ii, -.0247603-.156541*ii, .0604993+.381914*ii
-2.46322e-47-4.37906e-47*ii, .736771+.214246*ii, -1.81949e-31+1.5564e-31*ii, .083601-2.29789*ii, .757373+.317035*ii, 1.03834+.539325*ii, 2.18953e-47+2.73691e-47*ii, -.478157+1.34331*ii, -.257027+.188964*ii
