variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
0, -.0937233-.0339003*ii, -1.05964+.599727*ii, -.965921+.633627*ii, .874399-.879856*ii, -1.90936-.295405*ii, 4.9836e-206-3.7377e-206*ii, .115859+.910456*ii, -.469477+.336263*ii
-3.869e-75+5.52715e-76*ii, -.718562+.732554*ii, -.974577-.62419*ii, -.256015-1.35674*ii, .621056-.750521*ii, -1.56412-.641194*ii, 5.52715e-75-2.21086e-75*ii, .104225+1.2554*ii, -.290442-1.91116*ii
4.4609e-198*ii, .571284-.044831*ii, -.490949-.680805*ii, -1.06223-.635974*ii, .140536-.683622*ii, -.0479-.935104*ii, 2.67555e-197-3.34444e-198*ii, -1.95623+.22577*ii, -2.00019-.247005*ii
0, .235296+.842835*ii, .23915+.294733*ii, .003854-.548102*ii, -1.68151+.583115*ii, .917889-.534916*ii, -1.19851e-94+1.79776e-94*ii, -.145243+.690052*ii, -.411656+.186677*ii
6.14563e-63+2.43087e-63*ii, -.822505+.422669*ii, -.857625-.476367*ii, -.03512-.899035*ii, .204888-.936945*ii, -.150967-1.17989*ii, 3.6463e-62-4.86173e-63*ii, -.310093-.694793*ii, -.410034-.824253*ii
0, .215999-1.8743*ii, -.571653-.817131*ii, -.787652+1.05716*ii, .919677+.754039*ii, .385163+2.79189*ii, 5.2257e-200-8.88366e-199*ii, 2.25354+.470368*ii, 1.11557+.194455*ii
8.58078e-199*ii, -.868631+.598514*ii, -.342546-1.53292*ii, .526085-2.13143*ii, -.333028-.0494799*ii, 2.59933+.484208*ii, 4.9644e-199+5.22568e-199*ii, 2.2501+1.55457*ii, 2.07745-.303225*ii
-1.30642e-200-1.11046e-199*ii, .592742-.534527*ii, .977781-.790356*ii, .385039-.255828*ii, 1.81032+.495624*ii, -.55973-.421481*ii, -1.04514e-199+1.04514e-199*ii, -.371139+.624161*ii, -.464236-.444321*ii
1.67866e-104-1.52605e-104*ii, .203548-.135505*ii, 4.00161+4.08305*ii, 3.79806+4.21855*ii, -2.48688+.134491*ii, -7.43883-6.77858*ii, 2.64334e-105-1.41705e-105*ii, -5.87323+1.17105*ii, -1.52365+.420282*ii
-2.30932e-62+1.45852e-62*ii, -1.17101+.139272*ii, -.568399-.27445*ii, .60261-.413721*ii, -.123169-.932027*ii, -.887758+.656075*ii, -8.26494e-62-1.84746e-61*ii, -.0018599+.162294*ii, .121812-1.76616*ii
-2.98698e-203, .065255-1.2497*ii, -.248496-.551908*ii, -.31375+.697794*ii, -3.96226-.318578*ii, -2.60915+.995604*ii, 1.2758e-203+7.17638e-204*ii, 1.33515-1.13729*ii, .118329+1.70321*ii
0, -3.11291-.644949*ii, -1.02867+1.29834*ii, 2.08424+1.94329*ii, 3.10724+1.20428*ii, 9.7912-1.41606*ii, 1.09964e-88-3.92727e-89*ii, .212849+2.93212*ii, 4.58433+.996041*ii
-1.9241e-198, -.147381+.43624*ii, .687233+.462625*ii, .834615+.026384*ii, 2.76435-.141465*ii, 2.47428+6.0464*ii, -3.76249e-198-2.25749e-197*ii, .514084-1.22461*ii, -4.15191+.356469*ii
-2.94109e-104+3.05861e-105*ii, -.339939+.0122081*ii, .0507777-.446312*ii, .390717-.45852*ii, 2.17658+1.45888*ii, -.717518-.451366*ii, -4.18574e-104+6.97624e-104*ii, 1.55387-.273592*ii, -.602107+.151794*ii
1.54052e-204*ii, -2.8431+.45265*ii, -2.21619-.500584*ii, .626915-.953234*ii, -1.53098-1.61873*ii, 1.29693-1.50624*ii, 6.54097e-205-4.9836e-206*ii, -1.272-2.59589*ii, -1.9235-2.46564*ii
-2.98102e-204, -2.01242+.113625*ii, 2.0457+.01129*ii, 4.05811-.102335*ii, 2.3773+4.00658*ii, .947546+.953963*ii, -3.58819e-204+1.99344e-205*ii, -1.39243+.465417*ii, .614071+4.21381*ii
-6.65727e-203, -1.99073-1.64062*ii, -2.00533-.158588*ii, -.014596+1.48203*ii, 1.4748-1.6443*ii, 2.12336-.582151*ii, 3.34898e-203-4.4653e-203*ii, 1.97233-1.78947*ii, -2.24022-2.82357*ii
-6.10421e-105+7.90277e-106*ii, -1.08793+1.8931*ii, -1.08214-.256165*ii, .005782-2.14926*ii, -2.46379+1.23811*ii, .835999+.515963*ii, -3.70613e-105+8.7203e-106*ii, 1.94938+.554401*ii, -1.59804-1.01352*ii
3.26605e-201-5.91972e-201*ii, -.502787-1.52046*ii, -2.94511+.012460*ii, -2.44232+1.53292*ii, -5.86134-9.70115*ii, -2.47958+2.92436*ii, -5.23078e-202+6.12384e-202*ii, 1.41725-6.54613*ii, 4.82958-1.25624*ii
-1.8406e-203*ii, .745134-.009952*ii, -.185048-.246182*ii, -.930183-.23623*ii, -.521677+1.00651*ii, .319096-1.43705*ii, -1.59475e-203-8.77113e-204*ii, -1.62974-.64388*ii, -.213404-.0725204*ii
-9.81819e-90+5.89091e-90*ii, .217573-.522519*ii, .175536-.670168*ii, -.0420365-.147649*ii, .265563+.973328*ii, -.355618-.781159*ii, 2.94546e-90+1.47273e-90*ii, .258457+1.91514*ii, .48382-.153329*ii
-3.53193e-203, -.658597+.639078*ii, .273643+.595907*ii, .932241-.043170*ii, .668874+1.45055*ii, -.07359-1.28139*ii, -1.43528e-203-2.5516e-203*ii, 1.5976+.070273*ii, .482995+.49912*ii
1.6743e-102-1.00458e-102*ii, -.730654+.977474*ii, -.249639+1.29851*ii, .481015+.321034*ii, .563988-2.01057*ii, 1.42555-.003150*ii, 8.92959e-103-8.37149e-103*ii, -1.74298-1.11367*ii, .658452-.767703*ii
1.50511e-32-4.11837e-33*ii, -.201743+.780577*ii, -.223565-.106746*ii, -.021822-.887323*ii, .788211-.580846*ii, .307423+.503035*ii, -1.07069e-32-6.08531e-32*ii, .525339+.478658*ii, 1.18092+.034617*ii
3.48812e-104+2.44168e-104*ii, -.322933+.874933*ii, -.099514+1.30959*ii, .223419+.434655*ii, -1.44067+.546924*ii, -1.5416-1.08817*ii, -1.04644e-103+6.27862e-104*ii, .535571-.741242*ii, -1.85461+.112284*ii
-6.41498e-33-4.69992e-32*ii, -1.66535+1.49557*ii, .042098+.706457*ii, 1.70745-.789116*ii, .617624-.177736*ii, 1.87497+.515767*ii, -2.26975e-32+5.28562e-33*ii, -1.35872-1.49155*ii, -.574605-1.15326*ii
1.80655e-88-6.28364e-89*ii, .014934-1.95712*ii, -.196284-2.73365*ii, -.211217-.776537*ii, -.115954+.284742*ii, -.671497+.128345*ii, -7.06909e-89-6.67637e-89*ii, -.196424-1.67665*ii, .432523-.111478*ii
-3.85067e-102, .134901-.135868*ii, -.54227-.051688*ii, -.677171+.084180*ii, -1.64704-.806882*ii, .561929-2.093*ii, -1.33944e-102+4.2726e-104*ii, 1.34424-1.085*ii, -.837281+.181242*ii
0, -.033774+1.21241*ii, .335378+.439716*ii, .369152-.772693*ii, -.316163-1.35229*ii, -1.34277+2.22395*ii, -5.1032e-203-3.44466e-202*ii, -1.77543-1.00169*ii, .146758+.229173*ii
-2.2364e-61-2.24085e-61*ii, -.62705-.236762*ii, -.38386-1.01339*ii, .24319-.776629*ii, -.177975+.067862*ii, .257705-1.01739*ii, 1.65299e-61-3.50045e-61*ii, 1.01546-1.01863*ii, -.432821+1.1073*ii
-6.8423e-49-7.86862e-48*ii, -.61389-.35726*ii, 1.15941-.241607*ii, 1.7733+.115653*ii, -1.79009+.322845*ii, -.105557-.281857*ii, -1.09476e-47-6.15805e-47*ii, -.438116+.246719*ii, 1.3062+.52994*ii
4.90909e-91+3.68182e-91*ii, .193826+.869125*ii, 1.37134+.306103*ii, 1.17751-.563022*ii, -.45799+.437341*ii, -.565887+.368657*ii, -3.87358e-91*ii, -1.30733-2.06644*ii, 1.96935+1.28631*ii
-1.94104e-32-2.17876e-32*ii, .177111-.0002630*ii, .270823+.353255*ii, .0937121+.353518*ii, -1.33551-.053917*ii, -.365614+.245107*ii, 4.87809e-32+3.19026e-32*ii, .131628-.99193*ii, -1.12461+.539686*ii
-7.1605e-208*ii, .078605+.581917*ii, .255261+.762826*ii, .176657+.180909*ii, -1.2283-.19282*ii, .785258+1.03556*ii, 1.55737e-207+7.78687e-208*ii, -.384997+.446815*ii, .0381084+.280901*ii
-2.33882e-198, .316455+1.7473*ii, 1.54518+1.7262*ii, 1.22872-.021107*ii, .51304-8.08293*ii, -1.49283+.30967*ii, -2.61284e-200+4.18054e-199*ii, 2.63809+3.36195*ii, -4.57378-.158432*ii
0, .084831-.583473*ii, -.177459-.660562*ii, -.26229-.0770882*ii, -.211632+.259604*ii, -.638981+.10259*ii, -2.5516e-203-4.78425e-203*ii, .331811-.460455*ii, -1.99512+.368281*ii
1.51929e-64+1.51929e-64*ii, -.573208+.157361*ii, -.217214+1.03028*ii, .355995+.872917*ii, -.168624-.94254*ii, .611196+.757225*ii, 7.59645e-64+1.0635e-63*ii, -.441214-.299884*ii, .263893-.761875*ii
0, 3.06262-.400388*ii, 3.70359+.689487*ii, .64097+1.08988*ii, 2.78854+.855369*ii, -2.1437+.660249*ii, 7.19105e-94-1.37829e-93*ii, .685862-1.75456*ii, -.79495-2.80307*ii
2.89049e-204*ii, -.164429+.790318*ii, .519+.596219*ii, .683429-.194099*ii, .020516+.631176*ii, 1.95515-.63115*ii, -1.99344e-204-1.59475e-204*ii, .900555-.806749*ii, 1.74073+.008805*ii
5.76915e-197-7.77581e-197*ii, .887244+.561079*ii, -.243188-.0197288*ii, -1.13043-.580808*ii, -1.0873-1.74715*ii, .765045-.881691*ii, 6.6889e-198-1.204e-196*ii, -1.01453-.673907*ii, -.93831+.851773*ii
8.33245e-195*ii, -.292435+.529022*ii, 1.1674+1.74647*ii, 1.45983+1.21745*ii, -.407667+.480534*ii, -.035454+1.04213*ii, -2.73976e-194+1.36988e-194*ii, -1.36595-.039797*ii, .30706+2.27222*ii
0, 4.51908-.059703*ii, -.339012+2.62466*ii, -4.85809+2.68436*ii, 2.37582-2.71639*ii, -4.5933+4.99486*ii, -9.96719e-206+1.68196e-205*ii, .619326-.625515*ii, 2.04945+6.43502*ii
-1.2758e-203+1.53096e-202*ii, -.95523-.031686*ii, -.013791+1.22464*ii, .94144+1.25633*ii, -1.5344-.73628*ii, -.660663+.265503*ii, -1.53096e-202-3.57224e-202*ii, -.40452-.0122096*ii, .867484+1.31015*ii
1.08e-89, 1.04835+1.40825*ii, .706878-.115102*ii, -.341473-1.52335*ii, .102868+.498462*ii, .239002+1.96656*ii, 1.17818e-89-1.08e-89*ii, -.777457-.847741*ii, .87366-3.43878*ii
2.71108e-203+1.59475e-203*ii, -2.58834+.033004*ii, -.899856+1.12587*ii, 1.68848+1.09286*ii, 1.45808+.815097*ii, -.769213-3.41056*ii, -1.43528e-203+7.57507e-204*ii, 1.69811-1.34697*ii, 1.09022+1.89614*ii
-6.13637e-92-9.39631e-92*ii, -.083683+.578151*ii, -.035424+1.15904*ii, .048259+.580887*ii, -.302407-1.53706*ii, -.566782+.92763*ii, 1.22727e-91+3.06818e-91*ii, -.257803+.0040356*ii, .620691-1.10697*ii
1.59182e-73+3.53737e-73*ii, -.630723-1.16766*ii, -.802889-1.9725*ii, -.172166-.804837*ii, .699722-.069469*ii, 1.547+.981709*ii, 3.53737e-74+3.53737e-73*ii, .430322-1.006*ii, -1.4302-.912012*ii
1.94469e-61+4.86173e-62*ii, 1.00385+.200291*ii, .154184+1.3565*ii, -.849666+1.15621*ii, -.927735-.807386*ii, -.377727+1.35424*ii, -5.83408e-62+2.5281e-61*ii, .613065-1.20185*ii, .662021+2.63266*ii
7.0748e-74+1.017e-72*ii, 4.48334-3.44939*ii, 5.72004+2.14437*ii, 1.23671+5.59376*ii, 5.60587+2.68407*ii, -2.63667-1.3419*ii, 4.06798e-73+2.65303e-74*ii, -3.22035-3.02095*ii, -.651779-7.67202*ii
0, -.153126+.853268*ii, .226393+.699399*ii, .379519-.15387*ii, .615543-.969995*ii, -.722914+.368374*ii, 3.78183e-124, .321075-1.13393*ii, .0360575+.478045*ii
-1.73142e-201*ii, .857599-2.71116*ii, 1.70462-1.73524*ii, .847024+.975917*ii, 1.39633-5.32879*ii, -3.15125+1.68705*ii, -1.07167e-201-6.88933e-202*ii, -3.00091-1.29616*ii, 3.91258-3.68107*ii
-5.10287e-58*ii, -1.79609-.255624*ii, -2.46328-.338789*ii, -.667197-.083165*ii, 3.83638-.867614*ii, -2.5329-.006718*ii, -8.4633e-59+1.49352e-59*ii, -3.82203-3.93177*ii, -.932469-.497996*ii
-7.65481e-203-1.6027e-203*ii, 1.0533-.903341*ii, .804918-1.23915*ii, -.248386-.335809*ii, -1.41149+1.30219*ii, -2.96894-1.29386*ii, -5.1032e-203-1.2758e-202*ii, .326261-2.09542*ii, .179009+.531924*ii
-1.30659e-62+1.58006e-62*ii, -.395836-.742016*ii, .204199-.774227*ii, .600035-.032211*ii, -.818612-.688735*ii, .891809-.140156*ii, -3.6463e-62-1.82315e-62*ii, -1.18801+.725838*ii, 1.04522+.07923*ii
-2.26392e-72-1.24516e-71*ii, -2.89656+1.41745*ii, -.524089-.274856*ii, 2.37247-1.6923*ii, -1.98004+2.37702*ii, .5483+.911288*ii, -7.07475e-73+1.13196e-72*ii, -2.00974+2.54641*ii, -.190525+2.42968*ii
-4.93157e-193+2.19181e-193*ii, 1.44586+1.38369*ii, -.366312+1.57136*ii, -1.81217+.187669*ii, .711969-3.03166*ii, .658339+1.37441*ii, 1.64386e-193-6.57543e-193*ii, -.314274+.780698*ii, .099459-1.69984*ii
-1.36988e-194+1.15707e-194*ii, .562988-3.38152*ii, 3.69539-.904668*ii, 3.1324+2.47685*ii, -1.75421+1.48327*ii, 3.15487+1.74714*ii, 1.54112e-193+1.0959e-193*ii, .359773-.544953*ii, -5.2015-2.62858*ii
1.7941e-204-2.19278e-204*ii, .323332-1.15251*ii, -.130628+1.04344*ii, -.45396+2.19595*ii, 1.49505+1.26317*ii, -.795137+1.36527*ii, -1.99344e-204-2.53133e-204*ii, -.082684+1.92178*ii, -3.22303-.729477*ii
0, 3.02897-.569359*ii, 1.18508+2.49986*ii, -1.84389+3.06922*ii, .640495-.158125*ii, -.740602-2.46178*ii, 1.02869e-99-2.28597e-100*ii, 1.33162+2.19722*ii, -1.70188+1.12018*ii
1.11046e-199+7.18531e-200*ii, .37629-.687848*ii, .0204882-.442559*ii, -.355802+.245289*ii, -1.30923-.965931*ii, -1.20165+.311708*ii, 5.5115e-201-7.83852e-200*ii, -.387073-1.14047*ii, -.441318-.983832*ii
2.82187e-198+5.01665e-198*ii, -1.7079-.037403*ii, -1.08338+.850718*ii, .624522+.888121*ii, -.706128+.213216*ii, -1.75004+1.34343*ii, -6.68887e-198-7.83852e-198*ii, .073282-1.50087*ii, .478744-.304482*ii
-1.10455e-90+2.45455e-90*ii, -.256678+1.02075*ii, 1.09168+.287951*ii, 1.34835-.732796*ii, -2.82825-2.03386*ii, 1.08556+2.38372*ii, -6.13637e-91+2.94546e-90*ii, -.896341-2.09041*ii, 2.09531+.362562*ii
-5.13171e-48-1.59083e-47*ii, -.95448-.755352*ii, -.708246-1.44323*ii, .246234-.687874*ii, .709573+.099964*ii, .145569-.308908*ii, 6.0212e-47+2.73691e-47*ii, -.263523-.426896*ii, .269305+1.1572*ii
-2.42514e-202, -1.03944+.389705*ii, -1.78623-.366543*ii, -.746783-.756248*ii, -.188868-.499174*ii, .214813-.991952*ii, 5.1032e-203-1.22477e-201*ii, -.63589-.317103*ii, 2.35549+.826388*ii
1.05357e-30+3.03044e-31*ii, -2.77253+6.11823*ii, -.25244+2.45286*ii, 2.52009-3.66537*ii, -.054391-2.79301*ii, 3.81999-7.44204*ii, -1.99344e-203-7.97376e-204*ii, -4.12414+2.65788*ii, 9.35063+.26108*ii
-8.29072e-76-9.53909e-76*ii, -.074788-1.15709*ii, .423701-1.99956*ii, .498489-.84247*ii, -1.81606+1.71414*ii, .911319-.74296*ii, -4.14536e-76+3.31629e-75*ii, .896285-.901679*ii, 1.37553+.378885*ii
-3.46418e-204-3.02676e-204*ii, -.0959089-.36459*ii, .352766+.786257*ii, .448675+1.15085*ii, -.444416-.04045*ii, -.080824-1.50728*ii, 3.98688e-204+7.17638e-204*ii, .337958+.957479*ii, -.097374-1.51684*ii
0, .272277-.582418*ii, -.660701-.26281*ii, -.932978+.319607*ii, -.416758-2.44519*ii, -.437469+.875539*ii, 5.32606e-200+9.14494e-200*ii, -.558484-.373978*ii, -.31571+1.09524*ii
-9.49557e-65-1.89911e-64*ii, -.385025-1.13138*ii, .326984-.287009*ii, .71201+.844373*ii, -.037551-.653027*ii, .88319+.111639*ii, -1.51929e-64+3.03858e-64*ii, -.008281-1.25082*ii, -1.10236-.33045*ii
-3.6945e-32-4.78957e-32*ii, -.728159-.485536*ii, -.020483+1.3187*ii, .707676+1.80424*ii, .0061842+.198202*ii, .247383+.712973*ii, 5.3631e-32+2.64965e-33*ii, -.628721+1.36298*ii, -.0912289+.291349*ii
8.45205e-107+2.04382e-107*ii, -2.14434+1.23122*ii, 2.61405+.11097*ii, 4.7584-1.12025*ii, -2.05782-1.56215*ii, -2.31415+2.78525*ii, -8.17528e-107+2.45258e-106*ii, .421359+.159493*ii, -1.93008+.962565*ii
1.50152e-194, -1.52259+.382171*ii, -1.78432+.320813*ii, -.261729-.0613574*ii, -1.6406+1.10157*ii, 1.90274+.227086*ii, 1.36988e-194-6.8494e-194*ii, -.556601+.922667*ii, -.450366+1.6384*ii
-4.86173e-63*ii, .886824-.591363*ii, -.248955-.70832*ii, -1.13578-.116957*ii, -.822225+1.23211*ii, .682858-.37806*ii, 9.72346e-63-1.21543e-62*ii, .730472+.22317*ii, -.19929-1.1808*ii
9.96719e-206-9.96719e-206*ii, -.126915-.131709*ii, -1.26609-.746004*ii, -1.13918-.614295*ii, .419192-2.1252*ii, -1.9664-1.51846*ii, 1.40164e-205-7.4754e-206*ii, -.518858+1.2639*ii, .914616+1.15322*ii
4.92983e-96*ii, -1.95317+.481542*ii, -.724277+1.58979*ii, 1.22889+1.10824*ii, 1.80507-3.28072*ii, -2.45976+1.23771*ii, 2.80901e-96-1.18505e-96*ii, -2.69536+3.63633*ii, .721751-1.37151*ii
-1.69633e-31-6.186e-34*ii, -1.41107+.036543*ii, -1.36168-.196584*ii, .0493915-.233127*ii, -.19454+1.35089*ii, -.062758+2.41852*ii, -8.30229e-32+2.43724e-32*ii, 1.95949+.28532*ii, -1.23716+.090819*ii

component_2:
equations:
-.5*m*ve^2+Eki
Eki-Ekf+Ugi-Ugf
-1.1*m*ve^2*r+2.2*G*M*m
points:
-.269819-.834822*ii, .154938+1.00455*ii, .479164+1.47208*ii, .0544064-.367294*ii, .158598-1.18852*ii, -.188551-.639169*ii, .345091+1.48666*ii, -.045301-1.07129*ii, 1.38662-.096772*ii
-.409332-.0413347*ii, .0841309-.273746*ii, .389086+.115065*ii, -.104378+.347476*ii, .534393+.381522*ii, .110371-.356148*ii, -.936206+.53491*ii, .831962+.266378*ii, .190107-.612826*ii
-1.4714+.014560*ii, 1.68234+1.26884*ii, .685963+1.17821*ii, -2.46778-.076075*ii, 1.14185-1.65381*ii, .613357-1.6137*ii, .403438-.916517*ii, -.929598+1.44039*ii, 2.32343-.419756*ii
-20.3569+18.7289*ii, -51.9842+101.315*ii, -130.959+17.7831*ii, -99.332-64.8031*ii, 262.597-61.9556*ii, 119.974-76.7811*ii, -.0180408-.115243*ii, -10.2715+19.2036*ii, 34.1808+158.415*ii
-.340463-.96803*ii, -.445331+.456366*ii, .554216+.555349*ii, .659084-.869046*ii, .160458+.647462*ii, .114069+.266646*ii, .284234+1.49739*ii, -.087300-1.15712*ii, .252636-.136888*ii
-1.60105-.39921*ii, .952231-.53092*ii, 1.87362-.849113*ii, -.679658-.717402*ii, -.754245+2.6038*ii, .432087+.79453*ii, .401537-1.07175*ii, -1.1303+1.26724*ii, -.173202-1.6917*ii
-.375868-.109821*ii, .429637-.847503*ii, 1.13958-.049299*ii, .334077+.688383*ii, -.868455+.806701*ii, -.490698+.0667212*ii, -.929443+.399704*ii, .827913+.297719*ii, -.005008-1.5166*ii
-1.28202-1.29422*ii, -1.42191+.185297*ii, -.326538+1.21339*ii, -.18665-.266128*ii, .429531+2.48641*ii, .192634-.275851*ii, 1.53155-.769849*ii, -.856502+1.17978*ii, -.54652+.58263*ii
-9.58102-8.06788*ii, -11.0207-7.79317*ii, 5.64293+6.67408*ii, 7.08257+6.39937*ii, -.739354-.077009*ii, -10.9523-1.97931*ii, -14.8707-7.36365*ii, 1.21983+.147141*ii, 10.9508+.46554*ii
-1.38896+.462646*ii, -1.72505+.696978*ii, -1.68793+.469108*ii, -1.35184+.234775*ii, 1.89086-.169119*ii, .05316+.734095*ii, -.269649+2.14381*ii, -.984996-.620388*ii, 1.97894+.58013*ii
-.992218-.668142*ii, .0990737-.0704687*ii, .128683+1.37478*ii, -.962609+.777106*ii, .112709+.626268*ii, -.769251+.023379*ii, 1.55535-.379133*ii, -.493857+1.11827*ii, .565279+.331674*ii
-1.69766+6.2306*ii, -3.14461+3.29079*ii, -.322633-.211987*ii, 1.12431+2.72782*ii, -3.38333+5.31767*ii, .334451+.367054*ii, 1.93701-2.25793*ii, -.457788-2.0327*ii, 1.38931+.38558*ii
-2.75746+2.07084*ii, 2.82106-.006291*ii, 4.97226+2.31283*ii, -.606255+4.38996*ii, -.255371-.73893*ii, -1.50332+6.70398*ii, .917648+3.66969*ii, -1.12512-.746585*ii, 1.66761-5.65108*ii
.122957-1.18917*ii, -.400152+2.94589*ii, .27995+1.919*ii, .80306-2.21606*ii, -1.14337+.134201*ii, 1.02224-.080638*ii, 1.42651-.072309*ii, .982402-.841945*ii, -.482604-1.32524*ii
