variable ordering: Fc, Fg, w, m1, m2, d1, d2, p
-7.85101e-31-1.99258e-30*ii, -8.00604e-92+1.24645e-92*ii, 1.19339+1.56311*ii, -.544798-2.01866*ii, -3.81605e-91+2.10938e-91*ii, .994263-.985534*ii, .555049-2.33536*ii, 5.2932-2.06286*ii
2.85747e-101+2.1431e-101*ii, 2.85747e-101+2.1431e-101*ii, -1.19701-.269332*ii, 1.49431-1.59477*ii, -7.0442e-132-1.40884e-131*ii, -2.60085+.875189*ii, -1.8577-.27676*ii, -.278077-1.87407*ii
-4.6428e-74-3.97955e-74*ii, -4.6428e-74-3.97955e-74*ii, -4.55291+2.51481*ii, 3.10065+1.78387*ii, -6.19041e-74+2.65303e-74*ii, .25846-.23694*ii, -3.84259+.963186*ii, 2.16144-1.23639*ii
1.3774e-31-4.14017e-32*ii, 1.3774e-31-4.14017e-32*ii, -.862781-.643001*ii, .70108-.361442*ii, 2.58279e-63+1.21543e-63*ii, -.651848+.136846*ii, .307842-.0962073*ii, -.451078+1.71526*ii
-6.13637e-92-1.38068e-91*ii, -6.13637e-92-1.38068e-91*ii, 1.56038-.175698*ii, .965785+2.84573*ii, 1.29835e-149-3.66592e-150*ii, -.487349+2.06769*ii, -1.92508+.76209*ii, -2.19424+.097596*ii
4.0797e-31+5.50281e-31*ii, 4.0797e-31+5.50281e-31*ii, .439655-1.1428*ii, .839846-.551775*ii, -5.60583e-144, 2.03664-1.66495*ii, -1.5576+1.91191*ii, -2.0462+.80729*ii
-7.94528e-76+1.38179e-75*ii, -7.94528e-76+1.38179e-75*ii, -1.29022+.398587*ii, .379382+.440707*ii, -2.76357e-76+3.79991e-76*ii, -1.55844+1.62381*ii, -.220863-.309271*ii, .646763-.982863*ii
6.79176e-71+2.8299e-71*ii, 6.79176e-71+2.8299e-71*ii, -1.23621-1.44516*ii, -.203867-.979338*ii, 1.99225e-70+4.52784e-71*ii, -.254336-1.77856*ii, .699954-.098825*ii, 1.7189-2.65455*ii
6.22781e-34+3.62024e-34*ii, 6.22781e-34+3.62024e-34*ii, 1.17318+.387752*ii, .725124+1.35418*ii, -2.00023e-100+4.57195e-100*ii, -1.11153-.697387*ii, .144363+.600111*ii, 3.01664+.882625*ii
5.67407e-31-5.98574e-32*ii, 5.67407e-31-5.98574e-32*ii, 2.04817+1.42414*ii, -4.01289+1.42204*ii, 1.36708e-33-3.04522e-32*ii, 1.54517-1.38142*ii, -1.80293+.626633*ii, -.127997+.426758*ii
-2.57966e-134-1.37582e-134*ii, -2.57966e-134-1.37582e-134*ii, -.0899034-.0342622*ii, -.585977+.230636*ii, -2.06373e-134+3.98988e-134*ii, -.213868-1.02461*ii, -1.12436+.231449*ii, .480588+1.16777*ii
4.71482e-100*ii, -6.28643e-100+4.71482e-100*ii, .89776+.049865*ii, .0389666+.368903*ii, -4.14333e-100-1.02869e-99*ii, -.131711-.522378*ii, .099663-.723205*ii, .267876+1.46464*ii
1.37174e-199, 1.37174e-199-1.30642e-199*ii, -2.34784+5.47327*ii, 1.92302+1.60146*ii, 7.83852e-199+1.74407e-198*ii, -8.58856+5.01067*ii, -1.35879-3.13409*ii, -1.32737-6.22858*ii
6.79338e-199+1.20191e-198*ii, 6.79338e-199+1.20191e-198*ii, 4.95943+.310534*ii, -2.98368+.365843*ii, 8.04755e-198+1.25416e-197*ii, -1.52868-.9028*ii, 1.98905-4.28439*ii, 1.12643-.855787*ii
-1.08668e-70, -1.08668e-70-2.8299e-72*ii, -.034449+1.06761*ii, -.634078-1.09607*ii, 3.16949e-70-1.2678e-70*ii, -.479371-1.87147*ii, -2.49759+1.64281*ii, -2.06418-1.27035*ii
2.15904e-78-2.15904e-78*ii, 2.15904e-78-2.15904e-78*ii, -1.47969+.826413*ii, .858321+1.39532*ii, 1.07952e-78-3.77832e-78*ii, -.007340-1.35788*ii, -2.96893+1.77243*ii, -.574043+.139527*ii
1.18169e-32-7.46293e-32*ii, 1.18169e-32-7.46293e-32*ii, -1.22872+.323592*ii, .749614+.855258*ii, 1.0803e-31+1.02233e-31*ii, .619677+1.95802*ii, -.530802-.464438*ii, -1.09144-.175667*ii
-1.33777e-196*ii, -1.33777e-196*ii, 2.08341+.649641*ii, 1.18496+1.42859*ii, -1.47155e-196-8.02665e-197*ii, -.888481-.596019*ii, -1.0301+.743393*ii, .31899-.787457*ii
2.73691e-48+3.28429e-47*ii, 2.73691e-48+3.28429e-47*ii, .77823+.808615*ii, -1.2581+1.36492*ii, -1.64215e-46-4.37906e-47*ii, 1.15833-2.47415*ii, .0402983+.163795*ii, .0367595+.426487*ii
3.25599e-165, 3.25599e-165+1.08533e-165*ii, -.481862+.0427248*ii, 1.11887-1.33189*ii, -6.379e-204+9.16982e-204*ii, -.069927-2.05095*ii, -2.19189+.550817*ii, 1.16498+2.67869*ii
-6.28364e-89+1.57091e-88*ii, -6.28364e-89+1.57091e-88*ii, .274988+.621606*ii, -.096963+1.83364*ii, -3.06955e-103-4.46479e-103*ii, -.154632+1.58825*ii, .0018499+.141038*ii, -.873372-.803002*ii
1.47559e-32+7.03678e-32*ii, -1.25956e-32+1.87492e-32*ii, -1.0627+.519158*ii, -.328459-1.11028*ii, -1.57091e-89+3.92727e-90*ii, .0837715+.209224*ii, -.590477+.405438*ii, -.999593-1.64414*ii
-6.13637e-91+9.81819e-91*ii, -6.13637e-91+9.81819e-91*ii, .388152-.436466*ii, -1.64643-2.41295*ii, 6.25071e-102+6.69719e-102*ii, .440546+.611896*ii, .43344+1.11745*ii, .913815+.088747*ii
5.66549e-32+3.31852e-31*ii, 5.66549e-32+3.31852e-31*ii, .067629+.820557*ii, 1.65086-1.39054*ii, -3.35722e-32+3.53973e-32*ii, 1.15356+.287558*ii, -.563539-.260149*ii, .553464+.33265*ii
-1.12707e-131+5.45926e-131*ii, -1.12707e-131+5.45926e-131*ii, -1.35652-2.73707*ii, -.453711-.708817*ii, 6.22591e-201+1.22477e-201*ii, 5.23353-1.61664*ii, -2.75869+1.44347*ii, .837139-.952458*ii
4.90909e-91-1.71818e-90*ii, 4.90909e-91-1.71818e-90*ii, -.893502+.031713*ii, .332316-1.87025*ii, 4.41818e-90-9.81819e-91*ii, 1.74265-1.78691*ii, 1.0129+.440497*ii, -.175687-.730811*ii
2.15904e-77+2.15904e-77*ii, 2.15904e-77+2.15904e-77*ii, .753938+.479213*ii, -.1712+.682077*ii, 3.02266e-77-3.38202e-78*ii, -.645409-1.13199*ii, -1.50021+.365876*ii, -2.08007-.611098*ii
-7.7788e-62+1.2446e-60*ii, -7.7788e-62+1.2446e-60*ii, -1.09991+.848174*ii, -1.01388-.590217*ii, 1.89607e-61-1.36128e-61*ii, -.549352-.020759*ii, -1.39056-.094669*ii, -.813954-1.61888*ii
-1.35123e-84-4.50411e-85*ii, -1.35123e-84-4.50411e-85*ii, 1.03839-2.26588*ii, -2.27865+2.78881*ii, -4.73575e-83-8.44199e-83*ii, -3.46397-7.37136*ii, 3.04554-11.0532*ii, 1.61567-6.01413*ii
3.68977e-80+1.15964e-80*ii, 3.68977e-80+1.15964e-80*ii, -.916052+.312945*ii, .82914-.694958*ii, -9.17171e-80+4.21688e-80*ii, .183817+.612458*ii, 1.12654+.620765*ii, -.010916+2.01734*ii
7.96546e-59+1.59143e-58*ii, 7.96546e-59+1.59143e-58*ii, 2.89347+2.11043*ii, .961516+1.3775*ii, -4.69763e-71+9.05568e-71*ii, -2.1809-1.27799*ii, .098587-1.63096*ii, 1.05804-.984461*ii
1.88942e-31-1.79803e-32*ii, -2.61367e-59+1.08903e-59*ii, 4.73337+5.39704*ii, -2.69688+1.21311*ii, 3.57184e-102+4.18574e-103*ii, -.922188+3.12908*ii, 3.32658-3.76902*ii, 1.00834+1.46306*ii
0, 0, -.184962+.858465*ii, .83172+.375628*ii, 2.46776e-178, .702647-1.52588*ii, -.297513-.680003*ii, -.110805+1.43688*ii
3.42266e-60+3.03372e-60*ii, 3.42266e-60+3.03372e-60*ii, .305478-.377253*ii, -1.29519-.686038*ii, 1.2835e-60-2.33363e-61*ii, 1.36351+.103901*ii, -1.78481-2.3483*ii, -.617443+1.12236*ii
0, 3.43253e-91+2.14773e-91*ii, -.192024-2.39734*ii, 1.98238+2.34982*ii, 2.87642e-93+7.67046e-93*ii, 1.75865-.386978*ii, -.259266+.887295*ii, -1.18217+1.90073*ii
-5.80423e-102-3.68346e-102*ii, -5.80423e-102-3.68346e-102*ii, 1.40725-1.18007*ii, -.355667-1.58955*ii, -1.96451e-101+1.25014e-101*ii, -1.57993+6.65462*ii, -1.99214+.3001*ii, -.056812+2.54344*ii
0, 1.76869e-74-3.03993e-74*ii, .357173-2.71204*ii, -.397426+4.37808*ii, -2.05334e-73-1.50338e-73*ii, -.86868-.727148*ii, -6.27574+1.9454*ii, -.417999+4.66753*ii
8.21073e-47-4.85802e-47*ii, 8.21073e-47-4.85802e-47*ii, 3.97796+1.28058*ii, -1.76332-1.03621*ii, -3.01427e-61-2.13916e-61*ii, -.346699+.144942*ii, 1.63129-.347004*ii, -.831776+.728785*ii
-3.89868e-95*ii, 4.49441e-95-3.89868e-95*ii, -.65164+1.2965*ii, -.176363-1.81456*ii, 4.67212e-207-4.28278e-207*ii, -.569428+.564447*ii, -1.44737+.506612*ii, .251978-.66814*ii
-7.14449e-202-5.1032e-203*ii, -7.14449e-202-4.94373e-203*ii, 2.2923+.837517*ii, 1.14689+1.09328*ii, 4.28669e-201+7.14449e-202*ii, .398034+2.40476*ii, 2.96354+2.37422*ii, -.402064-.0295105*ii
3.45447e-76*ii, 3.50063e-76*ii, -.395437+.419814*ii, .421645-.219714*ii, -9.37878e-78+1.07952e-77*ii, .225233+1.29252*ii, -.115686+.350211*ii, .771398+1.06877*ii
0, 6.6889e-198-2.70899e-196*ii, 1.56977-9.78062*ii, 9.05212+20.5119*ii, -1.84991e-202-3.60414e-202*ii, 5.18057+5.42183*ii, 3.63638-7.73103*ii, 3.33084+10.0416*ii
1.41633e-75+4.42172e-75*ii, 1.41633e-75+4.42172e-75*ii, -1.4692-.566239*ii, -1.31443+1.20684*ii, 8.29072e-76-2.76357e-76*ii, -1.40619-.989226*ii, .237969-.289042*ii, -1.56805+.804595*ii
6.13637e-92, 5.88227e-92, -1.05611-1.51931*ii, -.414903+.309383*ii, -9.7758e-150-4.8879e-150*ii, -.781813+.023935*ii, -1.78522-1.24487*ii, .0097214-.0817595*ii
-3.50045e-61-1.55575e-61*ii, -3.50045e-61-1.55575e-61*ii, .262282-1.03594*ii, -1.2853+.114663*ii, -1.38559e-61, -.390743-.297671*ii, -.628855-.598136*ii, .802108-.230923*ii
0, -1.62428e-114+4.06071e-115*ii, -2.54886+4.43135*ii, .222227+.226645*ii, 6.06568e-114+5.27892e-114*ii, 3.2062+2.70208*ii, -5.69658+2.32653*ii, 2.96561+.126054*ii
8.57338e-201, 8.57338e-201-4.08256e-201*ii, -.267629-.405321*ii, -.484152-.939735*ii, 1.46972e-200*ii, -1.18838+.631333*ii, -.310092-.519077*ii, .963375+.128149*ii
-1.51107e-33+4.653e-32*ii, -1.51107e-33+4.653e-32*ii, -.366527+.153454*ii, -1.05665-1.12154*ii, -1.5857e-32-3.82082e-32*ii, 1.02815-.341315*ii, .11989+.567664*ii, .590139-.473021*ii
0, 5.06336e-197*ii, -.139709+2.59588*ii, -2.62368+.978521*ii, 1.99344e-205+5.94622e-205*ii, -1.65433+2.301*ii, -2.58367+1.43862*ii, -.297803+1.2729*ii
0, 4.90909e-91+1.34233e-91*ii, -.519358-.268876*ii, .430186-.156947*ii, 7.67046e-92-1.22727e-91*ii, .320477+.530382*ii, .0568523+.39751*ii, 2.08083-.014018*ii
-1.96364e-90-2.45455e-90*ii, -1.96364e-90-2.45455e-90*ii, -1.40353-.664545*ii, .712441+.487571*ii, -8.7203e-105-1.74406e-104*ii, 5.14691+2.79029*ii, 1.47334-.419206*ii, -2.46828+.468842*ii
2.51346e-88+1.88509e-88*ii, 2.51346e-88+1.88509e-88*ii, 2.32877-.132773*ii, -3.19248+.407965*ii, 1.02109e-88, -2.32327+1.00882*ii, 1.94406+1.1239*ii, 1.9225-.405373*ii
-1.69794e-71-1.13196e-72*ii, -1.69794e-71-1.13196e-72*ii, -6.07815-9.57156*ii, -3.64278+5.86895*ii, -7.0748e-74-1.98093e-72*ii, -2.48427-2.37525*ii, 2.96944+7.51416*ii, 4.55019+.075924*ii
-7.24857e-57-1.43378e-57*ii, -7.22865e-57-1.43378e-57*ii, -26.3859+1.95934*ii, 5.818-43.7814*ii, -7.79514e-201-3.57224e-201*ii, 6.76109-2.1829*ii, -28.7003-9.13559*ii, -35.144+20.3255*ii
-5.77061e-129, -5.40995e-129, 1.47573-.294314*ii, -.830738+1.13655*ii, -5.01665e-198+1.67222e-198*ii, -.78933-.764577*ii, .305632-.374415*ii, -.153985-.512612*ii
8.63617e-78-1.94314e-77*ii, 8.63617e-78-1.94314e-77*ii, .134333+.338455*ii, .589008+.740821*ii, -7.83852e-200+1.30642e-200*ii, .267353-.537947*ii, .874171+.92283*ii, 1.2999-1.40213*ii
-1.96364e-90-1.47273e-90*ii, -1.96364e-90-1.47273e-90*ii, 2.59077+.958186*ii, 2.87502+1.40891*ii, -2.2324e-103-8.92959e-103*ii, .304914+2.28429*ii, -1.76227+1.35273*ii, .776703-.368114*ii
0, -6.42132e-196+3.31768e-195*ii, 1.90362+2.64384*ii, -.044769+1.21045*ii, 8.56176e-195+2.22606e-194*ii, 1.28908+.681276*ii, 1.08691+2.02315*ii, -.754163+.561878*ii
0, -9.28207e-70, 5.62553+.662808*ii, -.271943-1.31182*ii, 2.43195e-74-4.42172e-74*ii, -.518146-1.9447*ii, 4.68676-.792366*ii, .477925+2.27519*ii
1.10592e-86+6.03229e-87*ii, 1.10592e-86+6.03229e-87*ii, 1.26843+.532607*ii, -.298525-.79191*ii, 1.75942e-86+3.21722e-86*ii, -1.05857-.999795*ii, -.893045+2.02022*ii, -.755329+1.63178*ii
3.4545e-77+1.10543e-75*ii, 3.4545e-77+1.10543e-75*ii, .203632+2.32149*ii, .568381+.48758*ii, -2.80675e-77, -.347923-.690455*ii, .831796-1.89941*ii, -1.14622+.580483*ii
1.09004e-106+5.45019e-107*ii, 1.09004e-106+5.45019e-107*ii, -.545984+.120196*ii, -.145046+.395026*ii, -4.9836e-206*ii, .519885-.288638*ii, .812999-1.41766*ii, .784955-.781124*ii
-1.76869e-74-8.84344e-75*ii, -1.76869e-74-8.84344e-75*ii, -.571594-1.00166*ii, -1.98315-1.33021*ii, -4.39855e-88-5.96946e-88*ii, -.256006-.142447*ii, 1.68094-3.46472*ii, -.976427+.482152*ii
-4.83687e-137-8.06145e-138*ii, -4.83687e-137-8.06145e-138*ii, -.491924-.406591*ii, .066893-.811691*ii, -2.19278e-204-8.97048e-205*ii, -.702313-.314811*ii, -.38805+1.71434*ii, .85021+1.28707*ii
-1.20424e-46+7.11597e-47*ii, -1.20424e-46+7.11597e-47*ii, -1.31126-.005086*ii, .683277+1.64046*ii, -3.62227e-71-5.70508e-70*ii, -2.68682+.76982*ii, 3.07486-1.52522*ii, .071777+3.68369*ii
-7.89051e-192+1.49043e-191*ii, -7.89051e-192+1.49043e-191*ii, -1.5589+.905145*ii, .058137+.571305*ii, -2.09027e-199-4.80763e-198*ii, -2.69497+.737074*ii, -.513735-1.07475*ii, 1.95407-.032847*ii
3.45447e-77-1.07952e-78*ii, 3.45447e-77-9.4458e-79*ii, .078734-1.43571*ii, 2.77068-1.8844*ii, 1.38179e-76-2.80675e-77*ii, 1.23595-1.6846*ii, -.447511-1.48007*ii, -2.27401+.965911*ii
5.98625e-32-1.10883e-31*ii, 5.98625e-32-1.10883e-31*ii, -1.12494+.977545*ii, -.708591-1.04515*ii, -3.267e-32+4.61216e-33*ii, -.0272954+.283265*ii, .665964+.104171*ii, .120842-.420788*ii
8.7213e-206-4.36065e-206*ii, 8.7213e-206-4.36065e-206*ii, 7.40042+.707366*ii, 6.97211+1.15026*ii, 2.64754e-206+6.2295e-206*ii, -6.73367-2.16203*ii, .79894+6.04192*ii, -.076134-2.71405*ii
-2.66241e-121-1.99681e-121*ii, -2.66241e-121-1.99681e-121*ii, -.519363+.011354*ii, -1.57016+.330449*ii, -7.45474e-120-1.9363e-120*ii, .268025+5.27137*ii, 1.11524+2.10331*ii, -1.12461-1.96886*ii
-2.15904e-78-1.07952e-78*ii, -2.15904e-78-1.07952e-78*ii, .495345+.0540142*ii, -.045358+.638681*ii, 2.6988e-78-1.07952e-78*ii, -.396676-.945067*ii, -.89084-.614995*ii, -.33459-.89617*ii
-1.21212e-31+9.96111e-32*ii, -1.21212e-31+9.96111e-32*ii, 1.45847+1.18461*ii, 1.41597+.021297*ii, -3.03858e-64-7.21663e-64*ii, 1.35762+1.37468*ii, -.89142-.696177*ii, 1.07908+.561958*ii
6.51199e-165+5.42666e-165*ii, 6.51199e-165+5.42666e-165*ii, -2.28923+.574211*ii, 1.94048+1.78873*ii, -4.9644e-199-2.61284e-199*ii, 6.58263+.659575*ii, .566503-1.99934*ii, 2.4351-4.79123*ii
3.45248e-71-1.81114e-71*ii, 3.45248e-71-1.81114e-71*ii, -.892796-1.66928*ii, .503657-1.10877*ii, 3.39588e-71+8.3765e-71*ii, -.745367-.242231*ii, -1.66794-.359268*ii, -1.27266-.205936*ii
-2.1822e-108+2.66122e-108*ii, -2.1822e-108+2.66122e-108*ii, -1.53916-1.6464*ii, 1.11819-2.52736*ii, 4.93923e-107+4.42828e-107*ii, -.73442+3.65447*ii, -1.28128+4.16281*ii, 1.06612-1.8459*ii
1.2446e-58+9.95682e-59*ii, 1.2446e-58+9.95682e-59*ii, 1.63899+.2792*ii, 1.05059+1.08422*ii, 1.94469e-62-1.94469e-62*ii, 1.14651-2.03441*ii, -1.723+2.69857*ii, -.701432+1.84392*ii

component_2:
equations:
Fg*d1^2+2*Fg*d1*d2+Fg*d2^2-m1*m2
Fc-Fg
-1.02*m2*d1^2*d2-2.03*m2*d1*d2^2-1.01*m2*d2^3+1.01*m1*m2*p^2
points:
2.06324+.696896*ii, 2.06324+.696896*ii, 4.73498+.341442*ii, -1.34087e-16+2.3005e-16*ii, -1.67968-2.88178*ii, 2.74288+1.36447*ii, -2.74288-1.36447*ii, -4.03924+1.636*ii
-.0514796+.187373*ii, -.0514796+.187373*ii, 1.73318-1.4252*ii, 3.17874e-17+5.9853e-17*ii, -.54256-.288149*ii, .776017+.909674*ii, -.776017-.909674*ii, .816822-.508367*ii
-.699912-1.181*ii, -.699912-1.181*ii, .308501-.600031*ii, 4.11391e-17-6.20729e-16*ii, .670995-.670473*ii, .27896-1.42034*ii, -.27896+1.42034*ii, 1.02719+1.33327*ii
-.853714-.585083*ii, -.853714-.585083*ii, -.32998-.981312*ii, 1.01592e-16+1.30623e-16*ii, -3.76595+.470802*ii, .16334-1.16161*ii, -.16334+1.16161*ii, .136304+.353129*ii
1.48445-1.01041*ii, 1.48445-1.01041*ii, -2.55531-1.74382*ii, 1.2685e-15-1.36701e-15*ii, .273641+1.69525*ii, -1.83832+1.78848*ii, 1.83832-1.78848*ii, -1.15005+.696892*ii
.806581+.120117*ii, .806581+.120117*ii, -.67697+.904782*ii, -4.84519e-16-1.17173e-16*ii, -1.94124-.447101*ii, 1.82323+.607678*ii, -1.82323-.607678*ii, 1.16359+.908968*ii
1.1974-1.08087*ii, 1.1974-1.08087*ii, -.71467+1.09902*ii, 2.0854e-17-4.8909e-17*ii, .818987+1.92077*ii, .795615-.579283*ii, -.795615+.579283*ii, .279419-1.05564*ii
-1.43696-.219834*ii, -1.43696-.219834*ii, .310093-.874563*ii, -2.05307e-17+8.65908e-17*ii, 1.85218-3.00345*ii, -.898275+.454232*ii, .898275-.454232*ii, 3.64184-2.60342*ii
-.333884+2.38479*ii, -.333884+2.38479*ii, -1.44478-2.42449*ii, 2.08687e-16-4.24535e-16*ii, -1.65655-3.36994*ii, 1.52374-1.23749*ii, -1.52374+1.23749*ii, .606421+3.44647*ii
-.602771+.262334*ii, -.602771+.262334*ii, .870044-1.41419*ii, -6.21296e-16-5.93624e-16*ii, .178509+.186831*ii, .628774-1.34112*ii, -.628774+1.34112*ii, -.551538+1.63398*ii
-.712243-1.67315*ii, -.712243-1.67315*ii, 2.0776+1.3248*ii, 1.92607e-15+1.60773e-16*ii, .99234+.839437*ii, -1.98877-.795148*ii, 1.98877+.795148*ii, -1.39268-2.92804*ii
9.43625+1.7485*ii, 9.43625+1.7485*ii, -16.17+2.36835*ii, -1.33449e-16-2.22364e-15*ii, -10.3161+12.1625*ii, 1.08792+4.71796*ii, -1.08792-4.71796*ii, 27.5293+18.0424*ii
-.680355-1.52522*ii, -.680355-1.52522*ii, .469753+.156609*ii, -6.6137e-27+5.81081e-26*ii, -.583712-1.48276*ii, .177857-.495397*ii, -.177857+.495397*ii, 3.36775-1.00918*ii
.151164+1.1957*ii, .151164+1.1957*ii, .730284+1.16429*ii, 2.87347e-16-1.07941e-16*ii, -1.01753+2.70873*ii, -.924848-1.88259*ii, .924848+1.88259*ii, 1.7854-.968526*ii
-.812824+.410169*ii, -.812824+.410169*ii, .58158-1.22665*ii, 4.07401e-18-7.21873e-18*ii, -1.09355+.617162*ii, .278803+.102101*ii, -.278803-.102101*ii, .314906+.024557*ii
3.40666+.750223*ii, 3.40666+.750223*ii, -.878743+2.09213*ii, -2.10118e-16+2.34092e-16*ii, -.215192+3.98729*ii, -.785515-1.18473*ii, .785515+1.18473*ii, 2.24564+3.42958*ii
.52278+.210541*ii, .52278+.210541*ii, .219404+1.35353*ii, -3.87404e-17+5.20505e-17*ii, 1.37261-1.02161*ii, .736844+1.00159*ii, -.736844-1.00159*ii, 1.90191-.834988*ii
