variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
6.11027+5.61862*ii, -1.98248+9.05639*ii, -8.77632+3.97385*ii, -.683568+.536081*ii, -5.69398+3.34687*ii, -4.78748+5.35925*ii, 6.02748e-193+7.67133e-193*ii, -.37467-6.2805*ii, 4.93157e-193+2.19181e-193*ii
-1.08642-.425824*ii, 2.35134-1.06539*ii, 1.32834-.625465*ii, -2.10942+.014102*ii, -2.06058+2.81859*ii, 2.34503-.173565*ii, -1.35541e-120-6.17194e-121*ii, 7.68787-2.06604*ii, 4.5987e-121-7.74518e-121*ii
-.010862-1.31517*ii, -.171036-.832823*ii, .271308-1.1887*ii, .431482-1.67105*ii, .362071+1.09009*ii, -2.29837-1.11597*ii, -1.26019e-73+1.94556e-73*ii, .676553-.452072*ii, -1.43706e-74
-.075419+1.32982*ii, -1.0305-.158461*ii, -1.1433+.243143*ii, -.188214+1.73142*ii, -.871399+1.28025*ii, .246389+3.13694*ii, -7.73899e-136-7.73899e-136*ii, 1.94393-.337187*ii, 1.71978e-136-8.59888e-136*ii
-.135462+.163821*ii, -1.29882+.227398*ii, -2.0795-.208089*ii, -.916145-.271665*ii, -.534405+.340896*ii, -.225136-1.0998*ii, 1.67244e-60-5.44514e-61*ii, -1.10743+.180675*ii, -1.21543e-62+1.03312e-62*ii
-1.74608-3.56103*ii, -2.44018-1.0392*ii, 1.17335+3.42663*ii, 1.86745+.9048*ii, -5.0251-1.05025*ii, -1.11613-2.35308*ii, 2.27782e-88-4.51637e-89*ii, .128959-.46708*ii, 2.45455e-89-4.9091e-91*ii
-1.53386-.683869*ii, -.760938-.684172*ii, 2.05022-3.30714*ii, 1.2773-3.30684*ii, 2.18134+.361802*ii, 6.42888+2.94256*ii, 5.61103e-191-7.53982e-191*ii, -3.86692-3.9854*ii, -3.50689e-192-1.05207e-191*ii
.379386+1.16416*ii, -.84111+.027564*ii, 1.37431-.880552*ii, 2.5948+.256043*ii, -.225047-1.67603*ii, 1.63895-.369692*ii, -8.5618e-196+1.71235e-194*ii, .270522+.943208*ii, 5.56514e-195-2.14044e-196*ii
-.670449+.57988*ii, -.832827+1.47345*ii, .0581726+.0882012*ii, .220551-.805372*ii, -1.54524-1.46124*ii, .169785-1.06027*ii, -5.42163e-120*ii, -.0715054-.0224781*ii, -3.09807e-120+6.19615e-120*ii
4.72509+1.37086*ii, 3.46866+8.08468*ii, -4.2646+5.27804*ii, -3.00816-1.43578*ii, -2.29176-4.55506*ii, 7.02688-8.23565*ii, 3.48533e-120-1.54904e-120*ii, 1.14211-7.10348*ii, -1.07706e-120-1.16178e-120*ii
-.272341-.593469*ii, .588471+.194627*ii, -.0983973-.375129*ii, -.959209-1.16323*ii, 1.44149+.413718*ii, -1.165-2.33736*ii, -2.73976e-194+1.6249e-193*ii, 3.55896-2.4198*ii, -2.53428e-193+2.19181e-193*ii
-1.39562+1.37354*ii, -6.2862+3.10741*ii, -2.66068-.251894*ii, 2.2299-1.98577*ii, .161162+3.65139*ii, 3.27443+3.63429*ii, 7.66409e-130+5.18453e-130*ii, -1.96703-3.41435*ii, -1.12707e-130+1.39123e-130*ii
.312198-.469674*ii, 3.30852-.723321*ii, 1.73846+.316387*ii, -1.25786+.570034*ii, .074179-.926788*ii, -2.35227+1.11591*ii, 2.53151e-133+2.46853e-133*ii, -2.50409-1.63897*ii, 1.71978e-135-7.73899e-135*ii
-.807243-.016361*ii, -.104584+1.48385*ii, -.061705+.641027*ii, -.764363-.859189*ii, .82819-.747334*ii, -.0757284+.0652862*ii, 4.87133e-32+2.00469e-32*ii, .176385+.410853*ii, 2.68476e-32+1.93661e-32*ii
-1.59045+2.52239*ii, -4.72132+5.72733*ii, -3.46118+1.68488*ii, -.330302-1.52007*ii, 3.60513-.614337*ii, -.904841+.438593*ii, -6.22302e-61+3.42266e-60*ii, -1.53487+.880984*ii, 7.77877e-62+2.18778e-62*ii
-1.25523-.646885*ii, .828744-1.78091*ii, -2.42791-.628045*ii, -4.51189+.505978*ii, -3.38075-1.7152*ii, -1.82487-4.55269*ii, 2.87285e-188*ii, -2.98951+1.80951*ii, -9.64248e-188-5.7457e-188*ii
.978992-.281866*ii, -2.8836+.269043*ii, -.85324-.942497*ii, 3.00935-1.49341*ii, 3.55358-2.8167*ii, -5.11574-1.47657*ii, 2.50833e-198+6.14017e-199*ii, 2.53313+1.79347*ii, 1.505e-197-3.34444e-198*ii
.938891-.061882*ii, .068449+.693393*ii, -1.71374+1.22068*ii, -.843295+.4654*ii, 1.66699+1.84993*ii, .04974-.560238*ii, 4.90965e-191-2.94579e-190*ii, 1.25998-.266003*ii, -3.50689e-192-3.15621e-191*ii
.796357+.338821*ii, -.617249-.007576*ii, .427033-.254379*ii, 1.84064+.092018*ii, -.157526-.574027*ii, .473628+.935873*ii, -2.27894e-63+1.82315e-63*ii, 2.08185-.939724*ii, -1.21543e-63+2.50683e-63*ii
-.192955+1.5125*ii, .331526+.523418*ii, .807431+.328898*ii, .28295+1.31798*ii, -.463805-.0367985*ii, -.978503+.575316*ii, -5.3511e-196+3.21066e-196*ii, -.18488-.290498*ii, -1.07022e-196-9.36442e-197*ii
.340364+1.29938*ii, 1.70218-.735914*ii, -.21994-1.80813*ii, -1.58176+.227161*ii, -.878774-.366229*ii, -.682428+3.31455*ii, 1.06449e-108+1.49029e-108*ii, -.098824+.253759*ii, 1.70318e-108-2.12898e-108*ii
1.22814+1.04657*ii, -1.00137-.278156*ii, -1.74255-2.0743*ii, .486961-.749575*ii, -2.68666-5.28142*ii, 2.141+.647346*ii, 2.00666e-197+2.00666e-197*ii, 3.81556-1.76277*ii, -8.36109e-198-2.00666e-197*ii
-.500467-1.50187*ii, .12014-.7206*ii, -.059837+.603283*ii, -.680445-.177988*ii, .504822-2.0785*ii, 1.43111+2.1179*ii, 1.31836e-93+2.39702e-94*ii, -2.35855-.642775*ii, -1.53409e-92-2.68466e-92*ii
-2.73925+2.61553*ii, 2.34344+.000764*ii, 3.53391-3.02046*ii, -1.54878-.405687*ii, -.310566+1.92585*ii, -2.56345-2.98073*ii, -6.44319e-91+1.22727e-91*ii, -2.41873-3.58741*ii, -7.67046e-92-1.84091e-91*ii
.517334+.806324*ii, .132581-.701313*ii, -.0749786-.168313*ii, .309774+1.33932*ii, .508359+.172809*ii, .617968+1.86497*ii, -1.4e-78, -.59852+.873286*ii, -1.72723e-76-3.79991e-76*ii
.44976-2.52364*ii, -.237495-1.05821*ii, .272755+.501637*ii, .96001-.963794*ii, -.521571-.222462*ii, -.947006-.748668*ii, 2.43716e-32+3.98048e-32*ii, -1.17788+.280628*ii, -1.65782e-32-3.31435e-32*ii
1.19764+.41742*ii, .412891+2.31148*ii, -.440066+1.66213*ii, .344679-.231928*ii, .069171-3.52853*ii, 2.07103-.492578*ii, 6.65306e-111-3.32653e-111*ii, -1.64965-.093109*ii, -1.33061e-110+1.33061e-110*ii
1.71374+1.12438*ii, -.229228+.79687*ii, -.0547873+.460415*ii, 1.88818+.787926*ii, -.768238+.774392*ii, .0516579+.374299*ii, -1.16733e-72+6.79176e-72*ii, -2.19993-3.51094*ii, -2.74147e-73+2.8299e-73*ii
2.77725+1.56387*ii, 1.55185-.10308*ii, 1.49216+1.27551*ii, 2.71755+2.94245*ii, .943346+4.26765*ii, .476135+4.28557*ii, -1.45222e-121+6.05092e-122*ii, -2.17094+1.90276*ii, 1.69426e-121+2.42037e-122*ii
1.41382-.757847*ii, -.278937+.162717*ii, -1.61374+.0933*ii, .079021-.827264*ii, 1.8175+3.32082*ii, -1.74006-.22238*ii, -2.78257e-195-3.4247e-195*ii, 1.29886-1.05136*ii, 2.73976e-194-2.39729e-194*ii
.229794-.2476*ii, .492349+.670815*ii, -.153461+1.42573*ii, -.416016+.507319*ii, .663255-.299128*ii, -.112248+1.87551*ii, -2.55142e-77-1.38179e-76*ii, -.434782-.940233*ii, -3.45447e-77+1.38179e-76*ii
.801599-.724496*ii, 1.56222+.709988*ii, 1.54033+1.55986*ii, .779705+.125374*ii, 1.65879+.951234*ii, -1.0752-.742979*ii, 4.70897e-195, 1.08234+1.59568*ii, 3.21066e-196-8.56176e-196*ii
.209727-.0845984*ii, .048568-.738948*ii, .64019-.301987*ii, .801349+.352363*ii, -.539449-.957385*ii, -.436911-.414292*ii, 1.21543e-63+2.43087e-63*ii, -.529341+1.03502*ii, -9.72346e-63-3.52475e-62*ii
1.40149+1.4905*ii, -.177978+.323276*ii, -1.72962+.164751*ii, -.150148+1.33197*ii, 6.09771-.616871*ii, 1.9787+.423004*ii, -9.87103e-178-8.79139e-178*ii, 4.01514+.195217*ii, -1.38811e-177+1.23388e-178*ii
-.666412-1.07331*ii, -1.59904-1.38456*ii, .042422+1.27581*ii, .975052+1.58706*ii, .388554-2.97099*ii, 2.83695-1.37405*ii, -7.42171e-79+1.07952e-78*ii, 1.60792-1.22027*ii, -3.02266e-77
-10.8214-18.7185*ii, .15688+17.5063*ii, -7.25905+24.7074*ii, -18.2374-11.5174*ii, 2.58677+2.44269*ii, 7.30626+.767715*ii, 1.04967e-139+4.61854e-139*ii, -1.32835-13.2028*ii, 1.96813e-140-3.149e-140*ii
-.004502+.707527*ii, -.272982+.567964*ii, .494625-.339726*ii, .763105-.200163*ii, 1.03435-.102717*ii, -.833818-.051307*ii, -9.03368e-197+8.02665e-197*ii, -.478208-.891295*ii, 1.36988e-194+6.8494e-195*ii
-.885095-1.15443*ii, -.126312-.453321*ii, 1.96636+.619593*ii, 1.20757-.081514*ii, -.556854-2.19978*ii, .203814+.561179*ii, 2.61284e-199+4.70311e-199*ii, -.27924+.604273*ii, -4.89908e-201
-16.8148-1.46658*ii, -.501836-.798105*ii, 6.55527+5.9245*ii, -9.75765+5.25602*ii, 20.4946-4.85153*ii, -15.3917+9.96065*ii, -9.61724e-74-1.10543e-74*ii, -4.40702+18.9867*ii, -6.85366e-74-3.53737e-74*ii
.690862-1.35113*ii, -.854467-1.36334*ii, -1.39556-.615804*ii, .149767-.603596*ii, .682694-2.6847*ii, .280971-.698644*ii, 1.47273e-90-3.68182e-90*ii, -.764921+.175588*ii, -3.06818e-91-9.20455e-92*ii
-1.03216+.261894*ii, -.738808-.305693*ii, -.561036-2.64294*ii, -.854385-2.07535*ii, .874985-1.47504*ii, .715492-.274654*ii, -2.78661e-195-2.56853e-195*ii, -1.2738+1.88982*ii, 2.40799e-196-1.47155e-196*ii
-1.35506+.740727*ii, -1.64698+3.93152*ii, -.762922+.579437*ii, -.470996-2.61136*ii, .304861-.635102*ii, -1.52647-1.6997*ii, 2.57966e-136+6.01922e-136*ii, -1.08273-2.83873*ii, -5.15933e-136-6.87911e-136*ii
.900682-1.98838*ii, .702292+.962428*ii, -1.5865-.181906*ii, -1.38811-3.13271*ii, -.147002+3.8727*ii, -2.90068-.999416*ii, -2.64973e-169+3.17968e-168*ii, 2.3415-.719889*ii, -1.56334e-167+2.11979e-168*ii
.774729+.878438*ii, .000066+1.08658*ii, -.327502+.426825*ii, .447162+.218683*ii, -.305917-2.11287*ii, -1.38562-.779558*ii, -3.02546e-122+6.05092e-123*ii, -.694407+.33823*ii, 1.9363e-120-2.71081e-120*ii
-2.0793-.2646*ii, -2.68131-.516747*ii, -.039344-.750295*ii, .562663-.498148*ii, 1.72218-2.16814*ii, 1.83366+.461578*ii, 6.8681e-132-7.39641e-132*ii, -2.10804+4.635*ii, -2.42145e-132-2.28937e-132*ii
.878797+1.07975*ii, -.063186-.863419*ii, -.837273-1.65472*ii, .10471+.288449*ii, -.909185+.27288*ii, -1.04393+.202887*ii, 5.29456e-123+1.13455e-123*ii, .393716-.733175*ii, -1.89091e-124*ii
-.724191-.616592*ii, -1.09297-.092043*ii, .120186+.130067*ii, .488967-.394483*ii, -.372104-.314382*ii, .564107-.013477*ii, -6.80642e-62-1.16682e-61*ii, .82683+.87164*ii, -2.01154e-61+2.5281e-61*ii
2.46106+2.21114*ii, .226211+.0962454*ii, -.612411+.744201*ii, 1.62244+2.85909*ii, -2.65599-1.4379*ii, -2.78792+.476891*ii, 1.38179e-76-6.90893e-77*ii, .446289+1.71713*ii, 1.10543e-75-2.48722e-75*ii
-.279077+.398977*ii, -1.26111-.095872*ii, -1.1196-.467047*ii, -.137566+.0278015*ii, .260258-.398563*ii, .751434-1.39698*ii, -1.58055e-105-4.36015e-105*ii, -.811086+.279743*ii, 4.36015e-106-3.27011e-106*ii
-.969571+.504504*ii, -.622498-.092962*ii, .328692-.62157*ii, -.01838-.0241036*ii, .35361+1.7584*ii, .309828+.763219*ii, 7.18531e-200-2.61284e-200*ii, -.811101-.412774*ii, 1.04514e-199+2.09027e-199*ii
-.490953+.765084*ii, -.397553+.37229*ii, -.277281+.204208*ii, -.370681+.597002*ii, -.513047-.231412*ii, .738104-2.04568*ii, -1.91761e-93-2.75657e-93*ii, -.800567-.92899*ii, 7.67046e-92-9.20455e-92*ii
.768724+.454734*ii, .978088+.517305*ii, -.018845+.34741*ii, -.228209+.284839*ii, -.383543+1.37172*ii, -.004399-2.20011*ii, 3.0124e-182+3.80315e-181*ii, .860383+.655461*ii, -2.8919e-179-3.95227e-179*ii
-.125948-1.25325*ii, -.104157-1.29755*ii, .337566+.116118*ii, .315775+.160414*ii, .393707+.604792*ii, .526669-.39553*ii, -8.3561e-63-1.70161e-62*ii, .121907-.318681*ii, -2.91704e-62-8.75112e-62*ii
-2.11957-1.2294*ii, 3.94832-4.91759*ii, 2.71743-2.0594*ii, -3.35046+1.62878*ii, -6.45053-2.12772*ii, 4.32707-6.7592*ii, 3.33818e-89+4.81091e-89*ii, 1.29143+3.29871*ii, 4.51637e-89+1.96364e-90*ii
-.327219+.313273*ii, .352386+.475207*ii, .719415+.779018*ii, .03981+.617084*ii, .199235+1.35875*ii, .878274+.216927*ii, 9.04844e-87-3.21722e-86*ii, -1.70724+1.01757*ii, 1.75942e-87-2.38778e-87*ii
-1.08364+.11495*ii, .334442-.312361*ii, .05766-.60593*ii, -1.36042-.178619*ii, -.422138+.471665*ii, -.158256-.80228*ii, -2.72292e-122-3.63055e-122*ii, .74124+.058227*ii, -1.21018e-122+2.42037e-122*ii
.8869+.282455*ii, .867975-.921515*ii, 1.98355-1.84955*ii, 2.00248-.645581*ii, 2.45307+.854595*ii, -1.83497-.302138*ii, 2.12728e-123+3.78183e-124*ii, 1.78325+1.32017*ii, 1.89091e-123-1.89091e-124*ii
.180968+.869379*ii, .553594+.519724*ii, .051669-.759823*ii, -.320956-.410168*ii, .944966+.450569*ii, .739017-.055422*ii, -2.67555e-197+1.07022e-196*ii, .129775-.169476*ii, -2.14044e-196-2.67555e-197*ii
-2.8585+1.83445*ii, -1.14815+.94826*ii, -.153685+.167538*ii, -1.86404+1.05372*ii, .0573908+.146622*ii, .62131-1.21343*ii, -1.90212e-31+1.14153e-31*ii, -.3005-.198821*ii, -9.44462e-32-3.40634e-32*ii
-.795256+.694766*ii, -.0425374-.00062444*ii, -.179975-.0523171*ii, -.932694+.643073*ii, .127505-.584869*ii, .464435+1.29463*ii, -5.99323e-195+5.99323e-195*ii, -.310576-.094819*ii, -6.8494e-195+3.4247e-195*ii
-.937116+.407604*ii, -1.8985+2.44238*ii, .494345+.933445*ii, 1.45573-1.10133*ii, -.404528+.555385*ii, 1.8122-.361444*ii, 1.53249e-62+7.2926e-63*ii, -1.76904+.461543*ii, 1.21543e-63+3.03858e-63*ii
-1.51679-1.15619*ii, -.88987-.478921*ii, 1.11587+.97332*ii, .488954+.296047*ii, -1.11112-1.41378*ii, .374981+1.02065*ii, -6.07231e-79+8.09641e-79*ii, .31676+.627832*ii, -2.6988e-79
.029758+5.14199*ii, -.504439+.977902*ii, -1.10588-2.3946*ii, -.571679+1.76949*ii, .648606+.224428*ii, .211779-1.32173*ii, 1.71978e-136, .047910-.881704*ii, -1.07486e-137+4.29944e-137*ii
-1.22711+.943595*ii, -.163948+.905078*ii, .30163-.15181*ii, -.761536-.113293*ii, -1.05472+.022932*ii, .653033-.783333*ii, -8.37149e-104-8.37149e-104*ii, -.675389+.176007*ii, -4.18574e-104+3.48812e-104*ii
.984546+1.95513*ii, -.423538+.230615*ii, .345297-3.11547*ii, 1.75338-1.39095*ii, -2.54783+.903888*ii, -1.25576-2.06518*ii, 6.42132e-196+9.02441e-196*ii, -1.48125-3.69783*ii, 6.42132e-196+2.14044e-196*ii
.584746+.176002*ii, 1.00084-1.37034*ii, .235291-1.97566*ii, -.180807-.429316*ii, -1.08117+.367389*ii, -.320896+1.41497*ii, -2.39808e-105-2.39808e-105*ii, 1.35275+.378121*ii, -1.22629e-106-2.89541e-106*ii
1.33532+.429586*ii, -.358332+.458232*ii, -.572051-.897801*ii, 1.1216-.926447*ii, -1.21504-1.05339*ii, .015936+.692006*ii, 3.05211e-105-1.85306e-105*ii, 2.13577-.190816*ii, -1.90757e-106+1.09004e-106*ii
.253145-.522379*ii, 1.6033-.08892*ii, .305334+.308837*ii, -1.04482-.124622*ii, .475678+.209405*ii, -.0068187+.245865*ii, -6.43156e-33+3.42375e-33*ii, -.663243-.033774*ii, -2.4175e-35-3.90051e-33*ii
-2.81427-1.0942*ii, -2.06972-1.9197*ii, -.180765-.251754*ii, -.925315+.573754*ii, 2.62732+.227452*ii, .193005+2.01218*ii, 1.72058e-70-8.6029e-71*ii, 2.76665-1.14314*ii, -3.26004e-70+1.58474e-71*ii
1.19554+1.17606*ii, .82923-.133805*ii, -.309788+.0263199*ii, .056518+1.33618*ii, .369482+.613342*ii, -.053052+1.54016*ii, 4.31808e-78+1.3494e-78*ii, .241131+1.94284*ii, -3.45447e-77+1.02555e-77*ii
-1.24702-.332012*ii, -.703337+.687056*ii, .233973-1.85127*ii, -.309708-2.87034*ii, -2.32404+4.44871*ii, .273812-1.7159*ii, 5.3511e-197+6.68887e-197*ii, -.010828+.59036*ii, 1.33777e-197-2.14044e-196*ii
.482171-.2099*ii, .114474+.448007*ii, -.352539+.691154*ii, .0151581+.0332469*ii, -.721802-1.47422*ii, 1.34848+1.44805*ii, 2.18008e-106+7.63026e-106*ii, -.311244+1.85962*ii, 2.72509e-105-4.36015e-106*ii
-1.45467-1.24324*ii, -.586487+.112861*ii, .884395+1.08958*ii, .0162115-.266529*ii, -.0673211-.20835*ii, .334296+.0774357*ii, 1.74178e-31+1.80488e-31*ii, -.728179-.325198*ii, -4.19265e-33+2.02413e-32*ii
.366976+.149554*ii, -.701987-.466303*ii, -.1422-.277134*ii, .926762+.338723*ii, -.03616+1.31827*ii, -.335628-.376211*ii, -1.19851e-93-1.31836e-93*ii, .818907+1.91477*ii, -1.53409e-92-2.76137e-91*ii
-.198352-1.59356*ii, 2.56273-1.11292*ii, -1.56767+.054783*ii, -4.32875-.425861*ii, -.837509+3.17906*ii, .747107+2.18115*ii, 4.70251e-138+1.34358e-137*ii, -2.83215+.556607*ii, 1.07486e-137+7.52402e-137*ii
1.33659-2.23953*ii, -1.01326-1.09664*ii, -.882085+1.10299*ii, 1.46776-.039903*ii, -.259635-.519111*ii, -.238511+3.64142*ii, -1.76105e-133-6.60394e-134*ii, 1.16281+1.34738*ii, -2.20131e-134+9.35558e-134*ii
-3.74547+.299827*ii, -1.64396+.37067*ii, 3.78307+.387739*ii, 1.68156+.316896*ii, .311561-.545107*ii, -1.94627+.679773*ii, -3.42805e-197+6.01998e-197*ii, -.77717-.257852*ii, 1.25416e-198+1.88125e-198*ii

component_2:
equations:
Ugi*r+G*M*m
Eki-Ekf+Ugi-Ugf
2.02*G*M*m-.98*m*ve^2*r
points:
.0129305-.430403*ii, .206488-1.26699*ii, 2.89088e-16-1.80314e-16*ii, -.193557+.836589*ii, .935991+.361602*ii, -.0864254+.218406*ii, -1.52105e-16-1.89654e-16*ii, .738441-.295334*ii, -.013249+.633464*ii
1.35878-1.1313*ii, .937832+.107809*ii, 1.2596e-139+2.43523e-138*ii, .420944-1.23911*ii, 1.85537+.643842*ii, -1.0283+.658537*ii, 6.71788e-139+1.1179e-138*ii, .189606+1.27729*ii, .703624-.8568*ii
-.504621+.920615*ii, -2.42019+.446544*ii, -1.07952e-77-2.15904e-78*ii, 1.91557+.474071*ii, .521921+.222635*ii, 1.03532-.392061*ii, -4.25796e-109+4.68376e-108*ii, .371934+1.10183*ii, 1.28438+.723718*ii
-.283307-.038442*ii, -1.59022+1.04077*ii, -7.3269e-33-1.04702e-31*ii, 1.30691-1.07921*ii, .204433-.0573126*ii, -.955976+1.02049*ii, -7.97324e-61-2.17806e-60*ii, .121437-.0646379*ii, -.019752-.740197*ii
.259928+1.37864*ii, -.468361+.702715*ii, -3.06818e-92-3.83523e-93*ii, .728289+.67592*ii, -1.72552-2.51948*ii, .272579+.732533*ii, -1.74267e-120-3.87259e-121*ii, .199368-.44575*ii, -2.981+1.69852*ii
.127973+.0280904*ii, .038889-2.16662*ii, 9.72346e-63+1.09389e-62*ii, .089084+2.19471*ii, 2.01847-.012844*ii, -.273516+.437005*ii, 1.94469e-62-4.86173e-63*ii, -.820929+1.4733*ii, 1.92404-2.02209*ii
.148397-.474271*ii, 1.0829-1.58817*ii, 1.45398e-48+2.13821e-49*ii, -.934504+1.1139*ii, -1.70398+1.03112*ii, -.468824-.238014*ii, -6.32911e-48-3.07902e-48*ii, .395219-.0571349*ii, .918243-.468322*ii
.408589+1.60255*ii, 1.08165-.773129*ii, -2.50028e-101-1.89754e-102*ii, -.673064+2.37568*ii, -1.67512-.942552*ii, -1.10557-2.16285*ii, -5.58099e-103-4.84357e-103*ii, .050376+1.86691*ii, .778566+.748888*ii
1.59679-2.20579*ii, .937261+.362743*ii, -1.96364e-89+5.89091e-90*ii, .65953-2.56853*ii, -5.87331-1.21316*ii, 1.5634-3.9047*ii, -3.12955e-90-9.81819e-91*ii, 5.9657-3.35254*ii, 3.14773-.983152*ii
