variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
14.2352+9.73435*ii, 4.80726+13.5678*ii, -17.4191-1.86921*ii, -7.99114-5.70268*ii, -13.5094+14.1017*ii, -24.2956-7.82546*ii, -2.21086e-75+1.63051e-74*ii, -.00563-9.06168*ii, 4.09009e-74-6.63258e-75*ii
6.41503+.275322*ii, 2.83027-2.16092*ii, -.786216+.114371*ii, 2.79854+2.55061*ii, -.56535-.605537*ii, -.518982+.788259*ii, -2.17806e-60-2.30446e-60*ii, -1.78044-.80548*ii, 1.75022e-61+1.75022e-61*ii
.650158-.333771*ii, -.230498+.970975*ii, -1.63845+.56898*ii, -.757797-.735767*ii, 1.49028-.254644*ii, -1.32936-.463501*ii, -9.29422e-119, 2.28483-.658899*ii, -6.19615e-120+1.23923e-119*ii
-.687322+1.00283*ii, -.308577+1.30792*ii, .385944+.420594*ii, .0071995+.115511*ii, .531993-1.12449*ii, .348399-2.01815*ii, 1.9345e-75-2.76357e-75*ii, 2.78818-1.31113*ii, 1.10543e-75-2.90175e-75*ii
-2.51625+8.1009*ii, -4.00719+6.36469*ii, -4.04905-.000540*ii, -2.55811+1.73567*ii, .583238-2.47374*ii, -4.52522+1.26937*ii, -3.5221e-132-2.81768e-132*ii, 2.75698+2.74291*ii, 3.5221e-132+2.11326e-132*ii
.337264+.249968*ii, -.556702+.201922*ii, -.5881+.513386*ii, .305866+.561431*ii, .0125648-.0491076*ii, 1.58441-.221499*ii, 5.04083e-32+1.2814e-32*ii, 1.12475-.119575*ii, -3.92589e-34+1.33248e-33*ii
-.886981-.586532*ii, .715851-.14495*ii, 1.59833-.429692*ii, -.004497-.871275*ii, -.026388+.826629*ii, -.720237-1.45502*ii, 1.49814e-94+1.49814e-94*ii, -.125979-.0078914*ii, -4.49441e-95+8.98882e-95*ii
.949602-2.36093*ii, -.401361+.758865*ii, -2.55376+.434518*ii, -1.2028-2.68528*ii, 2.20491-3.16642*ii, 5.26432-.564617*ii, -2.89815e-170+1.779e-170*ii, 1.53689+5.76891*ii, 1.65608e-170+4.96825e-170*ii
-2.40929+3.04881*ii, -5.7214+6.12502*ii, -.70071+8.43313*ii, 2.61139+5.35692*ii, -4.17993+.522215*ii, .300328-.46883*ii, -4.39558e-130-7.0442e-130*ii, -3.54714+2.99445*ii, 3.12036e-132-8.80525e-133*ii
-.686472-.672715*ii, -1.09449-.956317*ii, -.766684+.388805*ii, -.358663+.672407*ii, -1.12511+.859586*ii, -.496352+.0546376*ii, -9.81819e-91+3.29494e-90*ii, -.270851-.144133*ii, 1.47273e-90+2.20909e-90*ii
-.430465-.0297011*ii, -.955126+.952002*ii, .37286-.638245*ii, .897521-1.61995*ii, .251841-.113746*ii, .882532-1.0582*ii, 7.06631e-32+1.7511e-32*ii, .524437-1.22879*ii, -1.5663e-34+2.36698e-32*ii
3.18857-2.04058*ii, -3.21138-1.78082*ii, -4.3358-2.39967*ii, 2.06416-2.65943*ii, .490395-2.5528*ii, -3.36965+2.67219*ii, 2.18263e-114-4.12416e-115*ii, 5.70843+2.10947*ii, -1.10044e-115-8.08969e-116*ii
-1.31108-.631689*ii, -1.59982-.407318*ii, .0574235-.158052*ii, .346157-.382423*ii, -1.36817+.821447*ii, -.259534-.867693*ii, 5.74823e-74-4.42172e-74*ii, -.831439+.571881*ii, -1.55644e-72-1.03026e-72*ii
1.76034+.103052*ii, 2.96147-.415121*ii, 2.07805-.839196*ii, .876924-.321024*ii, -.874513+.64061*ii, 1.8775+2.17058*ii, -1.52747e-150-3.05494e-151*ii, -.998479-.826419*ii, -9.16481e-151-7.63734e-151*ii
.548674-1.81313*ii, -.820799-.828954*ii, -1.39043-.5661*ii, -.020957-1.55028*ii, 3.81007+.508717*ii, -1.05285+.67684*ii, 2.28408e-137, 2.45128+2.65119*ii, -6.71788e-139+1.34358e-138*ii
.909457+2.24443*ii, 1.79486+2.78706*ii, .378533-.939408*ii, -.506873-1.48204*ii, .028303+3.34607*ii, .237484+1.21501*ii, 5.58099e-104+2.99978e-103*ii, 1.41305+.94756*ii, 2.2324e-103+2.2324e-103*ii
.407448+.633504*ii, 1.35055+1.87714*ii, 1.90196+2.24063*ii, .958864+.996992*ii, .956535+1.89656*ii, .256661+.766016*ii, 1.87267e-93, 1.70384-.43386*ii, -1.49814e-95
-.262778+.568961*ii, .236064-2.42186*ii, 1.10524-2.53396*ii, .606396+.456859*ii, -1.55142+2.50728*ii, -1.5862+1.57254*ii, -1.04967e-140+3.149e-140*ii, 2.88935+.145948*ii, -1.34358e-138+3.19099e-138*ii
.679132+1.16614*ii, .554443+.151384*ii, -.719308-.496729*ii, -.594619+.518024*ii, .641205-2.33305*ii, -.553351+1.27453*ii, -7.82064e-149-2.34619e-148*ii, .621857-.498873*ii, -2.79464e-136-2.14972e-136*ii
1.07004-1.51512*ii, 2.21136-.612597*ii, 1.90875+1.35727*ii, .767435+.45475*ii, .440519+1.03697*ii, .173303-.388913*ii, -1.25697e-32+1.64258e-31*ii, -2.53213+1.14027*ii, 9.13938e-33+3.45241e-33*ii
-.0056174-.476601*ii, -.259641-.23538*ii, -1.02404+.233274*ii, -.770016-.007947*ii, .720801-.57672*ii, -.353187+1.36987*ii, 2.37495e-77-1.29543e-77*ii, 1.28434+.828956*ii, 1.72723e-77-2.15904e-77*ii
-.0996518+.250273*ii, .0317751+.0324841*ii, -.061000-.711932*ii, -.192427-.494143*ii, -.603203+1.17198*ii, .432258-.213683*ii, -7.77877e-62-7.77877e-62*ii, -.0768912+.393054*ii, 1.21543e-62-1.16985e-62*ii
-.291692+1.37094*ii, -1.34446+3.28957*ii, -2.78901+1.77497*ii, -1.73624-.143655*ii, -3.46491-4.04447*ii, -1.67414+6.32255*ii, -4.18574e-104+2.2324e-103*ii, -1.21628+6.42877*ii, -9.06911e-104+2.2324e-103*ii
1.38467+1.27778*ii, .778+1.11129*ii, -.686815-.548705*ii, -.0801495-.382218*ii, .551882+.032038*ii, -.251794-.497421*ii, 6.78018e-32+1.50823e-32*ii, -2.46307+1.2322*ii, -2.30382e-32-1.4933e-32*ii
3.5573+2.38192*ii, .777972+1.08936*ii, -1.34356+.161504*ii, 1.43577+1.45407*ii, -1.70705-.520078*ii, -.980092+.852566*ii, -5.52715e-74-1.76869e-73*ii, .843226-2.30679*ii, -2.43195e-74*ii
-.485824+2.58506*ii, -3.57946+.008503*ii, -3.58514-1.59856*ii, -.491504+.977991*ii, .032012-1.45109*ii, 1.41585-1.52536*ii, 6.90893e-77+1.14429e-76*ii, -.121188+.417593*ii, 6.34219e-78-4.31808e-78*ii
.63606+.836791*ii, -.523478+.212015*ii, -.602398-.415742*ii, .55714+.209034*ii, -.153438-1.09084*ii, -.245176-.300224*ii, 2.59085e-77*ii, -.681006+2.1854*ii, -1.29543e-77-9.71569e-78*ii
-2.99694-1.2236*ii, .423005-.30554*ii, .26235-3.93607*ii, -3.15759-4.85413*ii, 2.58728+3.27611*ii, -2.90681+.547756*ii, 8.20417e-154+2.08834e-153*ii, -.621101-1.24449*ii, -7.45834e-155+3.91563e-154*ii
.527039+1.66381*ii, .391424-.24953*ii, .0075284-.474375*ii, .143144+1.43896*ii, .800889+.954487*ii, .174447-.516384*ii, -6.98867e-104-6.9762e-105*ii, -.62522+1.71915*ii, 1.91847e-104
1.16688-.005838*ii, -1.31935+.077907*ii, -.728917-.751592*ii, 1.75731-.835338*ii, -1.4935+.140414*ii, .794878-.800843*ii, -1.16178e-119+6.19615e-120*ii, 1.86281-.272604*ii, 1.54904e-120+1.25859e-120*ii
-.044676-.964913*ii, .734285+.778435*ii, -1.6329+1.58778*ii, -2.41186-.155573*ii, -.167296+1.31881*ii, .442369+2.52959*ii, 3.06818e-91+3.68182e-91*ii, 1.5664+.064716*ii, 8.4375e-92-3.8352e-93*ii
-.063323+.69301*ii, -.019637-.51532*ii, -.245005-1.81957*ii, -.28869-.611236*ii, 1.01627-.130069*ii, .873182+1.57019*ii, -1.39525e-104-3.83693e-104*ii, .400417-1.23995*ii, 2.9976e-106-1.09004e-106*ii
3.0928-.242769*ii, -8.56365+7.75463*ii, -4.30461+9.39772*ii, 7.35184+1.40032*ii, -5.65052-.226351*ii, -.306116-1.18731*ii, 5.10546e-89+3.33818e-89*ii, 5.09254-.452993*ii, 1.84091e-91+1.22727e-90*ii
4.48723-6.38877*ii, 3.92695-1.10579*ii, -9.07813-5.54504*ii, -8.51785-10.828*ii, 2.79428+6.23402*ii, 3.09837+21.1132*ii, -1.74406e-105-1.83126e-104*ii, 5.10283-.535728*ii, -4.01134e-104+3.48812e-105*ii
-.771566+.614933*ii, -1.27363-.166684*ii, .39848-.745558*ii, .900549+.03606*ii, -2.10953-.237547*ii, .286098+.34113*ii, -2.29901e-46+3.39377e-46*ii, .73871-1.86616*ii, 4.37906e-47+6.56859e-47*ii
-4.18457+1.61601*ii, -.853498+.84456*ii, 1.96234-3.8358*ii, -1.36873-3.06435*ii, .464818-2.45828*ii, 1.31858+.976853*ii, -3.31629e-75-2.2802e-74*ii, -1.68511+2.68929*ii, -6.63258e-74+1.68025e-73*ii
-.291031-.119979*ii, .262752-.623495*ii, 1.02805+.111305*ii, .474263+.614821*ii, .36862-.708262*ii, 1.86738+.975282*ii, 1.06449e-109-5.32245e-110*ii, -1.06298-.26474*ii, 4.25796e-109-4.49994e-109*ii
1.17526-1.44225*ii, -.379744-.886424*ii, -.887881-.359388*ii, .667126-.915219*ii, .944767+1.13033*ii, -.420002-2.75951*ii, -3.59553e-94+9.58807e-94*ii, -.9893+.788506*ii, 4.79404e-94+1.01873e-93*ii
-.201192-2.1569*ii, .469631-.901241*ii, .068965+1.4793*ii, -.601858+.223646*ii, -2.85975-3.77403*ii, 2.70567-1.35833*ii, 3.83523e-92-2.39702e-93*ii, 1.60619+1.33176*ii, -9.63601e-92*ii
-.327591+.17774*ii, -2.53068-2.25717*ii, -.862223-1.20433*ii, 1.34087+1.23058*ii, -3.06548-2.75169*ii, -1.61604+.403808*ii, -5.50328e-135+2.75164e-135*ii, 2.27154-.983508*ii, 2.92362e-135-8.25493e-135*ii
.520995-1.76354*ii, .077818-.690357*ii, -.425163-.0154141*ii, .018014-1.0886*ii, -2.17807+1.96348*ii, .246921+.202615*ii, -1.3384e-131-1.40884e-132*ii, .467281+1.25189*ii, 6.60394e-133+1.0126e-132*ii
-.342849+.400798*ii, 1.18722+.202822*ii, 1.37995+.150116*ii, -.150123+.348092*ii, .331857-1.59251*ii, .800407-.052040*ii, -3.45447e-77-2.59085e-77*ii, 1.37556-.414374*ii, 2.15904e-78-4.31808e-78*ii
.555214-1.70755*ii, -1.25048+.468455*ii, -1.37581+1.469*ii, .429886-.706999*ii, -2.52141-1.83068*ii, -.056272+.720708*ii, -9.91384e-119-8.67461e-119*ii, 1.15378+.355482*ii, -3.31473e-119+9.91384e-119*ii
-.152545+.0256199*ii, -.206155+.798304*ii, -.192145+.461413*ii, -.138535-.31127*ii, .175598+1.6886*ii, -.636636+.420044*ii, 5.67274e-124, 1.33183+.473689*ii, 1.89091e-124*ii
-1.78509+1.78798*ii, .347209-.89062*ii, -4.13944-3.90764*ii, -6.27174-1.22904*ii, 1.1644-2.60992*ii, 5.49262+2.49469*ii, -3.3486e-103-1.59058e-102*ii, .988964+3.83767*ii, -6.69719e-103-2.2324e-103*ii
-.51212+.526559*ii, -1.12653-1.13243*ii, -.14195-2.21041*ii, .472455-.551422*ii, 1.8118-1.70725*ii, 1.58123+.705566*ii, -4.31699e-146-5.00521e-147*ii, .549717+1.19129*ii, -3.35894e-139-3.77881e-138*ii
1.65108-2.53472*ii, -.152136-.211354*ii, -.245277-.291398*ii, 1.55794-2.61477*ii, -.272719-.68508*ii, -.197415-.51185*ii, 5.25487e-46+3.94115e-46*ii, -1.42951+1.40001*ii, 1.20424e-46-2.7369e-48*ii
-.913496+.233491*ii, -.815491-6.12136*ii, 2.46759+1.79423*ii, 2.36959+8.14909*ii, .352347-2.13359*ii, -.227324+1.96216*ii, -5.87814e-137+3.4933e-137*ii, 2.04159+3.09093*ii, -6.319e-138+2.01536e-138*ii
-.501353+.97971*ii, -1.23268-.079929*ii, .702037-.067437*ii, 1.43336+.992202*ii, -.848305+.823269*ii, -.396292+.800668*ii, -1.54904e-119+1.02254e-119*ii, -1.45915+.678328*ii, 1.54904e-120-1.35541e-120*ii
.084544+.853289*ii, -.484033+.379906*ii, .484369-.634321*ii, 1.05295-.160938*ii, -.815144-.694279*ii, -1.88884+.072034*ii, 1.65814e-75+4.97443e-75*ii, .992421-.379479*ii, -6.9089e-77-3.03993e-75*ii
.105991-.688388*ii, 2.01772+1.61499*ii, -.601817+.754899*ii, -2.51355-1.54848*ii, 3.21037-3.05213*ii, 1.72849+.543116*ii, -1.00768e-138, -.033665+.95024*ii, -4.70251e-138-5.3743e-138*ii
2.89518-.219803*ii, .174444+3.00788*ii, -1.1573+.993288*ii, 1.56344-2.23439*ii, 2.04888-3.64531*ii, .006141-3.06708*ii, 2.56559e-120-3.2917e-120*ii, -.702518-1.24829*ii, -4.79404e-94-2.03747e-93*ii
-.601339+.68929*ii, 1.3503+.069602*ii, -.366054+1.32027*ii, -2.3177+1.93995*ii, -1.51665+.600679*ii, 2.01184-1.11615*ii, 2.38667e-153+7.16001e-153*ii, -.857524-1.96457*ii, 4.77334e-152+1.19333e-152*ii
-.479253+.134438*ii, -.787981-.922409*ii, -.312143+.02354*ii, -.003415+1.08039*ii, .385422+.365016*ii, -.072562+.341026*ii, 8.27089e-32-3.50488e-31*ii, -.423681+.294211*ii, -7.19335e-32+7.61702e-32*ii
.579228+.017155*ii, 1.35694-.177065*ii, 1.12824-.066612*ii, .350535+.127608*ii, .774151+1.18865*ii, -.0688146+.401621*ii, 6.19041e-74+1.76869e-74*ii, .796439+1.18458*ii, 1.05016e-74+2.21086e-75*ii
-1.52086-1.64599*ii, -.936755-2.61221*ii, -1.61616+.654719*ii, -2.20027+1.62094*ii, -.131754+.622366*ii, -1.43877+1.84628*ii, 4.42172e-75-1.65814e-75*ii, .66523-.879183*ii, 6.90893e-77+1.51133e-76*ii
-.363194+.817559*ii, 1.85002-.34522*ii, .213165-.123857*ii, -2.00005+1.03892*ii, -.25589-.354966*ii, -.297055-1.20603*ii, 6.97067e-120+1.23923e-119*ii, .788319-.578939*ii, 2.54863e-121-3.09807e-120*ii
1.24573-.479381*ii, -.204928+.0504791*ii, -1.20154-.637161*ii, .249114-1.16702*ii, 1.36844+1.0755*ii, .196431+.627471*ii, -1.21543e-63-3.79823e-64*ii, -.101184-.327605*ii, -4.74778e-65-1.18695e-64*ii
-.642749+.297351*ii, .545778-.508546*ii, 1.55324-.634416*ii, .364714+.17148*ii, -.340157+1.54505*ii, .605903+1.86369*ii, 5.12124e-159-5.69026e-159*ii, 1.24017+2.40708*ii, 1.13805e-159-1.49369e-159*ii
-1.31831-1.8868*ii, .769983-1.60783*ii, -.573852+1.63126*ii, -2.66214+1.35229*ii, .200985-.200449*ii, -2.47795-1.55784*ii, -8.64e-89-4.39855e-88*ii, -.417946+.321851*ii, -4.90909e-90+8.83637e-90*ii
.0407741-.129022*ii, .906995-.480115*ii, .671115+.278252*ii, -.195105+.629345*ii, -1.13656-.870828*ii, .549827-1.15323*ii, -3.83523e-93-2.87642e-93*ii, .0534008+.00297616*ii, 9.58807e-94-9.39627e-94*ii
-2.08122+7.72632*ii, -11.9062+8.73427*ii, 14.4887+.2092*ii, 24.3136-.79875*ii, -3.13702+10.0112*ii, 11.4138+5.34298*ii, -2.06373e-135+9.54476e-135*ii, -14.2604+3.85199*ii, 1.92615e-134-2.75164e-135*ii
-8.33581-9.11729*ii, 5.79024+13.2862*ii, -1.40556+13.0096*ii, -15.5316-9.39388*ii, -14.6698+1.44229*ii, 11.6052-14.7117*ii, 4.6392e-103-1.04644e-104*ii, 12.1144-9.13452*ii, -3.79508e-102+2.83933e-102*ii
-.458549+.559015*ii, .498166-.433437*ii, .706228-1.95351*ii, -.250487-.961063*ii, -.505674+1.79026*ii, .782551-1.00873*ii, -4.35521e-106-8.7203e-106*ii, .551408+.250316*ii, -1.63506e-106-5.04142e-106*ii
-.797174+.097997*ii, -.495422-1.34638*ii, .0959258-.308828*ii, -.205826+1.13555*ii, 1.26789+.797808*ii, -1.99323-.097039*ii, -1.67947e-139-6.34626e-139*ii, .738605+.187123*ii, -2.57966e-136-2.47218e-136*ii
2.09642+.819069*ii, -1.75503+9.94026*ii, -8.14432+3.21515*ii, -4.29287-5.90604*ii, 2.66639+11.5646*ii, 1.4833+.888583*ii, -3.02266e-76+2.46131e-76*ii, -.940759+4.24392*ii, 2.80675e-77-2.42892e-77*ii
.009138-2.31742*ii, -.394723+1.03863*ii, -1.06025+2.79516*ii, -.656394-.560898*ii, 1.61613+1.02651*ii, -.882467+.80336*ii, 7.08525e-106+3.27011e-106*ii, 2.01806-1.37197*ii, -3.40637e-107*ii
-.196155-1.50575*ii, .795018+1.86532*ii, 1.35896+1.59665*ii, .36779-1.77442*ii, -1.69953+1.44788*ii, -1.91879-1.23167*ii, -3.81867e-152+2.864e-152*ii, .050135-1.92138*ii, 2.5955e-152-9.54668e-153*ii
-.294724-2.75071*ii, -1.32895-.427504*ii, -2.6017-1.43129*ii, -1.56748-3.7545*ii, -.418607-.635452*ii, .935917-2.97381*ii, 3.30197e-134-6.05361e-134*ii, 1.14369+1.57342*ii, -4.93094e-132-3.5221e-133*ii
.289848+.06459*ii, .268687+.48962*ii, -.517076+.673145*ii, -.495916+.248115*ii, -.451197+1.04483*ii, -.101242+.149058*ii, 1.71941e-32+1.52927e-32*ii, -.800193+.246017*ii, 1.83981e-32-2.24215e-32*ii
.57026-1.70038*ii, -.733976-.113677*ii, -.0347443+.446473*ii, 1.26949-1.14023*ii, .697329+.77971*ii, -.871803-.931027*ii, -5.83408e-62*ii, -.109947-.329153*ii, 7.77877e-62-9.7235e-63*ii
1.16271+.247877*ii, .589426+1.75504*ii, -1.54582+1.50914*ii, -.972534+.001977*ii, -4.86926+.826158*ii, -.274351-1.48102*ii, 3.78183e-124-4.91638e-123*ii, 2.16006+.775075*ii, 2.15904e-78+1.18747e-77*ii
-.072403-2.14001*ii, -2.1364-2.82442*ii, -.647354-2.1189*ii, 1.41664-1.43448*ii, .852772+1.62986*ii, -.665415+1.47803*ii, -4.03073e-138, 1.40649+1.14319*ii, -3.136e-125*ii
.975815+.634172*ii, .171812-.63834*ii, -.533791+.547922*ii, .270212+1.82043*ii, .246497-.687251*ii, -.550762-.266407*ii, -7.89195e-181+9.0372e-181*ii, -.470143-1.72935*ii, -6.46908e-171-1.03505e-171*ii
-.679906-1.56626*ii, -3.50714+.061275*ii, -4.00869-.038119*ii, -1.18145-1.66565*ii, -1.77371+.035435*ii, .868544-1.01668*ii, -1.6743e-103-1.39525e-103*ii, -2.77902+.897229*ii, -3.05211e-105-8.7203e-105*ii
-.88883+.373569*ii, -.46159-.967517*ii, -1.45547-.391317*ii, -1.88271+.949769*ii, -1.6046-1.34912*ii, 2.41569-.598967*ii, 9.42546e-89+6.28364e-89*ii, -1.51014-.513241*ii, 9.42546e-89+1.33527e-88*ii
.917817+.63565*ii, .523978-.740711*ii, -1.43748-.107716*ii, -1.04364+1.26865*ii, .64786+1.2991*ii, -.804503-.504636*ii, 1.00768e-138+1.34358e-138*ii, -.405075+.529441*ii, 5.03841e-139+6.71788e-139*ii

component_2:
equations:
Ugi*r+G*M*m
Eki-Ekf+Ugi-Ugf
1.9902*G*M*m-1.0021*m*ve^2*r
points:
.583654+.006458*ii, .303359+.291998*ii, -.176358-.35741*ii, .103937-.64295*ii, 5.47144e-17-4.4689e-17*ii, -.262882-.509872*ii, .0443289-.039808*ii, -.901093+.328704*ii, 4.97017e-17+5.01271e-18*ii
-1.35626-.960654*ii, -2.06598-.408002*ii, .669918-.583443*ii, 1.37963-1.13609*ii, 2.61609e-105+1.09004e-106*ii, -1.55955+.973974*ii, -1.39387-.227997*ii, -.225267+.629687*ii, 6.97624e-105-3.48812e-105*ii
-.0482881+.326748*ii, -.29311+.222076*ii, .331659+.222761*ii, .576481+.327433*ii, -1.03634e-76-7.59983e-76*ii, .186972-.941404*ii, .267835-.384155*ii, -1.33786+1.54401*ii, -3.58401e-76-4.83625e-76*ii
1.04443+.880517*ii, .481403+1.43243*ii, .091297+.64049*ii, .654325+.088573*ii, 3.02062e-119+7.12557e-119*ii, -.868186+.453962*ii, -1.79403+.133512*ii, .564754+.308786*ii, -1.85884e-118+2.13767e-118*ii
-1.68468+1.6973*ii, -2.05608+.554767*ii, -.019905+1.43798*ii, .3515+2.58052*ii, -9.68148e-121+1.16178e-120*ii, -2.57515+1.24307*ii, .200793+1.78643*ii, .084034-2.5303*ii, 6.535e-121+5.32481e-121*ii
-.287482-1.84666*ii, 1.63055+.14591*ii, 1.71653+1.46149*ii, -.201497-.531079*ii, -4.71273e-89+1.17818e-89*ii, -2.31093-.536276*ii, 1.35801+.230792*ii, .0884663+.156432*ii, -7.85455e-90+1.96364e-89*ii
-1.74673-1.86119*ii, -.635232-1.53801*ii, 1.82122-.751971*ii, .709728-1.07515*ii, -7.77255e-77-1.07952e-77*ii, -.859986-2.75038*ii, 1.5974-1.41404*ii, -.0116427-.0560412*ii, 8.63617e-78-6.04532e-77*ii
.723771-1.46624*ii, .693267+.914759*ii, -.266846-.467639*ii, -.236342-2.84864*ii, -1.2876e-71*ii, -.177266+.884958*ii, .177422-1.31813*ii, -.91462-.980442*ii, 3.39588e-72-2.66011e-71*ii
.173361+.287194*ii, 1.64654+.775498*ii, .879338+.406685*ii, -.593846-.081619*ii, -1.21543e-63-7.90031e-63*ii, -1.35409-1.55454*ii, 1.04544+1.5104*ii, -.698394+.720786*ii, -2.67395e-62-1.21543e-63*ii
