variable ordering: Fc, Fg, w, m1, m2, d1, d2, p
1.24238-.235359*ii, 1.77128-.868119*ii, -.714681-.020844*ii, .618077+1.50796*ii, -1.1425e-42+2.25959e-42*ii, .018771-1.26807*ii, -.122954-.443011*ii, -1.39804+.040775*ii
3.37502-5.28576*ii, -3.31978-1.025*ii, -.0266747-.119064*ii, -3.1077-.302524*ii, -4.47699e-165-5.15532e-165*ii, 5.85233+2.09166*ii, -6.19016+3.89017*ii, -1.79172+7.99744*ii
.839928-1.78203*ii, 1.74076-.039568*ii, .350311-.171307*ii, -1.22411+2.19414*ii, 4.23664e-240+2.77444e-240*ii, -3.60896-1.09668*ii, 1.11696+3.46352*ii, 2.30371+1.12655*ii
1.9181+.935101*ii, -.367561+.0250575*ii, -1.50156-.222372*ii, -.708225+1.09731*ii, 4.14214e-105-4.57816e-105*ii, -.244599-.309975*ii, -1.38469-1.58837*ii, -.651682+.096510*ii
1.99696-3.28924*ii, 1.66209-.220391*ii, -.422077-.630357*ii, -1.42256-.576611*ii, 1.00393e-164-3.52733e-165*ii, -1.86512-.990016*ii, 1.1478+.437705*ii, -.73341+1.09532*ii
1.17377+.279171*ii, .99576+.808105*ii, -1.10266+.135955*ii, .831812+1.60816*ii, 3.98273e-59-3.98273e-59*ii, -.810215+1.05384*ii, 1.38885+.48173*ii, -.893316-.110143*ii
-.911249+.811614*ii, -.724486-.978023*ii, 2.07936-.653321*ii, .670659-1.57702*ii, -8.36028e-316+1.01379e-315*ii, .0646076+.0406045*ii, 1.42707+1.42057*ii, .437709+.137525*ii
-1.28907+2.40659*ii, 1.05138-.756818*ii, .54599-.672442*ii, .868855-1.18531*ii, 4.14452e-317+2.48671e-316*ii, -.830688+.827762*ii, 3.91179+1.65342*ii, .727712+.896251*ii
.080256+3.94134*ii, -1.8251-.239861*ii, -.685552-1.04478*ii, 1.19754-3.98953*ii, 1.13947e-64-1.89911e-64*ii, -1.49396-.05205*ii, -3.96172-1.68585*ii, -.439022+.669068*ii
.42162-1.68791*ii, .036433-.584228*ii, .632714+.493872*ii, -.348841+.774058*ii, 4.92644e-47-2.73691e-47*ii, 1.61781-.569868*ii, -.280638-.198941*ii, .982114-.766601*ii
1.58363+.945072*ii, -.110427+.996693*ii, -.28576-.494168*ii, .579079-.284893*ii, 1.3407e-319+2.32725e-319*ii, -.414069+.0656131*ii, -1.46787-.133194*ii, -.876938+1.5165*ii
.423265-.740011*ii, -.490939+.45184*ii, -.410338-.42331*ii, .27668+1.06308*ii, 5.96913e-230-2.73724e-230*ii, -.40535-.503076*ii, -1.01375+.127159*ii, -1.18059+1.21792*ii
-1.3727-.327277*ii, -1.88198-.716072*ii, .030281-.983385*ii, -.756236-1.09793*ii, 2.51435e-173+9.18717e-173*ii, .452169-.472467*ii, 2.58654+.640357*ii, .031283+1.01593*ii
-1.3133+1.47205*ii, .551444+.819785*ii, .247894-.418822*ii, -.137707+.413925*ii, 1.63564e-185+7.2001e-187*ii, 1.81614-1.76702*ii, 1.81474-3.07438*ii, 1.04657+1.7682*ii
-1.33218+1.90686*ii, -1.76915+2.9698*ii, 3.87902+5.81288*ii, -2.60689+5.93378*ii, 2.98008e-121-2.51208e-121*ii, 2.19491-5.15381*ii, -1.95291-4.33825*ii, .079429-.119028*ii
-.29442-2.15249*ii, 1.87536+1.85703*ii, -1.61719-1.23999*ii, 2.89161-2.33972*ii, 0, -1.9633-3.35452*ii, .901345-1.26273*ii, -.389415+.298586*ii
2.30833+.234426*ii, .263458+.861565*ii, -.11496+.258815*ii, -.0805462+.0542645*ii, 1.73118e-128, -.008619-.852444*ii, .225861-.977642*ii, -1.4334-3.22707*ii
-.109923+.464819*ii, .598659+1.96415*ii, -.40842+.0372859*ii, .896563-1.17521*ii, -1.09071e-213*ii, -1.24337+1.4489*ii, -.822752+1.24557*ii, -2.42822-.22168*ii
3.81721-1.33032*ii, -.83491+.489544*ii, -.0307513-.113562*ii, 8.38654+2.6251*ii, 6.04609e-138+6.18045e-137*ii, -2.43709-2.35871*ii, -2.34993+2.86018*ii, -2.22159+8.20416*ii
-1.84486+4.12022*ii, -1.15345+2.40175*ii, -2.0934-5.2644*ii, -3.94664-.695303*ii, -2.31978e-31+2.36216e-31*ii, 1.5659+.444426*ii, -.763592-.463917*ii, -.0652224+.164019*ii
-2.18976+.806032*ii, 1.52507+1.16961*ii, .0016367+.436306*ii, .84767+.605875*ii, 0, .122279+.746745*ii, -.823247+1.07088*ii, .008598-2.29194*ii
.374118-.253841*ii, -.958212-1.96779*ii, .053468-.58934*ii, 1.68504-.010224*ii, -4.35667e-121-1.45222e-121*ii, -.614222+.432372*ii, 1.69745-1.32522*ii, .152686+1.68296*ii
1.24033+1.04874*ii, 1.58818+1.29906*ii, -1.7106-2.01439*ii, -1.38797-1.14551*ii, 7.74518e-120-1.23923e-119*ii, -.533126+2.21803*ii, 2.60462-.122394*ii, -.244935+.288433*ii
-1.2085-2.43106*ii, 1.85596+.233578*ii, -1.7579+2.53571*ii, -.087175-1.07098*ii, 8.90209e-67+2.74481e-66*ii, -.821856-1.52478*ii, .880049+.17167*ii, -.184653-.266355*ii
-.118543-.0503442*ii, .622931-2.02825*ii, -1.57885+1.00672*ii, 1.32221-1.96564*ii, 4.22664e-154-6.32939e-155*ii, -.535102+.549955*ii, 1.09879-1.21425*ii, -.450296-.287121*ii
-1.03725+2.18755*ii, .59745+.306833*ii, 1.35999-1.71851*ii, -.970195-3.02488*ii, 2.11157e-237*ii, -.996187+1.73359*ii, -.681356+3.27026*ii, .283164+.35781*ii
-.456562-.14657*ii, 1.16468-.578032*ii, .86266+.5553*ii, .411696-.750108*ii, 2.57378e-85-5.63014e-86*ii, -.175378-.149451*ii, -.71842+1.79501*ii, .819598-.527581*ii
4.29243-4.43704*ii, -.859343+3.3967*ii, -.336625+1.0675*ii, .905557-.849369*ii, 1.15782e-43-7.8823e-44*ii, 1.92265-.540059*ii, -2.53399+.655751*ii, -.268681-.852039*ii
.045792-1.18646*ii, -1.4148-2.97486*ii, -2.67507-.938728*ii, 1.11635+.517842*ii, 1.90272e-235-7.34827e-236*ii, .016134+1.39888*ii, 1.57277+.415977*ii, -.332835+.116798*ii
.108079-1.7485*ii, -3.08369+1.3536*ii, .0997587-.126321*ii, -1.01945+2.99023*ii, 8.73326e-263+1.1388e-262*ii, .719285+.433143*ii, -1.43324+1.79655*ii, 3.85037+4.8756*ii
.323787+.0190917*ii, -.051195+1.30057*ii, 1.77528-.817285*ii, 1.82797+1.21374*ii, 0, -.19383+1.16818*ii, -.661542+1.11937*ii, .464784+.213972*ii
-.545931-.004066*ii, .122421+1.29795*ii, -.727532+.840967*ii, .029113-1.06512*ii, -4.30927e-187+5.7457e-188*ii, 1.09423-1.51953*ii, -.221545-.288974*ii, -.588367-.680103*ii
.085522+1.09917*ii, -.311104-2.1375*ii, -1.71751-1.37287*ii, -.393328+1.76471*ii, 2.19181e-193+1.0959e-192*ii, .800094+1.43935*ii, .59612-1.49915*ii, -.355253+.283967*ii
-.197542+.87532*ii, .332088+1.1227*ii, .312088+1.0976*ii, .026029-.683382*ii, -1.91524e-32+8.70412e-32*ii, .139979-.295487*ii, .462835-.168723*ii, .239676-.842929*ii
1.58172+.170103*ii, .248017-.258349*ii, -.224109+1.83895*ii, .0905705+.235309*ii, 1.18196e-225-1.60408e-225*ii, .184793+1.39947*ii, 1.08021+1.57004*ii, -.065301-.535831*ii
-.144523-1.56269*ii, .649005-1.84201*ii, -.718536-.074016*ii, -.17569-.375955*ii, -5.86093e-178-1.85082e-178*ii, -.101898-2.33927*ii, 1.79423-1.0315*ii, -1.37711+.141855*ii
1.72034+2.87175*ii, 1.25149+2.46576*ii, .37242-.354115*ii, .985762-.739436*ii, 4.98664e-51-2.61012e-52*ii, -2.25596+1.54553*ii, 1.42999-1.45447*ii, 1.41018+1.34087*ii
.817231+1.02736*ii, .695207-.267088*ii, .834318+.339064*ii, -.635271-.550042*ii, 1.06449e-108-3.40637e-108*ii, .178176+1.01117*ii, -1.2829-.313576*ii, 1.02869-.418055*ii
.555047-.906332*ii, -.356046+.213665*ii, -.777756+.997865*ii, -.82019+.057562*ii, 3.93311e-247+1.78778e-246*ii, -.442024-.376614*ii, -1.06108+.499739*ii, -.485904-.623417*ii
-1.40941-.163301*ii, -.729532-1.2913*ii, -2.17188-.498957*ii, .609393+.147504*ii, -5.62682e-28+2.0265e-28*ii, -.344731+.648924*ii, .872295-.43413*ii, -.437349+.100475*ii
-.281386-2.00039*ii, 1.12573+2.21192*ii, -1.24034-1.11784*ii, 1.15682-.870107*ii, -7.78637e-64+2.84867e-64*ii, -.735894-1.09386*ii, -2.65712+1.4563*ii, -.444882+.400946*ii
-.684999-1.88438*ii, -.731653-6.95973*ii, -4.44397+.652735*ii, 3.92492-.457766*ii, 1.38811e-178+2.09181e-178*ii, .902307-.278651*ii, 1.7072+.004271*ii, -.220272-.0323538*ii
.714413+.768489*ii, .260236+1.86285*ii, .47299-.199226*ii, -.213792+.682382*ii, -3.17279e-217-7.25209e-217*ii, -1.05709+1.46484*ii, 1.14911+.677632*ii, 1.79564+.756331*ii
.367353-.212686*ii, .417165+3.93055*ii, .37738+.417679*ii, -.272549+2.47212*ii, 7.15928e-224-3.5121e-224*ii, -.761635-6.07008*ii, .127406+1.46067*ii, 1.19096-1.31813*ii
.465037-.720283*ii, 1.08024+.765725*ii, -2.13665+.644273*ii, -.37639+2.36624*ii, 1.1671e-313+2.65249e-314*ii, -.824937-1.63577*ii, -1.46089+.582639*ii, -.429015-.129363*ii
-.820144-.449184*ii, .354558-.72197*ii, -.590283+.127007*ii, .021931+.949571*ii, -1.25673e-88-1.25673e-88*ii, -.429261-.326492*ii, -1.10924+.527183*ii, -1.61914-.348379*ii
-1.13392-.365582*ii, 2.43427-2.21121*ii, .169189-.204407*ii, .765383+.148348*ii, -8.65592e-129+4.11156e-128*ii, .494916+3.56566*ii, -.326445+1.3064*ii, 2.40301+2.90322*ii
-.274857+.102382*ii, -.0976395+.144621*ii, -.195536+1.69994*ii, -1.51506-.317168*ii, -1.03613e-317+3.10839e-317*ii, -.564285+1.17869*ii, 1.4597+.370523*ii, -.066781-.580575*ii
-1.12166-1.65842*ii, 1.34403-.531167*ii, .813163-.339287*ii, -.32515+.0203332*ii, -6.01354e-73-1.41495e-73*ii, -2.39103+.610978*ii, -.474604-.949239*ii, 1.04742+.437028*ii
.246608+.670018*ii, .385673-.627541*ii, -.399378+.308159*ii, .244688-.64197*ii, 5.15292e-231+5.34615e-230*ii, -.17464-2.5415*ii, -2.31409+.570361*ii, -1.56948-1.21101*ii
1.36571+2.71826*ii, -4.26538+.094961*ii, -.14551+.188885*ii, -4.79771+2.96139*ii, -1.29382e-170-7.24537e-171*ii, -5.47171-2.89488*ii, 4.6365+.903701*ii, -2.55951-3.32247*ii
3.27275+.418854*ii, -.988692-4.8961*ii, .217231+.813057*ii, -.937444-2.07663*ii, 4.15478e-165-7.80082e-166*ii, -.563935+1.9002*ii, -2.84419-.696788*ii, .306715-1.14798*ii
1.58533-.301886*ii, -2.69206-.366699*ii, -.427018-.286563*ii, 1.8791-2.68677*ii, 4.10645e-223-5.61936e-223*ii, -.225086+2.46389*ii, -.891622-4.15674*ii, -1.61466+1.08357*ii
-1.31682+3.12603*ii, .191565-.36803*ii, -.256105+1.01509*ii, 1.09667-3.29823*ii, -8.99099e-256-3.57975e-256*ii, .962904-.644261*ii, 1.25963+.190204*ii, -.233671-.926175*ii
-.902774+.436468*ii, .895553+.1049*ii, -.573632-.381652*ii, -.113273+2.01815*ii, -3.0487e-261+1.01623e-261*ii, -.622602-.295502*ii, -.333809-.336581*ii, -1.20838+.803965*ii
1.15424+.720013*ii, 1.05797-.329937*ii, 1.507+.74821*ii, -.415246+3.01538*ii, 2.5281e-61+4.86173e-62*ii, .911538-.583169*ii, -2.37721+1.15189*ii, .532346-.264305*ii
-1.27954-1.77195*ii, .403932-.660544*ii, -1.36096+.040289*ii, -.727149-1.11203*ii, -6.07716e-64-6.53295e-63*ii, -.407299+.0971544*ii, -1.94932-1.73974*ii, -.734135-.021733*ii
4.94277-1.14559*ii, .156276-2.76177*ii, -4.77245+1.10338*ii, -.182553-1.27881*ii, 4.15816e-112+3.24857e-112*ii, -2.25343-2.06538*ii, 1.56979+.798687*ii, -.198904-.0459863*ii
-.18084-1.39055*ii, .214898-.663878*ii, -1.62195+.737599*ii, .570724+.886721*ii, -1.34525e-42-2.28692e-42*ii, 1.05524-.949851*ii, -.0010127-.310542*ii, -.510886-.232331*ii
-1.22205+.717061*ii, .143059-.269019*ii, -.23998+.612513*ii, -.468866-.554716*ii, 4.14636e-237+4.4535e-237*ii, .0459399-.155499*ii, -.443732-1.7223*ii, -.554531-1.41536*ii
.000771-.54015*ii, -.950956+.824676*ii, -.485457+1.47239*ii, -.333737-1.52818*ii, 1.13196e-72-9.05568e-72*ii, -.904328+.220613*ii, -1.84789-.27409*ii, -.201971-.612577*ii
-.998345-.547409*ii, 1.26828-.762319*ii, -.250861-1.43461*ii, 1.77702+1.66353*ii, -3.81605e-91-1.16974e-91*ii, -.482815+.0800172*ii, -1.11256-1.13395*ii, -.118272+.67637*ii
.213601+.651277*ii, .947388+.285622*ii, 1.73798+.495602*ii, -1.19357+.195303*ii, 1.00104e-146+1.69551e-145*ii, -.664393+1.28304*ii, -1.11318-.122067*ii, .532111-.151737*ii
.167408+1.34293*ii, -.159418+1.56201*ii, -3.36032-.066553*ii, -.627028-.780578*ii, -1.49234e-31-4.80423e-31*ii, .793503+1.11414*ii, -1.02935-.75455*ii, -.297474+.0058917*ii
-.675483+1.01911*ii, .938168+.580485*ii, .821334+.300474*ii, 1.67918+2.02761*ii, 2.111e-142+1.42548e-142*ii, .473833-.0343491*ii, 1.2141+1.08085*ii, 1.07382-.39284*ii
2.17283+.697084*ii, .309996-1.97388*ii, 2.51435-.551151*ii, .61031-1.28125*ii, -1.72425e-185-3.81101e-186*ii, -1.50507-1.20077*ii, .681208+.795736*ii, .379483+.0831836*ii
-1.92577-.070229*ii, .206324-.13852*ii, -1.58035-.038857*ii, 2.61252+1.66867*ii, 1.04132e-193-7.10826e-194*ii, -.222214-1.17637*ii, -2.33469+3.3792*ii, -.632388+.015549*ii
-2.15148+1.26646*ii, -1.08394+.121786*ii, -.593606+1.85011*ii, .673942-.355428*ii, 4.12234e-229+6.1835e-230*ii, -.876484-1.36944*ii, 2.2998-1.28188*ii, -.157235-.490059*ii
-.457655+.565023*ii, .573363-.190803*ii, -.278562+.434999*ii, -1.38291-.534471*ii, -2.55144e-58-1.45619e-58*ii, -.0476748+.0567255*ii, -.587139-.045102*ii, -1.044-1.6303*ii
.939306+2.86151*ii, 1.56852-.385187*ii, .278618-.476627*ii, -1.17475+.977879*ii, -1.19347e-253-1.27872e-253*ii, .902471+1.64475*ii, 2.71391+.96073*ii, .914097+1.56373*ii
.121783+.705415*ii, -.631971+.117685*ii, -.130391-2.01342*ii, .34301-.503428*ii, 4.08782e-31+5.88527e-31*ii, -.606125+.134499*ii, .525665-1.13712*ii, -.0320304+.494594*ii
.293847+.316908*ii, -.69365-1.7275*ii, -.447822+.343606*ii, -.285505+.0113527*ii, 1.20424e-46-2.73691e-47*ii, -.963115+1.28941*ii, 1.05216-.327716*ii, -1.40555-1.07846*ii
-2.98509-1.30367*ii, 1.28976-.035687*ii, -.641291+.097135*ii, -2.82221+.261106*ii, 5.36333e-248-1.56431e-247*ii, .140297+.789738*ii, -1.02939-.815325*ii, -1.52438-.230895*ii

component_2:
equations:
w*p-1
-1.02*m2*d1^2*d2-2.03*m2*d1*d2^2-1.01*m2*d2^3+1.01*m1*m2*p^2
points:
.0479192+.408998*ii, -1.00614-.610284*ii, 1.66878+.221155*ii, -1.0277+1.09697*ii, 1.96693-.704639*ii, -.276287+.346421*ii, -.574892+.083482*ii, .588897-.078043*ii
-.309139+.0244243*ii, -.652132+.521836*ii, -.513015-1.31176*ii, 2.41743-.703939*ii, -.474022-.879218*ii, .206735-.120955*ii, .248547+1.08628*ii, -.25859+.661204*ii
.525141+1.11488*ii, -.077006-.98611*ii, .835236+1.70062*ii, -2.72949+.159239*ii, 2.70051+.283349*ii, -.570095+.364402*ii, .21288-1.10567*ii, .232675-.473747*ii
.438837+.857589*ii, .247909+.0695112*ii, -1.10387+.116899*ii, .534113-.940633*ii, .627717-.232666*ii, -.0707294+.0491502*ii, .967817-.299254*ii, -.895854-.09487*ii
.831698+1.25643*ii, .288094-.206001*ii, -.588415+.459572*ii, -.556954+.040581*ii, 1.61306-.422285*ii, -.196023+.315384*ii, .943079-.814301*ii, -1.05557-.824436*ii
-.689448+.244197*ii, -.942754-.044260*ii, .760389-.31128*ii, .071848-.529275*ii, .788005-.103361*ii, -.226564-.0192082*ii, -.125599+.889021*ii, 1.12636+.461096*ii
2.31244+.776885*ii, -1.15105-2.23318*ii, -.701433+1.96322*ii, -2.51505+2.0136*ii, -.767196+2.01121*ii, .819364+.294495*ii, .298461-.488166*ii, -.161388-.451704*ii
.182621+1.58492*ii, 1.07335-2.23687*ii, -2.21386+.982053*ii, -.434579-.745315*ii, 2.28521-.601268*ii, -.602689-.580397*ii, .464577+.931647*ii, -.377431-.167426*ii
-3.49814+.30677*ii, 4.47096-.829203*ii, 2.04464-.013817*ii, .0336125+.233389*ii, -1.45162-1.62671*ii, .37025+.118595*ii, -.296542-.437096*ii, .489061+.0033049*ii
-.723404+.752255*ii, -2.67919+.177553*ii, -3.42746-.521651*ii, -1.88558+1.29496*ii, .107089-.596202*ii, .0624664-.0607507*ii, .379604+.42997*ii, -.285156+.0434001*ii
-.791679+.392599*ii, .987308+.236753*ii, -.115278-1.06112*ii, .00450441+.00716638*ii, .470855+.0236021*ii, .153242+.352698*ii, -.27889-.373148*ii, -.101187+.931408*ii
1.49046-2.94114*ii, -3.71577+1.87395*ii, 1.46551+1.04227*ii, -4.2961+2.55756*ii, -1.44047-.263453*ii, -.967137-.288589*ii, -.34308+.727971*ii, .453151-.322281*ii
-.242823-.3485*ii, -.717875+.322224*ii, -2.202+.126046*ii, -2.21496+.014415*ii, -1.1746-.426037*ii, 1.60679+1.33625*ii, -.0205563+.0965352*ii, -.452649-.0259102*ii
-2.80818+.086453*ii, 1.27684-.898203*ii, .673232+.963322*ii, -1.02246-2.06763*ii, 3.02624-.530797*ii, -.740875+.081144*ii, 1.37275+.740637*ii, .487414-.697438*ii
1.3471+2.78277*ii, .128196-1.14825*ii, -.660709-.004966*ii, -1.39137-1.19722*ii, -.349982-.696006*ii, 1.9664+.54521*ii, -.217747-1.18305*ii, -1.51344+.011375*ii
1.09928+1.75703*ii, -1.0094-1.30551*ii, -.109417-.540927*ii, -.147126+1.24624*ii, -.309208+2.27627*ii, .109668+1.55552*ii, -1.22592-2.19216*ii, -.359246+1.77601*ii
-1.40947-.418097*ii, .0606125-.375779*ii, -.421971-1.08639*ii, -.379796+.457828*ii, 1.31512-.138799*ii, .64903-.888942*ii, .224361+.340432*ii, -.310659+.799813*ii
-1.14816+1.05428*ii, .848529+.862414*ii, 2.26024+2.36954*ii, .019405+.0409738*ii, 2.61531+1.14088*ii, 1.69612-.38211*ii, -1.71154+.33603*ii, .210776-.220969*ii
.547011-.690285*ii, -1.69051-.342499*ii, 1.34389+.325656*ii, 1.2562+1.68541*ii, -.420299+1.14164*ii, 1.27958+.942283*ii, .309653-.155705*ii, .702838-.170314*ii
1.90834+.023168*ii, 2.03995-1.79462*ii, -1.69644-.99031*ii, 1.18189-.032632*ii, -.422211-.184752*ii, .914052-.52286*ii, .195212-.0310384*ii, -.439649+.256649*ii
-1.65801+1.27011*ii, 5.54091-1.0587*ii, 4.64063-1.41348*ii, 2.37259-3.25786*ii, -1.89824-1.9483*ii, -4.04459-1.63724*ii, 4.24755+1.57922*ii, .197193+.0600627*ii
.656017+1.79438*ii, .00189+1.07369*ii, -.676595+.582172*ii, -.224582-1.93906*ii, .728988-.869435*ii, -1.60763-.297209*ii, .091167-.722178*ii, -.849242-.730725*ii
.714034-.103155*ii, -1.56856+1.76289*ii, -1.42844+.39106*ii, -.001187+1.02554*ii, -.264859-.745813*ii, -1.08454+.110025*ii, -.213276+.156031*ii, -.651253-.178291*ii
-1.54508+2.45605*ii, -.224727-1.33476*ii, .369728-.265848*ii, -2.66428-.117759*ii, -.294641+2.20846*ii, .329594-.931973*ii, -2.30546-.336956*ii, 1.7829+1.28197*ii
1.84931-.54542*ii, 1.16234+.625283*ii, .451924+1.30253*ii, .874572-.216562*ii, .708719+1.28365*ii, .526709-1.04589*ii, .191657-.147992*ii, .237753-.685247*ii
-1.13366-1.70649*ii, 1.44936+.617491*ii, .504064+1.97913*ii, 1.44509-1.54965*ii, -1.90646+1.18592*ii, 1.13143-.263993*ii, -1.681+.304142*ii, .120848-.474493*ii
.135195+.355232*ii, -.121241+3.59113*ii, 2.81841+.809784*ii, .876255+.243118*ii, -.174501-3.54637*ii, -1.26654-.076817*ii, 1.53235+.036328*ii, .327753-.0941696*ii
-1.15421-.583222*ii, .654124+3.6864*ii, .75545+.497466*ii, 1.63131+3.2188*ii, -1.59682+1.27352*ii, .985423-3.75391*ii, -.164722+2.8404*ii, .923333-.608017*ii
-.218469-1.74912*ii, -1.30271+.506292*ii, -1.06969-.242464*ii, .521269+.697708*ii, 1.42242-.098118*ii, -.497246-.242365*ii, -.220818+.820495*ii, -.889164+.201544*ii
3.49165-5.33832*ii, -.452413-4.63396*ii, .0193364+.346293*ii, -.802673-3.16507*ii, -1.36609-2.70765*ii, .448279-1.54203*ii, -.37322-2.05476*ii, .160744-2.87875*ii
