variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.0148605+.405517*ii, -3.15527+6.64969*ii, .964992-.15004*ii, -3.33474-.884639*ii, 1.28099+.639052*ii, -.015416-.626679*ii, .408292-1.33915*ii, 2.7031+2.23812*ii, -.000869583-.00307341*ii, -6.9359-1.83591*ii
.0606577+.448886*ii, .440374-7.35168*ii, .514544+.553317*ii, 1.62378-1.23993*ii, -2.41013-1.93514*ii, .328322+.177498*ii, .655082+.653681*ii, -4.04279-1.67972*ii, -.00284409-.00206758*ii, 5.24874-1.71094*ii
-.195314+.422326*ii, -3.44638-.908492*ii, .666872+1.20244*ii, .075299-1.57797*ii, -.512233+.026502*ii, -.57005-.178132*ii, .651711+.340001*ii, -1.06714+1.01988*ii, -.00789655-.0171999*ii, -.265197-3.85952*ii
-.0160134+.405567*ii, -3.12523+6.65892*ii, .965014-.147215*ii, -3.34181-.884641*ii, 1.28805+.628816*ii, -.013794-.627075*ii, .412295-1.34116*ii, 2.71166+2.22107*ii, .000833188+.0030914*ii, -6.94112-1.815*ii
.0633904+.449387*ii, .499364-7.32653*ii, .51561+.551964*ii, 1.609-1.22033*ii, -2.3995-1.95343*ii, .326413+.176205*ii, .650397+.645704*ii, -4.02212-1.70615*ii, .00291925+.00201138*ii, 5.23385-1.65812*ii
-.764589+.971975*ii, -.707519-1.18033*ii, .42655-1.27415*ii, .333768+.612168*ii, -.45312-.311102*ii, .29355-.253306*ii, -.850207-.143642*ii, -1.67324+.087971*ii, -.751625-1.40599*ii, .127001-.391652*ii
1.53427-2.09027*ii, -1.36104-2.86178*ii, .389006+.650154*ii, .0172011-.0387547*ii, -3.06243-.143346*ii, -.0484272-.0236966*ii, -.0546166-.0954152*ii, .0170051+.00685372*ii, 1.16218+.083502*ii, 2.01286-1.87554*ii
-.297995+.696648*ii, 1.08044+.718328*ii, -.659682+.70969*ii, 2.39431-1.5191*ii, 1.14348-.916944*ii, -.253453+.503678*ii, .344788+2.12067*ii, .706489-.952805*ii, -1.83701+.216628*ii, .439009-.364784*ii
-1.95392-.712486*ii, -2.64985+1.21966*ii, .823048-.429018*ii, .190662-.107767*ii, .214978+1.65365*ii, .111079-.100964*ii, -.449321+.0747246*ii, -.00530367-.0211224*ii, -.253054-1.70877*ii, -1.74281-2.38989*ii
1.9808+1.87506*ii, -.631797-.216029*ii, .127396-.848856*ii, -.141022+.0945117*ii, -.911143-1.90121*ii, -.120916+.0178112*ii, -.456552-.0772171*ii, -.613476+1.88381*ii, -.933716+.021454*ii, -.421198+.0439804*ii
-.581767+.871089*ii, -.025022-1.35161*ii, .294083-1.16183*ii, .386862+.725355*ii, -.52442-.570036*ii, .26631-.264752*ii, -.856912-.084997*ii, -1.51292-.24597*ii, -.696371-1.22923*ii, .447863+.0916475*ii
2.78435-3.28117*ii, -4.81505+4.8598*ii, -.727131-.226603*ii, -.199295-.0804063*ii, -1.86108+2.37587*ii, -.0578364+.107436*ii, -.818734+.43004*ii, 5.07759+3.63653*ii, .00308842-.00281736*ii, -3.17652-2.80575*ii
-.34803+.742824*ii, 1.80125+1.64036*ii, -.599593+.662442*ii, 1.86604-1.42843*ii, 1.50359-1.11045*ii, -.188234+.43431*ii, .411629+1.88328*ii, 1.20943-1.24474*ii, -1.77402+.346148*ii, -.344446+.311775*ii
-1.76536+.039560*ii, -1.97887+1.72602*ii, .978238-.322748*ii, .222968-.0894825*ii, .703532+.99649*ii, -.152326+.0851063*ii, -.390079+.16679*ii, .00617175-.0242228*ii, -.462759-1.57697*ii, -2.12252-1.79635*ii
1.8597-2.31781*ii, -1.26005-3.35091*ii, .378211+.619419*ii, .0280827-.035896*ii, -3.47843-.256873*ii, .0451027+.0288564*ii, -.0309748-.131846*ii, -.014384-.00362554*ii, 1.28873+.183391*ii, 2.43709-1.83169*ii
-.34594+.696775*ii, 1.05454+1.62867*ii, -.597356+.707026*ii, 2.01565-1.71921*ii, 1.44755-.855465*ii, -.177752+.48935*ii, .50061+1.9992*ii, 1.15291-.875107*ii, -1.85505+.326087*ii, -.373201-.34282*ii
-.380657+.820367*ii, -1.21252+.073617*ii, -1.151-.846844*ii, 1.90124+1.18194*ii, .148999+.431976*ii, -.452072-.584437*ii, -1.69335+1.1098*ii, -.267535+.924206*ii, -1.62392-1.2567*ii, .483978-.34204*ii
.042792+.732066*ii, .937364-2.50099*ii, .698141+.548944*ii, .151437-.413804*ii, -.790343-1.73159*ii, -.20341-.0114725*ii, .309412+.0931548*ii, -1.58535-1.18898*ii, .0716193-.0006606*ii, 1.35615-.337661*ii
1.85019-2.34277*ii, -1.28831-3.31295*ii, .376679+.620909*ii, .0270307-.0359572*ii, -3.47367-.226471*ii, .0450313+.0283835*ii, -.0342274-.129855*ii, .0143402+.00380829*ii, 1.29187+.176353*ii, 2.41082-1.85086*ii
.0028524+.359599*ii, 15.9671+1.55431*ii, -.06096-.612622*ii, .044181+4.53924*ii, 1.67517-5.46296*ii, -.285508+.352087*ii, -1.63218+.028835*ii, 2.83349-8.44631*ii, .000416702-.0000832268*ii, .8677+12.7999*ii
-.068508+.343361*ii, 1.28825-.630978*ii, -9.9383-4.08005*ii, -6.122-7.05964*ii, -.000420849+.00098954*ii, 8.28049-7.76112*ii, 2.84341-1.61841*ii, .695475+.602609*ii, -5.01584+6.34703*ii, .0121632+.344012*ii
-1.93607-.729994*ii, -2.7138+1.22437*ii, .817332-.430922*ii, .192446-.111564*ii, .194315+1.67908*ii, .110409-.10242*ii, -.45403+.0755121*ii, .00552745+.0206145*ii, -.250591-1.71018*ii, -1.74705-2.43239*ii
1.06727+2.4132*ii, 2.45537+1.13436*ii, -.06284-.783759*ii, .0461443+.151449*ii, .652053-2.66431*ii, -.0572031+.0917456*ii, -.316229+.272992*ii, .0312636+.0166281*ii, -1.46572+.167005*ii, -1.00091+2.24327*ii
.347704+1.42579*ii, 1.31674+1.05035*ii, -.076043-.960845*ii, -.0294283+.393065*ii, .349511-1.44746*ii, .141592-.153895*ii, -.570659+.094712*ii, .101395-.0112756*ii, -1.14928-.362562*ii, -1.04681+1.38602*ii
2.07258+1.35633*ii, -.372881-1.45045*ii, .180437-.789257*ii, -.145673+.0095495*ii, -1.56856-1.96264*ii, .104937+.0204017*ii, -.31487-.177788*ii, -.963496+1.42136*ii, -.598786+.114317*ii, .527801-.039677*ii
-2.35563+.141992*ii, 1.45244-.707236*ii, 1.18077+.252856*ii, -.035137+.0303339*ii, .610591-.447888*ii, -.0130022-.0889633*ii, .0784627-.0764448*ii, -1.14608-2.72552*ii, .133375-1.11231*ii, -.22043+.0118563*ii
-.408496+1.03585*ii, .318359-.365368*ii, .092745-1.23851*ii, .267991+.770759*ii, -.15476-.678565*ii, .247641-.298324*ii, -.90786-.037255*ii, -.922983-.107679*ii, -.91654-1.07982*ii, -.177944+.567041*ii

