variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-25.7182-18.0839*ii, -.0585425-.0688173*ii, .08557+.601124*ii, -.523473-.057023*ii, -2.45156+5.4284*ii, -15.7235+12.0926*ii, 12.4316+10.933*ii, 13.6188-7.53266*ii, -.745482-6.65662*ii, .0403782+.132081*ii
2.44987-5.86066*ii, 6.5654+6.74267*ii, .181619-.532316*ii, -.37669+.565247*ii, -6.2501-4.1342*ii, -3.31806-5.50576*ii, 2.38988+3.59244*ii, -.0727151+.0230388*ii, .854893+.470076*ii, -.544605+3.65313*ii
.20068+.72268*ii, -2.74298-.602557*ii, -.399745-.912225*ii, .626154+1.31597*ii, 1.276-.439599*ii, 1.1726+.744352*ii, -.825368+.716597*ii, .0698283+.108054*ii, -.528456+.126774*ii, .605359-2.63472*ii
-45.3733-8.20305*ii, .0333599+.0709176*ii, -.459113-.270339*ii, -.531085-.068434*ii, .22652+8.81292*ii, -13.6928+25.7777*ii, 23.5357+7.46161*ii, 12.2484-18.1675*ii, -5.07801-9.0785*ii, -.103159-.0036274*ii
1.18936-7.38746*ii, 9.62722+8.05356*ii, -.513608+.075193*ii, -.450522+.700551*ii, -8.64074-4.02686*ii, -4.64352-5.95263*ii, 4.63945+4.16142*ii, .0650033-.0223423*ii, .568129+.261402*ii, -.704903+5.2808*ii
14.2141+2.87614*ii, -.117593+.0414947*ii, -.612219+.350765*ii, -.511076-.088528*ii, -.037731-3.79552*ii, 4.24086-7.46015*ii, -7.00989-2.72828*ii, -3.80838+6.57792*ii, .985742+2.94399*ii, .167163-.169881*ii
.349621+.597925*ii, -2.29946+.078588*ii, -.292138-1.00023*ii, .735165+1.40153*ii, .88729-.775542*ii, 1.17319+.291087*ii, -.580978+.929577*ii, -.0714932-.140071*ii, -.490786+.232194*ii, .495634-2.39736*ii
-2.65191-3.41359*ii, .144356+.257831*ii, .357972-1.12128*ii, -.510392-.085256*ii, -.65402-.490739*ii, -3.13588+1.19054*ii, 1.06249+1.96836*ii, 1.51578-.872876*ii, .387979-.938779*ii, .577224-.279651*ii
-61.4449-24.9113*ii, -.0325195-.0543369*ii, .390311-.256659*ii, -.524832-.067559*ii, -2.26774+12.8819*ii, -26.7221+32.0066*ii, 30.5653+17.2254*ii, 23.0963-22.6163*ii, -4.16109-13.956*ii, .0097587+.0778085*ii
-1.56444+1.17302*ii, .0310512-.326902*ii, -1.93892+1.79084*ii, -.956235-.086712*ii, .0448216-.0570007*ii, .664161+1.97676*ii, 1.59768-.986032*ii, .523039+1.34383*ii, -1.59502-.166799*ii, -.378696+.382309*ii
.39941+1.10169*ii, .482569-2.91037*ii, 1.96565-.228443*ii, -2.23428+.866736*ii, .1618+.0585295*ii, -.201282+1.26244*ii, -1.84727-2.11529*ii, .189604+.0508761*ii, .0626255+.373986*ii, 3.27189+.545201*ii
-1.96303+4.27273*ii, -3.01286-2.80555*ii, -.314961+.686186*ii, -.47778+.260367*ii, 2.97738+.855684*ii, 2.3278+3.63585*ii, -.174581-2.55253*ii, .0001973-.134272*ii, -1.46967+.200349*ii, .848597-1.79027*ii
.0851389-.423067*ii, .108192-.146156*ii, -1.12767+.26189*ii, -.608686+.76855*ii, -.665721-.543405*ii, -.0162181+.453495*ii, .273326+.322949*ii, .249244+1.21077*ii, -.706041-.100671*ii, .515786-.307495*ii
.409404+.266824*ii, -.128821-.0898688*ii, -2.24054-1.85724*ii, 2.393-.371148*ii, .0262001+.0473274*ii, -.430479-.440185*ii, 1.07874+.486561*ii, -2.20706+.926035*ii, -.0103536-.0254481*ii, -.80664-2.72664*ii
2.43664-6.08143*ii, 6.42641+7.02874*ii, .177177-.531034*ii, -.408585+.558206*ii, -6.25232-4.32072*ii, -3.35286-5.56431*ii, 2.39911+3.84493*ii, .0732383-.0245686*ii, .864433+.425731*ii, -.69232+3.67401*ii
-.480569+3.91244*ii, -3.61119-3.41989*ii, .732182-.046136*ii, -.563059+.530583*ii, 3.31676+.633696*ii, 2.23049+2.85944*ii, -1.80529-2.45792*ii, -.0346455-.116292*ii, -.800112+.438303*ii, 1.63513-2.24415*ii
-2.64648-.758471*ii, -.198042+.0036506*ii, -.275312+2.02866*ii, -.624733+.174951*ii, .0611778+.142839*ii, -.581561+1.63824*ii, 1.78604+.010838*ii, 2.33118+.050048*ii, -1.1457-.016617*ii, .0081418+.494374*ii
.40415+.266749*ii, .230291+.174092*ii, -.730705+.597375*ii, -1.31887-2.56028*ii, .739678-1.40285*ii, -1.03402+.543613*ii, .149932-1.38655*ii, -.269691+1.38773*ii, .0805629-.130905*ii, -1.20617+1.09602*ii
.432583+.334295*ii, 1.08072+.497374*ii, .77819+.404464*ii, -2.24747-2.20502*ii, .261773-1.95912*ii, -1.17922+.361552*ii, -.235088-1.70517*ii, -.107363+.365681*ii, .346351+.0796112*ii, -.223056+2.16436*ii
.239999+.23875*ii, .517633+2.05178*ii, .695396+.330277*ii, -1.88681-2.94489*ii, .696289-2.83818*ii, -1.13832+.06272*ii, .250258-1.15725*ii, -.0743685-.161396*ii, .426547+.0544714*ii, -1.48591+2.17977*ii
.421847+.0888361*ii, .31572-.129036*ii, -.077948-.910163*ii, -1.81337-1.97115*ii, .443408-1.69199*ii, -1.3784+.811689*ii, -.589854-.992615*ii, -.85644+.672265*ii, .513881-.453364*ii, -.13984+.82723*ii
1.1286-7.22199*ii, 9.83315+7.72475*ii, -.515199+.071159*ii, -.43032+.714417*ii, -8.68556-3.79314*ii, -4.67857-5.8578*ii, 4.67385+3.91406*ii, -.064831+.021291*ii, .560033+.283821*ii, -.521439+5.28151*ii
.308221+.252953*ii, -.0729758+.459575*ii, .783349+.445081*ii, -2.24207-.018276*ii, .037776-1.82275*ii, .074955+.644339*ii, -.686431-.572772*ii, .689542+.132766*ii, -.301026+.0987955*ii, .750972+1.2301*ii
-54.5416+4.85196*ii, -.0211442-.0684072*ii, -.403098-.294143*ii, -.529776-.068875*ii, 3.37913+10.1845*ii, -7.70786+33.6968*ii, 29.229+1.18611*ii, 8.21326-24.7795*ii, -8.58733-8.88094*ii, -.0210282+.0880592*ii
-1.55362+4.12785*ii, -3.05451-2.97231*ii, -.314446+.688019*ii, -.501222+.302703*ii, 2.95608+.865221*ii, 2.31218+3.42787*ii, -.470803-2.53925*ii, .0101571+.12991*ii, -1.39023+.240143*ii, .93868-1.84151*ii
2.288+1.27399*ii, .552094-.059422*ii, .89992+.459862*ii, -.649548-.375446*ii, .197591-1.27658*ii, .56668-1.12252*ii, -1.00785-1.68654*ii, -.509208+.70832*ii, .067194+1.06834*ii, .618939+.592047*ii
.511222-.16326*ii, .700669-.682378*ii, 1.04811-.092795*ii, 2.02575-2.45603*ii, 1.1046+.299667*ii, -1.97719-1.40765*ii, .63464-1.5863*ii, -.454639-.081351*ii, 1.03828+1.07221*ii, -.681677-.679737*ii
.490694-1.08432*ii, -.0767616+.0618503*ii, .304136+2.83424*ii, .390391+.326071*ii, -.0181466+.0546318*ii, -.030746-1.04327*ii, .545128-.263308*ii, 2.45225+1.19441*ii, -.714063+1.13907*ii, -.0533077+.317581*ii
1.11121-.055927*ii, .0568641+.104352*ii, -1.14409+.546977*ii, .192374-.186134*ii, -.150902-.636167*ii, .068637-.53009*ii, .203359-.217593*ii, -.141593+1.58067*ii, -.42042+.363694*ii, -.345001-.428139*ii
.339309+.048233*ii, -.633496+1.07772*ii, .759403+.250963*ii, -1.13375-2.84501*ii, 1.49996-2.13123*ii, -1.15478+.114827*ii, -.247469-1.02002*ii, .280642+.038113*ii, .564355+.139814*ii, -1.3975+1.04294*ii
-.634366+2.59065*ii, -4.22084-1.5661*ii, -.35842-.674598*ii, -.0920233+.49302*ii, 2.97438-.315439*ii, 1.95459+2.4852*ii, -1.21886-.551155*ii, -.0126491-.0878767*ii, -.811121-.078816*ii, .360166-2.7718*ii
-36.5482-6.81274*ii, -.0380069-.0793182*ii, -.495544-.291548*ii, -.530178-.067478*ii, .172617+7.01332*ii, -11.2292+20.8744*ii, 18.9174+6.07815*ii, 9.92248-14.4327*ii, -4.10101-7.3725*ii, .0036901-.121369*ii
.21691+.289717*ii, -.180599-.284422*ii, .12093-1.21878*ii, -.094895+.995381*ii, -.212176-.694024*ii, .0648958+.25007*ii, -.308963+.188415*ii, -.590943-.177585*ii, -.138422+.119475*ii, 1.22182-1.05495*ii
.389957-.141992*ii, -.120048+1.58771*ii, .104509-.757023*ii, -2.82532+1.83776*ii, -1.19512-2.73807*ii, .810079+.797933*ii, -.840805+1.11782*ii, .220378-.131627*ii, -.696808-.44104*ii, 1.41647+.850977*ii
-2.69457-.267858*ii, -.283339-.824477*ii, -1.94529-.79843*ii, -.558691-.098379*ii, -.0561569+.131952*ii, -1.06143+2.70815*ii, 1.47908+.414738*ii, -.2215+.438542*ii, -.75173-1.13187*ii, .121238-.944821*ii
.0275635-.115952*ii, -2.20139+1.54256*ii, -.170669-.710249*ii, -.882083-3.09409*ii, 2.22328-2.5999*ii, -1.04173+.732618*ii, -.38308+.0169957*ii, -.0442296+.0661951*ii, .578807-.472183*ii, -2.25441-.082415*ii
.240686-.0396739*ii, .718554+.545269*ii, .197858-.851124*ii, -1.61125+1.55057*ii, -1.26466-1.54728*ii, .201391+.401056*ii, -.326289+.437124*ii, -.253941-.124827*ii, -.433005-.102633*ii, 1.65654+.349969*ii
-35.6955+13.1694*ii, .0132747+.0854596*ii, -.424292-.380935*ii, -.53186-.070837*ii, 4.20225+5.83649*ii, .7642+24.0599*ii, 19.9179-4.47571*ii, .78664-18.0375*ii, -7.43785-4.4697*ii, .107525+.0503307*ii
-27.7099-38.597*ii, .0548291+.04896*ii, .134642+.503354*ii, -.522851-.062862*ii, -6.65619+6.67334*ii, -28.2864+9.36839*ii, 12.0618+21.9224*ii, 23.0714-4.55714*ii, 2.5935-9.82466*ii, -.0862302+.0528669*ii
1.25632-.386696*ii, 2.05818-.928819*ii, 2.3901+.613012*ii, .347577-1.64078*ii, .0647461-.0607058*ii, -1.95433-1.76543*ii, -.197815-2.19575*ii, .208734-.0898311*ii, 1.05932+1.38506*ii, .84132+1.05997*ii
-2.53421-2.13935*ii, -.0806763-.0944797*ii, 1.92012+.368376*ii, -.32222+.0350476*ii, .150329-.0960681*ii, -2.16781+.854658*ii, .891552+.600523*ii, 2.43168-1.55061*ii, .164183+.0742869*ii, .963706+.215069*ii
.112885+.144151*ii, -.00936929+.0475612*ii, -.002754-1.13992*ii, -.0535964+.0110373*ii, .006524-.900119*ii, -.440255+.178746*ii, -.00764128-.00648006*ii, -.704795-.111695*ii, .074893+.0448469*ii, .509756-.724899*ii
-3.81198-1.76929*ii, -.45458-.11466*ii, -1.7289-.192933*ii, -.60221-.086288*ii, -.239313+.0828804*ii, -1.83231+2.84132*ii, 2.14294+1.39441*ii, 1.17766+.048728*ii, -.817245-1.32829*ii, -.245521-.604023*ii
.642951-.136917*ii, 1.88141+.466372*ii, .166535+1.09433*ii, 3.61498-.63255*ii, -.430302+.883872*ii, -.752164-2.76147*ii, 2.23765-.901652*ii, -.251189+.116574*ii, .056287+1.82257*ii, -.740528-.97722*ii
.208248-.845712*ii, .110759-.0656035*ii, .63213+2.09872*ii, .454769+.516151*ii, -.0974031+.0809042*ii, -.145535-.862125*ii, .53122-.277116*ii, 1.98864+.602829*ii, -.549561+1.06841*ii, .37405+.107757*ii
.553346-1.50245*ii, -.0317253-.145545*ii, 1.18261+.585091*ii, -.0961175-.211591*ii, .111046-.569748*ii, -1.213-.807631*ii, -.37109+.0273286*ii, 1.39284+.250381*ii, .324375+.605966*ii, .548328+.076396*ii
.454683+.264228*ii, .135891+.085912*ii, -2.45198-1.62112*ii, 2.5551-.800065*ii, .00948763+.0516342*ii, -.573961-.620274*ii, 1.37316+.311352*ii, -2.2942+1.11469*ii, .0034004+.0285598*ii, -1.20841-2.53869*ii
.742879+.056263*ii, -.172706+1.98881*ii, -.997694+.314757*ii, 1.80454+1.43929*ii, -.708429-.92421*ii, 1.21849-1.51334*ii, 1.25958+1.17074*ii, -.0644384+.217676*ii, -.895012+.876485*ii, -.521272-1.40782*ii
.428148-.170919*ii, .307351+.345788*ii, 1.30794+.179616*ii, 1.75042-.726141*ii, .531543-.230659*ii, -.809367-1.52775*ii, .62533-.610076*ii, .2329-.658211*ii, .437168+1.22042*ii, -.135092-.697457*ii
.316429-.008259*ii, -.303309+.121196*ii, -.184813-.897681*ii, -.60175-2.28415*ii, .99092-1.42044*ii, -1.39469+.390634*ii, -.209276-.717801*ii, -.781343+.475932*ii, .605309-.23397*ii, -.843664+.004768*ii
-.0234984-.113621*ii, -2.37406+1.87017*ii, -.162025-.698188*ii, -.890876-3.101*ii, 2.28846-2.80641*ii, -.932832+.720107*ii, -.331403+.17409*ii, .0288717-.0637284*ii, .5417-.481149*ii, -2.42774-.071689*ii
-4.46918+13.9944*ii, -.0519618+.147429*ii, -.40953+.632651*ii, -.553193-.086544*ii, 3.07878-.473749*ii, 7.37445+5.59193*ii, 3.68345-7.3548*ii, -4.93551-3.9805*ii, -3.55839+1.3348*ii, .101971+.218563*ii
.0216851+.195829*ii, -1.45022+3.43525*ii, -.530472+.445523*ii, -.873339-4.10691*ii, 2.01002-3.47071*ii, -.77774+.099304*ii, .785313-.260084*ii, .0447318+.0714485*ii, .28522-.18365*ii, -3.76704+1.16378*ii
-.014951-1.04964*ii, 4.53485+.528593*ii, .353982+.630286*ii, .195568+1.88641*ii, -3.5274+.125738*ii, -.959634-1.58019*ii, 1.97713-.233479*ii, -.105176+.0185755*ii, -.519393+.924153*ii, 2.05424+1.36772*ii
-5.60358+.580062*ii, .077106+.573292*ii, -2.12565-.126681*ii, -.649934-.142615*ii, -.135892+.0245286*ii, -.715858+4.15752*ii, 3.72468+.422153*ii, .218592-1.13585*ii, -1.61155-1.363*ii, -.580986-.223696*ii
.360475+.0088198*ii, .20217-.0811386*ii, -.185445-1.15895*ii, .501515-1.2013*ii, .377875-.73298*ii, -1.12116-.203538*ii, .191379-.428617*ii, -1.06654+.209287*ii, .475056+.110065*ii, -.238433-.758238*ii
.203665-.43756*ii, -.195885+.045598*ii, 1.23945+.328496*ii, .589919-.130114*ii, .450852-.44355*ii, -.604096-.718912*ii, .0632137-.284625*ii, .836485-.401408*ii, .171367+.830762*ii, .40425-.414602*ii
.527205+.221425*ii, -.249128-.442548*ii, .8074+.360667*ii, -3.08765-1.07486*ii, .589081-1.836*ii, -.569887+1.20065*ii, -1.38983-1.25035*ii, .593514+.716543*ii, .0674143-.217116*ii, .703423+1.63229*ii
.331463-.431054*ii, 1.93386+2.73591*ii, -.689044+.135184*ii, -1.33842+3.44511*ii, -3.21885-2.11438*ii, 1.40948-.633163*ii, 1.04139+1.71886*ii, .132147-.0626087*ii, -1.46848+.208597*ii, 1.52532+.931615*ii
.398962-.457502*ii, -.137265+.086188*ii, .117302+2.04112*ii, .976698+.694932*ii, -.0267374+.153715*ii, .342904-1.00468*ii, .707598-.16959*ii, 1.64318+.779736*ii, -.740397+1.1429*ii, .088587-.400592*ii
3.52728-13.1916*ii, .126025+.0256987*ii, -.744317+.07005*ii, -.509875-.050017*ii, -3.06535-.886463*ii, -7.38299-4.12899*ii, -2.45827+6.54965*ii, 5.13278+4.91539*ii, 2.35957-1.21467*ii, .0868829-.246963*ii
1.22965-7.30896*ii, -.129055-.0630145*ii, .609246+.77659*ii, -.450334-.0761124*ii, -1.26322-.571535*ii, -4.29668-2.01945*ii, -1.11006+3.19788*ii, 3.88903+2.11564*ii, 1.17055-.275956*ii, .387034+.138161*ii
.936874-.681524*ii, .0461921-.118724*ii, -.3608+2.44025*ii, .629065-.095004*ii, .0378647+.0803525*ii, .004982-1.11282*ii, .524607-.51773*ii, 1.60523+1.68739*ii, -.633779+1.04172*ii, -.382903+.0336904*ii
.538855+.145134*ii, -.184111-.208995*ii, -.677148+.763435*ii, -.143966-2.28653*ii, 1.03133-.71457*ii, -.9216+.039820*ii, .254276-1.253*ii, -.051743+1.40203*ii, .0977755+.227668*ii, -1.24508+.198717*ii
7.38866+10.4024*ii, .117983-.0879344*ii, -.567422+.495386*ii, -.535077-.109576*ii, 1.71594-2.60557*ii, 7.34989-2.04105*ii, -2.81366-6.37568*ii, -5.81826+2.14169*ii, -1.27239+2.84214*ii, .250172+.0651297*ii
.474042-.0124071*ii, -.63106+.058569*ii, -.016691-.843061*ii, -2.97741-.231923*ii, .13199-2.21993*ii, -.295251+1.42523*ii, -1.41429-.073000*ii, -.076607+.64437*ii, -.054261-.710124*ii, .799682+.786765*ii
-.004157+.226446*ii, -1.30242+3.87596*ii, -.530258+.429472*ii, -.922418-4.2022*ii, 1.90617-3.73864*ii, -.749664+.001573*ii, .955405-.191409*ii, -.0342497-.0760739*ii, .275528-.18216*ii, -3.95672+1.36073*ii
-.079216-.880349*ii, 3.80027+.508986*ii, .380581+.653719*ii, -.011967+1.90721*ii, -3.08036-.033395*ii, -.673439-1.24983*ii, 1.67996-.140546*ii, .115243-.0203611*ii, -.596531+.837371*ii, 1.96683+1.1856*ii
.252149+.290334*ii, -.163022-.143177*ii, -.849489+.550291*ii, -1.84932-.744717*ii, .196818-1.27073*ii, -.150791+1.06029*ii, -.250087-.724698*ii, .141209+1.38744*ii, -.480294-.277633*ii, -.072972+.74012*ii
.471469-.167952*ii, -.681031-.802126*ii, .856078+.064128*ii, .492577-3.21835*ii, 2.05463-.468761*ii, -1.93524-.27663*ii, -.308294-1.60008*ii, .0736702+.412725*ii, 1.03136+.477602*ii, -1.1175-.2459*ii
.613746-.131836*ii, 1.32887+1.05811*ii, .353038+1.21554*ii, 3.29653+.153113*ii, -.493063+.434913*ii, -.097345-2.69073*ii, 2.04342-.340627*ii, .213246-.200674*ii, -.231673+1.8328*ii, -.55872-.994085*ii
.285818-.48273*ii, 2.55925+2.22611*ii, -.701282+.101527*ii, -.895416+3.24802*ii, -3.40433-1.56676*ii, .988011-.82715*ii, 1.31199+1.36058*ii, -.133219+.0432774*ii, -1.32204+.323752*ii, 1.66687+.86362*ii
1.25208-.198571*ii, 2.24502-1.27797*ii, 2.23854+.30924*ii, .058762-1.99086*ii, .105879-.0462484*ii, -2.18405-1.46533*ii, -.321753-2.50439*ii, -.200983+.0692433*ii, 1.18178+1.19804*ii, .897382+1.16861*ii
.186202-.455898*ii, -.0411607-.00103944*ii, .472927-.435838*ii, 5.46664+3.41596*ii, -3.08516+3.95042*ii, -5.64475+2.5563*ii, 2.57523-1.85617*ii, 14.1107-4.95209*ii, 8.37366-5.84926*ii, -.0717293-.023571*ii
.074113+2.19205*ii, -.0998993+.0014383*ii, -.340635-.327204*ii, 2.07952+3.58092*ii, 8.39156+9.47041*ii, 5.99305-.540694*ii, -7.69546+4.82381*ii, -2.7359-10.0589*ii, -4.37889+.704467*ii, .0129391-.178017*ii
-.116844+.901972*ii, .467959-.089781*ii, .125049+1.09392*ii, -.681048-.873254*ii, -.334489+.941227*ii, 2.06792+2.07495*ii, .867227-.512252*ii, .725714-.056148*ii, -2.65381-.489399*ii, .491097-.0923914*ii
-6.62496+1.84663*ii, .0930776-.165605*ii, 3.92736+7.4532*ii, -.625922+1.60226*ii, -.00221495+.000257882*ii, 1.21884+2.06026*ii, 1.18792-11.7708*ii, -5.93229-1.98992*ii, -3.12761+12.0683*ii, .145573+.0189182*ii

component_2:
equations:
-S*dA+P
-sintheta^3*dtheta+1.33333
ap^2-.5*x0^2*w^4
75.0024*P-314.001*qc^2*x0^2*w^4
points:
-2.16692-7.0146*ii, .125252+.0710277*ii, .485204+.894458*ii, -.462048-.0178468*ii, -1.26138+.100744*ii, -4.72264-.024115*ii, .876032+3.27976*ii, 4.37945+.612837*ii, .570853-.808807*ii, .336135+.30448*ii
-55.7515-26.3741*ii, .0352089+.0554128*ii, .395026-.272477*ii, -.525281-.067466*ii, -2.87586+11.7173*ii, -26.5171+28.3161*ii, 27.5058+17.6151*ii, 22.6181-19.8358*ii, -3.12354-13.1584*ii, .0137309+.0817115*ii
-52.2481-7.21571*ii, -.0296846-.0666752*ii, -.431607-.264281*ii, -.529449-.068358*ii, .79628+10.2552*ii, -14.4149+30.0779*ii, 27.1694+7.39193*ii, 13.169-21.3982*ii, -6.18229-10.1416*ii, -.0930281-.0059891*ii
-24.7019-11.0755*ii, .0572969+.0874671*ii, -.589608-.27159*ii, -.53403-.065438*ii, -1.32743+4.6899*ii, -11.5013+13.0126*ii, 12.4668+7.53108*ii, 9.48989-8.30912*ii, -1.76679-5.90135*ii, -.0223131-.15332*ii
.174485-.262967*ii, -.155888+.100643*ii, -1.03578+.342007*ii, -.901373+.939446*ii, -.591929-.839686*ii, .312203+.531393*ii, .089768+.400951*ii, .378081+1.13238*ii, -.811341-.101564*ii, .532369-.193671*ii
-48.2137+5.60839*ii, .0213103+.0732075*ii, -.419121-.312332*ii, -.531092-.069702*ii, 3.20573+8.76895*ii, -6.05358+30.0501*ii, 25.9968+.38202*ii, 6.62231-22.1422*ii, -7.85708-7.67465*ii, -.025179+.0958303*ii
4.0717-.347992*ii, -1.43768+7.82375*ii, -.533792+.278047*ii, -.11083+.759407*ii, -.793619-6.06384*ii, 2.89962-3.94546*ii, -.186999+3.13064*ii, .0455441-.0620082*ii, -.644162+1.03534*ii, -2.98421+.565935*ii
-63.5344-34.9358*ii, -.0340591-.0501067*ii, .367393-.264111*ii, -.524809-.068268*ii, -4.24051+13.7545*ii, -33.0521+31.3694*ii, 30.9584+22.6719*ii, 27.9621-21.6011*ii, -2.70364-15.7075*ii, -.0716587+.0155186*ii
