variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-.267028+1.57202*ii, -1.35458-1.4822*ii, -1.08756-3.05422*ii, 0, 5.78674-3.3864*ii, 5.9483e-118+1.18966e-117*ii, -2.39485-2.14679*ii, 3.78935-3.29164*ii, 1.18966e-117-1.11035e-116*ii
.273331-1.37228*ii, 1.20082-.909944*ii, .927487+.462336*ii, -8.01126e-32-4.07998e-32*ii, -.937514-.43612*ii, -1.72723e-77+8.63617e-78*ii, .024614-.548843*ii, -.0537258-.139645*ii, 1.61928e-78+4.31808e-78*ii
.61387-.738778*ii, .683145-2.10941*ii, .069275-1.37063*ii, 0, 1.3062+.731349*ii, 7.56366e-123-2.42037e-122*ii, -1.08474+.833395*ii, -.819107+.11166*ii, 6.95856e-122+1.81528e-122*ii
-.876151+1.55015*ii, 5.59586+1.73858*ii, 6.47201+.18843*ii, -5.95973e-31+9.65811e-31*ii, -.081802+2.64799*ii, 4.57873e-132-3.43405e-132*ii, 2.98616+1.63579*ii, -5.76432+2.68828*ii, -5.28315e-133-2.77366e-132*ii
2.64799+.529307*ii, 1.78321+.751126*ii, -.864786+.221819*ii, -7.96809e-33-3.22967e-32*ii, .035559+1.25114*ii, -1.56288e-163+1.21557e-163*ii, -2.69973+1.32693*ii, -1.15611-2.42656*ii, 6.94612e-164-6.94612e-164*ii
-.761366+.760137*ii, 1.59079+.20746*ii, 2.35215-.552677*ii, 1.59132e-31+9.14088e-32*ii, -.204887+3.88188*ii, 1.16178e-120+7.74518e-121*ii, .967421+1.5911*ii, .442673+3.27887*ii, 9.68148e-121+7.98722e-121*ii
-.945631-1.34031*ii, -.377383-1.16617*ii, .568248+.174134*ii, 4.81083e-32-2.42075e-32*ii, -1.03225+1.58206*ii, -2.32356e-119+3.09807e-120*ii, -2.37936-3.92588*ii, .032719+1.11752*ii, -2.23061e-118+2.10669e-118*ii
-1.29731+1.28391*ii, .531741-.811083*ii, 1.82905-2.09499*ii, 0, 2.3071+2.37489*ii, -4.72729e-125+1.74319e-124*ii, -1.18801-.572324*ii, -2.98056-1.2644*ii, -1.41819e-124-1.18182e-124*ii
-2.02653+.688659*ii, -2.22782+.106905*ii, -.201282-.581755*ii, 0, .266117-1.2209*ii, -1.60167e-144-1.60167e-144*ii, .843867-1.07835*ii, -1.95131+.537782*ii, 1.28133e-144+3.20333e-145*ii
-.933738+.42945*ii, -.664544-2.14931*ii, .269194-2.57876*ii, 0, .866819+1.48464*ii, -5.34109e-88*ii, -.48172+.912057*ii, .676524-.348197*ii, 1.88509e-88+1.88509e-88*ii
.016687+.0172544*ii, -.279066+.0288837*ii, -.295753+.0116293*ii, 0, 2.77551+.754435*ii, 1.77327e-138+1.00768e-137*ii, .264478-.143277*ii, -1.33892+1.91743*ii, -3.85009e-137-2.14972e-137*ii
-.198793-3.84741*ii, -1.73551+1.68602*ii, -1.53672+5.53343*ii, 0, 2.06083-3.68005*ii, 7.81466e-133+1.32079e-133*ii, 2.13637-4.14556*ii, -5.55406-2.81225*ii, 1.36481e-132-3.5221e-133*ii
-.053140-.693521*ii, .400118+.0563258*ii, .453259+.749847*ii, 0, -1.47389-.75225*ii, -7.0442e-133+1.55538e-132*ii, .512852+1.7813*ii, .566992+1.54133*ii, -2.81768e-132+4.22652e-132*ii
-1.0619+.195401*ii, .136261+2.55584*ii, 1.19816+2.36044*ii, 0, -1.53512-.249409*ii, 6.87911e-136-6.87911e-136*ii, -.397461+.275574*ii, .201594+1.77677*ii, -1.07486e-136-1.07486e-136*ii
.052994+1.75728*ii, .439481+.172788*ii, .386487-1.5845*ii, 0, 1.29164+1.4315*ii, -1.12707e-131+6.62155e-131*ii, -3.22494-1.24528*ii, -.802233+1.68025*ii, -4.29696e-131-7.60774e-131*ii
.876904-1.47449*ii, .79959-.692315*ii, -.077313+.782177*ii, 1.3668e-33-1.46189e-31*ii, -1.34499-.275314*ii, -2.12898e-108+1.27739e-108*ii, -1.11183+.275277*ii, -.739423+.377706*ii, 9.36751e-108+2.55478e-108*ii
1.73215-1.58252*ii, 1.72718-1.46915*ii, -.0049675+.113369*ii, 0, -.794052+1.47924*ii, -4.60228e-92-4.60228e-92*ii, -.876398+1.69276*ii, -1.39729-.850198*ii, 1.53409e-92+3.68182e-91*ii
-1.604+1.95615*ii, -2.92126+.915139*ii, -1.31725-1.04101*ii, 0, .032046-.584901*ii, 9.77659e-32+1.33103e-31*ii, -.955327+.003754*ii, -3.43846+.72844*ii, 6.51885e-33+5.09906e-33*ii
-.233967+.286229*ii, .174313+.507241*ii, .40828+.221012*ii, 0, -.329823-1.34924*ii, -1.1456e-150+6.87361e-151*ii, 1.12791+.542734*ii, -.586019+.13853*ii, -1.49692e-149
.883461-.997853*ii, -.962023-1.14173*ii, -1.84548-.143876*ii, 0, -.539135-.368987*ii, -2.7263e-118, -1.93942-2.94084*ii, 1.42018-.623246*ii, 2.00614e-119-2.47846e-119*ii
-1.15658-.580209*ii, 2.5789-.527077*ii, 3.73548+.053133*ii, 0, 3.99268-4.60692*ii, -2.59736e-107-1.36255e-107*ii, -4.52087+3.11276*ii, 3.96749-3.08861*ii, 8.17528e-107+1.56693e-106*ii
-.749969+1.84121*ii, -.439082+1.88861*ii, .310887+.0473957*ii, 0, -.356547-1.02533*ii, -4.86173e-63-1.45852e-62*ii, -1.08791+.289445*ii, -.855504-3.18647*ii, 2.12701e-63-1.21543e-63*ii
-.381183-.873223*ii, -2.0803+.284582*ii, -1.69912+1.15781*ii, 0, .637651-2.01613*ii, -1.55327e-182+6.82497e-183*ii, -3.79383+.202557*ii, -1.44352-1.55331*ii, 1.88275e-182-3.53016e-182*ii
2.04917+2.10591*ii, 2.50051+2.87372*ii, .451343+.76781*ii, 0, .049812-1.69679*ii, 5.58099e-104+1.1162e-103*ii, 4.20759-4.05507*ii, 2.73916+.018575*ii, -2.7905e-104+4.46479e-103*ii
1.51603-.924551*ii, 2.16184+.164772*ii, .64581+1.08932*ii, 0, -.962249-.006104*ii, -1.83862e-186-9.19311e-186*ii, -1.15991+.187174*ii, -1.1146-1.31964*ii, 7.29323e-186+3.67725e-186*ii
-.385885-.159943*ii, .412038+1.08361*ii, .797923+1.24355*ii, 0, 1.77673-.297773*ii, 2.15904e-77+2.80675e-77*ii, 1.82268-.502253*ii, -1.21291+.005773*ii, -3.45447e-77+1.72723e-77*ii
-3.64153+8.46479*ii, -21.7385+3.75301*ii, -18.0969-4.71178*ii, 0, 5.97334-.091055*ii, 4.81297e-83-2.21345e-83*ii, 1.15476+.59541*ii, 14.3615-.15186*ii, 1.96251e-83-1.02951e-84*ii
6.15434+4.1414*ii, .78695+8.91202*ii, -5.36739+4.77062*ii, -5.24059e-31+1.08467e-30*ii, -2.33858-11.3885*ii, -3.96553e-118+5.9483e-118*ii, 12.0652+3.26563*ii, -1.04281+2.12697*ii, -1.18966e-117+7.93107e-117*ii
-1.91787+1.00736*ii, -1.07442-1.34143*ii, .843449-2.34879*ii, 1.51229e-31-1.038e-31*ii, 2.98726+4.67227*ii, -3.45447e-77-1.72723e-76*ii, .397239-3.74843*ii, 6.00063+1.17813*ii, -1.72723e-76-2.2454e-76*ii
-4.2358+2.00807*ii, .430305+.099772*ii, 4.66611-1.90829*ii, -4.53029e-32+4.78087e-31*ii, 1.88782+1.22685*ii, -4.44552e-162+3.88983e-161*ii, -1.85503+1.54288*ii, .575658-3.34332*ii, 1.11138e-162-1.07665e-161*ii
.214013+2.57274*ii, .946446+2.64895*ii, .732433+.076207*ii, -8.13316e-32+5.38726e-31*ii, .084045+4.45047*ii, -7.06031e-184+3.23598e-184*ii, -4.0433+1.24696*ii, 2.3071+.652667*ii, -8.3547e-183-1.88275e-183*ii
3.17036-1.38769*ii, -4.09104+1.94979*ii, -7.2614+3.33747*ii, 0, 7.17574-.839347*ii, 1.34358e-138+8.06145e-138*ii, -1.92984-.754559*ii, .200933-1.4576*ii, -2.68715e-138-4.36662e-138*ii
-.077141-1.56324*ii, .594058-2.12224*ii, .671199-.559001*ii, 0, -2.61999-1.8352*ii, -2.57966e-136, -1.3666-1.12376*ii, -.715054+1.14502*ii, 8.70637e-136+6.01922e-136*ii
.392186+.489329*ii, 1.67984+1.28999*ii, 1.28765+.800664*ii, 0, .874181+.479639*ii, 2.57966e-136+1.5048e-136*ii, -1.26079+.741141*ii, -1.0842-.041878*ii, 1.28983e-136
-.125162-1.00364*ii, -1.56299-.773712*ii, -1.43783+.22993*ii, 0, 1.16809+2.35472*ii, 7.15427e-134+1.65099e-134*ii, -2.03552-1.32803*ii, 1.93662+1.0092*ii, 2.86171e-133-2.31138e-133*ii
.129481-2.05589*ii, 3.12561-.783965*ii, 2.99613+1.27192*ii, 0, 1.05057-1.06433*ii, -1.98977e-74+7.08166e-75*ii, 1.48366+.149763*ii, 1.92482+2.55944*ii, 3.17811e-75-1.86541e-75*ii
-1.00019+.168815*ii, -.757731-.379325*ii, .242458-.54814*ii, -2.67363e-32-7.65927e-33*ii, 1.55356+.127971*ii, 1.83296e-150+2.44395e-150*ii, 1.67409+3.08601*ii, -.1988-2.26255*ii, -6.10987e-150-9.16481e-151*ii
.787732+.160435*ii, 1.05002+1.18549*ii, .262291+1.02505*ii, 6.87272e-32-1.49148e-31*ii, 1.07513+.608161*ii, 4.95692e-118+1.38794e-117*ii, 2.07045+1.85397*ii, .62267+.992505*ii, 3.96553e-118-3.46984e-118*ii
2.99754-5.77435*ii, -3.86913-7.63512*ii, -6.86667-1.86077*ii, -2.04084e-31-8.3439e-31*ii, 8.59697+3.55649*ii, 1.8669e-60-9.33452e-61*ii, -.54281+1.36038*ii, -2.69065+9.32122*ii, 3.11151e-61-8.55665e-61*ii
-.544597-.061871*ii, -1.96119-.778205*ii, -1.41659-.716335*ii, 2.04301e-31-1.52374e-31*ii, 1.08012-.615177*ii, -1.23824e-134+5.50328e-134*ii, -2.10277-1.84774*ii, .819533-1.57689*ii, -2.75164e-134-2.88922e-134*ii
-2.00497-1.66317*ii, -3.05965-.881001*ii, -1.05468+.782168*ii, 0, -3.41419+1.44715*ii, 2.7905e-103-4.46479e-103*ii, -.1104+1.57523*ii, -.237317+.996701*ii, -8.92959e-103+2.62307e-102*ii
.886541-.341203*ii, -1.29224-.362091*ii, -2.17879-.020888*ii, 5.39676e-32+9.63774e-32*ii, -1.60582-5.05434*ii, -2.42037e-121-6.35347e-121*ii, .821411+1.87694*ii, 1.51189-1.33618*ii, -1.9363e-120-1.25859e-120*ii
3.14511-2.94135*ii, 2.16847+.005509*ii, -.976632+2.94686*ii, 0, .057077+2.94664*ii, 4.77546e-164+3.03893e-164*ii, -1.10484-.876612*ii, .18544+.817226*ii, 4.61266e-165+5.96932e-165*ii
-1.26238-2.8957*ii, .104618-.696007*ii, 1.367+2.19969*ii, -1.33007e-31-3.2241e-33*ii, 2.12326+.428479*ii, 1.14912e-31-8.56825e-32*ii, .108184+.0924553*ii, -.038507-1.14148*ii, -2.14517e-32+2.99261e-32*ii
-.191845-.637592*ii, -1.77782+.523837*ii, -1.58598+1.16143*ii, 0, -.827221+.453725*ii, 1.00768e-138+8.29238e-139*ii, -.416271-.806428*ii, .125511+2.4553*ii, 1.04967e-140
-.144242-.509501*ii, .235257-1.9089*ii, .3795-1.3994*ii, 0, .712476-1.49612*ii, -6.5184e-76, -1.78527-.008342*ii, .709061-2.63593*ii, -1.98632e-76-6.90893e-77*ii
-.722209+.051009*ii, -.533172-.957021*ii, .189038-1.00803*ii, 0, 2.35878-1.4306*ii, -3.06818e-92+7.67046e-92*ii, -.510106+.190984*ii, -.746616-1.06245*ii, 4.79404e-92*ii
-.260785+.719002*ii, .020949-.847483*ii, .281733-1.56648*ii, 0, -.890449-.4665*ii, -7.35449e-186-5.5613e-187*ii, -.396762-1.29227*ii, -1.87666-1.3231*ii, 1.14617e-186-9.19311e-187*ii
.31743-2.69198*ii, -.706992-1.15732*ii, -1.02442+1.53466*ii, 0, .047861-2.43145*ii, 9.13631e-137+3.4933e-137*ii, .779786+.032125*ii, .990573+.717196*ii, 3.76201e-137+1.88101e-137*ii
2.51898-1.01875*ii, 1.68542-.769492*ii, -.833558+.249256*ii, 0, -2.22867+1.75581*ii, -2.69911e-179+5.78381e-179*ii, .350878-1.92619*ii, -3.00295-.821483*ii, -8.48292e-179-6.94057e-179*ii
-.086393+1.93258*ii, -.636367+1.28253*ii, -.549974-.650044*ii, 7.50149e-33-2.69165e-32*ii, -1.70087-.218644*ii, 5.07588e-116+2.79174e-115*ii, .181064+.628787*ii, 1.14992+.751482*ii, -7.61383e-116-7.61383e-116*ii
-4.02164+3.18681*ii, -1.32209-.173541*ii, 2.69955-3.36035*ii, 0, -1.96896+2.19769*ii, 1.71978e-136-3.00961e-136*ii, -1.0858-3.99353*ii, 1.02751+6.08335*ii, 1.93475e-136-2.57966e-136*ii
-.71354+.238397*ii, .265407+.230371*ii, .978948-.008026*ii, 1.50715e-31-9.31395e-32*ii, .387254+.946664*ii, 1.1162e-103-2.7905e-104*ii, .835679+2.7949*ii, 2.11129-.464477*ii, -1.39525e-104+1.1162e-103*ii
-.493003-.178103*ii, -1.60267-1.22754*ii, -1.10967-1.04944*ii, 0, -1.13711-.683655*ii, 1.12965e-182-1.12965e-182*ii, -.616074+3.36537*ii, -1.15961-.953098*ii, -5.35502e-183-1.88275e-182*ii
.992437+.025503*ii, 1.07833+.257526*ii, .0858965+.232023*ii, 0, -.076948+.648389*ii, 1.03136e-159-4.71225e-160*ii, -1.3258-1.5802*ii, -1.25575-.306403*ii, -1.42257e-160+3.55641e-160*ii
-.580726+1.45723*ii, 1.51254+.123686*ii, 2.09327-1.33354*ii, 0, 1.00003-.84586*ii, 2.44395e-150-2.93274e-149*ii, -1.98311+.343111*ii, 1.23716-.178746*ii, -9.7758e-150-7.33185e-150*ii
-.574946+.214971*ii, -.177376+.64518*ii, .397571+.430209*ii, -1.28807e-31+1.13024e-32*ii, 1.12535-.391578*ii, 8.63617e-78+8.63617e-78*ii, .260339+1.30168*ii, .781618-.182184*ii, -1.1335e-77+8.63617e-78*ii
.15315+1.2882*ii, .44655+.356708*ii, .2934-.931494*ii, 0, .319145+1.25176*ii, -3.5221e-132+2.11326e-132*ii, -1.70445+1.49567*ii, -.910316-.865469*ii, 8.45304e-132-4.22652e-132*ii
-.838744-.891756*ii, -.924081-2.26636*ii, -.085337-1.3746*ii, -6.65731e-32+2.67043e-32*ii, -1.257+.943278*ii, 7.56366e-124-1.51273e-123*ii, 1.58003-.506665*ii, -.287291+.368201*ii, -2.72123e-124
.013481-.0914694*ii, .969881-.202614*ii, .9564-.111144*ii, 0, 2.14836+1.1897*ii, -4.18709e-119+1.23923e-119*ii, -1.01255+.289994*ii, 1.16892-1.43361*ii, -1.75299e-119+1.23923e-119*ii
-1.33155+.862608*ii, -.192117-.0252564*ii, 1.13943-.887864*ii, 0, 1.97811-1.5328*ii, -5.88359e-185+2.05926e-184*ii, .672703-1.28825*ii, .933512-1.18222*ii, -1.17672e-184-4.70687e-184*ii
-.577026+1.00325*ii, -.041372-.515958*ii, .535655-1.51921*ii, 0, -.686363+.841931*ii, -4.79404e-92+7.67046e-93*ii, -.335373+.946128*ii, 1.47211+.079864*ii, 1.53409e-92-3.0483e-92*ii
.57475+.365672*ii, 4.37093-1.03853*ii, 3.79618-1.4042*ii, -1.63607e-31-1.99251e-31*ii, .28949-.0329751*ii, 1.48708e-118+1.48708e-118*ii, -3.85122+1.28671*ii, 1.18725+.25579*ii, 1.85884e-119-1.54904e-120*ii
.200334-.526973*ii, -.544305-.231511*ii, -.744639+.295463*ii, -1.25704e-32-4.0474e-32*ii, .893796+.031871*ii, 6.01922e-136+2.36469e-136*ii, -.868423-.801602*ii, -.065623+1.37019*ii, -5.15933e-136-1.11785e-135*ii
-.507793+.876042*ii, -.814263-.349579*ii, -.306471-1.22562*ii, 0, 2.02915-.978934*ii, -3.96553e-118-1.09052e-117*ii, .781715+1.192*ii, -2.14042+.02782*ii, -1.14009e-117-6.93968e-118*ii
.452756-3.25145*ii, 1.76816-.663688*ii, 1.3154+2.58776*ii, 0, -.984763-1.72243*ii, 1.137e-113, -3.38626+.365599*ii, .10711-1.47744*ii, -1.46185e-113+9.7457e-114*ii
.0301203+.402246*ii, .779863+.803253*ii, .749742+.401008*ii, 0, -.262808+.0806834*ii, -5.37519e-32+1.95498e-33*ii, .156406-.148366*ii, 1.38298+.423879*ii, -2.74145e-33-5.62611e-34*ii
1.07227-1.44852*ii, 1.24501-.22619*ii, .172737+1.22233*ii, 0, .05215+.86958*ii, 6.87911e-135-8.25493e-135*ii, -1.95305+.6141*ii, -1.41414+.481161*ii, -1.71978e-135-2.92362e-135*ii
-2.12648+.066080*ii, -.96382+.346956*ii, 1.16266+.280876*ii, 8.92782e-32-2.01755e-31*ii, 2.77188-.299947*ii, -5.88359e-184+3.41248e-183*ii, 1.20323+1.47681*ii, -.456937+2.49295*ii, 2.35344e-184-4.70687e-183*ii
-1.57075-2.16392*ii, -1.62744-2.05945*ii, -.0566897+.104476*ii, -7.03859e-32+2.69459e-32*ii, -.902883+.956361*ii, -2.53794e-115-7.61383e-116*ii, -4.84361+1.36199*ii, -1.65577-1.54494*ii, -3.04553e-115+5.07588e-116*ii
-.478889-.35572*ii, -1.55873+.217614*ii, -1.07984+.573334*ii, 0, .820266+.090397*ii, 1.24516e-31-2.64222e-31*ii, .198187-.0628346*ii, 1.24675-.940332*ii, 3.09585e-32-4.09723e-32*ii
.259018-.207109*ii, .460538-.218076*ii, .20152-.0109665*ii, 0, -1.20823+1.24822*ii, 2.03035e-115+2.03035e-114*ii, -.002645-1.40644*ii, -.550819+.867234*ii, 8.93356e-114+8.1214e-115*ii
-.80225-.504512*ii, -.105236-.99214*ii, .697014-.487629*ii, 0, .849546-.178432*ii, -2.91774e-189+4.48883e-190*ii, 1.00955-1.3143*ii, -1.78024+.090507*ii, 2.24441e-189-6.73324e-190*ii
1.04805+2.02373*ii, .904963+1.91721*ii, -.143089-.10652*ii, -3.27067e-33+5.2701e-32*ii, .294533-.694016*ii, -2.43087e-61+7.77877e-62*ii, -1.08265-.501802*ii, .145576-.727*ii, -5.83408e-61-6.80642e-61*ii
-.749258-.506336*ii, -.824409-.287189*ii, -.0751513+.219147*ii, 0, .178318-.290952*ii, 1.69426e-121+5.80889e-121*ii, -1.21711-.266828*ii, .449694+.085863*ii, -2.42037e-122+2.42037e-122*ii
.776279-1.08776*ii, 2.5248+1.18984*ii, 1.74852+2.27761*ii, 0, -1.3685+3.13811*ii, 8.7203e-104*ii, 1.32088+2.32447*ii, 3.41798+2.83781*ii, -2.09287e-104+6.97624e-104*ii

component_2:
equations:
Ugi*r+G*M*m
Ugf
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
.179852-2.34402*ii, 2.20132-4.87068*ii, 2.02147-2.52666*ii, -4.8872e-111+1.01903e-109*ii, -9.3813e-18+6.1207e-16*ii, -.202314+.377728*ii, -.395031-.505906*ii, 4.09932-5.30721*ii, -8.6044e-16+1.71784e-16*ii
2.28838-1.18515*ii, 2.26436-1.81849*ii, -.024014-.633338*ii, -2.68151e-32+5.60685e-32*ii, 4.14536e-76+8.29072e-76*ii, -.953999+.760371*ii, 1.16696-.157773*ii, 2.49325+.708096*ii, -3.23856e-77-1.07952e-77*ii
-1.32863+1.03335*ii, -.789956+.523191*ii, .538673-.510155*ii, 0, 1.49814e-94-8.98882e-95*ii, 1.4658-2.35331*ii, .241107-1.06074*ii, .265846+.446333*ii, 4.97673e-93
8.14945-5.41614*ii, 8.21359-12.0135*ii, .06414-6.59741*ii, -5.88981e-30-2.46547e-30*ii, -3.91473e-99-1.01976e-99*ii, 11.2198+4.74086*ii, 9.94352-4.31343*ii, 12.0698+13.5518*ii, 4.38907e-98-2.92605e-98*ii
-4.85904+1.95606*ii, 2.34785+6.5039*ii, 7.20688+4.54784*ii, -1.46146e-30-6.63657e-31*ii, -2.90837e-83+2.16197e-83*ii, 1.53875-5.14034*ii, -10.4708+.07576*ii, .483682+3.40355*ii, 1.31777e-82+6.79478e-83*ii
-1.16854-.452532*ii, .683016+1.49534*ii, 1.85156+1.94787*ii, 0, -5.07167e-153+1.19333e-153*ii, -.777704+3.20761*ii, .900317-1.32727*ii, -1.05023+2.5541*ii, 7.30917e-153-1.19333e-153*ii
-.204575-1.24766*ii, -1.12704-.984302*ii, -.922466+.263363*ii, 0, -7.06031e-183*ii, -.406539+2.7107*ii, 3.50353+.118727*ii, .783397-1.14177*ii, 6.68376e-182+2.63585e-182*ii
.689507-.441037*ii, .000885+1.19747*ii, -.688622+1.63851*ii, -1.51803e-32-1.26669e-32*ii, -2.01076e-87-1.50807e-86*ii, 1.91042-2.30749*ii, -.731188-2.85203*ii, -2.07309-.093481*ii, -8.84736e-86-8.0431e-87*ii
2.99308-.87683*ii, 2.19801+2.0281*ii, -.795065+2.90493*ii, 0, -1.51946e-164+9.76798e-165*ii, -.069547+1.31563*ii, -.235779+1.40436*ii, .0703+1.13363*ii, 4.88399e-165+6.51199e-165*ii
-2.69251-.385165*ii, -1.9242+.229972*ii, .768309+.615137*ii, 0, -2.56083e-162-2.77845e-163*ii, -.61775-.71659*ii, -.741321+1.88927*ii, -2.11064+.060370*ii, 5.5569e-163-1.11138e-162*ii
-.308569-.253251*ii, -1.73464+.252517*ii, -1.42607+.505768*ii, -5.30548e-32+8.61399e-32*ii, -4.36015e-106-5.45019e-107*ii, -.815479+1.90715*ii, 3.44838-1.0029*ii, 1.38965-1.05575*ii, -2.86135e-106-2.18008e-106*ii
