variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-1.18661-.325466*ii, 0, -.390212+2.46485*ii, 1.40189+.476307*ii, 1.30429+.918158*ii, 6.90893e-77+4.14536e-76*ii, .449613-.804458*ii, .098115-1.05698*ii, 3.45447e-77+1.89996e-76*ii
.444268-1.38045*ii, 0, 1.61827-2.69627*ii, .692457+2.81238*ii, -.213874+.772546*ii, -2.37932e-117+2.37932e-117*ii, -1.92609+1.43745*ii, -.670681-.258523*ii, -2.7263e-118+9.91384e-119*ii
-1.88411-.039246*ii, 0, .311309+.937446*ii, -.578126+.3418*ii, .539378+.51596*ii, -4.67212e-207-1.55737e-207*ii, -.26011-1.44171*ii, .854675+.644643*ii, -1.55737e-207-5.45081e-207*ii
-1.45964+.689765*ii, 0, 1.53164+.006534*ii, -2.28417+1.50724*ii, .636574+.499828*ii, -2.17806e-59-4.04496e-60*ii, 2.28315-.522961*ii, -.399371+3.355*ii, 1.40018e-60+7.7788e-62*ii
.976336-.190791*ii, 3.06351e-31-1.47104e-31*ii, .517166-2.70871*ii, -1.65765+1.93171*ii, 2.37382+2.65857*ii, -1.06603e-77+1.61928e-78*ii, -.059825-.917321*ii, 2.58659-1.08731*ii, 9.71569e-78+2.6988e-78*ii
2.80471+1.6198*ii, 0, -.963853+3.17822*ii, -2.33091-1.7204*ii, 3.37451+.173996*ii, 1.75942e-87+1.53949e-87*ii, 1.88003+2.43819*ii, 4.81271-4.66823*ii, -1.09964e-88+7.85455e-89*ii
-.725104+1.15727*ii, 0, -2.4517-.512895*ii, .400278+1.25019*ii, 1.77644+2.25127*ii, 3.53455e-89+7.85455e-89*ii, -.690043-1.32231*ii, -2.02413-.366369*ii, 5.89091e-90+4.41818e-90*ii
.006835-1.07682*ii, 0, .274844+.685101*ii, .378645-2.2063*ii, .163594-.964252*ii, -2.92638e-198+6.27082e-199*ii, -.417468-.740481*ii, .656142+.531648*ii, -1.67222e-198+2.20785e-198*ii
-.1661+.660869*ii, 0, -1.20245-.012739*ii, -2.06209+.399456*ii, -.940469+.860274*ii, -5.89091e-90-5.64546e-90*ii, -1.19131-.548001*ii, -.29312-1.44118*ii, -1.03091e-89-2.45455e-90*ii
-.747158-2.7789*ii, 0, -1.22748+1.54798*ii, .854465+.53563*ii, .425454-.235077*ii, -1.43706e-74+1.5476e-74*ii, .510678+.857501*ii, .303662+1.37157*ii, 3.45447e-77-4.14536e-76*ii
.177132-.236485*ii, 0, .650101-.412243*ii, -.283257-1.64155*ii, .686451+.26174*ii, -3.76325e-48+5.98699e-49*ii, -.424183+.0546697*ii, -.709897-.266089*ii, 1.49675e-49+3.2317e-50*ii
1.2953+1.512*ii, 0, .558118-2.9563*ii, 1.67131+4.51058*ii, .998317+2.69339*ii, -3.5374e-74-1.18502e-72*ii, -4.11774+3.33425*ii, -.340867+1.62167*ii, 1.52107e-72-7.0748e-74*ii
-1.82555-1.55923*ii, 0, .053996+.506909*ii, -.78126+.645518*ii, -1.19269+1.44161*ii, 6.28364e-89+3.92727e-89*ii, -.427692-.42525*ii, -.66385-.311832*ii, -1.57091e-88+6.08728e-89*ii
1.06601-.558211*ii, 0, 1.49911-.236728*ii, -.727381+.012405*ii, .735426-.347153*ii, 1.53409e-91+4.98457e-92*ii, .098566-1.33715*ii, -.109701-.185808*ii, 1.22727e-91+7.05682e-91*ii
2.03981+.140114*ii, 0, -.70877+.436786*ii, -.219686+1.40615*ii, -.419399+1.33635*ii, -6.5321e-201-1.79633e-200*ii, -2.39316-.021645*ii, 2.79639-1.37619*ii, -3.26605e-201*ii
.870228-1.12202*ii, 0, .47676+.59165*ii, -1.79105-1.28943*ii, -1.24746-.443688*ii, -9.71569e-78+2.15904e-78*ii, 1.16666-1.82755*ii, -.202866+.610545*ii, -8.63617e-78+1.18747e-77*ii
1.76657-.090783*ii, 0, .336003+.0038655*ii, -1.16204-.181059*ii, -.438784-.34268*ii, -6.2295e-207+3.58196e-206*ii, -1.25273+.020983*ii, -.578906+.947524*ii, -5.45081e-207
.594058-1.03815*ii, -1.63944e-31-8.36189e-31*ii, .580196-1.92005*ii, -2.80865+.081595*ii, .096176-2.96263*ii, -2.09027e-198, -1.04524-.397453*ii, .465405-.535557*ii, -4.18054e-199+1.46319e-198*ii
-1.02848+1.42806*ii, 0, -1.64857-.011292*ii, .347567+.294841*ii, 1.51114+.01411*ii, -5.6598e-72-2.15072e-71*ii, 1.97187+.219679*ii, -.619258+.290946*ii, -2.26392e-72-3.16949e-71*ii
5.05853+5.04385*ii, 0, -.202041+3.38834*ii, -2.53989+5.07107*ii, -2.3773+4.41472*ii, -3.41798e-82-5.6829e-82*ii, -.97492+8.09578*ii, -1.16535-7.82053*ii, -5.79821e-81-9.88331e-82*ii
-.550782+1.99778*ii, 0, -.284787-1.92673*ii, -.1018-.388043*ii, -.381196-2.99455*ii, -4.7229e-78-1.88916e-78*ii, 5.00456+.336899*ii, .469439-1.80696*ii, 3.02266e-77-1.91615e-77*ii
-1.04215-1.02313*ii, 0, -.51103+.113994*ii, -.259166+.376547*ii, 1.05291+.043010*ii, -1.94469e-62+2.67395e-62*ii, -1.46776+.380132*ii, .685622+.108127*ii, 1.45852e-62+2.91704e-62*ii
-1.19811+.746923*ii, 0, .274362+.78538*ii, 1.78518+.847684*ii, -.199944-.815766*ii, -1.83519e-77+1.29543e-77*ii, -1.08624+.067413*ii, -.482379+1.91105*ii, -2.6988e-79-1.88916e-78*ii
.437017-5.24456*ii, 0, -3.12464-9.21467*ii, 2.34548+2.29219*ii, -17.9297-7.71258*ii, 2.33897e-112-3.95026e-111*ii, -4.39533+6.9798*ii, -11.7809-7.00113*ii, -2.86913e-110+3.57602e-110*ii
-.506282+.618821*ii, 0, .28944-.363881*ii, -.170162+1.60884*ii, 1.53932+.054983*ii, 1.38179e-76+6.47713e-77*ii, -.384435-.546273*ii, -.744241-.406825*ii, 1.88916e-77+1.07952e-77*ii
-26.269-20.5818*ii, 0, -20.2608-18.1649*ii, -8.0519-26.8834*ii, 25.9798+19.5223*ii, 2.57201e-200+2.05404e-200*ii, -16.1498-39.7309*ii, 16.9069+28.8282*ii, 2.53119e-199-5.06238e-200*ii
2.01992+.140656*ii, 0, .66315+.940482*ii, -1.39689-.845427*ii, -2.49001+2.30742*ii, 3.34898e-203+3.34898e-203*ii, 2.11977-3.43239*ii, 3.16206-.257118*ii, -4.14635e-203-3.8274e-203*ii
-.772124-.606864*ii, 0, -.0693333+.257987*ii, -.675493-.173038*ii, -.041815-.93968*ii, -4.31808e-78-1.07952e-77*ii, .546595-.085206*ii, .0956372+.265063*ii, 3.45447e-77-4.31808e-77*ii
.170129-.0334317*ii, 0, -.315135+1.3876*ii, .41366+.26953*ii, .536068-.363425*ii, -7.77877e-62+2.91704e-62*ii, .970731-.344877*ii, -.0708295-.0149692*ii, 9.72346e-63+1.45852e-62*ii
-1.08472+1.42403*ii, 0, 5.03073-3.51759*ii, -6.3757-7.0103*ii, .295978-5.11991*ii, 1.05928e-77-9.17593e-78*ii, 2.02752-1.76411*ii, 2.99369+3.16109*ii, 1.04579e-78+1.01627e-78*ii
-1.28024+3.85531*ii, 0, 6.85377+.873943*ii, -3.50363-.267607*ii, -2.92739-1.0382*ii, 8.56556e-207-1.86885e-206*ii, -1.10408-1.02716*ii, .157021+4.59906*ii, 1.94672e-207-1.65471e-207*ii
-1.49537-.024887*ii, 0, -2.02343-.386351*ii, .869357+.806805*ii, .017852+1.04687*ii, 1.22477e-200-3.26605e-201*ii, .24237+1.24476*ii, -.232119-1.9364*ii, -1.22477e-201+8.16513e-202*ii
.899101-.491654*ii, 0, .236649+.974899*ii, .418749+.0890701*ii, -.366762-.129634*ii, 1.84963e-31-1.06176e-31*ii, .293119-.580085*ii, -.837597-.463884*ii, 1.81482e-33-1.2947e-32*ii
.184617+.23009*ii, 0, .397495-.42708*ii, -2.35125-.636198*ii, -.405004-1.4165*ii, 7.21326e-130+9.46741e-130*ii, .347046+.305953*ii, -.0207742-.374134*ii, -4.28288e-130+3.38122e-131*ii
-2.44577+1.57357*ii, 0, -1.16476-2.67424*ii, 4.76326+3.22708*ii, 1.06461+1.94963*ii, -1.23289e-193-2.73976e-193*ii, -1.99158+.87835*ii, -1.51282+3.94806*ii, 4.52061e-193+2.22392e-193*ii
1.43971+.419395*ii, 0, .982295-.72014*ii, 3.09+.2242*ii, -1.62056-.313478*ii, 2.02459e-206-2.33606e-207*ii, -.408916+1.37264*ii, .815645+1.94044*ii, 3.89344e-206-4.67212e-206*ii
.74483-2.06651*ii, 0, .551608+2.772*ii, 3.10918+2.1376*ii, 1.35648-1.73155*ii, -9.71569e-78+3.23856e-78*ii, -1.35463-1.69386*ii, .528531-.464816*ii, -2.15904e-78-5.39761e-78*ii
-.305687+.905737*ii, 0, -1.45083-.759995*ii, -1.02876+.842218*ii, -.222457+1.45102*ii, 9.96719e-206-4.48524e-205*ii, -1.6287-.923175*ii, -.404964+.987886*ii, -3.98688e-205-5.98032e-205*ii
.474904-1.14109*ii, 0, -2.85016+1.50024*ii, 1.0501+.508379*ii, 1.80825+3.46317*ii, 2.4918e-206-2.4918e-206*ii, .931159+.494989*ii, 1.02421-3.30576*ii, 7.00818e-207+6.2295e-207*ii
.762338-.544917*ii, 0, -1.4708-2.34168*ii, -1.08396-1.9389*ii, .434665-2.19305*ii, -5.184e-88+5.02691e-88*ii, -2.30905-.326299*ii, .159785+2.58311*ii, -4.39855e-88-3.14182e-88*ii
3.36122+2.02782*ii, 0, 1.40294+6.571*ii, 2.683+5.46415*ii, -.584475-3.5853*ii, 5.98032e-205-1.35492e-204*ii, -2.07304-2.96027*ii, 1.75144-.918349*ii, -1.54492e-204-2.4918e-205*ii
1.0004-.843154*ii, 0, 4.05963-8.40327*ii, 4.7722-7.13761*ii, .342607-.513969*ii, 1.86267e-201-8.9306e-203*ii, 5.27632-4.53041*ii, -5.10311-2.29943*ii, -2.36023e-202+1.2463e-201*ii
-2.52902-2.81752*ii, 0, -6.64575+4.169*ii, .403539+.785778*ii, 4.89314-1.81121*ii, -1.07088e-75-7.68619e-76*ii, 1.92093-.8177*ii, -1.66399+.207491*ii, -2.07268e-75+2.41813e-76*ii
-2.32023-1.0973*ii, 0, -4.27328-.370316*ii, -3.29693+.823387*ii, 2.87056-2.40067*ii, -1.8491e-132-2.20131e-132*ii, 1.35383+2.73666*ii, .985505+2.5828*ii, -1.76105e-133-4.93094e-132*ii
.390461+.475612*ii, 0, 1.09651-.430225*ii, .226145-1.19134*ii, .0358779-.141993*ii, -3.9249e-32-3.24193e-32*ii, 1.10212-.399062*ii, -.526958-.131831*ii, -4.14589e-34-4.49958e-33*ii
-1.43422+2.63515*ii, 0, -.694363+.756651*ii, -4.81679-.915102*ii, .666451-.821591*ii, -3.14182e-89+5.89091e-89*ii, -.436928+2.39829*ii, 4.57073-.853963*ii, 2.45455e-89-1.57091e-89*ii
-1.26027+.571879*ii, 1.12979e-31+1.85005e-32*ii, -1.26786-.288558*ii, .946832+1.30232*ii, -.033325-1.13813*ii, 6.08349e-209-1.2167e-208*ii, 1.60841+1.51346*ii, -.3727-.846989*ii, -2.4334e-208-3.89344e-208*ii
-.344406+.907163*ii, 0, .626889+1.22653*ii, .284832-.465517*ii, -.276678-.409265*ii, 2.51145e-103, .500575-1.19429*ii, -1.01346+1.63515*ii, -2.7905e-104-3.55352e-104*ii
2.09865-3.12003*ii, 0, -1.99882+.103329*ii, -.506291+.623383*ii, -1.76705-2.22153*ii, -8.26494e-62+1.94469e-62*ii, -.701077-.59361*ii, 1.5457-1.52696*ii, -1.82315e-62-1.43193e-62*ii
2.22037-.98169*ii, -4.31141e-31-2.04487e-31*ii, -.664567-.700041*ii, -.926648-2.17907*ii, -.239247+1.03663*ii, 1.96364e-90-7.11819e-90*ii, -.559468+.030555*ii, -1.76391+.542889*ii, 7.36364e-91+1.90227e-90*ii
.361445+.161129*ii, 0, -.802595-1.2844*ii, -.959945+.215255*ii, .356398-.522953*ii, 1.70956e-31-2.85795e-31*ii, .241292+.0533315*ii, .066618-.566308*ii, -7.58335e-33-6.28335e-33*ii
-3.04449+.523072*ii, 0, -.673562+2.61178*ii, 1.21678-2.57038*ii, -.959646+2.9699*ii, 4.92301e-195+9.41793e-195*ii, .508736-.402079*ii, .791352+4.17544*ii, 1.49831e-195-1.71235e-195*ii
-4.7179+.278452*ii, 0, -.033415+2.34438*ii, -1.92412-3.25847*ii, -2.60692+3.12341*ii, -1.69794e-72+9.33867e-72*ii, 4.02544+4.10597*ii, 3.00019+1.18915*ii, 1.01876e-70-4.07506e-71*ii
.469499+1.21566*ii, 0, .339125-.301193*ii, .144416-1.09228*ii, -.987079-.730828*ii, 6.19041e-74+1.32652e-74*ii, -.879819+.801842*ii, -1.37196+.846003*ii, 1.76869e-74-3.0952e-74*ii
.167687+1.99899*ii, -1.31494e-31-1.67709e-31*ii, .730461-1.22567*ii, .177895-.123492*ii, -.742298+1.46655*ii, 2.21816e-62-1.45852e-62*ii, -.444067-.0462869*ii, 1.24573+.530013*ii, -3.6463e-63-1.40534e-63*ii
.571617+.77446*ii, 0, .497944-1.78215*ii, .148741-.703501*ii, .152481-.684897*ii, 2.38446e-107-8.51592e-108*ii, .785655-1.45187*ii, .300232-.200203*ii, -1.70318e-108-1.06449e-108*ii
-.313419-3.27789*ii, 0, 1.12896+4.12898*ii, -.870621-1.2534*ii, -1.40749-.745973*ii, 7.46165e-75+1.10543e-74*ii, -.146187-.751681*ii, 2.06079-1.02719*ii, 9.49979e-77-1.38179e-76*ii
.691899-1.80903*ii, 0, .234466-.391485*ii, -.494824-.948398*ii, -.20643+.502074*ii, 8.7203e-106-3.40637e-106*ii, .633202-1.64086*ii, 1.16435-.078075*ii, 1.44771e-107+5.10955e-107*ii
1.27886-.209608*ii, -1.82849e-31+1.36598e-31*ii, 1.12409-1.36249*ii, -.282173-.240931*ii, -.171876+1.79028*ii, 1.66909e-89+2.94546e-89*ii, 1.28969+2.01696*ii, -.281683-1.75688*ii, -7.8546e-90+7.06909e-89*ii
-11.0505+9.21501*ii, -7.5634e-32+1.83316e-30*ii, -8.10414+.50394*ii, -8.21824-4.58579*ii, -5.9022+3.13255*ii, -2.88331e-201-1.47993e-201*ii, 6.46779+4.04676*ii, -3.4485-2.24999*ii, 1.24518e-200+8.4458e-201*ii
-1.36726+1.56409*ii, 0, -1.17509+3.7654*ii, 1.59073+1.86177*ii, -1.76937+4.89273*ii, -2.14335e-201+6.63416e-202*ii, 2.58564-4.77054*ii, -.838469-2.37099*ii, 1.28201e-202+3.8274e-202*ii
-.621969+1.41446*ii, 0, -.818835+.266962*ii, -2.3957-.936791*ii, 1.37571+.997886*ii, 1.79797e-194-3.76717e-194*ii, .459212+.59391*ii, .481818-1.12768*ii, -4.96582e-194+3.4247e-194*ii
.070495+.910145*ii, 0, .110334+.296248*ii, -.840849-1.61022*ii, -1.07842+1.41689*ii, -1.20906e-76+3.45447e-76*ii, .726478-1.01375*ii, .461789-.1345*ii, 6.90893e-76-2.83266e-75*ii
2.69936+.779663*ii, 0, -.381491+2.2264*ii, -.505243-.648516*ii, 1.76724+1.21055*ii, 1.33959e-202+3.8274e-203*ii, .278502-.195454*ii, .835524+.49793*ii, 1.59475e-204-2.39213e-204*ii
2.42843-2.43234*ii, 0, 1.24829+1.53858*ii, -.15965-.910412*ii, 1.1347+1.37342*ii, 5.10819e-205+9.96719e-206*ii, 2.02362-3.48982*ii, -1.08056-.843056*ii, -9.96719e-205+1.19606e-204*ii
.221193-.231996*ii, 0, .312039-.50848*ii, -1.07896-2.49888*ii, .336297+.225706*ii, -5.86548e-149-1.00202e-148*ii, 1.14141-.560171*ii, -.0666745-.37989*ii, 6.10987e-151+9.4703e-150*ii
-1.3517+.301454*ii, 0, -.623358+.921697*ii, .953621+4.4551*ii, 1.38454+.462099*ii, -1.14822e-202+1.02064e-202*ii, .078682-2.52913*ii, .238628+.127591*ii, -9.18577e-202+6.63416e-202*ii
-1.13077+1.09449*ii, 0, -3.51662+2.51775*ii, 2.16508+.788093*ii, 4.71147-.527781*ii, -7.84827e-105-2.70329e-104*ii, -.225327+1.69506*ii, 3.36212+2.42341*ii, 1.83126e-104+3.35732e-104*ii
.041777+.587904*ii, 0, .190296+.26726*ii, -.496931-1.56928*ii, 1.25718-1.72125*ii, 1.43706e-74-6.52203e-74*ii, -.924496-.424044*ii, -.289486-1.04315*ii, 3.53737e-73+4.95232e-73*ii
.706836-.578025*ii, 0, .434748+.595402*ii, 2.19134-2.49721*ii, -.896382-.058447*ii, 3.91369e-61+9.72346e-62*ii, 1.01856-1.0683*ii, 4.18887-.276521*ii, -4.25401e-63+7.2926e-63*ii
5.53511+2.85798*ii, 0, 4.6414+.765029*ii, 2.96108-5.30807*ii, 3.54938-3.26966*ii, -2.05109e-77+2.32097e-77*ii, 7.69998+1.0218*ii, 2.94011-2.52581*ii, -5.39761e-77-2.15904e-78*ii
1.14768+.819407*ii, 0, -.90666+.993429*ii, .518168+1.6862*ii, .169578-.0791655*ii, -6.01297e-69+6.15786e-69*ii, 1.96467-.755276*ii, .160661+.902362*ii, 3.56567e-71+2.54691e-72*ii
.93357-.581225*ii, 0, .86653+.17889*ii, -1.48432-1.72137*ii, -.932722-1.36051*ii, 3.77018e-87+7.54037e-87*ii, 1.36302-.954141*ii, -.152302+.117813*ii, -5.02691e-88+1.00538e-87*ii
-.209794-.352554*ii, 0, 1.53566-.290149*ii, .258609+.0272032*ii, -2.39315-.549038*ii, -9.20455e-92+1.77379e-92*ii, -.61761+.241163*ii, -.518121+.643303*ii, 2.7326e-92+5.75284e-93*ii
-2.99542+3.00277*ii, 0, 4.94656-1.47289*ii, -4.93676-2.01253*ii, 3.07613-1.72687*ii, 9.20455e-92+3.06818e-91*ii, -3.06878+3.77932*ii, .716271-1.55365*ii, 3.14489e-91-6.75e-91*ii

component_2:
equations:
Ekf
G*M*m+Ugi*r
-1.1*m*ve^2*r+2.2*G*M*m
points:
.061385-1.23715*ii, -1.65666e-30+6.154e-33*ii, .657358+.12703*ii, 1.28897+1.19543*ii, -.953894-.565012*ii, .590687+1.32819*ii, 2.32714e-29+1.41995e-29*ii, -1.45564-.580725*ii, -2.5638e-29-1.53828e-29*ii
-.645076-.939951*ii, 0, 1.29433-.483612*ii, -.995399+.878817*ii, -1.78479-3.15662*ii, -.874688+.990312*ii, 3.1895e-203-4.96366e-203*ii, .868077-2.50252*ii, 1.59475e-204+8.37244e-204*ii
.254769+.0079480*ii, 0, .764879-.693743*ii, -.515902-1.80335*ii, .726456+1.41336*ii, .002623-.910553*ii, 1.2459e-205-9.96719e-206*ii, 1.37355+.928149*ii, 8.97048e-205+1.99344e-205*ii
-.367051-1.0072*ii, 0, .640588+1.25808*ii, -.2694+1.38488*ii, 1.32257-2.65653*ii, -.263648+.654464*ii, 1.11633e-203-6.379e-204*ii, .706182+.080061*ii, 7.17638e-204-4.78425e-204*ii
-.194544-.233555*ii, 0, -.474444+.235046*ii, -1.59299-1.27655*ii, 1.30017+.050853*ii, .762536-.118135*ii, -4.4653e-203-1.9137e-203*ii, -1.56713-.108693*ii, 1.22477e-201-1.22477e-201*ii
1.75715-3.48936*ii, 1.6824e-31+1.72455e-31*ii, -3.78636-1.12464*ii, -.435661+.481919*ii, 3.89202+1.03094*ii, 1.08304-.786291*ii, -3.15368e-206+1.55737e-206*ii, -.83709-.751836*ii, -3.89344e-207-7.39753e-207*ii
.279173+.406633*ii, 0, -1.20837+.391719*ii, .159208-.52975*ii, -.408291+.177749*ii, .584775+1.48631*ii, -2.09027e-199+1.82899e-199*ii, -.065532-.550971*ii, 2.51078e-200+8.16513e-201*ii
1.3013-.281932*ii, 0, -.122207-.18005*ii, -1.40782+.251079*ii, -.926783-2.26171*ii, .103381-.745188*ii, 2.30114e-92-7.67046e-93*ii, -.851991+.698819*ii, 4.29546e-91-1.22727e-90*ii
.909344-3.0411*ii, 0, -.634857+2.31128*ii, -1.84063+.082184*ii, -1.40755-2.0492*ii, .817778-.376212*ii, -4.89665e-108+3.19347e-108*ii, 4.04445+.437799*ii, -1.22629e-106+5.17768e-106*ii
.607044+.238877*ii, 0, -1.14979-.893753*ii, .480669+.725106*ii, -.709503-.178255*ii, .850396+2.53055*ii, -3.92414e-105*ii, -.028321+.595772*ii, -6.54792e-94-7.19105e-94*ii
.846143+1.38194*ii, 0, -.961708+.375023*ii, .81059+.572128*ii, .252469-1.06878*ii, .404543-1.63066*ii, -1.26405e-61+1.36128e-61*ii, -.584787-.197727*ii, 1.09389e-62-1.21543e-62*ii
1.35433-.671048*ii, 0, -.003278-3.59124*ii, .943833+.159721*ii, .453673-.88659*ii, .932199-2.4653*ii, 2.67639e-56-6.11747e-56*ii, -.393442+.0263728*ii, 1.59309e-57+3.5048e-57*ii
.73547+1.72106*ii, 0, -1.22484+.667291*ii, -.0971068+.18027*ii, .77005-.776662*ii, .608526-.625939*ii, 4.27219e-203+4.4653e-203*ii, -1.38285+.247337*ii, -2.01836e-204-1.09639e-204*ii
.706235+.180681*ii, 7.71141e-31-2.05787e-30*ii, 2.97282+4.12563*ii, -5.78734-6.50187*ii, -1.36449+4.13722*ii, 1.48366+4.53649*ii, -4.08385e-61-1.6773e-61*ii, -3.60058+5.35542*ii, -1.16682e-61-3.88938e-62*ii
.487225+.998503*ii, 0, 1.86931-.995949*ii, .0296561-.255436*ii, .907067-.981338*ii, .80553-.796925*ii, 2.4918e-206-1.2459e-206*ii, .188563+2.00722*ii, -1.2459e-206+3.11475e-206*ii
