variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.668526-.235213*ii, .017498-1.60275*ii, -.093585+1.51058*ii, 1.85486e-30-3.91025e-30*ii, .264573+.0356731*ii, 5.34697e-11+1.83372e-10*ii, -2.15974e-30+2.17786e-30*ii, 1.38407e-11+3.11961e-11*ii, 1.28575+1.09299*ii, .565054+.767747*ii
-3.79608+.479343*ii, 1.521-3.81723*ii, -.214794+3.85108*ii, -1.52578e-39-3.77625e-39*ii, -1.23243+2.95452*ii, -6.52394e-15+2.34583e-14*ii, 7.6021e-39+1.36036e-38*ii, 1.73077e-14+4.25982e-15*ii, -.952144-2.23836*ii, -1.40244-.679703*ii
2.4534-1.29832*ii, -1.47821-.852743*ii, .43267-.461255*ii, -1.90258e-23-1.3022e-24*ii, 1.23779+1.2734*ii, 2.91252e-8-2.18988e-8*ii, -4.83686e-23+2.15068e-23*ii, 2.31816e-8+6.68893e-9*ii, -.0872019+.458759*ii, -.226862+.412166*ii
-2.95771+.518166*ii, -1.71829+2.07217*ii, .508559+4.39999*ii, 3.1438e-17+1.23717e-17*ii, -2.63757+3.33819*ii, 2.96742e-7+2.53214e-7*ii, -9.9395e-17-2.03019e-17*ii, 8.0353e-9+6.07978e-8*ii, .552713+5.2299*ii, -4.31638-3.19094*ii
-2.74121+1.88439*ii, -.952652+1.77904*ii, 6.37821-1.80427*ii, -1.83951e-33-1.96128e-32*ii, .414681+1.59317*ii, -3.64541e-11+2.5796e-11*ii, 4.20006e-32+5.02964e-32*ii, -1.37044e-11-1.21622e-11*ii, 1.83649-.418238*ii, .619482-.604465*ii
-1.23509+1.0367*ii, .706542+.63758*ii, -1.21887-.385717*ii, -1.33625e-47-8.52777e-48*ii, .687615+.478016*ii, 6.86684e-20-3.47417e-19*ii, 2.53447e-47-3.32032e-48*ii, 1.50599e-19-3.87571e-19*ii, 1.26436+.37516*ii, .393172-1.65237*ii
-.858106-4.6239*ii, 1.15369+2.33236*ii, -6.42419+2.02428*ii, -2.45617e-21+3.72954e-21*ii, 2.39188+5.46705*ii, 9.05008e-9-2.90551e-8*ii, 1.93527e-20+8.15673e-21*ii, -5.9842e-9-5.16973e-10*ii, -.138394+3.44818*ii, 1.10793+2.42429*ii
.270189-.941694*ii, 2.26656-.842282*ii, -.002934+1.56965*ii, 1.90541e-47+1.7391e-47*ii, -.361455+.0110146*ii, -1.11215e-19-8.71156e-19*ii, 2.15252e-47-1.32443e-47*ii, -1.70414e-19+1.29943e-19*ii, -1.62504-.935233*ii, 1.04253-2.31077*ii
-2.94832-.965653*ii, .95273+1.33301*ii, -1.5294+3.36978*ii, -6.20226e-20+2.48911e-19*ii, -3.85783-3.81744*ii, 1.84773e-7-4.7736e-9*ii, 4.23224e-19-6.73976e-19*ii, -3.62642e-8+7.93658e-8*ii, 1.04164-.393257*ii, -1.71242+.107305*ii
-.0839132+.303581*ii, -1.33961-.266774*ii, 1.46004-2.00984*ii, 9.03382e-22+8.69213e-22*ii, -.045019+.747795*ii, 3.07376e-8-4.49529e-9*ii, -3.39682e-22+2.01311e-22*ii, 6.62992e-9-1.14543e-8*ii, .345856+1.25633*ii, .30716+1.20238*ii
.154511+.27309*ii, .254821-1.11026*ii, -.036615-.529354*ii, -7.10368e-46-1.6979e-45*ii, 1.76061+.688584*ii, 1.9211e-16+1.2202e-18*ii, -4.42723e-46-9.26321e-46*ii, 8.54921e-17+3.1639e-18*ii, -.600291+1.5351*ii, -.876098+1.0963*ii
.120149+2.29772*ii, 1.25395-2.18634*ii, -1.69122+1.90696*ii, 2.4739e-32-5.39921e-32*ii, -2.35222-.626996*ii, -3.25378e-11+9.59347e-11*ii, 1.27031e-31+5.03562e-32*ii, 6.18903e-11+2.3877e-12*ii, -.0863563-.230755*ii, .640476-.067359*ii
-.791259+.957919*ii, -.13325+2.82267*ii, -1.22254-1.43444*ii, 1.24762e-30+2.59897e-30*ii, .625951+.195539*ii, -1.82661e-11-4.35039e-11*ii, -3.47679e-30-8.6134e-31*ii, 1.30293e-11-2.78925e-12*ii, -.34676-.771055*ii, -1.65227+1.4661*ii
.277832-.444555*ii, -.977728-2.66244*ii, 2.33605+1.31985*ii, 4.67897e-26+1.43485e-25*ii, -.196356-2.22992*ii, 6.72138e-10+4.36517e-11*ii, 7.67865e-26+1.90642e-26*ii, -2.10598e-10-3.29182e-10*ii, .309586-1.51346*ii, -1.22601+.234925*ii
.599149+.556873*ii, -.649229+.339678*ii, 1.80623-.236057*ii, -1.94778e-47+2.20305e-47*ii, -1.80355+1.35122*ii, -8.97894e-19-3.07778e-19*ii, -2.39383e-47+2.3529e-48*ii, 5.2635e-19+2.31964e-19*ii, -1.0621-1.1721*ii, -1.66907-.553176*ii
-.791177-1.22287*ii, .243068+.805662*ii, .513553-1.14748*ii, -2.12953e-29-3.31688e-29*ii, 2.63298+.761512*ii, 1.20791e-10-1.22136e-11*ii, -2.37127e-29+5.22837e-29*ii, 5.16785e-11+3.62112e-11*ii, -1.86111-.269527*ii, -1.16423-1.72623*ii
-.726463-.59564*ii, -1.38331-2.88474*ii, -.374517+.0178904*ii, -6.841e-30-7.09942e-29*ii, -2.76077+.085402*ii, 1.17376e-10-1.68252e-10*ii, -3.73172e-29+5.56494e-29*ii, 1.08586e-10-3.64993e-11*ii, 1.63697+1.61193*ii, -.318492-.288788*ii
-.06494-1.85428*ii, 1.39719-.387612*ii, .576942-.369188*ii, -6.90592e-20+5.28512e-19*ii, .951099-.281878*ii, -3.61524e-7+1.77421e-7*ii, 9.84493e-19+9.3734e-20*ii, -8.03939e-8-4.12912e-8*ii, 1.61849-.170942*ii, 1.51661+.45182*ii
.044238-6.95088*ii, 3.20264-4.58289*ii, .495102+.0913054*ii, -8.6129e-34-9.2375e-33*ii, 6.45208+2.80657*ii, 2.79641e-12+1.3129e-12*ii, -6.42468e-32+5.57808e-33*ii, -1.24622e-12-1.59946e-12*ii, .295961-3.28004*ii, -.43304+2.08842*ii
2.89191+.6761*ii, -.591536+.592258*ii, -.679318+.630888*ii, -6.73934e-29+2.398e-31*ii, -2.86009-1.39731*ii, 5.84284e-11-7.50054e-11*ii, -1.95058e-28-4.48711e-29*ii, -1.26711e-10-1.0865e-10*ii, .198292+1.35303*ii, -1.70481-.713798*ii
1.31741+.161688*ii, 1.11878-.409223*ii, -.147393+.991686*ii, -9.50854e-24+1.04073e-23*ii, -.55034-.761366*ii, 5.17247e-9+7.82092e-9*ii, -1.42094e-23+1.21733e-23*ii, -6.67514e-9+4.1166e-9*ii, -.312072-.407693*ii, .586796-.940338*ii
-.183976+.420451*ii, 1.21241-.796787*ii, -1.00308+.297887*ii, 7.55e-38+1.05746e-34*ii, -.086656+.428687*ii, 8.96001e-13-1.93321e-12*ii, -4.44766e-35-1.94186e-35*ii, 6.12138e-13+4.56124e-13*ii, .849922-.637513*ii, -.43072+.393845*ii
1.06159-2.16174*ii, -.06633-1.48565*ii, -1.79295+1.32161*ii, 2.40782e-16+6.66218e-17*ii, -2.31582-1.78443*ii, -.00000121458+2.79411e-7*ii, 3.9963e-16-4.49782e-16*ii, 3.92911e-8+9.61509e-8*ii, -.377598-4.78696*ii, -1.63613+.848836*ii
-.241194+.369057*ii, -.076166+.70122*ii, .689675-.490128*ii, 3.51939e-31-5.24942e-31*ii, .366934+.125201*ii, -4.61341e-12-3.55852e-11*ii, 1.08845e-31+2.565e-31*ii, -8.44625e-12-3.06093e-11*ii, .148298-.598761*ii, -1.62308-.011277*ii
-2.48518+.461619*ii, 1.47555+3.56406*ii, -.586901-2.1892*ii, 6.05109e-24-1.52077e-23*ii, -1.00819+3.91121*ii, 3.2928e-9-2.87721e-9*ii, -8.01788e-24+4.05873e-23*ii, -1.76646e-10+2.70541e-10*ii, -5.74935-1.69333*ii, -2.64215-1.92895*ii
-.482354-.752946*ii, 2.74463+.943095*ii, .252648-.896369*ii, -6.17453e-34-5.0356e-34*ii, .51851+.535494*ii, 3.60875e-12-4.15876e-13*ii, -8.13225e-35+7.07803e-34*ii, -5.80066e-13+2.90031e-13*ii, .065257+.81079*ii, .26532-2.48589*ii
.560785+3.4908*ii, -4.68596+2.16583*ii, .705725+.44127*ii, -1.07861e-20-2.73129e-21*ii, 1.81282-7.42593*ii, -2.39493e-8+2.97707e-8*ii, 3.48572e-21-3.91836e-20*ii, -2.13094e-9+9.69873e-10*ii, -3.61571+4.53174*ii, 4.07524-1.86466*ii
-4.74198+1.75745*ii, -.60265+8.87856*ii, 2.717+3.21936*ii, 8.69383e-36-8.75944e-36*ii, -2.0183-8.97369*ii, -1.86074e-13-1.49895e-13*ii, -2.58317e-35+5.68161e-35*ii, -4.67395e-15-1.03452e-15*ii, .16846-14.2799*ii, -4.82354-8.78456*ii
2.47761-.217866*ii, -.848611-2.03613*ii, -1.22201-.038688*ii, 1.96945e-39+3.21143e-40*ii, -1.67793+.030149*ii, 1.82184e-13-3.56551e-14*ii, 4.94948e-39+3.66591e-40*ii, 7.3901e-15+1.05057e-13*ii, -.0733254+.0182655*ii, .766087+.690878*ii
1.29671+.705972*ii, -1.28855+.211033*ii, 2.30714+2.68592*ii, -9.9413e-33-3.36119e-33*ii, 1.09952-.870994*ii, 8.66494e-12-1.02612e-11*ii, -1.05181e-32-1.13768e-32*ii, 5.94109e-12+2.51193e-12*ii, .088661-.886926*ii, 1.15128-.231094*ii
-1.20527+.474052*ii, .498054+1.08485*ii, -.116014+.964883*ii, 2.56457e-31-1.90039e-30*ii, .691945-1.34806*ii, -1.59287e-11+1.08145e-11*ii, 5.91786e-31+2.41206e-30*ii, 6.39195e-12+1.7458e-11*ii, 1.46221+.6625*ii, -.655105+.732058*ii
-.989639+2.37081*ii, .147682-.713636*ii, 1.55327-6.37261*ii, -4.19179e-31-6.93182e-31*ii, 1.2312+.890865*ii, -1.25681e-11+7.3419e-12*ii, 2.05823e-30-3.07791e-31*ii, -6.13513e-12-1.05467e-13*ii, -5.74754+.568622*ii, -.640792+1.46604*ii
-9.77243+7.45877*ii, -6.27353-8.69984*ii, -9.41455+2.03097*ii, 1.03971e-33-7.45119e-34*ii, -3.4041-15.0248*ii, -1.25227e-12+1.14685e-12*ii, -4.60286e-33+1.50366e-32*ii, 9.1498e-15+1.39481e-13*ii, -3.47573+1.07706*ii, -4.41551-5.44002*ii
-1.23012+.466172*ii, -.019203+2.56978*ii, .383551-1.83552*ii, -2.91591e-21+5.63178e-21*ii, -2.40037+.60577*ii, 2.6844e-8-6.97638e-9*ii, 9.6154e-22-8.28707e-21*ii, 3.55383e-9+5.43719e-9*ii, 1.8583+.643736*ii, -1.21753-3.45002*ii
1.45187-3.88254*ii, -3.4608+.600766*ii, 1.65406+1.05266*ii, 3.81312e-27+2.23997e-27*ii, .769017+1.02925*ii, -2.27892e-10-2.23276e-10*ii, 1.42329e-26-1.15524e-26*ii, 2.72497e-11-4.90419e-11*ii, -3.56374+1.92331*ii, -1.0302-2.5922*ii
.75661+20.7862*ii, -34.6596-4.85195*ii, -8.78586-11.3166*ii, -1.13646e-24-1.6726e-26*ii, -3.96681+19.4636*ii, -4.12875e-11+8.25764e-11*ii, -5.1218e-25-2.36352e-23*ii, -8.75758e-12-1.03701e-11*ii, 32.9787+7.77454*ii, -12.1095+10.8595*ii
1.07373-.757387*ii, .913756+.140065*ii, .619059+.608165*ii, 3.69572e-32+9.31692e-33*ii, .814833+1.58873*ii, 2.7754e-14-6.5811e-12*ii, 4.67387e-32-1.7987e-32*ii, 6.86737e-12-1.8879e-12*ii, .132587-2.26522*ii, .982117-.684946*ii
.307521+1.29361*ii, 3.33864+1.27303*ii, -.493636-.771697*ii, 1.34915e-21-2.48519e-21*ii, 1.11917+1.38931*ii, -2.32521e-8-3.2868e-8*ii, 3.62975e-21+9.81027e-22*ii, 9.36526e-9-8.51375e-9*ii, -.540571+2.06895*ii, -1.18868-.021999*ii
.492748-1.08722*ii, -2.15616-2.76114*ii, .58133+.386586*ii, -2.14783e-26-9.345e-27*ii, -1.23673-.514494*ii, -3.64773e-10-3.32974e-10*ii, -2.07435e-26+1.8747e-26*ii, -9.97458e-11+2.82204e-10*ii, -.281361-.325304*ii, -.232699+2.39977*ii
-.467266-.697755*ii, .191154+.379355*ii, -1.06655-.479985*ii, 4.99529e-30-1.31356e-30*ii, .239612+.530624*ii, -3.17017e-11-1.725e-11*ii, -3.25067e-30-2.87171e-30*ii, 5.19964e-11+8.21178e-11*ii, -.598715-.958779*ii, .209011+.52675*ii
1.61151+2.35762*ii, 3.04409-.710271*ii, -1.98479-1.11949*ii, 7.95325e-38+1.64233e-38*ii, 1.4123+1.10115*ii, -2.86495e-14-9.53709e-14*ii, 8.94475e-38+2.13974e-37*ii, 1.61047e-14+2.6699e-14*ii, -.575935+1.07254*ii, 2.12306+.913882*ii
-2.70301+.495782*ii, 2.64036-.227409*ii, 1.94954+1.9486*ii, 2.32081e-29+6.91896e-29*ii, .412574+1.10889*ii, 2.31487e-10+1.38241e-11*ii, -9.70349e-29-1.75514e-28*ii, -5.0268e-12-1.61283e-10*ii, .544366-.501071*ii, 1.04448-.648746*ii
-.050406-1.59757*ii, -.244674-1.28197*ii, -.747163-1.07505*ii, -9.75938e-29-5.31364e-29*ii, .883081-1.59406*ii, 2.5787e-10-2.66869e-10*ii, -7.997e-29+1.58592e-28*ii, -3.69809e-10+2.62726e-10*ii, .975473-.07622*ii, -.541245-.012322*ii
.949672-2.40723*ii, 1.557+2.07051*ii, .120721+.0738657*ii, -4.48075e-27-8.13828e-27*ii, .102944+.497481*ii, -8.12336e-10+8.65874e-10*ii, -2.3846e-26+3.05751e-27*ii, 4.97297e-10+1.13939e-9*ii, 2.28391+.518158*ii, 2.27473+.765476*ii
-.988299-.458447*ii, .999509-.826434*ii, -.255807-1.91969*ii, -1.39676e-35-3.8324e-35*ii, -.056731-3.419*ii, -4.94444e-14-5.4536e-13*ii, -3.76541e-36+4.42789e-35*ii, -1.27437e-13+2.1e-13*ii, -1.35662+.874501*ii, -2.52839-.374657*ii
.143425-.907293*ii, .59388+1.68152*ii, .5717+.75321*ii, 2.57834e-30+1.77418e-30*ii, -1.10597+.913904*ii, -2.12156e-11-4.80942e-12*ii, 1.9795e-30-2.08484e-30*ii, 1.5487e-11+6.90708e-12*ii, .598197-.160904*ii, 1.56831+.529131*ii
1.78005-.454755*ii, -2.45881-.198541*ii, -.047594+.38619*ii, -2.31546e-46-2.45048e-45*ii, 3.06376-3.52278*ii, -2.17885e-18-1.18359e-17*ii, -1.52653e-45-4.25668e-45*ii, 8.37915e-18-2.48439e-18*ii, 1.2809-1.46714*ii, .55736+2.14449*ii
-2.35176-.472461*ii, .366006+.5502*ii, -.0087426-.323501*ii, 8.57924e-38-9.87915e-39*ii, .18706-2.41484*ii, 1.85433e-13-9.79285e-14*ii, -2.06431e-37-1.73002e-38*ii, 3.98836e-14+6.23565e-14*ii, -1.61396+.156346*ii, .427936+2.87821*ii
-6.2559-4.14183*ii, -1.10058+.279794*ii, 1.25082+.557673*ii, 1.42103e-40-2.73577e-40*ii, -3.98439-3.36604*ii, 5.78677e-15+7.90884e-15*ii, -2.0221e-39+1.1229e-39*ii, -1.01836e-14+9.53874e-15*ii, -2.57443-1.80936*ii, .907378-5.26439*ii
.914853-1.07306*ii, .534179+.536072*ii, -1.15743+2.27748*ii, -5.09988e-25-4.9066e-24*ii, .74652-2.14297*ii, 1.54449e-9+4.70871e-10*ii, -5.73163e-24-3.94157e-24*ii, 1.09233e-9+2.05479e-9*ii, -2.92937+1.54636*ii, -1.09187+.454501*ii
.490953-.0301791*ii, -.1099-.370634*ii, -1.12146-.204155*ii, 4.23909e-31-2.68352e-32*ii, -1.7475-1.2268*ii, -7.57405e-12+1.43515e-11*ii, 2.07304e-31-2.59639e-32*ii, -1.6231e-11+2.9924e-11*ii, -.0773492-.235853*ii, .67512-.534807*ii
.674217+.515481*ii, .199325-2.40406*ii, -.220304-.0603307*ii, 1.48222e-28-1.39553e-28*ii, .555703-.414168*ii, 2.9198e-10-2.6899e-10*ii, 1.71871e-28-1.76832e-29*ii, -9.09057e-11+1.25578e-10*ii, -2.32339+.315113*ii, -.846108-1.09172*ii
.669492+.27034*ii, .080284+1.2803*ii, -1.33586+1.62925*ii, -2.50948e-19+9.12809e-20*ii, .087958-1.84*ii, 9.32347e-8+6.85778e-8*ii, -1.92684e-19-6.7295e-21*ii, 1.30281e-8+8.61592e-9*ii, -2.48844+.512911*ii, .286211-2.16584*ii
-.760986-1.60601*ii, 1.27598+.704864*ii, .383445+.883051*ii, 3.84286e-27-1.28944e-27*ii, -.0778171+.317813*ii, 5.50415e-10+1.6554e-10*ii, -4.99521e-27-5.19041e-27*ii, -3.84796e-10-3.71004e-10*ii, 1.99055-.017343*ii, .770947+2.28509*ii
-.072815+3.15578*ii, -4.115-.671485*ii, 3.01889+1.75001*ii, -1.61438e-22+1.21647e-22*ii, -2.46783-.964866*ii, 1.54363e-9-1.24604e-8*ii, -3.72135e-22-5.18323e-22*ii, -2.08977e-10+6.07364e-10*ii, 3.15638-2.44634*ii, -4.77456-1.64908*ii
-2.03775-2.32658*ii, -.209398+2.88659*ii, .876057-2.92908*ii, 1.45179e-33+4.16679e-34*ii, -2.84052+.096759*ii, -1.62138e-12+1.30314e-12*ii, -1.98894e-33-4.22678e-33*ii, 6.4388e-15-7.11608e-14*ii, 5.01062+3.06*ii, 5.43173-1.87792*ii
5.26121+3.92655*ii, -6.16496-1.4012*ii, -.95204+5.05912*ii, 1.44062e-29-4.29206e-29*ii, 5.83428+3.29589*ii, 4.38536e-11+2.55958e-11*ii, 2.44324e-28-1.69248e-28*ii, -1.51488e-12+1.14274e-12*ii, 5.45252-7.70253*ii, 10.221-1.52767*ii
2.65808-1.24215*ii, 1.14605+1.66266*ii, .342052-.0105788*ii, -8.17832e-27-6.04806e-27*ii, .0944198-.0007532*ii, -1.31817e-9+5.41436e-10*ii, -2.92512e-26-5.91754e-27*ii, 1.09907e-10+1.85895e-10*ii, .469481-2.15983*ii, 1.46673+2.35978*ii
-4.49438+1.91189*ii, -.292714+.639336*ii, -3.39284-4.81233*ii, -8.92571e-45+4.46327e-44*ii, -4.19568+5.01937*ii, -2.81851e-17-4.7409e-17*ii, -4.52174e-44-2.17661e-43*ii, 2.59432e-17+3.679e-17*ii, 2.33224-2.06406*ii, .474824+2.57623*ii
-.0092626-.424061*ii, 1.34934-.456945*ii, .919585+1.39434*ii, 1.69508e-26-2.382e-26*ii, .165181-.526164*ii, 1.52684e-10-1.04589e-9*ii, -1.02582e-26-6.96754e-27*ii, 8.56181e-10+7.21455e-10*ii, -.006175+1.64289*ii, -.0869185-.394483*ii
-1.92666-.001073*ii, -1.04249-1.15791*ii, .797022+.732937*ii, -3.00363e-23+8.99692e-23*ii, 1.18965-.592128*ii, 1.48655e-8+4.12318e-9*ii, 5.79662e-23-1.73307e-22*ii, -1.99156e-9-3.12914e-9*ii, -.161893+.724895*ii, 1.31544-2.92287*ii
-.544321-.02322*ii, -1.03201+1.52308*ii, -.535781-1.97493*ii, -1.81072e-34+1.42466e-34*ii, .61603-1.4598*ii, -1.13946e-12-1.45056e-12*ii, 1.02039e-34-7.3493e-35*ii, 1.69405e-14+5.68318e-13*ii, .59808-1.8942*ii, -1.43238-.061911*ii
-1.0518+.696169*ii, -.361696+.830696*ii, .240599+.0138235*ii, -5.46193e-30+1.8429e-29*ii, 1.43174+.101865*ii, -1.02765e-11-6.39222e-11*ii, -7.08484e-30-2.31862e-29*ii, 4.44546e-11+1.62086e-10*ii, .0604695-.334192*ii, 1.80178+1.31497*ii
.024103+.0702763*ii, .0455476+.108221*ii, -.536829+.496999*ii, -1.09964e-33-1.72049e-34*ii, -.89574-.224732*ii, -1.85004e-12+4.3281e-13*ii, -1.44175e-35-8.14211e-35*ii, -1.0169e-12+1.36008e-12*ii, .789361+.301713*ii, .973977-.232416*ii
.153329+.401765*ii, -1.89922-.137579*ii, -.258175+2.20096*ii, -1.26216e-28-2.36213e-28*ii, -1.29506-.547839*ii, -1.84426e-11+1.5371e-10*ii, 7.55498e-29-8.69276e-29*ii, -2.07499e-11-1.27011e-11*ii, .385062-.511819*ii, 1.95731+1.03172*ii
-1.29218+.5821*ii, -1.11861-.209717*ii, -.719158+3.22718*ii, 1.44633e-33-3.85122e-33*ii, -.474236-1.70708*ii, -1.2098e-12+4.80625e-12*ii, 3.72883e-34+5.81836e-33*ii, -1.64503e-12+8.67435e-13*ii, -1.95182-.419568*ii, .161428+1.25696*ii
-.205362+.632871*ii, 1.37603+1.75714*ii, 1.29487+2.06957*ii, -3.05309e-30-3.31466e-31*ii, .696011-.341194*ii, -2.98925e-11+1.33767e-10*ii, 8.36534e-31-1.86338e-30*ii, -2.84559e-10-2.62704e-10*ii, -.0321175+.0975857*ii, .219288-.129449*ii
1.74352-.405637*ii, -1.14761+1.84774*ii, -1.36233+2.49964*ii, -1.60515e-33+5.64125e-33*ii, -1.85887+2.65404*ii, -1.9799e-14+3.98712e-12*ii, -5.1031e-34+1.04867e-32*ii, 1.20311e-12+8.05156e-13*ii, -.082276+1.20736*ii, 2.66712+.733052*ii
-2.0938+1.53171*ii, -3.1251+.243571*ii, -2.12892+.662659*ii, -2.5339e-34+8.74931e-34*ii, .54552+2.52821*ii, 1.17762e-11+4.57738e-12*ii, -8.09594e-34-2.22006e-33*ii, -8.82711e-13+1.50269e-12*ii, 1.16781+1.23735*ii, .776733+.802585*ii
-2.08012-1.04441*ii, .078911-1.41143*ii, .523944-.196246*ii, 8.50822e-21-2.5303e-22*ii, -.52225+.57497*ii, -1.30508e-8+2.6215e-8*ii, -1.79624e-20-8.35974e-21*ii, -5.2769e-8+9.46943e-8*ii, .994597-.670127*ii, -.738256+.818676*ii
