variable ordering: c0, c2, dp, r, Rad, u, L, mu, delP
1.94535+1.04189*ii, .058905+2.04267*ii, 6.75491e-88-5.65528e-88*ii, -1.92658+.36321*ii, -1.93209-2.96603*ii, -1.13988+2.10446*ii, .276793-1.40031*ii, -9.42546e-89-8.44364e-89*ii, 3.77018e-88+1.09964e-88*ii
1.17124-1.20917*ii, -.604779-.456753*ii, 1.41495e-73+6.67679e-73*ii, .649005+.435614*ii, .473046+.955986*ii, -.195045+1.34134*ii, -.363431+1.14679*ii, -7.95909e-74-7.29584e-74*ii, 1.09659e-72-2.12242e-73*ii
2.3223+.591465*ii, -2.17632-1.86871*ii, -8.32002e-123-4.53819e-123*ii, 1.25745-2.77712*ii, .858196+.319381*ii, .328474-.0903886*ii, 2.20811+1.39102*ii, 1.51273e-123+5.67274e-124*ii, 6.05092e-123-1.21018e-122*ii
.43211+.267584*ii, .388323+1.15812*ii, -9.38476e-148+1.2122e-147*ii, -.267796+1.13212*ii, -.898172+.710944*ii, .340538-.345511*ii, 1.06638-1.61675*ii, 2.54171e-148+1.95516e-148*ii, -6.25651e-148-2.5026e-147*ii
.407209+1.13635*ii, .039796-1.92817*ii, 1.20014e-99-8.00091e-100*ii, -2.72324-1.69664*ii, 1.87765-1.08116*ii, 3.60962-4.92057*ii, -1.9721+.604295*ii, 1.14299e-100+1.50017e-100*ii, 1.08584e-99-4.18923e-100*ii
1.23734+1.52598*ii, 1.52824+1.39263*ii, 7.77877e-60-9.95682e-60*ii, 1.16739+3.4752*ii, 6.28-.534817*ii, 1.11349-6.08262*ii, -1.49645+.382673*ii, -9.23729e-61-1.71133e-60*ii, 6.53417e-60-6.14523e-60*ii
.43751+.800192*ii, -.147427+1.13182*ii, -6.41748e-61+3.47614e-61*ii, -1.08876-.64756*ii, .985959+.822033*ii, -1.05043+.103085*ii, .0935184+.0307916*ii, 7.90031e-62+1.21543e-61*ii, 6.07716e-63-4.37556e-62*ii
2.01295-.551866*ii, 3.13387+3.05034*ii, 2.45455e-91-6.13637e-91*ii, -.725109-1.65333*ii, -2.42196+1.97124*ii, -.488512+2.14242*ii, 1.63162-3.97769*ii, 2.45455e-91+8.89773e-91*ii, 2.75486e-90-4.90909e-91*ii
1.02194+.281025*ii, -.424956+.819811*ii, 4.90534e-75-5.52715e-75*ii, 2.91659+1.42247*ii, .328151-.794052*ii, 1.02877+1.90233*ii, -.408952+1.80129*ii, -8.29072e-76-4.31602e-76*ii, -8.29072e-75-3.31629e-75*ii
.499188-1.21038*ii, 1.46703+.298345*ii, -1.47793e-46-3.22956e-46*ii, .841788+.237778*ii, .79329-.147948*ii, -.262525-.199294*ii, .0217539-.0478881*ii, -3.72904e-47-4.58433e-47*ii, -1.53951e-48+6.15805e-48*ii
7.29382+9.20656*ii, 3.4781+7.33338*ii, 1.65814e-75-8.6362e-77*ii, 4.23715+1.04214*ii, 9.77132+.73439*ii, 1.548-.936556*ii, 3.79979+4.22556*ii, 7.25438e-76+1.03634e-76*ii, -4.14536e-75-6.07986e-75*ii
-1.81564+.937122*ii, 1.34618-1.02284*ii, 7.09038e-115-2.91863e-115*ii, -1.64648-1.31015*ii, -1.95563+.689935*ii, .984171+.547525*ii, .0709918-.0354061*ii, 1.07863e-115+3.01381e-116*ii, 5.9483e-117+3.76726e-117*ii
.265253+1.63046*ii, .547764+.444404*ii, -4.18574e-104+2.7905e-104*ii, .488758+.0319605*ii, -1.17268+.042091*ii, -.308201+.765703*ii, -.666861+.147495*ii, -3.83693e-104-6.10421e-105*ii, 1.39525e-104-2.7905e-104*ii
1.33517-.028295*ii, .507462-1.16793*ii, -2.61609e-105-9.59233e-105*ii, -.266731-2.11046*ii, -.771686-.249102*ii, .7383-.49491*ii, 1.09287-.562812*ii, 3.16111e-105, 5.01417e-105+8.7203e-106*ii
2.71735-1.29935*ii, .032596-1.89129*ii, -1.43985e-69-3.62227e-69*ii, .777902-1.83958*ii, 1.76709+1.49274*ii, -1.0303+5.83995*ii, -1.79751+1.23463*ii, 7.87844e-70-5.97675e-70*ii, -4.70895e-69-3.47738e-69*ii
-1.83557+1.27826*ii, -1.34071-.657814*ii, -2.61609e-105, 2.22411-.151606*ii, -.785367+.470831*ii, 1.26567-.271648*ii, .689459-1.50053*ii, 1.30805e-105+2.72509e-106*ii, 1.09004e-106-1.74406e-105*ii
-1.88836-.683587*ii, -2.17982-11.5058*ii, 7.06343e-69+9.41791e-70*ii, -4.30503+4.08715*ii, 12.5213+7.39575*ii, -.56041+8.41713*ii, 3.34662+5.37894*ii, -5.25229e-70-1.3493e-69*ii, -1.36197e-68-2.95577e-68*ii
-.178586-1.03879*ii, -.118044+.482101*ii, -1.50223e-157+1.82088e-158*ii, -1.29932-.436624*ii, -.326323-1.3995*ii, -.672181-1.40882*ii, -.740372-.978894*ii, -9.10442e-159+4.3246e-158*ii, -3.18655e-158-4.55221e-158*ii
.75582-3.45019*ii, .709919-.311884*ii, -5.76526e-83+4.94166e-82*ii, 2.76598+.192648*ii, 2.32332-1.20711*ii, -1.38622-.912028*ii, -.204889+1.57223*ii, 2.67673e-83+2.05902e-82*ii, 6.83596e-82+1.4825e-82*ii
-.823665-.313031*ii, .125571-.99329*ii, 5.50973e-143+2.05013e-143*ii, -.599837-.605867*ii, -1.36626+.198012*ii, .192246+.938882*ii, .17299-.149682*ii, -4.48467e-144+1.50557e-143*ii, -1.76183e-143-4.805e-144*ii
1.43991+1.27559*ii, -.084261-.778443*ii, -4.15816e-112-1.27344e-111*ii, -.685546+2.13375*ii, -.698728-.719346*ii, -.494791-1.69352*ii, -.798695+.413839*ii, 6.17227e-112-5.71748e-112*ii, -5.1977e-112-1.00056e-111*ii
1.4003+.446197*ii, -.201861-2.6888*ii, -4.12033e-70+2.98837e-70*ii, -.907781-1.45916*ii, .665311+.611408*ii, 3.18481+5.29663*ii, 3.74749+.31421*ii, -3.31098e-71-3.79207e-71*ii, 1.63002e-69-8.42178e-70*ii
1.32658+.112655*ii, -1.08591-2.61327*ii, 2.12242e-73-1.76869e-73*ii, 2.06948+2.61092*ii, .237348+1.09672*ii, 1.01435+.544619*ii, -2.22886-.90598*ii, 4.42172e-74+4.42172e-74*ii, 3.53737e-73-2.65303e-74*ii
-1.28215+.443726*ii, .719949-1.27471*ii, -2.86572e-119-7.59028e-119*ii, 1.95907+2.83084*ii, 1.80351+1.23137*ii, -.166835-.521871*ii, .947924-.087318*ii, 9.29422e-120-1.18114e-119*ii, 4.3373e-119+4.3373e-119*ii
-.263676-.154759*ii, 1.48218+.084422*ii, 2.01076e-87-2.26211e-87*ii, .603634+.141657*ii, -1.32424-.674926*ii, .032981-.94312*ii, -.16916+1.84064*ii, 1.25673e-88-5.65528e-88*ii, -3.26749e-87-3.51884e-87*ii
-2.39755-5.20742*ii, -2.63726-4.24784*ii, -1.31064e-122-1.13455e-123*ii, 3.5136-4.21104*ii, 3.05148+2.89274*ii, 2.373+1.81462*ii, 1.36028-1.58316*ii, 6.14547e-124-6.85456e-124*ii, 7.61093e-123+1.13455e-123*ii
-1.35584+1.79147*ii, 3.17464-3.30349*ii, -1.88789e-120+4.74393e-120*ii, 1.11662-1.43217*ii, -3.36889+4.71123*ii, -1.03588+1.81937*ii, -.598015-4.98345*ii, 4.84074e-121+1.24044e-120*ii, -1.97502e-119-7.55155e-120*ii
1.99746-1.06376*ii, 2.59433-1.69809*ii, 1.56673e-173+6.06476e-174*ii, .620778+1.1055*ii, .539289+.330188*ii, 1.19081-.249422*ii, .414336-.730246*ii, 3.31667e-175+1.2319e-174*ii, -7.07556e-174+1.13714e-173*ii
.483403-1.18871*ii, -3.90517+4.52527*ii, -1.87001e-85-4.22261e-86*ii, 5.79902+.677401*ii, .795428+7.91964*ii, -1.59128+1.93506*ii, 1.82118-5.94269*ii, 3.01615e-87+1.80969e-86*ii, 3.20717e-85-7.96263e-85*ii
.529857+2.70988*ii, 3.40498+.460742*ii, 1.19851e-94-5.99255e-94*ii, 2.0313+2.5827*ii, -.105213+.406211*ii, -.854731+.459012*ii, -.746108+1.60045*ii, -7.49068e-96-4.11988e-95*ii, -9.58807e-94-1.01873e-93*ii
4.04489-.89556*ii, -1.66823+3.49733*ii, -6.44515e-111-9.77169e-111*ii, -.700614-.61472*ii, -4.02647-.381108*ii, -2.26493+2.56909*ii, 2.85911-4.70441*ii, -7.9265e-112+6.49713e-112*ii, 4.69873e-110-9.97959e-111*ii
2.8178-.123616*ii, 4.79021+.213339*ii, 1.3494e-79+3.3735e-80*ii, -.343926-.539981*ii, .002829+2.04418*ii, -1.22017+2.58452*ii, .282392+2.52453*ii, 1.62386e-80-1.05422e-81*ii, -1.68675e-79*ii
-.460624+3.90336*ii, 2.59736+1.95412*ii, 6.90893e-76-5.80351e-75*ii, 3.11597-.307569*ii, 1.11004-.249752*ii, 1.99509-1.31649*ii, 2.56966+1.14135*ii, -8.636e-78-6.21804e-76*ii, -6.35622e-75+1.27124e-74*ii
3.83976-.62928*ii, .121598-.905771*ii, -7.07475e-73-8.8434e-74*ii, .244642-.883124*ii, -.628163+1.01879*ii, -2.16147+2.02437*ii, .39339+.870846*ii, 1.14965e-73-2.03399e-73*ii, 3.5374e-74+6.19041e-73*ii
-1.01942-.097521*ii, 3.1401+1.02285*ii, 1.23008e-142+1.5376e-143*ii, -1.52208+5.16952*ii, -2.87492-1.75479*ii, 1.03747-4.89417*ii, -3.00458+8.90366*ii, 1.16922e-143+2.24233e-144*ii, 3.48523e-142-8.20053e-142*ii
.567567+1.33851*ii, .50053-1.35822*ii, -3.41965e-32-4.35984e-33*ii, -.320816-.855984*ii, 1.16362+.50304*ii, .59526-1.59313*ii, -.11781+.627581*ii, 6.74355e-33-1.19128e-33*ii, 1.61942e-32+3.5963e-34*ii
-1.45933-.578317*ii, -2.49545-4.71116*ii, 1.08e-89+3.92727e-89*ii, 3.81367+1.36645*ii, 1.39315-4.7877*ii, .745066-1.29604*ii, 2.93418-2.72004*ii, 2.7e-90-7.48637e-90*ii, -1.01127e-88-4.32e-89*ii
-.92848+2.63103*ii, -1.21504-.268401*ii, 6.75e-91-9.32728e-90*ii, .324097+2.4658*ii, -1.17935+.27431*ii, .020317-.211847*ii, 3.14851+2.56075*ii, 2.08636e-90+1.96364e-90*ii, -2.06182e-89+2.16e-89*ii
2.15451-1.40207*ii, -1.33946+.458025*ii, 1.00538e-85, 1.0824+.054704*ii, .904528-.838584*ii, .998771-1.02366*ii, .53747+1.7565*ii, -2.99101e-86+8.04306e-87*ii, -9.65167e-86*ii
-1.5299-.282416*ii, 4.31991-2.8311*ii, 8.80525e-134-3.30197e-134*ii, 2.738+1.09049*ii, .547598-2.27113*ii, 1.23303-.610585*ii, -1.72487+1.43511*ii, 8.25493e-135+3.02681e-134*ii, 8.80525e-134-1.43085e-133*ii
.235971-.702102*ii, -.175237-1.13926*ii, -1.56413e-148+3.91032e-148*ii, -1.24716+1.22003*ii, .575884+1.51084*ii, 1.14424-1.15628*ii, -.0494058+.382414*ii, -8.79822e-149-8.30943e-149*ii, -3.78812e-149-2.44395e-149*ii
-.311984+.853025*ii, -.564511-1.83447*ii, -2.07908e-112+3.63839e-112*ii, 2.21511-1.03209*ii, -.895683-.75901*ii, -.215458+.934506*ii, .865625-.249899*ii, -4.54799e-113-2.59885e-113*ii, -1.16948e-112-1.10451e-112*ii
.326391+.999829*ii, -2.24657-.191763*ii, -1.34828e-116-2.77587e-117*ii, -.65583-.390062*ii, -.787854-1.05508*ii, 1.15766-2.35822*ii, -.31849-1.18886*ii, 3.17243e-117+2.77587e-117*ii, 2.92458e-117-1.74484e-116*ii
.7008-1.08507*ii, -2.35477-4.41118*ii, 1.03634e-76-1.57184e-77*ii, 1.42571+2.60643*ii, -2.86305+.162354*ii, 1.37773+.520285*ii, 1.45769+2.03739*ii, 1.61928e-77-6.47713e-78*ii, -1.20906e-76-5.39761e-77*ii
.047046+.978989*ii, 1.41869-.309176*ii, -1.11049e-177+5.55246e-178*ii, -.274634-.597791*ii, .508746+.077661*ii, 1.08822+1.2167*ii, -.595726-1.68002*ii, -6.42244e-179+2.15929e-178*ii, -1.97421e-177-1.26087e-177*ii
1.32001+.800895*ii, -.972987-.076612*ii, -5.5296e-87-1.00538e-87*ii, .701662-.401436*ii, .56072-.047333*ii, 1.04412-1.32168*ii, 3.41351-.834539*ii, 6.28364e-88+6.28364e-88*ii, 1.02843e-86-2.01076e-87*ii
.84376+1.53073*ii, .604341+.452135*ii, -1.72723e-77+1.72723e-77*ii, -1.32131+.251583*ii, .338996-.342936*ii, .281506+.189481*ii, -.660469-.406468*ii, -8.63617e-78-6.47713e-78*ii, -1.29543e-77-3.45447e-77*ii
-.0933575-.238683*ii, .0166914-.170044*ii, -1.57091e-88-9.42546e-89*ii, .314317+1.03575*ii, -1.08819+.621778*ii, .373984-.771661*ii, -.744937-.526083*ii, 7.85455e-90-1.57091e-89*ii, -4.71273e-89-1.61018e-88*ii
.9349+.875967*ii, .563059-.432827*ii, -1.05663e-132+6.82407e-133*ii, .779821-.95346*ii, .45911-.0910612*ii, 1.12578-.719731*ii, -.424103-.217101*ii, -3.08184e-133-5.06302e-133*ii, 5.72342e-133+2.20131e-133*ii
-6.0727-11.1568*ii, -5.52376-8.1286*ii, -2.12242e-72-4.33328e-73*ii, -2.16017+3.76673*ii, 2.76339+15.7486*ii, 5.49415-1.19244*ii, -3.6414+5.91166*ii, 4.51015e-73-9.9765e-74*ii, -6.29653e-72+7.28699e-72*ii
.81154-.173011*ii, 1.92938+1.27927*ii, -3.43637e-90-5.89091e-90*ii, 1.92987+.806749*ii, -1.56107+1.58726*ii, 1.19076+.471109*ii, 1.41127-1.93805*ii, 3.19091e-90-6.13637e-91*ii, 6.62728e-90
3.1145-1.21882*ii, 2.20195+1.60224*ii, -7.28694e-92-1.53409e-92*ii, .467773-.915316*ii, 4.32243-3.26368*ii, .045273-2.04049*ii, -.926844-2.6294*ii, -1.07514e-92-9.6201e-94*ii, -3.06818e-92-1.34233e-91*ii
2.00599-.82783*ii, .723708+1.88927*ii, 1.02869e-99+1.71448e-99*ii, -.4892-1.85251*ii, -1.44389-.005164*ii, -.455723+.687565*ii, .704899-2.10131*ii, 2.37527e-100-1.42873e-101*ii, -2.7146e-99-1.14299e-100*ii
-1.75692+2.34388*ii, 4.55588+.229636*ii, 2.13644e-87+6.28364e-88*ii, 1.01868+1.01694*ii, -.61668+2.89305*ii, -3.93133-.742708*ii, 1.64273-.607223*ii, 5.96946e-88-2.23855e-88*ii, -3.77018e-87-3.01615e-87*ii
.901995-.244281*ii, -.0132776+.272684*ii, 1.62897e-132+2.81768e-132*ii, .498623-.779631*ii, .75937+.282403*ii, .396036+1.64653*ii, -.734242+1.96579*ii, 2.90573e-132-2.50399e-132*ii, 5.28315e-132-2.28937e-132*ii
-.29314-.125492*ii, -.008161+1.20084*ii, -7.59375e-91-1.84091e-90*ii, .528816-2.52937*ii, -.213621-1.0549*ii, 1.51332-1.85347*ii, -.492113+1.97504*ii, -4.60228e-91+9.77983e-92*ii, -4.66364e-90+4.60228e-91*ii
.252051+.571671*ii, .287521+1.12334*ii, -1.62428e-114-2.03035e-115*ii, -.431594-1.99117*ii, -1.3148-.833874*ii, -1.07655-.666139*ii, .624099-.697808*ii, -8.8828e-116+3.04553e-115*ii, 6.09106e-115-3.20097e-115*ii
.814587+1.4906*ii, .340097-.105867*ii, 3.85279e-195+1.02741e-194*ii, 1.75478+1.17495*ii, -.767109+.57783*ii, .867507+.774271*ii, .292024-.522008*ii, -2.14044e-195+1.04882e-194*ii, -6.8494e-195-8.5618e-196*ii
-.233996-.385689*ii, .163924+1.25057*ii, -5.2086e-32+3.11851e-32*ii, .364167+.751231*ii, .685738+1.1861*ii, -.065499-2.14288*ii, .217385-.613335*ii, 1.93992e-32+3.13057e-33*ii, -2.95463e-33+9.18397e-32*ii
1.48389+.783527*ii, .977892+.132604*ii, -7.77877e-62+2.09054e-61*ii, -.203894-.266239*ii, -.368529-.597602*ii, .199869-1.32346*ii, 1.21782+.743251*ii, 4.61864e-62*ii, 3.88938e-61-1.94469e-61*ii
.87597+.828254*ii, -.289384+2.23228*ii, -4.29944e-136-3.43955e-136*ii, -.024283-.642884*ii, .133829+2.18004*ii, .386564+.0658905*ii, .090384+.933668*ii, -1.03187e-135+1.5478e-135*ii, -1.37582e-135+5.15933e-136*ii
-.912041-2.0244*ii, 4.83213-3.87979*ii, -7.82064e-149+7.82064e-149*ii, -4.95434-8.69051*ii, -9.37622+4.29059*ii, .58413+5.279*ii, 1.56619+2.12566*ii, -1.22197e-150-3.25592e-150*ii, -1.46637e-149+1.83296e-149*ii
1.57752-.10779*ii, .728983-.337707*ii, 2.1198e-31+1.22788e-31*ii, .002434+.700475*ii, .282174-.906178*ii, .603833+.582712*ii, .294104+.180305*ii, 1.55233e-32+1.68754e-32*ii, -2.38545e-32-3.97193e-32*ii
3.04709-.873103*ii, -.193014-1.83021*ii, -6.28364e-89+2.74909e-88*ii, 1.81494+5.86608*ii, -2.78261+3.12779*ii, 1.20869-.072866*ii, .04897+3.94366*ii, -2.94546e-89-3.53455e-89*ii, 3.61309e-88+3.14182e-88*ii
-5.03504+4.046*ii, -3.40229-2.6728*ii, -3.51126e-97-1.75563e-97*ii, -7.74609+2.18762*ii, 1.01117+3.13622*ii, -1.8334-3.54621*ii, 5.24853+5.84958*ii, -1.53618e-97+7.3151e-99*ii, 7.46142e-97+2.10675e-96*ii
.627835+.700423*ii, .854413-.339703*ii, -2.04193e-61+7.77877e-62*ii, .084967-.812193*ii, .321297-.107425*ii, -.493154-.493288*ii, -.167882+.934882*ii, -7.04951e-62+1.51929e-62*ii, 3.88938e-62+2.72257e-61*ii
1.66427-2.99764*ii, -1.01042-1.78646*ii, -1.30863e-116-4.85778e-117*ii, 1.23509-1.69104*ii, -.360683-6.59017*ii, 1.2422+1.21348*ii, -2.03327+1.49468*ii, 2.77587e-117+7.99303e-118*ii, -1.42759e-116-3.27157e-117*ii
2.32061-3.45722*ii, -.600463-1.56536*ii, -2.54691e-72-7.0748e-74*ii, .109699-1.48555*ii, -.709901-.371752*ii, -.261716-.37508*ii, -.013387+2.93778*ii, -1.41495e-73-7.60536e-73*ii, -5.6598e-73+4.81083e-72*ii
1.74876+2.46201*ii, 1.40298+2.80715*ii, -2.07107e-105+2.72509e-105*ii, -1.22239+2.66655*ii, 2.6522+.690985*ii, .997632+.399349*ii, -1.41916-3.14583*ii, -2.2482e-106-1.22629e-106*ii, -6.54023e-105-2.39808e-105*ii
-3.87269-6.61235*ii, 9.73172+10.0354*ii, 6.90893e-77-1.01475e-76*ii, -.270522+1.86274*ii, 6.20657-4.33859*ii, -2.36903+3.52344*ii, 2.57659+2.93987*ii, -8.90605e-78+2.90121e-78*ii, -4.3181e-78+9.28388e-77*ii
-.211272+3.30689*ii, -1.92062-2.63623*ii, 6.13637e-90-9.81819e-91*ii, .039511+1.69174*ii, .678929-.521274*ii, -.801933+3.58602*ii, .304605-1.31452*ii, -3.98864e-91+6.32813e-91*ii, -1.71818e-90+3.62813e-90*ii
.990387-.566214*ii, -.0654727-.150342*ii, -1.27345e-72+1.13196e-72*ii, -1.01709+.386014*ii, .172776+.181466*ii, 1.09517-.613955*ii, -1.36721+.779558*ii, -9.19717e-73-1.12214e-72*ii, -8.4897e-73+2.26392e-72*ii
-1.22291-.69581*ii, .25939-.548604*ii, -1.77821e-161+8.89103e-161*ii, -.430689+.893984*ii, .598148-.221775*ii, .04378-1.08896*ii, .09053-2.50568*ii, 5.00121e-161*ii, -1.42257e-160-1.77821e-160*ii
-1.68045-.293238*ii, .966314+.157218*ii, 4.34673e-70-8.69345e-70*ii, -1.11889-1.66377*ii, -.552292+1.20603*ii, -.379251+.498963*ii, -1.65385+1.11802*ii, -1.35835e-70*ii, 4.34673e-70-5.79563e-70*ii
-.884795-1.04791*ii, 1.18972+.192225*ii, -7.21326e-128-2.59678e-128*ii, 2.41344-.81582*ii, -.654238+.122026*ii, -.458859-.458678*ii, .201488+.279516*ii, -1.24429e-128-3.24597e-129*ii, 2.34431e-129+4.32796e-129*ii
-.107122-.268592*ii, 2.02789+.140431*ii, -3.83523e-93+9.68011e-93*ii, 1.15521+.359858*ii, .852191+.652698*ii, .009885+.54506*ii, 1.84936+1.30058*ii, 4.79404e-94*ii, 1.15057e-92-1.53409e-92*ii
2.38999-7.35823*ii, 8.10618+17.534*ii, -9.98505e-164-2.17066e-164*ii, 6.11525+11.2482*ii, -.13973-15.5128*ii, 1.03636+6.71223*ii, -2.91861+35.0372*ii, -1.32953e-164+1.89933e-165*ii, -7.64073e-163+2.43114e-162*ii
-.789208+1.04405*ii, -3.0298+.020097*ii, 4.01011e-178*ii, 1.26391-1.43528*ii, .857105+.023617*ii, -.839113+1.75245*ii, .561853+1.3994*ii, -3.85587e-180-3.27749e-179*ii, 4.01011e-178+1.23388e-178*ii
-2.00533+.665954*ii, -.672781-.357893*ii, -3.30197e-134+1.71978e-134*ii, -1.63771-2.80457*ii, 1.23432+.577906*ii, .877339-2.50029*ii, -2.05341+.245052*ii, 1.92615e-134-4.40263e-134*ii, 2.75164e-134*ii

component_2:
equations:
4*c2*r*mu-dp*r
dp*L+delP
.9978*r^3*delP-1.0012*r*Rad^2*delP+4.0073*r*u*L*mu
points:
-6.64343-3.21484*ii, -4.27622-.018385*ii, 5.12034-.228666*ii, -1.55882-4.65945*ii, 7.91856-.2899*ii, 2.21298-2.84813*ii, -1.53957e-16+6.83241e-16*ii, -.299287+.0146552*ii, 2.61372e-16+4.96835e-16*ii
-3.15267-2.94082*ii, -.056146+.501688*ii, 5.12549-1.20657*ii, -.105621-2.05119*ii, 5.32517+.650323*ii, -.670476-2.70567*ii, 3.06257e-16-4.6672e-18*ii, -.876125-2.45607*ii, 7.64531e-17+2.87144e-16*ii
