variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-3.03188-1.15585*ii, .17204+.113714*ii, 1.30027+1.05968*ii, 2.32507-3.26728*ii, -.130613-.250508*ii, 1.13588+.239311*ii, -3.53838+2.03931*ii, -2.52861-2.24169*ii, -.619629+.401685*ii, -.525811-.344197*ii
.220451+2.03589*ii, .0710058+.261488*ii, .423245-.894602*ii, -2.17275-1.59508*ii, -1.33441-.333747*ii, -.407563-.386236*ii, 1.55819+1.93329*ii, -1.30927+1.51905*ii, .295204+.270991*ii, -.271644+.939389*ii
23.9592-17.7143*ii, -.101561-.0964748*ii, .28587-21.4594*ii, 10.5125+4.51768*ii, -.0000053890-.00013478*ii, -5.38329+24.5032*ii, 13.9045-13.7439*ii, 4.45114-9.93313*ii, -12.8851-13.5733*ii, -.102849+.0026584*ii
24.0512-18.7608*ii, .0975655+.0941524*ii, .07143-21.6619*ii, 11.0084+4.39738*ii, -.0000012977-.000131166*ii, -4.95161+25.2941*ii, 13.6-14.2701*ii, 4.38152-10.4073*ii, -13.1732-13.6841*ii, -.0018497-.100457*ii
23.8303-18.2585*ii, -.0999825-.0964377*ii, .11975-21.5337*ii, 10.6433+4.42377*ii, -.0000022274-.000133507*ii, -5.08168+24.7485*ii, 13.7238-13.9949*ii, 4.33903-10.0975*ii, -13.1347-13.5281*ii, -.0016738-.102059*ii
24.1741-18.2339*ii, .0989779+.0942064*ii, .23077-21.5888*ii, 10.8832+4.48592*ii, -.0000042478-.000132421*ii, -5.24048+25.0566*ii, 13.7727-14.0265*ii, 4.48905-10.249*ii, -12.9304-13.7279*ii, -.101189+.0027631*ii
-3.03955-1.11002*ii, -.157837-.114963*ii, 1.26069+.884126*ii, 2.10913-3.53466*ii, -.0952984-.352551*ii, 1.07471+.102618*ii, -3.33405+2.14338*ii, -2.78692-2.14341*ii, -.970771+.507862*ii, -.426494-.264874*ii
.0872054+.200884*ii, .115795+.184969*ii, .40632-.87463*ii, -2.18139-2.09395*ii, -1.43417-.390907*ii, .396486+.422687*ii, 1.05087+1.44496*ii, -1.81114+1.08678*ii, -.329736+.169816*ii, .671452+.617445*ii
24.4984-17.8546*ii, -.10153-.0949036*ii, .35502-21.6261*ii, 10.6091+4.64577*ii, -.0000064864-.000131613*ii, -5.62045+24.8088*ii, 14.1502-13.93*ii, 4.61253-10.0484*ii, -12.9356-13.8204*ii, .0034015+.10184*ii
24.5678-18.8796*ii, .0976224+.0927956*ii, .14372-21.8166*ii, 11.0947+4.52019*ii, -.0000025372-.00012837*ii, -5.18532+25.576*ii, 13.8385-14.4384*ii, 4.53697-10.5123*ii, -13.2149-13.922*ii, .0995828-.0025595*ii
-2.51605-.607236*ii, -.146739-.121045*ii, 1.04259+.804183*ii, 1.54187-3.97715*ii, -.227592-.537925*ii, .938277+.053107*ii, -2.77978+2.33784*ii, -2.97843-1.75084*ii, -.848161+.573191*ii, -.306971+.410559*ii
1.44073-.779023*ii, .907017-1.64947*ii, .659594-.81591*ii, -.739765-.151946*ii, -1.02996+.521576*ii, .223748+.221851*ii, 1.11903+.124864*ii, -.0840594-.175271*ii, -.902145-2.03734*ii, .97953+.485068*ii
24.3632-18.3827*ii, -.100025-.094926*ii, .19328-21.6947*ii, 10.7346+4.55189*ii, -.0000034892-.000130518*ii, -5.32282+25.0423*ii, 13.9692-14.1705*ii, 4.5003-10.2068*ii, -13.1775-13.7724*ii, .10112-.0024384*ii
1.88014-1.32318*ii, .0061581+.275607*ii, -.864907-.061526*ii, -3.18875+1.29588*ii, -1.99899+.432446*ii, .067648+.551802*ii, 1.7496-1.58643*ii, .651803+1.80847*ii, .0089142+.0745866*ii, 2.27551+.110005*ii
-.223135-2.44482*ii, .189516+.0435855*ii, -.021714+1.75613*ii, 3.78998-1.22026*ii, .0091273+.245964*ii, .173049+1.19864*ii, -3.4324-.843778*ii, -.351164-3.3153*ii, -.613008-.295063*ii, .070603+.631864*ii
.594844-1.15728*ii, -4.90349-1.89276*ii, -4.66432-1.55808*ii, .447216+.759528*ii, -.00636396+.00923011*ii, -1.06291-1.18991*ii, 1.21814-3.99585*ii, .0717913-.113255*ii, -5.08336+2.85489*ii, -.480997+1.02157*ii
1.55607-.940733*ii, .360954-.450196*ii, -.98161-.137427*ii, -.817322+.855371*ii, -1.25174+.554931*ii, .0975707+.35957*ii, .836596-1.43442*ii, .716977+.281043*ii, -.431392-.54437*ii, .847594+.675621*ii
.709574+.621439*ii, -.0408347+.239596*ii, .507038-.763149*ii, -2.94941+.908437*ii, -1.70277+.324837*ii, -.503962-.235436*ii, 1.92662+.382773*ii, .140563+1.98349*ii, .303917-.0888919*ii, .883444-.552299*ii
-11.3773+9.18177*ii, -1.23806+7.05009*ii, 2.73056+18.204*ii, 2.44134-.878966*ii, -.0000923398+.000192797*ii, -3.23971-9.72138*ii, -15.0084+6.52139*ii, .181066-.0720659*ii, 12.1878+9.46259*ii, -.693793-.417981*ii
-12.6724+8.84354*ii, -1.99502+7.60722*ii, 2.55733+20.8263*ii, 2.27938-.817354*ii, -.0000517266+.000134742*ii, -3.27344-10.7985*ii, -17.0607+6.33086*ii, .169695-.0786778*ii, 12.9848+10.9552*ii, .432-.684136*ii
.192229-2.16789*ii, -.290569+.304849*ii, .30303+.933647*ii, -.24736+2.00863*ii, -1.13972+.829731*ii, -.245134+.415679*ii, -.826556-1.53873*ii, 1.05548-.238785*ii, -.0974146-.0890025*ii, 1.51806-1.48634*ii
1.03142+.634112*ii, .0089926-.297399*ii, .509689-.798339*ii, -2.72657+.217577*ii, -1.5551+.209343*ii, -.467519-.272916*ii, 1.97433+.594002*ii, -.192437+1.653*ii, -.0383067-.432477*ii, .982726+.058331*ii
2.46697-1.05242*ii, -.0403822-.143622*ii, .348116-.663897*ii, -8.05329-1.11941*ii, -3.14167-.38513*ii, .628978+.38736*ii, 4.06892+.586266*ii, -1.58776+4.40925*ii, -.00412487-.00718757*ii, 5.00738+.621337*ii
-.578706+2.48055*ii, .177599+.0555738*ii, 1.00695+.431785*ii, 3.31125-4.93361*ii, .352894-.950401*ii, -.919622+.078131*ii, -1.96075+3.34501*ii, -2.6767-2.47978*ii, .00887065-.0168813*ii, -2.3793+2.85293*ii
-9.22122+7.46758*ii, -.0812553-.235455*ii, 6.60843-4.88519*ii, -.707497-1.8276*ii, -.000798726+.00226566*ii, -.142516-3.97322*ii, .51174+9.8463*ii, -3.85777+2.00378*ii, -.00423218+.000923433*ii, -6.73981-5.99115*ii
1.12905+.841274*ii, .638561-.115318*ii, -1.11656-.127298*ii, .315884-.0427049*ii, -.885518+.313797*ii, -.219028-.010155*ii, .475437-.459343*ii, .423003-.0881392*ii, .127907-.264068*ii, -.801763+1.5763*ii
.0478861+.03575*ii, -.125457+.246688*ii, .601661-.756074*ii, -1.49127+1.72781*ii, -1.33361+.637103*ii, -.489674-.121276*ii, 1.03291-.130284*ii, .646223+1.09485*ii, .025788-.189417*ii, .238669-1.41083*ii
-.076669+.0388006*ii, .33471-.371563*ii, .767233-.886485*ii, .55159+.194616*ii, -.696847+.446104*ii, -.239417+.196711*ii, .135935+.474494*ii, -.0422732-.482598*ii, -.491066-.878109*ii, -.681601-.488233*ii
-1.23567-1.23298*ii, -.563164-.060327*ii, .337698+1.12761*ii, .732402+.465442*ii, -.626426+.525333*ii, -.003003-.378924*ii, -1.78965-.353024*ii, -.007677-.822264*ii, -.446076+.407354*ii, .473093-1.04983*ii
3.78519+6.39018*ii, 1.52274-6.4722*ii, -7.78956+5.69122*ii, -.283076-4.80214*ii, .000470183-.00140866*ii, .911457-7.25509*ii, .167908-.797644*ii, .0370467+.0286374*ii, -.0126956+.0564762*ii, -.06342+12.7451*ii
-2.08518+3.43952*ii, -2.30866+3.28023*ii, 5.54924-5.46121*ii, 2.32185+2.41393*ii, -.00194913+.00204495*ii, -4.58202+1.80352*ii, 1.67685+3.77296*ii, -.0064599-.174563*ii, -.078843-.0411874*ii, -5.26244-6.00656*ii
1.28365+1.31127*ii, 1.55177-.985907*ii, .656266-.834612*ii, -.471505-.210607*ii, -1.01345+.462609*ii, -.168731-.20261*ii, 1.3247+1.02217*ii, .151841+.189237*ii, .305289-1.87319*ii, -.478987+1.06794*ii
-1.02646-.947777*ii, -5.09491-.382903*ii, -3.85403-.953031*ii, .875447+1.24205*ii, -.0159166+.0141656*ii, -1.27058-1.11626*ii, -.043593-3.42046*ii, .0807994-.0951508*ii, -4.07718+3.82541*ii, -1.04067-.457615*ii
-.311705-.497901*ii, .0659109+.243669*ii, .513083-.809911*ii, -2.09557-.103397*ii, -1.50144+.18604*ii, .398964+.266749*ii, .861287+.507747*ii, -.691142+1.17821*ii, -.276716+.0544366*ii, .767258-.822878*ii
-1.29018+.465926*ii, .336686-.0385813*ii, .195634+1.37201*ii, 2.30121-.322203*ii, -.206491+.456366*ii, -.15304-.713849*ii, -2.30398+.481187*ii, .017404-1.56101*ii, .321572+.0804046*ii, -1.18311+.214744*ii
-.661248-1.18894*ii, .284408-.275012*ii, .243341+.982574*ii, .43457+1.65278*ii, -.855631+.959349*ii, .183992-.41866*ii, -1.22766-.852902*ii, .935942-.509607*ii, .0073160-.350022*ii, .481378-1.16893*ii
.20742+.699197*ii, .432512-.0683543*ii, -1.135-.064515*ii, .065043-.70402*ii, -.894383+.153842*ii, .256332-.208371*ii, .083597-.0597905*ii, -.249494+.0386498*ii, -.094229+.235126*ii, -.772073+1.35964*ii
-.201341-.535051*ii, .41206-.0466941*ii, -1.09812-.276814*ii, 1.26425+.699922*ii, -.677441+.619568*ii, .412922+.225445*ii, -.565793-1.10354*ii, .568744-.730772*ii, -.50782-.047937*ii, -1.06654+.110758*ii
.400432-.0948263*ii, -.0692594+.211114*ii, -.896666-.162219*ii, -1.78563+2.6522*ii, -1.51427+.901391*ii, -.171847-.53621*ii, 1.09074-1.48608*ii, 1.49066+1.4894*ii, .180426+.306117*ii, .387559-.85679*ii
-.350449-1.37235*ii, -.353781+.472864*ii, -1.00606-.193914*ii, .060991+1.60317*ii, -1.04285+.670252*ii, .258387+.366564*ii, -.325413-1.68667*ii, .764428+.036549*ii, -.591679+.608071*ii, -.064153-.990084*ii
.724941+1.07356*ii, -.183232-.139277*ii, .775504+.759812*ii, -.268291-3.6286*ii, -.713797-.758966*ii, -.714884+.033712*ii, -.345946+2.16633*ii, -2.16823-.472661*ii, .0236237+.0507947*ii, .579446+2.33978*ii
1.75139+.776587*ii, .321628-.0375415*ii, -1.10534+.123861*ii, -.060801-1.98683*ii, -.915203-.31837*ii, -.331625+.42861*ii, .511107+.149133*ii, -.7513-.198374*ii, -.0574795+.0103752*ii, -.087322+2.79869*ii
-.751452-.993885*ii, -.156649+1.17121*ii, .393613+.94886*ii, -.178626+.979239*ii, -1.13708+.468904*ii, -.164306+.313769*ii, -1.18109-.426759*ii, .326768+.01321*ii, .565781+.676856*ii, .554422-1.25972*ii
-1.55479+.869953*ii, 1.03555+1.98003*ii, .474035+.961617*ii, .542798-.262785*ii, -1.0611+.211569*ii, .181684+.223101*ii, -1.63226+1.05575*ii, -.211098-.0416532*ii, 1.82635+.831388*ii, -1.18683-.407668*ii
-12.2113+7.49251*ii, -2.55481+6.78185*ii, -.05636+20.4256*ii, 2.20742-.961258*ii, .0000012951+.000156457*ii, -2.20379-10.7287*ii, -16.6903+4.24186*ii, .174714-.0920069*ii, 11.3603+11.6418*ii, .669683+.426149*ii
.928844+2.02794*ii, -.0936497-.220506*ii, .368052-.879518*ii, -2.88246-2.40514*ii, -1.42766-.573237*ii, -.469703-.43235*ii, 2.0862+2.13208*ii, -1.78295+1.73247*ii, -.0125707+.106107*ii, .457384+1.72094*ii
-.498469+.412549*ii, .309895+.155858*ii, .596419-1.05257*ii, .367173-1.22236*ii, -.752789-.018239*ii, .0584051+.468702*ii, .030254+1.19074*ii, -1.03433-.327565*ii, -.410711-.259879*ii, -1.00345+.049289*ii
-2.37054-.385734*ii, .15992+.128766*ii, .999472+.87794*ii, 1.52472-3.71253*ii, -.315783-.470136*ii, .913208+.119579*ii, -2.7173+2.28663*ii, -2.70963-1.63577*ii, -.440672+.516267*ii, -.455806+.469064*ii
.621316-.428215*ii, .113006-.186281*ii, -.873298-.215077*ii, -1.2025+3.43904*ii, -1.37247+1.21454*ii, -.2177-.55187*ii, 1.01875-1.99062*ii, 2.10297+1.08582*ii, .0087219-.231039*ii, .289834-1.11745*ii
.811491-1.20625*ii, -.424202-.0369181*ii, .46066+.896001*ii, -1.47522-.064306*ii, -1.28994+.18986*ii, -.380389+.185208*ii, -.0377531-.260466*ii, -.243632+.336534*ii, -.137721-.0139256*ii, 2.08568-.014560*ii
.753485-.896451*ii, -.793462-1.02383*ii, -1.07838-.114323*ii, -.990016+.17066*ii, -.993487+.325769*ii, .0076123-.375545*ii, .621393-1.11919*ii, -.0382496+.298771*ii, -1.39433+.138871*ii, 1.00044+.553553*ii
-2.03877-.45817*ii, .269833+.619642*ii, .702299-.739408*ii, .207321+1.63983*ii, -.954927+.817797*ii, .451305-.0400972*ii, -.643675+.091492*ii, .387842+.13724*ii, -.0509314+.122595*ii, -1.05039-2.46908*ii
.104944-.731533*ii, -.320776-.866696*ii, .743254-.836337*ii, -.140515+.679467*ii, -.780868+.54439*ii, -.321781-.0138783*ii, .408472-.064924*ii, .0653177-.230911*ii, -1.1247-.834863*ii, .275182-.925931*ii
.340739-.910711*ii, -.330117-.324871*ii, .508389+1.01575*ii, -.323689-.60282*ii, -.895322+.161667*ii, -.323788-.0243167*ii, -.712623+.096493*ii, -.472113-.419209*ii, -.307734-.131408*ii, 1.37474+.259981*ii
-.008269+.534753*ii, .5736+.036759*ii, .692369-.806161*ii, -.010637+.925407*ii, -.942523+.588328*ii, -.352423+.0247253*ii, .476153+.385576*ii, .451791+.128125*ii, .147477-.743606*ii, -.778828-.682402*ii
1.10548-1.16307*ii, .0327831+.170523*ii, .41553-.692025*ii, -5.56994+.30132*ii, -2.5318+.130416*ii, .573784+.323768*ii, 2.64197+.063321*ii, -.647423+3.16273*ii, -.00496089+.021552*ii, 3.26039-.688409*ii
.58886-.690321*ii, .878913-.515006*ii, .383961+.954266*ii, -.517971-.026517*ii, -1.11706+.503102*ii, .239862-.0894553*ii, -.401617-.0109845*ii, .110997-.183625*ii, .300771-.880936*ii, 1.16609+.433438*ii
-.24473-.447888*ii, -.572347-.55512*ii, .682297-.882387*ii, -.609083+.383838*ii, -.883524+.377546*ii, -.30409-.120418*ii, .494005+.218818*ii, -.269067+.169304*ii, -1.04984-.329668*ii, .233663-.984953*ii
-.060352-1.09666*ii, .0538616-.17362*ii, .443796+.860058*ii, -2.05185-.474514*ii, -1.45612+.207699*ii, .453783-.172225*ii, -.140585+.246538*ii, -.684186+.743751*ii, -.0277619+.0561106*ii, 2.02008-.160572*ii
-13.931+5.4508*ii, -3.93226+6.72163*ii, -3.48241+20.646*ii, 2.17213-.909626*ii, .0000698085+.00012739*ii, -.34629-11.0982*ii, -17.6948+1.66973*ii, -.156525+.10174*ii, 9.5171+14.1037*ii, .681017+.428358*ii
-.030433-1.05767*ii, .231652-1.00737*ii, .703312-.800977*ii, -.3512+.495509*ii, -.914235+.613322*ii, .278612+.0692032*ii, .331387-.0262199*ii, -.0504705-.185604*ii, -1.03455-1.10167*ii, .462868-.867774*ii
.890309+7.209*ii, .723141-.417941*ii, -2.58197-3.53371*ii, 2.11614-.561367*ii, .0150873+.00503741*ii, -1.54279-1.62105*ii, 3.08759+1.44638*ii, .561384+.515788*ii, .0174778+.00819361*ii, -6.93414+3.6207*ii
.125721+1.24477*ii, .990553+.613075*ii, .526155+.985673*ii, .155124-.943449*ii, -.951142+.095269*ii, -.351103-.138836*ii, -.671944+1.20403*ii, -.307395-.162264*ii, 1.31875-.167964*ii, -.371715+1.04932*ii
7.05073-1.39727*ii, -4.18568-5.56681*ii, -1.11383-9.40158*ii, -.815497+1.00184*ii, .00054435-.00147398*ii, -3.14718+1.98063*ii, 8.93749-2.84444*ii, .0714483-.133741*ii, -8.71224-3.70266*ii, -.264312+.985211*ii
-.592072+2.57023*ii, .173614+.0560781*ii, .986754+.420406*ii, 3.37681-5.15053*ii, .383202-1.01034*ii, -.915942+.084949*ii, -1.98674+3.45138*ii, -2.80024-2.52688*ii, -.00839825+.0150493*ii, -2.45431+2.99128*ii
-.300396+.619628*ii, .614673+.228937*ii, -1.18022-.138445*ii, .880802-.414312*ii, -.746333+.272695*ii, .403007-.0416841*ii, -.421557-.18749*ii, -.0524083-.35323*ii, .0029491+.305663*ii, -1.43548+.98693*ii
-1.51936-.595923*ii, -.209189+.971445*ii, .45092+.962206*ii, -.370603+.0869465*ii, -1.07499+.281458*ii, .192745-.119093*ii, -1.393+.305715*ii, -.393362+.130408*ii, .419252+.952365*ii, .358274-1.10552*ii
-.285713-.713879*ii, -.111284+.158287*ii, -.841637-.272861*ii, -.159183+4.65321*ii, -1.13459+1.55525*ii, -.289812-.592691*ii, .308409-2.50633*ii, 2.75498+.656251*ii, -.0422585+.0254328*ii, -.486699-2.3046*ii
-.162844+.387115*ii, -.196135+.335215*ii, -1.05724-.205145*ii, .183656+1.32201*ii, -.895799+.580479*ii, -.264562-.338948*ii, .07842-.950716*ii, .829195+.253916*ii, -.112452+.571697*ii, -.957311-.161952*ii
.086484-1.65735*ii, -.0862169-.181454*ii, .364121+.818367*ii, -2.94045+1.02225*ii, -1.76413+.574627*ii, .455057-.302008*ii, .333003-.571227*ii, .108667+1.39153*ii, -.0107627+.0331075*ii, 2.65409-1.0568*ii
1.06399-1.39409*ii, -.0521595+.339998*ii, -.907811-.110171*ii, -1.851+1.70233*ii, -1.63034+.617959*ii, .124484+.485448*ii, .947638-1.76283*ii, .90386+1.09292*ii, -.171596+.17475*ii, 1.34128-.432659*ii
.905146-1.65251*ii, .264834-.248838*ii, -.93264-.211328*ii, -.31415+2.1772*ii, -1.19651+.944996*ii, .231071+.432258*ii, .379581-2.13151*ii, 1.39399+.079523*ii, -.539718-.481375*ii, .621781-.569219*ii
-.083995-.310543*ii, -.158019-.165857*ii, .456399-.931479*ii, -1.42675-1.75715*ii, -1.16989-.242044*ii, .335239+.422449*ii, .68108+1.08332*ii, -1.62431+.511056*ii, -.847093-.001831*ii, .568708+.242942*ii
1.56961-.56451*ii, 1.23384-1.45328*ii, .622202-.778272*ii, -1.12079+.110321*ii, -1.21216+.589207*ii, .296271+.213916*ii, 1.34464+.121438*ii, .128676+.166181*ii, -.495404-2.08783*ii, 1.00016+.506089*ii
6.52961-1.25749*ii, -4.19208-4.71773*ii, -.19161-10.1606*ii, -.495152+1.44371*ii, .000071828-.00126841*ii, -3.4825+2.58776*ii, 8.97724-2.3372*ii, .0938458-.137432*ii, -8.42788-3.70764*ii, -.961907-.209997*ii
4.91027+1.59101*ii, -.206237-.0257357*ii, -3.70151+.998869*ii, 3.58565-.277037*ii, -.0166406-.016819*ii, -2.39879+.747638*ii, .280701-2.88672*ii, 1.84125-2.14338*ii, .00803525-.00408485*ii, -1.67241+5.45993*ii
-2.05198-.181171*ii, .263748-.0732615*ii, -.002999+1.15346*ii, 3.2586+.884059*ii, .006778+.868786*ii, .098627-.725786*ii, -2.86108-.292336*ii, .675787-2.02668*ii, -.0396645+.0906472*ii, -1.78647-.849108*ii
-1.57121+1.11739*ii, .458514+1.64965*ii, .502325+1.00183*ii, .442198-.261421*ii, -.932518+.166301*ii, -.185471-.206529*ii, -1.51535+1.1242*ii, -.27633+.013284*ii, 1.48638+.997966*ii, -1.09077-.403372*ii
.893006+.816741*ii, .986778-.259631*ii, -1.08919-.121853*ii, .119194-.289109*ii, -.956764+.332251*ii, .188017-.0975166*ii, .433612-.239869*ii, .237899+.0011028*ii, .189303-.404273*ii, -.762219+1.62837*ii
.482982+1.36241*ii, 1.57739+.717221*ii, .445451+.940672*ii, -.0996951-.38686*ii, -1.14752+.285703*ii, -.22201-.0489536*ii, -.346354+.993041*ii, .176453+.102547*ii, 1.7755-.507548*ii, -.397812+1.0811*ii
.086718-1.8276*ii, .30261-.0589494*ii, .26836+1.06437*ii, 1.36027+.97698*ii, -.680468+.74382*ii, -.0316146+.489892*ii, -1.58918-1.08433*ii, .732571-1.36757*ii, -.140474-.575157*ii, .620934-.592325*ii
-1.00048+.668362*ii, .27777+.78719*ii, .736819-.846746*ii, .668053+.947527*ii, -.789962+.514717*ii, -.388428+.153506*ii, -.204254+.55249*ii, .305635-.084297*ii, .280419-.0448982*ii, -1.56573-1.30592*ii
.337842+.111603*ii, .0839613+.469719*ii, .527093+.904965*ii, -.89349-.853547*ii, -1.16072-.013277*ii, -.398023+.0585856*ii, -.323469+.693983*ii, -.584774+.240671*ii, .574159+.185188*ii, .906609+.544628*ii
-.649359+.972586*ii, -.241866-.044462*ii, 1.55755+.857104*ii, 2.34903-2.25636*ii, .0146071-.236846*ii, -1.10077-.133207*ii, -1.91548+2.0527*ii, -1.31069-1.95003*ii, -.0072951-.239507*ii, -.937325+.756853*ii
.996046+.38353*ii, .264426+.474749*ii, -1.02964-.010649*ii, -.754237-.492595*ii, -1.22067+.037884*ii, -.0996869+.322696*ii, .577169-.33389*ii, -.126166+.502573*ii, .21077+.369473*ii, -.006876+1.34413*ii
.536147-1.26014*ii, -.968268-.000405*ii, -1.06604-.032600*ii, -.849777-.101396*ii, -1.09441+.100654*ii, -.0306291+.33959*ii, .215398-1.16348*ii, -.297719+.247872*ii, -1.0934+.766536*ii, .965635+.304989*ii
.871211+7.2173*ii, .714487-.448981*ii, -2.56232-3.58592*ii, 2.08654-.569377*ii, .0149222+.0044608*ii, -1.53275-1.63339*ii, 3.1258+1.47397*ii, .539344+.534997*ii, -.0180221-.00750885*ii, -6.94225+3.59576*ii
