variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
1.72366-2.89167*ii, 1.67054+.843578*ii, -.0181+1.53583*ii, .497451-.522815*ii, -2.5981-.063067*ii, .288513-.174457*ii, .73721+1.14074*ii, -.215108-.0066515*ii, .0855467+.287457*ii, 2.728-1.17584*ii
.0307266+.0135753*ii, -.397704-3.69424*ii, 1.4764+.395475*ii, .976895-.726046*ii, .695882+.75071*ii, -2.75069-.569409*ii, .907344+.281495*ii, -.0231002+.0876627*ii, -1.49876+.469254*ii, -1.16052-1.41387*ii
-1.29868-.945845*ii, .0615322-.154211*ii, 1.42886+1.57911*ii, .253345-1.51367*ii, -.573964+1.02832*ii, .179387-.333825*ii, .425358-.0233972*ii, -.537939-1.24747*ii, -.0715918+.0778655*ii, -.269519-1.46534*ii
1.22029-1.86434*ii, .593916+.473329*ii, .367822+.725155*ii, .364622-.735895*ii, -1.63341-.147121*ii, -.0830644+.162855*ii, .592943+.733415*ii, -.430534+.0996401*ii, .0400892+.420627*ii, 1.46758-.622983*ii
.233236+.380005*ii, .136762-.0055687*ii, 1.75591+1.59778*ii, -.058414-1.21111*ii, -.247599+.06659*ii, -.461982-.775105*ii, -.021332+.538909*ii, -1.22949-1.38798*ii, -.667391+.235821*ii, .077879-.517113*ii
-.0221276+.00138369*ii, .017475+3.58344*ii, -1.25712-.086410*ii, -.607006-1.14925*ii, -1.04257-.754747*ii, 2.41449+.372178*ii, -.693841-.073945*ii, -.0804225-.0046667*ii, 1.10587-.56728*ii, 1.05691+1.72058*ii
1.76592-3.22003*ii, 1.7326+.787495*ii, -.466082+1.72639*ii, .664067-.486722*ii, -2.78681-.046442*ii, .364373-.109524*ii, .797183+1.14124*ii, .213936+.0115482*ii, .0860525+.237161*ii, 3.01085-1.26609*ii
-1.39383+1.90987*ii, -1.35971-.017151*ii, .0146043-.49866*ii, -.146064-1.34865*ii, 1.28203+.048804*ii, .0836005-.0565647*ii, -.469471-.660654*ii, .102367-.204617*ii, -.174855-.413784*ii, -1.73161+1.13248*ii
.0825436+.288202*ii, -.0343481+.0809841*ii, -.321647-.748964*ii, .056083-.694074*ii, -.0176674-.128719*ii, -.0677921-.0861382*ii, .0326031+.031588*ii, .01368+.836923*ii, -.021275-.259533*ii, -.165279+.671133*ii
-.143145-.865248*ii, -.111751-.0427845*ii, -1.12367+1.10967*ii, .640746-1.00513*ii, -.697756+.116904*ii, .250925+.0466064*ii, .188302+.0363704*ii, 1.21886-.337646*ii, -.194328-.228062*ii, .728214-.185731*ii
-.0879814+.138845*ii, -.0059991+.084383*ii, -.641775-.478441*ii, .156725-.736531*ii, -.09629-.0449431*ii, .0881451-.0969879*ii, .025387-.0267682*ii, .360183+.697094*ii, -.0184351-.357205*ii, -.035412+.577257*ii
1.08164-.816678*ii, -.232322+.342572*ii, .044309+1.22171*ii, .397746-.9844*ii, -.966787-.467156*ii, -.216238+.172197*ii, .198087+.545337*ii, .009708-.635886*ii, -.338177+.384767*ii, 1.06689-.066831*ii
1.95716-1.09766*ii, -.170633-.0411498*ii, -.21385-1.84421*ii, .026663-3.05043*ii, 4.03055+5.41749*ii, .258583-.612061*ii, 2.08937+1.19414*ii, 3.05352+.070154*ii, .414375-4.06606*ii, -.185626+.162104*ii
-1.62716+.133912*ii, 2.56433-.824172*ii, 2.68031+.402581*ii, -.831582+.941469*ii, .970288-.263648*ii, -.11729-1.16936*ii, 2.14955-1.40899*ii, -.205648-.0042907*ii, .165689+.461932*ii, 2.00268-1.93684*ii
-.0751535-.0367864*ii, -.904388+1.22486*ii, -.469551+.66858*ii, 2.46893-.3575*ii, -.820223+2.14517*ii, .766452-.130449*ii, .2841-.567306*ii, -.167796-.0673168*ii, -1.90152-.731707*ii, .817731-.623012*ii
2.67273+1.19737*ii, -.261981+.373141*ii, -4.11474-.086492*ii, 1.11566-.044087*ii, -1.38479-1.01626*ii, -.335696-1.30167*ii, -2.59545+.327821*ii, -.957179+.766075*ii, .609753-.615245*ii, -.072724-.859694*ii
.250503+1.10537*ii, .853863-.106239*ii, -.601698+.034118*ii, -1.11683+.174601*ii, -.142485+.693455*ii, -.0804113-.257529*ii, -1.24669-1.43621*ii, -.290332+.471694*ii, .0255848-.249411*ii, 1.72352+1.3722*ii
-.267476+.3239*ii, -1.53048+2.61606*ii, -2.12178+.819126*ii, -1.35776+.534854*ii, -1.55696-1.9692*ii, -1.2224+.586308*ii, -.634664+1.07657*ii, -.0636007+.110466*ii, -.887087+1.4352*ii, -1.59376+.019345*ii
4.37742+5.48749*ii, -.0908349+.0047283*ii, -.790822+.417629*ii, -1.37822-1.00204*ii, -4.72427-5.3609*ii, .0241297+.227663*ii, .335473-3.83698*ii, -5.75186+4.74515*ii, 5.94556+7.05174*ii, .0525494+.105757*ii
.0588143-.249173*ii, .090126-.0584023*ii, 1.66414+3.40649*ii, -10.148-2.39929*ii, 8.78195-5.14524*ii, 1.82496+5.98689*ii, 3.04813-4.98415*ii, -7.7621-.497564*ii, -4.26203+2.92464*ii, -.0022657+.171399*ii
.161184+.144893*ii, -.3709+1.02843*ii, 1.65896+1.09308*ii, -.980561-.783616*ii, -.207583+.598276*ii, -.055336-2.42614*ii, -2.40352+1.24701*ii, .433539-.287414*ii, -1.89085-.307691*ii, -.691151+.573915*ii
-.748828+2.86985*ii, -.064063+2.56993*ii, -5.69844-5.97479*ii, 3.96441-2.11253*ii, -.092227-5.23995*ii, -4.02322-1.27063*ii, 4.42532+4.74005*ii, -.128546+.31728*ii, -3.1215-4.61235*ii, .246428-.769451*ii
-2.02017+2.70399*ii, -1.14037+.364461*ii, -2.33542-1.76826*ii, .398516+2.73333*ii, 1.7843+3.09684*ii, .127831+.864736*ii, -2.04413-1.46797*ii, -.266349+.372505*ii, 2.2097+1.20053*ii, .32218+.754626*ii
-1.54944+.166565*ii, -.0975034+.15501*ii, -.739616-2.91977*ii, .151076+.198278*ii, .769274-3.33458*ii, .551644-.752547*ii, .104334-1.24788*ii, 2.03773+.554373*ii, .0459772-.0317748*ii, -.432501-2.10874*ii
-.108547+.921531*ii, -5.62588-2.61463*ii, -2.05747-.904674*ii, -.739641+.309548*ii, -1.78359-1.78177*ii, -.559972-1.01043*ii, -2.0287+.31196*ii, -.0390539-.0695999*ii, -1.89762+2.17692*ii, -1.3934-1.04711*ii
1.11902-.572295*ii, 1.47135+.14478*ii, -.531323+1.38391*ii, .458849+.944915*ii, -1.40714-1.49284*ii, -.025154-.463653*ii, .261955-.998754*ii, .172942-.16281*ii, .5027+1.34449*ii, -1.02419+.63849*ii
-3.71215-.590924*ii, -.272956+1.89296*ii, -.872846-1.51076*ii, -1.98416-.129124*ii, 1.38862-1.63212*ii, -.210538-.452547*ii, -2.43263-.846237*ii, -.289908-.0070111*ii, -1.65565-.223956*ii, -.903624+.895745*ii
.651978-.407597*ii, -.695314-.306312*ii, 2.10756+.233687*ii, 1.07826-.253161*ii, -.488426+1.61323*ii, .460439-.555212*ii, -.61265-.423767*ii, -.0440293-.390094*ii, .237261+.617375*ii, .48985+1.17672*ii
-.0448487-.0379492*ii, .0421102+.0736067*ii, -2.50197-.542624*ii, 1.86602+.682734*ii, 1.42819-4.34357*ii, -4.60111+2.88074*ii, -1.47021+1.65233*ii, -6.03171-.591922*ii, -4.43502-.775897*ii, .0693647-.147732*ii
.64474-1.57696*ii, -.487445+.480037*ii, 1.1606+.657756*ii, -.613152-1.46431*ii, -2.73705+1.58723*ii, -.327597-.101334*ii, -.040625-.941671*ii, .49021-.0143249*ii, -.0116319+.421224*ii, 1.40564+.565873*ii
.102741+1.02628*ii, -.025057-1.08554*ii, 1.55423+.930686*ii, 1.46698+1.11287*ii, -2.06824-.665986*ii, -.66494+.245929*ii, 1.25693-.411746*ii, -.0493383-.362692*ii, 1.12703-1.17036*ii, -.897376+.373924*ii
-.0056323-.0335599*ii, .02216+.503099*ii, 1.52109+.50361*ii, -.722952+1.80689*ii, -2.0287+.940101*ii, 3.01959+1.41104*ii, .084461-1.23*ii, .495009+.579297*ii, 1.04075-.688738*ii, .372137+.657394*ii
3.05204+1.85535*ii, 1.8978-4.04834*ii, .126235+4.60519*ii, -5.08392-10.2926*ii, -6.40142+6.00525*ii, -2.11726+1.51214*ii, -7.65465+5.69156*ii, .173355-.16412*ii, -2.5518+5.58341*ii, -.004911+1.01488*ii
-2.95174-1.52545*ii, .0267458-.0293425*ii, -3.98048+7.8224*ii, 6.39451+13.3258*ii, 1.0678-6.56784*ii, 2.04771+4.90021*ii, -3.15314+9.68585*ii, 5.61782-27.2066*ii, -8.2601-1.21878*ii, -.0385267-.0723908*ii
.162095-.259111*ii, .0707203-.0421257*ii, -4.22232-6.1985*ii, 1.81736+4.09323*ii, 7.30799+1.85916*ii, 1.87648+7.22098*ii, 2.40047-.806938*ii, -6.21657-2.44759*ii, -.949233+1.60789*ii, -.0618076+.241923*ii
-.914181-1.80403*ii, -.98889+2.93635*ii, 1.49264+3.31029*ii, -.597416-.307016*ii, .399816-1.72977*ii, -1.25633+1.6397*ii, 5.44371+.62861*ii, .0689797+.251823*ii, 1.42057+.47918*ii, 1.20916+1.20858*ii
4.0247+.682984*ii, .0826992-.167459*ii, -.229413-1.57919*ii, -.547128+2.13306*ii, .77725+1.3267*ii, -.0192431-.255798*ii, .842116+.266461*ii, .523026+1.65851*ii, .0134545+.00293628*ii, -3.45039+2.69714*ii
-.055911-.507458*ii, -.347765+.200914*ii, .355231-.835145*ii, -2.92235-.778648*ii, -3.84341+1.99796*ii, .873981-.273074*ii, 4.34561+.22202*ii, 1.53075+.93726*ii, .932767-1.38944*ii, -.131593+.567527*ii
-.0834634-.195033*ii, .23751-.705339*ii, -.835374+.40656*ii, .669664+.331325*ii, .635987+.334337*ii, -.136803+1.03198*ii, -1.54463+1.60865*ii, .517811-.461216*ii, .153029-2.07259*ii, .706057+.089116*ii
1.11228-.498728*ii, .447544-.362398*ii, -.046629+.629182*ii, -1.33169+.121596*ii, -3.26258+.335489*ii, -.0823495-.190893*ii, .205822-1.089*ii, .631727-.007167*ii, 1.80916-.820448*ii, -.635095+.081383*ii
-.961075+.119399*ii, 1.16957-.244619*ii, .0061577+.176066*ii, .0906257-.024934*ii, .586209+.443383*ii, .0024204-.0875974*ii, -2.00631-.003138*ii, -.0841817+.400925*ii, -.070352+.95949*ii, .797528-1.05849*ii
-.869803+.026870*ii, .104716+2.45302*ii, -1.26629-1.09604*ii, -.63919-.262063*ii, -1.67974+2.08051*ii, -.34882+.3028*ii, .536497+.139292*ii, .0176954-.103287*ii, 1.58713-2.09943*ii, .388449+1.08094*ii
.169964-.263705*ii, -.218752+.0377021*ii, .683164+.372414*ii, .232419+1.20856*ii, 2.34288-.592324*ii, .508925-.299317*ii, -1.50752-.123618*ii, -.402108+1.87203*ii, .960961-.84307*ii, -.134437+.476962*ii
-12.574+8.42091*ii, 3.40094-7.1133*ii, 6.94936+17.3996*ii, 4.31316-7.32196*ii, 12.558-1.46933*ii, 2.99439-4.90913*ii, -3.58991-11.3829*ii, -.148797-.0281022*ii, .319194-.230228*ii, -5.15735+1.31674*ii
-.175641+.601056*ii, -.0091774-.391954*ii, -.774008-.556269*ii, .765782-2.04088*ii, .636978+1.00129*ii, .243096-.405708*ii, .151515-1.28204*ii, .647622+.763957*ii, .158552-.284021*ii, 1.25957-.343557*ii
-1.24109+2.34344*ii, .725172+.364825*ii, -.482606-.774971*ii, -.423799+2.60837*ii, -.128679+.763054*ii, .138927+.0098941*ii, .509106+.088647*ii, .284213-.113491*ii, -1.24114+.822151*ii, -.44058+.75962*ii
-.76008-1.64589*ii, .249236+.13251*ii, -1.46177+.758364*ii, .984574-1.24685*ii, -.464712-.807022*ii, -.199619+.291991*ii, -.692091-.106761*ii, .410388+.938745*ii, .351015+.0739034*ii, 1.04451+.147805*ii
11.58+2.89999*ii, -1.37523+1.81711*ii, 3.55381-4.72036*ii, 1.50255+4.50595*ii, 2.92286-.85502*ii, -.426436-1.24107*ii, -.670525-4.88471*ii, -.335926-.0233295*ii, 3.25385-4.01806*ii, .012963+.7894*ii
-.00669773+.00367481*ii, .0548471-.199604*ii, .27035-.704751*ii, -1.44133+1.5997*ii, -.636368+.527966*ii, 1.59493+3.92836*ii, .850395+1.83022*ii, .700329-2.26593*ii, .389819-.247803*ii, -.742739+.286539*ii
5.26085-2.24236*ii, -1.40188-3.08163*ii, .701559+1.26655*ii, 1.78982-4.67369*ii, 4.26794-2.42137*ii, -.186225-.448303*ii, 5.29712-.956554*ii, -.0784447+.223461*ii, 1.35156+2.77919*ii, -.015998+1.24459*ii
-.00246465-.000474748*ii, -.218895-6.36519*ii, -.0899098-.283892*ii, -.278236+.56841*ii, 1.79405+2.64538*ii, -2.70909+.718911*ii, 1.78674+.523334*ii, .0130249-.0728836*ii, -1.32325+1.86808*ii, .634005+1.8795*ii
-.0378247-.0455119*ii, -1.57653-2.23138*ii, -1.28787-1.16865*ii, .759314+1.61951*ii, 1.2014-.485358*ii, .189762+1.83484*ii, .38739-.400897*ii, -.0200411+.0922929*ii, -.793783+3.39891*ii, .43119+.959722*ii
.00434939-.0294305*ii, 3.0644-1.40844*ii, -.230725-1.48099*ii, 1.41752+.757456*ii, -1.8768-.083984*ii, 5.29863-.404653*ii, -.935431+2.9882*ii, .0365366+.177603*ii, .537921+.5126*ii, 2.09665-1.4223*ii
-.245288-.538979*ii, -1.66971-.157082*ii, -2.11892-.521248*ii, -.565835+.588905*ii, .938815+.293156*ii, .69545+1.2114*ii, 1.88607-.755515*ii, .281933-.0823863*ii, -.011937-.918973*ii, -1.19493+1.07368*ii
-.790611-2.84278*ii, .45891+.31815*ii, -.25585+1.98817*ii, -.765033+1.85159*ii, .0004223-.0810128*ii, -.120474-.384172*ii, -.903514-.420743*ii, .233922+.571857*ii, -.980569+.041526*ii, .285795-.850267*ii
-2.7679+16.7378*ii, -6.53749-3.53971*ii, -1.18001+5.38304*ii, .209402+.238443*ii, -3.14343+3.80329*ii, .774441-.730425*ii, -5.18521+1.10098*ii, -.0605079-.0882801*ii, .76773-1.00023*ii, 1.87391-2.19697*ii
3.62472-7.33313*ii, -4.30824+.12689*ii, 1.45716-1.37046*ii, 4.44106+.029455*ii, 4.27536+1.57171*ii, .544845-.028197*ii, 4.87567+1.47813*ii, .178165+.0317994*ii, -2.34266-4.10803*ii, .973189-.584664*ii
.903137+1.92096*ii, 1.56088+.629576*ii, .020078+.739416*ii, -.183396-1.3908*ii, -.99374-1.03273*ii, -.241486+.0267602*ii, -1.09209-1.57622*ii, -.0281182+.282942*ii, 1.493-2.50002*ii, .686868+.587898*ii
-.005439+1.7224*ii, -.126943+.0444451*ii, 1.05266+.023867*ii, .524976+.735564*ii, .528376-1.48969*ii, .376352+.0631255*ii, -.542033+1.81516*ii, 1.057+3.3748*ii, .45299+.937186*ii, .284644+.318921*ii
1.44673+2.1407*ii, .407177-2.09806*ii, .0303163+.232623*ii, -1.38779+.406296*ii, 1.49837+3.71352*ii, -.0859857-.0264412*ii, .822555-3.07311*ii, .215976+.191142*ii, -.925642+1.81793*ii, .169412+1.20536*ii
1.77864-1.82155*ii, -2.08035-.769409*ii, 1.57226-4.19344*ii, 4.59549+.636734*ii, -1.10106+5.42312*ii, -1.18517-1.79472*ii, -4.4061-2.18079*ii, .0428805+.342789*ii, 3.16323+1.78087*ii, .073600+.926662*ii
1.73026-1.63649*ii, 3.30816-.088375*ii, .61113+2.72987*ii, -.141239-.690716*ii, -7.99561-4.00381*ii, 1.26393-1.06956*ii, 1.04998+6.90642*ii, .204443+.18543*ii, -.310042+1.51074*ii, -1.08291+1.36453*ii
-.619872-1.50834*ii, -.945635-.193077*ii, -.900234-.970002*ii, -.569279+.053984*ii, 1.49365+1.75351*ii, .177232+.255305*ii, -.080684-.748749*ii, .157171-.268052*ii, -.393223+.550625*ii, -1.19112-.773634*ii
1.66122+4.59736*ii, -.0669615+.0300547*ii, 1.45091+8.26672*ii, -5.02646-2.25166*ii, 6.61429+.449198*ii, 1.26557-1.79899*ii, -2.64642+.94784*ii, 1.95248-7.64901*ii, -6.24892-3.78166*ii, -.10557+.0553709*ii
.336035-1.5169*ii, -.297693+.225324*ii, .243523-.199611*ii, 1.11401-1.52407*ii, -1.56558-.415505*ii, .0619017-.0208874*ii, .45237-.330108*ii, -.6547-.22623*ii, -.197896-.239422*ii, -.941431+.901956*ii
-.0700963+.0577697*ii, -.412372+.281199*ii, -.039342-1.73831*ii, .053731+1.03367*ii, .375808-.770556*ii, 2.43447-.10057*ii, 1.11629-.992198*ii, .822871+.197166*ii, .624533+.483432*ii, -.555902-.764674*ii
-1.45638+3.8827*ii, -.731773-.166632*ii, -2.52969-.323793*ii, -.336375+2.08062*ii, .129868-2.21854*ii, .172869-.323612*ii, .635622-.335211*ii, -.348626+.175578*ii, -.176457-1.66332*ii, -.648042+.463236*ii
-.00385111-.00443022*ii, 1.35919-2.43223*ii, .10008-.314136*ii, 1.51496+3.13427*ii, -2.7358+.026597*ii, -1.12076+1.94335*ii, -.642405-2.18314*ii, -.185464-.0247592*ii, -5.24497+.702044*ii, .386234+.77165*ii
-2.32065+.603231*ii, .175155+.0735288*ii, .494137+.461953*ii, -1.85031+1.63456*ii, -.401477-1.50338*ii, -.0177231-.180168*ii, -.537569-1.33379*ii, .425687-2.13967*ii, -.833872-2.44536*ii, -.13218-.294125*ii
-.129641+.317228*ii, .261908+.0661134*ii, -1.15841-.925613*ii, -.822393-5.69454*ii, -1.71094+2.15531*ii, -2.08546-1.00142*ii, .453654+6.96998*ii, -2.95809-1.63773*ii, -.0077887+.103185*ii, 1.47025-1.23696*ii
1.89337-.765336*ii, .0325555+.27743*ii, .503487-.62428*ii, .711714+1.00491*ii, .216132-.833469*ii, -.011879-.217277*ii, -.347833-1.20975*ii, 1.00398+.958494*ii, -.124184+.0480577*ii, -1.36154+1.05492*ii
6.54448+.73428*ii, -.998741+.346704*ii, 3.46405+1.80369*ii, -3.67294+7.6316*ii, 4.24196+6.13237*ii, -.180488+.692565*ii, -1.74666+.614943*ii, .0730051-.438792*ii, -.0257235+.0387047*ii, -5.37499-1.81137*ii
-.0104274+.00202377*ii, -.145553+.190622*ii, -1.01854+.596706*ii, .215887+1.14058*ii, .854868+.726062*ii, -.887934-2.12139*ii, .336592+.0254207*ii, .482621+.684042*ii, -2.81511+1.6928*ii, -.315634+.0602569*ii
-1.94386-.558822*ii, .380907-.663495*ii, -1.15257+.651003*ii, .272649+.679309*ii, .489999-1.50081*ii, -.314878-.226078*ii, 1.20839-.805522*ii, .396193+.373307*ii, -.802204+1.44073*ii, -.005305+.809999*ii
.292824+2.29946*ii, -.0959243+.0212413*ii, .72645-.7765*ii, .385418+.154683*ii, -1.99604+.949257*ii, -.257723+.0161621*ii, -1.12505+.210942*ii, .47012-3.73383*ii, .018757+.041302*ii, 1.10213+1.35953*ii
.0263447+.0353356*ii, -1.14672+3.06659*ii, 1.88425+.355999*ii, 2.39649+1.37948*ii, .11506+2.88247*ii, 4.64963-1.2473*ii, 2.32466+.075593*ii, -.053926-.151681*ii, -.614213-.618566*ii, 1.24339-1.94049*ii

component_2:
equations:
S*r^2-ap^2*sintheta^2*qc^2
ap^2-.5*x0^2*w^4
75.0024*P-314.001*qc^2*x0^2*w^4
points:
-2.52732-2.20763*ii, .676033-1.39864*ii, 1.48014+.824968*ii, .631063-1.35492*ii, -.714719+2.22978*ii, -.0014498-.35233*ii, 1.15788-.367324*ii, -.13922-.201831*ii, .233176-.138843*ii, -.818362-2.72499*ii
-2.02658-1.46334*ii, .011074-.873693*ii, .685877-.128548*ii, .476762-1.23549*ii, -.343743+1.51152*ii, .104529+.108365*ii, .836306-.499988*ii, .108679+.374983*ii, .372671-.157564*ii, -.956337-1.46268*ii
-.947901-.703363*ii, -.0639578+.115979*ii, 1.28363+1.55204*ii, .181652-1.48507*ii, -.555856+.718819*ii, .2074-.273837*ii, .283091+.0501277*ii, -.565799-1.27955*ii, -.101767+.114679*ii, -.122351-1.09849*ii
.651058+.226098*ii, .108093+.0530412*ii, 2.69191+.100441*ii, -.338401-.99693*ii, -.244159-.0367102*ii, -.824655-.411379*ii, .25408+.625783*ii, -2.33689-.32069*ii, -.31676+.595372*ii, -.361086-.349443*ii
-2.88187-.802623*ii, -.76912-1.0226*ii, 1.10358+.093741*ii, .410625-1.65116*ii, .289538+1.70197*ii, .11316+.202723*ii, .670223-.873074*ii, .0526271-.278422*ii, .304514-.127208*ii, -1.84869-1.43721*ii
-.00716148+.0352494*ii, 3.33917-.470767*ii, -.223273+1.53373*ii, .0582163-.143182*ii, -.85739+.872642*ii, .177337-2.63974*ii, -.039897+.876682*ii, .0559848+.0779906*ii, -.786435-1.33179*ii, 1.46035-.975087*ii
-.233078+.396993*ii, .0611983+.0753051*ii, .542125-1.1382*ii, -.168726-.750217*ii, .120643+.118635*ii, -.129697-.174333*ii, .114249-.0076189*ii, -.728482+.960012*ii, .115888-.18409*ii, -.645451+.462872*ii
-.183183+.034467*ii, -.0321452+.112388*ii, -1.03371+1.03435*ii, .391244-.979909*ii, -.292925-.0249791*ii, .288614-.319073*ii, -.129629+.0380529*ii, .991603-.444426*ii, -.338529-.433237*ii, .488647+.248792*ii
1.36867+.92418*ii, -.536335+.702857*ii, -.672051+.442696*ii, .048667-.796923*ii, -.115888-1.13489*ii, -.162883-.0507761*ii, -.442575+.436371*ii, .155734-.265913*ii, -.511052+.009328*ii, .680809+1.40807*ii
-.509898-1.59961*ii, .30195+.160225*ii, 1.09507-.077058*ii, .175654-1.04463*ii, -.980181+.714352*ii, .14724+.200173*ii, .713803+.096459*ii, -.783219+.350416*ii, .434434+.218125*ii, .011236-.997154*ii
