variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-2.60018e-26+3.91638e-26*ii, 1.53857-4.03159*ii, -.77776-1.00259*ii, -.881341+4.68518*ii, -2.07526-5.34827*ii, -3.47921+2.47464*ii, -1.60573e-25-1.5634e-25*ii, -1.46793e-9+1.09194e-9*ii, 2.15866+.212462*ii, -.474724+1.09014*ii
-1.47441e-35+2.2459e-34*ii, -4.27593+.518409*ii, .635861+.580837*ii, .271342-2.03592*ii, -2.04623+1.51916*ii, -4.02078+1.43413*ii, 4.55213e-34+1.24613e-34*ii, 3.91052e-12+5.4781e-13*ii, 3.21412-1.90572*ii, 2.19415+1.21598*ii
-3.10845e-34-1.37793e-34*ii, -4.39314-5.25437*ii, -1.49097+.753222*ii, -.218562+1.55516*ii, -2.39435-2.14271*ii, -6.58186+6.37841*ii, -2.15205e-34+3.86527e-34*ii, 1.46512e-12-2.10445e-12*ii, -.573361-5.26777*ii, 4.67148-1.12535*ii
5.68954e-18+1.50603e-18*ii, 2.51844+2.19486*ii, .628933-1.13828*ii, -.480981-1.92444*ii, -2.01368+1.29519*ii, .262781+2.19135*ii, 1.6169e-19-1.16735e-17*ii, 4.75585e-8+4.62868e-7*ii, .891156-.979055*ii, -2.36084+3.90651*ii
-5.2623e-27-1.28691e-25*ii, -8.42727+23.8363*ii, 8.74343+1.95551*ii, -11.5568+8.00008*ii, -1.62151+6.16058*ii, -3.1938+10.7277*ii, 1.08996e-24+1.44513e-24*ii, -4.19249e-11-3.79916e-10*ii, -1.5014-7.75306*ii, 5.22589-3.85633*ii
5.77685e-30+2.96348e-30*ii, -.274421+1.39567*ii, -.104777-1.35056*ii, 1.22659+.107063*ii, -1.34089+.015777*ii, .010314+.784132*ii, 6.76853e-30+4.25345e-30*ii, 3.30663e-11-3.11747e-11*ii, .06017-.85325*ii, .009503+1.45152*ii
9.05836e-35+2.57523e-34*ii, -.396933-.48307*ii, .456149+.47331*ii, -.561989+.238747*ii, -.346775+1.33987*ii, .766386+1.3278*ii, -1.12382e-34-1.23474e-34*ii, 9.90691e-13+6.91524e-12*ii, 2.23454+1.80128*ii, -.627472+.192908*ii
1.92959e-20+4.0917e-22*ii, 1.23385+.442224*ii, -.232443+.245422*ii, -.430965+1.35934*ii, .59859-.636515*ii, -1.44709+.434791*ii, -8.87206e-21+2.60533e-20*ii, -9.20866e-8-4.59931e-8*ii, -.503196-.165881*ii, .5856+.143252*ii
-1.12002e-22+1.07576e-21*ii, .269472-.101564*ii, 2.10039-1.11335*ii, .246982-.335627*ii, .945904-.128585*ii, -.590352+.65146*ii, 3.33391e-22+3.03285e-22*ii, 1.98573e-8+4.30487e-8*ii, 1.94011+.009013*ii, -.966096-1.57858*ii
3.5614e-27+2.07957e-26*ii, -19.9709-1.94289*ii, -15.89-7.4241*ii, 14.833+11.7249*ii, 16.7826-2.1013*ii, -11.4519+20.7749*ii, -1.91886e-25+3.50558e-25*ii, 2.03198e-10-1.98797e-10*ii, -4.57278+4.75377*ii, -12.2841-6.66019*ii
-5.05631e-29+3.51551e-29*ii, -.450238+.912813*ii, 2.09764+.190457*ii, .413232-.457351*ii, -.843334-1.03382*ii, 2.85225+.192637*ii, -4.81609e-30+3.76322e-29*ii, 8.34399e-11-1.61577e-10*ii, -1.4966-2.99778*ii, -1.4702-1.44213*ii
1.99743e-28-5.92892e-29*ii, .767311-2.13768*ii, 3.38275+2.02171*ii, .046343+2.01696*ii, -2.43584-2.10303*ii, .735251+1.90304*ii, 1.2884e-28+4.00124e-28*ii, -1.31707e-10-4.44077e-11*ii, -.202711-1.61426*ii, -1.80021-.53651*ii
9.99676e-29+2.03524e-28*ii, -.196359+1.42055*ii, -2.23211+.273084*ii, -.954009-1.18815*ii, .292805+2.58578*ii, 3.35625+.180197*ii, 1.46447e-28-3.12937e-28*ii, 4.7933e-11+2.02287e-10*ii, 1.06953+.563793*ii, 1.02574+1.79776*ii
1.73463e-21-6.57189e-22*ii, -.441908+.388384*ii, 1.23263-.170228*ii, -.534601+1.4365*ii, 1.77744+2.39464*ii, 1.35635+.790504*ii, 1.6719e-23+2.84314e-21*ii, -3.2373e-8-6.34505e-8*ii, .33687-.369396*ii, .660254-.998913*ii
-4.1014e-22-7.11523e-21*ii, -1.69651+1.23365*ii, .167577-1.13691*ii, .373345+.855452*ii, .655898-.667246*ii, 1.21539+.184565*ii, 5.93362e-21-3.00729e-21*ii, -7.81612e-8-5.02114e-8*ii, -.230772+.879182*ii, .227123+.645016*ii
4.9525e-29+1.11078e-27*ii, .210072+.661649*ii, -1.68494+.626585*ii, .143068+2.08508*ii, 1.12523+.359769*ii, .428961+2.19687*ii, -2.30899e-27+2.62199e-28*ii, -6.9324e-10-9.18663e-11*ii, .992809+.492146*ii, 1.18076+.60773*ii
-3.36068e-35+6.06331e-34*ii, -2.16827+.233042*ii, -.006474+2.38733*ii, .4511-.942879*ii, -1.42826-.02437*ii, -2.52462+.95577*ii, 5.56343e-34+3.04988e-34*ii, 1.71619e-12+8.44061e-13*ii, -1.92198-1.45157*ii, -1.11464-.716686*ii
-9.74843e-29+7.65418e-28*ii, .500628-2.66993*ii, 5.89663+3.09001*ii, 1.8732+1.13223*ii, -1.71026+2.89087*ii, -.591359-2.17615*ii, -1.04973e-27+1.32277e-27*ii, -1.26526e-10+7.7014e-11*ii, -2.01393+2.52554*ii, -5.50002-3.47506*ii
-8.45766e-23+5.09733e-23*ii, -.527179+.143463*ii, -1.10348-1.71025*ii, -1.52727-.034228*ii, 1.11629-1.06144*ii, -.150488+.102838*ii, 1.30916e-22-7.49551e-23*ii, -5.1138e-10+2.94279e-8*ii, -.194039-.236055*ii, .791304-.629263*ii
5.24307e-31-3.69861e-30*ii, -17.5761-29.3718*ii, -9.97154-30.0296*ii, -7.35143+11.8402*ii, 17.5934-5.42846*ii, -4.56668-31.8233*ii, 4.31902e-29+2.78978e-29*ii, -1.27718e-12+7.91113e-12*ii, .4574+8.4568*ii, 10.3806+19.003*ii
3.59247e-25+3.25069e-25*ii, -2.16432+2.18024*ii, .56078-1.31512*ii, .540559+1.37151*ii, .427303+1.5549*ii, -1.52542+2.41199*ii, -2.51634e-25+6.68432e-25*ii, 1.5892e-9+1.38207e-9*ii, 1.56552+1.42352*ii, 2.50453-1.31121*ii
-8.80646e-21-2.959e-23*ii, 1.22584-1.84314*ii, 1.02809-1.55381*ii, -1.31597-.67848*ii, .283574-1.24926*ii, -.178868-1.06585*ii, 1.1569e-20+6.01396e-21*ii, 3.35506e-8+1.91972e-8*ii, -.85737-.846597*ii, -.756589+.664485*ii
1.50399e-25+7.66505e-26*ii, 1.23659+1.05974*ii, 3.3585+2.21409*ii, .154308-.263264*ii, -.323233+.67665*ii, .211848-.967924*ii, 4.33902e-26-2.77674e-26*ii, 5.62815e-10-3.25863e-10*ii, 3.26741-.893383*ii, 3.32056-.078601*ii
1.95328e-20-3.74322e-21*ii, .448123+1.08508*ii, 1.44385-.300372*ii, -.832312+.122272*ii, -.834764-.665293*ii, 1.81024+.070952*ii, -1.57997e-20+5.50382e-21*ii, -1.4674e-7-1.23593e-7*ii, .106813-1.55614*ii, -.216138-.0677625*ii
1.39977e-40-8.40464e-41*ii, .223912-.213345*ii, .479124+.612948*ii, 1.70953+2.7087*ii, 1.68598+.205176*ii, 1.40412+1.75767*ii, 3.59618e-39+7.19282e-39*ii, -5.29346e-14+7.39938e-14*ii, 1.19146-.851045*ii, 1.46841+2.44502*ii
-1.1101e-31-1.23326e-31*ii, 2.0235-.40477*ii, 3.1888+4.84111*ii, 2.09672-2.42864*ii, -2.07436+7.98419*ii, .348945+2.58174*ii, -5.18762e-31-1.8962e-32*ii, -2.41987e-11-5.95285e-12*ii, .734504-3.4137*ii, -5.73145-.373053*ii
-1.94992e-36+2.45471e-37*ii, -1.10311-.453416*ii, .850213+.246214*ii, -.104046+.570397*ii, -.498333+.806306*ii, .85523-.590393*ii, 6.8680e-38-1.13879e-36*ii, -2.52036e-13+3.8316e-13*ii, -1.40064+1.5491*ii, 1.52942+.206092*ii
3.79726e-26-1.48571e-26*ii, .527758-1.52962*ii, .296611+.858031*ii, .653007+.535326*ii, -.905984+.288713*ii, .068641-2.02105*ii, 3.27498e-26+1.06261e-26*ii, -1.68715e-9+6.74464e-10*ii, .838009-.286206*ii, -1.02294+.289172*ii
-3.26247e-40+1.86926e-39*ii, .296385+1.33357*ii, -1.97053-2.71228*ii, .037834+1.03333*ii, .153465+1.36804*ii, -1.47148+.009720*ii, -2.13898e-39+1.29713e-40*ii, 1.66094e-14-1.6085e-14*ii, -3.89038-1.14527*ii, -1.40508-1.37185*ii
1.59204e-31+2.86024e-32*ii, -.241822-1.7294*ii, 2.82457+.116023*ii, -.807823+.572765*ii, 2.6496+2.12454*ii, .414702-.603299*ii, -1.44991e-31+6.80809e-32*ii, -3.65672e-12+1.09932e-11*ii, .302845+.0962866*ii, -2.14202+.656168*ii
-1.87539e-28+2.43575e-28*ii, .943857-.613915*ii, -.906244+2.65626*ii, 2.17592-1.28053*ii, 2.18534-3.58393*ii, -.309977-.870761*ii, -9.61645e-29+7.70149e-28*ii, -2.64013e-10-1.78602e-10*ii, -.105618-.696702*ii, -.354763-.91555*ii
-4.95426e-40+1.00672e-39*ii, -1.55729+.940993*ii, -.623412+1.9173*ii, -.814424+1.82448*ii, .319516-2.23776*ii, -2.37407-.352511*ii, -1.31459e-39-1.00468e-39*ii, -1.5686e-15-3.0487e-14*ii, 3.16403+.591458*ii, -2.01441+1.36966*ii
2.6568e-30+5.34553e-30*ii, -2.8453+.806469*ii, .391785-1.59068*ii, -2.33567+6.68088*ii, 1.97188-2.13439*ii, -.917145+.264166*ii, -4.19183e-29+5.26436e-30*ii, 2.43447e-11+7.98254e-12*ii, -.850087+.249265*ii, .365807+3.05199*ii
-1.99056e-31+3.63748e-31*ii, 2.38207-.858059*ii, .54714-.471357*ii, -.787891+.157231*ii, -.091959+.941833*ii, .221847+1.30371*ii, 9.96419e-32-3.17884e-31*ii, -4.06592e-11-3.60578e-12*ii, -.024476-.595771*ii, .615709+.748894*ii
-2.39753e-26-1.50693e-25*ii, .057736+2.66684*ii, -.119513-.332337*ii, -1.16893+1.35251*ii, .342418-.387497*ii, -.70956+2.23346*ii, 2.31839e-25+1.43723e-25*ii, -3.50403e-9+1.58375e-9*ii, -.709727-.679024*ii, -.486855+1.27052*ii
5.46098e-19+3.66629e-19*ii, -.016358+.813507*ii, .282582-1.24644*ii, -.501603-1.6434*ii, -2.06349+.502482*ii, -1.39976-1.6494*ii, 3.28594e-19-1.08136e-18*ii, -2.30368e-7+4.81532e-7*ii, -1.00534-1.23566*ii, .294857-.742403*ii
-1.7563e-31+7.5791e-32*ii, .235777-1.77848*ii, -3.74413+2.29442*ii, -2.4575-2.45533*ii, 8.13376-5.07977*ii, -4.5755-1.60166*ii, 6.93137e-31+4.3339e-31*ii, -2.28159e-11+5.8527e-13*ii, 6.71188-1.868*ii, -5.5971+2.45867*ii
-3.46047e-28+4.97345e-28*ii, -1.49938-1.13957*ii, -2.04346-.380943*ii, 2.00962+.809188*ii, 1.18872-3.1303*ii, -.762711+2.74631*ii, -1.09787e-27+7.19452e-28*ii, 3.25845e-10+2.73472e-10*ii, -.0266287+.398007*ii, 2.34133-.310729*ii
3.97512e-35+5.58828e-35*ii, -.923486+.261428*ii, -2.06858+.711873*ii, -.435497-.943367*ii, .03962+1.03508*ii, .917357-1.60744*ii, 3.54111e-35-6.18394e-35*ii, 6.20499e-13+1.05897e-12*ii, -1.02468-.424825*ii, .743929+.396766*ii
-6.78554e-25+1.97127e-26*ii, -1.08696+1.8782*ii, 2.9021-.507135*ii, .779592+.235578*ii, -.500721-.054780*ii, 1.3523-.280044*ii, -5.33639e-25-1.44485e-25*ii, 1.21155e-9-6.18824e-10*ii, .673687-.593112*ii, .22991+1.37237*ii
1.1289e-24-5.41274e-25*ii, 1.53944+1.20587*ii, -.681136+.302017*ii, -.0169135-.0414412*ii, -.082332-.998888*ii, -2.43051+.671508*ii, -4.15246e-26-3.76281e-26*ii, 4.38334e-9-3.42528e-9*ii, .501181-.232718*ii, .433912-.263382*ii
2.44935e-30-5.70327e-31*ii, .524842-1.00317*ii, .579571+.291667*ii, 1.39806+1.23728*ii, -.551165+.965408*ii, -.227939+1.71754*ii, 4.12999e-30+2.23319e-30*ii, 1.36172e-10-8.93064e-11*ii, -.603562-.248107*ii, -.934665-.226654*ii
-9.22946e-23+2.21056e-23*ii, -1.22254+.4084*ii, -.76375+.699947*ii, -.170187+.638605*ii, 2.16692+1.43962*ii, -1.45327-1.22418*ii, 1.5912e-24-6.27024e-23*ii, -5.69066e-9-2.03014e-8*ii, -1.59694+.638413*ii, 2.52473+.277807*ii
4.61891e-24-2.86712e-24*ii, .368706+.0631356*ii, -.960343-.941567*ii, 1.67229+1.95343*ii, -.964302+1.45909*ii, .0822368-.144143*ii, 1.33249e-23+4.22807e-24*ii, -2.8079e-9+6.17573e-9*ii, -.88486+.043246*ii, .389986+.694241*ii
4.17259e-21-2.2111e-20*ii, -1.39955-.827567*ii, -1.93582-1.74599*ii, 1.48054+.174388*ii, -.941379+.132038*ii, -.781401+1.05712*ii, 1.00336e-20-3.20085e-20*ii, 6.08503e-8+1.9456e-8*ii, .883616+.902827*ii, -1.41737-1.30738*ii
-2.52442e-38+3.94655e-38*ii, -1.65102+.841628*ii, -1.58111+.428419*ii, -.926252-.744861*ii, .720236-.557664*ii, -1.17371+.772796*ii, 5.30613e-38-1.76303e-38*ii, 8.09305e-14-2.52351e-14*ii, 3.18862-.4832*ii, -.766785+.675132*ii
-1.55648e-26-3.90316e-26*ii, -1.12115-.178052*ii, .81258-.284202*ii, -.875135+.643537*ii, .522316-1.58492*ii, -.441197+1.44786*ii, 3.87395e-26+2.41414e-26*ii, 3.38109e-9+1.01964e-9*ii, .258948-.728753*ii, .384424+.0319272*ii
3.02432e-24-4.1157e-24*ii, 1.07889+1.94337*ii, -.321039-.823294*ii, -.50067+1.52985*ii, -1.15213-2.04223*ii, -1.93739-.81094*ii, 4.78222e-24+6.68737e-24*ii, 1.35008e-10-6.60617e-9*ii, .616894-.156842*ii, .37686-1.0922*ii
1.56355e-20-1.50776e-20*ii, .30077+1.44247*ii, .753011-.612863*ii, .172232+.722948*ii, -.997424-.061814*ii, -1.49045+.496933*ii, 1.35932e-20+8.70683e-21*ii, 7.90008e-8-1.79746e-7*ii, 1.06107+1.31186*ii, .759879+1.55763*ii
2.7082e-31-3.02616e-31*ii, -.617393+.18068*ii, -.64771-.681608*ii, .915099-1.51039*ii, -.540747+.351009*ii, .604678-.445726*ii, -2.09242e-31-6.85968e-31*ii, -2.10857e-11+2.58604e-11*ii, -1.05601-1.2964*ii, .73456+1.69881*ii
-2.002e-28-4.81821e-29*ii, -.243481-.760971*ii, 3.33965+3.66891*ii, -2.39773+.435792*ii, 3.25026-.565741*ii, 1.32334+3.21069*ii, 4.99551e-28+2.77308e-29*ii, 2.52571e-10+1.02936e-10*ii, 2.3497+.855029*ii, -5.17539+1.92507*ii
1.80531e-32-3.72228e-32*ii, -.510087+2.2122*ii, -3.27007+1.65681*ii, -.431001+2.02671*ii, 1.36111-1.07041*ii, .2593+1.69341*ii, 6.76261e-32+5.26755e-32*ii, 5.25034e-12+5.17613e-12*ii, -1.60039-.020545*ii, -.204949+2.76723*ii
-3.05262e-31-6.45081e-31*ii, 1.62401+.352897*ii, .168384+1.67745*ii, -.757562+1.84582*ii, .260289-.197982*ii, -.259558-.675443*ii, 1.42196e-30-7.4769e-32*ii, -1.59296e-11-3.18256e-12*ii, .77951+1.64276*ii, 1.65326+1.80344*ii
9.67181e-21+3.70804e-21*ii, -2.40829-.252862*ii, 1.5743+1.472*ii, 1.22829+.543823*ii, .757841+.768832*ii, -1.64997-2.52694*ii, 9.86329e-21+9.8143e-21*ii, -3.37751e-8-1.59074e-8*ii, .596488-.476734*ii, -1.97066-1.4622*ii
-3.55766e-22-4.96841e-22*ii, 1.20509+3.50449*ii, 1.95286+.937238*ii, .627085+.620507*ii, -.339567-.171958*ii, .866626-.365993*ii, 8.51982e-23-5.32317e-22*ii, 2.80071e-8+1.93284e-8*ii, .651867+.298952*ii, .273231-.769161*ii
1.12919e-32+2.1453e-33*ii, .464488-.13536*ii, -.212904-1.18789*ii, -2.08087+1.22647*ii, .307063+2.44318*ii, .666421+.469722*ii, -2.61282e-32+9.38517e-33*ii, -2.8565e-12+1.01329e-11*ii, .341212-1.10018*ii, -.351446-.237828*ii
-3.43318e-24+3.26014e-24*ii, .716186-.234465*ii, .73502-1.53604*ii, -1.59931-.938947*ii, -.0115405+.0197729*ii, .617247-1.33852*ii, 8.55184e-24-1.99035e-24*ii, -1.99271e-9-4.89113e-9*ii, 2.26216+2.25041*ii, -1.81552+.957015*ii
-1.84912e-33-3.9769e-35*ii, 3.80509-6.11014*ii, 1.09938-8.10605*ii, 3.54916-.890494*ii, 10.0011+.13948*ii, -2.48407+1.34752*ii, -6.6023e-33+1.50561e-33*ii, -6.76614e-13+4.83475e-13*ii, 6.95415-6.01485*ii, -2.56727+.292661*ii
5.23064e-25+4.34102e-25*ii, 1.06843-1.46668*ii, 1.4569-1.30961*ii, .736453+.557737*ii, -.670428+2.21958*ii, 1.08846-.021330*ii, 1.43098e-25+6.11428e-25*ii, -1.37315e-9-1.53943e-10*ii, -1.78162-.240854*ii, -.625569+.807181*ii
1.475e-26-8.70015e-27*ii, -.0856389+.266812*ii, .619937-1.27977*ii, .162307+1.08963*ii, -.562876-.007928*ii, .747157+.633132*ii, 1.1874e-26+1.466e-26*ii, 3.21641e-9+3.80721e-10*ii, .107769+1.0865*ii, .332305+.0370906*ii
5.88509e-30-2.32231e-29*ii, 1.39067+.627783*ii, -1.03586+1.64703*ii, .0995566+.398019*ii, -.65553+.106235*ii, .501048+1.37781*ii, 9.82911e-30+3.005e-32*ii, 1.86063e-11-7.64706e-11*ii, -.076519-1.18945*ii, -.514202-1.58789*ii
1.25662e-32+2.08026e-32*ii, .780091-1.56872*ii, -1.871+2.26665*ii, .130368-1.57305*ii, -.500133-.972534*ii, -.525505+5.44036*ii, 3.43618e-32-1.70546e-32*ii, 1.14632e-11-2.21922e-11*ii, -.735514-3.6997*ii, -.17056+.280598*ii
-5.25959e-37+2.89094e-36*ii, -.255176+.929489*ii, -.279428+.369116*ii, 1.64003-.794621*ii, -1.97572+.35207*ii, -1.54061+.280253*ii, 1.45554e-36+5.15887e-36*ii, 1.14543e-12-2.89104e-13*ii, -.966964+.636338*ii, -.194145+1.58362*ii
-5.80573e-23+5.86486e-23*ii, 4.26942+1.44239*ii, .042593+2.46972*ii, 1.47442-2.2121*ii, 1.83744-1.22627*ii, 4.34395+2.69031*ii, 4.41356e-23+2.14901e-22*ii, -1.16111e-8+1.52347e-8*ii, -.399009+2.3651*ii, -.699467+1.12954*ii
1.0914e-27+6.62536e-26*ii, .0582532-.127557*ii, .722756+1.50786*ii, .094284+1.21279*ii, -.273266-.414293*ii, -.302666+.0622457*ii, -8.02487e-26+7.5703e-27*ii, -3.79065e-10-1.55886e-9*ii, -1.23931-.383713*ii, -1.417-.598092*ii
-1.99268e-19-2.4215e-21*ii, 1.26947-.451805*ii, 1.02383+1.36758*ii, .59041+.659345*ii, .851918+.368726*ii, -.240314+1.34868*ii, -1.16053e-19-1.32816e-19*ii, 1.01985e-7+1.5383e-7*ii, 1.77584-1.0046*ii, .907242+1.99842*ii
-6.49891e-34+1.20527e-33*ii, .046432+2.14065*ii, 1.19853+3.52249*ii, -.297339-2.32428*ii, .788919+5.03714*ii, -2.83754-.8748*ii, 3.04739e-33+1.31097e-33*ii, -1.17712e-12+2.61171e-12*ii, -.550504-6.77134*ii, -3.1964+1.05368*ii
1.57512e-24-4.37613e-25*ii, -.270105-.318992*ii, -.035979-1.20649*ii, -.140785-.316462*ii, -2.00785+.159732*ii, -.010968+.543048*ii, -4.151e-25-2.97269e-25*ii, -2.46774e-9+2.64587e-9*ii, 1.2828-.050172*ii, -1.01023+.210183*ii
4.7998e-34+1.58625e-34*ii, -.466967-.158506*ii, .229227+.319769*ii, 1.71848+.067542*ii, .76206-1.2266*ii, 2.13679+.847156*ii, 8.22533e-34+2.71476e-34*ii, 2.10982e-12+1.73174e-11*ii, 1.8485+1.40592*ii, 2.00555+.393597*ii
8.2271e-27-1.1367e-26*ii, 1.09825-.592852*ii, -.060156+.496523*ii, -1.00003-.429794*ii, -2.60272+1.32482*ii, .188168+1.09861*ii, -1.31128e-26+7.83135e-27*ii, -1.1935e-9-4.35242e-10*ii, .823274+.448632*ii, -2.3624-1.74684*ii
1.61391e-38+2.90293e-37*ii, -1.12929-.119889*ii, .225429+2.14437*ii, -.135191-.829649*ii, .469605-.562169*ii, .863456-.447749*ii, 2.3835e-37-5.27055e-38*ii, -6.52896e-13+1.56034e-13*ii, -.327401+.0048594*ii, .617106+.199276*ii
-9.59711e-29-3.21822e-28*ii, -3.26095-12.6624*ii, .81013-8.74162*ii, -2.91646+11.5615*ii, 14.3476+4.89686*ii, -2.3889+16.4319*ii, 3.9086e-27-2.29393e-28*ii, 1.41529e-10+2.00475e-11*ii, -9.20889-4.55309*ii, 7.76693-3.70031*ii
-6.37703e-21-3.8614e-22*ii, -1.35905-.73291*ii, -2.20548+.606359*ii, -1.84561-.367163*ii, .378384+2.81912*ii, -2.07014-2.47765*ii, 1.16277e-20+3.05407e-21*ii, -8.48e-8+8.87877e-8*ii, -1.97578+.660369*ii, .209339-.318784*ii
-2.78493e-21-1.48112e-21*ii, 1.40318-2.85207*ii, 2.03873-1.68538*ii, .190838-1.59408*ii, -4.07397+1.42971*ii, -.716061-1.56401*ii, -2.89248e-21+4.15673e-21*ii, 1.54514e-8-2.55293e-9*ii, -1.73629+.768417*ii, -.200991+3.08904*ii
