variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
-.229121-2.21547*ii, .0310087+.019138*ii, -.642157+.809532*ii, -.711404+1.19697*ii, 1.0929-.515888*ii, -.479952-.833981*ii, -.0183238-.00529032*ii, .524989+1.19994*ii, -.721717+.643873*ii, .185048+.137979*ii
1.97705+1.13695*ii, -1.16464-.945735*ii, .079477+.928353*ii, -.607967+.657315*ii, -.417707+1.59452*ii, 1.00685-.701849*ii, -.963-.436796*ii, -.107093-.211282*ii, .18235-.989367*ii, -.741043-1.24893*ii
1.03725-.056368*ii, -1.41587+.314043*ii, -.488537+1.39249*ii, -.631755+.983416*ii, .351851+.219874*ii, .350261-.962233*ii, -.809582-.137911*ii, .064359-.206131*ii, -.849301-.580922*ii, -.561586-1.29533*ii
.968344-1.67274*ii, .157684+.0259651*ii, -.547283+1.09298*ii, -.880016+.985474*ii, .718502+.129349*ii, -.121879-.993417*ii, -.345129-.143002*ii, -.043881+1.32103*ii, -.826204+.399581*ii, -.473064-.149886*ii
.913042-.280238*ii, .368853-.0557089*ii, .318727+1.25708*ii, -.553638+.926746*ii, -.41442+.44939*ii, .115692-.6003*ii, -.434591-.0955865*ii, -.157766+.597505*ii, -.285306+.522921*ii, -.84295-.418393*ii
-.652781+.433139*ii, -.254416+.301095*ii, -.636454-1.32804*ii, .212769+.428029*ii, .406461-.0952071*ii, .136884-.0618455*ii, 1.05514-.158968*ii, -.634535-.646145*ii, .349476-.194464*ii, 1.1614-.212212*ii
-1.13579+1.49865*ii, -.0017604+.417279*ii, -1.00742+.305039*ii, .067196+.512957*ii, -.726654-.882691*ii, .186688+.176716*ii, .558886-.713545*ii, -.348192-.707409*ii, .194676+.101892*ii, .851573-1.40019*ii
.342973-2.75167*ii, -.113653+.0021513*ii, -.520261+.818181*ii, -.865139+1.25413*ii, 1.45076-.187232*ii, -.47426-1.10442*ii, -.196621+.160183*ii, .485803+1.45191*ii, -.938337+.547496*ii, -.096894+.372273*ii
-3.38832-4.67844*ii, .446906+4.47021*ii, -.499803+.424929*ii, .210335+1.87504*ii, 2.44028-4.04324*ii, -2.53018-.928304*ii, 1.5282+1.6826*ii, -.0572603+.100855*ii, -2.89881+2.57556*ii, .581992+1.14005*ii
2.31089+.060113*ii, .0885758+.114874*ii, .789055-.448147*ii, -.289173+.470739*ii, .037875+1.78398*ii, .550135-.765455*ii, -.0255269+.294764*ii, -1.29116+.110477*ii, -.0490592-.198823*ii, -.979408+.206161*ii
-.929654+.38772*ii, .0062681-.373586*ii, 1.02991-.918779*ii, .38904+.860528*ii, -.292401+.414378*ii, .0078953+.150134*ii, .696971+.350647*ii, .175327-.797944*ii, .96848+.414269*ii, .587859+.395042*ii
-.613483+1.6346*ii, -.0871074+.183408*ii, .707778-.902512*ii, .530712+.540124*ii, -.805335+.36386*ii, .31102+.266798*ii, .756726+.108334*ii, -.541324-1.38619*ii, .864307+.076431*ii, .472242-.328514*ii
-.655277-1.16173*ii, -.131051-.213004*ii, 1.28314+1.40377*ii, -.265873+1.59811*ii, -.154208-.117425*ii, -.446574-.456442*ii, -.469018+.568474*ii, 1.17897+.131496*ii, -.083897+1.046*ii, -.551848+.180306*ii
2.24458-1.29237*ii, .0438137-.22759*ii, .819317-.339535*ii, -.535903+.754654*ii, .730539+1.76621*ii, .269661-1.03086*ii, -.159775+.483148*ii, -.72885+.774719*ii, -.224052+.0030748*ii, -.937815+.763732*ii
-.344701+.821978*ii, .241205+.100598*ii, .564382+.937699*ii, -.042583+.91957*ii, -1.01557-.055510*ii, .0817309-.0595853*ii, -.0564999-.0787185*ii, .0324839-.41034*ii, .223513+.606592*ii, -.302308-.693057*ii
1.37692+.998677*ii, .00408+.294756*ii, .295512+1.01805*ii, -.34899+.633202*ii, -.839057+.740775*ii, .508107-.503906*ii, -.421614-.192035*ii, -.777388-.180005*ii, -.21733+.0051349*ii, -.974405-.983984*ii
-1.37609-.747861*ii, -.522779-.293851*ii, -.434434-1.01844*ii, .066153+.886565*ii, .918887-.347131*ii, -.208355-.15541*ii, .846544+.038755*ii, .468261-.249288*ii, .408209+.0743644*ii, 1.41004+.236158*ii
1.23613+1.61358*ii, .056004-.547182*ii, .265344+.900817*ii, -.340218+.529858*ii, -1.21947+1.05119*ii, .766315-.242846*ii, -.449262-.526777*ii, -.494519-.169568*ii, .416647-.172224*ii, -.673555-1.1277*ii
2.51936-.922781*ii, .091714+.0146552*ii, -.680167-.606166*ii, -.730062+.291982*ii, 1.01434+1.44206*ii, .499284-1.08269*ii, .129513-.187418*ii, -1.4229+1.06275*ii, -.507328-.489394*ii, -.411811+.129411*ii
.148394-2.06683*ii, .0765781+.33549*ii, -.487135-.824236*ii, -.358729+.822479*ii, 1.51852+.046421*ii, -.349147-.780266*ii, .69197+.277257*ii, -.349564+.793492*ii, -.472008+.325814*ii, .516709+.76258*ii
.793982+1.8906*ii, .0994697-.120053*ii, .688748-.651935*ii, .223674+.317438*ii, -1.01067+1.19253*ii, .70426+.029557*ii, .374794-.112382*ii, -1.03023-.927981*ii, .807018-.215255*ii, -.156303-.489439*ii
.937818-.389356*ii, -.839758+.469757*ii, -.741715+1.26985*ii, -.676909+.896144*ii, .419186-.0063448*ii, .19672-.933329*ii, -.546124-.226511*ii, -.179301+.210039*ii, -.937399-.272747*ii, -.456039-1.08898*ii
-1.38715-4.20335*ii, -1.10935+2.84348*ii, -.244841-.67583*ii, .000542+1.60338*ii, 3.10094-1.80888*ii, -1.52898-1.31281*ii, .965816+1.63251*ii, .0227333-.154273*ii, -2.1651+.86193*ii, .54247+1.2482*ii
.355465+1.06525*ii, .365372-.0976628*ii, -1.58828+.062283*ii, -.397386+.171102*ii, -.329721-.0389491*ii, .521508-.173491*ii, .439991-1.08258*ii, -.934111+.321198*ii, .101864-.260594*ii, .624298-1.23363*ii
1.87191-1.69725*ii, -.060767-.087587*ii, -.608942-.663287*ii, -.715955+.546188*ii, 1.44584+1.11594*ii, .202104-1.10871*ii, .202686+.0143597*ii, -.874932+1.17045*ii, -.531023-.284881*ii, -.116912+.486319*ii
-1.29625+.893522*ii, -.475509+.711265*ii, -.687959-.440362*ii, -1.07868-5.06859*ii, .334985+2.42347*ii, -2.57122-2.73888*ii, -1.45603+1.55203*ii, -.319387+.49518*ii, -1.39126-.860803*ii, .597298+.618717*ii
.540053-.58022*ii, .328909-.503832*ii, -3.68934+1.0561*ii, 1.27445+1.7417*ii, -.0158107-.0175117*ii, -.216513+.2855*ii, .087478-2.33184*ii, -.85511-.196429*ii, -1.98331-.319038*ii, .545836-.354479*ii
2.04039-2.38648*ii, 1.13093-2.03388*ii, 1.05568-1.95389*ii, -.578867-6.60936*ii, -.12129-.0102996*ii, -4.90931-1.22221*ii, 2.66973+3.4457*ii, -.0160121-.309629*ii, .0524756-.00799328*ii, 3.46802+7.06926*ii
-.274204+1.99721*ii, -.11493+.122661*ii, -.328449+.811749*ii, -2.05123-2.48794*ii, 1.81521+.804865*ii, 1.5412+.372681*ii, .906827-1.49892*ii, 2.59599+.816034*ii, -.009956-.107371*ii, -1.3541-.609041*ii
2.39794-2.68342*ii, .479495-.116349*ii, 1.0138+.507862*ii, 4.79684+.983907*ii, .161557-.900192*ii, .711904-.914216*ii, 1.02245-1.1118*ii, -.847572+.150358*ii, -.0353542-.0360234*ii, -3.2333+1.83589*ii
.169405+2.62903*ii, -.0698416-.0901228*ii, -1.08559+1.17977*ii, .350753+1.00362*ii, .255456-.198567*ii, -1.20079-.463151*ii, -1.49093+1.70392*ii, -4.43718-1.05441*ii, .261561+.248346*ii, -.666694-.050775*ii
-.213487-.236968*ii, .10462+.123624*ii, -.910245-.448479*ii, -2.24616+.362678*ii, -.250296+1.25131*ii, .570574+1.38018*ii, .263624+1.14997*ii, 2.27354-.450813*ii, -1.2404-.020769*ii, -.391295-.177501*ii
.961278+.639337*ii, -.112155+.109014*ii, -1.22485-.398659*ii, 1.53908+.188106*ii, -.365943+.505281*ii, 1.95188+.491652*ii, .133646-.415867*ii, 1.44578+.205616*ii, .0548268+.393679*ii, -.337172+.665434*ii
.010592+.93722*ii, 1.24879+.523587*ii, 1.25782-.336719*ii, -1.94659-.752567*ii, .427348+.426754*ii, -.92636-.152882*ii, 1.53722+1.21966*ii, -.356828+.0220279*ii, -1.34291+.711142*ii, 1.01471+.480199*ii
4.34567+2.40835*ii, -1.77302-.016695*ii, -.801533-.610864*ii, -3.80646-1.03915*ii, .486638+1.2084*ii, 1.41266-1.24181*ii, -.754677+2.15077*ii, .172428+.238446*ii, -.0764423+.0623167*ii, 1.71328-4.74234*ii
-.0866503-.201969*ii, -.0138986+.052665*ii, -.31091-.773814*ii, 1.44493-2.28284*ii, 2.09479-.947194*ii, -.798358-.629983*ii, .0662571+.454015*ii, -1.88837+3.86063*ii, -1.09398+.736191*ii, .0851923+.226183*ii
-1.70529-2.03411*ii, .145362+.100889*ii, -.319689-.884431*ii, .475487+.701415*ii, 1.38294-.810742*ii, -.561685+2.44681*ii, 2.19775-.7971*ii, -2.12155+2.10167*ii, 1.97813-3.78074*ii, .181573-.160237*ii
.151245+.0647181*ii, -.375017-.106596*ii, -.085104+.839986*ii, 3.24968+8.15048*ii, .660887+2.11462*ii, 7.40738-1.74492*ii, -1.9985-6.91505*ii, -.855076+2.21912*ii, -.989809+4.34981*ii, -.255116+.241893*ii
-2.05042-2.88291*ii, .0180424-.172425*ii, .08931+.829855*ii, -2.06941+1.13174*ii, -.72488+2.17556*ii, -.45775-2.94019*ii, -2.42065+3.43825*ii, 3.41254-2.25017*ii, -3.24936-1.42046*ii, .155221-.212233*ii
-1.76477-.240148*ii, -4.63249+2.2705*ii, .327164-.706817*ii, 3.71623+4.45291*ii, -2.71954-.753489*ii, 2.7403-7.91942*ii, -4.21374+1.71834*ii, .0370283-.138018*ii, .129345+.0456735*ii, 6.72416-2.82378*ii
1.85754+1.51844*ii, -.388491-.441939*ii, -.792305-.127971*ii, -.019401+2.3802*ii, -2.28726+1.19194*ii, -.552126-.233933*ii, -2.00086-1.32033*ii, -.481507-.771395*ii, .1167+.283155*ii, 1.62596-.270907*ii
1.94791-5.81288*ii, 3.34078+5.72419*ii, -.200476+.573543*ii, -3.97307+4.73028*ii, 5.03055+3.16796*ii, -1.51819-1.18098*ii, -.518931-.930734*ii, .0263432+.0469392*ii, -2.58947+9.45762*ii, .378722+.901359*ii
-.522619-.507473*ii, 2.35823+.031478*ii, -.895217+.553116*ii, -1.38197-.653176*ii, .102319-1.13964*ii, -.26348+.747048*ii, 1.70435+1.04214*ii, -.200091-.0534544*ii, -2.06421+1.6627*ii, 1.05539+.380128*ii
-1.47519-.526461*ii, .227392+.0749771*ii, -.743669+.202636*ii, -.085619+.999957*ii, -2.03262-2.08479*ii, -.386613+.357772*ii, -1.95447-.021492*ii, -.621343-1.91985*ii, -2.30706+.739106*ii, -.355553-.115569*ii
-4.26157+3.12643*ii, .942495-.687635*ii, .040401+1.10438*ii, -1.01911-3.26917*ii, -.108155+.98197*ii, 1.56438-4.14761*ii, 3.29051+.674153*ii, .404049+.362575*ii, -4.45402-2.32877*ii, -.48664+.302417*ii
-3.60036+.807056*ii, -1.02348-1.49522*ii, -.799289+.066621*ii, .279777-.795165*ii, -2.50415-.638013*ii, 2.85678-1.30009*ii, .27164-1.05119*ii, .0116613+.198389*ii, -3.29703+1.95288*ii, -.558993+.596858*ii
1.03083+.051848*ii, .0000433+.166837*ii, 1.17725-.730721*ii, -2.77065+1.4228*ii, -.0478969+.498925*ii, -.946536+3.52958*ii, .346938+4.80279*ii, -3.09702+3.32708*ii, .443554+1.58552*ii, -.0514233+.375053*ii
1.05792+2.56241*ii, .132798+.33768*ii, .698695+.182687*ii, 1.66635+.211937*ii, 2.54817-2.45723*ii, .676299+1.15924*ii, .378772+1.80575*ii, -1.12646+.636161*ii, .924481+1.93503*ii, -.0173641+.488859*ii
-.985951+.301676*ii, -.212334+.113052*ii, -.64549-.125276*ii, -2.46318-.506659*ii, -3.93568+2.55099*ii, .148811-3.158*ii, -5.34238+.783631*ii, -1.35033+3.05299*ii, .0184075-.0170617*ii, 3.65098+.474022*ii
-2.86168-1.42717*ii, .291421-.172583*ii, -.136632-1.2278*ii, 3.63614+4.69322*ii, .230819-.668467*ii, -4.09763-1.87676*ii, 2.62078+1.34214*ii, 1.25536+1.22051*ii, -2.10876-1.5222*ii, .358978-.235168*ii
-.018138-1.89766*ii, 1.36585-.190063*ii, .732777-.766639*ii, -.265454+.638196*ii, -.842131+.735128*ii, -1.01402-.450442*ii, -2.32787+.215104*ii, -.0352762+.381543*ii, -.084740-.520116*ii, -1.37601+1.34439*ii
.519244+.125252*ii, .113397-.0970582*ii, .032655-1.07954*ii, -2.09267-1.19088*ii, -.095880-1.054*ii, -1.13038-2.58273*ii, -.570854-.371995*ii, 1.60475-1.03793*ii, .0282372-.139179*ii, .396629-1.15285*ii
-5.0547+4.57318*ii, -.261196-.291149*ii, .540205-1.20801*ii, -.438647-.440407*ii, -.548106-.175126*ii, 3.48652-2.02935*ii, 3.51626+5.32508*ii, 2.09967-.756874*ii, .617429-1.86319*ii, -.266354-.459206*ii
2.02842-.080386*ii, -2.02082+.070126*ii, -.803375+.148986*ii, .069619+2.34308*ii, -2.0837-1.27782*ii, .270667+1.70539*ii, -.398745+.847758*ii, .0837549+.142657*ii, -.308082-.249268*ii, .939938+2.51641*ii
-.097639+3.32465*ii, .103058-.0770283*ii, -.707679+.093224*ii, 5.09223+3.05558*ii, -3.38685-1.4038*ii, -.38363+2.91379*ii, .999078+2.26968*ii, -1.45385-3.97203*ii, 1.64437+.192635*ii, -.122731-.307962*ii
1.84054-4.66488*ii, -.0619838-.159058*ii, .492176+.353411*ii, 8.42866-3.47282*ii, -1.75656-5.73056*ii, -.763972+4.15645*ii, 7.12011-.476011*ii, 1.79435-5.10155*ii, 1.09094-.745862*ii, .265867+.334655*ii
-.917932-2.22766*ii, -.323901-.107689*ii, 3.12792+1.50192*ii, -1.103-1.33992*ii, .00720888-.031092*ii, -.260457-.0989595*ii, 2.51354-2.95649*ii, 1.45377-1.36544*ii, -.111906-.173617*ii, .507846+1.4419*ii
2.11853-1.64218*ii, 1.06179+4.59583*ii, .506973+.312085*ii, -.436323-5.31119*ii, -.534008-6.29662*ii, 2.18135+1.94911*ii, -.354061+1.62422*ii, .0850169-.0411763*ii, .0751359+.419478*ii, -.098526-3.95519*ii
.187759-1.37222*ii, 1.41246+.689292*ii, -.690958-1.19845*ii, -.112714-.118772*ii, .503642-.000918*ii, -1.63798-.215363*ii, .751876+.516646*ii, -.207565+.0320044*ii, -.389643-1.13128*ii, 1.25929-.521387*ii
.676415+2.13829*ii, .0109276-.158904*ii, .480801-.620606*ii, .898977-1.12655*ii, -2.53098+1.08989*ii, 1.40868+.439147*ii, .217763-1.65738*ii, 1.9902+1.97695*ii, .0125951+.0227015*ii, 2.82462+.835512*ii
-25.2183+37.6892*ii, -9.18925-50.3189*ii, -.0756522+.28508*ii, 8.40756-1.17667*ii, 36.4781+37.0086*ii, -17.8276-11.6493*ii, 10.559+30.6854*ii, .0276177-.0268056*ii, 22.3683-43.3353*ii, -.393004-1.15277*ii
-.474609+.270385*ii, -.246868-.100123*ii, .715674+.6166*ii, .72224-.436948*ii, -.843787-1.33778*ii, -.356478-.104533*ii, -.39712+.866119*ii, 1.03423+.73064*ii, -.659742-.764723*ii, -.143297-.593707*ii
-1.15807-.055284*ii, -.474637-.713601*ii, -.566568-1.00391*ii, -1.64031+.581543*ii, .870043-.025582*ii, 1.30399+.574268*ii, 1.00212+.422166*ii, .297598-.297067*ii, -1.34569-.623559*ii, .24545-.870034*ii
-1.40363-1.31431*ii, 1.96274-.163549*ii, 3.38435-1.82923*ii, -1.56167+4.46052*ii, .00197046+.023335*ii, -2.42231+1.15386*ii, .770368+1.08589*ii, -.171536-.107549*ii, .24087-2.11321*ii, -.725858+.884711*ii
3.00927+.991342*ii, -8.01449+1.25982*ii, -.61846-.289419*ii, 4.90152+2.09144*ii, -1.06738+4.04965*ii, .761904-2.14354*ii, 4.26092+4.03148*ii, .0887639+.0525804*ii, -.49789-.327712*ii, 1.58251+4.09198*ii
-2.18928-2.653*ii, .287463+.0968379*ii, 2.18345+.064004*ii, -.026250-1.06294*ii, .127428-.0112317*ii, .486156+1.70759*ii, .101736+.559741*ii, -.800991-.311201*ii, .187366+.286162*ii, -.366154-1.05835*ii
.837722-3.25219*ii, -2.5409+3.03045*ii, -.063944-1.15539*ii, 3.98908-1.36655*ii, .142074-.848706*ii, .182449-7.74963*ii, .464056-.0155141*ii, -.0390149-.0449832*ii, 4.81806-2.01981*ii, 1.00549-.243973*ii
-.277556+.177376*ii, 1.02821-1.56039*ii, 1.05939-.282424*ii, .858089-.261378*ii, .718085+.712645*ii, .280754+.436359*ii, .826583+.177756*ii, -.07803-.151087*ii, -2.24426-1.12241*ii, -.767497+.681273*ii
-3.47501+.672281*ii, 1.96203+.234085*ii, -.775728-.700008*ii, 1.42842+1.23567*ii, .690113+.943327*ii, 2.26633+2.59788*ii, -1.09329+1.02177*ii, -.101547-.188315*ii, -1.43476+.391909*ii, -1.34533-.262498*ii
-1.27144-3.74949*ii, 2.46277-.031619*ii, .477944-.424344*ii, 1.62752+.762974*ii, -2.91463+4.19343*ii, -3.05823-.470216*ii, 2.49643-.607855*ii, -.223634+.0239263*ii, .315657-1.87672*ii, .867051-1.03851*ii
-1.8203-1.89523*ii, -.181973-.0752568*ii, .705137+.139287*ii, -.224311+2.22784*ii, 2.99352-1.98299*ii, .869099-3.52145*ii, .80562-4.84548*ii, -1.78102+3.45779*ii, 3.90964-.039214*ii, .261507+.0533057*ii
-1.30355+.913176*ii, -.248124-.0708005*ii, -1.32745+.925022*ii, .306612+.177043*ii, .0794112-.304621*ii, 2.72664+1.8105*ii, .417014-1.32258*ii, .967219-1.24584*ii, -.127226-.0115916*ii, .157873-1.68268*ii
.257537+.689337*ii, -.166368-.0466621*ii, .368303+.806637*ii, 1.06725+.803156*ii, -1.83468+.539174*ii, -2.56279+1.33277*ii, -.300187-.733679*ii, -.556381+1.6916*ii, .793064+.029403*ii, -.551023-.065434*ii
-2.12839+4.73926*ii, .059072+.18063*ii, .145997-.787452*ii, -1.15491-3.37579*ii, -1.35665-2.21291*ii, .365018+1.53446*ii, -1.66517+1.38979*ii, 2.67676-.084829*ii, .692605-1.32581*ii, -.390629+.164575*ii
1.34946-2.63853*ii, .0669721+.0191596*ii, .186554-.891818*ii, -1.44192+1.98368*ii, -1.0223-1.43613*ii, 2.31885+2.07338*ii, 1.18523-.076659*ii, -5.14748+1.65418*ii, -.0180632-.0104317*ii, 2.1569-.265634*ii
.539348-.61217*ii, .0804755+.306292*ii, -2.0236-.967958*ii, -.174464+.388254*ii, -.0271943+.114951*ii, -.636777+.002928*ii, .327312-1.02449*ii, .413294+1.05354*ii, -.549283+1.21042*ii, -.19438-.546948*ii
.947601-.836193*ii, .0310607-.310695*ii, -.054153+.818027*ii, -.535136+3.53223*ii, .476734+2.37242*ii, 3.24886-.727089*ii, 1.36967-3.36395*ii, -1.34543-1.62451*ii, 1.49618+.989279*ii, .424777+.256425*ii

component_2:
equations:
-sintheta^3*dtheta+1.33333
ap^2-.5*x0^2*w^4
75.0024*P-314.001*qc^2*x0^2*w^4
points:
3.47673-2.84239*ii, -3.0449+.042239*ii, .692832-.161386*ii, -.925007+1.28971*ii, 2.86452+2.34772*ii, .41065-2.2233*ii, -1.22066+1.25115*ii, .0563486+.139058*ii, -1.40961-1.58122*ii, -1.29705+.592176*ii
2.01741-5.45436*ii, -3.85946+3.1947*ii, -.339641+.558619*ii, -.919485+1.93186*ii, 4.76063-.324467*ii, -.938027-2.98156*ii, -.892525+2.16105*ii, .0107263-.104926*ii, -3.89011-.921908*ii, -1.19167+.593483*ii
-2.67488-.287323*ii, .806399+1.18205*ii, -.750446+.400966*ii, .197955+.979934*ii, -.213212-2.1541*ii, -.799312+.217944*ii, 1.0744-.170558*ii, .125157-.218608*ii, -.253159+1.36836*ii, 1.11497-.459374*ii
.800928-1.53135*ii, .235876-.341573*ii, .97262-.343622*ii, -.311177+1.0082*ii, .636975+1.03435*ii, -.11455-.692207*ii, .13016+.569673*ii, -.043703+.634913*ii, .068541+.519193*ii, -.380697+.98794*ii
.67971-.698007*ii, -.292725-.26746*ii, .158671+1.73297*ii, -.713723+1.19085*ii, -.0684388+.243572*ii, .049403-.772428*ii, -.793072-.078545*ii, .495849+.599598*ii, -.472919+.334261*ii, -.7665-.617059*ii
-2.20173-.169397*ii, .123327+.162091*ii, .81432+.664444*ii, .248834+1.37082*ii, -.53277-1.01745*ii, -.566369+.168441*ii, .360198+.329498*ii, 1.01073-.619586*ii, .354344+1.18807*ii, .474194-.0864247*ii
-.993166+3.6086*ii, 2.19496-2.66558*ii, .444759-.598835*ii, .313128-.0041608*ii, -3.02248+1.08844*ii, .967253+1.39462*ii, .867411-1.49673*ii, -.123237-.0462662*ii, 3.03357+.633237*ii, 1.07419-.649539*ii
.397896+.0527259*ii, .333013+.0771857*ii, -1.44089+.799062*ii, -.642129+.51049*ii, -.0154301-.2977*ii, .217688-.476173*ii, .083482-.85216*ii, -.533188+.768645*ii, -.402407+.0753183*ii, .222693-1.06361*ii
-.153526+1.17868*ii, -.253922-.0271889*ii, .505619+.970054*ii, -.049335+.898513*ii, -1.01005+.131374*ii, .277144-.102626*ii, -.237979-.133308*ii, .104667-.698985*ii, .262904+.223148*ii, -.30102-.978107*ii
3.02253-3.06714*ii, -3.09385+.76848*ii, .712842-.129629*ii, -.776453+1.395*ii, 3.00744+1.8013*ii, .137589-2.24095*ii, -1.04768+1.49804*ii, -.0343825-.142482*ii, -1.77008-1.3534*ii, -1.28198+.616299*ii
