variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.07476-.801769*ii, -1.322+.366655*ii, .374514-.368217*ii, 5.46762e-24+6.68671e-24*ii, .0331722+.00043039*ii, -5.70716e-9-8.56854e-9*ii, 5.76996e-24-3.88388e-24*ii, 4.72932e-10-7.87545e-10*ii, -.155833+.877465*ii, -.235266+2.43969*ii
-.237039-.343714*ii, .375415+.607351*ii, -.545803+.62308*ii, 4.71828e-25+3.09944e-25*ii, -.569342-.557613*ii, -1.37592e-9-1.17001e-9*ii, -5.3097e-27-2.35642e-25*ii, 1.16581e-9-1.7445e-9*ii, -1.33184-.773749*ii, .567808+.801388*ii
-.56445+2.22949*ii, -1.4319-.561253*ii, 2.2753-2.09866*ii, 4.45299e-22+6.16478e-22*ii, -1.64307+.587059*ii, 7.30525e-9+3.61668e-9*ii, -1.62578e-21+6.4482e-22*ii, 3.80721e-10-2.4117e-9*ii, .994149+3.0826*ii, .503616+2.12475*ii
.028128+.883343*ii, -.141343-.958504*ii, 1.65473-2.75863*ii, -3.40638e-24-1.10393e-24*ii, -.590883+4.36307*ii, 4.15153e-9+4.14489e-9*ii, 8.79336e-25-3.04006e-24*ii, -3.77993e-9+1.37853e-9*ii, -.737693+.82491*ii, -.446635+.659034*ii
-1.12736-.327457*ii, 1.10367-2.43481*ii, -.494161+.892349*ii, 1.01841e-21-2.54987e-21*ii, -1.973-1.37635*ii, -3.71349e-8-1.339e-10*ii, -1.98308e-21+2.54113e-21*ii, -1.19102e-8-1.85014e-9*ii, 1.06601+1.12796*ii, -1.30526-1.01431*ii
-.32691-.436303*ii, -2.24378+1.83504*ii, .044517+.709309*ii, 2.16113e-19-5.17647e-20*ii, -.115394-.521595*ii, 1.55218e-7+5.66811e-8*ii, -9.32348e-20-7.73686e-20*ii, 2.04142e-8+9.69599e-8*ii, -.159427+.387564*ii, .453489+1.13371*ii
.401854+.328482*ii, 2.22069-.81024*ii, 2.44837+.450588*ii, 9.59843e-29+1.14305e-29*ii, 2.52284+1.69131*ii, 8.47515e-11-1.8843e-11*ii, 3.48174e-29+3.61225e-29*ii, -4.19518e-11-3.6854e-11*ii, 1.26229-.9964*ii, 1.17053-1.00952*ii
-.17111+.666435*ii, .02464+.136427*ii, -.573212-.56439*ii, 3.65738e-30-3.43114e-30*ii, .686569+.222936*ii, -4.11285e-11-5.20772e-11*ii, 1.66081e-30+3.02443e-30*ii, -2.29732e-11-1.02871e-11*ii, -.691104-1.45421*ii, .459577+1.27329*ii
.598135-1.78871*ii, -.381814-1.23768*ii, -.920772+2.21343*ii, -2.02623e-30-1.96238e-30*ii, -.644058+.564009*ii, -3.65483e-11+4.38025e-12*ii, -4.72209e-30+2.45058e-30*ii, 1.27977e-11-5.15033e-12*ii, 2.39527-.612221*ii, -.833328-1.35138*ii
.753937-.506091*ii, .288175+.431351*ii, -.066693+.330406*ii, 3.7532e-22+3.74914e-22*ii, .165888+.916343*ii, -7.4316e-9-6.17524e-9*ii, 4.72708e-22+9.27157e-23*ii, 7.6331e-9+7.35816e-8*ii, -.0265604+.0589563*ii, -.640386+.644196*ii
2.62159+.126377*ii, -.671051+1.18327*ii, .317872+.319564*ii, -8.71638e-31-2.92178e-30*ii, .18455+.224322*ii, 1.20625e-11+4.77534e-11*ii, -1.91583e-30-7.76985e-30*ii, 4.82419e-11-9.05238e-11*ii, 1.44347-.295323*ii, -1.10861+.395048*ii
-.92267-8.90794*ii, -.558012+2.93835*ii, 1.50929-2.03138*ii, 8.35689e-30-1.09609e-30*ii, -5.21522+.236126*ii, 2.34355e-11-5.48643e-11*ii, -1.74746e-29-7.34313e-29*ii, -1.98654e-11-2.57385e-11*ii, .119619+2.94215*ii, -1.04608+.69764*ii
-.532012-.420265*ii, -.675609+.909967*ii, -.649076+.206436*ii, 5.1908e-27-1.76999e-25*ii, -.397231+1.1208*ii, 6.43868e-10+9.75997e-10*ii, 1.42931e-27+2.76128e-26*ii, -7.3444e-10-1.44069e-9*ii, -.0018211-.254174*ii, -.453328+.605535*ii
3.80863-6.21106*ii, -1.26593-.24274*ii, -1.68384-.441716*ii, 7.19954e-21+4.62128e-21*ii, -.96532+9.24999*ii, 3.67924e-8-3.40468e-9*ii, 5.61234e-20-2.7116e-20*ii, -1.20226e-9+8.88795e-9*ii, 3.15798-.434718*ii, -1.75341-.967414*ii
-.890797+.688949*ii, .201966-1.13389*ii, -.951278+.84344*ii, 1.70875e-26+4.05894e-26*ii, 1.92659-1.20542*ii, -7.27761e-10-2.74697e-10*ii, -4.31855e-26-2.43845e-26*ii, -5.35504e-10-3.04316e-10*ii, -.617557+.036077*ii, -1.78214+.65175*ii
-.540928+.166843*ii, .0346896-.293226*ii, .503024-.32271*ii, 6.4424e-22+2.77266e-22*ii, .285035-.99327*ii, -2.28018e-8-8.0659e-9*ii, -3.94498e-22-3.99647e-23*ii, -2.18011e-8+2.8642e-9*ii, -.487955-1.031*ii, -1.11442+.915335*ii
.192744-1.34574*ii, -.0773872+.291427*ii, -.642912+.681722*ii, 1.75003e-27+1.42396e-27*ii, -.55341-.680804*ii, -2.70587e-10-2.74715e-10*ii, 2.25358e-27-2.08062e-27*ii, 8.59198e-10-1.51966e-9*ii, .541798+.040894*ii, .275892+.253795*ii
.924344+.13259*ii, -.3517-.627225*ii, -.621008-.879633*ii, 3.54171e-27-6.04022e-27*ii, -1.57488+.897426*ii, -1.7938e-10+2.31547e-10*ii, 4.07464e-27-5.11365e-27*ii, -3.83979e-10-6.10621e-11*ii, .16969+1.32312*ii, .758658+.532386*ii
-.918215+4.54302*ii, .245549+1.30504*ii, 1.05068+5.15174*ii, -2.47394e-19+4.94439e-19*ii, -2.60209+.075229*ii, -1.42447e-7+1.02787e-7*ii, -2.01909e-18-1.57792e-18*ii, -2.00162e-8+9.1641e-10*ii, -1.82028-1.76246*ii, -1.46235-2.60857*ii
1.77034+3.19338*ii, .031886+1.38981*ii, -1.03624+.428732*ii, 1.77405e-28+1.69474e-28*ii, -1.70706+2.36539*ii, 1.88213e-10-3.03069e-11*ii, -2.27126e-28+8.66547e-28*ii, 1.95392e-10+1.02123e-10*ii, -.810385-.707344*ii, -1.20418-.189783*ii
-.96731+2.10633*ii, .678333-.135548*ii, 3.95342+1.0756*ii, -7.44964e-21-3.01435e-21*ii, -1.52059+1.36975*ii, 2.21455e-8+5.28998e-8*ii, 1.35553e-20-1.27756e-20*ii, 1.57399e-8-1.49664e-8*ii, -1.01474-.279699*ii, -.489725-2.01478*ii
.699131+1.28615*ii, .0051702-.264849*ii, -.254632-1.25954*ii, -3.38651e-30-1.0009e-29*ii, .991978-.106095*ii, -2.06954e-12-3.51961e-11*ii, 1.05055e-29-1.13532e-29*ii, -4.9733e-12-7.19645e-11*ii, .752506+1.82931*ii, -1.57457-.874447*ii
-1.19116+2.7409*ii, 3.42633+5.66548*ii, -3.2372-.372347*ii, -4.84606e-27-1.21915e-26*ii, 1.44495-1.36258*ii, -1.74193e-10-5.46471e-10*ii, 3.91883e-26+1.23948e-27*ii, -1.17312e-11+1.26916e-11*ii, 2.25938+1.78837*ii, -7.38244-.652595*ii
1.89971-.967191*ii, .37648+2.1355*ii, .119281+.106665*ii, 2.9184e-20-2.58261e-18*ii, -3.35496-.958673*ii, 2.15933e-8+1.56716e-7*ii, -2.44243e-18-4.93443e-18*ii, -3.7808e-7+5.20671e-7*ii, 2.98811-.446185*ii, .117517-.695522*ii
.244642+1.19976*ii, .066590-2.37435*ii, .961805-.798913*ii, -7.68499e-24+7.2234e-25*ii, 1.13313+1.21577*ii, 2.12044e-9+3.1908e-9*ii, -2.74671e-24-9.04341e-24*ii, 5.56869e-10-2.15544e-9*ii, 1.28107-1.92282*ii, -.893242-.014271*ii
1.68178-1.6867*ii, .836728+.124276*ii, -.764539+1.54622*ii, -4.81578e-29-4.37336e-29*ii, -.331841+.69635*ii, -4.2751e-12-1.67529e-10*ii, -1.54757e-28+7.6776e-30*ii, 8.68009e-11+6.0571e-11*ii, -.44784+.902961*ii, -.02502-.831037*ii
1.36903-.797413*ii, -.283098-.690323*ii, .490817+.292401*ii, -4.07162e-28+3.36983e-28*ii, -.0123458+.268962*ii, -4.36711e-10+1.42896e-11*ii, -2.88702e-28+7.86016e-28*ii, -9.04457e-11+5.65191e-11*ii, -.042227-1.79394*ii, .000124+1.93805*ii
-.0730199+.139471*ii, -.123303+2.10574*ii, -1.54758+2.2508*ii, 3.54767e-20+1.22961e-21*ii, -.009318-1.0531*ii, 2.59271e-8+3.24365e-8*ii, -2.762e-21+4.85818e-21*ii, -1.70372e-9-2.68419e-9*ii, 1.87057+2.12591*ii, 1.78249-.465406*ii
-.592427-1.02553*ii, .400443+.910226*ii, -.7145-1.68217*ii, -6.9058e-32+3.87199e-33*ii, .643279-2.30211*ii, -1.962e-11+2.46618e-11*ii, 4.48827e-32+6.85274e-32*ii, 1.43852e-11-8.99874e-12*ii, -2.27595+.160345*ii, -.220129+.595275*ii
-1.61443-.888988*ii, -.444169+.0779125*ii, -1.07909+.974907*ii, -5.06242e-27+1.0053e-27*ii, -.766728-1.34594*ii, -5.92224e-10+6.36838e-11*ii, 9.06662e-27+2.87745e-27*ii, 1.70782e-11-2.91699e-10*ii, .828066+.706736*ii, 3.04716+.333832*ii
.184694+.10111*ii, 1.27359-1.06733*ii, -.369721-.102601*ii, 1.7021e-21+6.77766e-21*ii, -.913797-1.71748*ii, -2.8055e-9+4.12652e-8*ii, -3.68969e-22+1.42362e-21*ii, -2.55543e-8-1.53047e-8*ii, -.02514+.916429*ii, -.727617+.126807*ii
1.30932-.901505*ii, -2.86169-.994897*ii, .407112+.0520159*ii, -5.94286e-21-4.99073e-22*ii, -1.23145+.866695*ii, 2.89115e-8+3.42107e-8*ii, -8.23104e-21+4.70408e-21*ii, -2.20718e-8-5.58566e-8*ii, -.385913+.501078*ii, .275482+1.03574*ii
-3.15155-3.27851*ii, -.951836+5.31179*ii, -.746381+1.90129*ii, -8.02452e-30+1.18914e-30*ii, -1.52169-5.27842*ii, 2.234e-11+2.19478e-11*ii, 2.91883e-29+2.25609e-29*ii, -3.70031e-12+4.72334e-12*ii, -.794361-2.86786*ii, -2.85103+1.01077*ii
-.939494-.248143*ii, -1.29885-.277633*ii, -.737277-1.15955*ii, -8.06278e-24-3.75437e-23*ii, .690174-.035641*ii, -3.97732e-9-1.93994e-8*ii, -1.74128e-24+3.72728e-23*ii, -9.62855e-9+6.25659e-9*ii, -.268803+1.29648*ii, -.700142+.198157*ii
-.971854-1.33672*ii, -.830105-.36292*ii, -.269223-.482217*ii, -7.05019e-22-6.26874e-21*ii, .249341+.138648*ii, 2.26334e-8-3.86605e-8*ii, -7.69436e-21+7.03471e-21*ii, -3.40146e-8+2.21275e-7*ii, .646399-.196343*ii, -.309356-.0261679*ii
2.2639+.327989*ii, 2.61402+4.71635*ii, -.355324+1.72842*ii, -5.53755e-28-1.8057e-27*ii, -.651781+2.01839*ii, 1.94147e-10-1.54868e-10*ii, -6.614e-28-4.26955e-27*ii, -2.84252e-11-3.85515e-11*ii, 2.39743-1.92849*ii, -.913805-2.00811*ii
-6.9245-6.44102*ii, -2.96663+1.4149*ii, 7.86037+1.82814*ii, -9.3844e-37+1.4452e-35*ii, -1.65277-2.77302*ii, 6.76238e-14-3.3089e-13*ii, 9.95841e-35-9.40286e-35*ii, 3.11965e-14+2.79334e-14*ii, 1.16562-4.04806*ii, -4.40111+.279124*ii
2.5817+1.76691*ii, .026092+.985405*ii, -.765888-.604241*ii, 3.6577e-28+4.08177e-28*ii, -.730552+.229084*ii, 2.28412e-10+3.56009e-11*ii, 2.23098e-28+1.70007e-27*ii, 6.5929e-11-1.83348e-11*ii, 1.18123+4.43102*ii, -.790283-2.17692*ii
-1.16722+.548953*ii, -1.60072+.645955*ii, -1.32054-1.05651*ii, -1.7496e-24-9.12088e-25*ii, -.550109-.722772*ii, 1.00847e-8+8.20364e-9*ii, 2.54285e-24+1.04159e-25*ii, -8.96418e-9-1.0332e-8*ii, .232475+.764505*ii, .258894-.158357*ii
-3.42001-.559574*ii, 2.55952-.237557*ii, 3.42374-4.09687*ii, 5.72308e-23-4.769e-23*ii, .095074-.991861*ii, 2.4491e-8-1.7495e-8*ii, -2.22416e-22+1.31075e-22*ii, 6.41951e-10-3.57996e-9*ii, .096078-1.71315*ii, 1.46907-1.96315*ii
.335169-3.76042*ii, 2.75174-3.89721*ii, -7.52455-.287971*ii, 9.3718e-24-1.07489e-23*ii, -5.7913+1.78387*ii, 1.01741e-8-4.69788e-9*ii, -3.72792e-23-3.88446e-23*ii, 8.16889e-10+3.81868e-10*ii, 1.54577+3.73673*ii, .553617-2.36028*ii
-.123241+1.28699*ii, -1.6334+.23051*ii, -.355417+1.11782*ii, 3.37111e-21-3.57216e-21*ii, .805561+1.2492*ii, -4.36096e-8+2.77525e-8*ii, 4.18187e-21+4.77882e-21*ii, -1.81628e-9+2.62062e-8*ii, -1.04473-1.4258*ii, -1.73586-.586257*ii
.887488-1.50004*ii, -1.79226+7.55946*ii, .387968-.377134*ii, -3.86653e-25-2.72751e-25*ii, .945266-.370261*ii, -1.49444e-9-1.71139e-9*ii, -7.52288e-25+3.37931e-25*ii, 3.22033e-10-4.92727e-10*ii, .332642-7.01885*ii, -1.16582+1.29436*ii
.472099-2.01865*ii, -2.06684-1.01286*ii, .374623-1.08383*ii, 1.52342e-28+1.44983e-28*ii, -2.70627-.37908*ii, -6.35467e-11+9.03724e-11*ii, 3.6459e-28-2.39079e-28*ii, 4.08549e-11-5.41954e-11*ii, .498715+.793289*ii, 1.71911+.09697*ii
.451009-.911148*ii, 1.04984-.264598*ii, -1.11145+.796916*ii, 1.21141e-31-3.68035e-30*ii, .695964-1.28126*ii, 1.89092e-11+2.04124e-11*ii, -3.29871e-30-1.77025e-30*ii, -2.04726e-11-9.06527e-12*ii, -.334212+.885005*ii, -1.70457+.405552*ii
-1.07616+.189783*ii, 1.54477-.457791*ii, 1.87057+1.50976*ii, -3.3716e-21+1.04275e-19*ii, 1.43737+.244544*ii, 7.45541e-8+3.8075e-8*ii, -1.61611e-20-1.12856e-19*ii, 1.68216e-8+4.05157e-8*ii, 1.17443+.678283*ii, -1.12129+.668367*ii
-2.19554-.135899*ii, -.094725-2.72295*ii, -1.01221+2.09568*ii, 1.78566e-21+4.03375e-21*ii, .358925-1.09678*ii, -3.02647e-8+5.82888e-8*ii, -3.37231e-21-9.09894e-21*ii, 1.23047e-8+9.2558e-10*ii, -.671663-1.65424*ii, -1.64891-1.91383*ii
-3.66083-3.5308*ii, 1.58044+.330089*ii, -1.49036-.239152*ii, -7.6916e-20+3.02287e-18*ii, -1.91486+.350252*ii, -3.11071e-8+3.48082e-7*ii, 1.09547e-17-1.07946e-17*ii, 1.87121e-8+2.40439e-8*ii, -1.05568-.306617*ii, -4.20613-1.39944*ii
.551147+1.69865*ii, 2.68092+1.38378*ii, -.571902-1.61232*ii, -1.36807e-21-7.6735e-23*ii, -.794539-.86397*ii, -1.05556e-8+3.73863e-8*ii, -6.23659e-22-2.36616e-21*ii, 7.23317e-9+7.01844e-9*ii, .954995+.701334*ii, .832871+1.17962*ii
.230342+.484*ii, .910435+.23481*ii, -.287395-1.59409*ii, 6.20703e-24+9.18771e-24*ii, .819779-.549267*ii, 2.48037e-9+5.06488e-9*ii, -3.01711e-24+5.12052e-24*ii, -1.812e-9-4.3734e-9*ii, .297277-.358479*ii, 1.35499+.250033*ii
-1.02168+1.94082*ii, .785402+.988963*ii, -.488113+.297427*ii, -2.54888e-31+2.21793e-30*ii, -.621964-.717068*ii, -2.82292e-12-5.35318e-11*ii, -4.04419e-30-2.76071e-30*ii, 1.49634e-11-2.3494e-11*ii, .122202-2.051*ii, -2.34838+.58332*ii
-1.02365-.423369*ii, -.439431+1.15919*ii, 1.11976+1.26848*ii, -3.21991e-25-1.94236e-26*ii, .333035+.325443*ii, 1.50767e-10-2.91895e-9*ii, 3.21383e-25+1.56204e-25*ii, -8.68477e-10+7.2045e-10*ii, -.026778-.697433*ii, 1.94643+1.15963*ii
1.49004+6.46354*ii, 1.12221-2.03482*ii, -5.74593-7.17194*ii, 5.76218e-29-1.17326e-29*ii, -13.1141+5.7141*ii, -8.09174e-11-7.95991e-11*ii, 1.61693e-28+3.54959e-28*ii, -1.06457e-12+2.89057e-12*ii, -13.3001+5.60139*ii, 6.10324+6.18926*ii
1.1333-.755727*ii, -.044242-2.36458*ii, 1.40703-.879097*ii, 2.38763e-20+1.17901e-20*ii, -.839848-.594197*ii, -3.40236e-8-5.13686e-8*ii, 3.59691e-20-4.68218e-21*ii, 1.19808e-8-1.41149e-8*ii, -.740218+.627565*ii, 2.18795-.194489*ii
1.4953-.015713*ii, 3.76136-2.21658*ii, .747692-1.56566*ii, 1.27e-26+6.03543e-27*ii, .005918+2.47696*ii, 1.94238e-9-4.43796e-10*ii, 1.90852e-26+8.82524e-27*ii, -1.67515e-11+2.35177e-10*ii, 1.54263+1.44798*ii, -.958307+.280997*ii
-.923959-1.11779*ii, 1.34909-1.13856*ii, 1.89319-2.81025*ii, 1.73128e-34-5.34137e-35*ii, 1.59657-2.6045*ii, 1.13431e-12-6.52904e-13*ii, -2.19668e-34-1.44169e-34*ii, -6.04139e-13+1.44351e-13*ii, .551464+.905829*ii, -1.26846-2.15504*ii
100.305-32.1969*ii, 41.0396-120.826*ii, 30.5262+69.1824*ii, -3.86284e-16+1.66402e-15*ii, 115.36-2.1728*ii, -2.59592e-7+1.27301e-7*ii, 1.48301e-14+1.79347e-13*ii, -2.11866e-8+3.02101e-8*ii, -4.2279+16.8961*ii, -6.33825-17.647*ii
-.758925-.759673*ii, -1.52898+2.28748*ii, -2.36958-1.90568*ii, 2.6537e-25+2.89428e-25*ii, .824144+2.06371*ii, -1.20378e-9+2.63108e-9*ii, 1.84746e-26-4.21248e-25*ii, -2.60378e-10+9.61629e-10*ii, 1.32616+.655742*ii, 1.10065-.277831*ii
-2.05015-1.15797*ii, -2.06402-2.30147*ii, -.720412-.531572*ii, -2.98461e-18-1.93503e-18*ii, -1.35026-5.68216*ii, -3.09277e-8-1.31818e-7*ii, 3.87819e-18+7.42317e-18*ii, 5.91757e-8+1.71154e-7*ii, -2.79394-1.32267*ii, -.459137-.927073*ii
-.584384-1.97*ii, 1.8465+.432557*ii, -2.68286-.594318*ii, -1.1577e-27+5.79611e-28*ii, -.873703+.887309*ii, -1.20751e-10-4.898e-11*ii, 1.81838e-27+1.94197e-27*ii, 1.93464e-11-3.28476e-11*ii, 1.96183+3.47534*ii, -1.54464+.63706*ii
-.350632+.436727*ii, .485055-.732497*ii, .693764-.600528*ii, -3.63503e-27+7.54843e-27*ii, .750657-1.02781*ii, 3.5809e-10+6.53148e-10*ii, -2.02204e-27-4.23424e-27*ii, -5.01216e-10+3.34824e-10*ii, .164305-.181322*ii, .708509+1.09067*ii
10.1294+2.58685*ii, -14.0296+1.44651*ii, -11.4266-.06566*ii, 1.5413e-25-8.26531e-26*ii, -4.74958-10.1579*ii, 1.31098e-10+2.61942e-10*ii, 1.77506e-24-4.38514e-25*ii, -1.21201e-10-8.18089e-11*ii, -5.49357+4.86314*ii, 5.14387+3.03721*ii
-2.16148-3.22452*ii, -.383051-.209557*ii, -1.02423+1.17021*ii, 8.30064e-25+7.04676e-25*ii, -.424386-2.90949*ii, 8.28923e-10+4.11684e-10*ii, 4.78073e-25-4.1997e-24*ii, 2.85237e-9-1.10318e-9*ii, .474278+1.81491*ii, -1.29862-.298853*ii
-.215011-.017518*ii, -3.75731+2.12249*ii, -2.96872+2.77486*ii, -3.45888e-21+1.68098e-21*ii, -1.75951-.606127*ii, -3.26753e-8-5.36169e-8*ii, 7.72866e-22-2.97585e-22*ii, -2.17579e-9+4.66596e-10*ii, -2.94798-3.44925*ii, .420742-1.56374*ii
.096583-.0603173*ii, -.041179+.608814*ii, -2.74574+.756261*ii, 5.33019e-21+3.04458e-21*ii, .231035+1.49983*ii, 2.15679e-8+7.83888e-8*ii, 6.99743e-22-2.78056e-23*ii, 1.8827e-8-1.25928e-8*ii, 1.21691+.895214*ii, .548153-.020895*ii
.860665-.595007*ii, -.285937+.524516*ii, -.21298+.194395*ii, -2.50321e-25-1.07489e-25*ii, .53245+.321034*ii, 4.33109e-10-6.19647e-10*ii, -2.794e-25+5.64304e-26*ii, -1.17457e-9-6.14118e-9*ii, -.219267-1.32514*ii, -.454355+.13466*ii
.530837+.712972*ii, 1.64143-.548244*ii, -.0154835-.260747*ii, -2.29445e-23-2.76847e-23*ii, -.004924-.680841*ii, 1.22987e-8-1.12157e-8*ii, 7.55867e-24-3.10549e-23*ii, 3.82934e-9-3.44049e-8*ii, -.395724-.107547*ii, .431357-.132713*ii
-.524298+5.04283*ii, -13.5158+6.79673*ii, -1.3678-1.92279*ii, -1.20781e-19-1.08935e-18*ii, 8.17783-1.72181*ii, 1.36698e-7-2.17078e-8*ii, 5.55676e-18-3.7934e-20*ii, 4.36679e-9-2.68174e-9*ii, -8.21115-2.68571*ii, 3.4995-7.12777*ii
.284031-1.30381*ii, -2.4587-.533709*ii, -1.6204-1.17395*ii, 6.1312e-31+3.09265e-30*ii, .0694933+.397704*ii, -2.74207e-11-1.39163e-12*ii, 4.20639e-30+7.9016e-32*ii, 6.66657e-12+3.0778e-12*ii, 1.33382+3.73723*ii, .495225+2.12562*ii
-2.06015+.371564*ii, -1.82528+1.12091*ii, -.0794112+.180981*ii, 5.94569e-31-3.16492e-30*ii, -.693329+.078757*ii, -3.01045e-11-1.83421e-11*ii, -4.893e-32+6.74114e-30*ii, 7.79574e-11+4.89688e-11*ii, .206844-2.05618*ii, .303002-.358936*ii
