variable ordering: Eki, Ekf, Ugi, Ugf, G, M, m, ve, r
-.491263-1.20207*ii, .548385-.232676*ii, -9.96177e-32-2.72294e-32*ii, -1.03965-.969395*ii, -1.97867+.285788*ii, .445975+.0758488*ii, 1.32239e-60+9.33452e-61*ii, -.61171-.66115*ii, -.364152+.734281*ii
.05505-1.07569*ii, .306885-1.52698*ii, 1.47635e-32+7.59921e-33*ii, -.251835+.451286*ii, -.686877-1.27376*ii, .050012+1.67798*ii, 3.95377e-182, -.044569+.598158*ii, .280074-.392809*ii
-1.00439+2.37269*ii, -.341138+1.24434*ii, -1.21543e-63+6.07716e-64*ii, -.663253+1.12835*ii, 1.49036-1.3258*ii, -1.37983+1.00662*ii, -3.6463e-63-8.50803e-63*ii, .219216-.508256*ii, -1.2522-2.27646*ii
-.547306+.15473*ii, -.362616+1.1962*ii, -2.57378e-85-4.27512e-85*ii, -.18469-1.04147*ii, -.227465-1.30645*ii, 1.12973-1.05096*ii, 5.22799e-86+6.43445e-86*ii, -.980982-.227655*ii, .007092+1.37798*ii
.0041189-.414209*ii, 1.26806+1.03807*ii, -1.51133e-77-1.72723e-77*ii, -1.26394-1.45228*ii, -1.63669-2.06142*ii, -.733341+1.25432*ii, -3.59553e-94+7.19105e-94*ii, -1.10076-.784196*ii, -1.36176-1.36521*ii
.279027-.419279*ii, .189329-.67396*ii, 1.96364e-90+4.90909e-91*ii, .0896986+.254682*ii, .439857+1.20403*ii, .736744+1.68368*ii, 7.531e-183+6.0248e-182*ii, 1.19934-.630374*ii, 1.31609-1.17769*ii
-.780639+.579928*ii, -.832292+.310737*ii, 1.38179e-76+6.90893e-77*ii, .0516531+.269191*ii, .272894-.270489*ii, .96544+1.44521*ii, 9.63197e-196-1.71235e-195*ii, -.037692-1.84872*ii, 1.70412+.624766*ii
-.54384-.023323*ii, .173356-1.08678*ii, 1.94314e-77+2.15904e-77*ii, -.717197+1.06346*ii, 1.75569+.18229*ii, -1.95977+.513637*ii, -1.61928e-78-1.3494e-79*ii, -.741177+.654532*ii, .80978-1.09585*ii
.187303-3.13438*ii, -.027861+.00634617*ii, 8.96114e-59+1.99136e-59*ii, .215164-3.14072*ii, -.65363-1.3136*ii, 1.01681+.78025*ii, -4.12416e-116+6.74141e-117*ii, -2.27967+2.70746*ii, -2.06893-1.05486*ii
-.398193-1.47349*ii, -.26095-1.6126*ii, 3.34244e-63-2.43087e-63*ii, -.137243+.139111*ii, -.10702+.744591*ii, 1.42473+1.54016*ii, 1.72322e-90-1.47273e-90*ii, .585599+.193287*ii, 1.46595+.874833*ii
-.460602+.255972*ii, 1.81895+.306765*ii, 1.21543e-63+1.21543e-63*ii, -2.27955-.050794*ii, .547945+.609824*ii, .91315+2.02335*ii, -2.64316e-100-8.57241e-101*ii, -2.26232-.713961*ii, -.38161+.918909*ii
-.191179-1.73625*ii, -1.35568+2.8236*ii, 1.96364e-89-6.38182e-90*ii, 1.1645-4.55985*ii, .175942-3.67918*ii, -1.60981-.208285*ii, 1.81161e-192-4.93157e-192*ii, .11599+1.95517*ii, -2.54989+2.82364*ii
1.22121+.370925*ii, 1.00512-.109984*ii, -2.62785e-31+1.89619e-31*ii, .216097+.480909*ii, -.355673+2.00736*ii, .303788-.375894*ii, -9.90465e-73+7.0748e-74*ii, .448107+1.1362*ii, .883325-.198222*ii
1.1379-.228118*ii, .108556+.573723*ii, 4.0482e-79-1.68675e-79*ii, 1.02934-.801841*ii, -.449634+2.55398*ii, 1.6371-.550269*ii, 1.63303e-201, -1.64847+1.097*ii, 1.19347-.898823*ii
-.210327-1.14862*ii, -.0628595-.0949667*ii, 4.42604e-77+6.90893e-77*ii, -.147467-1.05365*ii, -.63161+.082089*ii, .486832+.280258*ii, -8.63617e-77-6.90893e-77*ii, .850812-.581137*ii, -.670548+.414849*ii
-.57325-.883259*ii, .101261+.621444*ii, -4.86173e-62-7.77877e-62*ii, -.674511-1.5047*ii, 1.46572-.042664*ii, -.200578-.153749*ii, -1.16682e-61-3.11151e-61*ii, .272841+1.01452*ii, .927598-.138339*ii
-.233108-1.77554*ii, 3.92731-.635968*ii, -2.75881e-45+3.19671e-45*ii, -4.16042-1.13957*ii, -.27088+1.45637*ii, 2.80263+4.57213*ii, -7.8126e-195-3.4247e-195*ii, -1.7151-1.48928*ii, -.435395-.699737*ii
.795443+.155654*ii, .400592-.734889*ii, 1.61928e-78, .394851+.890543*ii, .453123-.01296*ii, -.638385+.567162*ii, -7.68184e-125+4.72729e-125*ii, -.940934+.67228*ii, -.052212-1.56028*ii
-.819005-1.16031*ii, .300187-.161344*ii, 1.76593e-31+1.5463e-31*ii, -1.11919-.998966*ii, .147546+1.02855*ii, 1.17578+1.34545*ii, -5.88359e-185+2.50053e-184*ii, -.318641-.936188*ii, .0220165-.312011*ii
1.02332+.860135*ii, 2.28133+.079578*ii, 1.51929e-64+1.51929e-64*ii, -1.25802+.780556*ii, .787574+.081445*ii, -.075958+.80256*ii, -2.30114e-92-5.75284e-93*ii, -.217541+.0026006*ii, 1.60568+.082425*ii
.0735486+.33784*ii, -.665203+.80904*ii, -1.54998e-32+3.24847e-33*ii, .738752-.4712*ii, -.091901-.933226*ii, -.624866-1.17067*ii, -1.29622e-32-1.08383e-32*ii, .348944+.759424*ii, 1.26253+.410746*ii
.361474+.934733*ii, .608139+2.50688*ii, -6.65306e-110-7.10913e-110*ii, -.246665-1.57214*ii, -1.39338+2.28249*ii, -.42471-2.7313*ii, 0, 1.6764-1.34129*ii, -.950654+2.81182*ii
-.376755-1.07389*ii, -1.42146+.205764*ii, 1.94469e-62+1.94469e-62*ii, 1.0447-1.27966*ii, 1.91003-.787559*ii, -1.97031+.976441*ii, -9.58807e-93+6.71165e-93*ii, .179255-1.65651*ii, 1.2772+.245805*ii
-.407645-1.18163*ii, -2.60963+2.21929*ii, 8.4897e-73-1.13196e-72*ii, 2.20199-3.40092*ii, .456598+.718803*ii, 1.60863+2.23743*ii, 6.19041e-73-1.76869e-73*ii, .538827-.318349*ii, 2.35787+.502693*ii
2.81489+6.84911*ii, 9.47647+2.42722*ii, -3.69483e-47-1.09476e-47*ii, -6.66158+4.42189*ii, .482202+1.68221*ii, -12.5709-3.97181*ii, 3.68224e-191-4.20827e-191*ii, 11.1555+8.08876*ii, -1.52317+1.18096*ii
-1.83469-1.33896*ii, -.666816+.352174*ii, -6.56679e-32+6.99621e-31*ii, -1.16788-1.69114*ii, -1.53629+.665585*ii, -.852573-.857369*ii, 6.54023e-105+2.39808e-105*ii, .166081-.0042149*ii, .544365-.144704*ii
.862954+.220691*ii, 1.47301-1.45339*ii, -1.01424e-69-1.08668e-69*ii, -.610057+1.67408*ii, 1.57779-.077846*ii, -.68658-2.00383*ii, -3.07893e-70-2.7167e-70*ii, -.390927-2.70431*ii, .511682+.818299*ii
-.736703-.800795*ii, .758556-.393922*ii, -4.79404e-93*ii, -1.49526-.406873*ii, -2.63792+.990109*ii, 1.729-.618757*ii, 4.23958e-168-5.29947e-169*ii, .0678687-.0557213*ii, -.905608-1.64731*ii
.61531-.878752*ii, .0784299+.283694*ii, -1.38179e-76+3.45447e-77*ii, .53688-1.16245*ii, 1.05797-1.83901*ii, 1.17698-.130752*ii, -6.05092e-123+6.05092e-122*ii, .344143-.129216*ii, .565005+1.78832*ii
-1.41201-1.16973*ii, -.963301-1.74102*ii, 2.61766e-72-2.12242e-73*ii, -.448712+.571289*ii, -.579565-.536846*ii, -.428279-2.08414*ii, 8.4897e-73+3.53737e-72*ii, 1.12239+1.03364*ii, 3.63427+1.49967*ii
1.73141+.190403*ii, .807149+.976886*ii, 6.19041e-74+6.19041e-74*ii, .924262-.786483*ii, -1.48673+.959221*ii, .254308-.874407*ii, -3.31629e-75-2.21086e-75*ii, .526864-1.12864*ii, .870451-1.05846*ii
.106403-.863613*ii, .905088-.603924*ii, -1.82315e-63+1.00096e-63*ii, -.798685-.259689*ii, -2.04885-.900834*ii, -1.08923-.090544*ii, -1.42434e-64-6.83681e-64*ii, -1.56113-.393015*ii, .278378-1.23332*ii
.63499+.801382*ii, .787311+.294728*ii, -1.09476e-47, -.152322+.506654*ii, .589792+.70006*ii, .719913-1.48148*ii, 1.71235e-195-1.71235e-194*ii, 1.00304-.266043*ii, .337051+.262673*ii
-.796327-1.37789*ii, -1.24052-1.93922*ii, -1.21543e-63-5.16559e-63*ii, .444189+.561324*ii, -1.0725-2.13021*ii, -1.60557-1.71476*ii, -8.04306e-87-1.70915e-86*ii, -1.00764+.504311*ii, .922905+1.05042*ii
-1.41856-.561935*ii, -.60193-.943225*ii, 8.77476e-32-4.50404e-32*ii, -.816627+.38129*ii, -.0065744-.244629*ii, 1.45097-.62416*ii, 7.77877e-62+4.66726e-61*ii, 2.06064+.370117*ii, -.258712+.666575*ii
1.19561+2.65435*ii, -1.02378+2.86786*ii, -1.06121e-73+7.07475e-74*ii, 2.21939-.213508*ii, -.343547+1.45996*ii, -.649114+.560422*ii, -1.05434e-181, -.585203+.58684*ii, -2.94937+1.80603*ii
-.117522+.702053*ii, 1.12873+.335159*ii, 3.03993e-75+2.21086e-75*ii, -1.24625+.366894*ii, 1.71636-1.10838*ii, .852743+.690424*ii, 3.2917e-120+7.74518e-120*ii, -.731888-1.8096*ii, .776413+1.60999*ii
1.36289+.423381*ii, .10795+2.58067*ii, -3.45092e-123*ii, 1.25494-2.15729*ii, -3.62834-1.35172*ii, .928301-2.10874*ii, -3.17968e-167+8.47915e-168*ii, .632527+.000454*ii, -1.93459-1.32329*ii
.664856-1.11251*ii, .381368-.636237*ii, 9.72346e-63+2.43087e-63*ii, .283488-.476277*ii, .120587-1.38315*ii, -.564682-1.1778*ii, 9.81819e-91+7.36364e-91*ii, -.105328+.75427*ii, -.192968-.740113*ii
5.98229+.398684*ii, 7.42772-1.35455*ii, -2.74909e-89+1.57091e-89*ii, -1.44543+1.75324*ii, 13.2289-1.25023*ii, -5.65581+5.66019*ii, -7.77231e-99-1.143e-100*ii, 12.2608-4.58701*ii, 7.79237+.461506*ii
-.535468+1.35082*ii, -1.73112-.446412*ii, 1.83747e-32-2.08018e-31*ii, 1.19565+1.79723*ii, .147846-1.33916*ii, -.501497-1.77246*ii, -1.29543e-77+5.39761e-78*ii, .232164+1.70616*ii, -.0468188+.171741*ii
-2.00098-.013842*ii, -4.0252+.658792*ii, 1.03634e-76+5.52715e-76*ii, 2.02422-.672634*ii, -.087240+2.36682*ii, 2.38491-1.62042*ii, 1.17818e-89-4.32e-89*ii, .63588+3.89552*ii, 2.5539-1.24795*ii
-.216235+.696201*ii, .088063+.585935*ii, -1.97256e-31-4.87955e-32*ii, -.304298+.110266*ii, -1.03147+.242238*ii, .203999+1.47894*ii, -4.18054e-199-2.09027e-199*ii, -.0935525+.0440352*ii, .705022-.323722*ii
1.65871-1.58278*ii, -.160062-1.20858*ii, 2.59085e-77+3.02266e-77*ii, 1.81877-.374194*ii, .658871+2.85232*ii, 3.62422+1.64791*ii, -1.91761e-92+2.30114e-92*ii, -1.25042-.439785*ii, -1.60481-2.7752*ii
-.817418-.869554*ii, .568063+.227522*ii, -1.81475e-32-3.67075e-32*ii, -1.38548-1.09708*ii, .266343+.869399*ii, -1.34415+.674698*ii, 4.28088e-196+1.86283e-195*ii, .656702+.308016*ii, -.023391-.654966*ii
.015611-1.12386*ii, -.585966-1.26649*ii, -3.06818e-92-3.06818e-92*ii, .601577+.142625*ii, -1.45048-.463958*ii, -1.81806+2.08845*ii, -1.67222e-197+2.67555e-197*ii, 1.95747+.967061*ii, -1.44875-4.28754*ii
.181566-2.28974*ii, -.120123+.467745*ii, -4.97443e-75-3.869e-75*ii, .301689-2.75749*ii, -.531149-1.86571*ii, -1.50885-.272403*ii, 8.84344e-75+1.82396e-74*ii, .614744-.044590*ii, -1.14587-.461075*ii
1.94589+1.53524*ii, 3.59854+2.01726*ii, -8.64864e-46-4.37906e-46*ii, -1.65266-.482019*ii, .413299-.741394*ii, -.102828+1.12618*ii, -3.50325e-46+1.33561e-45*ii, 1.86323-.733386*ii, .03229+1.77823*ii
.89318+.604984*ii, .474371+.0431412*ii, -1.21018e-122+7.56366e-123*ii, .418809+.561843*ii, 1.74397+.324108*ii, 1.28568-1.24724*ii, -2.14044e-196-6.42132e-196*ii, -2.08269+1.91509*ii, .417679-1.20257*ii
-.0450631-.491006*ii, .425023+2.11954*ii, 2.02531e-46-4.92644e-47*ii, -.470086-2.61055*ii, -.141867+.763899*ii, 1.37249+.654631*ii, 8.75812e-47+1.25898e-46*ii, .682095+.09127*ii, -1.52826+.284015*ii
-.314796+.767509*ii, -.923314+1.24378*ii, -1.25938e-32+9.4378e-33*ii, .608518-.476272*ii, -.519512+.040019*ii, -1.17424+.145582*ii, 4.36015e-105, .4611+.0299282*ii, -.0297847+.318172*ii
-2.75657+2.66181*ii, -3.9367+.640993*ii, 2.18778e-62-4.37556e-62*ii, 1.18013+2.02082*ii, 2.48273+4.79012*ii, 1.60795+.353051*ii, 5.76818e-90-4.35682e-90*ii, -3.65964-3.02939*ii, .645623+2.69352*ii
-.470867-.311795*ii, -.356368-.613424*ii, 2.11337e-31-4.23747e-32*ii, -.114499+.301629*ii, .466514+.880462*ii, .438118+1.05369*ii, 1.82315e-63+4.86173e-63*ii, .065951+.608708*ii, .746201-.110713*ii
.167786-.444673*ii, -.387004-.36653*ii, -4.86173e-63+3.6463e-63*ii, .55479-.078143*ii, 1.39315-.406181*ii, -1.2643+.963366*ii, 1.47728e-126-1.18182e-125*ii, .285032-.438012*ii, .497185-.42917*ii
2.65807-4.05018*ii, 1.65139-1.70014*ii, 2.2454e-76-3.10902e-76*ii, 1.00668-2.35003*ii, 1.6058+1.98613*ii, -.071478-6.91248*ii, -8.6362e-78-1.38179e-76*ii, 4.124+4.07391*ii, -1.60617+4.00531*ii
-.973008-.759808*ii, -.611139-.399342*ii, 1.02634e-48*ii, -.361868-.360466*ii, -.340379-1.27004*ii, .345491+.111658*ii, 3.1174e-49-5.47382e-48*ii, .0568266+.442383*ii, 2.26923+.775854*ii
.090194+.832562*ii, 1.14838+.701254*ii, -7.06435e-32-1.49935e-31*ii, -1.05819+.131307*ii, .134125-.140178*ii, -1.04207-1.29579*ii, 8.03169e-32+1.70329e-32*ii, -.143145+.232958*ii, .549328-.291089*ii
.470561-.0024656*ii, 1.22266+1.6616*ii, -5.47382e-48+8.21073e-48*ii, -.752097-1.66407*ii, 1.1656-.046953*ii, -1.02008+.747937*ii, 2.51346e-87-1.00538e-87*ii, 2.01516+.501153*ii, -.638524+.22703*ii
10.9488+6.03312*ii, 17.428+28.1459*ii, 8.08992e-60-7.62319e-60*ii, -6.47924-22.1127*ii, -10.8687-41.8446*ii, -15.0621-4.52673*ii, 4.04542e-160+2.53394e-160*ii, -12.0473-34.4937*ii, 20.145-1.20496*ii
.323259+.248877*ii, .915351+.260219*ii, 2.15904e-78*ii, -.592092-.011342*ii, -.883579+.782297*ii, .873903+1.2243*ii, -8.56176e-196+3.75278e-195*ii, .192322+.105387*ii, .665157+2.51333*ii
-.423037+3.66325*ii, -3.41781+1.60199*ii, -1.38179e-76-3.45447e-76*ii, 2.99478+2.06126*ii, 1.65969+.274275*ii, -2.91549+1.26222*ii, 1.46319e-198-4.85008e-199*ii, -.405478-.55213*ii, .754666-.918406*ii
-.745457-.575032*ii, -.693727-.422213*ii, -1.23302e-31-7.11839e-32*ii, -.0517308-.152819*ii, .637734+.650432*ii, 1.58242-1.5995*ii, -2.76357e-76+2.76357e-76*ii, -.252449+.283082*ii, -.474628+.129509*ii
.188742-.671814*ii, -.684375+.528185*ii, 2.77165e-77+2.76357e-76*ii, .873117-1.2*ii, 2.75747+.595843*ii, 1.78124-2.76645*ii, -3.63055e-122-3.63055e-122*ii, -1.01909+.271141*ii, -1.85508-1.80118*ii
.27981-.0612052*ii, .823337-.478672*ii, 6.72838e-78*ii, -.543528+.417466*ii, .968249-.288092*ii, -1.80128-1.13807*ii, 4.41475e-119*ii, -.120682+.0204929*ii, .192949-2.16717*ii
-1.73633+2.71545*ii, 1.09675+1.22118*ii, 1.7156e-32-4.59471e-32*ii, -2.83307+1.49427*ii, 1.07982-1.11871*ii, 3.15512+.842947*ii, 1.03476e-32+2.40315e-32*ii, -1.7474-.887569*ii, .709046-2.61441*ii
-1.32365-.386889*ii, -.458775+.751828*ii, -1.03634e-76, -.864871-1.13872*ii, 1.77244+1.6844*ii, -1.17282-.040854*ii, -2.45455e-89+7.85455e-90*ii, .694273+.114835*ii, -.496884-1.93337*ii
2.6212-1.0985*ii, .357055-1.45426*ii, -2.76357e-76+7.94528e-76*ii, 2.26415+.355762*ii, 1.27583+.604566*ii, .084954-3.94905*ii, -2.94546e-90-8.34546e-90*ii, -.780568-1.01464*ii, .362392+3.8543*ii
.63199+.528375*ii, -.613341+1.16011*ii, 1.51929e-63+1.51929e-63*ii, 1.24533-.631736*ii, .32893+.87267*ii, .261184+.770032*ii, -9.11575e-64-2.43087e-63*ii, .216243+.409913*ii, -1.54617-.858425*ii
-.413757+1.01478*ii, -.965646+.912885*ii, -1.94469e-62+1.2762e-62*ii, .551889+.10189*ii, -.850439-.181391*ii, -.546849-.899121*ii, 7.77877e-62+9.7235e-63*ii, .623087+.205553*ii, -.724737+1.49725*ii
.831672+3.52509*ii, -2.15202+3.15076*ii, 1.41495e-73-3.53737e-72*ii, 2.98369+.374327*ii, 5.61575-3.17877*ii, -3.27566-1.00902*ii, 1.98633e-193-2.22606e-193*ii, 3.47496+1.85297*ii, -.923423-1.02978*ii
-1.56938-.152898*ii, .648155-.574262*ii, 1.03764e-30-1.49367e-31*ii, -2.21754+.421364*ii, .843208-1.2724*ii, .015247+2.82379*ii, 1.71978e-135-6.87911e-136*ii, -.842106-.928431*ii, -.291416-.274818*ii
-.783422+1.2772*ii, .289179+1.9585*ii, -7.06909e-89-6.28364e-89*ii, -1.0726-.681306*ii, -.448126-.345566*ii, -1.77176-.025886*ii, 8.64e-89+1.09964e-88*ii, -.878497-1.90878*ii, 1.65984+2.15295*ii
.784868-.463867*ii, .74358+.01222*ii, 8.06145e-138-5.3743e-138*ii, .041288-.476087*ii, -.413723-1.43245*ii, .0054237-.265136*ii, -1.71235e-194-2.05482e-194*ii, 1.00739-.782791*ii, .37175+.829011*ii
-1.38635+1.20677*ii, -.457424-.202236*ii, -6.4345e-86+6.43445e-85*ii, -.928927+1.409*ii, .836367-1.10503*ii, 1.13127-2.01391*ii, -1.28689e-85-1.24667e-85*ii, -.358171+.015487*ii, -1.30364+.202032*ii
.122503+.428368*ii, -1.31692+.547637*ii, 7.2926e-63-3.6463e-63*ii, 1.43943-.119269*ii, -.556729+.553542*ii, 2.57409+1.88863*ii, 1.38179e-76+2.76357e-75*ii, 1.43938-1.01394*ii, 1.54128+3.11163*ii
1.30787+.243374*ii, .758321+.357037*ii, 5.83408e-62-5.83408e-62*ii, .549548-.113663*ii, .054162+.945736*ii, .858372-2.43284*ii, -4.31463e-93+3.83523e-93*ii, -1.17242-.317296*ii, -.491951+.928905*ii
6.14156+2.43142*ii, 10.6832+7.28053*ii, 7.48637e-90+6.87273e-90*ii, -4.54163-4.84911*ii, -9.7558-.93374*ii, .11526+9.46685*ii, -3.64671e-162+6.39043e-162*ii, -6.08688-.9756*ii, -4.9039+11.6462*ii

component_2:
equations:
Ugi*r+G*M*m
Eki-Ekf+Ugi-Ugf
2.00002*G*M*m-1.00082*m*ve^2*r
points:
-1.06454+1.19533*ii, .184633+2.29563*ii, .844078+.416655*ii, -.405095-.683639*ii, -.444985+1.28359*ii, 5.2684e-17-8.81703e-17*ii, .572045-1.80383*ii, -1.11785-1.56346*ii, -2.10191e-16+1.62776e-16*ii
.917313-.350969*ii, -.428811+.580642*ii, .522372-1.39186*ii, 1.8685-2.32347*ii, 1.71672-.788917*ii, -8.41655e-191+7.01379e-191*ii, 2.30833+1.19341*ii, -2.27063-1.73509*ii, -5.61103e-191+1.68331e-190*ii
-1.48851+.679546*ii, -1.13293+2.26576*ii, -1.24076-.745269*ii, -1.59634-2.33148*ii, 1.43577-.910273*ii, -2.51374e-188-5.7457e-188*ii, -1.27248-1.41691*ii, -.0591191-.203902*ii, -2.15464e-188*ii
.611111+.8883*ii, -.887923-.25132*ii, -2.71443+.350847*ii, -1.21539+1.49047*ii, 3.01421+.025771*ii, -3.92727e-90-3.92727e-90*ii, -1.42325+.92682*ii, -1.19119-2.00766*ii, 3.92727e-90+2.20909e-90*ii
-.725508+.937909*ii, 1.78333-3.33474*ii, 1.47156-1.06796*ii, -1.03728+3.20469*ii, .228351+1.3588*ii, 3.64717e-190-7.29434e-190*ii, 3.70582-.96421*ii, .59796+1.63659*ii, -1.96386e-189-2.21636e-189*ii
.316026+1.06871*ii, 4.61515+.261756*ii, -1.58535+.553547*ii, -5.88447+1.3605*ii, -.401651+2.26814*ii, 1.14434e-184-2.27989e-184*ii, 4.36284-2.5336*ii, 1.79084-2.99334*ii, 5.58941e-184+5.58941e-184*ii
.328173-1.11426*ii, -.505224-.976038*ii, -1.62659-.506264*ii, -.793193-.644488*ii, .645813+.098513*ii, 6.07716e-64-3.34244e-63*ii, -1.37671+.555449*ii, -.595254+.008344*ii, -9.11575e-64+1.74718e-63*ii
.220053+.380633*ii, -.162229+1.0756*ii, .0670624+.202996*ii, .449344-.491971*ii, -.382345+.395521*ii, 1.07022e-196-2.67555e-196*ii, -1.42761+.928799*ii, -1.31025-.462969*ii, 1.60533e-196-1.33777e-196*ii
-1.47243+.227387*ii, 2.35277-.954997*ii, 1.05401-2.3678*ii, -2.77119-1.18542*ii, -1.98776-1.90735*ii, 2.76137e-91+6.02131e-91*ii, 3.00275+2.12577*ii, 2.06256+.429814*ii, -1.41136e-90-1.53409e-90*ii
