variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w

component_1:
equations:
S*r^2-ap^2*sintheta^2*qc^2
-S*dA+P
-sintheta^3*dtheta+1.33333
75.89*P-319.1*qc^2*x0^2*w^4
points:
2.34936e-23-2.08389e-24*ii, -.331791+1.78648*ii, .80183+.1531*ii, -1.92202-3.30107*ii, 2.06887-1.31445*ii, -2.18332-1.68272*ii, 1.56208e-16-1.74993e-17*ii, -7.70585e-17+1.2687e-16*ii, -1.27911+.588784*ii, -1.2226-1.57331*ii
-2.84118e-47+1.62078e-47*ii, -.34791+2.01017*ii, 1.48733-.724144*ii, .362691-.992171*ii, .0618355+.287973*ii, -2.51478+3.50155*ii, 1.594e-45+1.11613e-45*ii, -4.43253e-17+2.9645e-17*ii, -.946457+.756969*ii, -.747998-1.24859*ii
-6.46195e-40+9.98855e-41*ii, 1.21779-2.23834*ii, -.518029+1.63691*ii, -.367731-.180328*ii, .209515+.159707*ii, -2.35808+.825503*ii, -1.26487e-39-8.9219e-41*ii, 3.94179e-14-8.26927e-15*ii, -1.91898-1.08723*ii, 1.65928+1.70062*ii
5.57841e-49+1.41912e-49*ii, -1.43135+.487256*ii, .447567+.229494*ii, -.308807-4.175*ii, 1.55957-10.3618*ii, -2.97095-9.03033*ii, -1.14985e-44+2.23898e-44*ii, 2.90856e-17+3.00899e-17*ii, .267528-2.26945*ii, -1.57168-1.20834*ii
1.22538e-43+1.21172e-43*ii, -.478341-2.35241*ii, .6403+.725697*ii, 1.2592+2.47802*ii, -1.2156-.828234*ii, .302833+1.88391*ii, -1.64616e-43+4.96819e-43*ii, -1.88505e-15+2.72455e-15*ii, -5.47174+.003959*ii, -.0374277+.3964*ii
-1.85267e-50-1.61087e-49*ii, .652222+.835276*ii, .881082-.44585*ii, -.91804-.515283*ii, .228034+1.36585*ii, -1.00544-2.12566*ii, 3.07091e-47-2.3694e-49*ii, -3.03219e-18-8.19699e-19*ii, -1.36071+.285467*ii, .271125-1.3984*ii
-5.73259e-42+1.43287e-41*ii, -.052629-1.03022*ii, .286813-.752225*ii, -2.44618-.018343*ii, -2.26906-1.1755*ii, 1.60003-1.26364*ii, 3.0528e-40-6.76425e-39*ii, 6.59532e-16+1.99794e-15*ii, .549523-2.61452*ii, -.616119+2.51631*ii
1.09316e-43+1.53774e-44*ii, -.478281+.625887*ii, .965135-1.33565*ii, .333506-.250787*ii, -.284094+.0898736*ii, .60937-2.27702*ii, -2.23182e-44-9.71118e-44*ii, -2.57857e-15+7.69834e-16*ii, 1.19871-2.90166*ii, .2067-.745352*ii
3.82821e-35-8.79116e-35*ii, -.899752-2.38967*ii, .297473-.795175*ii, -1.57863+.171035*ii, -1.91537-1.03857*ii, -1.08751-.316173*ii, -4.56954e-35+1.4502e-34*ii, -1.34801e-12-6.83394e-13*ii, .714262-1.86492*ii, -1.20108-1.36328*ii
-4.74929e-44+9.15576e-45*ii, -1.36409-.260966*ii, 2.96825+1.63882*ii, .766972-.649623*ii, .00196223-.0341499*ii, 1.90865-.75955*ii, -2.98186e-44+4.62449e-44*ii, 7.81131e-16+4.19681e-16*ii, -2.18182+.685084*ii, -.452592-.525132*ii
1.5277e-37+7.62038e-38*ii, .125269+4.86662*ii, -3.49237-.472425*ii, 6.45088-3.31858*ii, -.0280176+.0119572*ii, 10.9823+8.4271*ii, 4.42581e-36+8.52188e-36*ii, 7.56123e-14-2.56854e-13*ii, 5.53309-2.04058*ii, 5.10956-3.10101*ii
-6.50333e-49+1.51555e-48*ii, .286515+.28228*ii, 1.51006+.319722*ii, 1.23671+.73987*ii, .293832-.212416*ii, -2.07289-1.83463*ii, -7.60558e-45+3.62687e-45*ii, 1.11948e-17+1.14024e-17*ii, .605712-1.47193*ii, .942889+1.74266*ii
1.14652e-44+1.342e-44*ii, -.696911+.425866*ii, .349766+.68817*ii, -1.80102+2.45116*ii, -2.86136+.462072*ii, .293798-.395674*ii, -5.35436e-44+3.9332e-45*ii, 1.01525e-16+3.72153e-17*ii, .824633+1.2611*ii, 1.45954-1.7886*ii
-3.29267e-48-1.77986e-47*ii, .933871-.876167*ii, .452382-.797362*ii, -1.42367+1.1768*ii, -1.7301-.039112*ii, 1.14819-1.72485*ii, 3.24552e-47-4.28317e-48*ii, -2.69647e-17-2.19337e-17*ii, 1.18178-.309147*ii, -.571983-.498059*ii
-2.93014e-44-1.58748e-44*ii, -.464498+2.64565*ii, 1.44973+.966097*ii, 3.29938+.559741*ii, -.0482794-.2475*ii, 1.50624-1.61628*ii, 3.80499e-41+2.78612e-40*ii, -8.18742e-18-2.1216e-18*ii, 5.53733-1.07845*ii, -1.75034-3.7153*ii
2.62272e-46-5.50507e-47*ii, -3.78453+.258948*ii, .46027+.669348*ii, -3.68277+.24643*ii, -2.41826-.582438*ii, -2.31033-2.97031*ii, -3.7115e-43+6.94708e-43*ii, 7.96781e-17-2.76617e-16*ii, .733864+1.60127*ii, -3.23343+1.20496*ii
-2.87555e-45-2.66978e-46*ii, -1.42222-.012357*ii, -.54387+.75528*ii, 1.73564-1.12731*ii, 1.57921-.491018*ii, -.365453+2.06889*ii, -5.60201e-46-3.92194e-46*ii, 9.56458e-18-8.3696e-19*ii, -1.5006-.140001*ii, .0896968-.309371*ii
-8.98344e-48+2.23694e-47*ii, -.042425-.801231*ii, -1.58583-.472738*ii, 1.9155+1.27666*ii, -.189929+.224735*ii, .437374-.0955523*ii, -4.57658e-47+3.13797e-47*ii, -9.59116e-17+1.22282e-16*ii, 1.78003-.152852*ii, .221615+.127446*ii
4.51361e-28+5.49195e-27*ii, 1.21126-.550387*ii, .414598-1.13207*ii, .0148571-.454948*ii, -.661219-.3765*ii, 1.90772+.065622*ii, 2.50525e-27-1.2375e-28*ii, -8.0027e-10+5.12136e-10*ii, -.481732+.0471641*ii, 1.10925+.125447*ii
-2.80224e-29-1.22999e-29*ii, -.421342+.384225*ii, 1.12758+.315263*ii, .016303+1.86271*ii, .568022-.606188*ii, -1.07748+.388232*ii, 2.24543e-29-5.23981e-29*ii, -2.09407e-10-1.8093e-10*ii, .504459-.349822*ii, 1.09378-1.14293*ii
1.91037e-38+5.16932e-38*ii, -.0028510+.29483*ii, -.673842+.759497*ii, 1.54858+.287342*ii, 1.04677-.725909*ii, .783674-.037896*ii, 1.473e-38+8.55404e-38*ii, 1.91964e-13+8.9315e-14*ii, -.35174+.460248*ii, .642893-1.23973*ii
-7.97223e-41+1.20576e-40*ii, .154635-2.22226*ii, .0211559-.48663*ii, -10.113+7.57174*ii, -1.49955-11.4396*ii, 5.46057+6.17578*ii, -1.75825e-35+6.61421e-36*ii, 2.4206e-15+1.13504e-13*ii, 5.80881-5.15729*ii, -4.08478+6.23916*ii
-2.28712e-45+7.47301e-46*ii, 4.19512-.570014*ii, .652557-2.52255*ii, -2.60613-.321193*ii, -.0518954-.0546641*ii, 2.83388-1.76725*ii, 6.27503e-42-1.30713e-42*ii, -2.29457e-17-1.55507e-17*ii, 1.13956-6.4163*ii, 3.32427-1.61659*ii
-1.1825e-49+6.87936e-48*ii, .941017-.364097*ii, -1.37241-.642623*ii, 1.42285-.400885*ii, -.0973963+.370542*ii, -.477268+1.25089*ii, 1.92441e-49+2.99384e-49*ii, 6.10104e-18+4.05091e-18*ii, -.0165007+.0461002*ii, -1.18156+1.15793*ii
5.7646e-49+5.00628e-50*ii, -.219996+.0966045*ii, -.887494+.122646*ii, -.592465-.955254*ii, -1.69892-.742388*ii, 1.48165-.671969*ii, 1.22064e-49+5.64957e-50*ii, -8.358e-18-8.98262e-17*ii, -.448341+.393677*ii, -.0163949-.098841*ii
-7.84406e-48-4.51093e-47*ii, .185732+3.27662*ii, -.255244-.861582*ii, -2.09119+2.58127*ii, 1.39743-1.19327*ii, 2.15157-3.57713*ii, -8.18891e-46-5.53654e-46*ii, -1.73142e-17+2.34371e-17*ii, -.703614-2.54554*ii, -.621142+.31817*ii
3.5326e-50+2.23904e-50*ii, .250811+.367899*ii, .497187-.924435*ii, .517067-.355935*ii, -1.14821-.104134*ii, .181642+.847173*ii, -1.54733e-49+1.66661e-49*ii, 4.19509e-19-1.66613e-19*ii, .085154+1.12035*ii, -.641874-.370551*ii
-7.93464e-45-7.6406e-46*ii, .036021+1.57041*ii, -.663812-.512593*ii, -2.23652-3.45594*ii, .884039+2.08008*ii, 1.43204-1.20947*ii, 1.51054e-44+2.91305e-44*ii, -9.53286e-19+4.1974e-18*ii, .670057+5.61068*ii, -.159766+1.70987*ii
-6.10543e-36+4.1708e-35*ii, -1.57208+1.26498*ii, .449799-.522838*ii, 1.4061+3.43767*ii, -3.44219+2.16067*ii, .273199+.0341395*ii, -1.51963e-34+3.76573e-35*ii, 1.95819e-13-5.85079e-13*ii, 1.46765+2.45919*ii, 3.04581+2.26899*ii
6.5378e-49+1.97559e-47*ii, -1.06701+1.03352*ii, -.853972+.822345*ii, 1.86487-.265664*ii, .532897-.596905*ii, -.0195325+.361395*ii, 6.46765e-48+3.66685e-47*ii, 1.54591e-17-7.52047e-18*ii, -1.02444+.526481*ii, -.537462-1.38975*ii
-5.08866e-41+9.13947e-41*ii, .906421-.740401*ii, -.947496-.368297*ii, -.782361-.863763*ii, -.56188+1.13809*ii, 2.54542-2.74273*ii, -4.11533e-40+1.49778e-40*ii, -2.28265e-14-4.16503e-14*ii, .024454+1.68381*ii, -.037794-2.41322*ii
2.86716e-47+2.29092e-47*ii, -2.02191-1.65424*ii, .668601-.603697*ii, .3674+1.58919*ii, -1.07827+1.47116*ii, -.497646+.853197*ii, -2.58732e-47+5.39814e-47*ii, 1.64521e-17-9.28757e-18*ii, .263945-1.57421*ii, .457648+.656081*ii
4.5971e-45+4.24973e-45*ii, -2.58142-2.3809*ii, .936511-.064663*ii, .0829885-.0638418*ii, 1.57742+.330959*ii, -4.20511-1.31708*ii, -5.36177e-42+1.90669e-41*ii, -6.34742e-16-8.38296e-17*ii, -.559243+2.64197*ii, .493111-3.8805*ii
1.02683e-32-1.26745e-31*ii, .344858+.844254*ii, .876952-.400534*ii, -.897375+1.71722*ii, .419026+1.42772*ii, .146355+.838908*ii, 2.08434e-31+1.3137e-31*ii, 1.58994e-11-2.06771e-11*ii, 2.59144-.398082*ii, .219421+.209342*ii
-6.56257e-48+2.34166e-47*ii, -.179306-.296607*ii, 1.04067+.871627*ii, 1.57763-.49495*ii, -.265256-.462331*ii, -.41641+.354463*ii, 1.23675e-48+4.01909e-47*ii, 2.87557e-17+1.8461e-17*ii, -.4286-.334068*ii, .071994+1.11354*ii
3.23879e-47-5.59581e-48*ii, -.635051+.741886*ii, .628477-.793583*ii, 1.47668-.891347*ii, -1.16363+.545883*ii, 2.36441+1.08709*ii, -5.65181e-45-7.11568e-45*ii, 3.45965e-17+9.82005e-17*ii, .035695+.779986*ii, 1.38493+2.25903*ii
1.19171e-48-1.07132e-48*ii, .977121+1.91345*ii, .636734+.722425*ii, -.051129-3.47107*ii, -1.23525-.838758*ii, -.941689+3.35108*ii, -2.78602e-44+5.14041e-44*ii, -6.82885e-18-7.19329e-18*ii, -.474103-.268995*ii, -8.15671-2.63851*ii
-4.89088e-44-9.16943e-45*ii, .954861+.067257*ii, -.744692-.39458*ii, -3.12425-2.1061*ii, -.242437+2.21424*ii, 1.226+.72978*ii, 1.33492e-43+1.31654e-43*ii, -1.00135e-17-4.20492e-18*ii, 5.4591+.093473*ii, .760048-2.48006*ii
-9.14971e-39-2.93665e-39*ii, -1.42435+.33475*ii, -.878077+.499116*ii, -.65806+2.10675*ii, -.026101-1.29379*ii, 1.09631-1.22574*ii, 1.21562e-38-1.71237e-38*ii, 5.99391e-14-3.62805e-14*ii, .551751+.784677*ii, 1.58646+1.15331*ii
-2.19162e-46+3.30313e-47*ii, -.487955+.387019*ii, -.999662+.16235*ii, .784704+2.10849*ii, -1.13674-.596137*ii, -.433183-2.3404*ii, -1.6316e-46+6.11828e-46*ii, -1.88066e-17+2.20552e-17*ii, .669757+.867205*ii, -.567225-.437311*ii
4.48831e-39-4.44568e-39*ii, -1.51121+.26974*ii, .487418+1.74179*ii, 2.85313+1.50377*ii, -.164536+.153966*ii, -1.16746+.725024*ii, 1.9491e-38-5.93471e-39*ii, 1.28989e-15+2.60097e-16*ii, -5.12441+3.47412*ii, -5.20757-5.60981*ii
4.00013e-42+2.67827e-41*ii, 5.33763-1.25321*ii, 4.09993-.274731*ii, 1.07699+.293348*ii, .0188314+.00383156*ii, -1.64491-.791722*ii, -3.26882e-40-6.43284e-40*ii, 1.14158e-16+4.23425e-17*ii, 3.82861+.800136*ii, 3.07548+.765394*ii
1.22398e-47+5.44784e-46*ii, -2.24692-.81995*ii, -.668994+.504652*ii, -1.99459+1.84257*ii, .81519-2.11408*ii, -.559097-.170173*ii, -1.02822e-45-1.06407e-45*ii, -7.7286e-18+2.09367e-18*ii, 2.17552-.935733*ii, -1.51746-.966969*ii
1.3724e-30-9.82817e-31*ii, .116569-1.17217*ii, -.001419-.764793*ii, -.81665+.064124*ii, .016586-2.98056*ii, -.249573+2.27733*ii, -1.03552e-30+8.97667e-31*ii, -8.52596e-11-2.8954e-12*ii, -2.81501+1.05198*ii, -3.10136+.660469*ii
1.51326e-47-2.3255e-47*ii, 3.02401-1.74361*ii, .235751+.805364*ii, 1.7362-.731614*ii, -1.70155+1.48182*ii, -2.52264+.260662*ii, 1.83576e-44-2.12429e-45*ii, 2.0413e-20+4.22085e-18*ii, -6.37138+4.49681*ii, -.774591-1.11997*ii
-2.32162e-49+5.17557e-49*ii, -.704932+.712827*ii, -.348511-.643282*ii, .240138-.0627573*ii, 3.39345-.276457*ii, 3.51961+.755532*ii, 6.13613e-45+8.35464e-45*ii, 3.44442e-18-1.66954e-18*ii, -1.827-1.85219*ii, 1.82601-1.34791*ii
-2.44756e-45-7.83287e-45*ii, 2.30543-.43969*ii, -.791859-.318852*ii, .454114+.733164*ii, -.878696+1.95504*ii, .596828-1.71196*ii, -1.55905e-44-4.90257e-44*ii, -6.21324e-16-1.96283e-16*ii, 1.25339+.562375*ii, -.977174-1.24754*ii
2.49841e-43+2.73742e-43*ii, -.19618-.195015*ii, .732281+.552484*ii, .137357-1.59077*ii, -.621849-1.61152*ii, .077341+.764241*ii, 4.69778e-43-3.59839e-43*ii, 2.39321e-16-4.59947e-17*ii, -.683634-2.08362*ii, .720911+.705778*ii
-5.1875e-36-3.14001e-36*ii, 2.408-1.79024*ii, -.158965-.711498*ii, .769405+.525846*ii, 2.1082-2.71955*ii, 2.11585-5.41736*ii, 4.54588e-35+8.67254e-36*ii, -1.05016e-12-1.26438e-12*ii, 1.18016+5.64956*ii, 1.04106+3.74576*ii
-8.98412e-27-7.41542e-27*ii, -.344946+.20254*ii, 1.45202+.005045*ii, .292294+.24446*ii, .435505-.0045397*ii, -.205598+.518832*ii, -2.17002e-27-7.37836e-27*ii, -5.89747e-11+1.23397e-11*ii, .550926-1.55735*ii, -.962761+.242391*ii
1.33933e-39+4.4688e-40*ii, -2.21433-1.3079*ii, -.779062-.250301*ii, .905043-.058186*ii, -1.44973+1.9545*ii, .20074+.751031*ii, 1.23815e-39+3.26516e-40*ii, 1.22908e-15-4.16397e-16*ii, 1.6999+.335849*ii, -1.82067+3.00774*ii
2.15679e-48-2.12414e-47*ii, -4.46944+5.17619*ii, .141938+.75569*ii, -1.15723-1.36976*ii, -1.55052+2.48973*ii, -6.4572+9.56346*ii, 7.14107e-42+6.42472e-42*ii, 1.0691e-17-9.66911e-18*ii, 5.22137-.169136*ii, 5.21455-1.41396*ii
-4.43052e-48-5.66892e-48*ii, .938084+1.67141*ii, -.367848-1.03132*ii, 2.4381+2.15337*ii, .869581-.524765*ii, 2.69375-2.80033*ii, -6.31818e-47+1.50081e-46*ii, -7.033e-19-1.22206e-17*ii, -.0896386-.0990074*ii, 3.12791+2.64634*ii
1.56242e-46+6.55776e-46*ii, -.33779-.161423*ii, -.990698-.682359*ii, -.349978-.227734*ii, .181056+.74423*ii, -.952651+1.55457*ii, 1.17905e-44+1.96509e-45*ii, -5.95752e-16-3.62299e-16*ii, -.690913+.783402*ii, 1.87548+.698163*ii
9.43919e-48+1.45894e-47*ii, -.323736-1.56745*ii, -1.01368-.591257*ii, -.706607-.304638*ii, .010971+.824962*ii, .38613+.652073*ii, -2.22531e-48-1.31845e-47*ii, 2.51812e-18-4.13369e-19*ii, 1.07144-.687753*ii, .963707-.707343*ii
2.66208e-43+8.85343e-44*ii, -2.13812+.629625*ii, .976005+.520013*ii, 3.33093+1.01065*ii, .100551-.980682*ii, .142928-7.98568*ii, -1.62136e-38-9.49015e-39*ii, 1.35208e-15+1.75744e-15*ii, 3.13997+2.41814*ii, 3.36208+7.74407*ii
-1.9677e-32+8.3529e-33*ii, -2.29368-1.95923*ii, -.355628-.898259*ii, -.912642+2.61871*ii, 1.33793-.629667*ii, -.244207+1.6713*ii, -3.91478e-33-5.91528e-32*ii, 7.69572e-12+5.24312e-12*ii, .638375+2.41005*ii, -.702973-.503764*ii
-5.27464e-47-2.90323e-48*ii, -1.60324+3.92403*ii, .63962+.149317*ii, -1.02748+.063448*ii, 3.63502-2.98802*ii, .764936+2.17639*ii, 3.42409e-43+2.76298e-43*ii, 7.61926e-18-1.13276e-17*ii, 1.35343+6.2354*ii, 1.99237-2.21138*ii
5.5614e-44-1.47545e-44*ii, -1.33222+.099055*ii, -.44268+.873064*ii, .906665-.685915*ii, 1.40267+.230683*ii, .255759-.806258*ii, 4.03029e-44-5.15239e-44*ii, 2.0174e-18+9.29452e-17*ii, -.718739+.192136*ii, 1.2293+.045649*ii
2.57773e-42+9.26801e-43*ii, .771464+.112067*ii, -.422763+.835733*ii, -.424571+.927867*ii, 1.6007+.267897*ii, -.684373+1.09661*ii, -1.97376e-42+1.89593e-42*ii, -3.88575e-16+1.82015e-15*ii, -.272563+.321719*ii, .286577+.81293*ii
7.22662e-50-5.39943e-49*ii, -.977395-.298826*ii, .042009-.847461*ii, .241887-1.37603*ii, -.323125-2.15858*ii, 1.47698+3.15948*ii, -9.06818e-45-6.54528e-45*ii, 3.3944e-19-9.41026e-18*ii, 1.84122+3.17205*ii, .855842+2.08625*ii
3.27896e-49+6.91656e-49*ii, 2.05727+.733802*ii, .590629-.382159*ii, -2.55272-4.38751*ii, -.580167+3.78562*ii, 8.66225+5.263*ii, 1.60297e-43-1.2679e-43*ii, -1.27635e-19+3.17187e-18*ii, -.513556+4.69375*ii, 2.83771-.314981*ii
-2.51677e-41+7.4995e-43*ii, -.37689-1.15962*ii, -1.71199-2.28362*ii, 1.81281-.793031*ii, .0536921+.0201545*ii, .431511-.365827*ii, -4.50294e-41+2.13183e-41*ii, -3.59966e-15+1.02433e-15*ii, -.0311763-.04291*ii, -1.0379-1.18684*ii
-1.26213e-37-5.46568e-38*ii, -3.82201+.027771*ii, -1.51986+.060722*ii, .789934+.926577*ii, -.376156-.0452777*ii, .391725+2.87486*ii, -5.07479e-38-1.62273e-37*ii, -1.76845e-13-3.71864e-14*ii, -1.1877+.39492*ii, 1.60287+.673552*ii
2.24135e-48+1.86537e-48*ii, .153061+.700886*ii, -.56744-.567089*ii, -.66045-.341922*ii, 1.82439+1.82779*ii, -.476483+1.6411*ii, 1.85414e-46-2.49039e-46*ii, -3.79978e-17+4.26564e-17*ii, 1.36672-.394022*ii, -.48298+.881726*ii
-1.36669e-49-1.43126e-48*ii, -.263815-.669839*ii, -1.35531+.115552*ii, .353485-.440134*ii, -.512634-.133717*ii, 1.18679-1.32497*ii, 7.57093e-47-5.9193e-48*ii, 2.76282e-18-1.27739e-19*ii, -1.05722+.105063*ii, -1.34735+.195371*ii
-1.57565e-47-3.565e-47*ii, -3.81879-1.6257*ii, -.778726+.355758*ii, .153408+2.06981*ii, -.597785-2.0389*ii, -1.81797+3.98598*ii, 7.04937e-47-3.05138e-47*ii, -1.21153e-17+1.30406e-17*ii, -.747575-.698921*ii, -.595969-.322646*ii
6.27416e-46+3.98914e-46*ii, .765237+.671175*ii, .290614+1.03363*ii, -.912121-.68176*ii, -.789218+.733091*ii, -1.7245-1.61121*ii, -3.81127e-43+2.66294e-42*ii, 5.25982e-16-9.65084e-16*ii, -1.60893-1.91262*ii, .696185-3.01686*ii
1.29224e-48+3.6827e-49*ii, 2.23387-1.87391*ii, -.476678+.45979*ii, -.652984-.19232*ii, 3.06524-3.4162*ii, 1.88006-3.15374*ii, 8.36812e-45+2.48998e-44*ii, -9.4771e-19+1.20465e-17*ii, 3.07367-5.57911*ii, -1.40695+2.02606*ii
5.8965e-48-3.16502e-48*ii, 2.65819+.593866*ii, -1.02383-.41007*ii, -3.53199+1.82885*ii, -.412437+.904268*ii, -1.7708+3.46635*ii, -1.99401e-45-2.63874e-45*ii, 7.929e-18-1.84e-21*ii, -.426089+1.43208*ii, -1.154-2.06621*ii
3.45562e-48+4.223e-48*ii, .209593+1.54329*ii, -.878662-.080482*ii, -.200396+.113552*ii, -1.8686+.525251*ii, -.023838-1.98591*ii, -2.51288e-44+5.45214e-45*ii, 4.99764e-18-7.71348e-18*ii, .091253-1.22968*ii, -4.07067+1.39353*ii
6.3884e-49+7.18408e-48*ii, 2.04437-.278678*ii, -.432324-.852561*ii, 6.01979+2.32972*ii, 1.50626-.247547*ii, -4.21392+1.54777*ii, 1.12179e-43+1.2062e-45*ii, 8.28772e-18+6.62085e-18*ii, 2.82829+.68148*ii, .653478-2.97669*ii
-1.61908e-46-1.02662e-46*ii, .328935+1.3281*ii, -1.0348-.442315*ii, 2.77529-5.67866*ii, -.328675+.875894*ii, -2.09637-3.87111*ii, -9.43881e-44-3.15813e-44*ii, -2.9508e-17-1.99699e-16*ii, -2.13096-1.52202*ii, .309619-2.33352*ii
7.91666e-47+6.22951e-46*ii, -.787148-2.37047*ii, .170352+.885905*ii, -2.04658+.855569*ii, -.979865+1.529*ii, -1.79623+1.31443*ii, -1.6465e-45-1.10707e-45*ii, -2.79777e-16-1.82126e-16*ii, .953017-.317649*ii, -.623792-.343501*ii
-9.43457e-29-3.45846e-29*ii, -4.65822+3.22542*ii, -2.69139+4.20845*ii, -.334091-4.94189*ii, .0105969-.00145147*ii, 1.19225+3.31114*ii, -1.39422e-28+4.77925e-28*ii, -3.52781e-11+3.39099e-11*ii, .661183-.537805*ii, 9.93237-3.74344*ii
6.47086e-25+1.0706e-25*ii, 1.0694+.61659*ii, .944936+.422358*ii, .179028+.469179*ii, .366601-1.14524*ii, .423418+.460662*ii, -6.35325e-26+3.19664e-25*ii, -8.38079e-10-2.86131e-10*ii, -.318033-.652443*ii, -.081271-.910424*ii
7.34563e-46-4.1551e-45*ii, .765844+.485713*ii, -.950911+.320791*ii, .550624+.573073*ii, -.739097-1.09269*ii, -.338194+1.10232*ii, 3.59916e-44+3.93174e-44*ii, -2.92942e-18-2.82867e-17*ii, .94116+1.72139*ii, -.412936-.484632*ii
-3.6642e-48-1.18584e-49*ii, -1.24153+3.19865*ii, -.629218-.502689*ii, -1.10608+.423365*ii, 1.11354+2.29678*ii, 1.71457+1.32185*ii, 4.3953e-48+1.72844e-46*ii, -6.57147e-19-1.68765e-18*ii, -1.44144+.433306*ii, -1.27244-1.11491*ii
-9.53132e-43+1.36481e-43*ii, -1.26729+2.3958*ii, -.705361-.647984*ii, -.405327+.96401*ii, .928263+1.20029*ii, -1.04823-.423959*ii, -2.1402e-44-8.45738e-43*ii, 4.8101e-17+9.18769e-16*ii, -.328637-.0255279*ii, -.189008-.932701*ii
-3.66952e-45+9.2923e-45*ii, .971736-2.01172*ii, -1.43099+1.31887*ii, 4.25171+1.69518*ii, .11137-.14257*ii, -.694014+2.23303*ii, 5.85076e-44-2.06799e-43*ii, 6.55053e-18-1.35223e-17*ii, 1.68984+3.47363*ii, -.056285-1.08973*ii
-2.44262e-43-2.8736e-43*ii, -.689445+1.27607*ii, -.484203+.854817*ii, 2.902+.314021*ii, 1.40574+.034677*ii, .700308+1.5965*ii, -4.17806e-41-7.33286e-41*ii, -6.98201e-17+6.12418e-16*ii, -1.38248-2.24731*ii, -1.3085+.264193*ii
