variable ordering: S, ap, sintheta, dA, dtheta, r, P, qc, x0, w
.233413-.577455*ii, -.195926-.205634*ii, -1.0835-.094019*ii, .165865-.096702*ii, -1.00175+.266134*ii, .0394384+.0328372*ii, .0115961+.00033471*ii, -.0918043+.0936112*ii, -.237812+.113405*ii, -.724713+.999684*ii
-2.2268+6.68778*ii, -.274896+.129141*ii, -.266629-.679367*ii, -4.25337+1.56046*ii, 3.09035-1.48827*ii, .180331-.16246*ii, -2.52292-6.01395*ii, -2.4863+1.50671*ii, 1.15127-2.74916*ii, .35427+.136397*ii
-.588182-.45683*ii, -.614322+.579256*ii, -1.1337-.740561*ii, -.886845-1.98746*ii, .088258+.529655*ii, .061077+.749009*ii, 1.51614-1.17582*ii, .516465+.234495*ii, .191554+.240124*ii, -1.33537+1.45059*ii
-.233105+.167832*ii, .0787161-.3062*ii, -1.25909-.214705*ii, .501145+.091851*ii, -.559474+.310525*ii, -.368049-.337049*ii, -.31813-.182617*ii, -.662329-.005914*ii, -.239855-.0753121*ii, -.917864+.967475*ii
-.231345-7.01786*ii, -1.67645-1.9963*ii, .172237+.601172*ii, 4.46074-2.881*ii, -4.04912+3.65079*ii, -.172661+.124857*ii, 4.53237+5.09461*ii, .311805-.150773*ii, .033229+2.82805*ii, -1.07506+.384393*ii
-.744938-.606648*ii, .0706192+.0055676*ii, .170641+.942655*ii, .608468+.370532*ii, -.776165+1.30296*ii, -.0534344-.0105002*ii, .00365271+.0257102*ii, -.632682-.467291*ii, -.461382+.040171*ii, .463503+.0384485*ii
.176793+.215669*ii, -.338676-.318103*ii, .008842-1.517*ii, -1.04591-.609627*ii, -.0066776-.381849*ii, .906301+.500572*ii, .332431-1.03447*ii, -.144039+.762183*ii, .232881+.244382*ii, -1.39465+.038647*ii
.462237+4.04041*ii, -.348871+.0668287*ii, -.174605-.892575*ii, -1.81069+1.96545*ii, .970588-1.48292*ii, .265722-.154205*ii, -2.72777-2.76178*ii, -1.05908+1.59879*ii, -.129868-1.83355*ii, -.390906-.347107*ii
-7.38378+6.4035*ii, -1.99202+4.94581*ii, .594436-.08809*ii, -6.04899-.400138*ii, 5.55552+2.62466*ii, -.108621-.180716*ii, .68614-10.0417*ii, -.186429-.0869979*ii, 1.61655-4.32103*ii, 1.27835+.015916*ii
.15523+.2886*ii, .406995-.358585*ii, .072342-1.54645*ii, -.352752+.192784*ii, -.0502282-.355816*ii, .804899+.010847*ii, -.393683-.627899*ii, -.516746+.184632*ii, -.141094+.316754*ii, -1.4532-.316957*ii
-6.15575+1.74928*ii, .177549-.199235*ii, .691082-.157093*ii, -2.55743-2.53743*ii, 2.93465+2.32762*ii, .123185+.185532*ii, 2.84673-4.4539*ii, -2.80638-.998554*ii, 2.10542+.014295*ii, .174507+.385744*ii
-3.89288+9.95216*ii, .405667+5.57686*ii, -.268745-.532604*ii, -7.23924+2.98416*ii, 6.19072-1.05546*ii, .143406-.161845*ii, -4.39979-10.8897*ii, -.166624-.130933*ii, -.105195-5.40235*ii, 1.20932-.032141*ii
-.243987+.359622*ii, .308543-.366493*ii, .041895-2.05598*ii, -.051251+.532909*ii, -.0093657-.153038*ii, .819655-.535253*ii, -.466263-.679167*ii, -.639945+.139865*ii, -.0160947+.176973*ii, -1.86275-.585482*ii
-7.60045+6.33407*ii, -2.47621+5.31344*ii, .588505-.095098*ii, -6.22474-.551852*ii, 5.58054+2.90972*ii, -.110414-.179825*ii, .98504-10.3229*ii, .17517+.0734141*ii, 1.71403-4.56033*ii, 1.30353+.049937*ii
-1.87426+7.61204*ii, -.251999+.0987412*ii, -.244685-.647263*ii, -4.29949+1.35555*ii, 3.55726-1.88153*ii, -.170788+.143169*ii, -2.84197-6.1798*ii, -2.69709+1.95607*ii, .993279-2.93426*ii, .318702+.148281*ii
-.297141+1.37213*ii, .315495-.149572*ii, -.525693-1.09312*ii, -.083265-.659572*ii, .728148-.167431*ii, -.279008+.215848*ii, -.204259-.972052*ii, -.890278+.425946*ii, -.212836-.0099449*ii, -1.47698+.368804*ii
-3.10743+4.73574*ii, .228552-.1922*ii, -.348879-.701335*ii, -3.38338+.35003*ii, 2.72627-.512962*ii, .170469-.193096*ii, -.973629-5.02985*ii, -2.57749+.473783*ii, 1.32899-1.58373*ii, -.0391402+.450264*ii
.0889777+.0031247*ii, -.288612+.558588*ii, -.201972-1.14668*ii, -3.15833-1.57053*ii, .421953-.731778*ii, 1.54292+1.56031*ii, 1.01795-2.4416*ii, .782324+.433498*ii, .48903+.305896*ii, -.841174+.913202*ii
.73542-8.3915*ii, -1.7117-3.65944*ii, .198148+.557033*ii, 5.49134-2.51535*ii, -5.51535+3.34753*ii, .157951-.127017*ii, 4.56336+6.91076*ii, -.197593+.147019*ii, .218001+3.63084*ii, -1.23103+.235185*ii
-2.77351-.892403*ii, .131155-.242526*ii, .027645+.875984*ii, -.361614-.593716*ii, -.187175+1.97176*ii, .202798-.118354*ii, 1.3579-1.10294*ii, -1.23155-1.11098*ii, .571125+.33257*ii, .551639+.534496*ii
-.222997+.817541*ii, .324216-.459817*ii, -1.18275+.490775*ii, -1.80105+.114982*ii, -.241904-.587113*ii, .401959+.491777*ii, -.544514-1.65675*ii, -.811483-.010134*ii, .273306-.210673*ii, .226884+1.50143*ii
-.69133-.724942*ii, .0780499-.001681*ii, .188216+.936461*ii, .520654+.418001*ii, -.85758+1.26698*ii, .0562481+.00524507*ii, .00521918+.0288417*ii, -.571332-.498496*ii, -.444642+.0739044*ii, .493647+.0353986*ii
-3.72609+11.1154*ii, .819117+6.16636*ii, -.251154-.512496*ii, -7.61258+2.96264*ii, 7.02375-1.45161*ii, -.139273+.149567*ii, -4.9808-11.5461*ii, -.14898-.129048*ii, -.476693-5.7259*ii, 1.237-.030314*ii
1.1177+5.92735*ii, 1.79797+2.71299*ii, -.547291+.516769*ii, -3.3326+4.16211*ii, 2.01259-2.3925*ii, .25673+.127732*ii, -5.69556-4.60218*ii, -.17299-.22959*ii, -1.79075-2.98032*ii, 1.15029-.025436*ii
-.621266-.406401*ii, .428851+.373803*ii, -1.50652+.075*ii, -1.86276-.350958*ii, -.384194-.0577619*ii, .692045+.387609*ii, .221074-1.70297*ii, .105632-.789404*ii, .220238+.100929*ii, -.260799+1.80359*ii
1.6294-3.80355*ii, .0748498+.418253*ii, .251794+.686592*ii, 3.0353+.769019*ii, -2.96475+1.68295*ii, .188211-.118535*ii, .052331+3.20156*ii, 1.18806-.841879*ii, -1.80791+1.0194*ii, -.311424-.438787*ii
3.91949+.022578*ii, .464275+.480343*ii, -.803028+.126445*ii, 1.87195+2.92983*ii, -2.21447-1.1208*ii, -.113292-.259069*ii, -3.46895+1.92391*ii, .897007+.507893*ii, -2.41321-.5618*ii, -.592263-.174702*ii
-.49884-3.24188*ii, -1.23363-.44907*ii, -.745252-.19528*ii, 1.79127-1.29597*ii, -2.09575+2.02735*ii, -.0318532-.240095*ii, 2.17216+1.6233*ii, .433521-.012238*ii, .055956+.927908*ii, -1.18155+.775344*ii
-3.83843+10.8909*ii, .27789+6.3305*ii, -.259188-.513927*ii, -7.65224+2.76804*ii, 6.89192-1.17936*ii, -.140335+.152123*ii, -4.61284-11.6061*ii, .154656+.115176*ii, -.343224-5.86982*ii, 1.2345+.008973*ii
-.00187116+.0304217*ii, -.48561+.564643*ii, .193717-.894538*ii, -5.30718+2.85515*ii, -1.03819-1.39502*ii, 3.72915+.016890*ii, -1.47528-3.96706*ii, .950071-.098117*ii, 1.08453-1.03747*ii, .836715-.040730*ii
.0546688-.0988673*ii, -.46492+.746924*ii, .760913+1.2081*ii, -3.18913+.296775*ii, -.455066-.0527612*ii, 1.64817+1.51273*ii, -.063071-2.31934*ii, .584825+.127738*ii, .0895511-.412197*ii, 1.6923+.292962*ii
1.25381+5.20708*ii, .984114+2.62472*ii, -.602118+.540129*ii, -3.09621+3.81828*ii, 1.46946-2.04641*ii, .269299+.153454*ii, -5.06873-4.19323*ii, .241087+.204841*ii, -1.60571-2.96498*ii, 1.08173+.074551*ii
-.0571207-.0503143*ii, .146945-.831457*ii, -.927396+.196283*ii, -2.70806+1.63839*ii, -1.26874-.916758*ii, 1.74275-.071948*ii, -1.06003-1.87721*ii, -.564084-.208115*ii, .741571-.290254*ii, .599274+1.06785*ii
4.28916+3.9642*ii, .427858-.0421974*ii, -.666695+.316765*ii, -.878718+4.20178*ii, -.788564-3.22041*ii, .171227+.183522*ii, -5.60043-.741538*ii, -.312316+1.88576*ii, -1.83856-2.01019*ii, .422454-.211484*ii
.0143455-.0998013*ii, .361933-.383273*ii, .725869+1.3856*ii, -1.63351-.353682*ii, -.345741+.0427844*ii, .819472+1.49694*ii, .106358-.998265*ii, -.654975-.053630*ii, -.10989+.376454*ii, 1.34043+.322884*ii
.075099+.90759*ii, .158736-.405034*ii, -1.2951+.104186*ii, .137897+.937312*ii, -.590345-.14498*ii, -.31646-.436638*ii, -1.21148-.504333*ii, -.896349+.159659*ii, -.303832-.501493*ii, -.453931+.918251*ii
-4.52454-5.30501*ii, -3.24499-.408144*ii, .510292-.3551*ii, 2.04592-4.68884*ii, -1.38933+5.37238*ii, -.176262-.12239*ii, 6.86791+1.05774*ii, .278348-.0135701*ii, 1.77781+1.60402*ii, -1.32591+.416651*ii
-.0133102+.0289029*ii, .665214+.205716*ii, .261519-.867951*ii, -3.43636+4.37652*ii, -1.37727-1.14328*ii, 3.29183-1.08271*ii, -2.76115-2.73982*ii, .088842-.97531*ii, .391793-.901536*ii, .667735-.745574*ii
.075554-.0872597*ii, .601036+.381182*ii, .655184+.969046*ii, -2.16523+1.89217*ii, -.814245-.175888*ii, 1.66915+.471518*ii, -1.34846-1.63948*ii, -.087507-.702374*ii, -.299237-.33349*ii, 1.48473-.204907*ii
.0794472+.0610252*ii, .522146+.286828*ii, -.983125-.183083*ii, 1.87923+2.19947*ii, -1.13497+.699527*ii, -.445424-1.45499*ii, -1.84926+.587045*ii, -.493105-.640608*ii, -1.11315-.553748*ii, -.823022-.016755*ii
.365084+.559876*ii, .932147+.526905*ii, -.111895-1.46016*ii, -.281648+.928575*ii, .0965591-.413421*ii, .724281-.202808*ii, -1.21736-.832629*ii, -.0834883-.383159*ii, -.732026-.004006*ii, -1.39193-.362106*ii
-.160442+.344308*ii, -.471303-.225824*ii, .283839-1.8497*ii, -.92463+.281604*ii, -.0897388-.182597*ii, 1.15184-.115828*ii, -.083720-1.21309*ii, -.218462+.696064*ii, .301243-.0839211*ii, -1.4392-.540507*ii
4.80701+2.18117*ii, -.364147-.0350043*ii, -.729066+.212723*ii, .972035+4.0106*ii, -2.005-2.29011*ii, -.14537-.210237*ii, -4.88513+1.07285*ii, .428056+2.06991*ii, -2.1861-1.68088*ii, -.119629-.416293*ii
5.80173+2.06202*ii, -.318462-.0675437*ii, -.68093+.210566*ii, .695835+4.10325*ii, -2.28988-2.88392*ii, .1287+.190603*ii, -5.20065+1.30863*ii, .802223+2.325*ii, -2.40821-1.57017*ii, -.0733735-.393395*ii
-.150707-.0211662*ii, -.543244+.104963*ii, .820394-.772433*ii, .360974+1.08765*ii, -.596867+.715724*ii, .660583-.403611*ii, -.511229-.315694*ii, -.218278+.432422*ii, -.347624-.338043*ii, -.587898-1.1261*ii
-.0502723-.0660164*ii, -.44514-.446191*ii, 1.46997+.527469*ii, -3.1637-1.5391*ii, .179135-.300721*ii, 1.66668+2.32744*ii, 1.23647-1.97735*ii, -.230096+.805538*ii, .618606+.554661*ii, 1.03535+.028804*ii
.00407639+.023339*ii, -.696341-.866239*ii, .140105-.849299*ii, -5.71965+1.49826*ii, -.98476-1.84411*ii, 3.71345+.691795*ii, -.50055-3.78352*ii, .105257+.598558*ii, 1.83755-.38538*ii, .779927+.478409*ii
-.0215311-.00823987*ii, 1.17273+.511388*ii, .901754+.194365*ii, -4.42385-3.00961*ii, 1.3656-1.01014*ii, 1.8322+3.36943*ii, 1.64375-2.9003*ii, .291501-.398128*ii, .27342+1.32283*ii, .532264+1.02769*ii
-.007382+.100689*ii, -.024224+.809408*ii, 1.02323-.447855*ii, .596191-.59083*ii, .312854+.904255*ii, .006496+.670784*ii, .234576-.194331*ii, .086499+.219209*ii, -.933007+.142333*ii, -.705191-.846217*ii
-.00169177-.0468161*ii, .45238+.310207*ii, .042745+.892541*ii, 3.66989-.500818*ii, -.267373+1.84957*ii, -1.99719-.028163*ii, -.171675+1.95049*ii, -.85916-.199549*ii, -1.79921+.24981*ii, -.609381-.23602*ii
-.506271-.320701*ii, .75674+.612376*ii, 6.37271-.426531*ii, -4.38468+3.81728*ii, .00501496+.00101916*ii, 5.22463+1.05275*ii, -1.59585-3.10459*ii, -.087569-.657785*ii, .0367602-.011052*ii, 2.79836-5.29474*ii
-.282498-.274234*ii, -.290324+.727937*ii, .871474-.564826*ii, .811081+.140835*ii, -.183049+1.17629*ii, .191892+.026151*ii, .0666197-.0931658*ii, .112617+.0980343*ii, -.758885-.064228*ii, -.718352-.969133*ii
-.0184704-.0232861*ii, -.825452+1.07182*ii, .081774+.792191*ii, 4.20491+.634087*ii, -.801678+2.51495*ii, -2.10524-.842443*ii, -.588777+1.92763*ii, -.0993492+.348977*ii, -1.93074-.772924*ii, -.578663-.764908*ii
1.15369+3.14518*ii, -.416494+.109904*ii, -.925885+.469399*ii, -.925526+2.4505*ii, -.19362-1.17611*ii, -.271401-.24643*ii, -3.08279-1.64621*ii, -.723663+1.31453*ii, -.638251-1.90169*ii, .376639+.402279*ii
-1.4299+.390154*ii, .0436546+.437513*ii, .086344+1.03629*ii, -.541276+1.14954*ii, -.292649+1.14906*ii, .213794-.29147*ii, -.590558-1.37682*ii, -.747046-.606894*ii, -.167117-.681338*ii, .939124+.066356*ii
-.468222+.774508*ii, -.319307+.0457876*ii, 1.1292-.459756*ii, .0792056+.0765437*ii, .293818+.674489*ii, .255148+.281806*ii, -.113278-.727254*ii, -.691196+.60651*ii, -.319677-.202562*ii, -.380191-1.02998*ii
2.60093-1.09721*ii, -.55881-.030149*ii, .375458+.745009*ii, 2.2828+1.41522*ii, -2.263+.389289*ii, -.199529+.198945*ii, -1.37872+2.31389*ii, .547705+.853333*ii, -1.76161-.067138*ii, .005295-.670008*ii
-2.87445-3.63448*ii, -.0402546+.318958*ii, .075758+.721399*ii, 1.09811-1.75672*ii, -1.07869+3.32286*ii, .181631-.0936341*ii, 3.03746+.486859*ii, -.086883-1.8843*ii, .213544+1.31884*ii, -.083156+.5774*ii
.024796+.0122443*ii, .951538+.15066*ii, -.049275-.883324*ii, -5.54175-.380502*ii, .320414-1.8987*ii, 3.10259+1.76259*ii, .122683-3.76127*ii, .418384-.556487*ii, .987371+.544707*ii, .189806+1.08267*ii
.00757945+.00564487*ii, .0751703+.132461*ii, .157316+1.12708*ii, .474395-.364404*ii, -.365632+.827523*ii, -.4266+.751922*ii, -.0168725+.0423869*ii, -.483345+.0386573*ii, -.767748+.064225*ii, .445424+.284901*ii
2.10499-2.84253*ii, -.000871-1.74716*ii, -.756877-.028741*ii, 2.96172+.319428*ii, -3.04862+.348633*ii, -.0693547-.250988*ii, -.078009+3.49614*ii, -.26471+.258612*ii, -.922238+1.33816*ii, -1.17724+.366697*ii
-.228959+.184043*ii, -.378028-.0497438*ii, -.334489-5.25674*ii, 1.53566+1.02513*ii, .00172873-.00895815*ii, .917689-2.20467*ii, -.490728-.119512*ii, .007341+.644412*ii, .0181801-.00995967*ii, -4.84768-1.58502*ii
-.00664637-.0484709*ii, -1.11203-.549993*ii, -.862306+.095114*ii, -2.88272+2.81971*ii, -1.93219-.660901*ii, 2.07075-.726421*ii, -1.45981-2.174*ii, -.0137196+.450787*ii, .979822-1.18671*ii, .836945+.66301*ii
-.133775+.0012416*ii, -.127357-.382542*ii, .228539+.872951*ii, 2.18112+1.79789*ii, -1.26082+1.30505*ii, -.609374-.902956*ii, -1.2635+1.03116*ii, -1.09491+.022847*ii, -.938047-.472216*ii, .281177-.681083*ii
3.31107-1.61114*ii, 1.44782-.762109*ii, -.789057+.066652*ii, 2.87767+1.87465*ii, -2.59988-.671644*ii, -.09414-.268382*ii, -2.282+3.25289*ii, .0021102-.421236*ii, -2.13426+.922155*ii, -.996878+.038242*ii
-.776277-.372574*ii, -.14748+.87089*ii, .808252-.47167*ii, 1.27-.060125*ii, -.022699+1.62679*ii, -.124795-.144811*ii, .299567+.0244363*ii, -.0271931-.212871*ii, -.829545-.003373*ii, -.793864-.935737*ii
4.83535-2.03747*ii, 2.05317-1.36016*ii, -.715996+.109567*ii, 3.19124+1.94782*ii, -3.15075-1.5436*ii, .108187+.222981*ii, -2.78275+4.32005*ii, .0272774-.317072*ii, -2.587+1.53998*ii, -1.07527+.025893*ii
-2.06896+1.38358*ii, -1.29733+1.8365*ii, -.08432+.975663*ii, -2.1636+1.09652*ii, .363088+1.37247*ii, .35338-.175448*ii, -.380095-3.35787*ii, .280839+.0321609*ii, .22049-1.93395*ii, 1.23817+.317147*ii
-.205743-1.91659*ii, -.830009+.020556*ii, -.895882-.223449*ii, .465445-1.25953*ii, -1.25848+1.13372*ii, .100296+.268294*ii, 1.49973+.398169*ii, .512564+.079835*ii, -.021748+.551275*ii, -.997933+1.06414*ii
.111961-.560023*ii, -.163628-.215759*ii, -1.0814-.123283*ii, .275909-.0494715*ii, -.974728+.345388*ii, -.0046126-.0666975*ii, .00301055+.0177726*ii, -.16728+.0374868*ii, -.233849+.105236*ii, -.761169+.956022*ii
-.0958404-.157932*ii, -.405714+.78514*ii, 2.27064+.880911*ii, -4.04417+.001057*ii, .0410179-.0826752*ii, 2.51159+2.1467*ii, .365421-2.82032*ii, .614423+.240344*ii, .257525-.0903012*ii, 1.98875-.790405*ii
-.391646-.0518189*ii, -.200721+.488812*ii, -1.58601-4.60006*ii, 1.00145+.321415*ii, .00971429-.0062918*ii, .5213-1.90767*ii, -.130666-.530019*ii, .465285+.131232*ii, .0113147-.0324028*ii, -4.66452-.125234*ii
1.89467-3.02389*ii, .146999+.501352*ii, .265267+.725948*ii, 3.13028+.529637*ii, -2.50644+1.4344*ii, -.206232+.140806*ii, -.193941+3.10994*ii, 1.04202-.528064*ii, -2.02742+.872884*ii, -.383545-.433157*ii
-.016405+.0503541*ii, .479824+1.03846*ii, .98477-.353893*ii, .93522-1.00076*ii, .594075+1.00054*ii, -.278716+.866211*ii, .334442+.0189991*ii, .0778499-.156655*ii, -1.24898+.408164*ii, -.829127-.737399*ii
-.793991+.214132*ii, .445936+.428459*ii, -2.11585-2.48234*ii, .199268+.175197*ii, .0328212+.0199785*ii, .086782-1.27573*ii, -.298913-1.01406*ii, -.070724-.570498*ii, -.0096402-.0898781*ii, -2.92269+1.06444*ii
.179329+.177036*ii, -.307618-.254533*ii, -1.50162-.08575*ii, .047037-1.07664*ii, -.386143+.066733*ii, -.544569+.4413*ii, .350969-.293929*ii, -.296685+.505248*ii, -.149271+.0703766*ii, -.99179+1.56137*ii
-2.86917-4.51897*ii, -2.14856-1.28112*ii, .545846-.422936*ii, 1.76797-3.61556*ii, -1.60231+3.71904*ii, .20487+.124857*ii, 5.19991+1.476*ii, -.296058+.124956*ii, 1.36886+1.84207*ii, -1.21754+.243038*ii
-.697253+6.03441*ii, .897459+3.27359*ii, -.465093+.617607*ii, -3.26149+3.15348*ii, 2.69445-1.03136*ii, -.276626-.0700206*ii, -4.35258-5.38201*ii, -.202715-.175283*ii, -1.27425-3.35441*ii, 1.15531+.055184*ii
-2.06955-.801711*ii, .282345-.225445*ii, .815769-.403672*ii, .44373-1.3233*ii, .337905+1.73571*ii, .190721+.194881*ii, 1.61-.429362*ii, -1.05727-.638798*ii, .165546+.839376*ii, -.660512-.401207*ii
-2.15648+.928538*ii, -1.11345+.850377*ii, -.019627+.983935*ii, -1.65843+.732949*ii, .083652+1.39638*ii, .306628-.191436*ii, .021438-2.64969*ii, -.398373+.0517267*ii, .481287-1.3637*ii, 1.12176+.334312*ii
-.188837+.796528*ii, .726265+.663661*ii, -.462651-1.57794*ii, -.345954+1.04144*ii, .226401-.196645*ii, .580146-.578275*ii, -1.176-1.22652*ii, -.151555-.432319*ii, -.516443-.298613*ii, -1.51827-.164723*ii
-.0078483-.0249677*ii, -.223319+1.74327*ii, .036688+.796606*ii, 4.35783+.265494*ii, -.361856+2.6042*ii, -2.32381-.602131*ii, -.575967+1.89846*ii, .19979-.192004*ii, -2.39456-.597892*ii, -.749964-.666793*ii
.028769+6.64973*ii, .267112-.13653*ii, -.176643-.713179*ii, -3.2331+2.79505*ii, 2.23778-2.50864*ii, .19983-.13972*ii, -4.12684-4.5278*ii, -2.21389+1.79921*ii, .128711-2.62799*ii, .201145-.347532*ii
-.0531491+.0406635*ii, .607713+.118156*ii, 1.08552-.258258*ii, .425013-1.8867*ii, .733627+.618818*ii, -.137091+1.4359*ii, .935463+.004141*ii, -.530463+.101918*ii, -.768985+.946009*ii, -.726798-.435806*ii
-.51343-.181946*ii, -.42905+.843839*ii, .823658-.502115*ii, 1.20148+.084774*ii, -.106237+1.48159*ii, -.112413-.128735*ii, .14303-.0000211*ii, .0626141+.123124*ii, -.820652-.187574*ii, -.775739-.994264*ii
4.22403-2.47476*ii, 1.04656-1.96288*ii, -.717188+.073221*ii, 3.11965+1.18648*ii, -3.39416-1.06941*ii, .102912+.219673*ii, -1.66848+4.32633*ii, -.15444+.29694*ii, -1.84278+1.59791*ii, -1.11665+.207014*ii
1.15791+2.62925*ii, .89053+1.65807*ii, -.289094-.95334*ii, -.214959+1.18736*ii, 1.04225-.855847*ii, -.28098+.196509*ii, -2.46461-1.42496*ii, .225743+.212412*ii, -1.63339-1.03*ii, -1.13528-.299163*ii
